Date,Adj Close_COFORGE.NS,Close_COFORGE.NS,High_COFORGE.NS,Low_COFORGE.NS,Open_COFORGE.NS,Volume_COFORGE.NS,Date
2021-05-24,689.9281005859375,708.6099853515625,717.0,652.3400268554688,669.5999755859375,22185000,2021-05-24
2021-05-31,719.3416748046875,738.8200073242188,743.0,701.1799926757812,711.5999755859375,11998385,2021-05-31
2021-06-07,774.8097534179688,795.7899780273438,801.9400024414062,732.1599731445312,738.8200073242188,16973380,2021-06-07
2021-06-14,773.2714233398438,794.2100219726562,809.77001953125,774.0,802.7899780273438,9106240,2021-06-14
2021-06-21,797.9335327148438,819.5399780273438,831.5399780273438,775.6400146484375,791.989990234375,9405670,2021-06-21
2021-06-28,817.2603149414062,839.3900146484375,851.2000122070312,806.4000244140625,822.0,9395740,2021-06-28
2021-07-05,848.3386840820312,871.3099975585938,904.030029296875,824.010009765625,840.2000122070312,14368065,2021-07-05
2021-07-12,885.5704956054688,909.5499877929688,922.0,860.0,872.0,11747130,2021-07-12
2021-07-19,912.9686889648438,937.6900024414062,953.4600219726562,894.8900146484375,907.989990234375,6730520,2021-07-19
2021-07-26,989.9735717773438,1016.780029296875,1046.0,912.719970703125,937.2000122070312,17421405,2021-07-26
2021-08-02,932.675048828125,957.9299926757812,1042.699951171875,928.4500122070312,1022.9199829101562,46810150,2021-08-02
2021-08-09,936.9200439453125,962.2899780273438,981.3699951171875,932.8300170898438,956.0,9627300,2021-08-09
2021-08-16,958.068115234375,981.3400268554688,1011.0,950.6199951171875,968.0,10056090,2021-08-16
2021-08-23,991.3206176757812,1015.4000244140625,1049.9599609375,963.1099853515625,987.3800048828125,15964725,2021-08-23
2021-08-30,1023.7820434570312,1048.6500244140625,1067.3199462890625,1007.25,1025.1800537109375,10526775,2021-08-30
2021-09-06,998.7305297851562,1022.989990234375,1062.5400390625,1016.4099731445312,1053.5999755859375,5351605,2021-09-06
2021-09-13,1063.1163330078125,1088.93994140625,1105.0,1020.0,1024.0,10940205,2021-09-13
2021-09-20,1103.0076904296875,1129.800048828125,1166.5899658203125,1062.989990234375,1088.800048828125,8728455,2021-09-20
2021-09-27,1030.860107421875,1055.9000244140625,1139.02001953125,1000.2000122070312,1138.0,11729020,2021-09-27
2021-10-04,1102.3927001953125,1129.1700439453125,1146.0,1048.6099853515625,1059.719970703125,7772825,2021-10-04
2021-10-11,1094.240478515625,1120.8199462890625,1158.0,1031.8699951171875,1120.0,9370440,2021-10-11
2021-10-18,1053.9005126953125,1079.5,1206.0,1067.0799560546875,1132.56005859375,13891190,2021-10-18
2021-10-25,950.990234375,974.0900268554688,1069.0,945.3200073242188,1062.0,14822635,2021-10-25
2021-11-01,992.1796875,1016.280029296875,1030.1400146484375,978.0,986.0,4851485,2021-11-01
2021-11-08,1057.9031982421875,1083.5999755859375,1094.0,1005.0,1020.0,7351260,2021-11-08
2021-11-15,1087.9923095703125,1114.4200439453125,1187.510009765625,1079.22998046875,1082.0699462890625,15948270,2021-11-15
2021-11-22,1028.54638671875,1053.530029296875,1121.6199951171875,1040.4000244140625,1121.6199951171875,7616070,2021-11-22
2021-11-29,1044.6549072265625,1070.030029296875,1095.8900146484375,1006.6199951171875,1040.0,8174115,2021-11-29
2021-12-06,1037.85986328125,1063.0699462890625,1074.0,1000.2000122070312,1066.0,6430160,2021-12-06
2021-12-13,1053.011962890625,1078.5899658203125,1117.4000244140625,1060.0,1070.0,7556145,2021-12-13
2021-12-20,1102.3436279296875,1129.1199951171875,1133.75,1012.0,1069.0,8588855,2021-12-20
2021-12-27,1150.1328125,1178.0699462890625,1184.68994140625,1109.8800048828125,1131.4000244140625,7737655,2021-12-27
2022-01-03,1123.9390869140625,1151.239990234375,1227.0,1142.1500244140625,1184.0,11371115,2022-01-03
2022-01-10,1110.729736328125,1137.7099609375,1177.5799560546875,1112.0,1162.699951171875,8936310,2022-01-10
2022-01-17,1015.4054565429688,1040.0699462890625,1144.0,1030.949951171875,1142.1400146484375,6650700,2022-01-17
2022-01-24,920.2957763671875,942.6500244140625,1040.0,874.2000122070312,1040.0,12698040,2022-01-24
2022-01-31,916.7517700195312,939.02001953125,989.719970703125,917.5999755859375,961.4000244140625,10318940,2022-01-31
2022-02-07,886.77978515625,908.3200073242188,963.8300170898438,905.0,938.0,7346670,2022-02-07
2022-02-14,845.9409790039062,864.0900268554688,918.1099853515625,860.0,874.0,6567960,2022-02-14
2022-02-21,881.46875,900.3800048828125,903.4000244140625,837.7100219726562,860.0,8003850,2022-02-21
2022-02-28,912.904296875,932.489990234375,945.4099731445312,874.0,874.0,7404200,2022-02-28
2022-03-07,841.60400390625,859.6599731445312,974.77001953125,845.47998046875,902.6699829101562,31244750,2022-03-07
2022-03-14,863.680419921875,882.2100219726562,887.0,816.8200073242188,858.0,17687860,2022-03-14
2022-03-21,866.0299682617188,884.6099853515625,905.0,877.5999755859375,888.7999877929688,6461925,2022-03-21
2022-03-28,864.4244384765625,882.969970703125,913.1799926757812,863.0,886.0,6663440,2022-03-28
2022-04-04,856.2596435546875,874.6300048828125,921.0,872.3599853515625,892.0,7335825,2022-04-04
2022-04-11,814.6815795898438,832.1599731445312,878.52001953125,821.030029296875,875.7999877929688,4458625,2022-04-11
2022-04-18,808.504150390625,825.8499755859375,833.469970703125,787.030029296875,814.4000244140625,8357735,2022-04-18
2022-04-25,822.3960571289062,840.0399780273438,850.0,792.22998046875,821.989990234375,4995275,2022-04-25
2022-05-02,764.6744995117188,781.0800170898438,843.3800048828125,718.1500244140625,835.0,12075670,2022-05-02
2022-05-09,732.9255981445312,748.6500244140625,785.780029296875,710.4500122070312,772.72998046875,10712070,2022-05-09
2022-05-16,741.4821166992188,757.3900146484375,814.3400268554688,724.7999877929688,750.1300048828125,7809495,2022-05-16
2022-05-23,718.8672485351562,734.2899780273438,778.2000122070312,670.5999755859375,763.5999755859375,8385145,2022-05-23
2022-05-30,736.224853515625,752.02001953125,802.0,747.47998046875,755.0,10637950,2022-05-30
2022-06-06,682.008056640625,696.6400146484375,749.8099975585938,678.239990234375,749.8099975585938,9711600,2022-06-06
2022-06-13,660.9791259765625,675.1599731445312,693.97998046875,643.6199951171875,682.0,14731470,2022-06-13
2022-06-20,714.1483764648438,729.469970703125,747.77001953125,667.6900024414062,680.7899780273438,10459400,2022-06-20
2022-06-27,682.9575805664062,697.6099853515625,765.5999755859375,683.97998046875,743.7999877929688,9836930,2022-06-27
2022-07-04,706.1795043945312,721.3300170898438,744.0,681.4000244140625,702.0,8120265,2022-07-04
2022-07-11,661.5372314453125,675.72998046875,716.0399780273438,666.3499755859375,708.0,9174835,2022-07-11
2022-07-18,729.63623046875,745.2899780273438,759.7999877929688,672.8099975585938,684.0,17447795,2022-07-18
2022-07-25,774.2490844726562,790.8599853515625,792.989990234375,735.510009765625,738.0,13063755,2022-07-25
2022-08-01,770.3722534179688,786.9000244140625,799.5999755859375,760.5999755859375,792.0,7380180,2022-08-01
2022-08-08,742.5687255859375,758.5,793.7999877929688,757.0,787.8099975585938,4321035,2022-08-08
2022-08-15,768.257568359375,784.739990234375,811.719970703125,758.5,758.5,8628435,2022-08-15
2022-08-22,716.9876708984375,732.3699951171875,772.0,722.6099853515625,772.0,6643590,2022-08-22
2022-08-29,678.95361328125,693.52001953125,716.7899780273438,686.2000122070312,686.2000122070312,4748910,2022-08-29
2022-09-05,698.60205078125,713.5900268554688,719.0,686.9299926757812,694.0999755859375,5585995,2022-09-05
2022-09-12,642.4761352539062,656.260009765625,731.9000244140625,652.4000244140625,717.7999877929688,6965975,2022-09-12
2022-09-19,653.2941284179688,667.3099975585938,691.0,642.010009765625,655.7999877929688,8103930,2022-09-19
2022-09-26,658.267333984375,672.3900146484375,699.9600219726562,661.1400146484375,664.0,8142465,2022-09-26
2022-10-03,705.3668823242188,720.5,727.9000244140625,659.0,674.0,5902005,2022-10-03
2022-10-10,732.680908203125,748.4000244140625,755.9199829101562,701.4400024414062,706.0,7070575,2022-10-10
2022-10-17,756.1964111328125,772.4199829101562,790.0,736.8099975585938,745.5999755859375,7774045,2022-10-17
2022-10-24,731.6040649414062,747.2999877929688,785.969970703125,740.989990234375,785.0,2779940,2022-10-24
2022-10-31,731.9172973632812,747.6199951171875,773.7899780273438,744.5499877929688,751.0399780273438,3186520,2022-10-31
2022-11-07,765.7509765625,779.530029296875,783.0,728.0,749.5999755859375,4391120,2022-11-07
2022-11-14,748.2852783203125,761.75,808.0,751.6500244140625,785.7999877929688,6480390,2022-11-14
2022-11-21,775.0142822265625,788.9600219726562,798.0,748.0,750.0,4320255,2022-11-21
2022-11-28,832.51953125,847.5,850.5999755859375,783.989990234375,784.0,9407525,2022-11-28
2022-12-05,761.7332763671875,775.4400024414062,853.0,771.47998046875,853.0,6694845,2022-12-05
2022-12-12,776.5467529296875,790.52001953125,811.969970703125,758.4600219726562,770.4000244140625,7802720,2022-12-12
2022-12-19,733.8843994140625,747.0900268554688,799.739990234375,740.7999877929688,790.2000122070312,6049005,2022-12-19
2022-12-26,763.0888671875,776.8200073242188,813.0,740.4600219726562,749.7999877929688,6736635,2022-12-26
2023-01-02,766.4091186523438,780.2000122070312,820.0,762.2000122070312,780.7100219726562,5257435,2023-01-02
2023-01-09,763.15771484375,776.8900146484375,811.7999877929688,758.0999755859375,788.0,6758985,2023-01-09
2023-01-16,805.8986206054688,820.4000244140625,850.0,771.3200073242188,780.0,13295405,2023-01-16
2023-01-23,843.6394653320312,858.8200073242188,892.0,813.6400146484375,825.2000122070312,19487730,2023-01-23
2023-01-30,846.4881591796875,861.719970703125,902.4000244140625,851.4400024414062,862.0,10850190,2023-01-30
2023-02-06,855.2019653320312,866.8599853515625,894.7999877929688,852.0,863.2000122070312,8092660,2023-02-06
2023-02-13,829.51220703125,840.8200073242188,848.5900268554688,800.0599975585938,810.0,51490005,2023-02-13
2023-02-20,863.725830078125,875.5,888.0,835.0,840.8200073242188,10198695,2023-02-20
2023-02-27,840.2261962890625,851.6799926757812,876.4000244140625,831.2000122070312,876.4000244140625,7672270,2023-02-27
2023-03-06,816.1444702148438,827.27001953125,873.0399780273438,823.5900268554688,856.989990234375,4509235,2023-03-06
2023-03-13,769.7074584960938,780.2000122070312,834.6199951171875,767.2100219726562,831.4099731445312,11140575,2023-03-13
2023-03-20,730.1466674804688,740.0999755859375,778.0,731.5999755859375,771.010009765625,6063495,2023-03-20
2023-03-27,752.5611572265625,762.8200073242188,764.8800048828125,712.9500122070312,733.2000122070312,5601425,2023-03-27
2023-04-03,789.2609252929688,800.02001953125,824.0,754.260009765625,770.0,6575035,2023-04-03
2023-04-10,794.9039306640625,805.739990234375,826.0,798.2000122070312,807.989990234375,4931245,2023-04-10
2023-04-17,755.8463745117188,766.1500244140625,811.7999877929688,750.4000244140625,777.5999755859375,14960230,2023-04-17
2023-04-24,825.6449584960938,836.9000244140625,844.0,756.0,769.0,12204620,2023-04-24
2023-05-01,812.44482421875,823.52001953125,841.27001953125,811.1799926757812,836.9000244140625,10575075,2023-05-01
2023-05-08,806.1407470703125,817.1300048828125,835.7999877929688,814.9600219726562,824.0,5955885,2023-05-08
2023-05-15,848.029052734375,855.6300048828125,860.6900024414062,812.0,818.030029296875,7475990,2023-05-15
2023-05-22,884.0661010742188,891.989990234375,901.4299926757812,842.3200073242188,855.6300048828125,8539175,2023-05-22
2023-05-29,910.0036010742188,918.1599731445312,929.9000244140625,877.6599731445312,902.0,8577940,2023-05-29
2023-06-05,873.768310546875,881.5999755859375,926.7999877929688,867.27001953125,926.7999877929688,4929475,2023-06-05
2023-06-12,910.6873779296875,918.8499755859375,930.239990234375,876.010009765625,885.3900146484375,7598195,2023-06-12
2023-06-19,891.8959350585938,899.8900146484375,935.760009765625,878.4500122070312,916.5999755859375,5753510,2023-06-19
2023-06-26,933.8895263671875,942.260009765625,951.0,888.989990234375,889.0,5452395,2023-06-26
2023-07-03,929.9944458007812,938.3300170898438,963.8200073242188,930.0,947.7999877929688,4069170,2023-07-03
2023-07-10,976.4083862304688,985.1599731445312,993.280029296875,914.0,945.4000244140625,9226805,2023-07-10
2023-07-17,919.8156127929688,928.0599975585938,1010.969970703125,922.010009765625,990.0,13847960,2023-07-17
2023-07-24,926.1587524414062,934.4600219726562,954.0,926.010009765625,933.5999755859375,4739795,2023-07-24
2023-07-31,968.9453125,977.6300048828125,978.739990234375,935.1199951171875,938.0,5852865,2023-07-31
2023-08-07,1044.2205810546875,1053.5799560546875,1057.0,977.0499877929688,982.7999877929688,9956145,2023-08-07
2023-08-14,975.2884521484375,984.030029296875,1083.97998046875,979.2100219726562,1053.5799560546875,11924980,2023-08-14
2023-08-21,1041.9014892578125,1051.239990234375,1080.4000244140625,940.5999755859375,989.3900146484375,124097230,2023-08-21
2023-08-28,1080.6937255859375,1090.3800048828125,1101.280029296875,1017.6300048828125,1051.239990234375,19000625,2023-08-28
2023-09-04,1100.25830078125,1110.1199951171875,1152.5400390625,1082.219970703125,1092.199951171875,14909010,2023-09-04
2023-09-11,1113.796875,1123.780029296875,1126.0,1073.6400146484375,1117.5999755859375,7588980,2023-09-11
2023-09-18,1049.28515625,1058.68994140625,1125.2900390625,1050.27001953125,1118.5999755859375,6109495,2023-09-18
2023-09-25,1011.821044921875,1020.8900146484375,1067.989990234375,1010.0,1064.0,9650030,2023-09-25
2023-10-02,1027.8968505859375,1037.1099853515625,1048.739990234375,1005.0,1020.8900146484375,7104985,2023-10-02
2023-10-09,992.4347534179688,1001.3300170898438,1056.5799560546875,999.5499877929688,1032.199951171875,10316640,2023-10-09
2023-10-16,991.1364135742188,1000.02001953125,1056.0,996.0,1002.0,13520355,2023-10-16
2023-10-23,992.890625,1001.7899780273438,1006.0,951.3099975585938,1000.02001953125,11478610,2023-10-23
2023-10-30,1007.5889282226562,1016.6199951171875,1029.5999755859375,989.6099853515625,999.760009765625,5850145,2023-10-30
2023-11-06,1022.53466796875,1027.800048828125,1032.800048828125,1013.1300048828125,1026.1800537109375,3475295,2023-11-06
2023-11-13,1129.175537109375,1134.989990234375,1149.969970703125,1006.2999877929688,1025.760009765625,11628150,2023-11-13
2023-11-20,1117.9532470703125,1123.7099609375,1169.25,1110.0,1134.010009765625,6255915,2023-11-20
2023-11-27,1136.9456787109375,1142.800048828125,1162.1700439453125,1098.489990234375,1123.7099609375,6601445,2023-11-27
2023-12-04,1150.6748046875,1156.5999755859375,1183.989990234375,1101.199951171875,1159.0,9990060,2023-12-04
2023-12-11,1281.371826171875,1287.969970703125,1306.0,1138.510009765625,1161.5999755859375,18769745,2023-12-11
2023-12-18,1251.59521484375,1258.0400390625,1295.6199951171875,1184.4100341796875,1286.0,11301205,2023-12-18
2023-12-25,1248.451416015625,1254.8800048828125,1278.989990234375,1242.5999755859375,1258.0400390625,5733945,2023-12-25
2024-01-01,1209.0443115234375,1215.27001953125,1257.989990234375,1168.31005859375,1257.989990234375,8042670,2024-01-01
2024-01-08,1311.7852783203125,1318.5400390625,1323.0,1201.800048828125,1226.989990234375,13234740,2024-01-08
2024-01-15,1276.4969482421875,1283.0699462890625,1357.800048828125,1252.6099853515625,1339.97998046875,11182240,2024-01-15
2024-01-22,1234.6524658203125,1241.010009765625,1288.0,1232.199951171875,1283.0699462890625,7133150,2024-01-22
2024-01-29,1278.486572265625,1285.0699462890625,1293.800048828125,1220.530029296875,1244.43994140625,10585155,2024-01-29
2024-02-05,1293.489501953125,1300.1500244140625,1333.199951171875,1270.0,1295.989990234375,7252025,2024-02-05
2024-02-12,1330.18408203125,1333.0799560546875,1350.760009765625,1279.0,1309.97998046875,10321505,2024-02-12
2024-02-19,1318.3299560546875,1321.199951171875,1369.489990234375,1300.0,1340.0,6768225,2024-02-19
2024-02-26,1298.1138916015625,1300.93994140625,1335.949951171875,1278.0,1319.800048828125,8695355,2024-02-26
2024-03-04,1248.0230712890625,1250.739990234375,1307.5799560546875,1222.739990234375,1305.0,6871855,2024-03-04
2024-03-11,1220.6226806640625,1223.280029296875,1269.3199462890625,1180.0,1256.0,8889505,2024-03-11
2024-03-18,1105.613037109375,1108.02001953125,1209.030029296875,1092.4300537109375,1209.030029296875,20059100,2024-03-18
2024-03-25,1098.099365234375,1100.489990234375,1126.3199462890625,1097.0,1108.02001953125,3581520,2024-03-25
2024-04-01,1154.0675048828125,1156.5799560546875,1179.77001953125,1092.5999755859375,1109.8199462890625,11286620,2024-04-01
2024-04-08,1120.8099365234375,1123.25,1165.0,1120.0,1165.0,5828590,2024-04-08
2024-04-15,1021.4063720703125,1023.6300048828125,1117.050048828125,1018.2100219726562,1103.0,10057280,2024-04-15
2024-04-22,1047.9185791015625,1050.199951171875,1075.0,1016.0,1025.800048828125,7966990,2024-04-22
2024-04-29,894.5625,896.510009765625,1060.97998046875,892.010009765625,1058.0,29793210,2024-04-29
2024-05-06,891.1199951171875,893.0599975585938,908.7999877929688,857.4500122070312,908.0,25858810,2024-05-06
2024-05-13,943.8651733398438,945.9199829101562,953.0999755859375,880.4600219726562,895.2000122070312,17486815,2024-05-13
2024-05-20,1018.8719482421875,1021.0900268554688,1032.5400390625,942.52001953125,942.52001953125,22172155,2024-05-20
2024-05-27,992.0403442382812,994.2000122070312,1062.5999755859375,988.0,1029.0,19613025,2024-05-27
2024-06-03,1083.8603515625,1086.219970703125,1092.7099609375,944.5900268554688,1020.9299926757812,17204500,2024-06-03
2024-06-10,1038.090087890625,1040.3499755859375,1093.5999755859375,1033.5999755859375,1092.0,12969535,2024-06-10
2024-06-17,1074.3411865234375,1076.6800537109375,1104.0,1032.4000244140625,1040.3499755859375,13078370,2024-06-17
2024-06-24,1089.388427734375,1091.760009765625,1109.5999755859375,1060.0,1076.0,10519805,2024-06-24
2024-07-01,1171.479736328125,1174.030029296875,1186.800048828125,1085.1500244140625,1091.0,16960245,2024-07-01
2024-07-08,1192.9329833984375,1195.530029296875,1208.0,1110.2099609375,1183.5899658203125,19641450,2024-07-08
2024-07-15,1194.1502685546875,1196.75,1228.780029296875,1161.02001953125,1206.0,12064065,2024-07-15
2024-07-22,1265.98388671875,1268.739990234375,1285.0,1168.1199951171875,1186.010009765625,20622855,2024-07-22
2024-07-29,1213.3585205078125,1216.0,1282.47998046875,1212.0,1274.0,6047820,2024-07-29
2024-08-05,1173.1260986328125,1175.6800537109375,1219.800048828125,1149.800048828125,1160.0,8748010,2024-08-05
2024-08-12,1212.759765625,1215.4000244140625,1217.800048828125,1153.199951171875,1178.989990234375,5767640,2024-08-12
2024-08-19,1201.83349609375,1204.449951171875,1242.02001953125,1196.2099609375,1224.0,6685070,2024-08-19
2024-08-26,1266.0538330078125,1268.81005859375,1277.5799560546875,1202.449951171875,1210.469970703125,10466160,2024-08-26
2024-09-02,1322.0518798828125,1324.9300537109375,1342.75,1244.5400390625,1269.0,11724180,2024-09-02
2024-09-09,1399.7027587890625,1402.75,1408.7900390625,1286.22998046875,1311.1400146484375,15838355,2024-09-09
2024-09-16,1386.052490234375,1389.0699462890625,1417.6199951171875,1354.0,1403.0,10134230,2024-09-16
2024-09-23,1384.056884765625,1387.0699462890625,1429.800048828125,1357.3699951171875,1394.0,10605505,2024-09-23
2024-09-30,1422.0142822265625,1425.1099853515625,1449.489990234375,1374.989990234375,1387.300048828125,9130845,2024-09-30
2024-10-07,1472.9134521484375,1476.1199951171875,1485.800048828125,1415.010009765625,1438.8900146484375,9370560,2024-10-07
2024-10-14,1438.9473876953125,1442.0799560546875,1517.0,1426.010009765625,1476.0799560546875,10357570,2024-10-14
2024-10-21,1544.6072998046875,1547.969970703125,1557.5400390625,1342.010009765625,1442.0799560546875,35776010,2024-10-21
2024-10-28,1507.2586669921875,1510.5400390625,1578.9200439453125,1484.0,1543.0999755859375,9198055,2024-10-28
2024-11-04,1587.304443359375,1590.760009765625,1606.0,1494.0,1513.0,13584985,2024-11-04
2024-11-11,1611.292236328125,1614.800048828125,1631.989990234375,1572.5799560546875,1590.1400146484375,8504405,2024-11-11
2024-11-18,1661.882080078125,1665.5,1668.8499755859375,1581.0899658203125,1615.0,7289755,2024-11-18
2024-11-25,1733.3963623046875,1737.1700439453125,1748.9000244140625,1671.8499755859375,1673.2099609375,8657735,2024-11-25
2024-12-02,1776.4227294921875,1780.2900390625,1784.0,1719.0,1737.2099609375,7099335,2024-12-02
2024-12-09,1856.1092529296875,1860.1500244140625,1870.199951171875,1772.0,1788.300048828125,10280410,2024-12-09
2024-12-16,1870.0189208984375,1874.0899658203125,1959.4200439453125,1837.6400146484375,1857.800048828125,10834650,2024-12-16
2024-12-23,1886.1138916015625,1890.219970703125,1914.800048828125,1863.050048828125,1889.9200439453125,5355740,2024-12-23
2024-12-30,1929.72900390625,1933.9300537109375,2005.3599853515625,1877.5,1878.02001953125,12836845,2024-12-30
2025-01-06,1876.7442626953125,1880.8299560546875,1955.5999755859375,1850.510009765625,1933.9300537109375,10284175,2025-01-06
2025-01-13,1724.5556640625,1728.31005859375,1864.699951171875,1696.27001953125,1864.699951171875,15348475,2025-01-13
2025-01-20,1842.907958984375,1846.9200439453125,1886.0,1628.52001953125,1728.31005859375,21795165,2025-01-20
2025-01-27,1611.76123046875,1615.27001953125,1826.1600341796875,1602.199951171875,1819.0999755859375,14684375,2025-01-27
2025-02-03,1707.1700439453125,1707.1700439453125,1724.800048828125,1564.030029296875,1595.0,8633825,2025-02-03
2025-02-10,1558.6700439453125,1558.6700439453125,1710.0,1535.199951171875,1710.0,12396430,2025-02-10
2025-02-17,1499.239990234375,1499.239990234375,1575.0,1487.0,1546.5999755859375,13016860,2025-02-17
2025-02-24,1472.4300537109375,1472.4300537109375,1543.989990234375,1419.6300048828125,1470.0,13267465,2025-02-24
2025-03-03,1541.449951171875,1541.449951171875,1601.199951171875,1428.52001953125,1472.6199951171875,29610085,2025-03-03
2025-03-10,1458.449951171875,1458.449951171875,1548.010009765625,1440.0,1538.4000244140625,9561325,2025-03-10
2025-03-17,1549.3599853515625,1549.3599853515625,1562.0,1446.18994140625,1462.8199462890625,11576825,2025-03-17
2025-03-24,1621.8399658203125,1621.8399658203125,1650.0,1525.0,1557.0999755859375,15888260,2025-03-24
2025-03-31,1321.5799560546875,1321.5799560546875,1621.8399658203125,1312.22998046875,1621.8399658203125,22807255,2025-03-31
2025-04-07,1263.3299560546875,1263.3299560546875,1338.010009765625,1194.010009765625,1195.0,29731515,2025-04-07
2025-04-14,1320.0,1320.0,1333.5999755859375,1250.199951171875,1263.3299560546875,13422325,2025-04-14
2025-04-21,1478.0,1478.0,1502.800048828125,1333.199951171875,1333.9000244140625,23907310,2025-04-21
2025-04-28,1475.0999755859375,1475.0999755859375,1511.0,1451.0,1482.0,9243665,2025-04-28
2025-05-05,1536.199951171875,1536.199951171875,1599.800048828125,1467.199951171875,1484.0,25634770,2025-05-05
