Date,Adj Close_ORIENTALTL.NS,Close_ORIENTALTL.NS,High_ORIENTALTL.NS,Low_ORIENTALTL.NS,Open_ORIENTALTL.NS,Volume_ORIENTALTL.NS,Date
2020-11-23,8.050000190734863,8.050000190734863,8.399999618530273,7.5,7.550000190734863,171476,2020-11-23
2020-11-30,8.5,8.5,8.600000381469727,7.75,8.050000190734863,133491,2020-11-30
2020-12-07,11.350000381469727,11.350000381469727,11.449999809265137,8.649999618530273,9.25,283868,2020-12-07
2020-12-14,11.300000190734863,11.300000190734863,11.899999618530273,11.100000381469727,11.899999618530273,246446,2020-12-14
2020-12-21,11.050000190734863,11.050000190734863,11.600000381469727,10.75,11.300000190734863,532259,2020-12-21
2020-12-28,11.399999618530273,11.399999618530273,11.600000381469727,11.0,11.449999809265137,423854,2020-12-28
2021-01-04,11.0,11.0,11.949999809265137,11.0,11.399999618530273,379902,2021-01-04
2021-01-11,11.0,11.0,11.5,10.550000190734863,11.5,154268,2021-01-11
2021-01-18,10.949999809265137,10.949999809265137,11.25,10.850000381469727,11.199999809265137,171108,2021-01-18
2021-01-25,9.149999618530273,9.149999618530273,11.100000381469727,9.050000190734863,11.0,148774,2021-01-25
2021-02-01,9.149999618530273,9.149999618530273,9.75,8.649999618530273,9.550000190734863,425254,2021-02-01
2021-02-08,8.449999809265137,8.449999809265137,9.5,8.300000190734863,9.100000381469727,1092083,2021-02-08
2021-02-15,8.149999618530273,8.149999618530273,8.800000190734863,7.400000095367432,7.900000095367432,1538408,2021-02-15
2021-02-22,7.25,7.25,8.350000381469727,6.800000190734863,8.350000381469727,3016777,2021-02-22
2021-03-01,7.0,7.0,7.550000190734863,6.849999904632568,7.400000095367432,514216,2021-03-01
2021-03-08,7.300000190734863,7.300000190734863,7.550000190734863,6.699999809265137,7.0,946186,2021-03-08
2021-03-15,6.800000190734863,6.800000190734863,7.550000190734863,6.699999809265137,7.449999809265137,186550,2021-03-15
2021-03-22,6.150000095367432,6.150000095367432,7.050000190734863,5.900000095367432,6.849999904632568,243960,2021-03-22
2021-03-29,6.050000190734863,6.050000190734863,6.300000190734863,5.900000095367432,6.150000095367432,131244,2021-03-29
2021-04-05,6.25,6.25,6.349999904632568,5.849999904632568,6.150000095367432,170028,2021-04-05
2021-04-12,6.650000095367432,6.650000095367432,7.5,5.050000190734863,6.099999904632568,594386,2021-04-12
2021-04-19,7.75,7.75,9.399999618530273,6.300000190734863,6.349999904632568,1058561,2021-04-19
2021-04-26,7.349999904632568,7.349999904632568,8.199999809265137,7.150000095367432,7.900000095367432,243224,2021-04-26
2021-05-03,7.199999809265137,7.199999809265137,7.900000095367432,6.199999809265137,7.300000190734863,261524,2021-05-03
2021-05-10,8.649999618530273,8.649999618530273,8.899999618530273,6.25,7.25,1368745,2021-05-10
2021-05-17,8.649999618530273,8.649999618530273,9.399999618530273,8.199999809265137,8.800000190734863,671017,2021-05-17
2021-05-24,8.800000190734863,8.800000190734863,9.25,8.649999618530273,8.899999618530273,1616529,2021-05-24
2021-05-31,8.75,8.75,9.100000381469727,7.75,9.100000381469727,398207,2021-05-31
2021-06-07,9.600000381469727,9.600000381469727,10.399999618530273,8.5,8.899999618530273,792499,2021-06-07
2021-06-14,10.899999618530273,10.899999618530273,13.0,9.149999618530273,9.949999809265137,2626953,2021-06-14
2021-06-21,10.300000190734863,10.300000190734863,11.899999618530273,10.149999618530273,11.149999618530273,976084,2021-06-21
2021-06-28,12.050000190734863,12.050000190734863,13.199999809265137,10.649999618530273,10.75,5262396,2021-06-28
2021-07-05,11.699999809265137,11.699999809265137,12.399999618530273,11.5,12.399999618530273,784997,2021-07-05
2021-07-12,11.199999809265137,11.199999809265137,11.899999618530273,10.600000381469727,11.699999809265137,691897,2021-07-12
2021-07-19,11.0,11.0,12.199999809265137,10.600000381469727,11.75,548486,2021-07-19
2021-07-26,10.5,10.5,11.5,10.100000381469727,11.449999809265137,542517,2021-07-26
2021-08-02,10.050000190734863,10.050000190734863,10.75,9.25,10.300000190734863,731913,2021-08-02
2021-08-09,9.399999618530273,9.399999618530273,10.300000190734863,8.5,10.199999809265137,297287,2021-08-09
2021-08-16,8.699999809265137,8.699999809265137,9.899999618530273,8.399999618530273,9.899999618530273,390615,2021-08-16
2021-08-23,8.850000381469727,8.850000381469727,9.399999618530273,7.849999904632568,9.0,277872,2021-08-23
2021-08-30,8.5,8.5,9.25,8.350000381469727,9.149999618530273,226160,2021-08-30
2021-09-06,8.399999618530273,8.399999618530273,8.800000190734863,8.199999809265137,8.800000190734863,92803,2021-09-06
2021-09-13,8.699999809265137,8.699999809265137,9.149999618530273,8.300000190734863,8.600000381469727,251873,2021-09-13
2021-09-20,8.449999809265137,8.449999809265137,8.899999618530273,8.300000190734863,8.699999809265137,130162,2021-09-20
2021-09-27,8.449999809265137,8.449999809265137,8.75,7.800000190734863,8.600000381469727,161362,2021-09-27
2021-10-04,9.0,9.0,9.850000381469727,8.149999618530273,8.300000190734863,676140,2021-10-04
2021-10-11,9.050000190734863,9.050000190734863,9.850000381469727,8.899999618530273,9.350000381469727,378048,2021-10-11
2021-10-18,9.699999809265137,9.699999809265137,10.699999809265137,8.25,8.850000381469727,901054,2021-10-18
2021-10-25,10.100000381469727,10.100000381469727,10.800000190734863,8.800000190734863,10.199999809265137,888847,2021-10-25
2021-11-01,10.0,10.0,10.550000190734863,9.649999618530273,10.449999809265137,331765,2021-11-01
2021-11-08,9.649999618530273,9.649999618530273,11.25,9.399999618530273,10.0,651906,2021-11-08
2021-11-15,9.350000381469727,9.350000381469727,10.199999809265137,8.050000190734863,9.649999618530273,894266,2021-11-15
2021-11-22,9.100000381469727,9.100000381469727,9.899999618530273,8.800000190734863,9.649999618530273,439922,2021-11-22
2021-11-29,9.399999618530273,9.399999618530273,9.800000190734863,8.800000190734863,9.0,236881,2021-11-29
2021-12-06,10.25,10.25,10.800000190734863,9.350000381469727,9.600000381469727,737795,2021-12-06
2021-12-13,9.949999809265137,9.949999809265137,11.899999618530273,9.800000190734863,10.25,1231366,2021-12-13
2021-12-20,10.449999809265137,10.449999809265137,11.800000190734863,9.199999809265137,9.899999618530273,1556091,2021-12-20
2021-12-27,10.949999809265137,10.949999809265137,11.649999618530273,10.350000381469727,10.649999618530273,902661,2021-12-27
2022-01-03,14.149999618530273,14.149999618530273,14.75,11.100000381469727,11.100000381469727,8120247,2022-01-03
2022-01-10,13.600000381469727,13.600000381469727,16.950000762939453,12.399999618530273,16.299999237060547,8371080,2022-01-10
2022-01-17,12.649999618530273,12.649999618530273,13.699999809265137,12.0,13.550000190734863,1100617,2022-01-17
2022-01-24,12.399999618530273,12.399999618530273,12.800000190734863,11.25,12.800000190734863,1380810,2022-01-24
2022-01-31,12.399999618530273,12.399999618530273,13.399999618530273,12.350000381469727,13.0,1478407,2022-01-31
2022-02-07,12.350000381469727,12.350000381469727,13.0,12.050000190734863,12.199999809265137,469387,2022-02-07
2022-02-14,11.800000190734863,11.800000190734863,12.5,11.25,12.5,313046,2022-02-14
2022-02-21,11.199999809265137,11.199999809265137,12.350000381469727,10.350000381469727,11.350000381469727,334696,2022-02-21
2022-02-28,11.850000381469727,11.850000381469727,12.399999618530273,10.850000381469727,11.5,230684,2022-02-28
2022-03-07,12.25,12.25,12.649999618530273,11.300000190734863,12.100000381469727,239080,2022-03-07
2022-03-14,11.649999618530273,11.649999618530273,12.600000381469727,11.449999809265137,12.100000381469727,216706,2022-03-14
2022-03-21,11.25,11.25,12.100000381469727,11.0,11.850000381469727,270854,2022-03-21
2022-03-28,12.350000381469727,12.350000381469727,12.399999618530273,10.600000381469727,11.100000381469727,498754,2022-03-28
2022-04-04,13.050000190734863,13.050000190734863,14.25,11.899999618530273,12.149999618530273,1184706,2022-04-04
2022-04-11,13.550000190734863,13.550000190734863,14.050000190734863,12.800000190734863,13.050000190734863,468710,2022-04-11
2022-04-18,12.949999809265137,12.949999809265137,13.75,12.5,13.399999618530273,393360,2022-04-18
2022-04-25,12.800000190734863,12.800000190734863,13.75,12.600000381469727,12.899999618530273,381211,2022-04-25
2022-05-02,12.25,12.25,13.300000190734863,11.75,12.949999809265137,233919,2022-05-02
2022-05-09,12.649999618530273,12.649999618530273,12.899999618530273,11.550000190734863,12.5,380865,2022-05-09
2022-05-16,12.399999618530273,12.399999618530273,13.800000190734863,12.050000190734863,12.649999618530273,200559,2022-05-16
2022-05-23,13.149999618530273,13.149999618530273,14.300000190734863,11.600000381469727,12.149999618530273,995778,2022-05-23
2022-05-30,13.350000381469727,13.350000381469727,14.199999809265137,12.550000190734863,13.75,591869,2022-05-30
2022-06-06,13.25,13.25,13.800000190734863,12.899999618530273,13.199999809265137,249890,2022-06-06
2022-06-13,12.800000190734863,12.800000190734863,13.5,12.25,13.300000190734863,160453,2022-06-13
2022-06-20,11.699999809265137,11.699999809265137,13.0,11.5,12.550000190734863,152890,2022-06-20
2022-06-27,11.949999809265137,11.949999809265137,12.899999618530273,11.350000381469727,11.899999618530273,172994,2022-06-27
2022-07-04,13.199999809265137,13.199999809265137,13.800000190734863,11.0,11.75,534361,2022-07-04
2022-07-11,13.399999618530273,13.399999618530273,13.75,12.699999809265137,13.199999809265137,444361,2022-07-11
2022-07-18,13.0,13.0,13.75,12.5,13.550000190734863,408717,2022-07-18
2022-07-25,13.149999618530273,13.149999618530273,13.300000190734863,12.75,12.800000190734863,169979,2022-07-25
2022-08-01,15.550000190734863,15.550000190734863,16.5,12.949999809265137,13.300000190734863,2000429,2022-08-01
2022-08-08,15.149999618530273,15.149999618530273,16.899999618530273,15.0,15.550000190734863,630510,2022-08-08
2022-08-15,16.200000762939453,16.200000762939453,16.75,14.100000381469727,15.149999618530273,882016,2022-08-15
2022-08-22,16.25,16.25,17.299999237060547,15.800000190734863,16.549999237060547,1142616,2022-08-22
2022-08-29,15.949999809265137,15.949999809265137,17.0,15.5,16.0,352420,2022-08-29
2022-09-05,14.600000381469727,14.600000381469727,16.450000762939453,14.399999618530273,16.399999618530273,484691,2022-09-05
2022-09-12,11.649999618530273,11.649999618530273,15.899999618530273,10.899999618530273,14.399999618530273,3021114,2022-09-12
2022-09-19,11.25,11.25,11.949999809265137,10.449999809265137,11.949999809265137,627381,2022-09-19
2022-09-26,10.800000190734863,10.800000190734863,11.5,10.550000190734863,11.25,229214,2022-09-26
2022-10-03,10.399999618530273,10.399999618530273,11.649999618530273,10.25,10.949999809265137,430553,2022-10-03
2022-10-10,9.600000381469727,9.600000381469727,10.649999618530273,9.5,10.649999618530273,263867,2022-10-10
2022-10-17,8.5,8.5,9.699999809265137,8.199999809265137,9.399999618530273,684460,2022-10-17
2022-10-24,8.050000190734863,8.050000190734863,9.100000381469727,7.699999809265137,8.699999809265137,355824,2022-10-24
2022-10-31,9.0,9.0,9.800000190734863,8.199999809265137,8.25,1046407,2022-10-31
2022-11-07,8.850000381469727,8.850000381469727,9.449999809265137,8.600000381469727,9.199999809265137,191358,2022-11-07
2022-11-14,8.699999809265137,8.699999809265137,9.149999618530273,8.550000190734863,9.149999618530273,300536,2022-11-14
2022-11-21,8.75,8.75,9.649999618530273,8.0,8.949999809265137,179166,2022-11-21
2022-11-28,8.850000381469727,8.850000381469727,9.199999809265137,7.849999904632568,8.949999809265137,1221798,2022-11-28
2022-12-05,8.399999618530273,8.399999618530273,9.350000381469727,7.900000095367432,9.300000190734863,670799,2022-12-05
2022-12-12,8.300000190734863,8.300000190734863,8.75,8.199999809265137,8.5,252466,2022-12-12
2022-12-19,7.449999809265137,7.449999809265137,8.600000381469727,7.300000190734863,8.550000190734863,299061,2022-12-19
2022-12-26,8.25,8.25,8.550000190734863,7.449999809265137,7.449999809265137,241018,2022-12-26
2023-01-02,8.25,8.25,8.699999809265137,8.100000381469727,8.699999809265137,138222,2023-01-02
2023-01-09,8.100000381469727,8.100000381469727,8.5,8.0,8.25,129316,2023-01-09
2023-01-16,7.949999809265137,7.949999809265137,8.300000190734863,7.900000095367432,8.300000190734863,106284,2023-01-16
2023-01-23,7.349999904632568,7.349999904632568,8.300000190734863,7.199999809265137,8.149999618530273,230642,2023-01-23
2023-01-30,7.550000190734863,7.550000190734863,8.149999618530273,7.300000190734863,7.349999904632568,117522,2023-01-30
2023-02-06,7.75,7.75,8.199999809265137,7.199999809265137,7.75,75188,2023-02-06
2023-02-13,7.0,7.0,8.100000381469727,6.949999809265137,7.75,240076,2023-02-13
2023-02-20,7.150000095367432,7.150000095367432,7.949999809265137,6.400000095367432,7.150000095367432,445839,2023-02-20
2023-02-27,6.849999904632568,6.849999904632568,7.400000095367432,6.599999904632568,7.300000190734863,247922,2023-02-27
2023-03-06,6.449999809265137,6.449999809265137,6.949999809265137,6.0,6.699999809265137,299746,2023-03-06
2023-03-13,6.300000190734863,6.300000190734863,7.099999904632568,6.150000095367432,6.5,207283,2023-03-13
2023-03-20,6.199999809265137,6.199999809265137,6.650000095367432,6.099999904632568,6.300000190734863,137622,2023-03-20
2023-03-27,6.0,6.0,6.5,5.550000190734863,6.199999809265137,137613,2023-03-27
2023-04-03,6.25,6.25,6.550000190734863,5.900000095367432,6.050000190734863,93420,2023-04-03
2023-04-10,6.199999809265137,6.199999809265137,6.550000190734863,6.0,6.5,80856,2023-04-10
2023-04-17,6.900000095367432,6.900000095367432,7.5,6.050000190734863,6.349999904632568,533633,2023-04-17
2023-04-24,7.0,7.0,7.599999904632568,6.699999809265137,7.0,279103,2023-04-24
2023-05-01,6.900000095367432,6.900000095367432,7.199999809265137,6.0,7.0,177584,2023-05-01
2023-05-08,7.5,7.5,8.149999618530273,6.849999904632568,7.099999904632568,453620,2023-05-08
2023-05-15,7.300000190734863,7.300000190734863,8.149999618530273,7.050000190734863,7.900000095367432,186864,2023-05-15
2023-05-22,6.949999809265137,6.949999809265137,7.449999809265137,6.800000190734863,7.400000095367432,171896,2023-05-22
2023-05-29,6.800000190734863,6.800000190734863,7.199999809265137,6.050000190734863,7.099999904632568,249883,2023-05-29
2023-06-05,6.400000095367432,6.400000095367432,7.099999904632568,6.199999809265137,6.849999904632568,774629,2023-06-05
2023-06-12,6.400000095367432,6.400000095367432,6.550000190734863,6.150000095367432,6.5,302362,2023-06-12
2023-06-19,6.199999809265137,6.199999809265137,6.5,5.949999809265137,6.449999809265137,434609,2023-06-19
2023-06-26,6.25,6.25,6.300000190734863,5.949999809265137,6.199999809265137,140084,2023-06-26
2023-07-03,6.25,6.25,6.400000095367432,5.650000095367432,6.400000095367432,190203,2023-07-03
2023-07-10,6.050000190734863,6.050000190734863,6.25,5.650000095367432,6.25,231463,2023-07-10
2023-07-17,6.050000190734863,6.050000190734863,6.25,6.0,6.050000190734863,233485,2023-07-17
2023-07-24,6.0,6.0,6.099999904632568,5.150000095367432,6.099999904632568,310804,2023-07-24
2023-07-31,5.900000095367432,5.900000095367432,6.050000190734863,5.800000190734863,6.050000190734863,332173,2023-07-31
2023-08-07,7.050000190734863,7.050000190734863,7.25,5.900000095367432,5.900000095367432,1848890,2023-08-07
2023-08-14,7.050000190734863,7.050000190734863,8.449999809265137,6.949999809265137,7.650000095367432,2932950,2023-08-14
2023-08-21,7.550000190734863,7.550000190734863,7.849999904632568,7.0,7.25,402970,2023-08-21
2023-08-28,7.300000190734863,7.300000190734863,7.75,7.199999809265137,7.75,363589,2023-08-28
2023-09-04,7.650000095367432,7.650000095367432,8.25,7.199999809265137,7.400000095367432,496079,2023-09-04
2023-09-11,7.199999809265137,7.199999809265137,8.0,7.0,8.0,422691,2023-09-11
2023-09-18,7.150000095367432,7.150000095367432,7.400000095367432,7.150000095367432,7.199999809265137,83407,2023-09-18
2023-09-25,7.25,7.25,7.849999904632568,7.199999809265137,7.25,263910,2023-09-25
2023-10-02,7.150000095367432,7.150000095367432,7.300000190734863,7.050000190734863,7.25,126045,2023-10-02
2023-10-09,7.099999904632568,7.099999904632568,7.349999904632568,6.849999904632568,7.050000190734863,159709,2023-10-09
2023-10-16,7.0,7.0,7.349999904632568,6.800000190734863,7.199999809265137,218543,2023-10-16
2023-10-23,6.599999904632568,6.599999904632568,7.150000095367432,6.150000095367432,7.150000095367432,137674,2023-10-23
2023-10-30,6.75,6.75,6.900000095367432,6.150000095367432,6.650000095367432,276697,2023-10-30
2023-11-06,7.099999904632568,7.099999904632568,7.300000190734863,6.699999809265137,6.900000095367432,225401,2023-11-06
2023-11-13,7.0,7.0,7.349999904632568,6.949999809265137,7.25,231621,2023-11-13
2023-11-20,7.25,7.25,7.75,6.849999904632568,7.099999904632568,773378,2023-11-20
2023-11-27,8.050000190734863,8.050000190734863,8.699999809265137,7.25,7.25,1974682,2023-11-27
2023-12-04,8.199999809265137,8.199999809265137,8.699999809265137,8.050000190734863,8.199999809265137,833394,2023-12-04
2023-12-11,9.949999809265137,9.949999809265137,9.949999809265137,7.599999904632568,8.149999618530273,5140713,2023-12-11
2023-12-18,9.949999809265137,9.949999809265137,10.649999618530273,8.25,10.5,4015077,2023-12-18
2023-12-25,9.399999618530273,9.399999618530273,9.949999809265137,9.100000381469727,9.949999809265137,635385,2023-12-25
2024-01-01,10.25,10.25,10.949999809265137,9.399999618530273,9.600000381469727,1699034,2024-01-01
2024-01-08,10.199999809265137,10.199999809265137,10.399999618530273,9.899999618530273,10.399999618530273,1235263,2024-01-08
2024-01-15,9.649999618530273,9.649999618530273,10.350000381469727,9.100000381469727,10.350000381469727,746452,2024-01-15
2024-01-22,9.600000381469727,9.600000381469727,10.0,9.300000190734863,9.649999618530273,288598,2024-01-22
2024-01-29,10.050000190734863,10.050000190734863,10.5,9.600000381469727,9.75,1054727,2024-01-29
2024-02-05,11.449999809265137,11.449999809265137,12.399999618530273,9.399999618530273,10.0,3827130,2024-02-05
2024-02-12,10.75,10.75,11.600000381469727,9.550000190734863,11.399999618530273,1170825,2024-02-12
2024-02-19,11.649999618530273,11.649999618530273,14.449999809265137,10.75,10.75,6518459,2024-02-19
2024-02-26,11.199999809265137,11.199999809265137,11.899999618530273,11.050000190734863,11.149999618530273,522839,2024-02-26
2024-03-04,10.199999809265137,10.199999809265137,11.699999809265137,9.800000190734863,11.399999618530273,419149,2024-03-04
2024-03-11,8.800000190734863,8.800000190734863,10.100000381469727,8.0,10.100000381469727,351874,2024-03-11
2024-03-18,9.0,9.0,9.199999809265137,8.399999618530273,8.399999618530273,250108,2024-03-18
2024-03-25,8.300000190734863,8.300000190734863,9.449999809265137,8.149999618530273,9.0,211412,2024-03-25
2024-04-01,9.850000381469727,9.850000381469727,10.050000190734863,8.100000381469727,8.5,245441,2024-04-01
2024-04-08,9.5,9.5,10.25,9.5,10.25,67699,2024-04-08
2024-04-15,8.899999618530273,8.899999618530273,9.350000381469727,8.899999618530273,9.350000381469727,34927,2024-04-15
2024-04-22,8.75,8.75,8.899999618530273,8.75,8.800000190734863,66856,2024-04-22
2024-04-29,8.75,8.75,8.850000381469727,8.649999618530273,8.75,46589,2024-04-29
2024-05-06,8.050000190734863,8.050000190734863,8.75,8.0,8.600000381469727,53150,2024-05-06
2024-05-13,9.050000190734863,9.050000190734863,9.300000190734863,7.75,8.100000381469727,215711,2024-05-13
2024-05-20,8.949999809265137,8.949999809265137,9.25,8.649999618530273,9.050000190734863,163714,2024-05-20
2024-05-27,9.850000381469727,9.850000381469727,10.899999618530273,9.199999809265137,9.25,2274229,2024-05-27
2024-06-03,10.75,10.75,11.25,8.850000381469727,9.949999809265137,2763193,2024-06-03
2024-06-10,11.130000114440918,11.130000114440918,11.720000267028809,10.300000190734863,10.75,1794863,2024-06-10
2024-06-17,11.1899995803833,11.1899995803833,11.960000038146973,10.979999542236328,11.130000114440918,1118320,2024-06-17
2024-06-24,10.579999923706055,10.579999923706055,11.319999694824219,10.170000076293945,11.220000267028809,728066,2024-06-24
2024-07-01,11.729999542236328,11.729999542236328,12.25,10.649999618530273,10.800000190734863,2293369,2024-07-01
2024-07-08,11.460000038146973,11.460000038146973,12.399999618530273,11.130000114440918,11.729999542236328,1302889,2024-07-08
2024-07-15,10.890000343322754,10.890000343322754,11.970000267028809,10.539999961853027,11.970000267028809,465573,2024-07-15
2024-07-22,11.199999809265137,11.199999809265137,11.890000343322754,10.5,11.329999923706055,1596413,2024-07-22
2024-07-29,11.130000114440918,11.130000114440918,11.989999771118164,10.5600004196167,11.420000076293945,1420530,2024-07-29
2024-08-05,10.569999694824219,10.569999694824219,11.149999618530273,9.649999618530273,11.149999618530273,401969,2024-08-05
2024-08-12,10.779999732971191,10.779999732971191,12.09000015258789,10.460000038146973,10.789999961853027,623292,2024-08-12
2024-08-19,14.430000305175781,14.430000305175781,14.5,10.649999618530273,10.920000076293945,7768710,2024-08-19
2024-08-26,12.673961639404297,12.673961639404297,17.309999465942383,12.673961639404297,15.850000381469727,14705537,2024-08-26
2024-09-02,15.010000228881836,15.010000228881836,15.020000457763672,12.177552223205566,13.302230834960938,2872146,2024-09-02
2024-09-09,15.960000038146973,15.960000038146973,15.960000038146973,14.3100004196167,15.0,917712,2024-09-09
2024-09-16,16.899999618530273,16.899999618530273,16.90999984741211,15.789999961853027,15.960000038146973,768257,2024-09-16
2024-09-23,15.25,15.25,16.799999237060547,15.25,16.559999465942383,383987,2024-09-23
2024-09-30,14.34000015258789,14.34000015258789,14.9399995803833,14.34000015258789,14.9399995803833,286400,2024-09-30
2024-10-07,12.9399995803833,12.9399995803833,14.050000190734863,12.9399995803833,14.050000190734863,26827,2024-10-07
2024-10-14,11.069999694824219,11.069999694824219,12.930000305175781,10.050000190734863,12.300000190734863,674372,2024-10-14
2024-10-21,12.84000015258789,12.84000015258789,13.449999809265137,11.100000381469727,11.619999885559082,497041,2024-10-21
2024-10-28,11.579999923706055,11.579999923706055,12.579999923706055,11.579999923706055,12.579999923706055,16793,2024-10-28
2024-11-04,10.4399995803833,10.4399995803833,11.34000015258789,10.4399995803833,11.34000015258789,57226,2024-11-04
2024-11-11,10.0,10.0,10.229999542236328,9.8100004196167,10.229999542236328,64588,2024-11-11
2024-11-18,9.210000038146973,9.210000038146973,9.800000190734863,9.210000038146973,9.800000190734863,47752,2024-11-18
2024-11-25,10.130000114440918,10.130000114440918,10.130000114440918,9.020000457763672,9.380000114440918,52706,2024-11-25
2024-12-02,11.779999732971191,11.779999732971191,12.289999961853027,10.630000114440918,10.630000114440918,459526,2024-12-02
2024-12-09,10.569999694824219,10.569999694824219,11.600000381469727,10.09000015258789,11.1899995803833,1735615,2024-12-09
2024-12-16,9.3100004196167,9.3100004196167,10.75,8.890000343322754,10.270000457763672,2777703,2024-12-16
2024-12-23,9.4399995803833,9.4399995803833,9.890000343322754,9.0,9.1899995803833,349202,2024-12-23
2024-12-30,9.800000190734863,9.800000190734863,9.960000038146973,8.970000267028809,9.4399995803833,883483,2024-12-30
2025-01-06,10.199999809265137,10.199999809265137,10.680000305175781,9.420000076293945,9.979999542236328,1515426,2025-01-06
2025-01-13,10.039999961853027,10.039999961853027,10.65999984741211,9.550000190734863,9.729999542236328,1644326,2025-01-13
2025-01-20,10.010000228881836,10.010000228881836,10.460000038146973,9.539999961853027,9.859999656677246,2031468,2025-01-20
2025-01-27,9.260000228881836,9.260000228881836,10.140000343322754,9.050000190734863,10.029999732971191,1558509,2025-01-27
2025-02-03,9.65999984741211,9.65999984741211,10.399999618530273,9.130000114440918,9.260000228881836,2910575,2025-02-03
2025-02-10,10.15999984741211,10.15999984741211,11.300000190734863,9.479999542236328,9.770000457763672,7386042,2025-02-10
2025-02-17,10.550000190734863,10.550000190734863,11.050000190734863,9.949999809265137,10.640000343322754,5526420,2025-02-17
2025-02-24,9.420000076293945,9.420000076293945,11.1899995803833,9.260000228881836,10.800000190734863,4862812,2025-02-24
2025-03-03,9.100000381469727,9.100000381469727,10.050000190734863,8.90999984741211,9.430000305175781,3583156,2025-03-03
2025-03-10,9.789999961853027,9.789999961853027,10.210000038146973,8.319999694824219,9.279999732971191,4091313,2025-03-10
2025-03-17,10.329999923706055,10.329999923706055,10.579999923706055,9.069999694824219,9.779999732971191,4258966,2025-03-17
2025-03-24,9.050000190734863,9.050000190734863,10.460000038146973,9.0,10.460000038146973,2386932,2025-03-24
2025-03-31,9.079999923706055,9.079999923706055,9.470000267028809,9.0,9.050000190734863,996187,2025-03-31
2025-04-07,9.0,9.0,9.800000190734863,8.489999771118164,8.989999771118164,993823,2025-04-07
2025-04-14,9.239999771118164,9.239999771118164,9.449999809265137,9.0,9.0,886312,2025-04-14
2025-04-21,9.130000114440918,9.130000114440918,9.5600004196167,8.930000305175781,9.239999771118164,2171814,2025-04-21
2025-04-28,11.449999809265137,11.449999809265137,12.479999542236328,9.069999694824219,9.479999542236328,14675771,2025-04-28
2025-05-05,10.979999542236328,10.979999542236328,13.390000343322754,10.5600004196167,11.329999923706055,9142670,2025-05-05
2025-05-12,11.970000267028809,11.970000267028809,12.0,10.770000457763672,11.25,4825845,2025-05-12
2025-05-19,12.180000305175781,12.180000305175781,12.199999809265137,11.5,11.979999542236328,2746305,2025-05-19
2025-05-26,13.479999542236328,13.479999542236328,13.59000015258789,12.489999771118164,12.760000228881836,5633435,2025-05-26
2025-06-02,13.489999771118164,13.489999771118164,14.100000381469727,13.010000228881836,13.5,5324998,2025-06-02
2025-06-09,16.709999084472656,16.709999084472656,17.25,13.449999809265137,13.680000305175781,10990947,2025-06-09
2025-06-16,15.520000457763672,15.520000457763672,17.600000381469727,15.520000457763672,16.5,12777523,2025-06-16
2025-06-23,13.260000228881836,13.260000228881836,14.739999771118164,11.989999771118164,14.739999771118164,1991144,2025-06-23
2025-06-30,14.069999694824219,14.069999694824219,14.609999656677246,13.220000267028809,13.920000076293945,2952815,2025-06-30
