Date,Adj Close_KHAITANLTD.NS,Close_KHAITANLTD.NS,High_KHAITANLTD.NS,Low_KHAITANLTD.NS,Open_KHAITANLTD.NS,Volume_KHAITANLTD.NS,Date
2020-07-13,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-07-13
2020-07-20,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-07-20
2020-07-27,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-07-27
2020-08-03,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-08-03
2020-08-10,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-08-10
2020-08-17,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-08-17
2020-08-24,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-08-24
2020-08-31,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-08-31
2020-09-07,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-09-07
2020-09-14,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-09-14
2020-09-21,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-09-21
2020-09-28,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-09-28
2020-10-05,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-10-05
2020-10-12,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-10-12
2020-10-19,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-10-19
2020-10-26,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-10-26
2020-11-02,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-11-02
2020-11-09,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-11-09
2020-11-16,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-11-16
2020-11-23,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-11-23
2020-11-30,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-11-30
2020-12-07,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-12-07
2020-12-14,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-12-14
2020-12-21,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-12-21
2020-12-28,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2020-12-28
2021-01-04,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-01-04
2021-01-11,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-01-11
2021-01-18,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-01-18
2021-01-25,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-01-25
2021-02-01,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-02-01
2021-02-08,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-02-08
2021-02-15,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-02-15
2021-02-22,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0,2021-02-22
2021-03-01,18.399999618530273,18.399999618530273,18.399999618530273,16.850000381469727,17.0,3803,2021-03-01
2021-03-08,18.399999618530273,18.399999618530273,19.0,17.5,19.0,2411,2021-03-08
2021-03-15,18.649999618530273,18.649999618530273,19.0,17.5,18.5,866,2021-03-15
2021-03-22,18.299999237060547,18.299999237060547,19.549999237060547,17.75,19.450000762939453,4383,2021-03-22
2021-03-29,17.399999618530273,17.399999618530273,19.149999618530273,17.399999618530273,18.299999237060547,343,2021-03-29
2021-04-05,16.549999237060547,16.549999237060547,16.549999237060547,16.549999237060547,16.549999237060547,611,2021-04-05
2021-04-12,15.75,15.75,15.75,15.75,15.75,595,2021-04-12
2021-04-19,15.0,15.0,16.100000381469727,15.0,16.100000381469727,126,2021-04-19
2021-04-26,14.25,14.25,15.0,14.25,14.800000190734863,1279,2021-04-26
2021-05-03,14.949999809265137,14.949999809265137,14.949999809265137,13.600000381469727,14.25,2710,2021-05-03
2021-05-10,15.600000381469727,15.600000381469727,15.649999618530273,15.149999618530273,15.600000381469727,2055,2021-05-10
2021-05-17,16.350000381469727,16.350000381469727,16.350000381469727,15.600000381469727,15.600000381469727,4997,2021-05-17
2021-05-24,17.149999618530273,17.149999618530273,17.149999618530273,16.399999618530273,16.399999618530273,7729,2021-05-24
2021-05-31,17.200000762939453,17.200000762939453,18.0,17.200000762939453,18.0,7571,2021-05-31
2021-06-07,18.049999237060547,18.049999237060547,18.049999237060547,18.0,18.049999237060547,2391,2021-06-07
2021-06-14,18.950000762939453,18.950000762939453,18.950000762939453,17.149999618530273,18.899999618530273,15389,2021-06-14
2021-06-21,19.850000381469727,19.850000381469727,19.850000381469727,18.049999237060547,18.950000762939453,7553,2021-06-21
2021-06-28,20.799999237060547,20.799999237060547,20.799999237060547,19.850000381469727,20.75,3940,2021-06-28
2021-07-05,21.649999618530273,21.649999618530273,21.799999237060547,21.25,21.75,20482,2021-07-05
2021-07-12,20.950000762939453,20.950000762939453,22.25,20.600000381469727,21.100000381469727,6436,2021-07-12
2021-07-19,21.899999618530273,21.899999618530273,21.950000762939453,20.0,20.850000381469727,8890,2021-07-19
2021-07-26,20.899999618530273,20.899999618530273,22.950000762939453,20.850000381469727,22.950000762939453,2760,2021-07-26
2021-08-02,21.399999618530273,21.399999618530273,21.899999618530273,19.899999618530273,21.850000381469727,1818,2021-08-02
2021-08-09,20.350000381469727,20.350000381469727,20.399999618530273,20.350000381469727,20.399999618530273,450,2021-08-09
2021-08-16,19.799999237060547,19.799999237060547,20.0,19.350000381469727,20.0,176,2021-08-16
2021-08-23,21.700000762939453,21.700000762939453,21.700000762939453,18.850000381469727,20.399999618530273,19919,2021-08-23
2021-08-30,27.549999237060547,27.549999237060547,27.549999237060547,22.0,22.0,162445,2021-08-30
2021-09-06,33.349998474121094,33.349998474121094,33.349998474121094,27.5,28.899999618530273,49851,2021-09-06
2021-09-13,41.5,41.5,41.900001525878906,34.04999923706055,34.04999923706055,62490,2021-09-13
2021-09-20,39.650001525878906,39.650001525878906,43.349998474121094,37.04999923706055,42.95000076293945,36777,2021-09-20
2021-09-27,40.400001525878906,40.400001525878906,42.5,37.150001525878906,41.400001525878906,32413,2021-09-27
2021-10-04,38.45000076293945,38.45000076293945,42.400001525878906,38.04999923706055,41.25,30840,2021-10-04
2021-10-11,37.25,37.25,40.400001525878906,36.20000076293945,39.95000076293945,13006,2021-10-11
2021-10-18,36.0,36.0,39.849998474121094,34.20000076293945,38.900001525878906,11357,2021-10-18
2021-10-25,33.150001525878906,33.150001525878906,36.900001525878906,31.399999618530273,34.25,7252,2021-10-25
2021-11-01,32.29999923706055,32.29999923706055,34.79999923706055,31.100000381469727,34.349998474121094,9133,2021-11-01
2021-11-08,34.400001525878906,34.400001525878906,34.95000076293945,31.149999618530273,33.29999923706055,8590,2021-11-08
2021-11-15,33.5,33.5,35.0,31.149999618530273,34.5,13267,2021-11-15
2021-11-22,29.450000762939453,29.450000762939453,34.900001525878906,28.600000381469727,34.900001525878906,11348,2021-11-22
2021-11-29,31.950000762939453,31.950000762939453,32.79999923706055,27.299999237060547,28.049999237060547,8784,2021-11-29
2021-12-06,30.5,30.5,32.95000076293945,29.899999618530273,31.950000762939453,10408,2021-12-06
2021-12-13,29.75,29.75,32.0,28.950000762939453,30.5,19069,2021-12-13
2021-12-20,29.25,29.25,30.899999618530273,26.5,30.899999618530273,7235,2021-12-20
2021-12-27,30.899999618530273,30.899999618530273,31.100000381469727,27.5,29.850000381469727,15351,2021-12-27
2022-01-03,33.25,33.25,33.25,29.25,29.600000381469727,41040,2022-01-03
2022-01-10,42.0,42.0,42.29999923706055,34.5,34.79999923706055,72431,2022-01-10
2022-01-17,53.20000076293945,53.20000076293945,53.20000076293945,44.099998474121094,44.099998474121094,147046,2022-01-17
2022-01-24,48.5,48.5,55.849998474121094,43.95000076293945,55.849998474121094,61215,2022-01-24
2022-01-31,43.900001525878906,43.900001525878906,50.70000076293945,41.650001525878906,50.70000076293945,45270,2022-01-31
2022-02-07,39.400001525878906,39.400001525878906,44.900001525878906,38.400001525878906,44.900001525878906,17040,2022-02-07
2022-02-14,40.70000076293945,40.70000076293945,40.70000076293945,34.04999923706055,39.349998474121094,18447,2022-02-14
2022-02-21,35.25,35.25,41.45000076293945,34.20000076293945,41.45000076293945,19405,2022-02-21
