Date,Adj Close_ATULAUTO.NS,Close_ATULAUTO.NS,High_ATULAUTO.NS,Low_ATULAUTO.NS,Open_ATULAUTO.NS,Volume_ATULAUTO.NS,Date
2021-03-15,183.6999969482422,183.6999969482422,195.9499969482422,175.0500030517578,195.9499969482422,468246,2021-03-15
2021-03-22,180.60000610351562,180.60000610351562,190.0,176.3000030517578,187.89999389648438,312043,2021-03-22
2021-03-29,180.25,180.25,182.75,176.6999969482422,180.60000610351562,157712,2021-03-29
2021-04-05,176.75,176.75,182.5,175.0500030517578,181.0,384191,2021-04-05
2021-04-12,170.60000610351562,170.60000610351562,176.5,167.1999969482422,176.5,245025,2021-04-12
2021-04-19,166.5500030517578,166.5500030517578,171.0,164.1999969482422,170.39999389648438,157084,2021-04-19
2021-04-26,183.0,183.0,194.8000030517578,166.0,166.1999969482422,1745734,2021-04-26
2021-05-03,171.9499969482422,171.9499969482422,180.0,171.10000610351562,180.0,393939,2021-05-03
2021-05-10,173.1999969482422,173.1999969482422,178.0,172.0,172.0,287080,2021-05-10
2021-05-17,188.8000030517578,188.8000030517578,193.8000030517578,173.5500030517578,178.8000030517578,1153286,2021-05-17
2021-05-24,192.75,192.75,194.89999389648438,185.0,191.5,764328,2021-05-24
2021-05-31,192.3000030517578,192.3000030517578,201.10000610351562,184.4499969482422,196.85000610351562,1894488,2021-05-31
2021-06-07,196.39999389648438,196.39999389648438,207.0,191.0,195.0,1419585,2021-06-07
2021-06-14,192.60000610351562,192.60000610351562,204.75,188.5,199.89999389648438,1286730,2021-06-14
2021-06-21,190.35000610351562,190.35000610351562,194.85000610351562,187.0,193.0,569391,2021-06-21
2021-06-28,187.1999969482422,187.1999969482422,190.5,184.1999969482422,189.8000030517578,846310,2021-06-28
2021-07-05,193.35000610351562,193.35000610351562,201.8000030517578,185.25,185.25,955365,2021-07-05
2021-07-12,218.6999969482422,218.6999969482422,237.0,193.8000030517578,195.0,9444419,2021-07-12
2021-07-19,211.60000610351562,211.60000610351562,230.8000030517578,210.9499969482422,216.0,1209414,2021-07-19
2021-07-26,216.6999969482422,216.6999969482422,223.6999969482422,203.0,210.0,1310511,2021-07-26
2021-08-02,217.60000610351562,217.60000610351562,226.1999969482422,207.8000030517578,218.9499969482422,1360095,2021-08-02
2021-08-09,210.10000610351562,210.10000610351562,224.35000610351562,191.0,208.3000030517578,1732727,2021-08-09
2021-08-16,194.89999389648438,194.89999389648438,212.0,192.64999389648438,212.0,417314,2021-08-16
2021-08-23,202.5500030517578,202.5500030517578,204.6999969482422,183.39999389648438,196.0,585618,2021-08-23
2021-08-30,197.5500030517578,197.5500030517578,207.75,196.10000610351562,204.39999389648438,675420,2021-08-30
2021-09-06,195.35000610351562,195.35000610351562,201.0,190.0,201.0,346233,2021-09-06
2021-09-13,200.9499969482422,200.9499969482422,209.64999389648438,193.5,193.5,602182,2021-09-13
2021-09-20,195.64999389648438,195.64999389648438,204.8000030517578,191.0,196.0,464681,2021-09-20
2021-09-27,221.85000610351562,221.85000610351562,225.8000030517578,196.5,196.5,3518788,2021-09-27
2021-10-04,234.64999389648438,234.64999389648438,243.5500030517578,219.6999969482422,223.64999389648438,3028464,2021-10-04
2021-10-11,237.4499969482422,237.4499969482422,250.3000030517578,232.5,235.0,1395437,2021-10-11
2021-10-18,228.85000610351562,228.85000610351562,247.25,215.8000030517578,238.35000610351562,913510,2021-10-18
2021-10-25,240.4499969482422,240.4499969482422,246.8000030517578,218.5,228.85000610351562,1053215,2021-10-25
2021-11-01,249.9499969482422,249.9499969482422,268.25,241.10000610351562,242.0,2265636,2021-11-01
2021-11-08,233.4499969482422,233.4499969482422,251.60000610351562,230.0,249.25,1053625,2021-11-08
2021-11-15,226.89999389648438,226.89999389648438,244.39999389648438,226.0500030517578,233.0,640648,2021-11-15
2021-11-22,216.85000610351562,216.85000610351562,230.1999969482422,211.8000030517578,228.5,471575,2021-11-22
2021-11-29,212.10000610351562,212.10000610351562,219.6999969482422,199.25,215.0500030517578,604763,2021-11-29
2021-12-06,208.6999969482422,208.6999969482422,239.0,207.5,239.0,474778,2021-12-06
2021-12-13,198.8000030517578,198.8000030517578,211.5500030517578,195.3000030517578,209.60000610351562,614487,2021-12-13
2021-12-20,188.8000030517578,188.8000030517578,198.8000030517578,186.0,198.8000030517578,510588,2021-12-20
2021-12-27,190.6999969482422,190.6999969482422,193.0,186.4499969482422,189.1999969482422,373845,2021-12-27
2022-01-03,194.35000610351562,194.35000610351562,198.5,188.0,194.25,649095,2022-01-03
2022-01-10,207.64999389648438,207.64999389648438,216.4499969482422,192.5,194.0,1138928,2022-01-10
2022-01-17,198.25,198.25,216.35000610351562,196.0500030517578,208.89999389648438,579915,2022-01-17
2022-01-24,203.4499969482422,203.4499969482422,207.89999389648438,189.0,196.0,288394,2022-01-24
2022-01-31,201.64999389648438,201.64999389648438,209.5,198.75,203.4499969482422,374505,2022-01-31
2022-02-07,194.0,194.0,205.25,193.0,201.75,208335,2022-02-07
2022-02-14,182.35000610351562,182.35000610351562,193.5,178.0500030517578,190.0,334591,2022-02-14
2022-02-21,177.3000030517578,177.3000030517578,184.9499969482422,146.5,182.4499969482422,411160,2022-02-21
2022-02-28,171.75,171.75,182.6999969482422,170.85000610351562,171.5,234160,2022-02-28
2022-03-07,172.10000610351562,172.10000610351562,178.64999389648438,165.0,168.9499969482422,286272,2022-03-07
2022-03-14,171.25,171.25,175.0,168.3000030517578,174.5,299587,2022-03-14
2022-03-21,167.10000610351562,167.10000610351562,175.89999389648438,165.25,175.0,414068,2022-03-21
2022-03-28,168.5,168.5,170.6999969482422,156.1999969482422,166.0,800140,2022-03-28
2022-04-04,201.64999389648438,201.64999389648438,209.89999389648438,169.5,169.5,1936177,2022-04-04
2022-04-11,189.60000610351562,189.60000610351562,204.3000030517578,188.75,203.0,378602,2022-04-11
2022-04-18,197.14999389648438,197.14999389648438,213.3000030517578,180.8000030517578,188.0,2037639,2022-04-18
2022-04-25,185.5,185.5,197.14999389648438,183.6999969482422,192.3000030517578,613006,2022-04-25
2022-05-02,179.0500030517578,179.0500030517578,197.0,176.10000610351562,186.9499969482422,424970,2022-05-02
2022-05-09,168.5500030517578,168.5500030517578,178.64999389648438,165.0,177.5,226595,2022-05-09
2022-05-16,178.10000610351562,178.10000610351562,183.9499969482422,169.5,170.35000610351562,266037,2022-05-16
2022-05-23,173.39999389648438,173.39999389648438,183.6999969482422,164.3000030517578,179.85000610351562,253836,2022-05-23
2022-05-30,173.8000030517578,173.8000030517578,186.0,157.8000030517578,170.75,394495,2022-05-30
2022-06-06,170.8000030517578,170.8000030517578,177.9499969482422,169.0,172.9499969482422,175350,2022-06-06
2022-06-13,159.5,159.5,170.0,156.3000030517578,170.0,171192,2022-06-13
2022-06-20,166.0500030517578,166.0500030517578,170.0500030517578,152.0500030517578,161.39999389648438,286296,2022-06-20
2022-06-27,170.14999389648438,170.14999389648438,182.14999389648438,165.5,168.4499969482422,264635,2022-06-27
2022-07-04,174.0,174.0,178.0,168.1999969482422,171.0,175429,2022-07-04
2022-07-11,171.8000030517578,171.8000030517578,179.75,169.10000610351562,172.8000030517578,174325,2022-07-11
2022-07-18,175.89999389648438,175.89999389648438,180.8000030517578,172.0,174.6999969482422,237226,2022-07-18
2022-07-25,171.10000610351562,171.10000610351562,177.89999389648438,168.0,177.89999389648438,137826,2022-07-25
2022-08-01,175.6999969482422,175.6999969482422,183.3000030517578,172.39999389648438,172.8000030517578,449379,2022-08-01
2022-08-08,175.8000030517578,175.8000030517578,179.4499969482422,173.85000610351562,176.35000610351562,109587,2022-08-08
2022-08-15,178.4499969482422,178.4499969482422,184.0,171.0500030517578,175.8000030517578,295539,2022-08-15
2022-08-22,188.4499969482422,188.4499969482422,190.89999389648438,173.8000030517578,175.60000610351562,549200,2022-08-22
2022-08-29,192.64999389648438,192.64999389648438,204.8000030517578,177.8000030517578,177.8000030517578,916532,2022-08-29
2022-09-05,190.0,190.0,198.0,186.1999969482422,194.5,307509,2022-09-05
2022-09-12,190.35000610351562,190.35000610351562,198.8000030517578,188.4499969482422,189.0,555199,2022-09-12
2022-09-19,197.9499969482422,197.9499969482422,211.8000030517578,188.1999969482422,193.25,2192005,2022-09-19
2022-09-26,187.89999389648438,187.89999389648438,196.89999389648438,180.9499969482422,196.75,404011,2022-09-26
2022-10-03,214.3000030517578,214.3000030517578,215.0,184.39999389648438,190.60000610351562,1140424,2022-10-03
2022-10-10,279.25,279.25,289.5,226.85000610351562,240.10000610351562,7003520,2022-10-10
2022-10-17,262.29998779296875,262.29998779296875,282.29998779296875,257.04998779296875,279.5,1600742,2022-10-17
2022-10-24,277.8500061035156,277.8500061035156,291.6499938964844,260.20001220703125,260.20001220703125,1454358,2022-10-24
2022-10-31,272.70001220703125,272.70001220703125,297.5,271.3500061035156,280.20001220703125,1459161,2022-10-31
2022-11-07,262.1000061035156,262.1000061035156,285.70001220703125,261.0,275.6499938964844,671543,2022-11-07
2022-11-14,320.29998779296875,320.29998779296875,322.0,264.6499938964844,264.70001220703125,4039449,2022-11-14
2022-11-21,322.8999938964844,322.8999938964844,331.3999938964844,301.1000061035156,320.0,1830334,2022-11-21
2022-11-28,316.6499938964844,316.6499938964844,328.3999938964844,308.0,322.8999938964844,1494109,2022-11-28
2022-12-05,298.25,298.25,320.3999938964844,294.5,318.29998779296875,1007401,2022-12-05
2022-12-12,282.3500061035156,282.3500061035156,298.0,278.79998779296875,298.0,865394,2022-12-12
2022-12-19,242.5500030517578,242.5500030517578,294.8500061035156,240.3000030517578,283.95001220703125,1012136,2022-12-19
2022-12-26,281.0,281.0,284.04998779296875,239.3000030517578,242.6999969482422,817307,2022-12-26
2023-01-02,274.79998779296875,274.79998779296875,301.75,272.70001220703125,281.95001220703125,874206,2023-01-02
2023-01-09,286.8999938964844,286.8999938964844,289.54998779296875,274.0,276.3999938964844,617980,2023-01-09
2023-01-16,342.54998779296875,342.54998779296875,368.8999938964844,286.1499938964844,287.95001220703125,8371399,2023-01-16
2023-01-23,320.1499938964844,320.1499938964844,345.8999938964844,306.29998779296875,342.6000061035156,1179642,2023-01-23
2023-01-30,352.79998779296875,352.79998779296875,359.6499938964844,305.0,320.95001220703125,1847378,2023-01-30
2023-02-06,366.70001220703125,366.70001220703125,383.0,334.25,354.0,4476214,2023-02-06
2023-02-13,385.75,385.75,397.79998779296875,353.6000061035156,367.79998779296875,3941218,2023-02-13
2023-02-20,362.75,362.75,390.29998779296875,351.29998779296875,387.95001220703125,2268181,2023-02-20
2023-02-27,359.6499938964844,359.6499938964844,363.79998779296875,340.6000061035156,362.70001220703125,1677832,2023-02-27
2023-03-06,346.25,346.25,362.95001220703125,345.0,361.8999938964844,796127,2023-03-06
2023-03-13,320.79998779296875,320.79998779296875,348.70001220703125,313.3999938964844,348.70001220703125,1014319,2023-03-13
2023-03-20,321.6000061035156,321.6000061035156,347.3999938964844,318.1000061035156,325.8999938964844,1903032,2023-03-20
2023-03-27,313.3999938964844,313.3999938964844,326.1499938964844,305.79998779296875,325.8999938964844,807191,2023-03-27
2023-04-03,407.70001220703125,407.70001220703125,414.70001220703125,326.3500061035156,329.0,10894061,2023-04-03
2023-04-10,412.75,412.75,422.0,386.25,407.70001220703125,2599060,2023-04-10
2023-04-17,413.20001220703125,413.20001220703125,434.0,405.25,412.75,1741226,2023-04-17
2023-04-24,382.29998779296875,382.29998779296875,423.20001220703125,365.0,415.29998779296875,3625585,2023-04-24
2023-05-01,356.79998779296875,356.79998779296875,382.29998779296875,341.8500061035156,382.29998779296875,3359397,2023-05-01
2023-05-08,356.29998779296875,356.29998779296875,366.8500061035156,352.25,360.0,751455,2023-05-08
2023-05-15,378.04998779296875,378.04998779296875,381.0,356.29998779296875,356.29998779296875,1437311,2023-05-15
2023-05-22,356.6499938964844,356.6499938964844,383.70001220703125,349.6499938964844,383.6000061035156,1246904,2023-05-22
2023-05-29,341.54998779296875,341.54998779296875,364.5,335.1499938964844,358.3999938964844,1691629,2023-05-29
2023-06-05,352.70001220703125,352.70001220703125,362.3500061035156,337.5,346.8999938964844,1487068,2023-06-05
2023-06-12,348.75,348.75,358.95001220703125,347.0,352.79998779296875,492762,2023-06-12
2023-06-19,342.95001220703125,342.95001220703125,359.8999938964844,341.0,354.0,833427,2023-06-19
2023-06-26,347.70001220703125,347.70001220703125,355.95001220703125,341.0,343.0,403831,2023-06-26
2023-07-03,331.6499938964844,331.6499938964844,347.70001220703125,325.0,342.6000061035156,1039967,2023-07-03
2023-07-10,333.8999938964844,333.8999938964844,338.0,328.0,333.6000061035156,498978,2023-07-10
2023-07-17,380.6499938964844,380.6499938964844,395.0,352.25,352.25,4779776,2023-07-17
2023-07-24,363.95001220703125,363.95001220703125,384.70001220703125,361.1000061035156,380.6499938964844,820113,2023-07-24
2023-07-31,370.25,370.25,384.25,359.5,363.0,1450272,2023-07-31
2023-08-07,366.3999938964844,366.3999938964844,383.0,362.5,373.1499938964844,780022,2023-08-07
2023-08-14,373.79998779296875,373.79998779296875,394.5,327.54998779296875,350.0,1677823,2023-08-14
2023-08-21,460.79998779296875,460.79998779296875,474.29998779296875,370.29998779296875,373.79998779296875,10062505,2023-08-21
2023-08-28,597.0999755859375,597.0999755859375,628.4000244140625,478.04998779296875,490.25,14570865,2023-08-28
2023-09-04,610.0,610.0,650.0,600.0,610.0,2182546,2023-09-04
2023-09-11,585.75,585.75,630.0,532.0,610.0,2010666,2023-09-11
2023-09-18,579.2000122070312,579.2000122070312,598.0,555.0,589.9000244140625,616237,2023-09-18
2023-09-25,601.6500244140625,601.6500244140625,633.7999877929688,570.0,584.4000244140625,1385245,2023-09-25
2023-10-02,607.4000244140625,607.4000244140625,616.0,566.0999755859375,601.6500244140625,689388,2023-10-02
2023-10-09,617.1500244140625,617.1500244140625,657.5999755859375,582.0,590.0,1481229,2023-10-09
2023-10-16,640.6500244140625,640.6500244140625,685.9500122070312,592.0999755859375,615.2000122070312,1893031,2023-10-16
2023-10-23,616.1500244140625,616.1500244140625,654.7000122070312,562.0,647.0,1369368,2023-10-23
2023-10-30,617.75,617.75,642.7000122070312,602.0999755859375,617.9500122070312,640090,2023-10-30
2023-11-06,630.7000122070312,630.7000122070312,693.0,619.0999755859375,623.6500244140625,1787677,2023-11-06
2023-11-13,617.7000122070312,617.7000122070312,638.7000122070312,615.0,634.5,371784,2023-11-13
2023-11-20,623.1500244140625,623.1500244140625,644.5,603.0,620.1500244140625,610274,2023-11-20
2023-11-27,611.4000244140625,611.4000244140625,628.1500244140625,602.0499877929688,623.1500244140625,372529,2023-11-27
2023-12-04,607.3499755859375,607.3499755859375,629.0,602.0499877929688,619.9500122070312,419758,2023-12-04
2023-12-11,601.9500122070312,601.9500122070312,632.5999755859375,600.0,612.0,608240,2023-12-11
2023-12-18,572.5999755859375,572.5999755859375,612.9500122070312,551.0,603.8499755859375,690786,2023-12-18
2023-12-25,572.0999755859375,572.0999755859375,592.0,566.0,572.5999755859375,548811,2023-12-25
2024-01-01,563.8499755859375,563.8499755859375,585.0,561.3499755859375,574.5,697527,2024-01-01
2024-01-08,547.4500122070312,547.4500122070312,568.4500122070312,533.2999877929688,565.1500244140625,657609,2024-01-08
2024-01-15,571.0499877929688,571.0499877929688,610.0,534.9500122070312,551.9500122070312,2350649,2024-01-15
2024-01-22,569.2000122070312,569.2000122070312,573.9000244140625,540.0,571.0499877929688,335448,2024-01-22
2024-01-29,557.5499877929688,557.5499877929688,616.9500122070312,555.0,570.0,1263690,2024-01-29
2024-02-05,563.4000244140625,563.4000244140625,610.0,544.0,557.5499877929688,1352637,2024-02-05
2024-02-12,559.1500244140625,559.1500244140625,577.9000244140625,530.0,567.0,520966,2024-02-12
2024-02-19,560.4000244140625,560.4000244140625,595.0499877929688,549.6500244140625,560.0999755859375,1023529,2024-02-19
2024-02-26,548.7999877929688,548.7999877929688,564.9000244140625,536.7000122070312,560.3499755859375,620987,2024-02-26
2024-03-04,562.8499755859375,562.8499755859375,590.7000122070312,512.3499755859375,545.5,1522790,2024-03-04
2024-03-11,495.8500061035156,495.8500061035156,568.5999755859375,470.0,567.7999877929688,955029,2024-03-11
2024-03-18,494.3999938964844,494.3999938964844,511.1499938964844,472.3500061035156,504.75,643350,2024-03-18
2024-03-25,475.70001220703125,475.70001220703125,501.95001220703125,472.1000061035156,494.3999938964844,552535,2024-03-25
2024-04-01,508.04998779296875,508.04998779296875,517.9500122070312,481.70001220703125,481.70001220703125,630111,2024-04-01
2024-04-08,496.04998779296875,496.04998779296875,513.0,493.95001220703125,512.4000244140625,322396,2024-04-08
2024-04-15,488.3999938964844,488.3999938964844,499.95001220703125,471.6499938964844,487.20001220703125,421162,2024-04-15
2024-04-22,527.7999877929688,527.7999877929688,551.0999755859375,488.8999938964844,488.8999938964844,1395633,2024-04-22
2024-04-29,588.1500244140625,588.1500244140625,612.0,521.0,527.7999877929688,5226425,2024-04-29
2024-05-06,562.9500122070312,562.9500122070312,606.5999755859375,546.75,590.0,1661397,2024-05-06
2024-05-13,573.2000122070312,573.2000122070312,588.0,539.5499877929688,562.9500122070312,690281,2024-05-13
2024-05-20,539.0,539.0,573.2000122070312,533.4000244140625,573.2000122070312,446992,2024-05-20
2024-05-27,510.70001220703125,510.70001220703125,542.25,501.1000061035156,540.0499877929688,577703,2024-05-27
2024-06-03,541.4500122070312,541.4500122070312,578.0,477.54998779296875,560.0,1024214,2024-06-03
2024-06-10,554.5,554.5,565.0,529.9500122070312,543.0,702910,2024-06-10
2024-06-17,553.0499877929688,553.0499877929688,572.6500244140625,539.0499877929688,554.5,626285,2024-06-17
2024-06-24,626.9000244140625,626.9000244140625,635.0,542.0499877929688,554.6500244140625,5924105,2024-06-24
2024-07-01,781.5,781.5,844.4000244140625,632.2999877929688,634.4000244140625,12528487,2024-07-01
2024-07-08,735.7000122070312,735.7000122070312,814.1500244140625,713.2999877929688,786.0,2597941,2024-07-08
2024-07-15,693.2999877929688,693.2999877929688,768.0,680.75,747.0,736190,2024-07-15
2024-07-22,721.75,721.75,738.0,680.1500244140625,682.0,322472,2024-07-22
2024-07-29,702.0,702.0,746.5499877929688,685.0999755859375,729.0,244105,2024-07-29
2024-08-05,686.0499877929688,686.0499877929688,694.0,633.5499877929688,670.0,280160,2024-08-05
2024-08-12,643.5999755859375,643.5999755859375,685.0,610.0,685.0,182553,2024-08-12
2024-08-19,635.9000244140625,635.9000244140625,665.0,626.0,652.0999755859375,116054,2024-08-19
2024-08-26,634.0499877929688,634.0499877929688,654.9000244140625,633.0999755859375,637.1500244140625,122369,2024-08-26
2024-09-02,683.0999755859375,683.0999755859375,724.0,650.0,655.0,340434,2024-09-02
2024-09-09,669.2000122070312,669.2000122070312,698.8499755859375,655.0,698.8499755859375,198585,2024-09-09
2024-09-16,648.25,648.25,680.0,635.0999755859375,680.0,153087,2024-09-16
2024-09-23,637.2999877929688,637.2999877929688,660.0,635.0,650.0,118181,2024-09-23
2024-09-30,651.6500244140625,651.6500244140625,695.0,626.0499877929688,650.0,178474,2024-09-30
2024-10-07,631.6500244140625,631.6500244140625,675.0,595.0,650.0,194974,2024-10-07
2024-10-14,628.0499877929688,628.0499877929688,653.8499755859375,625.0,635.0499877929688,183958,2024-10-14
2024-10-21,576.5,576.5,659.25,566.7999877929688,628.0499877929688,397441,2024-10-21
2024-10-28,627.1500244140625,627.1500244140625,634.7000122070312,555.0,582.8499755859375,393689,2024-10-28
2024-11-04,597.5499877929688,597.5499877929688,637.2999877929688,578.0,630.0499877929688,276562,2024-11-04
2024-11-11,532.1500244140625,532.1500244140625,595.0,520.0499877929688,595.0,286914,2024-11-11
2024-11-18,548.25,548.25,559.7000122070312,517.0,539.9000244140625,233587,2024-11-18
2024-11-25,566.9000244140625,566.9000244140625,577.0,546.0999755859375,564.0,137378,2024-11-25
2024-12-02,648.1500244140625,648.1500244140625,688.9500122070312,567.0499877929688,578.6500244140625,815123,2024-12-02
2024-12-09,628.5499877929688,628.5499877929688,693.5499877929688,615.0,640.9500122070312,569746,2024-12-09
2024-12-16,572.9500122070312,572.9500122070312,633.75,551.0,628.5499877929688,384928,2024-12-16
2024-12-23,565.1500244140625,565.1500244140625,595.9500122070312,560.0,595.9500122070312,148095,2024-12-23
2024-12-30,570.5,570.5,594.7000122070312,563.0,572.0,392685,2024-12-30
2025-01-06,529.0499877929688,529.0499877929688,579.7999877929688,526.0,571.0,188275,2025-01-06
2025-01-13,518.2999877929688,518.2999877929688,533.75,492.45001220703125,520.5,174918,2025-01-13
2025-01-20,515.3499755859375,515.3499755859375,541.9000244140625,505.0,523.5999755859375,125506,2025-01-20
2025-01-27,507.0,507.0,548.7999877929688,462.1499938964844,509.0,323014,2025-01-27
2025-02-03,533.5999755859375,533.5999755859375,545.0,500.0,512.1500244140625,161412,2025-02-03
2025-02-10,481.0,481.0,583.9500122070312,470.0,569.0,595101,2025-02-10
2025-02-17,474.5,474.5,502.1499938964844,445.75,480.0,251694,2025-02-17
2025-02-24,440.54998779296875,440.54998779296875,475.0,435.5,469.04998779296875,169727,2025-02-24
2025-03-03,463.29998779296875,463.29998779296875,469.0,415.0,447.1499938964844,404951,2025-03-03
2025-03-10,415.79998779296875,415.79998779296875,471.5,414.3999938964844,471.5,249315,2025-03-10
2025-03-17,468.20001220703125,468.20001220703125,479.25,412.6499938964844,415.79998779296875,344151,2025-03-17
2025-03-24,441.6499938964844,441.6499938964844,494.79998779296875,439.8999938964844,472.04998779296875,565082,2025-03-24
2025-03-31,484.04998779296875,484.04998779296875,517.7000122070312,441.6499938964844,441.6499938964844,2462213,2025-03-31
2025-04-07,483.45001220703125,483.45001220703125,506.3999938964844,434.0,436.04998779296875,632987,2025-04-07
2025-04-14,493.54998779296875,493.54998779296875,509.0,483.3500061035156,483.45001220703125,438253,2025-04-14
2025-04-21,494.8999938964844,494.8999938964844,523.5,488.70001220703125,497.75,755305,2025-04-21
2025-04-28,462.6499938964844,462.6499938964844,501.0,455.1000061035156,490.0,282915,2025-04-28
2025-05-05,448.29998779296875,448.29998779296875,482.6000061035156,438.8500061035156,464.0,317164,2025-05-05
2025-05-12,489.3500061035156,489.3500061035156,501.6499938964844,460.0,479.5,495744,2025-05-12
2025-05-19,488.8999938964844,488.8999938964844,508.54998779296875,469.6000061035156,496.45001220703125,421279,2025-05-19
2025-05-26,484.0,484.0,496.1000061035156,470.0,489.8999938964844,258099,2025-05-26
2025-06-02,477.5,477.5,502.0,471.3500061035156,487.0,416853,2025-06-02
2025-06-09,468.45001220703125,468.45001220703125,508.0,465.25,479.8999938964844,555855,2025-06-09
2025-06-16,446.3500061035156,446.3500061035156,472.75,437.5,469.0,386779,2025-06-16
2025-06-23,455.45001220703125,455.45001220703125,462.8500061035156,440.0,444.0,285599,2025-06-23
2025-06-30,454.70001220703125,454.70001220703125,465.79998779296875,449.1000061035156,456.6499938964844,251458,2025-06-30
2025-07-07,450.6499938964844,450.6499938964844,460.0,445.8500061035156,453.0,207059,2025-07-07
2025-07-14,460.04998779296875,460.04998779296875,471.20001220703125,446.95001220703125,448.0,120979,2025-07-14
