Date,Adj Close_ACC.NS,Close_ACC.NS,High_ACC.NS,Low_ACC.NS,Open_ACC.NS,Volume_ACC.NS,Date
2021-02-22,1653.865478515625,1733.199951171875,1847.0,1686.050048828125,1749.800048828125,5838791,2021-02-22
2021-03-01,1740.9385986328125,1824.449951171875,1894.0,1725.699951171875,1754.4000244140625,6047106,2021-03-01
2021-03-08,1705.8231201171875,1787.6500244140625,1856.5999755859375,1782.0,1836.449951171875,3261364,2021-03-08
2021-03-15,1674.6676025390625,1755.0,1798.75,1692.0,1792.0,4143355,2021-03-15
2021-03-22,1776.7220458984375,1861.949951171875,1925.0,1751.199951171875,1760.0,9397501,2021-03-22
2021-03-29,1825.7694091796875,1913.3499755859375,1920.5999755859375,1858.1500244140625,1861.949951171875,2058728,2021-03-29
2021-04-05,1885.1744384765625,1960.75,2022.8499755859375,1872.0999755859375,1908.0,6206217,2021-04-05
2021-04-12,1809.2193603515625,1881.75,1934.949951171875,1812.0,1934.949951171875,3110412,2021-04-12
2021-04-19,1743.0230712890625,1812.9000244140625,1980.0,1782.25,1859.550048828125,9710148,2021-04-19
2021-04-26,1810.180908203125,1882.75,1903.449951171875,1817.25,1818.0,4300300,2021-04-26
2021-05-03,1831.3328857421875,1904.75,1928.9000244140625,1853.199951171875,1860.0,2295232,2021-05-03
2021-05-10,1804.4603271484375,1876.800048828125,1921.0,1854.0,1918.5,2300280,2021-05-10
2021-05-17,1889.5009765625,1965.25,1987.949951171875,1867.4000244140625,1877.3499755859375,3744477,2021-05-17
2021-05-24,1908.9222412109375,1985.449951171875,2040.0,1953.0,1968.0,3987632,2021-05-24
2021-05-31,1932.4300537109375,2009.9000244140625,2037.0999755859375,1959.75,1979.0999755859375,1978402,2021-05-31
2021-06-07,1946.46728515625,2024.5,2062.60009765625,1990.699951171875,2015.5,1817368,2021-06-07
2021-06-14,1949.7362060546875,2027.9000244140625,2066.0,1990.050048828125,2022.0,1632531,2021-06-14
2021-06-21,1962.4755859375,2041.1500244140625,2078.0,1988.9000244140625,2009.5,2042630,2021-06-21
2021-06-28,1910.6529541015625,1987.25,2064.89990234375,1978.0,2046.0,1739834,2021-06-28
2021-07-05,1958.725830078125,2037.25,2058.550048828125,1975.0,1997.6500244140625,2357100,2021-07-05
2021-07-12,2047.27587890625,2129.35009765625,2135.0,2042.5,2042.5,2691589,2021-07-12
2021-07-19,2247.450927734375,2337.550048828125,2375.0,2105.199951171875,2117.89990234375,11935387,2021-07-19
2021-07-26,2301.8212890625,2394.10009765625,2415.0,2308.10009765625,2337.300048828125,3292714,2021-07-26
2021-08-02,2251.1044921875,2341.35009765625,2454.949951171875,2335.39990234375,2395.0,2299531,2021-08-02
2021-08-09,2219.616943359375,2308.60009765625,2366.550048828125,2248.550048828125,2348.0,2041466,2021-08-09
2021-08-16,2202.262451171875,2290.550048828125,2373.800048828125,2271.0,2309.800048828125,2164828,2021-08-16
2021-08-23,2257.594482421875,2348.10009765625,2354.64990234375,2230.550048828125,2300.0,2206002,2021-08-23
2021-08-30,2373.834228515625,2469.0,2498.0,2350.0,2352.0,2489496,2021-08-30
2021-09-06,2363.979248046875,2458.75,2509.0,2431.25,2487.89990234375,1242421,2021-09-06
2021-09-13,2302.542724609375,2394.85009765625,2479.89990234375,2372.300048828125,2460.0,1476914,2021-09-13
2021-09-20,2210.146484375,2298.75,2390.0,2281.0,2378.0,1990805,2021-09-20
2021-09-27,2151.257080078125,2237.5,2357.89990234375,2211.35009765625,2305.550048828125,1806598,2021-09-27
2021-10-04,2154.5263671875,2240.89990234375,2284.89990234375,2194.35009765625,2245.0,1659868,2021-10-04
2021-10-11,2220.818603515625,2309.85009765625,2349.5,2226.949951171875,2250.0,1966906,2021-10-11
2021-10-18,2126.788330078125,2212.050048828125,2364.0,2165.0,2364.0,6456835,2021-10-18
2021-10-25,2243.4609375,2333.39990234375,2354.800048828125,2142.050048828125,2210.0,3261962,2021-10-25
2021-11-01,2337.731689453125,2431.449951171875,2437.449951171875,2328.39990234375,2345.050048828125,1598153,2021-11-01
2021-11-08,2472.81591796875,2571.949951171875,2578.0,2440.050048828125,2453.85009765625,2426748,2021-11-08
2021-11-15,2346.4326171875,2440.5,2589.0,2415.10009765625,2570.0,994117,2021-11-15
2021-11-22,2222.405029296875,2311.5,2445.0,2300.10009765625,2440.5,1101143,2021-11-22
2021-11-29,2175.00537109375,2262.199951171875,2332.449951171875,2229.60009765625,2280.0,2193718,2021-11-29
2021-12-06,2226.298828125,2315.550048828125,2330.199951171875,2205.0,2265.0,1332984,2021-12-06
2021-12-13,2129.672607421875,2215.050048828125,2340.85009765625,2207.5,2329.0,1481942,2021-12-13
2021-12-20,2044.1029052734375,2126.050048828125,2199.64990234375,2087.800048828125,2194.89990234375,1454040,2021-12-20
2021-12-27,2130.345703125,2215.75,2238.5,2101.0,2124.0,1705067,2021-12-27
2022-01-03,2196.5419921875,2284.60009765625,2303.800048828125,2202.0,2220.199951171875,2116944,2022-01-03
2022-01-10,2267.208740234375,2358.10009765625,2374.0,2273.0,2297.14990234375,1925892,2022-01-10
2022-01-17,2130.345703125,2215.75,2392.89990234375,2196.0,2364.0,2114479,2022-01-17
2022-01-24,2130.5380859375,2215.949951171875,2238.550048828125,2120.050048828125,2210.0,1299857,2022-01-24
2022-01-31,2187.0712890625,2274.75,2355.0,2227.0,2230.39990234375,1633853,2022-01-31
2022-02-07,2162.650390625,2249.35009765625,2338.800048828125,2239.25,2282.699951171875,2413019,2022-02-07
2022-02-14,2097.0791015625,2181.14990234375,2267.550048828125,2145.0,2217.800048828125,1272328,2022-02-14
2022-02-21,1980.1661376953125,2059.550048828125,2205.25,2002.0,2178.699951171875,1751655,2022-02-21
2022-02-28,1933.054931640625,2010.550048828125,2099.949951171875,1926.199951171875,2044.0,2374353,2022-02-28
2022-03-07,1963.196533203125,2041.9000244140625,2073.949951171875,1900.0,1972.0,1974681,2022-03-07
2022-03-14,2040.8341064453125,2122.64990234375,2166.0,2025.0,2054.0,1760160,2022-03-14
2022-03-21,1984.6368408203125,2064.199951171875,2141.75,2025.0,2101.0,2302189,2022-03-21
2022-03-28,2068.091552734375,2151.0,2172.699951171875,2039.050048828125,2081.35009765625,2961570,2022-03-28
2022-04-04,2086.887939453125,2170.550048828125,2199.0,2102.050048828125,2110.0,3635572,2022-04-04
2022-04-11,2182.364990234375,2208.64990234375,2284.60009765625,2163.550048828125,2175.0,3314202,2022-04-11
2022-04-18,2236.315185546875,2263.25,2283.0,2023.550048828125,2200.0,7004166,2022-04-18
2022-04-25,2301.18359375,2328.89990234375,2397.0,2240.0,2252.0,4632586,2022-04-25
2022-05-02,2218.72705078125,2245.449951171875,2363.35009765625,2232.35009765625,2314.0,1908943,2022-05-02
2022-05-09,2088.14990234375,2113.300048828125,2255.0,2099.050048828125,2221.0,2015717,2022-05-09
2022-05-16,2212.748779296875,2239.39990234375,2287.699951171875,2140.0,2140.0,6331270,2022-05-16
2022-05-23,2171.89111328125,2198.050048828125,2265.75,2165.0,2260.0,1375298,2022-05-23
2022-05-30,2107.714111328125,2133.10009765625,2230.0,2122.199951171875,2208.0,2521906,2022-05-30
2022-06-06,2109.986328125,2135.39990234375,2167.5,2088.0,2144.89990234375,2546221,2022-06-06
2022-06-13,2030.6424560546875,2055.10009765625,2139.89990234375,2047.0999755859375,2117.0,1486316,2022-06-13
2022-06-20,2073.229248046875,2098.199951171875,2116.199951171875,2047.1500244140625,2055.0,1526504,2022-06-20
2022-06-27,2141.3095703125,2167.10009765625,2174.0,2102.800048828125,2114.949951171875,1514121,2022-06-27
2022-07-04,2143.532958984375,2169.35009765625,2201.10009765625,2144.050048828125,2170.89990234375,787247,2022-07-04
2022-07-11,2114.878173828125,2140.35009765625,2191.800048828125,2111.0,2164.39990234375,2013461,2022-07-11
2022-07-18,2165.86376953125,2191.949951171875,2200.39990234375,2100.35009765625,2160.949951171875,1754702,2022-07-18
2022-07-25,2200.8916015625,2227.39990234375,2238.89990234375,2162.0,2198.89990234375,1628541,2022-07-25
2022-08-01,2227.9658203125,2254.800048828125,2262.60009765625,2194.85009765625,2232.0,1867017,2022-08-01
2022-08-08,2201.089599609375,2227.60009765625,2271.0,2213.550048828125,2260.0,869488,2022-08-08
2022-08-15,2322.872802734375,2350.85009765625,2367.75,2227.60009765625,2227.60009765625,2207662,2022-08-15
2022-08-22,2258.30029296875,2285.5,2359.949951171875,2264.60009765625,2359.949951171875,2175758,2022-08-22
2022-08-29,2262.79638671875,2290.050048828125,2314.35009765625,2271.10009765625,2274.0,2933204,2022-08-29
2022-09-05,2337.447265625,2365.60009765625,2507.949951171875,2280.39990234375,2303.89990234375,6633747,2022-09-05
2022-09-12,2580.420654296875,2611.5,2785.0,2340.25,2375.0,12743497,2022-09-12
2022-09-19,2459.279541015625,2488.89990234375,2762.0,2461.199951171875,2624.0,12400388,2022-09-19
2022-09-26,2386.9013671875,2415.64990234375,2476.0,2313.10009765625,2460.0,6484865,2022-09-26
2022-10-03,2356.369140625,2384.75,2434.89990234375,2288.0,2419.800048828125,3138821,2022-10-03
2022-10-10,2216.948486328125,2243.64990234375,2399.89990234375,2237.050048828125,2350.0,2351135,2022-10-10
2022-10-17,2229.69482421875,2256.550048828125,2300.0,2205.300048828125,2232.0,4529110,2022-10-17
2022-10-24,2296.786865234375,2324.449951171875,2330.0,2242.800048828125,2265.25,1642148,2022-10-24
2022-10-31,2451.17724609375,2480.699951171875,2514.949951171875,2327.89990234375,2347.39990234375,2764075,2022-10-31
2022-11-07,2362.19873046875,2390.64990234375,2505.0,2378.75,2486.5,1935296,2022-11-07
2022-11-14,2431.415283203125,2460.699951171875,2514.75,2379.0,2400.0,2984301,2022-11-14
2022-11-21,2477.411376953125,2507.25,2515.0,2418.949951171875,2452.699951171875,1763758,2022-11-21
2022-11-28,2578.246826171875,2609.300048828125,2625.64990234375,2500.199951171875,2515.0,3503463,2022-11-28
2022-12-05,2588.325439453125,2619.5,2656.85009765625,2594.0,2610.199951171875,2305157,2022-12-05
2022-12-12,2585.608154296875,2616.75,2675.0,2595.0,2614.699951171875,1835070,2022-12-12
2022-12-19,2345.845947265625,2374.10009765625,2645.949951171875,2356.39990234375,2612.949951171875,1289233,2022-12-19
2022-12-26,2412.542724609375,2441.60009765625,2487.949951171875,2360.0,2372.0,1440554,2022-12-26
2023-01-02,2387.197998046875,2415.949951171875,2483.449951171875,2375.35009765625,2440.0,1661792,2023-01-02
2023-01-09,2339.0283203125,2367.199951171875,2488.0,2353.14990234375,2428.050048828125,1575185,2023-01-09
2023-01-16,2327.566162109375,2355.60009765625,2418.0,2326.39990234375,2376.39990234375,1250020,2023-01-16
2023-01-23,1857.379150390625,1879.75,2364.0,1732.5999755859375,2349.050048828125,5803959,2023-01-23
2023-01-30,1903.8197021484375,1926.75,2067.699951171875,1695.9000244140625,1920.0,18018884,2023-01-30
2023-02-06,1858.021484375,1880.4000244140625,2065.64990234375,1872.0,1929.0,7840512,2023-02-06
2023-02-13,1817.5093994140625,1839.4000244140625,1903.449951171875,1770.550048828125,1880.449951171875,4842153,2023-02-13
2023-02-20,1709.4112548828125,1730.0,1868.3499755859375,1706.0,1824.0,3737291,2023-02-20
2023-02-27,1871.5091552734375,1894.050048828125,1916.300048828125,1659.0,1718.0,6963616,2023-02-27
2023-03-06,1824.9202880859375,1846.9000244140625,1932.300048828125,1819.800048828125,1905.0,3053894,2023-03-06
2023-03-13,1709.806640625,1730.4000244140625,1866.800048828125,1696.0,1865.949951171875,3272772,2023-03-13
2023-03-20,1680.6082763671875,1700.8499755859375,1752.199951171875,1676.050048828125,1730.0,1993522,2023-03-20
2023-03-27,1647.358642578125,1667.199951171875,1709.3499755859375,1592.3499755859375,1701.0,3024428,2023-03-27
2023-04-03,1691.62548828125,1712.0,1717.449951171875,1651.5999755859375,1675.0,1668730,2023-04-03
2023-04-10,1746.5145263671875,1767.550048828125,1771.5999755859375,1705.25,1718.0,1760024,2023-04-10
2023-04-17,1697.504638671875,1717.949951171875,1789.0,1712.75,1767.550048828125,2336776,2023-04-17
2023-04-24,1741.8704833984375,1762.8499755859375,1773.9000244140625,1700.0,1719.9000244140625,1919071,2023-04-24
2023-05-01,1743.6490478515625,1764.6500244140625,1785.0,1718.75,1762.8499755859375,1831345,2023-05-01
2023-05-08,1776.60205078125,1798.0,1835.0,1746.550048828125,1774.800048828125,3638036,2023-05-08
2023-05-15,1708.4727783203125,1729.050048828125,1812.8499755859375,1704.449951171875,1804.949951171875,2196460,2023-05-15
2023-05-22,1763.7567138671875,1785.0,1867.0,1730.949951171875,1733.949951171875,5554634,2023-05-22
2023-05-29,1793.9925537109375,1815.5999755859375,1823.699951171875,1761.9000244140625,1795.0,3470719,2023-05-29
2023-06-05,1815.434326171875,1837.300048828125,1870.0,1806.5,1821.0,3523888,2023-06-05
2023-06-12,1833.3682861328125,1855.449951171875,1869.5,1826.199951171875,1841.25,1714179,2023-06-12
2023-06-19,1745.8721923828125,1766.9000244140625,1865.3499755859375,1760.699951171875,1865.0,2720259,2023-06-19
2023-06-26,1792.1151123046875,1813.699951171875,1827.75,1754.0,1772.0,2227062,2023-06-26
2023-07-03,1770.1795654296875,1791.5,1835.0,1784.949951171875,1823.949951171875,2399627,2023-07-03
2023-07-10,1765.31640625,1777.5,1807.0,1764.1500244140625,1792.0,2341604,2023-07-10
2023-07-17,1754.59033203125,1766.699951171875,1819.75,1762.6500244140625,1788.3499755859375,1894844,2023-07-17
2023-07-24,1935.5416259765625,1948.9000244140625,1974.3499755859375,1773.5999755859375,1777.449951171875,7584687,2023-07-24
2023-07-31,2028.7481689453125,2042.75,2052.5,1933.300048828125,1945.0,4153801,2023-07-31
2023-08-07,1940.259033203125,1953.6500244140625,2050.75,1927.25,2042.75,1870708,2023-08-07
2023-08-14,1920.843017578125,1934.0999755859375,1955.949951171875,1880.0,1949.6500244140625,1561602,2023-08-14
2023-08-21,1949.0980224609375,1962.550048828125,2007.0,1934.1500244140625,1934.199951171875,2450277,2023-08-21
2023-08-28,1997.4642333984375,2011.25,2037.6500244140625,1932.6500244140625,1970.0,10264813,2023-08-28
2023-09-04,2010.3751220703125,2024.25,2104.0,2012.1500244140625,2012.1500244140625,3825918,2023-09-04
2023-09-11,2012.957275390625,2026.8499755859375,2082.10009765625,2002.949951171875,2024.25,2772817,2023-09-11
2023-09-18,1964.9385986328125,1978.5,2038.0,1965.25,2031.300048828125,1080968,2023-09-18
2023-09-25,1998.457275390625,2012.25,2031.5,1967.4000244140625,1971.0,2458385,2023-09-25
2023-10-02,1996.173095703125,2009.949951171875,2039.8499755859375,1985.6500244140625,2012.25,1136436,2023-10-02
2023-10-09,1996.6695556640625,2010.449951171875,2056.949951171875,1955.5,2000.050048828125,1887393,2023-10-09
2023-10-16,1949.6939697265625,1963.1500244140625,2044.6500244140625,1955.5999755859375,2010.0,1362202,2023-10-16
2023-10-23,1865.1275634765625,1878.0,1978.800048828125,1867.3499755859375,1970.0,2190352,2023-10-23
2023-10-30,1847.1019287109375,1859.8499755859375,1903.699951171875,1836.5999755859375,1890.0,948337,2023-10-30
2023-11-06,1812.788818359375,1825.300048828125,1888.5,1818.0,1874.8499755859375,1037538,2023-11-06
2023-11-13,1835.5814208984375,1848.25,1874.300048828125,1815.0,1838.5,1108659,2023-11-13
2023-11-20,1808.0216064453125,1820.5,1858.4000244140625,1803.0,1848.25,1114020,2023-11-20
2023-11-27,1887.2249755859375,1900.25,1911.199951171875,1820.5,1820.5,4496534,2023-11-27
2023-12-04,2123.146728515625,2137.800048828125,2218.0,1950.0,1979.0,8522131,2023-12-04
2023-12-11,2197.18603515625,2212.35009765625,2251.050048828125,2111.0,2132.449951171875,3018398,2023-12-11
2023-12-18,2076.419189453125,2090.75,2254.0,2046.050048828125,2232.0,2604403,2023-12-18
2023-12-25,2196.09326171875,2211.25,2215.60009765625,2090.75,2090.75,1900011,2023-12-25
2024-01-01,2361.154052734375,2377.449951171875,2403.800048828125,2208.64990234375,2212.0,4004966,2024-01-01
2024-01-08,2316.41259765625,2332.39990234375,2407.10009765625,2293.199951171875,2400.050048828125,1715711,2024-01-08
2024-01-15,2261.491943359375,2277.10009765625,2344.0,2201.050048828125,2344.0,1094822,2024-01-15
2024-01-22,2450.73583984375,2467.64990234375,2563.75,2190.0,2277.10009765625,3499294,2024-01-22
2024-01-29,2482.317626953125,2499.449951171875,2584.0,2455.0,2520.050048828125,4038575,2024-01-29
2024-02-05,2610.03662109375,2628.050048828125,2645.0,2469.25,2510.0,2701485,2024-02-05
2024-02-12,2701.753173828125,2720.39990234375,2746.39990234375,2562.85009765625,2646.0,3087324,2024-02-12
2024-02-19,2661.183349609375,2679.550048828125,2744.0,2636.0,2744.0,1797890,2024-02-19
2024-02-26,2676.974365234375,2695.449951171875,2720.0,2556.199951171875,2679.10009765625,1718832,2024-02-26
2024-03-04,2620.712646484375,2638.800048828125,2723.14990234375,2596.949951171875,2710.0,762417,2024-03-04
2024-03-11,2485.7939453125,2502.949951171875,2677.10009765625,2347.199951171875,2645.0,1701685,2024-03-11
2024-03-18,2426.5029296875,2443.25,2480.10009765625,2371.050048828125,2480.10009765625,1642436,2024-03-18
2024-03-25,2474.62109375,2491.699951171875,2505.0,2429.60009765625,2443.25,870646,2024-03-25
2024-04-01,2557.449462890625,2575.10009765625,2666.699951171875,2497.10009765625,2510.0,1747758,2024-04-01
2024-04-08,2451.38134765625,2468.300048828125,2607.0,2460.0,2595.89990234375,1184311,2024-04-08
2024-04-15,2388.6640625,2405.14990234375,2484.050048828125,2368.0,2465.0,1056803,2024-04-15
2024-04-22,2515.687744140625,2533.050048828125,2610.0,2370.199951171875,2427.449951171875,5408557,2024-04-22
2024-04-29,2514.048828125,2531.39990234375,2564.0,2503.050048828125,2535.0,2155967,2024-04-29
2024-05-06,2343.97265625,2360.14990234375,2551.39990234375,2355.449951171875,2546.0,2325953,2024-05-06
2024-05-13,2508.63623046875,2525.949951171875,2565.0,2331.550048828125,2374.0,2478081,2024-05-13
2024-05-20,2591.365234375,2609.25,2662.800048828125,2482.89990234375,2521.949951171875,2254716,2024-05-20
2024-05-27,2528.94580078125,2546.39990234375,2624.800048828125,2485.050048828125,2615.0,1962797,2024-05-27
2024-06-03,2481.970458984375,2499.10009765625,2702.699951171875,2150.0,2670.0,3980439,2024-06-03
2024-06-10,2643.45556640625,2661.699951171875,2714.0,2499.10009765625,2519.449951171875,2724965,2024-06-10
2024-06-17,2579.786376953125,2590.199951171875,2694.550048828125,2579.0,2661.699951171875,1039533,2024-06-17
2024-06-24,2608.5205078125,2619.050048828125,2671.85009765625,2519.050048828125,2585.0,3341759,2024-06-24
2024-07-01,2658.767578125,2669.5,2844.0,2619.10009765625,2634.75,3729039,2024-07-01
2024-07-08,2675.3505859375,2686.14990234375,2740.0,2586.5,2670.10009765625,2172918,2024-07-08
2024-07-15,2609.267333984375,2619.800048828125,2744.25,2596.14990234375,2690.0,1389155,2024-07-15
2024-07-22,2603.639892578125,2614.14990234375,2699.89990234375,2556.800048828125,2621.0,2036931,2024-07-22
2024-07-29,2425.50927734375,2435.300048828125,2691.89990234375,2431.0,2640.0,4064642,2024-07-29
2024-08-05,2342.095947265625,2351.550048828125,2443.39990234375,2336.0,2415.0,1863005,2024-08-05
2024-08-12,2328.500732421875,2337.89990234375,2366.199951171875,2267.699951171875,2315.0,1324799,2024-08-12
2024-08-19,2314.40771484375,2323.75,2377.949951171875,2312.64990234375,2349.0,1500791,2024-08-19
2024-08-26,2319.785888671875,2329.14990234375,2358.0,2286.699951171875,2344.0,1200993,2024-08-26
2024-09-02,2419.6328125,2429.39990234375,2449.89990234375,2318.0,2338.800048828125,2864822,2024-09-02
2024-09-09,2507.328857421875,2517.449951171875,2524.949951171875,2387.39990234375,2434.35009765625,1983455,2024-09-09
2024-09-16,2433.37744140625,2443.199951171875,2533.5,2413.39990234375,2517.449951171875,1486130,2024-09-16
2024-09-23,2473.316162109375,2483.300048828125,2514.85009765625,2427.5,2458.39990234375,1614353,2024-09-23
2024-09-30,2423.96533203125,2433.75,2544.89990234375,2415.050048828125,2483.0,1205133,2024-09-30
2024-10-07,2303.153076171875,2312.449951171875,2449.5,2290.0,2441.949951171875,1804782,2024-10-07
2024-10-14,2276.460693359375,2285.64990234375,2330.449951171875,2236.14990234375,2317.050048828125,1195795,2024-10-14
2024-10-21,2228.80322265625,2237.800048828125,2329.89990234375,2187.550048828125,2300.0,2173818,2024-10-21
2024-10-28,2318.4912109375,2327.85009765625,2378.39990234375,2201.25,2220.0,1116229,2024-10-28
2024-11-04,2282.1875,2291.39990234375,2367.0,2276.0,2327.89990234375,835991,2024-11-04
2024-11-11,2179.352783203125,2188.14990234375,2295.85009765625,2178.050048828125,2288.0,563374,2024-11-11
2024-11-18,2081.198974609375,2089.60009765625,2231.550048828125,1868.199951171875,2200.0,4897502,2024-11-18
2024-11-25,2213.614501953125,2222.550048828125,2238.39990234375,2094.949951171875,2130.050048828125,2755199,2024-11-25
2024-12-02,2249.270751953125,2258.35009765625,2314.89990234375,2212.35009765625,2239.89990234375,2200677,2024-12-02
2024-12-09,2239.011962890625,2248.050048828125,2295.0,2195.0,2258.35009765625,1385148,2024-12-09
2024-12-16,2055.353271484375,2063.64990234375,2268.89990234375,2051.199951171875,2253.0,1353226,2024-12-16
2024-12-23,2057.295654296875,2065.60009765625,2109.800048828125,2051.050048828125,2080.0,603463,2024-12-23
2024-12-30,2046.688232421875,2054.949951171875,2106.949951171875,2030.4000244140625,2065.60009765625,1036672,2024-12-30
2025-01-06,1923.2864990234375,1931.050048828125,2060.85009765625,1924.1500244140625,2060.300048828125,1401449,2025-01-06
2025-01-13,2006.79931640625,2014.9000244140625,2054.64990234375,1838.5999755859375,1925.0,1750375,2025-01-13
2025-01-20,2050.672119140625,2058.949951171875,2065.5,1970.0,2015.9000244140625,1244968,2025-01-20
2025-01-27,1993.0050048828125,2001.050048828125,2079.85009765625,1950.0,2052.949951171875,3185046,2025-01-27
2025-02-03,1991.0628662109375,1999.0999755859375,2064.64990234375,1954.550048828125,1990.0,1335247,2025-02-03
2025-02-10,1866.4158935546875,1873.949951171875,2008.9000244140625,1854.050048828125,2007.0,830267,2025-02-10
2025-02-17,1876.425537109375,1884.0,1916.0,1820.5999755859375,1873.949951171875,1883280,2025-02-17
2025-02-24,1811.23876953125,1818.550048828125,1886.449951171875,1796.0,1881.0,809439,2025-02-24
2025-03-03,1878.1685791015625,1885.75,1898.699951171875,1778.449951171875,1818.550048828125,1308674,2025-03-03
2025-03-10,1846.546142578125,1854.0,1918.0,1826.0,1887.949951171875,1363473,2025-03-10
2025-03-17,1907.9483642578125,1915.6500244140625,1921.0,1856.0,1856.949951171875,1116388,2025-03-17
2025-03-24,1934.83984375,1942.6500244140625,1987.300048828125,1911.050048828125,1924.0,1636175,2025-03-24
2025-03-31,1958.394775390625,1966.300048828125,1999.0,1929.0,1942.6500244140625,599690,2025-03-31
2025-04-07,1999.2796630859375,2007.3499755859375,2049.0,1874.050048828125,1900.0,641003,2025-04-07
2025-04-14,2053.4111328125,2061.699951171875,2066.0,2007.3499755859375,2007.3499755859375,483512,2025-04-14
2025-04-21,1930.20849609375,1938.0,2119.89990234375,1931.0,2061.699951171875,3456992,2025-04-21
2025-04-28,1857.0040283203125,1864.5,1948.9000244140625,1860.5,1940.0,2208888,2025-04-28
2025-05-05,1804.316650390625,1811.5999755859375,1910.0,1779.0,1868.0,3599178,2025-05-05
2025-05-12,1920.6470947265625,1928.4000244140625,1933.5,1841.0999755859375,1849.0,2851430,2025-05-12
2025-05-19,1951.5224609375,1959.4000244140625,1967.5,1910.0,1936.0,1571093,2025-05-19
2025-05-26,1875.23046875,1882.800048828125,1972.9000244140625,1873.0,1968.0,1108799,2025-05-26
2025-06-02,1896.64404296875,1904.300048828125,1913.0,1860.4000244140625,1893.9000244140625,1159249,2025-06-02
2025-06-09,1838.7774658203125,1846.199951171875,1927.0,1829.0,1905.5,1666383,2025-06-09
2025-06-16,1823.0,1823.0,1876.9000244140625,1813.4000244140625,1849.0,1899642,2025-06-16
