Date,Adj Close_NAHARCAP.NS,Close_NAHARCAP.NS,High_NAHARCAP.NS,Low_NAHARCAP.NS,Open_NAHARCAP.NS,Volume_NAHARCAP.NS,Date
2021-02-22,87.0140380859375,89.0999984741211,93.44999694824219,85.4000015258789,88.9000015258789,46516,2021-02-22
2021-03-01,89.99263000488281,92.1500015258789,95.9000015258789,88.30000305175781,88.3499984741211,45075,2021-03-01
2021-03-08,101.6140365600586,104.05000305175781,111.30000305175781,91.3499984741211,92.05000305175781,370203,2021-03-08
2021-03-15,107.71771240234375,110.30000305175781,128.25,99.9000015258789,108.30000305175781,759146,2021-03-15
2021-03-22,101.51636505126953,103.94999694824219,117.4000015258789,101.19999694824219,111.80000305175781,119364,2021-03-22
2021-03-29,106.69229888916016,109.25,113.25,101.44999694824219,103.94999694824219,45008,2021-03-29
2021-04-05,102.59062957763672,105.05000305175781,108.94999694824219,101.94999694824219,108.94999694824219,45576,2021-04-05
2021-04-12,93.21537017822266,95.44999694824219,102.69999694824219,93.0,100.44999694824219,50396,2021-04-12
2021-04-19,88.67424011230469,90.80000305175781,96.69999694824219,87.05000305175781,94.5,34498,2021-04-19
2021-04-26,97.56118774414062,99.9000015258789,109.44999694824219,89.55000305175781,90.94999694824219,116504,2021-04-26
2021-05-03,101.17456817626953,103.5999984741211,107.05000305175781,92.8499984741211,103.9000015258789,69677,2021-05-03
2021-05-10,113.8702163696289,116.5999984741211,132.0500030517578,103.5999984741211,104.25,340559,2021-05-10
2021-05-17,123.48961639404297,126.44999694824219,135.10000610351562,116.5,117.69999694824219,253655,2021-05-17
2021-05-24,122.8548355102539,125.80000305175781,130.25,121.0999984741211,126.0,114191,2021-05-24
2021-05-31,127.20066833496094,130.25,139.75,122.05000305175781,125.80000305175781,171421,2021-05-31
2021-06-07,159.67221069335938,163.5,163.5,128.3000030517578,128.3000030517578,497695,2021-06-07
2021-06-14,152.29898071289062,155.9499969482422,168.0,144.0500030517578,167.0,382189,2021-06-14
2021-06-21,156.25416564941406,160.0,166.0,150.0,150.0,141889,2021-06-21
2021-06-28,174.369873046875,178.5500030517578,188.89999389648438,160.6999969482422,160.6999969482422,401731,2021-06-28
2021-07-05,207.62271118164062,212.60000610351562,217.85000610351562,178.5500030517578,178.5500030517578,830726,2021-07-05
2021-07-12,216.90032958984375,222.10000610351562,234.0,207.75,214.6999969482422,324137,2021-07-12
2021-07-19,242.97523498535156,248.8000030517578,262.0,218.0500030517578,225.89999389648438,467991,2021-07-19
2021-07-26,304.69561767578125,312.0,326.3999938964844,245.1999969482422,254.0,672138,2021-07-26
2021-08-02,337.118408203125,345.20001220703125,423.70001220703125,315.0,318.25,1454008,2021-08-02
2021-08-09,285.7497863769531,292.6000061035156,365.0,263.1000061035156,357.8999938964844,292154,2021-08-09
2021-08-16,235.2601776123047,240.89999389648438,300.0,240.89999389648438,297.0,192126,2021-08-16
2021-08-23,269.7337951660156,276.20001220703125,282.0,225.10000610351562,240.0,199812,2021-08-23
2021-08-30,261.7257385253906,268.0,285.0,262.04998779296875,279.8999938964844,85479,2021-08-30
2021-09-06,264.21600341796875,270.54998779296875,280.0,264.79998779296875,273.70001220703125,50071,2021-09-06
2021-09-13,258.3076171875,264.5,280.0,264.04998779296875,272.0,71262,2021-09-13
2021-09-20,259.8605651855469,264.6499938964844,276.54998779296875,250.35000610351562,268.0,73249,2021-09-20
2021-09-27,279.74407958984375,284.8999938964844,284.8999938964844,258.1000061035156,270.0,62371,2021-09-27
2021-10-04,284.6045227050781,289.8500061035156,306.95001220703125,286.0,287.0,102340,2021-10-04
2021-10-11,285.1445617675781,290.3999938964844,309.0,289.0,295.0,76535,2021-10-11
2021-10-18,268.206787109375,273.1499938964844,300.0,270.0,292.20001220703125,84353,2021-10-18
2021-10-25,299.0384826660156,304.54998779296875,304.54998779296875,264.25,280.0,92137,2021-10-25
2021-11-01,343.9605407714844,350.29998779296875,361.79998779296875,307.8999938964844,307.8999938964844,124217,2021-11-01
2021-11-08,333.6505432128906,339.79998779296875,374.54998779296875,336.1000061035156,359.0,168323,2021-11-08
2021-11-15,309.2993469238281,315.0,352.75,312.0,339.79998779296875,48153,2021-11-15
2021-11-22,296.4095153808594,300.5,319.0,286.6000061035156,316.3999938964844,61291,2021-11-22
2021-11-29,312.4383239746094,316.75,323.79998779296875,278.0,297.79998779296875,87599,2021-11-29
2021-12-06,318.11004638671875,322.5,338.79998779296875,315.0,327.70001220703125,67318,2021-12-06
2021-12-13,301.1934814453125,305.3500061035156,329.95001220703125,300.8500061035156,328.79998779296875,24138,2021-12-13
2021-12-20,341.5860595703125,346.29998779296875,378.0,288.0,300.1000061035156,142213,2021-12-20
2021-12-27,358.7492370605469,363.70001220703125,385.0,336.25,347.45001220703125,207243,2021-12-27
2022-01-03,452.6040344238281,458.8500061035156,503.70001220703125,358.0,365.0,946136,2022-01-03
2022-01-10,414.48016357421875,420.20001220703125,458.5,405.1000061035156,458.0,182475,2022-01-10
2022-01-17,411.6195983886719,417.29998779296875,451.0,407.6000061035156,425.95001220703125,115739,2022-01-17
2022-01-24,412.4580383300781,418.1499938964844,435.0,384.0,429.0,53358,2022-01-24
2022-01-31,553.018310546875,560.6500244140625,566.0,412.0,428.95001220703125,741688,2022-01-31
2022-02-07,517.4590454101562,524.5999755859375,588.0,500.0,559.0,576007,2022-02-07
2022-02-14,475.78411865234375,482.3500061035156,530.0,462.45001220703125,518.7000122070312,177804,2022-02-14
2022-02-21,432.432373046875,438.3999938964844,482.0,402.0,482.0,176112,2022-02-21
2022-02-28,478.5460205078125,485.1499938964844,533.5499877929688,423.6000061035156,438.0,404935,2022-02-28
2022-03-07,526.8790283203125,534.1500244140625,565.0,461.29998779296875,476.95001220703125,327713,2022-03-07
2022-03-14,594.397216796875,602.5999755859375,654.7999877929688,519.0,540.0499877929688,951137,2022-03-14
2022-03-21,567.8634033203125,575.7000122070312,643.0999755859375,570.0,605.0,264742,2022-03-21
2022-03-28,625.1232299804688,633.75,660.0,541.1500244140625,580.9000244140625,355431,2022-03-28
2022-04-04,591.9805908203125,600.1500244140625,667.0,583.0,638.0,166055,2022-04-04
2022-04-11,613.7304077148438,622.2000122070312,657.7000122070312,595.0,601.1500244140625,136151,2022-04-11
2022-04-18,608.4532470703125,616.8499755859375,691.5499877929688,602.5,622.7000122070312,348568,2022-04-18
2022-04-25,572.9432983398438,580.8499755859375,635.5,573.5999755859375,605.5,183388,2022-04-25
2022-05-02,492.4540710449219,499.25,579.5999755859375,487.3500061035156,570.0999755859375,119207,2022-05-02
2022-05-09,466.6106872558594,473.04998779296875,523.75,406.6499938964844,487.0,186799,2022-05-09
2022-05-16,465.131103515625,471.54998779296875,510.04998779296875,460.1499938964844,480.0,137237,2022-05-16
2022-05-23,396.97174072265625,402.45001220703125,489.8999938964844,392.54998779296875,476.0,124974,2022-05-23
2022-05-30,432.235107421875,438.20001220703125,479.5,397.0,415.0,163388,2022-05-30
2022-06-06,392.58233642578125,398.0,443.0,396.70001220703125,443.0,71293,2022-06-06
2022-06-13,339.6626281738281,344.3500061035156,412.0,340.5,395.5,87558,2022-06-13
2022-06-20,366.0484924316406,371.1000061035156,384.3999938964844,317.0,345.0,162471,2022-06-20
2022-06-27,417.19268798828125,422.95001220703125,450.95001220703125,365.0,377.70001220703125,429245,2022-06-27
2022-07-04,402.1502990722656,407.70001220703125,436.79998779296875,401.0,422.95001220703125,55894,2022-07-04
2022-07-11,391.25067138671875,396.6499938964844,435.0,390.45001220703125,409.95001220703125,70741,2022-07-11
2022-07-18,417.14337158203125,422.8999938964844,455.79998779296875,398.3500061035156,398.3500061035156,231659,2022-07-18
2022-07-25,388.88336181640625,394.25,421.8500061035156,387.04998779296875,415.0,124821,2022-07-25
2022-08-01,370.58587646484375,375.70001220703125,400.0,368.3500061035156,396.8999938964844,118421,2022-08-01
2022-08-08,358.5026550292969,363.45001220703125,378.45001220703125,344.6000061035156,371.79998779296875,65428,2022-08-08
2022-08-15,386.15899658203125,389.8500061035156,419.0,358.1000061035156,363.45001220703125,186530,2022-08-15
2022-08-22,383.13787841796875,386.79998779296875,408.45001220703125,362.3500061035156,386.0,98997,2022-08-22
2022-08-29,375.11456298828125,378.70001220703125,395.0,360.1499938964844,380.0,73254,2022-08-29
2022-09-05,377.4918212890625,381.1000061035156,394.70001220703125,371.20001220703125,382.0,97512,2022-09-05
2022-09-12,373.77734375,377.3500061035156,410.0,375.1000061035156,382.6499938964844,156757,2022-09-12
2022-09-19,370.21142578125,373.75,389.29998779296875,365.1000061035156,380.0,66929,2022-09-19
2022-09-26,350.4998474121094,353.8500061035156,380.0,348.0,380.0,48211,2022-09-26
2022-10-03,353.2733154296875,356.6499938964844,364.20001220703125,351.0,358.29998779296875,42889,2022-10-03
2022-10-10,339.4058837890625,342.6499938964844,359.3500061035156,340.70001220703125,356.6499938964844,27664,2022-10-10
2022-10-17,338.0686340332031,341.29998779296875,367.75,340.20001220703125,342.6499938964844,49929,2022-10-17
2022-10-24,328.9062194824219,332.04998779296875,349.95001220703125,330.0,349.5,25766,2022-10-24
2022-10-31,336.78094482421875,340.0,356.8999938964844,306.1000061035156,339.8999938964844,122936,2022-10-31
2022-11-07,322.5173034667969,325.6000061035156,350.0,310.1000061035156,340.0,127044,2022-11-07
2022-11-14,317.71319580078125,320.75,364.0,311.0,320.0,147368,2022-11-14
2022-11-21,317.8617858886719,320.8999938964844,330.0,307.54998779296875,330.0,52385,2022-11-21
2022-11-28,333.2150573730469,336.3999938964844,343.79998779296875,318.75,325.0,60288,2022-11-28
2022-12-05,322.56683349609375,325.6499938964844,347.25,325.0,329.1499938964844,29192,2022-12-05
2022-12-12,313.7510986328125,316.75,327.5,316.0,325.1499938964844,31098,2022-12-12
2022-12-19,277.3985290527344,280.04998779296875,323.5,276.79998779296875,318.6000061035156,47740,2022-12-19
2022-12-26,318.505615234375,321.54998779296875,329.0,280.04998779296875,280.04998779296875,69633,2022-12-26
2023-01-02,301.9142150878906,304.79998779296875,336.6000061035156,270.0,313.0,55762,2023-01-02
2023-01-09,299.88360595703125,302.75,313.29998779296875,300.0,308.0,34908,2023-01-09
2023-01-16,292.9994201660156,295.79998779296875,306.6000061035156,291.0,301.5,33794,2023-01-16
2023-01-23,283.19317626953125,285.8999938964844,303.0,280.54998779296875,303.0,27070,2023-01-23
2023-01-30,284.7284851074219,287.45001220703125,300.5,275.29998779296875,285.8999938964844,38841,2023-01-30
2023-02-06,274.1297912597656,276.75,300.0,262.04998779296875,280.0,95751,2023-02-06
2023-02-13,261.3023986816406,263.79998779296875,283.0,260.1499938964844,283.0,44622,2023-02-13
2023-02-20,254.07151794433594,256.5,266.8999938964844,252.0,266.70001220703125,30086,2023-02-20
2023-02-27,247.03872680664062,249.39999389648438,258.70001220703125,243.0,258.70001220703125,61884,2023-02-27
2023-03-06,279.42913818359375,282.1000061035156,294.70001220703125,246.0,251.89999389648438,111040,2023-03-06
2023-03-13,261.25286865234375,263.75,303.45001220703125,252.10000610351562,286.0,225123,2023-03-13
2023-03-20,254.4677276611328,256.8999938964844,285.5,251.0,257.8999938964844,108806,2023-03-20
2023-03-27,245.3052978515625,247.64999389648438,265.45001220703125,240.39999389648438,262.04998779296875,50518,2023-03-27
2023-04-03,267.0970153808594,269.6499938964844,279.0,248.0,248.0,60891,2023-04-03
2023-04-10,264.5711669921875,267.1000061035156,283.45001220703125,254.0,277.0,57502,2023-04-10
2023-04-17,270.9600830078125,273.54998779296875,280.0,262.04998779296875,262.1499938964844,67306,2023-04-17
2023-04-24,281.50927734375,284.20001220703125,316.3999938964844,273.6000061035156,273.6000061035156,276623,2023-04-24
2023-05-01,282.30169677734375,285.0,299.3999938964844,283.75,284.20001220703125,35361,2023-05-01
2023-05-08,275.76416015625,278.3999938964844,292.6499938964844,276.0,289.25,35482,2023-05-08
2023-05-15,274.62506103515625,277.25,289.29998779296875,275.0,283.5,27125,2023-05-15
2023-05-22,277.9928894042969,280.6499938964844,289.0,271.1000061035156,279.8999938964844,60719,2023-05-22
2023-05-29,269.2266540527344,271.79998779296875,293.8999938964844,271.1000061035156,281.0,47531,2023-05-29
2023-06-05,270.8115234375,273.3999938964844,279.95001220703125,271.5,278.5,47288,2023-06-05
2023-06-12,295.0795593261719,297.8999938964844,304.0,268.5,268.5,118516,2023-06-12
2023-06-19,300.1807861328125,303.04998779296875,313.0,299.1000061035156,302.8999938964844,87785,2023-06-19
2023-06-26,294.3861999511719,297.20001220703125,307.0,292.1499938964844,307.0,29941,2023-06-26
2023-07-03,287.7496337890625,290.5,299.8500061035156,286.0,297.0,32092,2023-07-03
2023-07-10,294.73284912109375,297.54998779296875,308.8999938964844,282.20001220703125,298.0,51354,2023-07-10
2023-07-17,294.6338195800781,297.45001220703125,307.45001220703125,292.0,303.45001220703125,52180,2023-07-17
2023-07-24,285.025634765625,287.75,303.3500061035156,285.54998779296875,297.45001220703125,25197,2023-07-24
2023-07-31,284.2827453613281,287.0,297.79998779296875,282.04998779296875,292.0,33335,2023-07-31
2023-08-07,278.73577880859375,281.3999938964844,296.0,280.1499938964844,287.04998779296875,55566,2023-08-07
2023-08-14,276.60614013671875,279.25,285.45001220703125,268.20001220703125,280.0,30188,2023-08-14
2023-08-21,279.97393798828125,282.6499938964844,288.0,276.04998779296875,279.45001220703125,40659,2023-08-21
2023-08-28,284.8275451660156,287.54998779296875,296.5,278.54998779296875,284.0,79009,2023-08-28
2023-09-04,300.5770263671875,303.45001220703125,308.0,286.6000061035156,286.6000061035156,72739,2023-09-04
2023-09-11,322.1864929199219,323.6000061035156,358.79998779296875,312.95001220703125,313.0,397162,2023-09-11
2023-09-18,312.77777099609375,314.1499938964844,333.5,310.1000061035156,323.6000061035156,57272,2023-09-18
2023-09-25,308.8948059082031,310.25,321.0,307.1499938964844,316.20001220703125,31313,2023-09-25
2023-10-02,306.1568298339844,307.5,318.8500061035156,297.0,310.25,39474,2023-10-02
2023-10-09,296.3000793457031,297.6000061035156,309.75,294.0,300.6000061035156,28952,2023-10-09
2023-10-16,304.21533203125,305.54998779296875,317.20001220703125,297.1499938964844,304.8999938964844,83169,2023-10-16
2023-10-23,290.2267150878906,291.5,309.45001220703125,272.54998779296875,305.54998779296875,38351,2023-10-23
2023-10-30,288.08612060546875,289.3500061035156,295.75,284.29998779296875,289.8999938964844,25818,2023-10-30
2023-11-06,277.383056640625,278.6000061035156,298.0,277.0,288.0,23768,2023-11-06
2023-11-13,282.5603332519531,283.79998779296875,293.95001220703125,277.1000061035156,280.1499938964844,39423,2023-11-13
2023-11-20,304.06597900390625,305.3999938964844,313.5,275.0,279.0,115239,2023-11-20
2023-11-27,298.2415466308594,299.54998779296875,311.5,296.20001220703125,305.3999938964844,27110,2023-11-27
2023-12-04,293.4625244140625,294.75,304.95001220703125,292.0,295.1000061035156,45659,2023-12-04
2023-12-11,290.9734191894531,292.25,302.20001220703125,290.5,295.0,36470,2023-12-11
2023-12-18,294.85638427734375,296.1499938964844,302.6499938964844,288.0,298.0,37980,2023-12-18
2023-12-25,304.5638122558594,305.8999938964844,310.8999938964844,293.1000061035156,296.1499938964844,56948,2023-12-25
2024-01-01,310.13934326171875,311.5,343.29998779296875,307.5,307.6000061035156,137415,2024-01-01
2024-01-08,311.23455810546875,312.6000061035156,324.8999938964844,309.75,312.04998779296875,52318,2024-01-08
2024-01-15,312.7279968261719,314.1000061035156,318.0,300.04998779296875,312.75,49964,2024-01-15
2024-01-22,302.22406005859375,303.54998779296875,319.1499938964844,300.3500061035156,314.1000061035156,29144,2024-01-22
2024-01-29,321.3899841308594,322.79998779296875,346.8999938964844,302.70001220703125,308.8500061035156,199753,2024-01-29
2024-02-05,316.16290283203125,317.54998779296875,350.0,312.75,330.0,159343,2024-02-05
2024-02-12,305.808349609375,307.1499938964844,314.8999938964844,280.95001220703125,307.6000061035156,102700,2024-02-12
2024-02-19,302.12451171875,303.45001220703125,318.04998779296875,302.0,310.6499938964844,33451,2024-02-19
2024-02-26,305.65899658203125,307.0,318.79998779296875,293.95001220703125,303.3999938964844,73530,2024-02-26
2024-03-04,333.28778076171875,334.75,350.0,290.70001220703125,314.95001220703125,172305,2024-03-04
2024-03-11,286.841552734375,288.1000061035156,344.0,277.1000061035156,336.79998779296875,179105,2024-03-11
2024-03-18,283.705322265625,284.95001220703125,292.0,275.1000061035156,292.0,40853,2024-03-18
2024-03-25,275.8398132324219,277.04998779296875,293.95001220703125,271.95001220703125,284.95001220703125,30746,2024-03-25
2024-04-01,302.0747375488281,303.3999938964844,308.8999938964844,277.20001220703125,277.20001220703125,44380,2024-04-01
2024-04-08,294.85638427734375,296.1499938964844,308.0,295.20001220703125,301.1000061035156,25177,2024-04-08
2024-04-15,288.83282470703125,290.1000061035156,299.95001220703125,282.20001220703125,287.5,24243,2024-04-15
2024-04-22,299.7847900390625,301.1000061035156,309.8999938964844,297.0,298.75,50553,2024-04-22
2024-04-29,297.94287109375,299.25,309.6499938964844,295.04998779296875,295.1000061035156,30573,2024-04-29
2024-05-06,284.4022521972656,285.6499938964844,304.0,280.1000061035156,299.1000061035156,60609,2024-05-06
2024-05-13,290.6249694824219,291.8999938964844,295.45001220703125,282.1000061035156,290.5,45940,2024-05-13
2024-05-20,285.9952697753906,287.25,297.5,283.95001220703125,295.79998779296875,31117,2024-05-20
2024-05-27,282.01275634765625,283.25,294.45001220703125,280.0,286.25,30603,2024-05-27
2024-06-03,275.4415588378906,276.6499938964844,298.79998779296875,263.5,298.79998779296875,64132,2024-06-03
2024-06-10,294.0101013183594,295.29998779296875,305.0,273.6000061035156,280.79998779296875,104196,2024-06-10
2024-06-17,301.7760314941406,303.1000061035156,308.70001220703125,290.5,295.29998779296875,123254,2024-06-17
2024-06-24,305.2607421875,306.6000061035156,327.04998779296875,297.3999938964844,301.6000061035156,134712,2024-06-24
2024-07-01,322.73406982421875,324.1499938964844,344.8500061035156,306.1000061035156,307.75,301444,2024-07-01
2024-07-08,312.77777099609375,314.1499938964844,328.79998779296875,310.29998779296875,325.79998779296875,84467,2024-07-08
2024-07-15,311.23455810546875,312.6000061035156,340.0,302.0,315.79998779296875,155056,2024-07-15
2024-07-22,323.0328063964844,324.45001220703125,336.1499938964844,309.04998779296875,320.0,169069,2024-07-22
2024-07-29,322.73406982421875,324.1499938964844,348.0,322.54998779296875,326.20001220703125,216100,2024-07-29
2024-08-05,314.4703674316406,315.8500061035156,328.95001220703125,302.3500061035156,321.20001220703125,112787,2024-08-05
2024-08-12,301.3778076171875,302.70001220703125,323.3999938964844,300.3500061035156,310.0,43950,2024-08-12
2024-08-19,323.0328063964844,324.45001220703125,340.95001220703125,304.29998779296875,304.29998779296875,81020,2024-08-19
2024-08-26,356.2868957519531,357.8500061035156,374.75,321.29998779296875,330.95001220703125,508599,2024-08-26
2024-09-02,329.50439453125,330.95001220703125,368.0,325.29998779296875,368.0,218304,2024-09-02
2024-09-09,325.1499938964844,325.1499938964844,337.6000061035156,317.79998779296875,330.3500061035156,92733,2024-09-09
2024-09-16,314.3999938964844,314.3999938964844,332.3500061035156,310.20001220703125,326.8999938964844,62749,2024-09-16
2024-09-23,317.54998779296875,317.54998779296875,330.0,311.75,314.3999938964844,66335,2024-09-23
2024-09-30,306.04998779296875,306.04998779296875,326.8500061035156,304.70001220703125,318.0,30481,2024-09-30
2024-10-07,303.6499938964844,303.6499938964844,316.70001220703125,287.5,316.70001220703125,39691,2024-10-07
2024-10-14,302.20001220703125,302.20001220703125,315.8999938964844,296.54998779296875,308.20001220703125,37499,2024-10-14
2024-10-21,296.79998779296875,296.79998779296875,362.6000061035156,294.04998779296875,303.70001220703125,473708,2024-10-21
2024-10-28,306.70001220703125,306.70001220703125,309.70001220703125,290.0,292.3500061035156,28426,2024-10-28
2024-11-04,326.5,326.5,338.0,299.04998779296875,310.45001220703125,46999,2024-11-04
2024-11-11,307.1000061035156,307.1000061035156,350.0,303.1000061035156,330.45001220703125,52362,2024-11-11
2024-11-18,327.54998779296875,327.54998779296875,339.0,301.0,307.0,84572,2024-11-18
2024-11-25,353.8500061035156,353.8500061035156,383.5,324.75,327.54998779296875,427563,2024-11-25
2024-12-02,356.3999938964844,356.3999938964844,366.95001220703125,350.8999938964844,350.8999938964844,105263,2024-12-02
2024-12-09,341.1000061035156,341.1000061035156,368.79998779296875,334.3999938964844,361.75,116715,2024-12-09
2024-12-16,326.79998779296875,326.79998779296875,360.8500061035156,324.1000061035156,338.3999938964844,63467,2024-12-16
2024-12-23,316.75,316.75,333.8500061035156,315.1000061035156,329.0,31697,2024-12-23
2024-12-30,321.1499938964844,321.1499938964844,330.29998779296875,305.6000061035156,318.3999938964844,80482,2024-12-30
2025-01-06,294.45001220703125,294.45001220703125,324.20001220703125,288.0,321.0,54974,2025-01-06
2025-01-13,306.8500061035156,306.8500061035156,315.1000061035156,276.04998779296875,286.0,33084,2025-01-13
2025-01-20,288.8500061035156,288.8500061035156,309.79998779296875,287.0,308.0,29762,2025-01-20
2025-01-27,285.3500061035156,285.3500061035156,289.8999938964844,271.1000061035156,288.0,38726,2025-01-27
2025-02-03,277.5,277.5,297.75,275.20001220703125,297.75,40089,2025-02-03
2025-02-10,254.35000610351562,254.35000610351562,283.6499938964844,250.14999389648438,275.0,52014,2025-02-10
2025-02-17,242.0500030517578,242.0500030517578,263.04998779296875,229.8000030517578,252.10000610351562,55223,2025-02-17
2025-02-24,226.35000610351562,226.35000610351562,249.89999389648438,225.0,248.0,14784,2025-02-24
2025-03-03,251.25999450683594,251.25999450683594,258.82000732421875,215.10000610351562,234.0,41221,2025-03-03
2025-03-10,233.8000030517578,233.8000030517578,257.510009765625,228.3699951171875,257.010009765625,49548,2025-03-10
2025-03-17,240.5,240.5,258.0,224.10000610351562,239.0,31324,2025-03-17
2025-03-24,223.47000122070312,223.47000122070312,252.00999450683594,222.0,241.5,62503,2025-03-24
2025-03-31,236.13999938964844,236.13999938964844,258.20001220703125,223.47000122070312,223.47000122070312,38748,2025-03-31
2025-04-07,229.27000427246094,229.27000427246094,239.36000061035156,215.0,215.0,10756,2025-04-07
2025-04-14,265.3900146484375,265.3900146484375,269.3800048828125,234.3000030517578,237.32000732421875,62993,2025-04-14
2025-04-21,259.489990234375,259.489990234375,280.0,255.89999389648438,262.0199890136719,48480,2025-04-21
2025-04-28,252.35000610351562,252.35000610351562,267.0,249.10000610351562,259.2900085449219,12011,2025-04-28
2025-05-05,243.9499969482422,243.9499969482422,266.8999938964844,241.25,247.0500030517578,37158,2025-05-05
2025-05-12,272.6499938964844,272.6499938964844,289.8999938964844,251.1999969482422,259.0,68717,2025-05-12
2025-05-19,286.1000061035156,286.1000061035156,297.95001220703125,266.8999938964844,271.29998779296875,75440,2025-05-19
2025-05-26,288.04998779296875,288.04998779296875,305.0,286.0,290.0,162511,2025-05-26
2025-06-02,303.75,303.75,306.6499938964844,287.70001220703125,289.0,71204,2025-06-02
2025-06-09,334.8500061035156,334.8500061035156,376.6499938964844,299.20001220703125,299.20001220703125,526148,2025-06-09
2025-06-16,319.3500061035156,319.3500061035156,344.25,312.5,332.0,90400,2025-06-16
2025-06-23,331.54998779296875,331.54998779296875,338.0,309.0,324.75,52429,2025-06-23
2025-06-30,324.1000061035156,324.1000061035156,354.25,313.8999938964844,334.8999938964844,55713,2025-06-30
2025-07-07,319.79998779296875,319.79998779296875,329.95001220703125,316.0,321.0,30003,2025-07-07
2025-07-14,317.04998779296875,317.04998779296875,331.04998779296875,312.1000061035156,331.04998779296875,12088,2025-07-14
