Date,Adj Close_BHAGCHEM.NS,Close_BHAGCHEM.NS,High_BHAGCHEM.NS,Low_BHAGCHEM.NS,Open_BHAGCHEM.NS,Volume_BHAGCHEM.NS,Date
2022-05-30,92.19364929199219,92.65499877929688,93.74500274658203,87.32499694824219,91.5999984741211,350080,2022-05-30
2022-06-06,90.14390563964844,90.59500122070312,93.69999694824219,88.92500305175781,93.4000015258789,182130,2022-06-06
2022-06-13,91.67625427246094,92.13500213623047,96.5,87.51499938964844,89.0,666620,2022-06-13
2022-06-20,91.59664154052734,92.05500030517578,94.0,87.99500274658203,91.09500122070312,497460,2022-06-20
2022-06-27,90.75585174560547,91.20999908447266,94.6449966430664,90.80000305175781,93.5,87530,2022-06-27
2022-07-04,90.39764404296875,90.8499984741211,93.69999694824219,88.0,93.0250015258789,52280,2022-07-04
2022-07-11,93.15386199951172,93.62000274658203,94.06999969482422,85.61000061035156,90.61000061035156,355730,2022-07-11
2022-07-18,103.18863677978516,103.70500183105469,106.80000305175781,93.80000305175781,94.0,591610,2022-07-18
2022-07-25,106.79061126708984,107.32499694824219,108.4000015258789,102.5,105.5,222560,2022-07-25
2022-08-01,123.72089385986328,124.33999633789062,126.94499969482422,105.12999725341797,108.5999984741211,1028710,2022-08-01
2022-08-08,118.1298828125,118.50499725341797,128.2949981689453,115.01000213623047,125.5,533420,2022-08-08
2022-08-15,122.58573150634766,122.9749984741211,125.8550033569336,118.0,118.50499725341797,273470,2022-08-15
2022-08-22,129.80279541015625,130.21499633789062,135.8000030517578,121.1500015258789,121.1500015258789,1098410,2022-08-22
2022-08-29,131.25320434570312,131.6699981689453,136.5,118.22000122070312,131.5,214910,2022-08-29
2022-09-05,133.725341796875,134.14999389648438,135.89999389648438,129.1300048828125,132.0,402320,2022-09-05
2022-09-12,148.8672637939453,149.33999633789062,156.0,134.39500427246094,136.49000549316406,1039060,2022-09-12
2022-09-19,142.751708984375,143.2050018310547,152.5,140.39999389648438,148.60000610351562,436100,2022-09-19
2022-09-26,130.44078063964844,130.85499572753906,144.89500427246094,130.11000061035156,143.7899932861328,384980,2022-09-26
2022-10-03,138.3855438232422,138.8249969482422,146.5,130.0,132.0,659320,2022-10-03
2022-10-10,133.90478515625,134.3300018310547,140.9949951171875,132.0,139.94000244140625,218350,2022-10-10
2022-10-17,139.67147827148438,140.11500549316406,145.89999389648438,131.0050048828125,136.60000610351562,751930,2022-10-17
2022-10-24,139.55184936523438,139.9949951171875,150.0800018310547,139.52000427246094,143.5,718120,2022-10-24
2022-10-31,143.51426696777344,143.97000122070312,145.0,138.4499969482422,140.0449981689453,983690,2022-10-31
2022-11-07,142.0339813232422,142.48500061035156,147.0,140.2550048828125,147.0,295450,2022-11-07
2022-11-14,144.3267059326172,144.78500366210938,172.625,141.0,142.5,313770,2022-11-14
2022-11-21,139.6625518798828,140.00999450683594,147.9949951171875,138.2550048828125,144.14999389648438,287620,2022-11-21
2022-11-28,139.27352905273438,139.6199951171875,143.0,138.5,140.125,103730,2022-11-28
2022-12-05,141.6376495361328,141.99000549316406,148.8000030517578,135.72999572753906,140.5050048828125,442070,2022-12-05
2022-12-12,136.90940856933594,137.25,142.8800048828125,137.0,141.1999969482422,175100,2022-12-12
2022-12-19,124.56510925292969,124.875,139.39999389648438,123.0999984741211,137.35000610351562,203080,2022-12-19
2022-12-26,129.38812255859375,129.7100067138672,130.0,118.55000305175781,122.0,103630,2022-12-26
2023-01-02,127.08883666992188,127.40499877929688,131.5,122.12000274658203,131.5,85510,2023-01-02
2023-01-09,128.13623046875,128.4550018310547,130.7550048828125,124.2300033569336,127.37999725341797,60390,2023-01-09
2023-01-16,126.46039581298828,126.7750015258789,130.9949951171875,122.55500030517578,129.10000610351562,152420,2023-01-16
2023-01-23,129.68238830566406,130.0050048828125,130.8800048828125,120.19999694824219,125.4000015258789,268780,2023-01-23
2023-01-30,126.36563873291016,126.68000030517578,132.0,119.93000030517578,129.39999389648438,486720,2023-01-30
2023-02-06,118.30069732666016,118.59500122070312,129.10000610351562,112.0,124.0999984741211,127790,2023-02-06
2023-02-13,101.21820068359375,101.47000122070312,119.86000061035156,100.8499984741211,119.80000305175781,362420,2023-02-13
2023-02-20,104.1858139038086,104.44499969482422,112.9000015258789,100.01000213623047,104.50499725341797,225550,2023-02-20
2023-02-27,108.8043212890625,109.07499694824219,109.5,100.0,106.0,254140,2023-02-27
2023-03-06,124.87434387207031,125.18499755859375,126.0,108.0,108.0,392070,2023-03-06
2023-03-13,123.26834106445312,123.57499694824219,132.0,117.80000305175781,128.0,357810,2023-03-13
2023-03-20,117.50267791748047,117.79499816894531,126.66500091552734,113.0999984741211,126.66500091552734,302600,2023-03-20
2023-03-27,119.50271606445312,119.80000305175781,121.0,109.5,116.19999694824219,92080,2023-03-27
2023-04-03,126.93421936035156,127.25,128.39500427246094,120.91000366210938,123.0,205830,2023-04-03
2023-04-10,137.08396911621094,137.4250030517578,140.0,126.25499725341797,127.83999633789062,859280,2023-04-10
2023-04-17,149.3235321044922,149.69500732421875,154.6999969482422,126.95500183105469,139.8000030517578,4760880,2023-04-17
2023-04-24,136.52037048339844,136.86000061035156,149.0449981689453,135.82000732421875,148.02000427246094,2454330,2023-04-24
2023-05-01,138.4306182861328,138.77499389648438,141.0,136.5050048828125,136.86000061035156,779420,2023-05-01
2023-05-08,139.2984619140625,139.64500427246094,141.0,136.9550018310547,138.77499389648438,136670,2023-05-08
2023-05-15,154.54054260253906,154.9250030517578,156.0,133.82000732421875,140.0,774860,2023-05-15
2023-05-22,159.92713928222656,160.3249969482422,162.5,150.9149932861328,156.0,431860,2023-05-22
2023-05-29,161.01443481445312,161.4149932861328,168.99000549316406,156.11000061035156,160.0,466500,2023-05-29
2023-06-05,161.68775939941406,162.08999633789062,166.5,156.10000610351562,161.60000610351562,238250,2023-06-05
2023-06-12,156.69020080566406,157.0800018310547,165.85000610351562,154.0,162.08999633789062,572290,2023-06-12
2023-06-19,154.37594604492188,154.75999450683594,159.39999389648438,150.0,159.39999389648438,288120,2023-06-19
2023-06-26,152.6951446533203,153.0749969482422,158.66000366210938,151.0,155.92999267578125,304330,2023-06-26
2023-07-03,145.04417419433594,145.40499877929688,154.89500427246094,142.97999572753906,154.8350067138672,325780,2023-07-03
2023-07-10,139.96180725097656,140.30999755859375,148.0,139.9600067138672,148.0,237480,2023-07-10
2023-07-17,136.07647705078125,136.4149932861328,141.72999572753906,132.0050048828125,141.72999572753906,411990,2023-07-17
2023-07-24,132.81459045410156,133.14500427246094,139.25,132.02999877929688,137.4949951171875,173900,2023-07-24
2023-07-31,119.02204132080078,119.05500030517578,136.5,112.49500274658203,136.35000610351562,1023310,2023-07-31
2023-08-07,119.67185974121094,119.70500183105469,124.4000015258789,115.0,115.0,513880,2023-08-07
2023-08-14,119.8368148803711,119.87000274658203,122.37999725341797,116.81999969482422,119.0,250120,2023-08-14
2023-08-21,119.75183868408203,119.78500366210938,125.875,117.5,120.70500183105469,1225570,2023-08-21
2023-08-28,120.57660675048828,120.61000061035156,124.0,117.5999984741211,119.1050033569336,815010,2023-08-28
2023-09-04,125.26030731201172,125.29499816894531,129.89999389648438,120.61000061035156,120.61000061035156,510400,2023-09-04
2023-09-11,123.60576629638672,123.63999938964844,133.59500122070312,113.49500274658203,125.46499633789062,358400,2023-09-11
2023-09-18,121.18643951416016,121.22000122070312,128.5,118.69999694824219,122.1500015258789,138260,2023-09-18
2023-09-25,121.63631439208984,121.66999816894531,128.39999389648438,119.08499908447266,120.16500091552734,67920,2023-09-25
2023-10-02,149.24366760253906,149.28500366210938,157.0,121.66999816894531,121.66999816894531,4119690,2023-10-02
2023-10-09,161.1903533935547,161.23500061035156,173.0,150.40499877929688,157.2899932861328,3078140,2023-10-09
2023-10-16,155.26699829101562,155.30999755859375,166.44000244140625,154.9149932861328,163.625,236330,2023-10-16
2023-10-23,142.8404541015625,142.8800048828125,155.2550048828125,140.0,155.2550048828125,278080,2023-10-23
2023-10-30,150.77325439453125,150.81500244140625,155.91000366210938,142.21499633789062,142.94500732421875,246560,2023-10-30
2023-11-06,159.285888671875,159.3300018310547,164.02499389648438,151.0,151.3350067138672,396170,2023-11-06
2023-11-13,160.86044311523438,160.90499877929688,165.5,158.55999755859375,164.5,223610,2023-11-13
2023-11-20,151.11814880371094,151.16000366210938,162.1300048828125,150.0,161.75,476180,2023-11-20
2023-11-27,152.65272521972656,152.69500732421875,155.0,149.11000061035156,151.16000366210938,683490,2023-11-27
2023-12-04,155.7218780517578,155.76499938964844,160.38999938964844,147.25,154.98500061035156,1865350,2023-12-04
2023-12-11,153.64244079589844,153.68499755859375,163.5,152.66000366210938,154.96499633789062,379790,2023-12-11
2023-12-18,153.31753540039062,153.36000061035156,156.6999969482422,151.0,155.98500061035156,200590,2023-12-18
2023-12-25,153.4425048828125,153.48500061035156,160.4949951171875,152.5,153.36000061035156,170650,2023-12-25
2024-01-01,153.2075653076172,153.25,155.0,149.7550048828125,154.9250030517578,168000,2024-01-01
2024-01-08,150.5782928466797,150.6199951171875,153.60499572753906,148.60499572753906,153.375,213690,2024-01-08
2024-01-15,147.1842498779297,147.22500610351562,151.0850067138672,145.5,150.6199951171875,103330,2024-01-15
2024-01-22,148.4438934326172,148.48500061035156,149.0,137.69500732421875,147.22500610351562,220760,2024-01-22
2024-01-29,151.48805236816406,151.52999877929688,153.6999969482422,139.0,145.0,1024690,2024-01-29
2024-02-05,153.047607421875,153.08999633789062,159.1999969482422,151.0500030517578,151.5,577260,2024-02-05
2024-02-12,163.1798095703125,163.22500610351562,165.5399932861328,153.0,155.38499450683594,601710,2024-02-12
2024-02-19,171.5874786376953,171.63499450683594,184.39999389648438,168.51499938964844,177.0,1298640,2024-02-19
2024-02-26,174.8315887451172,174.8800048828125,182.0,167.69500732421875,173.99000549316406,451610,2024-02-26
2024-03-04,177.50582885742188,177.55499267578125,184.0,169.99000549316406,180.5050048828125,535420,2024-03-04
2024-03-11,156.8465576171875,156.88999938964844,179.89999389648438,151.2550048828125,179.89999389648438,212250,2024-03-11
2024-03-18,162.16009521484375,162.2050018310547,164.5,151.6649932861328,156.94500732421875,97190,2024-03-18
2024-03-25,160.79547119140625,160.83999633789062,170.0,154.98500061035156,162.2050018310547,168180,2024-03-25
2024-04-01,169.3131103515625,169.36000061035156,171.75,160.39999389648438,164.8000030517578,718340,2024-04-01
2024-04-08,182.13455200195312,182.18499755859375,186.0,166.4250030517578,171.6999969482422,851010,2024-04-08
2024-04-15,188.8177032470703,188.8699951171875,199.89999389648438,172.51499938964844,181.99000549316406,1147830,2024-04-15
2024-04-22,192.7066192626953,192.75999450683594,199.5,190.0,190.75999450683594,605460,2024-04-22
2024-04-29,190.94711303710938,191.0,204.39999389648438,185.25,194.97999572753906,920773,2024-04-29
2024-05-06,171.552490234375,171.60000610351562,189.5500030517578,168.1999969482422,189.0,358736,2024-05-06
2024-05-13,177.7507781982422,177.8000030517578,186.4499969482422,169.8000030517578,171.0,1115202,2024-05-13
2024-05-20,185.09873962402344,185.14999389648438,190.0,176.0,176.85000610351562,280894,2024-05-20
2024-05-27,191.4469757080078,191.5,205.5500030517578,183.5,187.9499969482422,767975,2024-05-27
2024-06-03,238.0840606689453,238.14999389648438,263.0,184.9499969482422,196.0,5096881,2024-06-03
2024-06-10,263.1571350097656,263.2300109863281,267.5,238.14999389648438,238.99000549316406,2539914,2024-06-10
2024-06-17,249.6908416748047,249.75999450683594,285.0,247.27999877929688,263.2300109863281,2039553,2024-06-17
2024-06-24,249.6908416748047,249.75999450683594,265.0,242.9499969482422,247.3000030517578,1552957,2024-06-24
2024-07-01,256.02911376953125,256.1000061035156,274.75,249.77000427246094,251.0,1658917,2024-07-01
2024-07-08,257.0288391113281,257.1000061035156,270.0,247.14999389648438,256.5,1258431,2024-07-08
2024-07-15,263.90692138671875,263.9800109863281,279.95001220703125,255.10000610351562,255.5,1537229,2024-07-15
2024-07-22,357.17108154296875,357.2699890136719,399.0,260.5,263.9800109863281,10745252,2024-07-22
2024-07-29,356.60125732421875,356.70001220703125,389.29998779296875,351.0,357.2699890136719,1645779,2024-07-29
2024-08-05,348.1000061035156,348.1000061035156,361.8500061035156,325.0,330.0,1117972,2024-08-05
2024-08-12,356.6499938964844,356.6499938964844,373.0,338.0,347.04998779296875,859457,2024-08-12
2024-08-19,417.1000061035156,417.1000061035156,420.3500061035156,356.29998779296875,357.0,1907696,2024-08-19
2024-08-26,404.75,404.75,447.70001220703125,385.25,419.3999938964844,2113692,2024-08-26
2024-09-02,392.8500061035156,392.8500061035156,416.1499938964844,387.8500061035156,404.75,860535,2024-09-02
2024-09-09,389.79998779296875,389.79998779296875,406.70001220703125,377.1499938964844,389.0,464201,2024-09-09
2024-09-16,362.3500061035156,362.3500061035156,397.5,348.70001220703125,392.5,531612,2024-09-16
2024-09-23,341.5,341.5,380.8500061035156,339.5,366.3999938964844,583038,2024-09-23
2024-09-30,355.29998779296875,355.29998779296875,368.6000061035156,332.79998779296875,337.1000061035156,494646,2024-09-30
2024-10-07,351.54998779296875,351.54998779296875,359.5,330.0,350.0,308852,2024-10-07
2024-10-14,361.79998779296875,361.79998779296875,374.0,341.0,348.0,416399,2024-10-14
2024-10-21,317.20001220703125,317.20001220703125,365.04998779296875,315.1000061035156,365.04998779296875,644985,2024-10-21
2024-10-28,364.29998779296875,364.29998779296875,369.0,320.8500061035156,320.8500061035156,546168,2024-10-28
2024-11-04,341.45001220703125,341.45001220703125,364.29998779296875,339.75,364.29998779296875,260756,2024-11-04
2024-11-11,328.3500061035156,328.3500061035156,343.0,309.8999938964844,339.0,266936,2024-11-11
2024-11-18,327.6000061035156,327.6000061035156,340.0,308.0,330.0,568646,2024-11-18
2024-11-25,341.20001220703125,341.20001220703125,352.0,325.20001220703125,334.5,388982,2024-11-25
2024-12-02,348.1499938964844,348.1499938964844,359.75,338.1000061035156,345.0,483605,2024-12-02
2024-12-09,331.25,331.25,364.70001220703125,329.04998779296875,351.6499938964844,643183,2024-12-09
2024-12-16,319.29998779296875,319.29998779296875,343.3500061035156,311.0,327.0,787581,2024-12-16
2024-12-23,296.6000061035156,296.6000061035156,321.54998779296875,295.0,319.0,721679,2024-12-23
2024-12-30,316.20001220703125,316.20001220703125,321.70001220703125,294.8999938964844,301.04998779296875,713337,2024-12-30
2025-01-06,301.3500061035156,301.3500061035156,316.20001220703125,287.1000061035156,311.45001220703125,683253,2025-01-06
2025-01-13,300.79998779296875,300.79998779296875,304.0,286.04998779296875,296.8500061035156,399960,2025-01-13
2025-01-20,290.3500061035156,290.3500061035156,305.29998779296875,278.45001220703125,305.29998779296875,286039,2025-01-20
2025-01-27,292.70001220703125,292.70001220703125,304.20001220703125,270.0,284.0,353501,2025-01-27
2025-02-03,287.75,287.75,304.45001220703125,284.6499938964844,289.79998779296875,543714,2025-02-03
2025-02-10,303.3500061035156,303.3500061035156,310.0,272.3999938964844,292.95001220703125,733665,2025-02-10
2025-02-17,291.3500061035156,291.3500061035156,305.0,286.6000061035156,293.0,540909,2025-02-17
2025-02-24,289.3500061035156,289.3500061035156,298.0,280.1499938964844,290.0,269298,2025-02-24
2025-03-03,301.95001220703125,301.95001220703125,305.45001220703125,278.45001220703125,290.0,467215,2025-03-03
2025-03-10,297.3500061035156,297.3500061035156,307.0,290.29998779296875,306.5,364251,2025-03-10
2025-03-17,286.25,286.25,299.75,283.0,292.29998779296875,494629,2025-03-17
2025-03-24,278.04998779296875,278.04998779296875,293.45001220703125,273.0,289.79998779296875,775048,2025-03-24
2025-03-31,280.0,280.0,305.0,274.0,278.04998779296875,239865,2025-03-31
2025-04-07,275.8999938964844,275.8999938964844,289.04998779296875,260.0,266.0,272662,2025-04-07
2025-04-14,284.5,284.5,292.29998779296875,277.8500061035156,280.04998779296875,255472,2025-04-14
2025-04-21,308.04998779296875,308.04998779296875,323.45001220703125,277.1000061035156,281.5,1118168,2025-04-21
2025-04-28,293.1000061035156,293.1000061035156,313.6000061035156,293.0,305.0,393873,2025-04-28
2025-05-05,283.6499938964844,283.6499938964844,297.70001220703125,265.0,295.1000061035156,511075,2025-05-05
2025-05-12,300.95001220703125,300.95001220703125,306.5,287.70001220703125,290.0,693685,2025-05-12
2025-05-19,306.1000061035156,306.1000061035156,317.0,295.70001220703125,302.0,873695,2025-05-19
2025-05-26,310.29998779296875,310.29998779296875,331.0,300.20001220703125,304.0,1180108,2025-05-26
2025-06-02,298.95001220703125,298.95001220703125,309.0,290.95001220703125,306.5,482860,2025-06-02
2025-06-09,305.70001220703125,305.70001220703125,311.0,295.3999938964844,303.45001220703125,535754,2025-06-09
2025-06-16,299.3500061035156,299.3500061035156,315.0,294.25,304.0,571936,2025-06-16
2025-06-23,298.75,298.75,303.0,291.3999938964844,295.5,362280,2025-06-23
2025-06-30,308.1000061035156,308.1000061035156,315.0,295.1000061035156,302.45001220703125,384306,2025-06-30
2025-07-07,295.6000061035156,295.6000061035156,311.20001220703125,294.0,311.20001220703125,254570,2025-07-07
2025-07-14,305.1000061035156,305.1000061035156,311.95001220703125,294.0,298.54998779296875,166355,2025-07-14
