Date,Adj Close_TARMAT.NS,Close_TARMAT.NS,High_TARMAT.NS,Low_TARMAT.NS,Open_TARMAT.NS,Volume_TARMAT.NS,Date
2021-01-18,53.04999923706055,53.04999923706055,58.70000076293945,51.45000076293945,51.599998474121094,297032,2021-01-18
2021-01-25,51.900001525878906,51.900001525878906,54.29999923706055,51.0,53.0,56613,2021-01-25
2021-02-01,52.150001525878906,52.150001525878906,55.79999923706055,51.0,54.0,98675,2021-02-01
2021-02-08,51.70000076293945,51.70000076293945,55.45000076293945,51.04999923706055,51.79999923706055,88015,2021-02-08
2021-02-15,52.599998474121094,52.599998474121094,55.349998474121094,51.5,51.54999923706055,162050,2021-02-15
2021-02-22,51.25,51.25,54.70000076293945,49.95000076293945,54.400001525878906,80336,2021-02-22
2021-03-01,55.45000076293945,55.45000076293945,57.400001525878906,51.0,53.25,308660,2021-03-01
2021-03-08,51.95000076293945,51.95000076293945,57.79999923706055,50.349998474121094,55.45000076293945,178527,2021-03-08
2021-03-15,46.5,46.5,52.70000076293945,43.79999923706055,51.400001525878906,110111,2021-03-15
2021-03-22,44.349998474121094,44.349998474121094,48.849998474121094,43.79999923706055,45.400001525878906,76560,2021-03-22
2021-03-29,47.04999923706055,47.04999923706055,48.75,42.150001525878906,44.349998474121094,68139,2021-03-29
2021-04-05,49.5,49.5,51.20000076293945,46.650001525878906,47.0,116226,2021-04-05
2021-04-12,46.099998474121094,46.099998474121094,49.0,44.79999923706055,49.0,47834,2021-04-12
2021-04-19,44.150001525878906,44.150001525878906,47.150001525878906,43.099998474121094,45.29999923706055,24508,2021-04-19
2021-04-26,49.599998474121094,49.599998474121094,60.0,44.349998474121094,45.95000076293945,1025896,2021-04-26
2021-05-03,49.5,49.5,52.5,47.150001525878906,49.54999923706055,108556,2021-05-03
2021-05-10,48.45000076293945,48.45000076293945,50.0,43.95000076293945,49.04999923706055,56366,2021-05-10
2021-05-17,53.04999923706055,53.04999923706055,59.45000076293945,48.04999923706055,49.400001525878906,611886,2021-05-17
2021-05-24,59.5,59.5,67.44999694824219,51.04999923706055,53.0,1151456,2021-05-24
2021-05-31,60.45000076293945,60.45000076293945,68.0,56.650001525878906,59.5,778635,2021-05-31
2021-06-07,62.04999923706055,62.04999923706055,64.25,58.0,61.04999923706055,447831,2021-06-07
2021-06-14,57.79999923706055,57.79999923706055,67.05000305175781,56.25,63.75,575379,2021-06-14
2021-06-21,64.55000305175781,64.55000305175781,65.3499984741211,57.0,57.79999923706055,416003,2021-06-21
2021-06-28,61.29999923706055,61.29999923706055,67.19999694824219,60.45000076293945,66.0,619221,2021-06-28
2021-07-05,60.900001525878906,60.900001525878906,65.80000305175781,60.0,60.0,273882,2021-07-05
2021-07-12,78.3499984741211,78.3499984741211,86.9000015258789,61.29999923706055,63.5,3263603,2021-07-12
2021-07-19,90.44999694824219,90.44999694824219,98.19999694824219,80.6500015258789,83.0999984741211,3998072,2021-07-19
2021-07-26,84.25,84.25,92.80000305175781,82.8499984741211,90.44999694824219,1158980,2021-07-26
2021-08-02,85.19999694824219,85.19999694824219,89.8499984741211,73.80000305175781,87.0,1427323,2021-08-02
2021-08-09,75.9000015258789,75.9000015258789,84.69999694824219,72.0,83.75,675956,2021-08-09
2021-08-16,68.3499984741211,68.3499984741211,79.0,67.0,79.0,153214,2021-08-16
2021-08-23,59.70000076293945,59.70000076293945,78.25,57.29999923706055,68.05000305175781,1730794,2021-08-23
2021-08-30,64.0999984741211,64.0999984741211,69.0,58.5,58.70000076293945,1383089,2021-08-30
2021-09-06,63.849998474121094,63.849998474121094,66.0,61.04999923706055,63.79999923706055,257526,2021-09-06
2021-09-13,63.25,63.25,65.5,60.5,65.0,239191,2021-09-13
2021-09-20,61.54999923706055,61.54999923706055,63.900001525878906,60.5,62.29999923706055,208284,2021-09-20
2021-09-27,60.54999923706055,60.54999923706055,63.75,59.150001525878906,61.0,186015,2021-09-27
2021-10-04,68.19999694824219,68.19999694824219,76.0999984741211,60.0,61.75,1143752,2021-10-04
2021-10-11,68.55000305175781,68.55000305175781,71.5,63.45000076293945,68.19999694824219,253503,2021-10-11
2021-10-18,63.79999923706055,63.79999923706055,69.80000305175781,60.400001525878906,68.55000305175781,183580,2021-10-18
2021-10-25,62.29999923706055,62.29999923706055,68.75,60.04999923706055,64.0,127842,2021-10-25
2021-11-01,65.05000305175781,65.05000305175781,68.9000015258789,62.400001525878906,64.9000015258789,88271,2021-11-01
2021-11-08,65.1500015258789,65.1500015258789,66.5999984741211,62.25,65.1500015258789,153198,2021-11-08
2021-11-15,61.599998474121094,61.599998474121094,66.30000305175781,60.54999923706055,66.30000305175781,81996,2021-11-15
2021-11-22,58.849998474121094,58.849998474121094,62.099998474121094,57.849998474121094,61.70000076293945,113306,2021-11-22
2021-11-29,72.6500015258789,72.6500015258789,74.5999984741211,53.29999923706055,58.099998474121094,1465091,2021-11-29
2021-12-06,69.19999694824219,69.19999694824219,76.0,65.30000305175781,73.94999694824219,609006,2021-12-06
2021-12-13,66.25,66.25,78.69999694824219,64.5,69.80000305175781,372971,2021-12-13
2021-12-20,68.6500015258789,68.6500015258789,75.44999694824219,62.04999923706055,66.55000305175781,778012,2021-12-20
2021-12-27,71.94999694824219,71.94999694824219,75.9000015258789,63.95000076293945,70.0,430582,2021-12-27
2022-01-03,75.30000305175781,75.30000305175781,79.5,70.30000305175781,71.55000305175781,614037,2022-01-03
2022-01-10,72.19999694824219,72.19999694824219,81.69999694824219,71.80000305175781,76.0,338610,2022-01-10
2022-01-17,71.9000015258789,71.9000015258789,76.5,69.3499984741211,73.5,410840,2022-01-17
2022-01-24,67.44999694824219,67.44999694824219,74.0,63.150001525878906,71.0999984741211,237640,2022-01-24
2022-01-31,66.1500015258789,66.1500015258789,70.5999984741211,64.80000305175781,68.0,172657,2022-01-31
2022-02-07,67.1500015258789,67.1500015258789,75.0,58.349998474121094,67.0,494397,2022-02-07
2022-02-14,62.900001525878906,62.900001525878906,67.0,61.79999923706055,66.0,172555,2022-02-14
2022-02-21,55.650001525878906,55.650001525878906,63.900001525878906,47.150001525878906,63.900001525878906,227414,2022-02-21
2022-02-28,57.54999923706055,57.54999923706055,63.5,53.0,55.900001525878906,122308,2022-02-28
2022-03-07,60.0,60.0,63.0,53.650001525878906,57.0,92785,2022-03-07
2022-03-14,65.0999984741211,65.0999984741211,67.9000015258789,59.25,61.349998474121094,169247,2022-03-14
2022-03-21,64.6500015258789,64.6500015258789,72.80000305175781,63.5,64.0,569479,2022-03-21
2022-03-28,62.150001525878906,62.150001525878906,66.0,59.099998474121094,66.0,221516,2022-03-28
2022-04-04,63.04999923706055,63.04999923706055,66.80000305175781,61.349998474121094,61.349998474121094,188835,2022-04-04
2022-04-11,61.849998474121094,61.849998474121094,63.95000076293945,60.0,63.900001525878906,72283,2022-04-11
2022-04-18,65.25,65.25,69.44999694824219,61.0,62.79999923706055,365778,2022-04-18
2022-04-25,62.5,62.5,66.1500015258789,61.5,66.1500015258789,93431,2022-04-25
2022-05-02,57.349998474121094,57.349998474121094,63.400001525878906,56.349998474121094,63.400001525878906,72737,2022-05-02
2022-05-09,54.150001525878906,54.150001525878906,58.0,52.54999923706055,58.0,64852,2022-05-09
2022-05-16,57.29999923706055,57.29999923706055,61.95000076293945,54.0,54.95000076293945,126691,2022-05-16
2022-05-23,55.95000076293945,55.95000076293945,59.0,52.849998474121094,58.04999923706055,37032,2022-05-23
2022-05-30,55.650001525878906,55.650001525878906,57.900001525878906,54.400001525878906,56.400001525878906,32305,2022-05-30
2022-06-06,54.900001525878906,54.900001525878906,56.400001525878906,54.0,56.400001525878906,30823,2022-06-06
2022-06-13,46.099998474121094,46.099998474121094,54.45000076293945,45.79999923706055,54.20000076293945,47481,2022-06-13
2022-06-20,45.650001525878906,45.650001525878906,47.900001525878906,41.150001525878906,47.900001525878906,49260,2022-06-20
2022-06-27,44.95000076293945,44.95000076293945,48.54999923706055,44.5,45.650001525878906,21354,2022-06-27
2022-07-04,46.25,46.25,48.95000076293945,45.5,45.5,49787,2022-07-04
2022-07-11,49.349998474121094,49.349998474121094,55.70000076293945,46.04999923706055,46.25,96678,2022-07-11
2022-07-18,50.849998474121094,50.849998474121094,52.5,49.849998474121094,50.04999923706055,41416,2022-07-18
2022-07-25,51.400001525878906,51.400001525878906,53.79999923706055,49.099998474121094,49.099998474121094,21388,2022-07-25
2022-08-01,51.150001525878906,51.150001525878906,52.900001525878906,50.04999923706055,52.0,32446,2022-08-01
2022-08-08,50.900001525878906,50.900001525878906,53.0,48.79999923706055,51.150001525878906,16926,2022-08-08
2022-08-15,51.29999923706055,51.29999923706055,52.75,48.95000076293945,50.900001525878906,59435,2022-08-15
2022-08-22,56.099998474121094,56.099998474121094,61.25,50.29999923706055,51.29999923706055,354222,2022-08-22
2022-08-29,58.79999923706055,58.79999923706055,66.0,54.5,54.900001525878906,481474,2022-08-29
2022-09-05,61.150001525878906,61.150001525878906,66.0,58.25,58.79999923706055,168316,2022-09-05
2022-09-12,59.599998474121094,59.599998474121094,63.95000076293945,59.150001525878906,62.0,106402,2022-09-12
2022-09-19,55.20000076293945,55.20000076293945,61.45000076293945,54.150001525878906,59.0,67220,2022-09-19
2022-09-26,54.0,54.0,55.150001525878906,50.150001525878906,54.20000076293945,53524,2022-09-26
2022-10-03,55.29999923706055,55.29999923706055,56.0,51.79999923706055,53.0,58897,2022-10-03
2022-10-10,51.650001525878906,51.650001525878906,55.29999923706055,51.400001525878906,55.29999923706055,38268,2022-10-10
2022-10-17,52.04999923706055,52.04999923706055,54.20000076293945,50.650001525878906,52.349998474121094,42826,2022-10-17
2022-10-24,50.20000076293945,50.20000076293945,52.95000076293945,49.54999923706055,52.70000076293945,30027,2022-10-24
2022-10-31,51.95000076293945,51.95000076293945,53.150001525878906,50.0,50.900001525878906,29801,2022-10-31
2022-11-07,51.099998474121094,51.099998474121094,53.150001525878906,51.0,52.599998474121094,22921,2022-11-07
2022-11-14,48.79999923706055,48.79999923706055,51.79999923706055,47.79999923706055,51.79999923706055,39333,2022-11-14
2022-11-21,50.04999923706055,50.04999923706055,51.5,46.04999923706055,49.29999923706055,66171,2022-11-21
2022-11-28,56.0,56.0,60.70000076293945,48.599998474121094,50.599998474121094,957990,2022-11-28
2022-12-05,57.099998474121094,57.099998474121094,58.5,52.20000076293945,56.0,401668,2022-12-05
2022-12-12,54.75,54.75,57.79999923706055,53.349998474121094,57.099998474121094,78972,2022-12-12
2022-12-19,48.25,48.25,59.75,47.5,55.54999923706055,198417,2022-12-19
2022-12-26,55.349998474121094,55.349998474121094,57.900001525878906,47.400001525878906,48.25,119530,2022-12-26
2023-01-02,55.900001525878906,55.900001525878906,59.0,53.0,55.400001525878906,67106,2023-01-02
2023-01-09,54.150001525878906,54.150001525878906,57.400001525878906,53.25,57.400001525878906,49868,2023-01-09
2023-01-16,54.20000076293945,54.20000076293945,61.95000076293945,53.0,55.75,405967,2023-01-16
2023-01-23,50.75,50.75,55.70000076293945,49.099998474121094,55.099998474121094,64048,2023-01-23
2023-01-30,49.95000076293945,49.95000076293945,54.45000076293945,49.54999923706055,51.29999923706055,43039,2023-01-30
2023-02-06,61.099998474121094,61.099998474121094,67.6500015258789,50.150001525878906,50.599998474121094,1002516,2023-02-06
2023-02-13,56.45000076293945,56.45000076293945,63.54999923706055,55.5,60.150001525878906,213689,2023-02-13
2023-02-20,61.099998474121094,61.099998474121094,65.80000305175781,56.29999923706055,57.25,414618,2023-02-20
2023-02-27,70.3499984741211,70.3499984741211,74.30000305175781,58.29999923706055,61.0,926442,2023-02-27
2023-03-06,78.05000305175781,78.05000305175781,79.25,64.5999984741211,71.1500015258789,1698126,2023-03-06
2023-03-13,87.5,87.5,88.0,72.8499984741211,79.44999694824219,2078236,2023-03-13
2023-03-20,84.30000305175781,84.30000305175781,93.5,79.0,90.94999694824219,1282341,2023-03-20
2023-03-27,75.44999694824219,75.44999694824219,83.9000015258789,70.5999984741211,81.5,516273,2023-03-27
2023-04-03,75.44999694824219,75.44999694824219,80.0,74.3499984741211,76.5,182781,2023-04-03
2023-04-10,72.55000305175781,72.55000305175781,77.25,71.0,76.0,127070,2023-04-10
2023-04-17,80.55000305175781,80.55000305175781,83.0,70.5,72.6500015258789,369271,2023-04-17
2023-04-24,77.19999694824219,77.19999694824219,84.9000015258789,76.44999694824219,81.69999694824219,322514,2023-04-24
2023-05-01,73.05000305175781,73.05000305175781,79.30000305175781,72.05000305175781,77.19999694824219,142213,2023-05-01
2023-05-08,75.3499984741211,75.3499984741211,79.30000305175781,72.0999984741211,73.25,189170,2023-05-08
2023-05-15,79.1500015258789,79.1500015258789,82.0,75.6500015258789,75.94999694824219,299662,2023-05-15
2023-05-22,73.8499984741211,73.8499984741211,80.4000015258789,73.5,80.4000015258789,135770,2023-05-22
2023-05-29,71.0999984741211,71.0999984741211,76.69999694824219,67.94999694824219,73.6500015258789,273588,2023-05-29
2023-06-05,77.0999984741211,77.0999984741211,79.0,70.1500015258789,71.0,319756,2023-06-05
2023-06-12,73.80000305175781,73.80000305175781,77.0999984741211,72.0999984741211,77.0999984741211,129608,2023-06-12
2023-06-19,69.44999694824219,69.44999694824219,74.94999694824219,68.6500015258789,74.8499984741211,147689,2023-06-19
2023-06-26,67.3499984741211,67.3499984741211,70.0,66.0999984741211,70.0,123110,2023-06-26
2023-07-03,67.75,67.75,71.0999984741211,61.70000076293945,67.4000015258789,352461,2023-07-03
2023-07-10,62.0,62.0,70.0,61.900001525878906,67.75,286276,2023-07-10
2023-07-17,64.3499984741211,64.3499984741211,68.0,61.70000076293945,62.04999923706055,779543,2023-07-17
2023-07-24,64.0,64.0,65.4000015258789,63.0,64.30000305175781,168383,2023-07-24
2023-07-31,62.95000076293945,62.95000076293945,66.25,62.29999923706055,64.0,176257,2023-07-31
2023-08-07,60.5,60.5,64.19999694824219,60.04999923706055,63.849998474121094,285529,2023-08-07
2023-08-14,58.54999923706055,58.54999923706055,61.20000076293945,58.0,60.900001525878906,114668,2023-08-14
2023-08-21,64.44999694824219,64.44999694824219,66.05000305175781,57.349998474121094,58.79999923706055,802576,2023-08-21
2023-08-28,69.4000015258789,69.4000015258789,74.4000015258789,63.599998474121094,64.44999694824219,1266123,2023-08-28
2023-09-04,71.6500015258789,71.6500015258789,75.0999984741211,70.0,70.05000305175781,757900,2023-09-04
2023-09-11,75.4000015258789,75.4000015258789,77.94999694824219,66.30000305175781,72.69999694824219,1111284,2023-09-11
2023-09-18,78.8499984741211,78.8499984741211,82.69999694824219,73.0999984741211,74.0999984741211,947894,2023-09-18
2023-09-25,80.1500015258789,80.1500015258789,83.30000305175781,74.94999694824219,79.0,711752,2023-09-25
2023-10-02,91.5,91.5,95.4000015258789,79.0,80.1500015258789,2965490,2023-10-02
2023-10-09,93.8499984741211,93.8499984741211,100.94999694824219,84.3499984741211,87.5999984741211,2252714,2023-10-09
2023-10-16,85.44999694824219,85.44999694824219,96.0999984741211,84.0,92.30000305175781,949636,2023-10-16
2023-10-23,84.80000305175781,84.80000305175781,86.30000305175781,73.69999694824219,85.5,968749,2023-10-23
2023-10-30,85.05000305175781,85.05000305175781,89.55000305175781,82.30000305175781,84.44999694824219,488430,2023-10-30
2023-11-06,82.6500015258789,82.6500015258789,86.69999694824219,80.4000015258789,86.0,247284,2023-11-06
2023-11-13,82.9000015258789,82.9000015258789,85.55000305175781,80.5,82.5999984741211,317997,2023-11-13
2023-11-20,81.5999984741211,81.5999984741211,85.80000305175781,80.19999694824219,83.69999694824219,286129,2023-11-20
2023-11-27,80.25,80.25,83.94999694824219,79.80000305175781,81.5999984741211,162639,2023-11-27
2023-12-04,85.1500015258789,85.1500015258789,92.30000305175781,80.25,80.8499984741211,1496633,2023-12-04
2023-12-11,86.0999984741211,86.0999984741211,89.9000015258789,83.1500015258789,85.5999984741211,682397,2023-12-11
2023-12-18,84.80000305175781,84.80000305175781,90.9000015258789,79.8499984741211,85.30000305175781,645408,2023-12-18
2023-12-25,93.1500015258789,93.1500015258789,100.5,83.44999694824219,84.80000305175781,1877111,2023-12-25
2024-01-01,95.94999694824219,95.94999694824219,103.69999694824219,90.0999984741211,93.0,1779889,2024-01-01
2024-01-08,91.30000305175781,91.30000305175781,99.30000305175781,91.0,96.0,790739,2024-01-08
2024-01-15,105.19999694824219,105.19999694824219,109.9000015258789,89.1500015258789,92.30000305175781,3566002,2024-01-15
2024-01-22,101.0999984741211,101.0999984741211,108.0,97.05000305175781,105.19999694824219,689586,2024-01-22
2024-01-29,106.3499984741211,106.3499984741211,109.9000015258789,96.9000015258789,103.9000015258789,2032081,2024-01-29
2024-02-05,94.75,94.75,107.5,92.25,107.4000015258789,1430919,2024-02-05
2024-02-12,80.55000305175781,80.55000305175781,95.0,79.5999984741211,93.55000305175781,949627,2024-02-12
2024-02-19,131.8000030517578,131.8000030517578,131.8000030517578,75.0,81.05000305175781,12263092,2024-02-19
2024-02-26,129.5,129.5,153.89999389648438,126.5999984741211,143.64999389648438,8521973,2024-02-26
2024-03-04,115.4000015258789,115.4000015258789,129.0,104.44999694824219,129.0,371834,2024-03-04
2024-03-11,91.69999694824219,91.69999694824219,121.1500015258789,91.69999694824219,120.5,319149,2024-03-11
2024-03-18,97.5,97.5,100.0,86.0,88.4000015258789,385068,2024-03-18
2024-03-25,89.0,89.0,97.8499984741211,87.25,97.5,637136,2024-03-25
2024-04-01,110.44999694824219,110.44999694824219,113.55000305175781,89.0,89.0,604836,2024-04-01
2024-04-08,103.55000305175781,103.55000305175781,111.94999694824219,102.80000305175781,108.25,381518,2024-04-08
2024-04-15,95.5999984741211,95.5999984741211,101.5,95.5999984741211,101.5,23622,2024-04-15
2024-04-22,93.1500015258789,93.1500015258789,97.44999694824219,93.1500015258789,93.69999694824219,72374,2024-04-22
2024-04-29,86.0,86.0,91.30000305175781,86.0,91.30000305175781,96651,2024-04-29
2024-05-06,82.9000015258789,82.9000015258789,85.0,82.9000015258789,84.6500015258789,79311,2024-05-06
2024-05-13,80.1500015258789,80.1500015258789,88.19999694824219,78.0,82.9000015258789,744426,2024-05-13
2024-05-20,81.5,81.5,82.5,77.5,80.30000305175781,178244,2024-05-20
2024-05-27,84.8499984741211,84.8499984741211,91.19999694824219,81.0,81.05000305175781,234974,2024-05-27
2024-06-03,76.80000305175781,76.80000305175781,83.1500015258789,76.75,83.1500015258789,51990,2024-06-03
2024-06-10,76.80000305175781,76.80000305175781,78.02999877929688,73.98999786376953,75.5,90007,2024-06-10
2024-06-17,78.02999877929688,78.02999877929688,78.02999877929688,76.19999694824219,77.5,32056,2024-06-17
2024-06-24,73.4000015258789,73.4000015258789,79.58999633789062,73.4000015258789,79.58999633789062,129807,2024-06-24
2024-07-01,76.63999938964844,76.63999938964844,76.63999938964844,70.75,71.93000030517578,133064,2024-07-01
2024-07-08,78.68000030517578,78.68000030517578,88.70999908447266,77.0999984741211,80.47000122070312,429943,2024-07-08
2024-07-15,78.72000122070312,78.72000122070312,82.4800033569336,76.0,78.68000030517578,149757,2024-07-15
2024-07-22,95.19999694824219,95.19999694824219,95.19999694824219,75.05000305175781,80.0,1131345,2024-07-22
2024-07-29,101.81999969482422,101.81999969482422,104.5,89.0199966430664,99.80000305175781,2147868,2024-07-29
2024-08-05,99.30000305175781,99.30000305175781,100.69999694824219,91.62999725341797,100.69999694824219,720535,2024-08-05
2024-08-12,93.79000091552734,93.79000091552734,102.88999938964844,92.30000305175781,102.01000213623047,217080,2024-08-12
2024-08-19,87.1500015258789,87.1500015258789,97.98999786376953,85.77999877929688,97.98999786376953,378943,2024-08-19
2024-08-26,85.38999938964844,85.38999938964844,89.0,83.69999694824219,86.87000274658203,125894,2024-08-26
2024-09-02,84.02999877929688,84.02999877929688,86.9000015258789,80.0,84.05000305175781,124931,2024-09-02
2024-09-09,80.16000366210938,80.16000366210938,84.5,79.30000305175781,84.5,98692,2024-09-09
2024-09-16,92.52999877929688,92.52999877929688,97.4000015258789,79.5,79.5,438633,2024-09-16
2024-09-23,82.58999633789062,82.58999633789062,91.0,80.05000305175781,87.9000015258789,708512,2024-09-23
2024-09-30,80.37999725341797,80.37999725341797,83.5,79.5,82.48999786376953,143161,2024-09-30
2024-10-07,82.77999877929688,82.77999877929688,87.0,77.80000305175781,80.37000274658203,200516,2024-10-07
2024-10-14,81.30000305175781,81.30000305175781,86.94999694824219,81.0,81.55999755859375,192427,2024-10-14
2024-10-21,76.06999969482422,76.06999969482422,83.9800033569336,75.0,83.9800033569336,373082,2024-10-21
2024-10-28,79.55000305175781,79.55000305175781,81.52999877929688,74.0199966430664,79.54000091552734,110030,2024-10-28
2024-11-04,84.0199966430664,84.0199966430664,85.05000305175781,76.05000305175781,80.04000091552734,506639,2024-11-04
2024-11-11,77.5,77.5,84.80000305175781,76.93000030517578,84.80000305175781,320034,2024-11-11
2024-11-18,74.13999938964844,74.13999938964844,79.30999755859375,73.66000366210938,75.5,309060,2024-11-18
2024-11-25,75.48999786376953,75.48999786376953,79.0,72.19999694824219,74.6500015258789,338939,2024-11-25
2024-12-02,82.81999969482422,82.81999969482422,85.05999755859375,74.80000305175781,75.88999938964844,542126,2024-12-02
2024-12-09,81.62999725341797,81.62999725341797,92.58999633789062,80.51000213623047,84.4000015258789,507349,2024-12-09
2024-12-16,80.55000305175781,80.55000305175781,84.98999786376953,78.12999725341797,83.98999786376953,190165,2024-12-16
2024-12-23,79.93000030517578,79.93000030517578,83.80000305175781,78.41999816894531,81.98999786376953,58266,2024-12-23
2024-12-30,77.5999984741211,77.5999984741211,82.98999786376953,75.33000183105469,80.58000183105469,112349,2024-12-30
2025-01-06,68.37000274658203,68.37000274658203,78.37999725341797,68.0,78.37999725341797,130192,2025-01-06
2025-01-13,68.62000274658203,68.62000274658203,69.98999786376953,62.33000183105469,68.37000274658203,129495,2025-01-13
2025-01-20,63.189998626708984,63.189998626708984,71.98999786376953,63.099998474121094,68.66000366210938,138715,2025-01-20
2025-01-27,67.44999694824219,67.44999694824219,71.95999908447266,64.2300033569336,64.2300033569336,568928,2025-01-27
2025-02-03,67.95999908447266,67.95999908447266,73.56999969482422,65.0,67.44999694824219,109888,2025-02-03
2025-02-10,62.38999938964844,62.38999938964844,70.80000305175781,60.5099983215332,68.98999786376953,130168,2025-02-10
2025-02-17,61.54999923706055,61.54999923706055,64.80000305175781,57.900001525878906,61.349998474121094,110279,2025-02-17
2025-02-24,57.75,57.75,64.51000213623047,56.20000076293945,60.0,126980,2025-02-24
2025-03-03,53.040000915527344,53.040000915527344,63.29999923706055,51.0,56.02000045776367,521315,2025-03-03
2025-03-10,49.4900016784668,49.4900016784668,58.900001525878906,48.75,53.0,441142,2025-03-10
2025-03-17,53.09000015258789,53.09000015258789,54.06999969482422,49.0099983215332,49.0099983215332,214160,2025-03-17
2025-03-24,50.66999816894531,50.66999816894531,57.25,49.540000915527344,54.84000015258789,451471,2025-03-24
2025-03-31,54.290000915527344,54.290000915527344,56.09000015258789,50.0,50.66999816894531,208915,2025-03-31
2025-04-07,51.45000076293945,51.45000076293945,53.66999816894531,49.970001220703125,52.20000076293945,62171,2025-04-07
2025-04-14,53.709999084472656,53.709999084472656,55.02000045776367,51.45000076293945,51.45000076293945,32664,2025-04-14
2025-04-21,53.150001525878906,53.150001525878906,56.79999923706055,52.11000061035156,56.7599983215332,52473,2025-04-21
2025-04-28,50.16999816894531,50.16999816894531,54.41999816894531,50.119998931884766,53.150001525878906,42154,2025-04-28
2025-05-05,47.2400016784668,47.2400016784668,51.779998779296875,45.099998474121094,51.7599983215332,84868,2025-05-05
2025-05-12,49.400001525878906,49.400001525878906,55.5,48.11000061035156,50.7400016784668,465174,2025-05-12
2025-05-19,55.650001525878906,55.650001525878906,58.9900016784668,48.20000076293945,49.97999954223633,933707,2025-05-19
2025-05-26,57.189998626708984,57.189998626708984,60.599998474121094,54.0099983215332,56.09000015258789,235097,2025-05-26
2025-06-02,53.22999954223633,53.22999954223633,59.0,51.02000045776367,58.0,139527,2025-06-02
2025-06-09,54.15999984741211,54.15999984741211,59.08000183105469,52.9900016784668,54.0,318387,2025-06-09
2025-06-16,53.61000061035156,53.61000061035156,60.9900016784668,53.0099983215332,54.5099983215332,463993,2025-06-16
2025-06-23,54.4900016784668,54.4900016784668,56.09000015258789,52.099998474121094,52.099998474121094,109657,2025-06-23
2025-06-30,54.790000915527344,54.790000915527344,56.5,53.5099983215332,55.0,106448,2025-06-30
2025-07-07,62.279998779296875,62.279998779296875,63.400001525878906,51.599998474121094,55.79999923706055,1361197,2025-07-07
2025-07-14,59.380001068115234,59.380001068115234,63.900001525878906,59.099998474121094,62.599998474121094,241055,2025-07-14
