Date,Adj Close_ALMONDZ.NS,Close_ALMONDZ.NS,High_ALMONDZ.NS,Low_ALMONDZ.NS,Open_ALMONDZ.NS,Volume_ALMONDZ.NS,Date
2020-11-16,2.666666030883789,2.666666030883789,2.7166659832000732,2.0916659832000732,2.116666078567505,969654,2020-11-16
2020-11-23,2.666666030883789,2.666666030883789,2.950000047683716,2.625,2.700000047683716,834588,2020-11-23
2020-11-30,2.7249999046325684,2.7249999046325684,2.7750000953674316,2.608333110809326,2.666666030883789,326454,2020-11-30
2020-12-07,2.8333330154418945,2.8333330154418945,2.9000000953674316,2.6416659355163574,2.666666030883789,318036,2020-12-07
2020-12-14,3.358333110809326,3.358333110809326,3.358333110809326,2.7750000953674316,2.950000047683716,627396,2020-12-14
2020-12-21,3.4666659832000732,3.4666659832000732,3.5833330154418945,3.075000047683716,3.5250000953674316,742332,2020-12-21
2020-12-28,3.549999952316284,3.549999952316284,3.616666078567505,3.291666030883789,3.3166658878326416,355218,2020-12-28
2021-01-04,3.424999952316284,3.424999952316284,3.6416659355163574,3.3499999046325684,3.6416659355163574,524046,2021-01-04
2021-01-11,3.3916659355163574,3.3916659355163574,3.483333110809326,3.25,3.3333330154418945,568740,2021-01-11
2021-01-18,3.291666030883789,3.291666030883789,3.5,3.075000047683716,3.2666659355163574,1506156,2021-01-18
2021-01-25,3.3333330154418945,3.3333330154418945,3.424999952316284,3.2083330154418945,3.233333110809326,161910,2021-01-25
2021-02-01,3.483333110809326,3.483333110809326,3.5333330631256104,3.1583330631256104,3.4666659832000732,401436,2021-02-01
2021-02-08,3.6333329677581787,3.6333329677581787,3.741666078567505,3.2750000953674316,3.5,392622,2021-02-08
2021-02-15,4.558332920074463,4.558332920074463,4.733333110809326,3.5833330154418945,3.8166658878326416,992556,2021-02-15
2021-02-22,4.699999809265137,4.699999809265137,4.849999904632568,4.375,4.466666221618652,435924,2021-02-22
2021-03-01,4.949999809265137,4.949999809265137,5.125,4.550000190734863,4.900000095367432,424296,2021-03-01
2021-03-08,4.941666126251221,4.941666126251221,5.158332824707031,4.808332920074463,5.125,291444,2021-03-08
2021-03-15,4.691666126251221,4.691666126251221,5.366665840148926,4.550000190734863,4.841666221618652,419064,2021-03-15
2021-03-22,4.841666221618652,4.841666221618652,5.0833330154418945,4.4583330154418945,4.508333206176758,326886,2021-03-22
2021-03-29,4.883333206176758,4.883333206176758,5.091666221618652,4.666666030883789,4.841666221618652,205638,2021-03-29
2021-04-05,4.783332824707031,4.783332824707031,4.908332824707031,4.425000190734863,4.866665840148926,314952,2021-04-05
2021-04-12,4.425000190734863,4.425000190734863,4.783332824707031,4.175000190734863,4.783332824707031,68910,2021-04-12
2021-04-19,4.4583330154418945,4.4583330154418945,4.791666030883789,4.166666030883789,4.425000190734863,117870,2021-04-19
2021-04-26,4.599999904632568,4.599999904632568,4.9583330154418945,4.3333330154418945,4.4583330154418945,65832,2021-04-26
2021-05-03,4.525000095367432,4.525000095367432,4.966666221618652,4.425000190734863,4.733333110809326,208524,2021-05-03
2021-05-10,6.091666221618652,6.091666221618652,6.091666221618652,4.400000095367432,4.716666221618652,473970,2021-05-10
2021-05-17,5.883333206176758,5.883333206176758,6.7083330154418945,5.5,6.391665935516357,972540,2021-05-17
2021-05-24,6.400000095367432,6.400000095367432,6.591666221618652,5.816666126251221,5.883333206176758,605982,2021-05-24
2021-05-31,7.675000190734863,7.675000190734863,7.849999904632568,6.166666030883789,6.425000190734863,1021536,2021-05-31
2021-06-07,7.691666126251221,7.691666126251221,8.483332633972168,7.441666126251221,7.991665840148926,875142,2021-06-07
2021-06-14,7.449999809265137,7.449999809265137,7.941666126251221,7.166666030883789,7.941666126251221,450906,2021-06-14
2021-06-21,8.316665649414062,8.316665649414062,8.316665649414062,7.2083330154418945,7.449999809265137,648936,2021-06-21
2021-06-28,10.183333396911621,10.183333396911621,10.183333396911621,8.208333015441895,8.616665840148926,1254324,2021-06-28
2021-07-05,11.324999809265137,11.324999809265137,11.791666030883789,10.666666030883789,10.691665649414062,853134,2021-07-05
2021-07-12,10.766666412353516,10.766666412353516,12.125,10.5,11.866665840148926,977454,2021-07-12
2021-07-19,10.183333396911621,10.183333396911621,10.991665840148926,9.899999618530273,10.991665840148926,438528,2021-07-19
2021-07-26,10.899999618530273,10.899999618530273,11.416666030883789,10.024999618530273,10.666666030883789,329430,2021-07-26
2021-08-02,11.641666412353516,11.641666412353516,11.641666412353516,9.774999618530273,11.324999809265137,961140,2021-08-02
2021-08-09,11.691665649414062,11.691665649414062,12.391666412353516,10.483332633972168,12.100000381469727,903534,2021-08-09
2021-08-16,11.533332824707031,11.533332824707031,12.358332633972168,11.399999618530273,11.691665649414062,649422,2021-08-16
2021-08-23,12.816665649414062,12.816665649414062,13.316665649414062,11.166666030883789,11.5,1076592,2021-08-23
2021-08-30,12.391666412353516,12.391666412353516,13.333333015441895,12.25,13.108332633972168,631542,2021-08-30
2021-09-06,12.416666030883789,12.416666030883789,13.333333015441895,12.008333206176758,12.116665840148926,334776,2021-09-06
2021-09-13,13.708333015441895,13.708333015441895,13.741665840148926,12.041666030883789,12.508333206176758,564462,2021-09-13
2021-09-20,16.208332061767578,16.208332061767578,16.208332061767578,13.741665840148926,13.983332633972168,1233066,2021-09-20
2021-09-27,16.649999618530273,16.649999618530273,17.866666793823242,16.091665267944336,16.15833282470703,1368882,2021-09-27
2021-10-04,18.808332443237305,18.808332443237305,19.216665267944336,16.5,17.325000762939453,1085226,2021-10-04
2021-10-11,21.383333206176758,21.383333206176758,21.41666603088379,18.366666793823242,19.15833282470703,784542,2021-10-11
2021-10-18,24.616666793823242,24.616666793823242,24.733333587646484,20.524999618530273,22.325000762939453,2130210,2021-10-18
2021-10-25,20.066665649414062,20.066665649414062,25.75,19.549999237060547,25.75,1647120,2021-10-25
2021-11-01,24.366666793823242,24.366666793823242,24.375,19.54166603088379,21.066665649414062,395796,2021-11-01
2021-11-08,21.558332443237305,21.558332443237305,25.583332061767578,20.983333587646484,25.583332061767578,908622,2021-11-08
2021-11-15,18.508333206176758,18.508333206176758,21.5,18.508333206176758,20.833332061767578,522096,2021-11-15
2021-11-22,20.216665267944336,20.216665267944336,20.983333587646484,16.708332061767578,17.858333587646484,936018,2021-11-22
2021-11-29,20.350000381469727,20.350000381469727,20.424999237060547,18.258333206176758,20.03333282470703,616068,2021-11-29
2021-12-06,20.333332061767578,20.333332061767578,23.075000762939453,19.191665649414062,21.058332443237305,1036848,2021-12-06
2021-12-13,20.591665267944336,20.591665267944336,22.28333282470703,19.633333206176758,20.333332061767578,490686,2021-12-13
2021-12-20,21.225000381469727,21.225000381469727,22.450000762939453,19.049999237060547,20.141666412353516,514890,2021-12-20
2021-12-27,20.358333587646484,20.358333587646484,22.16666603088379,18.991666793823242,22.16666603088379,373860,2021-12-27
2022-01-03,21.333332061767578,21.333332061767578,22.316665649414062,19.950000762939453,19.958332061767578,966288,2022-01-03
2022-01-10,20.75,20.75,21.65833282470703,20.341665267944336,21.65833282470703,574536,2022-01-10
2022-01-17,19.716665267944336,19.716665267944336,21.333332061767578,18.841665267944336,20.933332443237305,493812,2022-01-17
2022-01-24,17.975000381469727,17.975000381469727,20.316665649414062,17.475000381469727,20.316665649414062,493014,2022-01-24
2022-01-31,18.383333206176758,18.383333206176758,19.833332061767578,17.04166603088379,18.450000762939453,483342,2022-01-31
2022-02-07,16.40833282470703,16.40833282470703,19.333332061767578,15.991665840148926,19.333332061767578,796644,2022-02-07
2022-02-14,18.450000762939453,18.450000762939453,24.40833282470703,14.258333206176758,15.350000381469727,4284114,2022-02-14
2022-02-21,15.791666030883789,15.791666030883789,19.491666793823242,14.225000381469727,19.491666793823242,1433934,2022-02-21
2022-02-28,15.516666412353516,15.516666412353516,17.15833282470703,15.391666412353516,16.0,408156,2022-02-28
2022-03-07,16.66666603088379,16.66666603088379,18.466665267944336,15.166666030883789,15.516666412353516,348336,2022-03-07
2022-03-14,17.03333282470703,17.03333282470703,18.16666603088379,16.333332061767578,16.700000762939453,457134,2022-03-14
2022-03-21,16.78333282470703,16.78333282470703,18.141666412353516,16.341665267944336,17.816665649414062,331782,2022-03-21
2022-03-28,16.616666793823242,16.616666793823242,17.833332061767578,15.5,16.766666412353516,483618,2022-03-28
2022-04-04,18.549999237060547,18.549999237060547,21.116666793823242,16.16666603088379,17.0,1991628,2022-04-04
2022-04-11,19.016666412353516,19.016666412353516,20.825000762939453,17.78333282470703,18.333332061767578,542886,2022-04-11
2022-04-18,17.991666793823242,17.991666793823242,19.41666603088379,17.333332061767578,19.41666603088379,470526,2022-04-18
2022-04-25,17.91666603088379,17.91666603088379,20.833332061767578,17.191665649414062,17.950000762939453,1729212,2022-04-25
2022-05-02,17.16666603088379,17.16666603088379,19.15833282470703,16.716665267944336,17.450000762939453,353250,2022-05-02
2022-05-09,16.125,16.125,17.316665649414062,15.0,16.850000381469727,378678,2022-05-09
2022-05-16,16.208332061767578,16.208332061767578,18.091665267944336,15.391666412353516,17.583332061767578,207960,2022-05-16
2022-05-23,16.341665267944336,16.341665267944336,17.075000762939453,13.691665649414062,16.333332061767578,451626,2022-05-23
2022-05-30,15.883333206176758,15.883333206176758,16.991666793823242,15.300000190734863,16.991666793823242,491562,2022-05-30
2022-06-06,15.766666412353516,15.766666412353516,16.483333587646484,15.416666030883789,15.833333015441895,1144524,2022-06-06
2022-06-13,14.658332824707031,14.658332824707031,15.716666221618652,14.241665840148926,15.333333015441895,781218,2022-06-13
2022-06-20,14.958333015441895,14.958333015441895,15.083333015441895,13.666666030883789,14.658332824707031,375822,2022-06-20
2022-06-27,14.908332824707031,14.908332824707031,15.158332824707031,14.274999618530273,15.108332633972168,277344,2022-06-27
2022-07-04,14.308333396911621,14.308333396911621,15.308333396911621,13.899999618530273,14.516666412353516,171144,2022-07-04
2022-07-11,14.300000190734863,14.300000190734863,14.966666221618652,13.591666221618652,14.583333015441895,113724,2022-07-11
2022-07-18,14.008333206176758,14.008333206176758,14.725000381469727,13.800000190734863,14.574999809265137,236796,2022-07-18
2022-07-25,12.958333015441895,12.958333015441895,14.116665840148926,12.833333015441895,13.866665840148926,367998,2022-07-25
2022-08-01,13.175000190734863,13.175000190734863,13.783332824707031,12.5,13.133333206176758,228048,2022-08-01
2022-08-08,13.258333206176758,13.258333206176758,13.591666221618652,12.358332633972168,13.425000190734863,115134,2022-08-08
2022-08-15,16.15833282470703,16.15833282470703,16.15833282470703,12.833333015441895,13.258333206176758,2028882,2022-08-15
2022-08-22,13.699999809265137,13.699999809265137,17.133333206176758,13.583333015441895,16.608333587646484,2102598,2022-08-22
2022-08-29,14.800000190734863,14.800000190734863,15.816665649414062,12.875,12.875,1057596,2022-08-29
2022-09-05,14.358332633972168,14.358332633972168,15.416666030883789,13.091666221618652,14.949999809265137,1294380,2022-09-05
2022-09-12,14.850000381469727,14.850000381469727,15.583333015441895,13.966666221618652,14.641666412353516,962268,2022-09-12
2022-09-19,14.649999618530273,14.649999618530273,15.833333015441895,14.583333015441895,15.141666412353516,618402,2022-09-19
2022-09-26,13.816665649414062,13.816665649414062,14.683333396911621,13.333333015441895,14.683333396911621,332682,2022-09-26
2022-10-03,14.066665649414062,14.066665649414062,14.666666030883789,13.491665840148926,13.716666221618652,179916,2022-10-03
2022-10-10,13.925000190734863,13.925000190734863,14.600000381469727,13.416666030883789,13.666666030883789,355524,2022-10-10
2022-10-17,13.699999809265137,13.699999809265137,14.274999618530273,13.350000381469727,13.683333396911621,244212,2022-10-17
2022-10-24,13.449999809265137,13.449999809265137,14.083333015441895,13.333333015441895,13.958333015441895,134490,2022-10-24
2022-10-31,13.600000381469727,13.600000381469727,14.125,13.091666221618652,13.833333015441895,335790,2022-10-31
2022-11-07,13.241665840148926,13.241665840148926,13.833333015441895,13.008333206176758,13.833333015441895,161040,2022-11-07
2022-11-14,12.800000190734863,12.800000190734863,13.583333015441895,12.333333015441895,13.491665840148926,469764,2022-11-14
2022-11-21,12.566665649414062,12.566665649414062,13.0,12.266666412353516,12.883333206176758,449724,2022-11-21
2022-11-28,12.558333396911621,12.558333396911621,13.333333015441895,12.5,12.508333206176758,333960,2022-11-28
2022-12-05,12.658332824707031,12.658332824707031,13.316665649414062,12.383333206176758,12.558333396911621,278394,2022-12-05
2022-12-12,12.483332633972168,12.483332633972168,13.241665840148926,12.208333015441895,12.5,372036,2022-12-12
2022-12-19,10.608332633972168,10.608332633972168,12.691665649414062,10.233332633972168,12.541666030883789,724794,2022-12-19
2022-12-26,11.75,11.75,12.433333396911621,10.524999618530273,10.608332633972168,518556,2022-12-26
2023-01-02,11.791666030883789,11.791666030883789,13.699999809265137,11.341666221618652,11.75,3324798,2023-01-02
2023-01-09,11.458333015441895,11.458333015441895,12.125,11.391666412353516,12.041666030883789,505230,2023-01-09
2023-01-16,12.041666030883789,12.041666030883789,12.916666030883789,11.5,11.691665649414062,416004,2023-01-16
2023-01-23,11.408332824707031,11.408332824707031,12.274999618530273,11.333333015441895,12.274999618530273,270594,2023-01-23
2023-01-30,10.558333396911621,10.558333396911621,11.858332633972168,10.408332824707031,11.625,363282,2023-01-30
2023-02-06,11.300000190734863,11.300000190734863,11.649999618530273,10.108332633972168,10.691665649414062,609816,2023-02-06
2023-02-13,11.050000190734863,11.050000190734863,13.558333396911621,10.616665840148926,11.333333015441895,2961594,2023-02-13
2023-02-20,10.583333015441895,10.583333015441895,11.416666030883789,10.358332633972168,11.091666221618652,481584,2023-02-20
2023-02-27,10.875,10.875,11.141666412353516,10.416666030883789,10.658332824707031,280434,2023-02-27
2023-03-06,10.850000381469727,10.850000381469727,12.483332633972168,10.574999809265137,10.683333396911621,1050390,2023-03-06
2023-03-13,10.516666412353516,10.516666412353516,10.833333015441895,10.358332633972168,10.708333015441895,281448,2023-03-13
2023-03-20,10.291666030883789,10.291666030883789,10.733332633972168,10.016666412353516,10.5,156408,2023-03-20
2023-03-27,9.899999618530273,9.899999618530273,10.458333015441895,9.833333015441895,10.291666030883789,489312,2023-03-27
2023-04-03,10.633333206176758,10.633333206176758,10.708333015441895,10.0,10.149999618530273,190086,2023-04-03
2023-04-10,11.258333206176758,11.258333206176758,12.0,10.633333206176758,10.949999809265137,634356,2023-04-10
2023-04-17,11.233332633972168,11.233332633972168,12.308333396911621,11.041666030883789,11.333333015441895,510060,2023-04-17
2023-04-24,11.258333206176758,11.258333206176758,11.541666030883789,11.008333206176758,11.391666412353516,133200,2023-04-24
2023-05-01,11.300000190734863,11.300000190734863,11.391666412353516,10.958333015441895,11.258333206176758,145182,2023-05-01
2023-05-08,11.166666030883789,11.166666030883789,11.491665840148926,10.925000190734863,11.300000190734863,286668,2023-05-08
2023-05-15,11.133333206176758,11.133333206176758,11.458333015441895,10.933333396911621,11.166666030883789,189222,2023-05-15
2023-05-22,11.916666030883789,11.916666030883789,12.333333015441895,10.699999809265137,11.233332633972168,479586,2023-05-22
2023-05-29,12.241665840148926,12.241665840148926,12.5,11.058333396911621,11.916666030883789,1105212,2023-05-29
2023-06-05,11.574999809265137,11.574999809265137,13.0,11.475000381469727,12.824999809265137,1586994,2023-06-05
2023-06-12,11.558333396911621,11.558333396911621,11.741665840148926,11.175000190734863,11.350000381469727,557148,2023-06-12
2023-06-19,12.466666221618652,12.466666221618652,13.333333015441895,11.5,11.5,1353672,2023-06-19
2023-06-26,12.891666412353516,12.891666412353516,13.066665649414062,12.258333206176758,12.358332633972168,697824,2023-06-26
2023-07-03,12.808333396911621,12.808333396911621,13.391666412353516,12.708333015441895,13.141666412353516,918504,2023-07-03
2023-07-10,12.841666221618652,12.841666221618652,13.166666030883789,12.375,13.166666030883789,620694,2023-07-10
2023-07-17,13.508333206176758,13.508333206176758,14.149999618530273,12.583333015441895,12.833333015441895,925422,2023-07-17
2023-07-24,14.941665649414062,14.941665649414062,15.699999809265137,13.183333396911621,13.508333206176758,1173708,2023-07-24
2023-07-31,16.258333206176758,16.258333206176758,17.066665649414062,15.008333206176758,15.100000381469727,2028306,2023-07-31
2023-08-07,15.866665840148926,15.866665840148926,17.0,14.75,15.75,3168552,2023-08-07
2023-08-14,15.216666221618652,15.216666221618652,16.308332443237305,14.050000190734863,15.508333206176758,8023482,2023-08-14
2023-08-21,15.274999618530273,15.274999618530273,16.116666793823242,14.933333396911621,15.441665649414062,3208980,2023-08-21
2023-08-28,14.899999618530273,14.899999618530273,15.5,14.708333015441895,15.458333015441895,898296,2023-08-28
2023-09-04,14.600000381469727,14.600000381469727,15.25,14.333333015441895,14.899999618530273,1387350,2023-09-04
2023-09-11,15.208333015441895,15.208333015441895,15.833333015441895,13.550000190734863,14.666666030883789,3422982,2023-09-11
2023-09-18,14.800000190734863,14.800000190734863,15.658332824707031,14.341666221618652,15.516666412353516,1192056,2023-09-18
2023-09-25,14.508333206176758,14.508333206176758,15.283332824707031,14.300000190734863,14.783332824707031,1274298,2023-09-25
2023-10-02,14.241665840148926,14.241665840148926,14.708333015441895,14.024999618530273,14.508333206176758,803670,2023-10-02
2023-10-09,14.433333396911621,14.433333396911621,14.850000381469727,13.925000190734863,14.166666030883789,2990250,2023-10-09
2023-10-16,14.399999618530273,14.399999618530273,15.166666030883789,14.291666030883789,14.358332633972168,2595498,2023-10-16
2023-10-23,13.858332633972168,13.858332633972168,14.583333015441895,13.149999618530273,14.425000190734863,1889874,2023-10-23
2023-10-30,13.800000190734863,13.800000190734863,14.350000381469727,13.666666030883789,13.858332633972168,751122,2023-10-30
2023-11-06,13.616665840148926,13.616665840148926,14.824999809265137,13.508333206176758,14.074999809265137,1771254,2023-11-06
2023-11-13,14.524999618530273,14.524999618530273,14.75,13.333333015441895,13.808333396911621,2388924,2023-11-13
2023-11-20,14.608332633972168,14.608332633972168,15.5,14.175000190734863,14.533332824707031,3604074,2023-11-20
2023-11-27,15.483332633972168,15.483332633972168,15.975000381469727,14.466666221618652,14.608332633972168,3739746,2023-11-27
2023-12-04,14.633333206176758,14.633333206176758,15.916666030883789,14.583333015441895,15.666666030883789,2569614,2023-12-04
2023-12-11,14.366665840148926,14.366665840148926,14.975000381469727,14.024999618530273,14.816665649414062,1462002,2023-12-11
2023-12-18,15.016666412353516,15.016666412353516,16.149999618530273,14.208333015441895,14.366665840148926,4541442,2023-12-18
2023-12-25,14.866665840148926,14.866665840148926,15.316665649414062,14.308333396911621,15.016666412353516,1148040,2023-12-25
2024-01-01,22.991666793823242,22.991666793823242,23.108333587646484,14.050000190734863,14.866665840148926,36571962,2024-01-01
2024-01-08,19.65833282470703,19.65833282470703,25.28333282470703,19.40833282470703,22.941665649414062,49486788,2024-01-08
2024-01-15,20.600000381469727,20.600000381469727,21.983333587646484,19.649999618530273,19.65833282470703,3115008,2024-01-15
2024-01-22,21.924999237060547,21.924999237060547,22.299999237060547,20.53333282470703,20.600000381469727,2092146,2024-01-22
2024-01-29,19.40833282470703,19.40833282470703,22.91666603088379,19.16666603088379,22.333332061767578,3299958,2024-01-29
2024-02-05,19.633333206176758,19.633333206176758,20.833332061767578,18.566665649414062,19.825000762939453,1916394,2024-02-05
2024-02-12,19.333332061767578,19.333332061767578,20.25,18.375,20.0,1521888,2024-02-12
2024-02-19,19.149999618530273,19.149999618530273,20.0,18.258333206176758,19.66666603088379,1099146,2024-02-19
2024-02-26,18.941665649414062,18.941665649414062,19.450000762939453,17.716665267944336,19.450000762939453,1130454,2024-02-26
2024-03-04,17.183332443237305,17.183332443237305,18.833332061767578,16.816665649414062,18.25,850206,2024-03-04
2024-03-11,17.341665267944336,17.341665267944336,18.941665649414062,15.949999809265137,17.649999618530273,4608546,2024-03-11
2024-03-18,18.808332443237305,18.808332443237305,19.108333587646484,16.29166603088379,17.0,2369166,2024-03-18
2024-03-25,17.358333587646484,17.358333587646484,18.808332443237305,16.975000381469727,18.808332443237305,2010888,2024-03-25
2024-04-01,19.991666793823242,19.991666793823242,20.41666603088379,17.333332061767578,17.358333587646484,2775234,2024-04-01
2024-04-08,19.299999237060547,19.299999237060547,20.758333206176758,19.299999237060547,20.25,1243872,2024-04-08
2024-04-15,18.141666412353516,18.141666412353516,18.91666603088379,17.975000381469727,18.91666603088379,423474,2024-04-15
2024-04-22,17.833332061767578,17.833332061767578,18.491666793823242,17.583332061767578,17.78333282470703,401382,2024-04-22
2024-04-29,17.841665267944336,17.841665267944336,18.16666603088379,17.700000762939453,17.899999618530273,177708,2024-04-29
2024-05-06,17.75,17.75,17.883333206176758,17.333332061767578,17.649999618530273,1445952,2024-05-06
2024-05-13,20.524999618530273,20.524999618530273,20.833332061767578,17.191665649414062,17.191665649414062,4489518,2024-05-13
2024-05-20,19.5,19.5,20.833332061767578,18.991666793823242,20.008333206176758,1109802,2024-05-20
2024-05-27,19.558332443237305,19.558332443237305,20.649999618530273,18.924999237060547,19.674999237060547,832170,2024-05-27
2024-06-03,18.700000762939453,18.700000762939453,20.216665267944336,16.424999237060547,19.966665267944336,2326650,2024-06-03
2024-06-10,22.588333129882812,22.588333129882812,22.91666603088379,18.635000228881836,18.91666603088379,9904602,2024-06-10
2024-06-17,22.110000610351562,22.110000610351562,23.0,21.668333053588867,22.588333129882812,1767528,2024-06-17
2024-06-24,23.058332443237305,23.058332443237305,24.29666519165039,21.583332061767578,21.583332061767578,6201546,2024-06-24
2024-07-01,22.343332290649414,22.343332290649414,23.941665649414062,22.008333206176758,23.5,2368062,2024-07-01
2024-07-08,26.46500015258789,26.46500015258789,26.46500015258789,21.683332443237305,22.733333587646484,10809594,2024-07-08
2024-07-15,28.00666618347168,28.00666618347168,28.00666618347168,25.274999618530273,27.786666870117188,9870432,2024-07-15
2024-07-22,30.670000076293945,30.670000076293945,30.670000076293945,26.899999618530273,28.28333282470703,5610496,2024-07-22
2024-07-29,36.470001220703125,36.470001220703125,39.130001068115234,32.20000076293945,32.20000076293945,10671259,2024-07-29
2024-08-05,34.790000915527344,34.790000915527344,37.5,32.400001525878906,35.900001525878906,4069058,2024-08-05
2024-08-12,31.030000686645508,31.030000686645508,36.06999969482422,30.399999618530273,33.209999084472656,1363521,2024-08-12
2024-08-19,31.280000686645508,31.280000686645508,34.5,30.5,31.030000686645508,7337936,2024-08-19
2024-08-26,33.959999084472656,33.959999084472656,34.09000015258789,29.5,31.899999618530273,3111906,2024-08-26
2024-09-02,31.56999969482422,31.56999969482422,35.540000915527344,30.309999465942383,34.900001525878906,1365414,2024-09-02
2024-09-09,33.56999969482422,33.56999969482422,33.58000183105469,28.149999618530273,31.959999084472656,2096927,2024-09-09
2024-09-16,30.790000915527344,30.790000915527344,35.400001525878906,30.239999771118164,34.84000015258789,1119490,2024-09-16
2024-09-23,31.6200008392334,31.6200008392334,33.58000183105469,30.0,31.799999237060547,1225418,2024-09-23
2024-09-30,30.739999771118164,30.739999771118164,32.529998779296875,29.559999465942383,31.010000228881836,346347,2024-09-30
2024-10-07,31.860000610351562,31.860000610351562,31.860000610351562,29.0,31.790000915527344,684738,2024-10-07
2024-10-14,32.09000015258789,32.09000015258789,35.13999938964844,31.75,33.45000076293945,732862,2024-10-14
2024-10-21,27.43000030517578,27.43000030517578,32.0,27.43000030517578,32.0,730827,2024-10-21
2024-10-28,31.8700008392334,31.8700008392334,32.720001220703125,26.100000381469727,27.5,530565,2024-10-28
2024-11-04,29.700000762939453,29.700000762939453,33.20000076293945,29.56999969482422,33.20000076293945,337939,2024-11-04
2024-11-11,28.75,28.75,30.0,28.75,30.0,135481,2024-11-11
2024-11-18,27.5,27.5,29.15999984741211,27.5,28.600000381469727,125984,2024-11-18
2024-11-25,27.940000534057617,27.940000534057617,27.940000534057617,26.450000762939453,26.959999084472656,579139,2024-11-25
2024-12-02,29.149999618530273,29.149999618530273,30.200000762939453,28.489999771118164,28.489999771118164,511660,2024-12-02
2024-12-09,31.09000015258789,31.09000015258789,31.09000015258789,27.200000762939453,29.15999984741211,2403439,2024-12-09
2024-12-16,32.900001525878906,32.900001525878906,34.27000045776367,31.200000762939453,32.63999938964844,4002758,2024-12-16
2024-12-23,33.0,33.0,33.0,32.150001525878906,32.25,860222,2024-12-23
2024-12-30,34.16999816894531,34.16999816894531,34.16999816894531,32.81999969482422,33.25,1294433,2024-12-30
2025-01-06,32.88999938964844,32.88999938964844,34.849998474121094,31.969999313354492,33.75,2949169,2025-01-06
2025-01-13,32.66999816894531,32.66999816894531,33.0,31.40999984741211,32.22999954223633,454001,2025-01-13
2025-01-20,32.91999816894531,32.91999816894531,34.25,32.63999938964844,33.31999969482422,906978,2025-01-20
2025-01-27,29.540000915527344,29.540000915527344,32.91999816894531,28.190000534057617,32.91999816894531,424934,2025-01-27
2025-02-03,30.739999771118164,30.739999771118164,30.93000030517578,27.5,28.809999465942383,868861,2025-02-03
2025-02-10,23.780000686645508,23.780000686645508,31.700000762939453,23.780000686645508,31.399999618530273,735240,2025-02-10
2025-02-17,22.34000015258789,22.34000015258789,23.389999389648438,19.600000381469727,23.389999389648438,2322338,2025-02-17
2025-02-24,21.360000610351562,21.360000610351562,24.6200008392334,20.65999984741211,22.93000030517578,1587120,2025-02-24
2025-03-03,23.790000915527344,23.790000915527344,23.799999237060547,19.459999084472656,21.360000610351562,1657816,2025-03-03
2025-03-10,19.809999465942383,19.809999465942383,24.700000762939453,19.450000762939453,24.399999618530273,2420318,2025-03-10
2025-03-17,18.84000015258789,18.84000015258789,20.25,18.40999984741211,20.25,2996606,2025-03-17
2025-03-24,21.90999984741211,21.90999984741211,22.6200008392334,19.290000915527344,19.299999237060547,4046173,2025-03-24
