Date,Adj Close_KRISHANA.NS,Close_KRISHANA.NS,High_KRISHANA.NS,Low_KRISHANA.NS,Open_KRISHANA.NS,Volume_KRISHANA.NS,Date
2021-12-13,82.92140197753906,83.30000305175781,87.94999694824219,81.5250015258789,84.9749984741211,115384,2021-12-13
2021-12-20,84.71321868896484,85.0999984741211,87.3499984741211,78.57499694824219,81.625,96586,2021-12-20
2021-12-27,82.1499252319336,82.5250015258789,88.4749984741211,81.5,83.57499694824219,84934,2021-12-27
2022-01-03,85.2109375,85.5999984741211,86.9749984741211,82.7750015258789,85.44999694824219,68204,2022-01-03
2022-01-10,86.28105926513672,86.67500305175781,87.4749984741211,84.67500305175781,86.9749984741211,42110,2022-01-10
2022-01-17,87.79912567138672,88.19999694824219,92.9749984741211,84.8499984741211,87.75,218088,2022-01-17
2022-01-24,84.91230773925781,85.30000305175781,89.4749984741211,83.75,87.94999694824219,73938,2022-01-24
2022-01-31,88.02310180664062,88.42500305175781,91.94999694824219,85.0,85.9749984741211,77786,2022-01-31
2022-02-07,107.53401947021484,108.0250015258789,124.42500305175781,89.9749984741211,89.9749984741211,997382,2022-02-07
2022-02-14,103.4526596069336,103.92500305175781,118.8499984741211,101.30000305175781,118.8499984741211,278870,2022-02-14
2022-02-21,87.3013916015625,87.69999694824219,103.8499984741211,84.0,103.8499984741211,178478,2022-02-21
2022-02-28,102.13367462158203,102.5999984741211,119.0,87.0,89.2249984741211,827932,2022-02-28
2022-03-07,106.513671875,107.0,112.4000015258789,100.2249984741211,103.5,317252,2022-03-07
2022-03-14,106.93675231933594,107.42500305175781,109.75,101.80000305175781,109.75,94292,2022-03-14
2022-03-21,141.70301818847656,142.35000610351562,151.0,107.8499984741211,109.5,1633628,2022-03-21
2022-03-28,138.61709594726562,139.25,148.9499969482422,133.60000610351562,148.9499969482422,243198,2022-03-28
2022-04-04,157.65516662597656,158.375,164.0,138.5,139.5,527188,2022-04-04
2022-04-11,172.28836059570312,173.0749969482422,183.97500610351562,154.9499969482422,159.0,300220,2022-04-11
2022-04-18,161.4379119873047,162.1750030517578,182.5,147.77499389648438,174.85000610351562,826534,2022-04-18
2022-04-25,159.8949432373047,160.625,164.97500610351562,151.8000030517578,162.1750030517578,181018,2022-04-25
2022-05-02,153.9968719482422,154.6999969482422,163.89999389648438,151.47500610351562,161.0,164592,2022-05-02
2022-05-09,163.00575256347656,163.75,185.0,152.5,154.0,775254,2022-05-09
2022-05-16,161.7614288330078,162.5,189.9499969482422,149.0,169.89999389648438,1005312,2022-05-16
2022-05-23,165.2455291748047,166.0,185.0,162.72500610351562,166.0,451522,2022-05-23
2022-05-30,157.3067626953125,158.02499389648438,174.3000030517578,153.3000030517578,166.5,341924,2022-05-30
2022-06-06,156.2864227294922,157.0,159.9499969482422,154.5500030517578,157.27499389648438,123980,2022-06-06
2022-06-13,143.4948272705078,144.14999389648438,158.4250030517578,132.64999389648438,158.4250030517578,230750,2022-06-13
2022-06-20,135.35699462890625,135.97500610351562,148.52499389648438,134.22500610351562,144.5,127216,2022-06-20
2022-06-27,140.9315185546875,141.5749969482422,142.72500610351562,127.4749984741211,137.5,142988,2022-06-27
2022-07-04,133.19186401367188,133.8000030517578,157.5,133.0749969482422,144.25,119654,2022-07-04
2022-07-11,119.28038024902344,119.82499694824219,135.97500610351562,119.2750015258789,135.97500610351562,119636,2022-07-11
2022-07-18,130.504150390625,131.10000610351562,137.5,120.0250015258789,120.0250015258789,214548,2022-07-18
2022-07-25,138.49266052246094,139.125,143.0,123.5999984741211,132.875,216890,2022-07-25
2022-08-01,150.11460876464844,150.8000030517578,161.89999389648438,140.3000030517578,142.4499969482422,284136,2022-08-01
2022-08-08,154.51950073242188,155.22500610351562,159.10000610351562,148.5500030517578,148.5500030517578,98436,2022-08-08
2022-08-15,159.27279663085938,160.0,164.0,155.22500610351562,155.22500610351562,141110,2022-08-15
2022-08-22,156.65972900390625,157.375,166.77499389648438,153.14999389648438,159.0,176918,2022-08-22
2022-08-29,161.13926696777344,161.875,165.0,147.75,147.75,108152,2022-08-29
2022-09-05,164.79757690429688,165.5500030517578,173.35000610351562,156.1750030517578,158.6999969482422,275476,2022-09-05
2022-09-12,174.57789611816406,175.375,189.97500610351562,166.5,169.4499969482422,518794,2022-09-12
2022-09-19,164.79757690429688,165.5500030517578,184.25,162.5,178.875,259630,2022-09-19
2022-09-26,169.5117645263672,170.0500030517578,175.5,160.5,165.5500030517578,200678,2022-09-26
2022-10-03,180.42709350585938,181.0,187.1999969482422,168.52499389648438,173.9499969482422,282418,2022-10-03
2022-10-10,172.37767028808594,172.9250030517578,180.9250030517578,168.02499389648438,176.0500030517578,216784,2022-10-10
2022-10-17,174.59561157226562,175.14999389648438,176.97500610351562,169.0,172.9250030517578,108682,2022-10-17
2022-10-24,178.88198852539062,179.4499969482422,193.5,174.39999389648438,178.625,231096,2022-10-24
2022-10-31,183.8661651611328,184.4499969482422,184.9499969482422,171.5500030517578,179.02499389648438,211048,2022-10-31
2022-11-07,181.92236328125,182.5,195.0,176.5500030517578,187.9499969482422,202718,2022-11-07
2022-11-14,183.1434783935547,183.72500610351562,185.89999389648438,177.60000610351562,182.5,179562,2022-11-14
2022-11-21,179.0315399169922,179.60000610351562,191.0,179.02499389648438,184.97500610351562,398458,2022-11-21
2022-11-28,199.39187622070312,200.02499389648438,206.97500610351562,180.60000610351562,183.85000610351562,507692,2022-11-28
2022-12-05,199.1925048828125,199.8249969482422,213.9499969482422,198.3249969482422,204.97500610351562,865686,2022-12-05
2022-12-12,209.28546142578125,209.9499969482422,215.5,199.27499389648438,201.9499969482422,473124,2022-12-12
2022-12-19,210.3570556640625,211.02499389648438,244.0,205.5500030517578,210.47500610351562,1168068,2022-12-19
2022-12-26,214.61854553222656,215.3000030517578,229.35000610351562,205.8000030517578,209.0,561904,2022-12-26
2023-01-02,215.19171142578125,215.875,221.77499389648438,209.3000030517578,215.3000030517578,216690,2023-01-02
2023-01-09,213.54693603515625,214.22500610351562,217.9499969482422,210.5,217.89999389648438,231568,2023-01-09
2023-01-16,223.01687622070312,223.72500610351562,230.97500610351562,209.6999969482422,217.4499969482422,483884,2023-01-16
2023-01-23,225.85784912109375,226.5749969482422,239.5,221.1750030517578,223.72500610351562,698962,2023-01-23
2023-01-30,228.12564086914062,228.85000610351562,231.97500610351562,215.0,220.0,730872,2023-01-30
2023-02-06,228.54928588867188,229.27499389648438,234.4499969482422,225.8249969482422,229.9250030517578,306710,2023-02-06
2023-02-13,243.9005584716797,244.6750030517578,247.4499969482422,228.875,229.5,404610,2023-02-13
2023-02-20,256.6600341796875,257.4750061035156,260.0,248.4250030517578,249.52499389648438,625072,2023-02-20
2023-02-27,271.4381103515625,272.29998779296875,279.70001220703125,257.54998779296875,259.3999938964844,739404,2023-02-27
2023-03-06,255.862548828125,256.67498779296875,276.2250061035156,255.5500030517578,272.29998779296875,323392,2023-03-06
2023-03-13,243.05323791503906,243.8249969482422,258.79998779296875,242.1750030517578,256.67498779296875,233482,2023-03-13
2023-03-20,240.76052856445312,241.52499389648438,252.5,235.5500030517578,244.1750030517578,155896,2023-03-20
2023-03-27,242.35546875,243.125,246.9499969482422,233.0,244.47500610351562,101824,2023-03-27
2023-04-03,246.1932830810547,246.97500610351562,249.97500610351562,238.0,240.02499389648438,68708,2023-04-03
2023-04-10,242.38038635253906,243.14999389648438,249.9499969482422,240.27499389648438,249.9499969482422,136610,2023-04-10
2023-04-17,237.9694061279297,238.72500610351562,246.9499969482422,236.5,243.14999389648438,310566,2023-04-17
2023-04-24,234.45555114746094,235.1999969482422,240.0,232.875,236.0,306464,2023-04-24
2023-05-01,231.41519165039062,232.14999389648438,238.8000030517578,230.35000610351562,235.1999969482422,122048,2023-05-01
2023-05-08,224.28782653808594,225.0,235.875,222.0,232.5,169986,2023-05-08
2023-05-15,224.68655395507812,225.39999389648438,234.47500610351562,221.0,223.125,363596,2023-05-15
2023-05-22,233.03504943847656,233.77499389648438,245.5,224.0500030517578,230.47500610351562,514008,2023-05-22
2023-05-29,227.4777069091797,228.1999969482422,237.5,226.89999389648438,236.97500610351562,556674,2023-05-29
2023-06-05,224.76132202148438,225.47500610351562,230.3000030517578,223.6999969482422,226.0749969482422,402356,2023-06-05
2023-06-12,224.28782653808594,225.0,228.8000030517578,221.0,226.4499969482422,479358,2023-06-12
2023-06-19,219.82699584960938,220.52499389648438,225.72500610351562,220.0,225.0,209320,2023-06-19
2023-06-26,221.2724151611328,221.97500610351562,226.4250030517578,217.5749969482422,217.5749969482422,289234,2023-06-26
2023-07-03,220.47494506835938,221.1750030517578,226.22500610351562,218.5500030517578,225.0,145634,2023-07-03
2023-07-10,221.9951171875,222.6999969482422,225.3249969482422,218.77499389648438,218.77499389648438,300272,2023-07-10
2023-07-17,217.2850799560547,217.97500610351562,224.89999389648438,217.27499389648438,221.85000610351562,196820,2023-07-17
2023-07-24,213.27281188964844,213.9499969482422,225.0,206.5500030517578,220.0500030517578,216504,2023-07-24
2023-07-31,214.76805114746094,215.4499969482422,225.0,212.52499389648438,215.02499389648438,213938,2023-07-31
2023-08-07,218.35665893554688,219.0500030517578,238.5,215.0500030517578,218.5,1616064,2023-08-07
2023-08-14,218.75538635253906,219.4499969482422,223.6999969482422,212.27499389648438,217.3000030517578,764368,2023-08-14
2023-08-21,212.7494659423828,213.4250030517578,223.97500610351562,212.5500030517578,223.97500610351562,306036,2023-08-21
2023-08-28,214.76805114746094,215.4499969482422,221.89999389648438,208.5500030517578,216.6999969482422,534302,2023-08-28
2023-09-04,212.12644958496094,212.8000030517578,219.1750030517578,209.52499389648438,217.4499969482422,234004,2023-09-04
2023-09-11,209.509765625,210.1750030517578,215.4499969482422,201.77499389648438,215.4499969482422,338060,2023-09-11
2023-09-18,235.50221252441406,236.25,239.9499969482422,207.8000030517578,210.1750030517578,781874,2023-09-18
2023-09-25,243.78138732910156,244.27499389648438,251.9499969482422,239.625,240.25,1381898,2023-09-25
2023-10-02,254.03562927246094,254.5500030517578,256.3999938964844,235.10000610351562,244.27499389648438,480258,2023-10-02
2023-10-09,248.57168579101562,249.0749969482422,255.64999389648438,247.5,250.52499389648438,242464,2023-10-09
2023-10-16,250.21836853027344,250.72500610351562,261.1000061035156,235.9499969482422,251.97500610351562,381306,2023-10-16
2023-10-23,246.65057373046875,247.14999389648438,269.0,245.5500030517578,251.0,326090,2023-10-23
2023-10-30,244.45501708984375,244.9499969482422,256.54998779296875,242.10000610351562,249.3000030517578,85270,2023-10-30
2023-11-06,237.76856994628906,238.25,262.0,231.0500030517578,247.9499969482422,386036,2023-11-06
2023-11-13,262.0693664550781,262.6000061035156,270.95001220703125,234.0500030517578,234.60000610351562,409661,2023-11-13
2023-11-20,245.5528106689453,246.0500030517578,268.45001220703125,244.10000610351562,265.0,202877,2023-11-20
2023-11-27,234.8744354248047,235.35000610351562,256.95001220703125,231.35000610351562,246.0500030517578,168669,2023-11-27
2023-12-04,235.17381286621094,235.64999389648438,241.0,230.0,241.0,169833,2023-12-04
2023-12-11,242.05987548828125,242.5500030517578,245.64999389648438,233.5500030517578,234.64999389648438,196729,2023-12-11
2023-12-18,249.0457305908203,249.5500030517578,256.45001220703125,243.8000030517578,243.9499969482422,384098,2023-12-18
2023-12-25,247.44895935058594,247.9499969482422,253.64999389648438,246.5,249.5500030517578,472763,2023-12-25
2024-01-01,246.60069274902344,247.10000610351562,253.39999389648438,245.10000610351562,249.3000030517578,373238,2024-01-01
2024-01-08,247.09967041015625,247.60000610351562,263.45001220703125,241.0500030517578,254.0,416132,2024-01-08
2024-01-15,234.02613830566406,234.5,251.9499969482422,232.0500030517578,249.9499969482422,212022,2024-01-15
2024-01-22,230.58311462402344,231.0500030517578,240.9499969482422,230.0,234.5,83339,2024-01-22
2024-01-29,227.9883575439453,228.4499969482422,237.8000030517578,226.85000610351562,231.0,173693,2024-01-29
2024-02-05,222.898681640625,223.35000610351562,230.5,221.5,228.4499969482422,213327,2024-02-05
2024-02-12,207.42999267578125,207.85000610351562,224.89999389648438,205.14999389648438,223.35000610351562,317184,2024-02-12
2024-02-19,249.64451599121094,250.14999389648438,254.35000610351562,205.0500030517578,210.85000610351562,776331,2024-02-19
2024-02-26,259.4247131347656,259.95001220703125,260.54998779296875,241.14999389648438,256.0,473358,2024-02-26
2024-03-04,258.47662353515625,259.0,264.0,252.5,261.25,328087,2024-03-04
2024-03-11,257.4786682128906,258.0,270.0,236.0,259.75,417907,2024-03-11
2024-03-18,250.64248657226562,251.14999389648438,263.8999938964844,242.0,259.5,384067,2024-03-18
2024-03-25,243.55685424804688,244.0500030517578,272.45001220703125,243.0,252.9499969482422,388625,2024-03-25
2024-04-01,237.21966552734375,237.6999969482422,248.60000610351562,235.0,245.85000610351562,110377,2024-04-01
2024-04-08,224.04635620117188,224.5,241.0,214.14999389648438,239.89999389648438,314364,2024-04-08
2024-04-15,232.47927856445312,232.9499969482422,244.9499969482422,216.0,220.0,220568,2024-04-15
2024-04-22,228.2877655029297,228.75,240.14999389648438,227.5,236.4499969482422,219661,2024-04-22
2024-04-29,225.44351196289062,225.89999389648438,236.0,224.5,233.9499969482422,61121,2024-04-29
2024-05-06,220.5534210205078,221.0,228.60000610351562,211.10000610351562,228.60000610351562,114877,2024-05-06
2024-05-13,218.90676879882812,219.35000610351562,230.60000610351562,212.6999969482422,221.5,103723,2024-05-13
2024-05-20,240.8623046875,241.35000610351562,243.0,214.89999389648438,214.89999389648438,328789,2024-05-20
2024-05-27,250.69239807128906,251.1999969482422,253.0500030517578,237.39999389648438,244.89999389648438,375371,2024-05-27
2024-06-03,265.8616638183594,266.3999938964844,272.0,246.5,254.0,724918,2024-06-03
2024-06-10,286.96893310546875,287.54998779296875,288.8999938964844,271.0,271.5,547118,2024-06-10
2024-06-17,302.33782958984375,302.95001220703125,311.95001220703125,287.04998779296875,287.54998779296875,681599,2024-06-17
2024-06-24,290.7612609863281,291.3500061035156,302.79998779296875,283.0,302.79998779296875,358592,2024-06-24
2024-07-01,299.393798828125,300.0,303.1499938964844,281.3500061035156,298.8999938964844,202787,2024-07-01
2024-07-08,278.735595703125,279.29998779296875,310.0,279.0,303.0,260597,2024-07-08
2024-07-15,266.4604797363281,267.0,282.45001220703125,262.5,281.0,153377,2024-07-15
2024-07-22,276.78955078125,277.3500061035156,284.70001220703125,261.70001220703125,262.0,188848,2024-07-22
2024-07-29,276.5400695800781,277.1000061035156,309.45001220703125,274.45001220703125,278.95001220703125,429498,2024-07-29
2024-08-05,265.51239013671875,266.04998779296875,277.95001220703125,260.04998779296875,275.04998779296875,284304,2024-08-05
2024-08-12,259.6742248535156,260.20001220703125,274.95001220703125,258.0,265.5,163957,2024-08-12
2024-08-19,250.54270935058594,251.0500030517578,266.79998779296875,248.0,261.20001220703125,173506,2024-08-19
2024-08-26,246.70046997070312,247.1999969482422,254.6999969482422,240.85000610351562,251.0500030517578,166890,2024-08-26
2024-09-02,251.0915985107422,251.60000610351562,272.8500061035156,244.11000061035156,245.0,351889,2024-09-02
2024-09-09,247.75833129882812,248.25999450683594,260.0,245.14999389648438,251.60000610351562,149412,2024-09-09
2024-09-16,245.17999267578125,245.17999267578125,251.88999938964844,237.25,250.10000610351562,84164,2024-09-16
2024-09-23,239.82000732421875,239.82000732421875,249.99000549316406,235.0500030517578,243.25,89778,2024-09-23
2024-09-30,226.16000366210938,226.16000366210938,244.6199951171875,221.25,243.8000030517578,101125,2024-09-30
2024-10-07,234.63999938964844,234.63999938964844,245.3000030517578,215.0,232.99000549316406,98514,2024-10-07
2024-10-14,220.52000427246094,220.52000427246094,239.47999572753906,220.0,234.0,134063,2024-10-14
2024-10-21,220.24000549316406,220.24000549316406,225.57000732421875,212.19000244140625,224.94000244140625,82185,2024-10-21
2024-10-28,219.5500030517578,219.5500030517578,222.3800048828125,211.5500030517578,219.0,39937,2024-10-28
2024-11-04,223.5399932861328,223.5399932861328,228.27999877929688,216.0,219.5500030517578,64578,2024-11-04
2024-11-11,210.17999267578125,210.17999267578125,222.4499969482422,206.64999389648438,220.50999450683594,51419,2024-11-11
2024-11-18,215.74000549316406,215.74000549316406,217.97999572753906,206.1300048828125,214.99000549316406,42054,2024-11-18
2024-11-25,208.38999938964844,208.38999938964844,217.69000244140625,203.9199981689453,215.74000549316406,68030,2024-11-25
2024-12-02,206.00999450683594,206.00999450683594,214.77999877929688,204.0,208.5,124987,2024-12-02
2024-12-09,206.47999572753906,206.47999572753906,214.49000549316406,204.99000549316406,205.0,118082,2024-12-09
2024-12-16,202.42999267578125,202.42999267578125,209.0,198.5,209.0,236240,2024-12-16
2024-12-23,197.22999572753906,197.22999572753906,207.5399932861328,195.11000061035156,202.42999267578125,191297,2024-12-23
2024-12-30,199.52999877929688,199.52999877929688,201.0,194.13999938964844,199.6999969482422,55851,2024-12-30
2025-01-06,189.97999572753906,189.97999572753906,203.0,187.97999572753906,203.0,114660,2025-01-06
2025-01-13,210.85000610351562,210.85000610351562,227.0,176.9499969482422,191.0,805273,2025-01-13
2025-01-20,200.30999755859375,200.30999755859375,215.94000244140625,198.16000366210938,214.6999969482422,225841,2025-01-20
2025-01-27,202.6699981689453,202.6699981689453,206.88999938964844,184.97000122070312,198.11000061035156,335870,2025-01-27
2025-02-03,196.5800018310547,196.5800018310547,205.0,195.5,202.6699981689453,110760,2025-02-03
2025-02-10,182.02999877929688,182.02999877929688,198.82000732421875,175.14999389648438,198.24000549316406,244763,2025-02-10
2025-02-17,186.07000732421875,186.07000732421875,192.6699981689453,176.72999572753906,180.97000122070312,201389,2025-02-17
2025-02-24,197.6699981689453,197.6699981689453,205.5,182.00999450683594,192.9499969482422,294537,2025-02-24
2025-03-03,202.02000427246094,202.02000427246094,204.5,189.0,200.0,208447,2025-03-03
2025-03-10,215.02000427246094,215.02000427246094,219.61000061035156,199.14999389648438,200.0,505538,2025-03-10
2025-03-17,241.5500030517578,241.5500030517578,254.0,216.05999755859375,220.0,533770,2025-03-17
2025-03-24,235.22000122070312,235.22000122070312,248.1699981689453,224.5,237.6999969482422,444338,2025-03-24
2025-03-31,233.88999938964844,233.88999938964844,245.52999877929688,230.3300018310547,235.22000122070312,202171,2025-03-31
2025-04-07,242.1999969482422,242.1999969482422,244.99000549316406,210.0,210.0,298200,2025-04-07
2025-04-14,268.1099853515625,268.1099853515625,269.45001220703125,241.58999633789062,244.39999389648438,530595,2025-04-14
2025-04-21,271.4800109863281,271.4800109863281,280.75,264.1499938964844,270.989990234375,639999,2025-04-21
2025-04-28,296.0,296.0,296.29998779296875,270.989990234375,271.0,533146,2025-04-28
2025-05-05,338.3500061035156,338.3500061035156,353.25,291.79998779296875,299.0,3558721,2025-05-05
2025-05-12,352.1499938964844,352.1499938964844,375.0,333.3500061035156,348.79998779296875,1835773,2025-05-12
2025-05-19,381.8500061035156,381.8500061035156,388.1499938964844,348.0,352.1499938964844,1600337,2025-05-19
2025-05-26,374.79998779296875,374.79998779296875,422.20001220703125,366.20001220703125,388.8999938964844,1756316,2025-05-26
2025-06-02,445.3500061035156,445.3500061035156,449.1000061035156,375.3999938964844,376.0,1850621,2025-06-02
2025-06-09,488.8999938964844,488.8999938964844,504.0,446.0,447.0,1727589,2025-06-09
2025-06-16,509.25,509.25,530.0,478.25,490.04998779296875,1449691,2025-06-16
2025-06-23,511.3500061035156,511.3500061035156,544.0999755859375,486.3500061035156,505.0,1142533,2025-06-23
2025-06-30,446.8999938964844,446.8999938964844,514.7999877929688,436.20001220703125,512.0,947948,2025-06-30
2025-07-07,437.3999938964844,437.3999938964844,451.25,411.95001220703125,436.0,1166637,2025-07-07
2025-07-14,482.29998779296875,482.29998779296875,484.79998779296875,438.29998779296875,442.95001220703125,643928,2025-07-14
