Date,Adj Close_RAMCOIND.NS,Close_RAMCOIND.NS,High_RAMCOIND.NS,Low_RAMCOIND.NS,Open_RAMCOIND.NS,Volume_RAMCOIND.NS,Date
2021-08-09,302.23968505859375,306.45001220703125,326.5,276.79998779296875,324.5,1087309,2021-08-09
2021-08-16,283.2541809082031,287.20001220703125,308.0,283.70001220703125,306.5,308444,2021-08-16
2021-08-23,287.24853515625,291.25,298.0,271.04998779296875,292.3999938964844,432221,2021-08-23
2021-08-30,283.303466796875,287.25,303.70001220703125,281.0,291.5,591991,2021-08-30
2021-09-06,298.9356994628906,303.1000061035156,305.5,282.29998779296875,288.3999938964844,456719,2021-09-06
2021-09-13,297.1111145019531,301.25,327.5,295.0,296.25,1650973,2021-09-13
2021-09-20,290.799072265625,294.8500061035156,334.8500061035156,286.0,298.79998779296875,618568,2021-09-20
2021-09-27,299.5274963378906,303.70001220703125,318.0,294.0,297.0,647528,2021-09-27
2021-10-04,302.28900146484375,306.5,314.0,296.0,304.6499938964844,555515,2021-10-04
2021-10-11,294.0537109375,298.1499938964844,310.95001220703125,296.29998779296875,308.04998779296875,478448,2021-10-11
2021-10-18,285.2760009765625,289.25,309.8999938964844,284.04998779296875,299.95001220703125,872192,2021-10-18
2021-10-25,277.9776916503906,281.8500061035156,306.0,279.70001220703125,293.04998779296875,727312,2021-10-25
2021-11-01,277.7311096191406,281.6000061035156,286.0,275.79998779296875,283.0,450256,2021-11-01
2021-11-08,272.8984680175781,276.70001220703125,284.95001220703125,275.5,281.8500061035156,439275,2021-11-08
2021-11-15,263.3809814453125,267.04998779296875,278.1000061035156,264.25,275.20001220703125,195992,2021-11-15
2021-11-22,252.4828338623047,256.0,271.0,251.4499969482422,268.29998779296875,446580,2021-11-22
2021-11-29,247.79808044433594,251.25,258.8999938964844,239.0,251.60000610351562,285313,2021-11-29
2021-12-06,255.73745727539062,259.29998779296875,267.1499938964844,249.6999969482422,258.0,315567,2021-12-06
2021-12-13,239.26693725585938,242.60000610351562,264.0,241.0500030517578,260.6000061035156,232627,2021-12-13
2021-12-20,241.0421905517578,244.39999389648438,247.75,229.25,237.1999969482422,239687,2021-12-20
2021-12-27,247.40359497070312,250.85000610351562,260.0,239.5,245.60000610351562,402353,2021-12-27
2022-01-03,267.7205505371094,271.45001220703125,275.8999938964844,251.0,252.0,749846,2022-01-03
2022-01-10,265.6986999511719,269.3999938964844,275.29998779296875,266.54998779296875,272.1000061035156,388699,2022-01-10
2022-01-17,267.9178161621094,271.6499938964844,291.0,269.5,270.75,748944,2022-01-17
2022-01-24,241.78189086914062,245.14999389648438,261.25,240.25,260.5,434005,2022-01-24
2022-01-31,245.13519287109375,248.5500030517578,262.3500061035156,244.0,244.5500030517578,353859,2022-01-31
2022-02-07,235.7163848876953,239.0,257.25,235.10000610351562,249.8000030517578,187458,2022-02-07
2022-02-14,235.37118530273438,238.64999389648438,253.39999389648438,223.3000030517578,235.10000610351562,644439,2022-02-14
2022-02-21,214.65969848632812,217.64999389648438,244.60000610351562,205.0500030517578,239.85000610351562,317379,2022-02-21
2022-02-28,212.7858123779297,215.75,225.0,209.64999389648438,220.89999389648438,205769,2022-02-28
2022-03-07,216.13909912109375,219.14999389648438,225.0,205.10000610351562,212.5,323564,2022-03-07
2022-03-14,220.0841522216797,223.14999389648438,227.9499969482422,215.10000610351562,219.39999389648438,209749,2022-03-14
2022-03-21,209.13665771484375,212.0500030517578,227.5,210.9499969482422,225.0,344059,2022-03-21
2022-03-28,216.63223266601562,219.64999389648438,222.6999969482422,200.0,210.0,658437,2022-03-28
2022-04-04,236.60401916503906,239.89999389648438,246.85000610351562,227.10000610351562,228.9499969482422,785300,2022-04-04
2022-04-11,232.4123992919922,235.64999389648438,244.39999389648438,233.0,241.0,141703,2022-04-11
2022-04-18,229.70018005371094,232.89999389648438,243.0,226.60000610351562,230.0,219668,2022-04-18
2022-04-25,218.45681762695312,221.5,234.8000030517578,218.0,233.0,134098,2022-04-25
2022-05-02,208.49557495117188,211.39999389648438,224.0,206.5500030517578,222.60000610351562,129613,2022-05-02
2022-05-09,188.81967163085938,191.4499969482422,215.89999389648438,184.3000030517578,212.5,223147,2022-05-09
2022-05-16,191.33465576171875,194.0,202.75,189.0,192.4499969482422,143448,2022-05-16
2022-05-23,187.53753662109375,190.14999389648438,199.89999389648438,180.64999389648438,196.85000610351562,176403,2022-05-23
2022-05-30,192.0250244140625,194.6999969482422,199.39999389648438,190.5500030517578,191.14999389648438,261935,2022-05-30
2022-06-06,187.4882354736328,190.10000610351562,206.0,188.0,195.6999969482422,717536,2022-06-06
2022-06-13,168.94651794433594,171.3000030517578,189.39999389648438,170.0500030517578,185.0500030517578,196046,2022-06-13
2022-06-20,172.15188598632812,174.5500030517578,177.9499969482422,166.0,171.25,132824,2022-06-20
2022-06-27,174.71612548828125,177.14999389648438,184.6999969482422,171.0,176.25,137471,2022-06-27
2022-07-04,175.35720825195312,177.8000030517578,182.25,171.3000030517578,173.4499969482422,146507,2022-07-04
2022-07-11,171.51080322265625,173.89999389648438,179.8000030517578,169.8000030517578,178.64999389648438,140701,2022-07-11
2022-07-18,183.24729919433594,185.8000030517578,188.0,173.6999969482422,174.0,439284,2022-07-18
2022-07-25,189.7073211669922,192.35000610351562,194.89999389648438,180.14999389648438,186.8000030517578,569427,2022-07-25
2022-08-01,189.75662231445312,192.39999389648438,196.9499969482422,188.0500030517578,193.0,202682,2022-08-01
2022-08-08,187.91592407226562,189.5500030517578,193.89999389648438,185.0500030517578,193.39999389648438,120873,2022-08-08
2022-08-15,199.6637420654297,201.39999389648438,210.89999389648438,187.0,189.5500030517578,430914,2022-08-15
2022-08-22,209.32969665527344,211.14999389648438,216.89999389648438,200.0,200.9499969482422,498448,2022-08-22
2022-08-29,209.82537841796875,211.64999389648438,217.5,203.25,205.0,277694,2022-08-29
2022-09-05,213.74134826660156,215.60000610351562,224.0,206.10000610351562,212.6999969482422,509010,2022-09-05
2022-09-12,204.96763610839844,206.75,222.0,204.35000610351562,216.6999969482422,444347,2022-09-12
2022-09-19,194.45901489257812,196.14999389648438,209.5,178.8000030517578,205.0500030517578,318082,2022-09-19
2022-09-26,186.18099975585938,187.8000030517578,196.3000030517578,185.39999389648438,194.0,241664,2022-09-26
2022-10-03,189.997802734375,191.64999389648438,192.89999389648438,180.0,188.75,227997,2022-10-03
2022-10-10,184.9417724609375,186.5500030517578,198.6999969482422,183.8000030517578,192.0500030517578,283455,2022-10-10
2022-10-17,180.77798461914062,182.35000610351562,192.14999389648438,180.9499969482422,187.5,167847,2022-10-17
2022-10-24,180.3814239501953,181.9499969482422,189.5,179.5500030517578,185.10000610351562,207341,2022-10-24
2022-10-31,179.24134826660156,180.8000030517578,190.0,179.5,182.0,472735,2022-10-31
2022-11-07,169.67453002929688,171.14999389648438,182.89999389648438,169.25,181.75,496988,2022-11-07
2022-11-14,163.42884826660156,164.85000610351562,171.0,163.0,170.0,324491,2022-11-14
2022-11-21,163.3297119140625,164.75,166.89999389648438,160.0500030517578,165.6999969482422,419807,2022-11-21
2022-11-28,165.11419677734375,166.5500030517578,169.0,164.0,165.60000610351562,445260,2022-11-28
2022-12-05,165.01504516601562,166.4499969482422,169.35000610351562,164.0500030517578,169.0,402343,2022-12-05
2022-12-12,162.04092407226562,163.4499969482422,175.0,162.5,167.3000030517578,888887,2022-12-12
2022-12-19,152.72195434570312,154.0500030517578,164.4499969482422,152.39999389648438,164.3000030517578,416087,2022-12-19
2022-12-26,158.86851501464844,160.25,161.0,152.10000610351562,154.0,294069,2022-12-26
2023-01-02,158.5710906982422,159.9499969482422,167.89999389648438,158.14999389648438,160.5,690312,2023-01-02
2023-01-09,159.2154998779297,160.60000610351562,162.0,157.0,162.0,202381,2023-01-09
2023-01-16,156.98489379882812,158.35000610351562,161.5500030517578,156.9499969482422,161.4499969482422,163587,2023-01-16
2023-01-23,143.6508331298828,144.89999389648438,159.35000610351562,142.0,158.89999389648438,301984,2023-01-23
2023-01-30,141.71763610839844,142.9499969482422,148.9499969482422,139.10000610351562,145.64999389648438,481488,2023-01-30
2023-02-06,143.74998474121094,145.0,148.5,140.8000030517578,140.8000030517578,296761,2023-02-06
2023-02-13,141.2715301513672,142.5,145.75,141.0,145.0,194179,2023-02-13
2023-02-20,135.12496948242188,136.3000030517578,142.4499969482422,133.3000030517578,141.5,282915,2023-02-20
2023-02-27,135.9180908203125,137.10000610351562,140.0,131.5,137.0,327846,2023-02-27
2023-03-06,134.72842407226562,135.89999389648438,140.0,135.4499969482422,137.8000030517578,265913,2023-03-06
2023-03-13,127.68964385986328,128.8000030517578,136.14999389648438,127.0,135.5500030517578,460184,2023-03-13
2023-03-20,124.3685073852539,125.44999694824219,133.0,124.05000305175781,128.60000610351562,570949,2023-03-20
2023-03-27,122.98058319091797,124.05000305175781,129.9499969482422,117.3499984741211,126.0,905680,2023-03-27
2023-04-03,127.24351501464844,128.35000610351562,129.0500030517578,124.1500015258789,125.0,431330,2023-04-03
2023-04-10,130.21766662597656,131.35000610351562,136.75,126.75,128.89999389648438,536779,2023-04-10
2023-04-17,132.15084838867188,133.3000030517578,134.0,127.69999694824219,131.10000610351562,301938,2023-04-17
2023-04-24,128.7305908203125,129.85000610351562,133.89999389648438,128.0,133.89999389648438,429195,2023-04-24
2023-05-01,129.32540893554688,130.4499969482422,133.6999969482422,128.25,129.85000610351562,468773,2023-05-01
2023-05-08,138.74351501464844,139.9499969482422,142.85000610351562,127.0,130.4499969482422,1409581,2023-05-08
2023-05-15,150.54092407226562,151.85000610351562,155.0,140.10000610351562,149.85000610351562,1853879,2023-05-15
2023-05-22,143.40298461914062,144.64999389648438,156.5,144.0,152.4499969482422,1309237,2023-05-22
2023-05-29,158.52151489257812,159.89999389648438,166.0,145.39999389648438,145.39999389648438,1086341,2023-05-29
2023-06-05,166.30384826660156,167.75,169.1999969482422,158.25,160.3000030517578,1417397,2023-06-05
2023-06-12,170.86419677734375,172.35000610351562,175.64999389648438,167.39999389648438,168.4499969482422,1014102,2023-06-12
2023-06-19,162.58616638183594,164.0,174.5,161.3000030517578,174.0500030517578,520706,2023-06-19
2023-06-26,162.98272705078125,164.39999389648438,170.0,161.5500030517578,164.85000610351562,304675,2023-06-26
2023-07-03,170.12066650390625,171.60000610351562,179.0,163.85000610351562,164.9499969482422,765675,2023-07-03
2023-07-10,172.94607543945312,174.4499969482422,178.5,166.5,170.5,709509,2023-07-10
2023-07-17,170.61634826660156,172.10000610351562,178.35000610351562,170.25,174.4499969482422,439504,2023-07-17
2023-07-24,179.24134826660156,180.8000030517578,183.8000030517578,170.5500030517578,171.14999389648438,820516,2023-07-24
2023-07-31,182.0667724609375,183.64999389648438,189.5,181.5,183.4499969482422,1016513,2023-07-31
2023-08-07,182.4156494140625,183.0,187.89999389648438,178.25,185.0,696661,2023-08-07
2023-08-14,171.5504608154297,172.10000610351562,178.0500030517578,169.6999969482422,177.0,544970,2023-08-14
2023-08-21,179.47508239746094,180.0500030517578,185.0,169.9499969482422,171.5,547694,2023-08-21
2023-08-28,189.69235229492188,190.3000030517578,193.5,175.85000610351562,180.8000030517578,1669290,2023-08-28
2023-09-04,189.54281616210938,190.14999389648438,192.8000030517578,184.3000030517578,191.3000030517578,628322,2023-09-04
2023-09-11,181.96710205078125,182.5500030517578,198.0,181.0,191.0,696834,2023-09-11
2023-09-18,177.7306671142578,178.3000030517578,187.5500030517578,176.89999389648438,182.64999389648438,382765,2023-09-18
2023-09-25,180.57156372070312,181.14999389648438,193.0,178.0,179.1999969482422,675812,2023-09-25
2023-10-02,180.07315063476562,180.64999389648438,182.10000610351562,176.10000610351562,181.14999389648438,259176,2023-10-02
2023-10-09,182.11660766601562,182.6999969482422,185.0,173.60000610351562,176.0,391147,2023-10-09
2023-10-16,192.53323364257812,193.14999389648438,206.5,181.8000030517578,183.0,2730294,2023-10-16
2023-10-23,213.41635131835938,214.10000610351562,220.0,194.0,194.0,4370758,2023-10-23
2023-10-30,220.59336853027344,221.3000030517578,232.1999969482422,213.14999389648438,218.8000030517578,2830402,2023-10-30
2023-11-06,201.8533935546875,202.5,229.5,197.89999389648438,223.35000610351562,1594163,2023-11-06
2023-11-13,197.56712341308594,198.1999969482422,211.10000610351562,196.0,208.5,947108,2023-11-13
2023-11-20,213.31666564941406,214.0,230.0,197.10000610351562,198.35000610351562,3470594,2023-11-20
2023-11-27,213.1671600341797,213.85000610351562,220.4499969482422,210.60000610351562,214.0,695013,2023-11-27
2023-12-04,208.6815185546875,209.35000610351562,224.75,206.60000610351562,215.0,1149057,2023-12-04
2023-12-11,231.6080780029297,232.35000610351562,239.8000030517578,208.4499969482422,209.5,3507379,2023-12-11
2023-12-18,214.91156005859375,215.60000610351562,232.75,207.5500030517578,232.35000610351562,1640417,2023-12-18
2023-12-25,216.2572479248047,216.9499969482422,225.8000030517578,211.35000610351562,215.60000610351562,1105291,2023-12-25
2024-01-01,227.02276611328125,227.75,232.85000610351562,212.4499969482422,217.9499969482422,2062304,2024-01-01
2024-01-08,242.07455444335938,242.85000610351562,248.8000030517578,223.39999389648438,228.0,2638349,2024-01-08
2024-01-15,238.58572387695312,239.35000610351562,245.4499969482422,227.0,242.5500030517578,1178209,2024-01-15
2024-01-22,237.3397216796875,238.10000610351562,245.0500030517578,227.0500030517578,239.35000610351562,542260,2024-01-22
2024-01-29,256.52825927734375,257.3500061035156,261.0,236.0500030517578,243.0,2986582,2024-01-29
2024-02-05,242.42343139648438,243.1999969482422,274.5,241.0,260.0,2917624,2024-02-05
2024-02-12,236.69178771972656,237.4499969482422,246.1999969482422,225.0,244.89999389648438,798869,2024-02-12
2024-02-19,229.9633331298828,230.6999969482422,248.10000610351562,225.5500030517578,237.89999389648438,551524,2024-02-19
2024-02-26,225.27835083007812,226.0,231.89999389648438,217.10000610351562,231.8000030517578,750559,2024-02-26
2024-03-04,217.00485229492188,217.6999969482422,226.39999389648438,208.1999969482422,225.0500030517578,672234,2024-03-04
2024-03-11,211.0240020751953,211.6999969482422,220.64999389648438,193.0,217.75,767110,2024-03-11
2024-03-18,209.7779998779297,210.4499969482422,212.14999389648438,201.35000610351562,211.14999389648438,480460,2024-03-18
2024-03-25,200.35818481445312,201.0,213.0,200.0,210.4499969482422,508487,2024-03-25
2024-04-01,221.44064331054688,222.14999389648438,225.8000030517578,202.10000610351562,202.10000610351562,538135,2024-04-01
2024-04-08,228.1192626953125,228.85000610351562,233.75,218.0,223.3000030517578,699464,2024-04-08
2024-04-15,227.77037048339844,228.5,234.5,212.6999969482422,224.9499969482422,984392,2024-04-15
2024-04-22,228.31861877441406,229.0500030517578,237.0,228.0500030517578,230.39999389648438,489193,2024-04-22
2024-04-29,218.3505401611328,219.0500030517578,230.75,213.10000610351562,230.75,315767,2024-04-29
2024-05-06,218.749267578125,219.4499969482422,226.1999969482422,215.10000610351562,219.89999389648438,338550,2024-05-06
2024-05-13,217.35374450683594,218.0500030517578,227.0,214.5,216.8000030517578,252255,2024-05-13
2024-05-20,236.29307556152344,237.0500030517578,253.6999969482422,214.0,220.75,1653859,2024-05-20
2024-05-27,229.1658935546875,229.89999389648438,247.3000030517578,223.5500030517578,238.39999389648438,1146570,2024-05-27
2024-06-03,244.9652862548828,245.75,255.64999389648438,207.0,237.0,1414196,2024-06-03
2024-06-10,250.5872802734375,251.38999938964844,260.8900146484375,245.6199951171875,247.75,1030113,2024-06-10
2024-06-17,245.02508544921875,245.80999755859375,252.89999389648438,242.0,251.38999938964844,332502,2024-06-17
2024-06-24,248.01551818847656,248.80999755859375,266.0,241.8300018310547,242.0,1438933,2024-06-24
2024-07-01,258.2228088378906,259.04998779296875,272.6499938964844,249.00999450683594,249.8000030517578,1656054,2024-07-01
2024-07-08,250.66702270507812,251.47000122070312,268.95001220703125,247.2100067138672,260.25,951027,2024-07-08
2024-07-15,240.03109741210938,240.8000030517578,257.7200012207031,236.9600067138672,252.9499969482422,574002,2024-07-15
2024-07-22,246.6199951171875,247.41000366210938,251.35000610351562,232.6999969482422,239.89999389648438,430748,2024-07-22
2024-07-29,241.6459197998047,242.4199981689453,257.17999267578125,239.36000061035156,248.8000030517578,670740,2024-07-29
2024-08-05,230.4517822265625,231.19000244140625,245.0,226.1300048828125,235.1999969482422,580989,2024-08-05
2024-08-12,224.33999633789062,224.33999633789062,231.47000122070312,219.94000244140625,230.0,383094,2024-08-12
2024-08-19,246.1699981689453,246.1699981689453,249.1999969482422,222.4499969482422,222.4499969482422,787182,2024-08-19
2024-08-26,244.63999938964844,244.63999938964844,253.77999877929688,239.0,246.89999389648438,540964,2024-08-26
2024-09-02,248.75999450683594,248.75999450683594,263.0,237.60000610351562,243.0,1183421,2024-09-02
2024-09-09,245.25999450683594,245.25999450683594,249.9499969482422,236.8000030517578,248.0,456100,2024-09-09
2024-09-16,242.4199981689453,242.4199981689453,250.89999389648438,238.0,245.85000610351562,533856,2024-09-16
2024-09-23,250.05999755859375,250.05999755859375,260.8999938964844,240.0,243.6999969482422,1408118,2024-09-23
2024-09-30,238.1300048828125,238.1300048828125,250.9600067138672,235.3699951171875,249.0,410265,2024-09-30
2024-10-07,231.63999938964844,231.63999938964844,239.9499969482422,220.0,239.9499969482422,442219,2024-10-07
2024-10-14,247.1699981689453,247.1699981689453,254.0,236.82000732421875,239.00999450683594,779702,2024-10-14
2024-10-21,234.1699981689453,234.1699981689453,256.8999938964844,230.52000427246094,244.00999450683594,1737957,2024-10-21
2024-10-28,246.4499969482422,246.4499969482422,250.0,229.0,235.85000610351562,973903,2024-10-28
2024-11-04,281.70001220703125,281.70001220703125,296.0,239.8000030517578,247.9499969482422,4093748,2024-11-04
2024-11-11,283.25,283.25,309.95001220703125,274.29998779296875,280.0,3200189,2024-11-11
2024-11-18,287.42999267578125,287.42999267578125,292.2900085449219,272.79998779296875,289.0,749590,2024-11-18
2024-11-25,303.4200134277344,303.4200134277344,308.3999938964844,281.0,295.0,1342521,2024-11-25
2024-12-02,318.54998779296875,318.54998779296875,324.3500061035156,297.95001220703125,304.0,1695798,2024-12-02
2024-12-09,294.04998779296875,294.04998779296875,320.1499938964844,278.6000061035156,318.79998779296875,1244090,2024-12-09
2024-12-16,284.0,284.0,305.8500061035156,281.8500061035156,294.04998779296875,1140630,2024-12-16
2024-12-23,271.1000061035156,271.1000061035156,289.95001220703125,266.0,288.1499938964844,417158,2024-12-23
2024-12-30,273.25,273.25,282.0,258.75,271.0,519312,2024-12-30
2025-01-06,257.79998779296875,257.79998779296875,275.45001220703125,253.9499969482422,274.6499938964844,662633,2025-01-06
2025-01-13,261.70001220703125,261.70001220703125,265.0,244.8000030517578,257.0,550511,2025-01-13
2025-01-20,253.89999389648438,253.89999389648438,263.04998779296875,247.10000610351562,262.70001220703125,454842,2025-01-20
2025-01-27,248.66000366210938,248.66000366210938,252.89999389648438,229.3000030517578,250.0,691791,2025-01-27
2025-02-03,251.49000549316406,251.49000549316406,259.0,241.11000061035156,248.66000366210938,280118,2025-02-03
2025-02-10,231.1699981689453,231.1699981689453,255.0,225.0,250.0,876041,2025-02-10
2025-02-17,232.25,232.25,240.0,223.64999389648438,229.10000610351562,508574,2025-02-17
2025-02-24,229.4600067138672,229.4600067138672,234.07000732421875,218.0,231.0500030517578,413821,2025-02-24
2025-03-03,244.47000122070312,244.47000122070312,246.2899932861328,216.97999572753906,230.69000244140625,504098,2025-03-03
2025-03-10,225.75999450683594,225.75999450683594,244.41000366210938,222.1999969482422,242.2100067138672,298509,2025-03-10
2025-03-17,230.8699951171875,230.8699951171875,237.8800048828125,218.94000244140625,225.6999969482422,327883,2025-03-17
2025-03-24,226.66000366210938,226.66000366210938,244.0,225.0,232.10000610351562,692996,2025-03-24
2025-03-31,237.16000366210938,237.16000366210938,242.8000030517578,226.66000366210938,226.66000366210938,289505,2025-03-31
2025-04-07,233.83999633789062,233.83999633789062,242.00999450683594,215.0,220.0,332633,2025-04-07
2025-04-14,242.36000061035156,242.36000061035156,246.0,235.39999389648438,235.6999969482422,172740,2025-04-14
2025-04-21,235.1300048828125,235.1300048828125,247.5,233.4199981689453,243.0,364614,2025-04-21
2025-04-28,227.8000030517578,227.8000030517578,238.39999389648438,226.80999755859375,235.1300048828125,221044,2025-04-28
2025-05-05,226.4499969482422,226.4499969482422,238.74000549316406,218.49000549316406,231.0,406789,2025-05-05
2025-05-12,253.27999877929688,253.27999877929688,255.61000061035156,231.0,231.0,510334,2025-05-12
2025-05-19,252.8800048828125,252.8800048828125,266.0,244.8300018310547,254.25,1104809,2025-05-19
2025-05-26,257.0299987792969,257.0299987792969,265.8699951171875,251.9499969482422,256.0,513489,2025-05-26
2025-06-02,263.04998779296875,263.04998779296875,277.0,256.8999938964844,256.8999938964844,612283,2025-06-02
2025-06-09,274.29998779296875,274.29998779296875,285.0,260.70001220703125,260.70001220703125,696759,2025-06-09
2025-06-16,259.1000061035156,259.1000061035156,277.54998779296875,257.54998779296875,271.54998779296875,339754,2025-06-16
2025-06-23,279.04998779296875,279.04998779296875,298.3999938964844,252.0500030517578,257.0,2269286,2025-06-23
2025-06-30,290.25,290.25,295.1000061035156,271.95001220703125,280.3999938964844,1176034,2025-06-30
2025-07-07,285.3500061035156,285.3500061035156,293.1499938964844,280.8999938964844,290.25,617540,2025-07-07
2025-07-14,282.3500061035156,282.3500061035156,287.0,278.29998779296875,285.3500061035156,106131,2025-07-14
