Date,Adj Close_SHAKTIPUMP.NS,Close_SHAKTIPUMP.NS,High_SHAKTIPUMP.NS,Low_SHAKTIPUMP.NS,Open_SHAKTIPUMP.NS,Volume_SHAKTIPUMP.NS,Date
2021-03-08,89.80311584472656,91.125,98.92500305175781,90.08333587646484,94.36666870117188,2445756,2021-03-08
2021-03-15,84.0379867553711,85.2750015258789,94.16666412353516,76.25,91.33333587646484,3977688,2021-03-15
2021-03-22,84.78531646728516,86.03333282470703,91.08333587646484,82.53333282470703,85.83333587646484,2407170,2021-03-22
2021-03-29,85.12201690673828,86.375,88.83333587646484,85.64166259765625,86.03333282470703,783240,2021-03-29
2021-04-05,87.30653381347656,88.59166717529297,93.11666870117188,82.90833282470703,86.17500305175781,2400414,2021-04-05
2021-04-12,83.21673583984375,84.44166564941406,89.0,80.3499984741211,89.0,2253318,2021-04-12
2021-04-19,81.10614013671875,82.30000305175781,85.11666870117188,80.0,80.83333587646484,1406472,2021-04-19
2021-04-26,88.72728729248047,90.03333282470703,95.83333587646484,81.49166870117188,81.9000015258789,5801460,2021-04-26
2021-05-03,88.33309173583984,89.63333129882812,94.5,87.66666412353516,89.63333129882812,3405582,2021-05-03
2021-05-10,92.04511260986328,93.4000015258789,100.66666412353516,88.75833129882812,90.83333587646484,8271630,2021-05-10
2021-05-17,114.12017822265625,115.80000305175781,124.13333129882812,91.68333435058594,95.08333587646484,37423608,2021-05-17
2021-05-24,123.15386962890625,124.96666717529297,131.3000030517578,115.01666259765625,116.23332977294922,22373694,2021-05-24
2021-05-31,139.55413818359375,141.60833740234375,146.1666717529297,118.82499694824219,126.06666564941406,22650744,2021-05-31
2021-06-07,135.2425994873047,137.23333740234375,151.6666717529297,135.0,142.49166870117188,8617914,2021-06-07
2021-06-14,134.0846405029297,136.05833435058594,140.8333282470703,124.66666412353516,138.10000610351562,4298532,2021-06-14
2021-06-21,124.69780731201172,126.53333282470703,134.93333435058594,125.16666412353516,132.0833282470703,3074292,2021-06-21
2021-06-28,129.48565673828125,131.39166259765625,134.14999389648438,124.74166870117188,127.94999694824219,6737598,2021-06-28
2021-07-05,126.13499450683594,127.99166870117188,134.96665954589844,127.0,134.0,3832356,2021-07-05
2021-07-12,139.61163330078125,141.6666717529297,143.5,125.33333587646484,125.33333587646484,11570274,2021-07-12
2021-07-19,123.74516296386719,125.56666564941406,146.0,125.0,140.5,7345284,2021-07-19
2021-07-26,126.3731460571289,128.23333740234375,134.64999389648438,123.75833129882812,127.5,3907446,2021-07-26
2021-08-02,121.69205474853516,123.48332977294922,131.06666564941406,120.18333435058594,128.0,2476956,2021-08-02
2021-08-09,118.64523315429688,120.39166259765625,124.5,107.33333587646484,123.5,3018642,2021-08-09
2021-08-16,113.00328063964844,114.66666412353516,120.5,112.66666412353516,120.5,1170060,2021-08-16
2021-08-23,118.16890716552734,119.90833282470703,122.44166564941406,106.34166717529297,114.66666412353516,2176650,2021-08-23
2021-08-30,123.16207885742188,124.9749984741211,126.13333129882812,117.5,121.11666870117188,2408352,2021-08-30
2021-09-06,117.74186706542969,119.4749984741211,127.31666564941406,118.44999694824219,125.42500305175781,987324,2021-09-06
2021-09-13,117.50370025634766,119.23332977294922,127.80833435058594,117.21666717529297,117.83333587646484,2008530,2021-09-13
2021-09-20,120.32878875732422,122.0999984741211,123.66666412353516,113.83333587646484,119.0,1508844,2021-09-20
2021-09-27,116.77251434326172,117.15833282470703,123.15833282470703,115.83333587646484,122.13333129882812,1091094,2021-09-27
2021-10-04,116.46520233154297,116.8499984741211,119.81666564941406,115.79166412353516,118.33333587646484,1245102,2021-10-04
2021-10-11,132.97731018066406,133.4166717529297,135.5500030517578,114.83333587646484,117.16666412353516,8219016,2021-10-11
2021-10-18,112.40361785888672,112.7750015258789,139.0,110.40833282470703,135.75,10975416,2021-10-18
2021-10-25,107.83538055419922,108.19166564941406,116.0,107.0,114.9749984741211,1715814,2021-10-25
2021-11-01,110.26069641113281,110.625,111.0,106.95833587646484,110.0,941424,2021-11-01
2021-11-08,110.05304718017578,110.41666412353516,116.0,108.84166717529297,111.0,1278438,2021-11-08
2021-11-15,102.9515151977539,103.29166412353516,111.18333435058594,102.5,110.41666412353516,1083972,2021-11-15
2021-11-22,96.14069366455078,96.45833587646484,104.4000015258789,94.7249984741211,103.33333587646484,1799880,2021-11-22
2021-11-29,101.77207946777344,102.10832977294922,115.75,91.80000305175781,92.51666259765625,4117608,2021-11-29
2021-12-06,103.18408203125,103.5250015258789,105.0,99.16666412353516,102.16666412353516,1004268,2021-12-06
2021-12-13,100.0361557006836,100.36666870117188,108.75833129882812,99.48332977294922,104.99166870117188,1853184,2021-12-13
2021-12-20,97.80186462402344,98.125,101.6500015258789,96.00833129882812,100.0,1079370,2021-12-20
2021-12-27,106.1243667602539,106.4749984741211,113.9749984741211,96.51666259765625,98.01666259765625,4347642,2021-12-27
2022-01-03,113.51660919189453,113.89166259765625,118.5,107.17500305175781,107.32499694824219,5155536,2022-01-03
2022-01-10,112.63618469238281,113.00833129882812,115.76666259765625,109.0,114.70833587646484,2711688,2022-01-10
2022-01-17,102.0295639038086,102.36666870117188,118.51666259765625,98.48332977294922,113.88333129882812,11258766,2022-01-17
2022-01-24,98.93976593017578,99.26666259765625,103.10832977294922,94.29166412353516,102.5,1742304,2022-01-24
2022-01-31,98.49125671386719,98.81666564941406,105.0,98.09166717529297,101.66666412353516,2669568,2022-01-31
2022-02-07,95.22703552246094,95.54166412353516,99.96666717529297,93.9749984741211,98.8499984741211,1484622,2022-02-07
2022-02-14,96.80516052246094,97.125,99.96666717529297,90.29166412353516,95.54166412353516,2140236,2022-02-14
2022-02-21,83.93933868408203,84.21666717529297,96.74166870117188,80.0,95.45833587646484,2118480,2022-02-21
2022-02-28,79.83621978759766,80.0999984741211,85.6500015258789,78.8499984741211,82.5,1790922,2022-02-28
2022-03-07,84.28817749023438,84.56666564941406,86.16666412353516,76.80833435058594,78.08333587646484,1684488,2022-03-07
2022-03-14,86.62213134765625,86.90833282470703,87.44166564941406,80.80000305175781,84.66666412353516,1862592,2022-03-14
2022-03-21,81.86285400390625,82.13333129882812,88.33333587646484,81.76666259765625,87.95833587646484,2021688,2022-03-21
2022-03-28,82.32798767089844,82.5999984741211,83.66666412353516,75.66666412353516,82.13333129882812,4838844,2022-03-28
2022-04-04,89.0474624633789,89.34166717529297,91.41666412353516,68.55833435058594,84.63333129882812,5757426,2022-04-04
2022-04-11,92.33658599853516,92.64166259765625,96.66666412353516,88.8499984741211,89.9000015258789,2796900,2022-04-11
2022-04-18,92.36150360107422,92.66666412353516,95.79166412353516,87.875,91.83333587646484,2298084,2022-04-18
2022-04-25,88.23348236083984,88.5250015258789,95.48332977294922,87.11666870117188,92.16666412353516,2749506,2022-04-25
2022-05-02,80.04387664794922,80.30833435058594,88.33333587646484,79.83333587646484,87.66666412353516,3081930,2022-05-02
2022-05-09,73.17489624023438,73.41666412353516,80.0,69.16666412353516,80.0,1609668,2022-05-09
2022-05-16,79.00562286376953,79.26666259765625,79.6500015258789,72.83333587646484,74.33333587646484,1377498,2022-05-16
2022-05-23,72.8260498046875,73.06666564941406,80.375,69.59166717529297,79.81666564941406,978402,2022-05-23
2022-05-30,78.30793762207031,78.56666564941406,82.33333587646484,74.29166412353516,74.53333282470703,930786,2022-05-30
2022-06-06,82.80142211914062,83.07499694824219,85.5,76.43333435058594,79.83333587646484,1009134,2022-06-06
2022-06-13,75.52546691894531,75.7750015258789,82.66666412353516,75.0,82.07499694824219,998262,2022-06-13
2022-06-20,83.88118743896484,84.15833282470703,86.64166259765625,71.66666412353516,78.0,2661900,2022-06-20
2022-06-27,82.33628845214844,82.60832977294922,88.16666412353516,81.68333435058594,85.91666412353516,2147232,2022-06-27
2022-07-04,89.78668212890625,90.08333587646484,93.0,82.60832977294922,82.98332977294922,1795410,2022-07-04
2022-07-11,79.95249938964844,80.21666717529297,91.41666412353516,78.93333435058594,90.5,3394692,2022-07-11
2022-07-18,81.17346954345703,81.44166564941406,84.35832977294922,78.70833587646484,80.85832977294922,1766274,2022-07-18
2022-07-25,78.53219604492188,78.79166412353516,83.66666412353516,76.50833129882812,82.16666412353516,1352262,2022-07-25
2022-08-01,78.166748046875,78.42500305175781,80.5,77.5,79.41666412353516,818976,2022-08-01
2022-08-08,76.87931823730469,77.13333129882812,79.94166564941406,76.05833435058594,78.5,954528,2022-08-08
2022-08-15,81.29805755615234,81.56666564941406,83.94166564941406,76.83333587646484,77.13333129882812,2077002,2022-08-15
2022-08-22,83.93933868408203,84.21666717529297,86.33333587646484,79.3499984741211,81.63333129882812,2519058,2022-08-22
2022-08-29,90.89136505126953,91.19166564941406,92.83333587646484,80.8499984741211,80.8499984741211,4177932,2022-08-29
2022-09-05,93.48279571533203,93.79166412353516,96.60832977294922,89.18333435058594,92.05000305175781,4247178,2022-09-05
2022-09-12,89.16374206542969,89.45833587646484,99.66666412353516,88.5250015258789,97.16666412353516,3296226,2022-09-12
2022-09-19,84.20512390136719,84.48332977294922,90.76666259765625,83.68333435058594,90.1500015258789,1377804,2022-09-19
2022-09-26,85.06062316894531,85.34166717529297,91.6500015258789,80.5,84.0,2114304,2022-09-26
2022-10-03,85.22674560546875,85.50833129882812,87.0999984741211,83.84166717529297,85.08333587646484,642510,2022-10-03
2022-10-10,82.07051086425781,82.34166717529297,86.81666564941406,81.83333587646484,84.66666412353516,690330,2022-10-10
2022-10-17,79.96910858154297,80.23332977294922,83.04166412353516,80.0,82.33333587646484,706440,2022-10-17
2022-10-24,80.3345718383789,80.5999984741211,82.46666717529297,80.33333587646484,80.74166870117188,388200,2022-10-24
2022-10-31,80.62528228759766,80.89166259765625,83.16666412353516,78.99166870117188,80.95833587646484,913212,2022-10-31
2022-11-07,78.26641082763672,78.5250015258789,81.39166259765625,77.16666412353516,80.88333129882812,1027404,2022-11-07
2022-11-14,67.32755279541016,67.55000305175781,73.33333587646484,64.2750015258789,73.16666412353516,4542132,2022-11-14
2022-11-21,67.53519439697266,67.75833129882812,69.33333587646484,65.5,68.24166870117188,2385354,2022-11-21
2022-11-28,69.59505462646484,69.82499694824219,74.50833129882812,66.83333587646484,68.25,4689612,2022-11-28
2022-12-05,69.91899108886719,70.1500015258789,71.66666412353516,67.5,69.96666717529297,2066298,2022-12-05
2022-12-12,68.93058776855469,69.15833282470703,71.16666412353516,69.0,70.61666870117188,934068,2022-12-12
2022-12-19,63.71448516845703,63.92499923706055,70.15833282470703,63.5,69.66666412353516,1054386,2022-12-19
2022-12-26,67.859130859375,68.08333587646484,69.61666870117188,63.55833435058594,63.849998474121094,1006158,2022-12-26
2023-01-02,65.90724182128906,66.125,68.65833282470703,65.83333587646484,68.32499694824219,767172,2023-01-02
2023-01-09,66.84580993652344,67.06666564941406,69.31666564941406,65.83333587646484,66.58333587646484,1312668,2023-01-09
2023-01-16,68.14152526855469,68.36666870117188,69.15833282470703,66.60832977294922,68.0,1039428,2023-01-16
2023-01-23,70.78279876708984,71.01666259765625,78.83333587646484,67.91666412353516,68.33333587646484,7119462,2023-01-23
2023-01-30,68.42393493652344,68.6500015258789,74.99166870117188,67.65833282470703,71.01666259765625,1610814,2023-01-30
2023-02-06,68.52359771728516,68.75,69.38333129882812,67.19999694824219,67.75833129882812,979872,2023-02-06
2023-02-13,68.71463012695312,68.94166564941406,69.80000305175781,67.51666259765625,69.44999694824219,812052,2023-02-13
2023-02-20,70.242919921875,70.4749984741211,72.23332977294922,67.2249984741211,68.94166564941406,1198824,2023-02-20
2023-02-27,69.08009338378906,69.30833435058594,72.46666717529297,68.0,70.4749984741211,813528,2023-02-27
2023-03-06,72.28617095947266,72.5250015258789,76.0,69.16666412353516,70.83333587646484,2473062,2023-03-06
2023-03-13,70.50870513916016,70.74166870117188,72.5250015258789,67.71666717529297,72.5250015258789,1288254,2023-03-13
2023-03-20,67.08667755126953,67.30833435058594,70.78333282470703,67.0,70.7249984741211,1415412,2023-03-20
2023-03-27,67.17804718017578,67.4000015258789,69.49166870117188,64.66666412353516,67.30833435058594,1264704,2023-03-27
2023-04-03,70.16816711425781,70.4000015258789,71.31666564941406,67.91666412353516,67.91666412353516,712248,2023-04-03
2023-04-10,72.2197265625,72.45833587646484,73.66666412353516,70.25,70.94999694824219,1369080,2023-04-10
2023-04-17,72.43567657470703,72.67500305175781,77.33333587646484,71.50833129882812,72.16666412353516,2744232,2023-04-17
2023-04-24,72.56857299804688,72.80833435058594,74.68333435058594,72.35832977294922,72.67500305175781,1049646,2023-04-24
2023-05-01,73.73139190673828,73.9749984741211,76.48332977294922,71.66666412353516,72.80833435058594,2545848,2023-05-01
2023-05-08,70.59176635742188,70.82499694824219,72.0,67.2249984741211,68.17500305175781,2441184,2023-05-08
2023-05-15,90.32656860351562,90.625,96.08333587646484,70.42500305175781,70.82499694824219,30163794,2023-05-15
2023-05-22,84.76161193847656,85.04166412353516,93.32499694824219,84.0,88.5,1823952,2023-05-22
2023-05-29,90.93289184570312,91.23332977294922,94.4749984741211,85.31666564941406,85.31666564941406,2269020,2023-05-29
2023-06-05,98.55769348144531,98.88333129882812,103.16666412353516,91.33333587646484,91.96666717529297,13159932,2023-06-05
2023-06-12,97.61083221435547,97.93333435058594,102.99166870117188,97.0999984741211,97.96666717529297,2804988,2023-06-12
2023-06-19,95.01107788085938,95.32499694824219,102.26666259765625,93.88333129882812,99.2249984741211,2246790,2023-06-19
2023-06-26,98.77365112304688,99.0999984741211,104.0,94.5250015258789,95.32499694824219,4102800,2023-06-26
2023-07-03,98.99791717529297,99.32499694824219,101.33333587646484,96.09166717529297,99.84166717529297,2470548,2023-07-03
2023-07-10,97.43640899658203,97.75833129882812,104.99166870117188,97.16666412353516,98.375,3498750,2023-07-10
2023-07-17,110.63446807861328,111.0,116.99166870117188,97.79166412353516,97.83333587646484,21410730,2023-07-17
2023-07-24,122.0716781616211,122.4749984741211,123.81666564941406,111.0,111.0,13790952,2023-07-24
2023-07-31,125.81763458251953,126.23332977294922,128.10000610351562,113.84166717529297,123.0,7575810,2023-07-31
2023-08-07,111.05807495117188,111.42500305175781,126.66666412353516,108.67500305175781,125.33333587646484,4468794,2023-08-07
2023-08-14,117.4286880493164,117.81666564941406,123.36666870117188,101.75833129882812,105.00833129882812,5683662,2023-08-14
2023-08-21,119.20614624023438,119.5999984741211,124.0,116.09166717529297,117.45833587646484,2663472,2023-08-21
2023-08-28,142.42941284179688,142.89999389648438,154.61666870117188,118.16666412353516,120.83333587646484,55995108,2023-08-28
2023-09-04,136.15017700195312,136.60000610351562,154.15834045410156,136.11666870117188,144.0833282470703,13185072,2023-09-04
2023-09-11,142.61215209960938,143.0833282470703,150.625,121.69999694824219,137.6666717529297,19439946,2023-09-11
2023-09-18,140.84300231933594,141.30833435058594,150.60000610351562,139.0833282470703,144.99166870117188,7857114,2023-09-18
2023-09-25,143.20089721679688,143.34165954589844,147.30833435058594,135.53334045410156,142.15834045410156,4526328,2023-09-25
2023-10-02,152.56668090820312,152.71665954589844,160.53334045410156,140.59165954589844,143.34165954589844,18791604,2023-10-02
2023-10-09,152.24200439453125,152.39166259765625,157.46665954589844,147.1666717529297,153.84165954589844,11146320,2023-10-09
2023-10-16,189.1557159423828,189.34165954589844,204.10833740234375,150.5,153.11666870117188,47071764,2023-10-16
2023-10-23,172.1391143798828,172.30833435058594,194.49166870117188,163.75,190.8333282470703,14026734,2023-10-23
2023-10-30,175.99366760253906,176.1666717529297,183.90834045410156,166.8249969482422,172.5,8863404,2023-10-30
2023-11-06,176.30169677734375,176.47500610351562,188.0,171.34165954589844,179.6666717529297,4350882,2023-11-06
2023-11-13,172.6719207763672,172.84165954589844,183.30833435058594,170.23333740234375,178.9166717529297,2001066,2023-11-13
2023-11-20,168.8839874267578,169.0500030517578,176.27499389648438,167.625,173.00833129882812,1568136,2023-11-20
2023-11-27,166.9691925048828,167.13333129882812,171.48333740234375,166.0,169.0500030517578,906036,2023-11-27
2023-12-04,163.730712890625,163.89166259765625,175.8333282470703,163.34165954589844,168.8333282470703,1657038,2023-12-04
2023-12-11,165.3374786376953,165.5,174.78334045410156,164.0,165.1666717529297,1805850,2023-12-11
2023-12-18,164.09701538085938,164.25833129882812,167.5,154.8249969482422,166.31666564941406,1629066,2023-12-18
2023-12-25,170.41580200195312,170.5833282470703,182.3249969482422,161.75833129882812,164.25833129882812,3953364,2023-12-25
2024-01-01,168.80072021484375,168.96665954589844,174.5,164.9583282470703,172.14999389648438,1819764,2024-01-01
2024-01-08,179.8648681640625,180.0416717529297,191.6666717529297,168.60833740234375,169.5,6831168,2024-01-08
2024-01-15,189.2805938720703,189.46665954589844,197.9583282470703,174.625,179.43333435058594,5458764,2024-01-15
2024-01-22,176.36830139160156,176.5416717529297,191.6750030517578,175.0500030517578,189.46665954589844,2122164,2024-01-22
2024-01-29,249.804443359375,250.0500030517578,267.3833312988281,203.59165954589844,211.85000610351562,19789296,2024-01-29
2024-02-05,244.0933837890625,244.3333282470703,260.5,230.8333282470703,253.0,2427624,2024-02-05
2024-02-12,246.69915771484375,246.94166564941406,254.14999389648438,233.31666564941406,244.3333282470703,841650,2024-02-12
2024-02-19,229.94064331054688,230.1666717529297,259.1499938964844,221.68333435058594,246.94166564941406,1452090,2024-02-19
2024-02-26,221.82362365722656,222.0416717529297,236.64999389648438,215.65834045410156,233.3249969482422,1070400,2024-02-26
2024-03-04,212.15811157226562,212.36666870117188,224.6999969482422,208.6666717529297,224.6999969482422,638076,2024-03-04
2024-03-11,213.0655517578125,213.27499389648438,218.3333282470703,191.5,212.98333740234375,1340484,2024-03-11
2024-03-18,223.447021484375,223.6666717529297,233.1666717529297,215.8333282470703,215.8333282470703,903456,2024-03-18
2024-03-25,222.0483856201172,222.26666259765625,231.6666717529297,219.1666717529297,223.6666717529297,382776,2024-03-25
2024-04-01,242.64480590820312,242.88333129882812,257.1666564941406,222.5,224.8333282470703,1208694,2024-04-01
2024-04-08,243.60220336914062,243.84165954589844,253.5,239.3333282470703,242.49166870117188,586230,2024-04-08
2024-04-15,266.01348876953125,266.2749938964844,266.2749938964844,231.6666717529297,233.3333282470703,959448,2024-04-15
2024-04-22,299.2308349609375,299.5249938964844,309.4333190917969,279.5833435058594,279.5833435058594,2061744,2024-04-22
2024-04-29,363.7091369628906,364.0666809082031,364.0666809082031,314.5,314.5,3947232,2024-04-29
2024-05-06,361.8609619140625,362.2166748046875,398.3083190917969,335.0,382.26666259765625,3391044,2024-05-06
2024-05-13,446.41119384765625,446.8500061035156,446.8500061035156,345.2749938964844,371.6583251953125,4944354,2024-05-13
2024-05-20,449.0585632324219,449.5,492.6499938964844,423.45001220703125,425.57501220703125,6128322,2024-05-20
2024-05-27,413.4186096191406,413.82501220703125,458.1166687011719,391.39166259765625,454.0,5893098,2024-05-27
2024-06-03,419.8872375488281,420.29998779296875,434.5083312988281,391.2916564941406,434.5083312988281,6564840,2024-06-03
2024-06-10,452.4302673339844,452.875,453.64166259765625,410.0,425.01666259765625,2730300,2024-06-10
2024-06-17,549.917724609375,550.4583129882812,550.4583129882812,452.875,452.875,2237526,2024-06-17
2024-06-24,610.1835327148438,610.7833251953125,610.7833251953125,525.0,577.9749755859375,4266360,2024-06-24
2024-07-01,751.744384765625,752.4833374023438,762.8583374023438,641.316650390625,641.316650390625,4601976,2024-07-01
2024-07-08,689.4306030273438,690.1083374023438,781.6666870117188,645.1666870117188,781.6666870117188,3365988,2024-07-08
2024-07-15,649.5614624023438,650.2000122070312,724.6083374023438,648.2249755859375,705.1666870117188,2069658,2024-07-15
2024-07-22,736.725830078125,737.4500122070312,789.8333129882812,651.7750244140625,682.7083129882812,4754100,2024-07-22
2024-07-29,780.35791015625,781.125,781.125,696.6666870117188,766.6666870117188,4647198,2024-07-29
2024-08-05,742.5367431640625,743.2666625976562,845.9083251953125,734.1666870117188,778.3333129882812,6745734,2024-08-05
2024-08-12,741.0548706054688,741.7833251953125,804.8333129882812,720.3333129882812,754.1666870117188,1384176,2024-08-12
2024-08-19,741.49609375,742.2249755859375,758.3333129882812,716.6666870117188,753.0,1285092,2024-08-19
2024-08-26,744.5431518554688,745.2750244140625,758.1666870117188,696.6666870117188,749.8333129882812,1966890,2024-08-26
2024-09-02,734.3531494140625,735.0750122070312,767.2166748046875,716.8333129882812,749.8333129882812,1097610,2024-09-02
2024-09-09,717.045166015625,717.75,758.3333129882812,708.3333129882812,735.0833129882812,1404624,2024-09-09
2024-09-16,678.1832885742188,678.8499755859375,724.8333129882812,660.0,717.8333129882812,1277538,2024-09-16
2024-09-23,677.2176513671875,677.8833618164062,712.1666870117188,651.75,683.3416748046875,1259538,2024-09-23
2024-09-30,757.8583374023438,757.8583374023438,798.2333374023438,654.3333129882812,666.5,1853892,2024-09-30
2024-10-07,827.691650390625,827.691650390625,854.1333618164062,684.0,765.0166625976562,2989584,2024-10-07
2024-10-14,767.3416748046875,767.3416748046875,845.5,733.5,845.0,1583658,2024-10-14
2024-10-21,706.566650390625,706.566650390625,773.3250122070312,691.6749877929688,771.6666870117188,1383540,2024-10-21
2024-10-28,763.566650390625,763.566650390625,775.0,725.0,741.8916625976562,1867242,2024-10-28
2024-11-04,781.1749877929688,781.1749877929688,812.4916381835938,727.7916870117188,764.0,1851372,2024-11-04
2024-11-11,744.5499877929688,744.5499877929688,790.8333129882812,724.4083251953125,775.0,924354,2024-11-11
2024-11-18,787.3833618164062,787.3833618164062,851.8333129882812,744.1666870117188,760.6666870117188,3082218,2024-11-18
2024-11-25,780.2999877929688,780.2999877929688,899.9000244140625,779.75,826.75,3453171,2024-11-25
2024-12-02,764.75,764.75,819.2999877929688,751.2999877929688,770.0499877929688,1986927,2024-12-02
2024-12-09,899.3499755859375,899.3499755859375,899.3499755859375,764.0499877929688,765.5,3144290,2024-12-09
2024-12-16,921.25,921.25,984.0,879.9000244140625,944.2999877929688,2200414,2024-12-16
2024-12-23,1100.199951171875,1100.199951171875,1119.5,910.0,922.0,4374693,2024-12-23
2024-12-30,1217.699951171875,1217.699951171875,1235.0,996.0999755859375,1072.5,4789904,2024-12-30
2025-01-06,1277.9000244140625,1277.9000244140625,1387.0,1181.0,1270.0,3661546,2025-01-06
2025-01-13,1047.800048828125,1047.800048828125,1272.800048828125,1047.800048828125,1252.300048828125,6626797,2025-01-13
2025-01-20,1149.699951171875,1149.699951171875,1200.0,1008.0,1016.0,1818994,2025-01-20
2025-01-27,911.4000244140625,911.4000244140625,1092.25,894.5499877929688,1092.25,2908873,2025-01-27
2025-02-03,936.0,936.0,1008.7000122070312,865.8499755859375,890.0,1929701,2025-02-03
2025-02-10,845.0999755859375,845.0999755859375,934.0,825.75,911.0,1539417,2025-02-10
2025-02-17,913.7000122070312,913.7000122070312,939.3499755859375,792.0,835.2000122070312,1612439,2025-02-17
2025-02-24,808.0,808.0,909.0,795.5499877929688,888.0,1981095,2025-02-24
2025-03-03,918.3499755859375,918.3499755859375,918.3499755859375,755.25,818.25,2213483,2025-03-03
2025-03-10,909.2000122070312,909.2000122070312,964.25,867.0999755859375,919.0999755859375,1334001,2025-03-10
2025-03-17,1017.2000122070312,1017.2000122070312,1029.800048828125,900.0,920.4000244140625,3431879,2025-03-17
2025-03-24,980.5999755859375,980.5999755859375,1034.0,917.0,1029.800048828125,1720562,2025-03-24
2025-03-31,947.0999755859375,947.0999755859375,1011.0,940.0,980.5999755859375,837701,2025-03-31
2025-04-07,935.7000122070312,935.7000122070312,940.0,870.25,899.75,702728,2025-04-07
2025-04-14,949.6500244140625,949.6500244140625,981.0,924.0999755859375,935.7000122070312,522716,2025-04-14
2025-04-21,901.5999755859375,901.5999755859375,990.0,885.5499877929688,948.0,1243042,2025-04-21
2025-04-28,849.9500122070312,849.9500122070312,917.9500122070312,820.0999755859375,889.5999755859375,1365161,2025-04-28
