Date,Adj Close_HPIL.NS,Close_HPIL.NS,High_HPIL.NS,Low_HPIL.NS,Open_HPIL.NS,Volume_HPIL.NS,Date
2022-04-18,57.0677375793457,58.150001525878906,58.150001525878906,55.400001525878906,55.400001525878906,3000,2022-04-18
2022-04-25,62.90699768066406,64.0999984741211,64.0999984741211,58.150001525878906,58.150001525878906,78000,2022-04-25
2022-05-02,62.90699768066406,64.0999984741211,64.0999984741211,64.0999984741211,64.0999984741211,0,2022-05-02
2022-05-09,67.51952362060547,68.80000305175781,68.80000305175781,64.0999984741211,64.0999984741211,66000,2022-05-09
2022-05-16,69.33509063720703,70.6500015258789,70.6500015258789,65.5999984741211,68.80000305175781,9000,2022-05-16
2022-05-23,74.83087158203125,76.25,76.25,69.19999694824219,69.19999694824219,15000,2022-05-23
2022-05-30,83.56522369384766,85.1500015258789,89.0,73.6500015258789,73.6500015258789,60000,2022-05-30
2022-06-06,81.6024398803711,83.1500015258789,93.8499984741211,83.1500015258789,89.4000015258789,138000,2022-06-06
2022-06-13,78.51107025146484,80.0,82.6500015258789,79.0,79.0,21000,2022-06-13
2022-06-20,79.49246215820312,81.0,81.0,76.0,76.0999984741211,21000,2022-06-20
2022-06-27,80.47384643554688,82.0,82.0,81.0,81.0,9000,2022-06-27
2022-07-04,79.73780822753906,81.25,82.5,80.0,82.0,12000,2022-07-04
2022-07-11,79.983154296875,81.5,84.5,80.80000305175781,81.25,18000,2022-07-11
2022-07-18,84.6938247680664,86.30000305175781,86.30000305175781,82.19999694824219,85.55000305175781,51000,2022-07-18
2022-07-25,89.11006927490234,90.80000305175781,99.75,90.25,90.5999984741211,87000,2022-07-25
2022-08-01,97.1574478149414,99.0,99.0,86.30000305175781,92.44999694824219,21000,2022-08-01
2022-08-08,96.61768341064453,98.44999694824219,103.94999694824219,98.44999694824219,103.94999694824219,30000,2022-08-08
2022-08-15,101.033935546875,102.94999694824219,102.94999694824219,93.55000305175781,98.44999694824219,9000,2022-08-15
2022-08-22,98.43325805664062,100.30000305175781,102.94999694824219,97.8499984741211,102.94999694824219,9000,2022-08-22
2022-08-29,89.50262451171875,91.19999694824219,100.94999694824219,91.19999694824219,95.30000305175781,105000,2022-08-29
2022-09-05,84.93917083740234,86.55000305175781,90.94999694824219,86.55000305175781,86.80000305175781,54000,2022-09-05
2022-09-12,86.80379486083984,88.44999694824219,88.44999694824219,88.44999694824219,88.44999694824219,3000,2022-09-12
2022-09-19,85.62613677978516,87.25,88.44999694824219,83.0999984741211,88.44999694824219,15000,2022-09-19
2022-09-26,90.72461700439453,91.4000015258789,96.1500015258789,91.4000015258789,91.55000305175781,42000,2022-09-26
2022-10-03,91.5186996459961,92.19999694824219,95.44999694824219,87.8499984741211,95.44999694824219,24000,2022-10-03
2022-10-10,87.05194854736328,87.69999694824219,92.19999694824219,84.25,92.19999694824219,81000,2022-10-10
2022-10-17,86.80379486083984,87.44999694824219,92.05000305175781,83.4000015258789,87.69999694824219,12000,2022-10-17
2022-10-24,86.80379486083984,87.44999694824219,87.44999694824219,87.44999694824219,87.44999694824219,0,2022-10-24
2022-10-31,98.46697235107422,99.19999694824219,99.19999694824219,87.44999694824219,87.44999694824219,18000,2022-10-31
2022-11-07,101.89148712158203,102.6500015258789,114.5,95.75,104.1500015258789,38851,2022-11-07
2022-11-14,98.9632797241211,99.69999694824219,107.05000305175781,92.0999984741211,97.55000305175781,11949,2022-11-14
2022-11-21,99.70773315429688,100.44999694824219,105.94999694824219,93.0,99.69999694824219,38395,2022-11-21
2022-11-28,109.88200378417969,110.69999694824219,117.5,101.44999694824219,104.0,75243,2022-11-28
2022-12-05,104.571533203125,105.3499984741211,116.19999694824219,100.5999984741211,114.0,25776,2022-12-05
2022-12-12,105.21673583984375,106.0,116.0,102.6500015258789,110.0,16221,2022-12-12
2022-12-19,92.06463623046875,92.75,114.3499984741211,88.05000305175781,114.3499984741211,17512,2022-12-19
2022-12-26,94.84395599365234,95.55000305175781,103.3499984741211,85.6500015258789,100.0,12047,2022-12-26
2023-01-02,105.11746978759766,105.9000015258789,110.69999694824219,95.05000305175781,99.9000015258789,49377,2023-01-02
2023-01-09,104.96858215332031,105.75,110.19999694824219,102.0,110.19999694824219,11421,2023-01-09
2023-01-16,101.6433334350586,102.4000015258789,109.9000015258789,98.19999694824219,109.9000015258789,19882,2023-01-16
2023-01-23,97.77214813232422,98.5,106.69999694824219,96.44999694824219,106.69999694824219,9439,2023-01-23
2023-01-30,97.07732391357422,97.80000305175781,103.6500015258789,88.4000015258789,97.94999694824219,30712,2023-01-30
2023-02-06,95.58840942382812,96.30000305175781,101.0,92.44999694824219,99.5,10658,2023-02-06
2023-02-13,86.95269775390625,87.5999984741211,99.0,82.6500015258789,91.75,19185,2023-02-13
2023-02-20,89.98015594482422,90.6500015258789,95.9000015258789,85.0999984741211,88.5999984741211,31911,2023-02-20
2023-02-27,87.94530487060547,88.5999984741211,91.94999694824219,85.05000305175781,88.0,2384,2023-02-27
2023-03-06,84.32227325439453,84.94999694824219,89.94999694824219,82.0,88.55000305175781,3481,2023-03-06
2023-03-13,82.28742218017578,82.9000015258789,84.80000305175781,77.0,84.80000305175781,6665,2023-03-13
2023-03-20,76.77843475341797,77.3499984741211,82.9000015258789,77.1500015258789,82.9000015258789,9541,2023-03-20
2023-03-27,75.38877868652344,75.94999694824219,78.9000015258789,73.0999984741211,77.3499984741211,3154,2023-03-27
2023-04-03,76.57991790771484,77.1500015258789,79.5999984741211,72.4000015258789,75.94999694824219,1757,2023-04-03
2023-04-10,79.35922241210938,79.94999694824219,79.94999694824219,74.05000305175781,79.6500015258789,8283,2023-04-10
2023-04-17,93.90097045898438,94.5999984741211,96.5,79.9000015258789,79.9000015258789,18937,2023-04-17
2023-04-24,92.56095123291016,93.25,96.0,88.30000305175781,93.69999694824219,7646,2023-04-24
2023-05-01,87.4489974975586,88.0999984741211,97.9000015258789,83.9000015258789,93.25,10159,2023-05-01
2023-05-08,91.12166595458984,91.80000305175781,92.0,87.0,89.5,12907,2023-05-08
2023-05-15,89.3349609375,90.0,93.5,84.4000015258789,93.5,17756,2023-05-15
2023-05-22,88.44161224365234,89.0999984741211,93.4000015258789,87.30000305175781,90.0,6936,2023-05-22
2023-05-29,88.68975830078125,89.3499984741211,94.80000305175781,86.5,89.0999984741211,20845,2023-05-29
2023-06-05,106.60638427734375,107.4000015258789,107.4000015258789,87.94999694824219,92.19999694824219,91465,2023-06-05
2023-06-12,97.5736312866211,98.30000305175781,112.4000015258789,93.55000305175781,112.4000015258789,61807,2023-06-12
2023-06-19,95.14173126220703,95.8499984741211,101.0,87.94999694824219,101.0,26078,2023-06-19
2023-06-26,94.74468994140625,95.44999694824219,100.80000305175781,90.80000305175781,96.94999694824219,23331,2023-06-26
2023-07-03,96.38249969482422,97.0999984741211,99.44999694824219,93.0,99.0,32243,2023-07-03
2023-07-10,95.83656311035156,96.55000305175781,105.0,95.75,97.30000305175781,33320,2023-07-10
2023-07-17,97.97067260742188,98.69999694824219,105.55000305175781,97.4000015258789,103.0,49240,2023-07-17
2023-07-24,100.94850158691406,101.69999694824219,103.9000015258789,98.0,98.69999694824219,55659,2023-07-24
2023-07-31,106.8049087524414,107.5999984741211,110.0,93.0,102.0,112829,2023-07-31
2023-08-07,117.42584228515625,118.30000305175781,133.0,107.1500015258789,113.0,301401,2023-08-07
2023-08-14,112.21463775634766,113.05000305175781,125.9000015258789,112.5999984741211,119.05000305175781,18454,2023-08-14
2023-08-21,125.863037109375,126.80000305175781,136.35000610351562,105.5999984741211,113.05000305175781,218248,2023-08-21
2023-08-28,132.51351928710938,133.5,143.9499969482422,127.30000305175781,134.0,178672,2023-08-28
2023-09-04,133.20834350585938,134.1999969482422,146.64999389648438,127.1500015258789,134.5,70940,2023-09-04
2023-09-11,128.4934539794922,129.4499969482422,139.9499969482422,122.94999694824219,139.9499969482422,18631,2023-09-11
2023-09-18,124.52300262451172,125.44999694824219,132.5,122.0,129.39999389648438,10211,2023-09-18
2023-09-25,118.96438598632812,119.8499984741211,129.9499969482422,118.9000015258789,129.9499969482422,9531,2023-09-25
2023-10-02,119.74954986572266,120.1500015258789,127.0,116.0,119.8499984741211,4400,2023-10-02
2023-10-09,118.30438232421875,118.69999694824219,123.4000015258789,116.5,120.1500015258789,4955,2023-10-09
2023-10-16,121.49372100830078,121.9000015258789,124.5999984741211,116.0999984741211,119.0,8456,2023-10-16
2023-10-23,111.52704620361328,111.9000015258789,121.9000015258789,108.19999694824219,121.9000015258789,3814,2023-10-23
2023-10-30,111.27788543701172,111.6500015258789,113.94999694824219,104.3499984741211,110.1500015258789,6367,2023-10-30
2023-11-06,101.2613754272461,101.5999984741211,113.3499984741211,100.19999694824219,111.6500015258789,11909,2023-11-06
2023-11-13,108.38754272460938,108.75,109.94999694824219,100.19999694824219,105.9000015258789,3970,2023-11-13
2023-11-20,100.66337585449219,101.0,113.94999694824219,100.05000305175781,105.5999984741211,7975,2023-11-20
2023-11-27,102.70654296875,103.05000305175781,107.94999694824219,97.0999984741211,101.0,17389,2023-11-27
2023-12-04,128.32089233398438,128.75,128.75,104.0,108.19999694824219,27730,2023-12-04
2023-12-11,118.4538803100586,118.8499984741211,126.19999694824219,118.8499984741211,126.19999694824219,2711,2023-12-11
2023-12-18,113.62004852294922,114.0,118.0,114.0,116.6500015258789,2778,2023-12-18
2023-12-25,112.62338256835938,113.0,114.0,111.0,114.0,2474,2023-12-25
2024-01-01,112.9223861694336,113.30000305175781,114.05000305175781,112.05000305175781,114.05000305175781,3308,2024-01-01
2024-01-08,124.58338928222656,125.0,125.0,113.55000305175781,115.55000305175781,3393,2024-01-08
2024-01-15,130.06504821777344,130.5,137.8000030517578,125.0,125.0,11113,2024-01-15
2024-01-22,145.76255798339844,146.25,146.25,130.5,130.5,15221,2024-01-22
2024-01-29,165.49656677246094,166.0500030517578,210.60000610351562,158.0,164.0,404749,2024-01-29
2024-02-05,152.73922729492188,153.25,175.0,153.25,175.0,28919,2024-02-05
2024-02-12,155.23089599609375,155.75,160.89999389648438,140.5,160.64999389648438,10853,2024-02-12
2024-02-19,174.16757202148438,174.75,178.39999389648438,148.0,151.0,24415,2024-02-19
2024-02-26,156.67605590820312,157.1999969482422,186.6999969482422,155.10000610351562,179.89999389648438,10396,2024-02-26
2024-03-04,152.68939208984375,153.1999969482422,168.6999969482422,152.5500030517578,155.10000610351562,3538,2024-03-04
2024-03-11,130.96205139160156,131.39999389648438,158.85000610351562,120.19999694824219,158.85000610351562,8620,2024-03-11
2024-03-18,134.6497344970703,135.10000610351562,142.4499969482422,127.05000305175781,131.39999389648438,3643,2024-03-18
2024-03-25,133.2045440673828,133.64999389648438,141.85000610351562,130.5500030517578,135.10000610351562,4313,2024-03-25
2024-04-01,151.49339294433594,152.0,152.0,135.0,135.10000610351562,16358,2024-04-01
2024-04-08,160.16439819335938,160.6999969482422,164.0,146.0,154.0,25884,2024-04-08
2024-04-15,150.54656982421875,151.0500030517578,168.6999969482422,150.0,168.6999969482422,7195,2024-04-15
2024-04-22,162.15773010253906,162.6999969482422,162.9499969482422,148.5500030517578,158.39999389648438,23511,2024-04-22
2024-04-29,156.77574157714844,157.3000030517578,165.0500030517578,150.0,164.14999389648438,13365,2024-04-29
2024-05-06,146.7592315673828,147.25,157.89999389648438,145.64999389648438,152.0,10436,2024-05-06
2024-05-13,146.5100555419922,147.0,155.89999389648438,141.0,150.0500030517578,13466,2024-05-13
2024-05-20,150.04823303222656,150.5500030517578,157.5500030517578,147.0500030517578,149.25,11696,2024-05-20
2024-05-27,139.18455505371094,139.64999389648438,158.0,135.10000610351562,158.0,9594,2024-05-27
2024-06-03,145.36390686035156,145.85000610351562,150.5,134.0,139.64999389648438,14470,2024-06-03
2024-06-10,147.48678588867188,147.97999572753906,158.38999938964844,141.60000610351562,142.8000030517578,16994,2024-06-10
2024-06-17,171.6061248779297,172.17999267578125,196.8699951171875,147.97999572753906,147.97999572753906,280475,2024-06-17
2024-06-24,161.67933654785156,162.22000122070312,174.39999389648438,153.0,172.19000244140625,52375,2024-06-24
2024-07-01,182.85850524902344,183.47000122070312,198.97999572753906,155.5500030517578,163.3000030517578,247136,2024-07-01
2024-07-08,168.57626342773438,169.13999938964844,184.99000549316406,165.0,183.39999389648438,37550,2024-07-08
2024-07-15,162.8852996826172,163.42999267578125,182.0,160.10000610351562,174.22999572753906,33277,2024-07-15
2024-07-22,159.76573181152344,160.3000030517578,167.77000427246094,150.10000610351562,150.10000610351562,35716,2024-07-22
2024-07-29,158.10130310058594,158.6300048828125,167.2899932861328,155.07000732421875,165.30999755859375,26830,2024-07-29
2024-08-05,152.51995849609375,153.02999877929688,162.02999877929688,144.14999389648438,151.3699951171875,34554,2024-08-05
2024-08-12,144.73599243164062,145.22000122070312,166.9499969482422,142.10000610351562,154.0,10515,2024-08-12
2024-08-19,149.96849060058594,150.47000122070312,157.99000549316406,146.0,154.0,10983,2024-08-19
2024-08-26,149.01168823242188,149.50999450683594,156.5,145.14999389648438,156.5,14877,2024-08-26
2024-09-02,147.99510192871094,148.49000549316406,157.2899932861328,146.4199981689453,152.02999877929688,18231,2024-09-02
2024-09-09,148.97999572753906,148.97999572753906,164.0,146.9199981689453,151.0,15058,2024-09-09
2024-09-16,145.77999877929688,145.77999877929688,153.99000549316406,143.02000427246094,153.5,10737,2024-09-16
2024-09-23,151.0,151.0,155.8000030517578,142.44000244140625,150.0,10513,2024-09-23
2024-09-30,149.17999267578125,149.17999267578125,152.99000549316406,145.0,151.0,8027,2024-09-30
2024-10-07,144.1300048828125,144.1300048828125,153.05999755859375,140.41000366210938,153.0,7901,2024-10-07
2024-10-14,139.92999267578125,139.92999267578125,148.49000549316406,138.14999389648438,144.1300048828125,8302,2024-10-14
2024-10-21,150.35000610351562,150.35000610351562,160.0,135.4499969482422,147.49000549316406,129200,2024-10-21
2024-10-28,144.7100067138672,144.7100067138672,157.97999572753906,137.0,157.97999572753906,10789,2024-10-28
2024-11-04,136.77999877929688,136.77999877929688,147.99000549316406,136.1999969482422,147.63999938964844,15627,2024-11-04
2024-11-11,138.4499969482422,138.4499969482422,144.99000549316406,135.00999450683594,140.5399932861328,2277,2024-11-11
2024-11-18,138.1999969482422,138.1999969482422,144.86000061035156,134.10000610351562,139.5399932861328,4497,2024-11-18
2024-11-25,143.75,143.75,146.6199951171875,132.0,138.0,7150,2024-11-25
2024-12-02,168.24000549316406,168.24000549316406,175.5,135.3000030517578,146.0,256616,2024-12-02
2024-12-09,152.1199951171875,152.1199951171875,193.0,148.1999969482422,170.75,256286,2024-12-09
2024-12-16,152.82000732421875,152.82000732421875,183.5399932861328,150.25999450683594,155.30999755859375,802649,2024-12-16
2024-12-23,139.8300018310547,139.8300018310547,165.0,138.1199951171875,165.0,69628,2024-12-23
2024-12-30,149.77999877929688,149.77999877929688,165.99000549316406,135.02000427246094,143.88999938964844,639549,2024-12-30
2025-01-06,146.02000427246094,146.02000427246094,164.3699951171875,140.35000610351562,149.8000030517578,97283,2025-01-06
2025-01-13,142.67999267578125,142.67999267578125,149.5399932861328,137.64999389648438,146.02000427246094,22510,2025-01-13
2025-01-20,140.64999389648438,140.64999389648438,153.39999389648438,137.6199951171875,149.89999389648438,15604,2025-01-20
2025-01-27,140.42999267578125,140.42999267578125,146.5,131.24000549316406,135.3000030517578,15971,2025-01-27
2025-02-03,140.67999267578125,140.67999267578125,147.89999389648438,135.80999755859375,141.41000366210938,15446,2025-02-03
2025-02-10,127.05000305175781,127.05000305175781,143.10000610351562,127.02999877929688,139.3699951171875,9103,2025-02-10
2025-02-17,149.1199951171875,149.1199951171875,170.49000549316406,112.3499984741211,121.16000366210938,495003,2025-02-17
2025-02-24,124.80999755859375,124.80999755859375,146.99000549316406,118.0,146.0,68087,2025-02-24
2025-03-03,132.36000061035156,132.36000061035156,146.0,119.6500015258789,125.80999755859375,33868,2025-03-03
2025-03-10,129.1300048828125,129.1300048828125,134.0,125.51000213623047,129.74000549316406,23997,2025-03-10
2025-03-17,131.0800018310547,131.0800018310547,136.7100067138672,125.3499984741211,126.01000213623047,35791,2025-03-17
2025-03-24,124.16999816894531,124.16999816894531,134.89999389648438,120.06999969482422,132.67999267578125,39661,2025-03-24
2025-03-31,121.04000091552734,121.04000091552734,135.0,120.0,124.16999816894531,89872,2025-03-31
2025-04-07,121.30999755859375,121.30999755859375,124.79000091552734,113.2699966430664,121.0,34731,2025-04-07
2025-04-14,128.0399932861328,128.0399932861328,141.2100067138672,119.5,121.5199966430664,147016,2025-04-14
2025-04-21,125.0999984741211,125.0999984741211,138.8000030517578,122.91000366210938,127.4000015258789,82096,2025-04-21
2025-04-28,123.05000305175781,123.05000305175781,129.6999969482422,121.05000305175781,125.9000015258789,31509,2025-04-28
2025-05-05,113.2300033569336,113.2300033569336,126.3499984741211,110.4000015258789,123.0199966430664,17685,2025-05-05
2025-05-12,125.80999755859375,125.80999755859375,129.0,116.0,116.0,24110,2025-05-12
2025-05-19,124.63999938964844,124.63999938964844,129.99000549316406,124.01000213623047,126.43000030517578,20177,2025-05-19
2025-05-26,138.9600067138672,138.9600067138672,150.3800048828125,122.31999969482422,122.33000183105469,219909,2025-05-26
2025-06-02,128.5500030517578,128.5500030517578,142.5,125.55000305175781,138.0,63220,2025-06-02
2025-06-09,128.6999969482422,128.6999969482422,132.88999938964844,125.94999694824219,130.5,15295,2025-06-09
2025-06-16,130.91000366210938,130.91000366210938,149.0,125.02999877929688,130.8000030517578,88629,2025-06-16
2025-06-23,143.30999755859375,143.30999755859375,154.67999267578125,128.07000732421875,131.41000366210938,232915,2025-06-23
2025-06-30,150.94000244140625,150.94000244140625,152.0,139.22000122070312,146.6999969482422,67021,2025-06-30
2025-07-07,144.22000122070312,144.22000122070312,152.0,141.1699981689453,152.0,17032,2025-07-07
2025-07-14,143.16000366210938,143.16000366210938,148.49000549316406,141.1999969482422,148.36000061035156,5319,2025-07-14
