Date,Adj Close_VARDHACRLC.NS,Close_VARDHACRLC.NS,High_VARDHACRLC.NS,Low_VARDHACRLC.NS,Open_VARDHACRLC.NS,Volume_VARDHACRLC.NS,Date
2021-03-15,23.03564453125,38.099998474121094,39.75,35.54999923706055,38.75,140235,2021-03-15
2021-03-22,22.12873077392578,36.599998474121094,39.45000076293945,36.20000076293945,39.45000076293945,95367,2021-03-22
2021-03-29,22.461267471313477,37.150001525878906,38.45000076293945,36.150001525878906,36.599998474121094,48058,2021-03-29
2021-04-05,22.521728515625,37.25,38.0,36.29999923706055,37.150001525878906,77439,2021-04-05
2021-04-12,21.463661193847656,35.5,37.349998474121094,34.400001525878906,37.20000076293945,155633,2021-04-12
2021-04-19,21.70550537109375,35.900001525878906,36.5,33.75,35.25,125460,2021-04-19
2021-04-26,22.370574951171875,37.0,37.900001525878906,35.150001525878906,36.0,168279,2021-04-26
2021-05-03,25.393625259399414,42.0,43.0,37.45000076293945,37.5,706617,2021-05-03
2021-05-10,26.602846145629883,44.0,49.79999923706055,43.0,46.599998474121094,1683651,2021-05-10
2021-05-17,26.874919891357422,44.45000076293945,45.25,41.099998474121094,44.900001525878906,662526,2021-05-17
2021-05-24,25.69593048095703,42.5,45.400001525878906,41.70000076293945,44.900001525878906,498537,2021-05-24
2021-05-31,25.726160049438477,42.54999923706055,45.5,41.25,44.04999923706055,1376036,2021-05-31
2021-06-07,26.421463012695312,43.70000076293945,44.79999923706055,42.349998474121094,43.5,546554,2021-06-07
2021-06-14,28.235294342041016,46.70000076293945,48.5,42.099998474121094,44.0,1983695,2021-06-14
2021-06-21,28.295753479003906,46.79999923706055,50.400001525878906,45.29999923706055,46.45000076293945,2117371,2021-06-21
2021-06-28,29.051515579223633,48.04999923706055,49.20000076293945,46.099998474121094,48.150001525878906,868674,2021-06-28
2021-07-05,35.097618103027344,58.04999923706055,60.0,47.29999923706055,49.0,4404432,2021-07-05
2021-07-12,37.57651901245117,62.150001525878906,67.5,60.75,63.0,6570331,2021-07-12
2021-07-19,36.42776107788086,60.25,66.19999694824219,58.29999923706055,61.599998474121094,1691717,2021-07-19
2021-07-26,40.4786491394043,66.94999694824219,71.80000305175781,59.849998474121094,60.0,4704165,2021-07-26
2021-08-02,46.13175582885742,76.30000305175781,84.19999694824219,63.29999923706055,67.0,11176352,2021-08-02
2021-08-09,41.20418167114258,68.1500015258789,77.5,61.150001525878906,76.5,2659826,2021-08-09
2021-08-16,39.93450164794922,66.05000305175781,71.9000015258789,63.0,68.1500015258789,1729144,2021-08-16
2021-08-23,37.2137565612793,61.54999923706055,68.44999694824219,61.099998474121094,67.94999694824219,1067161,2021-08-23
2021-08-30,40.569339752197266,67.0999984741211,68.19999694824219,61.900001525878906,62.79999923706055,1351650,2021-08-30
2021-09-06,41.476253509521484,68.5999984741211,71.9000015258789,64.5,67.80000305175781,1411025,2021-09-06
2021-09-13,39.72288513183594,65.69999694824219,69.05000305175781,63.79999923706055,68.5,899674,2021-09-13
2021-09-20,37.60675048828125,62.20000076293945,66.80000305175781,60.099998474121094,66.80000305175781,673929,2021-09-20
2021-09-27,38.060211181640625,62.95000076293945,64.0999984741211,61.0,63.400001525878906,434620,2021-09-27
2021-10-04,40.115882873535156,66.3499984741211,69.5,62.70000076293945,65.1500015258789,1260392,2021-10-04
2021-10-11,40.38795852661133,66.80000305175781,69.55000305175781,64.9000015258789,66.9000015258789,814245,2021-10-11
2021-10-18,42.14132308959961,69.69999694824219,75.80000305175781,64.5,68.5999984741211,2162256,2021-10-18
2021-10-25,31.53041648864746,52.150001525878906,83.5999984741211,51.0,83.5999984741211,7301877,2021-10-25
2021-11-01,51.596134185791016,55.849998474121094,57.95000076293945,50.0,51.099998474121094,976406,2021-11-01
2021-11-08,48.59367370605469,52.599998474121094,56.400001525878906,52.04999923706055,56.0,714387,2021-11-08
2021-11-15,47.53126525878906,51.45000076293945,53.79999923706055,50.25,53.150001525878906,430774,2021-11-15
2021-11-22,46.23789978027344,50.04999923706055,54.79999923706055,48.29999923706055,52.400001525878906,534094,2021-11-22
2021-11-29,46.00693893432617,49.79999923706055,51.0,46.95000076293945,49.20000076293945,340139,2021-11-29
2021-12-06,49.28654861450195,53.349998474121094,53.849998474121094,48.70000076293945,50.70000076293945,651109,2021-12-06
2021-12-13,47.53126525878906,51.45000076293945,56.0,49.45000076293945,54.0,1112249,2021-12-13
2021-12-20,46.561241149902344,50.400001525878906,51.70000076293945,48.0,50.099998474121094,962068,2021-12-20
2021-12-27,48.73225021362305,52.75,54.650001525878906,49.54999923706055,50.849998474121094,995679,2021-12-27
2022-01-03,54.55240249633789,59.04999923706055,61.099998474121094,52.29999923706055,52.849998474121094,1884394,2022-01-03
2022-01-10,58.61727523803711,63.45000076293945,64.25,57.54999923706055,60.0,2873235,2022-01-10
2022-01-17,59.03300476074219,63.900001525878906,72.4000015258789,63.25,64.9000015258789,3132226,2022-01-17
2022-01-24,57.50867462158203,62.25,64.0,57.099998474121094,62.79999923706055,668023,2022-01-24
2022-01-31,55.29146957397461,59.849998474121094,64.5,58.0,64.4000015258789,936065,2022-01-31
2022-02-07,52.75092697143555,57.099998474121094,61.150001525878906,56.0,60.29999923706055,942399,2022-02-07
2022-02-14,50.579917907714844,54.75,59.400001525878906,52.0,53.54999923706055,893298,2022-02-14
2022-02-21,46.23789978027344,50.04999923706055,55.849998474121094,47.04999923706055,54.5,768793,2022-02-21
2022-02-28,45.63740539550781,49.400001525878906,52.29999923706055,47.400001525878906,50.04999923706055,467338,2022-02-28
2022-03-07,47.62364959716797,51.54999923706055,52.400001525878906,47.20000076293945,48.400001525878906,571191,2022-03-07
2022-03-14,48.40890884399414,52.400001525878906,52.900001525878906,50.75,51.5,643506,2022-03-14
2022-03-21,46.79220199584961,50.650001525878906,53.900001525878906,50.099998474121094,53.349998474121094,619672,2022-03-21
2022-03-28,51.734710693359375,56.0,58.349998474121094,48.29999923706055,50.650001525878906,2259103,2022-03-28
2022-04-04,54.41383361816406,58.900001525878906,61.900001525878906,55.0,57.5,1515863,2022-04-04
2022-04-11,64.89934539794922,70.25,70.25,58.0,58.900001525878906,2525284,2022-04-11
2022-04-18,58.80204391479492,63.650001525878906,70.25,62.54999923706055,70.25,1562658,2022-04-18
2022-04-25,56.5848388671875,61.25,64.5999984741211,60.70000076293945,63.0,889266,2022-04-25
2022-05-02,52.935691833496094,57.29999923706055,61.79999923706055,56.29999923706055,60.04999923706055,474875,2022-05-02
2022-05-09,48.13175582885742,52.099998474121094,57.150001525878906,51.0,57.0,418485,2022-05-09
2022-05-16,49.79465866088867,53.900001525878906,57.099998474121094,52.04999923706055,53.349998474121094,612457,2022-05-16
2022-05-23,48.17795181274414,52.150001525878906,54.45000076293945,48.79999923706055,53.900001525878906,204439,2022-05-23
2022-05-30,49.2403564453125,53.29999923706055,56.0,52.04999923706055,53.599998474121094,192623,2022-05-30
2022-06-06,47.90079879760742,51.849998474121094,54.20000076293945,50.5,54.20000076293945,113554,2022-06-06
2022-06-13,44.159271240234375,47.79999923706055,51.29999923706055,45.95000076293945,50.5,163990,2022-06-13
2022-06-20,45.914554595947266,49.70000076293945,51.95000076293945,43.349998474121094,48.70000076293945,177341,2022-06-20
2022-06-27,44.57499694824219,48.25,53.5,48.04999923706055,53.29999923706055,146682,2022-06-27
2022-07-04,46.09932327270508,49.900001525878906,52.95000076293945,48.150001525878906,48.599998474121094,288884,2022-07-04
2022-07-11,45.82217025756836,49.599998474121094,51.29999923706055,49.25,50.0,146899,2022-07-11
2022-07-18,46.79220199584961,50.650001525878906,52.79999923706055,49.70000076293945,50.54999923706055,275551,2022-07-18
2022-07-25,47.99318313598633,51.95000076293945,53.54999923706055,51.0,51.400001525878906,290089,2022-07-25
2022-08-01,47.577457427978516,51.5,54.0,51.04999923706055,52.79999923706055,290866,2022-08-01
2022-08-08,48.50128936767578,52.5,53.599998474121094,51.29999923706055,52.150001525878906,153501,2022-08-08
2022-08-15,51.27279281616211,55.5,57.5,51.20000076293945,52.5,578494,2022-08-15
2022-08-22,53.489994049072266,57.900001525878906,58.79999923706055,52.650001525878906,55.29999923706055,594569,2022-08-22
2022-08-29,52.98188400268555,57.349998474121094,59.099998474121094,54.650001525878906,57.599998474121094,362859,2022-08-29
2022-09-05,54.136680603027344,58.599998474121094,60.349998474121094,55.70000076293945,57.95000076293945,584748,2022-09-05
2022-09-12,53.21284484863281,57.599998474121094,61.400001525878906,57.150001525878906,59.400001525878906,635386,2022-09-12
2022-09-19,50.810874938964844,55.0,59.599998474121094,54.599998474121094,57.900001525878906,416143,2022-09-19
2022-09-26,47.85460662841797,51.79999923706055,56.400001525878906,46.79999923706055,55.70000076293945,417476,2022-09-26
2022-10-03,50.53372573852539,54.70000076293945,55.5,51.45000076293945,52.900001525878906,199479,2022-10-03
2022-10-10,47.85460662841797,51.79999923706055,54.75,51.5,54.70000076293945,324866,2022-10-10
2022-10-17,48.039371490478516,52.0,53.70000076293945,51.150001525878906,51.79999923706055,131838,2022-10-17
2022-10-24,49.0093994140625,53.04999923706055,55.45000076293945,51.5,53.900001525878906,204686,2022-10-24
2022-10-31,49.471317291259766,53.54999923706055,54.70000076293945,50.0,53.5,204780,2022-10-31
2022-11-07,48.50128936767578,52.5,54.5,52.0,52.5,165225,2022-11-07
2022-11-14,46.8383903503418,50.70000076293945,53.400001525878906,50.5,53.400001525878906,201694,2022-11-14
2022-11-21,48.22414016723633,52.20000076293945,53.25,50.0,50.04999923706055,252440,2022-11-21
2022-11-28,47.90079879760742,51.849998474121094,52.79999923706055,51.400001525878906,52.150001525878906,218294,2022-11-28
2022-12-05,49.42512512207031,53.5,55.70000076293945,51.75,52.75,314149,2022-12-05
2022-12-12,50.995643615722656,55.20000076293945,62.0,53.04999923706055,53.54999923706055,1726007,2022-12-12
2022-12-19,46.51504898071289,50.349998474121094,57.849998474121094,50.0,55.79999923706055,526629,2022-12-19
2022-12-26,50.903255462646484,55.099998474121094,55.849998474121094,50.0,50.29999923706055,335407,2022-12-26
2023-01-02,50.071807861328125,54.20000076293945,56.599998474121094,53.150001525878906,55.900001525878906,703818,2023-01-02
2023-01-09,49.05558776855469,53.099998474121094,55.900001525878906,52.5,54.900001525878906,699222,2023-01-09
2023-01-16,48.316524505615234,52.29999923706055,54.20000076293945,51.20000076293945,54.20000076293945,275891,2023-01-16
2023-01-23,46.51504898071289,50.349998474121094,53.25,49.5,52.70000076293945,149947,2023-01-23
2023-01-30,45.77598190307617,49.54999923706055,52.75,49.0,50.349998474121094,167710,2023-01-30
2023-02-06,46.93077087402344,50.79999923706055,51.54999923706055,48.75,48.900001525878906,114202,2023-02-06
2023-02-13,47.11553955078125,51.0,52.349998474121094,49.45000076293945,51.349998474121094,150579,2023-02-13
2023-02-20,45.683597564697266,49.45000076293945,51.849998474121094,49.0,51.04999923706055,86524,2023-02-20
2023-02-27,45.63740539550781,49.400001525878906,50.0,47.75,49.45000076293945,127601,2023-02-27
2023-03-06,45.129295349121094,48.849998474121094,50.0,48.20000076293945,49.400001525878906,198033,2023-03-06
2023-03-13,44.390228271484375,48.04999923706055,49.5,45.95000076293945,48.849998474121094,227161,2023-03-13
2023-03-20,43.189247131347656,46.75,48.75,46.099998474121094,48.0,156248,2023-03-20
2023-03-27,40.18678283691406,43.5,47.5,43.0,46.54999923706055,310934,2023-03-27
2023-04-03,45.314064025878906,49.04999923706055,50.349998474121094,44.04999923706055,44.79999923706055,165538,2023-04-03
2023-04-10,45.545021057128906,49.29999923706055,50.75,48.0,49.25,264422,2023-04-10
2023-04-17,44.94453430175781,48.650001525878906,50.650001525878906,48.0,50.650001525878906,117657,2023-04-17
2023-04-24,47.716033935546875,51.650001525878906,54.29999923706055,48.20000076293945,49.099998474121094,467138,2023-04-24
2023-05-01,46.88458251953125,50.75,52.0,50.25,51.650001525878906,174747,2023-05-01
2023-05-08,45.17548751831055,48.900001525878906,51.75,48.150001525878906,51.75,269856,2023-05-08
2023-05-15,44.80595397949219,48.5,49.75,48.29999923706055,49.0,193159,2023-05-15
2023-05-22,45.96074676513672,49.75,50.900001525878906,48.0,48.25,192057,2023-05-22
2023-05-29,46.14551544189453,49.95000076293945,50.95000076293945,48.599998474121094,50.20000076293945,135391,2023-05-29
2023-06-05,50.210384368896484,54.349998474121094,58.79999923706055,49.099998474121094,50.45000076293945,1325575,2023-06-05
2023-06-12,49.51750564575195,53.599998474121094,56.0,52.70000076293945,54.349998474121094,344002,2023-06-12
2023-06-19,49.471317291259766,53.54999923706055,57.29999923706055,53.099998474121094,53.599998474121094,480036,2023-06-19
2023-06-26,50.25657653808594,54.400001525878906,55.0,52.650001525878906,52.70000076293945,206568,2023-06-26
2023-07-03,51.734710693359375,56.0,58.25,52.29999923706055,54.599998474121094,813387,2023-07-03
2023-07-10,49.19416809082031,53.25,56.0,52.20000076293945,55.099998474121094,276132,2023-07-10
2023-07-17,50.071807861328125,54.20000076293945,54.900001525878906,52.900001525878906,54.099998474121094,287871,2023-07-17
2023-07-24,48.96320724487305,53.0,54.400001525878906,52.70000076293945,54.400001525878906,177130,2023-07-24
2023-07-31,49.79465866088867,53.900001525878906,57.5,53.099998474121094,54.0,984398,2023-07-31
2023-08-07,48.91701889038086,52.95000076293945,54.900001525878906,52.650001525878906,54.0,229215,2023-08-07
2023-08-14,47.30030822753906,51.20000076293945,53.5,50.79999923706055,53.5,167164,2023-08-14
2023-08-21,48.686058044433594,52.70000076293945,53.900001525878906,50.5,50.650001525878906,275288,2023-08-21
2023-08-28,52.61235427856445,56.95000076293945,57.95000076293945,52.54999923706055,52.75,1268464,2023-08-28
2023-09-04,52.28900909423828,56.599998474121094,57.95000076293945,54.900001525878906,57.0,638301,2023-09-04
2023-09-11,50.764686584472656,54.95000076293945,59.650001525878906,54.599998474121094,57.04999923706055,542890,2023-09-11
2023-09-18,51.65319061279297,53.400001525878906,55.599998474121094,53.0,54.95000076293945,162524,2023-09-18
2023-09-25,51.89501190185547,53.650001525878906,54.95000076293945,52.400001525878906,53.400001525878906,222178,2023-09-25
2023-10-02,52.281925201416016,54.04999923706055,55.0,52.20000076293945,53.650001525878906,222647,2023-10-02
2023-10-09,57.74710464477539,59.70000076293945,61.0,52.20000076293945,53.099998474121094,1320044,2023-10-09
2023-10-16,54.94196701049805,56.79999923706055,61.900001525878906,56.25,59.70000076293945,1230593,2023-10-16
2023-10-23,52.47538375854492,54.25,57.900001525878906,51.0,57.849998474121094,401800,2023-10-23
2023-10-30,52.620479583740234,54.400001525878906,57.70000076293945,53.79999923706055,55.5,332722,2023-10-30
2023-11-06,52.66884231567383,54.45000076293945,56.54999923706055,54.150001525878906,55.400001525878906,214358,2023-11-06
2023-11-13,52.330291748046875,54.099998474121094,56.099998474121094,54.0,55.54999923706055,276396,2023-11-13
2023-11-20,56.054351806640625,57.95000076293945,60.95000076293945,53.29999923706055,54.20000076293945,916114,2023-11-20
2023-11-27,54.45832443237305,56.29999923706055,59.79999923706055,56.150001525878906,57.95000076293945,605345,2023-11-27
2023-12-04,56.24781036376953,58.150001525878906,58.45000076293945,55.400001525878906,56.95000076293945,470177,2023-12-04
2023-12-11,59.488224029541016,61.5,68.0999984741211,58.849998474121094,59.20000076293945,3596356,2023-12-11
2023-12-18,57.311824798583984,59.25,62.849998474121094,56.95000076293945,61.5,670615,2023-12-18
2023-12-25,57.40855407714844,59.349998474121094,61.95000076293945,59.0,59.25,348834,2023-12-25
2024-01-01,58.714393615722656,60.70000076293945,63.0,58.650001525878906,60.0,689117,2024-01-01
2024-01-08,66.21087646484375,68.44999694824219,74.9000015258789,60.099998474121094,61.5,5735717,2024-01-08
2024-01-15,63.30900955200195,65.44999694824219,69.69999694824219,62.349998474121094,68.5999984741211,1093313,2024-01-15
2024-01-22,60.842430114746094,62.900001525878906,65.44999694824219,61.04999923706055,65.44999694824219,415579,2024-01-22
2024-01-29,63.260650634765625,65.4000015258789,68.9000015258789,62.79999923706055,63.0,1237742,2024-01-29
2024-02-05,66.64615631103516,68.9000015258789,74.0,64.69999694824219,65.0,3542959,2024-02-05
2024-02-12,67.71017456054688,70.0,72.5,62.099998474121094,68.0,1836580,2024-02-12
2024-02-19,65.09849548339844,67.30000305175781,72.5999984741211,66.5999984741211,70.94999694824219,786030,2024-02-19
2024-02-26,59.971866607666016,62.0,70.0,61.54999923706055,68.0,927852,2024-02-26
2024-03-04,60.11696243286133,62.150001525878906,65.0,60.400001525878906,63.5,517537,2024-03-04
2024-03-11,53.24921417236328,55.04999923706055,62.79999923706055,50.0,62.79999923706055,673943,2024-03-11
2024-03-18,53.345947265625,55.150001525878906,56.349998474121094,53.25,54.29999923706055,367296,2024-03-18
2024-03-25,49.33169937133789,51.0,55.150001525878906,50.150001525878906,55.150001525878906,473930,2024-03-25
2024-04-01,55.570709228515625,57.45000076293945,57.900001525878906,52.0,52.0,366780,2024-04-01
2024-04-08,55.18379211425781,57.04999923706055,58.650001525878906,56.0,57.04999923706055,315337,2024-04-08
2024-04-15,53.5877685546875,55.400001525878906,57.5,54.0,54.599998474121094,285754,2024-04-15
2024-04-22,55.715797424316406,57.599998474121094,58.650001525878906,55.54999923706055,56.95000076293945,257978,2024-04-22
2024-04-29,55.95762252807617,57.849998474121094,58.95000076293945,56.5,58.70000076293945,256493,2024-04-29
2024-05-06,52.91066360473633,54.70000076293945,58.95000076293945,54.0,58.95000076293945,236934,2024-05-06
2024-05-13,53.78122329711914,55.599998474121094,57.650001525878906,53.599998474121094,55.70000076293945,241310,2024-05-13
2024-05-20,53.152488708496094,54.95000076293945,57.0,54.75,56.75,201745,2024-05-20
2024-05-27,53.104122161865234,54.900001525878906,56.900001525878906,53.849998474121094,54.95000076293945,195503,2024-05-27
2024-06-03,52.620479583740234,54.400001525878906,56.900001525878906,49.900001525878906,56.400001525878906,309529,2024-06-03
2024-06-10,54.41963195800781,56.2599983215332,56.79999923706055,54.04999923706055,54.04999923706055,239398,2024-06-10
2024-06-17,53.819915771484375,55.63999938964844,56.9900016784668,52.150001525878906,56.2599983215332,390442,2024-06-17
2024-06-24,53.549076080322266,55.36000061035156,56.5,54.560001373291016,55.58000183105469,245296,2024-06-24
2024-07-01,59.3431282043457,61.349998474121094,63.099998474121094,55.0,56.0,1140017,2024-07-01
2024-07-08,56.8862190246582,58.810001373291016,62.41999816894531,58.27000045776367,61.150001525878906,641745,2024-07-08
2024-07-15,61.02621078491211,63.09000015258789,69.0,59.0,59.0,2411518,2024-07-15
2024-07-22,61.86775207519531,63.959999084472656,69.30000305175781,60.5099983215332,61.34000015258789,1122470,2024-07-22
2024-07-29,60.987518310546875,63.04999923706055,66.4000015258789,62.40999984741211,64.88999938964844,1107101,2024-07-29
2024-08-05,58.8594856262207,60.849998474121094,62.4900016784668,57.810001373291016,61.95000076293945,551669,2024-08-05
2024-08-12,58.93687057495117,60.93000030517578,65.0,59.5,60.25,586138,2024-08-12
2024-08-19,60.57158660888672,62.619998931884766,64.5,61.060001373291016,61.060001373291016,642686,2024-08-19
2024-08-26,58.54995346069336,60.529998779296875,63.68000030517578,60.130001068115234,63.470001220703125,355554,2024-08-26
2024-09-02,59.28509521484375,61.290000915527344,62.4900016784668,60.0,61.099998474121094,300629,2024-09-02
2024-09-09,62.56999969482422,62.56999969482422,65.0999984741211,59.25,61.689998626708984,955311,2024-09-09
2024-09-16,59.93000030517578,59.93000030517578,63.279998779296875,59.04999923706055,63.06999969482422,257556,2024-09-16
2024-09-23,59.0,59.0,60.970001220703125,58.5,60.4900016784668,282229,2024-09-23
2024-09-30,59.709999084472656,59.709999084472656,61.79999923706055,58.04999923706055,60.0,389081,2024-09-30
2024-10-07,58.04999923706055,58.04999923706055,60.20000076293945,57.0099983215332,59.709999084472656,201055,2024-10-07
2024-10-14,56.709999084472656,56.709999084472656,58.93000030517578,56.400001525878906,58.04999923706055,146935,2024-10-14
2024-10-21,53.22999954223633,53.22999954223633,57.68000030517578,52.0,57.439998626708984,340829,2024-10-21
2024-10-28,54.7400016784668,54.7400016784668,56.75,51.27000045776367,51.27000045776367,204577,2024-10-28
2024-11-04,55.619998931884766,55.619998931884766,56.650001525878906,54.0,55.75,183922,2024-11-04
2024-11-11,52.40999984741211,52.40999984741211,56.04999923706055,52.25,56.0,135931,2024-11-11
2024-11-18,52.27000045776367,52.27000045776367,53.0,51.38999938964844,52.40999984741211,80662,2024-11-18
2024-11-25,54.459999084472656,54.459999084472656,55.599998474121094,52.400001525878906,53.88999938964844,263991,2024-11-25
2024-12-02,55.02000045776367,55.02000045776367,56.5,54.099998474121094,55.79999923706055,218223,2024-12-02
2024-12-09,57.83000183105469,57.83000183105469,59.79999923706055,54.7400016784668,55.91999816894531,693729,2024-12-09
2024-12-16,54.04999923706055,54.04999923706055,58.95000076293945,53.709999084472656,58.95000076293945,414734,2024-12-16
2024-12-23,54.25,54.25,55.45000076293945,50.599998474121094,54.849998474121094,217081,2024-12-23
2024-12-30,54.040000915527344,54.040000915527344,55.4900016784668,53.119998931884766,54.880001068115234,105174,2024-12-30
2025-01-06,51.40999984741211,51.40999984741211,54.959999084472656,50.54999923706055,54.959999084472656,123434,2025-01-06
2025-01-13,52.470001220703125,52.470001220703125,52.689998626708984,46.349998474121094,50.099998474121094,223842,2025-01-13
2025-01-20,49.36000061035156,49.36000061035156,53.790000915527344,49.11000061035156,52.470001220703125,85829,2025-01-20
2025-01-27,51.59000015258789,51.59000015258789,52.709999084472656,46.709999084472656,49.79999923706055,181709,2025-01-27
2025-02-03,48.95000076293945,48.95000076293945,52.5,48.099998474121094,52.5,93713,2025-02-03
2025-02-10,46.31999969482422,46.31999969482422,49.9900016784668,45.650001525878906,49.0,193551,2025-02-10
2025-02-17,45.06999969482422,45.06999969482422,47.75,44.279998779296875,46.31999969482422,139414,2025-02-17
2025-02-24,42.220001220703125,42.220001220703125,45.7599983215332,41.75,45.099998474121094,101093,2025-02-24
2025-03-03,41.849998474121094,41.849998474121094,44.209999084472656,38.79999923706055,43.04999923706055,371628,2025-03-03
2025-03-10,41.11000061035156,41.11000061035156,42.0099983215332,40.099998474121094,41.20000076293945,471970,2025-03-10
2025-03-17,41.38999938964844,41.38999938964844,41.970001220703125,39.90999984741211,40.90999984741211,507143,2025-03-17
2025-03-24,40.2599983215332,40.2599983215332,43.349998474121094,39.20000076293945,41.38999938964844,623511,2025-03-24
2025-03-31,43.470001220703125,43.470001220703125,45.869998931884766,40.06999969482422,40.2599983215332,243317,2025-03-31
2025-04-07,41.2400016784668,41.2400016784668,42.0,39.099998474121094,40.15999984741211,231700,2025-04-07
2025-04-14,43.59000015258789,43.59000015258789,44.4900016784668,41.20000076293945,41.2400016784668,113713,2025-04-14
2025-04-21,43.130001068115234,43.130001068115234,45.040000915527344,42.38999938964844,43.70000076293945,154104,2025-04-21
2025-04-28,42.290000915527344,42.290000915527344,43.7400016784668,41.79999923706055,43.13999938964844,124142,2025-04-28
2025-05-05,40.13999938964844,40.13999938964844,42.79999923706055,39.47999954223633,42.0,212126,2025-05-05
2025-05-12,43.439998626708984,43.439998626708984,44.0,40.95000076293945,40.95000076293945,169796,2025-05-12
2025-05-19,43.15999984741211,43.15999984741211,44.88999938964844,43.0099983215332,43.4900016784668,171725,2025-05-19
2025-05-26,45.060001373291016,45.060001373291016,45.9900016784668,43.20000076293945,43.88999938964844,197858,2025-05-26
2025-06-02,44.36000061035156,44.36000061035156,45.900001525878906,43.11000061035156,45.060001373291016,117145,2025-06-02
2025-06-09,45.029998779296875,45.029998779296875,48.869998931884766,44.060001373291016,44.36000061035156,350907,2025-06-09
2025-06-16,43.33000183105469,43.33000183105469,45.7599983215332,42.11000061035156,45.04999923706055,149025,2025-06-16
2025-06-23,48.5,48.5,52.900001525878906,42.310001373291016,43.29999923706055,507936,2025-06-23
2025-06-30,47.41999816894531,47.41999816894531,51.34000015258789,47.06999969482422,49.36000061035156,222456,2025-06-30
