Date,Adj Close_VIMTALABS.NS,Close_VIMTALABS.NS,High_VIMTALABS.NS,Low_VIMTALABS.NS,Open_VIMTALABS.NS,Volume_VIMTALABS.NS,Date
2022-01-24,189.12887573242188,191.4499969482422,205.1999969482422,185.0500030517578,203.0,414570,2022-01-24
2022-01-31,198.61248779296875,201.0500030517578,209.0,190.5,191.4499969482422,476578,2022-01-31
2022-02-07,188.7337188720703,191.0500030517578,211.4499969482422,187.60000610351562,200.0,488730,2022-02-07
2022-02-14,185.0538787841797,187.3249969482422,197.1999969482422,179.02499389648438,188.5,288884,2022-02-14
2022-02-21,159.7889404296875,161.75,187.14999389648438,157.22500610351562,187.14999389648438,536326,2022-02-21
2022-02-28,163.14772033691406,165.14999389648438,167.5,153.64999389648438,159.75,260742,2022-02-28
2022-03-07,171.93983459472656,174.0500030517578,181.22500610351562,160.3000030517578,162.10000610351562,316212,2022-03-07
2022-03-14,167.66726684570312,169.72500610351562,181.25,168.3000030517578,177.5,249420,2022-03-14
2022-03-21,162.03636169433594,164.02499389648438,174.0500030517578,163.27499389648438,169.72500610351562,261084,2022-03-21
2022-03-28,169.19847106933594,171.27499389648438,177.5,157.5,165.0500030517578,440686,2022-03-28
2022-04-04,186.38751220703125,188.6750030517578,200.5749969482422,168.14999389648438,172.5,819400,2022-04-04
2022-04-11,187.22720336914062,189.52499389648438,197.8249969482422,185.0500030517578,189.60000610351562,235720,2022-04-11
2022-04-18,187.35067749023438,189.64999389648438,192.5,177.5,184.0,277644,2022-04-18
2022-04-25,171.7916259765625,173.89999389648438,190.6750030517578,172.0500030517578,190.6750030517578,335112,2022-04-25
2022-05-02,171.69287109375,173.8000030517578,185.1750030517578,167.60000610351562,173.5,305362,2022-05-02
2022-05-09,172.5325469970703,174.64999389648438,182.1999969482422,155.0,173.5,750332,2022-05-09
2022-05-16,172.18679809570312,174.3000030517578,179.5,169.0500030517578,179.0,155002,2022-05-16
2022-05-23,155.78805541992188,157.6999969482422,176.72500610351562,155.1999969482422,174.5,150808,2022-05-23
2022-05-30,168.23529052734375,170.3000030517578,176.39999389648438,157.5500030517578,157.5500030517578,208698,2022-05-30
2022-06-06,166.0372772216797,168.0749969482422,174.5,157.6750030517578,170.5,147592,2022-06-06
2022-06-13,155.56578063964844,157.47500610351562,169.4499969482422,151.52499389648438,163.3249969482422,171058,2022-06-13
2022-06-20,161.7579345703125,162.72500610351562,166.1750030517578,145.5,157.0500030517578,180642,2022-06-20
2022-06-27,193.2446746826172,194.39999389648438,203.5,163.6750030517578,163.6750030517578,921970,2022-06-27
2022-07-04,190.1134033203125,191.25,197.4250030517578,188.0500030517578,193.25,207938,2022-07-04
2022-07-11,197.7427978515625,198.9250030517578,209.14999389648438,186.5,190.5,723288,2022-07-11
2022-07-18,192.8719024658203,194.02499389648438,210.5,193.39999389648438,202.0,668914,2022-07-18
2022-07-25,194.01507568359375,195.1750030517578,205.0,191.5,194.97500610351562,555030,2022-07-25
2022-08-01,191.92755126953125,193.0749969482422,204.0,186.0500030517578,196.89999389648438,575664,2022-08-01
2022-08-08,191.4056854248047,192.5500030517578,195.97500610351562,187.77499389648438,193.9499969482422,192370,2022-08-08
2022-08-15,193.865966796875,195.02499389648438,199.39999389648438,191.0500030517578,192.5500030517578,234498,2022-08-15
2022-08-22,188.49806213378906,189.625,197.27499389648438,187.5,195.6999969482422,242544,2022-08-22
2022-08-29,180.3468017578125,181.4250030517578,191.0,179.4250030517578,185.75,367714,2022-08-29
2022-09-05,181.46511840820312,182.5500030517578,185.10000610351562,176.02499389648438,182.25,271654,2022-09-05
2022-09-12,175.52561950683594,176.5749969482422,185.5,176.0,183.85000610351562,213268,2022-09-12
2022-09-19,171.35057067871094,172.375,178.3000030517578,167.3000030517578,176.5749969482422,196074,2022-09-19
2022-09-26,168.1696014404297,169.1750030517578,175.22500610351562,160.0,172.0,144820,2022-09-26
2022-10-03,172.12095642089844,173.14999389648438,178.6999969482422,167.0,169.0,207248,2022-10-03
2022-10-10,174.2830352783203,175.3249969482422,187.6750030517578,160.0,171.0500030517578,736896,2022-10-10
2022-10-17,200.17823791503906,201.375,202.5,174.89999389648438,175.3249969482422,793718,2022-10-17
2022-10-24,205.62071228027344,206.85000610351562,210.0,190.52499389648438,201.25,874434,2022-10-24
2022-10-31,229.4780731201172,230.85000610351562,236.85000610351562,197.75,208.25,1817206,2022-10-31
2022-11-07,237.43052673339844,238.85000610351562,251.89999389648438,225.0,234.89999389648438,1169464,2022-11-07
2022-11-14,227.66390991210938,229.02499389648438,246.72500610351562,227.5,237.85000610351562,456032,2022-11-14
2022-11-21,230.2981719970703,231.6750030517578,251.5,226.5,228.75,458944,2022-11-21
2022-11-28,223.71253967285156,225.0500030517578,243.4499969482422,221.3249969482422,232.0,445602,2022-11-28
2022-12-05,203.0858612060547,204.3000030517578,226.0500030517578,202.8000030517578,224.5,477908,2022-12-05
2022-12-12,210.2678985595703,211.52499389648438,219.47500610351562,202.5,202.5,304568,2022-12-12
2022-12-19,206.68931579589844,207.9250030517578,242.35000610351562,204.10000610351562,209.27499389648438,1217256,2022-12-19
2022-12-26,216.9032440185547,218.1999969482422,223.1999969482422,208.5,210.22500610351562,407066,2022-12-26
2023-01-02,205.6952667236328,206.9250030517578,223.125,205.0,219.89999389648438,204898,2023-01-02
2023-01-09,207.1366424560547,208.375,210.97500610351562,204.39999389648438,207.0,125438,2023-01-09
2023-01-16,213.52345275878906,214.8000030517578,226.875,207.0500030517578,209.0,273812,2023-01-16
2023-01-23,199.78062438964844,200.97500610351562,216.35000610351562,192.1999969482422,215.5,145700,2023-01-23
2023-01-30,167.39920043945312,168.39999389648438,197.4499969482422,167.52499389648438,197.4499969482422,498824,2023-01-30
2023-02-06,160.14259338378906,161.10000610351562,174.4250030517578,152.0,168.0500030517578,876502,2023-02-06
2023-02-13,155.49537658691406,156.4250030517578,166.10000610351562,153.5500030517578,156.0,395618,2023-02-13
2023-02-20,153.85516357421875,154.77499389648438,161.89999389648438,154.0,157.89999389648438,300832,2023-02-20
2023-02-27,153.4575653076172,154.375,156.0,149.0,154.5,175878,2023-02-27
2023-03-06,153.7557830810547,154.6750030517578,159.0,152.875,156.6999969482422,151540,2023-03-06
2023-03-13,149.35707092285156,150.25,155.6999969482422,149.6750030517578,152.5,168822,2023-03-13
2023-03-20,158.12962341308594,159.0749969482422,172.25,145.9250030517578,150.4499969482422,461044,2023-03-20
2023-03-27,155.99240112304688,156.9250030517578,162.4499969482422,148.3000030517578,156.0749969482422,250786,2023-03-27
2023-04-03,169.6606903076172,170.6750030517578,177.25,157.0,157.0,194308,2023-04-03
2023-04-10,176.54454040527344,177.60000610351562,193.39999389648438,168.0500030517578,171.0,1144870,2023-04-10
2023-04-17,185.73956298828125,186.85000610351562,194.5,173.64999389648438,176.0,465004,2023-04-17
2023-04-24,190.88380432128906,192.02499389648438,194.6999969482422,184.35000610351562,185.39999389648438,418876,2023-04-24
2023-05-01,189.7406463623047,190.875,195.0,183.3249969482422,192.02499389648438,719994,2023-05-01
2023-05-08,189.59153747558594,190.72500610351562,204.85000610351562,189.97500610351562,193.52499389648438,768162,2023-05-08
2023-05-15,186.41053771972656,187.52499389648438,191.64999389648438,182.89999389648438,190.0,296532,2023-05-15
2023-05-22,200.82437133789062,202.02499389648438,220.25,185.1999969482422,188.4499969482422,1353904,2023-05-22
2023-05-29,204.90000915527344,206.125,207.5,198.6999969482422,202.5,188530,2023-05-29
2023-06-05,208.8016815185547,210.0500030517578,213.6999969482422,202.02499389648438,206.125,327542,2023-06-05
2023-06-12,206.31654357910156,207.5500030517578,215.9499969482422,203.27499389648438,210.0500030517578,302772,2023-06-12
2023-06-19,196.6990509033203,197.875,210.0,194.10000610351562,209.5,257496,2023-06-19
2023-06-26,202.83734130859375,204.0500030517578,206.125,195.77499389648438,199.0,193298,2023-06-26
2023-07-03,197.7179412841797,198.89999389648438,211.0,196.3000030517578,204.25,533212,2023-07-03
2023-07-10,234.17498779296875,235.5749969482422,243.875,192.625,200.75,3056940,2023-07-10
2023-07-17,223.91134643554688,225.25,240.02499389648438,222.625,235.5,382456,2023-07-17
2023-07-24,246.72494506835938,248.1999969482422,259.3500061035156,222.0,225.5,1515134,2023-07-24
2023-07-31,222.04750061035156,223.375,247.5,221.3000030517578,247.5,1099970,2023-07-31
2023-08-07,246.82437133789062,248.3000030517578,260.0,221.0,224.5,1465210,2023-08-07
2023-08-14,288.9723815917969,290.70001220703125,310.04998779296875,242.25,247.5,2878768,2023-08-14
2023-08-21,296.9248352050781,298.70001220703125,311.57501220703125,280.0,289.5,1830624,2023-08-21
2023-08-28,284.0517883300781,285.75,302.9750061035156,281.5,298.42498779296875,855776,2023-08-28
2023-09-04,288.32623291015625,290.04998779296875,302.5,283.0,285.7749938964844,368078,2023-09-04
2023-09-11,275.27923583984375,276.92498779296875,299.75,267.70001220703125,290.9750061035156,471988,2023-09-11
2023-09-18,267.94805908203125,269.54998779296875,279.5,265.82501220703125,276.8999938964844,228668,2023-09-18
2023-09-25,287.55584716796875,289.2749938964844,290.0,268.3999938964844,272.92498779296875,282228,2023-09-25
2023-10-02,278.2862548828125,279.95001220703125,296.0,278.125,289.2749938964844,306270,2023-10-02
2023-10-09,279.5537109375,281.2250061035156,282.9750061035156,270.0249938964844,276.5,232440,2023-10-09
2023-10-16,282.5110168457031,284.20001220703125,297.9750061035156,274.7749938964844,284.0,627072,2023-10-16
2023-10-23,251.34732055664062,252.85000610351562,289.2250061035156,235.27499389648438,284.20001220703125,519970,2023-10-23
2023-10-30,216.55532836914062,217.85000610351562,255.85000610351562,215.5,254.5,1441438,2023-10-30
2023-11-06,199.08477783203125,200.27499389648438,221.10000610351562,199.25,219.5,684130,2023-11-06
2023-11-13,205.2727813720703,206.5,210.52499389648438,199.5,207.5,519390,2023-11-13
2023-11-20,211.03829956054688,212.3000030517578,220.0500030517578,207.5,207.5,576422,2023-11-20
2023-11-27,206.4656524658203,207.6999969482422,214.5,205.6750030517578,212.3000030517578,229362,2023-11-27
2023-12-04,215.561279296875,216.85000610351562,225.5,206.6999969482422,212.5,847838,2023-12-04
2023-12-11,202.5888214111328,203.8000030517578,220.8000030517578,203.02499389648438,217.6999969482422,593226,2023-12-11
2023-12-18,198.46348571777344,199.64999389648438,208.5500030517578,195.14999389648438,203.97500610351562,734478,2023-12-18
2023-12-25,200.5758514404297,201.77499389648438,206.47500610351562,199.64999389648438,199.64999389648438,333878,2023-12-25
2024-01-01,221.20254516601562,222.52499389648438,224.0,202.0,202.625,941628,2024-01-01
2024-01-08,223.46401977539062,224.8000030517578,232.0500030517578,217.22500610351562,225.875,528468,2024-01-08
2024-01-15,216.2073974609375,217.5,227.6999969482422,207.125,227.6999969482422,376756,2024-01-15
2024-01-22,212.52940368652344,213.8000030517578,237.5,208.97500610351562,217.5,213526,2024-01-22
2024-01-29,236.287353515625,237.6999969482422,242.02499389648438,209.5500030517578,213.85000610351562,1539240,2024-01-29
2024-02-05,251.1236572265625,252.625,257.5,234.97500610351562,240.5,1576090,2024-02-05
2024-02-12,238.22576904296875,239.64999389648438,257.3500061035156,237.5,250.52499389648438,549592,2024-02-12
2024-02-19,243.86703491210938,245.3249969482422,248.6999969482422,239.0,239.64999389648438,360304,2024-02-19
2024-02-26,254.50344848632812,256.0249938964844,265.0,244.8000030517578,248.4499969482422,572976,2024-02-26
2024-03-04,240.9345703125,242.375,267.20001220703125,239.8000030517578,264.5,327622,2024-03-04
2024-03-11,231.9383544921875,233.3249969482422,244.85000610351562,215.02499389648438,242.375,404180,2024-03-11
2024-03-18,223.19065856933594,224.52499389648438,235.0,219.10000610351562,234.9499969482422,189988,2024-03-18
2024-03-25,220.60610961914062,221.9250030517578,232.60000610351562,220.5,224.52499389648438,138762,2024-03-25
2024-04-01,235.19390869140625,236.60000610351562,242.9499969482422,222.52499389648438,225.0,163574,2024-04-01
2024-04-08,237.55477905273438,238.97500610351562,248.47500610351562,232.97500610351562,237.5,135480,2024-04-08
2024-04-15,223.5634307861328,224.89999389648438,238.97500610351562,221.10000610351562,238.97500610351562,137594,2024-04-15
2024-04-22,269.5633850097656,271.17498779296875,304.5,224.9499969482422,225.0,1960402,2024-04-22
2024-04-29,259.97076416015625,261.5249938964844,283.5,259.0,273.1000061035156,448512,2024-04-29
2024-05-06,243.196044921875,244.64999389648438,265.0249938964844,240.0,263.5,204524,2024-05-06
2024-05-13,249.0609893798828,250.5500030517578,264.3999938964844,240.0,241.125,244808,2024-05-13
2024-05-20,246.6752471923828,248.14999389648438,256.5,240.5,246.89999389648438,306082,2024-05-20
2024-05-27,235.24359130859375,236.64999389648438,255.0,233.5500030517578,248.8000030517578,177222,2024-05-27
2024-06-03,242.00318908691406,243.4499969482422,250.9499969482422,210.0,242.5,220652,2024-06-03
2024-06-10,249.7568359375,251.25,252.1750030517578,241.0,244.89999389648438,198970,2024-06-10
2024-06-17,242.84814453125,244.3000030517578,254.5,242.52499389648438,251.25,156870,2024-06-17
2024-06-24,236.23764038085938,237.64999389648438,250.0,236.02499389648438,245.10000610351562,226976,2024-06-24
2024-07-01,259.37432861328125,260.92498779296875,272.5,236.6999969482422,237.64999389648438,619332,2024-07-01
2024-07-08,256.5412902832031,258.07501220703125,263.79998779296875,250.97500610351562,261.8500061035156,326326,2024-07-08
2024-07-15,253.3332061767578,253.85000610351562,299.5,249.02499389648438,258.07501220703125,1539806,2024-07-15
2024-07-22,274.2904357910156,274.8500061035156,282.7749938964844,249.6750030517578,252.0,805302,2024-07-22
2024-07-29,261.3169250488281,261.8500061035156,284.04998779296875,258.5249938964844,278.7250061035156,448858,2024-07-29
2024-08-05,250.6636505126953,251.1750030517578,262.29998779296875,246.0,258.625,425424,2024-08-05
2024-08-12,248.14378356933594,248.64999389648438,263.25,242.0500030517578,251.4499969482422,680782,2024-08-12
2024-08-19,268.1529846191406,268.70001220703125,270.0,245.64999389648438,246.25,465374,2024-08-19
2024-08-26,312.01348876953125,312.6499938964844,336.95001220703125,269.54998779296875,270.95001220703125,4500596,2024-08-26
2024-09-02,312.3627624511719,313.0,336.17498779296875,301.57501220703125,312.6499938964844,1267636,2024-09-02
2024-09-09,319.6229553222656,320.2749938964844,349.8999938964844,304.0,312.7250061035156,1909706,2024-09-09
2024-09-16,281.2512512207031,281.82501220703125,330.0,276.4750061035156,325.5,1985306,2024-09-16
2024-09-23,274.56488037109375,275.125,287.8500061035156,271.5,282.0,697472,2024-09-23
2024-09-30,263.5623474121094,264.1000061035156,275.9750061035156,257.0,275.82501220703125,334152,2024-09-30
2024-10-07,278.5068664550781,279.07501220703125,284.25,251.52499389648438,264.1000061035156,429730,2024-10-07
2024-10-14,280.87701416015625,281.45001220703125,284.5,271.25,282.0,204954,2024-10-14
2024-10-21,278.53179931640625,279.1000061035156,284.0,270.0,279.0,335192,2024-10-21
2024-10-28,285.8169250488281,286.3999938964844,291.0,270.8999938964844,279.1000061035156,251366,2024-10-28
2024-11-04,346.3185119628906,347.0249938964844,347.0249938964844,276.7749938964844,289.9750061035156,2314590,2024-11-04
2024-11-11,377.0558166503906,377.82501220703125,402.125,357.54998779296875,368.4750061035156,3958356,2024-11-11
2024-11-18,381.0726013183594,381.8500061035156,397.5,358.0249938964844,381.5,1112374,2024-11-18
2024-11-25,451.1546630859375,452.07501220703125,466.0,382.75,382.75,5499566,2024-11-25
2024-12-02,467.3965148925781,468.3500061035156,490.375,441.75,452.07501220703125,1623416,2024-12-02
2024-12-09,477.05181884765625,478.0249938964844,482.5,451.5249938964844,468.3500061035156,739686,2024-12-09
2024-12-16,479.9708557128906,480.95001220703125,534.9749755859375,457.5,478.0249938964844,3602964,2024-12-16
2024-12-23,497.6597595214844,498.67498779296875,512.7000122070312,476.67498779296875,490.57501220703125,734124,2024-12-23
2024-12-30,472.1119079589844,473.07501220703125,523.0,471.5,502.5,1062402,2024-12-30
2025-01-06,469.6169738769531,470.57501220703125,529.5,447.29998779296875,474.0,1201134,2025-01-06
2025-01-13,425.6566467285156,426.5249938964844,481.25,405.5,463.5249938964844,1134368,2025-01-13
2025-01-20,434.5635070800781,435.45001220703125,459.3500061035156,418.375,428.5,1849770,2025-01-20
2025-01-27,437.033447265625,437.92498779296875,449.8999938964844,391.8500061035156,432.9750061035156,1627776,2025-01-27
2025-02-03,514.55029296875,515.5999755859375,544.9749755859375,415.95001220703125,430.0,4273136,2025-02-03
2025-02-10,558.2362060546875,559.375,589.0,499.5,526.3499755859375,3130434,2025-02-10
2025-02-17,472.4112854003906,473.375,575.4500122070312,453.0,560.0,2190552,2025-02-17
2025-02-24,431.819091796875,432.70001220703125,482.5,422.3999938964844,458.04998779296875,859416,2025-02-24
2025-03-03,478.5736999511719,479.54998779296875,486.9750061035156,404.6499938964844,428.04998779296875,1286002,2025-03-03
2025-03-10,507.4647521972656,508.5,539.4249877929688,467.5,479.42498779296875,1249792,2025-03-10
2025-03-17,576.3242797851562,577.5,586.9249877929688,497.0,507.5,1002648,2025-03-17
2025-03-24,501.22747802734375,502.25,583.0,490.04998779296875,583.0,1194508,2025-03-24
2025-03-31,461.28399658203125,462.2250061035156,554.5,447.5,502.25,1799994,2025-03-31
2025-04-07,457.7411804199219,458.67498779296875,464.9750061035156,400.29998779296875,407.5,1326946,2025-04-07
2025-04-14,485.1103820800781,486.1000061035156,513.5,458.67498779296875,458.67498779296875,714020,2025-04-14
2025-04-21,543.4413452148438,544.5499877929688,585.4000244140625,482.04998779296875,486.1000061035156,2903544,2025-04-21
2025-04-28,510.33392333984375,511.375,563.75,495.6499938964844,551.75,2357388,2025-04-28
2025-05-05,473.234619140625,474.20001220703125,522.25,460.0,512.5,1294984,2025-05-05
2025-05-12,517.9183959960938,518.9749755859375,543.1500244140625,484.0249938964844,489.25,1689510,2025-05-12
2025-05-19,487.08135986328125,488.07501220703125,547.5750122070312,485.2749938964844,522.3499755859375,1370116,2025-05-19
2025-05-26,488.3038330078125,489.29998779296875,497.4750061035156,483.45001220703125,490.45001220703125,517970,2025-05-26
2025-06-02,469.6000061035156,469.6000061035156,500.0,465.75,487.5,843202,2025-06-02
2025-06-09,513.8499755859375,513.8499755859375,528.9000244140625,468.32501220703125,484.0,1757821,2025-06-09
2025-06-16,477.54998779296875,477.54998779296875,508.3500061035156,466.0,508.3500061035156,976454,2025-06-16
2025-06-23,438.20001220703125,438.20001220703125,479.8999938964844,435.29998779296875,477.0,498266,2025-06-23
2025-06-30,471.20001220703125,471.20001220703125,489.8999938964844,438.25,442.3999938964844,1012401,2025-06-30
2025-07-07,450.6499938964844,450.6499938964844,479.8500061035156,447.79998779296875,473.0,532420,2025-07-07
2025-07-14,463.75,463.75,467.0,448.0,455.0,158341,2025-07-14
