Date,Adj Close_VALIANTORG.NS,Close_VALIANTORG.NS,High_VALIANTORG.NS,Low_VALIANTORG.NS,Open_VALIANTORG.NS,Volume_VALIANTORG.NS,Date
2022-04-25,884.0890502929688,889.9500122070312,914.9500122070312,866.9500122070312,909.9500122070312,138294,2022-04-25
2022-05-02,812.563232421875,817.9500122070312,902.6500244140625,813.5499877929688,883.7000122070312,174460,2022-05-02
2022-05-09,733.437744140625,738.2999877929688,854.5999755859375,700.0,813.25,439135,2022-05-09
2022-05-16,709.5958251953125,714.2999877929688,761.8499755859375,689.0999755859375,747.9000244140625,213003,2022-05-16
2022-05-23,675.9191284179688,680.4000244140625,721.4500122070312,624.8499755859375,716.9000244140625,260550,2022-05-23
2022-05-30,683.9657592773438,688.5,724.9000244140625,672.0999755859375,686.25,228905,2022-05-30
2022-06-06,592.3729248046875,596.2999877929688,680.0,589.0,665.7999877929688,460279,2022-06-06
2022-06-13,520.4000244140625,523.8499755859375,596.25,515.0499877929688,585.0999755859375,344205,2022-06-13
2022-06-20,516.0787353515625,519.5,554.0,504.0,523.8499755859375,285801,2022-06-20
2022-06-27,548.4143676757812,552.0499877929688,602.0,525.0,532.0,1185803,2022-06-27
2022-07-04,526.708251953125,530.2000122070312,566.0,526.0499877929688,554.9500122070312,314786,2022-07-04
2022-07-11,616.9102783203125,621.0,630.0,525.5,531.7000122070312,1922641,2022-07-11
2022-07-18,695.2906494140625,699.9000244140625,733.7999877929688,612.0499877929688,621.0999755859375,1638608,2022-07-18
2022-07-25,665.5875854492188,670.0,710.4500122070312,630.1500244140625,708.0,292934,2022-07-25
2022-08-01,614.4764404296875,618.5499877929688,675.7000122070312,608.5499877929688,675.7000122070312,597364,2022-08-01
2022-08-08,581.5944213867188,585.4500122070312,625.7000122070312,583.5499877929688,612.6500244140625,328122,2022-08-08
2022-08-15,591.1807861328125,595.0999755859375,623.7000122070312,575.0999755859375,585.4500122070312,321600,2022-08-15
2022-08-22,597.1910400390625,601.1500244140625,611.9500122070312,579.5,604.4500122070312,188657,2022-08-22
2022-08-29,656.497802734375,660.8499755859375,678.0,574.8499755859375,585.0499877929688,1179001,2022-08-29
2022-09-05,709.2481079101562,713.9500122070312,720.0,629.4500122070312,666.0,1077261,2022-09-05
2022-09-12,778.0917358398438,783.25,868.9500122070312,701.0,717.0,2140827,2022-09-12
2022-09-19,741.3850708007812,746.2999877929688,823.9000244140625,743.0,794.0,236137,2022-09-19
2022-09-26,738.20458984375,739.8499755859375,830.0,710.0,740.4000244140625,418560,2022-09-26
2022-10-03,758.2100219726562,759.9000244140625,774.0,725.0,739.5,236847,2022-10-03
2022-10-10,717.7003173828125,719.2999877929688,770.75,711.2000122070312,757.0,168808,2022-10-10
2022-10-17,670.8048095703125,672.2999877929688,730.0,668.75,722.9000244140625,134028,2022-10-17
2022-10-24,676.7415771484375,678.25,704.7000122070312,673.0,684.7000122070312,67110,2022-10-24
2022-10-31,714.0084838867188,715.5999755859375,749.0,665.0499877929688,681.6500244140625,421629,2022-10-31
2022-11-07,631.4924926757812,632.9000244140625,727.4500122070312,620.0,719.2000122070312,210025,2022-11-07
2022-11-14,664.8680419921875,666.3499755859375,670.0,627.0,634.0,169532,2022-11-14
2022-11-21,645.4613647460938,646.9000244140625,669.2999877929688,644.0,666.3499755859375,80103,2022-11-21
2022-11-28,663.7206420898438,665.2000122070312,675.0,638.0499877929688,650.0,127803,2022-11-28
2022-12-05,642.9669189453125,644.4000244140625,694.0,633.0,670.0,162506,2022-12-05
2022-12-12,627.152099609375,628.5499877929688,645.0,625.0999755859375,644.0,122109,2022-12-12
2022-12-19,575.018310546875,576.2999877929688,645.0,575.0,628.5499877929688,244977,2022-12-19
2022-12-26,594.5747680664062,595.9000244140625,609.0,567.3499755859375,576.2999877929688,138583,2022-12-26
2023-01-02,566.8365478515625,568.0999755859375,607.8499755859375,566.0999755859375,599.0,97323,2023-01-02
2023-01-09,545.4342651367188,546.6500244140625,577.5999755859375,535.0999755859375,573.9000244140625,173631,2023-01-09
2023-01-16,516.8479614257812,518.0,570.0,514.0,549.9500122070312,366649,2023-01-16
2023-01-23,483.67193603515625,484.75,525.7999877929688,472.0,520.1500244140625,290283,2023-01-23
2023-01-30,423.4561462402344,424.3999938964844,495.04998779296875,416.79998779296875,486.3500061035156,452400,2023-01-30
2023-02-06,452.54132080078125,453.54998779296875,471.70001220703125,426.3500061035156,428.0,390049,2023-02-06
2023-02-13,423.45001220703125,423.45001220703125,458.54998779296875,418.54998779296875,458.54998779296875,281779,2023-02-13
2023-02-20,421.25,421.25,438.0,408.8500061035156,427.70001220703125,260553,2023-02-20
2023-02-27,411.25,411.25,424.3500061035156,400.1000061035156,418.25,265473,2023-02-27
2023-03-06,437.20001220703125,437.20001220703125,446.0,403.29998779296875,417.3999938964844,424128,2023-03-06
2023-03-13,384.20001220703125,384.20001220703125,441.8999938964844,378.3500061035156,437.0,413339,2023-03-13
2023-03-20,462.6000061035156,462.6000061035156,484.0,355.0,389.25,4662491,2023-03-20
2023-03-27,416.8500061035156,416.8500061035156,465.5,401.5,460.0,927774,2023-03-27
2023-04-03,443.20001220703125,443.20001220703125,447.95001220703125,420.04998779296875,420.79998779296875,255904,2023-04-03
2023-04-10,464.04998779296875,464.04998779296875,484.3500061035156,433.3999938964844,447.6000061035156,552001,2023-04-10
2023-04-17,483.29998779296875,483.29998779296875,528.0,457.0,465.0,1601465,2023-04-17
2023-04-24,503.6499938964844,503.6499938964844,528.0,484.5,493.0,1014581,2023-04-24
2023-05-01,514.9000244140625,514.9000244140625,540.4500122070312,503.6499938964844,503.6499938964844,713058,2023-05-01
2023-05-08,478.1000061035156,478.1000061035156,538.5999755859375,465.0,518.0,641913,2023-05-08
2023-05-15,485.04998779296875,485.04998779296875,502.75,460.0,483.79998779296875,491356,2023-05-15
2023-05-22,553.75,553.75,572.2999877929688,470.0,498.95001220703125,2727597,2023-05-22
2023-05-29,600.8499755859375,600.8499755859375,628.0,550.0,550.0,1312741,2023-05-29
2023-06-05,573.1500244140625,573.1500244140625,635.0,568.0,607.5,772014,2023-06-05
2023-06-12,558.1500244140625,558.1500244140625,586.2000122070312,542.5499877929688,572.7000122070312,587370,2023-06-12
2023-06-19,543.5,543.5,574.9500122070312,540.75,559.0,376538,2023-06-19
2023-06-26,559.1500244140625,559.1500244140625,570.0,543.0999755859375,551.6500244140625,236686,2023-06-26
2023-07-03,541.7000122070312,541.7000122070312,568.0,535.0499877929688,562.9500122070312,259324,2023-07-03
2023-07-10,502.0,502.0,547.8499755859375,487.1000061035156,545.9000244140625,479643,2023-07-10
2023-07-17,508.6000061035156,508.6000061035156,517.8499755859375,493.6499938964844,504.79998779296875,310804,2023-07-17
2023-07-24,516.9000244140625,516.9000244140625,526.8499755859375,502.0,511.79998779296875,272687,2023-07-24
2023-07-31,544.0499877929688,544.0499877929688,557.7999877929688,530.0,540.5,728430,2023-07-31
2023-08-07,471.04998779296875,471.04998779296875,549.9000244140625,468.0,547.0,892049,2023-08-07
2023-08-14,461.8500061035156,461.8500061035156,481.95001220703125,453.3999938964844,472.5,361163,2023-08-14
2023-08-21,461.70001220703125,461.70001220703125,474.95001220703125,455.0,456.0,479796,2023-08-21
2023-08-28,504.95001220703125,504.95001220703125,511.70001220703125,461.75,466.8999938964844,783986,2023-08-28
2023-09-04,520.2999877929688,520.2999877929688,530.9500122070312,498.0,510.1000061035156,548869,2023-09-04
2023-09-11,505.20001220703125,505.20001220703125,528.9500122070312,481.70001220703125,528.9500122070312,370793,2023-09-11
2023-09-18,497.3999938964844,497.3999938964844,510.0,488.0,505.20001220703125,227880,2023-09-18
2023-09-25,472.3500061035156,472.3500061035156,506.5,463.45001220703125,497.3999938964844,411005,2023-09-25
2023-10-02,472.6499938964844,472.6499938964844,478.6499938964844,465.1000061035156,472.3500061035156,164076,2023-10-02
2023-10-09,480.70001220703125,480.70001220703125,492.3500061035156,459.75,472.6000061035156,272656,2023-10-09
2023-10-16,462.8500061035156,462.8500061035156,489.0,460.0,487.0,222030,2023-10-16
2023-10-23,443.5,443.5,465.5,431.04998779296875,465.5,189002,2023-10-23
2023-10-30,438.75,438.75,450.1000061035156,432.3500061035156,441.04998779296875,158373,2023-10-30
2023-11-06,432.70001220703125,432.70001220703125,477.6499938964844,427.0,444.0,441073,2023-11-06
2023-11-13,429.45001220703125,429.45001220703125,444.6000061035156,428.04998779296875,436.0,160681,2023-11-13
2023-11-20,432.3999938964844,432.3999938964844,439.5,423.5,429.04998779296875,176565,2023-11-20
2023-11-27,467.04998779296875,467.04998779296875,476.79998779296875,428.79998779296875,432.3999938964844,500637,2023-11-27
2023-12-04,480.8999938964844,480.8999938964844,496.25,460.1000061035156,471.6499938964844,462363,2023-12-04
2023-12-11,478.54998779296875,478.54998779296875,488.1000061035156,462.5,488.1000061035156,292018,2023-12-11
2023-12-18,476.75,476.75,498.0,465.29998779296875,483.0,373585,2023-12-18
2023-12-25,503.95001220703125,503.95001220703125,516.9500122070312,476.75,476.75,771386,2023-12-25
2024-01-01,498.20001220703125,498.20001220703125,516.0999755859375,488.79998779296875,504.0,273119,2024-01-01
2024-01-08,491.6000061035156,491.6000061035156,505.3500061035156,485.0,503.95001220703125,226860,2024-01-08
2024-01-15,501.04998779296875,501.04998779296875,511.45001220703125,488.1000061035156,491.6000061035156,282005,2024-01-15
2024-01-22,489.8500061035156,489.8500061035156,504.70001220703125,481.0,501.04998779296875,193615,2024-01-22
2024-01-29,478.8500061035156,478.8500061035156,495.8999938964844,474.95001220703125,489.79998779296875,302346,2024-01-29
2024-02-05,463.3999938964844,463.3999938964844,487.0,456.29998779296875,483.54998779296875,258731,2024-02-05
2024-02-12,445.04998779296875,445.04998779296875,468.20001220703125,429.29998779296875,463.54998779296875,300768,2024-02-12
2024-02-19,437.45001220703125,437.45001220703125,449.79998779296875,430.29998779296875,445.95001220703125,242486,2024-02-19
2024-02-26,422.25,422.25,444.04998779296875,419.0,437.45001220703125,258172,2024-02-26
2024-03-04,455.45001220703125,455.45001220703125,469.70001220703125,418.29998779296875,419.04998779296875,892931,2024-03-04
2024-03-11,407.95001220703125,407.95001220703125,465.79998779296875,390.6000061035156,459.95001220703125,470293,2024-03-11
2024-03-18,412.79998779296875,412.79998779296875,417.0,395.0,408.6000061035156,388534,2024-03-18
2024-03-25,380.79998779296875,380.79998779296875,418.95001220703125,377.0,412.79998779296875,414838,2024-03-25
2024-04-01,429.1499938964844,429.1499938964844,436.95001220703125,394.6000061035156,402.95001220703125,451434,2024-04-01
2024-04-08,430.45001220703125,430.45001220703125,440.5,420.6499938964844,437.95001220703125,206016,2024-04-08
2024-04-15,413.5,413.5,440.79998779296875,405.0,420.0,237408,2024-04-15
2024-04-22,431.54998779296875,431.54998779296875,434.95001220703125,413.3500061035156,415.0,296390,2024-04-22
2024-04-29,416.1499938964844,416.1499938964844,435.70001220703125,413.95001220703125,433.0,176689,2024-04-29
2024-05-06,407.8999938964844,407.8999938964844,426.8999938964844,395.6499938964844,426.8999938964844,176942,2024-05-06
2024-05-13,407.70001220703125,407.70001220703125,416.6000061035156,402.1000061035156,402.1000061035156,116895,2024-05-13
2024-05-20,402.3500061035156,402.3500061035156,416.70001220703125,392.0,416.70001220703125,157473,2024-05-20
2024-05-27,391.04998779296875,391.04998779296875,402.8999938964844,387.6499938964844,390.0,193035,2024-05-27
2024-06-03,409.8999938964844,409.8999938964844,413.79998779296875,368.1000061035156,396.0,197688,2024-06-03
2024-06-10,413.1499938964844,413.1499938964844,420.0,405.29998779296875,413.8999938964844,179157,2024-06-10
2024-06-17,431.45001220703125,431.45001220703125,451.79998779296875,404.29998779296875,413.1499938964844,550526,2024-06-17
2024-06-24,402.8999938964844,402.8999938964844,435.0,399.0,431.54998779296875,271028,2024-06-24
2024-07-01,423.45001220703125,423.45001220703125,429.0,402.0,402.0,257795,2024-07-01
2024-07-08,403.8999938964844,403.8999938964844,434.70001220703125,403.0,427.8500061035156,229843,2024-07-08
2024-07-15,375.8999938964844,375.8999938964844,403.0,373.79998779296875,403.0,748192,2024-07-15
2024-07-22,396.95001220703125,396.95001220703125,399.70001220703125,370.0,376.0,287127,2024-07-22
2024-07-29,397.20001220703125,397.20001220703125,409.70001220703125,390.0,400.0,233787,2024-07-29
2024-08-05,390.5,390.5,402.04998779296875,385.0,395.0,188682,2024-08-05
2024-08-12,389.70001220703125,389.70001220703125,407.5,386.25,392.6000061035156,194946,2024-08-12
2024-08-19,396.75,396.75,405.5,383.8999938964844,394.95001220703125,270232,2024-08-19
2024-08-26,410.3999938964844,410.3999938964844,422.95001220703125,393.29998779296875,399.95001220703125,382257,2024-08-26
2024-09-02,401.25,401.25,419.0,400.0,414.8999938964844,168515,2024-09-02
2024-09-09,432.20001220703125,432.20001220703125,448.70001220703125,394.25,405.0,1074538,2024-09-09
2024-09-16,421.5,421.5,456.20001220703125,408.29998779296875,442.0,633870,2024-09-16
2024-09-23,406.3999938964844,406.3999938964844,447.5,404.6000061035156,447.5,255297,2024-09-23
2024-09-30,402.54998779296875,402.54998779296875,422.8500061035156,400.54998779296875,408.45001220703125,264678,2024-09-30
2024-10-07,395.0,395.0,409.45001220703125,385.1000061035156,408.6000061035156,198743,2024-10-07
2024-10-14,417.0,417.0,419.70001220703125,386.75,399.8999938964844,274592,2024-10-14
2024-10-21,397.5,397.5,440.0,395.1000061035156,439.95001220703125,372922,2024-10-21
2024-10-28,400.0,400.0,410.0,391.1000061035156,398.0,146442,2024-10-28
2024-11-04,412.3500061035156,412.3500061035156,435.6000061035156,395.0,396.04998779296875,226210,2024-11-04
2024-11-11,357.54998779296875,357.54998779296875,413.8999938964844,356.0,413.8999938964844,252667,2024-11-11
2024-11-18,328.29998779296875,328.29998779296875,369.95001220703125,306.79998779296875,364.75,342179,2024-11-18
2024-11-25,337.3500061035156,337.3500061035156,343.20001220703125,329.95001220703125,333.20001220703125,169310,2024-11-25
2024-12-02,338.70001220703125,338.70001220703125,342.3999938964844,332.3500061035156,335.1499938964844,167891,2024-12-02
2024-12-09,326.5,326.5,349.5,325.0,344.8999938964844,240414,2024-12-09
2024-12-16,324.20001220703125,324.20001220703125,339.95001220703125,318.0,328.95001220703125,236915,2024-12-16
2024-12-23,311.3999938964844,311.3999938964844,331.0,310.0,325.8999938964844,141493,2024-12-23
2024-12-30,313.45001220703125,313.45001220703125,317.20001220703125,300.0,313.0,161889,2024-12-30
2025-01-06,309.54998779296875,309.54998779296875,320.04998779296875,302.95001220703125,318.1499938964844,131279,2025-01-06
2025-01-13,313.6499938964844,313.6499938964844,320.3999938964844,303.5,306.70001220703125,172082,2025-01-13
2025-01-20,309.25,309.25,315.0,299.5,307.1000061035156,116381,2025-01-20
2025-01-27,281.1499938964844,281.1499938964844,309.25,275.0,304.6000061035156,221017,2025-01-27
2025-02-03,291.79998779296875,291.79998779296875,298.70001220703125,255.5,281.0,312430,2025-02-03
2025-02-10,286.45001220703125,286.45001220703125,299.8999938964844,262.20001220703125,285.79998779296875,627495,2025-02-10
2025-02-17,286.3500061035156,286.3500061035156,293.25,260.29998779296875,265.0,227008,2025-02-17
2025-02-24,266.95001220703125,266.95001220703125,285.0,264.20001220703125,284.0,112793,2025-02-24
2025-03-03,257.1499938964844,257.1499938964844,272.8999938964844,250.35000610351562,266.04998779296875,285716,2025-03-03
2025-03-10,234.39999389648438,234.39999389648438,259.79998779296875,231.0,258.45001220703125,237874,2025-03-10
2025-03-17,271.75,271.75,282.1499938964844,227.0500030517578,234.5500030517578,673018,2025-03-17
2025-03-24,260.6499938964844,260.6499938964844,294.95001220703125,255.0,269.54998779296875,811276,2025-03-24
2025-03-31,357.8500061035156,357.8500061035156,374.0,259.95001220703125,260.6499938964844,1973980,2025-03-31
2025-04-07,356.79998779296875,356.79998779296875,377.8500061035156,303.6499938964844,311.0,536183,2025-04-07
2025-04-14,339.8999938964844,339.8999938964844,364.70001220703125,332.0,356.79998779296875,133424,2025-04-14
2025-04-21,329.6499938964844,329.6499938964844,386.8999938964844,325.0,341.70001220703125,592799,2025-04-21
2025-04-28,313.6000061035156,313.6000061035156,344.8999938964844,311.1000061035156,330.0,165748,2025-04-28
2025-05-05,288.29998779296875,288.29998779296875,319.3500061035156,285.20001220703125,311.0,198078,2025-05-05
2025-05-12,374.70001220703125,374.70001220703125,378.1000061035156,299.0,307.8999938964844,563555,2025-05-12
2025-05-19,377.04998779296875,377.04998779296875,410.29998779296875,374.04998779296875,390.0,948465,2025-05-19
2025-05-26,455.79998779296875,455.79998779296875,468.6000061035156,374.0,374.0,1115339,2025-05-26
2025-06-02,431.70001220703125,431.70001220703125,471.0,424.79998779296875,457.8500061035156,435638,2025-06-02
2025-06-09,467.5,467.5,507.79998779296875,426.3500061035156,431.70001220703125,795659,2025-06-09
2025-06-16,414.5,414.5,470.75,414.1499938964844,464.1000061035156,221765,2025-06-16
2025-06-23,421.3500061035156,421.3500061035156,442.0,401.0,401.0,149093,2025-06-23
2025-06-30,424.95001220703125,424.95001220703125,434.0,402.20001220703125,429.6499938964844,98012,2025-06-30
2025-07-07,405.3999938964844,405.3999938964844,433.95001220703125,405.0,427.0,114169,2025-07-07
2025-07-14,405.6000061035156,405.6000061035156,417.0,402.0,413.70001220703125,27834,2025-07-14
