Date,Adj Close_NAM-INDIA.NS,Close_NAM-INDIA.NS,High_NAM-INDIA.NS,Low_NAM-INDIA.NS,Open_NAM-INDIA.NS,Volume_NAM-INDIA.NS,Date
2021-04-26,294.7195739746094,341.70001220703125,350.0,327.04998779296875,327.6000061035156,4718610,2021-04-26
2021-05-03,302.5252380371094,350.75,354.0,335.04998779296875,339.0,3081254,2021-05-03
2021-05-10,294.6764221191406,341.6499938964844,355.3500061035156,337.25,353.25,1545488,2021-05-10
2021-05-17,302.6546325683594,350.8999938964844,357.5,341.45001220703125,341.8500061035156,2770578,2021-05-17
2021-05-24,300.7139587402344,348.6499938964844,355.5,344.29998779296875,354.0,2855357,2021-05-24
2021-05-31,318.8266906738281,369.6499938964844,376.8999938964844,351.04998779296875,352.0,11419296,2021-05-31
2021-06-07,320.85357666015625,372.0,385.5,368.3999938964844,371.1000061035156,8117650,2021-06-07
2021-06-14,311.4029846191406,356.20001220703125,374.29998779296875,350.1000061035156,372.0,4052019,2021-06-14
2021-06-21,316.6484375,362.20001220703125,365.3999938964844,350.1000061035156,351.95001220703125,4377569,2021-06-21
2021-06-28,325.91534423828125,372.79998779296875,375.0,361.0,362.20001220703125,4499458,2021-06-28
2021-07-05,330.3302307128906,377.8500061035156,391.6000061035156,368.0,377.29998779296875,6885813,2021-07-05
2021-07-12,365.9553527832031,418.6000061035156,439.3500061035156,374.0,379.0,18604737,2021-07-12
2021-07-19,351.2244873046875,401.75,422.70001220703125,394.79998779296875,414.0,10572780,2021-07-19
2021-07-26,348.90777587890625,399.1000061035156,409.25,386.0,401.20001220703125,6548741,2021-07-26
2021-08-02,347.596435546875,397.6000061035156,413.0,396.04998779296875,404.04998779296875,6028874,2021-08-02
2021-08-09,335.1385803222656,383.3500061035156,399.8999938964844,374.1000061035156,398.0,6004388,2021-08-09
2021-08-16,341.60784912109375,390.75,409.5,380.3999938964844,382.54998779296875,8746010,2021-08-16
2021-08-23,358.5243835449219,410.1000061035156,417.29998779296875,383.54998779296875,391.25,8151018,2021-08-23
2021-08-30,366.5236511230469,419.25,427.95001220703125,403.1000061035156,412.8999938964844,7643783,2021-08-30
2021-09-06,384.882568359375,440.25,450.6000061035156,413.6000061035156,422.5,12066918,2021-09-06
2021-09-13,384.3143310546875,439.6000061035156,447.6000061035156,427.0,440.6499938964844,7201860,2021-09-13
2021-09-20,382.43475341796875,437.45001220703125,454.29998779296875,420.04998779296875,437.0,6482650,2021-09-20
2021-09-27,385.2322998046875,440.6499938964844,445.79998779296875,421.54998779296875,441.3999938964844,5947649,2021-09-27
2021-10-04,391.04595947265625,447.29998779296875,464.5,434.6499938964844,441.0,6582675,2021-10-04
2021-10-11,392.61956787109375,449.1000061035156,454.0,437.0,450.0,5511268,2021-10-11
2021-10-18,392.7944030761719,449.29998779296875,476.45001220703125,442.25,451.1000061035156,8219899,2021-10-18
2021-10-25,365.73681640625,418.3500061035156,450.8999938964844,410.3999938964844,450.8999938964844,5121846,2021-10-25
2021-11-01,371.637939453125,425.1000061035156,426.79998779296875,417.75,419.95001220703125,1472847,2021-11-01
2021-11-08,369.1463928222656,422.25,436.0,417.04998779296875,423.75,1792976,2021-11-08
2021-11-15,355.5506591796875,403.3500061035156,426.45001220703125,400.95001220703125,426.45001220703125,1336306,2021-11-15
2021-11-22,331.70623779296875,376.29998779296875,406.8999938964844,375.0,406.8999938964844,2007258,2021-11-22
2021-11-29,322.84722900390625,366.25,378.79998779296875,360.79998779296875,375.8999938964844,2755338,2021-11-29
2021-12-06,326.9021301269531,370.8500061035156,383.54998779296875,361.1000061035156,369.0,5670664,2021-12-06
2021-12-13,295.5649719238281,335.29998779296875,374.0,333.29998779296875,374.0,5743613,2021-12-13
2021-12-20,297.72467041015625,337.75,339.8500061035156,316.70001220703125,331.6499938964844,4816499,2021-12-20
2021-12-27,310.1537170410156,351.8500061035156,354.0,332.29998779296875,332.29998779296875,2839387,2021-12-27
2022-01-03,311.8725891113281,353.79998779296875,359.79998779296875,343.8500061035156,354.70001220703125,2397512,2022-01-03
2022-01-10,325.18316650390625,368.8999938964844,375.54998779296875,355.45001220703125,357.0,4331433,2022-01-10
2022-01-17,315.8834228515625,358.3500061035156,372.54998779296875,350.54998779296875,370.25,2107436,2022-01-17
2022-01-24,296.4023742675781,336.25,358.0,317.95001220703125,358.0,3947842,2022-01-24
2022-01-31,305.21734619140625,346.25,352.5,335.1000061035156,337.0,2252269,2022-01-31
2022-02-07,291.55419921875,330.75,345.04998779296875,323.1499938964844,345.04998779296875,2481428,2022-02-07
2022-02-14,276.2161865234375,313.3500061035156,329.25,312.0,321.0,2897502,2022-02-14
2022-02-21,272.60205078125,309.25,320.0,296.0,313.0,4469251,2022-02-21
2022-02-28,264.0074768066406,299.5,312.79998779296875,297.6000061035156,307.0,1938409,2022-02-28
2022-03-07,274.98211669921875,311.95001220703125,317.0,283.79998779296875,297.0,3217454,2022-03-07
2022-03-14,297.90093994140625,337.95001220703125,341.54998779296875,309.04998779296875,311.95001220703125,4084255,2022-03-14
2022-03-21,304.51214599609375,345.45001220703125,350.3999938964844,330.1000061035156,339.0,3381690,2022-03-21
2022-03-28,298.03314208984375,338.1000061035156,352.1000061035156,336.1000061035156,347.0,3135020,2022-03-28
2022-04-04,296.4023742675781,336.25,357.1000061035156,335.0,340.95001220703125,2975832,2022-04-04
2022-04-11,292.6560363769531,332.0,336.0,323.0,336.0,1570873,2022-04-11
2022-04-18,288.3807678222656,327.1499938964844,337.25,317.0,328.0,1576251,2022-04-18
2022-04-25,278.9928894042969,316.5,334.5,312.95001220703125,323.04998779296875,6873812,2022-04-25
2022-05-02,259.379638671875,294.25,317.95001220703125,290.95001220703125,315.3999938964844,1926137,2022-05-02
2022-05-09,242.63128662109375,275.25,294.75,274.1000061035156,290.0,2894686,2022-05-09
2022-05-16,236.1963653564453,267.95001220703125,281.5,259.0,276.70001220703125,4593838,2022-05-16
2022-05-23,246.6861114501953,279.8500061035156,280.70001220703125,263.29998779296875,268.8999938964844,2969875,2022-05-23
2022-05-30,249.7713165283203,283.3500061035156,289.0,276.54998779296875,281.70001220703125,2103175,2022-05-30
2022-06-06,248.7135467529297,282.1499938964844,286.5,273.3500061035156,284.0,1789722,2022-06-06
2022-06-13,246.59800720214844,279.75,291.25,272.29998779296875,275.3999938964844,3561819,2022-06-13
2022-06-20,248.4931640625,281.8999938964844,284.5,264.5,280.0,1536209,2022-06-20
2022-06-27,239.81048583984375,272.04998779296875,293.75,266.54998779296875,286.3999938964844,3061934,2022-06-27
2022-07-04,260.5697937011719,287.54998779296875,289.0,269.25,273.5,1385406,2022-07-04
2022-07-11,250.2847137451172,276.20001220703125,301.5,272.3500061035156,287.95001220703125,3266650,2022-07-11
2022-07-18,260.2073059082031,287.1499938964844,292.0,275.8500061035156,278.79998779296875,2595220,2022-07-18
2022-07-25,253.0938262939453,279.29998779296875,293.8999938964844,273.8500061035156,288.5,3105006,2022-07-25
2022-08-01,271.2625732421875,299.3500061035156,307.6000061035156,279.45001220703125,280.04998779296875,6649186,2022-08-01
2022-08-08,278.738525390625,307.6000061035156,315.0,296.0,300.25,4277645,2022-08-08
2022-08-15,276.0652770996094,304.6499938964844,326.1000061035156,303.5,307.6000061035156,5241429,2022-08-15
2022-08-22,279.19158935546875,308.1000061035156,318.79998779296875,301.29998779296875,304.25,6415192,2022-08-22
2022-08-29,264.0132141113281,291.3500061035156,306.70001220703125,289.1000061035156,301.1000061035156,1703429,2022-08-29
2022-09-05,268.9518737792969,296.79998779296875,302.95001220703125,291.6499938964844,293.0,1596522,2022-09-05
2022-09-12,265.010009765625,292.45001220703125,300.3500061035156,285.8999938964844,298.29998779296875,1341058,2022-09-12
2022-09-19,252.82199096679688,279.0,293.8999938964844,278.1000061035156,293.8999938964844,1124858,2022-09-19
2022-09-26,243.44308471679688,268.6499938964844,279.8500061035156,260.5,278.0,1705512,2022-09-26
2022-10-03,245.4366912841797,270.8500061035156,274.8500061035156,266.20001220703125,269.25,595183,2022-10-03
2022-10-10,246.52410888671875,272.04998779296875,279.3999938964844,264.0,270.0,2077924,2022-10-10
2022-10-17,242.80882263183594,267.95001220703125,275.25,263.0,273.0,3022764,2022-10-17
2022-10-24,242.71820068359375,267.8500061035156,271.95001220703125,266.04998779296875,270.0,1046423,2022-10-24
2022-10-31,240.27149963378906,265.1499938964844,273.0,263.20001220703125,269.20001220703125,1378719,2022-10-31
2022-11-07,242.40618896484375,263.54998779296875,269.79998779296875,252.0,266.5,2125958,2022-11-07
2022-11-14,236.84156799316406,257.5,267.20001220703125,256.0,264.8999938964844,1451278,2022-11-14
2022-11-21,239.55490112304688,260.45001220703125,262.70001220703125,255.60000610351562,257.5,1003318,2022-11-21
2022-11-28,248.1088104248047,269.75,274.3999938964844,261.0,261.0,2858978,2022-11-28
2022-12-05,248.61463928222656,270.29998779296875,272.8999938964844,264.6499938964844,270.5,2463163,2022-12-05
2022-12-12,245.94732666015625,267.3999938964844,272.3500061035156,264.20001220703125,270.8999938964844,2756869,2022-12-12
2022-12-19,225.66632080078125,245.35000610351562,268.3999938964844,243.60000610351562,267.45001220703125,1805399,2022-12-19
2022-12-26,229.16146850585938,249.14999389648438,256.75,243.3000030517578,246.5500030517578,2513229,2022-12-26
2023-01-02,230.21920776367188,250.3000030517578,254.0500030517578,248.4499969482422,250.8000030517578,1703639,2023-01-02
2023-01-09,232.7945556640625,253.10000610351562,254.14999389648438,247.3000030517578,251.1999969482422,1216890,2023-01-09
2023-01-16,226.49412536621094,246.25,254.4499969482422,245.6999969482422,253.9499969482422,999109,2023-01-16
2023-01-23,221.75730895996094,241.10000610351562,247.4499969482422,239.1999969482422,246.75,790955,2023-01-23
2023-01-30,212.09967041015625,230.60000610351562,254.0,228.64999389648438,242.0,1869266,2023-01-30
2023-02-06,205.5692901611328,223.5,232.0,219.39999389648438,231.0,4261261,2023-02-06
2023-02-13,204.46556091308594,222.3000030517578,227.8000030517578,220.6999969482422,224.6999969482422,1705713,2023-02-13
2023-02-20,202.35006713867188,220.0,223.4499969482422,213.0500030517578,222.9499969482422,2150421,2023-02-20
2023-02-27,206.39707946777344,224.39999389648438,226.3000030517578,215.0,220.9499969482422,1367665,2023-02-27
2023-03-06,208.69650268554688,226.89999389648438,230.5,221.89999389648438,226.39999389648438,1648272,2023-03-06
2023-03-13,199.3148193359375,216.6999969482422,228.75,214.39999389648438,228.75,1750621,2023-03-13
2023-03-20,189.56524658203125,206.10000610351562,217.6999969482422,204.0500030517578,216.6999969482422,2305939,2023-03-20
2023-03-27,193.19833374023438,210.0500030517578,211.5,196.89999389648438,205.0,2526726,2023-03-27
2023-04-03,201.7062530517578,219.3000030517578,220.4499969482422,210.25,211.85000610351562,1743344,2023-04-03
2023-04-10,217.4803466796875,236.4499969482422,237.0,212.75,221.0500030517578,3307394,2023-04-10
2023-04-17,218.07821655273438,237.10000610351562,240.0,230.85000610351562,236.4499969482422,3624635,2023-04-17
2023-04-24,219.08995056152344,238.1999969482422,240.0,232.0500030517578,240.0,963875,2023-04-24
2023-05-01,216.1466827392578,235.0,244.10000610351562,231.8000030517578,238.1999969482422,2384080,2023-05-01
2023-05-08,217.9402313232422,236.9499969482422,241.85000610351562,234.75,236.75,2712727,2023-05-08
2023-05-15,217.34239196777344,236.3000030517578,242.0,233.10000610351562,236.9499969482422,1009427,2023-05-15
2023-05-22,217.7102813720703,236.6999969482422,237.8000030517578,230.3000030517578,236.3000030517578,1798197,2023-05-22
2023-05-29,227.2299346923828,247.0500030517578,251.5,237.5500030517578,237.9499969482422,2488047,2023-05-29
2023-06-05,225.20645141601562,244.85000610351562,258.0,244.4499969482422,248.39999389648438,2163141,2023-06-05
2023-06-12,226.5861053466797,246.35000610351562,249.6999969482422,243.0,246.64999389648438,1475768,2023-06-12
2023-06-19,230.4031524658203,250.5,262.0,245.10000610351562,247.5500030517578,3796854,2023-06-19
2023-06-26,265.0326232910156,288.1499938964844,300.79998779296875,249.8000030517578,250.9499969482422,17253425,2023-06-26
2023-07-03,271.39837646484375,286.5,293.0,280.3500061035156,289.95001220703125,6321639,2023-07-03
2023-07-10,281.3922424316406,297.04998779296875,301.0,285.1000061035156,286.5,3545864,2023-07-10
2023-07-17,295.8384094238281,312.29998779296875,315.70001220703125,295.70001220703125,298.54998779296875,5363446,2023-07-17
2023-07-24,302.1379089355469,318.95001220703125,322.5,307.29998779296875,311.79998779296875,3602409,2023-07-24
2023-07-31,294.6543273925781,311.04998779296875,322.45001220703125,307.8500061035156,320.6000061035156,2648416,2023-07-31
2023-08-07,302.8009948730469,319.6499938964844,326.54998779296875,306.04998779296875,312.04998779296875,2028991,2023-08-07
2023-08-14,295.88580322265625,312.3500061035156,320.3999938964844,309.6000061035156,319.6499938964844,1548166,2023-08-14
2023-08-21,293.7070007324219,310.04998779296875,318.0,308.5,311.0,4227340,2023-08-21
2023-08-28,300.52752685546875,317.25,320.70001220703125,309.3999938964844,311.0,6640805,2023-08-28
2023-09-04,314.0263977050781,331.5,342.0,312.20001220703125,317.95001220703125,5414691,2023-09-04
2023-09-11,315.7314758300781,333.29998779296875,344.79998779296875,327.3500061035156,333.29998779296875,4014479,2023-09-11
2023-09-18,313.6000671386719,331.04998779296875,336.45001220703125,324.70001220703125,335.0,1158521,2023-09-18
2023-09-25,310.66351318359375,327.95001220703125,336.3999938964844,325.1499938964844,331.04998779296875,2096157,2023-09-25
2023-10-02,316.9156188964844,334.54998779296875,340.3999938964844,318.0,327.95001220703125,2631472,2023-10-02
2023-10-09,373.51611328125,394.29998779296875,398.0,328.29998779296875,333.0,16089504,2023-10-09
2023-10-16,349.7865295410156,369.25,397.8500061035156,362.1000061035156,390.04998779296875,3277964,2023-10-16
2023-10-23,352.2021179199219,371.79998779296875,377.0,345.0,370.0,2090887,2023-10-23
2023-10-30,372.7583312988281,393.5,396.0,368.1499938964844,371.8999938964844,4703400,2023-10-30
2023-11-06,376.5001220703125,397.45001220703125,414.8999938964844,387.29998779296875,395.6000061035156,5641252,2023-11-06
2023-11-13,404.34588623046875,421.04998779296875,424.1499938964844,396.1499938964844,400.0,3829095,2023-11-13
2023-11-20,390.997314453125,407.1499938964844,425.25,404.1000061035156,420.25,1903299,2023-11-20
2023-11-27,412.12451171875,429.1499938964844,433.20001220703125,402.95001220703125,407.1499938964844,2055606,2023-11-27
2023-12-04,416.3499755859375,433.54998779296875,455.0,430.0,433.79998779296875,4173559,2023-12-04
2023-12-11,430.94696044921875,448.75,472.75,435.0,435.5,5031819,2023-12-11
2023-12-18,437.2370910644531,455.29998779296875,489.0,440.6000061035156,451.04998779296875,9565695,2023-12-18
2023-12-25,430.0826721191406,447.8500061035156,457.25,432.25,455.29998779296875,3157003,2023-12-25
2024-01-01,461.4373474121094,480.5,483.0,447.1499938964844,447.8500061035156,3941863,2024-01-01
2024-01-08,494.18450927734375,514.5999755859375,520.4500122070312,467.04998779296875,484.04998779296875,5666903,2024-01-08
2024-01-15,477.13873291015625,496.8500061035156,519.0,482.6499938964844,514.5999755859375,3893264,2024-01-15
2024-01-22,496.0091552734375,516.5,527.2000122070312,484.0,496.8500061035156,2512129,2024-01-22
2024-01-29,485.3014831542969,505.3500061035156,541.4000244140625,497.0,516.5,6639125,2024-01-29
2024-02-05,464.51043701171875,483.70001220703125,513.2000122070312,477.6499938964844,508.95001220703125,3421973,2024-02-05
2024-02-12,474.9299621582031,494.54998779296875,500.6499938964844,471.5,490.75,3454879,2024-02-12
2024-02-19,484.14910888671875,504.1499938964844,519.4000244140625,495.20001220703125,500.20001220703125,2592194,2024-02-19
2024-02-26,495.6249694824219,516.0999755859375,542.8499755859375,502.0,502.0,6313191,2024-02-26
2024-03-04,472.6732177734375,492.20001220703125,526.5499877929688,490.20001220703125,517.0999755859375,2788347,2024-03-04
2024-03-11,445.97607421875,464.3999938964844,513.4000244140625,432.25,497.0,6873844,2024-03-11
2024-03-18,430.8509216308594,448.6499938964844,466.54998779296875,430.0,464.3999938964844,3134367,2024-03-18
2024-03-25,452.4582824707031,471.1499938964844,484.79998779296875,445.29998779296875,448.6499938964844,3569837,2024-03-25
2024-04-01,510.8462219238281,531.9500122070312,533.4500122070312,472.54998779296875,479.0,7566423,2024-04-01
2024-04-08,521.2177124023438,542.75,561.5999755859375,513.5999755859375,533.0,4678165,2024-04-08
2024-04-15,538.8877563476562,561.1500244140625,568.9500122070312,525.0,525.0,5193266,2024-04-15
2024-04-22,557.0858764648438,580.0999755859375,623.0,557.7000122070312,565.0,11213483,2024-04-22
2024-04-29,574.9480590820312,598.7000122070312,603.0,579.4000244140625,585.4500122070312,3884323,2024-04-29
2024-05-06,549.7394409179688,572.4500122070312,598.5,563.2000122070312,595.0,3397422,2024-05-06
2024-05-13,569.810302734375,593.3499755859375,595.5,554.4000244140625,566.1500244140625,2427592,2024-05-13
2024-05-20,586.7120971679688,610.9500122070312,623.9500122070312,587.0999755859375,593.3499755859375,3255874,2024-05-20
2024-05-27,574.5639038085938,598.2999877929688,617.0499877929688,594.0,610.9500122070312,3189040,2024-05-27
2024-06-03,583.4469604492188,607.5499877929688,636.2000122070312,498.04998779296875,623.9500122070312,10782622,2024-06-03
2024-06-10,620.8516845703125,646.5,657.0,595.0,612.4000244140625,6416975,2024-06-10
2024-06-17,638.0895385742188,664.4500122070312,674.7999877929688,642.5,646.5,4807075,2024-06-17
2024-06-24,618.883056640625,644.4500122070312,678.2999877929688,639.0,660.0,3009012,2024-06-24
2024-07-01,642.7638549804688,658.2000122070312,671.6500244140625,643.0499877929688,653.0,2998801,2024-07-01
2024-07-08,647.5978393554688,663.1500244140625,685.9000244140625,652.0499877929688,652.0499877929688,4875458,2024-07-08
2024-07-15,620.30322265625,635.2000122070312,680.9000244140625,625.9000244140625,666.2999877929688,2079439,2024-07-15
2024-07-22,636.9534301757812,652.25,675.7000122070312,579.5999755859375,636.0,8653820,2024-07-22
2024-07-29,625.3324584960938,640.3499755859375,673.3499755859375,638.2000122070312,672.0,5478307,2024-07-29
2024-08-05,644.2775268554688,659.75,661.5,597.0,635.0,4445580,2024-08-05
2024-08-12,670.741943359375,686.8499755859375,691.2000122070312,635.0,655.0,6572468,2024-08-12
2024-08-19,690.81005859375,707.4000244140625,739.4500122070312,692.1500244140625,703.2000122070312,7449485,2024-08-19
2024-08-26,657.2655639648438,673.0499877929688,718.7999877929688,667.1500244140625,713.7999877929688,3467834,2024-08-26
2024-09-02,671.0838012695312,687.2000122070312,714.0,670.5999755859375,676.5999755859375,3311814,2024-09-02
2024-09-09,658.2421264648438,674.0499877929688,689.0499877929688,662.5,687.1500244140625,2968659,2024-09-09
2024-09-16,649.6485595703125,665.25,678.6500244140625,639.75,674.0999755859375,3354085,2024-09-16
2024-09-23,642.3732299804688,657.7999877929688,698.0,650.2999877929688,671.0499877929688,4852575,2024-09-23
2024-09-30,643.7892456054688,659.25,690.5999755859375,647.3499755859375,661.4500122070312,3871618,2024-09-30
2024-10-07,683.8276977539062,700.25,708.4500122070312,625.0,669.0,7883353,2024-10-07
2024-10-14,686.9038696289062,703.4000244140625,748.5999755859375,684.75,700.25,7901949,2024-10-14
2024-10-21,665.5662841796875,681.5499877929688,740.0,655.0,703.4000244140625,8505624,2024-10-21
2024-10-28,696.7182006835938,713.4500122070312,720.0,663.9000244140625,684.0499877929688,4191187,2024-10-28
2024-11-04,686.7085571289062,703.2000122070312,745.0,695.3499755859375,715.5999755859375,4894349,2024-11-04
2024-11-11,671.4871215820312,679.9500122070312,718.0,661.1500244140625,703.2000122070312,2822270,2024-11-11
2024-11-18,670.7464599609375,679.2000122070312,702.0,660.9000244140625,672.5999755859375,2248545,2024-11-18
2024-11-25,676.968017578125,685.5,716.9000244140625,678.5,698.8499755859375,2635351,2024-11-25
2024-12-02,710.1497802734375,719.0999755859375,724.0,673.0,685.4500122070312,5587822,2024-12-02
2024-12-09,763.4283447265625,773.0499877929688,816.25,706.7000122070312,716.25,16661506,2024-12-09
2024-12-16,740.912109375,750.25,790.0,734.4500122070312,775.0,3401502,2024-12-16
2024-12-23,722.1486206054688,731.25,768.0,728.2999877929688,761.0,2063648,2024-12-23
2024-12-30,748.8125610351562,758.25,770.9000244140625,705.4000244140625,735.0,3835014,2024-12-30
2025-01-06,659.290771484375,667.5999755859375,768.2999877929688,663.0499877929688,761.5999755859375,4105732,2025-01-06
2025-01-13,679.1900024414062,687.75,695.0,630.2000122070312,666.0,5631179,2025-01-13
2025-01-20,613.221435546875,620.9500122070312,693.4500122070312,616.0499877929688,687.75,5294476,2025-01-20
2025-01-27,574.9043579101562,582.1500244140625,616.9500122070312,549.75,615.7999877929688,8404676,2025-01-27
2025-02-03,592.1865844726562,599.6500244140625,641.5499877929688,560.2000122070312,582.0,6251231,2025-02-03
2025-02-10,510.76275634765625,517.2000122070312,602.0,514.0,599.6500244140625,5973914,2025-02-10
2025-02-17,525.5266723632812,532.1500244140625,551.0499877929688,502.1000061035156,510.0,4622290,2025-02-17
2025-02-24,506.9112854003906,513.2999877929688,544.5999755859375,509.04998779296875,520.0,3482856,2025-02-24
2025-03-03,522.3665161132812,528.9500122070312,543.5999755859375,499.95001220703125,512.0,5892169,2025-03-03
2025-03-10,517.9718627929688,524.5,546.0,501.0,530.0,4886037,2025-03-10
2025-03-17,556.0914306640625,563.0999755859375,583.5499877929688,521.0,525.0499877929688,5524643,2025-03-17
2025-03-24,571.3491821289062,578.5499877929688,609.75,565.1500244140625,570.0,5480543,2025-03-24
2025-03-31,557.3258666992188,564.3499755859375,597.9000244140625,560.6500244140625,578.5499877929688,2682227,2025-03-31
2025-04-07,544.2407836914062,551.0999755859375,568.7000122070312,498.04998779296875,498.04998779296875,5608560,2025-04-07
2025-04-14,589.42138671875,596.8499755859375,601.8499755859375,551.0999755859375,551.0999755859375,3189377,2025-04-14
2025-04-21,632.2318725585938,640.2000122070312,680.9000244140625,596.25,598.0,9863230,2025-04-21
2025-04-28,622.4057006835938,630.25,655.0,615.5,644.9000244140625,4055694,2025-04-28
2025-05-05,616.4310302734375,624.2000122070312,666.1500244140625,613.0,635.5999755859375,4038670,2025-05-05
2025-05-12,718.7908935546875,727.8499755859375,731.0,649.0999755859375,654.0,6188981,2025-05-12
2025-05-19,716.2232666015625,725.25,758.0999755859375,712.0999755859375,728.0,3272549,2025-05-19
2025-05-26,731.7279052734375,740.9500122070312,750.4000244140625,716.2999877929688,733.6500244140625,3324727,2025-05-26
2025-06-02,780.6611938476562,790.5,800.0,729.2999877929688,743.9500122070312,6092498,2025-06-02
2025-06-09,726.345703125,735.5,821.9500122070312,714.0499877929688,802.0,5157510,2025-06-09
2025-06-16,749.9976196289062,759.4500122070312,766.2000122070312,721.0,730.0,4530704,2025-06-16
2025-06-23,773.9951782226562,783.75,808.9500122070312,753.3499755859375,760.4500122070312,4733857,2025-06-23
2025-06-30,779.8711547851562,789.7000122070312,814.2999877929688,784.0999755859375,792.7000122070312,3376475,2025-06-30
2025-07-07,804.8499755859375,804.8499755859375,828.5,772.1500244140625,786.0,5033147,2025-07-07
2025-07-14,845.5999755859375,845.5999755859375,850.8499755859375,799.1500244140625,800.0,2698524,2025-07-14
