Date,Adj Close_CHENNPETRO.NS,Close_CHENNPETRO.NS,High_CHENNPETRO.NS,Low_CHENNPETRO.NS,Open_CHENNPETRO.NS,Volume_CHENNPETRO.NS,Date
2021-03-01,95.59188842773438,107.9000015258789,114.4000015258789,99.44999694824219,100.8499984741211,9102934,2021-03-01
2021-03-08,99.0470199584961,111.80000305175781,123.19999694824219,108.80000305175781,108.8499984741211,9977077,2021-03-08
2021-03-15,93.2884750366211,105.30000305175781,114.4000015258789,98.5999984741211,112.80000305175781,5475806,2021-03-15
2021-03-22,84.56204986572266,95.44999694824219,106.5,94.5999984741211,105.5,2589492,2021-03-22
2021-03-29,91.29512786865234,103.05000305175781,103.5,95.44999694824219,95.44999694824219,1739337,2021-03-29
2021-04-05,89.7447509765625,101.30000305175781,103.94999694824219,97.55000305175781,102.80000305175781,2279075,2021-04-05
2021-04-12,86.82118225097656,98.0,100.05000305175781,93.0,100.0,1598889,2021-04-12
2021-04-19,90.98504638671875,102.69999694824219,106.44999694824219,93.1500015258789,96.5,3604050,2021-04-19
2021-04-26,97.93960571289062,110.55000305175781,121.8499984741211,103.3499984741211,103.6500015258789,11345520,2021-04-26
2021-05-03,101.17324829101562,114.19999694824219,115.5,107.0,107.0999984741211,6427741,2021-05-03
2021-05-10,102.45785522460938,115.6500015258789,124.80000305175781,111.0,115.0,8755539,2021-05-10
2021-05-17,114.37362670898438,129.10000610351562,131.1999969482422,114.75,116.55000305175781,13940854,2021-05-17
2021-05-24,118.18310546875,133.39999389648438,138.8000030517578,128.60000610351562,130.10000610351562,10351721,2021-05-24
2021-05-31,120.61941528320312,136.14999389648438,138.5,127.4000015258789,134.3000030517578,6291127,2021-05-31
2021-06-07,118.89185333251953,134.1999969482422,138.8000030517578,131.0500030517578,136.4499969482422,3482517,2021-06-07
2021-06-14,115.21524810791016,130.0500030517578,139.25,124.30000305175781,134.1999969482422,4677053,2021-06-14
2021-06-21,125.27055358886719,141.39999389648438,149.4499969482422,126.6500015258789,127.0,8264175,2021-06-21
2021-06-28,126.37797546386719,142.64999389648438,151.8000030517578,139.4499969482422,142.5,4068092,2021-06-28
2021-07-05,121.06238555908203,136.64999389648438,144.60000610351562,134.85000610351562,143.8000030517578,2328508,2021-07-05
2021-07-12,119.55630493164062,134.9499969482422,139.60000610351562,132.1999969482422,137.1999969482422,2061479,2021-07-12
2021-07-19,109.41240692138672,123.5,137.6999969482422,122.5,135.25,2640867,2021-07-19
2021-07-26,101.17324829101562,114.19999694824219,125.05000305175781,114.0,123.0,2863376,2021-07-26
2021-08-02,99.31279754638672,112.0999984741211,118.0,111.0,114.94999694824219,2878854,2021-08-02
2021-08-09,98.47116088867188,111.1500015258789,114.4000015258789,104.4000015258789,112.8499984741211,2189565,2021-08-09
2021-08-16,89.7890396118164,101.3499984741211,112.30000305175781,100.30000305175781,112.0,1368028,2021-08-16
2021-08-23,90.89645385742188,102.5999984741211,105.05000305175781,97.30000305175781,102.4000015258789,2026709,2021-08-23
2021-08-30,98.47116088867188,111.1500015258789,113.5,103.4000015258789,103.5,2918422,2021-08-30
2021-09-06,98.0724868774414,110.69999694824219,115.1500015258789,109.5999984741211,112.6500015258789,1854800,2021-09-06
2021-09-13,104.76126861572266,118.25,119.55000305175781,110.19999694824219,112.1500015258789,3448261,2021-09-13
2021-09-20,104.8055648803711,118.30000305175781,120.3499984741211,109.44999694824219,117.75,2622559,2021-09-20
2021-09-27,109.58958435058594,123.69999694824219,129.0,117.1500015258789,119.69999694824219,4887252,2021-09-27
2021-10-04,119.24623107910156,134.60000610351562,139.14999389648438,123.5,123.69999694824219,6824342,2021-10-04
2021-10-11,118.71466827392578,134.0,139.39999389648438,133.0500030517578,135.60000610351562,2963497,2021-10-11
2021-10-18,115.30384063720703,130.14999389648438,144.8000030517578,126.80000305175781,135.0,4861019,2021-10-18
2021-10-25,108.65936279296875,122.6500015258789,135.0500030517578,121.1500015258789,126.0,3975973,2021-10-25
2021-11-01,108.1278076171875,122.05000305175781,126.5,120.0,126.0,960132,2021-11-01
2021-11-08,105.91297912597656,119.55000305175781,123.94999694824219,114.69999694824219,122.9000015258789,2178417,2021-11-08
2021-11-15,100.15442657470703,113.05000305175781,120.80000305175781,112.30000305175781,120.44999694824219,1020529,2021-11-15
2021-11-22,97.18656158447266,109.69999694824219,114.9000015258789,107.0,113.0,1273435,2021-11-22
2021-11-29,95.45899963378906,107.75,111.4000015258789,101.19999694824219,110.0,1134264,2021-11-29
2021-12-06,93.37705993652344,105.4000015258789,108.25,100.8499984741211,107.80000305175781,3094515,2021-12-06
2021-12-13,90.45348358154297,102.0999984741211,108.0,101.19999694824219,106.19999694824219,1290746,2021-12-13
2021-12-20,88.90310668945312,100.3499984741211,102.80000305175781,95.5999984741211,100.0,1072461,2021-12-20
2021-12-27,90.94075775146484,102.6500015258789,104.0,98.55000305175781,100.0,1047097,2021-12-27
2022-01-03,94.66165924072266,106.8499984741211,109.3499984741211,102.69999694824219,103.5999984741211,2138627,2022-01-03
2022-01-10,100.02154541015625,112.9000015258789,115.80000305175781,100.0,106.8499984741211,3455601,2022-01-10
2022-01-17,96.21204376220703,108.5999984741211,117.0,107.05000305175781,113.30000305175781,3730587,2022-01-17
2022-01-24,96.03485870361328,108.4000015258789,113.5999984741211,102.44999694824219,108.5999984741211,5280359,2022-01-24
2022-01-31,100.46450805664062,113.4000015258789,116.5,109.1500015258789,109.94999694824219,3059416,2022-01-31
2022-02-07,97.14227294921875,109.6500015258789,115.0,109.1500015258789,113.9000015258789,1819458,2022-02-07
2022-02-14,93.2884750366211,105.30000305175781,109.0,100.5,108.0,1566123,2022-02-14
2022-02-21,88.85881805419922,100.30000305175781,106.3499984741211,94.44999694824219,105.25,1923413,2022-02-21
2022-02-28,95.72477722167969,108.05000305175781,111.5,98.0999984741211,99.80000305175781,2580464,2022-02-28
2022-03-07,109.9882583618164,124.1500015258789,129.1999969482422,103.0999984741211,106.30000305175781,9477259,2022-03-07
2022-03-14,110.87419128417969,125.1500015258789,129.85000610351562,121.25,123.30000305175781,5041592,2022-03-14
2022-03-21,118.581787109375,133.85000610351562,138.39999389648438,125.19999694824219,126.0999984741211,9292065,2022-03-21
2022-03-28,115.25955200195312,130.10000610351562,138.0,127.0,134.6999969482422,3619071,2022-03-28
2022-04-04,144.0079803466797,162.5500030517578,167.5,131.10000610351562,131.10000610351562,17620461,2022-04-04
2022-04-11,154.94921875,174.89999389648438,185.35000610351562,163.3000030517578,163.3000030517578,11160155,2022-04-11
2022-04-18,211.205810546875,238.39999389648438,244.6999969482422,171.5,174.0,44333963,2022-04-18
2022-04-25,247.3960723876953,279.25,279.54998779296875,218.0,239.5,25496187,2022-04-25
2022-05-02,250.36392211914062,282.6000061035156,321.0,280.54998779296875,290.0,21114594,2022-05-02
2022-05-09,240.2200164794922,271.1499938964844,297.8999938964844,259.04998779296875,282.0,10673236,2022-05-09
2022-05-16,303.7855224609375,342.8999938964844,343.6000061035156,266.3500061035156,275.0,14955117,2022-05-16
2022-05-23,248.28201293945312,280.25,345.0,279.3999938964844,345.0,8741740,2022-05-23
2022-05-30,270.9618225097656,305.8500061035156,305.8500061035156,266.25,269.79998779296875,10477642,2022-05-30
2022-06-06,320.92828369140625,362.25,417.8500061035156,309.6000061035156,312.8500061035156,53064436,2022-06-06
2022-06-13,287.9273681640625,325.0,367.0,304.0,349.79998779296875,23676203,2022-06-13
2022-06-20,267.99395751953125,302.5,328.0,261.1499938964844,315.3999938964844,32210891,2022-06-20
2022-06-27,263.431396484375,297.3500061035156,344.45001220703125,272.54998779296875,307.8999938964844,35098597,2022-06-27
2022-07-04,235.56887817382812,265.8999938964844,311.6499938964844,262.20001220703125,298.8999938964844,20839305,2022-07-04
2022-07-11,233.44264221191406,263.5,273.8500061035156,259.25,267.5,10307107,2022-07-11
2022-07-18,246.42153930664062,278.1499938964844,296.6499938964844,260.6000061035156,265.0,14001457,2022-07-18
2022-07-25,244.5167999267578,276.0,303.20001220703125,266.79998779296875,278.1000061035156,14500209,2022-07-25
2022-08-01,238.6253662109375,269.3500061035156,284.79998779296875,265.1499938964844,276.0,5529940,2022-08-01
2022-08-08,236.01185607910156,266.3999938964844,277.6499938964844,247.10000610351562,268.8999938964844,8469787,2022-08-08
2022-08-15,252.99554443359375,283.45001220703125,299.79998779296875,261.54998779296875,266.3999938964844,12404438,2022-08-15
2022-08-22,273.3458557128906,306.25,327.5,281.6000061035156,284.0,21425040,2022-08-22
2022-08-29,256.03021240234375,286.8500061035156,304.75,277.3500061035156,299.5,7160331,2022-08-29
2022-09-05,257.36907958984375,288.3500061035156,300.0,277.6000061035156,286.8500061035156,9656067,2022-09-05
2022-09-12,245.1856689453125,274.70001220703125,294.8999938964844,269.5,289.79998779296875,4614087,2022-09-12
2022-09-19,220.6849365234375,247.25,284.45001220703125,244.35000610351562,277.45001220703125,4255158,2022-09-19
2022-09-26,209.66184997558594,234.89999389648438,245.64999389648438,225.8000030517578,245.64999389648438,5320048,2022-09-26
2022-10-03,220.81881713867188,247.39999389648438,249.0,235.0,237.0,3153764,2022-10-03
2022-10-10,202.92303466796875,227.35000610351562,250.89999389648438,225.5500030517578,247.39999389648438,3072035,2022-10-10
2022-10-17,198.7726287841797,222.6999969482422,235.35000610351562,220.0500030517578,225.0,3047199,2022-10-17
2022-10-24,193.01564025878906,216.25,239.5500030517578,198.1999969482422,225.4499969482422,11641135,2022-10-24
2022-10-31,186.5446014404297,209.0,218.85000610351562,205.0,216.25,3943050,2022-10-31
2022-11-07,181.90330505371094,203.8000030517578,211.8000030517578,200.3000030517578,210.64999389648438,1962607,2022-11-07
2022-11-14,179.047119140625,200.60000610351562,213.89999389648438,199.6999969482422,204.39999389648438,2276191,2022-11-14
2022-11-21,179.76116943359375,201.39999389648438,205.89999389648438,190.5,200.35000610351562,3453358,2022-11-21
2022-11-28,193.23878479003906,216.5,222.64999389648438,202.0,202.0,5388486,2022-11-28
2022-12-05,192.43548583984375,215.60000610351562,223.0,211.75,217.35000610351562,3298167,2022-12-05
2022-12-12,197.5230712890625,221.3000030517578,231.5500030517578,213.0,215.0,6545543,2022-12-12
2022-12-19,168.78271484375,189.10000610351562,225.25,188.0,222.4499969482422,2840395,2022-12-19
2022-12-26,184.5809783935547,206.8000030517578,211.0,186.60000610351562,190.0500030517578,2168846,2022-12-26
2023-01-02,184.6256103515625,206.85000610351562,213.14999389648438,206.0,207.85000610351562,2498511,2023-01-02
2023-01-09,203.94947814941406,228.5,237.0,207.8000030517578,208.0,8895837,2023-01-09
2023-01-16,202.92303466796875,227.35000610351562,235.89999389648438,224.60000610351562,229.0,3771721,2023-01-16
2023-01-23,215.9543914794922,241.9499969482422,243.85000610351562,226.9499969482422,228.39999389648438,6858094,2023-01-23
2023-01-30,210.91143798828125,236.3000030517578,250.5,224.89999389648438,243.0,5416287,2023-01-30
2023-02-06,214.88331604003906,240.75,248.4499969482422,227.10000610351562,234.8000030517578,3146610,2023-02-06
2023-02-13,220.3279266357422,246.85000610351562,258.0,235.35000610351562,241.35000610351562,3769976,2023-02-13
2023-02-20,206.0023651123047,230.8000030517578,247.4499969482422,228.3000030517578,245.4499969482422,2212298,2023-02-20
2023-02-27,212.3841552734375,237.9499969482422,241.89999389648438,222.64999389648438,230.5,1928936,2023-02-27
2023-03-06,218.8998260498047,245.25,255.64999389648438,237.5,240.0,5970186,2023-03-06
2023-03-13,228.36094665527344,255.85000610351562,271.8999938964844,238.1999969482422,246.5,11021024,2023-03-13
2023-03-20,216.80230712890625,242.89999389648438,261.0,238.35000610351562,255.6999969482422,5638745,2023-03-20
2023-03-27,211.9824981689453,237.5,243.85000610351562,228.0,243.10000610351562,2901619,2023-03-27
2023-04-03,220.9527130126953,247.5500030517578,258.3500061035156,240.0,240.6999969482422,2310693,2023-04-03
2023-04-10,227.8700408935547,255.3000030517578,260.5,245.39999389648438,248.0500030517578,2733901,2023-04-10
2023-04-17,235.01048278808594,263.29998779296875,279.3999938964844,254.3000030517578,257.0,7410374,2023-04-17
2023-04-24,271.11444091796875,303.75,318.0,256.25,263.29998779296875,33680356,2023-04-24
2023-05-01,273.12274169921875,306.0,309.8999938964844,291.1000061035156,303.75,11071949,2023-05-01
2023-05-08,275.0417175292969,308.1499938964844,314.29998779296875,302.0,308.8999938964844,6346525,2023-05-08
2023-05-15,312.9754333496094,350.6499938964844,364.8999938964844,308.95001220703125,309.0,18328392,2023-05-15
2023-05-22,351.4892883300781,393.79998779296875,403.0,338.3999938964844,352.8500061035156,14779713,2023-05-22
2023-05-29,339.0827331542969,379.8999938964844,399.6000061035156,371.54998779296875,398.0,6201599,2023-05-29
2023-06-05,322.2580261230469,361.04998779296875,383.5,358.29998779296875,381.29998779296875,4532797,2023-06-05
2023-06-12,343.8579406738281,385.25,395.70001220703125,356.25,361.04998779296875,6879469,2023-06-12
2023-06-19,337.0298767089844,377.6000061035156,404.3999938964844,376.5,387.29998779296875,6433842,2023-06-19
2023-06-26,346.0893249511719,387.75,397.6499938964844,372.04998779296875,377.95001220703125,2807092,2023-06-26
2023-07-03,394.1089172363281,441.54998779296875,458.5,389.29998779296875,389.8999938964844,19285823,2023-07-03
2023-07-10,394.86761474609375,442.3999938964844,454.45001220703125,427.04998779296875,441.75,5735621,2023-07-10
2023-07-17,395.3138732910156,442.8999938964844,450.95001220703125,421.8999938964844,438.0,7382024,2023-07-17
2023-07-24,354.7917785644531,397.5,452.70001220703125,395.04998779296875,445.54998779296875,9528488,2023-07-24
2023-07-31,343.6794128417969,385.04998779296875,419.70001220703125,384.0,398.8999938964844,6081975,2023-07-31
2023-08-07,359.5266418457031,376.5,385.04998779296875,364.0,385.04998779296875,3541707,2023-08-07
2023-08-14,338.61395263671875,354.6000061035156,376.79998779296875,348.29998779296875,376.79998779296875,3473094,2023-08-14
2023-08-21,366.3065490722656,383.6000061035156,388.5,347.8999938964844,353.95001220703125,7203826,2023-08-21
2023-08-28,393.951416015625,412.54998779296875,425.20001220703125,383.6000061035156,385.54998779296875,12360756,2023-08-28
2023-09-04,456.97601318359375,478.54998779296875,492.0,414.04998779296875,416.04998779296875,14907608,2023-09-04
2023-09-11,495.5547180175781,518.9500122070312,544.4000244140625,485.20001220703125,486.0,21415943,2023-09-11
2023-09-18,494.9339904785156,518.2999877929688,549.4000244140625,503.1000061035156,512.0999755859375,9795623,2023-09-18
2023-09-25,487.1991882324219,510.20001220703125,531.4000244140625,508.0,517.0999755859375,4227251,2023-09-25
2023-10-02,461.1299133300781,482.8999938964844,515.0499877929688,475.20001220703125,510.20001220703125,4677334,2023-10-02
2023-10-09,500.1860656738281,523.7999877929688,541.5,477.04998779296875,483.0,6590430,2023-10-09
2023-10-16,519.5708618164062,544.0999755859375,612.7999877929688,523.5,530.0,28438967,2023-10-16
2023-10-23,510.8334045410156,534.9500122070312,556.6500244140625,508.04998779296875,548.2999877929688,10843552,2023-10-23
2023-10-30,565.7889404296875,592.5,616.5,537.0,538.5,18789029,2023-10-30
2023-11-06,559.009033203125,585.4000244140625,608.9000244140625,569.0999755859375,599.5999755859375,5994121,2023-11-06
2023-11-13,598.9246215820312,627.2000122070312,659.5,582.6500244140625,587.0,13464711,2023-11-13
2023-11-20,572.8075561523438,599.8499755859375,630.2999877929688,590.0499877929688,629.7000122070312,6494099,2023-11-20
2023-11-27,640.2725219726562,670.5,694.9000244140625,599.0499877929688,599.8499755859375,10239161,2023-11-27
2023-12-04,650.346923828125,681.0499877929688,704.0,666.2000122070312,676.0,6879976,2023-12-04
2023-12-11,661.0419921875,692.25,699.0,663.0999755859375,684.9000244140625,4798558,2023-12-11
2023-12-18,659.0366821289062,690.1500244140625,741.0999755859375,653.4500122070312,692.5,8302158,2023-12-18
2023-12-25,664.6229248046875,696.0,714.4000244140625,674.0999755859375,690.1500244140625,3707187,2023-12-25
2024-01-01,688.304931640625,720.7999877929688,736.0,693.0499877929688,705.0,4451511,2024-01-01
2024-01-08,796.0674438476562,833.6500244140625,868.7000122070312,713.5999755859375,724.0,14500445,2024-01-08
2024-01-15,850.9274291992188,891.0999755859375,908.0,822.2000122070312,836.0,9308426,2024-01-15
2024-01-22,763.8866577148438,799.9500122070312,891.0999755859375,741.0,891.0999755859375,5297329,2024-01-22
2024-01-29,852.5985107421875,892.8499755859375,912.7000122070312,803.2000122070312,805.0,4994453,2024-01-29
2024-02-05,852.8850708007812,893.1500244140625,979.9000244140625,875.25,893.0,5768586,2024-02-05
2024-02-12,907.6495971679688,950.5,999.9000244140625,810.0,890.0,10658779,2024-02-12
2024-02-19,906.3126831054688,949.0999755859375,1036.300048828125,915.0,955.5999755859375,8284321,2024-02-19
2024-02-26,854.3651733398438,894.7000122070312,966.6500244140625,871.4000244140625,945.0999755859375,5210583,2024-02-26
2024-03-04,863.1981811523438,903.9500122070312,944.0,879.5499877929688,910.0,4087923,2024-03-04
2024-03-11,837.7495727539062,877.2999877929688,905.5,743.0499877929688,896.0,5040684,2024-03-11
2024-03-18,838.131591796875,877.7000122070312,889.4500122070312,825.5,882.5,4474071,2024-03-18
2024-03-25,865.919677734375,906.7999877929688,929.7000122070312,860.0,877.7000122070312,3371685,2024-03-25
2024-04-01,898.9598388671875,941.4000244140625,967.6500244140625,908.25,910.0,4410395,2024-04-01
2024-04-08,855.41552734375,895.7999877929688,953.5999755859375,885.2999877929688,942.0999755859375,2400626,2024-04-08
2024-04-15,899.8670043945312,942.3499755859375,965.0,862.2000122070312,899.0,5907051,2024-04-15
2024-04-22,1004.2395629882812,1051.6500244140625,1122.5,915.0999755859375,950.8499755859375,25656489,2024-04-22
2024-04-29,971.151611328125,1017.0,1066.9000244140625,1006.0499877929688,1065.8499755859375,3757350,2024-04-29
2024-05-06,817.6485595703125,856.25,1026.0,832.5,1025.0,9544105,2024-05-06
2024-05-13,857.4686279296875,897.9500122070312,924.4000244140625,828.5,856.2999877929688,5081306,2024-05-13
2024-05-20,930.2811279296875,974.2000122070312,998.0,876.3499755859375,876.3499755859375,5561771,2024-05-20
2024-05-27,876.2805786132812,917.6500244140625,984.0,902.0,979.0,3541466,2024-05-27
2024-06-03,910.705322265625,953.7000122070312,979.9500122070312,794.2999877929688,948.0,4554124,2024-06-03
2024-06-10,942.4563598632812,986.9500122070312,1009.0,948.6500244140625,958.5,3664818,2024-06-10
2024-06-17,925.1723022460938,968.8499755859375,1015.0,958.5499877929688,986.9500122070312,1630305,2024-06-17
2024-06-24,937.824951171875,982.0999755859375,1008.9000244140625,945.0,972.0,3487534,2024-06-24
2024-07-01,905.0235595703125,947.75,1003.0,945.6500244140625,985.0,2359406,2024-07-01
2024-07-08,999.6558837890625,1046.8499755859375,1068.0,958.0499877929688,962.0,13683207,2024-07-08
2024-07-15,989.0563354492188,1035.75,1275.0,1025.0,1055.0,34298871,2024-07-15
2024-07-22,999.0999755859375,999.0999755859375,1058.699951171875,950.2999877929688,1034.949951171875,7544898,2024-07-22
2024-07-29,1002.6500244140625,1002.6500244140625,1041.800048828125,990.2000122070312,1020.0,3515107,2024-07-29
2024-08-05,912.0999755859375,912.0999755859375,983.8499755859375,902.5499877929688,960.0499877929688,3331407,2024-08-05
2024-08-12,981.5999755859375,981.5999755859375,1002.5,886.6500244140625,910.0,7997530,2024-08-12
2024-08-19,1016.75,1016.75,1039.0,975.0,987.0,3761546,2024-08-19
2024-08-26,975.4000244140625,975.4000244140625,1027.0,960.0,1025.0,2088504,2024-08-26
2024-09-02,919.9500122070312,919.9500122070312,993.75,916.0,985.0,2806821,2024-09-02
2024-09-09,881.3499755859375,881.3499755859375,931.9500122070312,868.0,924.9500122070312,3130466,2024-09-09
2024-09-16,889.6500244140625,889.6500244140625,914.0,853.3499755859375,892.0,4105095,2024-09-16
2024-09-23,920.6500244140625,920.6500244140625,933.8499755859375,903.2000122070312,913.0,2246825,2024-09-23
2024-09-30,943.2000122070312,943.2000122070312,964.5,912.5499877929688,943.9000244140625,3418072,2024-09-30
2024-10-07,909.0,909.0,951.2999877929688,882.7000122070312,950.0,2172597,2024-10-07
2024-10-14,929.9500122070312,929.9500122070312,999.0,884.0,913.0,7322712,2024-10-14
2024-10-21,707.7000122070312,707.7000122070312,925.0,696.7999877929688,925.0,9086574,2024-10-21
2024-10-28,655.6500244140625,655.6500244140625,720.0,633.0499877929688,709.5,6695465,2024-10-28
2024-11-04,624.75,624.75,676.9000244140625,610.0,656.0499877929688,15971379,2024-11-04
2024-11-11,578.2999877929688,578.2999877929688,637.0499877929688,569.0,620.3499755859375,6715929,2024-11-11
2024-11-18,583.25,583.25,607.7000122070312,565.2000122070312,579.0,8487653,2024-11-18
2024-11-25,626.75,626.75,633.7999877929688,588.75,599.0,5639305,2024-11-25
2024-12-02,619.0999755859375,619.0999755859375,657.7999877929688,616.0999755859375,625.0,6619176,2024-12-02
2024-12-09,592.4000244140625,592.4000244140625,620.7999877929688,591.0,619.6500244140625,4355062,2024-12-09
2024-12-16,594.2999877929688,594.2999877929688,617.7999877929688,562.5499877929688,598.0999755859375,9559670,2024-12-16
2024-12-23,606.1500244140625,606.1500244140625,614.8499755859375,584.6500244140625,594.5,2796644,2024-12-23
2024-12-30,633.4500122070312,633.4500122070312,651.0,586.25,604.0,17215503,2024-12-30
2025-01-06,601.5999755859375,601.5999755859375,636.3499755859375,594.0,633.4500122070312,6070313,2025-01-06
2025-01-13,590.9500122070312,590.9500122070312,621.0,563.5,599.8499755859375,4449169,2025-01-13
2025-01-20,556.9000244140625,556.9000244140625,608.9500122070312,552.0,590.9500122070312,3809172,2025-01-20
2025-01-27,540.6500244140625,540.6500244140625,552.4000244140625,508.3999938964844,551.1500244140625,3196055,2025-01-27
2025-02-03,522.8499755859375,522.8499755859375,542.0,514.2999877929688,535.0,1995747,2025-02-03
2025-02-10,479.3500061035156,479.3500061035156,523.5999755859375,476.5,520.0,2095980,2025-02-10
2025-02-17,505.1000061035156,505.1000061035156,516.2000122070312,467.8500061035156,479.29998779296875,2345419,2025-02-17
2025-02-24,451.6000061035156,451.6000061035156,511.29998779296875,450.0,498.54998779296875,1833219,2025-02-24
2025-03-03,529.2000122070312,529.2000122070312,535.9000244140625,433.1000061035156,450.1499938964844,23514155,2025-03-03
2025-03-10,570.1500244140625,570.1500244140625,577.5,500.04998779296875,527.0,33347990,2025-03-10
2025-03-17,632.9500122070312,632.9500122070312,643.7000122070312,555.4500122070312,570.1500244140625,15384979,2025-03-17
2025-03-24,615.0999755859375,615.0999755859375,664.5,608.4500122070312,640.0,22453475,2025-03-24
2025-03-31,608.7999877929688,608.7999877929688,625.4000244140625,586.5999755859375,615.0999755859375,6296429,2025-03-31
2025-04-07,616.2000122070312,616.2000122070312,628.4000244140625,527.0,527.0,8366937,2025-04-07
2025-04-14,621.75,621.75,647.4000244140625,614.0999755859375,616.2000122070312,4387708,2025-04-14
2025-04-21,631.0,631.0,664.0999755859375,611.7999877929688,627.4500122070312,8697252,2025-04-21
2025-04-28,616.1500244140625,616.1500244140625,631.0,603.0,629.8499755859375,3429763,2025-04-28
2025-05-05,591.9000244140625,591.9000244140625,636.9500122070312,587.0999755859375,625.0,3458197,2025-05-05
2025-05-12,646.75,646.75,658.8499755859375,610.0,610.0,4842923,2025-05-12
2025-05-19,680.5999755859375,680.5999755859375,703.75,640.5,646.7999877929688,12489194,2025-05-19
2025-05-26,676.2000122070312,676.2000122070312,737.2999877929688,663.25,683.75,11752771,2025-05-26
2025-06-02,648.3499755859375,648.3499755859375,674.5,646.5999755859375,670.0,4169500,2025-06-02
2025-06-09,641.9500122070312,641.9500122070312,701.0,638.0,651.5,8797845,2025-06-09
2025-06-16,632.9500122070312,632.9500122070312,647.7000122070312,603.0999755859375,642.0,5313143,2025-06-16
2025-06-23,683.0999755859375,683.0999755859375,708.0,627.2999877929688,630.0,25831362,2025-06-23
2025-06-30,771.1500244140625,771.1500244140625,781.0,677.0499877929688,683.0999755859375,35043101,2025-06-30
2025-07-07,719.2999877929688,719.2999877929688,782.0,715.0499877929688,767.0,10698642,2025-07-07
