Date,Adj Close_HEG.NS,Close_HEG.NS,High_HEG.NS,Low_HEG.NS,Open_HEG.NS,Volume_HEG.NS,Date
2021-02-01,209.73876953125,215.14999389648438,220.92999267578125,187.4600067138672,188.47999572753906,19465085,2021-02-01
2021-02-08,226.1454620361328,231.97999572753906,247.60000610351562,215.77000427246094,217.60000610351562,47558890,2021-02-08
2021-02-15,291.1971130371094,298.7099914550781,318.6000061035156,233.0,233.0,43622530,2021-02-15
2021-02-22,281.9458312988281,289.2200012207031,306.0,283.010009765625,300.20001220703125,7099100,2021-02-22
2021-03-01,296.65631103515625,304.30999755859375,328.79998779296875,284.20001220703125,291.6099853515625,18295135,2021-03-01
2021-03-08,318.62939453125,326.8500061035156,337.0899963378906,293.2799987792969,306.6000061035156,18627110,2021-03-08
2021-03-15,309.84600830078125,317.8399963378906,328.3900146484375,298.739990234375,328.20001220703125,11824965,2021-03-15
2021-03-22,277.0130920410156,284.1600036621094,330.79998779296875,281.7300109863281,318.0,10522885,2021-03-22
2021-03-29,308.2277526855469,316.17999267578125,321.0,284.1600036621094,284.1600036621094,8300520,2021-03-29
2021-04-05,442.9714050292969,454.3999938964844,516.0,304.2099914550781,314.760009765625,62542395,2021-04-05
2021-04-12,417.97625732421875,428.760009765625,450.0,397.0,437.79998779296875,15399225,2021-04-12
2021-04-19,396.1299133300781,406.3500061035156,424.989990234375,386.0,408.0,9603715,2021-04-19
2021-04-26,449.0349426269531,460.6199951171875,471.79998779296875,410.4599914550781,411.0,22163610,2021-04-26
2021-05-03,443.60504150390625,455.04998779296875,475.0,437.0,455.79998779296875,10320915,2021-05-03
2021-05-10,411.44476318359375,422.05999755859375,470.3999938964844,416.04998779296875,458.42999267578125,6103950,2021-05-10
2021-05-17,427.8320007324219,438.8699951171875,454.6700134277344,417.04998779296875,426.0,7356935,2021-05-17
2021-05-24,423.65960693359375,434.5899963378906,506.0,431.0199890136719,438.3999938964844,20686025,2021-05-24
2021-05-31,438.47735595703125,449.7900085449219,457.19000244140625,412.0,439.1400146484375,12778885,2021-05-31
2021-06-07,447.5628967285156,459.1099853515625,486.010009765625,447.6000061035156,453.8900146484375,11873215,2021-06-07
2021-06-14,400.25347900390625,410.5799865722656,467.0,385.010009765625,462.6000061035156,7231510,2021-06-14
2021-06-21,430.7370300292969,441.8500061035156,460.0,397.04998779296875,407.0,7888125,2021-06-21
2021-06-28,427.9002380371094,438.94000244140625,449.6000061035156,436.0,444.55999755859375,2846975,2021-06-28
2021-07-05,434.7533874511719,445.9700012207031,455.0,430.0,441.2900085449219,3869385,2021-07-05
2021-07-12,433.6128234863281,444.79998779296875,465.0,441.0199890136719,449.5400085449219,4208050,2021-07-12
2021-07-19,434.1197509765625,445.32000732421875,453.3599853515625,435.8599853515625,441.0,3082400,2021-07-19
2021-07-26,442.3983459472656,453.20001220703125,465.55999755859375,443.3999938964844,447.79998779296875,7296155,2021-07-26
2021-08-02,461.8337707519531,473.1099853515625,483.6000061035156,454.6600036621094,457.5299987792969,7188105,2021-08-02
2021-08-09,458.6807861328125,469.8800048828125,477.95001220703125,435.57000732421875,476.79998779296875,5031570,2021-08-09
2021-08-16,440.5924377441406,451.3500061035156,475.0,448.0,470.79998779296875,2430965,2021-08-16
2021-08-23,437.6834411621094,448.3699951171875,459.0,361.20001220703125,453.0,3062220,2021-08-23
2021-08-30,440.0848083496094,450.8299865722656,457.5,442.2699890136719,448.6000061035156,1659240,2021-08-30
2021-09-06,438.0348815917969,448.7300109863281,472.0,442.69000244140625,450.8299865722656,1522605,2021-09-06
2021-09-13,431.46527099609375,442.0,460.0,440.0,448.7300109863281,1868420,2021-09-13
2021-09-20,427.6484680175781,438.0899963378906,458.0,425.0,442.239990234375,2291450,2021-09-20
2021-09-27,442.26165771484375,453.05999755859375,468.4700012207031,431.3299865722656,441.8800048828125,3175760,2021-09-27
2021-10-04,478.00885009765625,489.67999267578125,525.7999877929688,454.0,454.0,11488520,2021-10-04
2021-10-11,460.7990417480469,472.04998779296875,504.0,467.6000061035156,490.0,2083845,2021-10-11
2021-10-18,397.8656311035156,407.5799865722656,512.0,404.989990234375,472.010009765625,5802040,2021-10-18
2021-10-25,401.7702941894531,411.5799865722656,446.79998779296875,388.1700134277344,410.0,3530520,2021-10-25
2021-11-01,396.91876220703125,406.6099853515625,420.4200134277344,398.32000732421875,413.6400146484375,1399255,2021-11-01
2021-11-08,419.5853271484375,429.8299865722656,463.20001220703125,400.05999755859375,402.6199951171875,6638140,2021-11-08
2021-11-15,400.0034484863281,409.7699890136719,436.67999267578125,408.0,432.5199890136719,1429225,2021-11-15
2021-11-22,371.2261047363281,380.2900085449219,415.3399963378906,378.0,411.6000061035156,2099035,2021-11-22
2021-11-29,350.228759765625,358.7799987792969,378.6000061035156,350.0,377.20001220703125,2657860,2021-11-29
2021-12-06,356.5445556640625,365.25,376.4700012207031,353.0,360.0,3593360,2021-12-06
2021-12-13,322.0663757324219,329.92999267578125,370.0,328.0,365.20001220703125,2986720,2021-12-13
2021-12-20,309.0931396484375,316.6400146484375,327.3900146484375,302.6099853515625,327.0,3670160,2021-12-20
2021-12-27,349.0866394042969,357.6099853515625,375.3999938964844,308.4100036621094,314.0,23175840,2021-12-27
2022-01-03,352.18109130859375,360.7799987792969,386.0,351.0199890136719,359.0,13180625,2022-01-03
2022-01-10,365.08599853515625,374.0,389.1499938964844,357.3999938964844,361.3999938964844,12170900,2022-01-10
2022-01-17,325.14129638671875,333.0799865722656,379.79998779296875,331.20001220703125,375.20001220703125,7252260,2022-01-17
2022-01-24,297.9453125,305.2200012207031,334.75,304.20001220703125,334.0,4493545,2022-01-24
2022-01-31,300.3271789550781,307.6600036621094,318.0,300.0,310.79998779296875,8790650,2022-01-31
2022-02-07,283.97637939453125,290.9100036621094,315.3999938964844,290.0,307.6600036621094,7919690,2022-02-07
2022-02-14,258.4984436035156,264.80999755859375,287.489990234375,255.02000427246094,282.44000244140625,8432245,2022-02-14
2022-02-21,223.54196166992188,229.0,268.7900085449219,206.39999389648438,264.3999938964844,9328470,2022-02-21
2022-02-28,222.90745544433594,228.35000610351562,247.52000427246094,217.02000427246094,229.0,13863545,2022-02-28
2022-03-07,269.0703430175781,275.6400146484375,284.4800109863281,222.0,222.0,22600955,2022-03-07
2022-03-14,246.83328247070312,252.86000061035156,276.3999938964844,252.0,276.0,5969325,2022-03-14
2022-03-21,267.8501281738281,274.3900146484375,287.92999267578125,249.25,255.0,18240400,2022-03-21
2022-03-28,270.80792236328125,277.4200134277344,283.79998779296875,266.07000732421875,276.19000244140625,11759455,2022-03-28
2022-04-04,268.4553527832031,275.010009765625,295.0,273.1199951171875,278.79998779296875,16889760,2022-04-04
2022-04-11,260.89007568359375,267.260009765625,282.2900085449219,266.17999267578125,277.0,3574600,2022-04-11
2022-04-18,260.4898376464844,266.8500061035156,277.3999938964844,257.0199890136719,265.7300109863281,6728965,2022-04-18
2022-04-25,240.35153198242188,246.22000122070312,264.0,244.32000732421875,264.0,4483185,2022-04-25
2022-05-02,221.18939208984375,226.58999633789062,244.77000427246094,225.22000122070312,241.39999389648438,3033830,2022-05-02
2022-05-09,200.21160888671875,205.10000610351562,224.8800048828125,198.35000610351562,224.60000610351562,4613305,2022-05-09
2022-05-16,210.91036987304688,216.05999755859375,221.8000030517578,204.19000244140625,207.0,3938315,2022-05-16
2022-05-23,212.80413818359375,218.0,221.99000549316406,200.1999969482422,217.3800048828125,5609015,2022-05-23
2022-05-30,220.7598876953125,226.14999389648438,233.7899932861328,218.75999450683594,222.0,4074260,2022-05-30
2022-06-06,208.36257934570312,213.4499969482422,226.61000061035156,212.0,222.1999969482422,2100740,2022-06-06
2022-06-13,185.1200714111328,189.63999938964844,209.1999969482422,188.0,209.0,2360925,2022-06-13
2022-06-20,192.3730010986328,197.07000732421875,201.8000030517578,178.16000366210938,190.10000610351562,3981930,2022-06-20
2022-06-27,191.60182189941406,196.27999877929688,210.69000244140625,192.66000366210938,200.0,2900995,2022-06-27
2022-07-04,205.99050903320312,211.02000427246094,215.3800048828125,196.02999877929688,196.27999877929688,4050690,2022-07-04
2022-07-11,203.4524688720703,208.4199981689453,221.77999877929688,205.1300048828125,209.1999969482422,4117675,2022-07-11
2022-07-18,216.93331909179688,222.22999572753906,226.8000030517578,209.08999633789062,209.99000549316406,4034005,2022-07-18
2022-07-25,229.6039581298828,235.2100067138672,237.77999877929688,214.67999267578125,220.60000610351562,5106905,2022-07-25
2022-08-01,242.9871826171875,248.9199981689453,267.5299987792969,231.11000061035156,237.13999938964844,16591590,2022-08-01
2022-08-08,249.95700073242188,256.05999755859375,263.54998779296875,244.1999969482422,250.39999389648438,6078425,2022-08-08
2022-08-15,263.0473937988281,269.4700012207031,275.7699890136719,256.05999755859375,256.05999755859375,6745450,2022-08-15
2022-08-22,250.98196411132812,257.1099853515625,273.9599914550781,256.2200012207031,270.6000061035156,4995935,2022-08-22
2022-08-29,245.2128448486328,251.1999969482422,258.17999267578125,247.39999389648438,251.0,2022195,2022-08-29
2022-09-05,236.73973083496094,242.52000427246094,252.99000549316406,239.0,252.0,4935700,2022-09-05
2022-09-12,230.61917114257812,236.25,244.94000244140625,234.60000610351562,244.39999389648438,3360540,2022-09-12
2022-09-19,215.4593048095703,220.72000122070312,237.75999450683594,220.02000427246094,237.75999450683594,3197695,2022-09-19
2022-09-26,206.5176239013672,211.55999755859375,219.58999633789062,206.8000030517578,219.58999633789062,2080910,2022-09-26
2022-10-03,224.76217651367188,230.25,239.0,208.83999633789062,211.0,9074990,2022-10-03
2022-10-10,213.76077270507812,218.97999572753906,229.39999389648438,215.0,228.0,4007020,2022-10-10
2022-10-17,210.3832550048828,215.52000427246094,224.8000030517578,214.35000610351562,219.94000244140625,3025795,2022-10-17
2022-10-24,207.51332092285156,212.5800018310547,218.22000122070312,211.60000610351562,216.39999389648438,1134105,2022-10-24
2022-10-31,197.8297576904297,202.66000366210938,214.7899932861328,201.11000061035156,213.60000610351562,3897910,2022-10-31
2022-11-07,195.77005004882812,200.5500030517578,204.77999877929688,191.1999969482422,204.0,5904855,2022-11-07
2022-11-14,205.79527282714844,210.82000732421875,219.1999969482422,199.0,209.60000610351562,14658220,2022-11-14
2022-11-21,199.39161682128906,204.25999450683594,212.39999389648438,201.52999877929688,210.24000549316406,4569560,2022-11-21
2022-11-28,206.9471435546875,212.0,219.8000030517578,203.7899932861328,203.8000030517578,10744545,2022-11-28
2022-12-05,205.0436248779297,210.0500030517578,218.60000610351562,207.60000610351562,213.1999969482422,4666500,2022-12-05
2022-12-12,205.6293182373047,210.64999389648438,222.57000732421875,207.05999755859375,210.57000732421875,6522175,2022-12-12
2022-12-19,183.81201171875,188.3000030517578,213.5,186.8000030517578,211.4499969482422,3374330,2022-12-19
2022-12-26,201.1584930419922,206.07000732421875,211.11000061035156,186.52000427246094,188.3000030517578,9115185,2022-12-26
2023-01-02,205.9319305419922,210.9600067138672,218.39999389648438,205.30999755859375,206.8000030517578,7421240,2023-01-02
2023-01-09,205.08265686035156,210.08999633789062,215.60000610351562,209.0,212.74000549316406,2242545,2023-01-09
2023-01-16,209.9732666015625,215.10000610351562,226.72999572753906,210.61000061035156,210.94000244140625,7491530,2023-01-16
2023-01-23,198.9425811767578,203.8000030517578,217.5399932861328,198.30999755859375,216.52000427246094,1898620,2023-01-23
2023-01-30,197.28311157226562,202.10000610351562,212.13999938964844,198.32000732421875,203.1999969482422,2650625,2023-01-30
2023-02-06,197.1562042236328,201.97000122070312,206.11000061035156,200.02999877929688,200.24000549316406,2039850,2023-02-06
2023-02-13,194.36436462402344,199.11000061035156,203.49000549316406,195.0,202.97999572753906,1855380,2023-02-13
2023-02-20,188.97592163085938,193.58999633789062,203.75999450683594,192.39999389648438,199.94000244140625,2146680,2023-02-20
2023-02-27,190.5573272705078,195.2100067138672,197.1999969482422,191.16000366210938,193.39999389648438,2338460,2023-02-27
2023-03-06,196.2971649169922,201.08999633789062,204.1999969482422,194.64999389648438,195.74000549316406,3061200,2023-03-06
2023-03-13,188.58546447753906,193.19000244140625,201.19000244140625,190.8000030517578,201.08999633789062,2046745,2023-03-13
2023-03-20,184.33914184570312,188.83999633789062,193.41000366210938,187.6999969482422,192.8000030517578,1566010,2023-03-20
2023-03-27,179.75115966796875,184.13999938964844,189.60000610351562,183.60000610351562,188.00999450683594,1939360,2023-03-27
2023-04-03,190.68421936035156,195.33999633789062,199.72000122070312,185.0,185.0,3104710,2023-04-03
2023-04-10,202.8472442626953,207.8000030517578,214.97999572753906,194.77000427246094,196.0,8453760,2023-04-10
2023-04-17,210.63705444335938,215.77999877929688,222.8000030517578,203.61000061035156,207.0,10577585,2023-04-17
2023-04-24,217.6459197998047,222.9600067138672,224.02000427246094,212.0,216.39999389648438,5061070,2023-04-24
2023-05-01,228.17874145507812,233.75,238.60000610351562,222.3000030517578,222.9600067138672,9916490,2023-05-01
2023-05-08,234.4847869873047,240.2100067138672,245.5399932861328,232.77999877929688,234.3800048828125,5852620,2023-05-08
2023-05-15,239.06298828125,244.89999389648438,254.0,240.39999389648438,240.39999389648438,6728190,2023-05-15
2023-05-22,224.00076293945312,229.47000122070312,253.1999969482422,226.9499969482422,245.74000549316406,7342625,2023-05-22
2023-05-29,254.46688842773438,260.67999267578125,262.9800109863281,222.66000366210938,230.02999877929688,16661300,2023-05-29
2023-06-05,266.093017578125,272.5899963378906,278.7799987792969,255.00999450683594,261.29998779296875,14987255,2023-06-05
2023-06-12,309.6398010253906,317.20001220703125,337.3999938964844,267.1199951171875,273.17999267578125,45356890,2023-06-12
2023-06-19,303.8804016113281,311.29998779296875,349.3999938964844,310.29998779296875,317.8399963378906,23676965,2023-06-19
2023-06-26,318.2983703613281,326.07000732421875,330.79998779296875,311.0799865722656,312.5199890136719,4251935,2023-06-26
2023-07-03,308.96624755859375,316.510009765625,331.9800109863281,312.8999938964844,326.989990234375,4157720,2023-07-03
2023-07-10,314.29608154296875,321.9700012207031,326.0,305.4100036621094,316.94000244140625,5313970,2023-07-10
2023-07-17,315.24298095703125,322.94000244140625,332.8299865722656,310.5,322.739990234375,8628710,2023-07-17
2023-07-24,329.1631164550781,337.20001220703125,348.8800048828125,320.80999755859375,324.55999755859375,14550605,2023-07-24
2023-07-31,349.3794860839844,357.9100036621094,368.79998779296875,338.92999267578125,338.94000244140625,16148305,2023-07-31
2023-08-07,328.616455078125,336.6400146484375,362.57000732421875,335.0,358.79998779296875,6130780,2023-08-07
2023-08-14,331.9061279296875,340.010009765625,353.0,337.1000061035156,338.0,4245650,2023-08-14
2023-08-21,335.6253356933594,343.82000732421875,365.3599853515625,341.45001220703125,345.010009765625,11129020,2023-08-21
2023-08-28,349.04998779296875,349.04998779296875,355.9100036621094,343.7900085449219,345.9800109863281,3986155,2023-08-28
2023-09-04,364.2300109863281,364.2300109863281,382.79998779296875,348.0,351.1600036621094,16405365,2023-09-04
2023-09-11,349.1300048828125,349.1300048828125,367.989990234375,335.010009765625,367.20001220703125,7735515,2023-09-11
2023-09-18,341.0899963378906,341.0899963378906,357.5400085449219,340.0,349.0,3410270,2023-09-18
2023-09-25,344.6600036621094,344.6600036621094,350.0,339.04998779296875,342.0,2435375,2023-09-25
2023-10-02,355.5899963378906,355.5899963378906,364.79998779296875,343.510009765625,344.6600036621094,8998605,2023-10-02
2023-10-09,362.57000732421875,362.57000732421875,373.6000061035156,346.0799865722656,349.6400146484375,10017735,2023-10-09
2023-10-16,343.2799987792969,343.2799987792969,365.2799987792969,341.70001220703125,363.94000244140625,3966815,2023-10-16
2023-10-23,314.45001220703125,314.45001220703125,349.6700134277344,292.3800048828125,345.010009765625,6363240,2023-10-23
2023-10-30,329.75,329.75,337.20001220703125,310.3699951171875,314.989990234375,3876545,2023-10-30
2023-11-06,313.3500061035156,313.3500061035156,334.739990234375,312.1199951171875,332.6000061035156,3990355,2023-11-06
2023-11-13,321.9800109863281,321.9800109863281,327.6600036621094,312.05999755859375,316.0,3749195,2023-11-13
2023-11-20,311.9700012207031,311.9700012207031,323.2200012207031,310.79998779296875,322.92999267578125,2107830,2023-11-20
2023-11-27,332.5199890136719,332.5199890136719,335.6400146484375,310.8299865722656,311.9700012207031,6392765,2023-11-27
2023-12-04,343.9800109863281,343.9800109863281,362.0,332.80999755859375,335.79998779296875,11048095,2023-12-04
2023-12-11,363.6199951171875,363.6199951171875,373.3999938964844,341.3900146484375,344.0,10953125,2023-12-11
2023-12-18,352.7799987792969,352.7799987792969,378.0,338.82000732421875,363.6000061035156,11059205,2023-12-18
2023-12-25,381.6700134277344,381.6700134277344,393.1600036621094,351.0299987792969,352.7799987792969,22585330,2023-12-25
2024-01-01,374.0199890136719,374.0199890136719,389.3999938964844,370.92999267578125,383.739990234375,6154795,2024-01-01
2024-01-08,367.3699951171875,367.3699951171875,377.8800048828125,355.9200134277344,374.79998779296875,7572465,2024-01-08
2024-01-15,361.7900085449219,361.7900085449219,376.4800109863281,353.67999267578125,368.8800048828125,5728305,2024-01-15
2024-01-22,345.989990234375,345.989990234375,366.8999938964844,342.0,361.7900085449219,2082045,2024-01-22
2024-01-29,356.80999755859375,356.80999755859375,364.3999938964844,344.80999755859375,346.5799865722656,4243170,2024-01-29
2024-02-05,376.3399963378906,376.3399963378906,402.20001220703125,355.2300109863281,356.80999755859375,25654315,2024-02-05
2024-02-12,339.7900085449219,339.7900085449219,383.7900085449219,321.0,377.79998779296875,9642220,2024-02-12
2024-02-19,346.6199951171875,346.6199951171875,350.9599914550781,322.20001220703125,340.4599914550781,10972040,2024-02-19
2024-02-26,328.8999938964844,328.8999938964844,347.0199890136719,321.3900146484375,346.79998779296875,4761025,2024-02-26
2024-03-04,340.1400146484375,340.1400146484375,345.9599914550781,325.29998779296875,332.3999938964844,7030180,2024-03-04
2024-03-11,376.42999267578125,376.42999267578125,380.20001220703125,330.29998779296875,341.3599853515625,28576390,2024-03-11
2024-03-18,380.6499938964844,380.6499938964844,407.57000732421875,354.20001220703125,378.010009765625,17720420,2024-03-18
2024-03-25,368.80999755859375,368.80999755859375,387.0,366.3999938964844,380.6499938964844,5314930,2024-03-25
2024-04-01,417.8999938964844,417.8999938964844,425.79998779296875,367.8699951171875,369.6700134277344,21541075,2024-04-01
2024-04-08,472.5199890136719,472.5199890136719,489.79998779296875,414.0,419.6000061035156,26128380,2024-04-08
2024-04-15,491.9599914550781,491.9599914550781,511.2200012207031,452.79998779296875,470.3999938964844,22957785,2024-04-15
2024-04-22,484.7900085449219,484.7900085449219,507.2300109863281,482.239990234375,495.5400085449219,9572620,2024-04-22
2024-04-29,465.5899963378906,465.5899963378906,489.5400085449219,455.0,487.8699951171875,4116575,2024-04-29
2024-05-06,477.1600036621094,477.1600036621094,489.760009765625,462.8399963378906,467.0400085449219,9095645,2024-05-06
2024-05-13,497.010009765625,497.010009765625,506.6700134277344,463.1199951171875,478.0,7324915,2024-05-13
2024-05-20,452.57000732421875,452.57000732421875,548.5999755859375,437.0,482.54998779296875,27301085,2024-05-20
2024-05-27,459.5299987792969,459.5299987792969,464.79998779296875,440.8800048828125,456.0,8674035,2024-05-27
2024-06-03,436.0799865722656,436.0799865722656,470.0,385.489990234375,468.79998779296875,6216165,2024-06-03
2024-06-10,439.6499938964844,439.6499938964844,451.2200012207031,434.1099853515625,438.0,2655355,2024-06-10
2024-06-17,461.9200134277344,461.9200134277344,481.6000061035156,435.8500061035156,439.6499938964844,6431840,2024-06-17
2024-06-24,432.6700134277344,432.6700134277344,460.0,427.4100036621094,460.0,2621245,2024-06-24
2024-07-01,452.9200134277344,452.9200134277344,462.75,433.0,433.0,9308975,2024-07-01
2024-07-08,421.6099853515625,421.6099853515625,458.55999755859375,420.75,452.9200134277344,3126775,2024-07-08
2024-07-15,409.04998779296875,409.04998779296875,428.19000244140625,407.0,424.0,1564795,2024-07-15
2024-07-22,422.7300109863281,422.7300109863281,435.6000061035156,396.0400085449219,409.04998779296875,3179795,2024-07-22
2024-07-29,430.260009765625,430.260009765625,462.6000061035156,421.45001220703125,424.19000244140625,8780140,2024-07-29
2024-08-05,411.760009765625,411.760009765625,427.67999267578125,395.80999755859375,411.0,3106025,2024-08-05
2024-08-12,397.6600036621094,397.6600036621094,439.6000061035156,396.0,413.94000244140625,5370800,2024-08-12
2024-08-19,404.29998779296875,404.29998779296875,410.6000061035156,398.0299987792969,400.7900085449219,1935340,2024-08-19
2024-08-26,399.69000244140625,399.69000244140625,413.0,398.0,404.3399963378906,2061685,2024-08-26
2024-09-02,395.9100036621094,395.9100036621094,406.5400085449219,391.0,398.20001220703125,1779300,2024-09-02
2024-09-09,413.8599853515625,413.8599853515625,417.6000061035156,393.29998779296875,396.3999938964844,2061705,2024-09-09
2024-09-16,453.3599853515625,453.3599853515625,475.489990234375,402.0199890136719,414.0,23557775,2024-09-16
2024-09-23,490.6600036621094,490.6600036621094,508.6000061035156,448.20001220703125,454.5,37940775,2024-09-23
2024-09-30,471.0899963378906,471.0899963378906,507.0,468.44000244140625,486.2099914550781,5439825,2024-09-30
2024-10-07,491.7699890136719,491.7699890136719,514.7999877929688,437.4599914550781,474.79998779296875,9773235,2024-10-07
2024-10-14,496.3500061035156,496.3500061035156,523.3599853515625,488.3999938964844,494.19000244140625,11163564,2024-10-14
2024-10-21,414.3999938964844,414.3999938964844,493.0,410.0,493.0,4945665,2024-10-21
2024-10-28,443.04998779296875,443.04998779296875,445.8999938964844,407.04998779296875,420.0,1330955,2024-10-28
2024-11-04,434.70001220703125,434.70001220703125,462.0,425.25,446.0,1323533,2024-11-04
2024-11-11,410.20001220703125,410.20001220703125,440.8999938964844,395.1499938964844,433.0,1150578,2024-11-11
2024-11-18,407.3500061035156,407.3500061035156,425.70001220703125,402.1000061035156,410.20001220703125,826812,2024-11-18
2024-11-25,442.1499938964844,442.1499938964844,445.0,409.1499938964844,415.54998779296875,1560589,2024-11-25
2024-12-02,560.0,560.0,619.5,436.3500061035156,442.8999938964844,105486835,2024-12-02
2024-12-09,568.2999877929688,568.2999877929688,602.0999755859375,543.1500244140625,565.0,18040298,2024-12-09
2024-12-16,541.5499877929688,541.5499877929688,585.7000122070312,538.2000122070312,573.8499755859375,11109826,2024-12-16
2024-12-23,515.2999877929688,515.2999877929688,554.0499877929688,507.25,549.7000122070312,5007338,2024-12-23
2024-12-30,528.25,528.25,549.0,494.45001220703125,517.4000244140625,6888525,2024-12-30
2025-01-06,452.1499938964844,452.1499938964844,529.7999877929688,450.0,529.7999877929688,4432090,2025-01-06
2025-01-13,430.1499938964844,430.1499938964844,448.0,420.0,440.04998779296875,4233058,2025-01-13
2025-01-20,408.75,408.75,438.75,403.1499938964844,434.0,2506311,2025-01-20
2025-01-27,382.54998779296875,382.54998779296875,413.79998779296875,380.0,401.95001220703125,3638819,2025-01-27
2025-02-03,369.3999938964844,369.3999938964844,390.3999938964844,359.0,379.75,3300185,2025-02-03
2025-02-10,340.6499938964844,340.6499938964844,369.8500061035156,333.04998779296875,369.25,3904151,2025-02-10
2025-02-17,359.25,359.25,368.8500061035156,331.25,339.75,2328231,2025-02-17
2025-02-24,358.3999938964844,358.3999938964844,364.0,335.75,359.0,1902021,2025-02-24
2025-03-03,394.0,394.0,400.8999938964844,338.29998779296875,357.0,3218345,2025-03-03
2025-03-10,400.20001220703125,400.20001220703125,417.5,381.1000061035156,395.0,9673778,2025-03-10
2025-03-17,429.5,429.5,432.79998779296875,394.29998779296875,401.54998779296875,2684067,2025-03-17
2025-03-24,482.8500061035156,482.8500061035156,516.0,429.1499938964844,432.0,60753121,2025-03-24
2025-03-31,474.70001220703125,474.70001220703125,511.75,469.0,482.8500061035156,5372172,2025-03-31
2025-04-07,453.0,453.0,474.3999938964844,406.1000061035156,410.0,3533976,2025-04-07
2025-04-14,479.0,479.0,492.0,453.0,453.0,2964842,2025-04-14
2025-04-21,464.1000061035156,464.1000061035156,497.70001220703125,455.25,480.8999938964844,3922593,2025-04-21
2025-04-28,462.5,462.5,492.45001220703125,456.6499938964844,461.5,3320261,2025-04-28
2025-05-05,424.8999938964844,424.8999938964844,472.95001220703125,416.04998779296875,460.1000061035156,2833431,2025-05-05
2025-05-12,490.6000061035156,490.6000061035156,495.0,445.8500061035156,448.70001220703125,5002703,2025-05-12
2025-05-19,495.29998779296875,495.29998779296875,550.9000244140625,475.54998779296875,492.8999938964844,23145169,2025-05-19
2025-05-26,523.5,523.5,532.0,486.95001220703125,495.0,8964428,2025-05-26
