Date,Adj Close_BOROLTD.NS,Close_BOROLTD.NS,High_BOROLTD.NS,Low_BOROLTD.NS,Open_BOROLTD.NS,Volume_BOROLTD.NS,Date
2021-01-18,163.39979553222656,164.31927490234375,179.84088134765625,162.64125061035156,175.18438720703125,1109524,2021-01-18
2021-01-25,152.67889404296875,153.5380401611328,168.64015197753906,152.3214874267578,166.1231231689453,544965,2021-01-25
2021-02-01,173.74525451660156,174.7229461669922,177.8692169189453,151.14688110351562,157.649169921875,871492,2021-02-01
2021-02-08,170.32456970214844,171.28302001953125,183.74224853515625,167.88504028320312,179.67308044433594,1636086,2021-02-08
2021-02-15,166.4867401123047,167.423583984375,176.1492462158203,163.77391052246094,175.35218811035156,1018937,2021-02-15
2021-02-22,156.5167236328125,157.39747619628906,171.19911193847656,154.96435546875,168.38844299316406,978397,2021-02-22
2021-03-01,155.43211364746094,156.3067626953125,162.89295959472656,153.95755004882812,157.7330780029297,655652,2021-03-01
2021-03-08,152.9709014892578,153.83169555664062,160.1661834716797,151.14688110351562,156.89407348632812,565871,2021-03-08
2021-03-15,143.2928924560547,144.09922790527344,155.1321563720703,132.56289672851562,154.37704467773438,634669,2021-03-15
2021-03-22,139.41336059570312,140.19786071777344,146.8260040283203,137.63888549804688,145.73529052734375,685319,2021-03-22
2021-03-29,141.5825653076172,142.3792724609375,145.73529052734375,135.07992553710938,140.19786071777344,334742,2021-03-29
2021-04-05,156.80873107910156,157.6911163330078,165.87142944335938,141.24661254882812,144.8962860107422,1259561,2021-04-05
2021-04-12,154.4309539794922,155.29995727539062,161.38275146484375,149.4688720703125,156.4745635986328,618405,2021-04-12
2021-04-19,164.48439025878906,165.40997314453125,183.40664672851562,146.8260040283203,155.21604919433594,2776016,2021-04-19
2021-04-26,163.48321533203125,164.40316772460938,171.828369140625,158.57208251953125,167.8011474609375,1361320,2021-04-26
2021-05-03,192.72581481933594,193.81031799316406,205.47250366210938,164.4451141357422,164.48707580566406,5832125,2021-05-03
2021-05-10,187.46966552734375,188.5245819091797,202.95547485351562,181.26718139648438,195.40443420410156,2236926,2021-05-10
2021-05-17,191.64120483398438,192.7196044921875,201.2774658203125,184.79100036621094,188.6923828125,2269783,2021-05-17
2021-05-24,188.59597778320312,189.65724182128906,212.6040496826172,189.06993103027344,192.9713134765625,5153246,2021-05-24
2021-05-31,185.00843811035156,186.0495147705078,192.845458984375,178.37261962890625,191.29330444335938,1771282,2021-05-31
2021-06-07,182.54722595214844,183.57444763183594,188.9860382080078,181.26718139648438,187.85337829589844,1474706,2021-06-07
2021-06-14,182.50550842285156,183.53250122070312,191.71279907226562,179.25357055664062,183.53250122070312,1334219,2021-06-14
2021-06-21,182.2135009765625,183.2388458251953,188.9860382080078,177.23995971679688,178.70822143554688,828721,2021-06-21
2021-06-28,189.8474578857422,190.91575622558594,196.66293334960938,182.98715209960938,184.4973602294922,1279656,2021-06-28
2021-07-05,194.8115997314453,195.9078369140625,200.69017028808594,182.31594848632812,192.63571166992188,1902118,2021-07-05
2021-07-12,186.38504028320312,187.43386840820312,199.26385498046875,186.46902465820312,197.45999145507812,724919,2021-07-12
2021-07-19,184.549560546875,185.5880584716797,188.6923828125,178.28871154785156,183.0290985107422,504703,2021-07-19
2021-07-26,178.12538146972656,179.12771606445312,187.89532470703125,178.4984588623047,185.42025756835938,693163,2021-07-26
2021-08-02,184.00726318359375,185.04270935058594,194.64932250976562,180.4281768798828,181.14132690429688,1342486,2021-08-02
2021-08-09,183.4649658203125,184.4973602294922,188.944091796875,166.58457946777344,185.42025756835938,1185337,2021-08-09
2021-08-16,169.6154022216797,170.56985473632812,182.39984130859375,168.7240447998047,170.4020538330078,506932,2021-08-16
2021-08-23,168.7240447998047,168.7240447998047,179.54722595214844,164.8646240234375,172.83517456054688,527369,2021-08-23
2021-08-30,173.296630859375,173.296630859375,177.91116333007812,167.88504028320312,170.3181610107422,530541,2021-08-30
2021-09-06,169.60501098632812,169.60501098632812,174.51318359375,166.87823486328125,172.83517456054688,460968,2021-09-06
2021-09-13,190.95770263671875,190.95770263671875,206.9827117919922,169.77281188964844,171.57666015625,6948609,2021-09-13
2021-09-20,179.79891967773438,179.79891967773438,195.40443420410156,178.28871154785156,189.95089721679688,1100195,2021-09-20
2021-09-27,182.27398681640625,182.27398681640625,187.6436309814453,177.44970703125,180.59597778320312,723306,2021-09-27
2021-10-04,181.8544921875,181.8544921875,195.8658905029297,179.37942504882812,184.32955932617188,892138,2021-10-04
2021-10-11,231.73338317871094,231.73338317871094,231.73338317871094,182.56764221191406,182.56764221191406,5342995,2021-10-11
2021-10-18,214.53375244140625,214.53375244140625,264.28680419921875,202.7876739501953,239.1166229248047,6605191,2021-10-18
2021-10-25,230.22315979003906,230.22315979003906,244.9896697998047,202.20037841796875,216.33761596679688,2339850,2021-10-25
2021-11-01,250.19149780273438,250.19149780273438,255.89674377441406,231.3977813720703,231.3977813720703,1694172,2021-11-01
2021-11-08,237.27081298828125,237.27081298828125,255.72894287109375,235.76060485839844,249.68809509277344,1325398,2021-11-08
2021-11-15,275.9909362792969,275.9909362792969,293.2744445800781,244.10870361328125,247.50668334960938,8095836,2021-11-15
2021-11-22,265.2936096191406,265.2936096191406,287.7789611816406,256.7357482910156,275.1099853515625,4165951,2021-11-22
2021-11-29,259.88201904296875,259.88201904296875,270.03399658203125,236.7674102783203,264.28680419921875,2577575,2021-11-29
2021-12-06,272.9285583496094,272.9285583496094,283.58392333984375,241.63363647460938,259.88201904296875,2233826,2021-12-06
2021-12-13,378.18182373046875,378.18182373046875,418.4121398925781,264.99993896484375,275.1938781738281,22082539,2021-12-13
2021-12-20,349.4878234863281,349.4878234863281,383.1739196777344,338.58074951171875,368.3235168457031,4561938,2021-12-20
2021-12-27,354.47991943359375,354.47991943359375,362.4504699707031,335.602294921875,343.23724365234375,1986399,2021-12-27
2022-01-03,331.8267517089844,331.8267517089844,360.520751953125,320.24847412109375,357.33251953125,651342,2022-01-03
2022-01-10,317.6056213378906,317.6056213378906,343.9923400878906,314.62713623046875,335.602294921875,343279,2022-01-10
2022-01-17,309.8448181152344,309.8448181152344,330.1907043457031,300.3640441894531,317.6056213378906,399217,2022-01-17
2022-01-24,314.62713623046875,314.62713623046875,314.62713623046875,281.0669250488281,309.5931091308594,243458,2022-01-24
2022-01-31,337.61590576171875,337.61590576171875,349.8653869628906,310.4320983886719,318.73828125,558005,2022-01-31
2022-02-07,306.4048767089844,306.4048767089844,348.1873779296875,302.04205322265625,344.83135986328125,368819,2022-02-07
2022-02-14,314.2915344238281,314.2915344238281,315.13055419921875,291.093017578125,300.3640441894531,306753,2022-02-14
2022-02-21,281.1927490234375,281.1927490234375,314.4593505859375,256.81964111328125,314.4593505859375,226353,2022-02-21
2022-02-28,277.12359619140625,277.12359619140625,291.9739990234375,267.642822265625,271.8378601074219,131980,2022-02-28
2022-03-07,298.0567932128906,298.0567932128906,301.1611022949219,262.273193359375,272.6768493652344,210962,2022-03-07
2022-03-14,286.0170593261719,286.0170593261719,297.8470153808594,276.87188720703125,297.8470153808594,122724,2022-03-14
2022-03-21,292.7290954589844,292.7290954589844,307.0760803222656,273.8514709472656,289.45697021484375,201717,2022-03-21
2022-03-28,291.3447265625,291.3447265625,297.0080261230469,276.87188720703125,286.3106994628906,291809,2022-03-28
2022-04-04,309.9706726074219,309.9706726074219,332.58184814453125,291.3447265625,291.3447265625,1405708,2022-04-04
2022-04-11,303.38446044921875,303.38446044921875,315.5080871582031,294.11346435546875,310.09649658203125,373639,2022-04-11
2022-04-18,313.78814697265625,313.78814697265625,317.81536865234375,286.1009521484375,302.04205322265625,1409270,2022-04-18
2022-04-25,285.2619323730469,285.2619323730469,325.1147155761719,284.00341796875,311.2711181640625,1004670,2022-04-25
2022-05-02,272.8027038574219,272.8027038574219,284.00341796875,261.769775390625,282.74493408203125,297107,2022-05-02
2022-05-09,262.3990478515625,262.3990478515625,291.9739990234375,249.4364013671875,281.0669250488281,796802,2022-05-09
2022-05-16,263.8253479003906,263.8253479003906,274.31292724609375,256.81964111328125,262.3990478515625,329614,2022-05-16
2022-05-23,239.8297882080078,239.8297882080078,266.1325988769531,235.76060485839844,264.4965515136719,311026,2022-05-23
2022-05-30,248.84909057617188,248.84909057617188,260.0917663574219,241.84339904785156,246.58377075195312,381803,2022-05-30
2022-06-06,239.4102783203125,239.4102783203125,253.37973022460938,236.80935668945312,248.34568786621094,280730,2022-06-06
2022-06-13,211.2196807861328,211.2196807861328,237.18692016601562,207.48611450195312,231.56558227539062,705101,2022-06-13
2022-06-20,223.38526916503906,223.38526916503906,226.5315399169922,200.52236938476562,211.429443359375,608448,2022-06-20
2022-06-27,235.71865844726562,235.71865844726562,238.1098175048828,223.17552185058594,226.8671417236328,658449,2022-06-27
2022-07-04,241.42388916015625,241.42388916015625,247.50668334960938,229.09051513671875,235.80255126953125,666723,2022-07-04
2022-07-11,273.6417236328125,273.6417236328125,288.6179504394531,240.6268310546875,241.42388916015625,1813555,2022-07-11
2022-07-18,294.95245361328125,294.95245361328125,307.0760803222656,274.3548583984375,274.3548583984375,1410362,2022-07-18
2022-07-25,288.0306701660156,288.0306701660156,301.20306396484375,279.17913818359375,293.6520080566406,842893,2022-07-25
2022-08-01,304.2234802246094,304.2234802246094,323.0172119140625,282.4093322753906,288.408203125,2188164,2022-08-01
2022-08-08,276.8299255371094,276.8299255371094,307.91510009765625,275.6133728027344,305.7336730957031,843062,2022-08-08
2022-08-15,288.8696594238281,288.8696594238281,297.8470153808594,275.27777099609375,276.8299255371094,720722,2022-08-15
2022-08-22,284.1712341308594,284.1712341308594,291.9739990234375,279.388916015625,289.20526123046875,627389,2022-08-22
2022-08-29,291.2608337402344,291.2608337402344,300.3640441894531,277.3333435058594,279.388916015625,545689,2022-08-29
2022-09-05,307.5794982910156,307.5794982910156,312.0262145996094,288.659912109375,291.2608337402344,824430,2022-09-05
2022-09-12,310.59991455078125,310.59991455078125,317.983154296875,300.44793701171875,308.75408935546875,962742,2022-09-12
2022-09-19,342.9016418457031,342.9016418457031,362.3665771484375,306.44683837890625,312.7813415527344,4497072,2022-09-19
2022-09-26,321.5069885253906,321.5069885253906,349.9912414550781,313.78814697265625,346.08984375,1427125,2022-09-26
2022-10-03,346.29962158203125,346.29962158203125,348.9005126953125,320.50018310546875,321.5069885253906,1092249,2022-10-03
2022-10-10,355.7803649902344,355.7803649902344,375.8326110839844,340.6363220214844,340.6363220214844,2991931,2022-10-10
2022-10-17,362.3246154785156,362.3246154785156,388.0401306152344,360.0592956542969,367.90399169921875,1746293,2022-10-17
2022-10-24,362.3665771484375,362.3665771484375,384.05487060546875,358.25543212890625,364.9674987792969,733299,2022-10-24
2022-10-31,350.5365905761719,350.5365905761719,376.71356201171875,334.7632751464844,364.12847900390625,1195287,2022-10-31
2022-11-07,359.9334411621094,359.9334411621094,367.4844970703125,348.4390563964844,354.4379577636719,1182552,2022-11-07
2022-11-14,352.9696960449219,352.9696960449219,370.5049133300781,343.1533203125,350.7043762207031,1348779,2022-11-14
2022-11-21,343.0274963378906,343.0274963378906,355.7384338378906,337.49005126953125,350.7882995605469,632964,2022-11-21
2022-11-28,348.10345458984375,348.10345458984375,359.0944519042969,335.3925476074219,341.4753112792969,1063968,2022-11-28
2022-12-05,341.4333801269531,341.4333801269531,354.4379577636719,337.2803039550781,349.6136779785156,437470,2022-12-05
2022-12-12,325.7020263671875,325.7020263671875,348.10345458984375,323.0172119140625,340.5104675292969,488366,2022-12-12
2022-12-19,296.3368225097656,296.3368225097656,333.9242858886719,292.01593017578125,326.96051025390625,911545,2022-12-19
2022-12-26,306.02734375,306.02734375,308.5863037109375,278.21429443359375,288.7438049316406,985910,2022-12-26
2023-01-02,311.7745361328125,311.7745361328125,319.99676513671875,300.5318298339844,307.91510009765625,616149,2023-01-02
2023-01-09,304.85272216796875,304.85272216796875,318.8221740722656,301.4128112792969,312.1101379394531,293370,2023-01-09
2023-01-16,297.5533752441406,297.5533752441406,305.81756591796875,291.9739990234375,303.3424987792969,273677,2023-01-16
2023-01-23,287.73699951171875,287.73699951171875,303.13275146484375,285.2619323730469,299.0216369628906,187695,2023-01-23
2023-01-30,285.5136413574219,285.5136413574219,316.3051452636719,281.9059143066406,281.9059143066406,545999,2023-01-30
2023-02-06,285.3458557128906,285.3458557128906,291.6383972167969,278.5498962402344,279.388916015625,310776,2023-02-06
2023-02-13,286.3526611328125,286.3526611328125,292.561279296875,278.5498962402344,284.255126953125,247784,2023-02-13
2023-02-20,278.5079345703125,278.5079345703125,289.96038818359375,273.4739074707031,285.2619323730469,302425,2023-02-20
2023-02-27,275.15191650390625,275.15191650390625,280.9830017089844,263.65753173828125,276.24261474609375,268046,2023-02-27
2023-03-06,279.0952453613281,279.0952453613281,288.8696594238281,275.27777099609375,276.0748291015625,182856,2023-03-06
2023-03-13,273.26416015625,273.26416015625,280.64739990234375,255.9806365966797,276.87188720703125,233833,2023-03-13
2023-03-20,265.5872497558594,265.5872497558594,281.0669250488281,264.3706970214844,271.4183349609375,216944,2023-03-20
2023-03-27,274.480712890625,274.480712890625,278.1304016113281,251.7017059326172,264.3287353515625,363544,2023-03-27
2023-04-03,312.4876708984375,312.4876708984375,316.09539794921875,270.74713134765625,284.4229431152344,609081,2023-04-03
2023-04-10,313.0749816894531,313.0749816894531,323.56256103515625,306.6565856933594,314.7949523925781,370427,2023-04-10
2023-04-17,340.55242919921875,340.55242919921875,344.873291015625,309.3414001464844,314.585205078125,682488,2023-04-17
2023-04-24,339.8392639160156,339.8392639160156,347.6000671386719,324.4435119628906,343.1533203125,623300,2023-04-24
2023-05-01,347.4742126464844,347.4742126464844,356.5774230957031,337.23834228515625,339.8392639160156,454586,2023-05-01
2023-05-08,333.88232421875,333.88232421875,350.1170959472656,328.7224426269531,350.1170959472656,332244,2023-05-08
2023-05-15,344.7893981933594,344.7893981933594,350.998046875,331.61700439453125,332.3301696777344,399778,2023-05-15
2023-05-22,327.21221923828125,327.21221923828125,349.69757080078125,310.22235107421875,345.0830383300781,1499271,2023-05-22
2023-05-29,353.5150451660156,353.5150451660156,363.1216735839844,324.6952209472656,329.4775390625,958128,2023-05-29
2023-06-05,359.2203063964844,359.2203063964844,369.0366516113281,344.9152526855469,352.38238525390625,883383,2023-06-05
2023-06-12,359.2622375488281,359.2622375488281,375.2872619628906,354.47991943359375,360.9822082519531,819004,2023-06-12
2023-06-19,360.0173645019531,360.0173645019531,375.0355529785156,354.9833068847656,358.25543212890625,753121,2023-06-19
2023-06-26,354.4379577636719,354.4379577636719,369.4142150878906,353.2214050292969,359.9334411621094,330167,2023-06-26
2023-07-03,349.94927978515625,349.94927978515625,364.9674987792969,343.9923400878906,356.2837829589844,373850,2023-07-03
2023-07-10,347.4322509765625,347.4322509765625,355.7384338378906,340.2587585449219,349.4458923339844,318914,2023-07-10
2023-07-17,361.2758483886719,361.2758483886719,364.7157897949219,345.29278564453125,349.3200378417969,499427,2023-07-17
2023-07-24,378.7691345214844,378.7691345214844,396.01068115234375,354.9833068847656,361.3597717285156,3654104,2023-07-24
2023-07-31,391.85760498046875,391.85760498046875,404.56854248046875,372.6443786621094,378.8110656738281,1377325,2023-07-31
2023-08-07,378.05596923828125,378.05596923828125,394.0390319824219,370.25323486328125,393.45172119140625,627352,2023-08-07
2023-08-14,357.03887939453125,357.03887939453125,378.05596923828125,346.5513000488281,373.6092529296875,878844,2023-08-14
2023-08-21,356.36767578125,356.36767578125,368.65911865234375,352.50823974609375,357.8359375,490943,2023-08-21
2023-08-28,361.8211975097656,361.8211975097656,376.2101745605469,349.8653869628906,356.7032775878906,722426,2023-08-28
2023-09-04,351.41754150390625,351.41754150390625,366.6035461425781,348.1873779296875,364.00262451171875,578775,2023-09-04
2023-09-11,342.3982238769531,342.3982238769531,359.72369384765625,336.4832458496094,351.54339599609375,511105,2023-09-11
2023-09-18,336.6510314941406,336.6510314941406,346.4674072265625,335.8120422363281,343.1533203125,283287,2023-09-18
2023-09-25,331.1136169433594,331.1136169433594,341.4753112792969,329.729248046875,337.23834228515625,372368,2023-09-25
2023-10-02,346.5513000488281,346.5513000488281,348.98443603515625,327.9253845214844,331.1136169433594,387100,2023-10-02
2023-10-09,339.251953125,339.251953125,346.5093688964844,330.2326354980469,338.2032165527344,391569,2023-10-09
2023-10-16,332.4979553222656,332.4979553222656,342.73382568359375,329.8551025390625,340.9299621582031,326467,2023-10-16
2023-10-23,324.6112976074219,324.6112976074219,335.1408386230469,309.5931091308594,333.0433044433594,343307,2023-10-23
2023-10-30,337.78369140625,337.78369140625,345.7123107910156,319.28363037109375,324.6112976074219,432235,2023-10-30
2023-11-06,348.1454162597656,348.1454162597656,351.54339599609375,332.3721008300781,339.6295166015625,628671,2023-11-06
2023-11-13,336.6510314941406,336.6510314941406,350.2848815917969,333.9662170410156,348.22930908203125,575722,2023-11-13
2023-11-20,346.9288635253906,346.9288635253906,356.4935302734375,333.08526611328125,337.531982421875,697563,2023-11-20
2023-11-27,354.60577392578125,354.60577392578125,359.6817626953125,342.1884765625,346.9288635253906,942075,2023-11-27
2023-12-04,351.6499938964844,351.6499938964844,382.20001220703125,345.79998779296875,361.024169921875,1228569,2023-12-04
2023-12-11,346.8999938964844,346.8999938964844,356.79998779296875,335.0,352.0,185182,2023-12-11
2023-12-18,342.3999938964844,342.3999938964844,359.0,335.0,346.8999938964844,518112,2023-12-18
2023-12-25,336.95001220703125,336.95001220703125,349.20001220703125,333.20001220703125,342.3999938964844,386999,2023-12-25
2024-01-01,339.1499938964844,339.1499938964844,353.29998779296875,335.20001220703125,336.95001220703125,645505,2024-01-01
2024-01-08,352.1000061035156,352.1000061035156,364.0,338.54998779296875,340.70001220703125,1440584,2024-01-08
2024-01-15,346.5,346.5,356.95001220703125,335.8999938964844,353.54998779296875,719018,2024-01-15
2024-01-22,353.20001220703125,353.20001220703125,378.25,346.5,346.5,1630584,2024-01-22
2024-01-29,345.8500061035156,345.8500061035156,363.04998779296875,343.0,355.0,814987,2024-01-29
2024-02-05,352.45001220703125,352.45001220703125,359.0,342.54998779296875,351.8999938964844,723067,2024-02-05
2024-02-12,401.20001220703125,401.20001220703125,420.0,333.5,356.54998779296875,6880431,2024-02-12
2024-02-19,391.1000061035156,391.1000061035156,407.45001220703125,382.75,404.79998779296875,1119530,2024-02-19
2024-02-26,385.5,385.5,399.8999938964844,370.0,392.20001220703125,1172265,2024-02-26
2024-03-04,379.75,379.75,396.79998779296875,361.5,392.0,568903,2024-03-04
2024-03-11,386.1499938964844,386.1499938964844,397.3999938964844,355.0,385.8999938964844,1155605,2024-03-11
2024-03-18,374.29998779296875,374.29998779296875,390.0,361.6499938964844,383.1000061035156,431322,2024-03-18
2024-03-25,357.25,357.25,374.29998779296875,354.0,374.29998779296875,332292,2024-03-25
2024-04-01,368.8500061035156,368.8500061035156,378.20001220703125,357.75,358.54998779296875,581712,2024-04-01
2024-04-08,367.04998779296875,367.04998779296875,390.0,366.0,371.3500061035156,549968,2024-04-08
2024-04-15,358.25,358.25,370.8999938964844,356.0,357.0,309814,2024-04-15
2024-04-22,353.04998779296875,353.04998779296875,364.5,349.04998779296875,360.0,440670,2024-04-22
2024-04-29,361.70001220703125,361.70001220703125,367.0,349.95001220703125,355.1000061035156,420193,2024-04-29
2024-05-06,345.04998779296875,345.04998779296875,363.75,340.1000061035156,362.79998779296875,261109,2024-05-06
2024-05-13,365.6499938964844,365.6499938964844,369.0,342.0,345.8999938964844,371007,2024-05-13
2024-05-20,352.29998779296875,352.29998779296875,367.3999938964844,345.0,365.6499938964844,514880,2024-05-20
2024-05-27,309.6499938964844,309.6499938964844,346.5,306.3500061035156,345.54998779296875,1511011,2024-05-27
2024-06-03,325.25,325.25,331.0,285.25,321.0,1350291,2024-06-03
2024-06-10,324.3500061035156,324.3500061035156,336.3500061035156,312.1000061035156,328.20001220703125,1210321,2024-06-10
2024-06-17,340.79998779296875,340.79998779296875,349.0,324.3500061035156,324.3500061035156,1286150,2024-06-17
2024-06-24,327.45001220703125,327.45001220703125,367.8999938964844,311.54998779296875,340.45001220703125,2927153,2024-06-24
2024-07-01,383.3500061035156,383.3500061035156,389.6499938964844,331.0,351.95001220703125,5351290,2024-07-01
2024-07-08,355.8999938964844,355.8999938964844,385.8999938964844,353.0,384.1000061035156,1487332,2024-07-08
2024-07-15,352.5,352.5,379.75,349.3999938964844,355.04998779296875,1385397,2024-07-15
2024-07-22,364.3500061035156,364.3500061035156,376.6000061035156,340.0,351.04998779296875,1576573,2024-07-22
2024-07-29,379.6499938964844,379.6499938964844,388.8999938964844,355.70001220703125,367.20001220703125,1793321,2024-07-29
2024-08-05,397.1499938964844,397.1499938964844,407.5,356.1000061035156,374.8500061035156,2495444,2024-08-05
2024-08-12,410.8500061035156,410.8500061035156,435.0,376.6000061035156,399.0,2661994,2024-08-12
2024-08-19,431.3999938964844,431.3999938964844,446.79998779296875,406.6000061035156,408.0,2163832,2024-08-19
2024-08-26,415.8999938964844,415.8999938964844,449.75,413.75,433.1499938964844,1034788,2024-08-26
2024-09-02,414.79998779296875,414.79998779296875,424.0,411.79998779296875,417.1000061035156,868648,2024-09-02
2024-09-09,430.5,430.5,440.29998779296875,405.29998779296875,411.79998779296875,775610,2024-09-09
2024-09-16,407.1000061035156,407.1000061035156,434.79998779296875,402.0,432.8999938964844,1092636,2024-09-16
2024-09-23,410.25,410.25,418.79998779296875,399.3999938964844,407.0,745228,2024-09-23
2024-09-30,410.54998779296875,410.54998779296875,416.95001220703125,398.5,406.0,508412,2024-09-30
2024-10-07,450.45001220703125,450.45001220703125,455.0,390.1000061035156,410.0,1529035,2024-10-07
2024-10-14,444.0,444.0,459.0,423.5,451.70001220703125,1563801,2024-10-14
2024-10-21,417.8500061035156,417.8500061035156,448.0,408.25,446.95001220703125,929655,2024-10-21
2024-10-28,455.70001220703125,455.70001220703125,462.1499938964844,412.79998779296875,418.20001220703125,1684238,2024-10-28
2024-11-04,469.29998779296875,469.29998779296875,515.9000244140625,433.1499938964844,451.6499938964844,5135804,2024-11-04
2024-11-11,417.3500061035156,417.3500061035156,493.25,413.95001220703125,468.1000061035156,2270921,2024-11-11
2024-11-18,419.04998779296875,419.04998779296875,437.0,409.54998779296875,416.0,892184,2024-11-18
2024-11-25,458.29998779296875,458.29998779296875,466.0,422.54998779296875,428.8999938964844,984346,2024-11-25
2024-12-02,469.8500061035156,469.8500061035156,485.3999938964844,450.04998779296875,459.8500061035156,1112093,2024-12-02
2024-12-09,435.1499938964844,435.1499938964844,492.0,426.5,467.0,1007158,2024-12-09
2024-12-16,419.3999938964844,419.3999938964844,448.79998779296875,418.0,431.1000061035156,568523,2024-12-16
2024-12-23,403.0,403.0,428.0,391.04998779296875,417.29998779296875,1019219,2024-12-23
2024-12-30,414.3500061035156,414.3500061035156,420.20001220703125,393.54998779296875,403.8999938964844,523190,2024-12-30
2025-01-06,389.54998779296875,389.54998779296875,415.70001220703125,383.8999938964844,415.29998779296875,565306,2025-01-06
2025-01-13,397.45001220703125,397.45001220703125,410.45001220703125,373.25,381.1000061035156,456623,2025-01-13
2025-01-20,372.1000061035156,372.1000061035156,404.95001220703125,368.79998779296875,401.8999938964844,481913,2025-01-20
2025-01-27,388.6000061035156,388.6000061035156,395.0,351.5,372.95001220703125,653417,2025-01-27
2025-02-03,401.6000061035156,401.6000061035156,407.0,374.8500061035156,385.0,402544,2025-02-03
2025-02-10,339.79998779296875,339.79998779296875,390.0,321.79998779296875,390.0,1683201,2025-02-10
2025-02-17,315.20001220703125,315.20001220703125,349.5,282.6499938964844,332.79998779296875,2293705,2025-02-17
2025-02-24,308.75,308.75,324.70001220703125,294.1000061035156,313.95001220703125,799936,2025-02-24
2025-03-03,357.5,357.5,363.8500061035156,302.8999938964844,310.29998779296875,837101,2025-03-03
2025-03-10,325.54998779296875,325.54998779296875,370.0,322.3999938964844,357.5,875727,2025-03-10
2025-03-17,343.6000061035156,343.6000061035156,347.0,315.79998779296875,330.0,716155,2025-03-17
2025-03-24,334.1000061035156,334.1000061035156,362.0,330.0,345.0,893241,2025-03-24
2025-03-31,332.0,332.0,349.54998779296875,327.3999938964844,334.1000061035156,346968,2025-03-31
2025-04-07,326.6499938964844,326.6499938964844,331.0,306.0,308.5,237455,2025-04-07
2025-04-14,328.8500061035156,328.8500061035156,342.95001220703125,322.1499938964844,326.6499938964844,336617,2025-04-14
2025-04-21,319.0,319.0,345.25,317.1499938964844,328.0,639791,2025-04-21
2025-04-28,319.25,319.25,323.79998779296875,313.25,323.79998779296875,259132,2025-04-28
2025-05-05,316.8999938964844,316.8999938964844,326.25,305.0,317.20001220703125,500777,2025-05-05
