Date,Adj Close_BSE.NS,Close_BSE.NS,High_BSE.NS,Low_BSE.NS,Open_BSE.NS,Volume_BSE.NS,Date
2020-07-13,53.2486572265625,56.3055534362793,56.75,54.666664123535156,55.0,4626855,2020-07-13
2020-07-20,51.83534622192383,54.81111145019531,59.07777786254883,54.22222137451172,56.666664123535156,11379681,2020-07-20
2020-07-27,55.942726135253906,57.21666717529297,62.07777786254883,53.5555534362793,55.0,36033408,2020-07-27
2020-08-03,53.596160888671875,54.81666564941406,57.99444580078125,54.666664123535156,57.54999923706055,11085084,2020-08-03
2020-08-10,53.2159309387207,54.42777633666992,56.75555419921875,54.238887786865234,54.83333206176758,8448507,2020-08-10
2020-08-17,53.28654479980469,54.5,55.03888702392578,53.50555419921875,54.77777862548828,5794848,2020-08-17
2020-08-24,56.56195831298828,57.849998474121094,58.411109924316406,53.96110916137695,54.96110916137695,19426716,2020-08-24
2020-08-31,56.9802131652832,58.27777862548828,62.661109924316406,54.627777099609375,58.33333206176758,44906859,2020-08-31
2020-09-07,57.56142044067383,58.872222900390625,60.54999923706055,56.67777633666992,58.33333206176758,21576879,2020-09-07
2020-09-14,61.695064544677734,63.099998474121094,67.55555725097656,59.0,59.0,58288086,2020-09-14
2020-09-21,58.435951232910156,59.766666412353516,64.10555267333984,56.67222213745117,63.22222137451172,17443647,2020-09-21
2020-09-28,58.90309143066406,60.24444580078125,62.0,59.58333206176758,60.22222137451172,10891386,2020-09-28
2020-10-05,57.26266860961914,58.56666564941406,61.772220611572266,57.78888702392578,60.49444580078125,7838712,2020-10-05
2020-10-12,57.02910232543945,58.32777786254883,59.166664123535156,57.383331298828125,58.56666564941406,7427592,2020-10-12
2020-10-19,56.9150276184082,58.21110916137695,59.166664123535156,56.44444274902344,58.88888931274414,8425170,2020-10-19
2020-10-26,53.596160888671875,54.81666564941406,58.733333587646484,54.5555534362793,58.44444274902344,7307028,2020-10-26
2020-11-02,54.48698806762695,55.72777557373047,56.11111068725586,51.77777862548828,55.0,15215067,2020-11-02
2020-11-09,56.88787078857422,58.18333435058594,60.666664123535156,54.33333206176758,56.21110916137695,10831977,2020-11-09
2020-11-16,60.27191925048828,61.64444351196289,62.22222137451172,56.344444274902344,56.344444274902344,22992534,2020-11-16
2020-11-23,60.11982727050781,61.488887786865234,65.33333587646484,61.016666412353516,62.77777862548828,19752354,2020-11-23
2020-11-30,61.82543182373047,63.233333587646484,63.5555534362793,60.50555419921875,61.488887786865234,15202197,2020-11-30
2020-12-07,66.15461730957031,67.6611099243164,72.15555572509766,62.0555534362793,63.42222213745117,78489162,2020-12-07
2020-12-14,66.61090087890625,68.12777709960938,70.55000305175781,67.27777862548828,68.46111297607422,25586910,2020-12-14
2020-12-21,66.93681335449219,68.46111297607422,71.53333282470703,63.44444274902344,67.9000015258789,32311485,2020-12-21
2020-12-28,68.84882354736328,70.41666412353516,71.44444274902344,67.39444732666016,68.72222137451172,22446981,2020-12-28
2021-01-04,69.95149230957031,71.54444122314453,73.11111450195312,70.13333129882812,72.22222137451172,30055230,2021-01-04
2021-01-11,67.59406280517578,69.13333129882812,72.04444122314453,68.6500015258789,71.88888549804688,11444481,2021-01-11
2021-01-18,65.29638671875,66.78333282470703,69.55555725097656,66.33333587646484,69.06666564941406,10078326,2021-01-18
2021-01-25,63.89496994018555,65.3499984741211,67.70555877685547,64.02222442626953,67.22222137451172,7374528,2021-01-25
2021-02-01,66.28498840332031,67.79444122314453,70.11111450195312,65.0,66.55000305175781,18023292,2021-02-01
2021-02-08,64.71517944335938,66.18888854980469,69.11111450195312,66.0,67.88888549804688,13932180,2021-02-08
2021-02-15,63.87867736816406,65.33333587646484,69.38888549804688,63.511112213134766,66.44444274902344,25821504,2021-02-15
2021-02-22,63.17253494262695,64.61111450195312,66.55555725097656,63.44444274902344,65.11111450195312,17015130,2021-02-22
2021-03-01,63.55276107788086,65.0,67.63888549804688,64.0111083984375,65.0,16637319,2021-03-01
2021-03-08,63.54732894897461,64.99444580078125,65.88888549804688,64.22222137451172,65.44444274902344,7734114,2021-03-08
2021-03-15,61.559268951416016,62.96110916137695,65.32221984863281,61.43888854980469,65.16666412353516,12547278,2021-03-15
2021-03-22,60.06550979614258,61.43333435058594,63.5555534362793,59.5,63.522220611572266,11468970,2021-03-22
2021-03-29,63.39523696899414,64.8388900756836,65.32777404785156,61.372222900390625,61.43333435058594,7749198,2021-03-29
2021-04-05,66.23066711425781,67.7388916015625,69.10555267333984,62.14444351196289,64.77777862548828,29447037,2021-04-05
2021-04-12,64.182861328125,65.64444732666016,67.0,62.58888626098633,66.17778015136719,10960857,2021-04-12
2021-04-19,65.0139389038086,66.49444580078125,67.75555419921875,62.77777862548828,63.33333206176758,12196935,2021-04-19
2021-04-26,65.25293731689453,66.7388916015625,69.43333435058594,66.10555267333984,66.67778015136719,16354017,2021-04-26
2021-05-03,76.25244903564453,77.9888916015625,80.43888854980469,66.0,66.22222137451172,72246960,2021-05-03
2021-05-10,81.72233581542969,83.58333587646484,85.55555725097656,75.78888702392578,78.9111099243164,44301357,2021-05-10
2021-05-17,81.16284942626953,83.0111083984375,86.38888549804688,82.35555267333984,84.14444732666016,27523611,2021-05-17
2021-05-24,101.76589965820312,104.08333587646484,105.44444274902344,82.94444274902344,83.67778015136719,161834319,2021-05-24
2021-05-31,100.91852569580078,103.21666717529297,108.64444732666016,101.77777862548828,104.11111450195312,53369289,2021-05-31
2021-06-07,100.40792846679688,102.69444274902344,105.96666717529297,99.45555877685547,103.55555725097656,29356677,2021-06-07
2021-06-14,97.30634307861328,99.52222442626953,106.4888916015625,95.21111297607422,103.21111297607422,35482293,2021-06-14
2021-06-21,98.61542510986328,100.86111450195312,102.0,97.03888702392578,97.77777862548828,15592824,2021-06-21
2021-06-28,104.0853042602539,106.45555877685547,107.55555725097656,98.77777862548828,101.55555725097656,42856821,2021-06-28
2021-07-05,106.23088836669922,108.6500015258789,112.0,105.48332977294922,107.76666259765625,52792911,2021-07-05
2021-07-12,129.45750427246094,132.40554809570312,134.44444274902344,108.2388916015625,109.5,222956577,2021-07-12
2021-07-19,126.5460433959961,129.4277801513672,156.6666717529297,128.78334045410156,131.64443969726562,202497984,2021-07-19
2021-07-26,135.6661376953125,138.75555419921875,143.0944366455078,125.55555725097656,129.56666564941406,52386165,2021-07-26
2021-08-02,132.27122497558594,135.28334045410156,143.70555114746094,133.3333282470703,140.65554809570312,19659312,2021-08-02
2021-08-09,125.93359375,126.62777709960938,136.44444274902344,119.0111083984375,136.44444274902344,22587291,2021-08-09
2021-08-16,122.70140838623047,123.37777709960938,130.55555725097656,120.44444274902344,126.87777709960938,14973336,2021-08-16
2021-08-23,121.43063354492188,122.0999984741211,125.84444427490234,113.69444274902344,124.50555419921875,20596527,2021-08-23
2021-08-30,130.85646057128906,131.57777404785156,137.1888885498047,122.11111450195312,122.22222137451172,36527580,2021-08-30
2021-09-06,137.1992645263672,137.95555114746094,141.6666717529297,126.18333435058594,132.43333435058594,35944461,2021-09-06
2021-09-13,131.42001342773438,132.14443969726562,139.77777099609375,131.42222595214844,138.22222900390625,27936369,2021-09-13
2021-09-20,129.44203186035156,130.15554809570312,133.77777099609375,125.81111145019531,129.77777099609375,12580587,2021-09-20
2021-09-27,134.70191955566406,135.44444274902344,143.87777709960938,131.32777404785156,131.32777404785156,44340750,2021-09-27
2021-10-04,147.90138244628906,148.71665954589844,151.6666717529297,135.55555725097656,135.55555725097656,46466163,2021-10-04
2021-10-11,154.33261108398438,155.18333435058594,164.22222900390625,150.0,150.14443969726562,54194103,2021-10-11
2021-10-18,145.7355499267578,146.5388946533203,159.55555725097656,140.70555114746094,156.6666717529297,21460059,2021-10-18
2021-10-25,146.3212127685547,147.12777709960938,153.33888244628906,140.18333435058594,147.77777099609375,24250536,2021-10-25
2021-11-01,152.7469024658203,153.58888244628906,156.11111450195312,147.3444366455078,148.60000610351562,14669307,2021-11-01
2021-11-08,156.6199951171875,157.48333740234375,160.36666870117188,153.44444274902344,154.85000610351562,22353750,2021-11-08
2021-11-15,177.1788787841797,178.15554809570312,180.54444885253906,159.3333282470703,159.3333282470703,66807846,2021-11-15
2021-11-22,167.78622436523438,168.7111053466797,182.22222900390625,165.00555419921875,181.32777404785156,50004927,2021-11-22
2021-11-29,207.4730224609375,208.61666870117188,216.41111755371094,158.39443969726562,169.3333282470703,147259404,2021-11-29
2021-12-06,232.2586212158203,233.5388946533203,240.0,202.77777099609375,209.99444580078125,128005893,2021-12-06
2021-12-13,216.39051818847656,217.5833282470703,263.74444580078125,215.8333282470703,235.44444274902344,139033710,2021-12-13
2021-12-20,205.55027770996094,206.68333435058594,218.6666717529297,200.55555725097656,211.11111450195312,38664495,2021-12-20
2021-12-27,211.99807739257812,213.1666717529297,225.3333282470703,202.22222900390625,205.55555725097656,36419337,2021-12-27
2022-01-03,215.37942504882812,216.56666564941406,220.55555725097656,209.0833282470703,213.3333282470703,25741269,2022-01-03
2022-01-10,228.25291442871094,229.5111083984375,232.56666564941406,214.39443969726562,218.88888549804688,63986976,2022-01-10
2022-01-17,227.623046875,228.87777709960938,243.86666870117188,221.25555419921875,230.22222900390625,60759873,2022-01-17
2022-01-24,217.80494689941406,219.00555419921875,230.18333435058594,207.3000030517578,228.6666717529297,37598823,2022-01-24
2022-01-31,245.31442260742188,246.6666717529297,249.93333435058594,214.6666717529297,221.8444366455078,56772342,2022-01-31
2022-02-07,250.9942169189453,252.37777709960938,258.3333435058594,223.88888549804688,247.22222900390625,104912838,2022-02-07
2022-02-14,250.04391479492188,251.42222595214844,260.4444580078125,233.58888244628906,248.88888549804688,69527079,2022-02-14
2022-02-21,215.77171325683594,216.9611053466797,250.88888549804688,206.5388946533203,250.88888549804688,57541338,2022-02-21
2022-02-28,230.43531799316406,231.70555114746094,237.3333282470703,210.20555114746094,213.11111450195312,36445860,2022-02-28
2022-03-07,297.38848876953125,299.02777099609375,318.6666564941406,223.44444274902344,228.88888549804688,175113792,2022-03-07
2022-03-14,312.3449401855469,314.0666809082031,348.8888854980469,299.46112060546875,300.6666564941406,139563891,2022-03-14
2022-03-21,293.6977233886719,295.3166809082031,328.75,293.9333190917969,300.0,32777007,2022-03-21
2022-03-28,310.04095458984375,311.75,320.0,289.75,295.3333435058594,20155302,2022-03-28
2022-04-04,298.9686584472656,300.6166687011719,314.8999938964844,295.0,313.3166809082031,14257047,2022-04-04
2022-04-11,299.1675720214844,300.8166809082031,307.1333312988281,294.6666564941406,300.0,6628551,2022-04-11
2022-04-18,278.7467956542969,280.2833251953125,299.0,278.3333435058594,299.0,9821946,2022-04-18
2022-04-25,298.2062072753906,299.8500061035156,308.0,270.6666564941406,279.98333740234375,24557946,2022-04-25
2022-05-02,272.9454650878906,274.45001220703125,309.6666564941406,268.51666259765625,296.70001220703125,14169768,2022-05-02
2022-05-09,234.44102478027344,235.73333740234375,274.4666748046875,232.85000610351562,273.95001220703125,21695145,2022-05-09
2022-05-16,242.5629119873047,243.89999389648438,256.6333312988281,230.0,233.6999969482422,13521018,2022-05-16
2022-05-23,221.94325256347656,223.1666717529297,247.5500030517578,216.6666717529297,246.26666259765625,11644689,2022-05-23
2022-05-30,249.85606384277344,251.23333740234375,265.9166564941406,225.3333282470703,226.6666717529297,30280629,2022-05-30
2022-06-06,236.7118377685547,238.01666259765625,253.96665954589844,234.35000610351562,253.0,11226009,2022-06-06
2022-06-13,193.66578674316406,194.73333740234375,235.89999389648438,190.8000030517578,233.28334045410156,19972563,2022-06-13
2022-06-20,197.0968780517578,198.18333435058594,208.3333282470703,183.0,194.6666717529297,35230821,2022-06-20
2022-06-27,198.92015075683594,200.01666259765625,207.93333435058594,195.48333740234375,201.8000030517578,18457800,2022-06-27
2022-07-04,208.2852020263672,209.43333435058594,218.0,197.6666717529297,199.0,20724852,2022-07-04
2022-07-11,215.18052673339844,216.36666870117188,227.86666870117188,205.03334045410156,208.3333282470703,26710782,2022-07-11
2022-07-18,223.96543884277344,225.1999969482422,228.98333740234375,216.6666717529297,217.0,15565308,2022-07-18
2022-07-25,224.9268035888672,226.1666717529297,227.73333740234375,216.8000030517578,225.0,10636716,2022-07-25
2022-08-01,220.93214416503906,222.14999389648438,237.63333129882812,221.0,227.0,24883608,2022-08-01
