Date,Adj Close_TIRUPATIFL.NS,Close_TIRUPATIFL.NS,High_TIRUPATIFL.NS,Low_TIRUPATIFL.NS,Open_TIRUPATIFL.NS,Volume_TIRUPATIFL.NS,Date
2020-11-02,3.293671131134033,3.2971420288085938,3.359999895095825,2.9142849445343018,3.1314280033111572,28076,2020-11-02
2020-11-09,3.0710487365722656,3.0742850303649902,3.1771419048309326,2.765713930130005,3.011428117752075,207636,2020-11-09
2020-11-16,2.9511749744415283,2.954284906387329,3.1314280033111572,2.954284906387329,3.0399999618530273,12371,2020-11-16
2020-11-23,2.962592124938965,2.9657139778137207,3.0399999618530273,2.8114280700683594,3.005713939666748,18198,2020-11-23
2020-11-30,2.894092082977295,2.897141933441162,2.9657139778137207,2.759999990463257,2.9657139778137207,19703,2020-11-30
2020-12-07,2.962592124938965,2.9657139778137207,3.0285708904266357,2.7542850971221924,3.0285708904266357,27219,2020-12-07
2020-12-14,2.962592124938965,2.9657139778137207,2.9942851066589355,2.954284906387329,2.9657139778137207,24568,2020-12-14
2020-12-21,2.848426342010498,2.8514280319213867,2.9714279174804688,2.742856979370117,2.822856903076172,51431,2020-12-21
2020-12-28,3.0710487365722656,3.0742850303649902,3.200000047683716,2.799999952316284,2.9714279174804688,53593,2020-12-28
2021-01-04,3.173797369003296,3.1771419048309326,3.1771419048309326,2.7828569412231445,3.068571090698242,39811,2021-01-04
2021-01-11,3.3107962608337402,3.3142850399017334,3.3428568840026855,3.034285068511963,3.200000047683716,6911,2021-01-11
2021-01-18,2.962592124938965,2.9657139778137207,3.3142850399017334,2.9657139778137207,3.3142850399017334,88698,2021-01-18
2021-01-25,2.551596164703369,2.5542850494384766,2.9657139778137207,2.5542850494384766,2.9657139778137207,1811,2021-01-25
2021-02-01,2.8541343212127686,2.8571419715881348,3.011428117752075,2.3142850399017334,2.4285709857940674,793633,2021-02-01
2021-02-08,2.9682998657226562,2.9714279174804688,3.0,2.799999952316284,2.799999952316284,443816,2021-02-08
2021-02-15,2.9568841457366943,2.9600000381469727,3.005713939666748,2.8571419715881348,2.9714279174804688,386723,2021-02-15
2021-02-22,2.802760362625122,2.8057138919830322,3.1028571128845215,2.8057138919830322,2.9142849445343018,359090,2021-02-22
2021-03-01,2.9055092334747314,2.9085710048675537,3.0,2.8057138919830322,2.8057138919830322,26266,2021-03-01
2021-03-08,2.8541343212127686,2.8571419715881348,3.005713939666748,2.8571419715881348,2.9714279174804688,5862,2021-03-08
2021-03-15,2.9682998657226562,2.9714279174804688,2.9714279174804688,2.8571419715881348,2.8571419715881348,883,2021-03-15
2021-03-22,2.9682998657226562,2.9714279174804688,3.1142849922180176,2.9714279174804688,2.9714279174804688,525454,2021-03-22
2021-03-29,2.8541343212127686,2.8571419715881348,2.9714279174804688,2.8571419715881348,2.9714279174804688,501295,2021-03-29
2021-04-05,2.8541343212127686,2.8571419715881348,2.9942851066589355,2.771428108215332,2.8571419715881348,33477,2021-04-05
2021-04-12,3.111006736755371,3.1142849922180176,3.1142849922180176,2.714284896850586,2.714284896850586,316495,2021-04-12
2021-04-19,2.8541343212127686,2.8571419715881348,2.9657139778137207,2.8571419715881348,2.9600000381469727,1679,2021-04-19
2021-04-26,2.8541343212127686,2.8571419715881348,2.8628571033477783,2.8571419715881348,2.8628571033477783,21305,2021-04-26
2021-05-03,3.1338396072387695,3.1371419429779053,3.1371419429779053,2.714284896850586,2.8571419715881348,5477,2021-05-03
2021-05-10,3.128131628036499,3.1314280033111572,3.1371419429779053,2.834285020828247,3.1371419429779053,1933,2021-05-10
2021-05-17,3.0539238452911377,3.0571420192718506,3.2857139110565186,2.977142095565796,3.1314280033111572,7829,2021-05-17
2021-05-24,3.2365894317626953,3.240000009536743,3.3657140731811523,2.9085710048675537,2.9085710048675537,132246,2021-05-24
2021-05-31,3.265130043029785,3.268570899963379,3.5428569316864014,3.085714101791382,3.4000000953674316,85591,2021-05-31
2021-06-07,3.6190433502197266,3.622857093811035,3.77714204788208,3.268570899963379,3.3657140731811523,46646,2021-06-07
2021-06-14,3.687541961669922,3.6914279460906982,3.8057138919830322,3.3714280128479004,3.799999952316284,402279,2021-06-14
2021-06-21,3.5105857849121094,3.514285087585449,3.714284896850586,3.3657140731811523,3.714284896850586,415964,2021-06-21
2021-06-28,3.824540853500366,3.828571081161499,3.9028570652008057,3.3428568840026855,3.4285709857940674,129438,2021-06-28
2021-07-05,4.281202793121338,4.285714149475098,4.285714149475098,3.531428098678589,4.017141819000244,2730558,2021-07-05
2021-07-12,5.45139741897583,5.457141876220703,5.457141876220703,4.4971418380737305,4.4971418380737305,4446844,2021-07-12
2021-07-19,6.615885257720947,6.622857093811035,6.622857093811035,5.725714206695557,5.725714206695557,100642,2021-07-19
2021-07-26,8.419697761535645,8.428570747375488,8.428570747375488,6.94857120513916,6.94857120513916,94524,2021-07-26
2021-08-02,10.731548309326172,10.742856979370117,10.742856979370117,8.84571361541748,8.84571361541748,4038945,2021-08-02
2021-08-09,9.783974647521973,9.79428482055664,11.834284782409668,9.79428482055664,11.268570899963379,984242,2021-08-09
2021-08-16,9.971427917480469,9.971427917480469,10.680000305175781,9.257142066955566,9.308570861816406,583309,2021-08-16
2021-08-23,10.051427841186523,10.051427841186523,10.468570709228516,9.257142066955566,10.171427726745605,104588,2021-08-23
2021-08-30,9.634284973144531,9.634284973144531,10.537141799926758,9.14285659790039,10.051427841186523,481031,2021-08-30
2021-09-06,9.325714111328125,9.325714111328125,9.634284973144531,8.805713653564453,9.634284973144531,1354008,2021-09-06
2021-09-13,9.371427536010742,9.371427536010742,10.05714225769043,8.982856750488281,9.325714111328125,295748,2021-09-13
2021-09-20,10.51428508758545,10.51428508758545,10.680000305175781,9.14285659790039,9.737141609191895,411073,2021-09-20
2021-09-27,11.874284744262695,11.874284744262695,11.931427955627441,10.51428508758545,11.039999961853027,688597,2021-09-27
2021-10-04,13.449999809265137,13.449999809265137,13.449999809265137,12.0,12.462857246398926,11579083,2021-10-04
2021-10-11,16.25,16.25,16.25,13.399999618530273,14.100000381469727,1538471,2021-10-11
2021-10-18,13.550000190734863,13.550000190734863,17.049999237060547,13.550000190734863,16.600000381469727,1099209,2021-10-18
2021-10-25,11.699999809265137,11.699999809265137,12.899999618530273,10.600000381469727,12.899999618530273,634018,2021-10-25
2021-11-01,10.850000381469727,10.850000381469727,12.850000381469727,10.850000381469727,12.25,892162,2021-11-01
2021-11-08,11.899999618530273,11.899999618530273,12.449999809265137,10.350000381469727,10.350000381469727,640493,2021-11-08
2021-11-15,10.949999809265137,10.949999809265137,12.149999618530273,10.75,11.350000381469727,342655,2021-11-15
2021-11-22,10.199999809265137,10.199999809265137,11.199999809265137,10.0,10.949999809265137,345897,2021-11-22
2021-11-29,9.899999618530273,9.899999618530273,10.449999809265137,9.350000381469727,10.449999809265137,401497,2021-11-29
2021-12-06,10.75,10.75,11.199999809265137,9.5,9.899999618530273,404138,2021-12-06
2021-12-13,11.649999618530273,11.649999618530273,12.850000381469727,10.25,11.0,1502278,2021-12-13
2021-12-20,10.949999809265137,10.949999809265137,11.600000381469727,10.300000190734863,11.600000381469727,320705,2021-12-20
2021-12-27,11.5,11.5,11.600000381469727,10.5,10.949999809265137,412557,2021-12-27
2022-01-03,12.649999618530273,12.649999618530273,12.75,11.5,12.050000190734863,1410525,2022-01-03
2022-01-10,13.350000381469727,13.350000381469727,14.25,12.300000190734863,12.949999809265137,1805079,2022-01-10
2022-01-17,13.5,13.5,14.5,12.199999809265137,13.699999809265137,1040118,2022-01-17
2022-01-24,12.850000381469727,12.850000381469727,13.75,12.25,13.399999618530273,492574,2022-01-24
2022-01-31,12.399999618530273,12.399999618530273,13.300000190734863,12.0,13.300000190734863,377674,2022-01-31
2022-02-07,12.949999809265137,12.949999809265137,13.449999809265137,11.550000190734863,12.399999618530273,1139429,2022-02-07
2022-02-14,13.199999809265137,13.199999809265137,13.949999809265137,12.149999618530273,13.5,914145,2022-02-14
2022-02-21,11.149999618530273,11.149999618530273,13.050000190734863,10.800000190734863,12.850000381469727,246368,2022-02-21
2022-02-28,11.050000190734863,11.050000190734863,11.699999809265137,10.600000381469727,11.449999809265137,116962,2022-02-28
2022-03-07,12.0,12.0,12.0,10.300000190734863,11.350000381469727,191599,2022-03-07
2022-03-14,11.800000190734863,11.800000190734863,12.600000381469727,11.5,12.600000381469727,153225,2022-03-14
2022-03-21,11.449999809265137,11.449999809265137,12.0,10.899999618530273,11.850000381469727,177879,2022-03-21
2022-03-28,11.149999618530273,11.149999618530273,11.699999809265137,10.0,11.699999809265137,410147,2022-03-28
2022-04-04,11.550000190734863,11.550000190734863,12.0,10.850000381469727,10.850000381469727,277979,2022-04-04
2022-04-11,11.300000190734863,11.300000190734863,11.899999618530273,11.149999618530273,11.899999618530273,100847,2022-04-11
2022-04-18,10.75,10.75,11.699999809265137,10.449999809265137,11.699999809265137,217244,2022-04-18
2022-04-25,11.199999809265137,11.199999809265137,11.5,10.399999618530273,10.550000190734863,167471,2022-04-25
2022-05-02,10.850000381469727,10.850000381469727,11.800000190734863,10.550000190734863,11.25,201481,2022-05-02
2022-05-09,9.75,9.75,11.149999618530273,9.600000381469727,11.149999618530273,773541,2022-05-09
2022-05-16,11.0,11.0,11.399999618530273,9.350000381469727,10.199999809265137,201465,2022-05-16
2022-05-23,10.300000190734863,10.300000190734863,11.649999618530273,10.050000190734863,11.5,205698,2022-05-23
2022-05-30,10.600000381469727,10.600000381469727,10.850000381469727,10.100000381469727,10.300000190734863,291383,2022-05-30
2022-06-06,11.350000381469727,11.350000381469727,12.449999809265137,10.149999618530273,10.149999618530273,422527,2022-06-06
2022-06-13,10.100000381469727,10.100000381469727,11.850000381469727,9.600000381469727,10.899999618530273,128983,2022-06-13
2022-06-20,10.050000190734863,10.050000190734863,11.050000190734863,9.050000190734863,11.050000190734863,143518,2022-06-20
2022-06-27,9.800000190734863,9.800000190734863,10.449999809265137,9.100000381469727,10.149999618530273,174338,2022-06-27
2022-07-04,9.800000190734863,9.800000190734863,10.75,9.25,10.75,615897,2022-07-04
2022-07-11,9.5,9.5,10.199999809265137,9.449999809265137,10.050000190734863,148946,2022-07-11
2022-07-18,11.300000190734863,11.300000190734863,12.149999618530273,9.449999809265137,9.5,2025808,2022-07-18
2022-07-25,12.100000381469727,12.100000381469727,12.100000381469727,10.550000190734863,11.649999618530273,938775,2022-07-25
2022-08-01,13.75,13.75,14.699999809265137,12.5,12.899999618530273,1863415,2022-08-01
2022-08-08,13.550000190734863,13.550000190734863,13.899999618530273,13.0,13.899999618530273,368027,2022-08-08
2022-08-15,13.699999809265137,13.699999809265137,14.050000190734863,12.75,13.550000190734863,1229976,2022-08-15
2022-08-22,13.800000190734863,13.800000190734863,13.899999618530273,12.649999618530273,13.899999618530273,865442,2022-08-22
2022-08-29,14.350000381469727,14.350000381469727,14.649999618530273,13.199999809265137,13.550000190734863,1040197,2022-08-29
2022-09-05,14.75,14.75,15.0,13.850000381469727,14.600000381469727,2469432,2022-09-05
2022-09-12,15.100000381469727,15.100000381469727,15.449999809265137,14.0,14.949999809265137,1593845,2022-09-12
2022-09-19,15.399999618530273,15.399999618530273,15.699999809265137,14.399999618530273,15.350000381469727,876758,2022-09-19
2022-09-26,14.75,14.75,15.899999618530273,14.600000381469727,15.699999809265137,973541,2022-09-26
2022-10-03,14.649999618530273,14.649999618530273,14.949999809265137,14.199999809265137,14.850000381469727,675238,2022-10-03
2022-10-10,15.399999618530273,15.399999618530273,15.800000190734863,14.699999809265137,15.199999809265137,1292192,2022-10-10
2022-10-17,15.649999618530273,15.649999618530273,16.799999237060547,15.199999809265137,15.350000381469727,1732708,2022-10-17
2022-10-24,16.399999618530273,16.399999618530273,17.350000381469727,15.300000190734863,15.300000190734863,819229,2022-10-24
2022-10-31,17.149999618530273,17.149999618530273,18.0,16.25,16.850000381469727,2022023,2022-10-31
2022-11-07,18.0,18.0,18.399999618530273,17.350000381469727,17.950000762939453,1113830,2022-11-07
2022-11-14,18.549999237060547,18.549999237060547,18.950000762939453,17.899999618530273,18.649999618530273,2430895,2022-11-14
2022-11-21,19.049999237060547,19.049999237060547,20.399999618530273,17.600000381469727,19.0,2527409,2022-11-21
2022-11-28,19.799999237060547,19.799999237060547,20.299999237060547,18.950000762939453,19.700000762939453,3260715,2022-11-28
2022-12-05,21.5,21.5,24.200000762939453,19.5,20.149999618530273,12230241,2022-12-05
2022-12-12,22.350000381469727,22.350000381469727,24.5,21.5,21.5,6066301,2022-12-12
2022-12-19,19.25,19.25,25.600000381469727,19.049999237060547,22.75,16781552,2022-12-19
2022-12-26,22.299999237060547,22.299999237060547,23.5,18.350000381469727,19.25,7206501,2022-12-26
2023-01-02,20.950000762939453,20.950000762939453,24.799999237060547,20.799999237060547,22.700000762939453,9805625,2023-01-02
2023-01-09,23.0,23.0,23.5,19.049999237060547,21.700000762939453,10991481,2023-01-09
2023-01-16,19.399999618530273,19.399999618530273,23.600000381469727,18.649999618530273,22.75,12481700,2023-01-16
2023-01-23,17.5,17.5,20.0,17.0,19.0,5242597,2023-01-23
2023-01-30,15.050000190734863,15.050000190734863,19.700000762939453,14.800000190734863,17.350000381469727,9026510,2023-01-30
2023-02-06,15.350000381469727,15.350000381469727,17.649999618530273,12.949999809265137,15.050000190734863,6972919,2023-02-06
2023-02-13,14.25,14.25,16.5,14.149999618530273,15.100000381469727,4774943,2023-02-13
2023-02-20,12.949999809265137,12.949999809265137,15.199999809265137,11.800000190734863,14.25,8444916,2023-02-20
2023-02-27,11.5,11.5,13.5,10.699999809265137,13.0,5766326,2023-02-27
2023-03-06,10.949999809265137,10.949999809265137,12.050000190734863,10.850000381469727,11.399999618530273,1433050,2023-03-06
2023-03-13,9.149999618530273,9.149999618530273,11.149999618530273,9.050000190734863,10.949999809265137,1990754,2023-03-13
2023-03-20,9.600000381469727,9.600000381469727,10.399999618530273,8.75,9.350000381469727,2172583,2023-03-20
2023-03-27,9.100000381469727,9.100000381469727,9.75,8.350000381469727,9.649999618530273,1156271,2023-03-27
2023-04-03,10.149999618530273,10.149999618530273,10.5,9.350000381469727,9.449999809265137,922321,2023-04-03
2023-04-10,10.449999809265137,10.449999809265137,11.399999618530273,9.300000190734863,10.350000381469727,2576631,2023-04-10
2023-04-17,10.550000190734863,10.550000190734863,11.5,9.5,10.600000381469727,4146552,2023-04-17
2023-04-24,9.5,9.5,11.600000381469727,9.449999809265137,10.850000381469727,7559424,2023-04-24
2023-05-01,9.5,9.5,9.699999809265137,8.699999809265137,9.5,1352364,2023-05-01
2023-05-08,9.399999618530273,9.399999618530273,9.699999809265137,9.300000190734863,9.5,1052034,2023-05-08
2023-05-15,9.399999618530273,9.399999618530273,11.050000190734863,9.300000190734863,9.550000190734863,6853423,2023-05-15
2023-05-22,9.25,9.25,9.850000381469727,9.199999809265137,9.649999618530273,1893189,2023-05-22
2023-05-29,9.199999809265137,9.199999809265137,9.800000190734863,8.699999809265137,9.350000381469727,1367284,2023-05-29
2023-06-05,8.25,8.25,9.5,8.149999618530273,9.449999809265137,7607129,2023-06-05
2023-06-12,8.0,8.0,8.600000381469727,7.75,8.449999809265137,5981158,2023-06-12
2023-06-19,7.800000190734863,7.800000190734863,8.199999809265137,7.699999809265137,8.199999809265137,1791451,2023-06-19
2023-06-26,7.650000095367432,7.650000095367432,7.900000095367432,7.400000095367432,7.849999904632568,1919178,2023-06-26
2023-07-03,7.599999904632568,7.599999904632568,8.399999618530273,7.449999809265137,7.75,5590168,2023-07-03
2023-07-10,7.099999904632568,7.099999904632568,7.75,7.0,7.75,3795395,2023-07-10
2023-07-17,7.400000095367432,7.400000095367432,7.599999904632568,6.75,7.199999809265137,2478248,2023-07-17
2023-07-24,8.350000381469727,8.350000381469727,8.399999618530273,7.550000190734863,7.650000095367432,6455160,2023-07-24
2023-07-31,9.850000381469727,9.850000381469727,10.050000190734863,8.5,8.5,5500566,2023-07-31
2023-08-07,9.0,9.0,9.649999618530273,9.0,9.649999618530273,496195,2023-08-07
2023-08-14,8.399999618530273,8.399999618530273,8.850000381469727,8.399999618530273,8.850000381469727,827648,2023-08-14
2023-08-21,8.199999809265137,8.199999809265137,8.300000190734863,7.949999809265137,8.25,1025784,2023-08-21
2023-08-28,8.149999618530273,8.149999618530273,8.350000381469727,8.149999618530273,8.25,661042,2023-08-28
2023-09-04,8.899999618530273,8.899999618530273,8.899999618530273,8.300000190734863,8.300000190734863,1376882,2023-09-04
2023-09-11,11.199999809265137,11.199999809265137,11.199999809265137,9.300000190734863,9.300000190734863,6976094,2023-09-11
2023-09-18,11.800000190734863,11.800000190734863,12.300000190734863,11.75,11.75,1819749,2023-09-18
2023-09-25,10.800000190734863,10.800000190734863,11.600000381469727,10.800000190734863,11.600000381469727,679462,2023-09-25
2023-10-02,10.199999809265137,10.199999809265137,10.800000190734863,10.199999809265137,10.800000190734863,1071763,2023-10-02
2023-10-09,10.899999618530273,10.899999618530273,10.899999618530273,10.199999809265137,10.199999809265137,899299,2023-10-09
2023-10-16,11.100000381469727,11.100000381469727,11.5,10.899999618530273,11.100000381469727,1288583,2023-10-16
2023-10-23,10.300000190734863,10.300000190734863,11.100000381469727,10.300000190734863,10.899999618530273,655488,2023-10-23
2023-10-30,10.5,10.5,11.0,10.149999618530273,10.300000190734863,1996636,2023-10-30
2023-11-06,11.050000190734863,11.050000190734863,11.550000190734863,10.550000190734863,11.0,2910379,2023-11-06
2023-11-13,13.399999618530273,13.399999618530273,13.399999618530273,11.199999809265137,11.449999809265137,2262865,2023-11-13
2023-11-20,12.149999618530273,12.149999618530273,13.649999618530273,12.149999618530273,13.149999618530273,1412534,2023-11-20
2023-11-27,11.75,11.75,12.149999618530273,11.550000190734863,12.149999618530273,784966,2023-11-27
2023-12-04,12.75,12.75,12.800000190734863,11.949999809265137,11.949999809265137,1225162,2023-12-04
2023-12-11,14.0,14.0,14.0,13.0,13.0,1335177,2023-12-11
2023-12-18,13.050000190734863,13.050000190734863,14.0,12.899999618530273,13.899999618530273,995656,2023-12-18
2023-12-25,15.800000190734863,15.800000190734863,15.800000190734863,13.050000190734863,13.050000190734863,1472751,2023-12-25
2024-01-01,17.5,17.5,18.200000762939453,15.899999618530273,16.549999237060547,4045859,2024-01-01
2024-01-08,15.899999618530273,15.899999618530273,17.149999618530273,15.899999618530273,17.149999618530273,1309236,2024-01-08
2024-01-15,17.049999237060547,17.049999237060547,17.100000381469727,15.899999618530273,15.899999618530273,1541387,2024-01-15
2024-01-22,15.800000190734863,15.800000190734863,17.049999237060547,15.800000190734863,17.049999237060547,349962,2024-01-22
2024-01-29,16.700000762939453,16.700000762939453,16.700000762939453,15.5,15.5,1225983,2024-01-29
2024-02-05,18.200000762939453,18.200000762939453,18.25,17.0,17.0,2197161,2024-02-05
2024-02-12,19.200000762939453,19.200000762939453,19.200000762939453,16.600000381469727,19.100000381469727,3738087,2024-02-12
2024-02-19,19.299999237060547,19.299999237060547,21.850000381469727,19.299999237060547,20.149999618530273,2872557,2024-02-19
2024-02-26,18.899999618530273,18.899999618530273,19.299999237060547,18.600000381469727,18.950000762939453,1279855,2024-02-26
2024-03-04,17.25,17.25,18.649999618530273,17.25,18.299999237060547,530238,2024-03-04
2024-03-11,15.699999809265137,15.699999809265137,17.200000762939453,15.699999809265137,16.899999618530273,256100,2024-03-11
2024-03-18,16.049999237060547,16.049999237060547,16.100000381469727,15.399999618530273,15.5,904131,2024-03-18
2024-03-25,16.149999618530273,16.149999618530273,16.700000762939453,16.049999237060547,16.049999237060547,291320,2024-03-25
2024-04-01,18.100000381469727,18.100000381469727,19.25,16.149999618530273,16.700000762939453,1662173,2024-04-01
2024-04-08,16.5,16.5,18.799999237060547,16.25,18.100000381469727,878054,2024-04-08
2024-04-15,18.700000762939453,18.700000762939453,19.950000762939453,15.100000381469727,16.5,5178008,2024-04-15
2024-04-22,18.649999618530273,18.649999618530273,19.649999618530273,18.049999237060547,19.600000381469727,2361249,2024-04-22
2024-04-29,18.649999618530273,18.649999618530273,19.450000762939453,18.450000762939453,19.450000762939453,1364376,2024-04-29
2024-05-06,19.0,19.0,20.0,16.399999618530273,19.0,5348947,2024-05-06
2024-05-13,17.549999237060547,17.549999237060547,18.350000381469727,17.100000381469727,17.950000762939453,2895235,2024-05-13
2024-05-20,17.5,17.5,17.899999618530273,17.049999237060547,17.5,1465220,2024-05-20
2024-05-27,16.450000762939453,16.450000762939453,17.950000762939453,16.049999237060547,17.549999237060547,1435466,2024-05-27
2024-06-03,16.899999618530273,16.899999618530273,17.399999618530273,14.0,17.350000381469727,3334719,2024-06-03
2024-06-10,18.770000457763672,18.770000457763672,19.5,17.049999237060547,17.350000381469727,3440128,2024-06-10
2024-06-17,24.399999618530273,24.399999618530273,28.200000762939453,18.770000457763672,18.770000457763672,20860348,2024-06-17
2024-06-24,22.389999389648438,22.389999389648438,26.5,22.389999389648438,24.5,2460526,2024-06-24
2024-07-01,25.540000915527344,25.540000915527344,27.399999618530273,21.299999237060547,21.940000534057617,2872425,2024-07-01
2024-07-08,31.170000076293945,31.170000076293945,31.170000076293945,26.0,26.5,4987692,2024-07-08
2024-07-15,30.780000686645508,30.780000686645508,32.720001220703125,30.780000686645508,32.720001220703125,671858,2024-07-15
2024-07-22,27.799999237060547,27.799999237060547,30.15999984741211,27.799999237060547,30.15999984741211,293710,2024-07-22
2024-07-29,25.200000762939453,25.200000762939453,27.239999771118164,25.100000381469727,27.239999771118164,1285353,2024-07-29
2024-08-05,24.649999618530273,24.649999618530273,24.899999618530273,23.31999969482422,24.690000534057617,812790,2024-08-05
2024-08-12,26.670000076293945,26.670000076293945,26.670000076293945,25.139999389648438,25.139999389648438,909787,2024-08-12
2024-08-19,26.690000534057617,26.690000534057617,27.0,25.600000381469727,26.1299991607666,995669,2024-08-19
2024-08-26,27.8700008392334,27.8700008392334,31.649999618530273,27.5,27.770000457763672,2287639,2024-08-26
2024-09-02,29.68000030517578,29.68000030517578,30.700000762939453,26.5,27.8700008392334,2218609,2024-09-02
2024-09-09,35.31999969482422,35.31999969482422,35.31999969482422,28.420000076293945,30.0,4405088,2024-09-09
2024-09-16,35.97999954223633,35.97999954223633,37.470001220703125,35.97999954223633,36.0,1756821,2024-09-16
2024-09-23,32.5,32.5,35.2599983215332,32.5,35.2599983215332,341021,2024-09-23
2024-09-30,31.190000534057617,31.190000534057617,33.119998931884766,31.190000534057617,31.850000381469727,1169076,2024-09-30
2024-10-07,31.760000228881836,31.760000228881836,31.760000228881836,29.940000534057617,30.559999465942383,541665,2024-10-07
2024-10-14,35.040000915527344,35.040000915527344,35.040000915527344,32.38999938964844,32.38999938964844,656544,2024-10-14
2024-10-21,44.689998626708984,44.689998626708984,44.689998626708984,36.790000915527344,36.790000915527344,5597398,2024-10-21
2024-10-28,47.279998779296875,47.279998779296875,47.279998779296875,40.31999969482422,43.790000915527344,2102908,2024-10-28
2024-11-04,52.18000030517578,52.18000030517578,52.18000030517578,48.220001220703125,48.220001220703125,1475536,2024-11-04
2024-11-11,54.18000030517578,54.18000030517578,55.45000076293945,53.189998626708984,53.220001220703125,1878268,2024-11-11
2024-11-18,49.95000076293945,49.95000076293945,53.09000015258789,49.95000076293945,53.09000015258789,291211,2024-11-18
2024-11-25,46.97999954223633,46.97999954223633,48.95000076293945,45.619998931884766,48.95000076293945,1031826,2024-11-25
2024-12-02,51.83000183105469,51.83000183105469,51.83000183105469,47.90999984741211,47.90999984741211,1146594,2024-12-02
2024-12-09,66.11000061035156,66.11000061035156,66.11000061035156,53.13999938964844,53.88999938964844,2963632,2024-12-09
2024-12-16,68.58999633789062,68.58999633789062,72.87999725341797,67.43000030517578,67.43000030517578,1602582,2024-12-16
2024-12-23,63.2400016784668,63.2400016784668,67.20999908447266,63.2400016784668,67.20999908447266,240232,2024-12-23
2024-12-30,64.43000030517578,64.43000030517578,64.43000030517578,60.72999954223633,61.970001220703125,615907,2024-12-30
2025-01-06,58.220001220703125,58.220001220703125,63.13999938964844,58.220001220703125,63.13999938964844,668605,2025-01-06
2025-01-13,52.599998474121094,52.599998474121094,57.04999923706055,52.599998474121094,57.04999923706055,401012,2025-01-13
2025-01-20,52.040000915527344,52.040000915527344,55.810001373291016,52.040000915527344,53.650001525878906,1124799,2025-01-20
2025-01-27,46.36000061035156,46.36000061035156,50.9900016784668,44.08000183105469,49.45000076293945,2184593,2025-01-27
2025-02-03,48.619998931884766,48.619998931884766,48.619998931884766,40.099998474121094,44.25,1411654,2025-02-03
2025-02-10,37.599998474121094,37.599998474121094,49.45000076293945,37.599998474121094,48.900001525878906,917847,2025-02-10
2025-02-17,39.25,39.25,39.27000045776367,32.22999954223633,35.720001220703125,1628982,2025-02-17
2025-02-24,34.47999954223633,34.47999954223633,39.54999923706055,34.47999954223633,38.70000076293945,678161,2025-02-24
2025-03-03,38.09000015258789,38.09000015258789,38.09000015258789,31.110000610351562,32.75,1195034,2025-03-03
2025-03-10,36.29999923706055,36.29999923706055,39.9900016784668,36.29999923706055,38.09000015258789,519612,2025-03-10
2025-03-17,32.790000915527344,32.790000915527344,35.56999969482422,32.790000915527344,35.56999969482422,658381,2025-03-17
2025-03-24,32.08000183105469,32.08000183105469,34.779998779296875,32.08000183105469,33.439998626708984,535330,2025-03-24
2025-03-31,30.780000686645508,30.780000686645508,32.08000183105469,30.18000030517578,32.08000183105469,712901,2025-03-31
2025-04-07,29.780000686645508,29.780000686645508,30.549999237060547,29.200000762939453,30.15999984741211,375832,2025-04-07
2025-04-14,31.579999923706055,31.579999923706055,31.579999923706055,30.3700008392334,30.3700008392334,194912,2025-04-14
