Date,Adj Close_ADVANIHOTR.NS,Close_ADVANIHOTR.NS,High_ADVANIHOTR.NS,Low_ADVANIHOTR.NS,Open_ADVANIHOTR.NS,Volume_ADVANIHOTR.NS,Date
2021-02-22,23.248605728149414,26.024999618530273,26.875,24.049999237060547,26.850000381469727,116042,2021-02-22
2021-03-01,25.63823127746582,28.700000762939453,29.25,25.149999618530273,26.0,321384,2021-03-01
2021-03-08,28.02785301208496,31.375,35.0,28.725000381469727,29.25,825212,2021-03-08
2021-03-15,26.955873489379883,30.174999237060547,32.400001525878906,29.325000762939453,32.400001525878906,247518,2021-03-15
2021-03-22,26.218887329101562,29.350000381469727,31.924999237060547,29.149999618530273,30.524999618530273,152828,2021-03-22
2021-03-29,26.17422103881836,29.299999237060547,30.225000381469727,27.149999618530273,29.350000381469727,49656,2021-03-29
2021-04-05,25.16923713684082,28.174999237060547,29.899999618530273,27.274999618530273,29.5,91676,2021-04-05
2021-04-12,23.538930892944336,26.350000381469727,28.600000381469727,26.0,27.149999618530273,91774,2021-04-12
2021-04-19,22.690279006958008,25.399999618530273,26.0,24.325000762939453,26.0,44432,2021-04-19
2021-04-26,24.63324737548828,27.575000762939453,28.25,24.549999237060547,26.399999618530273,82004,2021-04-26
2021-05-03,24.4322509765625,27.350000381469727,28.5,25.424999237060547,28.5,76148,2021-05-03
2021-05-10,24.186588287353516,27.075000762939453,28.325000762939453,26.024999618530273,28.299999237060547,115352,2021-05-10
2021-05-17,26.10722541809082,29.225000381469727,29.450000762939453,26.549999237060547,28.100000381469727,122878,2021-05-17
2021-05-24,29.635828018188477,33.17499923706055,33.32500076293945,29.5,29.5,379156,2021-05-24
2021-05-31,29.367834091186523,32.875,34.474998474121094,31.049999237060547,33.900001525878906,348858,2021-05-31
2021-06-07,29.278505325317383,32.775001525878906,34.849998474121094,32.32500076293945,33.45000076293945,366370,2021-06-07
2021-06-14,29.94849395751953,33.525001525878906,34.5,31.399999618530273,34.0,545870,2021-06-14
2021-06-21,29.278505325317383,32.775001525878906,34.5,31.774999618530273,33.45000076293945,457332,2021-06-21
2021-06-28,30.03782081604004,33.625,36.0,32.775001525878906,32.775001525878906,779262,2021-06-28
2021-07-05,30.08248519897461,33.67499923706055,34.974998474121094,33.25,33.25,192186,2021-07-05
2021-07-12,32.13711929321289,35.974998474121094,36.525001525878906,33.125,33.67499923706055,763988,2021-07-12
2021-07-19,30.93113899230957,34.625,39.349998474121094,34.099998474121094,35.5,1140120,2021-07-19
2021-07-26,32.382781982421875,36.25,37.474998474121094,34.0,35.849998474121094,382812,2021-07-26
2021-08-02,36.60370635986328,40.974998474121094,42.974998474121094,36.025001525878906,36.974998474121094,3560424,2021-08-02
2021-08-09,32.65077590942383,36.54999923706055,48.95000076293945,31.049999237060547,41.400001525878906,3540626,2021-08-09
2021-08-16,32.382781982421875,36.25,37.67499923706055,32.900001525878906,36.0,497990,2021-08-16
2021-08-23,30.975807189941406,34.67499923706055,37.400001525878906,33.900001525878906,37.400001525878906,223534,2021-08-23
2021-08-30,30.730146408081055,34.400001525878906,35.224998474121094,33.525001525878906,34.5,203146,2021-08-30
2021-09-06,31.980789184570312,35.79999923706055,36.75,33.099998474121094,34.875,220668,2021-09-06
2021-09-13,32.98577880859375,36.92499923706055,41.32500076293945,34.849998474121094,36.5,504042,2021-09-13
2021-09-20,36.69303894042969,41.07500076293945,46.125,37.95000076293945,37.95000076293945,2260082,2021-09-20
2021-09-27,37.65336227416992,42.150001525878906,46.0,38.79999923706055,41.0,850376,2021-09-27
2021-10-04,37.20669937133789,41.650001525878906,43.5,40.0,43.04999923706055,640644,2021-10-04
2021-10-11,37.22903060913086,41.67499923706055,43.75,39.400001525878906,42.04999923706055,564880,2021-10-11
2021-10-18,34.0800895690918,38.150001525878906,42.42499923706055,37.54999923706055,41.75,263428,2021-10-18
2021-10-25,32.49444580078125,36.375,40.04999923706055,35.525001525878906,38.79999923706055,182944,2021-10-25
2021-11-01,34.75008010864258,38.900001525878906,39.275001525878906,36.375,36.375,57728,2021-11-01
2021-11-08,34.928741455078125,39.099998474121094,41.5,37.650001525878906,38.70000076293945,247132,2021-11-08
2021-11-15,34.14707946777344,38.224998474121094,41.150001525878906,38.0,41.150001525878906,162508,2021-11-15
2021-11-22,34.6160774230957,38.75,41.45000076293945,37.07500076293945,39.92499923706055,275476,2021-11-22
2021-11-29,35.28606414794922,39.5,40.45000076293945,38.5,38.724998474121094,324914,2021-11-29
2021-12-06,35.0850715637207,39.275001525878906,40.5,37.5,39.5,296554,2021-12-06
2021-12-13,33.96842575073242,38.025001525878906,39.900001525878906,37.42499923706055,39.275001525878906,111332,2021-12-13
2021-12-20,33.96842575073242,38.025001525878906,39.150001525878906,36.0,38.5,156680,2021-12-20
2021-12-27,33.99075698852539,38.04999923706055,39.0,37.42499923706055,37.54999923706055,137372,2021-12-27
2022-01-03,34.03541946411133,38.099998474121094,45.349998474121094,37.20000076293945,38.67499923706055,945554,2022-01-03
2022-01-10,36.62604522705078,41.0,44.0,38.125,38.82500076293945,760780,2022-01-10
2022-01-17,35.86672592163086,40.150001525878906,44.25,38.650001525878906,40.775001525878906,1104472,2022-01-17
2022-01-24,36.35805130004883,40.70000076293945,43.0,38.0,40.79999923706055,473474,2022-01-24
2022-01-31,37.45236587524414,41.92499923706055,45.42499923706055,41.0,41.5,988460,2022-01-31
2022-02-07,35.91139602661133,40.20000076293945,54.75,39.54999923706055,42.79999923706055,6200668,2022-02-07
2022-02-14,43.08026885986328,48.224998474121094,50.099998474121094,37.5,39.275001525878906,8746680,2022-02-14
2022-02-21,39.48466110229492,44.20000076293945,51.0,40.650001525878906,50.92499923706055,6840026,2022-02-21
2022-02-28,40.5343132019043,45.375,48.0,44.0,44.5,1391574,2022-02-28
2022-03-07,40.668312072753906,45.525001525878906,46.75,42.275001525878906,44.0,1118506,2022-03-07
2022-03-14,40.28865051269531,45.099998474121094,46.70000076293945,43.54999923706055,45.525001525878906,826020,2022-03-14
2022-03-21,40.020652770996094,44.79999923706055,49.5,44.25,45.900001525878906,4619068,2022-03-21
2022-03-28,40.913970947265625,45.79999923706055,48.349998474121094,44.875,45.04999923706055,2192846,2022-03-28
2022-04-04,40.19931411743164,45.0,47.474998474121094,44.599998474121094,45.79999923706055,1435066,2022-04-04
2022-04-11,39.060333251953125,43.724998474121094,46.17499923706055,42.25,45.29999923706055,966664,2022-04-11
2022-04-18,36.49204635620117,40.849998474121094,44.5,40.67499923706055,43.900001525878906,984886,2022-04-18
2022-04-25,36.17938232421875,40.5,44.224998474121094,39.0,40.82500076293945,1379624,2022-04-25
2022-05-02,34.6160774230957,38.75,41.20000076293945,37.5,40.5,270658,2022-05-02
2022-05-09,30.953474044799805,34.650001525878906,40.32500076293945,33.625,38.5,385998,2022-05-09
2022-05-16,33.72276306152344,37.75,38.0,34.04999923706055,35.29999923706055,423376,2022-05-16
2022-05-23,32.2264518737793,36.07500076293945,38.400001525878906,33.67499923706055,38.0,334016,2022-05-23
2022-05-30,33.72276306152344,37.75,39.224998474121094,36.375,36.82500076293945,217426,2022-05-30
2022-06-06,32.154693603515625,35.32500076293945,37.70000076293945,30.274999618530273,37.67499923706055,338884,2022-06-06
2022-06-13,30.652769088745117,33.67499923706055,35.974998474121094,32.724998474121094,34.275001525878906,163880,2022-06-13
2022-06-20,29.01431655883789,31.875,34.099998474121094,30.375,34.099998474121094,175182,2022-06-20
2022-06-27,30.15213394165039,33.125,34.125,32.17499923706055,32.474998474121094,91612,2022-06-27
2022-07-04,31.289953231811523,34.375,35.0,32.375,33.125,198344,2022-07-04
2022-07-11,31.449247360229492,34.54999923706055,35.5,33.42499923706055,33.54999923706055,153512,2022-07-11
2022-07-18,36.0460205078125,39.599998474121094,40.95000076293945,34.099998474121094,35.0,653348,2022-07-18
2022-07-25,35.477115631103516,38.974998474121094,42.974998474121094,37.5,39.95000076293945,856068,2022-07-25
2022-08-01,36.25083541870117,39.82500076293945,40.0,37.5,38.974998474121094,493148,2022-08-01
2022-08-08,35.454349517822266,38.95000076293945,40.79999923706055,38.599998474121094,40.0,300090,2022-08-08
2022-08-15,36.751468658447266,40.375,41.57500076293945,38.95000076293945,38.95000076293945,502832,2022-08-15
2022-08-22,36.182559967041016,39.75,42.20000076293945,38.849998474121094,40.375,405906,2022-08-22
2022-08-29,37.77550506591797,41.5,42.5,38.125,38.125,597846,2022-08-29
2022-09-05,38.16236114501953,41.92499923706055,43.400001525878906,40.974998474121094,41.25,613610,2022-09-05
2022-09-12,38.09408950805664,41.849998474121094,43.17499923706055,40.75,42.0,456742,2022-09-12
2022-09-19,37.68447494506836,41.400001525878906,43.025001525878906,41.04999923706055,42.29999923706055,474712,2022-09-19
2022-09-26,36.84249496459961,40.474998474121094,41.45000076293945,38.5,41.349998474121094,310240,2022-09-26
2022-10-03,39.027099609375,42.875,45.849998474121094,40.45000076293945,40.45000076293945,1144376,2022-10-03
2022-10-10,36.79697799682617,40.42499923706055,43.25,40.25,42.849998474121094,253700,2022-10-10
2022-10-17,37.52518081665039,41.224998474121094,42.25,40.07500076293945,40.42499923706055,206840,2022-10-17
2022-10-24,37.752742767333984,41.474998474121094,42.224998474121094,40.349998474121094,41.224998474121094,121618,2022-10-24
2022-10-31,37.411407470703125,41.099998474121094,41.95000076293945,40.0,41.525001525878906,261158,2022-10-31
2022-11-07,38.09408950805664,41.849998474121094,42.45000076293945,40.82500076293945,41.25,219210,2022-11-07
2022-11-14,36.43288040161133,40.025001525878906,42.32500076293945,39.125,41.95000076293945,445090,2022-11-14
2022-11-21,36.00051498413086,39.54999923706055,41.0,38.95000076293945,40.025001525878906,287700,2022-11-21
2022-11-28,37.25210952758789,40.92499923706055,41.599998474121094,39.45000076293945,39.75,360162,2022-11-28
2022-12-05,37.183837890625,40.849998474121094,41.625,40.20000076293945,41.25,249628,2022-12-05
2022-12-12,37.70723342895508,41.42499923706055,42.400001525878906,40.875,42.150001525878906,526354,2022-12-12
2022-12-19,35.613651275634766,39.125,45.5,38.650001525878906,42.20000076293945,1893196,2022-12-19
2022-12-26,37.20659637451172,40.875,43.875,39.07500076293945,39.875,1442284,2022-12-26
2023-01-02,37.38531494140625,40.125,41.54999923706055,39.900001525878906,41.42499923706055,234654,2023-01-02
2023-01-09,37.24555587768555,39.974998474121094,40.75,39.54999923706055,40.724998474121094,144830,2023-01-09
2023-01-16,36.407012939453125,39.07500076293945,40.650001525878906,38.849998474121094,40.5,178766,2023-01-16
2023-01-23,35.1491813659668,37.724998474121094,39.70000076293945,37.29999923706055,39.54999923706055,131944,2023-01-23
2023-01-30,33.1226921081543,35.54999923706055,39.0,35.125,38.25,404360,2023-01-30
2023-02-06,37.24555587768555,39.974998474121094,40.70000076293945,35.275001525878906,35.525001525878906,631548,2023-02-06
2023-02-13,34.93954849243164,37.5,40.5,37.400001525878906,40.5,322626,2023-02-13
2023-02-20,32.95964431762695,35.375,38.625,35.25,38.224998474121094,276926,2023-02-20
2023-02-27,34.47368621826172,37.0,37.974998474121094,34.224998474121094,35.275001525878906,225090,2023-02-27
2023-03-06,34.17087936401367,36.67499923706055,38.17499923706055,36.5,37.0,94590,2023-03-06
2023-03-13,33.70501708984375,36.17499923706055,37.224998474121094,35.375,36.150001525878906,97082,2023-03-13
2023-03-20,32.633541107177734,35.025001525878906,36.474998474121094,34.92499923706055,36.0,137148,2023-03-20
2023-03-27,33.56526565551758,36.025001525878906,36.75,33.275001525878906,35.5,281250,2023-03-27
2023-04-03,34.729915618896484,37.275001525878906,37.5,35.42499923706055,36.70000076293945,67482,2023-04-03
2023-04-10,35.4054069519043,38.0,38.474998474121094,36.54999923706055,37.82500076293945,157766,2023-04-10
2023-04-17,36.12749099731445,38.775001525878906,40.25,37.5,38.0,278876,2023-04-17
2023-04-24,38.7130241394043,41.54999923706055,43.20000076293945,38.42499923706055,39.0,1118444,2023-04-24
2023-05-01,39.15559387207031,42.025001525878906,43.92499923706055,41.17499923706055,41.54999923706055,501344,2023-05-01
2023-05-08,38.060813903808594,40.849998474121094,43.29999923706055,40.42499923706055,42.0,406586,2023-05-08
2023-05-15,40.343536376953125,43.29999923706055,44.849998474121094,40.32500076293945,40.900001525878906,1108048,2023-05-15
2023-05-22,42.34673309326172,45.45000076293945,48.95000076293945,42.775001525878906,45.099998474121094,4531316,2023-05-22
2023-05-29,40.809391021728516,43.79999923706055,46.20000076293945,43.5,46.125,660112,2023-05-29
2023-06-05,41.542381286621094,43.900001525878906,44.900001525878906,42.75,44.20000076293945,539002,2023-06-05
2023-06-12,43.1037712097168,45.54999923706055,45.900001525878906,44.25,44.45000076293945,571376,2023-06-12
2023-06-19,41.187522888183594,43.525001525878906,45.974998474121094,43.25,45.974998474121094,335828,2023-06-19
2023-06-26,42.08650207519531,44.474998474121094,45.45000076293945,42.17499923706055,43.67499923706055,579170,2023-06-26
2023-07-03,42.13381576538086,44.525001525878906,45.57500076293945,43.20000076293945,44.900001525878906,490426,2023-07-03
2023-07-10,43.884464263916016,46.375,47.95000076293945,44.42499923706055,44.625,1697894,2023-07-10
2023-07-17,42.606964111328125,45.025001525878906,46.974998474121094,44.75,46.974998474121094,470928,2023-07-17
2023-07-24,42.74890899658203,45.17499923706055,47.099998474121094,44.57500076293945,44.95000076293945,514704,2023-07-24
2023-07-31,42.08650207519531,44.474998474121094,46.45000076293945,43.54999923706055,45.625,587132,2023-07-31
2023-08-07,38.230350494384766,40.400001525878906,46.400001525878906,40.04999923706055,44.5,1051986,2023-08-07
2023-08-14,39.64978790283203,41.900001525878906,42.45000076293945,39.29999923706055,41.0,856528,2023-08-14
2023-08-21,40.59608840942383,42.900001525878906,43.5,40.17499923706055,42.5,758254,2023-08-21
2023-08-28,42.394046783447266,44.79999923706055,46.099998474121094,42.400001525878906,43.45000076293945,1000640,2023-08-28
2023-09-04,43.316688537597656,45.775001525878906,46.474998474121094,44.0,45.474998474121094,740802,2023-09-04
2023-09-11,41.897247314453125,44.275001525878906,46.92499923706055,42.45000076293945,46.45000076293945,680254,2023-09-11
2023-09-18,40.879974365234375,43.20000076293945,45.0,41.849998474121094,43.70000076293945,247580,2023-09-18
2023-09-25,42.157474517822266,44.54999923706055,45.25,42.0,43.20000076293945,583962,2023-09-25
2023-10-02,45.84803009033203,48.45000076293945,49.900001525878906,44.54999923706055,44.54999923706055,2825738,2023-10-02
2023-10-09,47.95353317260742,50.67499923706055,53.29999923706055,48.599998474121094,48.974998474121094,3738854,2023-10-09
2023-10-16,47.97719192504883,50.70000076293945,55.5,50.5,51.67499923706055,2521228,2023-10-16
2023-10-23,46.29751968383789,48.92499923706055,52.5,46.54999923706055,51.25,1586570,2023-10-23
2023-10-30,54.15177536010742,57.224998474121094,60.400001525878906,48.75,49.95000076293945,10648824,2023-10-30
2023-11-06,57.06163024902344,60.29999923706055,62.724998474121094,58.099998474121094,59.0,4640588,2023-11-06
2023-11-13,50.57950973510742,53.45000076293945,62.0,53.099998474121094,61.5,2574994,2023-11-13
2023-11-20,50.41390609741211,53.275001525878906,54.95000076293945,52.5,54.0,946440,2023-11-20
2023-11-27,50.768768310546875,53.650001525878906,54.29999923706055,51.25,53.275001525878906,962842,2023-11-27
2023-12-04,52.59038543701172,55.57500076293945,57.45000076293945,53.17499923706055,54.70000076293945,1697554,2023-12-04
2023-12-11,50.059043884277344,52.900001525878906,57.099998474121094,52.525001525878906,55.974998474121094,1202048,2023-12-11
2023-12-18,48.947147369384766,51.724998474121094,54.224998474121094,48.0,52.900001525878906,1302082,2023-12-18
2023-12-25,48.52131271362305,51.275001525878906,52.07500076293945,50.224998474121094,51.724998474121094,683092,2023-12-25
2024-01-01,52.519412994384766,55.5,56.525001525878906,50.150001525878906,51.275001525878906,2053372,2024-01-01
2024-01-08,54.41200637817383,57.5,59.25,52.974998474121094,56.400001525878906,2104356,2024-01-08
2024-01-15,53.74959945678711,56.79999923706055,60.474998474121094,53.900001525878906,57.5,1969156,2024-01-15
2024-01-22,67.49453735351562,71.32499694824219,72.0,56.79999923706055,56.79999923706055,7442172,2024-01-22
2024-01-29,73.85838317871094,78.05000305175781,85.5,72.5,72.5,5722662,2024-01-29
2024-02-05,71.3743667602539,75.42500305175781,81.25,73.75,78.57499694824219,1882210,2024-02-05
2024-02-12,75.4200668334961,78.69999694824219,81.5,73.2249984741211,76.94999694824219,1455778,2024-02-12
2024-02-19,78.77420806884766,82.19999694824219,87.5,78.5250015258789,79.92500305175781,2566594,2024-02-19
2024-02-26,79.66065216064453,83.125,87.0,80.1500015258789,83.625,3321170,2024-02-26
2024-03-04,75.70756530761719,79.0,86.125,76.5,84.80000305175781,1048628,2024-03-04
2024-03-11,76.57006072998047,79.9000015258789,87.0,68.3499984741211,87.0,2645310,2024-03-11
2024-03-18,73.50341796875,76.69999694824219,87.0,73.80000305175781,82.44999694824219,2780153,2024-03-18
2024-03-25,68.90347290039062,71.9000015258789,77.3499984741211,71.5,76.69999694824219,705600,2024-03-25
2024-04-01,80.73876190185547,84.25,91.6500015258789,71.69999694824219,72.5,3029019,2024-04-01
2024-04-08,78.39087677001953,81.80000305175781,87.44999694824219,81.1500015258789,85.0,1259019,2024-04-08
2024-04-15,75.51589965820312,78.80000305175781,81.9000015258789,77.4000015258789,78.0,824957,2024-04-15
2024-04-22,77.28880310058594,80.6500015258789,84.5,78.5999984741211,79.3499984741211,872451,2024-04-22
2024-04-29,79.6366958618164,83.0999984741211,87.44999694824219,80.25,80.25,1202418,2024-04-29
2024-05-06,74.79716491699219,78.05000305175781,84.9000015258789,76.19999694824219,84.9000015258789,838410,2024-05-06
2024-05-13,75.70756530761719,79.0,79.75,74.1500015258789,79.0,577519,2024-05-13
2024-05-20,72.4971923828125,75.6500015258789,79.75,75.25,78.3499984741211,545313,2024-05-20
2024-05-27,64.06393432617188,66.8499984741211,77.05000305175781,66.0,75.75,1574869,2024-05-27
2024-06-03,67.80802917480469,69.94999694824219,72.80000305175781,62.5,69.75,961210,2024-06-03
2024-06-10,68.66108703613281,70.83000183105469,72.5,68.79000091552734,71.0,771863,2024-06-10
2024-06-17,71.86003112792969,74.12999725341797,75.0,70.12000274658203,70.8499984741211,915474,2024-06-17
2024-06-24,69.4656753540039,71.66000366210938,74.0,69.62000274658203,73.80000305175781,485306,2024-06-24
2024-07-01,69.08760833740234,71.2699966430664,72.94999694824219,69.20999908447266,71.0,689864,2024-07-01
2024-07-08,67.91466522216797,70.05999755859375,72.0,69.30000305175781,72.0,510882,2024-07-08
2024-07-15,65.81111145019531,67.88999938964844,71.5,67.5999984741211,70.5,402611,2024-07-15
2024-07-22,67.45905303955078,69.58999633789062,70.5,66.0,68.0,703953,2024-07-22
2024-07-29,74.98143768310547,77.3499984741211,86.98999786376953,69.19999694824219,69.19999694824219,7156270,2024-07-29
2024-08-05,70.95851135253906,73.19999694824219,75.9000015258789,70.1500015258789,75.9000015258789,989784,2024-08-05
2024-08-12,76.85233306884766,79.27999877929688,80.80000305175781,71.0,73.19999694824219,1233190,2024-08-12
2024-08-19,73.99266815185547,76.33000183105469,80.30000305175781,74.9000015258789,79.75,905423,2024-08-19
2024-08-26,73.07176208496094,75.37999725341797,77.30000305175781,73.75,76.5999984741211,460476,2024-08-26
2024-09-02,77.70539093017578,80.16000366210938,81.5,75.0999984741211,75.30000305175781,1476938,2024-09-02
2024-09-09,74.59368133544922,76.94999694824219,83.1500015258789,75.7699966430664,82.0,1780120,2024-09-09
2024-09-16,70.4641342163086,72.69000244140625,77.26000213623047,72.0,77.11000061035156,590460,2024-09-16
2024-09-23,71.95697784423828,74.2300033569336,79.80000305175781,72.5199966430664,72.87999725341797,1286820,2024-09-23
2024-09-30,71.3268814086914,73.58000183105469,76.69999694824219,70.80000305175781,74.87999725341797,483733,2024-09-30
2024-10-07,70.40596771240234,72.62999725341797,74.94999694824219,68.5,73.8499984741211,340389,2024-10-07
2024-10-14,69.0003662109375,71.18000030517578,73.95999908447266,69.69999694824219,73.5999984741211,254601,2024-10-14
2024-10-21,61.720333099365234,63.66999816894531,72.19000244140625,63.099998474121094,72.0,465258,2024-10-21
2024-10-28,67.1197738647461,69.23999786376953,69.55000305175781,61.279998779296875,64.9800033569336,255166,2024-10-28
2024-11-04,66.99375915527344,69.11000061035156,70.9000015258789,66.5199966430664,68.55000305175781,305256,2024-11-04
2024-11-11,64.1050033569336,66.12999725341797,71.41000366210938,65.37000274658203,70.5999984741211,231492,2024-11-11
2024-11-18,64.31826782226562,66.3499984741211,68.48999786376953,61.709999084472656,63.90999984741211,241705,2024-11-18
2024-11-25,68.90343475341797,71.08000183105469,73.0,64.80000305175781,67.0999984741211,590712,2024-11-25
2024-12-02,68.93251037597656,71.11000061035156,72.19999694824219,69.01000213623047,71.08000183105469,381072,2024-12-02
2024-12-09,68.622314453125,70.79000091552734,74.4000015258789,70.0,71.9000015258789,529483,2024-12-09
2024-12-16,67.72078704833984,69.86000061035156,74.30999755859375,69.23999786376953,71.4800033569336,615955,2024-12-16
2024-12-23,66.0825424194336,68.16999816894531,70.19000244140625,67.81999969482422,69.30000305175781,211999,2024-12-23
2024-12-30,68.16670227050781,70.31999969482422,73.44999694824219,66.33000183105469,68.4000015258789,566094,2024-12-30
2025-01-06,62.137168884277344,64.0999984741211,71.31999969482422,63.459999084472656,71.31999969482422,292044,2025-01-06
2025-01-13,63.145320892333984,65.13999938964844,68.08000183105469,60.0,63.0,381987,2025-01-13
2025-01-20,61.24534225463867,63.18000030517578,66.55999755859375,62.709999084472656,65.88999938964844,133393,2025-01-20
2025-01-27,62.64125061035156,64.62000274658203,67.93000030517578,59.810001373291016,63.0,485852,2025-01-27
2025-02-03,61.42951965332031,63.369998931884766,66.48999786376953,61.790000915527344,64.79000091552734,213336,2025-02-03
2025-02-10,56.88313674926758,58.68000030517578,66.0,55.599998474121094,65.0999984741211,393170,2025-02-10
2025-02-17,59.72554016113281,60.599998474121094,62.790000915527344,56.40999984741211,58.68000030517578,350248,2025-02-17
2025-02-24,55.783260345458984,56.599998474121094,61.0,56.36000061035156,59.209999084472656,159215,2025-02-24
2025-03-03,58.17819595336914,59.029998779296875,60.09000015258789,52.290000915527344,56.790000915527344,337923,2025-03-03
2025-03-10,60.75053405761719,61.63999938964844,64.9000015258789,59.040000915527344,59.47999954223633,391256,2025-03-10
2025-03-17,61.23346710205078,62.130001068115234,62.95000076293945,59.5,62.29999923706055,301307,2025-03-17
2025-03-24,57.15320587158203,57.9900016784668,63.0,56.79999923706055,63.0,513028,2025-03-24
2025-03-31,58.59213638305664,59.45000076293945,61.95000076293945,57.70000076293945,57.9900016784668,277954,2025-03-31
2025-04-07,58.73997116088867,59.599998474121094,60.5,54.75,55.04999923706055,197920,2025-04-07
2025-04-14,60.878658294677734,61.77000045776367,63.20000076293945,59.7599983215332,60.5,155214,2025-04-14
2025-04-21,58.8089599609375,59.66999816894531,64.30000305175781,58.459999084472656,61.810001373291016,370250,2025-04-21
2025-04-28,58.24718475341797,59.099998474121094,61.040000915527344,58.54999923706055,59.66999816894531,84570,2025-04-28
2025-05-05,56.147926330566406,56.970001220703125,60.599998474121094,56.29999923706055,60.54999923706055,148691,2025-05-05
2025-05-12,60.37601852416992,61.2599983215332,63.0,57.9900016784668,57.9900016784668,387126,2025-05-12
2025-05-19,60.30702590942383,61.189998626708984,64.0,59.40999984741211,61.9900016784668,281324,2025-05-19
2025-05-26,60.71111297607422,61.599998474121094,63.290000915527344,60.2599983215332,60.95000076293945,271733,2025-05-26
2025-06-02,61.15999984741211,61.15999984741211,62.150001525878906,60.20000076293945,61.9900016784668,163429,2025-06-02
2025-06-09,61.040000915527344,61.040000915527344,64.8499984741211,60.150001525878906,61.88999938964844,262238,2025-06-09
2025-06-16,59.720001220703125,59.720001220703125,62.72999954223633,59.099998474121094,61.040000915527344,220874,2025-06-16
2025-06-23,60.79999923706055,60.79999923706055,61.810001373291016,59.189998626708984,59.720001220703125,182829,2025-06-23
2025-06-30,60.75,60.75,61.5,59.5,60.79999923706055,198574,2025-06-30
2025-07-07,61.599998474121094,61.599998474121094,62.599998474121094,59.75,61.439998626708984,202698,2025-07-07
