Date,Adj Close_BALAXI.NS,Close_BALAXI.NS,High_BALAXI.NS,Low_BALAXI.NS,Open_BALAXI.NS,Volume_BALAXI.NS,Date
2020-12-28,128.04898071289062,128.22999572753906,131.49000549316406,125.0999984741211,126.19999694824219,46120,2020-12-28
2021-01-04,126.9505386352539,127.12999725341797,130.39999389648438,121.80000305175781,128.24000549316406,88795,2021-01-04
2021-01-11,130.5654296875,130.75,134.7899932861328,120.22000122070312,127.12999725341797,71865,2021-01-11
2021-01-18,123.33565521240234,123.51000213623047,133.99000549316406,120.41999816894531,133.99000549316406,52410,2021-01-18
2021-01-25,105.2911605834961,105.44000244140625,127.91999816894531,104.86000061035156,124.54000091552734,47970,2021-01-25
2021-02-01,112.34119415283203,112.5,112.5,100.0,105.44999694824219,98180,2021-02-01
2021-02-08,123.08600616455078,123.26000213623047,128.8000030517578,118.0,118.0,313385,2021-02-08
2021-02-15,117.89334106445312,118.05999755859375,125.4000015258789,114.19999694824219,124.0,39135,2021-02-15
2021-02-22,107.94740295410156,108.0999984741211,119.80000305175781,104.25,118.58000183105469,30715,2021-02-22
2021-03-01,122.99613189697266,123.16999816894531,128.58999633789062,112.87999725341797,112.87999725341797,298485,2021-03-01
2021-03-08,118.6822280883789,118.8499984741211,128.10000610351562,116.5999984741211,126.5999984741211,289525,2021-03-08
2021-03-15,107.21843719482422,107.37000274658203,121.61000061035156,105.41000366210938,116.55999755859375,38510,2021-03-15
2021-03-22,104.33251953125,104.4800033569336,112.61000061035156,103.0,111.93000030517578,72370,2021-03-22
2021-03-29,109.98452758789062,110.13999938964844,110.13999938964844,102.0,104.4800033569336,28330,2021-03-29
2021-04-05,118.76211547851562,118.93000030517578,125.5999984741211,106.02999877929688,115.63999938964844,66215,2021-04-05
2021-04-12,115.79631042480469,115.95999908447266,121.98999786376953,112.22000122070312,118.93000030517578,63355,2021-04-12
2021-04-19,115.5067138671875,115.66999816894531,120.95999908447266,109.20999908447266,111.11000061035156,31095,2021-04-19
2021-04-26,116.784912109375,116.94999694824219,120.19999694824219,110.11000061035156,120.0,78580,2021-04-26
2021-05-03,114.06875610351562,114.2300033569336,119.98999786376953,111.55000305175781,117.2300033569336,48355,2021-05-03
2021-05-10,117.07450103759766,117.23999786376953,121.80000305175781,111.4000015258789,114.30000305175781,76705,2021-05-10
2021-05-17,123.14591979980469,123.31999969482422,124.98999786376953,112.02999877929688,122.4000015258789,143165,2021-05-17
2021-05-24,139.59266662597656,139.7899932861328,149.39999389648438,125.01000213623047,128.0,299180,2021-05-24
2021-05-31,122.48685455322266,122.66000366210938,140.39999389648438,121.80000305175781,140.39999389648438,128850,2021-05-31
2021-06-07,122.49683380126953,122.66999816894531,126.80000305175781,116.52999877929688,122.66000366210938,164805,2021-06-07
2021-06-14,119.66085052490234,119.83000183105469,124.9000015258789,117.05000305175781,124.9000015258789,63145,2021-06-14
2021-06-21,117.27422332763672,117.44000244140625,123.69999694824219,116.56999969482422,123.5999984741211,81440,2021-06-21
2021-06-28,116.04595184326172,116.20999908447266,119.80000305175781,111.73999786376953,117.4000015258789,67850,2021-06-28
2021-07-05,118.44256591796875,118.61000061035156,125.98999786376953,117.16000366210938,117.98999786376953,187625,2021-07-05
2021-07-12,123.25576782226562,123.43000030517578,124.0,117.0,117.0,119130,2021-07-12
2021-07-19,123.625244140625,123.80000305175781,136.8000030517578,122.56999969482422,129.55999755859375,273475,2021-07-19
2021-07-26,117.14440155029297,117.30999755859375,125.11000061035156,116.61000061035156,123.81999969482422,117545,2021-07-26
2021-08-02,113.37972259521484,113.54000091552734,121.80000305175781,110.27999877929688,116.0,93480,2021-08-02
2021-08-09,114.34835815429688,114.51000213623047,118.80000305175781,110.79000091552734,113.80000305175781,78640,2021-08-09
2021-08-16,106.63925170898438,106.79000091552734,118.19999694824219,106.0,116.80000305175781,49395,2021-08-16
2021-08-23,108.4666748046875,108.62000274658203,112.11000061035156,101.45999908447266,106.79000091552734,60375,2021-08-23
2021-08-30,106.85894775390625,107.01000213623047,112.0,104.66000366210938,109.0,53575,2021-08-30
2021-09-06,109.62503051757812,109.77999877929688,113.5999984741211,107.01000213623047,107.5999984741211,41475,2021-09-06
2021-09-13,116.54524993896484,116.70999908447266,122.19999694824219,108.5999984741211,112.80000305175781,87660,2021-09-13
2021-09-20,114.5780258178711,114.73999786376953,119.23999786376953,109.44999694824219,116.70999908447266,63660,2021-09-20
2021-09-27,114.62796020507812,114.79000091552734,117.04000091552734,110.72000122070312,117.0,41980,2021-09-27
2021-10-04,123.76504516601562,123.94000244140625,140.0,112.04000091552734,115.9800033569336,240155,2021-10-04
2021-10-11,118.89192962646484,119.05999755859375,126.0,118.0,125.97000122070312,86090,2021-10-11
2021-10-18,113.85904693603516,114.0199966430664,121.4000015258789,110.25,119.20999908447266,68110,2021-10-18
2021-10-25,111.42249298095703,111.58000183105469,119.5999984741211,100.04000091552734,114.4000015258789,60785,2021-10-25
2021-11-01,115.966064453125,116.12999725341797,118.0,112.5999984741211,114.58999633789062,30970,2021-11-01
2021-11-08,111.06300354003906,111.22000122070312,118.3499984741211,110.4000015258789,118.3499984741211,26125,2021-11-08
2021-11-15,110.84330749511719,111.0,116.98999786376953,102.4000015258789,116.98999786376953,36135,2021-11-15
2021-11-22,109.05583953857422,109.20999908447266,111.5999984741211,102.61000061035156,111.0,37520,2021-11-22
2021-11-29,105.74052429199219,105.88999938964844,109.91999816894531,103.04000091552734,109.5999984741211,41725,2021-11-29
2021-12-06,103.87316131591797,104.0199966430664,107.93000030517578,102.5,105.80000305175781,50080,2021-12-06
2021-12-13,100.7675552368164,100.91000366210938,111.79000091552734,99.80000305175781,107.5999984741211,81520,2021-12-13
2021-12-20,98.90019226074219,99.04000091552734,103.80000305175781,96.5999984741211,102.19999694824219,23360,2021-12-20
2021-12-27,102.47514343261719,102.62000274658203,107.58000183105469,89.41000366210938,97.13999938964844,193880,2021-12-27
2022-01-03,100.98724365234375,101.12999725341797,106.5999984741211,98.51000213623047,106.58000183105469,66180,2022-01-03
2022-01-10,102.93449401855469,103.08000183105469,105.4000015258789,100.0,105.4000015258789,42055,2022-01-10
2022-01-17,100.1883773803711,100.33000183105469,109.4000015258789,99.80000305175781,101.08000183105469,33465,2022-01-17
2022-01-24,95.45506286621094,95.58999633789062,119.97000122070312,85.16999816894531,102.5999984741211,390100,2022-01-24
2022-01-31,96.72327423095703,96.86000061035156,104.95999908447266,94.83999633789062,95.58999633789062,65695,2022-01-31
2022-02-07,88.85440063476562,88.9800033569336,98.80000305175781,87.0,98.80000305175781,76320,2022-02-07
2022-02-14,87.98562622070312,88.11000061035156,92.9800033569336,78.44000244140625,88.01000213623047,67180,2022-02-14
2022-02-21,80.20661926269531,80.31999969482422,89.5999984741211,68.33000183105469,88.80000305175781,85735,2022-02-21
2022-02-28,83.76158905029297,83.87999725341797,93.58999633789062,78.25,81.91999816894531,63135,2022-02-28
2022-03-07,83.3421859741211,83.45999908447266,86.80000305175781,79.2300033569336,84.80000305175781,64580,2022-03-07
2022-03-14,81.6246109008789,81.73999786376953,87.80000305175781,80.6500015258789,81.0,62100,2022-03-14
2022-03-21,79.3777847290039,79.48999786376953,84.16999816894531,76.04000091552734,84.16000366210938,76160,2022-03-21
2022-03-28,73.94547271728516,74.05000305175781,80.0,69.0,80.0,180210,2022-03-28
2022-04-04,81.37496185302734,81.48999786376953,81.94999694824219,74.1500015258789,74.1500015258789,77880,2022-04-04
2022-04-11,88.51487731933594,88.63999938964844,97.19999694824219,81.5999984741211,81.5999984741211,273710,2022-04-11
2022-04-18,82.90280151367188,83.0199966430664,89.4000015258789,81.0199966430664,89.4000015258789,74795,2022-04-18
2022-04-25,88.72457885742188,88.8499984741211,99.62000274658203,80.12999725341797,80.12999725341797,525855,2022-04-25
2022-05-02,86.95707702636719,87.08000183105469,90.76000213623047,84.91000366210938,86.80000305175781,111355,2022-05-02
2022-05-09,82.87284851074219,82.98999786376953,105.5,70.98999786376953,85.0,202960,2022-05-09
2022-05-16,81.68453216552734,81.80000305175781,92.80000305175781,81.43000030517578,82.04000091552734,59400,2022-05-16
2022-05-23,81.99409484863281,82.11000061035156,93.0,74.44000244140625,82.36000061035156,147235,2022-05-23
2022-05-30,81.69451141357422,81.80999755859375,91.0,80.66000366210938,83.2699966430664,58975,2022-05-30
2022-06-06,80.94557189941406,81.05999755859375,84.2300033569336,79.29000091552734,83.02999877929688,21615,2022-06-06
2022-06-13,67.40471649169922,67.5,82.98999786376953,60.709999084472656,82.2699966430664,250310,2022-06-13
2022-06-20,73.77570343017578,73.87999725341797,80.2699966430664,64.80999755859375,68.0,96440,2022-06-20
2022-06-27,70.95968627929688,71.05999755859375,77.9000015258789,70.48999786376953,74.95999908447266,54920,2022-06-27
2022-07-04,72.47000122070312,72.47000122070312,79.38999938964844,70.04000091552734,72.11000061035156,50905,2022-07-04
2022-07-11,75.69000244140625,75.69000244140625,77.98999786376953,71.05999755859375,73.55000305175781,37470,2022-07-11
2022-07-18,79.61000061035156,79.61000061035156,86.4000015258789,75.22000122070312,76.80999755859375,56475,2022-07-18
2022-07-25,77.91999816894531,77.91999816894531,80.2699966430664,74.5199966430664,79.94999694824219,40670,2022-07-25
2022-08-01,85.66000366210938,85.66000366210938,97.1500015258789,78.0,79.06999969482422,273835,2022-08-01
2022-08-08,87.66000366210938,87.66000366210938,92.9800033569336,84.7699966430664,85.70999908447266,73260,2022-08-08
2022-08-15,87.87999725341797,87.87999725341797,89.44999694824219,86.4000015258789,87.66000366210938,97870,2022-08-15
2022-08-22,95.23999786376953,95.23999786376953,95.80000305175781,87.08999633789062,89.0,285665,2022-08-22
2022-08-29,114.75,114.75,123.31999969482422,87.76000213623047,87.76000213623047,740145,2022-08-29
2022-09-05,134.3699951171875,134.3699951171875,141.1999969482422,117.36000061035156,121.98999786376953,751125,2022-09-05
2022-09-12,124.37000274658203,124.37000274658203,140.0,124.0199966430664,136.38999938964844,228315,2022-09-12
2022-09-19,116.0199966430664,116.0199966430664,124.41000366210938,108.4000015258789,123.0,103080,2022-09-19
2022-09-26,122.2699966430664,122.2699966430664,127.19999694824219,109.80000305175781,115.80000305175781,108920,2022-09-26
2022-10-03,120.08000183105469,120.08000183105469,126.0,115.62999725341797,122.2699966430664,57585,2022-10-03
2022-10-10,119.77999877929688,119.77999877929688,122.94999694824219,114.98999786376953,120.08000183105469,49435,2022-10-10
2022-10-17,118.9000015258789,118.9000015258789,123.80000305175781,118.0,123.80000305175781,26490,2022-10-17
2022-10-24,119.80000305175781,119.80000305175781,123.37000274658203,118.20999908447266,122.0,47315,2022-10-24
2022-10-31,123.55000305175781,123.55000305175781,127.80000305175781,118.0999984741211,119.80000305175781,70350,2022-10-31
2022-11-07,119.80999755859375,119.80999755859375,131.0,116.4000015258789,129.72000122070312,86800,2022-11-07
2022-11-14,117.5999984741211,117.5999984741211,124.80000305175781,114.5999984741211,122.0,51065,2022-11-14
2022-11-21,115.11000061035156,115.11000061035156,120.0,112.80000305175781,117.5,35675,2022-11-21
2022-11-28,116.2300033569336,116.2300033569336,119.87999725341797,109.62999725341797,115.11000061035156,32960,2022-11-28
2022-12-05,111.37999725341797,111.37999725341797,119.76000213623047,109.31999969482422,116.19999694824219,68500,2022-12-05
2022-12-12,124.44000244140625,124.44000244140625,134.0,110.0,111.37999725341797,238515,2022-12-12
2022-12-19,115.63999938964844,115.63999938964844,127.91999816894531,112.04000091552734,124.80000305175781,149955,2022-12-19
2022-12-26,121.44000244140625,121.44000244140625,123.0,114.19999694824219,115.63999938964844,49415,2022-12-26
2023-01-02,118.94000244140625,118.94000244140625,125.0,116.4800033569336,125.0,63190,2023-01-02
2023-01-09,115.45999908447266,115.45999908447266,122.98999786376953,114.33000183105469,121.0,76285,2023-01-09
2023-01-16,114.48999786376953,114.48999786376953,117.88999938964844,110.9800033569336,117.88999938964844,45495,2023-01-16
2023-01-23,110.9800033569336,110.9800033569336,119.87999725341797,109.5999984741211,114.5,92350,2023-01-23
2023-01-30,99.70999908447266,99.70999908447266,114.58000183105469,99.0,114.19999694824219,207210,2023-01-30
2023-02-06,113.5199966430664,113.5199966430664,115.0999984741211,98.01000213623047,100.0,58340,2023-02-06
2023-02-13,109.83000183105469,109.83000183105469,113.5199966430664,101.0,113.5199966430664,69385,2023-02-13
2023-02-20,109.19999694824219,109.19999694824219,111.80000305175781,102.22000122070312,111.80000305175781,38300,2023-02-20
2023-02-27,109.81999969482422,109.81999969482422,110.12000274658203,105.23999786376953,110.12000274658203,43345,2023-02-27
2023-03-06,107.94999694824219,107.94999694824219,111.9800033569336,105.20999908447266,110.0199966430664,19735,2023-03-06
2023-03-13,109.22000122070312,109.22000122070312,111.19999694824219,103.0,104.4000015258789,65345,2023-03-13
2023-03-20,109.41999816894531,109.41999816894531,111.9800033569336,103.97000122070312,109.20999908447266,73355,2023-03-20
2023-03-27,106.06999969482422,106.06999969482422,110.38999938964844,102.0199966430664,108.0,46355,2023-03-27
2023-04-03,106.97000122070312,106.97000122070312,108.91000366210938,104.41999816894531,105.94999694824219,25365,2023-04-03
2023-04-10,109.31999969482422,109.31999969482422,113.97000122070312,106.93000030517578,106.97000122070312,120170,2023-04-10
2023-04-17,106.63999938964844,106.63999938964844,112.69999694824219,105.98999786376953,112.69999694824219,46780,2023-04-17
2023-04-24,106.58000183105469,106.58000183105469,108.2300033569336,105.27999877929688,108.04000091552734,24910,2023-04-24
2023-05-01,102.27999877929688,102.27999877929688,108.16999816894531,100.44999694824219,106.58000183105469,42495,2023-05-01
2023-05-08,109.76000213623047,109.76000213623047,111.58999633789062,101.01000213623047,103.7699966430664,59430,2023-05-08
2023-05-15,122.41000366210938,122.41000366210938,129.97000122070312,106.41999816894531,106.62000274658203,386785,2023-05-15
2023-05-22,114.05999755859375,114.05999755859375,133.0,111.0,130.0,441415,2023-05-22
2023-05-29,105.0999984741211,105.0999984741211,121.19999694824219,103.7300033569336,121.19999694824219,262395,2023-05-29
2023-06-05,105.58999633789062,105.58999633789062,111.0,103.05000305175781,104.69999694824219,121460,2023-06-05
2023-06-12,107.0,107.0,108.80000305175781,104.0,105.75,94730,2023-06-12
2023-06-19,101.55999755859375,101.55999755859375,108.79000091552734,99.80000305175781,108.79000091552734,92655,2023-06-19
2023-06-26,105.4000015258789,105.4000015258789,106.41999816894531,100.0,100.80000305175781,53465,2023-06-26
2023-07-03,103.02999877929688,103.02999877929688,106.97000122070312,101.41999816894531,106.5999984741211,72580,2023-07-03
2023-07-10,101.87000274658203,101.87000274658203,109.0,100.20999908447266,109.0,81900,2023-07-10
2023-07-17,101.76000213623047,101.76000213623047,107.3499984741211,101.11000061035156,101.83000183105469,103225,2023-07-17
2023-07-24,102.0199966430664,102.0199966430664,103.6500015258789,101.80000305175781,102.19999694824219,43935,2023-07-24
2023-07-31,93.44000244140625,93.44000244140625,104.5999984741211,92.0,103.0,242710,2023-07-31
2023-08-07,94.87000274658203,94.87000274658203,99.19000244140625,88.29000091552734,93.44000244140625,195870,2023-08-07
2023-08-14,93.1500015258789,93.1500015258789,98.38999938964844,90.19999694824219,95.22000122070312,35525,2023-08-14
2023-08-21,92.13999938964844,92.13999938964844,96.0,91.0,93.0,81740,2023-08-21
2023-08-28,91.75,91.75,94.36000061035156,90.43000030517578,92.13999938964844,63915,2023-08-28
2023-09-04,94.12000274658203,94.12000274658203,95.87999725341797,91.80000305175781,93.95999908447266,71005,2023-09-04
2023-09-11,90.83000183105469,90.83000183105469,96.80000305175781,88.4000015258789,96.80000305175781,99605,2023-09-11
2023-09-18,90.69000244140625,90.69000244140625,93.73999786376953,86.97000122070312,92.80000305175781,38680,2023-09-18
2023-09-25,89.41999816894531,89.41999816894531,91.94999694824219,88.0199966430664,91.94999694824219,38450,2023-09-25
2023-10-02,87.5999984741211,87.5999984741211,90.55999755859375,87.0,89.41999816894531,35700,2023-10-02
2023-10-09,88.4000015258789,88.4000015258789,91.5999984741211,82.4000015258789,84.0,56945,2023-10-09
2023-10-16,87.30000305175781,87.30000305175781,90.38999938964844,85.22000122070312,88.4000015258789,61645,2023-10-16
2023-10-23,84.52999877929688,84.52999877929688,88.58000183105469,82.0,86.05000305175781,36810,2023-10-23
2023-10-30,83.31999969482422,83.31999969482422,89.95999908447266,79.98999786376953,84.4000015258789,99605,2023-10-30
2023-11-06,83.8499984741211,83.8499984741211,85.98999786376953,81.4000015258789,84.04000091552734,45905,2023-11-06
2023-11-13,83.12999725341797,83.12999725341797,86.04000091552734,80.22000122070312,81.41999816894531,59025,2023-11-13
2023-11-20,86.69999694824219,86.69999694824219,87.80000305175781,82.0,84.0,77290,2023-11-20
2023-11-27,82.62000274658203,82.62000274658203,88.16999816894531,81.2300033569336,86.69999694824219,84185,2023-11-27
2023-12-04,84.69000244140625,84.69000244140625,85.0,82.5199966430664,85.0,65950,2023-12-04
2023-12-11,87.41000366210938,87.41000366210938,90.63999938964844,80.95999908447266,85.0,105915,2023-12-11
2023-12-18,88.4800033569336,88.4800033569336,89.73999786376953,83.2300033569336,87.41000366210938,145900,2023-12-18
2023-12-25,86.47000122070312,86.47000122070312,90.69999694824219,85.66000366210938,88.4800033569336,86460,2023-12-25
2024-01-01,89.06999969482422,89.06999969482422,90.41999816894531,85.05000305175781,87.69000244140625,132445,2024-01-01
2024-01-08,88.06999969482422,88.06999969482422,91.05999755859375,86.0199966430664,90.69999694824219,120145,2024-01-08
2024-01-15,87.23999786376953,87.23999786376953,89.37999725341797,85.0,88.08000183105469,93495,2024-01-15
2024-01-22,86.80999755859375,86.80999755859375,87.66000366210938,85.18000030517578,87.23999786376953,44305,2024-01-22
2024-01-29,87.02999877929688,87.02999877929688,90.0,86.0199966430664,87.76000213623047,138420,2024-01-29
2024-02-05,119.44000244140625,119.44000244140625,119.44000244140625,85.2300033569336,88.5999984741211,1905830,2024-02-05
2024-02-12,124.97000122070312,124.97000122070312,137.25999450683594,107.33000183105469,126.0,1837550,2024-02-12
2024-02-19,123.4800033569336,123.4800033569336,129.36000061035156,121.51000213623047,126.0,217560,2024-02-19
2024-02-26,117.93000030517578,117.93000030517578,133.9600067138672,117.0,124.0,388240,2024-02-26
2024-03-04,107.72000122070312,107.72000122070312,119.12999725341797,100.66000366210938,117.0,219010,2024-03-04
2024-03-11,95.06999969482422,95.06999969482422,109.72000122070312,92.4800033569336,109.72000122070312,340555,2024-03-11
2024-03-18,101.73999786376953,101.73999786376953,107.16000366210938,94.0199966430664,95.41000366210938,375745,2024-03-18
2024-03-25,99.19000244140625,99.19000244140625,103.79000091552734,96.19999694824219,101.73999786376953,155885,2024-03-25
2024-04-01,113.58000183105469,113.58000183105469,116.61000061035156,98.05999755859375,99.19000244140625,219700,2024-04-01
2024-04-08,114.66999816894531,114.66999816894531,119.58999633789062,112.0,112.0,166825,2024-04-08
2024-04-15,114.94999694824219,114.94999694824219,118.81999969482422,110.23999786376953,110.23999786376953,193840,2024-04-15
2024-04-22,117.0,117.0,119.19999694824219,112.62999725341797,117.80000305175781,161765,2024-04-22
2024-04-29,119.81999969482422,119.81999969482422,123.80000305175781,118.69999694824219,120.0,97645,2024-04-29
2024-05-06,119.93000030517578,119.93000030517578,124.98999786376953,115.98999786376953,120.7699966430664,135730,2024-05-06
2024-05-13,130.9199981689453,130.9199981689453,135.8000030517578,115.95999908447266,120.0,355735,2024-05-13
2024-05-20,128.24000549316406,128.24000549316406,134.0,124.9800033569336,129.72000122070312,132025,2024-05-20
2024-05-27,119.0,119.0,151.4499969482422,117.80000305175781,130.0,1701825,2024-05-27
2024-06-03,113.6500015258789,113.6500015258789,127.0,93.0,126.0,409459,2024-06-03
2024-06-10,120.94000244140625,120.94000244140625,130.0,114.9000015258789,115.9800033569336,183782,2024-06-10
2024-06-17,120.44000244140625,120.44000244140625,133.0,118.0,121.5999984741211,159772,2024-06-17
2024-06-24,119.30000305175781,119.30000305175781,129.4499969482422,116.22000122070312,121.0999984741211,209277,2024-06-24
2024-07-01,118.37000274658203,118.37000274658203,123.0,117.0,119.9000015258789,86827,2024-07-01
2024-07-08,114.44999694824219,114.44999694824219,122.44000244140625,110.01000213623047,119.98999786376953,111034,2024-07-08
2024-07-15,106.87000274658203,106.87000274658203,117.08000183105469,106.4000015258789,115.0999984741211,94885,2024-07-15
2024-07-22,110.7300033569336,110.7300033569336,112.80999755859375,104.0,111.6500015258789,95013,2024-07-22
2024-07-29,117.33999633789062,117.33999633789062,129.44000244140625,111.7699966430664,113.0,449454,2024-07-29
2024-08-05,109.44000244140625,109.44000244140625,118.97000122070312,98.37999725341797,116.0,263244,2024-08-05
2024-08-12,110.41000366210938,110.41000366210938,114.11000061035156,106.52999877929688,107.11000061035156,105059,2024-08-12
2024-08-19,109.36000061035156,109.36000061035156,112.25,108.16000366210938,112.0,104519,2024-08-19
2024-08-26,107.61000061035156,107.61000061035156,111.87999725341797,104.80999755859375,110.0,189072,2024-08-26
2024-09-02,105.38999938964844,105.38999938964844,109.80000305175781,105.0,108.19999694824219,85728,2024-09-02
2024-09-09,110.2699966430664,110.2699966430664,126.0,104.4000015258789,107.0,1029080,2024-09-09
2024-09-16,110.83000183105469,110.83000183105469,127.44999694824219,108.0,110.9000015258789,1209630,2024-09-16
2024-09-23,108.16999816894531,108.16999816894531,114.30000305175781,108.0,111.4000015258789,196972,2024-09-23
2024-09-30,99.58000183105469,99.58000183105469,110.5199966430664,99.0,108.16999816894531,158558,2024-09-30
2024-10-07,97.08999633789062,97.08999633789062,103.9000015258789,95.61000061035156,103.9000015258789,192506,2024-10-07
2024-10-14,95.41999816894531,95.41999816894531,98.94000244140625,92.80000305175781,97.5999984741211,149302,2024-10-14
2024-10-21,87.95999908447266,87.95999908447266,98.0,87.01000213623047,98.0,103112,2024-10-21
2024-10-28,90.98999786376953,90.98999786376953,92.80999755859375,86.87000274658203,88.61000061035156,236797,2024-10-28
2024-11-04,86.04000091552734,86.04000091552734,92.0,85.01000213623047,92.0,309954,2024-11-04
2024-11-11,77.66999816894531,77.66999816894531,87.98999786376953,74.0,87.98999786376953,227155,2024-11-11
2024-11-18,77.47000122070312,77.47000122070312,83.79000091552734,74.01000213623047,79.22000122070312,120999,2024-11-18
2024-11-25,82.13999938964844,82.13999938964844,84.19000244140625,77.51000213623047,79.0199966430664,170020,2024-11-25
2024-12-02,84.12000274658203,84.12000274658203,84.75,80.05000305175781,83.80000305175781,127102,2024-12-02
2024-12-09,83.11000061035156,83.11000061035156,85.58000183105469,80.56999969482422,84.31999969482422,71416,2024-12-09
2024-12-16,74.7300033569336,74.7300033569336,84.0,73.3499984741211,83.11000061035156,137889,2024-12-16
2024-12-23,70.12000274658203,70.12000274658203,78.4800033569336,68.91000366210938,76.55999755859375,142801,2024-12-23
2024-12-30,72.56999969482422,72.56999969482422,76.0,70.30000305175781,70.9000015258789,184556,2024-12-30
2025-01-06,72.13999938964844,72.13999938964844,84.0,71.5,74.0,634967,2025-01-06
2025-01-13,73.0999984741211,73.0999984741211,81.12999725341797,67.0,72.13999938964844,962837,2025-01-13
2025-01-20,70.80999755859375,70.80999755859375,76.27999877929688,70.0999984741211,73.9000015258789,154464,2025-01-20
2025-01-27,70.62999725341797,70.62999725341797,72.94000244140625,62.779998779296875,70.80999755859375,346941,2025-01-27
2025-02-03,69.56999969482422,69.56999969482422,72.0,67.12000274658203,72.0,77976,2025-02-03
2025-02-10,60.15999984741211,60.15999984741211,70.80000305175781,59.25,70.80000305175781,172987,2025-02-10
2025-02-17,56.68000030517578,56.68000030517578,60.900001525878906,51.0,59.02000045776367,153942,2025-02-17
2025-02-24,53.29999923706055,53.29999923706055,58.040000915527344,51.0,56.68000030517578,49387,2025-02-24
2025-03-03,70.93000030517578,70.93000030517578,71.8499984741211,50.41999816894531,55.650001525878906,10209293,2025-03-03
2025-03-10,70.62999725341797,70.62999725341797,76.0999984741211,68.0999984741211,74.48999786376953,424469,2025-03-10
2025-03-17,69.2300033569336,69.2300033569336,73.88999938964844,66.25,73.88999938964844,226143,2025-03-17
2025-03-24,63.91999816894531,63.91999816894531,72.88999938964844,62.310001373291016,71.0,640135,2025-03-24
2025-03-31,67.01000213623047,67.01000213623047,73.69999694824219,63.91999816894531,63.91999816894531,5703741,2025-03-31
2025-04-07,67.76000213623047,67.76000213623047,69.44999694824219,54.15999984741211,54.15999984741211,478553,2025-04-07
2025-04-14,64.61000061035156,64.61000061035156,68.69999694824219,63.849998474121094,67.55999755859375,242852,2025-04-14
2025-04-21,58.369998931884766,58.369998931884766,66.0999984741211,57.0,65.5999984741211,1171320,2025-04-21
2025-04-28,54.810001373291016,54.810001373291016,61.0,53.810001373291016,59.540000915527344,381163,2025-04-28
2025-05-05,52.27000045776367,52.27000045776367,55.72999954223633,51.310001373291016,55.040000915527344,290932,2025-05-05
2025-05-12,54.41999816894531,54.41999816894531,57.900001525878906,53.599998474121094,56.0,542546,2025-05-12
2025-05-19,52.97999954223633,52.97999954223633,57.91999816894531,52.29999923706055,54.41999816894531,515906,2025-05-19
