Date,Adj Close_KEEPLEARN.NS,Close_KEEPLEARN.NS,High_KEEPLEARN.NS,Low_KEEPLEARN.NS,Open_KEEPLEARN.NS,Volume_KEEPLEARN.NS,Date
2021-03-22,0.6665539741516113,0.6665539741516113,0.6665539741516113,0.6348140239715576,0.6348140239715576,76836,2021-03-22
2021-03-29,0.7617759704589844,0.7617759704589844,0.7617759704589844,0.6665539741516113,0.6665539741516113,21109,2021-03-29
2021-04-05,0.6665539741516113,0.6665539741516113,0.8252580165863037,0.6665539741516113,0.793516993522644,269129,2021-04-05
2021-04-12,0.603073000907898,0.603073000907898,0.6665539741516113,0.603073000907898,0.6665539741516113,3465,2021-04-12
2021-04-19,0.5713319778442383,0.5713319778442383,0.6348140239715576,0.5713319778442383,0.603073000907898,98631,2021-04-19
2021-04-26,0.603073000907898,0.603073000907898,0.6348140239715576,0.5078510046005249,0.5395910143852234,142300,2021-04-26
2021-05-03,0.5713319778442383,0.5713319778442383,0.603073000907898,0.5395910143852234,0.603073000907898,176724,2021-05-03
2021-05-10,0.5395910143852234,0.5395910143852234,0.603073000907898,0.4761100113391876,0.5713319778442383,197308,2021-05-10
2021-05-17,0.5078510046005249,0.5078510046005249,0.5713319778442383,0.4761100113391876,0.5713319778442383,255736,2021-05-17
2021-05-24,0.5078510046005249,0.5078510046005249,0.5395910143852234,0.4761100113391876,0.5078510046005249,194204,2021-05-24
2021-05-31,0.44436898827552795,0.44436898827552795,0.5078510046005249,0.44436898827552795,0.4761100113391876,81551,2021-05-31
2021-06-07,0.5078510046005249,0.5078510046005249,0.5078510046005249,0.41262900829315186,0.44436898827552795,200522,2021-06-07
2021-06-14,0.6665539741516113,0.6665539741516113,0.6665539741516113,0.5078510046005249,0.5395910143852234,289965,2021-06-14
2021-06-21,0.8252580165863037,0.8252580165863037,0.8252580165863037,0.698294997215271,0.698294997215271,277598,2021-06-21
2021-06-28,0.9839609861373901,0.9839609861373901,0.9839609861373901,0.8569980263710022,0.8569980263710022,458476,2021-06-28
2021-07-05,1.0474430322647095,1.0474430322647095,1.0474430322647095,0.9839609861373901,1.0157020092010498,133437,2021-07-05
2021-07-12,1.0157020092010498,1.0157020092010498,1.0157020092010498,1.0157020092010498,1.0157020092010498,21754,2021-07-12
2021-07-19,0.9839609861373901,0.9839609861373901,0.9839609861373901,0.9839609861373901,0.9839609861373901,4946,2021-07-19
2021-07-26,0.9522209763526917,0.9522209763526917,0.9522209763526917,0.9522209763526917,0.9522209763526917,111654,2021-07-26
2021-08-02,0.9204800128936768,0.9204800128936768,0.9839609861373901,0.9204800128936768,0.9204800128936768,111846,2021-08-02
2021-08-09,0.8252580165863037,0.8252580165863037,0.9204800128936768,0.8252580165863037,0.8887389898300171,30841,2021-08-09
2021-08-16,0.8252580165863037,0.8252580165863037,0.8569980263710022,0.8252580165863037,0.8252580165863037,93013,2021-08-16
2021-08-23,0.8569980263710022,0.8569980263710022,0.8569980263710022,0.8252580165863037,0.8252580165863037,3481,2021-08-23
2021-08-30,0.8252580165863037,0.8252580165863037,0.8569980263710022,0.8252580165863037,0.8569980263710022,4116,2021-08-30
2021-09-06,0.793516993522644,0.793516993522644,0.793516993522644,0.793516993522644,0.793516993522644,23682,2021-09-06
2021-09-13,0.7617759704589844,0.7617759704589844,0.7617759704589844,0.7617759704589844,0.7617759704589844,67,2021-09-13
2021-09-20,0.7300360202789307,0.7300360202789307,0.7300360202789307,0.7300360202789307,0.7300360202789307,1,2021-09-20
2021-09-27,0.7300360202789307,0.7300360202789307,0.7300360202789307,0.698294997215271,0.7300360202789307,21478,2021-09-27
2021-10-04,0.698294997215271,0.698294997215271,0.7300360202789307,0.698294997215271,0.7300360202789307,163,2021-10-04
2021-10-11,0.6665539741516113,0.6665539741516113,0.6665539741516113,0.6665539741516113,0.6665539741516113,5670,2021-10-11
2021-10-18,0.6348140239715576,0.6348140239715576,0.6665539741516113,0.6348140239715576,0.6348140239715576,25676,2021-10-18
2021-10-25,0.6665539741516113,0.6665539741516113,0.6665539741516113,0.6665539741516113,0.6665539741516113,89248,2021-10-25
2021-11-01,0.6665539741516113,0.6665539741516113,0.6665539741516113,0.6348140239715576,0.6348140239715576,54860,2021-11-01
2021-11-08,0.8252580165863037,0.8252580165863037,0.8252580165863037,0.698294997215271,0.698294997215271,91231,2021-11-08
2021-11-15,0.9522209763526917,0.9522209763526917,0.9522209763526917,0.8252580165863037,0.8252580165863037,59314,2021-11-15
2021-11-22,1.0791829824447632,1.0791829824447632,1.0791829824447632,0.9839609861373901,0.9839609861373901,393172,2021-11-22
2021-11-29,1.0474430322647095,1.0474430322647095,1.1109240055084229,1.0474430322647095,1.1109240055084229,20686,2021-11-29
2021-12-06,1.0474430322647095,1.0474430322647095,1.0791829824447632,1.0157020092010498,1.0791829824447632,45767,2021-12-06
2021-12-13,1.0157020092010498,1.0157020092010498,1.0791829824447632,1.0157020092010498,1.0474430322647095,16363,2021-12-13
2021-12-20,1.0157020092010498,1.0157020092010498,1.0157020092010498,1.0157020092010498,1.0157020092010498,16573,2021-12-20
2021-12-27,0.9839609861373901,0.9839609861373901,1.0157020092010498,0.9839609861373901,1.0157020092010498,30728,2021-12-27
2022-01-03,0.9839609861373901,0.9839609861373901,0.9839609861373901,0.9839609861373901,0.9839609861373901,6924,2022-01-03
2022-01-10,1.0157020092010498,1.0157020092010498,1.0157020092010498,0.9522209763526917,1.0157020092010498,60012,2022-01-10
2022-01-17,1.0157020092010498,1.0157020092010498,1.0157020092010498,1.0157020092010498,1.0157020092010498,9057,2022-01-17
2022-01-24,0.9839609861373901,0.9839609861373901,1.0157020092010498,0.9839609861373901,1.0157020092010498,37018,2022-01-24
2022-01-31,0.9522209763526917,0.9522209763526917,0.9522209763526917,0.9522209763526917,0.9522209763526917,1575,2022-01-31
2022-02-07,0.9522209763526917,0.9522209763526917,0.9522209763526917,0.9522209763526917,0.9522209763526917,0,2022-02-07
2022-02-14,0.9204800128936768,0.9204800128936768,0.9522209763526917,0.9204800128936768,0.9522209763526917,4390,2022-02-14
