Date,Adj Close_SURANAT&P.NS,Close_SURANAT&P.NS,High_SURANAT&P.NS,Low_SURANAT&P.NS,Open_SURANAT&P.NS,Volume_SURANAT&P.NS,Date
2020-11-23,3.799999952316284,3.799999952316284,4.0,3.75,3.9000000953674316,51669,2020-11-23
2020-11-30,4.099999904632568,4.099999904632568,4.349999904632568,3.6500000953674316,3.799999952316284,182955,2020-11-30
2020-12-07,4.150000095367432,4.150000095367432,4.449999809265137,3.75,4.449999809265137,547589,2020-12-07
2020-12-14,4.550000190734863,4.550000190734863,5.650000095367432,3.950000047683716,4.150000095367432,3043390,2020-12-14
2020-12-21,4.900000095367432,4.900000095367432,5.650000095367432,4.099999904632568,4.599999904632568,1504247,2020-12-21
2020-12-28,6.949999809265137,6.949999809265137,6.949999809265137,4.449999809265137,5.25,6302090,2020-12-28
2021-01-04,6.099999904632568,6.099999904632568,7.599999904632568,5.900000095367432,7.300000190734863,5674589,2021-01-04
2021-01-11,5.800000190734863,5.800000190734863,6.150000095367432,5.349999904632568,6.0,1372297,2021-01-11
2021-01-18,5.050000190734863,5.050000190734863,5.849999904632568,5.0,5.75,827622,2021-01-18
2021-01-25,4.75,4.75,5.150000095367432,4.449999809265137,5.050000190734863,715929,2021-01-25
2021-02-01,4.900000095367432,4.900000095367432,5.25,4.75,4.949999809265137,656843,2021-02-01
2021-02-08,4.800000190734863,4.800000190734863,5.0,4.599999904632568,4.800000190734863,363155,2021-02-08
2021-02-15,4.75,4.75,5.0,4.5,5.0,463014,2021-02-15
2021-02-22,4.599999904632568,4.599999904632568,4.849999904632568,4.400000095367432,4.849999904632568,226650,2021-02-22
2021-03-01,4.75,4.75,4.949999809265137,4.550000190734863,4.699999809265137,380268,2021-03-01
2021-03-08,4.650000095367432,4.650000095367432,4.900000095367432,4.599999904632568,4.900000095367432,136192,2021-03-08
2021-03-15,4.199999809265137,4.199999809265137,4.75,4.150000095367432,4.75,423694,2021-03-15
2021-03-22,4.300000190734863,4.300000190734863,4.550000190734863,3.950000047683716,4.099999904632568,321463,2021-03-22
2021-03-29,4.25,4.25,4.5,4.050000190734863,4.300000190734863,122791,2021-03-29
2021-04-05,4.449999809265137,4.449999809265137,4.75,4.0,4.300000190734863,181533,2021-04-05
2021-04-12,4.25,4.25,4.449999809265137,3.8499999046325684,4.300000190734863,107148,2021-04-12
2021-04-19,4.150000095367432,4.150000095367432,4.349999904632568,3.8499999046325684,4.349999904632568,144939,2021-04-19
2021-04-26,4.150000095367432,4.150000095367432,4.5,4.099999904632568,4.349999904632568,133555,2021-04-26
2021-05-03,4.449999809265137,4.449999809265137,4.599999904632568,4.0,4.150000095367432,216337,2021-05-03
2021-05-10,4.550000190734863,4.550000190734863,4.849999904632568,4.300000190734863,4.550000190734863,662887,2021-05-10
2021-05-17,4.75,4.75,4.900000095367432,4.25,4.75,1027933,2021-05-17
2021-05-24,5.199999809265137,5.199999809265137,5.900000095367432,4.949999809265137,4.949999809265137,1285957,2021-05-24
2021-05-31,5.300000190734863,5.300000190734863,5.449999809265137,4.949999809265137,5.099999904632568,770483,2021-05-31
2021-06-07,6.050000190734863,6.050000190734863,6.349999904632568,5.300000190734863,5.5,1892172,2021-06-07
2021-06-14,6.949999809265137,6.949999809265137,7.050000190734863,6.099999904632568,6.300000190734863,2370465,2021-06-14
2021-06-21,6.349999904632568,6.349999904632568,7.400000095367432,6.349999904632568,7.150000095367432,1777415,2021-06-21
2021-06-28,7.25,7.25,7.349999904632568,6.050000190734863,6.099999904632568,1466989,2021-06-28
2021-07-05,7.5,7.5,8.300000190734863,7.150000095367432,7.599999904632568,2115518,2021-07-05
2021-07-12,7.050000190734863,7.050000190734863,7.699999809265137,6.849999904632568,7.650000095367432,1298499,2021-07-12
2021-07-19,6.650000095367432,6.650000095367432,7.550000190734863,6.599999904632568,7.25,815935,2021-07-19
2021-07-26,6.550000190734863,6.550000190734863,7.0,6.150000095367432,6.800000190734863,581950,2021-07-26
2021-08-02,7.300000190734863,7.300000190734863,7.300000190734863,6.5,6.849999904632568,1043653,2021-08-02
2021-08-09,7.050000190734863,7.050000190734863,8.0,6.150000095367432,7.650000095367432,1665630,2021-08-09
2021-08-16,6.300000190734863,6.300000190734863,7.400000095367432,6.099999904632568,7.400000095367432,560914,2021-08-16
2021-08-23,6.25,6.25,6.550000190734863,5.900000095367432,6.300000190734863,479122,2021-08-23
2021-08-30,6.550000190734863,6.550000190734863,7.0,6.25,6.449999809265137,587475,2021-08-30
2021-09-06,6.25,6.25,6.699999809265137,6.050000190734863,6.699999809265137,342660,2021-09-06
2021-09-13,6.900000095367432,6.900000095367432,7.449999809265137,6.099999904632568,6.150000095367432,904218,2021-09-13
2021-09-20,7.650000095367432,7.650000095367432,7.849999904632568,6.550000190734863,6.650000095367432,1850858,2021-09-20
2021-09-27,8.75,8.75,10.100000381469727,7.75,7.849999904632568,3494486,2021-09-27
2021-10-04,9.25,9.25,9.449999809265137,8.350000381469727,8.600000381469727,2708719,2021-10-04
2021-10-11,10.149999618530273,10.149999618530273,11.149999618530273,9.449999809265137,9.550000190734863,2037826,2021-10-11
2021-10-18,8.899999618530273,8.899999618530273,10.949999809265137,8.850000381469727,10.350000381469727,2106487,2021-10-18
2021-10-25,9.300000190734863,9.300000190734863,10.149999618530273,8.300000190734863,9.199999809265137,1354013,2021-10-25
2021-11-01,9.25,9.25,9.800000190734863,8.949999809265137,9.300000190734863,900132,2021-11-01
2021-11-08,8.75,8.75,9.5,8.649999618530273,9.399999618530273,798490,2021-11-08
2021-11-15,8.100000381469727,8.100000381469727,8.75,7.949999809265137,8.449999809265137,851119,2021-11-15
2021-11-22,7.949999809265137,7.949999809265137,8.449999809265137,7.800000190734863,8.449999809265137,889388,2021-11-22
2021-11-29,8.0,8.0,8.149999618530273,7.449999809265137,7.900000095367432,994692,2021-11-29
2021-12-06,8.649999618530273,8.649999618530273,8.949999809265137,7.949999809265137,8.199999809265137,985564,2021-12-06
2021-12-13,10.350000381469727,10.350000381469727,11.100000381469727,8.600000381469727,8.850000381469727,3787513,2021-12-13
2021-12-20,9.949999809265137,9.949999809265137,10.300000190734863,9.149999618530273,9.850000381469727,1323261,2021-12-20
2021-12-27,10.550000190734863,10.550000190734863,10.649999618530273,9.699999809265137,9.850000381469727,2258294,2021-12-27
2022-01-03,13.350000381469727,13.350000381469727,13.350000381469727,11.050000190734863,11.050000190734863,2494374,2022-01-03
2022-01-10,15.649999618530273,15.649999618530273,15.850000381469727,14.0,14.0,4014306,2022-01-10
2022-01-17,15.199999809265137,15.199999809265137,17.950000762939453,15.199999809265137,16.399999618530273,2478159,2022-01-17
2022-01-24,16.600000381469727,16.600000381469727,16.600000381469727,13.75,14.449999809265137,929769,2022-01-24
2022-01-31,15.050000190734863,15.050000190734863,17.350000381469727,14.350000381469727,17.350000381469727,1059237,2022-01-31
2022-02-07,13.75,13.75,15.399999618530273,12.800000190734863,14.600000381469727,773477,2022-02-07
2022-02-14,12.850000381469727,12.850000381469727,13.949999809265137,12.449999809265137,13.100000381469727,502320,2022-02-14
2022-02-21,10.850000381469727,10.850000381469727,12.699999809265137,10.75,12.699999809265137,446285,2022-02-21
2022-02-28,10.850000381469727,10.850000381469727,11.100000381469727,9.949999809265137,11.100000381469727,444638,2022-02-28
2022-03-07,12.25,12.25,12.25,10.0,10.350000381469727,451130,2022-03-07
2022-03-14,12.399999618530273,12.399999618530273,13.100000381469727,11.850000381469727,12.800000190734863,337947,2022-03-14
2022-03-21,11.100000381469727,11.100000381469727,12.649999618530273,10.5,12.350000381469727,336234,2022-03-21
2022-03-28,10.75,10.75,11.449999809265137,10.050000190734863,11.449999809265137,532079,2022-03-28
2022-04-04,14.550000190734863,14.550000190734863,14.550000190734863,11.0,11.25,986233,2022-04-04
2022-04-11,14.600000381469727,14.600000381469727,16.0,14.449999809265137,15.699999809265137,1332405,2022-04-11
2022-04-18,14.149999618530273,14.149999618530273,14.899999618530273,12.800000190734863,14.649999618530273,1262800,2022-04-18
2022-04-25,13.25,13.25,14.399999618530273,12.699999809265137,14.149999618530273,743010,2022-04-25
2022-05-02,12.050000190734863,12.050000190734863,13.449999809265137,11.899999618530273,13.25,453340,2022-05-02
2022-05-09,10.800000190734863,10.800000190734863,12.699999809265137,10.399999618530273,12.050000190734863,775167,2022-05-09
2022-05-16,11.149999618530273,11.149999618530273,12.100000381469727,10.600000381469727,10.649999618530273,557374,2022-05-16
2022-05-23,11.199999809265137,11.199999809265137,11.699999809265137,10.350000381469727,11.600000381469727,466110,2022-05-23
2022-05-30,11.600000381469727,11.600000381469727,12.25,11.0,11.75,518818,2022-05-30
2022-06-06,11.050000190734863,11.050000190734863,11.800000190734863,10.899999618530273,11.75,363445,2022-06-06
2022-06-13,9.800000190734863,9.800000190734863,11.399999618530273,9.5,10.899999618530273,346220,2022-06-13
2022-06-20,9.649999618530273,9.649999618530273,10.199999809265137,8.75,10.0,341685,2022-06-20
2022-06-27,10.100000381469727,10.100000381469727,10.899999618530273,9.649999618530273,10.25,426465,2022-06-27
2022-07-04,10.050000190734863,10.050000190734863,10.399999618530273,9.600000381469727,10.100000381469727,324007,2022-07-04
2022-07-11,10.300000190734863,10.300000190734863,11.0,9.899999618530273,10.149999618530273,444381,2022-07-11
2022-07-18,11.100000381469727,11.100000381469727,11.600000381469727,9.649999618530273,10.550000190734863,415663,2022-07-18
2022-07-25,12.300000190734863,12.300000190734863,13.800000190734863,11.699999809265137,12.199999809265137,1520558,2022-07-25
2022-08-01,11.449999809265137,11.449999809265137,12.850000381469727,11.300000190734863,12.649999618530273,569646,2022-08-01
2022-08-08,11.5,11.5,12.199999809265137,11.100000381469727,11.100000381469727,415097,2022-08-08
2022-08-15,11.300000190734863,11.300000190734863,11.850000381469727,11.149999618530273,11.5,300637,2022-08-15
2022-08-22,11.399999618530273,11.399999618530273,11.600000381469727,10.850000381469727,11.050000190734863,340842,2022-08-22
2022-08-29,12.350000381469727,12.350000381469727,12.350000381469727,11.0,11.399999618530273,553004,2022-08-29
2022-09-05,12.949999809265137,12.949999809265137,13.699999809265137,12.25,12.850000381469727,1106371,2022-09-05
2022-09-12,12.050000190734863,12.050000190734863,13.300000190734863,12.0,13.100000381469727,438560,2022-09-12
2022-09-19,12.199999809265137,12.199999809265137,12.600000381469727,11.350000381469727,12.199999809265137,510019,2022-09-19
2022-09-26,11.25,11.25,12.800000190734863,11.050000190734863,12.100000381469727,334271,2022-09-26
2022-10-03,11.550000190734863,11.550000190734863,12.0,11.199999809265137,11.25,279806,2022-10-03
2022-10-10,11.300000190734863,11.300000190734863,12.399999618530273,11.050000190734863,11.800000190734863,273743,2022-10-10
2022-10-17,10.550000190734863,10.550000190734863,11.649999618530273,10.5,11.5,366580,2022-10-17
2022-10-24,10.800000190734863,10.800000190734863,11.100000381469727,10.5,10.800000190734863,135275,2022-10-24
2022-10-31,11.300000190734863,11.300000190734863,11.800000190734863,10.899999618530273,10.899999618530273,445999,2022-10-31
2022-11-07,10.949999809265137,10.949999809265137,11.5,10.699999809265137,11.0,278535,2022-11-07
2022-11-14,10.649999618530273,10.649999618530273,11.050000190734863,10.550000190734863,10.550000190734863,343722,2022-11-14
2022-11-21,11.0,11.0,11.399999618530273,10.100000381469727,10.800000190734863,858601,2022-11-21
2022-11-28,10.949999809265137,10.949999809265137,11.0,10.550000190734863,11.0,396395,2022-11-28
2022-12-05,11.199999809265137,11.199999809265137,11.75,10.899999618530273,11.0,594818,2022-12-05
2022-12-12,11.25,11.25,11.649999618530273,11.100000381469727,11.399999618530273,389561,2022-12-12
2022-12-19,9.550000190734863,9.550000190734863,11.600000381469727,9.350000381469727,11.5,582803,2022-12-19
2022-12-26,11.0,11.0,11.399999618530273,9.350000381469727,9.600000381469727,385202,2022-12-26
2023-01-02,11.800000190734863,11.800000190734863,13.0,10.699999809265137,11.25,1303013,2023-01-02
2023-01-09,11.149999618530273,11.149999618530273,12.300000190734863,11.100000381469727,12.300000190734863,305451,2023-01-09
2023-01-16,11.5,11.5,12.25,11.050000190734863,11.050000190734863,764381,2023-01-16
2023-01-23,11.399999618530273,11.399999618530273,12.25,11.300000190734863,11.850000381469727,406753,2023-01-23
2023-01-30,10.75,10.75,11.899999618530273,10.5,11.350000381469727,351056,2023-01-30
2023-02-06,10.449999809265137,10.449999809265137,11.149999618530273,10.149999618530273,10.949999809265137,366543,2023-02-06
2023-02-13,9.399999618530273,9.399999618530273,10.800000190734863,9.0,10.5,615648,2023-02-13
2023-02-20,9.399999618530273,9.399999618530273,9.899999618530273,9.050000190734863,9.399999618530273,378076,2023-02-20
2023-02-27,9.550000190734863,9.550000190734863,9.850000381469727,9.050000190734863,9.5,236633,2023-02-27
2023-03-06,9.699999809265137,9.699999809265137,10.300000190734863,9.399999618530273,9.600000381469727,366477,2023-03-06
2023-03-13,9.350000381469727,9.350000381469727,9.75,9.050000190734863,9.5,328952,2023-03-13
2023-03-20,8.800000190734863,8.800000190734863,9.699999809265137,8.649999618530273,9.600000381469727,318231,2023-03-20
2023-03-27,8.350000381469727,8.350000381469727,9.0,7.599999904632568,8.699999809265137,486822,2023-03-27
2023-04-03,9.100000381469727,9.100000381469727,9.25,8.550000190734863,9.0,120449,2023-04-03
2023-04-10,9.25,9.25,9.75,8.399999618530273,9.75,247285,2023-04-10
2023-04-17,9.050000190734863,9.050000190734863,9.399999618530273,8.949999809265137,9.350000381469727,273652,2023-04-17
2023-04-24,9.100000381469727,9.100000381469727,9.399999618530273,8.949999809265137,9.050000190734863,302895,2023-04-24
2023-05-01,9.300000190734863,9.300000190734863,9.699999809265137,9.0,9.100000381469727,323381,2023-05-01
2023-05-08,9.100000381469727,9.100000381469727,9.5,8.899999618530273,9.100000381469727,183431,2023-05-08
2023-05-15,9.0,9.0,9.350000381469727,8.949999809265137,9.050000190734863,292039,2023-05-15
2023-05-22,9.149999618530273,9.149999618530273,9.399999618530273,8.949999809265137,9.100000381469727,305913,2023-05-22
2023-05-29,9.300000190734863,9.300000190734863,10.0,9.100000381469727,9.399999618530273,570915,2023-05-29
2023-06-05,9.5,9.5,9.600000381469727,9.100000381469727,9.300000190734863,296067,2023-06-05
2023-06-12,9.350000381469727,9.350000381469727,9.899999618530273,9.199999809265137,9.649999618530273,389119,2023-06-12
2023-06-19,9.449999809265137,9.449999809265137,9.699999809265137,9.100000381469727,9.5,260054,2023-06-19
2023-06-26,9.399999618530273,9.399999618530273,9.600000381469727,9.100000381469727,9.600000381469727,233505,2023-06-26
2023-07-03,9.25,9.25,9.600000381469727,9.100000381469727,9.350000381469727,261345,2023-07-03
2023-07-10,9.0,9.0,9.350000381469727,8.850000381469727,9.100000381469727,333771,2023-07-10
2023-07-17,9.100000381469727,9.100000381469727,9.300000190734863,8.899999618530273,9.199999809265137,312324,2023-07-17
2023-07-24,9.5,9.5,10.350000381469727,9.199999809265137,9.25,989077,2023-07-24
2023-07-31,9.75,9.75,10.399999618530273,9.449999809265137,10.0,753562,2023-07-31
2023-08-07,10.25,10.25,11.699999809265137,9.949999809265137,10.25,4119954,2023-08-07
2023-08-14,9.800000190734863,9.800000190734863,10.350000381469727,9.699999809265137,10.300000190734863,479469,2023-08-14
2023-08-21,12.199999809265137,12.199999809265137,13.5,9.75,9.850000381469727,7344631,2023-08-21
2023-08-28,11.75,11.75,12.399999618530273,11.699999809265137,12.350000381469727,961504,2023-08-28
2023-09-04,11.699999809265137,11.699999809265137,12.100000381469727,11.600000381469727,12.0,974648,2023-09-04
2023-09-11,12.0,12.0,12.350000381469727,10.5,11.899999618530273,1403816,2023-09-11
2023-09-18,11.050000190734863,11.050000190734863,12.100000381469727,11.0,12.0,531532,2023-09-18
2023-09-25,12.100000381469727,12.100000381469727,12.699999809265137,10.649999618530273,11.25,1004480,2023-09-25
2023-10-02,11.699999809265137,11.699999809265137,12.199999809265137,11.199999809265137,12.100000381469727,425702,2023-10-02
2023-10-09,11.350000381469727,11.350000381469727,11.699999809265137,10.100000381469727,11.699999809265137,387910,2023-10-09
2023-10-16,10.899999618530273,10.899999618530273,11.5,10.850000381469727,11.5,417080,2023-10-16
2023-10-23,10.25,10.25,11.100000381469727,9.449999809265137,10.699999809265137,430115,2023-10-23
2023-10-30,11.399999618530273,11.399999618530273,11.75,10.300000190734863,10.5,418314,2023-10-30
2023-11-06,11.5,11.5,12.199999809265137,11.050000190734863,11.5,1084658,2023-11-06
2023-11-13,11.5,11.5,12.0,11.350000381469727,11.850000381469727,549945,2023-11-13
2023-11-20,11.399999618530273,11.399999618530273,12.100000381469727,11.25,11.5,816342,2023-11-20
2023-11-27,10.899999618530273,10.899999618530273,11.600000381469727,10.5,11.399999618530273,614693,2023-11-27
2023-12-04,11.100000381469727,11.100000381469727,11.800000190734863,10.850000381469727,11.800000190734863,652510,2023-12-04
2023-12-11,14.399999618530273,14.399999618530273,15.399999618530273,10.949999809265137,11.350000381469727,10509045,2023-12-11
2023-12-18,16.149999618530273,16.149999618530273,17.549999237060547,14.600000381469727,15.0,10929256,2023-12-18
2023-12-25,15.449999809265137,15.449999809265137,16.850000381469727,14.600000381469727,16.149999618530273,1714494,2023-12-25
2024-01-01,16.100000381469727,16.100000381469727,16.5,15.050000190734863,15.800000190734863,1365482,2024-01-01
2024-01-08,16.299999237060547,16.299999237060547,17.0,15.850000381469727,16.700000762939453,1242033,2024-01-08
2024-01-15,15.649999618530273,15.649999618530273,16.700000762939453,15.100000381469727,16.700000762939453,881456,2024-01-15
2024-01-22,16.950000762939453,16.950000762939453,16.950000762939453,15.649999618530273,15.649999618530273,956785,2024-01-22
2024-01-29,20.649999618530273,20.649999618530273,20.899999618530273,17.700000762939453,17.75,4246235,2024-01-29
2024-02-05,17.799999237060547,17.799999237060547,20.950000762939453,17.0,20.950000762939453,1401479,2024-02-05
2024-02-12,18.25,18.25,19.549999237060547,16.950000762939453,18.200000762939453,1384442,2024-02-12
2024-02-19,17.5,17.5,19.049999237060547,17.299999237060547,18.899999618530273,769314,2024-02-19
2024-02-26,17.850000381469727,17.850000381469727,18.899999618530273,17.350000381469727,18.149999618530273,842613,2024-02-26
2024-03-04,16.25,16.25,18.75,15.699999809265137,18.75,599831,2024-03-04
2024-03-11,15.899999618530273,15.899999618530273,17.0,14.149999618530273,16.549999237060547,466476,2024-03-11
2024-03-18,15.399999618530273,15.399999618530273,16.600000381469727,14.949999809265137,16.5,356182,2024-03-18
2024-03-25,14.699999809265137,14.699999809265137,16.0,14.5,15.399999618530273,277487,2024-03-25
2024-04-01,18.200000762939453,18.200000762939453,18.600000381469727,14.949999809265137,15.199999809265137,462555,2024-04-01
2024-04-08,16.799999237060547,16.799999237060547,17.850000381469727,16.799999237060547,17.850000381469727,117914,2024-04-08
2024-04-15,15.75,15.75,16.5,15.699999809265137,16.5,110980,2024-04-15
2024-04-22,15.449999809265137,15.449999809265137,15.75,15.449999809265137,15.550000190734863,180864,2024-04-22
2024-04-29,14.899999618530273,14.899999618530273,15.449999809265137,14.899999618530273,15.149999618530273,143503,2024-04-29
2024-05-06,14.399999618530273,14.399999618530273,14.899999618530273,14.399999618530273,14.899999618530273,135737,2024-05-06
2024-05-13,17.049999237060547,17.049999237060547,17.100000381469727,14.25,14.300000190734863,550037,2024-05-13
2024-05-20,17.350000381469727,17.350000381469727,18.600000381469727,16.299999237060547,16.299999237060547,804083,2024-05-20
2024-05-27,17.850000381469727,17.850000381469727,18.649999618530273,17.25,17.75,1687594,2024-05-27
2024-06-03,18.75,18.75,19.5,16.799999237060547,18.700000762939453,2596447,2024-06-03
2024-06-10,18.690000534057617,18.690000534057617,19.700000762939453,17.899999618530273,19.700000762939453,1355815,2024-06-10
2024-06-17,21.950000762939453,21.950000762939453,24.299999237060547,18.690000534057617,18.690000534057617,5455876,2024-06-17
2024-06-24,24.329999923706055,24.329999923706055,26.450000762939453,22.110000610351562,23.18000030517578,8378076,2024-06-24
2024-07-01,28.06999969482422,28.06999969482422,29.600000381469727,25.200000762939453,25.25,2374312,2024-07-01
2024-07-08,26.510000228881836,26.510000228881836,26.65999984741211,22.84000015258789,26.65999984741211,2269982,2024-07-08
2024-07-15,26.149999618530273,26.149999618530273,29.219999313354492,25.850000381469727,27.829999923706055,2033424,2024-07-15
2024-07-22,25.43000030517578,25.43000030517578,28.399999618530273,24.899999618530273,26.350000381469727,1622399,2024-07-22
2024-07-29,24.969999313354492,24.969999313354492,26.149999618530273,23.719999313354492,25.469999313354492,1332363,2024-07-29
2024-08-05,22.959999084472656,22.959999084472656,24.5,21.600000381469727,24.030000686645508,974307,2024-08-05
2024-08-12,22.440000534057617,22.440000534057617,23.399999618530273,20.850000381469727,22.459999084472656,818656,2024-08-12
2024-08-19,22.110000610351562,22.110000610351562,23.979999542236328,21.280000686645508,22.389999389648438,1021197,2024-08-19
2024-08-26,20.809999465942383,20.809999465942383,22.850000381469727,20.549999237060547,22.110000610351562,549544,2024-08-26
2024-09-02,21.049999237060547,21.049999237060547,22.440000534057617,20.049999237060547,20.799999237060547,677313,2024-09-02
2024-09-09,22.489999771118164,22.489999771118164,23.0,20.059999465942383,20.75,881792,2024-09-09
2024-09-16,24.65999984741211,24.65999984741211,26.0,21.899999618530273,22.950000762939453,2207891,2024-09-16
2024-09-23,23.920000076293945,23.920000076293945,25.389999389648438,23.5,24.5,1025378,2024-09-23
2024-09-30,22.25,22.25,24.510000228881836,22.0,24.399999618530273,610153,2024-09-30
2024-10-07,21.700000762939453,21.700000762939453,23.149999618530273,20.06999969482422,22.0,778984,2024-10-07
2024-10-14,23.25,23.25,24.700000762939453,22.049999237060547,22.049999237060547,1223218,2024-10-14
2024-10-21,19.989999771118164,19.989999771118164,23.690000534057617,19.5,23.690000534057617,852592,2024-10-21
2024-10-28,23.139999389648438,23.139999389648438,23.450000762939453,19.6200008392334,19.979999542236328,579963,2024-10-28
2024-11-04,22.09000015258789,22.09000015258789,24.139999389648438,21.920000076293945,24.139999389648438,637643,2024-11-04
2024-11-11,20.469999313354492,20.469999313354492,22.940000534057617,19.559999465942383,22.100000381469727,442496,2024-11-11
2024-11-18,19.3700008392334,19.3700008392334,20.989999771118164,19.190000534057617,20.989999771118164,552474,2024-11-18
2024-11-25,19.969999313354492,19.969999313354492,20.84000015258789,19.100000381469727,20.0,632165,2024-11-25
2024-12-02,22.850000381469727,22.850000381469727,23.360000610351562,19.90999984741211,20.3700008392334,1009847,2024-12-02
2024-12-09,23.079999923706055,23.079999923706055,23.690000534057617,22.31999969482422,22.860000610351562,882055,2024-12-09
2024-12-16,23.219999313354492,23.219999313354492,25.0,22.899999618530273,22.899999618530273,1328832,2024-12-16
2024-12-23,24.299999237060547,24.299999237060547,25.0,23.219999313354492,23.68000030517578,848548,2024-12-23
2024-12-30,24.610000610351562,24.610000610351562,26.43000030517578,22.850000381469727,24.209999084472656,1921489,2024-12-30
2025-01-06,22.31999969482422,22.31999969482422,24.860000610351562,22.040000915527344,24.610000610351562,1248333,2025-01-06
2025-01-13,23.84000015258789,23.84000015258789,25.899999618530273,20.610000610351562,22.0,2021731,2025-01-13
2025-01-20,22.100000381469727,22.100000381469727,24.989999771118164,21.81999969482422,24.989999771118164,914878,2025-01-20
2025-01-27,21.729999542236328,21.729999542236328,22.940000534057617,19.729999542236328,21.510000228881836,674206,2025-01-27
2025-02-03,21.229999542236328,21.229999542236328,21.969999313354492,20.790000915527344,21.969999313354492,390677,2025-02-03
2025-02-10,19.610000610351562,19.610000610351562,21.489999771118164,18.25,21.100000381469727,1049133,2025-02-10
2025-02-17,19.420000076293945,19.420000076293945,19.969999313354492,18.600000381469727,19.010000228881836,515073,2025-02-17
2025-02-24,17.899999618530273,17.899999618530273,19.440000534057617,17.549999237060547,19.360000610351562,291104,2025-02-24
2025-03-03,20.829999923706055,20.829999923706055,21.25,16.6299991607666,17.110000610351562,1028463,2025-03-03
2025-03-10,19.530000686645508,19.530000686645508,21.43000030517578,19.149999618530273,21.43000030517578,496025,2025-03-10
2025-03-17,20.010000228881836,20.010000228881836,20.600000381469727,18.450000762939453,19.25,577921,2025-03-17
2025-03-24,18.850000381469727,18.850000381469727,20.489999771118164,18.5,20.200000762939453,560968,2025-03-24
2025-03-31,18.969999313354492,18.969999313354492,19.8799991607666,18.850000381469727,18.850000381469727,162160,2025-03-31
2025-04-07,18.65999984741211,18.65999984741211,19.100000381469727,16.299999237060547,16.510000228881836,230296,2025-04-07
2025-04-14,18.6200008392334,18.6200008392334,19.5,18.5,19.0,263636,2025-04-14
2025-04-21,18.3700008392334,18.3700008392334,19.469999313354492,18.049999237060547,18.6200008392334,422153,2025-04-21
2025-04-28,17.610000610351562,17.610000610351562,18.889999389648438,17.520000457763672,18.049999237060547,222892,2025-04-28
2025-05-05,17.489999771118164,17.489999771118164,18.75,17.0,17.5,342395,2025-05-05
2025-05-12,19.920000076293945,19.920000076293945,20.200000762939453,17.84000015258789,18.75,549183,2025-05-12
2025-05-19,20.09000015258789,20.09000015258789,23.5,19.149999618530273,20.31999969482422,1601551,2025-05-19
2025-05-26,20.15999984741211,20.15999984741211,21.0,19.260000228881836,20.190000534057617,659791,2025-05-26
2025-06-02,19.989999771118164,19.989999771118164,20.889999389648438,19.700000762939453,20.290000915527344,843852,2025-06-02
2025-06-09,19.420000076293945,19.420000076293945,21.149999618530273,19.170000076293945,19.709999084472656,700971,2025-06-09
2025-06-16,18.969999313354492,18.969999313354492,19.850000381469727,18.649999618530273,19.299999237060547,779946,2025-06-16
2025-06-23,19.34000015258789,19.34000015258789,19.899999618530273,18.65999984741211,18.75,406606,2025-06-23
