Date,Adj Close_ADFFOODS.NS,Close_ADFFOODS.NS,High_ADFFOODS.NS,Low_ADFFOODS.NS,Open_ADFFOODS.NS,Volume_ADFFOODS.NS,Date
2021-01-11,119.27134704589844,121.73999786376953,131.8000030517578,120.0,128.55999755859375,826315,2021-01-11
2021-01-18,119.48690032958984,121.95999908447266,123.80000305175781,116.62000274658203,122.0,1215920,2021-01-18
2021-01-25,125.06150817871094,127.6500015258789,134.0,119.01000213623047,122.80000305175781,1870975,2021-01-25
2021-02-01,131.7628173828125,134.49000549316406,141.0,122.47000122070312,130.8000030517578,2139710,2021-02-01
2021-02-08,154.35519409179688,157.5500030517578,159.1999969482422,134.49000549316406,135.3000030517578,2793230,2021-02-08
2021-02-15,155.64842224121094,158.8699951171875,164.39999389648438,152.1199951171875,161.9600067138672,1576265,2021-02-15
2021-02-22,161.4385986328125,164.77999877929688,173.92999267578125,152.16000366210938,159.10000610351562,1544175,2021-02-22
2021-03-01,175.58578491210938,179.22000122070312,182.39999389648438,162.10000610351562,167.55999755859375,964540,2021-03-01
2021-03-08,178.92662048339844,182.6300048828125,189.0,180.60000610351562,181.75999450683594,583940,2021-03-08
2021-03-15,170.72634887695312,174.25999450683594,184.39999389648438,165.0,184.0800018310547,1017125,2021-03-15
2021-03-22,171.43174743652344,174.97999572753906,183.1999969482422,167.0,176.97999572753906,835910,2021-03-22
2021-03-29,181.4346923828125,185.19000244140625,192.0,174.82000732421875,174.97999572753906,1141235,2021-03-29
2021-04-05,185.15765380859375,188.99000549316406,195.0,178.1999969482422,185.97999572753906,1044300,2021-04-05
2021-04-12,178.50534057617188,182.1999969482422,189.0,174.35000610351562,188.1999969482422,598995,2021-04-12
2021-04-19,172.33309936523438,175.89999389648438,180.0,171.11000061035156,178.22000122070312,475770,2021-04-19
2021-04-26,185.05967712402344,188.88999938964844,202.3000030517578,175.0,176.0,1024525,2021-04-26
2021-05-03,176.09523010253906,179.74000549316406,194.2100067138672,178.2100067138672,192.0,550500,2021-05-03
2021-05-10,178.20162963867188,181.88999938964844,184.8000030517578,176.3000030517578,181.60000610351562,305760,2021-05-10
2021-05-17,200.3041534423828,204.4499969482422,218.94000244140625,184.3300018310547,185.0,1796000,2021-05-17
2021-05-24,189.77212524414062,193.6999969482422,210.0,190.39999389648438,207.8000030517578,1285175,2021-05-24
2021-05-31,198.5994415283203,202.7100067138672,204.8000030517578,193.47000122070312,193.6999969482422,852130,2021-05-31
2021-06-07,194.38661193847656,198.41000366210938,208.39999389648438,197.0,203.0,661260,2021-06-07
2021-06-14,187.11708068847656,190.99000549316406,203.60000610351562,186.61000061035156,199.39999389648438,975800,2021-06-14
2021-06-21,183.66847229003906,187.47000122070312,196.99000549316406,185.05999755859375,188.0,734890,2021-06-21
2021-06-28,178.31918334960938,182.00999450683594,188.99000549316406,178.4499969482422,188.99000549316406,756230,2021-06-28
2021-07-05,182.18910217285156,185.9600067138672,187.55999755859375,176.60000610351562,182.0,1152700,2021-07-05
2021-07-12,171.4905242919922,175.0399932861328,190.39999389648438,170.1999969482422,189.0,1073225,2021-07-12
2021-07-19,174.24356079101562,177.85000610351562,180.0,173.00999450683594,174.97999572753906,672050,2021-07-19
2021-07-26,177.4080352783203,181.0800018310547,196.89999389648438,174.80999755859375,176.1999969482422,2886865,2021-07-26
2021-08-02,167.75779724121094,171.22999572753906,192.0,167.24000549316406,182.0,637875,2021-08-02
2021-08-09,160.04737854003906,163.36000061035156,174.75999450683594,148.0,172.0,798120,2021-08-09
2021-08-16,150.42649841308594,153.5399932861328,164.39999389648438,152.0,163.36000061035156,316545,2021-08-16
2021-08-23,159.03826904296875,162.3300018310547,163.60000610351562,142.0,155.9199981689453,570695,2021-08-23
2021-08-30,170.69696044921875,174.22999572753906,181.0,157.94000244140625,163.9600067138672,540690,2021-08-30
2021-09-06,179.63201904296875,183.35000610351562,186.72999572753906,173.3000030517578,175.0,400540,2021-09-06
2021-09-13,182.7965087890625,186.5800018310547,195.97999572753906,180.00999450683594,180.00999450683594,835275,2021-09-13
2021-09-20,178.3113250732422,181.42999267578125,188.8000030517578,176.39999389648438,185.0,333385,2021-09-20
2021-09-27,173.13189697265625,176.16000366210938,182.60000610351562,173.13999938964844,182.10000610351562,217045,2021-09-27
2021-10-04,179.47103881835938,182.61000061035156,184.1300048828125,160.1300048828125,174.22000122070312,254295,2021-10-04
2021-10-11,188.36546325683594,191.66000366210938,195.97000122070312,174.1300048828125,184.0,1042430,2021-10-11
2021-10-18,172.9058380126953,175.92999267578125,200.0,172.39999389648438,193.52999877929688,641010,2021-10-18
2021-10-25,165.8984375,168.8000030517578,180.0,161.0,178.0,234035,2021-10-25
2021-11-01,169.06307983398438,172.02000427246094,177.0,164.11000061035156,168.1999969482422,144005,2021-11-01
2021-11-08,167.33334350585938,170.25999450683594,176.0,167.0,172.0399932861328,253870,2021-11-08
2021-11-15,164.83700561523438,167.72000122070312,173.74000549316406,164.0,172.0,142565,2021-11-15
2021-11-22,167.83457946777344,170.77000427246094,175.89999389648438,159.60000610351562,166.0500030517578,584705,2021-11-22
2021-11-29,161.58389282226562,164.41000366210938,170.0,160.0,170.0,269510,2021-11-29
2021-12-06,166.321044921875,169.22999572753906,188.0,161.10000610351562,164.41000366210938,3956085,2021-12-06
2021-12-13,156.4437713623047,159.17999267578125,174.0,156.72000122070312,172.60000610351562,371305,2021-12-13
2021-12-20,157.1907196044922,159.94000244140625,162.60000610351562,152.2100067138672,158.3699951171875,252745,2021-12-20
2021-12-27,158.67477416992188,161.4499969482422,164.0,154.02000427246094,157.0,500950,2021-12-27
2022-01-03,169.47586059570312,172.44000244140625,180.8000030517578,160.0,161.47000122070312,4026750,2022-01-03
2022-01-10,162.61582946777344,165.4600067138672,177.94000244140625,164.1699981689453,173.97000122070312,721710,2022-01-10
2022-01-17,169.75103759765625,172.72000122070312,183.39999389648438,161.8000030517578,165.55999755859375,855950,2022-01-17
2022-01-24,170.1736297607422,173.14999389648438,175.72999572753906,165.1999969482422,171.05999755859375,515575,2022-01-24
2022-01-31,167.13677978515625,170.05999755859375,177.6999969482422,167.39999389648438,175.60000610351562,391540,2022-01-31
2022-02-07,162.18341064453125,165.02000427246094,174.47999572753906,162.4600067138672,170.0,181500,2022-02-07
2022-02-14,154.76319885253906,157.47000122070312,164.00999450683594,151.0399932861328,158.0399932861328,301210,2022-02-14
2022-02-21,142.96946716308594,145.47000122070312,157.47999572753906,138.0,156.8000030517578,429870,2022-02-21
2022-02-28,139.86376953125,142.30999755859375,150.99000549316406,140.5800018310547,145.47000122070312,423750,2022-02-28
2022-03-07,139.92271423339844,142.3699951171875,150.0,136.91000366210938,142.17999267578125,378570,2022-03-07
2022-03-14,142.2716522216797,144.75999450683594,147.83999633789062,139.1999969482422,142.1999969482422,196405,2022-03-14
2022-03-21,139.41168212890625,141.85000610351562,149.97999572753906,141.60000610351562,146.22000122070312,294185,2022-03-21
2022-03-28,153.56414794921875,156.25,159.60000610351562,135.22000122070312,141.9199981689453,1275255,2022-03-28
2022-04-04,160.5814208984375,163.38999938964844,165.8000030517578,152.24000549316406,159.0,583205,2022-04-04
2022-04-11,159.9032745361328,162.6999969482422,166.0,158.5800018310547,165.60000610351562,191025,2022-04-11
2022-04-18,153.2005157470703,155.8800048828125,168.74000549316406,155.39999389648438,161.0,353195,2022-04-18
2022-04-25,148.9842529296875,151.58999633789062,158.8699951171875,150.77999877929688,154.0399932861328,188050,2022-04-25
2022-05-02,147.32330322265625,149.89999389648438,157.27999877929688,145.99000549316406,151.58999633789062,331010,2022-05-02
2022-05-09,141.7016143798828,144.17999267578125,152.6300048828125,138.61000061035156,151.60000610351562,247705,2022-05-09
2022-05-16,142.18321228027344,144.6699981689453,148.0,140.14999389648438,145.72000122070312,185720,2022-05-16
2022-05-23,142.37977600097656,144.8699951171875,153.0,138.58999633789062,141.0,1640465,2022-05-23
2022-05-30,151.1071319580078,153.75,169.75,143.22999572753906,145.94000244140625,1167980,2022-05-30
2022-06-06,150.10464477539062,152.72999572753906,160.5800018310547,151.75999450683594,153.99000549316406,136605,2022-06-06
2022-06-13,134.8907470703125,137.25,154.25,136.0,154.19000244140625,218570,2022-06-13
2022-06-20,138.8711395263672,141.3000030517578,143.0,130.0,138.0,131240,2022-06-20
2022-06-27,139.2544403076172,141.69000244140625,148.14999389648438,140.82000732421875,142.39999389648438,115025,2022-06-27
2022-07-04,139.16598510742188,141.60000610351562,144.8000030517578,139.60000610351562,143.0,111580,2022-07-04
2022-07-11,140.10946655273438,142.55999755859375,145.22999572753906,140.0,144.39999389648438,128260,2022-07-11
2022-07-18,137.69175720214844,140.10000610351562,145.0,139.60000610351562,145.0,179960,2022-07-18
2022-07-25,137.40673828125,139.80999755859375,146.72000122070312,137.25999450683594,142.0,829680,2022-07-25
2022-08-01,141.3478240966797,143.82000732421875,165.25999450683594,137.16000366210938,141.0,2418545,2022-08-01
2022-08-08,139.2225341796875,140.8800048828125,145.38999938964844,138.00999450683594,144.0,301565,2022-08-08
2022-08-15,138.4418182373047,140.08999633789062,144.39999389648438,139.0500030517578,140.8800048828125,257480,2022-08-15
2022-08-22,138.50111389160156,140.14999389648438,143.8000030517578,138.0,141.36000061035156,268630,2022-08-22
2022-08-29,142.7703094482422,144.47000122070312,148.1999969482422,138.0,138.60000610351562,288945,2022-08-29
2022-09-05,140.6356964111328,142.30999755859375,145.8000030517578,139.38999938964844,143.25,264690,2022-09-05
2022-09-12,137.69076538085938,139.3300018310547,146.0,138.16000366210938,142.9199981689453,405850,2022-09-12
2022-09-19,141.6338348388672,143.32000732421875,145.1999969482422,136.41000366210938,141.39999389648438,384575,2022-09-19
2022-09-26,144.9938201904297,146.72000122070312,155.22000122070312,136.22000122070312,144.60000610351562,748895,2022-09-26
2022-10-03,139.66725158691406,141.3300018310547,149.0,139.72999572753906,146.07000732421875,407165,2022-10-03
2022-10-10,140.14157104492188,141.80999755859375,144.72000122070312,139.1999969482422,141.3300018310547,243790,2022-10-10
2022-10-17,139.7858123779297,141.4499969482422,148.0,139.82000732421875,142.9600067138672,241660,2022-10-17
2022-10-24,139.85501098632812,141.52000427246094,144.38999938964844,139.99000549316406,142.0399932861328,96045,2022-10-24
2022-10-31,140.39852905273438,142.07000732421875,143.3800048828125,140.60000610351562,142.24000549316406,110955,2022-10-31
2022-11-07,150.45877075195312,152.25,159.0,141.75,142.97999572753906,742700,2022-11-07
2022-11-14,139.49925231933594,141.16000366210938,153.5399932861328,140.39999389648438,153.5399932861328,233455,2022-11-14
2022-11-21,152.5340576171875,154.35000610351562,156.0,140.5399932861328,141.66000366210938,822805,2022-11-21
2022-11-28,161.37875366210938,163.3000030517578,170.0,150.0,155.8000030517578,1904690,2022-11-28
2022-12-05,158.90817260742188,160.8000030517578,170.5399932861328,158.11000061035156,164.39999389648438,595825,2022-12-05
2022-12-12,163.7208709716797,165.6699981689453,191.66000366210938,161.58999633789062,164.97999572753906,1688725,2022-12-12
2022-12-19,139.38063049316406,141.0399932861328,169.49000549316406,140.33999633789062,166.39999389648438,703415,2022-12-19
2022-12-26,154.15476989746094,155.99000549316406,156.94000244140625,140.22999572753906,141.0399932861328,404460,2022-12-26
2023-01-02,141.3768768310547,143.05999755859375,156.13999938964844,142.0,154.44000244140625,294655,2023-01-02
2023-01-09,147.2173614501953,148.97000122070312,153.8800048828125,143.1199951171875,143.1199951171875,232515,2023-01-09
2023-01-16,149.7274627685547,151.50999450683594,157.97999572753906,146.24000549316406,148.97000122070312,723345,2023-01-16
2023-01-23,141.86111450195312,143.5500030517578,153.8000030517578,142.77999877929688,151.0,176265,2023-01-23
2023-01-30,145.13217163085938,146.86000061035156,157.8000030517578,141.0399932861328,144.0,711025,2023-01-30
2023-02-06,147.03945922851562,148.7899932861328,153.6999969482422,147.3699951171875,148.30999755859375,159525,2023-02-06
2023-02-13,146.50582885742188,148.25,152.7899932861328,147.19000244140625,149.52000427246094,147900,2023-02-13
2023-02-20,147.32606506347656,149.0800018310547,156.0,146.36000061035156,150.0,201215,2023-02-20
2023-02-27,146.61453247070312,148.36000061035156,150.39999389648438,143.60000610351562,148.0,202330,2023-02-27
2023-03-06,141.8117218017578,143.5,150.7100067138672,142.8000030517578,149.97999572753906,339180,2023-03-06
2023-03-13,137.62158203125,139.25999450683594,144.77999877929688,138.35000610351562,144.77999877929688,222405,2023-03-13
2023-03-20,136.6432342529297,138.27000427246094,139.8000030517578,136.47000122070312,139.8000030517578,142820,2023-03-20
2023-03-27,147.0098114013672,148.75999450683594,152.58999633789062,133.4600067138672,137.32000732421875,346670,2023-03-27
2023-04-03,144.5491180419922,146.27000427246094,148.75999450683594,142.30999755859375,148.75999450683594,102210,2023-04-03
2023-04-10,143.7091064453125,145.4199981689453,153.8000030517578,144.5,147.5399932861328,216785,2023-04-10
2023-04-17,149.02581787109375,150.8000030517578,156.0,143.39999389648438,146.5399932861328,394820,2023-04-17
2023-04-24,147.5335693359375,149.2899932861328,152.39999389648438,148.00999450683594,151.8000030517578,98905,2023-04-24
2023-05-01,149.9350128173828,151.72000122070312,154.8000030517578,149.2899932861328,149.2899932861328,258525,2023-05-01
2023-05-08,165.13404846191406,167.10000610351562,177.0,155.0,155.0,3439645,2023-05-08
2023-05-15,164.09640502929688,166.0500030517578,170.58999633789062,163.2100067138672,169.0,330950,2023-05-15
2023-05-22,173.8206329345703,175.88999938964844,183.99000549316406,164.39999389648438,167.8000030517578,1988590,2023-05-22
2023-05-29,172.7533416748047,174.80999755859375,182.0,168.08999633789062,176.77000427246094,519280,2023-05-29
2023-06-05,184.96792602539062,187.1699981689453,204.8000030517578,172.0,176.0,5081425,2023-06-05
2023-06-12,188.1500244140625,190.38999938964844,192.8000030517578,186.00999450683594,188.10000610351562,426140,2023-06-12
2023-06-19,185.25450134277344,187.4600067138672,195.8000030517578,186.1999969482422,191.97999572753906,448710,2023-06-19
2023-06-26,185.037109375,187.24000549316406,190.38999938964844,185.6199951171875,189.0,156295,2023-06-26
2023-07-03,205.68133544921875,208.1300048828125,224.67999267578125,187.60000610351562,187.60000610351562,7219105,2023-07-03
2023-07-10,215.5537872314453,218.1199951171875,227.0,203.00999450683594,210.0,1301675,2023-07-10
2023-07-17,213.5377960205078,216.0800018310547,228.94000244140625,210.00999450683594,220.8000030517578,924150,2023-07-17
2023-07-24,210.75096130371094,213.25999450683594,226.1999969482422,210.0,217.80999755859375,497650,2023-07-24
2023-07-31,216.41357421875,218.99000549316406,224.60000610351562,208.60000610351562,212.32000732421875,429830,2023-07-31
2023-08-07,216.3258056640625,217.8800048828125,232.49000549316406,203.0,219.6300048828125,1621440,2023-08-07
2023-08-14,216.9215087890625,218.47999572753906,225.24000549316406,216.0,219.52000427246094,652490,2023-08-14
2023-08-21,210.06082153320312,211.57000732421875,223.99000549316406,209.22000122070312,218.47999572753906,707655,2023-08-21
2023-08-28,215.233642578125,216.77999877929688,222.0,215.30999755859375,216.5800018310547,798905,2023-08-28
2023-09-04,226.07574462890625,227.6999969482422,236.74000549316406,213.1999969482422,217.60000610351562,2640385,2023-09-04
2023-09-11,237.59300231933594,239.3000030517578,261.95001220703125,223.3000030517578,229.9499969482422,2234862,2023-09-11
2023-09-18,219.6717529296875,221.25,243.14999389648438,218.3000030517578,240.4499969482422,412127,2023-09-18
2023-09-25,207.8070068359375,209.3000030517578,229.0,207.6999969482422,223.85000610351562,551168,2023-09-25
2023-10-02,212.77133178710938,214.3000030517578,214.9499969482422,208.0500030517578,209.3000030517578,258526,2023-10-02
2023-10-09,244.14590454101562,245.89999389648438,246.6999969482422,203.8000030517578,208.0,2773441,2023-10-09
2023-10-16,234.0683135986328,235.75,259.70001220703125,232.75,257.0,2348180,2023-10-16
2023-10-23,231.28829956054688,232.9499969482422,239.75,210.1999969482422,236.6999969482422,1127569,2023-10-23
2023-10-30,225.9268035888672,227.5500030517578,242.9499969482422,223.10000610351562,239.4499969482422,1051402,2023-10-30
2023-11-06,225.9268035888672,227.5500030517578,240.75,225.5,229.8000030517578,903199,2023-11-06
2023-11-13,214.1613311767578,215.6999969482422,228.89999389648438,214.39999389648438,227.85000610351562,658252,2023-11-13
2023-11-20,210.63665771484375,212.14999389648438,218.14999389648438,209.9499969482422,215.9499969482422,573706,2023-11-20
2023-11-27,211.92738342285156,213.4499969482422,221.89999389648438,212.14999389648438,212.14999389648438,787784,2023-11-27
2023-12-04,204.53053283691406,206.0,216.5,203.85000610351562,215.0,1043272,2023-12-04
2023-12-11,199.21868896484375,200.64999389648438,209.75,199.0,207.8000030517578,983686,2023-12-11
2023-12-18,197.08404541015625,198.5,207.25,195.39999389648438,200.64999389648438,983523,2023-12-18
2023-12-25,198.72225952148438,200.14999389648438,202.0,196.64999389648438,198.5,511428,2023-12-25
2024-01-01,204.8780517578125,206.35000610351562,209.35000610351562,198.0,201.75,1182310,2024-01-01
2024-01-08,199.02011108398438,200.4499969482422,206.9499969482422,198.0500030517578,206.9499969482422,535956,2024-01-08
2024-01-15,201.30372619628906,202.75,207.0,187.60000610351562,201.60000610351562,1405834,2024-01-15
2024-01-22,195.0983123779297,196.5,202.75,190.75,202.75,356803,2024-01-22
2024-01-29,202.89231872558594,204.35000610351562,219.39999389648438,189.64999389648438,197.0,3039899,2024-01-29
2024-02-05,195.99188232421875,197.39999389648438,205.10000610351562,195.10000610351562,205.10000610351562,1082192,2024-02-05
2024-02-12,192.51683044433594,193.89999389648438,198.89999389648438,180.3000030517578,197.39999389648438,677457,2024-02-12
2024-02-19,190.43182373046875,191.8000030517578,197.0,190.10000610351562,194.0,333432,2024-02-19
2024-02-26,221.06175231933594,222.64999389648438,225.39999389648438,186.5500030517578,192.0,5923127,2024-02-26
2024-03-04,204.08375549316406,205.5500030517578,217.4499969482422,200.5500030517578,217.0,1866952,2024-03-04
2024-03-11,189.09146118164062,190.4499969482422,210.75,179.0,207.60000610351562,899510,2024-03-11
2024-03-18,190.77932739257812,192.14999389648438,195.5,185.14999389648438,191.39999389648438,678429,2024-03-18
2024-03-25,183.6306915283203,184.9499969482422,193.14999389648438,184.5,192.14999389648438,558049,2024-03-25
2024-04-01,191.42469787597656,192.8000030517578,199.0,185.0,185.3000030517578,564463,2024-04-01
2024-04-08,187.9000244140625,189.25,195.10000610351562,188.10000610351562,192.85000610351562,288771,2024-04-08
2024-04-15,213.9627685546875,215.5,220.0,182.0,188.0,1971816,2024-04-15
2024-04-22,219.6717529296875,221.25,235.60000610351562,207.89999389648438,215.5,3588483,2024-04-22
2024-04-29,223.7425079345703,225.35000610351562,244.5500030517578,218.0,220.1999969482422,1648786,2024-04-29
2024-05-06,227.46575927734375,229.10000610351562,241.35000610351562,209.25,223.89999389648438,3278314,2024-05-06
2024-05-13,232.72793579101562,234.39999389648438,242.0,221.0,229.10000610351562,1322346,2024-05-13
2024-05-20,220.01925659179688,221.60000610351562,235.10000610351562,221.0,233.60000610351562,423386,2024-05-20
2024-05-27,212.87060546875,214.39999389648438,226.8000030517578,211.5500030517578,223.8000030517578,796230,2024-05-27
2024-06-03,221.1610565185547,222.75,227.25,197.0500030517578,218.89999389648438,1255942,2024-06-03
2024-06-10,225.4700927734375,227.08999633789062,231.99000549316406,220.02000427246094,223.5,875136,2024-06-10
2024-06-17,241.64390563964844,243.3800048828125,249.9499969482422,220.25,227.08999633789062,2201005,2024-06-17
2024-06-24,240.1446533203125,241.8699951171875,259.25,235.0,243.3800048828125,3576015,2024-06-24
2024-07-01,231.2783660888672,232.94000244140625,247.7899932861328,231.0,245.97999572753906,773525,2024-07-01
2024-07-08,238.99295043945312,240.7100067138672,244.9499969482422,228.02000427246094,233.2100067138672,1144611,2024-07-08
2024-07-15,215.7499237060547,217.3000030517578,245.4499969482422,216.5500030517578,245.0,659015,2024-07-15
2024-07-22,231.32801818847656,232.99000549316406,238.8300018310547,209.11000061035156,218.4499969482422,1363495,2024-07-22
2024-07-29,228.21665954589844,228.6699981689453,239.50999450683594,224.58999633789062,235.0,1384191,2024-07-29
2024-08-05,228.09689331054688,228.5500030517578,230.10000610351562,215.00999450683594,226.0,869166,2024-08-05
2024-08-12,222.5179901123047,222.9600067138672,230.75,220.00999450683594,227.5500030517578,785497,2024-08-12
2024-08-19,238.9852752685547,239.4600067138672,242.89999389648438,223.2100067138672,224.4499969482422,2285915,2024-08-19
2024-08-26,268.6563415527344,269.19000244140625,280.0,240.8800048828125,240.88999938964844,10314424,2024-08-26
2024-09-02,263.825927734375,264.3500061035156,278.45001220703125,254.10000610351562,272.0,2016460,2024-09-02
2024-09-09,278.89599609375,279.45001220703125,301.6000061035156,226.60000610351562,265.3999938964844,8569604,2024-09-09
2024-09-16,271.3609619140625,271.8999938964844,300.0,265.75,282.3500061035156,4526259,2024-09-16
2024-09-23,271.46075439453125,272.0,284.8999938964844,265.3500061035156,271.8999938964844,2306584,2024-09-23
2024-09-30,284.6844787597656,285.25,302.95001220703125,252.10000610351562,272.29998779296875,3266512,2024-09-30
2024-10-07,302.3992919921875,303.0,324.5,261.6000061035156,286.95001220703125,9087948,2024-10-07
2024-10-14,307.73870849609375,308.3500061035156,321.3999938964844,288.04998779296875,303.0,3404511,2024-10-14
2024-10-21,270.26312255859375,270.79998779296875,308.45001220703125,268.0,308.0,1670785,2024-10-21
2024-10-28,306.1418762207031,306.75,310.0,268.1000061035156,276.0,1535273,2024-10-28
2024-11-04,292.41912841796875,293.0,315.0,291.04998779296875,308.0,1356545,2024-11-04
2024-11-11,283.04998779296875,283.04998779296875,296.79998779296875,275.04998779296875,294.8999938964844,692654,2024-11-11
2024-11-18,303.20001220703125,303.20001220703125,319.3999938964844,273.5,283.0,1558874,2024-11-18
2024-11-25,332.6499938964844,332.6499938964844,340.0,301.54998779296875,306.79998779296875,2407230,2024-11-25
2024-12-02,335.20001220703125,335.20001220703125,347.3500061035156,325.0,329.04998779296875,1281662,2024-12-02
2024-12-09,343.54998779296875,343.54998779296875,345.0,316.20001220703125,335.95001220703125,1164513,2024-12-09
2024-12-16,326.95001220703125,326.95001220703125,353.95001220703125,325.0,345.3500061035156,1189106,2024-12-16
2024-12-23,301.3999938964844,301.3999938964844,332.04998779296875,291.1499938964844,330.20001220703125,675671,2024-12-23
2024-12-30,294.1000061035156,294.1000061035156,305.0,282.0,305.0,1039550,2024-12-30
2025-01-06,276.6499938964844,276.6499938964844,300.20001220703125,261.3999938964844,294.1000061035156,1128717,2025-01-06
2025-01-13,270.45001220703125,270.45001220703125,277.5,260.29998779296875,270.20001220703125,628779,2025-01-13
2025-01-20,259.3500061035156,259.3500061035156,282.0,257.79998779296875,270.6000061035156,817519,2025-01-20
2025-01-27,280.1000061035156,280.1000061035156,286.45001220703125,241.3000030517578,259.29998779296875,1056728,2025-01-27
2025-02-03,267.0,267.0,278.6499938964844,265.25,275.0,320415,2025-02-03
2025-02-10,230.75,230.75,268.70001220703125,225.25,268.0,530570,2025-02-10
2025-02-17,240.39999389648438,240.39999389648438,249.89999389648438,216.75,225.0,1199687,2025-02-17
2025-02-24,235.25,235.25,248.1999969482422,226.14999389648438,234.4499969482422,379476,2025-02-24
2025-03-03,237.9499969482422,237.9499969482422,248.38999938964844,216.91000366210938,235.0,605836,2025-03-03
2025-03-10,230.36000061035156,230.36000061035156,242.6300048828125,225.0,236.25,399113,2025-03-10
2025-03-17,244.6699981689453,244.6699981689453,248.6300048828125,224.80999755859375,229.30999755859375,483106,2025-03-17
2025-03-24,235.3800048828125,235.3800048828125,260.010009765625,231.0,246.89999389648438,824399,2025-03-24
2025-03-31,232.6999969482422,232.6999969482422,250.7899932861328,231.41000366210938,235.3800048828125,365123,2025-03-31
2025-04-07,225.38999938964844,225.38999938964844,228.4499969482422,210.5500030517578,215.88999938964844,432460,2025-04-07
2025-04-14,239.99000549316406,239.99000549316406,249.07000732421875,225.38999938964844,225.38999938964844,538998,2025-04-14
2025-04-21,222.3000030517578,222.3000030517578,238.0,220.0,234.0,1022333,2025-04-21
2025-04-28,222.02999877929688,222.02999877929688,229.5800018310547,220.02000427246094,224.75,283013,2025-04-28
2025-05-05,215.6199951171875,215.6199951171875,226.0,211.77999877929688,221.1999969482422,327155,2025-05-05
2025-05-12,237.27999877929688,237.27999877929688,242.67999267578125,219.11000061035156,219.35000610351562,1030762,2025-05-12
2025-05-19,230.97999572753906,230.97999572753906,239.9499969482422,225.00999450683594,236.10000610351562,996370,2025-05-19
2025-05-26,235.99000549316406,235.99000549316406,237.1999969482422,227.5500030517578,230.97999572753906,476997,2025-05-26
2025-06-02,257.4800109863281,257.4800109863281,278.0,230.86000061035156,235.99000549316406,2686738,2025-06-02
2025-06-09,277.80999755859375,277.80999755859375,300.8500061035156,256.6099853515625,258.0,2730169,2025-06-09
