Date,Adj Close_ROTO.NS,Close_ROTO.NS,High_ROTO.NS,Low_ROTO.NS,Open_ROTO.NS,Volume_ROTO.NS,Date
2023-01-30,47.970252990722656,48.84166717529297,49.516666412353516,43.837501525878906,45.0,5224488,2023-01-30
2023-02-06,46.69753646850586,47.545833587646484,50.55833435058594,46.83333206176758,48.84166717529297,6143532,2023-02-06
2023-02-13,47.892494201660156,48.76250076293945,49.45000076293945,44.58333206176758,47.5,3812076,2023-02-13
2023-02-20,47.307289123535156,48.166664123535156,49.537498474121094,46.67499923706055,48.70833206176758,1806960,2023-02-20
2023-02-27,47.71652603149414,48.58333206176758,49.12083435058594,46.25,48.008331298828125,1136664,2023-02-27
2023-03-06,47.55282974243164,48.416664123535156,51.229164123535156,47.75,48.83333206176758,6885000,2023-03-06
2023-03-13,48.416316986083984,49.295833587646484,50.166664123535156,45.95833206176758,48.13750076293945,7262472,2023-03-13
2023-03-20,49.742225646972656,50.64583206176758,52.25,47.666664123535156,49.541664123535156,7202352,2023-03-20
2023-03-27,47.32366180419922,48.18333435058594,50.695831298828125,46.837501525878906,50.291664123535156,2452824,2023-03-27
2023-04-03,47.4832649230957,48.34583282470703,50.204166412353516,47.95833206176758,48.18333435058594,864024,2023-04-03
2023-04-10,47.970252990722656,48.84166717529297,49.954166412353516,47.099998474121094,48.74166488647461,1356276,2023-04-10
2023-04-17,47.88840103149414,48.758331298828125,50.40833282470703,48.400001525878906,49.166664123535156,1225752,2023-04-17
2023-04-24,51.22774124145508,52.15833282470703,53.98749923706055,48.34583282470703,49.150001525878906,5157084,2023-04-24
2023-05-01,50.00413513183594,50.912498474121094,52.666664123535156,49.75,52.15833282470703,1604868,2023-05-01
2023-05-08,50.568878173828125,51.48749923706055,52.73749923706055,50.125,50.912498474121094,2104128,2023-05-08
2023-05-15,53.42531967163086,54.39583206176758,56.320831298828125,51.63750076293945,52.483333587646484,5849064,2023-05-15
2023-05-22,55.61062240600586,56.62083435058594,58.916664123535156,54.08333206176758,54.829166412353516,6385272,2023-05-22
2023-05-29,56.8178596496582,57.849998474121094,59.27083206176758,55.704166412353516,57.08333206176758,3037356,2023-05-29
2023-06-05,56.068965911865234,57.087501525878906,59.916664123535156,56.666664123535156,57.92499923706055,3676464,2023-06-05
2023-06-12,64.34774017333984,65.51666259765625,68.08333587646484,56.73749923706055,57.724998474121094,15032220,2023-06-12
2023-06-19,62.3834228515625,63.516666412353516,67.07916259765625,63.32500076293945,65.83333587646484,5429076,2023-06-19
2023-06-26,61.61406707763672,62.733333587646484,64.83333587646484,60.108333587646484,63.662498474121094,3834564,2023-06-26
2023-07-03,63.611122131347656,64.76666259765625,67.4000015258789,63.016666412353516,63.666664123535156,6703470,2023-07-03
2023-07-10,62.457088470458984,63.59166717529297,65.34166717529297,60.25,65.05000305175781,1725084,2023-07-10
2023-07-17,55.68019104003906,56.69166564941406,65.33333587646484,56.541664123535156,63.875,3239148,2023-07-17
2023-07-24,53.6422119140625,54.61666488647461,57.49166488647461,52.233333587646484,57.141666412353516,2794098,2023-07-24
2023-07-31,55.45102310180664,56.45833206176758,58.96666717529297,53.758331298828125,54.81666564941406,2639946,2023-07-31
2023-08-07,55.017234802246094,56.016666412353516,58.33333206176758,55.33333206176758,56.45833206176758,2390964,2023-08-07
2023-08-14,57.49718475341797,58.541664123535156,64.39166259765625,53.349998474121094,55.666664123535156,12510378,2023-08-14
2023-08-21,58.798545837402344,59.86666488647461,60.666664123535156,58.508331298828125,58.96666717529297,2188032,2023-08-21
2023-08-28,57.43989562988281,58.483333587646484,62.099998474121094,57.525001525878906,59.891666412353516,4075224,2023-08-28
2023-09-04,56.9979248046875,58.03333282470703,60.99166488647461,57.57500076293945,59.016666412353516,2143926,2023-09-04
2023-09-11,58.67577362060547,59.74166488647461,64.83333587646484,58.33333206176758,59.29999923706055,9146358,2023-09-11
2023-09-18,57.677249908447266,58.724998474121094,61.33333206176758,58.5,59.74166488647461,1347534,2023-09-18
2023-09-25,57.23527908325195,58.275001525878906,59.24166488647461,57.508331298828125,58.82500076293945,1064898,2023-09-25
2023-10-02,57.431705474853516,58.474998474121094,60.258331298828125,58.04999923706055,58.275001525878906,1118784,2023-10-02
2023-10-09,57.726356506347656,58.775001525878906,59.150001525878906,57.20833206176758,58.33333206176758,784032,2023-10-09
2023-10-16,63.54563903808594,64.69999694824219,67.04166412353516,58.291664123535156,58.33333206176758,21443874,2023-10-16
2023-10-23,59.87073516845703,60.95833206176758,65.78333282470703,57.525001525878906,65.32499694824219,3455778,2023-10-23
2023-10-30,60.87744903564453,61.983333587646484,63.5,60.15833282470703,61.58333206176758,1788402,2023-10-30
2023-11-06,62.5389289855957,63.67499923706055,64.98332977294922,61.633331298828125,61.80833435058594,2010432,2023-11-06
2023-11-13,69.7496109008789,71.01666259765625,72.83333587646484,67.0999984741211,68.66666412353516,9410190,2023-11-13
2023-11-20,67.45791625976562,68.68333435058594,72.875,68.38333129882812,71.00833129882812,4108200,2023-11-20
2023-11-27,64.78971099853516,65.96666717529297,70.85832977294922,65.5,68.68333435058594,3254538,2023-11-27
2023-12-04,64.67512512207031,65.8499984741211,68.86666870117188,65.0,66.3499984741211,3043380,2023-12-04
2023-12-11,62.93998336791992,64.08333587646484,66.26666259765625,63.416664123535156,66.00833129882812,2381916,2023-12-11
2023-12-18,68.27637481689453,69.51666259765625,71.44999694824219,64.36666870117188,65.5,11273532,2023-12-18
2023-12-25,68.9147720336914,70.16666412353516,74.80833435058594,68.8499984741211,69.51666259765625,11095302,2023-12-25
2024-01-01,66.39390563964844,67.5999984741211,70.81666564941406,67.17500305175781,70.46666717529297,2704386,2024-01-01
2024-01-08,66.96682739257812,68.18333435058594,69.83333587646484,67.20833587646484,68.29166412353516,2377008,2024-01-08
2024-01-15,67.261474609375,68.48332977294922,73.98332977294922,67.95833587646484,68.18333435058594,6239952,2024-01-15
2024-01-22,65.30535125732422,66.49166870117188,69.05000305175781,65.7750015258789,68.48332977294922,1537056,2024-01-22
2024-01-29,72.802490234375,74.125,76.83333587646484,68.03333282470703,68.03333282470703,18476238,2024-01-29
2024-02-05,71.12462615966797,72.41666412353516,75.76666259765625,68.70833587646484,74.8499984741211,10920300,2024-02-05
2024-02-12,66.39390563964844,67.5999984741211,73.33333587646484,64.41666412353516,71.70833587646484,8557410,2024-02-12
2024-02-19,64.37229919433594,65.54166412353516,68.68333435058594,65.0250015258789,67.84166717529297,2458056,2024-02-19
2024-02-26,65.7227554321289,66.91666412353516,68.44166564941406,61.041664123535156,66.17500305175781,3809130,2024-02-26
2024-03-04,60.65645980834961,61.758331298828125,66.75833129882812,61.29999923706055,66.75,1883112,2024-03-04
2024-03-11,58.593929290771484,59.65833282470703,62.666664123535156,49.70000076293945,62.49166488647461,6127218,2024-03-11
2024-03-18,58.757625579833984,59.82500076293945,60.94166564941406,56.291664123535156,59.65833282470703,2571510,2024-03-18
2024-03-25,57.69361877441406,58.74166488647461,61.108333587646484,58.33333206176758,59.82500076293945,2202210,2024-03-25
2024-04-01,65.67366027832031,66.86666870117188,68.66666412353516,58.33333206176758,58.33333206176758,4424436,2024-04-01
2024-04-08,62.93998336791992,64.08333587646484,67.5,63.61666488647461,66.71666717529297,965922,2024-04-08
2024-04-15,70.49441528320312,71.7750015258789,72.61666870117188,61.32500076293945,62.83333206176758,5709810,2024-04-15
2024-04-22,68.49736022949219,69.74166870117188,73.98332977294922,69.1500015258789,72.18333435058594,4638000,2024-04-22
2024-04-29,68.71016693115234,69.95833587646484,74.06666564941406,68.78333282470703,70.83333587646484,2877306,2024-04-29
2024-05-06,64.81427001953125,65.99166870117188,70.78333282470703,64.91666412353516,70.20833587646484,2302242,2024-05-06
2024-05-13,74.4639663696289,75.81666564941406,78.83333587646484,64.57499694824219,66.44166564941406,20029518,2024-05-13
2024-05-20,73.12168884277344,74.44999694824219,78.66666412353516,73.40833282470703,73.40833282470703,5174280,2024-05-20
2024-05-27,69.2667236328125,70.5250015258789,75.24166870117188,70.0,74.33333587646484,2907834,2024-05-27
2024-06-03,70.86272430419922,72.1500015258789,74.16666412353516,60.19166564941406,74.16666412353516,5267712,2024-06-03
2024-06-10,76.10909271240234,77.49166870117188,81.33333587646484,72.17500305175781,72.17500305175781,8932422,2024-06-10
2024-06-17,83.83539581298828,85.35832977294922,87.41666412353516,77.49166870117188,77.49166870117188,17964900,2024-06-17
2024-06-24,86.27442932128906,87.84166717529297,91.48332977294922,84.29166412353516,85.20833587646484,10159734,2024-06-24
2024-07-01,112.8172607421875,114.86666870117188,124.43333435058594,90.01666259765625,90.01666259765625,54935328,2024-07-01
2024-07-08,105.94215393066406,107.86666870117188,117.83333587646484,104.36666870117188,115.83333587646484,6220440,2024-07-08
2024-07-15,106.49870300292969,108.43333435058594,115.66666412353516,103.83333587646484,108.31666564941406,6802782,2024-07-15
2024-07-22,112.4653091430664,114.50833129882812,119.66666412353516,102.17500305175781,108.50833129882812,13144908,2024-07-22
2024-07-29,110.1081314086914,112.10832977294922,116.21666717529297,106.83333587646484,114.35832977294922,6071904,2024-07-29
2024-08-05,107.5872573852539,109.54166412353516,112.25833129882812,103.16666412353516,105.45833587646484,6133638,2024-08-05
2024-08-12,92.80577850341797,94.49166870117188,104.75833129882812,92.44999694824219,102.83333587646484,8369406,2024-08-12
2024-08-19,96.73441314697266,98.49166870117188,100.45833587646484,94.16666412353516,95.25,3286452,2024-08-19
2024-08-26,95.23661804199219,96.96666717529297,104.06666564941406,95.5,98.00833129882812,6280758,2024-08-26
2024-09-02,92.88761901855469,94.57499694824219,97.40833282470703,93.05000305175781,95.92500305175781,4552464,2024-09-02
2024-09-09,92.49476623535156,94.17500305175781,96.17500305175781,92.30000305175781,94.5,1702500,2024-09-09
2024-09-16,92.69937133789062,94.38333129882812,96.65833282470703,91.73332977294922,94.55000305175781,2670948,2024-09-16
2024-09-23,92.0682144165039,92.80833435058594,95.81666564941406,92.16666412353516,94.7249984741211,1322844,2024-09-23
2024-09-30,90.68763732910156,91.41666412353516,96.33333587646484,89.18333435058594,92.80833435058594,1441446,2024-09-30
2024-10-07,89.07559967041016,89.79166412353516,92.40833282470703,82.83333587646484,91.66666412353516,2413686,2024-10-07
2024-10-14,94.234130859375,94.99166870117188,95.58333587646484,87.33333587646484,90.0,2457738,2024-10-14
2024-10-21,84.28081512451172,84.95833587646484,95.13333129882812,82.5,95.0,1849788,2024-10-21
2024-10-28,93.2173080444336,93.96666717529297,94.82499694824219,83.3499984741211,84.33333587646484,2128290,2024-10-28
2024-11-04,96.35871887207031,97.13333129882812,98.33333587646484,89.20833587646484,95.375,3338409,2024-11-04
2024-11-11,82.37116241455078,83.03333282470703,94.6500015258789,78.68333435058594,93.31666564941406,2010957,2024-11-11
2024-11-18,79.94070434570312,80.58333587646484,84.0999984741211,77.66666412353516,84.0999984741211,1043976,2024-11-18
2024-11-25,85.29763793945312,85.98332977294922,91.46666717529297,79.9000015258789,82.48332977294922,3530916,2024-11-25
2024-12-02,93.3165054321289,94.06666564941406,95.19999694824219,84.69999694824219,84.69999694824219,3135120,2024-12-02
2024-12-09,104.79093170166016,105.63333129882812,109.66666412353516,99.03333282470703,101.0,14238951,2024-12-09
2024-12-16,99.1694564819336,99.96666717529297,109.0,98.38333129882812,106.0,3578172,2024-12-16
2024-12-23,96.25951385498047,97.03333282470703,104.0,96.68333435058594,103.33333587646484,1539183,2024-12-23
2024-12-30,102.70767974853516,103.53333282470703,105.0,93.3499984741211,97.23332977294922,3221022,2024-12-30
2025-01-06,92.80396270751953,93.55000305175781,108.94999694824219,93.0,104.56666564941406,5346636,2025-01-06
2025-01-13,91.16712188720703,91.9000015258789,93.55000305175781,87.41666412353516,93.33333587646484,1742967,2025-01-13
2025-01-20,90.12549591064453,90.8499984741211,102.66666412353516,89.58333587646484,93.6500015258789,3811431,2025-01-20
2025-01-27,90.30736541748047,91.03333282470703,95.33333587646484,82.91666412353516,90.03333282470703,1557084,2025-01-27
2025-02-03,87.33129119873047,88.03333282470703,93.33333587646484,87.19999694824219,89.66666412353516,528417,2025-02-03
2025-02-10,70.69832611083984,71.26666259765625,90.31666564941406,70.41666412353516,89.3499984741211,2543421,2025-02-10
2025-02-17,72.21944427490234,72.80000305175781,76.16666412353516,67.13333129882812,71.26666259765625,1579761,2025-02-17
2025-02-24,64.7627182006836,65.28333282470703,75.16666412353516,64.66666412353516,71.33333587646484,975861,2025-02-24
2025-03-03,75.27156829833984,75.87666320800781,77.12666320800781,62.0,65.36666870117188,2845386,2025-03-03
2025-03-10,71.73664855957031,72.3133316040039,79.19666290283203,70.66666412353516,76.11666870117188,1428849,2025-03-10
2025-03-17,75.97260284423828,76.58333587646484,79.99666595458984,70.91666412353516,72.0,1931583,2025-03-17
2025-03-24,67.78839874267578,68.33333587646484,80.27999877929688,67.69999694824219,76.57333374023438,3263844,2025-03-24
2025-03-31,69.52774047851562,70.08666229248047,75.0,68.33333587646484,68.33333587646484,2326314,2025-03-31
2025-04-07,70.30152893066406,70.86666870117188,71.66666412353516,58.416664123535156,58.45333480834961,1219794,2025-04-07
2025-04-14,75.64523315429688,76.25333404541016,82.66666412353516,70.86666870117188,70.86666870117188,6991365,2025-04-14
2025-04-21,75.72789764404297,76.33666229248047,81.11000061035156,73.0,76.66666412353516,6065277,2025-04-21
2025-04-28,72.70552825927734,73.29000091552734,77.69666290283203,72.23332977294922,76.33000183105469,765807,2025-04-28
2025-05-05,74.1968765258789,74.7933349609375,83.30000305175781,72.06999969482422,72.06999969482422,2940339,2025-05-05
2025-05-12,88.72012329101562,89.43333435058594,90.33666229248047,77.09333038330078,78.36666870117188,4608399,2025-05-12
2025-05-19,87.26846313476562,87.97000122070312,94.43333435058594,87.30000305175781,93.5999984741211,6194967,2025-05-19
2025-05-26,88.24064636230469,88.94999694824219,90.99666595458984,87.9000015258789,88.41666412353516,2116914,2025-05-26
2025-06-02,86.83527374267578,87.53333282470703,90.3499984741211,85.33333587646484,90.0,2126262,2025-06-02
2025-06-09,95.664306640625,96.43333435058594,101.23332977294922,88.28333282470703,88.33333587646484,12897282,2025-06-09
2025-06-16,92.12608337402344,92.86666870117188,98.96666717529297,91.18333435058594,96.5999984741211,3678912,2025-06-16
2025-06-23,94.54000854492188,95.30000305175781,98.16666412353516,91.63333129882812,92.0,2364384,2025-06-23
2025-06-30,97.51608276367188,98.30000305175781,102.1500015258789,96.68333435058594,96.73332977294922,5537388,2025-06-30
2025-07-07,104.41065979003906,105.25,109.5,98.5999984741211,99.66666412353516,8653133,2025-07-07
2025-07-14,97.19999694824219,97.19999694824219,104.0,97.0,103.94999694824219,1273650,2025-07-14
