Date,Adj Close_KANANIIND.NS,Close_KANANIIND.NS,High_KANANIIND.NS,Low_KANANIIND.NS,Open_KANANIIND.NS,Volume_KANANIIND.NS,Date
2021-06-28,6.449999809265137,6.449999809265137,6.449999809265137,4.849999904632568,5.349999904632568,407616,2021-06-28
2021-07-05,6.099999904632568,6.099999904632568,7.425000190734863,6.099999904632568,6.75,546654,2021-07-05
2021-07-12,5.775000095367432,5.775000095367432,5.800000190734863,5.0,5.800000190734863,491452,2021-07-12
2021-07-19,6.25,6.25,6.574999809265137,5.5,5.900000095367432,568692,2021-07-19
2021-07-26,5.474999904632568,5.474999904632568,6.550000190734863,5.324999809265137,6.550000190734863,320750,2021-07-26
2021-08-02,5.449999809265137,5.449999809265137,6.0,5.224999904632568,5.375,197356,2021-08-02
2021-08-09,5.25,5.25,5.849999904632568,5.0,5.5,217644,2021-08-09
2021-08-16,4.775000095367432,4.775000095367432,5.400000095367432,4.775000095367432,5.25,81422,2021-08-16
2021-08-23,4.5,4.5,4.75,4.125,4.75,68070,2021-08-23
2021-08-30,4.375,4.375,4.949999809265137,4.175000190734863,4.5,80488,2021-08-30
2021-09-06,4.25,4.25,4.5,4.099999904632568,4.375,59390,2021-09-06
2021-09-13,4.425000190734863,4.425000190734863,4.650000095367432,4.050000190734863,4.25,111776,2021-09-13
2021-09-20,4.425000190734863,4.425000190734863,4.625,4.199999809265137,4.625,101868,2021-09-20
2021-09-27,4.375,4.375,4.5,4.150000095367432,4.5,74892,2021-09-27
2021-10-04,4.599999904632568,4.599999904632568,4.849999904632568,4.25,4.474999904632568,148136,2021-10-04
2021-10-11,4.525000095367432,4.525000095367432,4.775000095367432,4.324999809265137,4.75,103544,2021-10-11
2021-10-18,4.125,4.125,4.625,4.099999904632568,4.400000095367432,190302,2021-10-18
2021-10-25,3.8499999046325684,3.8499999046325684,4.300000190734863,3.5250000953674316,4.050000190734863,385890,2021-10-25
2021-11-01,4.125,4.125,4.324999809265137,3.825000047683716,3.9000000953674316,160012,2021-11-01
2021-11-08,4.074999809265137,4.074999809265137,4.199999809265137,3.950000047683716,4.175000190734863,159236,2021-11-08
2021-11-15,4.050000190734863,4.050000190734863,4.324999809265137,4.0,4.074999809265137,167124,2021-11-15
2021-11-22,3.924999952316284,3.924999952316284,4.199999809265137,3.8499999046325684,4.050000190734863,244458,2021-11-22
2021-11-29,4.050000190734863,4.050000190734863,4.275000095367432,3.674999952316284,3.799999952316284,196832,2021-11-29
2021-12-06,4.974999904632568,4.974999904632568,5.050000190734863,4.050000190734863,4.175000190734863,568512,2021-12-06
2021-12-13,6.400000095367432,6.400000095367432,6.400000095367432,4.574999809265137,5.400000095367432,1442294,2021-12-13
2021-12-20,7.349999904632568,7.349999904632568,7.375,5.800000190734863,6.449999809265137,1171412,2021-12-20
2021-12-27,9.300000190734863,9.300000190734863,9.300000190734863,7.5,7.699999809265137,992488,2021-12-27
2022-01-03,8.5,8.5,10.25,8.5,9.649999618530273,1189270,2022-01-03
2022-01-10,9.600000381469727,9.600000381469727,9.75,7.675000190734863,8.074999809265137,920814,2022-01-10
2022-01-17,7.849999904632568,7.849999904632568,9.850000381469727,7.849999904632568,9.600000381469727,425304,2022-01-17
2022-01-24,7.699999809265137,7.699999809265137,7.824999809265137,7.050000190734863,7.474999904632568,188626,2022-01-24
2022-01-31,7.699999809265137,7.699999809265137,8.0,7.099999904632568,7.650000095367432,182070,2022-01-31
2022-02-07,7.849999904632568,7.849999904632568,8.574999809265137,7.349999904632568,7.875,251322,2022-02-07
2022-02-14,9.125,9.125,9.125,7.400000095367432,7.5,525104,2022-02-14
2022-02-21,10.149999618530273,10.149999618530273,10.850000381469727,8.774999618530273,9.524999618530273,2103872,2022-02-21
2022-02-28,11.324999809265137,11.324999809265137,11.75,9.75,9.75,682484,2022-02-28
2022-03-07,11.774999618530273,11.774999618530273,12.0,10.350000381469727,11.75,2027442,2022-03-07
2022-03-14,11.574999809265137,11.574999809265137,12.350000381469727,10.875,12.024999618530273,2545442,2022-03-14
2022-03-21,10.925000190734863,10.925000190734863,12.100000381469727,9.949999809265137,12.100000381469727,940272,2022-03-21
2022-03-28,10.800000190734863,10.800000190734863,11.5,10.399999618530273,11.300000190734863,3049920,2022-03-28
2022-04-04,12.375,12.375,12.375,10.375,10.625,2672874,2022-04-04
2022-04-11,14.274999618530273,14.274999618530273,14.274999618530273,12.925000190734863,12.975000381469727,2836738,2022-04-11
2022-04-18,14.0,14.0,15.0,13.5,14.475000381469727,2542122,2022-04-18
2022-04-25,13.899999618530273,13.899999618530273,14.699999809265137,12.850000381469727,13.449999809265137,1036408,2022-04-25
2022-05-02,15.25,15.25,15.274999618530273,13.225000381469727,13.899999618530273,1696842,2022-05-02
2022-05-09,17.049999237060547,17.049999237060547,17.5,15.25,15.725000381469727,4001526,2022-05-09
2022-05-16,20.625,20.625,21.174999237060547,17.0,17.399999618530273,7551306,2022-05-16
2022-05-23,16.0,16.0,20.825000762939453,16.0,19.600000381469727,771492,2022-05-23
2022-05-30,12.625,12.625,15.199999809265137,12.425000190734863,15.199999809265137,1536196,2022-05-30
2022-06-06,13.149999618530273,13.149999618530273,14.574999809265137,13.074999809265137,13.175000190734863,16878804,2022-06-06
2022-06-13,10.225000381469727,10.225000381469727,12.5,10.225000381469727,12.5,273852,2022-06-13
2022-06-20,7.974999904632568,7.974999904632568,9.725000381469727,7.974999904632568,9.725000381469727,983842,2022-06-20
2022-06-27,7.0,7.0,7.949999809265137,6.875,7.599999904632568,10461782,2022-06-27
2022-07-04,5.974999904632568,5.974999904632568,6.650000095367432,5.5,6.650000095367432,4649226,2022-07-04
2022-07-11,5.025000095367432,5.025000095367432,6.199999809265137,4.925000190734863,6.0,8633612,2022-07-11
2022-07-18,4.650000095367432,4.650000095367432,5.25,4.625,5.0,6125856,2022-07-18
2022-07-25,4.074999809265137,4.074999809265137,4.75,3.825000047683716,4.525000095367432,3576554,2022-07-25
2022-08-01,5.125,5.125,5.125,4.275000095367432,4.275000095367432,2726458,2022-08-01
2022-08-08,5.625,5.625,6.175000190734863,5.275000095367432,5.375,3116156,2022-08-08
2022-08-15,5.224999904632568,5.224999904632568,5.625,4.875,5.625,2522638,2022-08-15
2022-08-22,4.875,4.875,5.449999809265137,4.75,5.324999809265137,2764978,2022-08-22
2022-08-29,5.0,5.0,5.150000095367432,4.675000190734863,4.925000190734863,1925964,2022-08-29
2022-09-05,4.900000095367432,4.900000095367432,5.25,4.800000190734863,5.099999904632568,1242094,2022-09-05
2022-09-12,4.724999904632568,4.724999904632568,4.974999904632568,4.699999809265137,4.974999904632568,1498412,2022-09-12
2022-09-19,4.300000190734863,4.300000190734863,4.900000095367432,4.175000190734863,4.775000095367432,1507512,2022-09-19
2022-09-26,4.400000095367432,4.400000095367432,4.574999809265137,4.025000095367432,4.400000095367432,1293772,2022-09-26
2022-10-03,4.300000190734863,4.300000190734863,4.550000190734863,4.099999904632568,4.5,810980,2022-10-03
2022-10-10,4.099999904632568,4.099999904632568,4.724999904632568,3.875,4.324999809265137,1235480,2022-10-10
2022-10-17,4.275000095367432,4.275000095367432,4.425000190734863,3.950000047683716,4.175000190734863,1286132,2022-10-17
2022-10-24,4.425000190734863,4.425000190734863,4.875,4.324999809265137,4.5,1000410,2022-10-24
2022-10-31,4.349999904632568,4.349999904632568,4.650000095367432,4.150000095367432,4.550000190734863,874540,2022-10-31
2022-11-07,4.324999809265137,4.324999809265137,4.625,4.099999904632568,4.375,739172,2022-11-07
2022-11-14,4.175000190734863,4.175000190734863,4.449999809265137,4.050000190734863,4.275000095367432,798552,2022-11-14
2022-11-21,4.099999904632568,4.099999904632568,4.224999904632568,3.9749999046325684,4.224999904632568,808482,2022-11-21
2022-11-28,4.125,4.125,4.25,3.75,4.25,1048290,2022-11-28
2022-12-05,5.099999904632568,5.099999904632568,6.724999904632568,4.099999904632568,4.275000095367432,10815734,2022-12-05
2022-12-12,5.025000095367432,5.025000095367432,5.550000190734863,4.75,5.349999904632568,2440760,2022-12-12
2022-12-19,4.199999809265137,4.199999809265137,5.300000190734863,4.050000190734863,5.074999809265137,1726556,2022-12-19
2022-12-26,4.625,4.625,4.775000095367432,4.050000190734863,4.050000190734863,1220216,2022-12-26
2023-01-02,4.425000190734863,4.425000190734863,4.724999904632568,4.25,4.699999809265137,1214416,2023-01-02
2023-01-09,4.800000190734863,4.800000190734863,5.025000095367432,3.825000047683716,4.400000095367432,3187512,2023-01-09
2023-01-16,4.425000190734863,4.425000190734863,5.0,4.375,4.824999809265137,1865590,2023-01-16
2023-01-23,4.224999904632568,4.224999904632568,4.525000095367432,3.950000047683716,4.525000095367432,912064,2023-01-23
2023-01-30,4.125,4.125,4.5,4.0,4.050000190734863,977026,2023-01-30
2023-02-06,3.875,3.875,4.300000190734863,3.575000047683716,4.125,956188,2023-02-06
2023-02-13,4.025000095367432,4.025000095367432,4.074999809265137,3.8499999046325684,3.924999952316284,674716,2023-02-13
2023-02-20,3.75,3.75,4.050000190734863,3.549999952316284,4.025000095367432,697912,2023-02-20
2023-02-27,3.799999952316284,3.799999952316284,3.950000047683716,3.375,3.950000047683716,553158,2023-02-27
2023-03-06,3.6500000953674316,3.6500000953674316,3.8499999046325684,3.5999999046325684,3.825000047683716,427402,2023-03-06
2023-03-13,3.3499999046325684,3.3499999046325684,3.7750000953674316,3.325000047683716,3.674999952316284,657630,2023-03-13
2023-03-20,3.049999952316284,3.049999952316284,3.625,3.049999952316284,3.5250000953674316,771232,2023-03-20
2023-03-27,3.0,3.0,3.299999952316284,2.75,3.125,842732,2023-03-27
2023-04-03,4.074999809265137,4.074999809265137,4.074999809265137,3.049999952316284,3.1500000953674316,1577230,2023-04-03
2023-04-10,3.625,3.625,4.224999904632568,3.549999952316284,4.099999904632568,1164628,2023-04-10
2023-04-17,3.5250000953674316,3.5250000953674316,3.75,3.5,3.5250000953674316,439672,2023-04-17
2023-04-24,3.4749999046325684,3.4749999046325684,3.6500000953674316,3.424999952316284,3.549999952316284,513562,2023-04-24
2023-05-01,3.575000047683716,3.575000047683716,3.7249999046325684,3.4000000953674316,3.4749999046325684,535032,2023-05-01
2023-05-08,3.700000047683716,3.700000047683716,3.75,3.450000047683716,3.6500000953674316,848122,2023-05-08
2023-05-15,4.224999904632568,4.224999904632568,4.875,3.7750000953674316,3.7750000953674316,5003388,2023-05-15
2023-05-22,3.9749999046325684,3.9749999046325684,4.199999809265137,3.924999952316284,4.050000190734863,1475232,2023-05-22
2023-05-29,4.099999904632568,4.099999904632568,4.224999904632568,3.825000047683716,3.950000047683716,1079928,2023-05-29
2023-06-05,3.9749999046325684,3.9749999046325684,4.275000095367432,3.8499999046325684,4.175000190734863,1413266,2023-06-05
2023-06-12,4.0,4.0,4.150000095367432,3.7750000953674316,4.150000095367432,641088,2023-06-12
2023-06-19,4.0,4.0,4.125,3.875,4.0,342438,2023-06-19
2023-06-26,3.875,3.875,4.175000190734863,3.7249999046325684,4.175000190734863,299604,2023-06-26
2023-07-03,3.825000047683716,3.825000047683716,3.9749999046325684,3.7249999046325684,3.924999952316284,474382,2023-07-03
2023-07-10,3.825000047683716,3.825000047683716,3.924999952316284,3.7249999046325684,3.8499999046325684,364056,2023-07-10
2023-07-17,3.7249999046325684,3.7249999046325684,3.8499999046325684,3.625,3.8499999046325684,477200,2023-07-17
2023-07-24,3.7750000953674316,3.7750000953674316,3.799999952316284,3.575000047683716,3.799999952316284,488774,2023-07-24
2023-07-31,3.674999952316284,3.674999952316284,3.8499999046325684,3.625,3.8499999046325684,377354,2023-07-31
2023-08-07,3.700000047683716,3.700000047683716,3.75,3.549999952316284,3.7249999046325684,436970,2023-08-07
2023-08-14,3.549999952316284,3.549999952316284,3.7249999046325684,3.5250000953674316,3.7249999046325684,343044,2023-08-14
2023-08-21,3.575000047683716,3.575000047683716,3.6500000953674316,3.4000000953674316,3.575000047683716,894644,2023-08-21
2023-08-28,3.549999952316284,3.549999952316284,3.625,3.450000047683716,3.549999952316284,787540,2023-08-28
2023-09-04,3.7249999046325684,3.7249999046325684,3.8499999046325684,3.549999952316284,3.575000047683716,864428,2023-09-04
2023-09-11,4.074999809265137,4.074999809265137,4.25,3.625,3.8499999046325684,2540394,2023-09-11
2023-09-18,4.025000095367432,4.025000095367432,4.099999904632568,3.8499999046325684,4.099999904632568,886080,2023-09-18
2023-09-25,3.950000047683716,3.950000047683716,4.125,3.75,4.125,1323142,2023-09-25
2023-10-02,4.75,4.75,4.75,3.950000047683716,3.950000047683716,13111322,2023-10-02
2023-10-09,4.199999809265137,4.199999809265137,5.050000190734863,4.074999809265137,4.974999904632568,7330768,2023-10-09
2023-10-16,4.074999809265137,4.074999809265137,4.724999904632568,4.025000095367432,4.199999809265137,10263262,2023-10-16
2023-10-23,3.8499999046325684,3.8499999046325684,4.150000095367432,3.5250000953674316,4.150000095367432,2649646,2023-10-23
2023-10-30,3.5999999046325684,3.5999999046325684,4.074999809265137,3.575000047683716,4.025000095367432,8892614,2023-10-30
2023-11-06,3.674999952316284,3.674999952316284,3.8499999046325684,3.4749999046325684,3.6500000953674316,2719710,2023-11-06
2023-11-13,3.7750000953674316,3.7750000953674316,3.9000000953674316,3.6500000953674316,3.7750000953674316,2012944,2023-11-13
2023-11-20,3.7750000953674316,3.7750000953674316,3.875,3.6500000953674316,3.7750000953674316,3241312,2023-11-20
2023-11-27,3.7249999046325684,3.7249999046325684,3.825000047683716,3.674999952316284,3.7750000953674316,2184104,2023-11-27
2023-12-04,4.349999904632568,4.349999904632568,4.349999904632568,3.75,3.7750000953674316,14223362,2023-12-04
2023-12-11,3.825000047683716,3.825000047683716,4.650000095367432,3.825000047683716,4.5,45166496,2023-12-11
2023-12-18,3.75,3.75,3.8499999046325684,3.4749999046325684,3.7249999046325684,16080050,2023-12-18
2023-12-25,3.7249999046325684,3.7249999046325684,3.8499999046325684,3.575000047683716,3.75,6263770,2023-12-25
2024-01-01,4.275000095367432,4.275000095367432,4.300000190734863,3.75,3.799999952316284,9438838,2024-01-01
2024-01-08,3.9749999046325684,3.9749999046325684,4.599999904632568,3.950000047683716,4.425000190734863,22875210,2024-01-08
2024-01-15,4.175000190734863,4.175000190734863,4.349999904632568,3.950000047683716,3.9749999046325684,18571204,2024-01-15
2024-01-22,5.025000095367432,5.025000095367432,5.025000095367432,4.175000190734863,4.175000190734863,6150176,2024-01-22
2024-01-29,6.349999904632568,6.349999904632568,6.349999904632568,4.824999809265137,5.025000095367432,16691117,2024-01-29
2024-02-05,6.550000190734863,6.550000190734863,7.550000190734863,6.150000095367432,6.449999809265137,4173404,2024-02-05
2024-02-12,5.400000095367432,5.400000095367432,6.25,5.400000095367432,6.25,4789612,2024-02-12
2024-02-19,4.650000095367432,4.650000095367432,5.150000095367432,4.25,5.150000095367432,2885129,2024-02-19
2024-02-26,4.699999809265137,4.699999809265137,5.050000190734863,4.400000095367432,4.849999904632568,9580751,2024-02-26
2024-03-04,4.449999809265137,4.449999809265137,4.949999809265137,4.199999809265137,4.900000095367432,3912994,2024-03-04
2024-03-11,3.8499999046325684,3.8499999046325684,4.550000190734863,3.700000047683716,4.5,3240396,2024-03-11
2024-03-18,3.9000000953674316,3.9000000953674316,4.0,3.5999999046325684,3.799999952316284,3271414,2024-03-18
2024-03-25,3.6500000953674316,3.6500000953674316,4.0,3.5999999046325684,3.9000000953674316,1494543,2024-03-25
2024-04-01,4.400000095367432,4.400000095367432,4.5,3.6500000953674316,3.75,2249099,2024-04-01
2024-04-08,4.199999809265137,4.199999809265137,4.349999904632568,4.199999809265137,4.349999904632568,145890,2024-04-08
2024-04-15,4.0,4.0,4.150000095367432,4.0,4.150000095367432,265002,2024-04-15
2024-04-22,3.75,3.75,3.950000047683716,3.75,3.950000047683716,533360,2024-04-22
2024-04-29,3.5999999046325684,3.5999999046325684,3.75,3.5999999046325684,3.700000047683716,1783331,2024-04-29
2024-05-06,3.4000000953674316,3.4000000953674316,3.549999952316284,3.4000000953674316,3.549999952316284,710608,2024-05-06
2024-05-13,3.700000047683716,3.700000047683716,4.0,3.5,3.549999952316284,5002551,2024-05-13
2024-05-20,3.6500000953674316,3.6500000953674316,3.8499999046325684,3.549999952316284,3.549999952316284,2505276,2024-05-20
2024-05-27,3.549999952316284,3.549999952316284,3.75,3.5,3.5999999046325684,3363725,2024-05-27
2024-06-03,3.549999952316284,3.549999952316284,3.700000047683716,3.200000047683716,3.6500000953674316,8139505,2024-06-03
2024-06-10,3.069999933242798,3.069999933242798,3.9000000953674316,3.049999952316284,3.9000000953674316,42855140,2024-06-10
2024-06-17,3.009999990463257,3.009999990463257,3.190000057220459,3.0,3.069999933242798,17316173,2024-06-17
2024-06-24,2.75,2.75,3.240000009536743,2.700000047683716,3.0299999713897705,27913237,2024-06-24
2024-07-01,3.0999999046325684,3.0999999046325684,3.200000047683716,2.75,2.75,17093909,2024-07-01
2024-07-08,3.0199999809265137,3.0199999809265137,3.109999895095825,3.009999990463257,3.0999999046325684,5711046,2024-07-08
2024-07-15,2.990000009536743,2.990000009536743,3.0999999046325684,2.9800000190734863,3.049999952316284,4595850,2024-07-15
2024-07-22,3.059999942779541,3.059999942779541,3.0799999237060547,2.9200000762939453,2.9200000762939453,5543962,2024-07-22
2024-07-29,3.049999952316284,3.049999952316284,3.2100000381469727,3.0299999713897705,3.0799999237060547,8851709,2024-07-29
2024-08-05,3.049999952316284,3.049999952316284,3.190000057220459,2.759999990463257,3.049999952316284,6741866,2024-08-05
2024-08-12,3.009999990463257,3.009999990463257,3.109999895095825,2.9600000381469727,3.0899999141693115,4351889,2024-08-12
2024-08-19,2.9100000858306885,2.9100000858306885,3.0799999237060547,2.9000000953674316,3.0799999237060547,16763619,2024-08-19
2024-08-26,2.819999933242798,2.819999933242798,2.9800000190734863,2.7699999809265137,2.9200000762939453,9001779,2024-08-26
2024-09-02,2.869999885559082,2.869999885559082,2.9700000286102295,2.7899999618530273,2.859999895095825,3918614,2024-09-02
2024-09-09,2.859999895095825,2.859999895095825,2.940000057220459,2.819999933242798,2.9000000953674316,3353178,2024-09-09
2024-09-16,2.8499999046325684,2.8499999046325684,3.180000066757202,2.8399999141693115,2.9000000953674316,5363088,2024-09-16
2024-09-23,2.8399999141693115,2.8399999141693115,2.890000104904175,2.799999952316284,2.890000104904175,3948036,2024-09-23
2024-09-30,2.7799999713897705,2.7799999713897705,2.869999885559082,2.759999990463257,2.8399999141693115,1887338,2024-09-30
2024-10-07,2.869999885559082,2.869999885559082,3.049999952316284,2.7100000381469727,2.7799999713897705,2401630,2024-10-07
2024-10-14,2.7799999713897705,2.7799999713897705,2.890000104904175,2.5,2.880000114440918,1728461,2024-10-14
2024-10-21,2.609999895095825,2.609999895095825,2.809999942779541,2.5899999141693115,2.799999952316284,1514687,2024-10-21
2024-10-28,2.9100000858306885,2.9100000858306885,2.990000009536743,2.609999895095825,2.6600000858306885,2111876,2024-10-28
2024-11-04,2.8399999141693115,2.8399999141693115,2.950000047683716,2.700000047683716,2.9200000762939453,2121275,2024-11-04
2024-11-11,2.7200000286102295,2.7200000286102295,2.880000114440918,2.690000057220459,2.880000114440918,1685312,2024-11-11
2024-11-18,2.5999999046325684,2.5999999046325684,2.7799999713897705,2.549999952316284,2.740000009536743,2233050,2024-11-18
2024-11-25,2.9000000953674316,2.9000000953674316,2.9800000190734863,2.5999999046325684,2.5999999046325684,4033883,2024-11-25
2024-12-02,2.859999895095825,2.859999895095825,2.930000066757202,2.799999952316284,2.930000066757202,2593762,2024-12-02
2024-12-09,2.8399999141693115,2.8399999141693115,2.9200000762939453,2.799999952316284,2.8499999046325684,2346962,2024-12-09
2024-12-16,2.759999990463257,2.759999990463257,2.859999895095825,2.7300000190734863,2.8399999141693115,1784423,2024-12-16
2024-12-23,2.7200000286102295,2.7200000286102295,2.799999952316284,2.6600000858306885,2.75,962158,2024-12-23
2024-12-30,2.7200000286102295,2.7200000286102295,2.75,2.6700000762939453,2.740000009536743,1067408,2024-12-30
2025-01-06,2.6500000953674316,2.6500000953674316,2.8399999141693115,2.5899999141693115,2.8399999141693115,1219318,2025-01-06
2025-01-13,2.6500000953674316,2.6500000953674316,2.7100000381469727,2.5899999141693115,2.6500000953674316,810551,2025-01-13
2025-01-20,2.5799999237060547,2.5799999237060547,2.740000009536743,2.569999933242798,2.690000057220459,854795,2025-01-20
2025-01-27,2.559999942779541,2.559999942779541,2.640000104904175,2.509999990463257,2.609999895095825,1061965,2025-01-27
2025-02-03,2.559999942779541,2.559999942779541,2.609999895095825,2.450000047683716,2.609999895095825,693610,2025-02-03
2025-02-10,2.4200000762939453,2.4200000762939453,2.5899999141693115,2.0199999809265137,2.509999990463257,1252072,2025-02-10
2025-02-17,2.430000066757202,2.430000066757202,2.5199999809265137,2.0999999046325684,2.450000047683716,1519228,2025-02-17
2025-02-24,2.3499999046325684,2.3499999046325684,2.640000104904175,2.1600000858306885,2.450000047683716,2030670,2025-02-24
2025-03-03,2.380000114440918,2.380000114440918,2.450000047683716,2.119999885559082,2.3399999141693115,1789596,2025-03-03
2025-03-10,2.240000009536743,2.240000009536743,2.5,2.200000047683716,2.490000009536743,960841,2025-03-10
2025-03-17,2.2100000381469727,2.2100000381469727,2.2699999809265137,2.180000066757202,2.240000009536743,841727,2025-03-17
2025-03-24,1.649999976158142,1.649999976158142,2.299999952316284,1.600000023841858,2.200000047683716,4458507,2025-03-24
2025-03-31,2.549999952316284,2.549999952316284,2.7200000286102295,1.6200000047683716,1.649999976158142,14565230,2025-03-31
2025-04-07,2.180000066757202,2.180000066757202,2.6700000762939453,2.0999999046325684,2.4600000381469727,4750133,2025-04-07
2025-04-14,2.309999942779541,2.309999942779541,2.369999885559082,2.190000057220459,2.240000009536743,2203221,2025-04-14
2025-04-21,2.2799999713897705,2.2799999713897705,2.4100000858306885,2.2200000286102295,2.299999952316284,2026051,2025-04-21
2025-04-28,2.190000057220459,2.190000057220459,2.390000104904175,2.1500000953674316,2.390000104904175,693009,2025-04-28
2025-05-05,2.119999885559082,2.119999885559082,2.2699999809265137,2.069999933242798,2.240000009536743,731445,2025-05-05
