Date,Adj Close_ERIS.NS,Close_ERIS.NS,High_ERIS.NS,Low_ERIS.NS,Open_ERIS.NS,Volume_ERIS.NS,Date
2020-12-21,580.8911743164062,595.1500244140625,605.0,529.0,567.9000244140625,1789428,2020-12-21
2020-12-28,575.9620971679688,590.0999755859375,603.3499755859375,565.4000244140625,600.9000244140625,546230,2020-12-28
2021-01-04,604.6089477539062,619.4500122070312,627.0,570.0,590.1500244140625,1162145,2021-01-04
2021-01-11,608.903564453125,623.8499755859375,630.0,600.8499755859375,620.0,630165,2021-01-11
2021-01-18,598.7039794921875,613.4000244140625,643.2000122070312,593.0,630.0,1005856,2021-01-18
2021-01-25,591.1884155273438,605.7000122070312,639.0,596.6500244140625,616.0,655120,2021-01-25
2021-02-01,563.8592529296875,577.7000122070312,627.5,573.0,610.9000244140625,778197,2021-02-01
2021-02-08,563.6640625,577.5,601.9500122070312,568.7000122070312,584.3499755859375,545427,2021-02-08
2021-02-15,555.41650390625,569.0499877929688,585.8499755859375,558.4000244140625,580.0,385446,2021-02-15
2021-02-22,572.350830078125,586.4000244140625,606.7999877929688,473.5,575.7000122070312,1149049,2021-02-22
2021-03-01,560.7847290039062,574.5499877929688,602.7999877929688,572.0,599.9000244140625,505909,2021-03-01
2021-03-08,569.3250732421875,583.2999877929688,606.9500122070312,568.7000122070312,576.0,855796,2021-03-08
2021-03-15,564.2496948242188,578.0999755859375,645.25,571.0999755859375,586.0,2805900,2021-03-15
2021-03-22,599.9728393554688,614.7000122070312,625.0,569.7999877929688,585.0,1010155,2021-03-22
2021-03-29,589.8219604492188,604.2999877929688,634.0,595.25,614.7000122070312,1408989,2021-03-29
2021-04-05,592.0668334960938,606.5999755859375,614.9000244140625,576.5999755859375,602.2999877929688,464803,2021-04-05
2021-04-12,574.2540893554688,588.3499755859375,620.0,585.0999755859375,604.75,494831,2021-04-12
2021-04-19,591.7252197265625,606.25,615.5999755859375,576.5999755859375,582.0,463254,2021-04-19
2021-04-26,587.5282592773438,601.9500122070312,614.5,590.0,612.5999755859375,251990,2021-04-26
2021-05-03,625.6915283203125,641.0499877929688,685.0,586.0,601.9500122070312,3835393,2021-05-03
2021-05-10,654.2894287109375,670.3499755859375,681.5999755859375,645.0,652.4000244140625,1862479,2021-05-10
2021-05-17,691.720703125,708.7000122070312,734.9000244140625,663.0499877929688,674.0,2525413,2021-05-17
2021-05-24,685.1812744140625,702.0,721.0999755859375,680.0,713.8499755859375,506919,2021-05-24
2021-05-31,701.3346557617188,718.5499877929688,730.0,690.2000122070312,691.4000244140625,643804,2021-05-31
2021-06-07,688.548583984375,705.4500122070312,726.0,700.0,722.0,621543,2021-06-07
2021-06-14,694.4048461914062,711.4500122070312,717.6500244140625,682.3499755859375,710.9000244140625,440516,2021-06-14
2021-06-21,680.9354858398438,697.6500244140625,720.4000244140625,690.0,691.1500244140625,557445,2021-06-21
2021-06-28,740.4739990234375,758.6500244140625,782.0,690.0,698.0,2148564,2021-06-28
2021-07-05,725.63818359375,743.4500122070312,777.0,732.3499755859375,759.9500122070312,765896,2021-07-05
2021-07-12,749.40478515625,767.7999877929688,787.0,738.2000122070312,747.2000122070312,986634,2021-07-12
2021-07-19,744.4757690429688,762.75,793.0,733.8499755859375,763.0,509903,2021-07-19
2021-07-26,771.804931640625,790.75,819.7000122070312,732.0,763.5,1775114,2021-07-26
2021-08-02,729.0543212890625,746.9500122070312,802.75,744.0,798.0,523957,2021-08-02
2021-08-09,726.4810180664062,738.4000244140625,760.0499877929688,720.0,750.6500244140625,416872,2021-08-09
2021-08-16,721.2665405273438,733.0999755859375,747.7000122070312,713.4500122070312,739.9500122070312,276863,2021-08-16
2021-08-23,715.3634033203125,727.0999755859375,744.9000244140625,721.0,733.0999755859375,221935,2021-08-23
2021-08-30,753.0944213867188,765.4500122070312,768.0,722.0,727.0,372140,2021-08-30
2021-09-06,754.8653564453125,767.25,782.0,747.0,770.0,343752,2021-09-06
2021-09-13,754.3734130859375,766.75,796.9500122070312,750.0,756.0,527569,2021-09-13
2021-09-20,725.15283203125,737.0499877929688,776.9500122070312,735.0,761.9000244140625,285087,2021-09-20
2021-09-27,755.4556274414062,767.8499755859375,775.0,729.0499877929688,736.0,266591,2021-09-27
2021-10-04,772.4271850585938,785.0999755859375,794.9000244140625,737.9500122070312,773.6500244140625,426208,2021-10-04
2021-10-11,805.1897583007812,818.4000244140625,825.0,762.5,800.0,664869,2021-10-11
2021-10-18,797.9091796875,811.0,863.0,792.3499755859375,818.4000244140625,699107,2021-10-18
2021-10-25,807.7477416992188,821.0,835.0,758.5999755859375,815.0,723493,2021-10-25
2021-11-01,802.1397705078125,815.2999877929688,834.9000244140625,790.0,814.0,231264,2021-11-01
2021-11-08,769.328125,781.9500122070312,835.0,756.0,835.0,381745,2021-11-08
2021-11-15,747.9783935546875,760.25,809.7999877929688,741.0,785.8499755859375,555821,2021-11-15
2021-11-22,734.6962280273438,746.75,764.8499755859375,725.0499877929688,762.4500122070312,311205,2021-11-22
2021-11-29,693.7185668945312,705.0999755859375,765.0,699.0499877929688,756.0,619270,2021-11-29
2021-12-06,715.80615234375,727.5499877929688,774.0,683.2999877929688,744.7999877929688,1402136,2021-12-06
2021-12-13,683.9783935546875,695.2000122070312,735.9000244140625,682.5999755859375,735.9000244140625,442650,2021-12-13
2021-12-20,675.9598999023438,687.0499877929688,701.3499755859375,670.0,695.0,305396,2021-12-20
2021-12-27,747.7815551757812,760.0499877929688,767.0,676.0,676.0,828738,2021-12-27
2022-01-03,741.09130859375,753.25,774.0,743.5499877929688,764.0,317930,2022-01-03
2022-01-10,730.5640258789062,742.5499877929688,759.25,730.0,757.0499877929688,144409,2022-01-10
2022-01-17,722.7423706054688,734.5999755859375,768.0,731.0,744.4500122070312,212058,2022-01-17
2022-01-24,684.9622192382812,696.2000122070312,744.9000244140625,694.0,738.5,257000,2022-01-24
2022-01-31,704.1474609375,715.7000122070312,718.7000122070312,686.0,690.0,195733,2022-01-31
2022-02-07,677.5341186523438,688.6500244140625,725.0,686.0,725.0,111150,2022-02-07
2022-02-14,691.209716796875,702.5499877929688,709.5999755859375,672.2999877929688,687.3499755859375,250139,2022-02-14
2022-02-21,641.3773193359375,651.9000244140625,709.9500122070312,623.0499877929688,702.5499877929688,337183,2022-02-21
2022-02-28,662.8745727539062,673.75,711.2999877929688,650.0999755859375,650.0999755859375,370918,2022-02-28
2022-03-07,709.5586547851562,721.2000122070312,729.4500122070312,657.25,669.9500122070312,305609,2022-03-07
2022-03-14,703.2128295898438,714.75,748.0,694.9500122070312,721.2000122070312,254622,2022-03-14
2022-03-21,698.391845703125,709.8499755859375,734.4500122070312,697.5499877929688,717.9000244140625,174274,2022-03-21
2022-03-28,692.6362915039062,704.0,718.75,672.9500122070312,714.9000244140625,248637,2022-03-28
2022-04-04,702.9668579101562,714.5,745.2000122070312,698.8499755859375,707.5499877929688,293019,2022-04-04
2022-04-11,691.1605224609375,702.5,725.0,696.3499755859375,718.0999755859375,71885,2022-04-11
2022-04-18,684.3226928710938,695.5499877929688,717.0999755859375,672.5999755859375,706.9500122070312,299957,2022-04-18
2022-04-25,669.9583740234375,680.9500122070312,701.0999755859375,658.25,688.0,714820,2022-04-25
2022-05-02,654.2166137695312,664.9500122070312,699.0,650.8499755859375,680.0,484390,2022-05-02
2022-05-09,661.54638671875,672.4000244140625,700.75,654.0499877929688,664.9500122070312,404380,2022-05-09
2022-05-16,704.5409545898438,716.0999755859375,724.0,670.8499755859375,672.2999877929688,312131,2022-05-16
2022-05-23,680.7316284179688,691.9000244140625,721.4000244140625,675.0,718.9500122070312,268222,2022-05-23
2022-05-30,651.1666870117188,661.8499755859375,704.9500122070312,656.4500122070312,695.4000244140625,157901,2022-05-30
2022-06-06,646.6900634765625,657.2999877929688,669.0,640.25,662.5,160361,2022-06-06
2022-06-13,611.6647338867188,621.7000122070312,668.7999877929688,614.9500122070312,647.4500122070312,164065,2022-06-13
2022-06-20,646.296630859375,656.9000244140625,662.7999877929688,600.2999877929688,621.0,112060,2022-06-20
2022-06-27,642.9022827148438,653.4500122070312,670.5499877929688,640.0,658.0,42001,2022-06-27
2022-07-04,643.5910034179688,654.1500244140625,666.5499877929688,634.5499877929688,653.4500122070312,63251,2022-07-04
2022-07-11,663.7108154296875,674.5999755859375,682.5999755859375,648.0,657.4500122070312,79232,2022-07-11
2022-07-18,670.991455078125,682.0,685.25,651.75,676.0,270216,2022-07-18
2022-07-25,667.498779296875,678.4500122070312,692.0,660.0,690.0,72458,2022-07-25
2022-08-01,683.53564453125,694.75,721.5,666.6500244140625,681.8499755859375,297956,2022-08-01
2022-08-08,683.830810546875,695.0499877929688,719.9500122070312,681.2999877929688,700.0,83291,2022-08-08
2022-08-15,672.4819946289062,676.2999877929688,710.9500122070312,671.4000244140625,695.0499877929688,45809,2022-08-15
2022-08-22,687.89453125,691.7999877929688,701.7000122070312,663.0499877929688,676.2999877929688,78132,2022-08-22
2022-08-29,687.59619140625,691.5,709.75,665.5499877929688,684.0,110725,2022-08-29
2022-09-05,698.335205078125,702.2999877929688,715.0,684.0,694.9000244140625,117468,2022-09-05
2022-09-12,710.2674560546875,714.2999877929688,722.0,690.0,702.0,171061,2022-09-12
2022-09-19,689.28662109375,693.2000122070312,718.2000122070312,685.0,717.9000244140625,170293,2022-09-19
2022-09-26,706.9364013671875,710.9500122070312,714.2000122070312,674.0,693.2000122070312,218612,2022-09-26
2022-10-03,720.1116333007812,724.2000122070312,749.7999877929688,702.0499877929688,702.0499877929688,500923,2022-10-03
2022-10-10,718.172607421875,722.25,735.9500122070312,695.5499877929688,720.2000122070312,965385,2022-10-10
2022-10-17,726.5252075195312,730.6500244140625,748.0,702.2999877929688,725.9000244140625,359406,2022-10-17
2022-10-24,721.6031494140625,725.7000122070312,744.5,708.0,739.9500122070312,96945,2022-10-24
2022-10-31,718.32177734375,722.4000244140625,744.5,708.0,728.0,314501,2022-10-31
2022-11-07,702.7601318359375,706.75,732.4000244140625,685.0,726.0499877929688,108618,2022-11-07
2022-11-14,674.3215942382812,678.1500244140625,713.9000244140625,670.0999755859375,702.0,153307,2022-11-14
2022-11-21,665.81982421875,669.5999755859375,681.9500122070312,661.0,681.5,103340,2022-11-21
2022-11-28,661.0966186523438,664.8499755859375,688.0,662.0999755859375,669.5999755859375,176481,2022-11-28
2022-12-05,672.2831420898438,676.0999755859375,680.0,656.4500122070312,660.0,331329,2022-12-05
2022-12-12,664.3283081054688,668.0999755859375,687.0,658.2000122070312,681.9500122070312,196809,2022-12-12
2022-12-19,645.9824829101562,649.6500244140625,687.2999877929688,642.5499877929688,671.4500122070312,216474,2022-12-19
2022-12-26,643.5960083007812,647.25,669.0,636.3499755859375,650.7000122070312,540330,2022-12-26
2023-01-02,643.49658203125,647.1500244140625,672.0,644.4000244140625,657.9000244140625,240356,2023-01-02
2023-01-09,638.7236328125,642.3499755859375,653.4500122070312,635.5,650.0,103672,2023-01-09
2023-01-16,628.0343627929688,631.5999755859375,662.0,625.4000244140625,644.9000244140625,226034,2023-01-16
2023-01-23,625.6976318359375,629.25,650.9500122070312,616.25,631.5999755859375,123290,2023-01-23
2023-01-30,621.6705322265625,625.2000122070312,632.4000244140625,602.5,630.0,135736,2023-01-30
2023-02-06,639.4694213867188,643.0999755859375,645.9000244140625,620.0,625.4000244140625,105108,2023-02-06
2023-02-13,642.2039184570312,645.8499755859375,649.2999877929688,635.0,644.9500122070312,74415,2023-02-13
2023-02-20,642.7508544921875,646.4000244140625,659.8499755859375,615.5999755859375,640.5499877929688,178129,2023-02-20
2023-02-27,624.2061157226562,627.75,649.0,623.2999877929688,649.0,45713,2023-02-27
2023-03-06,608.0975341796875,611.5499877929688,633.9000244140625,608.1500244140625,630.9000244140625,47298,2023-03-06
2023-03-13,565.6386108398438,568.8499755859375,626.5,551.2999877929688,611.9500122070312,2364663,2023-03-13
2023-03-20,569.665771484375,572.9000244140625,576.9500122070312,555.0,568.8499755859375,699103,2023-03-20
2023-03-27,568.8702392578125,572.0999755859375,582.8499755859375,564.25,571.0,503843,2023-03-27
2023-04-03,587.1663818359375,590.5,597.9000244140625,575.0,576.4500122070312,803200,2023-04-03
2023-04-10,593.6793823242188,597.0499877929688,616.7000122070312,581.0,590.5,709896,2023-04-10
2023-04-17,610.9315185546875,614.4000244140625,627.3499755859375,597.0499877929688,597.6500244140625,243328,2023-04-17
2023-04-24,627.6863403320312,631.25,648.0,602.0,611.0999755859375,221061,2023-04-24
2023-05-01,622.1676635742188,625.7000122070312,636.1500244140625,610.5,631.25,184787,2023-05-01
2023-05-08,628.3823852539062,631.9500122070312,639.9000244140625,623.0499877929688,625.7000122070312,293865,2023-05-08
2023-05-15,617.9417114257812,621.4500122070312,646.75,615.4000244140625,627.0,473436,2023-05-15
2023-05-22,625.6976318359375,629.25,630.0,605.0,612.2999877929688,83839,2023-05-22
2023-05-29,634.5971069335938,638.2000122070312,645.7999877929688,625.2000122070312,630.7999877929688,135994,2023-05-29
2023-06-05,641.8062133789062,645.4500122070312,657.8499755859375,635.75,642.8499755859375,107694,2023-06-05
2023-06-12,655.8265380859375,659.5499877929688,675.8499755859375,644.5,653.5499877929688,233413,2023-06-12
2023-06-19,661.6932983398438,665.4500122070312,688.0,653.4000244140625,659.5499877929688,218746,2023-06-19
2023-06-26,694.9544677734375,698.9000244140625,719.4000244140625,660.0,660.0499877929688,442476,2023-06-26
2023-07-03,717.7748413085938,721.8499755859375,734.2999877929688,682.8499755859375,702.75,594208,2023-07-03
2023-07-10,710.5160522460938,714.5499877929688,735.0,693.0,725.4500122070312,1143947,2023-07-10
2023-07-17,740.8438720703125,745.0499877929688,749.5499877929688,714.0,718.1500244140625,2166404,2023-07-17
2023-07-24,770.923095703125,775.2999877929688,791.9500122070312,745.0,750.0,1136293,2023-07-24
2023-07-31,796.0305786132812,800.5499877929688,838.0,767.0999755859375,775.4000244140625,4337640,2023-07-31
2023-08-07,816.713134765625,821.3499755859375,846.9500122070312,803.0999755859375,806.0,888961,2023-08-07
2023-08-14,825.5629272460938,830.25,838.0,791.0,827.25,362782,2023-08-14
2023-08-21,812.6362915039062,817.25,880.0,812.5499877929688,835.0,379142,2023-08-21
2023-08-28,807.763916015625,812.3499755859375,834.2000122070312,795.4500122070312,818.0,257234,2023-08-28
2023-09-04,821.3369140625,826.0,839.0,800.3499755859375,811.0,308751,2023-09-04
2023-09-11,817.0612182617188,821.7000122070312,836.0,792.3499755859375,832.2999877929688,320915,2023-09-11
2023-09-18,807.4159545898438,812.0,830.0,805.0499877929688,830.0,234704,2023-09-18
2023-09-25,871.3529052734375,876.2999877929688,927.9500122070312,807.0,816.0,3252514,2023-09-25
2023-10-02,894.6705322265625,899.75,915.4500122070312,870.6500244140625,876.2999877929688,921410,2023-10-02
2023-10-09,885.2738647460938,890.2999877929688,924.7999877929688,875.7000122070312,890.0,580977,2023-10-09
2023-10-16,866.5303344726562,871.4500122070312,895.9500122070312,859.0,890.2000122070312,487390,2023-10-16
2023-10-23,835.4070434570312,840.1500244140625,870.6500244140625,804.0,865.0,493726,2023-10-23
2023-10-30,868.0715942382812,873.0,885.0,840.2000122070312,840.2000122070312,316103,2023-10-30
2023-11-06,903.3711547851562,908.5,971.9000244140625,855.7000122070312,877.0,2060369,2023-11-06
2023-11-13,927.832275390625,933.0999755859375,938.0,888.0,914.8499755859375,368368,2023-11-13
2023-11-20,921.0706787109375,926.2999877929688,962.2000122070312,912.3499755859375,941.4000244140625,463323,2023-11-20
2023-11-27,921.0209350585938,926.25,954.0,919.7000122070312,926.2999877929688,359806,2023-11-27
2023-12-04,871.4026489257812,876.3499755859375,949.6500244140625,872.3499755859375,936.9500122070312,363903,2023-12-04
2023-12-11,868.6681518554688,873.5999755859375,922.5,847.1500244140625,876.0,723287,2023-12-11
2023-12-18,880.6998901367188,885.7000122070312,900.7999877929688,860.1500244140625,873.5999755859375,774701,2023-12-18
2023-12-25,904.8626708984375,910.0,922.0999755859375,885.7000122070312,885.7000122070312,557042,2023-12-25
2024-01-01,927.7328491210938,933.0,938.0999755859375,902.0,914.5499877929688,684340,2024-01-01
2024-01-08,913.0661010742188,918.25,940.0,900.0999755859375,938.0,280008,2024-01-08
2024-01-15,886.1688232421875,891.2000122070312,940.0,867.0,920.0,224946,2024-01-15
2024-01-22,884.3790283203125,889.4000244140625,910.5,867.5499877929688,891.2000122070312,301784,2024-01-22
2024-01-29,887.0140380859375,892.0499877929688,940.0499877929688,882.3499755859375,893.7999877929688,4633573,2024-01-29
2024-02-05,905.0615844726562,910.2000122070312,962.9000244140625,878.9000244140625,906.0,1279244,2024-02-05
2024-02-12,883.58349609375,888.5999755859375,942.2000122070312,846.3499755859375,910.0,1802292,2024-02-12
2024-02-19,870.5574340820312,875.5,890.0499877929688,848.0499877929688,890.0,622715,2024-02-19
2024-02-26,881.0479125976562,886.0499877929688,899.4500122070312,860.2999877929688,879.6500244140625,727521,2024-02-26
2024-03-04,902.1779174804688,907.2999877929688,917.75,871.0,886.8499755859375,723711,2024-03-04
2024-03-11,840.179931640625,844.9500122070312,934.5499877929688,809.1500244140625,912.0999755859375,2007581,2024-03-11
2024-03-18,838.1912231445312,842.9500122070312,855.5,832.0999755859375,845.0,289939,2024-03-18
2024-03-25,838.5889282226562,843.3499755859375,862.1500244140625,832.0,845.0,261775,2024-03-25
2024-04-01,846.5437622070312,851.3499755859375,858.5999755859375,838.0,843.9000244140625,398765,2024-04-01
2024-04-08,842.5663452148438,847.3499755859375,861.5,839.0,852.0,289532,2024-04-08
2024-04-15,870.15966796875,875.0999755859375,885.0,824.2999877929688,845.0,497075,2024-04-15
2024-04-22,887.908935546875,892.9500122070312,897.2999877929688,860.0499877929688,881.75,268124,2024-04-22
2024-04-29,864.7902221679688,869.7000122070312,909.7000122070312,865.0,898.0,1364608,2024-04-29
2024-05-06,851.4161376953125,856.25,889.7999877929688,840.0,869.0,843441,2024-05-06
2024-05-13,892.1846923828125,897.25,906.0,833.5499877929688,853.75,851639,2024-05-13
2024-05-20,872.7947387695312,877.75,920.9000244140625,874.5999755859375,886.5,1011059,2024-05-20
2024-05-27,910.92822265625,916.0999755859375,925.0,877.75,884.4500122070312,642866,2024-05-27
2024-06-03,988.8359375,994.4500122070312,1008.0,815.8499755859375,926.0,1808524,2024-06-03
2024-06-10,1003.1049194335938,1008.7999877929688,1053.9000244140625,997.0,1015.0,1076479,2024-06-10
2024-06-17,1037.012451171875,1042.9000244140625,1066.300048828125,1008.7999877929688,1008.7999877929688,539037,2024-06-17
2024-06-24,1017.6722412109375,1023.4500122070312,1066.9000244140625,1003.9000244140625,1042.9000244140625,503181,2024-06-24
2024-07-01,1006.2371826171875,1011.9500122070312,1090.0,1007.0999755859375,1025.0,621650,2024-07-01
2024-07-08,1037.3604736328125,1043.25,1073.8499755859375,1009.0,1016.9000244140625,347544,2024-07-08
2024-07-15,1000.6190185546875,1006.2999877929688,1045.0,987.0999755859375,1045.0,3074478,2024-07-15
2024-07-22,1067.439697265625,1073.5,1098.6500244140625,993.9500122070312,1005.0,482045,2024-07-22
2024-07-29,1114.6715087890625,1121.0,1142.800048828125,1031.699951171875,1099.0,1569236,2024-07-29
2024-08-05,1191.28662109375,1198.050048828125,1209.75,1051.050048828125,1081.0,1530903,2024-08-05
2024-08-12,1202.821044921875,1209.6500244140625,1225.0,1159.050048828125,1206.6500244140625,1556812,2024-08-12
2024-08-19,1255.919677734375,1263.050048828125,1279.6500244140625,1175.9000244140625,1221.6500244140625,866229,2024-08-19
2024-08-26,1380.363037109375,1388.199951171875,1399.0,1249.4000244140625,1254.25,1188813,2024-08-26
2024-09-02,1440.2728271484375,1448.449951171875,1522.050048828125,1383.050048828125,1389.050048828125,1547732,2024-09-02
2024-09-09,1384.5889892578125,1392.449951171875,1488.449951171875,1350.050048828125,1480.0,1068512,2024-09-09
2024-09-16,1358.984375,1366.699951171875,1451.699951171875,1304.949951171875,1380.0,3452317,2024-09-16
2024-09-23,1260.394287109375,1267.550048828125,1349.1500244140625,1248.5999755859375,1345.1500244140625,701608,2024-09-23
2024-09-30,1342.975341796875,1350.5999755859375,1389.0,1268.0,1273.9000244140625,4139966,2024-09-30
2024-10-07,1378.5732421875,1386.4000244140625,1440.8499755859375,1305.0,1350.5999755859375,752235,2024-10-07
2024-10-14,1337.705322265625,1345.300048828125,1401.0,1311.25,1387.949951171875,281826,2024-10-14
2024-10-21,1284.7061767578125,1292.0,1363.75,1213.050048828125,1345.0,560316,2024-10-21
2024-10-28,1339.5447998046875,1347.1500244140625,1350.0,1261.9000244140625,1274.3499755859375,277176,2024-10-28
2024-11-04,1298.875732421875,1306.25,1347.1500244140625,1287.0,1345.0,261863,2024-11-04
2024-11-11,1345.1131591796875,1352.75,1397.0,1298.300048828125,1312.0,488358,2024-11-11
2024-11-18,1366.4420166015625,1374.199951171875,1435.550048828125,1326.5999755859375,1350.0,311822,2024-11-18
2024-11-25,1432.019775390625,1440.1500244140625,1496.699951171875,1380.0,1405.0,1400214,2024-11-25
2024-12-02,1450.3656005859375,1458.5999755859375,1543.5,1435.0,1450.949951171875,954987,2024-12-02
2024-12-09,1456.6796875,1464.949951171875,1593.9000244140625,1445.050048828125,1464.300048828125,1087933,2024-12-09
2024-12-16,1372.5076904296875,1380.300048828125,1483.25,1365.0,1465.0,587387,2024-12-16
2024-12-23,1339.74365234375,1347.3499755859375,1390.1500244140625,1317.6500244140625,1380.300048828125,169583,2024-12-23
2024-12-30,1290.02587890625,1297.3499755859375,1400.949951171875,1279.050048828125,1347.3499755859375,555558,2024-12-30
2025-01-06,1280.1322021484375,1287.4000244140625,1319.0,1265.050048828125,1313.800048828125,377004,2025-01-06
2025-01-13,1282.8665771484375,1290.1500244140625,1326.4000244140625,1224.3499755859375,1268.0999755859375,579374,2025-01-13
2025-01-20,1195.810791015625,1202.5999755859375,1297.9000244140625,1197.5999755859375,1277.0,293975,2025-01-20
2025-01-27,1232.5025634765625,1239.5,1254.300048828125,1131.6500244140625,1202.5999755859375,491901,2025-01-27
2025-02-03,1470.551025390625,1478.9000244140625,1499.9000244140625,1162.0,1230.0,4577462,2025-02-03
2025-02-10,1241.7501220703125,1248.800048828125,1466.75,1223.0,1464.1500244140625,830129,2025-02-10
2025-02-17,1279.1500244140625,1279.1500244140625,1300.949951171875,1210.199951171875,1248.800048828125,423108,2025-02-17
2025-02-24,1182.800048828125,1182.800048828125,1283.9000244140625,1158.75,1277.8499755859375,392706,2025-02-24
2025-03-03,1275.449951171875,1275.449951171875,1318.0,1140.449951171875,1182.800048828125,538138,2025-03-03
2025-03-10,1254.75,1254.75,1303.5,1225.0,1265.5999755859375,276589,2025-03-10
2025-03-17,1390.9000244140625,1390.9000244140625,1499.0,1241.8499755859375,1254.75,2210719,2025-03-17
2025-03-24,1417.3499755859375,1417.3499755859375,1430.0,1261.0,1405.0,634970,2025-03-24
2025-03-31,1321.300048828125,1321.300048828125,1420.0,1305.1500244140625,1417.3499755859375,508817,2025-03-31
2025-04-07,1384.800048828125,1384.800048828125,1397.0999755859375,1097.199951171875,1097.199951171875,572828,2025-04-07
2025-04-14,1383.0,1383.0,1444.0,1360.0,1429.0,188465,2025-04-14
2025-04-21,1468.199951171875,1468.199951171875,1521.800048828125,1357.0,1379.199951171875,1441196,2025-04-21
2025-04-28,1490.0,1490.0,1535.0,1417.0999755859375,1468.199951171875,830992,2025-04-28
2025-05-05,1456.0,1456.0,1519.699951171875,1403.0,1518.0,711154,2025-05-05
2025-05-12,1464.5999755859375,1464.5999755859375,1513.9000244140625,1385.5,1471.300048828125,1162706,2025-05-12
2025-05-19,1504.300048828125,1504.300048828125,1566.0,1355.699951171875,1460.199951171875,1679519,2025-05-19
2025-05-26,1581.800048828125,1581.800048828125,1664.300048828125,1486.0,1502.4000244140625,1430409,2025-05-26
2025-06-02,1638.300048828125,1638.300048828125,1658.199951171875,1538.300048828125,1555.0,691836,2025-06-02
2025-06-09,1795.0999755859375,1795.0999755859375,1910.0,1619.0999755859375,1646.9000244140625,3806660,2025-06-09
2025-06-16,1626.5999755859375,1626.5999755859375,1900.0,1582.5999755859375,1795.0,2498964,2025-06-16
2025-06-23,1675.800048828125,1675.800048828125,1699.0,1579.0999755859375,1601.0999755859375,1103334,2025-06-23
2025-06-30,1706.699951171875,1706.699951171875,1735.9000244140625,1610.5,1691.0,893711,2025-06-30
2025-07-07,1709.800048828125,1709.800048828125,1764.699951171875,1696.5999755859375,1706.699951171875,543592,2025-07-07
2025-07-14,1754.300048828125,1754.300048828125,1780.0,1694.300048828125,1694.300048828125,246248,2025-07-14
