Date,Adj Close_JTEKTINDIA.NS,Close_JTEKTINDIA.NS,High_JTEKTINDIA.NS,Low_JTEKTINDIA.NS,Open_JTEKTINDIA.NS,Volume_JTEKTINDIA.NS,Date
2021-03-15,86.38164520263672,87.44999694824219,92.3499984741211,84.0,90.5,1515510,2021-03-15
2021-03-22,84.06036376953125,85.0999984741211,89.80000305175781,83.6500015258789,88.4000015258789,666301,2021-03-22
2021-03-29,85.29508972167969,86.3499984741211,87.0,83.0,85.0999984741211,380435,2021-03-29
2021-04-05,84.60364532470703,85.6500015258789,88.1500015258789,83.80000305175781,86.3499984741211,1053199,2021-04-05
2021-04-12,83.22074890136719,84.25,85.80000305175781,81.5999984741211,84.0,812272,2021-04-12
2021-04-19,79.51654815673828,80.5,83.94999694824219,80.30000305175781,82.94999694824219,420968,2021-04-19
2021-04-26,82.03540802001953,83.05000305175781,83.9000015258789,80.05000305175781,80.0999984741211,1491199,2021-04-26
2021-05-03,81.09701538085938,82.0999984741211,84.9000015258789,81.05000305175781,83.05000305175781,532265,2021-05-03
2021-05-10,82.57868194580078,83.5999984741211,89.55000305175781,82.0,82.69999694824219,1935171,2021-05-10
2021-05-17,94.58025360107422,95.75,97.30000305175781,83.5,84.5,4587832,2021-05-17
2021-05-24,108.16226959228516,109.5,122.94999694824219,100.0,100.5,30492398,2021-05-24
2021-05-31,106.82876586914062,108.1500015258789,115.6500015258789,103.25,109.69999694824219,5094379,2021-05-31
2021-06-07,108.95250701904297,110.30000305175781,116.8499984741211,107.0,109.44999694824219,4716814,2021-06-07
2021-06-14,105.10013580322266,106.4000015258789,115.9000015258789,103.0,111.44999694824219,3028136,2021-06-14
2021-06-21,103.76663970947266,105.05000305175781,109.44999694824219,103.0,103.0,847353,2021-06-21
2021-06-28,108.70555877685547,110.05000305175781,112.0,105.94999694824219,105.94999694824219,1612941,2021-06-28
2021-07-05,107.47083282470703,108.80000305175781,113.9000015258789,107.94999694824219,110.25,1785243,2021-07-05
2021-07-12,112.2615737915039,113.6500015258789,120.69999694824219,106.30000305175781,112.0,7551333,2021-07-12
2021-07-19,108.40922546386719,109.75,118.80000305175781,108.75,112.5,2233407,2021-07-19
2021-07-26,117.1511001586914,118.5999984741211,127.0,108.0,110.19999694824219,7956688,2021-07-26
2021-08-02,113.99018859863281,115.4000015258789,132.89999389648438,114.0,119.69999694824219,13450039,2021-08-02
2021-08-09,107.1250991821289,108.44999694824219,119.30000305175781,101.6500015258789,115.5999984741211,4104692,2021-08-09
2021-08-16,101.93924713134766,103.19999694824219,110.75,102.5,108.5,1369228,2021-08-16
2021-08-23,101.34657287597656,102.5999984741211,106.5,97.1500015258789,104.05000305175781,2126234,2021-08-23
2021-08-30,101.74169158935547,103.0,107.0,101.8499984741211,103.3499984741211,993261,2021-08-30
2021-09-06,100.06100463867188,101.1500015258789,106.25,99.75,103.9000015258789,850729,2021-09-06
2021-09-13,107.62864685058594,108.80000305175781,115.94999694824219,100.1500015258789,101.44999694824219,4216557,2021-09-13
2021-09-20,105.45232391357422,106.5999984741211,112.0,102.0,107.4000015258789,1315671,2021-09-20
2021-09-27,104.21578216552734,105.3499984741211,111.25,104.94999694824219,107.4000015258789,1166050,2021-09-27
2021-10-04,105.94693756103516,107.0999984741211,114.0,105.0,105.55000305175781,2084358,2021-10-04
2021-10-11,108.02433013916016,109.19999694824219,113.0,106.0,106.5999984741211,1233672,2021-10-11
2021-10-18,101.24807739257812,102.3499984741211,110.80000305175781,101.4000015258789,109.8499984741211,1006327,2021-10-18
2021-10-25,97.39007568359375,98.44999694824219,103.30000305175781,96.05000305175781,103.30000305175781,621147,2021-10-25
2021-11-01,99.46746063232422,100.55000305175781,102.5,97.19999694824219,97.19999694824219,443515,2021-11-01
2021-11-08,95.21375274658203,96.25,105.80000305175781,95.9000015258789,100.0999984741211,1559581,2021-11-08
2021-11-15,98.03307342529297,99.0999984741211,103.80000305175781,94.55000305175781,96.0,1518317,2021-11-15
2021-11-22,92.83959197998047,93.8499984741211,99.5999984741211,93.25,99.19999694824219,900886,2021-11-22
2021-11-29,88.88265991210938,89.8499984741211,94.19999694824219,88.05000305175781,94.0,713262,2021-11-29
2021-12-06,91.05897521972656,92.05000305175781,93.75,87.80000305175781,90.19999694824219,1099515,2021-12-06
2021-12-13,88.98158264160156,89.94999694824219,97.80000305175781,89.30000305175781,92.80000305175781,1006473,2021-12-13
2021-12-20,87.49772644042969,88.44999694824219,90.0,70.05000305175781,90.0,779704,2021-12-20
2021-12-27,91.8503646850586,92.8499984741211,93.9000015258789,87.0999984741211,87.0999984741211,620710,2021-12-27
2022-01-03,92.59228515625,93.5999984741211,95.0,91.0,93.0,802207,2022-01-03
2022-01-10,96.49976348876953,97.55000305175781,101.69999694824219,92.4000015258789,93.75,1927302,2022-01-10
2022-01-17,90.31704711914062,91.30000305175781,99.9000015258789,90.75,97.75,776415,2022-01-17
2022-01-24,88.73426818847656,89.69999694824219,92.0,85.05000305175781,91.0,510776,2022-01-24
2022-01-31,85.96442413330078,86.9000015258789,91.80000305175781,86.6500015258789,90.1500015258789,603479,2022-01-31
2022-02-07,85.32141876220703,86.25,89.9000015258789,84.0999984741211,86.9000015258789,850706,2022-02-07
2022-02-14,79.23762512207031,80.0999984741211,86.19999694824219,79.30000305175781,85.0,781648,2022-02-14
2022-02-21,75.62692260742188,76.44999694824219,80.3499984741211,71.25,80.0999984741211,789846,2022-02-21
2022-02-28,72.56029510498047,73.3499984741211,78.75,73.19999694824219,75.5,378328,2022-02-28
2022-03-07,71.86783599853516,72.6500015258789,75.25,70.05000305175781,71.5999984741211,866562,2022-03-07
2022-03-14,73.94522857666016,74.75,75.1500015258789,71.44999694824219,73.05000305175781,532010,2022-03-14
2022-03-21,72.6097640991211,73.4000015258789,77.30000305175781,71.3499984741211,75.1500015258789,1074852,2022-03-21
2022-03-28,75.33015441894531,76.1500015258789,78.4000015258789,73.0999984741211,73.94999694824219,1785074,2022-03-28
2022-04-04,80.82039642333984,81.69999694824219,84.8499984741211,74.8499984741211,76.5999984741211,2008795,2022-04-04
2022-04-11,78.545166015625,79.4000015258789,82.9000015258789,78.0,82.9000015258789,311467,2022-04-11
2022-04-18,82.35372161865234,83.25,87.1500015258789,76.25,80.19999694824219,1473650,2022-04-18
2022-04-25,79.18817138671875,80.05000305175781,85.0,79.0,81.9000015258789,536359,2022-04-25
2022-05-02,73.0549087524414,73.8499984741211,82.0,73.0999984741211,79.0,274076,2022-05-02
2022-05-09,72.26353454589844,73.05000305175781,74.6500015258789,66.05000305175781,73.4000015258789,533152,2022-05-09
2022-05-16,79.13870239257812,80.0,82.69999694824219,72.80000305175781,73.75,775710,2022-05-16
2022-05-23,73.94522857666016,74.75,80.25,71.25,80.0,363982,2022-05-23
2022-05-30,74.14307403564453,74.94999694824219,77.6500015258789,72.30000305175781,75.4000015258789,317008,2022-05-30
2022-06-06,77.01185607910156,77.8499984741211,79.69999694824219,73.05000305175781,74.94999694824219,545270,2022-06-06
2022-06-13,71.27429962158203,72.05000305175781,81.69999694824219,71.5,76.55000305175781,665004,2022-06-13
2022-06-20,84.4805679321289,85.4000015258789,88.44999694824219,71.0999984741211,72.80000305175781,1923866,2022-06-20
2022-06-27,76.12153625488281,76.94999694824219,88.80000305175781,75.0,85.4000015258789,4957371,2022-06-27
2022-07-04,81.7107162475586,82.5999984741211,84.80000305175781,76.4000015258789,77.0,1162121,2022-07-04
2022-07-11,79.38601684570312,80.25,84.5999984741211,78.3499984741211,82.5999984741211,579531,2022-07-11
2022-07-18,82.7494125366211,83.6500015258789,86.94999694824219,79.5,80.75,826900,2022-07-18
2022-07-25,83.34294891357422,84.25,88.5999984741211,81.8499984741211,83.44999694824219,907790,2022-07-25
2022-08-01,83.24402618408203,84.1500015258789,90.80000305175781,82.0999984741211,84.5,1330268,2022-08-01
2022-08-08,83.49134063720703,84.4000015258789,89.80000305175781,82.69999694824219,84.1500015258789,2169567,2022-08-08
2022-08-15,88.00646209716797,88.55000305175781,91.75,84.4000015258789,84.4000015258789,1564720,2022-08-15
2022-08-22,91.58436584472656,92.1500015258789,94.25,85.25,88.0,1240326,2022-08-22
2022-08-29,94.5162582397461,95.0999984741211,96.9000015258789,88.44999694824219,90.0,1396757,2022-08-29
2022-09-05,96.75244140625,97.3499984741211,101.5,95.05000305175781,95.9000015258789,1407013,2022-09-05
2022-09-12,99.48556518554688,100.0999984741211,106.8499984741211,97.05000305175781,98.0,2172281,2022-09-12
2022-09-19,95.75858306884766,96.3499984741211,102.25,94.55000305175781,100.0999984741211,823731,2022-09-19
2022-09-26,103.0137710571289,103.6500015258789,108.0,88.5,95.3499984741211,6038911,2022-09-26
2022-10-03,104.20640563964844,104.8499984741211,107.3499984741211,100.55000305175781,105.5,855597,2022-10-03
2022-10-10,107.38677215576172,108.05000305175781,114.0,99.5,104.1500015258789,3692330,2022-10-10
2022-10-17,102.6162338256836,103.25,112.8499984741211,102.05000305175781,108.05000305175781,2226037,2022-10-17
2022-10-24,104.45487213134766,105.0999984741211,110.69999694824219,103.55000305175781,104.1500015258789,822145,2022-10-24
2022-10-31,103.2125473022461,103.8499984741211,106.5,102.05000305175781,105.0999984741211,481843,2022-10-31
2022-11-07,104.55426025390625,105.19999694824219,110.5,103.8499984741211,103.8499984741211,847960,2022-11-07
2022-11-14,127.16461181640625,127.94999694824219,129.8000030517578,103.75,105.4000015258789,9664193,2022-11-14
2022-11-21,141.72470092773438,142.60000610351562,147.35000610351562,127.05000305175781,129.0500030517578,7553819,2022-11-21
2022-11-28,146.2964630126953,147.1999969482422,153.0,142.64999389648438,144.1999969482422,2914261,2022-11-28
2022-12-05,153.20379638671875,154.14999389648438,168.0,146.8000030517578,148.1999969482422,6953840,2022-12-05
2022-12-12,149.2283477783203,150.14999389648438,158.14999389648438,148.0500030517578,154.0,2075709,2022-12-12
2022-12-19,127.11492156982422,127.9000015258789,158.8000030517578,126.30000305175781,151.10000610351562,2460008,2022-12-19
2022-12-26,150.0234375,150.9499969482422,153.39999389648438,124.0,127.9000015258789,2279366,2022-12-26
2023-01-02,138.0970916748047,138.9499969482422,151.85000610351562,137.5,151.8000030517578,1167381,2023-01-02
2023-01-09,142.91732788085938,143.8000030517578,148.89999389648438,138.5,139.89999389648438,1081952,2023-01-09
2023-01-16,137.94802856445312,138.8000030517578,144.75,136.60000610351562,144.75,1068374,2023-01-16
2023-01-23,130.99099731445312,131.8000030517578,142.6999969482422,127.25,140.14999389648438,668035,2023-01-23
2023-01-30,131.2394561767578,132.0500030517578,138.8000030517578,127.5999984741211,130.0,656270,2023-01-30
2023-02-06,108.03277587890625,108.69999694824219,139.85000610351562,107.5,132.39999389648438,2864347,2023-02-06
2023-02-13,100.72789001464844,101.3499984741211,109.30000305175781,100.30000305175781,108.0,1674139,2023-02-13
2023-02-20,103.0137710571289,103.6500015258789,113.44999694824219,101.25,101.5999984741211,2351085,2023-02-20
2023-02-27,110.07019805908203,110.75,113.0,102.30000305175781,104.30000305175781,1946472,2023-02-27
2023-03-06,104.75303649902344,105.4000015258789,111.55000305175781,104.0,111.05000305175781,629080,2023-03-06
2023-03-13,104.1567153930664,104.80000305175781,106.80000305175781,98.0999984741211,105.5999984741211,1056789,2023-03-13
2023-03-20,104.50457000732422,105.1500015258789,112.44999694824219,100.5,102.30000305175781,1620508,2023-03-20
2023-03-27,103.1131591796875,103.75,105.5,95.25,105.5,1143750,2023-03-27
2023-04-03,102.36776733398438,103.0,107.9000015258789,102.5,103.44999694824219,520460,2023-04-03
2023-04-10,102.41746520996094,103.05000305175781,105.9000015258789,101.0,103.69999694824219,655563,2023-04-10
2023-04-17,101.97021484375,102.5999984741211,108.4000015258789,100.0,102.19999694824219,1640953,2023-04-17
2023-04-24,107.93339538574219,108.5999984741211,110.94999694824219,101.19999694824219,103.0,1478278,2023-04-24
2023-05-01,109.92111206054688,110.5999984741211,115.5999984741211,107.05000305175781,108.5999984741211,1497315,2023-05-01
2023-05-08,121.05237579345703,121.80000305175781,127.9000015258789,110.5,111.0,8219218,2023-05-08
2023-05-15,124.5308837890625,125.30000305175781,130.0,120.25,122.3499984741211,2977092,2023-05-15
2023-05-22,122.99039459228516,123.75,132.5,116.25,125.30000305175781,6048061,2023-05-22
2023-05-29,130.6928253173828,131.5,132.64999389648438,122.0,124.75,5243986,2023-05-29
2023-06-05,136.25845336914062,137.10000610351562,141.39999389648438,131.5500030517578,132.89999389648438,6060994,2023-06-05
2023-06-12,140.58175659179688,141.4499969482422,145.5500030517578,134.5500030517578,137.10000610351562,2863553,2023-06-12
2023-06-19,141.1283721923828,142.0,144.64999389648438,134.8000030517578,142.5,1829589,2023-06-19
2023-06-26,141.87376403808594,142.75,146.9499969482422,139.0500030517578,142.10000610351562,1343342,2023-06-26
2023-07-03,146.3461456298828,147.25,149.25,137.10000610351562,142.75,1808694,2023-07-03
2023-07-10,146.84307861328125,147.75,153.0,144.3000030517578,147.25,1734249,2023-07-10
2023-07-17,152.955322265625,153.89999389648438,158.5,144.89999389648438,148.5,2119824,2023-07-17
2023-07-24,152.20993041992188,153.14999389648438,159.4499969482422,152.1999969482422,153.8000030517578,901740,2023-07-24
2023-07-31,153.20346069335938,153.64999389648438,163.39999389648438,149.60000610351562,153.8000030517578,1577696,2023-07-31
2023-08-07,138.59603881835938,139.0,167.8000030517578,137.8000030517578,154.8000030517578,4009451,2023-08-07
2023-08-14,133.01231384277344,133.39999389648438,139.0,132.85000610351562,138.0,1096152,2023-08-14
2023-08-21,134.1589813232422,134.5500030517578,139.3000030517578,130.5500030517578,134.0,1224578,2023-08-21
2023-08-28,135.1560821533203,135.5500030517578,140.8000030517578,134.5,135.0,1108055,2023-08-28
2023-09-04,148.21800231933594,148.64999389648438,153.5,134.1999969482422,136.14999389648438,3260174,2023-09-04
2023-09-11,143.93051147460938,144.35000610351562,149.6999969482422,136.1999969482422,149.3000030517578,2081165,2023-09-11
2023-09-18,143.03311157226562,143.4499969482422,146.64999389648438,140.5,144.85000610351562,856169,2023-09-18
2023-09-25,146.9716339111328,147.39999389648438,149.60000610351562,142.39999389648438,143.35000610351562,1390540,2023-09-25
2023-10-02,141.9861602783203,142.39999389648438,148.60000610351562,141.0500030517578,147.39999389648438,624009,2023-10-02
2023-10-09,136.15316772460938,136.5500030517578,141.64999389648438,134.10000610351562,139.35000610351562,764173,2023-10-09
2023-10-16,135.05636596679688,135.4499969482422,139.0,130.75,135.14999389648438,766849,2023-10-16
2023-10-23,133.36129760742188,133.75,136.3000030517578,126.05000305175781,135.89999389648438,566923,2023-10-23
2023-10-30,134.50794982910156,134.89999389648438,139.60000610351562,132.75,133.75,1186133,2023-10-30
2023-11-06,136.65171813964844,137.0500030517578,142.9499969482422,134.0500030517578,135.0,1984457,2023-11-06
2023-11-13,134.65753173828125,135.0500030517578,140.1999969482422,134.39999389648438,136.4499969482422,463944,2023-11-13
2023-11-20,138.6957550048828,139.10000610351562,141.14999389648438,134.10000610351562,135.64999389648438,664838,2023-11-20
2023-11-27,136.90098571777344,137.3000030517578,140.60000610351562,136.0,139.10000610351562,600772,2023-11-27
2023-12-04,132.9624786376953,133.35000610351562,139.0,131.89999389648438,138.5,1784708,2023-12-04
2023-12-11,143.58151245117188,144.0,145.14999389648438,132.0,134.39999389648438,5079116,2023-12-11
2023-12-18,146.42323303222656,146.85000610351562,157.25,141.0,144.35000610351562,3281006,2023-12-18
2023-12-25,158.2886505126953,158.75,159.6999969482422,143.0,146.85000610351562,2734917,2023-12-25
2024-01-01,168.45899963378906,168.9499969482422,182.3000030517578,156.35000610351562,158.75,10486121,2024-01-01
2024-01-08,168.60858154296875,169.10000610351562,179.3000030517578,163.0500030517578,170.4499969482422,3220807,2024-01-08
2024-01-15,160.5321044921875,161.0,171.89999389648438,156.8000030517578,170.1999969482422,1879397,2024-01-15
2024-01-22,164.17149353027344,164.64999389648438,173.5,156.3000030517578,161.0,1156694,2024-01-22
2024-01-29,159.03646850585938,159.5,165.5,157.0500030517578,164.3000030517578,910363,2024-01-29
2024-02-05,154.2005615234375,154.64999389648438,166.9499969482422,152.10000610351562,161.8000030517578,1249068,2024-02-05
2024-02-12,149.16525268554688,149.60000610351562,162.0,142.8000030517578,157.0,1759766,2024-02-12
2024-02-19,150.21218872070312,150.64999389648438,153.3000030517578,145.39999389648438,150.75,1151107,2024-02-19
2024-02-26,159.73443603515625,160.1999969482422,164.0,145.0500030517578,151.8000030517578,5269022,2024-02-26
2024-03-04,162.32688903808594,162.8000030517578,165.0,152.8000030517578,163.0,1608720,2024-03-04
2024-03-11,153.0539093017578,153.5,164.1999969482422,137.5500030517578,162.8000030517578,1495151,2024-03-11
2024-03-18,156.24459838867188,156.6999969482422,163.4499969482422,146.0500030517578,153.10000610351562,1159096,2024-03-18
2024-03-25,174.64097595214844,175.14999389648438,188.0,154.0,156.6999969482422,4394640,2024-03-25
2024-04-01,180.7232666015625,181.25,185.3000030517578,175.1999969482422,178.25,3199099,2024-04-01
2024-04-08,171.8989715576172,172.39999389648438,182.89999389648438,170.9499969482422,182.89999389648438,1158155,2024-04-08
2024-04-15,170.90188598632812,171.39999389648438,174.0,164.0,169.0,929760,2024-04-15
2024-04-22,178.3800811767578,178.89999389648438,184.8000030517578,171.9499969482422,172.0,1715012,2024-04-22
2024-04-29,171.05145263671875,171.5500030517578,182.85000610351562,166.14999389648438,180.5,1244859,2024-04-29
2024-05-06,165.61729431152344,166.10000610351562,173.1999969482422,162.0,170.35000610351562,824711,2024-05-06
2024-05-13,165.0688934326172,165.5500030517578,169.6999969482422,161.0,166.10000610351562,471594,2024-05-13
2024-05-20,162.82542419433594,163.3000030517578,171.25,162.14999389648438,164.14999389648438,382543,2024-05-20
2024-05-27,168.7581329345703,169.25,172.0,158.1999969482422,164.85000610351562,2179203,2024-05-27
2024-06-03,171.30072021484375,171.8000030517578,178.0,148.8000030517578,174.0,1328487,2024-06-03
2024-06-10,192.78810119628906,193.35000610351562,195.0,171.41000366210938,172.0,4091981,2024-06-10
2024-06-17,205.32156372070312,205.9199981689453,209.9499969482422,186.85000610351562,193.35000610351562,5123215,2024-06-17
2024-06-24,212.87953186035156,213.5,221.25,202.14999389648438,205.89999389648438,5701347,2024-06-24
2024-07-01,218.79229736328125,219.42999267578125,225.6999969482422,210.6199951171875,213.39999389648438,2924147,2024-07-01
2024-07-08,209.5193328857422,210.1300048828125,222.0,204.0,219.5500030517578,1980851,2024-07-08
2024-07-15,201.53260803222656,202.1199951171875,214.0,200.10000610351562,210.9499969482422,881584,2024-07-15
2024-07-22,210.6759490966797,211.2899932861328,215.3699951171875,197.6999969482422,200.0,694831,2024-07-22
2024-07-29,197.7100067138672,197.7100067138672,220.0,191.60000610351562,212.88999938964844,1616624,2024-07-29
2024-08-05,180.38999938964844,180.38999938964844,194.75999450683594,177.10000610351562,194.75999450683594,1447194,2024-08-05
2024-08-12,172.5399932861328,172.5399932861328,181.8000030517578,169.1999969482422,180.39999389648438,686770,2024-08-12
2024-08-19,177.5399932861328,177.5399932861328,179.0,169.4499969482422,174.0,2800377,2024-08-19
2024-08-26,170.77000427246094,170.77000427246094,181.3800048828125,167.30999755859375,179.39999389648438,2071115,2024-08-26
2024-09-02,166.0,166.0,171.89999389648438,165.10000610351562,171.0,1111294,2024-09-02
2024-09-09,168.8000030517578,168.8000030517578,171.60000610351562,162.27000427246094,168.3000030517578,1241132,2024-09-09
2024-09-16,168.99000549316406,168.99000549316406,172.0,162.1199951171875,169.49000549316406,941207,2024-09-16
2024-09-23,174.11000061035156,174.11000061035156,186.58999633789062,169.08999633789062,170.0800018310547,4004405,2024-09-23
2024-09-30,169.67999267578125,169.67999267578125,178.0,165.5500030517578,175.6999969482422,945795,2024-09-30
2024-10-07,175.94000244140625,175.94000244140625,178.86000061035156,160.1999969482422,170.89999389648438,774908,2024-10-07
2024-10-14,178.10000610351562,178.10000610351562,182.75999450683594,168.00999450683594,180.0,1170129,2024-10-14
2024-10-21,163.91000366210938,163.91000366210938,176.9499969482422,155.72000122070312,176.9499969482422,1172433,2024-10-21
2024-10-28,172.41000366210938,172.41000366210938,175.5,159.3000030517578,165.5500030517578,587098,2024-10-28
2024-11-04,170.8800048828125,170.8800048828125,175.60000610351562,168.35000610351562,173.39999389648438,530470,2024-11-04
2024-11-11,161.88999938964844,161.88999938964844,173.39999389648438,156.10000610351562,170.8000030517578,863592,2024-11-11
2024-11-18,158.3000030517578,158.3000030517578,163.83999633789062,155.5500030517578,160.58999633789062,434819,2024-11-18
2024-11-25,172.97999572753906,172.97999572753906,174.35000610351562,159.10000610351562,159.75,856986,2024-11-25
2024-12-02,169.6199951171875,169.6199951171875,176.0,168.60000610351562,174.0,608884,2024-12-02
2024-12-09,164.82000732421875,164.82000732421875,173.0,163.0,169.0,408731,2024-12-09
2024-12-16,162.14999389648438,162.14999389648438,166.8000030517578,157.47000122070312,164.1999969482422,564653,2024-12-16
2024-12-23,162.4499969482422,162.4499969482422,166.0,158.1999969482422,163.0,326691,2024-12-23
2024-12-30,177.89999389648438,177.89999389648438,183.0,159.38999938964844,162.4499969482422,1558075,2024-12-30
2025-01-06,160.67999267578125,160.67999267578125,183.8000030517578,157.16000366210938,178.0,1101839,2025-01-06
2025-01-13,161.77999877929688,161.77999877929688,164.52000427246094,148.10000610351562,157.35000610351562,684501,2025-01-13
2025-01-20,157.57000732421875,157.57000732421875,167.88999938964844,156.10000610351562,161.75,384388,2025-01-20
2025-01-27,150.77999877929688,150.77999877929688,161.69000244140625,141.0,156.10000610351562,768361,2025-01-27
2025-02-03,153.05999755859375,153.05999755859375,155.3300018310547,145.25,149.77999877929688,311227,2025-02-03
2025-02-10,130.91000366210938,130.91000366210938,152.5,127.36000061035156,152.5,304439,2025-02-10
2025-02-17,129.86000061035156,129.86000061035156,134.67999267578125,123.11000061035156,130.88999938964844,364838,2025-02-17
2025-02-24,114.66999816894531,114.66999816894531,129.86000061035156,112.33000183105469,129.86000061035156,307919,2025-02-24
2025-03-03,128.07000732421875,128.07000732421875,129.47999572753906,106.05999755859375,116.5999984741211,662040,2025-03-03
2025-03-10,115.55999755859375,115.55999755859375,130.1999969482422,114.1500015258789,128.07000732421875,326152,2025-03-10
2025-03-17,121.55999755859375,121.55999755859375,123.9000015258789,111.31999969482422,115.51000213623047,595417,2025-03-17
2025-03-24,124.72000122070312,124.72000122070312,138.3000030517578,118.30000305175781,121.58999633789062,2048299,2025-03-24
2025-03-31,134.02999877929688,134.02999877929688,135.0,120.58000183105469,124.72000122070312,645161,2025-03-31
2025-04-07,133.0500030517578,133.0500030517578,137.67999267578125,116.5999984741211,126.80000305175781,752987,2025-04-07
2025-04-14,140.08999633789062,140.08999633789062,141.77999877929688,133.0500030517578,133.0500030517578,287442,2025-04-14
2025-04-21,142.63999938964844,142.63999938964844,145.0,135.58999633789062,140.0500030517578,878953,2025-04-21
2025-04-28,142.0,142.0,143.47000122070312,138.5500030517578,142.63999938964844,312952,2025-04-28
2025-05-05,131.58999633789062,131.58999633789062,143.49000549316406,130.5,142.08999633789062,375514,2025-05-05
2025-05-12,139.6199951171875,139.6199951171875,143.08999633789062,133.3300018310547,133.3300018310547,369830,2025-05-12
2025-05-19,139.50999450683594,139.50999450683594,143.6300048828125,135.3000030517578,139.89999389648438,682849,2025-05-19
2025-05-26,138.72000122070312,138.72000122070312,141.88999938964844,137.41000366210938,139.10000610351562,273179,2025-05-26
2025-06-02,142.19000244140625,142.19000244140625,144.8000030517578,137.60000610351562,139.0,430977,2025-06-02
2025-06-09,143.0399932861328,143.0399932861328,150.3800048828125,137.92999267578125,143.0,569854,2025-06-09
2025-06-16,138.58999633789062,138.58999633789062,145.22000122070312,136.5,143.39999389648438,384489,2025-06-16
2025-06-23,139.9499969482422,139.9499969482422,144.6999969482422,137.3000030517578,138.97999572753906,6541763,2025-06-23
