Date,Adj Close_MADHAV.NS,Close_MADHAV.NS,High_MADHAV.NS,Low_MADHAV.NS,Open_MADHAV.NS,Volume_MADHAV.NS,Date
2021-05-31,55.1590461730957,55.95000076293945,59.20000076293945,53.95000076293945,57.349998474121094,347754,2021-05-31
2021-06-07,58.26451110839844,59.099998474121094,61.79999923706055,55.099998474121094,57.0,431237,2021-06-07
2021-06-14,55.504093170166016,56.29999923706055,61.0,54.0,58.400001525878906,205094,2021-06-14
2021-06-21,55.20833969116211,56.0,60.04999923706055,55.0,55.0,127389,2021-06-21
2021-06-28,54.07459259033203,54.849998474121094,57.75,51.95000076293945,57.0,160824,2021-06-28
2021-07-05,57.87016677856445,58.70000076293945,60.900001525878906,54.29999923706055,56.0,363786,2021-07-05
2021-07-12,66.54576110839844,67.5,72.69999694824219,57.849998474121094,59.5,2215503,2021-07-12
2021-07-19,66.10213470458984,67.05000305175781,75.0,63.0,66.0,1306145,2021-07-19
2021-07-26,65.85565948486328,66.80000305175781,71.9000015258789,64.3499984741211,66.4000015258789,372619,2021-07-26
2021-08-02,61.46856689453125,62.349998474121094,72.0,59.25,67.0,470636,2021-08-02
2021-08-09,59.74330520629883,60.599998474121094,64.4000015258789,50.400001525878906,64.0,339477,2021-08-09
2021-08-16,56.1449089050293,56.95000076293945,60.95000076293945,54.650001525878906,60.20000076293945,73174,2021-08-16
2021-08-23,55.94773483276367,56.75,59.29999923706055,50.599998474121094,57.150001525878906,113905,2021-08-23
2021-08-30,57.081478118896484,57.900001525878906,63.650001525878906,53.29999923706055,56.29999923706055,155493,2021-08-30
2021-09-06,55.99702835083008,56.79999923706055,59.849998474121094,54.599998474121094,58.400001525878906,66511,2021-09-06
2021-09-13,55.20833969116211,56.0,58.95000076293945,54.29999923706055,58.95000076293945,60099,2021-09-13
2021-09-20,53.68025207519531,54.45000076293945,57.0,50.95000076293945,55.29999923706055,64680,2021-09-20
2021-09-27,54.67525100708008,54.95000076293945,56.29999923706055,53.599998474121094,56.29999923706055,50447,2021-09-27
2021-10-04,61.739749908447266,62.04999923706055,66.0,54.20000076293945,54.20000076293945,644466,2021-10-04
2021-10-11,60.794498443603516,61.099998474121094,67.6500015258789,60.25,63.70000076293945,205047,2021-10-11
2021-10-18,55.22249984741211,55.5,61.79999923706055,54.25,60.5,177851,2021-10-18
2021-10-25,53.72999954223633,54.0,58.0,53.5,56.400001525878906,81771,2021-10-25
2021-11-01,56.615501403808594,56.900001525878906,57.5,54.04999923706055,54.95000076293945,36045,2021-11-01
2021-11-08,55.471248626708984,55.75,58.0,54.29999923706055,57.900001525878906,42151,2021-11-08
2021-11-15,52.23749923706055,52.5,56.150001525878906,52.0,55.099998474121094,64668,2021-11-15
2021-11-22,51.98875045776367,52.25,57.0,48.349998474121094,52.5,84178,2021-11-22
2021-11-29,50.744998931884766,51.0,54.5,50.45000076293945,53.29999923706055,56038,2021-11-29
2021-12-06,53.68025207519531,53.95000076293945,54.54999923706055,48.349998474121094,51.0,82853,2021-12-06
2021-12-13,54.12800216674805,54.400001525878906,58.0,52.5,54.29999923706055,110127,2021-12-13
2021-12-20,55.57074737548828,55.849998474121094,59.45000076293945,51.5,55.0,101610,2021-12-20
2021-12-27,55.8692512512207,56.150001525878906,57.5,54.75,55.849998474121094,57832,2021-12-27
2022-01-03,57.11300277709961,57.400001525878906,62.900001525878906,55.25,57.79999923706055,195093,2022-01-03
2022-01-10,57.11300277709961,57.400001525878906,60.5,55.5,59.70000076293945,236040,2022-01-10
2022-01-17,56.31699752807617,56.599998474121094,59.45000076293945,56.20000076293945,58.5,120132,2022-01-17
2022-01-24,53.58074951171875,53.849998474121094,57.70000076293945,50.79999923706055,57.70000076293945,61818,2022-01-24
2022-01-31,54.92399978637695,55.20000076293945,56.25,52.79999923706055,53.5,31188,2022-01-31
2022-02-07,52.78474807739258,53.04999923706055,56.599998474121094,52.0,56.29999923706055,57751,2022-02-07
2022-02-14,50.944000244140625,51.20000076293945,55.79999923706055,48.650001525878906,52.5,67553,2022-02-14
2022-02-21,57.361751556396484,57.650001525878906,60.04999923706055,48.75,51.0,821155,2022-02-21
2022-02-28,51.39175033569336,51.650001525878906,58.400001525878906,44.79999923706055,55.95000076293945,186081,2022-02-28
2022-03-07,53.43149948120117,53.70000076293945,56.849998474121094,50.04999923706055,51.400001525878906,119444,2022-03-07
2022-03-14,51.6405029296875,51.900001525878906,56.25,49.79999923706055,56.25,118063,2022-03-14
2022-03-21,53.72999954223633,54.0,57.79999923706055,51.0,51.45000076293945,145831,2022-03-21
2022-03-28,53.43149948120117,53.70000076293945,56.45000076293945,51.0,55.95000076293945,75246,2022-03-28
2022-04-04,54.47624969482422,54.75,59.0,53.599998474121094,54.0,217023,2022-04-04
2022-04-11,57.61050033569336,57.900001525878906,64.5,54.650001525878906,54.650001525878906,372007,2022-04-11
2022-04-18,59.10300064086914,59.400001525878906,62.900001525878906,56.0,57.900001525878906,215049,2022-04-18
2022-04-25,54.973751068115234,55.25,60.45000076293945,54.95000076293945,60.400001525878906,101687,2022-04-25
2022-05-02,51.7400016784668,52.0,57.25,51.400001525878906,57.25,45015,2022-05-02
2022-05-09,47.01375198364258,47.25,52.5,46.150001525878906,52.0,36361,2022-05-09
2022-05-16,50.247501373291016,50.5,55.95000076293945,47.79999923706055,49.29999923706055,101155,2022-05-16
2022-05-23,50.79475021362305,51.04999923706055,57.79999923706055,47.20000076293945,51.45000076293945,96375,2022-05-23
2022-05-30,46.217750549316406,46.45000076293945,51.95000076293945,46.20000076293945,48.849998474121094,105699,2022-05-30
2022-06-06,46.76499938964844,47.0,51.70000076293945,45.04999923706055,46.5,95066,2022-06-06
2022-06-13,43.18300247192383,43.400001525878906,48.20000076293945,42.599998474121094,47.099998474121094,128369,2022-06-13
2022-06-20,44.07849884033203,44.29999923706055,45.5,41.04999923706055,45.0,15777,2022-06-20
2022-06-27,39.999000549316406,40.20000076293945,44.900001525878906,40.0,44.900001525878906,30958,2022-06-27
2022-07-04,46.26750183105469,46.5,54.650001525878906,40.900001525878906,40.95000076293945,584749,2022-07-04
2022-07-11,46.118247985839844,46.349998474121094,49.04999923706055,44.099998474121094,46.0,122178,2022-07-11
2022-07-18,46.26750183105469,46.5,48.79999923706055,45.04999923706055,45.599998474121094,45409,2022-07-18
2022-07-25,46.16800308227539,46.400001525878906,47.20000076293945,45.54999923706055,45.54999923706055,28178,2022-07-25
2022-08-01,46.01874923706055,46.25,48.25,45.599998474121094,47.20000076293945,37775,2022-08-01
2022-08-08,50.49625015258789,50.75,59.70000076293945,46.0,46.04999923706055,511177,2022-08-08
2022-08-15,50.744998931884766,51.0,52.54999923706055,49.0,50.75,67889,2022-08-15
2022-08-22,51.93899917602539,52.20000076293945,55.20000076293945,50.599998474121094,51.0,216488,2022-08-22
2022-08-29,52.635501861572266,52.900001525878906,57.0,50.150001525878906,52.20000076293945,116598,2022-08-29
2022-09-05,52.23749923706055,52.5,56.45000076293945,52.20000076293945,52.20000076293945,155252,2022-09-05
2022-09-12,50.744998931884766,51.0,54.650001525878906,49.599998474121094,53.5,223353,2022-09-12
2022-09-19,48.954002380371094,49.20000076293945,52.0,48.0,51.0,82482,2022-09-19
2022-09-26,44.70000076293945,44.70000076293945,48.20000076293945,43.5,48.20000076293945,58698,2022-09-26
2022-10-03,47.45000076293945,47.45000076293945,50.900001525878906,44.650001525878906,44.70000076293945,86066,2022-10-03
2022-10-10,39.95000076293945,39.95000076293945,48.900001525878906,39.54999923706055,46.04999923706055,304312,2022-10-10
2022-10-17,41.0,41.0,42.75,38.75,40.599998474121094,111254,2022-10-17
2022-10-24,41.400001525878906,41.400001525878906,42.75,40.099998474121094,41.75,21501,2022-10-24
2022-10-31,43.849998474121094,43.849998474121094,44.20000076293945,40.79999923706055,40.79999923706055,62952,2022-10-31
2022-11-07,43.45000076293945,43.45000076293945,45.0,42.0,43.79999923706055,56501,2022-11-07
2022-11-14,40.75,40.75,42.5,39.79999923706055,42.0,73540,2022-11-14
2022-11-21,42.25,42.25,43.599998474121094,40.5,41.54999923706055,61854,2022-11-21
2022-11-28,45.849998474121094,45.849998474121094,47.349998474121094,41.79999923706055,42.95000076293945,179083,2022-11-28
2022-12-05,45.04999923706055,45.04999923706055,46.79999923706055,43.400001525878906,45.849998474121094,92926,2022-12-05
2022-12-12,43.04999923706055,43.04999923706055,46.900001525878906,42.400001525878906,45.5,74220,2022-12-12
2022-12-19,39.150001525878906,39.150001525878906,46.0,38.900001525878906,43.849998474121094,74336,2022-12-19
2022-12-26,44.79999923706055,44.79999923706055,46.5,38.79999923706055,39.849998474121094,181270,2022-12-26
2023-01-02,43.95000076293945,43.95000076293945,45.900001525878906,42.650001525878906,45.29999923706055,76760,2023-01-02
2023-01-09,42.849998474121094,42.849998474121094,45.95000076293945,42.25,45.95000076293945,25900,2023-01-09
2023-01-16,44.29999923706055,44.29999923706055,47.20000076293945,41.650001525878906,42.70000076293945,146158,2023-01-16
2023-01-23,41.849998474121094,41.849998474121094,44.79999923706055,41.400001525878906,44.79999923706055,30964,2023-01-23
2023-01-30,43.5,43.5,44.45000076293945,40.79999923706055,42.650001525878906,33935,2023-01-30
2023-02-06,42.45000076293945,42.45000076293945,44.599998474121094,41.20000076293945,43.900001525878906,32376,2023-02-06
2023-02-13,40.20000076293945,40.20000076293945,43.0,39.349998474121094,40.79999923706055,34413,2023-02-13
2023-02-20,39.04999923706055,39.04999923706055,42.79999923706055,38.79999923706055,40.04999923706055,29005,2023-02-20
2023-02-27,37.849998474121094,37.849998474121094,38.900001525878906,36.099998474121094,38.900001525878906,44230,2023-02-27
2023-03-06,37.75,37.75,39.5,36.900001525878906,39.5,17709,2023-03-06
2023-03-13,40.20000076293945,40.20000076293945,45.400001525878906,37.29999923706055,37.45000076293945,376362,2023-03-13
2023-03-20,38.150001525878906,38.150001525878906,45.45000076293945,38.0,40.0,142997,2023-03-20
2023-03-27,39.20000076293945,39.20000076293945,40.349998474121094,36.849998474121094,38.0,46410,2023-03-27
2023-04-03,41.900001525878906,41.900001525878906,42.849998474121094,38.150001525878906,38.900001525878906,66063,2023-04-03
2023-04-10,40.400001525878906,40.400001525878906,44.95000076293945,40.0,42.650001525878906,63333,2023-04-10
2023-04-17,40.75,40.75,42.849998474121094,38.650001525878906,41.150001525878906,53742,2023-04-17
2023-04-24,43.70000076293945,43.70000076293945,51.70000076293945,40.0,40.5,580426,2023-04-24
2023-05-01,42.0,42.0,44.0,41.099998474121094,43.70000076293945,77049,2023-05-01
2023-05-08,42.099998474121094,42.099998474121094,43.599998474121094,41.75,42.5,61702,2023-05-08
2023-05-15,41.25,41.25,42.70000076293945,40.70000076293945,42.70000076293945,40645,2023-05-15
2023-05-22,41.599998474121094,41.599998474121094,42.0,40.29999923706055,40.400001525878906,31146,2023-05-22
2023-05-29,41.29999923706055,41.29999923706055,42.95000076293945,40.0,42.95000076293945,66244,2023-05-29
2023-06-05,42.900001525878906,42.900001525878906,43.95000076293945,41.04999923706055,41.04999923706055,55178,2023-06-05
2023-06-12,44.400001525878906,44.400001525878906,46.5,42.349998474121094,43.70000076293945,149783,2023-06-12
2023-06-19,43.29999923706055,43.29999923706055,44.95000076293945,42.400001525878906,44.400001525878906,46320,2023-06-19
2023-06-26,43.70000076293945,43.70000076293945,44.099998474121094,41.599998474121094,44.099998474121094,44944,2023-06-26
2023-07-03,42.650001525878906,42.650001525878906,44.45000076293945,42.150001525878906,44.0,57264,2023-07-03
2023-07-10,42.70000076293945,42.70000076293945,46.79999923706055,40.54999923706055,43.5,153526,2023-07-10
2023-07-17,42.849998474121094,42.849998474121094,43.650001525878906,41.29999923706055,42.75,51315,2023-07-17
2023-07-24,42.650001525878906,42.650001525878906,43.75,42.25,42.849998474121094,52535,2023-07-24
2023-07-31,44.650001525878906,44.650001525878906,46.70000076293945,42.150001525878906,44.25,179528,2023-07-31
2023-08-07,44.900001525878906,44.900001525878906,46.95000076293945,44.099998474121094,44.75,158874,2023-08-07
2023-08-14,42.900001525878906,42.900001525878906,44.25,42.150001525878906,44.25,129607,2023-08-14
2023-08-21,49.599998474121094,49.599998474121094,50.79999923706055,42.5,44.20000076293945,953785,2023-08-21
2023-08-28,49.29999923706055,49.29999923706055,52.400001525878906,47.099998474121094,49.849998474121094,629838,2023-08-28
2023-09-04,48.5,48.5,51.0,48.0,50.54999923706055,225320,2023-09-04
2023-09-11,46.25,46.25,49.95000076293945,44.75,49.349998474121094,106597,2023-09-11
2023-09-18,52.25,52.25,53.900001525878906,46.20000076293945,46.79999923706055,829919,2023-09-18
2023-09-25,50.04999923706055,50.04999923706055,53.79999923706055,49.54999923706055,52.79999923706055,376552,2023-09-25
2023-10-02,51.5,51.5,52.29999923706055,47.20000076293945,50.04999923706055,286924,2023-10-02
2023-10-09,52.25,52.25,55.95000076293945,48.900001525878906,50.150001525878906,549088,2023-10-09
2023-10-16,53.95000076293945,53.95000076293945,57.0,51.099998474121094,52.04999923706055,632139,2023-10-16
2023-10-23,48.79999923706055,48.79999923706055,55.5,45.54999923706055,54.0,282188,2023-10-23
2023-10-30,51.099998474121094,51.099998474121094,53.29999923706055,48.29999923706055,49.04999923706055,188812,2023-10-30
2023-11-06,49.0,49.0,52.79999923706055,48.650001525878906,51.0,128196,2023-11-06
2023-11-13,51.29999923706055,51.29999923706055,52.0,48.849998474121094,49.0,112173,2023-11-13
2023-11-20,50.849998474121094,50.849998474121094,55.0,48.54999923706055,51.79999923706055,329557,2023-11-20
2023-11-27,52.099998474121094,52.099998474121094,52.70000076293945,49.5,50.849998474121094,158536,2023-11-27
2023-12-04,52.95000076293945,52.95000076293945,53.95000076293945,50.20000076293945,52.099998474121094,296990,2023-12-04
2023-12-11,55.150001525878906,55.150001525878906,56.349998474121094,51.54999923706055,52.95000076293945,339480,2023-12-11
2023-12-18,53.20000076293945,53.20000076293945,59.099998474121094,51.599998474121094,54.5,423405,2023-12-18
2023-12-25,61.29999923706055,61.29999923706055,65.19999694824219,53.20000076293945,53.20000076293945,1012203,2023-12-25
2024-01-01,71.6500015258789,71.6500015258789,71.69999694824219,59.04999923706055,61.45000076293945,1621005,2024-01-01
2024-01-08,75.4000015258789,75.4000015258789,91.75,75.05000305175781,76.9000015258789,2801780,2024-01-08
2024-01-15,70.4000015258789,70.4000015258789,74.8499984741211,63.29999923706055,73.5,178431,2024-01-15
2024-01-22,66.05000305175781,66.05000305175781,70.4000015258789,61.099998474121094,70.4000015258789,59237,2024-01-22
2024-01-29,65.19999694824219,65.19999694824219,68.0,64.19999694824219,67.8499984741211,70520,2024-01-29
2024-02-05,60.349998474121094,60.349998474121094,68.44999694824219,60.349998474121094,63.5,94665,2024-02-05
2024-02-12,57.099998474121094,57.099998474121094,60.349998474121094,53.150001525878906,59.29999923706055,63031,2024-02-12
2024-02-19,56.29999923706055,56.29999923706055,61.70000076293945,55.150001525878906,59.900001525878906,34585,2024-02-19
2024-02-26,52.54999923706055,52.54999923706055,58.0,51.650001525878906,58.0,54598,2024-02-26
2024-03-04,42.400001525878906,42.400001525878906,50.150001525878906,42.25,49.79999923706055,255161,2024-03-04
2024-03-11,41.70000076293945,41.70000076293945,43.20000076293945,37.0,43.20000076293945,206392,2024-03-11
2024-03-18,39.79999923706055,39.79999923706055,42.0,39.0,40.900001525878906,71067,2024-03-18
2024-03-25,38.400001525878906,38.400001525878906,41.349998474121094,37.70000076293945,39.79999923706055,80955,2024-03-25
2024-04-01,46.400001525878906,46.400001525878906,46.5,38.400001525878906,38.400001525878906,76896,2024-04-01
2024-04-08,43.25,43.25,45.5,43.25,45.5,14020,2024-04-08
2024-04-15,41.0,41.0,43.0,41.0,42.400001525878906,12316,2024-04-15
2024-04-22,42.099998474121094,42.099998474121094,43.29999923706055,41.0,41.79999923706055,15791,2024-04-22
2024-04-29,42.29999923706055,42.29999923706055,43.70000076293945,42.099998474121094,42.25,6341,2024-04-29
2024-05-06,40.400001525878906,40.400001525878906,43.04999923706055,40.400001525878906,43.04999923706055,14381,2024-05-06
2024-05-13,41.20000076293945,41.20000076293945,43.70000076293945,38.849998474121094,40.400001525878906,31776,2024-05-13
2024-05-20,48.54999923706055,48.54999923706055,50.0,41.849998474121094,42.04999923706055,100140,2024-05-20
2024-05-27,43.95000076293945,43.95000076293945,47.599998474121094,43.95000076293945,47.599998474121094,6007,2024-05-27
2024-06-03,42.650001525878906,42.650001525878906,43.5,42.0,43.099998474121094,21018,2024-06-03
2024-06-10,43.099998474121094,43.099998474121094,43.88999938964844,42.29999923706055,43.04999923706055,17149,2024-06-10
2024-06-17,41.5,41.5,43.099998474121094,41.5,43.099998474121094,19891,2024-06-17
2024-06-24,45.79999923706055,45.79999923706055,45.79999923706055,41.0,42.33000183105469,8727,2024-06-24
2024-07-01,48.0,48.0,51.84000015258789,46.099998474121094,47.9900016784668,77748,2024-07-01
2024-07-08,48.4900016784668,48.4900016784668,50.34000015258789,46.0,48.0,74307,2024-07-08
2024-07-15,47.68000030517578,47.68000030517578,51.4900016784668,46.5099983215332,49.0,94638,2024-07-15
2024-07-22,48.029998779296875,48.029998779296875,48.9900016784668,45.31999969482422,46.119998931884766,39550,2024-07-22
2024-07-29,48.06999969482422,48.06999969482422,51.0,46.52000045776367,49.97999954223633,60003,2024-07-29
2024-08-05,50.31999969482422,50.31999969482422,54.02000045776367,45.70000076293945,49.70000076293945,148878,2024-08-05
2024-08-12,57.290000915527344,57.290000915527344,57.290000915527344,48.45000076293945,52.0,645351,2024-08-12
2024-08-19,56.11000061035156,56.11000061035156,62.20000076293945,54.209999084472656,61.5,499476,2024-08-19
2024-08-26,58.439998626708984,58.439998626708984,61.0,54.5,56.11000061035156,382375,2024-08-26
2024-09-02,56.5099983215332,56.5099983215332,59.97999954223633,51.9900016784668,59.97999954223633,245138,2024-09-02
2024-09-09,56.060001373291016,56.060001373291016,59.900001525878906,53.869998931884766,56.9900016784668,125027,2024-09-09
2024-09-16,54.43000030517578,54.43000030517578,58.0,53.29999923706055,57.02000045776367,102881,2024-09-16
2024-09-23,54.31999969482422,54.31999969482422,55.95000076293945,52.209999084472656,55.25,61514,2024-09-23
2024-09-30,53.16999816894531,53.16999816894531,55.88999938964844,52.380001068115234,55.45000076293945,31988,2024-09-30
2024-10-07,52.79999923706055,52.79999923706055,55.0,50.709999084472656,53.95000076293945,33086,2024-10-07
2024-10-14,51.849998474121094,51.849998474121094,54.470001220703125,51.29999923706055,52.86000061035156,30217,2024-10-14
2024-10-21,47.470001220703125,47.470001220703125,52.900001525878906,47.20000076293945,52.88999938964844,54565,2024-10-21
2024-10-28,52.43000030517578,52.43000030517578,53.9900016784668,45.9900016784668,47.5,46376,2024-10-28
2024-11-04,52.849998474121094,52.849998474121094,54.189998626708984,49.0099983215332,53.900001525878906,19118,2024-11-04
2024-11-11,44.720001220703125,44.720001220703125,53.689998626708984,42.650001525878906,52.849998474121094,52728,2024-11-11
2024-11-18,53.97999954223633,53.97999954223633,54.900001525878906,43.61000061035156,44.720001220703125,73195,2024-11-18
2024-11-25,55.349998474121094,55.349998474121094,57.95000076293945,52.150001525878906,54.79999923706055,75450,2024-11-25
2024-12-02,59.54999923706055,59.54999923706055,64.0,53.709999084472656,56.400001525878906,517969,2024-12-02
2024-12-09,63.11000061035156,63.11000061035156,66.5,58.61000061035156,61.0,700860,2024-12-09
2024-12-16,62.540000915527344,62.540000915527344,68.48999786376953,61.65999984741211,63.9900016784668,483360,2024-12-16
2024-12-23,60.0,60.0,64.25,58.20000076293945,62.0099983215332,178155,2024-12-23
2024-12-30,56.90999984741211,56.90999984741211,62.84000015258789,56.04999923706055,60.0,185271,2024-12-30
2025-01-06,51.349998474121094,51.349998474121094,57.880001068115234,51.04999923706055,56.90999984741211,135320,2025-01-06
2025-01-13,51.56999969482422,51.56999969482422,53.790000915527344,46.20000076293945,49.95000076293945,178966,2025-01-13
2025-01-20,49.38999938964844,49.38999938964844,54.45000076293945,48.25,51.04999923706055,35282,2025-01-20
2025-01-27,49.88999938964844,49.88999938964844,51.0,43.790000915527344,49.099998474121094,66791,2025-01-27
2025-02-03,46.5,46.5,51.20000076293945,45.650001525878906,51.20000076293945,60721,2025-02-03
2025-02-10,42.7599983215332,42.7599983215332,47.849998474121094,41.0,45.119998931884766,107918,2025-02-10
2025-02-17,42.86000061035156,42.86000061035156,45.0,41.04999923706055,44.97999954223633,37493,2025-02-17
2025-02-24,39.599998474121094,39.599998474121094,43.9900016784668,39.0,42.0099983215332,26203,2025-02-24
2025-03-03,43.900001525878906,43.900001525878906,44.0,38.5,41.5,44698,2025-03-03
2025-03-10,42.189998626708984,42.189998626708984,48.0,41.5,44.0,41042,2025-03-10
2025-03-17,42.9900016784668,42.9900016784668,44.2400016784668,37.619998931884766,40.459999084472656,49794,2025-03-17
2025-03-24,39.66999816894531,39.66999816894531,50.900001525878906,38.04999923706055,43.9900016784668,389143,2025-03-24
2025-03-31,39.81999969482422,39.81999969482422,42.939998626708984,39.0,39.66999816894531,38875,2025-03-31
2025-04-07,40.4900016784668,40.4900016784668,44.88999938964844,37.9900016784668,38.5,157320,2025-04-07
2025-04-14,42.369998931884766,42.369998931884766,42.880001068115234,40.349998474121094,41.36000061035156,20839,2025-04-14
2025-04-21,44.13999938964844,44.13999938964844,49.20000076293945,42.0,42.29999923706055,215235,2025-04-21
2025-04-28,43.4900016784668,43.4900016784668,46.369998931884766,43.20000076293945,43.36000061035156,29265,2025-04-28
2025-05-05,40.9900016784668,40.9900016784668,43.59000015258789,38.70000076293945,42.5,16816,2025-05-05
2025-05-12,44.59000015258789,44.59000015258789,45.5,41.5,41.5,97939,2025-05-12
2025-05-19,43.66999816894531,43.66999816894531,45.56999969482422,43.099998474121094,44.810001373291016,29040,2025-05-19
2025-05-26,47.0099983215332,47.0099983215332,49.38999938964844,43.400001525878906,44.65999984741211,148484,2025-05-26
2025-06-02,49.81999969482422,49.81999969482422,52.38999938964844,44.0099983215332,47.0099983215332,796135,2025-06-02
2025-06-09,46.08000183105469,46.08000183105469,53.880001068115234,45.220001220703125,49.0,658966,2025-06-09
2025-06-16,48.709999084472656,48.709999084472656,49.79999923706055,45.599998474121094,45.849998474121094,106697,2025-06-16
2025-06-23,47.54999923706055,47.54999923706055,50.70000076293945,47.0,49.22999954223633,305054,2025-06-23
2025-06-30,46.0,46.0,48.65999984741211,45.720001220703125,47.31999969482422,66530,2025-06-30
2025-07-07,45.54999923706055,45.54999923706055,47.439998626708984,45.0,46.66999816894531,59002,2025-07-07
2025-07-14,45.11000061035156,45.11000061035156,46.5,44.630001068115234,45.75,15674,2025-07-14
