Date,Adj Close_QUESS.NS,Close_QUESS.NS,High_QUESS.NS,Low_QUESS.NS,Open_QUESS.NS,Volume_QUESS.NS,Date
2020-11-23,471.8486633300781,500.79998779296875,504.0,452.8999938964844,477.79998779296875,1681527,2020-11-23
2020-11-30,469.0692443847656,497.8500061035156,529.0,492.6000061035156,500.79998779296875,693602,2020-11-30
2020-12-07,466.33685302734375,494.95001220703125,509.0,475.25,502.8500061035156,637189,2020-12-07
2020-12-14,449.75433349609375,477.3500061035156,504.0,476.0,495.0,533814,2020-12-14
2020-12-21,439.95556640625,466.95001220703125,479.6000061035156,413.6499938964844,478.0,1077302,2020-12-21
2020-12-28,506.7096862792969,537.7999877929688,553.0,466.25,472.0,3303182,2020-12-28
2021-01-04,496.11004638671875,526.5499877929688,630.7000122070312,500.20001220703125,538.0,996975,2021-01-04
2021-01-11,571.061279296875,606.0999755859375,663.7000122070312,521.0,525.0999755859375,3760282,2021-01-11
2021-01-18,521.4078979492188,553.4000244140625,619.9500122070312,535.2000122070312,606.0,1326488,2021-01-18
2021-01-25,546.5642700195312,580.0999755859375,607.4500122070312,521.0,560.0,2152126,2021-01-25
2021-02-01,649.3101806640625,689.1500244140625,725.0,561.75,583.75,3071319,2021-02-01
2021-02-08,638.946044921875,678.1500244140625,761.7000122070312,670.0,687.3499755859375,3014229,2021-02-08
2021-02-15,660.0510864257812,700.5499877929688,728.7000122070312,675.9000244140625,679.9000244140625,1268521,2021-02-15
2021-02-22,707.3961791992188,750.7999877929688,807.2999877929688,681.4500122070312,701.9000244140625,1896876,2021-02-22
2021-03-01,668.8606567382812,709.9000244140625,773.7999877929688,706.0,759.7000122070312,1100659,2021-03-01
2021-03-08,672.8648681640625,714.1500244140625,746.0999755859375,706.0,711.0,791276,2021-03-08
2021-03-15,678.1882934570312,719.7999877929688,730.0,663.0999755859375,718.0,667404,2021-03-15
2021-03-22,647.9911499023438,687.75,728.9000244140625,675.0,727.0,995213,2021-03-22
2021-03-29,649.87548828125,689.75,704.9500122070312,679.0,687.75,561042,2021-03-29
2021-04-05,611.2457275390625,648.75,686.7000122070312,630.5,686.7000122070312,749502,2021-04-05
2021-04-12,546.3287963867188,579.8499755859375,648.0,575.5499877929688,648.0,568479,2021-04-12
2021-04-19,532.0546875,564.7000122070312,595.2000122070312,535.0499877929688,575.0,1038033,2021-04-19
2021-04-26,591.9779052734375,628.2999877929688,638.7000122070312,562.0,562.0,1090384,2021-04-26
2021-05-03,601.1642456054688,638.0499877929688,648.0,612.2000122070312,627.0,1247784,2021-05-03
2021-05-10,599.0914306640625,635.8499755859375,665.0,618.0,645.3499755859375,815045,2021-05-10
2021-05-17,627.3684692382812,658.7000122070312,676.0,618.0499877929688,645.1500244140625,993303,2021-05-17
2021-05-24,652.9889526367188,685.5999755859375,714.9000244140625,640.2000122070312,665.0,1197652,2021-05-24
2021-05-31,667.037353515625,700.3499755859375,739.7000122070312,657.2000122070312,687.7999877929688,1551375,2021-05-31
2021-06-07,795.3778076171875,835.0999755859375,887.9000244140625,704.9500122070312,704.9500122070312,2462203,2021-06-07
2021-06-14,827.9035034179688,869.25,876.7999877929688,789.0,836.0,1289792,2021-06-14
2021-06-21,786.9012451171875,826.2000122070312,874.9500122070312,809.7000122070312,871.0,1079281,2021-06-21
2021-06-28,765.9476318359375,804.2000122070312,849.9000244140625,799.0,830.9500122070312,661991,2021-06-28
2021-07-05,774.4242553710938,813.0999755859375,832.9000244140625,792.2000122070312,805.0,390794,2021-07-05
2021-07-12,738.0890502929688,774.9500122070312,831.4500122070312,736.0,830.0,3062214,2021-07-12
2021-07-19,761.233154296875,799.25,812.0,738.0,772.0,1072593,2021-07-19
2021-07-26,827.998779296875,869.3499755859375,885.0,787.2999877929688,810.9500122070312,1825106,2021-07-26
2021-08-02,835.0943603515625,876.7999877929688,926.0,824.2999877929688,883.2999877929688,2209370,2021-08-02
2021-08-09,817.8552856445312,858.7000122070312,885.5,805.0,874.5,1674052,2021-08-09
2021-08-16,783.1390991210938,822.25,870.0,811.0,858.0,843551,2021-08-16
2021-08-23,799.3781127929688,839.2999877929688,848.0,795.0499877929688,829.4000244140625,715600,2021-08-23
2021-08-30,802.3782348632812,842.4500122070312,876.6500244140625,829.0,844.6500244140625,536274,2021-08-30
2021-09-06,828.4273681640625,869.7999877929688,884.5,827.4500122070312,847.9000244140625,883698,2021-09-06
2021-09-13,925.9566650390625,972.2000122070312,989.9000244140625,841.0,874.7000122070312,2627577,2021-09-13
2021-09-20,872.0964965820312,915.6500244140625,981.7999877929688,911.4000244140625,967.9000244140625,1189301,2021-09-20
2021-09-27,880.3350830078125,924.2999877929688,943.8499755859375,894.0999755859375,926.4500122070312,1131579,2021-09-27
2021-10-04,885.5733642578125,929.7999877929688,956.9000244140625,905.0999755859375,930.0,879565,2021-10-04
2021-10-11,882.620849609375,926.7000122070312,941.7999877929688,895.0,938.3499755859375,459170,2021-10-11
2021-10-18,848.5237426757812,890.9000244140625,948.2999877929688,853.3499755859375,936.4000244140625,541401,2021-10-18
2021-10-25,825.141357421875,866.3499755859375,951.0,850.1500244140625,890.0,644118,2021-10-25
2021-11-01,838.95166015625,880.8499755859375,915.0,866.2000122070312,869.0,411607,2021-11-01
2021-11-08,894.669189453125,939.3499755859375,946.2000122070312,866.4500122070312,889.9000244140625,812191,2021-11-08
2021-11-15,866.8104248046875,910.0999755859375,967.7999877929688,888.2000122070312,941.7000122070312,1919926,2021-11-15
2021-11-22,827.379638671875,868.7000122070312,927.9000244140625,840.5999755859375,900.0,879677,2021-11-22
2021-11-29,825.05322265625,862.4500122070312,911.0,811.5,835.7999877929688,676268,2021-11-29
2021-12-06,793.86669921875,829.8499755859375,870.0999755859375,823.3499755859375,862.4500122070312,556620,2021-12-06
2021-12-13,795.684326171875,831.75,869.0,807.0999755859375,834.0,732486,2021-12-13
2021-12-20,765.6937255859375,800.4000244140625,823.0999755859375,779.0499877929688,822.0,1347857,2021-12-20
2021-12-27,819.2176513671875,856.3499755859375,862.0,790.8499755859375,802.8499755859375,651075,2021-12-27
2022-01-03,784.0611572265625,819.5999755859375,887.4000244140625,814.0,859.7000122070312,581400,2022-01-03
2022-01-10,763.3977661132812,798.0,827.6500244140625,790.0,820.0,547346,2022-01-10
2022-01-17,768.5636596679688,803.4000244140625,835.0,793.8499755859375,802.0,452906,2022-01-17
2022-01-24,687.6798095703125,718.8499755859375,800.3499755859375,711.8499755859375,795.0,1119937,2022-01-24
2022-01-31,695.5721435546875,727.0999755859375,753.9000244140625,713.0,742.0,723059,2022-01-31
2022-02-07,613.4924926757812,641.2999877929688,740.0,630.0,720.0,3222775,2022-02-07
2022-02-14,620.14111328125,648.25,656.7999877929688,558.0,633.8499755859375,6928797,2022-02-14
2022-02-21,591.0114135742188,617.7999877929688,656.5499877929688,572.4500122070312,649.0999755859375,1914949,2022-02-21
2022-02-28,557.7203979492188,583.0,641.5499877929688,581.0,602.0,1116142,2022-02-28
2022-03-07,511.94525146484375,535.1500244140625,579.0,527.4000244140625,579.0,2461879,2022-03-07
2022-03-14,540.1182861328125,564.5999755859375,589.2999877929688,533.5999755859375,533.5999755859375,1270827,2022-03-14
2022-03-21,561.0208129882812,586.4500122070312,593.1500244140625,560.0,573.75,1102125,2022-03-21
2022-03-28,634.9690551757812,663.75,688.0,570.9000244140625,588.5,3228831,2022-03-28
2022-04-04,672.7562866210938,703.25,720.75,665.4000244140625,669.0,1363832,2022-04-04
2022-04-11,652.0928955078125,681.6500244140625,713.9500122070312,678.5999755859375,708.0,365293,2022-04-11
2022-04-18,633.2470703125,661.9500122070312,686.9500122070312,628.0,674.9000244140625,913451,2022-04-18
2022-04-25,678.3047485351562,709.0499877929688,729.0,653.2999877929688,659.9000244140625,2319978,2022-04-25
2022-05-02,653.5277709960938,683.1500244140625,706.9500122070312,637.5999755859375,704.0,547628,2022-05-02
2022-05-09,583.8844604492188,610.3499755859375,698.9500122070312,582.25,689.2999877929688,631560,2022-05-09
2022-05-16,627.0767822265625,655.5,660.0,604.6500244140625,637.7999877929688,525033,2022-05-16
2022-05-23,639.0347900390625,668.0,680.0,635.1500244140625,660.7000122070312,554572,2022-05-23
2022-05-30,656.923828125,686.7000122070312,724.9000244140625,673.0,677.0,488073,2022-05-30
2022-06-06,627.5550537109375,656.0,704.7999877929688,652.0,691.8499755859375,249274,2022-06-06
2022-06-13,591.2478637695312,614.4000244140625,669.0,596.5499877929688,653.0,804309,2022-06-13
2022-06-20,586.6768798828125,609.6500244140625,647.0,605.0,619.9500122070312,579010,2022-06-20
2022-06-27,576.8612670898438,599.4500122070312,636.0,579.2000122070312,615.1500244140625,659192,2022-06-27
2022-07-04,555.7383422851562,577.5,615.0,575.5499877929688,600.0,287625,2022-07-04
2022-07-11,565.987060546875,588.1500244140625,592.0,558.0,575.0,419151,2022-07-11
2022-07-18,561.897216796875,583.9000244140625,604.0,575.5,586.0999755859375,595824,2022-07-18
2022-07-25,567.9597778320312,590.2000122070312,592.5999755859375,549.0,586.0499877929688,942162,2022-07-25
2022-08-01,546.9813232421875,568.4000244140625,608.0,564.25,592.0,817462,2022-08-01
2022-08-08,564.35107421875,586.4500122070312,606.0,564.8499755859375,566.5999755859375,967879,2022-08-08
2022-08-15,555.3053588867188,577.0499877929688,597.2999877929688,572.5,586.4500122070312,1033143,2022-08-15
2022-08-22,552.4183349609375,574.0499877929688,587.0,565.1500244140625,576.9500122070312,1419307,2022-08-22
2022-08-29,547.6549072265625,569.0999755859375,579.7999877929688,557.0,564.5499877929688,1146283,2022-08-29
2022-09-05,606.0675659179688,629.7999877929688,633.2999877929688,561.25,576.0,1409052,2022-09-05
2022-09-12,586.4363403320312,609.4000244140625,651.4000244140625,605.25,635.0,914391,2022-09-12
2022-09-19,603.7098388671875,627.3499755859375,674.0,595.0999755859375,609.4000244140625,2925320,2022-09-19
2022-09-26,620.9353637695312,645.25,660.0,600.0,627.3499755859375,715273,2022-09-26
2022-10-03,603.6137084960938,627.25,659.25,621.3499755859375,633.0,636328,2022-10-03
2022-10-10,554.6316528320312,576.3499755859375,624.4000244140625,571.0499877929688,622.6500244140625,772259,2022-10-10
2022-10-17,538.9940185546875,560.0999755859375,584.6500244140625,557.5499877929688,577.0,380683,2022-10-17
2022-10-24,528.8897094726562,549.5999755859375,579.5,542.0,565.0,349804,2022-10-24
2022-10-31,524.4149780273438,544.9500122070312,560.0499877929688,544.0,559.4500122070312,284433,2022-10-31
2022-11-07,464.89556884765625,483.1000061035156,554.4500122070312,477.3999938964844,547.7000122070312,1167192,2022-11-07
2022-11-14,434.9674987792969,452.0,491.95001220703125,449.29998779296875,488.0,1127257,2022-11-14
2022-11-21,413.8164978027344,422.8500061035156,451.3999938964844,420.25,450.0,2488542,2022-11-21
2022-11-28,429.9150390625,439.29998779296875,451.8500061035156,423.5,428.0,3372322,2022-11-28
2022-12-05,438.4781188964844,448.04998779296875,459.6499938964844,432.1000061035156,441.6000061035156,4444609,2022-12-05
2022-12-12,429.18109130859375,438.54998779296875,461.8999938964844,435.20001220703125,448.04998779296875,1397877,2022-12-12
2022-12-19,392.8247375488281,401.3999938964844,446.70001220703125,400.0,440.6499938964844,960521,2022-12-19
2022-12-26,403.051513671875,411.8500061035156,419.79998779296875,390.45001220703125,394.0,497104,2022-12-26
2023-01-02,394.04803466796875,402.6499938964844,416.70001220703125,399.6499938964844,412.6499938964844,577762,2023-01-02
2023-01-09,388.0294189453125,396.5,408.0,391.04998779296875,408.0,552404,2023-01-09
2023-01-16,370.9521789550781,379.04998779296875,400.29998779296875,375.0,398.6000061035156,707926,2023-01-16
2023-01-23,348.3946533203125,356.0,385.3999938964844,353.20001220703125,380.0,822327,2023-01-23
2023-01-30,358.7682189941406,366.6000061035156,384.95001220703125,351.3999938964844,359.6000061035156,1502833,2023-01-30
2023-02-06,386.6103820800781,395.04998779296875,403.1000061035156,368.0,370.0,2208002,2023-02-06
2023-02-13,369.4842529296875,377.54998779296875,398.3500061035156,367.6499938964844,397.04998779296875,638851,2023-02-13
2023-02-20,360.6275939941406,368.5,385.0,367.0,378.0,773165,2023-02-20
2023-02-27,356.61517333984375,364.3999938964844,376.0,345.79998779296875,368.3999938964844,3593869,2023-02-27
2023-03-06,354.31536865234375,362.04998779296875,379.0,360.5,365.54998779296875,1244448,2023-03-06
2023-03-13,340.1251525878906,347.54998779296875,371.3500061035156,343.5,362.6499938964844,1644500,2023-03-13
2023-03-20,338.1189270019531,345.5,358.04998779296875,340.04998779296875,351.8999938964844,756578,2023-03-20
2023-03-27,361.7530212402344,369.6499938964844,385.0,337.54998779296875,343.0,11546947,2023-03-27
2023-04-03,370.3650207519531,378.45001220703125,382.0,370.0,374.0,1063739,2023-04-03
2023-04-10,361.45947265625,369.3500061035156,381.0,358.8500061035156,378.0,1931303,2023-04-10
2023-04-17,360.6275939941406,368.5,375.1000061035156,360.20001220703125,371.29998779296875,825526,2023-04-17
2023-04-24,355.1961669921875,362.95001220703125,373.75,360.1000061035156,370.3999938964844,946132,2023-04-24
2023-05-01,355.4408264160156,363.20001220703125,372.0,359.3999938964844,362.95001220703125,556067,2023-05-01
2023-05-08,367.575927734375,375.6000061035156,399.70001220703125,361.0,363.70001220703125,3914011,2023-05-08
2023-05-15,375.0625,383.25,399.5,371.54998779296875,377.1000061035156,2693120,2023-05-15
2023-05-22,385.92535400390625,394.3500061035156,396.1499938964844,374.0,386.25,1865561,2023-05-22
2023-05-29,406.2320556640625,415.1000061035156,421.29998779296875,396.0,396.0,3127930,2023-05-29
2023-06-05,420.07977294921875,429.25,434.5,416.04998779296875,418.0,1958829,2023-06-05
2023-06-12,418.1224670410156,427.25,437.0,420.20001220703125,432.5,1297457,2023-06-12
2023-06-19,417.7310485839844,426.8500061035156,444.79998779296875,420.6499938964844,429.0,1036055,2023-06-19
2023-06-26,440.28863525390625,449.8999938964844,457.0,422.1000061035156,426.8500061035156,2221839,2023-06-26
2023-07-03,424.97296142578125,434.25,452.1499938964844,430.5,452.1499938964844,719401,2023-07-03
2023-07-10,436.1783447265625,445.70001220703125,447.70001220703125,427.70001220703125,434.25,668747,2023-07-10
2023-07-17,421.84130859375,431.04998779296875,452.0,430.0,446.0,1022735,2023-07-17
2023-07-24,418.7096862792969,427.8500061035156,439.70001220703125,424.0,431.04998779296875,520148,2023-07-24
2023-07-31,415.9205627441406,425.0,438.0,410.8999938964844,427.8500061035156,1075745,2023-07-31
2023-08-07,406.13421630859375,415.0,428.5,412.1000061035156,428.5,647618,2023-08-07
2023-08-14,394.09698486328125,402.70001220703125,415.8999938964844,400.0,415.0,434725,2023-08-14
2023-08-21,416.9970703125,426.1000061035156,436.0,397.70001220703125,407.0,1419245,2023-08-21
2023-08-28,417.3396301269531,426.45001220703125,437.8999938964844,421.1000061035156,426.0,812986,2023-08-28
2023-09-04,417.68206787109375,426.79998779296875,434.70001220703125,419.25,428.6000061035156,860127,2023-09-04
2023-09-11,442.3926696777344,452.04998779296875,459.79998779296875,420.0,426.79998779296875,6187918,2023-09-11
2023-09-18,413.8164978027344,422.8500061035156,456.5,420.0,454.95001220703125,1328221,2023-09-18
2023-09-25,409.2169189453125,418.1499938964844,435.45001220703125,415.25,422.8500061035156,1015647,2023-09-25
2023-10-02,414.5993957519531,423.6499938964844,432.1499938964844,409.79998779296875,418.1499938964844,586250,2023-10-02
2023-10-09,419.8840637207031,429.04998779296875,435.5,415.8500061035156,419.0,740601,2023-10-09
2023-10-16,419.8351135253906,429.0,446.0,423.1000061035156,427.0,918773,2023-10-16
2023-10-23,410.1955261230469,419.1499938964844,431.0,400.3500061035156,431.0,745991,2023-10-23
2023-10-30,413.2782287597656,422.29998779296875,431.20001220703125,416.45001220703125,420.0,512079,2023-10-30
2023-11-06,454.8702697753906,464.79998779296875,469.6499938964844,420.1000061035156,422.29998779296875,4923136,2023-11-06
2023-11-13,478.2108154296875,488.6499938964844,515.0,478.20001220703125,493.8500061035156,3203338,2023-11-13
2023-11-20,483.2997131347656,493.8500061035156,527.2999877929688,485.1000061035156,488.6499938964844,5477678,2023-11-20
2023-11-27,482.2720947265625,492.79998779296875,505.95001220703125,488.95001220703125,493.8500061035156,1525889,2023-11-27
2023-12-04,474.9812927246094,485.3500061035156,502.1000061035156,481.20001220703125,498.0,1376815,2023-12-04
2023-12-11,484.1804504394531,494.75,500.0,478.25,485.3500061035156,1631478,2023-12-11
2023-12-18,503.7532043457031,514.75,529.1500244140625,481.54998779296875,497.20001220703125,3433981,2023-12-18
2023-12-25,511.77801513671875,522.9500122070312,531.9500122070312,498.75,514.75,4433878,2023-12-25
2024-01-01,495.0433349609375,505.8500061035156,529.0,501.0,523.0,1724118,2024-01-01
2024-01-08,508.6463623046875,519.75,538.9000244140625,498.1000061035156,507.0,3606393,2024-01-08
2024-01-15,479.4830322265625,489.95001220703125,526.9500122070312,482.95001220703125,524.4000244140625,1414445,2024-01-15
2024-01-22,473.5133056640625,483.8500061035156,507.8999938964844,472.5,489.95001220703125,1303805,2024-01-22
2024-01-29,483.3486328125,493.8999938964844,509.79998779296875,485.04998779296875,486.04998779296875,1351723,2024-01-29
2024-02-05,482.6636047363281,493.20001220703125,511.95001220703125,481.3500061035156,498.0,2084078,2024-02-05
2024-02-12,490.68841552734375,501.3999938964844,504.95001220703125,459.5,480.0,1945652,2024-02-12
2024-02-19,522.1290893554688,529.2000122070312,582.0,523.7000122070312,564.0,11592993,2024-02-19
2024-02-26,500.66973876953125,507.45001220703125,544.0499877929688,505.0,531.75,2382063,2024-02-26
2024-03-04,498.5977783203125,505.3500061035156,521.9000244140625,501.6000061035156,517.4000244140625,1233349,2024-03-04
2024-03-11,493.615234375,500.29998779296875,509.6000061035156,464.1000061035156,509.0,1632555,2024-03-11
2024-03-18,493.56591796875,500.25,510.0,488.54998779296875,503.95001220703125,1756132,2024-03-18
2024-03-25,513.4467163085938,520.4000244140625,529.6500244140625,498.0,504.70001220703125,1485494,2024-03-25
2024-04-01,578.3182373046875,586.1500244140625,610.0,519.7999877929688,520.4000244140625,3492582,2024-04-01
2024-04-08,603.0828247070312,611.25,623.2999877929688,570.6500244140625,586.1500244140625,4654151,2024-04-08
2024-04-15,619.5103759765625,627.9000244140625,637.7000122070312,586.2000122070312,607.2000122070312,2946895,2024-04-15
2024-04-22,630.2153930664062,638.75,643.9000244140625,618.0,633.0,1362303,2024-04-22
2024-04-29,621.631591796875,630.0499877929688,644.5499877929688,621.0,642.0,750894,2024-04-29
2024-05-06,632.9286499023438,641.5,658.5499877929688,614.75,634.5,4468740,2024-05-06
2024-05-13,626.3181762695312,634.7999877929688,670.4000244140625,623.4500122070312,652.8499755859375,2370245,2024-05-13
2024-05-20,605.4014282226562,613.5999755859375,639.0,588.5499877929688,630.75,1376956,2024-05-20
2024-05-27,560.0159912109375,567.5999755859375,617.0999755859375,562.0,613.5999755859375,1053011,2024-05-27
2024-06-03,578.2195434570312,586.0499877929688,594.7000122070312,521.0499877929688,585.0,1214905,2024-06-03
2024-06-10,611.37060546875,619.6500244140625,637.0,586.0499877929688,590.0,890420,2024-06-10
2024-06-17,595.091064453125,603.1500244140625,633.0499877929688,595.0499877929688,619.6500244140625,669103,2024-06-17
2024-06-24,593.9071044921875,601.9500122070312,618.7000122070312,591.1500244140625,608.0,647091,2024-06-24
2024-07-01,623.0621948242188,631.5,651.0,599.0499877929688,604.8499755859375,1505532,2024-07-01
2024-07-08,617.0438232421875,625.4000244140625,635.0499877929688,616.0,632.0,1150815,2024-07-08
2024-07-15,590.7005004882812,598.7000122070312,633.6500244140625,596.25,625.0,676219,2024-07-15
2024-07-22,701.6480712890625,711.1500244140625,729.9000244140625,592.0499877929688,599.8499755859375,7851246,2024-07-22
2024-07-29,682.7538452148438,692.0,752.5999755859375,688.2000122070312,720.0,4176339,2024-07-29
2024-08-05,697.3561401367188,706.7999877929688,715.0,650.7999877929688,655.0499877929688,1485115,2024-08-05
2024-08-12,689.068359375,698.4000244140625,723.9500122070312,675.25,719.0,1041725,2024-08-12
2024-08-19,721.9234619140625,731.7000122070312,739.0,697.4500122070312,706.5999755859375,1299567,2024-08-19
2024-08-26,771.8966674804688,782.3499755859375,813.7999877929688,732.0499877929688,739.9000244140625,6651948,2024-08-26
2024-09-02,789.0148315429688,799.7000122070312,852.1500244140625,768.5499877929688,786.2999877929688,6252946,2024-09-02
2024-09-09,811.7060546875,816.7000122070312,834.4500122070312,777.5499877929688,797.9500122070312,1752096,2024-09-09
2024-09-16,859.0646362304688,864.3499755859375,868.0,795.0,810.7000122070312,3971740,2024-09-16
2024-09-23,780.398681640625,785.2000122070312,875.0,780.5999755859375,875.0,1510951,2024-09-23
2024-09-30,741.1898803710938,745.75,794.4000244140625,732.0499877929688,785.0,1155521,2024-09-30
2024-10-07,722.6539306640625,727.0999755859375,772.4000244140625,706.3499755859375,746.2999877929688,1703934,2024-10-07
2024-10-14,749.3397827148438,753.9500122070312,766.9000244140625,712.75,738.0,2019470,2024-10-14
2024-10-21,683.59423828125,687.7999877929688,762.9500122070312,685.0,754.7999877929688,998803,2024-10-21
2024-10-28,728.2694091796875,732.75,739.0,655.25,690.9500122070312,1594197,2024-10-28
2024-11-04,706.45361328125,710.7999877929688,733.0,703.5499877929688,732.5,684133,2024-11-04
2024-11-11,633.2539672851562,637.1500244140625,710.2000122070312,631.9500122070312,707.1500244140625,1084561,2024-11-11
2024-11-18,640.3602294921875,644.2999877929688,663.9500122070312,619.0,638.6500244140625,914365,2024-11-18
2024-11-25,700.639404296875,704.9500122070312,717.0,644.9500122070312,650.0,6022916,2024-11-25
2024-12-02,696.7135620117188,701.0,722.7000122070312,694.9500122070312,704.9000244140625,1260854,2024-12-02
2024-12-09,672.7609252929688,676.9000244140625,712.7000122070312,663.0,701.0999755859375,1083711,2024-12-09
2024-12-16,687.1722412109375,691.4000244140625,752.0,661.2000122070312,671.0,14626085,2024-12-16
2024-12-23,656.1133422851562,660.1500244140625,732.1500244140625,649.7999877929688,705.0999755859375,3163550,2024-12-23
2024-12-30,685.134765625,689.3499755859375,718.7999877929688,653.1500244140625,655.5,5211621,2024-12-30
2025-01-06,619.8365478515625,623.6500244140625,696.2999877929688,612.7000122070312,696.2999877929688,1981051,2025-01-06
2025-01-13,653.2310791015625,657.25,662.0,598.0,610.0,1554164,2025-01-13
2025-01-20,604.0834350585938,607.7999877929688,663.0,604.0,655.0,905348,2025-01-20
2025-01-27,611.189697265625,614.9500122070312,643.7999877929688,563.5,601.0499877929688,2364142,2025-01-27
2025-02-03,640.409912109375,644.3499755859375,662.8499755859375,597.0,609.7999877929688,1060210,2025-02-03
2025-02-10,608.5499877929688,608.5499877929688,646.25,600.0499877929688,645.0999755859375,1046155,2025-02-10
2025-02-17,615.9000244140625,615.9000244140625,629.9000244140625,582.5,586.0499877929688,906757,2025-02-17
2025-02-24,597.25,597.25,620.7999877929688,592.1500244140625,614.75,500326,2025-02-24
2025-03-03,645.5,645.5,673.7999877929688,574.0,590.25,3710020,2025-03-03
2025-03-10,610.2000122070312,610.2000122070312,656.9500122070312,601.7999877929688,645.5,1024084,2025-03-10
2025-03-17,683.0499877929688,683.0499877929688,688.0,607.5499877929688,611.0,1625655,2025-03-17
2025-03-24,651.2000122070312,651.2000122070312,707.8499755859375,648.0,689.7999877929688,1292603,2025-03-24
2025-03-31,649.2000122070312,649.2000122070312,708.8499755859375,641.0,651.2000122070312,6756327,2025-03-31
2025-04-07,604.9000244140625,604.9000244140625,648.5,574.0,610.0,3229273,2025-04-07
2025-04-14,328.70001220703125,328.70001220703125,328.70001220703125,272.1499938964844,284.0,425176,2025-04-14
2025-04-21,350.1499938964844,350.1499938964844,364.8999938964844,333.0,345.1000061035156,2251158,2025-04-21
2025-04-28,339.3500061035156,339.3500061035156,354.0,322.79998779296875,348.8999938964844,984770,2025-04-28
2025-05-05,329.20001220703125,329.20001220703125,349.0,324.0,340.8500061035156,853934,2025-05-05
2025-05-12,364.8999938964844,364.8999938964844,372.0,340.0,340.0,2447712,2025-05-12
2025-05-19,331.3500061035156,331.3500061035156,379.04998779296875,328.0,371.70001220703125,3083030,2025-05-19
2025-05-26,313.75,313.75,335.1499938964844,310.1499938964844,331.3500061035156,1236136,2025-05-26
2025-06-02,315.0,315.0,323.29998779296875,310.5,315.25,1013158,2025-06-02
2025-06-09,312.1000061035156,312.1000061035156,331.70001220703125,304.1000061035156,319.0,1886888,2025-06-09
2025-06-16,298.45001220703125,298.45001220703125,315.8500061035156,295.0,312.0,1466914,2025-06-16
2025-06-23,305.1499938964844,305.1499938964844,310.95001220703125,293.5,296.8999938964844,1559969,2025-06-23
2025-06-30,310.0,310.0,317.70001220703125,299.0,305.8500061035156,2013745,2025-06-30
2025-07-07,310.70001220703125,310.70001220703125,313.0,301.0,308.8999938964844,910794,2025-07-07
2025-07-14,307.45001220703125,307.45001220703125,312.0,303.1499938964844,310.70001220703125,629300,2025-07-14
