Date,Adj Close_KPIGREEN.NS,Close_KPIGREEN.NS,High_KPIGREEN.NS,Low_KPIGREEN.NS,Open_KPIGREEN.NS,Volume_KPIGREEN.NS,Date
2022-05-30,51.65534591674805,51.75,53.44444274902344,48.44444274902344,48.44444274902344,2637360,2022-05-30
2022-06-06,66.50591278076172,66.62777709960938,68.27222442626953,49.77777862548828,50.94444274902344,17999118,2022-06-06
2022-06-13,79.88139343261719,80.02777862548828,83.21111297607422,61.133331298828125,66.32221984863281,48093570,2022-06-13
2022-06-20,72.87201690673828,73.00555419921875,86.66666412353516,72.22222137451172,82.99444580078125,19073205,2022-06-20
2022-06-27,71.76849365234375,71.9000015258789,77.1500015258789,68.39444732666016,74.55555725097656,11462805,2022-06-27
2022-07-04,83.45262908935547,83.60555267333984,89.88888549804688,72.0,72.0,22732425,2022-07-04
2022-07-11,78.11796569824219,78.2611083984375,85.97777557373047,77.25555419921875,80.66666412353516,13704165,2022-07-11
2022-07-18,78.78341674804688,78.92778015136719,84.77777862548828,78.45555877685547,79.44444274902344,9804573,2022-07-18
2022-07-25,76.35453033447266,76.49444580078125,82.66666412353516,74.44999694824219,79.31666564941406,5867847,2022-07-25
2022-08-01,74.19181823730469,74.32777404785156,78.70555877685547,72.88888549804688,77.0,4216212,2022-08-01
2022-08-08,80.58012390136719,80.72777557373047,82.0111083984375,74.43888854980469,74.44444274902344,8549559,2022-08-08
2022-08-15,96.90576171875,97.08333587646484,99.77777862548828,80.72777557373047,80.72777557373047,21159333,2022-08-15
2022-08-22,96.6229476928711,96.80000305175781,100.88888549804688,89.50555419921875,97.0,13188798,2022-08-22
2022-08-29,99.14131927490234,99.28888702392578,106.11111450195312,90.00555419921875,92.44444274902344,9836964,2022-08-29
2022-09-05,101.18827819824219,101.3388900756836,106.88888549804688,96.77777862548828,100.6500015258789,8234433,2022-09-05
2022-09-12,98.37579345703125,98.52222442626953,103.12777709960938,89.13333129882812,102.88888549804688,6152589,2022-09-12
2022-09-19,98.47565460205078,98.62222290039062,100.44444274902344,94.55555725097656,98.76666259765625,3595500,2022-09-19
2022-09-26,95.6576156616211,95.80000305175781,100.38333129882812,92.85555267333984,98.62222290039062,3241539,2022-09-26
2022-10-03,101.46009826660156,101.61111450195312,103.88888549804688,93.89444732666016,95.55555725097656,2602512,2022-10-03
2022-10-10,95.56885528564453,95.71111297607422,100.88888549804688,93.55555725097656,100.88888549804688,3110850,2022-10-10
2022-10-17,94.54815673828125,94.68888854980469,103.74444580078125,94.23332977294922,96.38888549804688,6183009,2022-10-17
2022-10-24,83.06525421142578,83.18888854980469,96.55555725097656,82.21111297607422,96.55555725097656,6216066,2022-10-24
2022-10-31,78.13370513916016,78.25,84.71111297607422,76.66666412353516,84.0,6345342,2022-10-31
2022-11-07,90.9450454711914,91.05000305175781,94.96666717529297,78.11111450195312,78.33333587646484,7497414,2022-11-07
2022-11-14,90.87844848632812,90.98332977294922,95.33333587646484,88.44999694824219,91.05555725097656,3096891,2022-11-14
2022-11-21,100.62276458740234,100.7388916015625,103.0,91.15555572509766,91.6611099243164,8400267,2022-11-21
2022-11-28,101.27200317382812,101.38888549804688,108.33333587646484,99.77777862548828,101.37222290039062,8402337,2022-11-28
2022-12-05,99.75709533691406,99.87222290039062,105.5999984741211,98.33333587646484,101.9000015258789,4153239,2022-12-05
2022-12-12,102.87571716308594,102.99444580078125,104.02222442626953,98.78333282470703,99.88333129882812,3227049,2022-12-12
2022-12-19,87.8486099243164,87.94999694824219,106.94444274902344,87.22222137451172,103.07221984863281,5131647,2022-12-19
2022-12-26,97.04911041259766,97.1611099243164,98.55555725097656,83.55555725097656,88.32777404785156,2688264,2022-12-26
2023-01-02,100.7337417602539,100.8499984741211,103.10555267333984,97.55555725097656,97.77777862548828,2151783,2023-01-02
2023-01-09,95.23453521728516,95.34444427490234,102.07777404785156,94.33333587646484,101.3388900756836,1898820,2023-01-09
2023-01-16,96.04471588134766,96.15555572509766,105.37777709960938,87.77777862548828,97.44444274902344,4531841,2023-01-16
2023-01-23,94.05811309814453,94.16666412353516,102.66666412353516,92.73332977294922,96.15555572509766,1738683,2023-01-23
2023-01-30,102.93675994873047,103.05555725097656,110.66666412353516,92.24444580078125,94.21111297607422,8382387,2023-01-30
2023-02-06,105.73352813720703,105.85555267333984,113.33333587646484,102.26666259765625,103.15555572509766,8408536,2023-02-06
2023-02-13,100.10669708251953,100.22222137451172,106.88888549804688,93.13333129882812,106.65555572509766,4180548,2023-02-13
2023-02-20,97.59848022460938,97.71111297607422,100.71111297607422,94.0,100.66666412353516,2135195,2023-02-20
2023-02-27,97.51963806152344,97.5888900756836,99.24444580078125,94.5,98.19999694824219,1774146,2023-02-27
2023-03-06,100.5841293334961,100.65555572509766,103.67778015136719,95.55555725097656,98.84444427490234,3890037,2023-03-06
2023-03-13,96.79793548583984,96.86666870117188,100.88888549804688,94.44444274902344,100.88888549804688,2651151,2023-03-13
2023-03-20,95.39892578125,95.46666717529297,99.0999984741211,94.88888549804688,95.94444274902344,3371871,2023-03-20
2023-03-27,92.73414611816406,92.80000305175781,97.11111450195312,86.66666412353516,95.76666259765625,3964269,2023-03-27
2023-04-03,97.24205780029297,97.31111145019531,98.77777862548828,92.9888916015625,93.55555725097656,2061031,2023-04-03
2023-04-10,100.01786041259766,100.0888900756836,103.0999984741211,95.5999984741211,97.97777557373047,2752140,2023-04-10
2023-04-17,110.68805694580078,110.76666259765625,114.5111083984375,98.9888916015625,100.0888900756836,8068102,2023-04-17
2023-04-24,112.3757553100586,112.45555877685547,114.22222137451172,106.44444274902344,111.0111083984375,6289617,2023-04-24
2023-05-01,108.95596313476562,109.03333282470703,113.9888916015625,107.07777404785156,112.45555877685547,3137426,2023-05-01
2023-05-08,108.03439331054688,108.11111450195312,110.84444427490234,104.22222137451172,109.22222137451172,2640536,2023-05-08
2023-05-15,118.42700958251953,118.5111083984375,123.55555725097656,107.04444122314453,108.54444122314453,12781726,2023-05-15
2023-05-22,109.61105346679688,109.68888854980469,122.64444732666016,108.9000015258789,119.05555725097656,8987169,2023-05-22
2023-05-29,111.86500549316406,111.94444274902344,113.0888900756836,107.77777862548828,110.83333587646484,4069124,2023-05-29
2023-06-05,125.38874053955078,125.47777557373047,127.77777862548828,111.27777862548828,112.0,6814970,2023-06-05
2023-06-12,146.79574584960938,146.89999389648438,157.3333282470703,126.66666412353516,126.66666412353516,25728344,2023-06-12
2023-06-19,168.45814514160156,168.57777404785156,182.88888549804688,142.22222900390625,147.11111450195312,19132329,2023-06-19
2023-06-26,181.04922485351562,181.1777801513672,188.62222290039062,167.0,168.9888916015625,6541127,2023-06-26
2023-07-03,189.198974609375,189.3333282470703,199.64443969726562,181.77777099609375,181.77777099609375,8533286,2023-07-03
2023-07-10,187.4002685546875,187.53334045410156,202.43333435058594,180.88888549804688,189.11111450195312,5690505,2023-07-10
2023-07-17,183.02557373046875,183.15554809570312,194.37777709960938,180.23333740234375,185.63333129882812,2080727,2023-07-17
2023-07-24,183.07000732421875,183.1999969482422,192.94444274902344,181.23333740234375,183.15554809570312,2201547,2023-07-24
2023-07-31,186.2122039794922,186.3444366455078,192.22222900390625,165.77777099609375,183.8333282470703,3022618,2023-07-31
2023-08-07,184.74658203125,184.87777709960938,190.60000610351562,171.37777709960938,186.55555725097656,3291299,2023-08-07
2023-08-14,188.59939575195312,188.73333740234375,197.3333282470703,183.7888946533203,186.0,4366367,2023-08-14
2023-08-21,204.97666931152344,205.12222290039062,207.73333740234375,179.89999389648438,187.55555725097656,6249995,2023-08-21
2023-08-28,193.95115661621094,194.08888244628906,213.3333282470703,188.88888549804688,208.0,5167056,2023-08-28
2023-09-04,190.64239501953125,190.77777099609375,199.77777099609375,185.13333129882812,196.58888244628906,2602052,2023-09-04
2023-09-11,190.3759307861328,190.5111083984375,193.87777709960938,170.22222900390625,191.14443969726562,5027948,2023-09-11
2023-09-18,182.6480712890625,182.77777099609375,195.76666259765625,175.55555725097656,191.11111450195312,2758220,2023-09-18
2023-09-25,182.73690795898438,182.86666870117188,186.44444274902344,179.44444274902344,186.44444274902344,1238237,2023-09-25
2023-10-02,200.44654846191406,200.58888244628906,204.22222900390625,182.86666870117188,182.86666870117188,3740165,2023-10-02
2023-10-09,195.4167938232422,195.55555725097656,208.88888549804688,189.39999389648438,202.22222900390625,6859984,2023-10-09
2023-10-16,184.1581268310547,184.2888946533203,197.11111450195312,183.55555725097656,195.91111755371094,2133970,2023-10-16
2023-10-23,182.2927703857422,182.42222595214844,187.77777099609375,172.6666717529297,187.77777099609375,2566854,2023-10-23
2023-10-30,192.5410614013672,192.6777801513672,196.6666717529297,180.0111083984375,183.25555419921875,3071929,2023-10-30
2023-11-06,234.76661682128906,234.93333435058594,234.93333435058594,191.45555114746094,195.2888946533203,10664445,2023-11-06
2023-11-13,251.4547576904297,251.63333129882812,267.77777099609375,229.05555725097656,237.76666259765625,8053032,2023-11-13
2023-11-20,269.78619384765625,269.977783203125,280.72222900390625,249.75555419921875,252.88888549804688,8180261,2023-11-20
2023-11-27,255.92938232421875,256.1111145019531,280.4444580078125,252.23333740234375,269.977783203125,3142511,2023-11-27
2023-12-04,254.75242614746094,254.93333435058594,272.0888977050781,249.60000610351562,268.4444580078125,3881392,2023-12-04
2023-12-11,293.7691650390625,293.977783203125,314.20001220703125,256.6777648925781,257.0,11630348,2023-12-11
2023-12-18,298.0993957519531,298.31109619140625,312.20001220703125,271.1111145019531,295.5555419921875,8078435,2023-12-18
2023-12-25,325.9574279785156,326.1888732910156,326.1888732910156,277.77777099609375,298.31109619140625,15082640,2023-12-25
2024-01-01,316.0977783203125,316.3222351074219,330.6000061035156,304.8999938964844,330.0888977050781,8935006,2024-01-01
2024-01-08,334.9066162109375,335.1444396972656,343.0,310.0,323.9333190917969,6584853,2024-01-08
2024-01-15,316.3642578125,316.5888977050781,335.1444396972656,303.4666748046875,335.1444396972656,3234973,2024-01-15
2024-01-22,336.47216796875,336.71112060546875,343.75555419921875,316.5888977050781,316.5888977050781,4227114,2024-01-22
2024-01-29,463.803955078125,464.1333312988281,464.1333312988281,340.8333435058594,340.8888854980469,9195897,2024-01-29
2024-02-05,470.4548034667969,470.78887939453125,537.2777709960938,455.3999938964844,487.3333435058594,10453656,2024-02-05
2024-02-12,491.51763916015625,491.8666687011719,491.8666687011719,403.6555480957031,488.8888854980469,5162405,2024-02-12
2024-02-19,601.4229125976562,601.8499755859375,601.8499755859375,511.7166748046875,516.4500122070312,4782813,2024-02-19
2024-02-26,579.8382568359375,580.25,630.0,524.816650390625,630.0,11594031,2024-02-26
2024-03-04,574.8751220703125,575.2833251953125,615.5999755859375,541.6666870117188,609.9833374023438,7090812,2024-03-04
2024-03-11,483.9063720703125,484.25,604.0166625976562,474.3333435058594,604.0166625976562,7742799,2024-03-11
2024-03-18,511.66998291015625,512.0333251953125,538.6500244140625,493.3333435058594,500.0,5384943,2024-03-18
2024-03-25,507.306396484375,507.6666564941406,526.6500244140625,501.6333312988281,512.0333251953125,1982061,2024-03-25
2024-04-01,551.2085571289062,551.5999755859375,573.1333618164062,517.0166625976562,517.0166625976562,4660710,2024-04-01
2024-04-08,591.3966674804688,591.816650390625,608.1166381835938,549.9000244140625,549.9500122070312,6625842,2024-04-08
2024-04-15,578.0062255859375,578.4166870117188,591.5333251953125,557.066650390625,567.0,8675271,2024-04-15
2024-04-22,667.4260864257812,667.9000244140625,703.0499877929688,590.3333129882812,599.8833618164062,6825348,2024-04-22
2024-04-29,622.8909912109375,623.3333129882812,634.5166625976562,600.0,634.5166625976562,8096808,2024-04-29
2024-05-06,616.9952392578125,617.433349609375,698.0,593.3333129882812,651.3333129882812,12411009,2024-05-06
2024-05-13,641.760986328125,642.2166748046875,684.933349609375,586.566650390625,603.6666870117188,6973404,2024-05-13
2024-05-20,620.5926513671875,621.0333251953125,658.2666625976562,617.0,640.2000122070312,4312320,2024-05-20
2024-05-27,607.05224609375,607.4833374023438,628.933349609375,566.0833129882812,616.3333129882812,5078592,2024-05-27
2024-06-03,609.0175170898438,609.4500122070312,637.8499755859375,555.9000244140625,637.6666870117188,5803950,2024-06-03
2024-06-10,611.1993408203125,611.6333618164062,631.6666870117188,595.6666870117188,610.3333129882812,3236907,2024-06-10
2024-06-17,588.13232421875,588.5499877929688,620.6500244140625,586.066650390625,611.6333618164062,1951395,2024-06-17
2024-06-24,601.1897583007812,601.6166381835938,601.6166381835938,571.6666870117188,583.6666870117188,2424687,2024-06-24
2024-07-01,593.8948974609375,594.316650390625,616.3333129882812,583.7000122070312,610.0,3197544,2024-07-01
2024-07-08,616.6454467773438,617.0833129882812,633.0,605.6666870117188,612.316650390625,3537768,2024-07-08
2024-07-15,677.3856201171875,677.8666381835938,720.0,625.3333129882812,627.3333129882812,7778608,2024-07-15
2024-07-22,643.3431396484375,643.7999877929688,659.8666381835938,606.6666870117188,653.3333129882812,5127303,2024-07-22
2024-07-29,672.9221801757812,673.4000244140625,678.0,615.3333129882812,639.3333129882812,2797868,2024-07-29
2024-08-05,709.4295654296875,709.933349609375,709.933349609375,617.9666748046875,640.0,3857140,2024-08-05
2024-08-12,666.9930419921875,667.4666748046875,745.3333129882812,661.1333618164062,716.6666870117188,3254802,2024-08-12
2024-08-19,617.494873046875,617.933349609375,695.3333129882812,615.5333251953125,693.3333129882812,3895062,2024-08-19
2024-08-26,604.0611572265625,604.3666381835938,625.9000244140625,574.6666870117188,623.3333129882812,3477425,2024-08-26
2024-09-02,581.3726806640625,581.6666870117188,612.7333374023438,580.0,609.933349609375,2408015,2024-09-02
2024-09-09,545.5574340820312,545.8333129882812,581.7000122070312,529.6666870117188,576.6666870117188,3697422,2024-09-09
2024-09-16,521.569580078125,521.8333129882812,565.3333129882812,509.73333740234375,553.3333129882812,3635483,2024-09-16
2024-09-23,576.4085083007812,576.7000122070312,604.8666381835938,526.6666870117188,533.3333129882812,3013829,2024-09-23
2024-09-30,537.4615478515625,537.7333374023438,586.0,534.0,579.8666381835938,1351421,2024-09-30
2024-10-07,532.7305908203125,533.0,563.2999877929688,494.6666564941406,546.0,2573250,2024-10-07
2024-10-14,545.9905395507812,546.2666625976562,563.8666381835938,530.0,533.3333129882812,1727497,2024-10-14
2024-10-21,504.4449157714844,504.70001220703125,553.2000122070312,496.4666748046875,536.0,2205126,2024-10-21
2024-10-28,539.9602661132812,540.2333374023438,544.5999755859375,481.3333435058594,494.0,3025352,2024-10-28
2024-11-04,527.4666137695312,527.7333374023438,579.933349609375,515.3333129882812,547.2999877929688,6158416,2024-11-04
2024-11-11,500.4136047363281,500.6666564941406,527.5333251953125,496.6666564941406,527.0,2958005,2024-11-11
2024-11-18,487.420166015625,487.6666564941406,526.6666870117188,480.5,509.9666748046875,2439993,2024-11-18
2024-11-25,524.734619140625,525.0,536.6666870117188,483.3333435058594,493.26666259765625,4016403,2024-11-25
2024-12-02,546.0571899414062,546.3333129882812,565.5333251953125,514.3666381835938,533.3333129882812,3517461,2024-12-02
2024-12-09,528.1995849609375,528.4666748046875,559.8666381835938,521.0333251953125,546.3333129882812,2161415,2024-12-09
2024-12-16,534.4297485351562,534.7000122070312,553.3333129882812,506.6666564941406,530.4666748046875,4472763,2024-12-16
2024-12-23,532.56396484375,532.8333129882812,548.5333251953125,519.6333618164062,546.0,2145028,2024-12-23
2024-12-30,547.4231567382812,547.7000122070312,588.7999877929688,530.0,543.933349609375,5085009,2024-12-30
2025-01-06,458.7180480957031,458.95001220703125,551.9500122070312,458.95001220703125,546.0,3400679,2025-01-06
2025-01-13,418.2884826660156,418.5,448.0,414.20001220703125,437.04998779296875,7829020,2025-01-13
2025-01-20,351.42230224609375,351.6000061035156,427.95001220703125,351.6000061035156,420.0,6903214,2025-01-20
2025-01-27,385.455078125,385.6499938964844,385.6499938964844,313.3999938964844,336.54998779296875,6091304,2025-01-27
2025-02-03,474.6099853515625,474.8500061035156,474.8500061035156,397.0,397.0,5539106,2025-02-03
2025-02-10,415.28997802734375,415.5,485.0,407.0,485.0,6884020,2025-02-10
2025-02-17,403.24609375,403.45001220703125,425.0,361.20001220703125,412.8999938964844,4762024,2025-02-17
2025-02-24,378.25,378.25,416.0,374.1000061035156,397.0,3508308,2025-02-24
2025-03-03,405.3500061035156,405.3500061035156,411.20001220703125,359.3500061035156,382.79998779296875,6713524,2025-03-03
2025-03-10,377.75,377.75,410.0,370.25,407.0,2480908,2025-03-10
2025-03-17,428.95001220703125,428.95001220703125,435.6499938964844,377.1000061035156,381.5,4574580,2025-03-17
2025-03-24,408.5,408.5,447.6000061035156,403.20001220703125,433.0,4676877,2025-03-24
2025-03-31,408.79998779296875,408.79998779296875,441.75,402.0,408.5,3307176,2025-03-31
2025-04-07,410.1499938964844,410.1499938964844,419.79998779296875,367.95001220703125,367.95001220703125,2850901,2025-04-07
2025-04-14,427.20001220703125,427.20001220703125,429.95001220703125,410.1499938964844,410.1499938964844,1749042,2025-04-14
2025-04-21,402.25,402.25,444.79998779296875,395.1499938964844,430.0,3165433,2025-04-21
2025-04-28,380.29998779296875,380.29998779296875,409.95001220703125,376.6499938964844,401.0,1940521,2025-04-28
2025-05-05,348.3500061035156,348.3500061035156,402.0,336.0,384.0,4544879,2025-05-05
2025-05-12,441.54998779296875,441.54998779296875,455.0,363.20001220703125,377.79998779296875,16310911,2025-05-12
2025-05-19,463.6000061035156,463.6000061035156,509.95001220703125,443.6000061035156,443.6499938964844,10052787,2025-05-19
2025-05-26,487.8500061035156,487.8500061035156,503.5,463.1000061035156,468.0,4941099,2025-05-26
2025-06-02,519.6500244140625,519.6500244140625,528.4000244140625,480.0,495.0,8466039,2025-06-02
2025-06-09,498.79998779296875,498.79998779296875,544.9500122070312,485.1000061035156,523.0,6080466,2025-06-09
2025-06-16,478.70001220703125,478.70001220703125,502.0,465.0,494.0,3792560,2025-06-16
2025-06-23,495.1000061035156,495.1000061035156,506.45001220703125,466.6499938964844,466.6499938964844,3648089,2025-06-23
2025-06-30,517.3499755859375,517.3499755859375,538.0,498.0,498.0,4724272,2025-06-30
2025-07-07,521.25,521.25,539.5,502.04998779296875,520.0499877929688,4372015,2025-07-07
2025-07-14,540.0499877929688,540.0499877929688,552.7999877929688,514.4500122070312,522.25,2470788,2025-07-14
