Date,Adj Close_SMSLIFE.NS,Close_SMSLIFE.NS,High_SMSLIFE.NS,Low_SMSLIFE.NS,Open_SMSLIFE.NS,Volume_SMSLIFE.NS,Date
2021-03-01,528.4270629882812,532.75,556.9000244140625,522.5999755859375,537.6500244140625,16557,2021-03-01
2021-03-08,529.7659912109375,534.0999755859375,550.0,529.0,538.9500122070312,12853,2021-03-08
2021-03-15,498.968017578125,503.04998779296875,539.7999877929688,489.54998779296875,539.7999877929688,14864,2021-03-15
2021-03-22,490.7353515625,494.75,524.5,469.75,509.1000061035156,30493,2021-03-22
2021-03-29,499.6127624511719,503.70001220703125,512.0,486.04998779296875,494.75,5298,2021-03-29
2021-04-05,587.1466674804688,591.9500122070312,719.0,470.0,503.6499938964844,239717,2021-04-05
2021-04-12,557.0429077148438,561.5999755859375,594.0,530.0,591.9000244140625,39924,2021-04-12
2021-04-19,617.1015625,622.1500244140625,675.0,523.75,551.5,224582,2021-04-19
2021-04-26,588.039306640625,592.8499755859375,641.0499877929688,577.5,625.2000122070312,43952,2021-04-26
2021-05-03,584.369384765625,589.1500244140625,625.5,580.0,584.0,25819,2021-05-03
2021-05-10,607.1331176757812,612.0999755859375,634.0,590.0999755859375,593.0999755859375,45851,2021-05-10
2021-05-17,602.8680419921875,607.7999877929688,636.7000122070312,599.0,619.0999755859375,19009,2021-05-17
2021-05-24,588.8328857421875,593.6500244140625,625.0,591.0999755859375,607.8499755859375,33463,2021-05-24
2021-05-31,623.152099609375,628.25,649.2999877929688,590.0,590.0,63056,2021-05-31
2021-06-07,619.234130859375,624.2999877929688,690.0,619.4500122070312,690.0,119645,2021-06-07
2021-06-14,654.446044921875,659.7999877929688,713.5999755859375,610.0,631.0,243770,2021-06-14
2021-06-21,710.2396240234375,716.0499877929688,885.6500244140625,681.3499755859375,684.0,1184438,2021-06-21
2021-06-28,779.3740234375,785.75,825.0,715.2000122070312,716.0999755859375,291653,2021-06-28
2021-07-05,740.9384765625,747.0,803.9500122070312,740.0,788.0999755859375,56360,2021-07-05
2021-07-12,744.9556274414062,751.0499877929688,759.9000244140625,728.75,759.9000244140625,42627,2021-07-12
2021-07-19,727.6471557617188,733.5999755859375,759.0,716.9000244140625,748.0,38443,2021-07-19
2021-07-26,700.32080078125,706.0499877929688,739.0499877929688,696.2999877929688,731.5999755859375,22646,2021-07-26
2021-08-02,723.6796875,729.5999755859375,814.2999877929688,703.8499755859375,710.4000244140625,88931,2021-08-02
2021-08-09,755.56884765625,761.75,775.0,713.6500244140625,744.0,57476,2021-08-09
2021-08-16,740.3930053710938,746.4500122070312,760.0,723.5999755859375,755.0,30228,2021-08-16
2021-08-23,737.665283203125,743.7000122070312,795.0,715.5499877929688,775.0,28616,2021-08-23
2021-08-30,730.1765747070312,736.1500244140625,756.1500244140625,715.8499755859375,733.6500244140625,30367,2021-08-30
2021-09-06,724.0269165039062,729.9500122070312,771.75,722.5,744.0,15920,2021-09-06
2021-09-13,723.9276123046875,729.8499755859375,746.0,711.0499877929688,711.0499877929688,38930,2021-09-13
2021-09-20,708.8013916015625,714.5999755859375,736.9000244140625,710.0999755859375,722.4500122070312,18787,2021-09-20
2021-09-27,732.6742553710938,737.1500244140625,770.0,700.2000122070312,726.7999877929688,22718,2021-09-27
2021-10-04,797.18017578125,802.0499877929688,835.7999877929688,735.0999755859375,745.0,68247,2021-10-04
2021-10-11,803.7401733398438,808.6500244140625,825.75,781.0,809.75,39732,2021-10-11
2021-10-18,818.8477783203125,823.8499755859375,855.8499755859375,762.2999877929688,845.0,45180,2021-10-18
2021-10-25,868.7430419921875,874.0499877929688,1024.9000244140625,802.9000244140625,834.9500122070312,238520,2021-10-25
2021-11-01,874.5078125,879.8499755859375,890.0,836.0,870.0,22503,2021-11-01
2021-11-08,857.2631225585938,862.5,904.9500122070312,823.7999877929688,904.9500122070312,31624,2021-11-08
2021-11-15,827.9422607421875,833.0,887.5499877929688,824.0,869.0,17662,2021-11-15
2021-11-22,867.4012451171875,872.7000122070312,890.0,816.0499877929688,823.0,24513,2021-11-22
2021-11-29,841.012451171875,846.1500244140625,889.9500122070312,826.0,884.0,17540,2021-11-29
2021-12-06,833.7566528320312,838.8499755859375,864.0,825.2999877929688,864.0,10559,2021-12-06
2021-12-13,813.679443359375,818.6500244140625,871.7999877929688,810.0,850.4500122070312,10054,2021-12-13
2021-12-20,771.8350219726562,776.5499877929688,810.0,746.9000244140625,810.0,11756,2021-12-20
2021-12-27,727.0088500976562,731.4500122070312,799.0,728.0499877929688,776.5499877929688,13145,2021-12-27
2022-01-03,737.7432861328125,742.25,773.0999755859375,723.0999755859375,730.0,19206,2022-01-03
2022-01-10,734.3639526367188,738.8499755859375,769.9500122070312,736.9000244140625,764.0,17404,2022-01-10
2022-01-17,731.53125,736.0,783.0,730.0,730.0,12148,2022-01-17
2022-01-24,744.402587890625,748.9500122070312,754.0,691.0,732.0,8197,2022-01-24
2022-01-31,735.3081665039062,739.7999877929688,765.0,724.0,765.0,8722,2022-01-31
2022-02-07,711.5035400390625,715.8499755859375,755.0,707.0499877929688,750.0,15916,2022-02-07
2022-02-14,685.7608642578125,689.9500122070312,724.0,675.3499755859375,700.0,13403,2022-02-14
2022-02-21,698.681884765625,702.9500122070312,770.7000122070312,642.6500244140625,676.2000122070312,78758,2022-02-21
2022-02-28,699.47705078125,703.75,721.5499877929688,688.2000122070312,691.0,7259,2022-02-28
2022-03-07,697.6880493164062,701.9500122070312,714.0,662.4500122070312,694.6500244140625,9615,2022-03-07
2022-03-14,733.2208862304688,737.7000122070312,745.75,693.1500244140625,711.2000122070312,4749,2022-03-14
2022-03-21,733.2208862304688,737.7000122070312,790.0,678.0,730.75,23923,2022-03-21
2022-03-28,707.875732421875,712.2000122070312,738.3499755859375,683.7999877929688,728.0,17891,2022-03-28
2022-04-04,785.75,790.5499877929688,795.0,710.0,710.0,14576,2022-04-04
2022-04-11,782.7185668945312,787.5,948.6500244140625,781.0,815.0,346026,2022-04-11
2022-04-18,689.7862548828125,694.0,818.7999877929688,691.0,784.9500122070312,67906,2022-04-18
2022-04-25,676.6663818359375,680.7999877929688,717.0,676.5499877929688,685.0,39299,2022-04-25
2022-05-02,649.03515625,653.0,687.6500244140625,620.0499877929688,680.7999877929688,14397,2022-05-02
2022-05-09,560.4762573242188,563.9000244140625,650.0999755859375,556.2000122070312,650.0999755859375,14501,2022-05-09
2022-05-16,626.9202270507812,630.75,635.0,562.75,563.9000244140625,6782,2022-05-16
2022-05-23,622.248779296875,626.0499877929688,646.9000244140625,560.3499755859375,635.0,8519,2022-05-23
2022-05-30,693.9110107421875,698.1500244140625,730.0,623.0,635.3499755859375,11856,2022-05-30
2022-06-06,696.6444091796875,700.9000244140625,710.0,686.0,691.0,4982,2022-06-06
2022-06-13,684.9159545898438,689.0999755859375,703.0999755859375,663.0,679.9000244140625,16800,2022-06-13
2022-06-20,701.0672607421875,705.3499755859375,735.0,650.0,700.0,62953,2022-06-20
2022-06-27,710.9072265625,715.25,775.0,700.0,700.0,16780,2022-06-27
2022-07-04,701.6139526367188,705.9000244140625,725.0,688.4000244140625,725.0,3530,2022-07-04
2022-07-11,687.3013916015625,691.5,768.5,680.0,696.0499877929688,14448,2022-07-11
2022-07-18,672.4918823242188,676.5999755859375,699.1500244140625,660.0,699.1500244140625,7389,2022-07-18
2022-07-25,691.1777954101562,695.4000244140625,706.9500122070312,654.0,686.6500244140625,7612,2022-07-25
2022-08-01,682.6299438476562,686.7999877929688,725.5,678.4000244140625,685.0499877929688,6189,2022-08-01
2022-08-08,665.88232421875,669.9500122070312,699.0,662.7999877929688,683.0,6525,2022-08-08
2022-08-15,661.6581420898438,665.7000122070312,679.7000122070312,655.0,669.9500122070312,4638,2022-08-15
2022-08-22,687.2020874023438,691.4000244140625,702.8499755859375,640.0499877929688,674.9000244140625,7442,2022-08-22
2022-08-29,693.1158447265625,697.3499755859375,714.0499877929688,685.0,691.4000244140625,3130,2022-08-29
2022-09-05,691.7244262695312,695.9500122070312,711.4500122070312,677.1500244140625,677.1500244140625,6507,2022-09-05
2022-09-12,686.804443359375,691.0,709.9500122070312,676.2999877929688,705.6500244140625,9370,2022-09-12
2022-09-19,677.2129516601562,681.3499755859375,701.0,676.25,695.0,5517,2022-09-19
2022-09-26,679.1862182617188,681.8499755859375,689.7000122070312,618.4500122070312,689.7000122070312,4539,2022-09-26
2022-10-03,671.0183715820312,673.6500244140625,687.9500122070312,660.3499755859375,681.2999877929688,5904,2022-10-03
2022-10-10,664.344482421875,666.9500122070312,679.4500122070312,650.2999877929688,656.2000122070312,3406,2022-10-10
2022-10-17,675.2018432617188,677.8499755859375,696.1500244140625,653.7000122070312,671.9000244140625,8961,2022-10-17
2022-10-24,658.3181762695312,660.9000244140625,694.75,655.5499877929688,687.9500122070312,8368,2022-10-24
2022-10-31,657.969482421875,660.5499877929688,689.9000244140625,651.9500122070312,670.0,7831,2022-10-31
2022-11-07,660.160888671875,662.75,678.0,655.0,670.0,8005,2022-11-07
2022-11-14,618.4744262695312,620.9000244140625,669.4000244140625,619.0,662.75,9308,2022-11-14
2022-11-21,656.126708984375,658.7000122070312,663.0,612.8499755859375,624.7999877929688,4604,2022-11-21
2022-11-28,636.5535278320312,639.0499877929688,678.0,623.0499877929688,668.0,5754,2022-11-28
2022-12-05,638.1472778320312,640.6500244140625,654.0,630.0499877929688,648.5499877929688,9090,2022-12-05
2022-12-12,663.697021484375,666.2999877929688,667.0,636.0499877929688,640.6500244140625,7137,2022-12-12
2022-12-19,606.322021484375,608.7000122070312,677.0,602.0,652.4500122070312,14672,2022-12-19
2022-12-26,623.056396484375,625.5,631.0,591.0999755859375,609.8499755859375,23395,2022-12-26
2023-01-02,630.776123046875,633.25,637.9500122070312,618.25,626.3499755859375,5167,2023-01-02
2023-01-09,614.3406372070312,616.75,636.9500122070312,610.0,627.0,4723,2023-01-09
2023-01-16,617.9763793945312,620.4000244140625,640.0,612.0,616.75,6602,2023-01-16
2023-01-23,630.527099609375,633.0,635.0,610.0999755859375,620.0999755859375,5150,2023-01-23
2023-01-30,596.7097778320312,599.0499877929688,633.4500122070312,575.2000122070312,623.7999877929688,3919,2023-01-30
2023-02-06,559.854248046875,562.0499877929688,598.9000244140625,555.0,590.25,16806,2023-02-06
2023-02-13,578.979248046875,581.25,593.9500122070312,564.0499877929688,574.9500122070312,5362,2023-02-13
2023-02-20,565.581787109375,567.7999877929688,580.0,551.3499755859375,575.4500122070312,3114,2023-02-20
2023-02-27,539.434326171875,541.5499877929688,572.9500122070312,536.0999755859375,567.9500122070312,4414,2023-02-27
2023-03-06,550.0925903320312,552.25,565.0,537.0,537.0,3785,2023-03-06
2023-03-13,545.8093872070312,547.9500122070312,562.5499877929688,504.20001220703125,551.0,3837,2023-03-13
2023-03-20,531.1170043945312,533.2000122070312,548.0,525.5,532.5499877929688,33191,2023-03-20
2023-03-27,508.0574035644531,510.04998779296875,525.0,500.0,525.0,4909,2023-03-27
2023-04-03,559.1072387695312,561.2999877929688,587.8499755859375,513.0,517.4000244140625,4814,2023-04-03
2023-04-10,553.5789184570312,555.75,575.9500122070312,542.0,555.0999755859375,2893,2023-04-10
2023-04-17,554.4754028320312,556.6500244140625,591.9500122070312,540.0,552.7999877929688,5233,2023-04-17
2023-04-24,542.1238403320312,544.25,560.0,530.1500244140625,557.0,2987,2023-04-24
2023-05-01,534.254638671875,536.3499755859375,557.9000244140625,525.0,544.25,2803,2023-05-01
2023-05-08,574.6961059570312,576.9500122070312,690.0,525.0,525.0,140904,2023-05-08
2023-05-15,560.9500122070312,563.1500244140625,585.0,552.0499877929688,576.0999755859375,6481,2023-05-15
2023-05-22,555.5711059570312,557.75,574.0,545.0999755859375,564.9500122070312,7670,2023-05-22
2023-05-29,524.7918090820312,526.8499755859375,562.1500244140625,525.0,557.75,9983,2023-05-29
2023-06-05,525.6384887695312,527.7000122070312,544.0,515.2000122070312,525.7999877929688,43907,2023-06-05
2023-06-12,526.0867919921875,528.1500244140625,532.0,519.0999755859375,527.0499877929688,11717,2023-06-12
2023-06-19,516.5242309570312,518.5499877929688,539.9500122070312,507.04998779296875,531.0,14356,2023-06-19
2023-06-26,521.8035278320312,523.8499755859375,535.0,520.0,521.7999877929688,4224,2023-06-26
2023-07-03,513.535888671875,515.5499877929688,529.9500122070312,514.4500122070312,520.0,6977,2023-07-03
2023-07-10,508.15704345703125,510.1499938964844,524.9500122070312,502.54998779296875,510.1000061035156,6304,2023-07-10
2023-07-17,510.99591064453125,513.0,539.0,509.0,513.0,18998,2023-07-17
2023-07-24,524.4929809570312,526.5499877929688,549.9500122070312,507.04998779296875,510.0,7602,2023-07-24
2023-07-31,532.511474609375,534.5999755859375,539.0,498.0,532.0,7598,2023-07-31
2023-08-07,505.1189880371094,507.1000061035156,573.7000122070312,490.6000061035156,534.0,48811,2023-08-07
2023-08-14,501.2342224121094,503.20001220703125,509.95001220703125,490.6499938964844,504.8500061035156,9676,2023-08-14
2023-08-21,499.9891052246094,501.95001220703125,510.0,492.1000061035156,509.0,5145,2023-08-21
2023-08-28,517.2713012695312,519.2999877929688,526.0,498.0,498.0,11692,2023-08-28
2023-09-04,522.0027465820312,524.0499877929688,549.0,512.2000122070312,523.0999755859375,14836,2023-09-04
2023-09-11,521.4050903320312,523.4500122070312,533.9500122070312,506.04998779296875,529.9500122070312,14430,2023-09-11
2023-09-18,509.80059814453125,511.79998779296875,530.0,499.25,520.1500244140625,4713,2023-09-18
2023-09-25,516.477783203125,517.0,528.0,507.04998779296875,523.75,5356,2023-09-25
2023-10-02,519.92431640625,520.4500122070312,547.7999877929688,506.29998779296875,517.0,5993,2023-10-02
2023-10-09,515.7784423828125,516.2999877929688,527.4000244140625,509.04998779296875,520.4000244140625,1972,2023-10-09
2023-10-16,519.4248046875,519.9500122070312,527.2999877929688,510.70001220703125,526.25,4526,2023-10-16
2023-10-23,505.4389343261719,505.95001220703125,524.8499755859375,472.04998779296875,524.8499755859375,4627,2023-10-23
2023-10-30,502.3919982910156,502.8999938964844,520.0,489.79998779296875,514.9000244140625,6789,2023-10-30
2023-11-06,520.523681640625,521.0499877929688,525.0,496.04998779296875,512.7999877929688,5154,2023-11-06
2023-11-13,512.781494140625,513.2999877929688,526.9500122070312,498.1499938964844,525.0,2663,2023-11-13
2023-11-20,517.3768920898438,517.9000244140625,538.0,502.54998779296875,523.5,14343,2023-11-20
2023-11-27,517.0272216796875,517.5499877929688,529.6500244140625,508.04998779296875,517.9000244140625,5322,2023-11-27
2023-12-04,520.8733520507812,521.4000244140625,529.9500122070312,517.0,527.8499755859375,5748,2023-12-04
2023-12-11,514.2300415039062,514.75,532.5499877929688,510.0,531.5,4814,2023-12-11
2023-12-18,513.53076171875,514.0499877929688,545.25,487.04998779296875,510.3500061035156,15341,2023-12-18
2023-12-25,529.0650024414062,529.5999755859375,555.2000122070312,502.3999938964844,514.0499877929688,22922,2023-12-25
2024-01-01,634.2587280273438,634.9000244140625,707.0499877929688,521.5999755859375,530.0,206344,2024-01-01
2024-01-08,608.4847412109375,609.0999755859375,662.0999755859375,583.5999755859375,640.0,45823,2024-01-08
2024-01-15,589.5538940429688,590.1500244140625,649.5,575.6500244140625,649.5,17018,2024-01-15
2024-01-22,579.7138061523438,580.2999877929688,592.75,554.0499877929688,590.1500244140625,5810,2024-01-22
2024-01-29,575.8178100585938,576.4000244140625,592.0,564.0499877929688,580.2000122070312,9110,2024-01-29
2024-02-05,649.4932861328125,650.1500244140625,669.7000122070312,538.2000122070312,591.8499755859375,30353,2024-02-05
2024-02-12,572.1215209960938,572.7000122070312,666.0,551.0499877929688,653.9500122070312,28831,2024-02-12
2024-02-19,587.30615234375,587.9000244140625,599.0,558.0499877929688,580.75,7027,2024-02-19
2024-02-26,604.6386108398438,605.25,635.0,571.7000122070312,599.0,12101,2024-02-26
2024-03-04,587.0064086914062,587.5999755859375,647.4500122070312,575.0,613.7000122070312,16317,2024-03-04
2024-03-11,616.1769409179688,616.7999877929688,665.0,572.0,587.5499877929688,37971,2024-03-11
2024-03-18,620.1729125976562,620.7999877929688,700.2999877929688,609.8499755859375,623.0,57018,2024-03-18
2024-03-25,675.467041015625,676.1500244140625,689.0,612.25,621.5,17625,2024-03-25
2024-04-01,651.2415161132812,651.9000244140625,698.5,636.5999755859375,690.0,28571,2024-04-01
2024-04-08,664.2783203125,664.9500122070312,676.5499877929688,646.2000122070312,671.8499755859375,8756,2024-04-08
2024-04-15,724.2676391601562,725.0,789.9000244140625,640.0,640.25,79277,2024-04-15
2024-04-22,674.2682495117188,674.9500122070312,726.3499755859375,666.0499877929688,720.2000122070312,17343,2024-04-22
2024-04-29,670.1223754882812,670.7999877929688,719.9000244140625,666.8499755859375,670.0499877929688,12725,2024-04-29
2024-05-06,648.4443359375,649.0999755859375,677.9000244140625,636.1500244140625,659.1500244140625,7028,2024-05-06
2024-05-13,651.8408813476562,652.5,672.75,626.4500122070312,661.9500122070312,6604,2024-05-13
2024-05-20,666.5759887695312,667.25,697.0,643.5999755859375,661.4000244140625,10014,2024-05-20
2024-05-27,760.7307739257812,761.5,948.0,648.4000244140625,670.3499755859375,247615,2024-05-27
2024-06-03,755.4361572265625,756.2000122070312,794.0,681.0499877929688,761.0,24100,2024-06-03
2024-06-10,800.9900512695312,801.7999877929688,820.0,765.5,765.5499877929688,16730,2024-06-10
2024-06-17,798.7423706054688,799.5499877929688,845.5999755859375,784.0499877929688,815.9500122070312,14536,2024-06-17
2024-06-24,844.6958618164062,845.5499877929688,855.5499877929688,776.2000122070312,784.25,16406,2024-06-24
2024-07-01,862.5278930664062,863.4000244140625,880.0,836.5999755859375,870.0,18581,2024-07-01
2024-07-08,860.4799194335938,861.3499755859375,889.0,814.0999755859375,865.0,11630,2024-07-08
2024-07-15,841.1994018554688,842.0499877929688,896.0,820.5999755859375,854.7000122070312,16935,2024-07-15
2024-07-22,869.8704223632812,870.75,885.4500122070312,815.0,815.0,16619,2024-07-22
2024-07-29,960.4288940429688,961.4000244140625,989.0,868.6500244140625,868.6500244140625,25839,2024-07-29
2024-08-05,1132.105224609375,1133.25,1133.25,861.5499877929688,885.0,41033,2024-08-05
2024-08-12,1304.7308349609375,1306.050048828125,1359.9000244140625,1202.3499755859375,1290.0,242659,2024-08-12
2024-08-19,1306.428955078125,1307.75,1357.0,1256.050048828125,1310.0,21201,2024-08-19
2024-08-26,1402.232177734375,1403.6500244140625,1513.1500244140625,1330.0,1373.0999755859375,29701,2024-08-26
2024-09-02,1664.666748046875,1666.3499755859375,1666.3499755859375,1360.050048828125,1402.949951171875,20064,2024-09-02
2024-09-09,1612.2198486328125,1613.8499755859375,1749.6500244140625,1613.8499755859375,1720.0,7614,2024-09-09
2024-09-16,1483.5,1485.0,1581.5999755859375,1459.050048828125,1581.5999755859375,4631,2024-09-16
2024-09-23,1453.5302734375,1455.0,1543.4000244140625,1450.199951171875,1513.1500244140625,5980,2024-09-23
2024-09-30,1458.5999755859375,1458.5999755859375,1465.0,1420.050048828125,1455.0,4869,2024-09-30
2024-10-07,1479.0,1479.0,1480.0,1422.0,1429.449951171875,3387,2024-10-07
2024-10-14,1505.5999755859375,1505.5999755859375,1690.0,1452.0,1538.0,10325,2024-10-14
2024-10-21,1430.0,1430.0,1554.0,1322.0,1470.0,5045,2024-10-21
2024-10-28,1384.949951171875,1384.949951171875,1475.0,1325.0,1365.1500244140625,3676,2024-10-28
2024-11-04,1319.1500244140625,1319.1500244140625,1439.0,1307.0,1439.0,5943,2024-11-04
2024-11-11,1101.1500244140625,1101.1500244140625,1320.0,1101.1500244140625,1255.0999755859375,7927,2024-11-11
2024-11-18,1007.5999755859375,1007.5999755859375,1098.0,978.0999755859375,1046.0999755859375,10111,2024-11-18
2024-11-25,1193.949951171875,1193.949951171875,1218.25,980.0,980.7000122070312,6784,2024-11-25
2024-12-02,1144.0,1144.0,1193.0,1144.0,1178.0,882,2024-12-02
2024-12-09,1197.0,1197.0,1197.0,1121.1500244140625,1121.1500244140625,3234,2024-12-09
2024-12-16,1203.5999755859375,1203.5999755859375,1203.5999755859375,1157.0,1198.0,3290,2024-12-16
2024-12-23,1201.5,1201.5,1203.5999755859375,1179.0,1203.5999755859375,1190,2024-12-23
2024-12-30,1215.0,1215.0,1223.0,1156.0,1199.0,1888,2024-12-30
2025-01-06,1301.800048828125,1301.800048828125,1329.0,1178.0999755859375,1275.75,7365,2025-01-06
2025-01-13,1225.050048828125,1225.050048828125,1333.0,1175.25,1295.300048828125,3772,2025-01-13
2025-01-20,1234.0,1234.0,1330.0,1207.0,1284.4000244140625,2002,2025-01-20
2025-01-27,1300.0,1300.0,1354.949951171875,1173.0,1295.0,7386,2025-01-27
2025-02-03,1259.949951171875,1259.949951171875,1364.0,1185.0,1300.0,3678,2025-02-03
2025-02-10,1293.050048828125,1293.050048828125,1299.0,1185.0,1201.949951171875,1947,2025-02-10
2025-02-17,1166.699951171875,1166.699951171875,1299.949951171875,1128.0999755859375,1299.949951171875,4230,2025-02-17
2025-02-24,1100.699951171875,1100.699951171875,1191.300048828125,1090.5999755859375,1159.949951171875,637,2025-02-24
2025-03-03,1165.199951171875,1165.199951171875,1190.0,959.7999877929688,1190.0,4071,2025-03-03
2025-03-10,1050.0999755859375,1050.0999755859375,1165.199951171875,1048.0,1165.199951171875,2443,2025-03-10
2025-03-17,1081.25,1081.25,1180.0,989.0499877929688,1050.0,4335,2025-03-17
2025-03-24,1078.0,1078.0,1165.0,1026.0,1077.199951171875,13200,2025-03-24
2025-03-31,1212.25,1212.25,1322.949951171875,1067.050048828125,1078.0,9386,2025-03-31
2025-04-07,1117.5,1117.5,1168.9000244140625,1029.050048828125,1100.050048828125,2795,2025-04-07
2025-04-14,1435.199951171875,1435.199951171875,1519.0,1117.4000244140625,1120.5,29650,2025-04-14
2025-04-21,1448.9000244140625,1448.9000244140625,1680.0,1380.0,1480.0,53193,2025-04-21
2025-04-28,1350.0,1350.0,1444.0,1296.0999755859375,1429.0999755859375,8321,2025-04-28
2025-05-05,1262.199951171875,1262.199951171875,1387.0,1175.0,1386.9000244140625,10780,2025-05-05
2025-05-12,1383.0,1383.0,1462.0,1265.0999755859375,1330.0,11256,2025-05-12
2025-05-19,1371.0999755859375,1371.0999755859375,1399.5999755859375,1279.0999755859375,1390.199951171875,6598,2025-05-19
2025-05-26,1308.199951171875,1308.199951171875,1395.0,1254.0999755859375,1382.0,10245,2025-05-26
2025-06-02,1280.5999755859375,1280.5999755859375,1352.9000244140625,1260.0,1317.0999755859375,8522,2025-06-02
2025-06-09,1159.5999755859375,1159.5999755859375,1290.699951171875,1130.0,1280.5999755859375,13692,2025-06-09
2025-06-16,1135.800048828125,1135.800048828125,1194.800048828125,1082.9000244140625,1150.0,4723,2025-06-16
2025-06-23,1172.199951171875,1172.199951171875,1229.9000244140625,1143.300048828125,1143.5999755859375,3444,2025-06-23
2025-06-30,1209.699951171875,1209.699951171875,1229.5,1150.0,1178.0,3269,2025-06-30
2025-07-07,1157.0999755859375,1157.0999755859375,1228.0,1139.699951171875,1209.800048828125,2115,2025-07-07
2025-07-14,1147.199951171875,1147.199951171875,1193.800048828125,1080.0,1150.0999755859375,2606,2025-07-14
