Date,Adj Close_NGIL.NS,Close_NGIL.NS,High_NGIL.NS,Low_NGIL.NS,Open_NGIL.NS,Volume_NGIL.NS,Date
2022-06-20,116.29708099365234,116.7269287109375,120.88700866699219,95.63288116455078,105.81283569335938,78541,2022-06-20
2022-06-27,140.09288024902344,140.6106719970703,141.3937530517578,116.48221588134766,123.08940124511719,453564,2022-06-27
2022-07-04,137.06964111328125,137.57626342773438,146.33689880371094,134.39503479003906,140.90432739257812,84289,2022-07-04
2022-07-11,157.30581665039062,157.88723754882812,158.62136840820312,131.36061096191406,144.28134155273438,76198,2022-07-11
2022-07-18,166.765625,167.3820037841797,187.79086303710938,158.0830078125,165.7669219970703,439873,2022-07-18
2022-07-25,151.69821166992188,152.25889587402344,165.37538146972656,143.5471954345703,165.37538146972656,104920,2022-07-25
2022-08-01,129.6090850830078,130.08811950683594,154.3634033203125,122.35527038574219,154.3634033203125,59109,2022-08-01
2022-08-08,132.43727111816406,132.9267578125,140.75750732421875,127.24948120117188,135.56964111328125,20107,2022-08-08
2022-08-15,126.78089141845703,127.24948120117188,138.8487548828125,125.4386215209961,132.9267578125,27341,2022-08-15
2022-08-22,126.29326629638672,126.76005554199219,132.192626953125,121.37642669677734,131.0180206298828,25064,2022-08-22
2022-08-29,126.0494613647461,126.51535034179688,132.14369201660156,121.67008209228516,126.80899810791016,18980,2022-08-29
2022-09-05,142.53097534179688,143.0577850341797,149.2244873046875,126.51535034179688,126.51535034179688,140218,2022-09-05
2022-09-12,141.40945434570312,141.93211364746094,151.57371520996094,137.1357879638672,137.1357879638672,36097,2022-09-12
2022-09-19,132.97366333007812,133.4651336669922,150.2522735595703,129.45187377929688,137.62521362304688,32868,2022-09-19
2022-09-26,121.86558532714844,122.20844268798828,135.08021545410156,117.75470733642578,135.08021545410156,30128,2022-09-26
2022-10-03,128.25901794433594,128.61985778808594,133.12252807617188,123.48094177246094,125.7322769165039,10939,2022-10-03
2022-10-10,117.08271026611328,117.41211700439453,130.2838897705078,115.65019989013672,123.13834381103516,14773,2022-10-10
2022-10-17,123.23211669921875,123.57881927490234,126.71112060546875,113.05626678466797,117.41211700439453,18767,2022-10-17
2022-10-24,118.69327545166016,119.02720642089844,130.08811950683594,118.24413299560547,119.5166244506836,9158,2022-10-24
2022-10-31,123.6713638305664,124.01930236816406,128.71774291992188,115.65019989013672,123.33411407470703,596507,2022-10-31
2022-11-07,114.00801086425781,114.32876586914062,128.2283172607422,114.32876586914062,124.31295776367188,449065,2022-11-07
2022-11-14,88.28787994384766,88.53627014160156,108.65148162841797,88.53627014160156,108.65148162841797,138603,2022-11-14
2022-11-21,101.7092056274414,101.99535369873047,107.47686767578125,84.13148498535156,84.13148498535156,461474,2022-11-21
2022-11-28,90.53290557861328,90.78761291503906,106.4980239868164,90.78761291503906,106.4980239868164,269603,2022-11-28
2022-12-05,99.90342712402344,100.18449401855469,101.7995834350586,82.27168273925781,93.91990661621094,787181,2022-12-05
2022-12-12,96.73110961914062,97.00325775146484,101.31016540527344,85.64868927001953,97.49267578125,594839,2022-12-12
2022-12-19,85.84764099121094,86.08916473388672,100.82073974609375,85.79551696777344,100.6249771118164,240752,2022-12-19
2022-12-26,84.96916198730469,85.20821380615234,93.03894805908203,84.71878814697266,86.08916473388672,178792,2022-12-26
2023-01-02,81.35759735107422,81.58649444580078,87.80213928222656,79.775634765625,87.80213928222656,153623,2023-01-02
2023-01-09,74.67134094238281,74.88142395019531,83.5931167602539,74.04940795898438,81.58649444580078,97551,2023-01-09
2023-01-16,74.91536712646484,75.12613677978516,78.06266021728516,73.21739196777344,75.41978454589844,117109,2023-01-16
2023-01-23,68.76596069335938,68.95942687988281,76.64334106445312,68.51895141601562,74.14729309082031,61773,2023-01-23
2023-01-30,59.10261154174805,59.268890380859375,70.3298110961914,58.82841110229492,68.51895141601562,88279,2023-01-30
2023-02-06,67.6922607421875,67.88270568847656,72.09172821044922,58.87735366821289,59.21995162963867,54363,2023-02-06
2023-02-13,60.37153625488281,60.541385650634766,67.54010772705078,59.9051399230957,67.54010772705078,30251,2023-02-13
2023-02-20,56.51595687866211,56.67496109008789,62.05859375,55.10881423950195,59.70936965942383,51916,2023-02-20
2023-02-27,55.100616455078125,55.255638122558594,57.751686096191406,51.24238586425781,57.751686096191406,36424,2023-02-27
2023-03-06,62.762969970703125,62.93954849243164,63.03743362426758,53.83631896972656,56.332366943359375,43776,2023-03-06
2023-03-13,54.85659408569336,55.010929107666016,65.28877258300781,54.81515884399414,62.93954849243164,60729,2023-03-13
2023-03-20,50.512969970703125,50.65508270263672,56.23448181152344,49.96989059448242,54.276798248291016,117226,2023-03-20
2023-03-27,44.60758590698242,44.73308563232422,52.221229553222656,41.69867706298828,51.682865142822266,53970,2023-03-27
2023-04-03,51.53786849975586,51.682865142822266,51.682865142822266,43.36270523071289,46.49500274658203,28349,2023-04-03
2023-04-10,54.80778884887695,54.96198654174805,58.19216537475586,50.410369873046875,54.22785568237305,87003,2023-04-10
2023-04-17,58.272926330566406,58.43687438964844,59.70936965942383,54.61939239501953,56.91967010498047,29122,2023-04-17
2023-04-24,54.61256790161133,54.76621627807617,58.43687438964844,53.2490119934082,58.43687438964844,25782,2023-04-24
2023-05-01,55.00300979614258,55.15775680541992,56.1365966796875,53.053245544433594,54.76621627807617,8162,2023-05-01
2023-05-08,55.344642639160156,55.50035095214844,56.283424377441406,53.44478225708008,55.15775680541992,12672,2023-05-08
2023-05-15,56.80878448486328,56.96861267089844,58.63264465332031,53.83631896972656,54.08102798461914,15565,2023-05-15
2023-05-22,51.44025802612305,51.58498001098633,58.73052978515625,51.29132843017578,58.14322280883789,37064,2023-05-22
2023-05-29,51.781890869140625,51.927574157714844,53.29795455932617,48.01220703125,53.15113067626953,34465,2023-05-29
2023-06-05,56.61356735229492,56.77284622192383,59.66042709350586,51.87863540649414,51.927574157714844,92116,2023-06-05
2023-06-12,58.565757751464844,58.73052978515625,61.56917190551758,55.794002532958984,59.56254577636719,253044,2023-06-12
2023-06-19,55.63747024536133,55.794002532958984,61.56917190551758,54.61939239501953,60.19879150390625,63107,2023-06-19
2023-06-26,54.36854553222656,54.521507263183594,57.45803451538086,53.9342041015625,57.45803451538086,20000,2023-06-26
2023-07-03,56.07671356201172,56.23448181152344,58.24110794067383,53.83631896972656,54.521507263183594,7599,2023-07-03
2023-07-10,55.539859771728516,55.69611740112305,58.63264465332031,54.03208541870117,54.71727752685547,4716,2023-07-10
2023-07-17,51.19623565673828,51.34027099609375,55.69611740112305,51.0466194152832,55.69611740112305,21577,2023-07-17
2023-07-24,49.00001525878906,49.137874603271484,53.689491271972656,48.69739532470703,52.3680534362793,28255,2023-07-24
2023-07-31,48.56077194213867,48.69739532470703,51.38921356201172,48.256919860839844,51.193443298339844,29445,2023-07-31
2023-08-07,42.94822311401367,43.069053649902344,48.69739532470703,42.72645950317383,48.69739532470703,90462,2023-08-07
2023-08-14,42.55778503417969,42.67751693725586,44.97779846191406,42.090213775634766,43.95001220703125,18381,2023-08-14
2023-08-21,42.899417877197266,43.020111083984375,44.48837661743164,41.64973449707031,42.67751693725586,35351,2023-08-21
2023-08-28,44.85161209106445,44.97779846191406,46.935482025146484,42.13915252685547,43.90106964111328,70606,2023-08-28
2023-09-04,45.37234878540039,45.5,48.0,43.650001525878906,47.18019104003906,91149,2023-09-04
2023-09-11,43.128662109375,43.25,48.29999923706055,43.0,45.5,80338,2023-09-11
2023-09-18,45.32249069213867,45.45000076293945,46.5,43.0,43.25,55623,2023-09-18
2023-09-25,45.650001525878906,45.650001525878906,47.75,44.25,46.25,55013,2023-09-25
2023-10-02,44.0,44.0,46.95000076293945,42.849998474121094,45.650001525878906,22656,2023-10-02
2023-10-09,42.04999923706055,42.04999923706055,50.099998474121094,41.70000076293945,45.29999923706055,360098,2023-10-09
2023-10-16,40.599998474121094,40.599998474121094,43.599998474121094,39.150001525878906,43.0,474352,2023-10-16
2023-10-23,38.20000076293945,38.20000076293945,42.0,37.349998474121094,42.0,1477482,2023-10-23
2023-10-30,42.599998474121094,42.599998474121094,45.70000076293945,36.5,39.25,1254986,2023-10-30
2023-11-06,40.70000076293945,40.70000076293945,45.150001525878906,40.20000076293945,45.150001525878906,257426,2023-11-06
2023-11-13,40.75,40.75,42.45000076293945,40.04999923706055,42.099998474121094,154262,2023-11-13
2023-11-20,39.0,39.0,43.79999923706055,38.650001525878906,40.79999923706055,446169,2023-11-20
2023-11-27,39.25,39.25,40.599998474121094,38.54999923706055,39.0,193524,2023-11-27
2023-12-04,38.150001525878906,38.150001525878906,40.5,37.20000076293945,39.900001525878906,172069,2023-12-04
2023-12-11,39.20000076293945,39.20000076293945,39.5,36.599998474121094,38.0,226881,2023-12-11
2023-12-18,43.20000076293945,43.20000076293945,45.20000076293945,37.79999923706055,39.95000076293945,744985,2023-12-18
2023-12-25,49.0,49.0,54.95000076293945,43.20000076293945,43.20000076293945,1631026,2023-12-25
2024-01-01,48.150001525878906,48.150001525878906,50.70000076293945,45.099998474121094,49.400001525878906,359915,2024-01-01
2024-01-08,59.95000076293945,59.95000076293945,62.900001525878906,47.599998474121094,49.400001525878906,3078281,2024-01-08
2024-01-15,55.04999923706055,55.04999923706055,59.95000076293945,52.849998474121094,59.95000076293945,463307,2024-01-15
2024-01-22,59.25,59.25,60.0,50.099998474121094,55.04999923706055,671435,2024-01-22
2024-01-29,64.69999694824219,64.69999694824219,70.0,57.150001525878906,59.70000076293945,1537537,2024-01-29
2024-02-05,58.75,58.75,68.44999694824219,54.70000076293945,64.75,1293802,2024-02-05
2024-02-12,57.29999923706055,57.29999923706055,60.54999923706055,55.0,59.400001525878906,293473,2024-02-12
2024-02-19,55.54999923706055,55.54999923706055,59.20000076293945,55.0,57.79999923706055,196442,2024-02-19
2024-02-26,50.349998474121094,50.349998474121094,57.29999923706055,49.5,55.900001525878906,160940,2024-02-26
2024-03-04,58.25,58.25,67.0,46.099998474121094,51.400001525878906,2263778,2024-03-04
2024-03-11,51.0,51.0,57.75,46.599998474121094,57.75,855187,2024-03-11
2024-03-18,54.349998474121094,54.349998474121094,60.0,49.400001525878906,49.400001525878906,474119,2024-03-18
2024-03-25,50.150001525878906,50.150001525878906,55.95000076293945,50.0,55.900001525878906,141830,2024-03-25
2024-04-01,53.54999923706055,53.54999923706055,58.0,50.25,51.150001525878906,197456,2024-04-01
2024-04-08,59.04999923706055,59.04999923706055,64.0,53.45000076293945,55.099998474121094,1166357,2024-04-08
2024-04-15,54.70000076293945,54.70000076293945,60.45000076293945,50.0,55.599998474121094,734146,2024-04-15
2024-04-22,54.599998474121094,54.599998474121094,56.79999923706055,52.0,56.79999923706055,757622,2024-04-22
2024-04-29,57.54999923706055,57.54999923706055,63.900001525878906,51.400001525878906,54.599998474121094,3170377,2024-04-29
2024-05-06,52.0,52.0,57.75,50.70000076293945,57.54999923706055,1241547,2024-05-06
2024-05-13,55.650001525878906,55.650001525878906,58.650001525878906,50.0,52.5,998415,2024-05-13
2024-05-20,44.501766204833984,44.501766204833984,54.150001525878906,43.906707763671875,54.150001525878906,618965,2024-05-20
2024-05-27,47.79999923706055,47.79999923706055,51.349998474121094,41.22895050048828,45.39434814453125,1311511,2024-05-27
2024-06-03,45.95000076293945,45.95000076293945,50.95000076293945,37.79999923706055,49.79999923706055,1116417,2024-06-03
2024-06-10,47.18000030517578,47.18000030517578,49.290000915527344,45.90999984741211,46.5,1947737,2024-06-10
2024-06-17,44.88999938964844,44.88999938964844,47.900001525878906,42.189998626708984,47.18000030517578,269268,2024-06-17
2024-06-24,43.2599983215332,43.2599983215332,48.099998474121094,42.900001525878906,44.95000076293945,399341,2024-06-24
2024-07-01,43.33000183105469,43.33000183105469,44.81999969482422,41.9900016784668,43.400001525878906,170677,2024-07-01
2024-07-08,43.38999938964844,43.38999938964844,45.0,38.79999923706055,44.0,352016,2024-07-08
2024-07-15,40.060001373291016,40.060001373291016,45.0,39.75,43.38999938964844,177680,2024-07-15
2024-07-22,40.41999816894531,40.41999816894531,41.93000030517578,38.7599983215332,39.099998474121094,140871,2024-07-22
2024-07-29,38.81999969482422,38.81999969482422,41.900001525878906,38.54999923706055,40.79999923706055,176319,2024-07-29
2024-08-05,38.099998474121094,38.099998474121094,41.900001525878906,36.54999923706055,38.0,307575,2024-08-05
2024-08-12,38.09000015258789,38.09000015258789,40.58000183105469,38.0,38.0,102572,2024-08-12
2024-08-19,38.40999984741211,38.40999984741211,40.0,37.5,38.0099983215332,191052,2024-08-19
2024-08-26,38.22999954223633,38.22999954223633,39.900001525878906,37.0,39.900001525878906,127272,2024-08-26
2024-09-02,38.31999969482422,38.31999969482422,39.5,36.90999984741211,38.84000015258789,170658,2024-09-02
2024-09-09,37.20000076293945,37.20000076293945,38.5,37.0099983215332,38.310001373291016,170763,2024-09-09
2024-09-16,38.099998474121094,38.099998474121094,38.54999923706055,36.650001525878906,37.349998474121094,373117,2024-09-16
2024-09-23,39.93000030517578,39.93000030517578,40.5,37.5099983215332,38.5,856181,2024-09-23
2024-09-30,41.54999923706055,41.54999923706055,47.75,39.060001373291016,40.5,1615883,2024-09-30
2024-10-07,42.15999984741211,42.15999984741211,44.0,39.9900016784668,42.0,247877,2024-10-07
2024-10-14,38.7400016784668,38.7400016784668,43.25,38.529998779296875,42.79999923706055,308739,2024-10-14
2024-10-21,37.119998931884766,37.119998931884766,40.900001525878906,35.5,39.29999923706055,226156,2024-10-21
2024-10-28,38.2400016784668,38.2400016784668,43.0,35.810001373291016,36.630001068115234,321824,2024-10-28
2024-11-04,37.81999969482422,37.81999969482422,38.900001525878906,37.0099983215332,38.900001525878906,88589,2024-11-04
2024-11-11,36.52000045776367,36.52000045776367,38.779998779296875,36.0,38.20000076293945,92830,2024-11-11
2024-11-18,36.04999923706055,36.04999923706055,37.45000076293945,33.310001373291016,37.25,163152,2024-11-18
2024-11-25,42.84000015258789,42.84000015258789,43.0099983215332,36.150001525878906,36.5,358424,2024-11-25
2024-12-02,43.060001373291016,43.060001373291016,45.0,41.20000076293945,42.0099983215332,369842,2024-12-02
2024-12-09,43.869998931884766,43.869998931884766,44.08000183105469,41.900001525878906,43.689998626708984,139034,2024-12-09
2024-12-16,40.0099983215332,40.0099983215332,44.5,39.97999954223633,43.619998931884766,271291,2024-12-16
2024-12-23,41.43000030517578,41.43000030517578,41.9900016784668,39.959999084472656,41.79999923706055,435459,2024-12-23
2024-12-30,42.220001220703125,42.220001220703125,48.0,41.029998779296875,42.29999923706055,1707432,2024-12-30
2025-01-06,40.279998779296875,40.279998779296875,43.849998474121094,39.470001220703125,43.849998474121094,647975,2025-01-06
2025-01-13,40.310001373291016,40.310001373291016,43.439998626708984,37.900001525878906,43.439998626708984,455572,2025-01-13
2025-01-20,38.119998931884766,38.119998931884766,41.150001525878906,38.0,40.310001373291016,513864,2025-01-20
2025-01-27,40.689998626708984,40.689998626708984,44.0,36.650001525878906,38.849998474121094,825636,2025-01-27
2025-02-03,40.150001525878906,40.150001525878906,41.790000915527344,39.150001525878906,41.38999938964844,409923,2025-02-03
2025-02-10,40.4900016784668,40.4900016784668,42.75,36.56999969482422,40.18000030517578,215047,2025-02-10
2025-02-17,38.2599983215332,38.2599983215332,42.869998931884766,37.119998931884766,40.84000015258789,156502,2025-02-17
2025-02-24,37.5099983215332,37.5099983215332,39.189998626708984,36.119998931884766,38.0,32198,2025-02-24
2025-03-03,36.75,36.75,38.650001525878906,34.529998779296875,37.13999938964844,122341,2025-03-03
2025-03-10,35.13999938964844,35.13999938964844,38.33000183105469,34.939998626708984,37.45000076293945,40044,2025-03-10
2025-03-17,35.83000183105469,35.83000183105469,37.0099983215332,33.5099983215332,35.2599983215332,47466,2025-03-17
2025-03-24,35.380001068115234,35.380001068115234,39.38999938964844,32.5099983215332,36.0099983215332,717686,2025-03-24
2025-03-31,33.16999816894531,33.16999816894531,37.34000015258789,32.54999923706055,35.380001068115234,225993,2025-03-31
2025-04-07,32.220001220703125,32.220001220703125,33.31999969482422,30.969999313354492,31.600000381469727,36457,2025-04-07
2025-04-14,32.650001525878906,32.650001525878906,33.95000076293945,31.450000762939453,32.060001373291016,194063,2025-04-14
2025-04-21,32.130001068115234,32.130001068115234,34.900001525878906,31.829999923706055,33.0,219360,2025-04-21
2025-04-28,31.889999389648438,31.889999389648438,33.97999954223633,31.579999923706055,32.75,31779,2025-04-28
2025-05-05,28.56999969482422,28.56999969482422,32.380001068115234,28.290000915527344,32.25,76423,2025-05-05
2025-05-12,29.530000686645508,29.530000686645508,32.95000076293945,28.559999465942383,29.149999618530273,219229,2025-05-12
2025-05-19,29.530000686645508,29.530000686645508,31.709999084472656,29.0,30.0,77097,2025-05-19
2025-05-26,29.1299991607666,29.1299991607666,30.8799991607666,28.65999984741211,30.100000381469727,95345,2025-05-26
2025-06-02,30.579999923706055,30.579999923706055,32.0,29.280000686645508,29.5,121467,2025-06-02
2025-06-09,30.56999969482422,30.56999969482422,32.5,29.479999542236328,30.510000228881836,218089,2025-06-09
2025-06-16,29.540000915527344,29.540000915527344,33.099998474121094,28.25,31.200000762939453,133585,2025-06-16
2025-06-23,28.979999542236328,28.979999542236328,30.3700008392334,28.360000610351562,30.139999389648438,154632,2025-06-23
2025-06-30,29.110000610351562,29.110000610351562,32.0099983215332,28.5,29.25,249579,2025-06-30
2025-07-07,28.979999542236328,28.979999542236328,29.399999618530273,28.459999084472656,29.06999969482422,64915,2025-07-07
2025-07-14,28.979999542236328,28.979999542236328,29.489999771118164,28.520000457763672,28.690000534057617,33082,2025-07-14
