Date,Adj Close_GMMPFAUDLR.NS,Close_GMMPFAUDLR.NS,High_GMMPFAUDLR.NS,Low_GMMPFAUDLR.NS,Open_GMMPFAUDLR.NS,Volume_GMMPFAUDLR.NS,Date
2020-07-13,1316.2191162109375,1324.199951171875,1386.9166259765625,1317.0,1373.0167236328125,110541,2020-07-13
2020-07-20,1316.4677734375,1324.449951171875,1366.6666259765625,1313.3333740234375,1316.699951171875,174822,2020-07-20
2020-07-27,1350.2960205078125,1358.4832763671875,1460.0,1321.13330078125,1325.0333251953125,454917,2020-07-27
2020-08-03,1676.3026123046875,1686.4666748046875,1713.5999755859375,1333.3499755859375,1358.6666259765625,710400,2020-08-03
2020-08-10,1915.823486328125,1926.9832763671875,2300.0,1750.0,1766.6666259765625,3127758,2020-08-10
2020-08-17,1990.0411376953125,2001.63330078125,2116.666748046875,1851.8499755859375,1933.3333740234375,1125036,2020-08-17
2020-08-24,1937.37109375,1948.0,2100.0,1941.6666259765625,2076.666748046875,629505,2020-08-24
2020-08-31,1885.4725341796875,1895.816650390625,1998.800048828125,1685.0,1946.6666259765625,681159,2020-08-31
2020-09-07,1856.299072265625,1866.4832763671875,1975.0,1829.6666259765625,1900.3333740234375,387399,2020-09-07
2020-09-14,1776.453857421875,1786.199951171875,1991.3333740234375,1733.3333740234375,1870.0,1514901,2020-09-14
2020-09-21,1260.9488525390625,1267.86669921875,1786.7166748046875,1267.86669921875,1733.0,743721,2020-09-21
2020-09-28,1272.6343994140625,1279.61669921875,1392.6666259765625,1144.2667236328125,1204.4832763671875,6686910,2020-09-28
2020-10-05,1203.828857421875,1210.433349609375,1316.63330078125,1168.6666259765625,1266.699951171875,1782939,2020-10-05
2020-10-12,1173.36279296875,1179.800048828125,1230.0,1170.0,1230.0,797376,2020-10-12
2020-10-19,1241.0413818359375,1247.8499755859375,1281.6666259765625,1183.433349609375,1196.61669921875,1025031,2020-10-19
2020-10-26,1177.2745361328125,1183.7332763671875,1254.9832763671875,1167.1500244140625,1251.6666259765625,517065,2020-10-26
2020-11-02,1148.501708984375,1154.4832763671875,1191.4666748046875,1150.0167236328125,1178.3499755859375,526539,2020-11-02
2020-11-09,1136.0831298828125,1142.0,1175.0,1111.7332763671875,1158.36669921875,630726,2020-11-09
2020-11-16,1248.4976806640625,1255.0,1296.5999755859375,1130.0,1131.0833740234375,1201551,2020-11-16
2020-11-23,1264.928955078125,1271.5167236328125,1290.0,1203.36669921875,1271.6666259765625,770145,2020-11-23
2020-11-30,1256.5225830078125,1263.066650390625,1299.6666259765625,1250.0,1271.5167236328125,450333,2020-11-30
2020-12-07,1242.7275390625,1249.199951171875,1292.933349609375,1225.0,1270.0,538677,2020-12-07
2020-12-14,1232.829345703125,1239.25,1265.0,1225.0,1261.566650390625,394797,2020-12-14
2020-12-21,1188.32763671875,1194.5167236328125,1242.300048828125,1156.4832763671875,1233.3333740234375,452310,2020-12-21
2020-12-28,1248.1990966796875,1254.699951171875,1284.0,1200.0167236328125,1209.9666748046875,1104525,2020-12-28
2021-01-04,1285.040771484375,1291.7332763671875,1350.0,1235.0,1259.63330078125,1564098,2021-01-04
2021-01-11,1248.9453125,1255.449951171875,1339.0,1244.0,1300.0,628041,2021-01-11
2021-01-18,1205.14013671875,1211.4166259765625,1303.9832763671875,1206.0167236328125,1263.3333740234375,945951,2021-01-18
2021-01-25,1185.044677734375,1191.2166748046875,1232.050048828125,1185.7667236328125,1230.0,276102,2021-01-25
2021-02-01,1220.5499267578125,1226.566650390625,1239.9832763671875,1178.3333740234375,1192.3333740234375,457227,2021-02-01
2021-02-08,1226.1885986328125,1232.2332763671875,1274.6666259765625,1224.0,1228.13330078125,572529,2021-02-08
2021-02-15,1429.65234375,1436.699951171875,1579.9166259765625,1234.3499755859375,1242.933349609375,6197535,2021-02-15
2021-02-22,1364.125244140625,1370.8499755859375,1498.6666259765625,1346.6666259765625,1447.0333251953125,1455126,2021-02-22
2021-03-01,1392.8175048828125,1399.683349609375,1475.566650390625,1353.7166748046875,1376.8499755859375,1026072,2021-03-01
2021-03-08,1430.697265625,1437.75,1521.3333740234375,1393.6666259765625,1415.6666259765625,1126923,2021-03-08
2021-03-15,1394.1109619140625,1400.9832763671875,1515.0,1326.683349609375,1446.0,1262082,2021-03-15
2021-03-22,1377.0782470703125,1383.86669921875,1452.8499755859375,1352.6666259765625,1402.2667236328125,622068,2021-03-22
2021-03-29,1472.0433349609375,1479.300048828125,1512.0,1370.0,1383.86669921875,674520,2021-03-29
2021-04-05,1425.8543701171875,1432.88330078125,1481.699951171875,1411.199951171875,1476.5999755859375,647808,2021-04-05
2021-04-12,1356.5460205078125,1363.2332763671875,1418.316650390625,1340.0,1417.0,469089,2021-04-12
2021-04-19,1367.06103515625,1373.800048828125,1389.7332763671875,1311.8333740234375,1333.36669921875,456132,2021-04-19
2021-04-26,1378.1395263671875,1384.933349609375,1460.5,1363.61669921875,1377.0,533367,2021-04-26
2021-05-03,1339.4637451171875,1346.066650390625,1423.3333740234375,1339.050048828125,1383.6666259765625,450483,2021-05-03
2021-05-10,1472.1761474609375,1479.433349609375,1559.0,1350.3333740234375,1362.300048828125,3701424,2021-05-10
2021-05-17,1689.0072021484375,1697.3333740234375,1777.5167236328125,1471.3333740234375,1500.0,4338717,2021-05-17
2021-05-24,1672.604736328125,1680.8499755859375,1811.6666259765625,1668.199951171875,1706.6666259765625,2279424,2021-05-24
2021-05-31,1606.8955078125,1614.816650390625,1680.8499755859375,1582.3333740234375,1680.8499755859375,1733526,2021-05-31
2021-06-07,1570.4581298828125,1578.199951171875,1626.6666259765625,1569.0,1614.6666259765625,668187,2021-06-07
2021-06-14,1501.21630859375,1508.61669921875,1593.433349609375,1485.0,1579.9000244140625,652434,2021-06-14
2021-06-21,1554.7191162109375,1562.38330078125,1593.0999755859375,1483.3333740234375,1488.6666259765625,555810,2021-06-21
2021-06-28,1530.040771484375,1537.5833740234375,1575.3333740234375,1517.0999755859375,1563.0,368298,2021-06-28
2021-07-05,1556.875244140625,1564.550048828125,1600.0,1533.6666259765625,1535.3333740234375,572928,2021-07-05
2021-07-12,1540.4727783203125,1548.066650390625,1593.5833740234375,1541.6666259765625,1575.1666259765625,339192,2021-07-12
2021-07-19,1516.640380859375,1524.11669921875,1555.816650390625,1501.6666259765625,1542.6666259765625,234354,2021-07-19
2021-07-26,1524.9161376953125,1532.433349609375,1596.816650390625,1505.0,1507.0,422949,2021-07-26
2021-08-02,1540.8043212890625,1548.4000244140625,1631.6666259765625,1533.3333740234375,1533.3333740234375,814173,2021-08-02
2021-08-09,1466.0150146484375,1472.61669921875,1600.0,1455.0,1556.3333740234375,1201005,2021-08-09
2021-08-16,1417.7327880859375,1424.11669921875,1475.9832763671875,1403.6666259765625,1466.6666259765625,628773,2021-08-16
2021-08-23,1435.1556396484375,1441.2833251953125,1475.0,1373.3333740234375,1431.25,470982,2021-08-23
2021-08-30,1450.5234375,1456.7166748046875,1481.300048828125,1401.6666259765625,1448.7166748046875,596100,2021-08-30
2021-09-06,1495.2657470703125,1501.6500244140625,1534.0167236328125,1457.3333740234375,1465.0,484998,2021-09-06
2021-09-13,1471.3843994140625,1477.6666259765625,1528.2332763671875,1457.933349609375,1483.3333740234375,395160,2021-09-13
2021-09-20,1493.9879150390625,1500.36669921875,1524.61669921875,1429.25,1466.6666259765625,414171,2021-09-20
2021-09-27,1461.194580078125,1467.433349609375,1511.4166259765625,1452.449951171875,1508.3333740234375,296385,2021-09-27
2021-10-04,1545.45166015625,1552.050048828125,1628.3333740234375,1469.5167236328125,1479.36669921875,1216923,2021-10-04
2021-10-11,1555.923583984375,1562.566650390625,1606.5,1533.3333740234375,1551.699951171875,373731,2021-10-11
2021-10-18,1644.163330078125,1651.183349609375,1752.3333740234375,1548.3333740234375,1578.13330078125,2142645,2021-10-18
2021-10-25,1547.0780029296875,1553.683349609375,1659.5,1533.7166748046875,1651.6666259765625,555576,2021-10-25
2021-11-01,1592.99853515625,1599.800048828125,1641.6666259765625,1558.3333740234375,1576.7332763671875,220218,2021-11-01
2021-11-08,1613.59375,1620.4832763671875,1696.6666259765625,1576.683349609375,1599.9666748046875,595458,2021-11-08
2021-11-15,1565.80712890625,1572.1666259765625,1636.566650390625,1555.3499755859375,1620.6666259765625,213906,2021-11-15
2021-11-22,1493.8992919921875,1499.9666748046875,1580.9000244140625,1476.2166748046875,1579.6500244140625,491244,2021-11-22
2021-11-29,1526.251220703125,1532.449951171875,1550.0,1433.36669921875,1493.3333740234375,425307,2021-11-29
2021-12-06,1517.71923828125,1523.88330078125,1561.6500244140625,1505.6666259765625,1543.3333740234375,265308,2021-12-06
2021-12-13,1458.54296875,1464.4666748046875,1538.25,1453.3333740234375,1538.1666259765625,221508,2021-12-13
2021-12-20,1585.377685546875,1591.816650390625,1600.0,1430.0,1462.3333740234375,511443,2021-12-20
2021-12-27,1614.077880859375,1620.63330078125,1646.6666259765625,1552.699951171875,1571.7332763671875,591435,2021-12-27
2022-01-03,1693.870361328125,1700.75,1765.0,1623.433349609375,1626.6666259765625,1901370,2022-01-03
2022-01-10,1656.688232421875,1663.4166259765625,1740.4166259765625,1659.300048828125,1713.6500244140625,399279,2022-01-10
2022-01-17,1625.3487548828125,1631.949951171875,1706.6666259765625,1608.3333740234375,1663.4166259765625,326934,2022-01-17
2022-01-24,1609.5462646484375,1616.0833740234375,1641.25,1513.0,1626.6666259765625,372603,2022-01-24
2022-01-31,1618.875,1625.449951171875,1740.0,1589.066650390625,1633.3333740234375,873150,2022-01-31
2022-02-07,1580.3148193359375,1586.7332763671875,1662.7833251953125,1580.0333251953125,1625.0,301680,2022-02-07
2022-02-14,1494.023681640625,1499.7833251953125,1574.9666748046875,1493.699951171875,1566.6666259765625,301641,2022-02-14
2022-02-21,1446.905517578125,1452.4832763671875,1519.949951171875,1370.0,1475.0,394563,2022-02-21
2022-02-28,1434.121337890625,1439.6500244140625,1480.0,1425.0,1463.3333740234375,160434,2022-02-28
2022-03-07,1453.34716796875,1458.949951171875,1473.3333740234375,1396.316650390625,1423.3333740234375,188769,2022-03-07
2022-03-14,1458.52734375,1464.1500244140625,1490.6666259765625,1417.6666259765625,1445.0,309567,2022-03-14
2022-03-21,1457.0164794921875,1462.63330078125,1518.9832763671875,1435.066650390625,1476.0,272445,2022-03-21
2022-03-28,1521.700439453125,1527.566650390625,1558.3333740234375,1425.9166259765625,1469.9832763671875,293973,2022-03-28
2022-04-04,1602.1402587890625,1608.316650390625,1692.75,1525.3333740234375,1538.6666259765625,548781,2022-04-04
2022-04-11,1642.3521728515625,1648.683349609375,1656.6666259765625,1589.86669921875,1617.0,119346,2022-04-11
2022-04-18,1574.5965576171875,1580.6666259765625,1648.6666259765625,1533.316650390625,1634.0,220077,2022-04-18
2022-04-25,1503.8857421875,1509.683349609375,1599.3333740234375,1506.6666259765625,1580.6666259765625,209094,2022-04-25
2022-05-02,1460.6361083984375,1466.2667236328125,1531.4166259765625,1458.3499755859375,1500.0,158454,2022-05-02
2022-05-09,1422.2672119140625,1427.75,1503.0,1370.0999755859375,1466.6666259765625,257796,2022-05-09
2022-05-16,1557.4957275390625,1563.5,1583.3333740234375,1360.38330078125,1433.3333740234375,564372,2022-05-16
2022-05-23,1396.3502197265625,1401.7332763671875,1588.1666259765625,1390.0,1574.36669921875,683397,2022-05-23
2022-05-30,1376.99169921875,1382.300048828125,1419.566650390625,1364.2166748046875,1415.066650390625,581484,2022-05-30
2022-06-06,1291.687255859375,1296.6666259765625,1416.6666259765625,1291.6666259765625,1416.6666259765625,694251,2022-06-06
2022-06-13,1286.1417236328125,1291.0999755859375,1323.3333740234375,1256.6666259765625,1283.3333740234375,421440,2022-06-13
2022-06-20,1344.0186767578125,1349.199951171875,1352.2667236328125,1277.5,1306.0,186423,2022-06-20
2022-06-27,1437.39208984375,1442.933349609375,1457.3333740234375,1360.0833740234375,1360.0833740234375,312537,2022-06-27
2022-07-04,1381.092529296875,1386.4166259765625,1475.0,1310.699951171875,1464.9832763671875,497586,2022-07-04
2022-07-11,1432.4779052734375,1438.0,1489.550048828125,1411.25,1455.0,249153,2022-07-11
2022-07-18,1452.550537109375,1458.1500244140625,1495.0,1430.0,1448.0,199181,2022-07-18
2022-07-25,1593.2578125,1599.4000244140625,1611.949951171875,1335.25,1458.0,1843706,2022-07-25
2022-08-01,1620.0548095703125,1626.300048828125,1758.0,1525.0,1615.0,2701667,2022-08-01
2022-08-08,1565.216064453125,1571.25,1635.5,1560.0,1635.0,565697,2022-08-08
2022-08-15,1582.39990234375,1588.5,1615.0,1568.0,1571.25,266220,2022-08-15
2022-08-22,1676.7860107421875,1683.25,1691.4000244140625,1532.8499755859375,1590.0,617003,2022-08-22
2022-08-29,1818.78857421875,1825.800048828125,1846.6500244140625,1635.0999755859375,1650.0,1266867,2022-08-29
2022-09-05,1906.7493896484375,1914.0999755859375,2110.0,1812.0,1833.0,4617024,2022-09-05
2022-09-12,1864.5897216796875,1870.800048828125,2020.0,1833.199951171875,1923.0,1608342,2022-09-12
2022-09-19,1878.5931396484375,1884.8499755859375,1934.0999755859375,1830.800048828125,1858.949951171875,825462,2022-09-19
2022-09-26,1923.1944580078125,1929.5999755859375,1940.0,1810.0,1865.0,529780,2022-09-26
2022-10-03,1921.7991943359375,1928.199951171875,1991.199951171875,1883.0,1921.0,436223,2022-10-03
2022-10-10,1823.6761474609375,1829.75,1926.949951171875,1818.1500244140625,1910.0,286385,2022-10-10
2022-10-17,1817.5963134765625,1823.6500244140625,1869.949951171875,1811.0,1828.9000244140625,207270,2022-10-17
2022-10-24,1818.642578125,1824.699951171875,1865.050048828125,1816.199951171875,1832.0,165898,2022-10-24
2022-10-31,1969.0419921875,1975.5999755859375,2044.4000244140625,1820.199951171875,1833.8499755859375,958963,2022-10-31
2022-11-07,1834.14111328125,1840.25,2012.949951171875,1831.199951171875,2005.0,490792,2022-11-07
2022-11-14,1925.73046875,1931.0999755859375,1958.4000244140625,1818.050048828125,1860.0,920872,2022-11-14
2022-11-21,1902.9940185546875,1908.300048828125,1977.8499755859375,1894.949951171875,1940.800048828125,262278,2022-11-21
2022-11-28,1939.9908447265625,1945.4000244140625,1970.0,1879.449951171875,1914.449951171875,395204,2022-11-28
2022-12-05,1917.2542724609375,1922.5999755859375,1999.0,1891.5999755859375,1945.4000244140625,532318,2022-12-05
2022-12-12,1639.9276123046875,1644.5,1974.8499755859375,1576.0999755859375,1930.0,12645806,2022-12-12
2022-12-19,1486.5550537109375,1490.699951171875,1688.949951171875,1485.0,1644.5,2200715,2022-12-19
2022-12-26,1562.69287109375,1567.050048828125,1595.0,1487.0,1499.449951171875,875509,2022-12-26
2023-01-02,1628.0107421875,1632.550048828125,1655.0,1552.0999755859375,1569.699951171875,815864,2023-01-02
2023-01-09,1565.485107421875,1569.8499755859375,1663.800048828125,1565.0,1652.699951171875,388587,2023-01-09
2023-01-16,1542.4493408203125,1546.75,1607.0,1521.5,1577.699951171875,340455,2023-01-16
2023-01-23,1537.61279296875,1541.9000244140625,1578.9000244140625,1520.5999755859375,1546.949951171875,293094,2023-01-23
2023-01-30,1536.2666015625,1540.550048828125,1659.8499755859375,1526.0,1549.6500244140625,738874,2023-01-30
2023-02-06,1561.396484375,1565.75,1604.0,1524.949951171875,1526.0,295933,2023-02-06
2023-02-13,1527.3414306640625,1531.5999755859375,1573.5999755859375,1525.0,1573.5999755859375,210123,2023-02-13
2023-02-20,1554.9644775390625,1559.300048828125,1591.199951171875,1509.699951171875,1531.5999755859375,320269,2023-02-20
2023-02-27,1567.13037109375,1571.5,1656.1500244140625,1527.0,1565.0,440212,2023-02-27
2023-03-06,1563.2911376953125,1567.6500244140625,1587.0,1550.0,1585.5999755859375,168085,2023-03-06
2023-03-13,1520.610107421875,1524.8499755859375,1563.949951171875,1457.050048828125,1548.0,288652,2023-03-13
2023-03-20,1512.083984375,1516.300048828125,1563.800048828125,1495.0,1529.949951171875,236598,2023-03-20
2023-03-27,1461.923828125,1466.0,1529.0,1415.550048828125,1529.0,335093,2023-03-27
2023-04-03,1489.19775390625,1493.3499755859375,1502.449951171875,1458.0,1466.0,124759,2023-04-03
2023-04-10,1487.302978515625,1491.449951171875,1519.949951171875,1461.0,1492.0,219255,2023-04-10
2023-04-17,1471.197998046875,1475.300048828125,1540.0,1469.9000244140625,1487.949951171875,252243,2023-04-17
2023-04-24,1476.832275390625,1480.949951171875,1499.800048828125,1451.199951171875,1483.050048828125,225526,2023-04-24
2023-05-01,1488.8487548828125,1493.0,1525.050048828125,1472.949951171875,1480.949951171875,173917,2023-05-01
2023-05-08,1438.8382568359375,1442.8499755859375,1502.3499755859375,1441.0,1496.949951171875,193766,2023-05-08
2023-05-15,1476.0843505859375,1480.199951171875,1498.0,1432.0,1442.0,363113,2023-05-15
2023-05-22,1443.924072265625,1447.949951171875,1547.5,1434.449951171875,1482.0,670248,2023-05-22
2023-05-29,1445.270263671875,1449.300048828125,1485.800048828125,1428.050048828125,1468.0,564540,2023-05-29
2023-06-05,1451.9017333984375,1455.949951171875,1489.800048828125,1440.449951171875,1459.9000244140625,404290,2023-06-05
2023-06-12,1491.989990234375,1496.1500244140625,1536.25,1452.0,1460.0,572668,2023-06-12
2023-06-19,1470.848876953125,1474.949951171875,1569.8499755859375,1470.0,1525.0,445727,2023-06-19
2023-06-26,1476.3834228515625,1480.5,1524.0,1467.050048828125,1480.0,228974,2023-06-26
2023-07-03,1477.8294677734375,1481.949951171875,1524.0,1472.0999755859375,1493.949951171875,380233,2023-07-03
2023-07-10,1481.2698974609375,1485.4000244140625,1499.9000244140625,1471.1500244140625,1483.6500244140625,302721,2023-07-10
2023-07-17,1457.386474609375,1461.449951171875,1497.0,1448.0,1488.0,346618,2023-07-17
2023-07-24,1476.23388671875,1480.3499755859375,1491.449951171875,1415.0,1474.949951171875,461721,2023-07-24
2023-07-31,1448.6607666015625,1452.699951171875,1483.1500244140625,1434.199951171875,1472.25,593673,2023-07-31
2023-08-07,1585.6788330078125,1590.0999755859375,1643.0,1433.1500244140625,1455.0,3663155,2023-08-07
2023-08-14,1504.9539794921875,1509.1500244140625,1589.5,1376.0,1589.5,4495015,2023-08-14
2023-08-21,1552.122314453125,1556.449951171875,1582.0,1472.050048828125,1504.9000244140625,1779115,2023-08-21
2023-08-28,1665.6558837890625,1670.300048828125,1683.0999755859375,1529.5,1564.0,2497621,2023-08-28
2023-09-04,1775.05029296875,1778.8499755859375,1811.0,1677.449951171875,1686.0,1995563,2023-09-04
2023-09-11,1835.520751953125,1839.449951171875,1864.949951171875,1680.0,1778.8499755859375,1753048,2023-09-11
2023-09-18,1828.2862548828125,1832.199951171875,1874.9000244140625,1784.5,1833.9000244140625,861346,2023-09-18
2023-09-25,1859.419677734375,1863.4000244140625,1897.949951171875,1823.6500244140625,1832.199951171875,1051877,2023-09-25
2023-10-02,1812.1710205078125,1816.050048828125,1890.4000244140625,1777.0999755859375,1863.4000244140625,414040,2023-10-02
2023-10-09,1809.227294921875,1813.0999755859375,1869.949951171875,1761.0,1786.0,572324,2023-10-09
2023-10-16,1785.77734375,1789.5999755859375,1832.949951171875,1751.0999755859375,1813.050048828125,643054,2023-10-16
2023-10-23,1728.998779296875,1732.699951171875,1790.75,1636.9000244140625,1763.050048828125,971355,2023-10-23
2023-10-30,1766.668212890625,1770.449951171875,1805.0,1701.0,1751.050048828125,295857,2023-10-30
2023-11-06,1682.4486083984375,1686.050048828125,1787.25,1681.0,1779.3499755859375,414028,2023-11-06
2023-11-13,1603.367919921875,1606.800048828125,1720.050048828125,1599.0,1719.0,474249,2023-11-13
2023-11-20,1532.86865234375,1536.1500244140625,1619.0999755859375,1531.199951171875,1616.0,853294,2023-11-20
2023-11-27,1496.6297607421875,1498.9000244140625,1555.550048828125,1488.0,1536.1500244140625,859092,2023-11-27
2023-12-04,1489.14111328125,1491.4000244140625,1526.300048828125,1482.199951171875,1511.0,739404,2023-12-04
2023-12-11,1531.277099609375,1533.5999755859375,1571.9000244140625,1465.050048828125,1516.0,2020505,2023-12-11
2023-12-18,1587.04248046875,1589.449951171875,1650.550048828125,1502.4000244140625,1550.0,2576538,2023-12-18
2023-12-25,1609.45849609375,1611.9000244140625,1663.4000244140625,1573.949951171875,1589.449951171875,1011479,2023-12-25
2024-01-01,1578.1060791015625,1580.5,1624.0,1548.0,1612.0,881253,2024-01-01
2024-01-08,1562.330078125,1564.699951171875,1589.949951171875,1518.8499755859375,1575.0,600323,2024-01-08
2024-01-15,1526.983642578125,1529.300048828125,1573.949951171875,1486.0,1568.0,651580,2024-01-15
2024-01-22,1533.923095703125,1536.25,1554.050048828125,1509.449951171875,1529.300048828125,338845,2024-01-22
2024-01-29,1510.0093994140625,1512.300048828125,1565.699951171875,1459.0,1534.25,1275691,2024-01-29
2024-02-05,1385.9476318359375,1388.050048828125,1524.8499755859375,1380.0,1521.0,1050342,2024-02-05
2024-02-12,1380.3560791015625,1382.449951171875,1409.199951171875,1335.0,1393.0999755859375,645145,2024-02-12
2024-02-19,1343.0626220703125,1345.0999755859375,1398.5,1341.550048828125,1396.0,609219,2024-02-19
2024-02-26,1323.64208984375,1325.6500244140625,1355.0,1294.75,1346.0,656889,2024-02-26
2024-03-04,1307.9658203125,1309.949951171875,1355.9000244140625,1299.4000244140625,1332.6500244140625,779778,2024-03-04
2024-03-11,1247.0582275390625,1248.949951171875,1320.0,1228.0,1313.300048828125,1286041,2024-03-11
2024-03-18,1247.707275390625,1249.5999755859375,1269.0,1210.0,1258.0,1209815,2024-03-18
2024-03-25,1234.028076171875,1235.9000244140625,1260.0,1205.5999755859375,1249.5999755859375,863647,2024-03-25
2024-04-01,1370.3712158203125,1372.449951171875,1386.5999755859375,1250.0,1251.0,873125,2024-04-01
2024-04-08,1410.2108154296875,1412.3499755859375,1444.5,1333.050048828125,1386.0,913031,2024-04-08
2024-04-15,1410.06103515625,1412.199951171875,1431.25,1372.25,1400.0,451645,2024-04-15
2024-04-22,1438.6177978515625,1440.800048828125,1455.9000244140625,1412.050048828125,1433.9000244140625,399561,2024-04-22
