Date,Adj Close_TRITURBINE.NS,Close_TRITURBINE.NS,High_TRITURBINE.NS,Low_TRITURBINE.NS,Open_TRITURBINE.NS,Volume_TRITURBINE.NS,Date
2020-12-21,79.8502426147461,81.1500015258789,85.0,74.0,83.94999694824219,319001,2020-12-21
2020-12-28,79.65343475341797,80.94999694824219,82.3499984741211,79.05000305175781,81.25,341026,2020-12-28
2021-01-04,87.57450866699219,89.0,90.69999694824219,79.6500015258789,82.44999694824219,1561147,2021-01-04
2021-01-11,90.9200439453125,92.4000015258789,99.5,89.19999694824219,89.9000015258789,4516989,2021-01-11
2021-01-18,87.47610473632812,88.9000015258789,93.44999694824219,84.5,93.44999694824219,985107,2021-01-18
2021-01-25,82.60538482666016,83.94999694824219,90.69999694824219,82.75,90.69999694824219,176285,2021-01-25
2021-02-01,89.9852523803711,91.44999694824219,92.80000305175781,83.5,85.80000305175781,1755540,2021-02-01
2021-02-08,97.11913299560547,98.69999694824219,102.9000015258789,89.80000305175781,91.44999694824219,2256534,2021-02-08
2021-02-15,107.99215698242188,109.75,116.69999694824219,95.5,99.19999694824219,4113385,2021-02-15
2021-02-22,99.23470306396484,100.8499984741211,112.0,98.5,112.0,917873,2021-02-22
2021-03-01,110.05851745605469,111.8499984741211,118.30000305175781,104.5,108.0,2073758,2021-03-01
2021-03-08,100.02189636230469,101.6500015258789,114.0,101.0,110.6500015258789,896189,2021-03-08
2021-03-15,101.49787139892578,103.1500015258789,111.0,98.55000305175781,103.5999984741211,1574800,2021-03-15
2021-03-22,100.31708526611328,101.94999694824219,106.0,99.55000305175781,104.0,764239,2021-03-22
2021-03-29,100.12029266357422,101.75,103.80000305175781,100.25,101.94999694824219,304346,2021-03-29
2021-04-05,99.82508850097656,101.44999694824219,102.9000015258789,97.5,100.0,455021,2021-04-05
2021-04-12,100.26788330078125,101.9000015258789,105.0,96.0,101.0,430246,2021-04-12
2021-04-19,100.51387786865234,102.1500015258789,106.0,97.0,100.05000305175781,906999,2021-04-19
2021-04-26,99.13630676269531,100.75,103.69999694824219,99.80000305175781,102.1500015258789,421614,2021-04-26
2021-05-03,98.34912109375,99.94999694824219,109.8499984741211,99.0,101.5,4680868,2021-05-03
2021-05-10,95.10197448730469,96.6500015258789,102.0999984741211,96.19999694824219,101.80000305175781,946098,2021-05-10
2021-05-17,96.9223403930664,98.5,101.8499984741211,96.4000015258789,97.80000305175781,822885,2021-05-17
2021-05-24,99.3823013305664,101.0,105.5999984741211,97.55000305175781,99.0,3648599,2021-05-24
2021-05-31,111.23929595947266,113.05000305175781,117.30000305175781,100.19999694824219,101.5,7476064,2021-05-31
2021-06-07,114.63404083251953,116.5,126.80000305175781,113.25,114.0,4687111,2021-06-07
2021-06-14,111.33769226074219,113.1500015258789,122.9000015258789,107.25,117.0,1406623,2021-06-14
2021-06-21,118.96356201171875,120.9000015258789,127.4000015258789,110.30000305175781,111.05000305175781,3462697,2021-06-21
2021-06-28,120.19354248046875,122.1500015258789,128.60000610351562,115.0999984741211,121.3499984741211,2545560,2021-06-28
2021-07-05,121.07913208007812,123.05000305175781,129.4499969482422,121.0999984741211,123.94999694824219,1873539,2021-07-05
2021-07-12,133.37893676757812,135.5500030517578,136.35000610351562,122.25,123.1500015258789,4069021,2021-07-12
2021-07-19,126.34343719482422,128.39999389648438,134.9499969482422,119.5,134.0,1531603,2021-07-19
2021-07-26,120.29194641113281,122.25,131.0,120.0,128.89999389648438,922714,2021-07-26
2021-08-02,117.19239807128906,119.0999984741211,129.0,115.0,123.80000305175781,1591511,2021-08-02
2021-08-09,116.30680084228516,118.19999694824219,123.3499984741211,107.0999984741211,119.5,1255884,2021-08-09
2021-08-16,123.88347625732422,125.9000015258789,138.0,116.1500015258789,120.9000015258789,7663447,2021-08-16
2021-08-23,121.0299301147461,123.0,129.75,120.8499984741211,128.4499969482422,806473,2021-08-23
2021-08-30,141.0048065185547,143.3000030517578,148.0,122.69999694824219,124.9000015258789,6557824,2021-08-30
2021-09-06,140.16839599609375,142.4499969482422,150.39999389648438,137.0,145.0,1996725,2021-09-06
2021-09-13,137.88941955566406,139.0,144.0,135.0,141.4499969482422,939532,2021-09-13
2021-09-20,133.67337036132812,134.75,140.0,131.0,139.0,725365,2021-09-20
2021-09-27,172.5105743408203,173.89999389648438,178.5,132.39999389648438,135.4499969482422,16238340,2021-09-27
2021-10-04,171.07215881347656,172.4499969482422,187.6999969482422,170.0,177.0,7140817,2021-10-04
2021-10-11,167.2033233642578,168.5500030517578,177.5500030517578,166.14999389648438,172.4499969482422,578184,2021-10-11
2021-10-18,177.56982421875,179.0,182.0,160.0500030517578,173.0,3106037,2021-10-18
2021-10-25,190.26756286621094,191.8000030517578,196.8000030517578,144.10000610351562,180.0,25773546,2021-10-25
2021-11-01,197.90603637695312,199.5,217.6999969482422,196.60000610351562,196.8000030517578,7771224,2021-11-01
2021-11-08,209.26454162597656,210.9499969482422,229.10000610351562,197.25,199.5,8852409,2021-11-08
2021-11-15,179.05783081054688,180.5,214.0,179.10000610351562,210.89999389648438,2526595,2021-11-15
2021-11-22,173.80020141601562,175.1999969482422,196.5500030517578,164.64999389648438,180.89999389648438,6529474,2021-11-22
2021-11-29,182.03387451171875,183.5,193.9499969482422,157.1999969482422,176.0,4641379,2021-11-29
2021-12-06,183.2242889404297,184.6999969482422,188.0,173.39999389648438,180.0,2602410,2021-12-06
2021-12-13,173.55218505859375,174.9499969482422,192.8000030517578,172.35000610351562,186.1999969482422,2350731,2021-12-13
2021-12-20,172.9569854736328,174.35000610351562,189.85000610351562,166.5500030517578,168.5,1411468,2021-12-20
2021-12-27,187.9363250732422,189.4499969482422,191.0,171.4499969482422,174.60000610351562,2337779,2021-12-27
2022-01-03,177.17303466796875,178.60000610351562,195.0,177.5,190.0,1549800,2022-01-03
2022-01-10,200.3860626220703,202.0,204.5500030517578,177.39999389648438,178.60000610351562,5943603,2022-01-10
2022-01-17,200.73326110839844,202.35000610351562,212.8000030517578,193.35000610351562,202.0,7785249,2022-01-17
2022-01-24,205.94131469726562,207.60000610351562,231.6999969482422,174.0500030517578,203.5500030517578,15121087,2022-01-24
2022-01-31,208.22293090820312,209.89999389648438,218.6999969482422,200.0,210.5,5293990,2022-01-31
2022-02-07,201.62606811523438,203.25,215.89999389648438,201.0,208.5,2169333,2022-02-07
2022-02-14,186.84512329101562,188.35000610351562,199.85000610351562,178.25,199.0,2295335,2022-02-14
2022-02-21,179.1570587158203,180.60000610351562,187.6999969482422,158.25,183.6999969482422,2635365,2022-02-21
2022-02-28,174.39540100097656,175.8000030517578,183.75,173.5500030517578,178.0,962550,2022-02-28
2022-03-07,181.19064331054688,182.64999389648438,185.9499969482422,168.10000610351562,175.0,1787930,2022-03-07
2022-03-14,186.4483184814453,187.9499969482422,189.35000610351562,177.35000610351562,184.10000610351562,1444232,2022-03-14
2022-03-21,201.42767333984375,203.0500030517578,205.1999969482422,186.0,188.89999389648438,2133376,2022-03-21
2022-03-28,202.22128295898438,203.85000610351562,211.14999389648438,192.10000610351562,204.0500030517578,1917492,2022-03-28
2022-04-04,201.92367553710938,203.5500030517578,224.5,200.10000610351562,204.85000610351562,5662640,2022-04-04
2022-04-11,204.50291442871094,206.14999389648438,213.0,201.3000030517578,204.8000030517578,1035056,2022-04-11
2022-04-18,198.2532501220703,199.85000610351562,215.4499969482422,198.10000610351562,205.9499969482422,2945638,2022-04-18
2022-04-25,191.30917358398438,192.85000610351562,204.75,191.0500030517578,200.25,1460355,2022-04-25
2022-05-02,182.97628784179688,184.4499969482422,203.0,181.10000610351562,191.85000610351562,1029348,2022-05-02
2022-05-09,172.2625732421875,173.64999389648438,185.5,162.0,184.4499969482422,1846744,2022-05-09
2022-05-16,177.66903686523438,179.10000610351562,184.75,168.64999389648438,175.0,2063071,2022-05-16
2022-05-23,174.24659729003906,175.64999389648438,190.89999389648438,171.85000610351562,182.14999389648438,2452290,2022-05-23
2022-05-30,167.1041259765625,168.4499969482422,179.8000030517578,166.10000610351562,175.1999969482422,2156157,2022-05-30
2022-06-06,162.24325561523438,163.5500030517578,170.89999389648438,159.75,169.8000030517578,840872,2022-06-06
2022-06-13,157.53121948242188,158.8000030517578,161.9499969482422,147.25,161.60000610351562,1052035,2022-06-13
2022-06-20,155.7952117919922,157.0500030517578,179.6999969482422,150.10000610351562,156.14999389648438,8074585,2022-06-20
2022-06-27,154.1583709716797,155.39999389648438,161.6999969482422,154.0,160.0,1106079,2022-06-27
2022-07-04,161.5488739013672,162.85000610351562,166.9499969482422,153.1999969482422,156.4499969482422,1619766,2022-07-04
2022-07-11,154.3071746826172,155.5500030517578,163.89999389648438,154.0500030517578,162.6999969482422,515850,2022-07-11
2022-07-18,170.8241424560547,172.1999969482422,175.0,156.60000610351562,156.85000610351562,2550301,2022-07-18
2022-07-25,169.48495483398438,170.85000610351562,181.0,165.0500030517578,173.0,1443840,2022-07-25
2022-08-01,187.78753662109375,189.3000030517578,205.9499969482422,172.0,172.1999969482422,5802258,2022-08-01
2022-08-08,188.184326171875,189.6999969482422,198.60000610351562,188.10000610351562,191.89999389648438,1410830,2022-08-08
2022-08-15,195.92202758789062,197.5,200.0,189.6999969482422,189.6999969482422,836649,2022-08-15
2022-08-22,198.60043334960938,200.1999969482422,207.5,193.39999389648438,197.3000030517578,1429949,2022-08-22
2022-08-29,212.24058532714844,213.9499969482422,215.4499969482422,194.0,194.0,3076585,2022-08-29
2022-09-05,219.2838592529297,221.0500030517578,242.8000030517578,214.60000610351562,224.0,15469568,2022-09-05
2022-09-12,221.1190643310547,222.89999389648438,229.6999969482422,216.64999389648438,224.0,4710594,2022-09-12
2022-09-19,230.24557495117188,232.10000610351562,248.8000030517578,222.8000030517578,225.60000610351562,16978040,2022-09-19
2022-09-26,233.023193359375,234.89999389648438,241.0,221.39999389648438,231.0,7143719,2022-09-26
2022-10-03,251.52420043945312,253.5500030517578,272.0,234.89999389648438,235.0,16159116,2022-10-03
2022-10-10,261.6922607421875,263.79998779296875,269.3999938964844,248.5,250.3000030517578,7353310,2022-10-10
2022-10-17,284.50848388671875,286.79998779296875,290.0,261.6000061035156,264.0,7704829,2022-10-17
2022-10-24,287.4349365234375,289.75,305.5,276.79998779296875,292.79998779296875,4663977,2022-10-24
2022-10-31,283.1197204589844,285.3999938964844,301.3500061035156,271.1000061035156,300.0,4767425,2022-10-31
2022-11-07,270.02520751953125,272.20001220703125,294.79998779296875,270.45001220703125,288.70001220703125,2545825,2022-11-07
2022-11-14,287.4349365234375,289.75,293.0,270.20001220703125,271.29998779296875,2718599,2022-11-14
2022-11-21,273.39801025390625,275.6000061035156,291.70001220703125,274.5,291.0,1929939,2022-11-21
2022-11-28,287.88134765625,290.20001220703125,302.0,272.6499938964844,276.0,3381078,2022-11-28
2022-12-05,289.2205505371094,291.54998779296875,307.6000061035156,281.3500061035156,291.8500061035156,3862298,2022-12-05
2022-12-12,291.8493957519531,294.20001220703125,309.3500061035156,290.29998779296875,292.8999938964844,3072298,2022-12-12
2022-12-19,249.5897674560547,251.60000610351562,304.29998779296875,250.0,296.20001220703125,2986362,2022-12-19
2022-12-26,258.170654296875,260.25,275.3999938964844,248.35000610351562,250.0,2187131,2022-12-26
2023-01-02,251.7225799560547,253.75,261.8999938964844,241.60000610351562,261.6000061035156,4420051,2023-01-02
2023-01-09,272.35638427734375,274.54998779296875,278.3500061035156,254.1999969482422,254.89999389648438,4343466,2023-01-09
2023-01-16,272.4555969238281,274.6499938964844,302.3500061035156,272.54998779296875,274.8999938964844,3796623,2023-01-16
2023-01-23,271.41400146484375,273.6000061035156,281.8999938964844,269.04998779296875,276.04998779296875,1689869,2023-01-23
2023-01-30,262.03948974609375,264.1499938964844,284.8999938964844,259.04998779296875,275.0,3605103,2023-01-30
2023-02-06,278.6060791015625,280.8500061035156,302.0,261.6499938964844,264.1499938964844,9698116,2023-02-06
2023-02-13,282.127685546875,284.3999938964844,301.5,275.1499938964844,282.3999938964844,5319909,2023-02-13
2023-02-20,289.6669616699219,292.0,312.6499938964844,284.95001220703125,285.8500061035156,9340010,2023-02-20
2023-02-27,320.36968994140625,322.95001220703125,368.5,290.8999938964844,292.0,34296217,2023-02-27
2023-03-06,336.9362487792969,339.6499938964844,349.3500061035156,325.6000061035156,326.8500061035156,9035204,2023-03-06
2023-03-13,298.4462585449219,300.8500061035156,342.79998779296875,295.20001220703125,340.79998779296875,11897566,2023-03-13
2023-03-20,306.28314208984375,308.75,318.1499938964844,291.3500061035156,300.8500061035156,7947671,2023-03-20
2023-03-27,330.4881896972656,333.1499938964844,335.75,303.8999938964844,310.70001220703125,2789112,2023-03-27
2023-04-03,324.3873596191406,327.0,341.0,320.1499938964844,337.5,3660981,2023-04-03
2023-04-10,338.6722717285156,341.3999938964844,348.5,323.5,328.29998779296875,2976225,2023-04-10
2023-04-17,340.50750732421875,343.25,352.20001220703125,326.5,341.25,4391568,2023-04-17
2023-04-24,362.38128662109375,365.29998779296875,395.0,333.1499938964844,343.95001220703125,9508073,2023-04-24
2023-05-01,354.59405517578125,357.45001220703125,369.0,337.0,365.29998779296875,4177671,2023-05-01
2023-05-08,397.4488830566406,400.6499938964844,422.8999938964844,358.04998779296875,359.25,9373998,2023-05-08
2023-05-15,374.43426513671875,377.45001220703125,407.95001220703125,375.8500061035156,400.0,8057244,2023-05-15
2023-05-22,396.85369873046875,400.04998779296875,409.0,378.8500061035156,379.25,4335508,2023-05-22
2023-05-29,385.2967529296875,388.3999938964844,404.70001220703125,381.0,403.70001220703125,4494700,2023-05-29
2023-06-05,414.3626708984375,417.70001220703125,420.0,382.1499938964844,390.6000061035156,4733086,2023-06-05
2023-06-12,419.71954345703125,423.1000061035156,425.0,397.0,417.70001220703125,3679076,2023-06-12
2023-06-19,399.38330078125,402.6000061035156,430.5,390.0,425.1000061035156,4904483,2023-06-19
2023-06-26,403.5001525878906,406.75,408.95001220703125,398.0,405.25,2147019,2023-06-26
2023-07-03,401.0201110839844,404.25,408.79998779296875,394.54998779296875,406.5,1976771,2023-07-03
2023-07-10,392.092041015625,395.25,408.20001220703125,385.1499938964844,404.6000061035156,3986973,2023-07-10
2023-07-17,402.9049072265625,406.1499938964844,414.8999938964844,387.70001220703125,394.5,2500373,2023-07-17
2023-07-24,395.5144958496094,398.70001220703125,412.1499938964844,396.79998779296875,408.6000061035156,1454336,2023-07-24
2023-07-31,393.53045654296875,396.70001220703125,417.8999938964844,390.5,400.5,4852574,2023-07-31
2023-08-07,396.7544860839844,399.95001220703125,403.45001220703125,392.3999938964844,399.5,1738923,2023-08-07
2023-08-14,375.3270568847656,378.3500061035156,402.45001220703125,375.0,400.8999938964844,1548066,2023-08-14
2023-08-21,385.19757080078125,388.29998779296875,392.79998779296875,360.1499938964844,375.0,5386863,2023-08-21
2023-08-28,386.23919677734375,389.3500061035156,398.1000061035156,382.0,391.5,2169967,2023-08-28
2023-09-04,399.978515625,403.20001220703125,415.20001220703125,386.70001220703125,391.95001220703125,3011309,2023-09-04
2023-09-11,429.88763427734375,433.3500061035156,444.3500061035156,388.0,406.79998779296875,5919414,2023-09-11
2023-09-18,407.7657775878906,411.04998779296875,453.95001220703125,406.1499938964844,442.0,6310401,2023-09-18
2023-09-25,434.89727783203125,438.3999938964844,456.6000061035156,407.20001220703125,414.5,4208734,2023-09-25
2023-10-02,411.38665771484375,414.70001220703125,443.29998779296875,412.75,438.3999938964844,1905570,2023-10-02
2023-10-09,372.2022399902344,375.20001220703125,412.6000061035156,374.0,412.54998779296875,4561904,2023-10-09
2023-10-16,362.8277282714844,365.75,379.8999938964844,363.8999938964844,374.0,2470468,2023-10-16
2023-10-23,334.75384521484375,337.45001220703125,369.8500061035156,312.0,366.0,3729226,2023-10-23
2023-10-30,389.3639831542969,392.5,402.45001220703125,331.0,339.70001220703125,8705806,2023-10-30
2023-11-06,400.0281066894531,403.25,412.5,372.3500061035156,391.54998779296875,4241019,2023-11-06
2023-11-13,405.4345703125,408.70001220703125,411.8999938964844,401.54998779296875,405.8999938964844,1229377,2023-11-13
2023-11-20,411.5354309082031,414.8500061035156,426.45001220703125,404.79998779296875,408.75,2798450,2023-11-20
2023-11-27,426.7131652832031,430.1499938964844,440.79998779296875,404.6000061035156,414.8500061035156,1957538,2023-11-27
2023-12-04,413.7674560546875,417.1000061035156,440.0,411.54998779296875,436.04998779296875,4006857,2023-12-04
2023-12-11,410.890625,414.20001220703125,422.5,395.54998779296875,417.1499938964844,2498467,2023-12-11
2023-12-18,398.68890380859375,401.8999938964844,416.20001220703125,391.20001220703125,415.45001220703125,2229966,2023-12-18
2023-12-25,420.7611389160156,424.1499938964844,428.0,401.45001220703125,401.8999938964844,1750990,2023-12-25
2024-01-01,409.5514221191406,412.8500061035156,436.8500061035156,411.1000061035156,424.1499938964844,1429018,2024-01-01
2024-01-08,400.1769104003906,403.3999938964844,414.6000061035156,391.20001220703125,412.95001220703125,1884047,2024-01-08
2024-01-15,389.5624084472656,392.70001220703125,419.6499938964844,392.0,403.3999938964844,1797524,2024-01-15
2024-01-22,382.717529296875,385.79998779296875,410.75,384.0,392.70001220703125,1522314,2024-01-22
2024-01-29,364.26617431640625,367.20001220703125,389.0,364.8500061035156,385.0,2807980,2024-01-29
2024-02-05,462.6735534667969,466.3999938964844,498.0,350.3500061035156,367.3500061035156,32185807,2024-02-05
2024-02-12,457.1678771972656,460.8500061035156,472.1000061035156,420.04998779296875,467.79998779296875,3456457,2024-02-12
2024-02-19,454.9344482421875,457.29998779296875,472.0,440.5,466.0,2020405,2024-02-19
2024-02-26,488.9078369140625,491.45001220703125,504.8999938964844,436.45001220703125,457.6000061035156,23539305,2024-02-26
2024-03-04,482.14300537109375,484.6499938964844,518.0,463.29998779296875,518.0,6645369,2024-03-04
2024-03-11,469.80712890625,472.25,501.3999938964844,445.0,497.95001220703125,5013622,2024-03-11
2024-03-18,499.75146484375,502.3500061035156,517.5,458.3999938964844,470.8999938964844,19812533,2024-03-18
2024-03-25,533.9237670898438,536.7000122070312,559.0,497.1499938964844,502.3500061035156,8658266,2024-03-25
2024-04-01,554.3177490234375,557.2000122070312,578.0,540.0,542.0,6864349,2024-04-01
2024-04-08,542.6284790039062,545.4500122070312,565.7999877929688,536.0999755859375,561.0,3294144,2024-04-08
2024-04-15,533.078125,535.8499755859375,561.9500122070312,501.5,532.5,5545424,2024-04-15
2024-04-22,532.9288940429688,535.7000122070312,546.5999755859375,525.5499877929688,545.0499877929688,2641023,2024-04-22
2024-04-29,573.1697387695312,576.1500244140625,596.7000122070312,532.5,539.9500122070312,7515252,2024-04-29
2024-05-06,552.5270385742188,555.4000244140625,582.0999755859375,539.0499877929688,580.0,4483831,2024-05-06
2024-05-13,635.49560546875,638.7999877929688,654.4000244140625,541.0499877929688,554.5,11838617,2024-05-13
2024-05-20,585.4060668945312,588.4500122070312,640.0,578.1500244140625,630.9000244140625,4872012,2024-05-20
2024-05-27,584.1625366210938,587.2000122070312,603.2999877929688,559.2000122070312,593.7000122070312,4629408,2024-05-27
2024-06-03,551.7808837890625,554.6500244140625,676.0999755859375,513.0499877929688,675.0999755859375,5446750,2024-06-03
2024-06-10,571.5780029296875,574.5499877929688,578.9000244140625,548.0,559.7000122070312,3594451,2024-06-10
2024-06-17,596.1502075195312,599.25,607.0,569.0499877929688,574.5499877929688,5580447,2024-06-17
2024-06-24,617.290283203125,620.5,633.5,579.4000244140625,599.25,6910906,2024-06-24
2024-07-01,631.7152709960938,635.0,651.9500122070312,604.0,618.9000244140625,3182783,2024-07-01
2024-07-08,627.4872436523438,630.75,645.7999877929688,612.0,635.0,1563110,2024-07-08
2024-07-15,593.26513671875,596.3499755859375,660.0,592.6500244140625,632.9500122070312,1418911,2024-07-15
2024-07-22,605.750244140625,608.9000244140625,617.75,580.0499877929688,596.0,1228487,2024-07-22
2024-07-29,604.5564575195312,607.7000122070312,629.5,582.3499755859375,609.0999755859375,2826923,2024-07-29
2024-08-05,692.1012573242188,695.7000122070312,724.5999755859375,580.4000244140625,587.9500122070312,22526047,2024-08-05
2024-08-12,805.8099975585938,810.0,843.9500122070312,680.0,693.75,40169607,2024-08-12
2024-08-19,725.825927734375,729.5999755859375,814.9000244140625,724.5999755859375,813.0499877929688,3921107,2024-08-19
2024-08-26,716.4248046875,720.1500244140625,761.9000244140625,710.5499877929688,739.7000122070312,5972466,2024-08-26
2024-09-02,742.0416259765625,745.9000244140625,783.5,722.0999755859375,729.9500122070312,6343222,2024-09-02
2024-09-09,761.6041259765625,764.25,790.9500122070312,730.7999877929688,736.0499877929688,3242242,2024-09-09
2024-09-16,729.6152954101562,732.1500244140625,801.4500122070312,723.5,772.4500122070312,4566221,2024-09-16
2024-09-23,696.131591796875,698.5499877929688,748.0,694.0,735.9500122070312,2659893,2024-09-23
2024-09-30,669.0257568359375,671.3499755859375,716.3499755859375,668.2999877929688,694.0,2848253,2024-09-30
2024-10-07,793.044921875,795.7999877929688,805.0,641.75,672.0,14302561,2024-10-07
2024-10-14,781.6844482421875,784.4000244140625,821.9500122070312,755.0,798.0,6352299,2024-10-14
2024-10-21,687.8603515625,690.25,783.9000244140625,662.1500244140625,783.0999755859375,3700032,2024-10-21
2024-10-28,702.8582153320312,705.2999877929688,709.9000244140625,648.5499877929688,685.0,3431943,2024-10-28
2024-11-04,631.2570190429688,633.4500122070312,708.4000244140625,630.25,708.4000244140625,3861024,2024-11-04
2024-11-11,653.380126953125,655.6500244140625,698.6500244140625,613.0499877929688,632.9000244140625,23390967,2024-11-11
2024-11-18,681.4326782226562,683.7999877929688,708.0,642.4000244140625,650.0,9937457,2024-11-18
2024-11-25,764.992431640625,767.6500244140625,885.0,694.2000122070312,699.0,69026388,2024-11-25
2024-12-02,753.1336059570312,755.75,771.9500122070312,732.0,771.9500122070312,6594784,2024-12-02
2024-12-09,802.5120239257812,805.2999877929688,842.0,763.0,773.0499877929688,11859832,2024-12-09
2024-12-16,752.0374145507812,754.6500244140625,837.4000244140625,744.5499877929688,811.0,6678544,2024-12-16
2024-12-23,745.95849609375,748.5499877929688,763.2000122070312,719.25,759.0,3150591,2024-12-23
2024-12-30,775.3563842773438,778.0499877929688,786.0,731.25,754.0499877929688,3643451,2024-12-30
2025-01-06,707.143310546875,709.5999755859375,789.9000244140625,696.0,789.9000244140625,2507216,2025-01-06
2025-01-13,680.23681640625,682.5999755859375,715.6500244140625,659.4000244140625,696.0,2374901,2025-01-13
2025-01-20,647.5005493164062,649.75,725.6500244140625,645.0499877929688,682.5999755859375,3144509,2025-01-20
2025-01-27,657.6154174804688,659.9000244140625,710.0,582.0,646.8499755859375,5906781,2025-01-27
2025-02-03,579.985107421875,582.0,686.9500122070312,567.0,661.5,14169322,2025-02-03
2025-02-10,588.7000122070312,588.7000122070312,604.9000244140625,546.0,582.0,8412534,2025-02-10
2025-02-17,588.2000122070312,588.2000122070312,609.7999877929688,532.4000244140625,569.0,12525891,2025-02-17
2025-02-24,486.0,486.0,578.9000244140625,481.0,575.0,4619942,2025-02-24
2025-03-03,613.5,613.5,639.0,460.29998779296875,486.75,33530993,2025-03-03
2025-03-10,514.25,514.25,604.3499755859375,508.1000061035156,601.25,14099241,2025-03-10
2025-03-17,565.5499877929688,565.5499877929688,583.4000244140625,507.0,514.25,9247312,2025-03-17
2025-03-24,563.5999755859375,563.5999755859375,616.5,515.5999755859375,570.0,9469520,2025-03-24
2025-03-31,518.4000244140625,518.4000244140625,563.5999755859375,510.79998779296875,563.5999755859375,4261498,2025-03-31
2025-04-07,495.79998779296875,495.79998779296875,505.0,471.70001220703125,480.04998779296875,6084125,2025-04-07
2025-04-14,509.8999938964844,509.8999938964844,518.5,493.5,495.79998779296875,4949090,2025-04-14
2025-04-21,506.75,506.75,533.9000244140625,495.04998779296875,515.0,8079905,2025-04-21
2025-04-28,509.3500061035156,509.3500061035156,539.7999877929688,500.79998779296875,505.0,4539659,2025-04-28
2025-05-05,515.6500244140625,515.6500244140625,536.75,495.04998779296875,509.79998779296875,5585838,2025-05-05
2025-05-12,605.1500244140625,605.1500244140625,622.9000244140625,545.5,549.0,25767075,2025-05-12
2025-05-19,581.6500244140625,581.6500244140625,616.9000244140625,562.0499877929688,609.9000244140625,6185108,2025-05-19
2025-05-26,581.25,581.25,617.5499877929688,576.2999877929688,584.7000122070312,6765798,2025-05-26
2025-06-02,591.75,591.75,597.0,572.8499755859375,582.0,4813149,2025-06-02
2025-06-09,600.3499755859375,600.3499755859375,633.7000122070312,582.2999877929688,594.5499877929688,7942147,2025-06-09
2025-06-16,602.2000122070312,602.2000122070312,628.0,591.6500244140625,596.0,6709276,2025-06-16
2025-06-23,606.7000122070312,606.7000122070312,639.0,588.0,595.9500122070312,7686780,2025-06-23
2025-06-30,645.6500244140625,645.6500244140625,649.9000244140625,602.4500122070312,611.9500122070312,7439321,2025-06-30
2025-07-07,643.7999877929688,643.7999877929688,659.5,632.0999755859375,648.0,5655845,2025-07-07
2025-07-14,660.7999877929688,660.7999877929688,666.2000122070312,639.0,642.0,1566886,2025-07-14
