Date,Adj Close_ITDC.NS,Close_ITDC.NS,High_ITDC.NS,Low_ITDC.NS,Open_ITDC.NS,Volume_ITDC.NS,Date
2021-02-22,320.25018310546875,323.20001220703125,343.25,260.79998779296875,313.0,948053,2021-02-22
2021-03-01,334.7169494628906,337.79998779296875,342.0,318.29998779296875,327.0,756635,2021-03-01
2021-03-08,401.6008605957031,405.29998779296875,459.0,341.3500061035156,344.0,12974996,2021-03-08
2021-03-15,369.546142578125,372.95001220703125,438.79998779296875,364.5,406.3999938964844,3473689,2021-03-15
2021-03-22,353.4444580078125,356.70001220703125,402.3500061035156,350.0,374.95001220703125,785583,2021-03-22
2021-03-29,387.18365478515625,390.75,420.0,355.75,356.70001220703125,1255465,2021-03-29
2021-04-05,368.5057067871094,371.8999938964844,388.8999938964844,369.0,385.0,457477,2021-04-05
2021-04-12,328.2267150878906,331.25,367.5,299.5,353.0,308687,2021-04-12
2021-04-19,317.12890625,320.04998779296875,328.5,311.04998779296875,327.0,164451,2021-04-19
2021-04-26,326.2945251464844,329.29998779296875,338.79998779296875,318.04998779296875,322.04998779296875,222845,2021-04-26
2021-05-03,328.3753356933594,331.3999938964844,342.0,322.0,324.0,205285,2021-05-03
2021-05-10,344.62567138671875,347.79998779296875,370.6000061035156,325.20001220703125,334.0,754054,2021-05-10
2021-05-17,366.47442626953125,369.8500061035156,413.8999938964844,348.25,350.6000061035156,738700,2021-05-17
2021-05-24,380.5447998046875,384.04998779296875,403.45001220703125,370.0,371.8999938964844,1318587,2021-05-24
2021-05-31,389.9085693359375,393.5,403.0,372.1000061035156,384.45001220703125,491835,2021-05-31
2021-06-07,382.97247314453125,386.5,401.79998779296875,379.45001220703125,395.45001220703125,305034,2021-06-07
2021-06-14,396.5969543457031,400.25,464.5,375.25,386.5,6379490,2021-06-14
2021-06-21,387.62957763671875,391.20001220703125,413.95001220703125,386.70001220703125,390.6000061035156,802566,2021-06-21
2021-06-28,388.5708923339844,392.1499938964844,418.54998779296875,389.54998779296875,394.8999938964844,587572,2021-06-28
2021-07-05,393.9711608886719,397.6000061035156,414.6499938964844,388.0,388.0,583005,2021-07-05
2021-07-12,391.9398498535156,395.54998779296875,415.3999938964844,394.54998779296875,402.8999938964844,425540,2021-07-12
2021-07-19,389.561767578125,393.1499938964844,421.95001220703125,390.8500061035156,392.0,518498,2021-07-19
2021-07-26,387.92681884765625,391.5,407.25,390.1499938964844,393.25,266190,2021-07-26
2021-08-02,383.4678955078125,387.0,410.0,383.0,396.29998779296875,287031,2021-08-02
2021-08-09,361.81732177734375,365.1499938964844,388.8999938964844,350.04998779296875,388.8999938964844,154888,2021-08-09
2021-08-16,372.96466064453125,376.3999938964844,400.0,345.70001220703125,364.54998779296875,544797,2021-08-16
2021-08-23,370.43792724609375,373.8500061035156,406.3999938964844,356.25,388.3999938964844,1244903,2021-08-23
2021-08-30,371.52789306640625,374.95001220703125,387.0,369.0,376.5,179843,2021-08-30
2021-09-06,391.2462463378906,394.8500061035156,410.0,371.1000061035156,373.0,1298828,2021-09-06
2021-09-13,404.0285339355469,407.75,429.95001220703125,380.1499938964844,391.0,1484342,2021-09-13
2021-09-20,405.7625427246094,409.5,441.0,396.20001220703125,400.0,2301383,2021-09-20
2021-09-27,417.8511962890625,421.70001220703125,448.0,406.1000061035156,412.6499938964844,1451468,2021-09-27
2021-10-04,422.70648193359375,426.6000061035156,441.95001220703125,412.0,423.5,527760,2021-10-04
2021-10-11,417.35577392578125,421.20001220703125,436.5,419.5,429.29998779296875,215722,2021-10-11
2021-10-18,396.20062255859375,399.8500061035156,441.79998779296875,395.0,424.6000061035156,468255,2021-10-18
2021-10-25,371.3296813964844,374.75,405.0,364.3999938964844,401.8500061035156,255069,2021-10-25
2021-11-01,372.7169189453125,376.1499938964844,388.3500061035156,367.0,376.6499938964844,240527,2021-11-01
2021-11-08,386.93597412109375,390.5,407.8999938964844,376.25,377.0,688009,2021-11-08
2021-11-15,370.04156494140625,373.45001220703125,395.04998779296875,371.1000061035156,391.6499938964844,103098,2021-11-15
2021-11-22,381.93206787109375,385.45001220703125,394.0,367.1000061035156,375.3500061035156,183323,2021-11-22
2021-11-29,385.7964782714844,389.3500061035156,419.0,358.0,385.45001220703125,537289,2021-11-29
2021-12-06,377.5721740722656,381.04998779296875,401.95001220703125,377.45001220703125,389.1499938964844,207599,2021-12-06
2021-12-13,370.43792724609375,373.8500061035156,397.3999938964844,372.6000061035156,383.8999938964844,220452,2021-12-13
2021-12-20,353.98944091796875,357.25,371.54998779296875,352.1000061035156,371.54998779296875,114198,2021-12-20
2021-12-27,337.0455017089844,340.1499938964844,368.8999938964844,338.0,357.25,119189,2021-12-27
2022-01-03,368.802978515625,372.20001220703125,398.79998779296875,340.25,341.70001220703125,751428,2022-01-03
2022-01-10,375.04547119140625,378.5,387.8999938964844,368.3999938964844,373.1499938964844,188605,2022-01-10
2022-01-17,386.49005126953125,390.04998779296875,400.45001220703125,374.04998779296875,375.25,294267,2022-01-17
2022-01-24,378.3153381347656,381.79998779296875,445.0,380.0,409.0,1745253,2022-01-24
2022-01-31,379.8016357421875,383.29998779296875,401.79998779296875,380.20001220703125,385.0,307675,2022-01-31
2022-02-07,384.35968017578125,387.8999938964844,398.0,371.1000061035156,384.95001220703125,198741,2022-02-07
2022-02-14,357.4574890136719,360.75,386.8999938964844,356.6000061035156,380.04998779296875,168002,2022-02-14
2022-02-21,333.8251647949219,336.8999938964844,374.6000061035156,321.3999938964844,360.75,158421,2022-02-21
2022-02-28,340.36492919921875,343.5,357.0,329.04998779296875,338.0,82957,2022-02-28
2022-03-07,343.13934326171875,346.29998779296875,355.6499938964844,323.45001220703125,340.0,64607,2022-03-07
2022-03-14,347.2019348144531,350.3999938964844,356.95001220703125,337.0,346.29998779296875,66399,2022-03-14
2022-03-21,397.3896789550781,401.04998779296875,439.79998779296875,341.75,350.3999938964844,1827185,2022-03-21
2022-03-28,381.13934326171875,384.6499938964844,421.1000061035156,376.29998779296875,398.70001220703125,648071,2022-03-28
2022-04-04,390.8003845214844,394.3999938964844,410.0,382.6000061035156,384.5,384873,2022-04-04
2022-04-11,387.332275390625,390.8999938964844,400.8999938964844,386.75,392.0,104950,2022-04-11
2022-04-18,372.8160095214844,376.25,395.0,363.0,389.8999938964844,152947,2022-04-18
2022-04-25,369.69476318359375,373.1000061035156,381.75,366.54998779296875,373.45001220703125,98928,2022-04-25
2022-05-02,347.44964599609375,350.6499938964844,403.0,344.04998779296875,380.0,285071,2022-05-02
2022-05-09,325.8981628417969,328.8999938964844,354.70001220703125,315.0,352.0,137728,2022-05-09
2022-05-16,333.2801513671875,336.3500061035156,348.25,324.70001220703125,328.6499938964844,62623,2022-05-16
2022-05-23,322.1328430175781,325.1000061035156,343.0,310.1000061035156,338.6000061035156,54324,2022-05-23
2022-05-30,339.17584228515625,342.29998779296875,353.3500061035156,327.0,327.0,147626,2022-05-30
2022-06-06,318.56573486328125,321.5,339.04998779296875,320.1000061035156,339.0,87339,2022-06-06
2022-06-13,286.9073181152344,289.54998779296875,318.0,287.1499938964844,317.04998779296875,65925,2022-06-13
2022-06-20,288.1459045410156,290.79998779296875,300.0,261.6499938964844,290.0,101856,2022-06-20
2022-06-27,286.5109558105469,289.1499938964844,299.95001220703125,278.3999938964844,294.0,35118,2022-06-27
2022-07-04,291.7130432128906,294.3999938964844,304.79998779296875,287.04998779296875,290.6000061035156,44425,2022-07-04
2022-07-11,292.2084655761719,294.8999938964844,300.0,289.8500061035156,295.25,40234,2022-07-11
2022-07-18,306.9725036621094,309.79998779296875,324.0,295.1000061035156,298.6499938964844,82553,2022-07-18
2022-07-25,308.80560302734375,311.6499938964844,313.45001220703125,296.3500061035156,310.0,50236,2022-07-25
2022-08-01,321.8851318359375,324.8500061035156,334.0,310.0,312.45001220703125,222846,2022-08-01
2022-08-08,337.293212890625,340.3999938964844,345.8999938964844,321.79998779296875,326.45001220703125,163680,2022-08-08
2022-08-15,401.055908203125,404.75,424.0,338.5,340.3999938964844,1600126,2022-08-15
2022-08-22,389.8094787597656,393.3999938964844,418.79998779296875,386.8999938964844,409.0,678488,2022-08-22
2022-08-29,388.27362060546875,391.8500061035156,405.0,381.25,381.25,174704,2022-08-29
2022-09-05,375.78863525390625,379.25,405.0,375.0,393.8500061035156,330026,2022-09-05
2022-09-12,361.52008056640625,364.8500061035156,386.0,364.0,382.6000061035156,128920,2022-09-12
2022-09-19,360.72735595703125,364.04998779296875,387.8999938964844,361.0,366.6000061035156,103767,2022-09-19
2022-09-26,346.80560302734375,350.0,369.70001220703125,340.0,363.0,112772,2022-09-26
2022-10-03,355.8721008300781,359.1499938964844,373.8999938964844,347.8500061035156,351.75,138359,2022-10-03
2022-10-10,334.8656005859375,337.95001220703125,364.0,336.0,360.0,150881,2022-10-10
2022-10-17,335.7077941894531,338.79998779296875,349.29998779296875,330.0,337.0,68999,2022-10-17
2022-10-24,338.23455810546875,341.3500061035156,351.8999938964844,337.25,341.1499938964844,25348,2022-10-24
2022-10-31,343.73388671875,346.8999938964844,357.3999938964844,338.0,346.70001220703125,145236,2022-10-31
2022-11-07,339.17584228515625,342.29998779296875,355.95001220703125,336.1000061035156,351.70001220703125,86886,2022-11-07
2022-11-14,328.8212585449219,331.8500061035156,348.3500061035156,325.04998779296875,342.0,287672,2022-11-14
2022-11-21,400.85772705078125,404.54998779296875,404.54998779296875,324.6000061035156,332.8999938964844,2121296,2022-11-21
2022-11-28,374.1041259765625,377.54998779296875,427.0,375.70001220703125,419.70001220703125,3547452,2022-11-28
2022-12-05,353.14715576171875,356.3999938964844,381.45001220703125,349.95001220703125,379.79998779296875,240510,2022-12-05
2022-12-12,356.9125061035156,360.20001220703125,384.5,352.1000061035156,357.0,286114,2022-12-12
2022-12-19,328.0780944824219,331.1000061035156,375.3999938964844,325.3500061035156,361.79998779296875,200544,2022-12-19
2022-12-26,351.561767578125,354.79998779296875,363.3999938964844,326.45001220703125,332.0,167020,2022-12-26
2023-01-02,342.54486083984375,345.70001220703125,361.3999938964844,344.20001220703125,356.70001220703125,98740,2023-01-02
2023-01-09,345.2697448730469,348.45001220703125,358.6000061035156,343.5,343.5,70625,2023-01-09
2023-01-16,345.22021484375,348.3999938964844,355.1000061035156,342.5,351.70001220703125,62847,2023-01-16
2023-01-23,328.6230773925781,331.6499938964844,352.45001220703125,329.04998779296875,352.45001220703125,51345,2023-01-23
2023-01-30,325.055908203125,328.04998779296875,349.0,325.04998779296875,331.0,115950,2023-01-30
2023-02-06,335.36102294921875,338.45001220703125,369.70001220703125,330.6000061035156,333.45001220703125,267514,2023-02-06
2023-02-13,331.8929748535156,334.95001220703125,348.1499938964844,333.0,339.70001220703125,64679,2023-02-13
2023-02-20,319.4574890136719,322.3999938964844,338.95001220703125,316.29998779296875,335.8999938964844,75655,2023-02-20
2023-02-27,317.82257080078125,320.75,327.6499938964844,313.29998779296875,322.6499938964844,82496,2023-02-27
2023-03-06,317.97119140625,320.8999938964844,329.5,317.3500061035156,323.70001220703125,85167,2023-03-06
2023-03-13,296.7665100097656,299.5,324.0,293.95001220703125,324.0,121363,2023-03-13
2023-03-20,282.894287109375,285.5,305.6000061035156,283.04998779296875,301.25,75062,2023-03-20
2023-03-27,292.5057373046875,295.20001220703125,299.1499938964844,276.0,287.1499938964844,146728,2023-03-27
2023-04-03,307.4183654785156,310.25,311.95001220703125,296.29998779296875,301.0,38768,2023-04-03
2023-04-10,314.55267333984375,317.45001220703125,328.95001220703125,306.5,314.0,111533,2023-04-10
2023-04-17,307.76519775390625,310.6000061035156,335.6000061035156,304.0,315.6000061035156,258945,2023-04-17
2023-04-24,306.9229431152344,309.75,322.8999938964844,306.1000061035156,312.79998779296875,283330,2023-04-24
2023-05-01,313.5122375488281,316.3999938964844,326.5,309.75,309.75,173604,2023-05-01
2023-05-08,319.5070495605469,322.45001220703125,327.8999938964844,315.79998779296875,318.70001220703125,122953,2023-05-08
2023-05-15,321.6869812011719,324.6499938964844,337.45001220703125,316.3500061035156,324.0,218502,2023-05-15
2023-05-22,323.81732177734375,326.79998779296875,344.0,321.0,328.29998779296875,554657,2023-05-22
2023-05-29,322.2319641113281,325.20001220703125,336.0,320.0,330.0,88656,2023-05-29
2023-06-05,323.668701171875,326.6499938964844,347.6499938964844,323.70001220703125,328.3500061035156,228072,2023-06-05
2023-06-12,322.47967529296875,325.45001220703125,333.5,323.1000061035156,329.29998779296875,120959,2023-06-12
2023-06-19,321.9346618652344,324.8999938964844,339.29998779296875,323.5,327.29998779296875,162215,2023-06-19
2023-06-26,321.6374206542969,324.6000061035156,333.70001220703125,315.0,329.8999938964844,87006,2023-06-26
2023-07-03,328.7716979980469,331.79998779296875,344.0,324.6000061035156,324.6000061035156,209959,2023-07-03
2023-07-10,325.30364990234375,328.29998779296875,338.0,327.0,334.29998779296875,106279,2023-07-10
2023-07-17,328.0780944824219,331.1000061035156,337.6499938964844,328.95001220703125,331.0,115242,2023-07-17
2023-07-24,348.5891418457031,351.79998779296875,362.5,329.04998779296875,333.8999938964844,601470,2023-07-24
2023-07-31,358.59698486328125,361.8999938964844,368.8999938964844,346.25,354.95001220703125,432541,2023-07-31
2023-08-07,359.8851318359375,363.20001220703125,393.8999938964844,358.8500061035156,370.95001220703125,802336,2023-08-07
2023-08-14,366.623046875,370.0,377.6499938964844,358.6499938964844,364.8999938964844,234272,2023-08-14
2023-08-21,383.8147277832031,387.3500061035156,404.70001220703125,363.0,371.70001220703125,786193,2023-08-21
2023-08-28,386.09368896484375,389.6499938964844,394.3500061035156,380.0,389.95001220703125,360183,2023-08-28
2023-09-04,409.2305908203125,413.0,432.0,389.70001220703125,390.95001220703125,1212822,2023-09-04
2023-09-11,385.10284423828125,388.6499938964844,417.95001220703125,373.0,415.0,398645,2023-09-11
2023-09-18,373.55914306640625,377.0,393.6000061035156,371.3500061035156,389.8500061035156,204242,2023-09-18
2023-09-25,374.6955871582031,376.0,383.5,369.54998779296875,378.8999938964844,181047,2023-09-25
2023-10-02,393.7293395996094,395.1000061035156,401.3999938964844,374.70001220703125,376.0,221816,2023-10-02
2023-10-09,389.8428649902344,391.20001220703125,403.29998779296875,380.54998779296875,390.0,379929,2023-10-09
2023-10-16,446.44580078125,448.0,511.6000061035156,387.79998779296875,393.5,7504113,2023-10-16
2023-10-23,422.6785583496094,424.1499938964844,456.70001220703125,403.6000061035156,448.0,1049493,2023-10-23
2023-10-30,423.8743896484375,425.3500061035156,444.0,413.6000061035156,427.5,591931,2023-10-30
2023-11-06,419.9380798339844,421.3999938964844,444.0,418.04998779296875,429.70001220703125,340082,2023-11-06
2023-11-13,411.6669006347656,413.1000061035156,436.04998779296875,410.20001220703125,425.79998779296875,339078,2023-11-13
2023-11-20,406.28564453125,407.70001220703125,422.0,406.25,413.95001220703125,188957,2023-11-20
2023-11-27,427.61138916015625,429.1000061035156,441.3500061035156,405.8999938964844,407.70001220703125,610926,2023-11-27
2023-12-04,434.63690185546875,436.1499938964844,474.79998779296875,417.54998779296875,439.0,1002532,2023-12-04
2023-12-11,441.0645446777344,442.6000061035156,459.8500061035156,430.6000061035156,440.0,529527,2023-12-11
2023-12-18,438.8721618652344,440.3999938964844,491.95001220703125,426.20001220703125,445.45001220703125,1618903,2023-12-18
2023-12-25,449.5848693847656,451.1499938964844,471.0,436.20001220703125,440.3999938964844,757999,2023-12-25
2024-01-01,464.781982421875,466.3999938964844,480.1000061035156,442.29998779296875,454.5,956553,2024-01-01
2024-01-08,475.19573974609375,476.8500061035156,494.3500061035156,450.04998779296875,469.5,1012837,2024-01-08
2024-01-15,593.4839477539062,595.5499877929688,623.4000244140625,471.04998779296875,480.95001220703125,9434454,2024-01-15
2024-01-22,635.1887817382812,637.4000244140625,648.8499755859375,583.5999755859375,595.5499877929688,1902789,2024-01-22
2024-01-29,835.98974609375,838.9000244140625,838.9000244140625,625.0999755859375,643.9000244140625,6576617,2024-01-29
2024-02-05,773.4574584960938,776.1500244140625,878.9500122070312,759.0499877929688,852.0,2505056,2024-02-05
2024-02-12,683.9190673828125,686.2999877929688,770.0,640.2999877929688,770.0,1422767,2024-02-12
2024-02-19,795.5803833007812,798.3499755859375,859.2000122070312,686.5,692.0,3664240,2024-02-19
2024-02-26,744.3088989257812,746.9000244140625,835.0,710.0999755859375,796.0499877929688,1076219,2024-02-26
2024-03-04,719.1962890625,721.7000122070312,784.9500122070312,701.0999755859375,765.0,658523,2024-03-04
2024-03-11,620.8386840820312,623.0,726.0,577.0499877929688,726.0,722480,2024-03-11
2024-03-18,625.4725952148438,627.6500244140625,634.9000244140625,578.0,600.2999877929688,538934,2024-03-18
2024-03-25,629.3590087890625,631.5499877929688,651.2999877929688,605.0999755859375,627.6500244140625,333651,2024-03-25
2024-04-01,684.068603515625,686.4500122070312,726.75,635.0,643.9500122070312,923646,2024-04-01
2024-04-08,663.2410888671875,665.5499877929688,702.7999877929688,655.2000122070312,691.0,277067,2024-04-08
2024-04-15,643.7091064453125,645.9500122070312,653.0,601.3499755859375,650.0,384328,2024-04-15
2024-04-22,678.6375122070312,681.0,695.0499877929688,644.5499877929688,653.5999755859375,411910,2024-04-22
2024-04-29,651.1332397460938,653.4000244140625,691.7000122070312,650.0,686.0999755859375,158337,2024-04-29
2024-05-06,611.9695434570312,614.0999755859375,668.4500122070312,594.25,659.7999877929688,166559,2024-05-06
2024-05-13,666.5794677734375,668.9000244140625,676.3499755859375,625.0,643.9500122070312,524155,2024-05-13
2024-05-20,670.6652221679688,673.0,724.5,657.0999755859375,668.9000244140625,685635,2024-05-20
2024-05-27,646.5989990234375,648.8499755859375,689.7999877929688,637.9500122070312,687.9500122070312,211285,2024-05-27
2024-06-03,661.3477172851562,663.6500244140625,696.0,572.9000244140625,694.0,605179,2024-06-03
2024-06-10,801.3602905273438,804.1500244140625,837.5,661.6500244140625,669.9000244140625,4230714,2024-06-10
2024-06-17,757.8616943359375,760.5,814.4000244140625,747.5499877929688,804.1500244140625,812917,2024-06-17
2024-06-24,828.3164672851562,831.2000122070312,919.9500122070312,755.0,760.5,4208374,2024-06-24
2024-07-01,866.3839111328125,869.4000244140625,911.0,819.0,836.4500122070312,2670667,2024-07-01
2024-07-08,815.8099975585938,818.6500244140625,930.7999877929688,791.2000122070312,878.7000122070312,1827061,2024-07-08
2024-07-15,754.4734497070312,757.0999755859375,827.1500244140625,751.3499755859375,824.9000244140625,447962,2024-07-15
2024-07-22,829.46240234375,832.3499755859375,879.9000244140625,745.0499877929688,752.0,2070196,2024-07-22
2024-07-29,778.3901977539062,781.0999755859375,910.0,775.0,832.5999755859375,1387104,2024-07-29
2024-08-05,743.063232421875,745.6500244140625,775.0,714.0,755.0,503604,2024-08-05
2024-08-12,701.9563598632812,704.4000244140625,762.25,700.0,743.0499877929688,281613,2024-08-12
2024-08-19,759.4063110351562,762.0499877929688,786.4000244140625,708.6500244140625,714.9500122070312,578693,2024-08-19
2024-08-26,728.0155639648438,730.5499877929688,773.4000244140625,722.0,773.4000244140625,200657,2024-08-26
2024-09-02,703.9000244140625,703.9000244140625,735.0,702.0,733.0,199100,2024-09-02
2024-09-09,701.5499877929688,701.5499877929688,719.5999755859375,682.0499877929688,695.7999877929688,168308,2024-09-09
2024-09-16,673.4000244140625,673.4000244140625,710.4500122070312,653.2000122070312,708.0,154762,2024-09-16
2024-09-23,677.7999877929688,677.7999877929688,734.9500122070312,672.0,680.0,312159,2024-09-23
2024-09-30,673.25,673.25,685.4500122070312,636.6500244140625,678.0,153653,2024-09-30
2024-10-07,658.0999755859375,658.0999755859375,699.7999877929688,619.0,673.25,172937,2024-10-07
2024-10-14,647.9500122070312,647.9500122070312,696.0,640.2000122070312,669.9000244140625,128153,2024-10-14
2024-10-21,567.4000244140625,567.4000244140625,657.25,555.0,650.0,137745,2024-10-21
2024-10-28,617.7000122070312,617.7000122070312,623.9000244140625,560.75,571.5,129399,2024-10-28
2024-11-04,612.0,612.0,629.2000122070312,590.0,617.7000122070312,94439,2024-11-04
2024-11-11,591.5499877929688,591.5499877929688,655.0,590.0,612.0,204616,2024-11-11
2024-11-18,579.3499755859375,579.3499755859375,604.0,499.8999938964844,597.5,219179,2024-11-18
2024-11-25,641.2000122070312,641.2000122070312,649.9000244140625,587.6500244140625,596.0,211541,2024-11-25
2024-12-02,672.5999755859375,672.5999755859375,683.0,638.0499877929688,641.2000122070312,161022,2024-12-02
2024-12-09,646.4500122070312,646.4500122070312,682.6500244140625,637.0,679.8499755859375,163638,2024-12-09
2024-12-16,618.5499877929688,618.5499877929688,680.0,610.1500244140625,647.0,135016,2024-12-16
2024-12-23,602.9500122070312,602.9500122070312,638.0,595.25,620.0,66722,2024-12-23
2024-12-30,715.7000122070312,715.7000122070312,739.9500122070312,596.4000244140625,603.0,1643686,2024-12-30
2025-01-06,625.0999755859375,625.0999755859375,714.7999877929688,620.2000122070312,706.0499877929688,918759,2025-01-06
2025-01-13,627.4000244140625,627.4000244140625,647.4000244140625,591.0999755859375,620.8499755859375,249019,2025-01-13
2025-01-20,580.4500122070312,580.4500122070312,629.4500122070312,574.0499877929688,621.0,106087,2025-01-20
2025-01-27,672.0499877929688,672.0499877929688,682.75,523.0999755859375,572.5,1102014,2025-01-27
2025-02-03,609.0499877929688,609.0499877929688,665.9500122070312,604.5499877929688,650.0,238600,2025-02-03
2025-02-10,507.1499938964844,507.1499938964844,612.0,493.1000061035156,610.0,186307,2025-02-10
2025-02-17,532.7000122070312,532.7000122070312,567.0,467.04998779296875,499.54998779296875,629401,2025-02-17
2025-02-24,492.3999938964844,492.3999938964844,547.9500122070312,485.45001220703125,524.0,93167,2025-02-24
2025-03-03,572.5499877929688,572.5499877929688,592.75,473.0,490.0,1519994,2025-03-03
2025-03-10,581.4500122070312,581.4500122070312,629.8499755859375,520.0,573.2000122070312,2388902,2025-03-10
2025-03-17,602.6500244140625,602.6500244140625,633.4000244140625,552.3499755859375,577.7000122070312,629783,2025-03-17
2025-03-24,588.3499755859375,588.3499755859375,632.0,585.0499877929688,609.0,660908,2025-03-24
2025-03-31,582.0499877929688,582.0499877929688,613.0,576.0499877929688,588.3499755859375,184849,2025-03-31
2025-04-07,561.8499755859375,561.8499755859375,570.9000244140625,524.0,524.0,200548,2025-04-07
2025-04-14,590.7999877929688,590.7999877929688,602.5499877929688,561.8499755859375,561.8499755859375,170742,2025-04-14
2025-04-21,570.2000122070312,570.2000122070312,617.5999755859375,563.5,590.7999877929688,215381,2025-04-21
2025-04-28,553.25,553.25,583.7000122070312,552.3499755859375,566.0,102065,2025-04-28
2025-05-05,529.0999755859375,529.0999755859375,569.9000244140625,519.5999755859375,554.9500122070312,144073,2025-05-05
2025-05-12,597.25,597.25,613.9500122070312,551.4500122070312,560.0,373302,2025-05-12
2025-05-19,607.2999877929688,607.2999877929688,635.0,591.7000122070312,598.25,664030,2025-05-19
2025-05-26,622.9000244140625,622.9000244140625,639.7999877929688,607.9000244140625,637.7999877929688,340153,2025-05-26
2025-06-02,622.7999877929688,622.7999877929688,648.0,605.4000244140625,636.0,484448,2025-06-02
2025-06-09,595.0,595.0,642.7000122070312,591.0999755859375,623.0,206475,2025-06-09
2025-06-16,587.2000122070312,587.2000122070312,611.0999755859375,571.5499877929688,595.2000122070312,138145,2025-06-16
2025-06-23,601.25,601.25,622.9000244140625,575.9500122070312,585.0,189207,2025-06-23
2025-06-30,617.0,617.0,625.0,594.0,610.0,186179,2025-06-30
2025-07-07,600.7000122070312,600.7000122070312,636.5999755859375,596.0499877929688,619.9000244140625,263150,2025-07-07
2025-07-14,604.3499755859375,604.3499755859375,608.0,591.1500244140625,600.7000122070312,39817,2025-07-14
