Date,Adj Close_RITES.NS,Close_RITES.NS,High_RITES.NS,Low_RITES.NS,Open_RITES.NS,Volume_RITES.NS,Date
2022-07-25,124.59906768798828,131.52499389648438,133.5,124.5250015258789,127.57499694824219,3403650,2022-07-25
2022-08-01,125.87799835205078,132.875,137.5,126.125,132.1750030517578,1618298,2022-08-01
2022-08-08,130.21905517578125,135.39999389648438,136.0,131.5500030517578,132.875,835618,2022-08-08
2022-08-15,131.6135711669922,136.85000610351562,141.0,134.75,135.39999389648438,1441906,2022-08-15
2022-08-22,139.64405822753906,145.1999969482422,146.52499389648438,135.0500030517578,136.85000610351562,3057016,2022-08-22
2022-08-29,143.58718872070312,149.3000030517578,157.3249969482422,145.375,147.0,6499936,2022-08-29
2022-09-05,145.6068115234375,151.39999389648438,154.0,148.125,149.85000610351562,3015760,2022-09-05
2022-09-12,137.5042266845703,142.97500610351562,153.85000610351562,142.0749969482422,151.64999389648438,2456146,2022-09-12
2022-09-19,142.84182739257812,148.52499389648438,153.0,140.6999969482422,142.89999389648438,2452478,2022-09-19
2022-09-26,156.9793701171875,163.22500610351562,165.3000030517578,144.5,148.5,13520998,2022-09-26
2022-10-03,175.13214111328125,182.10000610351562,187.8249969482422,165.0,165.0,26999234,2022-10-03
2022-10-10,186.1920928955078,193.60000610351562,202.4499969482422,169.52499389648438,183.5,45397086,2022-10-10
2022-10-17,175.4447021484375,182.4250030517578,196.8249969482422,180.5,193.60000610351562,11781310,2022-10-17
2022-10-24,180.25335693359375,187.4250030517578,192.1999969482422,179.5,183.89999389648438,7733358,2022-10-24
2022-10-31,193.88597106933594,201.60000610351562,216.5,183.625,187.0,31618120,2022-10-31
2022-11-07,176.26217651367188,183.27499389648438,210.4250030517578,182.0,202.39999389648438,16318150,2022-11-07
2022-11-14,185.37461853027344,192.75,196.4499969482422,180.0,184.1999969482422,16481728,2022-11-14
2022-11-21,187.89918518066406,195.375,204.0,188.5,191.10000610351562,11792016,2022-11-21
2022-11-28,179.91676330566406,187.0749969482422,198.1999969482422,182.0,194.5500030517578,7308716,2022-11-28
2022-12-05,175.4927978515625,182.47500610351562,188.52499389648438,181.8000030517578,188.0,3273480,2022-12-05
2022-12-12,172.07862854003906,178.9250030517578,194.25,177.5,182.875,5625142,2022-12-12
2022-12-19,149.5018768310547,155.4499969482422,181.75,154.77499389648438,179.75,8172580,2022-12-19
2022-12-26,163.1344757080078,169.625,173.8000030517578,152.8000030517578,152.8000030517578,10799904,2022-12-26
2023-01-02,160.80224609375,167.1999969482422,172.9499969482422,164.5500030517578,170.5500030517578,4351736,2023-01-02
2023-01-09,157.9410858154297,164.22500610351562,168.9499969482422,158.4499969482422,167.35000610351562,3796606,2023-01-09
2023-01-16,164.2645263671875,170.8000030517578,174.8000030517578,163.25,164.8249969482422,6356326,2023-01-16
2023-01-23,161.4754638671875,167.89999389648438,175.6750030517578,160.5,171.97500610351562,2668550,2023-01-23
2023-01-30,158.71047973632812,165.02499389648438,182.5,162.77499389648438,167.5500030517578,4792604,2023-01-30
2023-02-06,158.7826385498047,165.10000610351562,169.27499389648438,163.9250030517578,165.60000610351562,1999078,2023-02-06
2023-02-13,161.8120880126953,168.25,171.75,164.5,169.1999969482422,2376208,2023-02-13
2023-02-20,162.6055145263672,169.0749969482422,171.85000610351562,155.64999389648438,170.0,4375134,2023-02-20
2023-02-27,168.5923309326172,175.3000030517578,178.5,161.5,168.0,5006230,2023-02-27
2023-03-06,176.06982421875,183.0749969482422,188.25,172.77499389648438,176.3000030517578,7923810,2023-03-06
2023-03-13,171.50157165527344,178.3249969482422,184.625,167.5500030517578,183.77499389648438,4439544,2023-03-13
2023-03-20,167.53440856933594,174.1999969482422,180.39999389648438,173.5,177.875,2325604,2023-03-20
2023-03-27,170.49176025390625,177.27499389648438,178.1750030517578,168.5,176.25,2250270,2023-03-27
2023-04-03,168.4480438232422,175.14999389648438,180.125,173.64999389648438,177.3000030517578,1424098,2023-04-03
2023-04-10,165.8273468017578,172.4250030517578,177.0,171.5,174.4250030517578,1473064,2023-04-10
2023-04-17,167.0054473876953,173.64999389648438,177.5,171.14999389648438,172.4250030517578,2207056,2023-04-17
2023-04-24,185.23036193847656,192.60000610351562,199.3000030517578,172.25,173.5,22357126,2023-04-24
2023-05-01,200.32962036132812,208.3000030517578,213.75,192.60000610351562,192.60000610351562,23559928,2023-05-01
2023-05-08,193.69363403320312,201.39999389648438,216.5,198.5749969482422,208.89999389648438,9744596,2023-05-08
2023-05-15,177.3441162109375,184.39999389648438,204.22500610351562,183.5,201.9250030517578,7908398,2023-05-15
2023-05-22,184.58119201660156,191.9250030517578,197.1999969482422,183.27499389648438,184.39999389648438,4791846,2023-05-22
2023-05-29,180.18124389648438,187.35000610351562,193.5500030517578,186.5500030517578,193.02499389648438,3257310,2023-05-29
2023-06-05,180.92660522460938,188.125,195.6750030517578,185.25,188.25,7519244,2023-06-05
2023-06-12,191.6499481201172,199.27499389648438,200.0,187.1999969482422,189.0749969482422,10271056,2023-06-12
2023-06-19,182.46534729003906,189.72500610351562,204.0,188.25,202.5,7729742,2023-06-19
2023-06-26,178.85887145996094,185.97500610351562,193.72500610351562,185.27499389648438,190.47500610351562,3695224,2023-06-26
2023-07-03,181.7200164794922,188.9499969482422,192.9499969482422,182.39999389648438,186.4499969482422,7476448,2023-07-03
2023-07-10,187.25,194.6999969482422,199.52499389648438,185.5500030517578,189.1999969482422,9629134,2023-07-10
2023-07-17,218.6506805419922,227.35000610351562,232.1999969482422,194.25,195.0,41917238,2023-07-17
2023-07-24,219.97308349609375,228.72500610351562,254.9250030517578,217.5,229.5749969482422,40048332,2023-07-24
2023-07-31,219.51625061035156,228.25,236.9499969482422,223.0500030517578,223.97500610351562,14100048,2023-07-31
2023-08-07,228.0997314453125,237.1750030517578,243.25,225.4499969482422,228.60000610351562,19629382,2023-08-07
2023-08-14,217.68898010253906,226.35000610351562,238.27499389648438,221.5,238.0,5816282,2023-08-14
2023-08-21,221.2233428955078,230.02499389648438,245.4250030517578,224.0500030517578,226.3249969482422,16930310,2023-08-21
2023-08-28,245.29075622558594,255.0500030517578,260.45001220703125,229.14999389648438,230.125,39741428,2023-08-28
2023-09-04,263.49163818359375,273.9750061035156,283.95001220703125,249.5,264.0,41902774,2023-09-04
2023-09-11,253.15130615234375,260.125,292.0,251.5,277.5,34774918,2023-09-11
2023-09-18,238.35879516601562,244.9250030517578,261.0249938964844,239.52499389648438,261.0,8089962,2023-09-18
2023-09-25,239.6482696533203,246.25,254.97500610351562,242.27499389648438,246.14999389648438,7403096,2023-09-25
2023-10-02,234.5390167236328,241.0,247.52499389648438,237.0,246.25,8089528,2023-10-02
2023-10-09,242.54351806640625,249.22500610351562,253.14999389648438,233.5749969482422,241.0,18862272,2023-10-09
2023-10-16,239.04000854492188,245.625,257.29998779296875,244.89999389648438,251.75,13302738,2023-10-16
2023-10-23,224.028564453125,230.1999969482422,246.39999389648438,216.14999389648438,245.75,7081940,2023-10-23
2023-10-30,213.56675720214844,219.4499969482422,234.8249969482422,218.5,230.77499389648438,6806740,2023-10-30
2023-11-06,213.49375915527344,219.375,228.5,217.75,222.75,5424136,2023-11-06
2023-11-13,232.22769165039062,238.625,242.0,221.625,223.5,10558816,2023-11-13
2023-11-20,228.26194763183594,234.5500030517578,243.75,232.27499389648438,240.0,8959804,2023-11-20
2023-11-27,227.65370178222656,233.9250030517578,238.02499389648438,230.85000610351562,234.5500030517578,3184612,2023-11-27
2023-12-04,231.64376831054688,238.02499389648438,246.6999969482422,234.4250030517578,238.5,9548358,2023-12-04
2023-12-11,250.8886260986328,257.79998779296875,262.8500061035156,238.35000610351562,238.35000610351562,22038606,2023-12-11
2023-12-18,237.06932067871094,243.60000610351562,262.375,235.47500610351562,259.0,9474338,2023-12-18
2023-12-25,244.46556091308594,251.1999969482422,257.3500061035156,243.60000610351562,243.60000610351562,11445988,2023-12-25
2024-01-01,249.01522827148438,255.875,265.0,246.6999969482422,252.1999969482422,16411588,2024-01-01
2024-01-08,253.27294921875,260.25,268.0,252.5500030517578,256.4750061035156,11588240,2024-01-08
2024-01-15,269.3062744140625,276.7250061035156,282.0,252.85000610351562,261.0,34679550,2024-01-15
2024-01-22,333.19622802734375,342.375,346.54998779296875,271.7749938964844,276.7250061035156,84976394,2024-01-22
2024-01-29,340.9817810058594,350.375,383.0,327.0,342.5,115367152,2024-01-29
2024-02-05,382.63433837890625,393.17498779296875,410.5,355.04998779296875,365.0,81213808,2024-02-05
2024-02-12,370.74249267578125,378.70001220703125,395.0,336.54998779296875,394.0,45203250,2024-02-12
2024-02-19,371.81939697265625,379.79998779296875,389.5,359.0,380.1000061035156,20224756,2024-02-19
2024-02-26,386.1370849609375,394.42498779296875,412.9750061035156,371.75,383.6000061035156,44215100,2024-02-26
2024-03-04,361.050537109375,368.79998779296875,395.5249938964844,364.54998779296875,395.0,10806242,2024-03-04
2024-03-11,304.56298828125,311.1000061035156,372.375,280.1000061035156,369.4750061035156,66986258,2024-03-11
2024-03-18,320.4959716796875,327.375,330.0,304.6000061035156,312.1499938964844,23699586,2024-03-18
2024-03-25,324.9259033203125,331.8999938964844,342.8999938964844,322.0,327.375,14714160,2024-03-25
2024-04-01,343.0126953125,350.375,362.04998779296875,334.0,334.70001220703125,18546676,2024-04-01
2024-04-08,340.9568176269531,348.2749938964844,355.8500061035156,338.5,352.3500061035156,8770770,2024-04-08
2024-04-15,315.8947448730469,322.67498779296875,338.375,317.3999938964844,330.0,9117016,2024-04-15
2024-04-22,340.07574462890625,347.375,353.75,325.0,325.6000061035156,11685786,2024-04-22
2024-04-29,339.24359130859375,346.5249938964844,356.82501220703125,339.54998779296875,349.70001220703125,14746118,2024-04-29
2024-05-06,315.1604919433594,321.92498779296875,348.32501220703125,310.54998779296875,348.17498779296875,9031862,2024-05-06
2024-05-13,350.4285583496094,357.95001220703125,359.95001220703125,310.875,321.92498779296875,12808970,2024-05-13
2024-05-20,359.5575866699219,367.2749938964844,384.1499938964844,348.0249938964844,348.0249938964844,24664436,2024-05-20
2024-05-27,341.6421203613281,348.9750061035156,375.0,341.0,369.1000061035156,14129450,2024-05-27
2024-06-03,318.5624694824219,325.3999938964844,374.25,287.75,374.25,22962900,2024-06-03
2024-06-10,345.1909484863281,352.6000061035156,360.8999938964844,325.125,329.5,21375938,2024-06-10
2024-06-17,346.953125,354.3999938964844,367.0,341.7250061035156,352.6000061035156,17529098,2024-06-17
2024-06-24,338.4848937988281,345.75,362.375,341.6499938964844,354.5,8201932,2024-06-24
2024-07-01,373.33685302734375,381.3500061035156,391.25,343.0249938964844,345.17498779296875,47001100,2024-07-01
2024-07-08,377.6443786621094,385.75,398.45001220703125,358.0249938964844,382.57501220703125,57747504,2024-07-08
2024-07-15,355.1521301269531,362.7749938964844,393.25,358.54998779296875,388.82501220703125,19407968,2024-07-15
2024-07-22,326.5657043457031,333.57501220703125,369.0,329.29998779296875,362.20001220703125,22180558,2024-07-22
2024-07-29,353.7081298828125,361.29998779296875,385.5,350.6000061035156,354.0,79813794,2024-07-29
2024-08-05,335.3765869140625,342.57501220703125,354.95001220703125,340.7749938964844,352.5,10049594,2024-08-05
2024-08-12,320.838623046875,327.7250061035156,343.5,325.625,341.92498779296875,6849844,2024-08-12
2024-08-19,318.97857666015625,325.82501220703125,336.7749938964844,324.79998779296875,330.0,9037066,2024-08-19
2024-08-26,317.877197265625,324.70001220703125,333.5,322.5,327.6000061035156,6577400,2024-08-26
2024-09-02,323.97137451171875,330.92498779296875,342.0,323.57501220703125,327.3999938964844,14557554,2024-09-02
2024-09-09,340.4428405761719,347.75,349.75,332.0,332.875,10559108,2024-09-09
2024-09-16,365.3581237792969,373.20001220703125,384.0,295.5,350.0,35947109,2024-09-16
2024-09-23,353.6028137207031,358.54998779296875,375.95001220703125,348.20001220703125,375.1000061035156,11308508,2024-09-23
2024-09-30,312.8726806640625,317.25,353.5,308.3999938964844,353.0,8049511,2024-09-30
2024-10-07,309.2730407714844,313.6000061035156,333.25,292.20001220703125,318.70001220703125,37959009,2024-10-07
2024-10-14,298.72064208984375,302.8999938964844,318.54998779296875,298.1000061035156,314.20001220703125,9360511,2024-10-14
2024-10-21,274.01629638671875,277.8500061035156,311.8999938964844,273.5,307.45001220703125,8384309,2024-10-21
2024-10-28,298.4248046875,302.6000061035156,306.1000061035156,271.6000061035156,278.8999938964844,6000484,2024-10-28
2024-11-04,280.5252380371094,284.45001220703125,301.95001220703125,281.54998779296875,300.0,6601990,2024-11-04
2024-11-11,269.13458251953125,272.8999938964844,283.8999938964844,267.6000061035156,282.0,3321272,2024-11-11
2024-11-18,273.2257080078125,275.25,278.6000061035156,267.0,272.54998779296875,2621195,2024-11-18
2024-11-25,282.7054748535156,284.79998779296875,310.0,283.5,289.0,19530505,2024-11-25
2024-12-02,294.0216369628906,296.20001220703125,300.0,280.1499938964844,285.04998779296875,9832094,2024-12-02
2024-12-09,294.2698059082031,296.45001220703125,309.8500061035156,290.54998779296875,303.0,12216354,2024-12-09
2024-12-16,278.93341064453125,281.0,308.75,278.1000061035156,307.54998779296875,7452483,2024-12-16
2024-12-23,277.7918701171875,279.8500061035156,284.5,277.0,282.5,2473623,2024-12-23
2024-12-30,293.02899169921875,295.20001220703125,304.8999938964844,265.20001220703125,278.75,80691476,2024-12-30
2025-01-06,265.1356506347656,267.1000061035156,295.6000061035156,264.70001220703125,295.5,6335639,2025-01-06
2025-01-13,271.9848937988281,274.0,279.0,254.25,264.8999938964844,8685046,2025-01-13
2025-01-20,257.54193115234375,259.45001220703125,278.20001220703125,258.1499938964844,275.04998779296875,5314538,2025-01-20
2025-01-27,252.77720642089844,254.64999389648438,272.54998779296875,243.14999389648438,258.0,10114621,2025-01-27
2025-02-03,232.3000030517578,232.3000030517578,249.60000610351562,230.0,246.0,10139916,2025-02-03
2025-02-10,206.8000030517578,206.8000030517578,232.3000030517578,205.14999389648438,229.3000030517578,6610322,2025-02-10
2025-02-17,218.14999389648438,218.14999389648438,228.0,200.5,204.60000610351562,13682063,2025-02-17
2025-02-24,204.5500030517578,204.5500030517578,217.85000610351562,203.1999969482422,213.89999389648438,3639574,2025-02-24
2025-03-03,219.3000030517578,219.3000030517578,225.0,192.39999389648438,203.5500030517578,10736465,2025-03-03
2025-03-10,209.9600067138672,209.9600067138672,221.97000122070312,207.69000244140625,221.00999450683594,4432034,2025-03-10
2025-03-17,239.52000427246094,239.52000427246094,241.0,203.10000610351562,209.9499969482422,12980211,2025-03-17
2025-03-24,223.3699951171875,223.3699951171875,259.489990234375,222.25,243.0,13414057,2025-03-24
2025-03-31,222.8300018310547,222.8300018310547,233.77999877929688,219.75,223.3699951171875,4792574,2025-03-31
2025-04-07,223.22999572753906,223.22999572753906,224.97000122070312,202.42999267578125,205.0,2848031,2025-04-07
2025-04-14,233.75,233.75,235.7899932861328,223.22999572753906,223.22999572753906,2449602,2025-04-14
2025-04-21,229.9600067138672,229.9600067138672,248.0,227.67999267578125,235.0,5056495,2025-04-21
2025-04-28,224.97000122070312,224.97000122070312,236.6699981689453,223.14999389648438,227.3000030517578,2750392,2025-04-28
2025-05-05,216.30999755859375,216.30999755859375,229.9499969482422,212.0,225.3000030517578,2787738,2025-05-05
2025-05-12,286.989990234375,286.989990234375,292.0,219.0,221.0,33874742,2025-05-12
2025-05-19,273.5899963378906,273.5899963378906,303.3999938964844,271.0,290.0,18342269,2025-05-19
2025-05-26,277.44000244140625,277.44000244140625,294.8900146484375,271.2200012207031,274.70001220703125,14715364,2025-05-26
2025-06-02,300.1499938964844,300.1499938964844,316.0,275.3999938964844,277.0,29236984,2025-06-02
2025-06-09,289.79998779296875,289.79998779296875,310.54998779296875,280.70001220703125,305.0,15075098,2025-06-09
2025-06-16,272.70001220703125,272.70001220703125,292.29998779296875,268.0,286.0,6750345,2025-06-16
2025-06-23,280.1000061035156,280.1000061035156,284.3999938964844,270.6000061035156,272.6000061035156,5690128,2025-06-23
2025-06-30,284.95001220703125,284.95001220703125,299.79998779296875,277.5,281.29998779296875,35019990,2025-06-30
2025-07-07,278.25,278.25,287.0,276.54998779296875,284.0,3175769,2025-07-07
2025-07-14,279.8999938964844,279.8999938964844,284.0,277.8999938964844,283.6499938964844,1439536,2025-07-14
