Date,Adj Close_TECHM.NS,Close_TECHM.NS,High_TECHM.NS,Low_TECHM.NS,Open_TECHM.NS,Volume_TECHM.NS,Date
2021-01-11,927.9969482421875,1007.2999877929688,1081.550048828125,1002.6500244140625,1062.0999755859375,26247729,2021-01-11
2021-01-18,903.6293334960938,980.8499755859375,1033.3499755859375,975.0,998.0,21597533,2021-01-18
2021-01-25,885.7105712890625,961.4000244140625,1004.9000244140625,956.0,985.8499755859375,18427503,2021-01-25
2021-02-01,883.8681030273438,959.4000244140625,1000.0,921.1500244140625,961.9000244140625,24243470,2021-02-01
2021-02-08,913.1644897460938,991.2000122070312,1009.0,957.5999755859375,969.7999877929688,17510968,2021-02-08
2021-02-15,915.697998046875,993.9500122070312,1019.2000122070312,971.4000244140625,996.0,19728276,2021-02-15
2021-02-22,846.510498046875,918.8499755859375,1011.0,915.0,998.9500122070312,20690581,2021-02-22
2021-03-01,884.1444702148438,959.7000122070312,994.7000122070312,926.3499755859375,935.4500122070312,18089390,2021-03-01
2021-03-08,924.2658081054688,1003.25,1024.5999755859375,961.5499877929688,963.0,15638901,2021-03-08
2021-03-15,911.5523071289062,989.4500122070312,1045.0,975.1500244140625,1005.0,23424823,2021-03-15
2021-03-22,912.980224609375,991.0,1021.5,964.0999755859375,989.9000244140625,16821967,2021-03-22
2021-03-29,914.0396728515625,992.1500244140625,1023.0,986.0,991.0,11635833,2021-03-29
2021-04-05,970.0989990234375,1053.0,1056.800048828125,978.2000122070312,992.0,23255375,2021-04-05
2021-04-12,930.7607421875,1010.2999877929688,1059.050048828125,970.2999877929688,1051.0,21379268,2021-04-12
2021-04-19,875.3924560546875,950.2000122070312,1009.4000244140625,945.4000244140625,999.0999755859375,15807768,2021-04-19
2021-04-26,884.789306640625,960.4000244140625,987.5999755859375,937.0,951.0,24397242,2021-04-26
2021-05-03,903.7214965820312,980.9500122070312,984.7000122070312,953.75,960.0,17235529,2021-05-03
2021-05-10,877.23486328125,952.2000122070312,992.6500244140625,941.4000244140625,985.0,9227000,2021-05-10
2021-05-17,903.306884765625,980.5,986.2999877929688,943.0,954.0,9738381,2021-05-17
2021-05-24,945.4550170898438,1026.25,1033.0,975.0999755859375,979.7999877929688,14797098,2021-05-24
2021-05-31,938.9601440429688,1019.2000122070312,1032.0,994.0,1025.0,12657222,2021-05-31
2021-06-07,988.5245361328125,1073.0,1082.4000244140625,1019.4500122070312,1024.949951171875,17350059,2021-06-07
2021-06-14,986.4054565429688,1070.699951171875,1093.0,1055.0,1073.0,15681889,2021-06-14
2021-06-21,1003.7255249023438,1089.5,1103.199951171875,1038.449951171875,1059.0,14459677,2021-06-21
2021-06-28,1003.6333618164062,1089.4000244140625,1109.4000244140625,1075.0,1091.0,10146384,2021-06-28
2021-07-05,968.9474487304688,1051.75,1094.949951171875,1030.0999755859375,1093.0,14237826,2021-07-05
2021-07-12,1016.301025390625,1103.1500244140625,1119.699951171875,1046.0999755859375,1057.0,16553161,2021-07-12
2021-07-19,1041.9583740234375,1131.0,1152.5,1080.0,1088.0,12790389,2021-07-19
2021-07-26,1114.3240966796875,1209.550048828125,1237.300048828125,1104.050048828125,1131.0,29161156,2021-07-26
2021-08-02,1165.0401611328125,1264.5999755859375,1273.0,1195.550048828125,1210.0,16612613,2021-08-02
2021-08-09,1274.2568359375,1383.1500244140625,1394.800048828125,1266.0,1290.4000244140625,29703578,2021-08-09
2021-08-16,1289.04345703125,1399.199951171875,1428.800048828125,1360.25,1381.949951171875,17946538,2021-08-16
2021-08-23,1331.606201171875,1445.4000244140625,1478.0,1409.0,1415.449951171875,17551909,2021-08-23
2021-08-30,1328.4276123046875,1441.949951171875,1468.25,1406.949951171875,1450.0,16746163,2021-08-30
2021-09-06,1320.4124755859375,1433.25,1472.9000244140625,1414.0,1448.0,8301125,2021-09-06
2021-09-13,1337.27197265625,1451.550048828125,1480.0,1420.3499755859375,1436.0,10564028,2021-09-13
2021-09-20,1395.496337890625,1514.75,1547.8499755859375,1420.4000244140625,1440.0,14993315,2021-09-20
2021-09-27,1263.2938232421875,1371.25,1525.0,1364.800048828125,1523.0,21190779,2021-09-27
2021-10-04,1326.5850830078125,1439.949951171875,1447.0,1372.050048828125,1384.699951171875,12412351,2021-10-04
2021-10-11,1318.155517578125,1430.800048828125,1459.5999755859375,1361.0,1420.0,12106104,2021-10-11
2021-10-18,1397.9835205078125,1517.449951171875,1576.5,1420.0,1420.0,26869147,2021-10-18
2021-10-25,1361.501220703125,1477.8499755859375,1630.0,1467.800048828125,1531.0,31342701,2021-10-25
2021-11-01,1387.296875,1505.8499755859375,1537.699951171875,1487.050048828125,1490.0,7177379,2021-11-01
2021-11-08,1460.215576171875,1585.0,1589.449951171875,1504.300048828125,1508.0,13153190,2021-11-08
2021-11-15,1444.32373046875,1567.75,1625.0,1559.5,1585.0,10555787,2021-11-15
2021-11-22,1407.150390625,1527.4000244140625,1581.800048828125,1506.300048828125,1581.800048828125,8499203,2021-11-22
2021-11-29,1467.8621826171875,1593.300048828125,1638.25,1479.4000244140625,1515.0,15484115,2021-11-29
2021-12-06,1476.47607421875,1602.6500244140625,1620.0,1536.0,1606.0,9998916,2021-12-06
2021-12-13,1513.51123046875,1642.8499755859375,1675.0,1597.449951171875,1605.0,13141505,2021-12-13
2021-12-20,1588.088134765625,1723.800048828125,1735.199951171875,1576.5999755859375,1635.0,11185724,2021-12-20
2021-12-27,1649.5830078125,1790.550048828125,1838.0,1703.6500244140625,1724.5,17049046,2021-12-27
2022-01-03,1569.7086181640625,1703.8499755859375,1818.0,1690.0,1795.050048828125,14012842,2022-01-03
2022-01-10,1600.9398193359375,1737.75,1755.0,1687.5,1719.0,12706130,2022-01-10
2022-01-17,1468.092529296875,1593.550048828125,1751.0,1588.8499755859375,1732.949951171875,16531085,2022-01-17
2022-01-24,1299.591796875,1410.6500244140625,1588.0,1406.25,1588.0,18676466,2022-01-24
2022-01-31,1334.1856689453125,1448.199951171875,1514.949951171875,1431.5,1437.0,20819899,2022-01-31
2022-02-07,1312.719970703125,1424.9000244140625,1472.0,1420.199951171875,1450.0,11281776,2022-02-07
2022-02-14,1324.74267578125,1437.949951171875,1463.949951171875,1371.0,1390.0,10313334,2022-02-14
2022-02-21,1280.2911376953125,1389.699951171875,1440.0,1330.0,1427.1500244140625,11535107,2022-02-21
2022-02-28,1339.160400390625,1453.5999755859375,1460.0,1363.25,1380.0,13441598,2022-02-28
2022-03-07,1369.7467041015625,1486.800048828125,1525.949951171875,1411.050048828125,1428.0,13328015,2022-03-07
2022-03-14,1375.919189453125,1493.5,1515.0,1448.0,1487.0,7361426,2022-03-14
2022-03-21,1410.0523681640625,1530.550048828125,1574.949951171875,1475.050048828125,1495.0,12723725,2022-03-21
2022-03-28,1370.0230712890625,1487.0999755859375,1539.550048828125,1475.449951171875,1534.0,12606151,2022-03-28
2022-04-04,1334.6923828125,1448.75,1522.5,1440.0,1487.0999755859375,16250121,2022-04-04
2022-04-11,1299.407470703125,1410.449951171875,1462.3499755859375,1403.4000244140625,1455.949951171875,6720191,2022-04-11
2022-04-18,1203.6414794921875,1306.5,1390.0,1285.6500244140625,1390.0,15353504,2022-04-18
2022-04-25,1159.881103515625,1259.0,1297.949951171875,1246.25,1295.0,14025603,2022-04-25
2022-05-02,1189.1314697265625,1290.75,1299.0,1200.0,1240.0,14256540,2022-05-02
2022-05-09,1108.151611328125,1202.8499755859375,1280.0,1195.0,1280.0,16811390,2022-05-09
2022-05-16,1041.8662109375,1130.9000244140625,1230.5,1100.0,1190.0,20058220,2022-05-16
2022-05-23,1034.818359375,1123.25,1151.8499755859375,1045.0,1134.0,17475890,2022-05-23
2022-05-30,1057.5277099609375,1147.9000244140625,1197.0,1131.699951171875,1142.9000244140625,20999355,2022-05-30
2022-06-06,1022.473388671875,1109.8499755859375,1149.0,1100.25,1146.0,11342201,2022-06-06
2022-06-13,889.0731811523438,965.0499877929688,1084.5999755859375,943.7000122070312,1081.199951171875,23669411,2022-06-13
2022-06-20,903.9517822265625,981.2000122070312,1004.6500244140625,948.0499877929688,965.0,16110378,2022-06-20
2022-06-27,931.1292724609375,1010.7000122070312,1029.0,984.0499877929688,996.0,15428766,2022-06-27
2022-07-04,945.6853637695312,1026.5,1034.699951171875,995.0,1010.7000122070312,11790420,2022-07-04
2022-07-11,897.1343383789062,973.7999877929688,1017.3499755859375,965.0499877929688,1015.0,11729909,2022-07-11
2022-07-18,947.7120971679688,1028.699951171875,1051.699951171875,984.2000122070312,985.0,20428060,2022-07-18
2022-07-25,966.0914916992188,1048.6500244140625,1068.0,992.0,1028.9000244140625,20988777,2022-07-25
2022-08-01,974.8896484375,1058.199951171875,1072.699951171875,1024.699951171875,1058.949951171875,16853837,2022-08-01
2022-08-08,981.9833984375,1065.9000244140625,1093.9000244140625,1043.050048828125,1056.0,10375229,2022-08-08
2022-08-15,1017.2221069335938,1104.1500244140625,1135.0,1056.550048828125,1065.9000244140625,14122663,2022-08-15
2022-08-22,1000.0865478515625,1085.550048828125,1100.0,1047.0,1096.0,12574004,2022-08-22
2022-08-29,973.2314453125,1056.4000244140625,1080.5,1017.2999877929688,1046.0,18330166,2022-08-29
2022-09-05,1037.95068359375,1126.6500244140625,1132.3499755859375,1044.0,1056.0,13373187,2022-09-05
2022-09-12,951.8577880859375,1033.199951171875,1165.0,1028.0,1140.0,22920562,2022-09-12
2022-09-19,953.6082763671875,1035.0999755859375,1072.0,1022.0,1036.0,14665485,2022-09-19
2022-09-26,929.194580078125,1008.5999755859375,1052.25,984.5499877929688,1029.0,16753703,2022-09-26
2022-10-03,943.2439575195312,1023.8499755859375,1045.0,999.1500244140625,1010.0,9083415,2022-10-03
2022-10-10,939.5588989257812,1019.8499755859375,1049.9000244140625,998.2000122070312,1008.0999755859375,11000710,2022-10-10
2022-10-17,959.1820068359375,1041.1500244140625,1044.3499755859375,1007.0,1019.0,8181853,2022-10-17
2022-10-24,966.3677978515625,1048.949951171875,1098.0,1045.0,1051.0,7213751,2022-10-24
2022-10-31,970.6979370117188,1053.6500244140625,1098.699951171875,1038.75,1053.25,17435017,2022-10-31
2022-11-07,975.3502197265625,1058.699951171875,1067.9000244140625,1005.25,1058.949951171875,13871854,2022-11-07
2022-11-14,977.3311157226562,1060.8499755859375,1075.0,1046.0,1062.0,9850632,2022-11-14
2022-11-21,995.1116333007812,1080.1500244140625,1082.9000244140625,1036.050048828125,1055.0999755859375,9028484,2022-11-21
2022-11-28,1026.9876708984375,1114.75,1116.300048828125,1063.199951171875,1075.0,14577358,2022-11-28
2022-12-05,953.7926635742188,1035.300048828125,1120.0,1030.199951171875,1120.0,10326159,2022-12-05
2022-12-12,940.4341430664062,1020.7999877929688,1068.050048828125,1011.0,1034.0,13836194,2022-12-12
2022-12-19,917.3562622070312,995.75,1035.0,993.0,1019.9500122070312,9146706,2022-12-19
2022-12-26,936.3804931640625,1016.4000244140625,1027.6500244140625,993.0,1000.3499755859375,6954513,2022-12-26
2023-01-02,908.5121459960938,986.1500244140625,1029.3499755859375,985.0,1017.9000244140625,8213113,2023-01-02
2023-01-09,924.1737060546875,1003.1500244140625,1021.0,986.2999877929688,997.9500122070312,9682216,2023-01-09
2023-01-16,964.1107788085938,1046.5,1057.5,1003.25,1008.2000122070312,10820622,2023-01-16
2023-01-23,949.0018920898438,1030.0999755859375,1077.300048828125,1021.5,1053.5,5625495,2023-01-23
2023-01-30,931.6820068359375,1011.2999877929688,1047.949951171875,996.0499877929688,1030.0999755859375,17232065,2023-01-30
2023-02-06,937.2557373046875,1017.3499755859375,1021.5999755859375,997.0,1006.0,9212222,2023-02-06
2023-02-13,1040.2999267578125,1129.199951171875,1141.050048828125,1000.5,1015.0,30590896,2023-02-13
2023-02-20,1030.9029541015625,1119.0,1156.8499755859375,1116.0,1129.5,15249213,2023-02-20
2023-02-27,999.7178955078125,1085.1500244140625,1135.5,1082.449951171875,1109.0,12452726,2023-02-27
2023-03-06,977.6995849609375,1061.25,1096.0,1041.050048828125,1092.0,8258973,2023-03-06
2023-03-13,1038.4112548828125,1127.1500244140625,1164.699951171875,1098.4000244140625,1125.0,24892885,2023-03-13
2023-03-20,1015.1952514648438,1101.949951171875,1136.800048828125,1086.449951171875,1136.800048828125,12776404,2023-03-20
2023-03-27,1015.1032104492188,1101.8499755859375,1113.6500244140625,1065.0999755859375,1090.0999755859375,7809817,2023-03-27
2023-04-03,1006.7196655273438,1092.75,1115.0,1083.0,1104.5999755859375,4812082,2023-04-03
2023-04-10,1001.2839965820312,1086.8499755859375,1117.0,1076.0,1096.3499755859375,6427211,2023-04-10
2023-04-17,920.1201171875,998.75,1038.0,993.8499755859375,1035.0,14558881,2023-04-17
2023-04-24,943.1057739257812,1023.7000122070312,1026.699951171875,981.0499877929688,1002.0,13889536,2023-04-24
2023-05-01,954.8060302734375,1036.4000244140625,1065.800048828125,1020.4000244140625,1023.7000122070312,9946600,2023-05-01
2023-05-08,963.9725952148438,1046.3499755859375,1058.800048828125,1034.050048828125,1040.949951171875,7013694,2023-05-08
2023-05-15,987.7415161132812,1072.1500244140625,1078.75,1039.0,1046.0,9803945,2023-05-15
2023-05-22,1026.9876708984375,1114.75,1120.4000244140625,1070.0999755859375,1072.0,9496897,2023-05-22
2023-05-29,1034.6802978515625,1123.0999755859375,1139.199951171875,1095.0,1128.050048828125,15174481,2023-05-29
2023-06-05,979.35791015625,1063.050048828125,1134.550048828125,1060.0999755859375,1124.0999755859375,13962922,2023-06-05
2023-06-12,992.3937377929688,1077.199951171875,1087.9000244140625,1062.1500244140625,1066.0,10717756,2023-06-12
2023-06-19,1027.678466796875,1115.5,1126.25,1074.050048828125,1079.0,13346873,2023-06-19
2023-06-26,1041.820068359375,1130.8499755859375,1132.5,1104.699951171875,1112.199951171875,7015033,2023-06-26
2023-07-03,1064.9901123046875,1156.0,1184.949951171875,1115.0999755859375,1136.0,13187274,2023-07-03
2023-07-10,1131.92041015625,1228.6500244140625,1232.0,1135.5999755859375,1159.949951171875,13823990,2023-07-10
2023-07-17,1101.0118408203125,1195.0999755859375,1270.75,1181.0,1235.9000244140625,16873257,2023-07-17
2023-07-24,1031.4976806640625,1091.050048828125,1203.949951171875,1082.300048828125,1196.5,30236525,2023-07-24
2023-07-31,1111.054443359375,1175.199951171875,1181.8499755859375,1087.1500244140625,1095.0,16857504,2023-07-31
2023-08-07,1153.834716796875,1220.449951171875,1250.3499755859375,1172.0999755859375,1180.0,16878315,2023-08-07
2023-08-14,1144.71142578125,1210.800048828125,1239.0,1203.0,1212.0999755859375,8614819,2023-08-14
2023-08-21,1124.5740966796875,1189.5,1224.0,1178.449951171875,1205.0,6180371,2023-08-21
2023-08-28,1161.0198974609375,1228.050048828125,1229.9000244140625,1182.300048828125,1189.550048828125,8889481,2023-08-28
2023-09-04,1194.014892578125,1262.949951171875,1278.0,1225.550048828125,1235.0,11706223,2023-09-04
2023-09-11,1229.08984375,1300.050048828125,1303.699951171875,1251.550048828125,1265.0,12438294,2023-09-11
2023-09-18,1234.1007080078125,1305.3499755859375,1320.0,1265.9000244140625,1301.0,11024467,2023-09-18
2023-09-25,1156.056396484375,1222.800048828125,1314.4000244140625,1210.0,1305.3499755859375,14241851,2023-09-25
2023-10-02,1150.4783935546875,1216.9000244140625,1230.699951171875,1186.050048828125,1222.800048828125,7907225,2023-10-02
2023-10-09,1128.9229736328125,1194.0999755859375,1238.9000244140625,1180.0,1203.25,10296007,2023-10-09
2023-10-16,1106.8001708984375,1170.699951171875,1203.0,1148.4000244140625,1195.300048828125,12209179,2023-10-16
2023-10-23,1059.3875732421875,1120.550048828125,1170.949951171875,1098.1500244140625,1164.0999755859375,11241143,2023-10-23
2023-10-30,1071.2525634765625,1133.0999755859375,1138.9000244140625,1113.800048828125,1120.550048828125,8340416,2023-10-30
2023-11-06,1087.6270751953125,1138.1500244140625,1152.8499755859375,1117.199951171875,1137.5,9029887,2023-11-06
2023-11-13,1149.3594970703125,1202.75,1214.949951171875,1128.0,1140.5999755859375,6723308,2023-11-13
2023-11-20,1144.677001953125,1197.8499755859375,1222.5,1195.0999755859375,1204.9000244140625,4493872,2023-11-20
2023-11-27,1166.369384765625,1220.550048828125,1234.5999755859375,1186.0,1197.8499755859375,6805505,2023-11-27
2023-12-04,1170.9085693359375,1225.300048828125,1249.199951171875,1208.8499755859375,1238.0,9438814,2023-12-04
2023-12-11,1248.121826171875,1306.0999755859375,1324.800048828125,1197.050048828125,1231.0,16887542,2023-12-11
2023-12-18,1218.5457763671875,1275.1500244140625,1333.050048828125,1226.0,1305.0,12884958,2023-12-18
2023-12-25,1216.15673828125,1272.6500244140625,1291.949951171875,1260.550048828125,1275.1500244140625,6777682,2023-12-25
2024-01-01,1192.8875732421875,1248.300048828125,1303.800048828125,1231.699951171875,1273.0,10735658,2024-01-01
2024-01-08,1249.9853515625,1308.050048828125,1311.75,1221.4000244140625,1250.199951171875,9077691,2024-01-08
2024-01-15,1328.201904296875,1389.9000244140625,1401.5,1305.25,1335.0,19206540,2024-01-15
2024-01-22,1263.36376953125,1322.050048828125,1416.300048828125,1312.050048828125,1389.9000244140625,13116658,2024-01-22
2024-01-29,1278.701171875,1338.0999755859375,1354.0,1309.75,1338.0,10712674,2024-01-29
2024-02-05,1252.8521728515625,1311.050048828125,1362.4000244140625,1302.0,1345.800048828125,9066141,2024-02-05
2024-02-12,1244.7293701171875,1302.550048828125,1334.800048828125,1282.6500244140625,1318.4000244140625,9401569,2024-02-12
2024-02-19,1263.554931640625,1322.25,1342.550048828125,1287.449951171875,1302.949951171875,9240749,2024-02-19
2024-02-26,1215.344482421875,1271.800048828125,1324.9000244140625,1264.25,1322.25,7786479,2024-02-26
2024-03-04,1230.9686279296875,1288.1500244140625,1293.0999755859375,1250.0999755859375,1275.5999755859375,7402251,2024-03-04
2024-03-11,1225.2825927734375,1282.199951171875,1307.6500244140625,1258.050048828125,1288.1500244140625,10170321,2024-03-11
2024-03-18,1206.6005859375,1262.6500244140625,1287.449951171875,1236.0999755859375,1282.0,7424797,2024-03-18
2024-03-25,1192.6964111328125,1248.0999755859375,1271.5999755859375,1242.0,1262.6500244140625,6709345,2024-03-25
2024-04-01,1207.3172607421875,1263.4000244140625,1289.0,1235.0999755859375,1252.0999755859375,8181814,2024-04-01
2024-04-08,1186.962646484375,1242.0999755859375,1281.0,1238.0,1270.0,6766795,2024-04-08
2024-04-15,1140.66357421875,1193.6500244140625,1240.6500244140625,1162.949951171875,1235.0,10053107,2024-04-15
2024-04-22,1221.9859619140625,1278.75,1347.0,1172.800048828125,1196.0999755859375,27989960,2024-04-22
2024-04-29,1194.942138671875,1250.449951171875,1311.0,1243.050048828125,1290.0,11180418,2024-04-29
2024-05-06,1208.2728271484375,1264.4000244140625,1300.0,1245.0999755859375,1258.0,8789378,2024-05-06
2024-05-13,1247.6917724609375,1305.6500244140625,1320.0,1250.050048828125,1264.4000244140625,9864355,2024-05-13
2024-05-20,1263.0771484375,1321.75,1345.0,1304.0999755859375,1305.4000244140625,5594357,2024-05-20
2024-05-27,1173.9185791015625,1228.449951171875,1342.800048828125,1224.050048828125,1323.0,11254889,2024-05-27
2024-06-03,1316.4478759765625,1377.5999755859375,1381.0,1193.6500244140625,1255.0,15268503,2024-06-03
2024-06-10,1310.57080078125,1371.449951171875,1396.8499755859375,1335.1500244140625,1377.5999755859375,10470745,2024-06-10
2024-06-17,1337.6624755859375,1399.800048828125,1440.300048828125,1361.0,1371.449951171875,11087682,2024-06-17
2024-06-24,1366.856201171875,1430.3499755859375,1453.0,1381.0,1390.0,11387628,2024-06-24
2024-07-01,1396.4801025390625,1461.3499755859375,1498.0,1424.1500244140625,1430.3499755859375,9484383,2024-07-01
2024-07-08,1438.240478515625,1505.050048828125,1511.800048828125,1441.25,1461.3499755859375,8440701,2024-07-08
2024-07-15,1425.1962890625,1491.4000244140625,1545.699951171875,1486.5,1520.0999755859375,9426194,2024-07-15
2024-07-22,1500.0224609375,1541.1500244140625,1547.550048828125,1444.25,1479.949951171875,16845547,2024-07-22
2024-07-29,1467.465087890625,1507.699951171875,1569.0,1502.300048828125,1545.6500244140625,9988347,2024-07-29
2024-08-05,1466.4918212890625,1506.699951171875,1515.25,1426.75,1470.0,10709753,2024-08-05
2024-08-12,1542.994384765625,1585.300048828125,1589.0,1489.4000244140625,1506.699951171875,8449032,2024-08-12
2024-08-19,1555.74462890625,1598.4000244140625,1633.6500244140625,1575.8499755859375,1587.8499755859375,8602184,2024-08-19
2024-08-26,1592.8280029296875,1636.5,1665.0,1609.0,1610.0,9748421,2024-08-26
2024-09-02,1579.9315185546875,1623.25,1662.0,1608.9000244140625,1636.5,7720087,2024-09-02
2024-09-09,1611.8563232421875,1656.050048828125,1659.9000244140625,1574.75,1623.199951171875,10632757,2024-09-09
2024-09-16,1578.763671875,1622.050048828125,1672.0,1582.4000244140625,1651.0999755859375,12507410,2024-09-16
2024-09-23,1566.30517578125,1609.25,1664.800048828125,1590.050048828125,1624.949951171875,11537305,2024-09-23
2024-09-30,1573.31298828125,1616.449951171875,1648.4000244140625,1567.8499755859375,1606.0,13897142,2024-09-30
2024-10-07,1603.096435546875,1647.050048828125,1675.949951171875,1600.199951171875,1624.949951171875,7645087,2024-10-07
2024-10-14,1642.8563232421875,1687.9000244140625,1709.9000244140625,1645.5999755859375,1648.0,12534917,2024-10-14
2024-10-21,1670.644287109375,1716.449951171875,1761.8499755859375,1685.5999755859375,1745.0,15895552,2024-10-21
2024-10-28,1560.8546142578125,1603.6500244140625,1727.949951171875,1595.550048828125,1710.0,7964167,2024-10-28
2024-11-04,1651.180419921875,1681.3499755859375,1715.5,1608.050048828125,1614.0,10455696,2024-11-04
2024-11-11,1657.2200927734375,1687.5,1715.449951171875,1663.0,1672.800048828125,5985327,2024-11-11
2024-11-18,1716.09423828125,1747.449951171875,1749.8499755859375,1633.25,1684.75,8155563,2024-11-18
2024-11-25,1681.5750732421875,1712.300048828125,1767.800048828125,1700.5,1760.0,10638174,2024-11-25
2024-12-02,1750.81005859375,1782.800048828125,1797.0,1705.9000244140625,1710.0,8949606,2024-12-02
2024-12-09,1764.166015625,1796.4000244140625,1807.699951171875,1750.050048828125,1779.0999755859375,8502335,2024-12-09
2024-12-16,1655.796142578125,1686.050048828125,1793.5,1680.0999755859375,1793.5,8897665,2024-12-16
2024-12-23,1680.936767578125,1711.6500244140625,1725.3499755859375,1685.8499755859375,1690.9000244140625,3319832,2024-12-23
2024-12-30,1659.135009765625,1689.449951171875,1773.5999755859375,1681.3499755859375,1715.0,12649651,2024-12-30
2025-01-06,1674.9952392578125,1705.5999755859375,1714.0,1634.0,1704.75,5907848,2025-01-06
2025-01-13,1630.5081787109375,1660.300048828125,1722.8499755859375,1621.300048828125,1698.050048828125,9797723,2025-01-13
2025-01-20,1692.1322021484375,1723.050048828125,1736.4000244140625,1625.0,1663.0,13347387,2025-01-20
2025-01-27,1616.8575439453125,1646.4000244140625,1713.9000244140625,1636.699951171875,1710.0,6486908,2025-01-27
2025-02-03,1661.7374267578125,1692.0999755859375,1695.5999755859375,1605.1500244140625,1630.0,7202121,2025-02-03
2025-02-10,1629.32958984375,1659.0999755859375,1709.0,1640.550048828125,1683.0,7442647,2025-02-10
2025-02-17,1619.90185546875,1649.5,1712.4000244140625,1631.0,1655.9000244140625,7846428,2025-02-17
2025-02-24,1461.1524658203125,1487.8499755859375,1643.949951171875,1478.4000244140625,1630.0,9462370,2025-02-24
2025-03-03,1465.57177734375,1492.3499755859375,1550.800048828125,1433.050048828125,1500.0,10344696,2025-03-03
2025-03-10,1414.7994384765625,1440.6500244140625,1500.0,1408.800048828125,1492.3499755859375,6229392,2025-03-10
2025-03-17,1383.962890625,1409.25,1448.0,1382.050048828125,1442.949951171875,14224845,2025-03-17
2025-03-24,1392.8013916015625,1418.25,1483.9000244140625,1406.0,1415.8499755859375,11544005,2025-03-24
2025-03-31,1297.2471923828125,1320.949951171875,1426.050048828125,1318.8499755859375,1418.25,6897231,2025-03-31
2025-04-07,1259.24169921875,1282.25,1342.050048828125,1209.4000244140625,1245.0,11441603,2025-04-07
2025-04-14,1283.3511962890625,1306.800048828125,1314.5999755859375,1275.9000244140625,1282.25,5633174,2025-04-14
2025-04-21,1435.766357421875,1462.0,1473.9000244140625,1303.0,1304.0,22887546,2025-04-21
2025-04-28,1467.290283203125,1494.0999755859375,1519.0,1437.0,1469.300048828125,8173261,2025-04-28
2025-05-05,1466.8974609375,1493.699951171875,1518.5,1478.0999755859375,1499.0,7416972,2025-05-05
2025-05-12,1587.985107421875,1617.0,1636.4000244140625,1517.4000244140625,1522.0,12101764,2025-05-12
2025-05-19,1551.943603515625,1580.300048828125,1626.199951171875,1558.0,1617.0,6430221,2025-05-19
2025-05-26,1545.658447265625,1573.9000244140625,1604.9000244140625,1568.0,1583.0,7506181,2025-05-26
