Date,Adj Close_MITTAL.NS,Close_MITTAL.NS,High_MITTAL.NS,Low_MITTAL.NS,Open_MITTAL.NS,Volume_MITTAL.NS,Date
2020-12-14,1.032731056213379,1.032731056213379,1.1381109952926636,1.0242999792099,1.1170350313186646,5849952,2020-12-14
2020-12-21,0.9652870297431946,0.9652870297431946,1.053807020187378,0.9147040247917175,0.9947940111160278,6484414,2020-12-21
2020-12-28,0.9990090131759644,0.9990090131759644,0.9990090131759644,0.8725519776344299,0.9947940111160278,12520018,2020-12-28
2021-01-04,1.2645679712295532,1.2645679712295532,1.2645679712295532,0.9947940111160278,1.045375943183899,7518497,2021-01-04
2021-01-11,1.095958948135376,1.095958948135376,1.3277970552444458,1.0411609411239624,1.3277970552444458,9687312,2021-01-11
2021-01-18,1.0158699750900269,1.0158699750900269,1.1802639961242676,1.0116549730300903,1.1296809911727905,10029083,2021-01-18
2021-01-25,0.9695019721984863,0.9695019721984863,1.0369460582733154,0.8894129991531372,1.032731056213379,8918161,2021-01-25
2021-02-01,0.918919026851654,0.918919026851654,0.9947940111160278,0.910489022731781,0.9947940111160278,6955658,2021-02-01
2021-02-08,0.9695019721984863,0.9695019721984863,0.9779329895973206,0.918919026851654,0.9357799887657166,3758667,2021-02-08
2021-02-15,0.9357799887657166,0.9357799887657166,1.0074390172958374,0.93156498670578,0.9695019721984863,3648957,2021-02-15
2021-02-22,0.93156498670578,0.93156498670578,0.9737169742584229,0.923134982585907,0.9442110061645508,2294310,2021-02-22
2021-03-01,0.9062740206718445,0.9062740206718445,0.9610720276832581,0.8936280012130737,0.9610720276832581,5465311,2021-03-01
2021-03-08,0.9526410102844238,0.9526410102844238,0.9695019721984863,0.8978430032730103,0.923134982585907,2350072,2021-03-08
2021-03-15,0.8936280012130737,0.8936280012130737,0.9695019721984863,0.8851979970932007,0.9695019721984863,1850917,2021-03-15
2021-03-22,0.8851979970932007,0.8851979970932007,0.9399960041046143,0.8472610116004944,0.8641210198402405,3633560,2021-03-22
2021-03-29,0.8851979970932007,0.8851979970932007,0.902059018611908,0.8177539706230164,0.8851979970932007,1837870,2021-03-29
2021-04-05,0.8556910157203674,0.8556910157203674,0.923134982585907,0.8430449962615967,0.8851979970932007,2721035,2021-04-05
2021-04-12,0.8303999900817871,0.8303999900817871,0.8978430032730103,0.7629560232162476,0.8683369755744934,1918032,2021-04-12
2021-04-19,0.729233980178833,0.729233980178833,0.8303999900817871,0.6955119967460632,0.7503100037574768,4769715,2021-04-19
2021-04-26,0.8556910157203674,0.8556910157203674,0.9357799887657166,0.716588020324707,0.716588020324707,6522846,2021-04-26
2021-05-03,0.8514760136604309,0.8514760136604309,0.8851979970932007,0.8093240261077881,0.8725519776344299,2204504,2021-05-03
2021-05-10,0.8514760136604309,0.8514760136604309,0.8851979970932007,0.7671710252761841,0.8767669796943665,3110197,2021-05-10
2021-05-17,0.8472610116004944,0.8472610116004944,0.859906017780304,0.8093240261077881,0.8556910157203674,1916465,2021-05-17
2021-05-24,1.0706679821014404,1.0706679821014404,1.1760480403900146,0.8430449962615967,0.8767669796943665,12891040,2021-05-24
2021-05-31,1.0369460582733154,1.0369460582733154,1.121250033378601,1.0116549730300903,1.121250033378601,5488430,2021-05-31
2021-06-07,1.0411609411239624,1.0411609411239624,1.062237024307251,0.9905779957771301,1.053807020187378,3591404,2021-06-07
2021-06-14,1.0200849771499634,1.0200849771499634,1.062237024307251,0.9821479916572571,1.062237024307251,3371806,2021-06-14
2021-06-21,0.9990090131759644,0.9990090131759644,1.0411609411239624,0.9695019721984863,1.0411609411239624,2867493,2021-06-21
2021-06-28,1.0116549730300903,1.0116549730300903,1.0242999792099,0.9863629937171936,1.0116549730300903,1987920,2021-06-28
2021-07-05,1.0116549730300903,1.0116549730300903,1.0200849771499634,0.9821479916572571,1.0116549730300903,2262994,2021-07-05
2021-07-12,1.0285149812698364,1.0285149812698364,1.0285149812698364,0.9905779957771301,0.9947940111160278,3476262,2021-07-12
2021-07-19,1.032731056213379,1.032731056213379,1.074882984161377,0.9779329895973206,1.074882984161377,9643898,2021-07-19
2021-07-26,0.9779329895973206,0.9779329895973206,1.045375943183899,0.9484260082244873,1.0200849771499634,3369055,2021-07-26
2021-08-02,0.918919026851654,0.918919026851654,1.0032240152359009,0.880981981754303,0.9905779957771301,3989627,2021-08-02
2021-08-09,0.9062740206718445,0.9062740206718445,0.9484260082244873,0.8514760136604309,0.9484260082244873,2449935,2021-08-09
2021-08-16,0.8008930087089539,0.8008930087089539,0.910489022731781,0.7966780066490173,0.8936280012130737,2087476,2021-08-16
2021-08-23,0.859906017780304,0.859906017780304,0.9147040247917175,0.7545260190963745,0.8219689726829529,2392525,2021-08-23
2021-08-30,1.0293580293655396,1.0293580293655396,1.0618159770965576,0.8725519776344299,0.8767669796943665,3052003,2021-08-30
2021-09-06,1.0061750411987305,1.0061750411987305,1.052541971206665,0.9412599802017212,1.052541971206665,1448986,2021-09-06
2021-09-13,0.9644439816474915,0.9644439816474915,1.015447974205017,0.9180759787559509,1.015447974205017,2676213,2021-09-13
2021-09-20,0.9458969831466675,0.9458969831466675,0.9690809845924377,0.9319869875907898,0.9644439816474915,1118356,2021-09-20
2021-09-27,0.9319869875907898,0.9319869875907898,0.9551699757575989,0.8948929905891418,0.9366229772567749,1244338,2021-09-27
2021-10-04,0.9458969831466675,0.9458969831466675,0.9644439816474915,0.9273499846458435,0.9505339860916138,1490297,2021-10-04
2021-10-11,0.9690809845924377,0.9690809845924377,0.9969009757041931,0.9366229772567749,0.9458969831466675,1824066,2021-10-11
2021-10-18,0.9644439816474915,0.9644439816474915,1.0386320352554321,0.8948929905891418,0.9922639727592468,3358349,2021-10-18
2021-10-25,0.9412599802017212,0.9412599802017212,1.015447974205017,0.9180759787559509,1.015447974205017,855436,2021-10-25
2021-11-01,0.9366229772567749,0.9366229772567749,0.9737169742584229,0.9088029861450195,0.9412599802017212,701965,2021-11-01
2021-11-08,0.9412599802017212,0.9412599802017212,0.9644439816474915,0.8902559876441956,0.9412599802017212,1514916,2021-11-08
2021-11-15,0.9505339860916138,0.9505339860916138,1.015447974205017,0.9041659832000732,0.9458969831466675,2227429,2021-11-15
2021-11-22,0.9412599802017212,0.9412599802017212,0.9783539772033691,0.899528980255127,0.9088029861450195,1401410,2021-11-22
2021-11-29,0.9180759787559509,0.9180759787559509,0.9690809845924377,0.899528980255127,0.9412599802017212,1176985,2021-11-29
2021-12-06,0.9319869875907898,0.9319869875907898,0.9644439816474915,0.9088029861450195,0.9458969831466675,1528901,2021-12-06
2021-12-13,1.0339950323104858,1.0339950323104858,1.2333760261535645,0.9273499846458435,0.9690809845924377,12297516,2021-12-13
2021-12-20,1.5115809440612793,1.5115809440612793,1.5115809440612793,0.9180759787559509,1.0247219800949097,20464536,2021-12-20
2021-12-27,1.9984400272369385,1.9984400272369385,2.1004478931427,1.6599570512771606,1.6599570512771606,33473740,2021-12-27
2022-01-03,2.5316660404205322,2.5316660404205322,2.5316660404205322,2.0401699542999268,2.0772640705108643,12660012,2022-01-03
2022-01-10,2.6429479122161865,2.6429479122161865,2.9257900714874268,2.392564058303833,2.656857967376709,12947314,2022-01-10
2022-01-17,2.0726280212402344,2.0726280212402344,2.7727770805358887,2.0726280212402344,2.6614949703216553,6358133,2022-01-17
2022-01-24,1.8686109781265259,1.8686109781265259,1.9706189632415771,1.6924140453338623,1.9706189632415771,2864374,2022-01-24
2022-01-31,1.7666020393371582,1.7666020393371582,1.9613460302352905,1.6135890483856201,1.9613460302352905,6674433,2022-01-31
2022-02-07,1.534764051437378,1.534764051437378,1.8036960363388062,1.3956619501113892,1.6831409931182861,3527252,2022-02-07
2022-02-14,1.534764051437378,1.534764051437378,1.6089520454406738,1.3910249471664429,1.534764051437378,3060717,2022-02-14
2022-02-21,1.302927017211914,1.302927017211914,1.6089520454406738,1.2843799591064453,1.6089520454406738,1694913,2022-02-21
2022-02-28,1.4373929500579834,1.4373929500579834,1.4513030052185059,1.2101919651031494,1.2380119562149048,1374657,2022-02-28
2022-03-07,1.5162169933319092,1.5162169933319092,1.5162169933319092,1.316836953163147,1.5023070573806763,1698676,2022-03-07
2022-03-14,1.604315996170044,1.604315996170044,1.6831409931182861,1.4513030052185059,1.590404987335205,1818200,2022-03-14
2022-03-21,1.4744869470596313,1.4744869470596313,1.6692299842834473,1.4188460111618042,1.6089520454406738,1292087,2022-03-21
2022-03-28,1.340021014213562,1.340021014213562,1.530128002166748,1.2611960172653198,1.530128002166748,1827408,2022-03-28
2022-04-04,1.4420289993286133,1.4420289993286133,1.567221999168396,1.302927017211914,1.3446580171585083,2084819,2022-04-04
2022-04-11,1.4049350023269653,1.4049350023269653,1.4652129411697388,1.3492939472198486,1.4049350023269653,844749,2022-04-11
2022-04-18,1.3121999502182007,1.3121999502182007,1.469849944114685,1.2565590143203735,1.3910249471664429,1915369,2022-04-18
2022-04-25,1.2194650173187256,1.2194650173187256,1.353930950164795,1.1638239622116089,1.2982900142669678,1741820,2022-04-25
2022-05-02,1.07572603225708,1.07572603225708,1.2565590143203735,1.0293580293655396,1.2148289680480957,1550857,2022-05-02
2022-05-09,1.1545510292053223,1.1545510292053223,1.1962820291519165,0.9783539772033691,0.9876279830932617,3551794,2022-05-09
2022-05-16,1.0664520263671875,1.0664520263671875,1.2519229650497437,1.0293580293655396,1.1545510292053223,2035518,2022-05-16
2022-05-23,0.9969009757041931,0.9969009757041931,1.1591880321502686,0.9737169742584229,1.126729965209961,1440553,2022-05-23
2022-05-30,1.0247219800949097,1.0247219800949097,1.0664520263671875,0.9829909801483154,1.0339950323104858,1296551,2022-05-30
2022-06-06,1.0061750411987305,1.0061750411987305,1.089635968208313,0.9783539772033691,1.052541971206665,903496,2022-06-06
2022-06-13,0.8856189846992493,0.8856189846992493,1.0386320352554321,0.843887984752655,1.0200849771499634,1481196,2022-06-13
2022-06-20,1.0386320352554321,1.0386320352554321,1.2380119562149048,0.8856189846992493,0.8856189846992493,8161583,2022-06-20
2022-06-27,1.0061750411987305,1.0061750411987305,1.1081830263137817,0.9598069787025452,1.1081830263137817,1218221,2022-06-27
2022-07-04,1.2241020202636719,1.2241020202636719,1.2241020202636719,0.9598069787025452,1.0200849771499634,14549471,2022-07-04
2022-07-11,1.3678410053253174,1.3678410053253174,1.6089520454406738,1.2241020202636719,1.2843799591064453,18030344,2022-07-11
2022-07-18,1.1916450262069702,1.1916450262069702,1.3863879442214966,1.1823710203170776,1.353930950164795,2289736,2022-07-18
2022-07-25,1.2194650173187256,1.2194650173187256,1.340021014213562,1.1220940351486206,1.187008023262024,2861817,2022-07-25
2022-08-01,1.1916450262069702,1.1916450262069702,1.2704700231552124,1.1360039710998535,1.2704700231552124,1961878,2022-08-01
2022-08-08,1.1730979681015015,1.1730979681015015,1.2287390232086182,1.1591880321502686,1.2101919651031494,1154384,2022-08-08
2022-08-15,1.1638239622116089,1.1638239622116089,1.2241020202636719,1.1452770233154297,1.1730979681015015,1102472,2022-08-15
2022-08-22,1.126729965209961,1.126729965209961,1.1823710203170776,1.0989099740982056,1.1638239622116089,928590,2022-08-22
2022-08-29,1.0386320352554321,1.0386320352554321,1.1684609651565552,1.0015380382537842,1.1220940351486206,2246452,2022-08-29
2022-09-05,1.1313669681549072,1.1313669681549072,1.1823710203170776,1.0386320352554321,1.0386320352554321,1836994,2022-09-05
2022-09-12,1.089635968208313,1.089635968208313,1.1406409740447998,1.07572603225708,1.1406409740447998,1054011,2022-09-12
2022-09-19,1.0989099740982056,1.0989099740982056,1.1730979681015015,1.0571789741516113,1.0571789741516113,610080,2022-09-19
2022-09-26,1.0432690382003784,1.0432690382003784,1.1406409740447998,1.0061750411987305,1.0664520263671875,362708,2022-09-26
2022-10-03,1.1730979681015015,1.1730979681015015,1.2101919651031494,1.0571789741516113,1.1406409740447998,1229145,2022-10-03
2022-10-10,1.07572603225708,1.07572603225708,1.1916450262069702,1.0710890293121338,1.1916450262069702,571691,2022-10-10
2022-10-17,1.1081830263137817,1.1081830263137817,1.1452770233154297,1.0479049682617188,1.07572603225708,1432088,2022-10-17
2022-10-24,1.0664520263671875,1.0664520263671875,1.1220940351486206,1.0386320352554321,1.1035469770431519,633114,2022-10-24
2022-10-31,1.1174570322036743,1.1174570322036743,1.1406409740447998,1.0664520263671875,1.0664520263671875,13315137,2022-10-31
2022-11-07,1.07572603225708,1.07572603225708,1.1406409740447998,1.0479049682617188,1.1220940351486206,956993,2022-11-07
2022-11-14,1.0432690382003784,1.0432690382003784,1.1081830263137817,1.0247219800949097,1.1081830263137817,1150620,2022-11-14
2022-11-21,1.0339950323104858,1.0339950323104858,1.0710890293121338,1.015447974205017,1.0710890293121338,1080744,2022-11-21
2022-11-28,1.0479049682617188,1.0479049682617188,1.0664520263671875,1.0200849771499634,1.0293580293655396,867253,2022-11-28
2022-12-05,1.2194650173187256,1.2194650173187256,1.3307470083236694,1.0479049682617188,1.0479049682617188,4475371,2022-12-05
2022-12-12,1.1591880321502686,1.1591880321502686,1.2287390232086182,1.1220940351486206,1.2009179592132568,1899074,2022-12-12
2022-12-19,1.0200849771499634,1.0200849771499634,1.1962820291519165,1.0015380382537842,1.1823710203170776,8805374,2022-12-19
2022-12-26,1.052541971206665,1.052541971206665,1.0803630352020264,0.9969009757041931,1.0200849771499634,524536,2022-12-26
2023-01-02,1.1962820291519165,1.1962820291519165,1.2936530113220215,1.0386320352554321,1.052541971206665,9528757,2023-01-02
2023-01-09,1.2148289680480957,1.2148289680480957,1.2333760261535645,1.0479049682617188,1.2009179592132568,2238417,2023-01-09
2023-01-16,1.1545510292053223,1.1545510292053223,1.2519229650497437,1.1360039710998535,1.2380119562149048,1545195,2023-01-16
2023-01-23,1.112820029258728,1.112820029258728,1.2009179592132568,1.0803630352020264,1.1545510292053223,669012,2023-01-23
2023-01-30,1.0803630352020264,1.0803630352020264,1.2055549621582031,1.0664520263671875,1.0664520263671875,902353,2023-01-30
2023-02-06,1.0850000381469727,1.0850000381469727,1.1035469770431519,1.0247219800949097,1.0803630352020264,1131760,2023-02-06
2023-02-13,1.1799999475479126,1.1799999475479126,1.274999976158142,1.125,1.1699999570846558,1427730,2023-02-13
2023-02-20,1.1200000047683716,1.1200000047683716,1.2050000429153442,0.9850000143051147,1.2050000429153442,839210,2023-02-20
2023-02-27,1.1299999952316284,1.1299999952316284,1.225000023841858,1.065000057220459,1.190000057220459,2221640,2023-02-27
2023-03-06,1.100000023841858,1.100000023841858,1.1449999809265137,1.100000023841858,1.1150000095367432,573660,2023-03-06
2023-03-13,1.0199999809265137,1.0199999809265137,1.1399999856948853,0.9800000190734863,1.1349999904632568,1224460,2023-03-13
2023-03-20,0.9100000262260437,0.9100000262260437,1.059999942779541,0.8999999761581421,1.0149999856948853,1584060,2023-03-20
2023-03-27,0.9649999737739563,0.9649999737739563,0.9649999737739563,0.6899999976158142,0.9100000262260437,2460150,2023-03-27
2023-04-03,1.1050000190734863,1.1050000190734863,1.1549999713897705,0.9200000166893005,1.0149999856948853,4007610,2023-04-03
2023-04-10,1.2400000095367432,1.2400000095367432,1.2799999713897705,1.0049999952316284,1.1050000190734863,10026200,2023-04-10
2023-04-17,1.1649999618530273,1.1649999618530273,1.274999976158142,1.059999942779541,1.274999976158142,3940190,2023-04-17
2023-04-24,1.2100000381469727,1.2100000381469727,1.25,1.1150000095367432,1.1649999618530273,6186970,2023-04-24
2023-05-01,1.2350000143051147,1.2350000143051147,1.284999966621399,1.1649999618530273,1.2100000381469727,3691930,2023-05-01
2023-05-08,1.2200000286102295,1.2200000286102295,1.274999976158142,1.190000057220459,1.2599999904632568,2381000,2023-05-08
2023-05-15,1.3300000429153442,1.3300000429153442,1.3350000381469727,1.2050000429153442,1.2100000381469727,5442390,2023-05-15
2023-05-22,1.4149999618530273,1.4149999618530273,1.4700000286102295,1.3450000286102295,1.350000023841858,5380350,2023-05-22
2023-05-29,1.399999976158142,1.399999976158142,1.4249999523162842,1.3250000476837158,1.4149999618530273,2813720,2023-05-29
2023-06-05,1.340000033378601,1.340000033378601,1.3949999809265137,1.2549999952316284,1.3949999809265137,3245970,2023-06-05
2023-06-12,1.4450000524520874,1.4450000524520874,1.4700000286102295,1.284999966621399,1.2899999618530273,4206270,2023-06-12
2023-06-19,1.3949999809265137,1.3949999809265137,1.4550000429153442,1.340000033378601,1.440000057220459,3537840,2023-06-19
2023-06-26,1.434999942779541,1.434999942779541,1.4600000381469727,1.3849999904632568,1.4199999570846558,5517490,2023-06-26
2023-07-03,1.4199999570846558,1.4199999570846558,1.4500000476837158,1.3200000524520874,1.399999976158142,3789830,2023-07-03
2023-07-10,1.3949999809265137,1.3949999809265137,1.4500000476837158,1.350000023841858,1.4299999475479126,1408930,2023-07-10
2023-07-17,1.399999976158142,1.399999976158142,1.4299999475479126,1.315000057220459,1.3949999809265137,3333340,2023-07-17
2023-07-24,1.5099999904632568,1.5099999904632568,1.5149999856948853,1.399999976158142,1.4249999523162842,5806130,2023-07-24
2023-07-31,1.534999966621399,1.534999966621399,1.559999942779541,1.4299999475479126,1.559999942779541,3297810,2023-07-31
2023-08-07,1.565000057220459,1.565000057220459,1.5750000476837158,1.4299999475479126,1.5499999523162842,5245530,2023-08-07
2023-08-14,1.5750000476837158,1.5750000476837158,1.5950000286102295,1.5,1.5850000381469727,2129980,2023-08-14
2023-08-21,1.649999976158142,1.649999976158142,1.659999966621399,1.5199999809265137,1.600000023841858,7590870,2023-08-21
2023-08-28,1.6799999475479126,1.6799999475479126,1.715000033378601,1.5499999523162842,1.659999966621399,12703070,2023-08-28
2023-09-04,1.7450000047683716,1.7450000047683716,1.7599999904632568,1.6799999475479126,1.7200000286102295,7076600,2023-09-04
2023-09-11,1.690000057220459,1.690000057220459,1.7949999570846558,1.6200000047683716,1.7699999809265137,7561220,2023-09-11
2023-09-18,1.6799999475479126,1.6799999475479126,1.75,1.600000023841858,1.7000000476837158,2401750,2023-09-18
2023-09-25,1.6799999475479126,1.6799999475479126,1.7549999952316284,1.600000023841858,1.7000000476837158,3392340,2023-09-25
2023-10-02,1.6349999904632568,1.6349999904632568,1.7300000190734863,1.600000023841858,1.6799999475479126,1680700,2023-10-02
2023-10-09,1.725000023841858,1.725000023841858,1.75,1.5549999475479126,1.6349999904632568,12762250,2023-10-09
2023-10-16,1.7799999713897705,1.7799999713897705,1.850000023841858,1.7300000190734863,1.774999976158142,29999590,2023-10-16
2023-10-23,1.784999966621399,1.784999966621399,1.8350000381469727,1.7000000476837158,1.809999942779541,15768180,2023-10-23
2023-10-30,1.7999999523162842,1.7999999523162842,1.850000023841858,1.7300000190734863,1.815000057220459,35988416,2023-10-30
2023-11-06,1.7000000476837158,1.7000000476837158,1.850000023841858,1.649999976158142,1.7999999523162842,19664699,2023-11-06
2023-11-13,1.7000000476837158,1.7000000476837158,1.75,1.5499999523162842,1.7000000476837158,14585629,2023-11-13
2023-11-20,1.75,1.75,1.850000023841858,1.649999976158142,1.75,16076958,2023-11-20
2023-11-27,1.7000000476837158,1.7000000476837158,1.75,1.649999976158142,1.75,11550298,2023-11-27
2023-12-04,1.850000023841858,1.850000023841858,1.899999976158142,1.649999976158142,1.7000000476837158,16313341,2023-12-04
2023-12-11,1.9500000476837158,1.9500000476837158,2.049999952316284,1.850000023841858,1.899999976158142,46629996,2023-12-11
2023-12-18,2.0,2.0,2.0999999046325684,1.850000023841858,2.0,27339830,2023-12-18
2023-12-25,2.049999952316284,2.049999952316284,2.0999999046325684,1.9500000476837158,2.0,27668018,2023-12-25
2024-01-01,2.299999952316284,2.299999952316284,2.3499999046325684,2.049999952316284,2.049999952316284,62063646,2024-01-01
2024-01-08,2.3499999046325684,2.3499999046325684,2.4000000953674316,2.25,2.3499999046325684,50045765,2024-01-08
2024-01-15,2.200000047683716,2.200000047683716,2.4000000953674316,2.1500000953674316,2.4000000953674316,52061517,2024-01-15
2024-01-22,2.25,2.25,2.299999952316284,2.0999999046325684,2.200000047683716,30039745,2024-01-22
2024-01-29,2.25,2.25,2.4000000953674316,2.25,2.299999952316284,63489006,2024-01-29
2024-02-05,2.75,2.75,2.950000047683716,2.200000047683716,2.25,136906655,2024-02-05
2024-02-12,2.5999999046325684,2.5999999046325684,3.25,2.450000047683716,2.799999952316284,83941824,2024-02-12
2024-02-19,2.549999952316284,2.549999952316284,2.75,2.5,2.700000047683716,8449752,2024-02-19
2024-02-26,2.3499999046325684,2.3499999046325684,2.6500000953674316,2.1500000953674316,2.6500000953674316,9284281,2024-02-26
2024-03-04,2.450000047683716,2.450000047683716,2.549999952316284,2.25,2.5,5565246,2024-03-04
2024-03-11,2.049999952316284,2.049999952316284,2.5,1.9500000476837158,2.450000047683716,5486742,2024-03-11
2024-03-18,1.7000000476837158,1.7000000476837158,2.0999999046325684,1.7000000476837158,2.049999952316284,5294560,2024-03-18
2024-03-25,1.5499999523162842,1.5499999523162842,1.7000000476837158,1.5499999523162842,1.7000000476837158,3040760,2024-03-25
2024-04-01,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.5,1.5499999523162842,2127653,2024-04-01
2024-04-08,1.75,1.75,1.850000023841858,1.75,1.850000023841858,1848969,2024-04-08
2024-04-15,1.649999976158142,1.649999976158142,1.7000000476837158,1.649999976158142,1.7000000476837158,1145898,2024-04-15
2024-04-22,1.649999976158142,1.649999976158142,1.75,1.649999976158142,1.649999976158142,1893497,2024-04-22
2024-04-29,1.600000023841858,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,1243314,2024-04-29
2024-05-06,1.5,1.5,1.5499999523162842,1.4500000476837158,1.5499999523162842,1466633,2024-05-06
2024-05-13,1.75,1.75,1.75,1.5,1.5,2169358,2024-05-13
2024-05-20,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.7000000476837158,1.75,4245187,2024-05-20
2024-05-27,1.7999999523162842,1.7999999523162842,2.0,1.75,1.9500000476837158,3716621,2024-05-27
2024-06-03,2.049999952316284,2.049999952316284,2.200000047683716,1.850000023841858,2.0,14349917,2024-06-03
2024-06-10,2.2300000190734863,2.2300000190734863,2.549999952316284,2.049999952316284,2.299999952316284,15941139,2024-06-10
2024-06-17,2.180000066757202,2.180000066757202,2.2899999618530273,2.1600000858306885,2.2300000190734863,5513017,2024-06-17
2024-06-24,2.119999885559082,2.119999885559082,2.2200000286102295,2.059999942779541,2.190000057220459,5429213,2024-06-24
2024-07-01,2.1500000953674316,2.1500000953674316,2.1700000762939453,2.0899999141693115,2.1700000762939453,7292173,2024-07-01
2024-07-08,2.130000114440918,2.130000114440918,2.1700000762939453,1.7100000381469727,2.1600000858306885,8157569,2024-07-08
2024-07-15,2.130000114440918,2.130000114440918,2.3499999046325684,1.809999942779541,2.2100000381469727,8745541,2024-07-15
2024-07-22,2.119999885559082,2.119999885559082,2.180000066757202,2.0,2.1700000762939453,5682055,2024-07-22
2024-07-29,2.119999885559082,2.119999885559082,2.180000066757202,2.0799999237060547,2.180000066757202,5566240,2024-07-29
2024-08-05,2.049999952316284,2.049999952316284,2.200000047683716,2.009999990463257,2.119999885559082,6510188,2024-08-05
2024-08-12,2.0299999713897705,2.0299999713897705,2.049999952316284,1.9800000190734863,2.0299999713897705,4101139,2024-08-12
2024-08-19,2.0799999237060547,2.0799999237060547,2.200000047683716,2.0299999713897705,2.0399999618530273,6064314,2024-08-19
2024-08-26,2.0799999237060547,2.0799999237060547,2.130000114440918,2.059999942779541,2.130000114440918,3917642,2024-08-26
2024-09-02,2.0399999618530273,2.0399999618530273,2.0999999046325684,2.0199999809265137,2.0999999046325684,3895758,2024-09-02
2024-09-09,2.0399999618530273,2.0399999618530273,2.069999933242798,2.009999990463257,2.059999942779541,4531548,2024-09-09
2024-09-16,1.9800000190734863,1.9800000190734863,2.049999952316284,1.9700000286102295,2.049999952316284,4713512,2024-09-16
2024-09-23,2.129122018814087,2.129122018814087,2.1578938961029053,1.927718997001648,2.009999990463257,16933944,2024-09-23
2024-09-30,2.1600000858306885,2.1600000858306885,2.2921628952026367,2.0811688899993896,2.2633910179138184,16143673,2024-09-30
2024-10-07,2.2200000286102295,2.2200000286102295,2.2799999713897705,2.009999990463257,2.200000047683716,11754075,2024-10-07
2024-10-14,2.109999895095825,2.109999895095825,2.319999933242798,2.0999999046325684,2.2799999713897705,11948365,2024-10-14
2024-10-21,1.9500000476837158,1.9500000476837158,2.319999933242798,1.8600000143051147,2.0999999046325684,7604725,2024-10-21
2024-10-28,2.180000066757202,2.180000066757202,2.190000057220459,1.9199999570846558,1.9500000476837158,7747537,2024-10-28
2024-11-04,2.1600000858306885,2.1600000858306885,2.309999942779541,2.059999942779541,2.180000066757202,42785783,2024-11-04
2024-11-11,1.9700000286102295,1.9700000286102295,2.299999952316284,1.909999966621399,2.200000047683716,21015878,2024-11-11
2024-11-18,2.069999933242798,2.069999933242798,2.0799999237060547,1.7100000381469727,2.0299999713897705,34028377,2024-11-18
