Date,Adj Close_APTECHT.NS,Close_APTECHT.NS,High_APTECHT.NS,Low_APTECHT.NS,Open_APTECHT.NS,Volume_APTECHT.NS,Date
2021-02-22,143.9934539794922,156.7142791748047,170.7857208251953,153.57142639160156,169.2857208251953,2440823,2021-02-22
2021-03-01,145.24044799804688,158.07142639160156,167.14285278320312,154.7142791748047,157.92857360839844,3205559,2021-03-01
2021-03-08,143.14027404785156,155.7857208251953,160.57142639160156,151.82142639160156,158.57142639160156,2353730,2021-03-08
2021-03-15,135.33023071289062,147.2857208251953,157.75,142.14285278320312,156.57142639160156,2440457,2021-03-15
2021-03-22,126.60137939453125,137.7857208251953,152.10714721679688,134.39285278320312,147.85714721679688,2992684,2021-03-22
2021-03-29,146.32333374023438,159.25,159.7142791748047,131.42857360839844,137.7857208251953,5224050,2021-03-29
2021-04-05,140.21971130371094,152.60714721679688,163.42857360839844,150.10714721679688,155.0,3256663,2021-04-05
2021-04-12,129.75161743164062,141.2142791748047,149.82142639160156,137.5357208251953,149.82142639160156,1093475,2021-04-12
2021-04-19,131.62210083007812,143.25,149.7142791748047,132.89285278320312,138.57142639160156,1157186,2021-04-19
2021-04-26,133.8863525390625,145.7142791748047,151.42857360839844,141.5357208251953,145.07142639160156,1735614,2021-04-26
2021-05-03,133.1644287109375,144.92857360839844,152.7142791748047,143.32142639160156,145.0,2254788,2021-05-03
2021-05-10,142.44012451171875,153.32142639160156,159.57142639160156,141.4642791748047,147.14285278320312,3692446,2021-05-10
2021-05-17,140.88067626953125,151.64285278320312,161.9642791748047,150.85714721679688,155.32142639160156,2678668,2021-05-17
2021-05-24,137.8281707763672,148.35714721679688,153.75,145.5,152.82142639160156,1593992,2021-05-24
2021-05-31,156.6410369873047,168.60714721679688,170.5357208251953,146.67857360839844,149.2857208251953,7221403,2021-05-31
2021-06-07,163.9073486328125,176.42857360839844,194.85714721679688,165.35714721679688,170.0,16701754,2021-06-07
2021-06-14,152.65945434570312,164.32142639160156,176.07142639160156,156.42857360839844,174.64285278320312,1816876,2021-06-14
2021-06-21,159.3285675048828,171.5,181.60714721679688,157.5,163.5,2606819,2021-06-21
2021-06-28,171.93682861328125,185.07142639160156,187.10714721679688,170.7142791748047,172.7142791748047,4299564,2021-06-28
2021-07-05,161.5515899658203,173.89285278320312,188.82142639160156,172.2142791748047,185.14285278320312,2677179,2021-07-05
2021-07-12,164.33868408203125,176.89285278320312,184.2857208251953,172.92857360839844,175.0,2766322,2021-07-12
2021-07-19,173.03175354003906,186.25,189.25,167.85714721679688,175.7142791748047,3967754,2021-07-19
2021-07-26,191.1478271484375,205.75,208.92857360839844,186.60714721679688,188.4642791748047,9278935,2021-07-26
2021-08-02,177.84280395507812,191.42857360839844,212.07142639160156,183.2857208251953,206.42857360839844,2386123,2021-08-02
2021-08-09,170.8087158203125,183.85714721679688,193.25,171.89285278320312,192.4642791748047,2523875,2021-08-09
2021-08-16,162.51380920410156,174.92857360839844,191.39285278320312,173.57142639160156,184.89285278320312,1587112,2021-08-16
2021-08-23,192.27590942382812,206.9642791748047,211.92857360839844,171.32142639160156,176.67857360839844,8343054,2021-08-23
2021-08-30,196.88790893554688,211.92857360839844,227.35714721679688,203.2857208251953,208.57142639160156,9866770,2021-08-30
2021-09-06,190.65013122558594,205.2142791748047,213.5357208251953,202.7142791748047,212.2142791748047,1899730,2021-09-06
2021-09-13,191.11463928222656,205.7142791748047,219.2857208251953,202.14285278320312,205.25,2774523,2021-09-13
2021-09-20,206.27774047851562,222.0357208251953,227.85714721679688,192.2857208251953,202.0,6340820,2021-09-20
2021-09-27,205.08326721191406,220.75,232.5,210.0357208251953,224.2857208251953,4726083,2021-09-27
2021-10-04,209.19754028320312,225.17857360839844,230.7142791748047,213.5,220.75,2711124,2021-10-04
2021-10-11,202.7938995361328,218.2857208251953,227.7142791748047,217.85714721679688,226.92857360839844,1225030,2021-10-11
2021-10-18,206.41046142578125,222.17857360839844,229.60714721679688,214.85714721679688,220.0,2698620,2021-10-18
2021-10-25,226.3513946533203,243.64285278320312,274.25,216.42857360839844,220.7142791748047,10307815,2021-10-25
2021-11-01,241.9458465576172,260.4285583496094,264.28570556640625,243.57142639160156,244.89285278320312,1330541,2021-11-01
2021-11-08,245.82785034179688,264.6071472167969,293.4285583496094,253.4642791748047,260.21429443359375,4007494,2021-11-08
2021-11-15,245.72828674316406,264.5,280.25,259.28570556640625,266.4285583496094,2023516,2021-11-15
2021-11-22,252.0988006591797,271.3571472167969,289.6428527832031,249.2857208251953,264.28570556640625,2583201,2021-11-22
2021-11-29,243.73753356933594,262.3571472167969,276.0714416503906,247.85714721679688,270.75,986861,2021-11-29
2021-12-06,245.42967224121094,264.1785583496094,273.3214416503906,254.35714721679688,263.5714416503906,746594,2021-12-06
2021-12-13,236.802978515625,254.89285278320312,288.0,252.17857360839844,265.71429443359375,1566396,2021-12-13
2021-12-20,228.01040649414062,245.42857360839844,257.1428527832031,238.14285278320312,252.85714721679688,794876,2021-12-20
2021-12-27,270.7457580566406,291.4285583496094,301.3571472167969,240.07142639160156,244.35714721679688,4981710,2021-12-27
2022-01-03,282.95587158203125,304.5714416503906,317.4285583496094,294.28570556640625,294.28570556640625,3353177,2022-01-03
2022-01-10,283.1881408691406,304.8214416503906,320.0,300.0,305.6785583496094,1997933,2022-01-10
2022-01-17,257.6730041503906,277.3571472167969,317.03570556640625,274.03570556640625,305.78570556640625,2776646,2022-01-17
2022-01-24,243.9697723388672,262.6071472167969,278.5714416503906,253.57142639160156,278.4285583496094,757082,2022-01-24
2022-01-31,237.89794921875,256.0714416503906,272.75,254.75,265.0,1249351,2022-01-31
2022-02-07,220.87677001953125,237.75,257.8214416503906,231.64285278320312,256.0,644251,2022-02-07
2022-02-14,209.03164672851562,225.0,237.5,219.67857360839844,232.14285278320312,636166,2022-02-14
2022-02-21,199.40956115722656,214.64285278320312,232.07142639160156,207.5,222.14285278320312,974154,2022-02-21
2022-02-28,207.173583984375,223.0,241.39285278320312,209.2857208251953,209.2857208251953,1235520,2022-02-28
2022-03-07,225.1901092529297,242.39285278320312,246.75,214.67857360839844,219.2857208251953,1322434,2022-03-07
2022-03-14,229.03895568847656,246.5357208251953,250.85714721679688,226.4642791748047,242.0,1070036,2022-03-14
2022-03-21,227.2140655517578,244.57142639160156,262.1428527832031,237.7142791748047,248.57142639160156,4004347,2022-03-21
2022-03-28,232.39010620117188,250.14285278320312,254.64285278320312,236.57142639160156,245.0,1396005,2022-03-28
2022-04-04,244.9983673095703,263.71429443359375,272.1428527832031,245.9642791748047,251.9642791748047,2336040,2022-04-04
2022-04-11,237.96426391601562,256.1428527832031,265.71429443359375,249.0357208251953,263.9285583496094,448705,2022-04-11
2022-04-18,226.71640014648438,244.0357208251953,252.2857208251953,235.7142791748047,250.0,858796,2022-04-18
2022-04-25,241.21588134765625,259.6428527832031,264.21429443359375,232.14285278320312,239.2857208251953,2078803,2022-04-25
2022-05-02,209.96066284179688,226.0,269.53570556640625,218.57142639160156,257.1428527832031,2697322,2022-05-02
2022-05-09,182.8861083984375,196.85714721679688,229.25,195.17857360839844,226.0,1028584,2022-05-09
2022-05-16,182.0830841064453,192.75,209.85714721679688,187.85714721679688,198.7142791748047,1110737,2022-05-16
2022-05-23,155.05906677246094,164.14285278320312,197.14285278320312,153.60714721679688,193.57142639160156,1993329,2022-05-23
2022-05-30,158.33164978027344,167.60714721679688,176.82142639160156,160.10714721679688,167.0,1789617,2022-05-30
2022-06-06,152.93359375,161.89285278320312,168.32142639160156,160.60714721679688,165.07142639160156,798519,2022-06-06
2022-06-13,139.57342529296875,147.75,161.2142791748047,146.42857360839844,158.07142639160156,1318234,2022-06-13
2022-06-20,148.48019409179688,157.17857360839844,160.57142639160156,140.0,148.5,1238465,2022-06-20
2022-06-27,145.71368408203125,154.25,166.17857360839844,152.0357208251953,160.7142791748047,1060831,2022-06-27
2022-07-04,148.8175811767578,157.5357208251953,162.82142639160156,153.57142639160156,154.25,930491,2022-07-04
2022-07-11,151.04428100585938,159.89285278320312,167.82142639160156,155.7142791748047,156.85714721679688,1522687,2022-07-11
2022-07-18,168.08187866210938,177.92857360839844,186.7857208251953,160.2142791748047,161.32142639160156,2006327,2022-07-18
2022-07-25,163.35858154296875,172.92857360839844,179.25,167.5,178.75,607592,2022-07-25
2022-08-01,164.6743621826172,174.32142639160156,186.07142639160156,173.07142639160156,173.57142639160156,2123589,2022-08-01
2022-08-08,157.01585388183594,166.2142791748047,176.35714721679688,156.82142639160156,174.2857208251953,1008206,2022-08-08
2022-08-15,154.5867462158203,163.64285278320312,169.64285278320312,156.39285278320312,166.2142791748047,1665238,2022-08-15
2022-08-22,155.29522705078125,164.39285278320312,166.42857360839844,159.64285278320312,164.2857208251953,698433,2022-08-22
2022-08-29,177.56219482421875,187.9642791748047,196.07142639160156,159.42857360839844,160.0,3628636,2022-08-29
2022-09-05,176.51634216308594,186.85714721679688,190.60714721679688,176.7142791748047,187.9642791748047,2217993,2022-09-05
2022-09-12,168.3180389404297,178.17857360839844,190.0,176.07142639160156,187.75,2360524,2022-09-12
2022-09-19,163.66221618652344,173.25,181.67857360839844,172.14285278320312,179.25,1103276,2022-09-19
2022-09-26,156.94837951660156,166.14285278320312,173.42857360839844,157.85714721679688,170.17857360839844,895799,2022-09-26
2022-10-03,182.5216522216797,193.2142791748047,194.2857208251953,166.14285278320312,166.14285278320312,2150800,2022-10-03
2022-10-10,196.15174865722656,207.64285278320312,226.42857360839844,190.25,192.14285278320312,4923601,2022-10-10
2022-10-17,199.49180603027344,211.17857360839844,217.14285278320312,202.14285278320312,207.14285278320312,1369993,2022-10-17
2022-10-24,221.21897888183594,234.17857360839844,246.35714721679688,205.85714721679688,214.2857208251953,4083464,2022-10-24
2022-10-31,227.52792358398438,240.85714721679688,246.0357208251953,228.57142639160156,236.39285278320312,2224503,2022-10-31
2022-11-07,238.2228240966797,252.17857360839844,259.5714416503906,238.57142639160156,242.92857360839844,1972537,2022-11-07
2022-11-14,213.22308349609375,225.7142791748047,255.7142791748047,223.9642791748047,248.7142791748047,1319795,2022-11-14
2022-11-21,220.27430725097656,233.17857360839844,237.82142639160156,222.2857208251953,224.92857360839844,699862,2022-11-21
2022-11-28,220.6791534423828,233.60714721679688,244.89285278320312,230.17857360839844,233.42857360839844,1171580,2022-11-28
2022-12-05,211.09759521484375,223.4642791748047,237.25,221.82142639160156,235.2142791748047,611698,2022-12-05
2022-12-12,211.30003356933594,223.67857360839844,234.64285278320312,220.5,223.57142639160156,919518,2022-12-12
2022-12-19,201.61729431152344,213.42857360839844,240.14285278320312,210.2857208251953,227.07142639160156,2137881,2022-12-19
2022-12-26,222.19735717773438,235.2142791748047,241.32142639160156,210.75,213.07142639160156,1132389,2022-12-26
2023-01-02,256.7111511230469,271.75,276.28570556640625,235.2857208251953,235.35714721679688,4886719,2023-01-02
2023-01-09,245.54393005371094,259.9285583496094,274.4285583496094,257.1785583496094,272.5714416503906,1662640,2023-01-09
2023-01-16,251.21188354492188,265.9285583496094,270.3571472167969,255.0357208251953,259.9285583496094,1698016,2023-01-16
2023-01-23,227.8653106689453,241.2142791748047,277.6428527832031,235.9642791748047,266.03570556640625,1577035,2023-01-23
2023-01-30,244.59925842285156,258.9285583496094,263.5714416503906,237.89285278320312,242.85714721679688,1361281,2023-01-30
2023-02-06,240.8881072998047,255.0,270.0,252.85714721679688,259.78570556640625,1242305,2023-02-06
2023-02-13,240.51699829101562,254.60714721679688,262.8571472167969,228.57142639160156,251.42857360839844,1716409,2023-02-13
2023-02-20,224.9301300048828,238.10714721679688,255.75,235.89285278320312,254.9642791748047,795931,2023-02-20
2023-02-27,226.98814392089844,240.2857208251953,242.85714721679688,228.42857360839844,238.57142639160156,800634,2023-02-27
2023-03-06,223.378173828125,236.4642791748047,245.10714721679688,234.7142791748047,242.85714721679688,472283,2023-03-06
2023-03-13,227.6628875732422,241.0,246.7857208251953,221.42857360839844,236.4642791748047,1215125,2023-03-13
2023-03-20,222.93959045410156,236.0,242.85714721679688,230.5357208251953,240.7142791748047,413294,2023-03-20
2023-03-27,230.19322204589844,243.67857360839844,248.82142639160156,232.85714721679688,239.5357208251953,332763,2023-03-27
2023-04-03,277.49365234375,293.75,295.71429443359375,244.92857360839844,245.7142791748047,3401992,2023-04-03
2023-04-10,280.2601623535156,296.6785583496094,301.8571472167969,288.78570556640625,292.75,1705894,2023-04-10
2023-04-17,298.7822570800781,316.28570556640625,329.8571472167969,287.75,296.3571472167969,4716918,2023-04-17
2023-04-24,287.3450927734375,304.1785583496094,328.25,301.1428527832031,317.78570556640625,1593072,2023-04-24
2023-05-01,290.5839538574219,307.6071472167969,313.1428527832031,296.6785583496094,304.1785583496094,1075281,2023-05-01
2023-05-08,297.7363586425781,315.1785583496094,320.5,300.9285583496094,308.8571472167969,939686,2023-05-08
2023-05-15,321.9938659667969,340.8571472167969,353.5714416503906,303.5714416503906,313.5714416503906,4222844,2023-05-15
2023-05-22,376.9190673828125,399.0,416.5714416503906,329.1071472167969,339.71429443359375,11205917,2023-05-22
2023-05-29,374.55743408203125,396.5,422.8214416503906,382.0,409.03570556640625,9049958,2023-05-29
2023-06-05,347.4237365722656,363.8928527832031,397.25,361.4285583496094,395.0,3972267,2023-06-05
2023-06-12,343.60479736328125,359.8928527832031,367.1785583496094,339.5,364.6071472167969,5369121,2023-06-12
2023-06-19,340.70648193359375,356.8571472167969,374.75,344.25,362.1071472167969,4784325,2023-06-19
2023-06-26,341.7293701171875,357.9285583496094,371.0,350.6071472167969,356.3214416503906,1830745,2023-06-26
2023-07-03,339.1038513183594,355.1785583496094,364.6428527832031,347.6071472167969,360.1428527832031,1626031,2023-07-03
2023-07-10,349.1013488769531,365.6499938964844,388.95001220703125,310.3214416503906,357.1428527832031,3344795,2023-07-10
2023-07-17,320.4114074707031,335.6000061035156,369.3999938964844,334.1499938964844,366.79998779296875,1168945,2023-07-17
2023-07-24,310.0047302246094,324.70001220703125,338.0,318.6000061035156,338.0,1620815,2023-07-24
2023-07-31,321.60479736328125,336.8500061035156,344.29998779296875,323.6499938964844,333.0,1932230,2023-07-31
2023-08-07,299.836669921875,314.04998779296875,338.8500061035156,311.5,334.0,1289235,2023-08-07
2023-08-14,292.1510314941406,306.0,316.70001220703125,301.0,316.70001220703125,1229421,2023-08-14
2023-08-21,298.6910095214844,312.8500061035156,324.8999938964844,306.0,307.79998779296875,1316881,2023-08-21
2023-08-28,296.06549072265625,310.1000061035156,321.6000061035156,306.45001220703125,314.3999938964844,1639073,2023-08-28
2023-09-04,293.0102844238281,306.8999938964844,315.95001220703125,304.79998779296875,312.0,1299979,2023-09-04
2023-09-11,291.1485595703125,304.95001220703125,318.6499938964844,278.0,308.45001220703125,2993800,2023-09-11
2023-09-18,274.4405822753906,287.45001220703125,309.25,285.5,305.29998779296875,1225728,2023-09-18
2023-09-25,268.4734191894531,281.20001220703125,293.6000061035156,280.3500061035156,285.5,991210,2023-09-25
2023-10-02,270.90802001953125,283.75,285.8500061035156,272.3500061035156,281.20001220703125,682808,2023-10-02
2023-10-09,275.72943115234375,288.79998779296875,291.6000061035156,271.95001220703125,283.70001220703125,796777,2023-10-09
2023-10-16,267.4709167480469,280.1499938964844,293.6000061035156,277.79998779296875,293.3500061035156,843413,2023-10-16
2023-10-23,259.8807373046875,272.20001220703125,280.25,252.0500030517578,280.0,922511,2023-10-23
2023-10-30,242.5044403076172,254.0,273.95001220703125,251.8000030517578,272.20001220703125,1150378,2023-10-30
2023-11-06,241.8838653564453,253.35000610351562,259.79998779296875,243.89999389648438,256.70001220703125,1377882,2023-11-06
2023-11-13,236.68051147460938,247.89999389648438,258.79998779296875,247.0,255.5500030517578,799793,2023-11-13
2023-11-20,243.17276000976562,254.6999969482422,264.70001220703125,245.39999389648438,248.8000030517578,3830017,2023-11-20
2023-11-27,243.36370849609375,254.89999389648438,263.0,251.60000610351562,254.6999969482422,2183105,2023-11-27
2023-12-04,266.659423828125,279.29998779296875,287.6000061035156,253.64999389648438,257.79998779296875,7489212,2023-12-04
2023-12-11,268.8553161621094,281.6000061035156,291.6000061035156,275.3999938964844,279.29998779296875,3704778,2023-12-11
2023-12-18,256.6823425292969,268.8500061035156,284.75,255.10000610351562,282.6000061035156,2373749,2023-12-18
2023-12-25,248.61477661132812,260.3999938964844,273.5,259.25,268.8500061035156,1573804,2023-12-25
2024-01-01,267.56640625,280.25,287.0,260.3999938964844,262.5,3849089,2024-01-01
2024-01-08,265.9433288574219,278.54998779296875,287.5,269.0,281.1499938964844,1894879,2024-01-08
2024-01-15,270.5738525390625,283.3999938964844,297.5,269.04998779296875,280.79998779296875,4937452,2024-01-15
2024-01-22,263.8429260253906,276.3500061035156,288.5,268.70001220703125,283.3999938964844,1082136,2024-01-22
2024-01-29,261.1219177246094,273.5,282.5,272.1000061035156,276.54998779296875,1282433,2024-01-29
2024-02-05,218.30172729492188,228.64999389648438,274.6000061035156,223.39999389648438,273.29998779296875,3369690,2024-02-05
2024-02-12,234.2936553955078,245.39999389648438,247.4499969482422,206.0500030517578,230.0,7626683,2024-02-12
2024-02-19,229.4244842529297,240.3000030517578,251.3000030517578,231.8000030517578,246.9499969482422,1646039,2024-02-19
2024-02-26,234.34140014648438,245.4499969482422,252.5,233.14999389648438,245.0,1731640,2024-02-26
2024-03-04,221.07049560546875,231.5500030517578,248.6999969482422,229.6999969482422,245.1999969482422,1020973,2024-03-04
2024-03-11,202.6439666748047,212.25,236.39999389648438,201.10000610351562,230.0,2076958,2024-03-11
2024-03-18,229.7586212158203,240.64999389648438,244.0,208.14999389648438,213.89999389648438,2303809,2024-03-18
2024-03-25,221.11822509765625,231.60000610351562,247.5,230.0,240.64999389648438,2043271,2024-03-25
2024-04-01,238.25584411621094,249.5500030517578,254.35000610351562,233.10000610351562,233.10000610351562,2070634,2024-04-01
2024-04-08,228.08782958984375,238.89999389648438,251.85000610351562,236.9499969482422,251.6999969482422,735541,2024-04-08
2024-04-15,223.79148864746094,234.39999389648438,241.89999389648438,228.3000030517578,231.10000610351562,571312,2024-04-15
2024-04-22,240.9768524169922,252.39999389648438,263.5,231.8000030517578,235.9499969482422,2867655,2024-04-22
2024-04-29,228.32652282714844,239.14999389648438,264.8999938964844,238.0,254.5,2588102,2024-04-29
2024-05-06,212.95518493652344,223.0500030517578,242.1999969482422,222.10000610351562,239.5,1078335,2024-05-06
2024-05-13,217.64683532714844,223.5,225.9499969482422,215.3000030517578,224.0500030517578,976039,2024-05-13
2024-05-20,218.18243408203125,224.0500030517578,229.89999389648438,220.8000030517578,222.8000030517578,642896,2024-05-20
2024-05-27,218.8640899658203,224.75,227.64999389648438,221.89999389648438,224.8000030517578,827577,2024-05-27
2024-06-03,214.82278442382812,220.60000610351562,231.0,200.60000610351562,230.0,946998,2024-06-03
2024-06-10,225.88528442382812,231.9600067138672,242.14999389648438,220.14999389648438,220.14999389648438,2752938,2024-06-10
2024-06-17,222.54510498046875,228.52999877929688,234.88999938964844,226.14999389648438,231.9600067138672,988403,2024-06-17
2024-06-24,211.65789794921875,217.35000610351562,229.9499969482422,216.10000610351562,228.0,930055,2024-06-24
2024-07-01,213.55682373046875,219.3000030517578,227.38999938964844,217.33999633789062,218.6999969482422,1825492,2024-07-01
2024-07-08,208.60986328125,214.22000122070312,223.13999938964844,212.5,220.2899932861328,1396543,2024-07-08
2024-07-15,199.03729248046875,204.38999938964844,217.4600067138672,201.8000030517578,214.38999938964844,1022625,2024-07-15
2024-07-22,216.6340789794922,222.4600067138672,225.80999755859375,199.35000610351562,204.2100067138672,3740306,2024-07-22
2024-07-29,217.4715576171875,223.32000732421875,240.8000030517578,219.5,223.5,4519880,2024-07-29
2024-08-05,214.7935791015625,220.57000732421875,224.72999572753906,207.49000549316406,215.0,1548949,2024-08-05
2024-08-12,208.38589477539062,213.99000549316406,224.5,213.00999450683594,219.4600067138672,701303,2024-08-12
2024-08-19,230.14083862304688,236.3300018310547,240.7899932861328,214.66000366210938,214.99000549316406,3914777,2024-08-19
2024-08-26,225.3302001953125,231.38999938964844,254.0,228.7899932861328,237.0,5094493,2024-08-26
2024-09-02,225.291259765625,231.35000610351562,240.39999389648438,225.0,231.8000030517578,1943977,2024-09-02
2024-09-09,219.6528778076172,225.55999755859375,236.5500030517578,224.22000122070312,230.0,1253578,2024-09-09
2024-09-16,212.9530487060547,218.67999267578125,236.5,214.9499969482422,227.0,1173699,2024-09-16
2024-09-23,211.02491760253906,216.6999969482422,227.64999389648438,216.0,219.9499969482422,1154822,2024-09-23
2024-09-30,205.9026641845703,211.44000244140625,220.44000244140625,208.5,216.5,669567,2024-09-30
2024-10-07,209.20388793945312,214.8300018310547,219.6999969482422,203.10000610351562,212.0500030517578,560483,2024-10-07
2024-10-14,199.2612762451172,204.6199951171875,217.89999389648438,203.0,214.8300018310547,664089,2024-10-14
2024-10-21,164.45726013183594,168.8800048828125,206.47999572753906,166.60000610351562,205.0,1704039,2024-10-21
2024-10-28,172.744384765625,177.38999938964844,184.0,167.5800018310547,169.75,710269,2024-10-28
2024-11-04,172.56910705566406,177.2100067138672,190.89999389648438,172.85000610351562,176.75,947330,2024-11-04
2024-11-11,162.12010192871094,166.47999572753906,180.5,165.08999633789062,177.2100067138672,1271398,2024-11-11
2024-11-18,159.95823669433594,164.25999450683594,170.0,160.00999450683594,166.0,491565,2024-11-18
2024-11-25,172.2672119140625,176.89999389648438,179.5,163.22999572753906,166.6999969482422,1207610,2024-11-25
2024-12-02,173.53317260742188,178.1999969482422,179.00999450683594,174.00999450683594,176.9499969482422,737499,2024-12-02
2024-12-09,190.49696350097656,195.6199951171875,202.5,170.22999572753906,178.1999969482422,4401303,2024-12-09
2024-12-16,176.6785888671875,181.42999267578125,202.4199981689453,180.1999969482422,194.35000610351562,1600493,2024-12-16
2024-12-23,177.6329345703125,182.41000366210938,199.39999389648438,180.7100067138672,185.0,1588727,2024-12-23
2024-12-30,178.6651611328125,183.47000122070312,188.32000732421875,172.50999450683594,182.89999389648438,714698,2024-12-30
2025-01-06,162.3927764892578,166.75999450683594,184.4499969482422,165.35000610351562,183.9600067138672,523375,2025-01-06
2025-01-13,170.18325805664062,174.75999450683594,176.99000549316406,157.3000030517578,161.0,540269,2025-01-13
2025-01-20,164.12615966796875,168.5399932861328,188.27999877929688,168.0,175.25,796346,2025-01-20
2025-01-27,157.07577514648438,161.3000030517578,168.5399932861328,151.11000061035156,168.5399932861328,829210,2025-01-27
2025-02-03,152.07037353515625,156.16000366210938,164.0,155.0,158.60000610351562,330218,2025-02-03
2025-02-10,123.45005798339844,126.7699966430664,157.9199981689453,125.0999984741211,157.0,876153,2025-02-10
2025-02-17,119.49638366699219,122.70999908447266,130.3699951171875,116.0999984741211,126.37000274658203,930141,2025-02-17
2025-02-24,108.50205993652344,111.41999816894531,128.0,110.0,121.80000305175781,1914505,2025-02-24
2025-03-03,128.328857421875,131.77999877929688,135.89999389648438,107.0,113.0999984741211,3652979,2025-03-03
2025-03-10,121.1129150390625,124.37000274658203,132.47999572753906,118.8499984741211,131.0,1795487,2025-03-10
2025-03-17,122.65153503417969,125.94999694824219,133.85000610351562,120.0,125.37999725341797,1931588,2025-03-17
2025-03-24,113.87750244140625,116.94000244140625,129.27000427246094,115.87999725341797,127.97000122070312,2068569,2025-03-24
2025-03-31,115.53297424316406,118.63999938964844,129.3699951171875,115.6500015258789,116.94000244140625,1166630,2025-03-31
2025-04-07,114.48125457763672,117.55999755859375,121.23999786376953,109.1500015258789,113.98999786376953,908690,2025-04-07
2025-04-14,122.24253845214844,125.52999877929688,128.47999572753906,117.55999755859375,117.55999755859375,542139,2025-04-14
2025-04-21,153.4044952392578,157.52999877929688,175.47000122070312,126.01000213623047,126.5,9689891,2025-04-21
2025-04-28,147.43502807617188,151.39999389648438,164.60000610351562,150.3800048828125,157.0,1753621,2025-04-28
2025-05-05,147.94142150878906,151.9199981689453,159.8000030517578,147.0,150.0,1313126,2025-05-05
2025-05-12,164.1651153564453,168.5800018310547,182.3000030517578,156.10000610351562,158.0,3225552,2025-05-12
