Date,Adj Close_IITL.NS,Close_IITL.NS,High_IITL.NS,Low_IITL.NS,Open_IITL.NS,Volume_IITL.NS,Date
2020-07-13,58.150001525878906,58.150001525878906,59.150001525878906,53.900001525878906,56.70000076293945,4144,2020-07-13
2020-07-20,56.0,56.0,60.0,52.099998474121094,55.650001525878906,17303,2020-07-20
2020-07-27,51.0,51.0,56.25,51.0,53.599998474121094,4464,2020-07-27
2020-08-03,52.349998474121094,52.349998474121094,53.75,48.25,52.5,5039,2020-08-03
2020-08-10,53.70000076293945,53.70000076293945,62.0,50.0,50.0,19545,2020-08-10
2020-08-17,67.80000305175781,67.80000305175781,70.55000305175781,48.25,53.70000076293945,75648,2020-08-17
2020-08-24,61.0,61.0,70.0999984741211,59.45000076293945,66.0,10677,2020-08-24
2020-08-31,56.349998474121094,56.349998474121094,64.0,55.20000076293945,64.0,8246,2020-08-31
2020-09-07,59.400001525878906,59.400001525878906,60.900001525878906,54.349998474121094,59.0,2975,2020-09-07
2020-09-14,55.20000076293945,55.20000076293945,59.900001525878906,54.099998474121094,56.45000076293945,13205,2020-09-14
2020-09-21,54.349998474121094,54.349998474121094,57.79999923706055,49.04999923706055,57.79999923706055,5494,2020-09-21
2020-09-28,54.0,54.0,55.0,52.04999923706055,54.349998474121094,454,2020-09-28
2020-10-05,54.25,54.25,57.45000076293945,51.79999923706055,55.70000076293945,2277,2020-10-05
2020-10-12,52.849998474121094,52.849998474121094,53.95000076293945,50.29999923706055,53.95000076293945,1061,2020-10-12
2020-10-19,57.0,57.0,57.5,48.099998474121094,50.400001525878906,407004,2020-10-19
2020-10-26,53.5,53.5,56.900001525878906,49.5,54.150001525878906,304632,2020-10-26
2020-11-02,51.5,51.5,55.0,48.04999923706055,51.5,151122,2020-11-02
2020-11-09,51.0,51.0,52.54999923706055,46.79999923706055,48.95000076293945,4540,2020-11-09
2020-11-16,52.75,52.75,55.150001525878906,48.650001525878906,49.599998474121094,4979,2020-11-16
2020-11-23,57.400001525878906,57.400001525878906,58.54999923706055,51.0,52.54999923706055,657535,2020-11-23
2020-11-30,57.79999923706055,57.79999923706055,58.900001525878906,55.349998474121094,57.400001525878906,5175,2020-11-30
2020-12-07,84.05000305175781,84.05000305175781,84.05000305175781,58.29999923706055,58.5,63779,2020-12-07
2020-12-14,79.69999694824219,79.69999694824219,88.25,76.0,84.05000305175781,19287,2020-12-14
2020-12-21,70.69999694824219,70.69999694824219,82.5,70.5,82.5,1263,2020-12-21
2020-12-28,63.79999923706055,63.79999923706055,70.69999694824219,60.5,70.69999694824219,2551,2020-12-28
2021-01-04,75.0,75.0,78.5999984741211,66.0,66.94999694824219,2480,2021-01-04
2021-01-11,69.55000305175781,69.55000305175781,78.5,69.55000305175781,77.0,3128,2021-01-11
2021-01-18,66.6500015258789,66.6500015258789,73.80000305175781,65.80000305175781,67.4000015258789,4798,2021-01-18
2021-01-25,64.0999984741211,64.0999984741211,70.4000015258789,63.70000076293945,66.6500015258789,1416,2021-01-25
2021-02-01,64.4000015258789,64.4000015258789,69.4000015258789,61.79999923706055,65.0,10313,2021-02-01
2021-02-08,57.150001525878906,57.150001525878906,69.3499984741211,54.25,65.30000305175781,14640,2021-02-08
2021-02-15,58.25,58.25,58.95000076293945,53.29999923706055,58.04999923706055,5616,2021-02-15
2021-02-22,56.650001525878906,56.650001525878906,65.5,54.54999923706055,58.25,45194,2021-02-22
2021-03-01,58.95000076293945,58.95000076293945,66.1500015258789,57.29999923706055,58.70000076293945,21224,2021-03-01
2021-03-08,60.900001525878906,60.900001525878906,63.0,56.650001525878906,62.95000076293945,9021,2021-03-08
2021-03-15,57.599998474121094,57.599998474121094,63.0,53.54999923706055,63.0,5892,2021-03-15
2021-03-22,51.25,51.25,58.25,49.349998474121094,56.5,10276,2021-03-22
2021-03-29,62.95000076293945,62.95000076293945,63.5,49.29999923706055,51.25,33182,2021-03-29
2021-04-05,56.150001525878906,56.150001525878906,66.5999984741211,54.29999923706055,66.5,51409,2021-04-05
2021-04-12,54.04999923706055,54.04999923706055,58.900001525878906,50.099998474121094,54.0,6664,2021-04-12
2021-04-19,53.20000076293945,53.20000076293945,57.099998474121094,51.5,56.29999923706055,14590,2021-04-19
2021-04-26,54.54999923706055,54.54999923706055,60.0,52.25,54.95000076293945,6790,2021-04-26
2021-05-03,56.849998474121094,56.849998474121094,59.95000076293945,51.29999923706055,57.900001525878906,16299,2021-05-03
2021-05-10,56.599998474121094,56.599998474121094,59.0,55.099998474121094,57.20000076293945,7198,2021-05-10
2021-05-17,59.70000076293945,59.70000076293945,66.0,55.29999923706055,56.79999923706055,39554,2021-05-17
2021-05-24,70.1500015258789,70.1500015258789,72.80000305175781,58.29999923706055,62.099998474121094,71183,2021-05-24
2021-05-31,75.5999984741211,75.5999984741211,83.0,68.30000305175781,68.30000305175781,237893,2021-05-31
2021-06-07,72.4000015258789,72.4000015258789,77.44999694824219,71.55000305175781,75.05000305175781,35065,2021-06-07
2021-06-14,72.1500015258789,72.1500015258789,75.0,71.0,73.0,17030,2021-06-14
2021-06-21,70.25,70.25,74.94999694824219,69.05000305175781,71.94999694824219,22459,2021-06-21
2021-06-28,65.0,65.0,71.8499984741211,60.400001525878906,69.30000305175781,40205,2021-06-28
2021-07-05,66.9000015258789,66.9000015258789,70.80000305175781,65.5,67.0,31136,2021-07-05
2021-07-12,72.80000305175781,72.80000305175781,72.80000305175781,65.75,66.25,42526,2021-07-12
2021-07-19,74.30000305175781,74.30000305175781,78.25,70.30000305175781,76.0,34063,2021-07-19
2021-07-26,71.0999984741211,71.0999984741211,75.0,68.44999694824219,73.94999694824219,28430,2021-07-26
2021-08-02,67.25,67.25,72.8499984741211,65.25,71.0,12624,2021-08-02
2021-08-09,67.0,67.0,68.94999694824219,62.400001525878906,67.80000305175781,7620,2021-08-09
2021-08-16,66.0,66.0,68.19999694824219,63.20000076293945,68.19999694824219,780519,2021-08-16
2021-08-23,65.25,65.25,68.0,63.04999923706055,67.0,788111,2021-08-23
2021-08-30,63.75,63.75,66.5999984741211,59.599998474121094,65.05000305175781,17231,2021-08-30
2021-09-06,70.5,70.5,73.5,66.5999984741211,66.5999984741211,26280,2021-09-06
2021-09-13,69.5,69.5,74.0999984741211,65.8499984741211,68.1500015258789,251718,2021-09-13
2021-09-20,67.75,67.75,70.0,66.0,69.5,16167,2021-09-20
2021-09-27,79.1500015258789,79.1500015258789,79.1500015258789,67.0,68.05000305175781,551208,2021-09-27
2021-10-04,75.25,75.25,83.0999984741211,74.44999694824219,83.0999984741211,70869,2021-10-04
2021-10-11,74.4000015258789,74.4000015258789,78.1500015258789,72.19999694824219,76.05000305175781,10237,2021-10-11
2021-10-18,71.4000015258789,71.4000015258789,76.0,67.05000305175781,74.4000015258789,6989,2021-10-18
2021-10-25,64.75,64.75,72.44999694824219,64.5999984741211,67.8499984741211,3332,2021-10-25
2021-11-01,65.05000305175781,65.05000305175781,66.5999984741211,61.54999923706055,64.75,2677,2021-11-01
2021-11-08,67.5999984741211,67.5999984741211,69.80000305175781,63.0,66.0,15333,2021-11-08
2021-11-15,66.5999984741211,66.5999984741211,69.4000015258789,62.95000076293945,64.55000305175781,2608,2021-11-15
2021-11-22,63.599998474121094,63.599998474121094,68.94999694824219,63.29999923706055,68.94999694824219,2340,2021-11-22
2021-11-29,63.79999923706055,63.79999923706055,65.0,59.650001525878906,61.0,5608,2021-11-29
2021-12-06,80.80000305175781,80.80000305175781,81.25,60.70000076293945,62.54999923706055,49250,2021-12-06
2021-12-13,75.0999984741211,75.0999984741211,84.0,74.30000305175781,82.80000305175781,12749,2021-12-13
2021-12-20,76.05000305175781,76.05000305175781,79.25,68.0999984741211,74.9000015258789,9125,2021-12-20
2021-12-27,81.19999694824219,81.19999694824219,81.75,73.0999984741211,76.05000305175781,18154,2021-12-27
2022-01-03,89.44999694824219,89.44999694824219,93.4000015258789,82.05000305175781,85.0,29520,2022-01-03
2022-01-10,81.6500015258789,81.6500015258789,91.19999694824219,80.05000305175781,91.19999694824219,19383,2022-01-10
2022-01-17,79.44999694824219,79.44999694824219,85.4000015258789,78.5999984741211,83.8499984741211,10176,2022-01-17
2022-01-24,75.80000305175781,75.80000305175781,79.75,70.55000305175781,79.44999694824219,9101,2022-01-24
2022-01-31,75.44999694824219,75.44999694824219,78.5,72.4000015258789,75.80000305175781,4235,2022-01-31
2022-02-07,68.80000305175781,68.80000305175781,77.94999694824219,66.4000015258789,77.94999694824219,8961,2022-02-07
2022-02-14,70.55000305175781,70.55000305175781,72.44999694824219,66.05000305175781,68.80000305175781,4313,2022-02-14
2022-02-21,62.150001525878906,62.150001525878906,72.0,60.5,72.0,7309,2022-02-21
2022-02-28,64.6500015258789,64.6500015258789,65.6500015258789,59.599998474121094,64.80000305175781,3288,2022-02-28
2022-03-07,70.55000305175781,70.55000305175781,72.3499984741211,60.150001525878906,66.8499984741211,6879,2022-03-07
2022-03-14,69.0,69.0,77.55000305175781,68.5,70.55000305175781,3263,2022-03-14
2022-03-21,68.94999694824219,68.94999694824219,72.94999694824219,65.4000015258789,72.4000015258789,7627,2022-03-21
2022-03-28,87.69999694824219,87.69999694824219,87.69999694824219,65.55000305175781,65.55000305175781,27178,2022-03-28
2022-04-04,111.44999694824219,111.44999694824219,111.44999694824219,92.05000305175781,92.05000305175781,82668,2022-04-04
2022-04-11,119.4000015258789,119.4000015258789,128.0,105.9000015258789,116.94999694824219,69380,2022-04-11
2022-04-18,121.69999694824219,121.69999694824219,138.0,113.44999694824219,113.44999694824219,87885,2022-04-18
2022-04-25,130.35000610351562,130.35000610351562,139.0,123.0,126.94999694824219,51332,2022-04-25
2022-05-02,138.0500030517578,138.0500030517578,149.0,124.0999984741211,130.5,35747,2022-05-02
2022-05-09,108.30000305175781,108.30000305175781,136.9499969482422,108.30000305175781,136.9499969482422,24121,2022-05-09
2022-05-16,127.3499984741211,127.3499984741211,128.14999389648438,108.0,108.0,15436,2022-05-16
2022-05-23,113.5,113.5,127.30000305175781,110.0999984741211,127.30000305175781,1694,2022-05-23
2022-05-30,119.0,119.0,123.0,108.0,113.5,1755,2022-05-30
2022-06-06,111.80000305175781,111.80000305175781,122.0,111.69999694824219,119.0,4233,2022-06-06
2022-06-13,95.1500015258789,95.1500015258789,115.0,95.1500015258789,111.8499984741211,9452,2022-06-13
2022-06-20,96.69999694824219,96.69999694824219,99.5999984741211,90.5,95.0999984741211,2971,2022-06-20
2022-06-27,94.9000015258789,94.9000015258789,101.80000305175781,88.1500015258789,92.55000305175781,2180,2022-06-27
2022-07-04,81.30000305175781,81.30000305175781,95.19999694824219,80.0,95.0,4456,2022-07-04
2022-07-11,84.0999984741211,84.0999984741211,88.19999694824219,78.30000305175781,84.55000305175781,5474,2022-07-11
2022-07-18,78.94999694824219,78.94999694824219,85.80000305175781,75.3499984741211,82.30000305175781,7648,2022-07-18
2022-07-25,78.5999984741211,78.5999984741211,79.9000015258789,73.55000305175781,75.80000305175781,7536,2022-07-25
2022-08-01,74.6500015258789,74.6500015258789,82.0,72.4000015258789,78.80000305175781,6324,2022-08-01
2022-08-08,73.3499984741211,73.3499984741211,79.80000305175781,68.30000305175781,79.75,3111,2022-08-08
2022-08-15,72.5,72.5,77.0,70.25,73.3499984741211,6979,2022-08-15
2022-08-22,69.55000305175781,69.55000305175781,73.94999694824219,68.0,73.05000305175781,6889,2022-08-22
2022-08-29,70.3499984741211,70.3499984741211,74.0,67.25,74.0,13947,2022-08-29
2022-09-05,82.1500015258789,82.1500015258789,82.8499984741211,66.55000305175781,74.0,54634,2022-09-05
2022-09-12,71.25,71.25,83.80000305175781,69.75,81.0,73756,2022-09-12
2022-09-19,70.6500015258789,70.6500015258789,73.80000305175781,69.8499984741211,71.75,25541,2022-09-19
2022-09-26,68.30000305175781,68.30000305175781,71.94999694824219,67.55000305175781,71.0,4112,2022-09-26
2022-10-03,71.75,71.75,74.5,67.1500015258789,70.9000015258789,7156,2022-10-03
2022-10-10,76.8499984741211,76.8499984741211,87.8499984741211,68.5,72.9000015258789,163163,2022-10-10
2022-10-17,77.0,77.0,83.0,72.25,80.0,13629,2022-10-17
2022-10-24,76.1500015258789,76.1500015258789,80.0,74.0,80.0,6206,2022-10-24
2022-10-31,82.5,82.5,92.44999694824219,73.5999984741211,75.25,150770,2022-10-31
2022-11-07,83.9000015258789,83.9000015258789,94.94999694824219,80.05000305175781,84.94999694824219,124796,2022-11-07
2022-11-14,81.69999694824219,81.69999694824219,87.94999694824219,78.0,83.94999694824219,22388,2022-11-14
2022-11-21,89.4000015258789,89.4000015258789,92.0,77.4000015258789,89.94999694824219,198059,2022-11-21
2022-11-28,85.5999984741211,85.5999984741211,93.55000305175781,83.55000305175781,90.80000305175781,156318,2022-11-28
2022-12-05,89.44999694824219,89.44999694824219,90.5,81.69999694824219,86.30000305175781,42248,2022-12-05
2022-12-12,87.5,87.5,91.5,86.30000305175781,91.5,16393,2022-12-12
2022-12-19,76.05000305175781,76.05000305175781,87.8499984741211,76.0,87.5,24018,2022-12-19
2022-12-26,84.75,84.75,91.69999694824219,74.0,74.05000305175781,132002,2022-12-26
2023-01-02,81.1500015258789,81.1500015258789,86.0,78.0,86.0,32499,2023-01-02
2023-01-09,92.05000305175781,92.05000305175781,94.5,81.55000305175781,82.94999694824219,135573,2023-01-09
2023-01-16,105.44999694824219,105.44999694824219,122.4000015258789,97.3499984741211,97.8499984741211,882462,2023-01-16
2023-01-23,92.5,92.5,106.5999984741211,91.30000305175781,106.5999984741211,59679,2023-01-23
2023-01-30,95.1500015258789,95.1500015258789,100.5999984741211,82.55000305175781,92.44999694824219,224293,2023-01-30
2023-02-06,90.25,90.25,102.80000305175781,87.4000015258789,93.9000015258789,83750,2023-02-06
2023-02-13,93.05000305175781,93.05000305175781,99.80000305175781,90.0999984741211,90.0999984741211,74570,2023-02-13
2023-02-20,92.9000015258789,92.9000015258789,97.3499984741211,90.19999694824219,93.55000305175781,147056,2023-02-20
2023-02-27,89.9000015258789,89.9000015258789,93.5,87.05000305175781,92.9000015258789,110626,2023-02-27
2023-03-06,89.5999984741211,89.5999984741211,92.94999694824219,88.30000305175781,90.0999984741211,23029,2023-03-06
2023-03-13,91.0999984741211,91.0999984741211,94.44999694824219,85.30000305175781,92.0,41246,2023-03-13
2023-03-20,85.75,85.75,93.8499984741211,82.19999694824219,91.0999984741211,53617,2023-03-20
2023-03-27,84.44999694824219,84.44999694824219,91.9000015258789,82.1500015258789,86.0999984741211,52740,2023-03-27
2023-04-03,87.4000015258789,87.4000015258789,89.94999694824219,83.69999694824219,85.5,29827,2023-04-03
2023-04-10,87.0,87.0,89.5,85.30000305175781,87.3499984741211,28562,2023-04-10
2023-04-17,86.0999984741211,86.0999984741211,88.75,83.0,87.9000015258789,31220,2023-04-17
2023-04-24,81.94999694824219,81.94999694824219,89.4000015258789,78.0999984741211,86.0999984741211,51172,2023-04-24
2023-05-01,82.5,82.5,84.30000305175781,80.25,81.94999694824219,24779,2023-05-01
2023-05-08,94.30000305175781,94.30000305175781,106.8499984741211,80.9000015258789,82.55000305175781,703329,2023-05-08
2023-05-15,87.1500015258789,87.1500015258789,95.69999694824219,86.25,93.05000305175781,87346,2023-05-15
2023-05-22,96.5,96.5,106.0,86.9000015258789,89.44999694824219,209511,2023-05-22
2023-05-29,96.6500015258789,96.6500015258789,97.94999694824219,91.0999984741211,94.44999694824219,428923,2023-05-29
2023-06-05,112.9000015258789,112.9000015258789,117.80000305175781,97.19999694824219,98.5,894809,2023-06-05
2023-06-12,111.5,111.5,119.80000305175781,108.19999694824219,113.9000015258789,268874,2023-06-12
2023-06-19,116.1500015258789,116.1500015258789,123.19999694824219,107.05000305175781,112.94999694824219,424510,2023-06-19
2023-06-26,113.0,113.0,117.8499984741211,112.0999984741211,116.8499984741211,145047,2023-06-26
