Date,Adj Close_NAVKARCORP.NS,Close_NAVKARCORP.NS,High_NAVKARCORP.NS,Low_NAVKARCORP.NS,Open_NAVKARCORP.NS,Volume_NAVKARCORP.NS,Date
2020-12-14,41.04999923706055,41.04999923706055,43.349998474121094,35.900001525878906,40.849998474121094,7833633,2020-12-14
2020-12-21,38.150001525878906,38.150001525878906,42.900001525878906,35.5,41.650001525878906,4585879,2020-12-21
2020-12-28,42.599998474121094,42.599998474121094,43.79999923706055,38.29999923706055,38.849998474121094,12911323,2020-12-28
2021-01-04,46.20000076293945,46.20000076293945,49.5,43.29999923706055,43.650001525878906,11873347,2021-01-04
2021-01-11,42.75,42.75,47.20000076293945,42.25,46.650001525878906,2836996,2021-01-11
2021-01-18,41.900001525878906,41.900001525878906,45.70000076293945,41.400001525878906,43.79999923706055,2554590,2021-01-18
2021-01-25,40.29999923706055,40.29999923706055,42.79999923706055,38.75,42.150001525878906,1442570,2021-01-25
2021-02-01,40.25,40.25,43.5,39.400001525878906,40.900001525878906,2709275,2021-02-01
2021-02-08,38.900001525878906,38.900001525878906,40.79999923706055,38.29999923706055,40.79999923706055,2071453,2021-02-08
2021-02-15,39.5,39.5,41.79999923706055,38.150001525878906,38.70000076293945,4995026,2021-02-15
2021-02-22,39.400001525878906,39.400001525878906,41.0,36.0,39.400001525878906,4757782,2021-02-22
2021-03-01,41.54999923706055,41.54999923706055,44.599998474121094,39.400001525878906,40.45000076293945,6074379,2021-03-01
2021-03-08,42.75,42.75,44.900001525878906,41.70000076293945,41.79999923706055,5201211,2021-03-08
2021-03-15,37.70000076293945,37.70000076293945,43.79999923706055,35.70000076293945,42.79999923706055,4677570,2021-03-15
2021-03-22,33.04999923706055,33.04999923706055,38.95000076293945,32.150001525878906,38.0,2915082,2021-03-22
2021-03-29,31.899999618530273,31.899999618530273,34.70000076293945,30.5,33.04999923706055,3353820,2021-03-29
2021-04-05,35.349998474121094,35.349998474121094,38.25,30.299999237060547,31.850000381469727,5355009,2021-04-05
2021-04-12,32.79999923706055,32.79999923706055,34.20000076293945,32.5,34.099998474121094,1230322,2021-04-12
2021-04-19,34.5,34.5,38.79999923706055,31.0,32.099998474121094,6005722,2021-04-19
2021-04-26,34.0,34.0,35.70000076293945,33.79999923706055,34.95000076293945,2039951,2021-04-26
2021-05-03,35.79999923706055,35.79999923706055,37.400001525878906,32.75,34.29999923706055,4644221,2021-05-03
2021-05-10,35.54999923706055,35.54999923706055,37.5,34.70000076293945,36.20000076293945,3037782,2021-05-10
2021-05-17,41.650001525878906,41.650001525878906,44.849998474121094,35.099998474121094,36.20000076293945,21730437,2021-05-17
2021-05-24,41.29999923706055,41.29999923706055,48.20000076293945,40.79999923706055,41.95000076293945,16975288,2021-05-24
2021-05-31,41.29999923706055,41.29999923706055,42.400001525878906,37.79999923706055,41.29999923706055,7720092,2021-05-31
2021-06-07,43.0,43.0,44.5,40.900001525878906,41.599998474121094,7634030,2021-06-07
2021-06-14,40.25,40.25,43.5,39.25,43.0,4143822,2021-06-14
2021-06-21,41.20000076293945,41.20000076293945,42.29999923706055,39.099998474121094,39.900001525878906,3277558,2021-06-21
2021-06-28,40.45000076293945,40.45000076293945,43.099998474121094,40.349998474121094,41.5,2846034,2021-06-28
2021-07-05,44.400001525878906,44.400001525878906,44.900001525878906,40.599998474121094,40.79999923706055,7221494,2021-07-05
2021-07-12,51.849998474121094,51.849998474121094,53.70000076293945,44.599998474121094,45.20000076293945,28770070,2021-07-12
2021-07-19,51.150001525878906,51.150001525878906,54.75,50.0,51.95000076293945,8189794,2021-07-19
2021-07-26,49.45000076293945,49.45000076293945,52.29999923706055,46.25,51.650001525878906,5761934,2021-07-26
2021-08-02,49.70000076293945,49.70000076293945,51.900001525878906,44.650001525878906,49.849998474121094,8925431,2021-08-02
2021-08-09,44.650001525878906,44.650001525878906,50.20000076293945,42.54999923706055,50.20000076293945,4524578,2021-08-09
2021-08-16,41.79999923706055,41.79999923706055,45.0,41.25,44.650001525878906,1689210,2021-08-16
2021-08-23,42.150001525878906,42.150001525878906,42.599998474121094,36.70000076293945,42.349998474121094,2389700,2021-08-23
2021-08-30,44.900001525878906,44.900001525878906,45.650001525878906,41.650001525878906,41.650001525878906,3158849,2021-08-30
2021-09-06,43.04999923706055,43.04999923706055,45.79999923706055,42.29999923706055,45.0,1643920,2021-09-06
2021-09-13,42.79999923706055,42.79999923706055,45.5,42.29999923706055,43.5,2064320,2021-09-13
2021-09-20,41.5,41.5,44.04999923706055,33.0,42.0,2908042,2021-09-20
2021-09-27,41.45000076293945,41.45000076293945,42.79999923706055,41.0,41.79999923706055,1755518,2021-09-27
2021-10-04,42.95000076293945,42.95000076293945,45.099998474121094,41.400001525878906,41.45000076293945,3260400,2021-10-04
2021-10-11,42.70000076293945,42.70000076293945,44.54999923706055,42.0,43.29999923706055,1626219,2021-10-11
2021-10-18,40.0,40.0,43.900001525878906,39.599998474121094,43.099998474121094,2128922,2021-10-18
2021-10-25,40.650001525878906,40.650001525878906,44.29999923706055,39.400001525878906,40.04999923706055,3414762,2021-10-25
2021-11-01,43.650001525878906,43.650001525878906,45.650001525878906,41.0,41.5,2806805,2021-11-01
2021-11-08,45.75,45.75,49.400001525878906,43.349998474121094,43.79999923706055,5146474,2021-11-08
2021-11-15,40.70000076293945,40.70000076293945,45.70000076293945,39.70000076293945,45.70000076293945,3006502,2021-11-15
2021-11-22,40.20000076293945,40.20000076293945,42.099998474121094,38.599998474121094,40.849998474121094,1967490,2021-11-22
2021-11-29,40.45000076293945,40.45000076293945,42.900001525878906,38.349998474121094,40.0,1495601,2021-11-29
2021-12-06,41.900001525878906,41.900001525878906,43.400001525878906,39.150001525878906,40.900001525878906,1491122,2021-12-06
2021-12-13,40.04999923706055,40.04999923706055,43.79999923706055,40.0,43.0,1994205,2021-12-13
2021-12-20,39.79999923706055,39.79999923706055,41.400001525878906,37.5,39.79999923706055,2090488,2021-12-20
2021-12-27,42.45000076293945,42.45000076293945,43.20000076293945,39.0,39.79999923706055,2430244,2021-12-27
2022-01-03,43.900001525878906,43.900001525878906,44.849998474121094,41.79999923706055,42.599998474121094,3316758,2022-01-03
2022-01-10,44.650001525878906,44.650001525878906,47.099998474121094,43.79999923706055,44.5,3832808,2022-01-10
2022-01-17,45.04999923706055,45.04999923706055,47.75,44.0,44.75,4222961,2022-01-17
2022-01-24,43.79999923706055,43.79999923706055,46.0,41.349998474121094,45.349998474121094,1685197,2022-01-24
2022-01-31,45.20000076293945,45.20000076293945,46.400001525878906,43.849998474121094,43.849998474121094,2051671,2022-01-31
2022-02-07,41.0,41.0,45.75,40.70000076293945,45.150001525878906,2017310,2022-02-07
2022-02-14,35.54999923706055,35.54999923706055,40.20000076293945,35.0,40.150001525878906,3950992,2022-02-14
2022-02-21,33.5,33.5,35.95000076293945,30.100000381469727,35.29999923706055,2218420,2022-02-21
2022-02-28,34.20000076293945,34.20000076293945,35.5,32.599998474121094,33.5,902710,2022-02-28
2022-03-07,35.95000076293945,35.95000076293945,36.900001525878906,32.900001525878906,34.20000076293945,1875686,2022-03-07
2022-03-14,35.25,35.25,36.25,34.75,36.0,1099952,2022-03-14
2022-03-21,33.54999923706055,33.54999923706055,36.099998474121094,33.349998474121094,35.25,1534344,2022-03-21
2022-03-28,34.29999923706055,34.29999923706055,34.5,31.450000762939453,33.20000076293945,2461969,2022-03-28
2022-04-04,37.79999923706055,37.79999923706055,39.70000076293945,34.5,35.0,6501078,2022-04-04
2022-04-11,40.599998474121094,40.599998474121094,42.650001525878906,36.099998474121094,37.95000076293945,5882960,2022-04-11
2022-04-18,56.95000076293945,56.95000076293945,57.5,40.0,40.75,39571303,2022-04-18
2022-04-25,64.1500015258789,64.1500015258789,72.5999984741211,56.0,56.79999923706055,34331112,2022-04-25
2022-05-02,55.79999923706055,55.79999923706055,61.79999923706055,55.79999923706055,60.95000076293945,11415378,2022-05-02
2022-05-09,45.20000076293945,45.20000076293945,57.29999923706055,45.150001525878906,53.04999923706055,11486399,2022-05-09
2022-05-16,51.5,51.5,52.29999923706055,43.75,45.0,4317217,2022-05-16
2022-05-23,46.0,46.0,54.04999923706055,44.29999923706055,54.04999923706055,4766029,2022-05-23
2022-05-30,51.150001525878906,51.150001525878906,53.400001525878906,46.54999923706055,46.75,5650353,2022-05-30
2022-06-06,60.099998474121094,60.099998474121094,61.70000076293945,47.099998474121094,50.45000076293945,14933576,2022-06-06
2022-06-13,48.400001525878906,48.400001525878906,61.150001525878906,47.900001525878906,57.400001525878906,21720657,2022-06-13
2022-06-20,47.150001525878906,47.150001525878906,50.0,42.95000076293945,48.5,10180322,2022-06-20
2022-06-27,51.75,51.75,55.0,47.349998474121094,47.54999923706055,15305602,2022-06-27
2022-07-04,56.0,56.0,57.849998474121094,51.900001525878906,52.349998474121094,14923789,2022-07-04
2022-07-11,62.400001525878906,62.400001525878906,68.4000015258789,55.150001525878906,55.900001525878906,35347803,2022-07-11
2022-07-18,80.55000305175781,80.55000305175781,84.1500015258789,61.400001525878906,62.79999923706055,30735939,2022-07-18
2022-07-25,74.69999694824219,74.69999694824219,82.80000305175781,71.55000305175781,79.30000305175781,16289189,2022-07-25
2022-08-01,72.4000015258789,72.4000015258789,79.8499984741211,71.25,75.6500015258789,6629279,2022-08-01
2022-08-08,84.80000305175781,84.80000305175781,87.4000015258789,71.5999984741211,72.5,16992575,2022-08-08
2022-08-15,68.25,68.25,90.1500015258789,67.80000305175781,84.80000305175781,31647985,2022-08-15
2022-08-22,64.30000305175781,64.30000305175781,68.44999694824219,61.650001525878906,68.44999694824219,9797212,2022-08-22
2022-08-29,62.95000076293945,62.95000076293945,65.0,61.25,61.25,3000968,2022-08-29
2022-09-05,63.349998474121094,63.349998474121094,66.69999694824219,60.849998474121094,61.099998474121094,5943845,2022-09-05
2022-09-12,66.69999694824219,66.69999694824219,69.5,62.45000076293945,63.79999923706055,9156024,2022-09-12
2022-09-19,58.150001525878906,58.150001525878906,67.75,57.599998474121094,67.3499984741211,5395424,2022-09-19
2022-09-26,56.849998474121094,56.849998474121094,59.04999923706055,54.400001525878906,57.95000076293945,4421712,2022-09-26
2022-10-03,57.70000076293945,57.70000076293945,58.0,53.79999923706055,56.75,3915265,2022-10-03
2022-10-10,58.150001525878906,58.150001525878906,61.75,56.0,57.599998474121094,4875293,2022-10-10
2022-10-17,55.95000076293945,55.95000076293945,60.70000076293945,55.5,58.20000076293945,2343985,2022-10-17
2022-10-24,55.349998474121094,55.349998474121094,57.29999923706055,54.849998474121094,56.5,1035988,2022-10-24
2022-10-31,56.70000076293945,56.70000076293945,57.5,53.099998474121094,55.95000076293945,2392749,2022-10-31
2022-11-07,55.29999923706055,55.29999923706055,58.25,54.95000076293945,57.099998474121094,1887540,2022-11-07
2022-11-14,54.45000076293945,54.45000076293945,56.599998474121094,54.099998474121094,55.5,1685953,2022-11-14
2022-11-21,55.5,55.5,56.400001525878906,53.45000076293945,54.849998474121094,2012836,2022-11-21
2022-11-28,56.0,56.0,59.79999923706055,55.54999923706055,56.0,3107066,2022-11-28
2022-12-05,66.75,66.75,69.69999694824219,56.25,56.400001525878906,16109839,2022-12-05
2022-12-12,62.95000076293945,62.95000076293945,68.5999984741211,62.70000076293945,66.55000305175781,4990965,2022-12-12
2022-12-19,53.04999923706055,53.04999923706055,66.9000015258789,51.70000076293945,63.45000076293945,4847022,2022-12-19
2022-12-26,63.150001525878906,63.150001525878906,64.19999694824219,53.75,54.29999923706055,5630303,2022-12-26
2023-01-02,62.75,62.75,67.5,61.400001525878906,63.400001525878906,4306830,2023-01-02
2023-01-09,62.75,62.75,64.69999694824219,61.70000076293945,63.150001525878906,1894355,2023-01-09
2023-01-16,62.75,62.75,66.69999694824219,60.54999923706055,63.04999923706055,3901327,2023-01-16
2023-01-23,59.20000076293945,59.20000076293945,65.19999694824219,56.75,63.400001525878906,2387954,2023-01-23
2023-01-30,59.5,59.5,62.650001525878906,55.900001525878906,59.0,3725416,2023-01-30
2023-02-06,60.099998474121094,60.099998474121094,61.0,57.95000076293945,59.5,1881922,2023-02-06
2023-02-13,55.099998474121094,55.099998474121094,60.20000076293945,53.599998474121094,60.099998474121094,2592639,2023-02-13
2023-02-20,52.25,52.25,55.900001525878906,52.0,54.5,1051137,2023-02-20
2023-02-27,52.95000076293945,52.95000076293945,53.45000076293945,48.5,52.29999923706055,2359224,2023-02-27
2023-03-06,52.349998474121094,52.349998474121094,54.79999923706055,51.900001525878906,53.20000076293945,1734706,2023-03-06
2023-03-13,48.45000076293945,48.45000076293945,53.0,47.0,52.5,1962201,2023-03-13
2023-03-20,44.849998474121094,44.849998474121094,49.25,44.5,48.650001525878906,1493482,2023-03-20
2023-03-27,52.900001525878906,52.900001525878906,60.5,44.349998474121094,44.54999923706055,19688059,2023-03-27
2023-04-03,56.099998474121094,56.099998474121094,57.5,52.75,53.29999923706055,2571017,2023-04-03
2023-04-10,54.54999923706055,54.54999923706055,57.0,53.79999923706055,56.25,1335976,2023-04-10
2023-04-17,54.5,54.5,56.79999923706055,53.900001525878906,54.79999923706055,1456337,2023-04-17
2023-04-24,55.75,55.75,56.900001525878906,53.5,54.650001525878906,2143620,2023-04-24
2023-05-01,57.349998474121094,57.349998474121094,59.349998474121094,55.400001525878906,55.75,2435383,2023-05-01
2023-05-08,57.20000076293945,57.20000076293945,59.5,56.349998474121094,57.70000076293945,1665584,2023-05-08
2023-05-15,56.95000076293945,56.95000076293945,57.849998474121094,55.20000076293945,57.5,1304126,2023-05-15
2023-05-22,63.0,63.0,64.0,55.650001525878906,57.099998474121094,6748262,2023-05-22
2023-05-29,56.650001525878906,56.650001525878906,64.5999984741211,54.70000076293945,63.45000076293945,6796740,2023-05-29
2023-06-05,56.29999923706055,56.29999923706055,58.29999923706055,55.349998474121094,57.04999923706055,2425501,2023-06-05
2023-06-12,56.150001525878906,56.150001525878906,57.349998474121094,55.349998474121094,56.54999923706055,2275078,2023-06-12
2023-06-19,55.0,55.0,56.75,53.599998474121094,56.70000076293945,1893647,2023-06-19
2023-06-26,54.95000076293945,54.95000076293945,55.70000076293945,54.099998474121094,54.5,1042280,2023-06-26
2023-07-03,57.349998474121094,57.349998474121094,58.849998474121094,54.5,55.0,3160056,2023-07-03
2023-07-10,59.29999923706055,59.29999923706055,59.95000076293945,55.70000076293945,57.650001525878906,4027618,2023-07-10
2023-07-17,59.5,59.5,62.599998474121094,58.650001525878906,59.45000076293945,5527039,2023-07-17
2023-07-24,59.75,59.75,65.25,59.400001525878906,59.900001525878906,3038143,2023-07-24
2023-07-31,66.94999694824219,66.94999694824219,67.94999694824219,59.29999923706055,60.0,7587508,2023-07-31
2023-08-07,60.25,60.25,71.44999694824219,59.900001525878906,67.4000015258789,11910034,2023-08-07
2023-08-14,59.54999923706055,59.54999923706055,61.54999923706055,58.20000076293945,60.25,2374002,2023-08-14
2023-08-21,59.20000076293945,59.20000076293945,62.0,58.79999923706055,59.79999923706055,2231658,2023-08-21
2023-08-28,58.79999923706055,58.79999923706055,60.349998474121094,57.5,59.29999923706055,2563610,2023-08-28
2023-09-04,62.20000076293945,62.20000076293945,64.19999694824219,58.79999923706055,59.25,6229905,2023-09-04
2023-09-11,60.25,60.25,63.849998474121094,56.0,62.54999923706055,3846984,2023-09-11
2023-09-18,59.25,59.25,60.75,58.25,60.29999923706055,1346450,2023-09-18
2023-09-25,60.20000076293945,60.20000076293945,62.599998474121094,59.25,59.25,2399476,2023-09-25
2023-10-02,60.0,60.0,61.20000076293945,58.0,60.20000076293945,1136174,2023-10-02
2023-10-09,61.099998474121094,61.099998474121094,63.0,57.349998474121094,59.349998474121094,3098848,2023-10-09
2023-10-16,62.79999923706055,62.79999923706055,65.8499984741211,61.099998474121094,61.5,6088379,2023-10-16
2023-10-23,59.04999923706055,59.04999923706055,63.5,55.650001525878906,63.20000076293945,2911020,2023-10-23
2023-10-30,61.25,61.25,62.400001525878906,58.150001525878906,59.5,2197413,2023-10-30
2023-11-06,57.650001525878906,57.650001525878906,59.70000076293945,57.5,58.95000076293945,2261513,2023-11-06
2023-11-13,62.849998474121094,62.849998474121094,63.25,58.099998474121094,58.900001525878906,2954224,2023-11-13
2023-11-20,71.05000305175781,71.05000305175781,73.5999984741211,61.95000076293945,63.0,20690928,2023-11-20
2023-11-27,94.3499984741211,94.3499984741211,97.0,71.05000305175781,71.05000305175781,50843010,2023-11-27
2023-12-04,95.0999984741211,95.0999984741211,101.19999694824219,85.80000305175781,95.0,15070558,2023-12-04
2023-12-11,92.4000015258789,92.4000015258789,99.5,90.25,95.0999984741211,4211095,2023-12-11
2023-12-18,104.25,104.25,107.9000015258789,90.0,90.25,14049996,2023-12-18
2023-12-25,102.1500015258789,102.1500015258789,107.0,97.5999984741211,104.25,5155301,2023-12-25
2024-01-01,110.1500015258789,110.1500015258789,112.4000015258789,98.0,101.05000305175781,9821104,2024-01-01
2024-01-08,121.69999694824219,121.69999694824219,123.0,110.0999984741211,111.80000305175781,15816276,2024-01-08
2024-01-15,116.0999984741211,116.0999984741211,124.9000015258789,107.1500015258789,122.0,19319732,2024-01-15
2024-01-22,113.0,113.0,117.25,101.0,116.0999984741211,10752747,2024-01-22
2024-01-29,110.05000305175781,110.05000305175781,116.19999694824219,108.0,114.69999694824219,7345155,2024-01-29
2024-02-05,116.05000305175781,116.05000305175781,122.69999694824219,107.5,110.80000305175781,16144184,2024-02-05
2024-02-12,118.9000015258789,118.9000015258789,121.4000015258789,103.4000015258789,116.80000305175781,14744979,2024-02-12
2024-02-19,113.0,113.0,125.55000305175781,110.30000305175781,120.5,25949866,2024-02-19
2024-02-26,108.0,108.0,115.0,105.9000015258789,114.9000015258789,5094985,2024-02-26
2024-03-04,99.25,99.25,110.9000015258789,96.0,108.69999694824219,4139574,2024-03-04
2024-03-11,87.69999694824219,87.69999694824219,101.0,76.05000305175781,99.94999694824219,11365095,2024-03-11
2024-03-18,97.30000305175781,97.30000305175781,107.25,88.69999694824219,88.94999694824219,17532312,2024-03-18
2024-03-25,91.80000305175781,91.80000305175781,98.0999984741211,91.0999984741211,97.30000305175781,3598226,2024-03-25
2024-04-01,101.94999694824219,101.94999694824219,107.4000015258789,93.4000015258789,93.4000015258789,7436609,2024-04-01
2024-04-08,100.75,100.75,107.0,97.75,102.80000305175781,6799566,2024-04-08
2024-04-15,107.69999694824219,107.69999694824219,110.0,96.25,99.0999984741211,8837006,2024-04-15
2024-04-22,106.55000305175781,106.55000305175781,112.0,105.55000305175781,108.69999694824219,5064095,2024-04-22
2024-04-29,107.19999694824219,107.19999694824219,111.80000305175781,103.19999694824219,107.0999984741211,7899360,2024-04-29
2024-05-06,100.3499984741211,100.3499984741211,108.4000015258789,95.1500015258789,108.4000015258789,2991871,2024-05-06
2024-05-13,101.30000305175781,101.30000305175781,107.5999984741211,97.0999984741211,100.25,3506819,2024-05-13
2024-05-20,100.5999984741211,100.5999984741211,105.1500015258789,100.19999694824219,101.55000305175781,2082722,2024-05-20
2024-05-27,98.19999694824219,98.19999694824219,101.5999984741211,96.75,101.4000015258789,1457774,2024-05-27
2024-06-03,93.05000305175781,93.05000305175781,104.80000305175781,77.6500015258789,102.0,4202063,2024-06-03
2024-06-10,102.4800033569336,102.4800033569336,108.25,94.75,94.75,8666735,2024-06-10
2024-06-17,114.62000274658203,114.62000274658203,118.3499984741211,101.5,102.4800033569336,12214532,2024-06-17
2024-06-24,111.69999694824219,111.69999694824219,122.0,108.05000305175781,113.0,21952070,2024-06-24
2024-07-01,115.20999908447266,115.20999908447266,119.0,107.75,112.4000015258789,12349028,2024-07-01
2024-07-08,117.5,117.5,130.77000427246094,113.0199966430664,115.4000015258789,23028763,2024-07-08
2024-07-15,128.99000549316406,128.99000549316406,130.75,114.81999969482422,117.9000015258789,13533302,2024-07-15
2024-07-22,148.10000610351562,148.10000610351562,154.89999389648438,128.10000610351562,135.35000610351562,27026981,2024-07-22
2024-07-29,142.00999450683594,142.00999450683594,156.99000549316406,137.39999389648438,150.0,6285223,2024-07-29
2024-08-05,136.25999450683594,136.25999450683594,143.60000610351562,130.0,135.0,6512446,2024-08-05
2024-08-12,135.55999755859375,135.55999755859375,143.33999633789062,129.47999572753906,136.25999450683594,2904533,2024-08-12
2024-08-19,161.0500030517578,161.0500030517578,163.0,135.0500030517578,135.0500030517578,9822930,2024-08-19
2024-08-26,149.7100067138672,149.7100067138672,164.39999389648438,147.0,162.3000030517578,5990655,2024-08-26
2024-09-02,146.9499969482422,146.9499969482422,156.89999389648438,142.25,150.5,5143153,2024-09-02
2024-09-09,144.50999450683594,144.50999450683594,149.50999450683594,138.14999389648438,145.0,3130738,2024-09-09
2024-09-16,137.47999572753906,137.47999572753906,145.8800048828125,131.14999389648438,143.5,3659727,2024-09-16
2024-09-23,129.9199981689453,129.9199981689453,141.0,129.1999969482422,139.0,2280952,2024-09-23
2024-09-30,130.44000244140625,130.44000244140625,136.5,126.80000305175781,130.8800048828125,1664708,2024-09-30
2024-10-07,125.41999816894531,125.41999816894531,133.10000610351562,120.31999969482422,133.0,2825322,2024-10-07
2024-10-14,136.60000610351562,136.60000610351562,140.0,125.4000015258789,128.49000549316406,6704897,2024-10-14
2024-10-21,116.76000213623047,116.76000213623047,137.5500030517578,108.6500015258789,136.60000610351562,3734430,2024-10-21
2024-10-28,135.35000610351562,135.35000610351562,137.99000549316406,114.20999908447266,116.76000213623047,3883088,2024-10-28
2024-11-04,135.6999969482422,135.6999969482422,144.8000030517578,129.00999450683594,134.0,3515835,2024-11-04
2024-11-11,127.0199966430664,127.0199966430664,139.0,124.30000305175781,135.3800048828125,2142032,2024-11-11
2024-11-18,138.22000122070312,138.22000122070312,143.2899932861328,123.11000061035156,127.19999694824219,2866653,2024-11-18
2024-11-25,149.61000061035156,149.61000061035156,151.1999969482422,131.5,140.0,8776154,2024-11-25
2024-12-02,162.16000366210938,162.16000366210938,164.6999969482422,147.0,147.9199981689453,8059696,2024-12-02
2024-12-09,157.72000122070312,157.72000122070312,169.35000610351562,152.5800018310547,162.00999450683594,4592208,2024-12-09
2024-12-16,157.9600067138672,157.9600067138672,168.30999755859375,155.5,156.0,5227757,2024-12-16
2024-12-23,162.47999572753906,162.47999572753906,166.25,155.10000610351562,159.00999450683594,3728897,2024-12-23
2024-12-30,159.97000122070312,159.97000122070312,176.42999267578125,158.0,163.39999389648438,8398536,2024-12-30
2025-01-06,137.05999755859375,137.05999755859375,159.89999389648438,136.1999969482422,159.0,4231707,2025-01-06
2025-01-13,158.19000244140625,158.19000244140625,161.39999389648438,135.0,135.0,8004325,2025-01-13
2025-01-20,142.83999633789062,142.83999633789062,161.25,141.22999572753906,159.0,2502648,2025-01-20
2025-01-27,123.66000366210938,123.66000366210938,142.47000122070312,117.62999725341797,140.6999969482422,5162035,2025-01-27
2025-02-03,119.94999694824219,119.94999694824219,128.6999969482422,115.5,122.36000061035156,2452166,2025-02-03
2025-02-10,108.44999694824219,108.44999694824219,121.69000244140625,105.91000366210938,119.51000213623047,2880901,2025-02-10
2025-02-17,107.05000305175781,107.05000305175781,113.98999786376953,105.01000213623047,108.01000213623047,2257765,2025-02-17
2025-02-24,93.63999938964844,93.63999938964844,106.80000305175781,92.61000061035156,106.01000213623047,2035897,2025-02-24
2025-03-03,99.52999877929688,99.52999877929688,103.69999694824219,88.0,94.01000213623047,4089554,2025-03-03
2025-03-10,91.54000091552734,91.54000091552734,100.29000091552734,88.61000061035156,99.52999877929688,3168031,2025-03-10
2025-03-17,105.80999755859375,105.80999755859375,106.69999694824219,90.4000015258789,92.44999694824219,4751142,2025-03-17
2025-03-24,103.08999633789062,103.08999633789062,109.80000305175781,95.48999786376953,107.0,6924765,2025-03-24
2025-03-31,95.76000213623047,95.76000213623047,105.79000091552734,94.0999984741211,103.08999633789062,2704841,2025-03-31
2025-04-07,84.86000061035156,84.86000061035156,95.5,80.54000091552734,80.54000091552734,3044871,2025-04-07
2025-04-14,94.9800033569336,94.9800033569336,99.6500015258789,84.86000061035156,84.86000061035156,3362006,2025-04-14
2025-04-21,97.0,97.0,103.41999816894531,91.91999816894531,95.94999694824219,5052175,2025-04-21
2025-04-28,100.69999694824219,100.69999694824219,104.19999694824219,88.41000366210938,93.52999877929688,5179545,2025-04-28
2025-05-05,101.02999877929688,101.02999877929688,110.0,96.26000213623047,101.0,5156934,2025-05-05
2025-05-12,109.9000015258789,109.9000015258789,113.4000015258789,103.33000183105469,103.4000015258789,6637815,2025-05-12
2025-05-19,109.8499984741211,109.8499984741211,113.0,105.11000061035156,109.9000015258789,2756881,2025-05-19
2025-05-26,113.44000244140625,113.44000244140625,119.0,106.83000183105469,110.6500015258789,5809998,2025-05-26
2025-06-02,109.91000366210938,109.91000366210938,114.48999786376953,107.56999969482422,113.44000244140625,2021658,2025-06-02
2025-06-09,112.8499984741211,112.8499984741211,120.75,108.11000061035156,111.4000015258789,4619003,2025-06-09
2025-06-16,109.05000305175781,109.05000305175781,113.69000244140625,107.01000213623047,112.0,1300343,2025-06-16
2025-06-23,111.13999938964844,111.13999938964844,114.0,107.0,107.4000015258789,1472603,2025-06-23
2025-06-30,107.7699966430664,107.7699966430664,112.0,106.4800033569336,110.5,1115125,2025-06-30
