Date,Adj Close_METROPOLIS.NS,Close_METROPOLIS.NS,High_METROPOLIS.NS,Low_METROPOLIS.NS,Open_METROPOLIS.NS,Volume_METROPOLIS.NS,Date
2021-05-24,2492.921142578125,2524.14990234375,2615.0,2283.300048828125,2283.300048828125,1770776,2021-05-24
2021-05-31,2496.32861328125,2527.60009765625,2708.949951171875,2430.800048828125,2524.949951171875,1743789,2021-05-31
2021-06-07,2936.119140625,2972.89990234375,3061.0,2550.0,2550.0,2446515,2021-06-07
2021-06-14,2727.58154296875,2761.75,3098.0,2676.0,2975.0,881573,2021-06-14
2021-06-21,2917.50244140625,2954.050048828125,3008.0,2695.64990234375,2741.0,901447,2021-06-21
2021-06-28,2848.763427734375,2884.449951171875,2960.0,2765.050048828125,2955.0,791872,2021-06-28
2021-07-05,2960.711181640625,2997.800048828125,3144.449951171875,2857.64990234375,2884.85009765625,1590795,2021-07-05
2021-07-12,2798.88818359375,2833.949951171875,3004.39990234375,2785.0,2990.0,831565,2021-07-12
2021-07-19,2795.92529296875,2830.949951171875,2882.14990234375,2770.050048828125,2833.949951171875,489382,2021-07-19
2021-07-26,2809.554443359375,2844.75,3231.800048828125,2767.25,2851.699951171875,1882918,2021-07-26
2021-08-02,2850.886962890625,2886.60009765625,3145.0,2845.0,2880.0,2171223,2021-08-02
2021-08-09,2646.3984375,2679.550048828125,2943.949951171875,2608.800048828125,2930.0,1512316,2021-08-09
2021-08-16,2711.779296875,2745.75,2845.0,2610.0,2689.800048828125,1104684,2021-08-16
2021-08-23,2692.273681640625,2726.0,2777.85009765625,2635.35009765625,2777.800048828125,654772,2021-08-23
2021-08-30,2800.9130859375,2836.0,2926.64990234375,2718.0,2726.0,941857,2021-08-30
2021-09-06,2971.179931640625,3008.39990234375,3049.699951171875,2827.14990234375,2840.0,1001643,2021-09-06
2021-09-13,3106.6826171875,3145.60009765625,3240.0,2981.050048828125,3030.0,1139691,2021-09-13
2021-09-20,3017.598388671875,3055.39990234375,3166.449951171875,2974.0,3129.0,988616,2021-09-20
2021-09-27,2747.0869140625,2781.5,3095.800048828125,2666.0,3059.0,2019755,2021-09-27
2021-10-04,2804.715576171875,2839.85009765625,2903.10009765625,2761.0,2807.0,869816,2021-10-04
2021-10-11,2610.15234375,2642.85009765625,2895.14990234375,2630.0,2844.0,704283,2021-10-11
2021-10-18,2777.456787109375,2812.25,3034.949951171875,2631.10009765625,2700.0,2706123,2021-10-18
2021-10-25,2925.551513671875,2962.199951171875,2977.0,2727.89990234375,2846.550048828125,1867524,2021-10-25
2021-11-01,3008.80859375,3046.5,3100.0,2900.0,2962.199951171875,847910,2021-11-01
2021-11-08,3056.26416015625,3094.550048828125,3210.050048828125,3003.199951171875,3055.050048828125,1324560,2021-11-08
2021-11-15,3107.867919921875,3146.800048828125,3399.0,3085.60009765625,3120.0,2288953,2021-11-15
2021-11-22,3024.51171875,3062.39990234375,3204.699951171875,2932.699951171875,3140.0,1668637,2021-11-22
2021-11-29,3165.248779296875,3204.89990234375,3323.949951171875,3062.39990234375,3070.0,1917581,2021-11-29
2021-12-06,3182.927490234375,3222.800048828125,3374.0,3068.0,3232.550048828125,1805181,2021-12-06
2021-12-13,3220.260009765625,3260.60009765625,3414.949951171875,3182.449951171875,3222.800048828125,1055854,2021-12-13
2021-12-20,3237.641845703125,3278.199951171875,3421.10009765625,3065.39990234375,3226.0,1380074,2021-12-20
2021-12-27,3398.328857421875,3440.89990234375,3579.89990234375,3275.0,3295.0,1395612,2021-12-27
2022-01-03,3228.308837890625,3268.75,3483.60009765625,3235.050048828125,3459.89990234375,721489,2022-01-03
2022-01-10,3015.3271484375,3053.10009765625,3277.0,3006.0,3277.0,754389,2022-01-10
2022-01-17,2625.362060546875,2658.25,3034.550048828125,2645.050048828125,3029.699951171875,1281057,2022-01-17
2022-01-24,2488.822509765625,2520.0,2674.300048828125,2428.25,2629.949951171875,815931,2022-01-24
2022-01-31,2554.697265625,2586.699951171875,2653.0,2380.0,2519.0,1778653,2022-01-31
2022-02-07,2391.689208984375,2421.64990234375,2599.60009765625,2363.75,2588.0,740509,2022-02-07
2022-02-14,1975.749755859375,2000.5,2297.949951171875,1871.0,2259.0,7205065,2022-02-14
2022-02-21,1958.268798828125,1982.800048828125,2144.14990234375,1925.0999755859375,1982.0,2947764,2022-02-21
2022-02-28,1879.763427734375,1895.699951171875,2000.0,1854.0,1975.0,1049358,2022-02-28
2022-03-07,1879.9619140625,1895.9000244140625,1988.800048828125,1804.050048828125,1850.5,859334,2022-03-07
2022-03-14,1979.5672607421875,1996.3499755859375,2053.949951171875,1850.0,1909.9000244140625,982959,2022-03-14
2022-03-21,1977.137939453125,1993.9000244140625,2048.35009765625,1925.0,2008.0,905261,2022-03-21
2022-03-28,2073.421875,2091.0,2110.449951171875,1959.550048828125,2003.9000244140625,968085,2022-03-28
2022-04-04,2454.490966796875,2475.300048828125,2570.60009765625,2100.14990234375,2110.050048828125,3586426,2022-04-04
2022-04-11,2396.928955078125,2417.25,2566.300048828125,2383.60009765625,2480.199951171875,826967,2022-04-11
2022-04-18,2387.707275390625,2407.949951171875,2536.0,2397.199951171875,2420.0,1055712,2022-04-18
2022-04-25,2377.642578125,2397.800048828125,2485.0,2345.89990234375,2383.89990234375,1008464,2022-04-25
2022-05-02,2117.497802734375,2135.449951171875,2365.0,2101.199951171875,2365.0,571777,2022-05-02
2022-05-09,1999.300048828125,2016.25,2148.699951171875,1998.6500244140625,2091.0,392194,2022-05-09
2022-05-16,1727.5538330078125,1742.199951171875,2009.199951171875,1674.5999755859375,1995.050048828125,2384389,2022-05-16
2022-05-23,1651.8953857421875,1665.9000244140625,1825.0,1508.75,1799.0,4433338,2022-05-23
2022-05-30,1630.1795654296875,1644.0,1726.550048828125,1565.0999755859375,1685.0,2328061,2022-05-30
2022-06-06,1572.46875,1585.800048828125,1702.5,1516.0,1654.449951171875,3427099,2022-06-06
2022-06-13,1391.94921875,1403.75,1571.949951171875,1378.050048828125,1570.0,1844847,2022-06-13
2022-06-20,1428.6380615234375,1440.75,1465.0,1388.300048828125,1418.0,1122828,2022-06-20
2022-06-27,1424.2750244140625,1436.3499755859375,1460.5999755859375,1392.0999755859375,1450.0,1213535,2022-06-27
2022-07-04,1432.3565673828125,1444.5,1489.0,1412.300048828125,1440.0,1209268,2022-07-04
2022-07-11,1415.6483154296875,1427.6500244140625,1463.800048828125,1398.4000244140625,1440.0,1058669,2022-07-11
2022-07-18,1536.0772705078125,1549.0999755859375,1572.5,1433.050048828125,1433.050048828125,1399239,2022-07-18
2022-07-25,1564.982177734375,1578.25,1590.0,1466.0999755859375,1558.5,1304984,2022-07-25
2022-08-01,1541.977294921875,1555.050048828125,1632.449951171875,1545.0,1598.0,960435,2022-08-01
2022-08-08,1470.532958984375,1483.0,1579.949951171875,1470.0,1565.300048828125,1192949,2022-08-08
2022-08-15,1403.501220703125,1415.4000244140625,1494.949951171875,1404.300048828125,1483.0,1073887,2022-08-15
2022-08-22,1407.269287109375,1419.199951171875,1431.0,1355.5,1410.0,1552214,2022-08-22
2022-08-29,1391.1063232421875,1402.9000244140625,1456.0,1368.3499755859375,1380.0,780040,2022-08-29
2022-09-05,1472.0699462890625,1484.550048828125,1499.0,1359.1500244140625,1415.699951171875,2258729,2022-09-05
2022-09-12,1351.8392333984375,1363.300048828125,1504.449951171875,1357.25,1492.4000244140625,1341534,2022-09-12
2022-09-19,1447.9742431640625,1460.25,1486.949951171875,1318.050048828125,1377.550048828125,1767945,2022-09-19
2022-09-26,1541.2830810546875,1554.3499755859375,1559.449951171875,1429.300048828125,1449.800048828125,1978214,2022-09-26
2022-10-03,1522.492431640625,1535.4000244140625,1578.050048828125,1509.0,1550.050048828125,788350,2022-10-03
2022-10-10,1569.4444580078125,1582.75,1599.0,1505.0,1532.0,774272,2022-10-10
2022-10-17,1575.3939208984375,1588.75,1609.449951171875,1525.199951171875,1582.75,671386,2022-10-17
2022-10-24,1620.75927734375,1634.5,1688.050048828125,1575.0,1603.3499755859375,776529,2022-10-24
2022-10-31,1733.900146484375,1748.5999755859375,1791.199951171875,1632.4000244140625,1677.699951171875,1291531,2022-10-31
2022-11-07,1590.2181396484375,1603.699951171875,1764.9000244140625,1586.0,1764.9000244140625,701855,2022-11-07
2022-11-14,1433.6951904296875,1445.8499755859375,1640.0,1404.0999755859375,1611.75,3208923,2022-11-14
2022-11-21,1434.091796875,1446.25,1473.949951171875,1416.1500244140625,1442.0,1182559,2022-11-21
2022-11-28,1466.2196044921875,1478.6500244140625,1492.4000244140625,1436.0999755859375,1453.9000244140625,797966,2022-11-28
2022-12-05,1404.9886474609375,1416.9000244140625,1489.800048828125,1408.550048828125,1486.4000244140625,1068575,2022-12-05
2022-12-12,1284.410888671875,1295.300048828125,1419.5,1289.5,1416.949951171875,3363275,2022-12-12
2022-12-19,1308.8040771484375,1319.9000244140625,1398.0,1267.050048828125,1295.0,4004996,2022-12-19
2022-12-26,1316.3402099609375,1327.5,1349.0,1290.0,1331.699951171875,1486847,2022-12-26
2023-01-02,1319.2158203125,1330.4000244140625,1376.75,1292.6500244140625,1325.0,1071768,2023-01-02
2023-01-09,1367.6551513671875,1379.25,1389.949951171875,1332.0,1337.0999755859375,810038,2023-01-09
2023-01-16,1298.7393798828125,1309.75,1395.0,1302.0,1379.5,440361,2023-01-16
2023-01-23,1289.9637451171875,1300.9000244140625,1333.1500244140625,1273.1500244140625,1312.0,452274,2023-01-23
2023-01-30,1213.8590087890625,1224.1500244140625,1352.949951171875,1220.0,1300.9000244140625,801247,2023-01-30
2023-02-06,1275.9327392578125,1286.75,1304.949951171875,1190.4000244140625,1222.0,1165056,2023-02-06
2023-02-13,1336.6678466796875,1348.0,1356.5,1261.0,1261.0,1393218,2023-02-13
2023-02-20,1326.156982421875,1337.4000244140625,1372.0,1321.5999755859375,1350.0,706014,2023-02-20
2023-02-27,1308.783935546875,1312.050048828125,1356.0,1298.949951171875,1331.0,591832,2023-02-27
2023-03-06,1237.51171875,1240.5999755859375,1320.0,1235.4000244140625,1312.1500244140625,547102,2023-03-06
2023-03-13,1269.53173828125,1272.699951171875,1297.0999755859375,1206.449951171875,1240.0,713356,2023-03-13
2023-03-20,1200.4044189453125,1203.4000244140625,1311.0,1200.0,1296.949951171875,657721,2023-03-20
2023-03-27,1245.192626953125,1248.300048828125,1253.5,1171.3499755859375,1205.0,898048,2023-03-27
2023-04-03,1237.012939453125,1240.0999755859375,1274.6500244140625,1231.449951171875,1262.0,559164,2023-04-03
2023-04-10,1287.187744140625,1290.4000244140625,1319.550048828125,1230.0999755859375,1255.0,1361536,2023-04-10
2023-04-17,1236.2647705078125,1239.3499755859375,1308.449951171875,1225.5,1288.949951171875,783035,2023-04-17
2023-04-24,1248.3846435546875,1251.5,1259.0,1214.0999755859375,1241.0,787809,2023-04-24
2023-05-01,1282.2999267578125,1285.5,1295.0999755859375,1231.199951171875,1251.5,967983,2023-05-01
2023-05-08,1347.8863525390625,1351.25,1364.3499755859375,1275.050048828125,1300.0,1459349,2023-05-08
2023-05-15,1221.4517822265625,1224.5,1370.0,1220.0,1360.9000244140625,2577498,2023-05-15
2023-05-22,1281.601806640625,1284.800048828125,1289.9000244140625,1209.25,1229.050048828125,953621,2023-05-22
2023-05-29,1308.0855712890625,1311.3499755859375,1339.9000244140625,1276.1500244140625,1284.9000244140625,724227,2023-05-29
2023-06-05,1276.2650146484375,1279.449951171875,1328.300048828125,1272.0999755859375,1311.9000244140625,916335,2023-06-05
2023-06-12,1348.8338623046875,1352.199951171875,1363.0,1260.5999755859375,1280.0999755859375,1786030,2023-06-12
2023-06-19,1382.5498046875,1386.0,1474.050048828125,1357.550048828125,1370.550048828125,3782977,2023-06-19
2023-06-26,1489.3831787109375,1493.0999755859375,1519.949951171875,1376.1500244140625,1386.0,3575355,2023-06-26
2023-07-03,1449.63232421875,1453.25,1516.6500244140625,1444.8499755859375,1502.949951171875,1140468,2023-07-03
2023-07-10,1432.8243408203125,1436.4000244140625,1475.0,1418.550048828125,1455.0,1021065,2023-07-10
2023-07-17,1386.9388427734375,1390.4000244140625,1489.449951171875,1385.699951171875,1449.8499755859375,1558759,2023-07-17
2023-07-24,1387.0885009765625,1390.550048828125,1449.0,1372.050048828125,1390.4000244140625,1180825,2023-07-24
2023-07-31,1355.8663330078125,1359.25,1425.0,1340.0,1376.5999755859375,2037938,2023-07-31
2023-08-07,1375.8665771484375,1379.300048828125,1441.0,1364.199951171875,1368.9000244140625,1463170,2023-08-07
2023-08-14,1333.921142578125,1337.25,1392.449951171875,1321.050048828125,1378.300048828125,833229,2023-08-14
2023-08-21,1319.0084228515625,1322.300048828125,1375.0,1296.0,1353.050048828125,1511379,2023-08-21
2023-08-28,1359.50732421875,1362.9000244140625,1367.0,1316.199951171875,1325.449951171875,813713,2023-08-28
2023-09-04,1416.8641357421875,1420.4000244140625,1444.949951171875,1368.0,1369.0,1231372,2023-09-04
2023-09-11,1473.123779296875,1476.800048828125,1519.5,1384.800048828125,1421.949951171875,2022430,2023-09-11
2023-09-18,1414.220703125,1417.75,1529.9000244140625,1400.5999755859375,1480.0,1816668,2023-09-18
2023-09-25,1456.1661376953125,1459.800048828125,1488.0,1399.9000244140625,1416.0,1041947,2023-09-25
2023-10-02,1467.3880615234375,1471.050048828125,1479.25,1416.050048828125,1459.800048828125,740503,2023-10-02
2023-10-09,1554.5206298828125,1558.4000244140625,1582.0,1453.0,1471.0,3743603,2023-10-09
2023-10-16,1503.098876953125,1506.8499755859375,1582.0,1467.050048828125,1562.050048828125,1999234,2023-10-16
2023-10-23,1380.9039306640625,1384.3499755859375,1532.8499755859375,1380.8499755859375,1499.9000244140625,1205888,2023-10-23
2023-10-30,1468.7845458984375,1472.449951171875,1534.949951171875,1360.050048828125,1392.0,1914646,2023-10-30
2023-11-06,1620.8551025390625,1624.9000244140625,1635.0,1456.0,1459.050048828125,3562671,2023-11-06
2023-11-13,1613.373779296875,1617.4000244140625,1652.449951171875,1573.5,1618.0,927997,2023-11-13
2023-11-20,1658.199951171875,1658.199951171875,1670.0,1605.550048828125,1625.800048828125,1326913,2023-11-20
2023-11-27,1688.0999755859375,1688.0999755859375,1715.5,1656.5,1658.199951171875,1399184,2023-11-27
2023-12-04,1653.699951171875,1653.699951171875,1707.949951171875,1642.0,1699.949951171875,818026,2023-12-04
2023-12-11,1617.5,1617.5,1667.949951171875,1609.550048828125,1653.699951171875,682633,2023-12-11
2023-12-18,1714.550048828125,1714.550048828125,1754.8499755859375,1540.0,1540.0,4596626,2023-12-18
2023-12-25,1678.1500244140625,1678.1500244140625,1730.75,1650.550048828125,1714.550048828125,1431717,2023-12-25
2024-01-01,1674.449951171875,1674.449951171875,1742.5999755859375,1656.1500244140625,1684.5,1273094,2024-01-01
2024-01-08,1503.800048828125,1503.800048828125,1697.5,1450.0,1674.449951171875,3426171,2024-01-08
2024-01-15,1603.5,1603.5,1616.0,1510.050048828125,1510.050048828125,1867424,2024-01-15
2024-01-22,1558.6500244140625,1558.6500244140625,1617.949951171875,1545.5999755859375,1603.5,949460,2024-01-22
2024-01-29,1637.25,1637.25,1651.050048828125,1545.199951171875,1565.0,1045673,2024-01-29
2024-02-05,1643.8499755859375,1643.8499755859375,1812.800048828125,1608.550048828125,1624.0,2849288,2024-02-05
2024-02-12,1785.9000244140625,1785.9000244140625,1793.0,1629.5999755859375,1635.0,1927029,2024-02-12
2024-02-19,1748.300048828125,1748.300048828125,1830.9000244140625,1712.800048828125,1808.0,1418693,2024-02-19
2024-02-26,1713.050048828125,1713.050048828125,1761.4000244140625,1576.1500244140625,1740.949951171875,2095719,2024-02-26
2024-03-04,1632.75,1632.75,1702.8499755859375,1615.050048828125,1702.8499755859375,798556,2024-03-04
2024-03-11,1593.949951171875,1593.949951171875,1675.0,1562.5999755859375,1640.5,1696500,2024-03-11
2024-03-18,1601.949951171875,1601.949951171875,1651.199951171875,1551.050048828125,1598.0,934725,2024-03-18
2024-03-25,1723.5999755859375,1723.5999755859375,1814.75,1585.0,1601.949951171875,2144690,2024-03-25
2024-04-01,1714.75,1714.75,1751.0,1675.0,1709.0,577313,2024-04-01
2024-04-08,1841.449951171875,1841.449951171875,1933.5,1714.050048828125,1715.0,3240350,2024-04-08
2024-04-15,1739.6500244140625,1739.6500244140625,1819.449951171875,1671.5999755859375,1801.0,1716539,2024-04-15
2024-04-22,1805.050048828125,1805.050048828125,1879.0,1715.550048828125,1735.0,2392551,2024-04-22
2024-04-29,1790.4000244140625,1790.4000244140625,1849.9000244140625,1760.0,1810.4000244140625,378585,2024-04-29
2024-05-06,1747.8499755859375,1747.8499755859375,1839.5,1691.0,1792.0,707652,2024-05-06
2024-05-13,1840.5999755859375,1840.5999755859375,1887.550048828125,1715.9000244140625,1740.0,1589381,2024-05-13
2024-05-20,1970.75,1970.75,2050.0,1825.300048828125,1838.199951171875,3784083,2024-05-20
2024-05-27,1906.6500244140625,1906.6500244140625,2019.9000244140625,1885.949951171875,1971.9000244140625,1009277,2024-05-27
2024-06-03,2002.199951171875,2002.199951171875,2067.949951171875,1798.050048828125,1941.9000244140625,1685953,2024-06-03
2024-06-10,1958.199951171875,1958.199951171875,2038.9000244140625,1944.0999755859375,2000.1500244140625,1136055,2024-06-10
2024-06-17,1940.0,1940.0,1989.9000244140625,1922.0999755859375,1958.199951171875,554565,2024-06-17
2024-06-24,1978.050048828125,1978.050048828125,1986.5,1911.550048828125,1915.0999755859375,468150,2024-06-24
2024-07-01,2037.9000244140625,2037.9000244140625,2109.199951171875,1979.25,1994.800048828125,1372680,2024-07-01
2024-07-08,2053.550048828125,2053.550048828125,2088.0,1990.0,2050.0,935226,2024-07-08
2024-07-15,1977.949951171875,1977.949951171875,2117.5,1967.699951171875,2060.14990234375,709582,2024-07-15
2024-07-22,2121.39990234375,2121.39990234375,2137.0,1955.300048828125,1960.0,672188,2024-07-22
2024-07-29,2083.85009765625,2083.85009765625,2150.25,2054.0,2139.0,403898,2024-07-29
2024-08-05,2058.0,2058.0,2139.89990234375,1965.0999755859375,2026.0,655644,2024-08-05
2024-08-12,2071.89990234375,2071.89990234375,2137.800048828125,1976.0999755859375,2069.050048828125,718361,2024-08-12
2024-08-19,2065.25,2065.25,2169.699951171875,2056.0,2076.0,819682,2024-08-19
2024-08-26,2139.800048828125,2139.800048828125,2145.199951171875,2043.949951171875,2082.0,533129,2024-08-26
2024-09-02,2139.300048828125,2139.300048828125,2189.550048828125,2085.0,2157.89990234375,588859,2024-09-02
2024-09-09,2177.550048828125,2177.550048828125,2214.0,2114.550048828125,2115.10009765625,621201,2024-09-09
2024-09-16,2110.5,2110.5,2202.949951171875,2082.25,2189.0,505026,2024-09-16
2024-09-23,2183.199951171875,2183.199951171875,2222.0,2111.949951171875,2111.949951171875,723482,2024-09-23
2024-09-30,2234.85009765625,2234.85009765625,2299.0,2164.550048828125,2178.0,730583,2024-09-30
2024-10-07,2274.050048828125,2274.050048828125,2318.300048828125,2172.60009765625,2255.0,737433,2024-10-07
2024-10-14,2205.64990234375,2205.64990234375,2303.300048828125,2175.75,2286.75,492415,2024-10-14
2024-10-21,2105.550048828125,2105.550048828125,2217.89990234375,2085.10009765625,2200.85009765625,419123,2024-10-21
2024-10-28,2147.199951171875,2147.199951171875,2174.14990234375,2080.699951171875,2097.0,421141,2024-10-28
2024-11-04,2115.449951171875,2115.449951171875,2206.550048828125,2089.449951171875,2124.25,696551,2024-11-04
2024-11-11,2032.199951171875,2032.199951171875,2235.949951171875,2024.300048828125,2124.949951171875,895400,2024-11-11
2024-11-18,2061.85009765625,2061.85009765625,2071.39990234375,1988.1500244140625,2029.5,472839,2024-11-18
2024-11-25,2141.60009765625,2141.60009765625,2186.699951171875,2052.0,2068.0,413848,2024-11-25
2024-12-02,2135.5,2135.5,2187.64990234375,2062.64990234375,2134.85009765625,1364111,2024-12-02
2024-12-09,2224.0,2224.0,2249.5,2091.5,2125.0,1953496,2024-12-09
2024-12-16,2058.050048828125,2058.050048828125,2245.800048828125,2052.14990234375,2224.0,722843,2024-12-16
2024-12-23,2058.14990234375,2058.14990234375,2093.5,1980.050048828125,2068.199951171875,338649,2024-12-23
2024-12-30,1997.800048828125,1997.800048828125,2088.60009765625,1976.550048828125,2058.14990234375,795795,2024-12-30
2025-01-06,1953.5999755859375,1953.5999755859375,2072.35009765625,1942.8499755859375,1991.199951171875,1458486,2025-01-06
2025-01-13,1890.699951171875,1890.699951171875,1949.949951171875,1841.199951171875,1916.449951171875,436207,2025-01-13
2025-01-20,1802.199951171875,1802.199951171875,1910.25,1795.0,1888.9000244140625,355635,2025-01-20
2025-01-27,1779.050048828125,1779.050048828125,1872.699951171875,1687.4000244140625,1793.199951171875,698184,2025-01-27
2025-02-03,1839.300048828125,1839.300048828125,1875.0,1706.9000244140625,1770.0,1919664,2025-02-03
2025-02-10,1681.6500244140625,1681.6500244140625,1836.3499755859375,1660.050048828125,1825.199951171875,1126166,2025-02-10
2025-02-17,1652.5,1652.5,1704.75,1618.1500244140625,1670.0,1111892,2025-02-17
2025-02-24,1584.5,1584.5,1687.050048828125,1564.0,1652.5,563978,2025-02-24
2025-03-03,1650.300048828125,1650.300048828125,1690.0,1527.5999755859375,1568.699951171875,636832,2025-03-03
2025-03-10,1626.0999755859375,1626.0999755859375,1672.1500244140625,1591.25,1639.0,406803,2025-03-10
2025-03-17,1596.449951171875,1596.449951171875,1664.300048828125,1573.9000244140625,1626.0,390019,2025-03-17
2025-03-24,1564.550048828125,1564.550048828125,1636.050048828125,1545.050048828125,1600.0,490580,2025-03-24
2025-03-31,1550.5999755859375,1550.5999755859375,1593.699951171875,1502.0,1564.550048828125,391663,2025-03-31
2025-04-07,1601.5999755859375,1601.5999755859375,1622.699951171875,1315.0,1315.0,486961,2025-04-07
2025-04-14,1662.5999755859375,1662.5999755859375,1674.5,1605.199951171875,1626.9000244140625,325254,2025-04-14
2025-04-21,1753.0999755859375,1753.0999755859375,1788.0,1656.5,1675.0,371692,2025-04-21
2025-04-28,1698.4000244140625,1698.4000244140625,1760.0,1682.0,1750.0,196148,2025-04-28
2025-05-05,1669.4000244140625,1669.4000244140625,1717.4000244140625,1625.0,1694.800048828125,154683,2025-05-05
2025-05-12,1648.9000244140625,1648.9000244140625,1724.9000244140625,1588.300048828125,1690.0,830178,2025-05-12
2025-05-19,1626.300048828125,1626.300048828125,1720.0,1601.5999755859375,1645.0,394008,2025-05-19
2025-05-26,1680.0999755859375,1680.0999755859375,1684.5999755859375,1628.0,1635.0,163797,2025-05-26
2025-06-02,1652.199951171875,1652.199951171875,1744.0,1645.0,1683.0,435767,2025-06-02
2025-06-09,1699.699951171875,1699.699951171875,1773.0999755859375,1647.800048828125,1652.199951171875,842288,2025-06-09
2025-06-16,1724.199951171875,1724.199951171875,1732.0,1661.0999755859375,1699.699951171875,401260,2025-06-16
