Date,Adj Close_DMCC.NS,Close_DMCC.NS,High_DMCC.NS,Low_DMCC.NS,Open_DMCC.NS,Volume_DMCC.NS,Date
2022-06-06,351.2115478515625,353.3500061035156,374.0,336.75,372.95001220703125,39126,2022-06-06
2022-06-13,336.0041198730469,338.04998779296875,354.0,326.0,350.0,69165,2022-06-13
2022-06-20,329.2949523925781,331.29998779296875,342.0,314.0,334.79998779296875,52302,2022-06-20
2022-06-27,361.0019226074219,363.20001220703125,389.95001220703125,332.8500061035156,337.0,177616,2022-06-27
2022-07-04,355.6842956542969,357.8500061035156,378.54998779296875,330.8999938964844,362.0,48011,2022-07-04
2022-07-11,364.5801086425781,366.79998779296875,376.04998779296875,352.0,352.0,48786,2022-07-11
2022-07-18,359.7594909667969,361.95001220703125,374.3500061035156,355.54998779296875,366.79998779296875,38648,2022-07-18
2022-07-25,358.5170593261719,360.70001220703125,364.75,349.0,361.0,38975,2022-07-25
2022-08-01,382.27239990234375,384.6000061035156,401.1499938964844,353.6499938964844,364.0,144733,2022-08-01
2022-08-08,377.1038513183594,379.3999938964844,391.75,365.95001220703125,386.95001220703125,35422,2022-08-08
2022-08-15,374.42022705078125,376.70001220703125,391.0,366.5,379.3999938964844,42036,2022-08-15
2022-08-22,369.79833984375,372.04998779296875,390.0,359.25,380.95001220703125,72229,2022-08-22
2022-08-29,400.26287841796875,402.70001220703125,428.0,360.6499938964844,370.0,172959,2022-08-29
2022-09-05,377.2032775878906,379.5,415.04998779296875,375.25,410.0,102872,2022-09-05
2022-09-12,407.3273620605469,408.79998779296875,454.20001220703125,370.5,384.0,531036,2022-09-12
2022-09-19,395.1214904785156,396.54998779296875,439.0,396.0,408.79998779296875,127707,2022-09-19
2022-09-26,386.0542907714844,387.45001220703125,412.04998779296875,369.20001220703125,396.54998779296875,99832,2022-09-26
2022-10-03,386.9510498046875,388.3500061035156,394.45001220703125,375.0,385.25,52037,2022-10-03
2022-10-10,371.20794677734375,372.54998779296875,390.04998779296875,366.04998779296875,387.70001220703125,64655,2022-10-10
2022-10-17,373.05126953125,374.3999938964844,379.5,365.04998779296875,378.0,44139,2022-10-17
2022-10-24,369.0657043457031,370.3999938964844,388.5,368.0,388.5,28448,2022-10-24
2022-10-31,368.6671447753906,370.0,378.0,360.0,368.1000061035156,47331,2022-10-31
2022-11-07,309.3814697265625,310.5,378.0,308.1000061035156,375.0,224807,2022-11-07
2022-11-14,305.2464294433594,306.3500061035156,315.0,300.6000061035156,314.6000061035156,87603,2022-11-14
2022-11-21,291.6954040527344,292.75,312.3999938964844,286.1499938964844,305.5,134501,2022-11-21
2022-11-28,298.8695068359375,299.95001220703125,319.0,293.3999938964844,295.0,87912,2022-11-28
2022-12-05,294.53515625,295.6000061035156,312.0,291.0,301.04998779296875,81630,2022-12-05
2022-12-12,281.78125,282.79998779296875,297.3999938964844,281.0,295.6000061035156,121171,2022-12-12
2022-12-19,253.83230590820312,254.75,296.0,250.0,285.0,97311,2022-12-19
2022-12-26,270.52197265625,271.5,278.54998779296875,254.1999969482422,267.95001220703125,83885,2022-12-26
2023-01-02,291.7950744628906,292.8500061035156,316.54998779296875,269.0,277.8999938964844,184520,2023-01-02
2023-01-09,298.9691162109375,300.04998779296875,310.0,287.8500061035156,297.25,57798,2023-01-09
2023-01-16,273.0627746582031,274.04998779296875,305.0,271.0,304.54998779296875,98219,2023-01-16
2023-01-23,272.0165710449219,273.0,284.0,248.10000610351562,278.45001220703125,96440,2023-01-23
2023-01-30,281.1834411621094,282.20001220703125,298.3999938964844,266.6499938964844,272.8500061035156,126793,2023-01-30
2023-02-06,263.7464904785156,264.70001220703125,281.95001220703125,252.0,274.20001220703125,78713,2023-02-06
2023-02-13,259.51177978515625,260.45001220703125,272.8500061035156,257.79998779296875,260.6000061035156,44159,2023-02-13
2023-02-20,237.84011840820312,238.6999969482422,260.0,228.25,257.6000061035156,150925,2023-02-20
2023-02-27,249.3485107421875,250.25,261.1000061035156,228.3000030517578,237.14999389648438,156684,2023-02-27
2023-03-06,282.1300048828125,283.1499938964844,289.79998779296875,248.0500030517578,254.89999389648438,160128,2023-03-06
2023-03-13,263.6966247558594,264.6499938964844,289.8999938964844,261.1499938964844,289.8999938964844,65321,2023-03-13
2023-03-20,249.19906616210938,250.10000610351562,287.0,248.60000610351562,287.0,57415,2023-03-20
2023-03-27,238.03939819335938,238.89999389648438,255.14999389648438,235.85000610351562,250.25,80531,2023-03-27
2023-04-03,246.60842895507812,247.5,252.39999389648438,237.8000030517578,244.0,45766,2023-04-03
2023-04-10,259.61138916015625,260.54998779296875,264.8999938964844,246.0,246.0,43450,2023-04-10
2023-04-17,262.0525817871094,263.0,273.0,244.0,257.04998779296875,90134,2023-04-17
2023-04-24,288.1083679199219,289.1499938964844,296.3500061035156,260.3500061035156,271.5,155462,2023-04-24
2023-05-01,296.0297546386719,297.1000061035156,303.79998779296875,278.95001220703125,289.1499938964844,47799,2023-05-01
2023-05-08,278.2440490722656,279.25,299.79998779296875,274.04998779296875,299.79998779296875,65228,2023-05-08
2023-05-15,271.51837158203125,272.5,307.29998779296875,270.0,279.75,158811,2023-05-15
2023-05-22,257.2698974609375,258.20001220703125,284.79998779296875,250.5,282.6000061035156,100517,2023-05-22
2023-05-29,242.02499389648438,242.89999389648438,263.70001220703125,240.10000610351562,262.04998779296875,87548,2023-05-29
2023-06-05,251.78968811035156,252.6999969482422,262.29998779296875,243.6999969482422,246.9499969482422,72267,2023-06-05
2023-06-12,263.14862060546875,264.1000061035156,291.29998779296875,250.14999389648438,250.14999389648438,246577,2023-06-12
2023-06-19,334.59033203125,335.79998779296875,346.79998779296875,263.95001220703125,269.0,1509600,2023-06-19
2023-06-26,312.6197814941406,313.75,335.75,310.0,335.75,185937,2023-06-26
2023-07-03,309.13238525390625,310.25,334.70001220703125,304.54998779296875,312.0,191812,2023-07-03
2023-07-10,305.6947937011719,306.79998779296875,321.8999938964844,296.1000061035156,310.29998779296875,223992,2023-07-10
2023-07-17,306.5915832519531,307.70001220703125,317.29998779296875,301.8500061035156,306.8999938964844,141209,2023-07-17
2023-07-24,324.0783386230469,325.25,330.0,298.1499938964844,311.1000061035156,245195,2023-07-24
2023-07-31,331.0033264160156,332.20001220703125,346.3999938964844,319.5,322.0,261798,2023-07-31
2023-08-07,304.5987854003906,305.70001220703125,365.0,302.0,330.3500061035156,581804,2023-08-07
2023-08-14,308.135986328125,309.25,316.79998779296875,304.04998779296875,310.0,182487,2023-08-14
2023-08-21,325.8220520019531,327.0,337.95001220703125,305.04998779296875,313.8999938964844,432487,2023-08-21
2023-08-28,351.329833984375,352.6000061035156,356.0,315.1499938964844,327.0,566923,2023-08-28
2023-09-04,339.7218017578125,340.95001220703125,369.79998779296875,332.95001220703125,357.0,501583,2023-09-04
2023-09-11,320.39166259765625,321.54998779296875,345.0,317.6000061035156,340.04998779296875,142993,2023-09-11
2023-09-18,320.8400573730469,322.0,331.8999938964844,315.0,322.3999938964844,63993,2023-09-18
2023-09-25,310.42767333984375,311.54998779296875,327.75,309.8999938964844,325.20001220703125,43609,2023-09-25
2023-10-02,304.0009460449219,305.1000061035156,315.0,300.0,311.54998779296875,77618,2023-10-02
2023-10-09,328.8610534667969,330.04998779296875,337.20001220703125,298.20001220703125,309.6000061035156,165499,2023-10-09
2023-10-16,304.947509765625,306.04998779296875,333.70001220703125,305.0,332.1499938964844,73236,2023-10-16
2023-10-23,297.97271728515625,299.04998779296875,308.6499938964844,269.95001220703125,306.25,343670,2023-10-23
2023-10-30,290.599365234375,291.6499938964844,298.79998779296875,288.0,298.1000061035156,52787,2023-10-30
2023-11-06,291.99432373046875,293.04998779296875,312.3999938964844,287.6000061035156,292.0,117614,2023-11-06
2023-11-13,295.3821105957031,296.45001220703125,304.75,291.8500061035156,295.79998779296875,58026,2023-11-13
2023-11-20,291.0477600097656,292.1000061035156,302.3500061035156,290.1000061035156,300.0,59565,2023-11-20
2023-11-27,284.8700866699219,285.8999938964844,295.3999938964844,283.1000061035156,292.1000061035156,47234,2023-11-27
2023-12-04,304.39947509765625,305.5,325.95001220703125,287.0,287.3999938964844,334212,2023-12-04
2023-12-11,300.76263427734375,301.8500061035156,312.8999938964844,296.8999938964844,306.04998779296875,114591,2023-12-11
2023-12-18,302.55615234375,303.6499938964844,311.79998779296875,291.70001220703125,299.04998779296875,107120,2023-12-18
2023-12-25,330.35565185546875,331.54998779296875,334.0,301.45001220703125,303.6499938964844,379070,2023-12-25
2024-01-01,330.85382080078125,332.04998779296875,349.79998779296875,327.75,331.54998779296875,263719,2024-01-01
2024-01-08,324.0783386230469,325.25,338.0,308.3500061035156,337.04998779296875,177595,2024-01-08
2024-01-15,329.60833740234375,330.79998779296875,354.3999938964844,324.3999938964844,325.25,160097,2024-01-15
2024-01-22,316.2068176269531,317.3500061035156,334.0,313.0,330.79998779296875,59842,2024-01-22
2024-01-29,309.4811096191406,310.6000061035156,321.1499938964844,309.0,318.75,87907,2024-01-29
2024-02-05,310.4775085449219,311.6000061035156,324.0,298.8999938964844,310.6000061035156,129759,2024-02-05
2024-02-12,318.1996154785156,319.3500061035156,323.79998779296875,291.20001220703125,305.0,117454,2024-02-12
2024-02-19,322.633544921875,323.79998779296875,342.8999938964844,317.3500061035156,324.3999938964844,153857,2024-02-19
2024-02-26,304.79803466796875,305.8999938964844,329.6499938964844,300.04998779296875,320.3999938964844,125799,2024-02-26
2024-03-04,293.53875732421875,294.6000061035156,306.70001220703125,290.54998779296875,305.20001220703125,74136,2024-03-04
2024-03-11,264.7926940917969,265.75,296.1000061035156,245.25,292.6499938964844,221382,2024-03-11
2024-03-18,296.876708984375,297.95001220703125,306.3500061035156,262.3500061035156,266.25,213644,2024-03-18
2024-03-25,270.3725280761719,271.3500061035156,302.3999938964844,264.79998779296875,297.95001220703125,96854,2024-03-25
2024-04-01,324.4768981933594,325.6499938964844,332.0,272.0,272.0,199509,2024-04-01
2024-04-08,331.8004150390625,333.0,347.0,316.6000061035156,332.0,208096,2024-04-08
2024-04-15,370.6101379394531,371.95001220703125,375.0,317.54998779296875,328.0,429230,2024-04-15
2024-04-22,350.8316345214844,352.1000061035156,380.0,335.6000061035156,376.0,684250,2024-04-22
2024-04-29,343.408447265625,344.6499938964844,361.1499938964844,340.0,352.1499938964844,211852,2024-04-29
2024-05-06,314.9114685058594,316.04998779296875,347.20001220703125,303.0,345.0,218914,2024-05-06
2024-05-13,320.2422180175781,321.3999938964844,327.0,305.1000061035156,316.04998779296875,147010,2024-05-13
2024-05-20,295.332275390625,296.3999938964844,323.70001220703125,294.1499938964844,317.70001220703125,193113,2024-05-20
2024-05-27,317.95050048828125,319.1000061035156,343.1000061035156,287.29998779296875,296.6000061035156,577096,2024-05-27
2024-06-03,314.8118591308594,315.95001220703125,341.0,275.0,323.8999938964844,269737,2024-06-03
2024-06-10,321.0393371582031,322.20001220703125,332.04998779296875,314.20001220703125,317.0,154565,2024-06-10
2024-06-17,316.4559020996094,317.6000061035156,333.1000061035156,313.1000061035156,322.20001220703125,151639,2024-06-17
2024-06-24,313.3172607421875,314.45001220703125,322.0,310.3500061035156,322.0,116418,2024-06-24
2024-07-01,313.3172607421875,314.45001220703125,329.6499938964844,310.1000061035156,315.8500061035156,182875,2024-07-01
2024-07-08,317.0537414550781,318.20001220703125,322.6499938964844,306.0,320.0,149253,2024-07-08
2024-07-15,290.2008361816406,291.25,328.8999938964844,284.1000061035156,328.8999938964844,182874,2024-07-15
2024-07-22,296.0297546386719,297.1000061035156,304.8999938964844,280.3500061035156,292.79998779296875,125459,2024-07-22
2024-07-29,288.30767822265625,289.3500061035156,303.0,285.8999938964844,303.0,74425,2024-07-29
2024-08-05,291.94451904296875,293.0,297.3500061035156,278.8999938964844,283.04998779296875,89385,2024-08-05
2024-08-12,282.1798400878906,283.20001220703125,309.70001220703125,282.04998779296875,291.0,131311,2024-08-12
2024-08-19,275.10540771484375,276.1000061035156,294.3500061035156,270.45001220703125,285.0,301361,2024-08-19
2024-08-26,281.3328857421875,282.3500061035156,284.3500061035156,274.0,283.0,125693,2024-08-26
2024-09-02,285.04998779296875,285.04998779296875,293.0,276.3500061035156,283.0,161044,2024-09-02
2024-09-09,284.79998779296875,284.79998779296875,292.5,280.54998779296875,290.0,72590,2024-09-09
2024-09-16,278.0,278.0,293.3999938964844,276.04998779296875,286.29998779296875,56330,2024-09-16
2024-09-23,274.54998779296875,274.54998779296875,282.29998779296875,273.20001220703125,278.1499938964844,42611,2024-09-23
2024-09-30,262.75,262.75,275.6000061035156,260.0,275.6000061035156,49703,2024-09-30
2024-10-07,261.8500061035156,261.8500061035156,269.0,254.35000610351562,269.0,60631,2024-10-07
2024-10-14,267.8999938964844,267.8999938964844,268.8999938964844,258.1000061035156,261.8999938964844,58202,2024-10-14
2024-10-21,260.54998779296875,260.54998779296875,276.5,249.0,269.29998779296875,72630,2024-10-21
2024-10-28,291.5,291.5,298.0,264.0,264.0,358739,2024-10-28
2024-11-04,317.45001220703125,317.45001220703125,325.0,283.6000061035156,292.45001220703125,332591,2024-11-04
2024-11-11,292.5,292.5,318.8999938964844,283.54998779296875,313.0,60457,2024-11-11
2024-11-18,290.70001220703125,290.70001220703125,298.0,278.04998779296875,290.0,73045,2024-11-18
2024-11-25,296.20001220703125,296.20001220703125,305.0,285.1000061035156,293.0,71046,2024-11-25
2024-12-02,381.6499938964844,381.6499938964844,402.95001220703125,294.04998779296875,298.70001220703125,1434287,2024-12-02
2024-12-09,381.6499938964844,381.6499938964844,397.0,356.29998779296875,387.6499938964844,350184,2024-12-09
2024-12-16,389.79998779296875,389.79998779296875,452.70001220703125,373.54998779296875,387.6499938964844,1856774,2024-12-16
2024-12-23,367.6499938964844,367.6499938964844,396.70001220703125,350.0,389.79998779296875,146852,2024-12-23
2024-12-30,377.6000061035156,377.6000061035156,382.95001220703125,350.0,367.6499938964844,54806,2024-12-30
2025-01-06,345.3999938964844,345.3999938964844,384.0,340.0,377.6000061035156,65754,2025-01-06
2025-01-13,353.45001220703125,353.45001220703125,353.45001220703125,311.75,341.0,100100,2025-01-13
2025-01-20,360.8999938964844,360.8999938964844,389.6499938964844,355.0,366.6499938964844,154665,2025-01-20
2025-01-27,325.0,325.0,356.45001220703125,299.0,356.45001220703125,74228,2025-01-27
2025-02-03,364.75,364.75,364.79998779296875,310.1499938964844,325.0,92962,2025-02-03
2025-02-10,331.45001220703125,331.45001220703125,377.0,331.45001220703125,360.0,35353,2025-02-10
2025-02-17,307.8999938964844,307.8999938964844,324.8500061035156,307.8999938964844,324.8500061035156,10882,2025-02-17
2025-02-24,294.1000061035156,294.1000061035156,306.0,290.0,306.0,10949,2025-02-24
2025-03-03,292.6499938964844,292.6499938964844,294.0,279.0,288.25,14935,2025-03-03
2025-03-10,288.70001220703125,288.70001220703125,298.5,288.70001220703125,298.5,30925,2025-03-10
2025-03-17,285.5,285.5,300.0,270.0,300.0,39707,2025-03-17
2025-03-24,294.04998779296875,294.04998779296875,306.0,283.0,285.75,71069,2025-03-24
2025-03-31,286.75,286.75,319.0,286.0,294.04998779296875,76326,2025-03-31
2025-04-07,264.70001220703125,264.70001220703125,279.8999938964844,248.14999389648438,267.95001220703125,120683,2025-04-07
2025-04-14,291.6000061035156,291.6000061035156,313.04998779296875,264.70001220703125,265.0,94075,2025-04-14
2025-04-21,313.0,313.0,340.0,286.54998779296875,290.0,183208,2025-04-21
2025-04-28,289.8500061035156,289.8500061035156,324.8500061035156,289.29998779296875,314.70001220703125,90416,2025-04-28
2025-05-05,271.1499938964844,271.1499938964844,305.0,268.0,299.0,165868,2025-05-05
2025-05-12,250.0500030517578,250.0500030517578,290.04998779296875,246.0,283.95001220703125,1050774,2025-05-12
2025-05-19,261.75,261.75,273.5,248.39999389648438,255.14999389648438,2093645,2025-05-19
2025-05-26,271.45001220703125,271.45001220703125,288.95001220703125,258.0,263.54998779296875,1012859,2025-05-26
2025-06-02,267.0,267.0,280.79998779296875,266.5,273.79998779296875,451411,2025-06-02
2025-06-09,263.54998779296875,263.54998779296875,279.0,260.20001220703125,267.6499938964844,410499,2025-06-09
2025-06-16,257.8500061035156,257.8500061035156,274.3999938964844,250.1999969482422,265.0,308497,2025-06-16
2025-06-23,261.45001220703125,261.45001220703125,267.0,254.5,259.75,178719,2025-06-23
2025-06-30,259.45001220703125,259.45001220703125,264.1499938964844,253.3000030517578,264.0,191366,2025-06-30
2025-07-07,254.3000030517578,254.3000030517578,265.79998779296875,252.35000610351562,261.8999938964844,146534,2025-07-07
2025-07-14,297.70001220703125,297.70001220703125,309.3999938964844,251.14999389648438,255.60000610351562,1404374,2025-07-14
