Date,Adj Close_E2E.NS,Close_E2E.NS,High_E2E.NS,Low_E2E.NS,Open_E2E.NS,Volume_E2E.NS,Date
2020-12-14,44.650001525878906,44.650001525878906,44.650001525878906,37.849998474121094,39.900001525878906,44000,2020-12-14
2020-12-21,45.5,45.5,46.849998474121094,41.400001525878906,46.75,42000,2020-12-21
2020-12-28,55.70000076293945,55.70000076293945,55.70000076293945,46.0,46.0,166000,2020-12-28
2021-01-04,58.0,58.0,61.29999923706055,55.349998474121094,58.45000076293945,236000,2021-01-04
2021-01-11,53.650001525878906,53.650001525878906,59.849998474121094,53.650001525878906,58.5,78000,2021-01-11
2021-01-18,52.54999923706055,52.54999923706055,54.45000076293945,52.0,52.0,20000,2021-01-18
2021-01-25,52.5,52.5,54.0,49.900001525878906,50.0,22000,2021-01-25
2021-02-01,52.0,52.0,52.5,50.0,52.5,24000,2021-02-01
2021-02-08,53.0,53.0,53.0,51.0,51.0,8000,2021-02-08
2021-02-15,44.0,44.0,53.0,44.0,53.0,36000,2021-02-15
2021-02-22,44.5,44.5,46.0,43.0,43.5,26000,2021-02-22
2021-03-01,40.650001525878906,40.650001525878906,45.0,40.650001525878906,44.5,18000,2021-03-01
2021-03-08,40.79999923706055,40.79999923706055,40.79999923706055,38.650001525878906,40.0,18000,2021-03-08
2021-03-15,38.0,38.0,41.0,38.0,40.79999923706055,52000,2021-03-15
2021-03-22,38.0,38.0,39.45000076293945,38.0,39.0,14000,2021-03-22
2021-03-29,39.849998474121094,39.849998474121094,40.0,38.0,38.0,16000,2021-03-29
2021-04-05,38.150001525878906,38.150001525878906,41.0,38.0,41.0,22000,2021-04-05
2021-04-12,39.0,39.0,39.0,38.0,38.0,12000,2021-04-12
2021-04-19,39.349998474121094,39.349998474121094,39.349998474121094,37.5,39.0,14000,2021-04-19
2021-04-26,36.5,36.5,38.0,36.0,38.0,10000,2021-04-26
2021-05-03,38.0,38.0,38.0,36.5,36.5,50000,2021-05-03
2021-05-10,36.79999923706055,36.79999923706055,37.5,36.5,37.5,26000,2021-05-10
2021-05-17,38.0,38.0,38.29999923706055,36.0,37.0,180000,2021-05-17
2021-05-24,39.29999923706055,39.29999923706055,41.0,37.400001525878906,39.900001525878906,116000,2021-05-24
2021-05-31,43.95000076293945,43.95000076293945,43.95000076293945,37.54999923706055,39.79999923706055,120000,2021-05-31
2021-06-07,47.5,47.5,52.95000076293945,46.099998474121094,46.099998474121094,56000,2021-06-07
2021-06-14,41.0,41.0,46.5,39.20000076293945,46.0,52000,2021-06-14
2021-06-21,46.29999923706055,46.29999923706055,46.29999923706055,37.5,38.95000076293945,20000,2021-06-21
2021-06-28,50.0,50.0,53.54999923706055,48.599998474121094,48.599998474121094,38000,2021-06-28
2021-07-05,48.0,48.0,53.0,48.0,50.0,34000,2021-07-05
2021-07-12,41.099998474121094,41.099998474121094,48.0,41.0,48.0,34000,2021-07-12
2021-07-19,49.900001525878906,49.900001525878906,49.900001525878906,42.0,43.0,56000,2021-07-19
2021-07-26,49.79999923706055,49.79999923706055,49.900001525878906,47.45000076293945,49.900001525878906,18000,2021-07-26
2021-08-02,47.0,47.0,49.04999923706055,47.0,49.04999923706055,6000,2021-08-02
2021-08-09,46.0,46.0,48.0,44.650001525878906,45.0,54000,2021-08-09
2021-08-16,46.0,46.0,47.0,45.0,46.0,24000,2021-08-16
2021-08-23,46.349998474121094,46.349998474121094,48.29999923706055,43.75,45.0,54000,2021-08-23
2021-08-30,49.5,49.5,52.45000076293945,48.0,48.5,70000,2021-08-30
2021-09-06,46.0,46.0,49.04999923706055,46.0,49.04999923706055,20000,2021-09-06
2021-09-13,45.099998474121094,45.099998474121094,45.5,43.75,45.0,24000,2021-09-13
2021-09-20,45.5,45.5,48.29999923706055,45.5,45.900001525878906,26000,2021-09-20
2021-09-27,44.599998474121094,44.599998474121094,45.5,42.5,45.5,16000,2021-09-27
2021-10-04,47.54999923706055,47.54999923706055,49.099998474121094,45.20000076293945,46.79999923706055,32000,2021-10-04
2021-10-11,52.150001525878906,52.150001525878906,54.95000076293945,49.400001525878906,49.400001525878906,90000,2021-10-11
2021-10-18,51.0,51.0,55.349998474121094,48.75,54.5,84000,2021-10-18
2021-10-25,50.0,50.0,51.0,50.0,51.0,6000,2021-10-25
2021-11-01,48.0,48.0,50.0,48.0,50.0,4000,2021-11-01
2021-11-08,51.5,51.5,54.0,48.04999923706055,49.95000076293945,58000,2021-11-08
2021-11-15,49.0,49.0,51.0,49.0,51.0,12000,2021-11-15
2021-11-22,62.45000076293945,62.45000076293945,62.45000076293945,51.0,51.0,152000,2021-11-22
2021-11-29,56.25,56.25,65.0,53.20000076293945,62.45000076293945,126000,2021-11-29
2021-12-06,58.0,58.0,62.0,56.0,57.0,62000,2021-12-06
2021-12-13,59.45000076293945,59.45000076293945,59.849998474121094,57.0,58.0,68000,2021-12-13
2021-12-20,74.55000305175781,74.55000305175781,74.55000305175781,58.04999923706055,58.04999923706055,380000,2021-12-20
2021-12-27,79.94999694824219,79.94999694824219,90.55000305175781,78.25,78.25,218000,2021-12-27
2022-01-03,87.9000015258789,87.9000015258789,87.9000015258789,74.5999984741211,78.19999694824219,184000,2022-01-03
2022-01-10,93.94999694824219,93.94999694824219,95.9000015258789,86.19999694824219,92.25,120000,2022-01-10
2022-01-17,104.8499984741211,104.8499984741211,105.6500015258789,94.0,98.0,124000,2022-01-17
2022-01-24,114.44999694824219,114.44999694824219,114.44999694824219,100.0,110.05000305175781,98000,2022-01-24
2022-01-31,125.55000305175781,125.55000305175781,139.0500030517578,113.6500015258789,126.1500015258789,118000,2022-01-31
2022-02-07,120.0,120.0,133.0,120.0,131.8000030517578,32000,2022-02-07
2022-02-14,119.69999694824219,119.69999694824219,120.0,114.0,115.0999984741211,28000,2022-02-14
2022-02-21,108.0,108.0,122.0,108.0,117.0,68000,2022-02-21
2022-02-28,115.0,115.0,117.0,110.0,110.0,12000,2022-02-28
2022-03-07,111.0,111.0,115.8499984741211,111.0,112.0,18000,2022-03-07
2022-03-14,111.25,111.25,111.25,111.0,111.0,4000,2022-03-14
2022-03-21,114.0,114.0,116.55000305175781,109.5,110.0,22000,2022-03-21
2022-03-28,124.5,124.5,126.0,112.0,112.0,16000,2022-03-28
2022-04-04,124.0,124.0,129.0,123.0,123.0,24000,2022-04-04
2022-04-11,143.5,143.5,143.5,129.9499969482422,129.9499969482422,71158,2022-04-11
2022-04-18,157.8000030517578,157.8000030517578,169.0,150.10000610351562,150.64999389648438,100920,2022-04-18
2022-04-25,151.0,151.0,164.0,137.5,164.0,39208,2022-04-25
2022-05-02,150.10000610351562,150.10000610351562,165.0,145.10000610351562,158.5,23919,2022-05-02
2022-05-09,126.6500015258789,126.6500015258789,151.60000610351562,126.0,148.5500030517578,17009,2022-05-09
2022-05-16,130.6999969482422,130.6999969482422,138.5500030517578,120.05000305175781,130.64999389648438,15656,2022-05-16
2022-05-23,116.5,116.5,136.9499969482422,110.19999694824219,136.0,21416,2022-05-23
2022-05-30,114.6500015258789,114.6500015258789,127.5999984741211,111.9000015258789,112.0,6680,2022-05-30
2022-06-06,120.3499984741211,120.3499984741211,130.0,110.5,111.05000305175781,20953,2022-06-06
2022-06-13,98.55000305175781,98.55000305175781,120.55000305175781,94.3499984741211,115.6500015258789,30364,2022-06-13
2022-06-20,107.80000305175781,107.80000305175781,112.1500015258789,96.75,99.0,11452,2022-06-20
2022-06-27,136.39999389648438,136.39999389648438,138.9499969482422,102.69999694824219,105.5999984741211,99130,2022-06-27
2022-07-04,136.5500030517578,136.5500030517578,157.8000030517578,134.14999389648438,138.0,104959,2022-07-04
2022-07-11,132.0,132.0,143.60000610351562,125.25,137.0,24041,2022-07-11
2022-07-18,142.35000610351562,142.35000610351562,155.0500030517578,126.1500015258789,136.5,38066,2022-07-18
2022-07-25,172.5,172.5,181.3000030517578,135.25,147.0,167949,2022-07-25
2022-08-01,152.89999389648438,152.89999389648438,175.0,145.10000610351562,172.5,115873,2022-08-01
2022-08-08,166.35000610351562,166.35000610351562,166.35000610351562,130.10000610351562,157.9499969482422,104918,2022-08-08
2022-08-15,197.9499969482422,197.9499969482422,199.6999969482422,166.35000610351562,166.35000610351562,174770,2022-08-15
2022-08-22,207.35000610351562,207.35000610351562,224.6999969482422,197.0,198.0,87859,2022-08-22
2022-08-29,202.64999389648438,202.64999389648438,211.35000610351562,187.14999389648438,205.0,48525,2022-08-29
2022-09-05,197.60000610351562,197.60000610351562,211.4499969482422,179.0500030517578,211.4499969482422,40642,2022-09-05
2022-09-12,195.5,195.5,220.0,190.1999969482422,200.60000610351562,19093,2022-09-12
2022-09-19,192.39999389648438,192.39999389648438,209.0500030517578,188.64999389648438,201.39999389648438,22621,2022-09-19
2022-09-26,186.75,186.75,198.35000610351562,174.0,198.35000610351562,15081,2022-09-26
2022-10-03,181.0500030517578,181.0500030517578,199.0,178.64999389648438,193.9499969482422,26551,2022-10-03
2022-10-10,173.5,173.5,188.89999389648438,169.4499969482422,181.0500030517578,16278,2022-10-10
2022-10-17,185.0,185.0,186.0500030517578,160.5,166.0500030517578,16085,2022-10-17
2022-10-24,178.0,178.0,194.89999389648438,175.0500030517578,194.25,11707,2022-10-24
2022-10-31,194.5500030517578,194.5500030517578,194.5500030517578,170.0,170.1999969482422,35914,2022-10-31
2022-11-07,208.1999969482422,208.1999969482422,223.64999389648438,194.0500030517578,204.25,50016,2022-11-07
2022-11-14,187.60000610351562,187.60000610351562,213.5,170.1999969482422,210.0,42824,2022-11-14
2022-11-21,175.60000610351562,175.60000610351562,192.89999389648438,169.10000610351562,186.9499969482422,26435,2022-11-21
2022-11-28,190.75,190.75,190.75,167.0,170.0500030517578,22351,2022-11-28
2022-12-05,197.64999389648438,197.64999389648438,200.1999969482422,176.3000030517578,199.5,27770,2022-12-05
2022-12-12,193.39999389648438,193.39999389648438,228.6999969482422,189.64999389648438,205.5,60651,2022-12-12
2022-12-19,185.3000030517578,185.3000030517578,209.8000030517578,176.75,190.25,44182,2022-12-19
2022-12-26,191.10000610351562,191.10000610351562,198.89999389648438,178.8000030517578,178.8000030517578,19908,2022-12-26
2023-01-02,184.3000030517578,184.3000030517578,200.0,177.1999969482422,200.0,47284,2023-01-02
2023-01-09,174.85000610351562,174.85000610351562,189.9499969482422,171.0,189.9499969482422,31081,2023-01-09
2023-01-16,179.5,179.5,185.89999389648438,168.1999969482422,176.0,23791,2023-01-16
2023-01-23,175.60000610351562,175.60000610351562,182.35000610351562,170.10000610351562,180.9499969482422,14975,2023-01-23
2023-01-30,169.75,169.75,180.0,166.60000610351562,171.5,23172,2023-01-30
2023-02-06,166.85000610351562,166.85000610351562,180.9499969482422,163.10000610351562,177.8000030517578,27932,2023-02-06
2023-02-13,163.0,163.0,173.0500030517578,151.0,166.0,18725,2023-02-13
2023-02-20,141.0,141.0,166.35000610351562,136.89999389648438,166.35000610351562,35067,2023-02-20
2023-02-27,163.60000610351562,163.60000610351562,168.0,135.9499969482422,142.9499969482422,33238,2023-02-27
2023-03-06,152.0500030517578,152.0500030517578,171.0500030517578,149.0,171.0,37444,2023-03-06
2023-03-13,170.75,170.75,179.3000030517578,145.5,157.0,79673,2023-03-13
2023-03-20,168.10000610351562,168.10000610351562,176.8000030517578,158.0500030517578,176.8000030517578,26682,2023-03-20
2023-03-27,176.75,176.75,182.4499969482422,161.0500030517578,170.0,31993,2023-03-27
2023-04-03,185.64999389648438,185.64999389648438,193.9499969482422,166.0,193.9499969482422,30773,2023-04-03
2023-04-10,184.14999389648438,184.14999389648438,199.0,176.5500030517578,189.8000030517578,48105,2023-04-10
2023-04-17,174.4499969482422,174.4499969482422,196.0,170.0,196.0,27551,2023-04-17
2023-04-24,171.39999389648438,171.39999389648438,184.0,167.9499969482422,178.5,26515,2023-04-24
2023-05-01,170.89999389648438,170.89999389648438,180.0,167.39999389648438,171.39999389648438,40859,2023-05-01
2023-05-08,177.5500030517578,177.5500030517578,179.8000030517578,167.10000610351562,171.5,49599,2023-05-08
2023-05-15,167.3000030517578,167.3000030517578,188.4499969482422,167.0,180.0,48224,2023-05-15
2023-05-22,175.6999969482422,175.6999969482422,202.0,166.8000030517578,167.3000030517578,88385,2023-05-22
2023-05-29,166.0,166.0,184.0,160.60000610351562,184.0,99277,2023-05-29
2023-06-05,168.25,168.25,181.0,162.0500030517578,169.35000610351562,257190,2023-06-05
2023-06-12,167.8000030517578,167.8000030517578,177.10000610351562,163.14999389648438,174.0,232861,2023-06-12
2023-06-19,167.9499969482422,167.9499969482422,177.5,162.0,169.89999389648438,85817,2023-06-19
2023-06-26,167.0500030517578,167.0500030517578,170.0,164.25,170.0,64363,2023-06-26
2023-07-03,168.60000610351562,168.60000610351562,195.4499969482422,165.25,167.0500030517578,622861,2023-07-03
2023-07-10,168.0,168.0,175.4499969482422,164.0500030517578,172.4499969482422,531727,2023-07-10
2023-07-17,263.6000061035156,263.6000061035156,278.1499938964844,167.9499969482422,171.0,6612763,2023-07-17
2023-07-24,262.95001220703125,262.95001220703125,287.20001220703125,232.3000030517578,257.0,832678,2023-07-24
2023-07-31,285.29998779296875,285.29998779296875,285.29998779296875,253.0,272.1499938964844,188915,2023-07-31
2023-08-07,322.70001220703125,322.70001220703125,329.45001220703125,277.5,298.8999938964844,236854,2023-08-07
2023-08-14,335.54998779296875,335.54998779296875,335.54998779296875,316.25,316.25,68867,2023-08-14
2023-08-21,356.0,356.0,370.3500061035156,342.25,342.25,61476,2023-08-21
2023-08-28,392.8500061035156,392.8500061035156,392.8500061035156,362.95001220703125,362.95001220703125,42217,2023-08-28
2023-09-04,384.70001220703125,384.70001220703125,416.8500061035156,384.70001220703125,400.70001220703125,52667,2023-09-04
2023-09-11,361.95001220703125,361.95001220703125,377.0,347.79998779296875,377.0,91489,2023-09-11
2023-09-18,354.3500061035156,354.3500061035156,369.5,354.3500061035156,369.1499938964844,74400,2023-09-18
2023-09-25,401.1499938964844,401.1499938964844,401.1499938964844,321.20001220703125,350.1499938964844,111948,2023-09-25
2023-10-02,459.0,459.0,459.0,401.1499938964844,401.1499938964844,89916,2023-10-02
2023-10-09,494.95001220703125,494.95001220703125,498.75,459.0,468.0,62076,2023-10-09
2023-10-16,465.6499938964844,465.6499938964844,487.20001220703125,456.54998779296875,485.04998779296875,65634,2023-10-16
2023-10-23,464.3500061035156,464.3500061035156,482.0,455.25,474.0,36254,2023-10-23
2023-10-30,512.5999755859375,512.5999755859375,512.5999755859375,473.6000061035156,473.6000061035156,25430,2023-10-30
2023-11-06,494.04998779296875,494.04998779296875,533.2999877929688,493.45001220703125,522.8499755859375,61750,2023-11-06
2023-11-13,630.1500244140625,630.1500244140625,630.1500244140625,542.0999755859375,543.5,80434,2023-11-13
2023-11-20,687.5,687.5,687.5,598.6500244140625,661.6500244140625,97182,2023-11-20
2023-11-27,685.0,685.0,701.25,685.0,687.5,46711,2023-11-27
2023-12-04,619.25,619.25,678.0,619.25,671.2999877929688,66440,2023-12-04
2023-12-11,661.2999877929688,661.2999877929688,661.2999877929688,606.9000244140625,611.0,38134,2023-12-11
2023-12-18,627.2999877929688,627.2999877929688,674.5,610.0,648.0999755859375,112376,2023-12-18
2023-12-25,657.9000244140625,657.9000244140625,657.9000244140625,620.0,627.2999877929688,28634,2023-12-25
2024-01-01,839.2999877929688,839.2999877929688,839.2999877929688,670.0,689.4000244140625,140417,2024-01-01
2024-01-08,843.3499755859375,843.3499755859375,906.0,837.2000122070312,881.25,104752,2024-01-08
2024-01-15,825.7999877929688,825.7999877929688,843.3499755859375,778.0,843.3499755859375,48559,2024-01-15
2024-01-22,806.5499877929688,806.5499877929688,839.0,806.5499877929688,825.7999877929688,19649,2024-01-22
2024-01-29,841.5,841.5,841.5,790.4500122070312,790.4500122070312,35697,2024-01-29
2024-02-05,800.7000122070312,800.7000122070312,855.0,800.7000122070312,838.0,25078,2024-02-05
2024-02-12,799.0,799.0,800.0,772.3499755859375,788.0,51873,2024-02-12
2024-02-19,1011.9000244140625,1011.9000244140625,1019.5999755859375,800.1500244140625,800.1500244140625,136218,2024-02-19
2024-02-26,1014.4500122070312,1014.4500122070312,1100.0,1006.0,1025.5999755859375,61263,2024-02-26
2024-03-04,917.0999755859375,917.0999755859375,974.3499755859375,917.0999755859375,974.3499755859375,12016,2024-03-04
2024-03-11,829.0499877929688,829.0499877929688,898.75,829.0499877929688,898.75,18910,2024-03-11
2024-03-18,844.9000244140625,844.9000244140625,844.9000244140625,780.3499755859375,812.5,55874,2024-03-18
2024-03-25,896.5,896.5,896.5,844.9000244140625,844.9000244140625,40606,2024-03-25
2024-04-01,989.7000122070312,989.7000122070312,989.7000122070312,914.4000244140625,914.4000244140625,64570,2024-04-01
2024-04-08,998.9000244140625,998.9000244140625,1091.0999755859375,949.5999755859375,1039.1500244140625,101760,2024-04-08
2024-04-15,994.9500122070312,994.9500122070312,1059.949951171875,948.9500122070312,950.0,69759,2024-04-15
2024-04-22,1160.449951171875,1160.449951171875,1248.0,1000.0,1025.0,162302,2024-04-22
2024-04-29,1127.300048828125,1127.300048828125,1185.0,1035.0,1180.0,87548,2024-04-29
2024-05-06,1070.550048828125,1070.550048828125,1200.0,1058.0,1159.0,74039,2024-05-06
2024-05-13,1021.6500244140625,1021.6500244140625,1130.0,990.0,1070.0,152308,2024-05-13
2024-05-20,1022.5499877929688,1022.5499877929688,1065.0,980.5999755859375,1023.9500122070312,101729,2024-05-20
2024-05-27,1304.9000244140625,1304.9000244140625,1304.9000244140625,1073.6500244140625,1073.6500244140625,109864,2024-05-27
2024-06-03,1665.1500244140625,1665.1500244140625,1665.300048828125,1320.0999755859375,1370.0,313489,2024-06-03
2024-06-10,1739.4000244140625,1739.4000244140625,2000.0,1700.050048828125,1736.699951171875,159614,2024-06-10
2024-06-17,1812.050048828125,1812.050048828125,1900.0,1660.0,1739.4000244140625,237629,2024-06-17
2024-06-24,1728.449951171875,1728.449951171875,1997.75,1611.25,1800.0,294232,2024-06-24
2024-07-01,1690.550048828125,1690.550048828125,1695.0,1496.0,1642.050048828125,331293,2024-07-01
2024-07-08,1514.6500244140625,1514.6500244140625,1775.050048828125,1508.75,1775.0,193329,2024-07-08
2024-07-15,1776.699951171875,1776.699951171875,1776.699951171875,1515.6500244140625,1519.75,238692,2024-07-15
2024-07-22,1752.75,1752.75,1855.0,1600.0,1850.0,314685,2024-07-22
2024-07-29,1739.0,1739.0,1830.0,1671.0,1730.0,130652,2024-07-29
2024-08-05,1695.5999755859375,1695.5999755859375,1719.0,1569.449951171875,1660.0,120538,2024-08-05
2024-08-12,2060.89990234375,2060.89990234375,2060.89990234375,1725.0,1729.0,194711,2024-08-12
2024-08-19,2531.300048828125,2531.300048828125,2630.10009765625,2163.89990234375,2163.89990234375,189059,2024-08-19
2024-08-26,2449.050048828125,2449.050048828125,2657.85009765625,2295.10009765625,2549.800048828125,235156,2024-08-26
2024-09-02,2747.25,2747.25,2747.25,2300.0,2459.0,142327,2024-09-02
2024-09-09,2784.199951171875,2784.199951171875,2965.0,2601.449951171875,2735.0,154766,2024-09-09
2024-09-16,2893.10009765625,2893.10009765625,2920.0,2645.0,2784.199951171875,114531,2024-09-16
2024-09-23,3210.35009765625,3210.35009765625,3485.0,2950.0,2952.0,198442,2024-09-23
2024-09-30,3085.10009765625,3085.10009765625,3324.0,2894.050048828125,3049.85009765625,167655,2024-09-30
2024-10-07,3185.199951171875,3185.199951171875,3185.199951171875,2784.300048828125,2950.0,135167,2024-10-07
2024-10-14,3829.64990234375,3829.64990234375,3829.64990234375,3344.35009765625,3344.35009765625,163050,2024-10-14
2024-10-21,3537.550048828125,3537.550048828125,4015.0,3250.050048828125,3829.0,175820,2024-10-21
2024-10-28,4514.7998046875,4514.7998046875,4514.7998046875,3600.0,3710.0,114944,2024-10-28
2024-11-04,5121.35009765625,5121.35009765625,5487.64990234375,4289.10009765625,4512.0,326567,2024-11-04
2024-11-11,4408.0498046875,4408.0498046875,5050.0,4408.0498046875,4865.2998046875,187939,2024-11-11
2024-11-18,4412.5498046875,4412.5498046875,4628.4501953125,4180.0,4251.0,210279,2024-11-18
2024-11-25,4437.89990234375,4437.89990234375,4680.39990234375,4101.0,4500.0,209168,2024-11-25
2024-12-02,4300.4501953125,4300.4501953125,4544.0,4195.25,4275.0,140304,2024-12-02
2024-12-09,4291.0498046875,4291.0498046875,4428.25,4150.0,4250.0,132436,2024-12-09
2024-12-16,3931.699951171875,3931.699951171875,4390.0,3875.0,4231.0498046875,155293,2024-12-16
2024-12-23,3825.35009765625,3825.35009765625,4049.0,3701.949951171875,3940.0,138193,2024-12-23
2024-12-30,4101.5498046875,4101.5498046875,4250.89990234375,3690.89990234375,3720.050048828125,153171,2024-12-30
2025-01-06,4153.75,4153.75,4405.0,3900.0,4090.0,114446,2025-01-06
2025-01-13,3821.050048828125,3821.050048828125,4100.0,3755.0,4001.60009765625,92732,2025-01-13
2025-01-20,3313.64990234375,3313.64990234375,4000.0,3313.64990234375,3905.0,81311,2025-01-20
2025-01-27,2435.89990234375,2435.89990234375,3148.0,2435.89990234375,3148.0,104790,2025-01-27
2025-02-03,2302.550048828125,2302.550048828125,2459.89990234375,2126.10009765625,2314.10009765625,464320,2025-02-03
2025-02-10,2041.1500244140625,2041.1500244140625,2340.0,1974.199951171875,2340.0,688038,2025-02-10
2025-02-17,2194.10009765625,2194.10009765625,2317.10009765625,1939.0999755859375,1962.5999755859375,404955,2025-02-17
2025-02-24,1810.9000244140625,1810.9000244140625,2155.0,1798.3499755859375,2155.0,672163,2025-02-24
2025-03-03,1922.0999755859375,1922.0999755859375,2096.85009765625,1751.0999755859375,1854.0,635945,2025-03-03
2025-03-10,1810.949951171875,1810.949951171875,1956.0,1710.050048828125,1925.0,306812,2025-03-10
2025-03-17,2189.64990234375,2189.64990234375,2189.64990234375,1800.0,1810.949951171875,487662,2025-03-17
2025-03-24,2119.800048828125,2119.800048828125,2414.050048828125,2075.800048828125,2245.0,459163,2025-03-24
2025-03-31,1951.75,1951.75,2148.0,1920.6500244140625,2119.800048828125,266805,2025-03-31
2025-04-07,1899.449951171875,1899.449951171875,1973.550048828125,1811.6500244140625,1854.199951171875,188316,2025-04-07
2025-04-14,1903.0999755859375,1903.0999755859375,2103.300048828125,1899.449951171875,1899.449951171875,313464,2025-04-14
2025-04-21,2197.5,2197.5,2197.5,1732.0999755859375,1808.0,1259869,2025-04-21
2025-04-28,2427.0,2427.0,2543.0,2307.300048828125,2307.300048828125,423480,2025-04-28
2025-05-05,2671.5,2671.5,2831.0,2517.0,2590.199951171875,686260,2025-05-05
2025-05-12,2822.10009765625,2822.10009765625,2985.89990234375,2704.5,2805.0,650251,2025-05-12
2025-05-19,2998.699951171875,2998.699951171875,3063.89990234375,2630.39990234375,2848.0,482628,2025-05-19
2025-05-26,2868.199951171875,2868.199951171875,3026.0,2760.199951171875,3026.0,501643,2025-05-26
2025-06-02,2731.0,2731.0,2947.5,2715.0,2877.199951171875,290366,2025-06-02
2025-06-09,2618.300048828125,2618.300048828125,2805.0,2588.0,2732.0,324593,2025-06-09
2025-06-16,2509.699951171875,2509.699951171875,2662.5,2485.0,2600.0,222554,2025-06-16
2025-06-23,2617.10009765625,2617.10009765625,2617.10009765625,2472.0,2476.0,317676,2025-06-23
2025-06-30,2509.39990234375,2509.39990234375,2747.89990234375,2500.0,2699.0,379181,2025-06-30
2025-07-07,2502.60009765625,2502.60009765625,2596.0,2450.10009765625,2511.89990234375,173626,2025-07-07
2025-07-14,2363.199951171875,2363.199951171875,2535.0,2355.0,2535.0,99650,2025-07-14
