Date,Adj Close_RAMCOSYS.NS,Close_RAMCOSYS.NS,High_RAMCOSYS.NS,Low_RAMCOSYS.NS,Open_RAMCOSYS.NS,Volume_RAMCOSYS.NS,Date
2021-12-27,472.8999938964844,472.8999938964844,499.79998779296875,450.0,465.0,999366,2021-12-27
2022-01-03,449.5,449.5,483.6499938964844,448.0,475.0,562509,2022-01-03
2022-01-10,449.45001220703125,449.45001220703125,458.5,439.5,454.70001220703125,509695,2022-01-10
2022-01-17,419.20001220703125,419.20001220703125,452.8999938964844,410.0,451.0,353971,2022-01-17
2022-01-24,399.6000061035156,399.6000061035156,424.75,386.0,419.1000061035156,290333,2022-01-24
2022-01-31,403.1000061035156,403.1000061035156,422.3999938964844,398.0,405.29998779296875,437915,2022-01-31
2022-02-07,385.6000061035156,385.6000061035156,407.95001220703125,383.1499938964844,402.3999938964844,235777,2022-02-07
2022-02-14,335.79998779296875,335.79998779296875,373.3999938964844,310.20001220703125,359.0,1315987,2022-02-14
2022-02-21,304.3999938964844,304.3999938964844,335.0,274.6499938964844,334.5,930689,2022-02-21
2022-02-28,287.6000061035156,287.6000061035156,308.70001220703125,285.0,300.0,415543,2022-02-28
2022-03-07,300.8999938964844,300.8999938964844,322.54998779296875,281.3999938964844,284.0,852789,2022-03-07
2022-03-14,292.3999938964844,292.3999938964844,302.8999938964844,289.0,300.0,519516,2022-03-14
2022-03-21,281.70001220703125,281.70001220703125,302.0,280.04998779296875,298.45001220703125,564423,2022-03-21
2022-03-28,281.20001220703125,281.20001220703125,285.0,262.0,282.8999938964844,841010,2022-03-28
2022-04-04,363.1499938964844,363.1499938964844,375.0,285.0,287.95001220703125,2434793,2022-04-04
2022-04-11,346.54998779296875,346.54998779296875,367.0,331.0,363.0,311547,2022-04-11
2022-04-18,324.25,324.25,344.0,317.0,343.0,382387,2022-04-18
2022-04-25,310.54998779296875,310.54998779296875,339.45001220703125,308.04998779296875,316.0,264946,2022-04-25
2022-05-02,285.75,285.75,307.95001220703125,271.5,305.0,243117,2022-05-02
2022-05-09,248.4499969482422,248.4499969482422,289.6499938964844,233.14999389648438,285.29998779296875,595507,2022-05-09
2022-05-16,267.04998779296875,267.04998779296875,279.20001220703125,241.0,250.0,710120,2022-05-16
2022-05-23,239.35000610351562,239.35000610351562,268.20001220703125,222.5500030517578,260.0,620538,2022-05-23
2022-05-30,257.3500061035156,257.3500061035156,269.0,243.1999969482422,243.1999969482422,313923,2022-05-30
2022-06-06,237.85000610351562,237.85000610351562,259.20001220703125,230.0,255.0,231067,2022-06-06
2022-06-13,283.95001220703125,283.95001220703125,307.8999938964844,222.9499969482422,231.14999389648438,5114380,2022-06-13
2022-06-20,293.75,293.75,312.8999938964844,240.5,281.0,2719291,2022-06-20
2022-06-27,277.29998779296875,277.29998779296875,304.04998779296875,270.5,298.0,372142,2022-06-27
2022-07-04,287.1000061035156,287.1000061035156,298.45001220703125,272.75,278.6000061035156,542838,2022-07-04
2022-07-11,281.1000061035156,281.1000061035156,296.25,268.5,286.6000061035156,525308,2022-07-11
2022-07-18,310.3500061035156,310.3500061035156,336.20001220703125,278.04998779296875,282.0,2759941,2022-07-18
2022-07-25,278.1499938964844,278.1499938964844,316.6499938964844,269.25,311.3999938964844,1617751,2022-07-25
2022-08-01,274.3500061035156,274.3500061035156,286.0,273.25,279.0,445156,2022-08-01
2022-08-08,268.6000061035156,268.6000061035156,279.0,267.20001220703125,276.8500061035156,232527,2022-08-08
2022-08-15,278.6499938964844,278.6499938964844,284.5,259.29998779296875,268.6000061035156,560315,2022-08-15
2022-08-22,284.95001220703125,284.95001220703125,289.0,265.04998779296875,275.0,551735,2022-08-22
2022-08-29,294.25,294.25,313.20001220703125,273.3500061035156,277.95001220703125,886286,2022-08-29
2022-09-05,294.3999938964844,294.3999938964844,305.20001220703125,291.20001220703125,297.25,562588,2022-09-05
2022-09-12,274.0,274.0,307.6499938964844,271.5,296.29998779296875,664106,2022-09-12
2022-09-19,271.75,271.75,287.0,269.25,274.95001220703125,406178,2022-09-19
2022-09-26,263.0,263.0,279.0,257.0,271.8999938964844,226999,2022-09-26
2022-10-03,267.54998779296875,267.54998779296875,272.1000061035156,254.1999969482422,260.6000061035156,284601,2022-10-03
2022-10-10,258.1499938964844,258.1499938964844,270.1499938964844,255.8000030517578,262.5,196670,2022-10-10
2022-10-17,253.5,253.5,262.25,252.60000610351562,257.5,257773,2022-10-17
2022-10-24,251.8000030517578,251.8000030517578,264.29998779296875,250.0,256.8500061035156,112538,2022-10-24
2022-10-31,249.5,249.5,255.0,242.5500030517578,251.8000030517578,266499,2022-10-31
2022-11-07,239.8000030517578,239.8000030517578,255.0,235.0,250.10000610351562,471471,2022-11-07
2022-11-14,228.64999389648438,228.64999389648438,241.0,227.14999389648438,239.85000610351562,170610,2022-11-14
2022-11-21,239.75,239.75,245.9499969482422,225.39999389648438,228.60000610351562,266596,2022-11-21
2022-11-28,272.75,272.75,286.8999938964844,240.0,240.0,2198215,2022-11-28
2022-12-05,262.70001220703125,262.70001220703125,276.8999938964844,258.0,273.70001220703125,255324,2022-12-05
2022-12-12,261.3500061035156,261.3500061035156,278.0,260.25,263.45001220703125,298573,2022-12-12
2022-12-19,249.0500030517578,249.0500030517578,274.0,248.0,262.6000061035156,879881,2022-12-19
2022-12-26,253.6999969482422,253.6999969482422,260.45001220703125,246.39999389648438,251.8000030517578,208896,2022-12-26
2023-01-02,243.1999969482422,243.1999969482422,258.0,241.75,255.25,212877,2023-01-02
2023-01-09,248.35000610351562,248.35000610351562,264.79998779296875,242.25,248.0,543622,2023-01-09
2023-01-16,236.4499969482422,236.4499969482422,249.5500030517578,235.75,249.35000610351562,179569,2023-01-16
2023-01-23,236.39999389648438,236.39999389648438,246.9499969482422,235.0500030517578,239.39999389648438,178640,2023-01-23
2023-01-30,236.10000610351562,236.10000610351562,248.8000030517578,232.39999389648438,236.0,413457,2023-01-30
2023-02-06,236.60000610351562,236.60000610351562,244.4499969482422,230.0,237.0,304568,2023-02-06
2023-02-13,216.5,216.5,237.85000610351562,207.5,236.60000610351562,904506,2023-02-13
2023-02-20,220.60000610351562,220.60000610351562,233.3000030517578,213.39999389648438,217.5,470201,2023-02-20
2023-02-27,239.75,239.75,245.39999389648438,212.0500030517578,218.39999389648438,999162,2023-02-27
2023-03-06,233.4499969482422,233.4499969482422,244.9499969482422,233.0500030517578,241.6999969482422,351230,2023-03-06
2023-03-13,215.1999969482422,215.1999969482422,233.4499969482422,212.1999969482422,233.0500030517578,306706,2023-03-13
2023-03-20,207.5500030517578,207.5500030517578,218.25,205.35000610351562,215.4499969482422,461684,2023-03-20
2023-03-27,191.0500030517578,191.0500030517578,208.8000030517578,188.60000610351562,208.8000030517578,349404,2023-03-27
2023-04-03,214.6999969482422,214.6999969482422,216.60000610351562,190.8000030517578,191.0,299468,2023-04-03
2023-04-10,219.1999969482422,219.1999969482422,229.0,212.10000610351562,212.10000610351562,421382,2023-04-10
2023-04-17,220.14999389648438,220.14999389648438,228.0,213.0,215.89999389648438,397877,2023-04-17
2023-04-24,225.5,225.5,231.4499969482422,216.35000610351562,216.85000610351562,395055,2023-04-24
2023-05-01,225.5500030517578,225.5500030517578,234.89999389648438,223.0500030517578,225.5,218191,2023-05-01
2023-05-08,234.10000610351562,234.10000610351562,236.4499969482422,222.75,225.10000610351562,396257,2023-05-08
2023-05-15,229.5,229.5,243.5,209.3000030517578,234.10000610351562,1308371,2023-05-15
2023-05-22,219.8000030517578,219.8000030517578,234.0,218.0,226.0,423997,2023-05-22
2023-05-29,223.0,223.0,228.0,216.0,221.5500030517578,341812,2023-05-29
2023-06-05,235.85000610351562,235.85000610351562,238.60000610351562,223.8000030517578,227.5,565329,2023-06-05
2023-06-12,254.25,254.25,272.3999938964844,234.0,238.0,1993801,2023-06-12
2023-06-19,248.0500030517578,248.0500030517578,269.3999938964844,246.0,254.0,658601,2023-06-19
2023-06-26,255.25,255.25,263.45001220703125,245.0,245.6999969482422,415932,2023-06-26
2023-07-03,250.85000610351562,250.85000610351562,270.0,250.1999969482422,255.14999389648438,816618,2023-07-03
2023-07-10,258.0,258.0,263.0,248.0,252.0,442283,2023-07-10
2023-07-17,261.29998779296875,261.29998779296875,284.70001220703125,259.3999938964844,259.70001220703125,1673366,2023-07-17
2023-07-24,259.6000061035156,259.6000061035156,272.0,253.0,262.0,673460,2023-07-24
2023-07-31,298.1499938964844,298.1499938964844,305.70001220703125,259.6499938964844,260.8999938964844,2491960,2023-07-31
2023-08-07,274.95001220703125,274.95001220703125,307.95001220703125,272.6000061035156,300.0,1548059,2023-08-07
2023-08-14,288.04998779296875,288.04998779296875,294.70001220703125,264.29998779296875,273.8500061035156,877903,2023-08-14
2023-08-21,284.70001220703125,284.70001220703125,297.0,276.79998779296875,288.04998779296875,594288,2023-08-21
2023-08-28,285.1499938964844,285.1499938964844,288.79998779296875,277.5,284.0,306784,2023-08-28
2023-09-04,280.1499938964844,280.1499938964844,294.25,271.6499938964844,285.0,661494,2023-09-04
2023-09-11,274.20001220703125,274.20001220703125,287.8999938964844,268.79998779296875,281.6000061035156,445087,2023-09-11
2023-09-18,317.8500061035156,317.8500061035156,333.0,276.5,277.5,4774458,2023-09-18
2023-09-25,330.5,330.5,335.8999938964844,306.29998779296875,317.79998779296875,1487959,2023-09-25
2023-10-02,309.6499938964844,309.6499938964844,330.5,300.0,330.5,578420,2023-10-02
2023-10-09,296.8500061035156,296.8500061035156,314.1499938964844,296.3999938964844,301.70001220703125,366185,2023-10-09
2023-10-16,291.1000061035156,291.1000061035156,308.1499938964844,288.8500061035156,298.0,354289,2023-10-16
2023-10-23,264.8500061035156,264.8500061035156,294.79998779296875,248.39999389648438,292.6000061035156,365232,2023-10-23
2023-10-30,261.6499938964844,261.6499938964844,282.04998779296875,254.60000610351562,266.3500061035156,773207,2023-10-30
2023-11-06,265.75,265.75,269.79998779296875,260.20001220703125,264.5,315662,2023-11-06
2023-11-13,276.95001220703125,276.95001220703125,281.8999938964844,262.45001220703125,265.04998779296875,328188,2023-11-13
2023-11-20,280.45001220703125,280.45001220703125,284.0,268.29998779296875,277.1000061035156,335077,2023-11-20
2023-11-27,279.70001220703125,279.70001220703125,293.1499938964844,273.54998779296875,280.45001220703125,523690,2023-11-27
2023-12-04,281.20001220703125,281.20001220703125,291.0,275.8999938964844,280.3999938964844,353963,2023-12-04
2023-12-11,291.04998779296875,291.04998779296875,296.0,280.5,282.6000061035156,560369,2023-12-11
2023-12-18,301.29998779296875,301.29998779296875,309.0,268.0,292.04998779296875,858469,2023-12-18
2023-12-25,291.29998779296875,291.29998779296875,305.6499938964844,288.04998779296875,301.29998779296875,240989,2023-12-25
2024-01-01,309.95001220703125,309.95001220703125,314.95001220703125,287.04998779296875,292.20001220703125,738029,2024-01-01
2024-01-08,328.70001220703125,328.70001220703125,346.70001220703125,308.04998779296875,312.25,1828382,2024-01-08
2024-01-15,323.3500061035156,323.3500061035156,333.95001220703125,301.1499938964844,331.04998779296875,778975,2024-01-15
2024-01-22,307.1000061035156,307.1000061035156,323.3500061035156,303.0,323.3500061035156,256317,2024-01-22
2024-01-29,339.8500061035156,339.8500061035156,350.04998779296875,308.8999938964844,308.8999938964844,850996,2024-01-29
2024-02-05,303.0,303.0,357.0,293.29998779296875,344.95001220703125,1237970,2024-02-05
2024-02-12,306.79998779296875,306.79998779296875,319.95001220703125,280.45001220703125,300.0,428859,2024-02-12
2024-02-19,308.04998779296875,308.04998779296875,314.6000061035156,299.0,307.1000061035156,221366,2024-02-19
2024-02-26,319.1000061035156,319.1000061035156,336.45001220703125,299.0,304.54998779296875,1364268,2024-02-26
2024-03-04,315.29998779296875,315.29998779296875,336.79998779296875,307.3500061035156,322.25,461232,2024-03-04
2024-03-11,280.20001220703125,280.20001220703125,314.5,263.1499938964844,312.5,374654,2024-03-11
2024-03-18,280.45001220703125,280.45001220703125,285.95001220703125,271.1499938964844,280.8999938964844,166167,2024-03-18
2024-03-25,264.75,264.75,283.95001220703125,262.5,280.6499938964844,312608,2024-03-25
2024-04-01,293.25,293.25,294.95001220703125,264.75,264.75,294943,2024-04-01
2024-04-08,396.3500061035156,396.3500061035156,407.0,282.04998779296875,294.95001220703125,11836435,2024-04-08
2024-04-15,414.70001220703125,414.70001220703125,449.79998779296875,363.1000061035156,384.95001220703125,7211961,2024-04-15
2024-04-22,372.1000061035156,372.1000061035156,425.45001220703125,362.04998779296875,421.0,578592,2024-04-22
2024-04-29,377.20001220703125,377.20001220703125,389.79998779296875,342.6000061035156,371.95001220703125,227857,2024-04-29
2024-05-06,363.1499938964844,363.1499938964844,379.6499938964844,356.0,379.6499938964844,204775,2024-05-06
2024-05-13,363.04998779296875,363.04998779296875,372.0,350.0,364.95001220703125,103251,2024-05-13
2024-05-20,362.25,362.25,390.0,360.0,363.20001220703125,167149,2024-05-20
2024-05-27,318.95001220703125,318.95001220703125,360.3500061035156,316.3999938964844,357.54998779296875,181877,2024-05-27
2024-06-03,320.79998779296875,320.79998779296875,326.0,281.6000061035156,315.29998779296875,296416,2024-06-03
2024-06-10,332.0,332.0,340.0,315.5,325.45001220703125,149108,2024-06-10
2024-06-17,337.5,337.5,344.0,320.04998779296875,332.0,100877,2024-06-17
2024-06-24,326.29998779296875,326.29998779296875,340.0,316.0,340.0,105886,2024-06-24
2024-07-01,350.29998779296875,350.29998779296875,370.5,322.29998779296875,329.75,264270,2024-07-01
2024-07-08,358.95001220703125,358.95001220703125,369.75,342.0,354.5,154529,2024-07-08
2024-07-15,366.95001220703125,366.95001220703125,394.0,348.25,359.95001220703125,394851,2024-07-15
2024-07-22,380.5,380.5,396.8999938964844,355.0,362.0,441118,2024-07-22
2024-07-29,357.29998779296875,357.29998779296875,389.0,355.79998779296875,389.0,230055,2024-07-29
2024-08-05,391.25,391.25,402.6000061035156,326.29998779296875,348.95001220703125,1004835,2024-08-05
2024-08-12,393.20001220703125,393.20001220703125,408.0,368.29998779296875,388.54998779296875,437403,2024-08-12
2024-08-19,396.1499938964844,396.1499938964844,429.0,391.04998779296875,395.95001220703125,411294,2024-08-19
2024-08-26,406.29998779296875,406.29998779296875,421.1000061035156,389.1499938964844,393.6499938964844,291138,2024-08-26
2024-09-02,426.95001220703125,426.95001220703125,452.95001220703125,397.54998779296875,407.95001220703125,1202679,2024-09-02
2024-09-09,425.6000061035156,425.6000061035156,455.0,415.8999938964844,427.25,660853,2024-09-09
2024-09-16,393.8500061035156,393.8500061035156,432.3999938964844,386.0,431.5,256050,2024-09-16
2024-09-23,403.75,403.75,424.45001220703125,391.6000061035156,400.70001220703125,230387,2024-09-23
2024-09-30,386.20001220703125,386.20001220703125,409.79998779296875,380.1000061035156,401.0,147765,2024-09-30
2024-10-07,398.79998779296875,398.79998779296875,406.79998779296875,361.25,387.20001220703125,164123,2024-10-07
2024-10-14,407.0,407.0,434.79998779296875,392.79998779296875,403.5,336128,2024-10-14
2024-10-21,382.45001220703125,382.45001220703125,408.3999938964844,372.8999938964844,407.0,234476,2024-10-21
2024-10-28,393.8999938964844,393.8999938964844,405.0,374.04998779296875,385.25,137431,2024-10-28
2024-11-04,422.8500061035156,422.8500061035156,445.0,387.0,398.70001220703125,687409,2024-11-04
2024-11-11,410.45001220703125,410.45001220703125,439.8999938964844,400.3500061035156,439.8999938964844,392365,2024-11-11
2024-11-18,390.29998779296875,390.29998779296875,414.95001220703125,380.0,410.0,140228,2024-11-18
2024-11-25,417.04998779296875,417.04998779296875,435.8500061035156,391.0,399.0,472953,2024-11-25
2024-12-02,484.20001220703125,484.20001220703125,523.0,421.0,423.3500061035156,5668960,2024-12-02
2024-12-09,481.8500061035156,481.8500061035156,522.9000244140625,476.54998779296875,490.0,929099,2024-12-09
2024-12-16,434.70001220703125,434.70001220703125,487.3500061035156,422.1499938964844,481.70001220703125,541190,2024-12-16
2024-12-23,421.6499938964844,421.6499938964844,446.20001220703125,419.20001220703125,440.0,222075,2024-12-23
2024-12-30,427.75,427.75,441.75,410.20001220703125,422.79998779296875,275984,2024-12-30
2025-01-06,395.3500061035156,395.3500061035156,434.0,385.1499938964844,430.0,273559,2025-01-06
2025-01-13,370.5,370.5,393.95001220703125,360.8500061035156,393.95001220703125,302530,2025-01-13
2025-01-20,400.70001220703125,400.70001220703125,419.3999938964844,360.0,370.5,355154,2025-01-20
2025-01-27,364.29998779296875,364.29998779296875,400.5,337.6499938964844,400.5,433150,2025-01-27
2025-02-03,364.04998779296875,364.04998779296875,399.8999938964844,346.0,360.5,378534,2025-02-03
2025-02-10,312.25,312.25,370.3999938964844,306.0,366.20001220703125,194754,2025-02-10
2025-02-17,315.75,315.75,337.0,281.1499938964844,308.25,375993,2025-02-17
2025-02-24,290.29998779296875,290.29998779296875,323.3999938964844,285.75,316.79998779296875,172145,2025-02-24
2025-03-03,337.95001220703125,337.95001220703125,343.8999938964844,270.0,290.0,490692,2025-03-03
2025-03-10,304.70001220703125,304.70001220703125,341.0,303.29998779296875,334.6499938964844,178449,2025-03-10
2025-03-17,310.25,310.25,318.0,288.04998779296875,305.0,179343,2025-03-17
2025-03-24,330.8999938964844,330.8999938964844,358.0,303.1000061035156,311.0,1076373,2025-03-24
2025-03-31,347.6000061035156,347.6000061035156,373.95001220703125,328.20001220703125,330.8999938964844,351149,2025-03-31
2025-04-07,370.8500061035156,370.8500061035156,381.54998779296875,320.5,338.3999938964844,480165,2025-04-07
2025-04-14,386.20001220703125,386.20001220703125,395.25,372.6499938964844,373.3500061035156,279444,2025-04-14
2025-04-21,399.6499938964844,399.6499938964844,429.8999938964844,384.6000061035156,386.5,478065,2025-04-21
2025-04-28,379.25,379.25,404.70001220703125,369.1000061035156,398.8500061035156,176975,2025-04-28
2025-05-05,354.3999938964844,354.3999938964844,390.0,347.54998779296875,379.0,216497,2025-05-05
2025-05-12,378.95001220703125,378.95001220703125,396.95001220703125,362.5,362.5,278078,2025-05-12
2025-05-19,442.75,442.75,461.0,361.1000061035156,377.70001220703125,3931884,2025-05-19
2025-05-26,430.04998779296875,430.04998779296875,449.29998779296875,421.20001220703125,434.1499938964844,654248,2025-05-26
2025-06-02,461.1499938964844,461.1499938964844,482.54998779296875,424.45001220703125,428.0,1040134,2025-06-02
2025-06-09,425.1499938964844,425.1499938964844,478.0,420.20001220703125,461.0,451399,2025-06-09
2025-06-16,384.3500061035156,384.3500061035156,428.1499938964844,372.0,422.3500061035156,177229,2025-06-16
2025-06-23,412.6499938964844,412.6499938964844,427.0,372.54998779296875,380.5,101736,2025-06-23
2025-06-30,400.70001220703125,400.70001220703125,422.45001220703125,392.5,412.5,82705,2025-06-30
2025-07-07,386.79998779296875,386.79998779296875,403.0,375.0,400.0,106583,2025-07-07
2025-07-14,391.6000061035156,391.6000061035156,395.0,380.1499938964844,386.5,35409,2025-07-14
