Date,Adj Close_SAKUMA.NS,Close_SAKUMA.NS,High_SAKUMA.NS,Low_SAKUMA.NS,Open_SAKUMA.NS,Volume_SAKUMA.NS,Date
2020-07-13,1.2045620679855347,1.24270498752594,1.3122960329055786,1.1631720066070557,1.24270498752594,2367148,2020-07-13
2020-07-20,1.2334716320037842,1.27252995967865,1.3620049953460693,1.21288001537323,1.2526459693908691,3262020,2020-07-20
2020-07-27,1.1756525039672852,1.21288001537323,1.3122960329055786,1.1631720066070557,1.282470941543579,4208245,2020-07-27
2020-08-03,1.1756525039672852,1.21288001537323,1.2526459693908691,1.1631720066070557,1.2327630519866943,2546649,2020-08-03
2020-08-10,1.2720171213150024,1.3122960329055786,1.3122960329055786,1.1929969787597656,1.1929969787597656,3315637,2020-08-10
2020-08-17,1.2720171213150024,1.3122960329055786,1.3719459772109985,1.2327630519866943,1.3620049953460693,9399943,2020-08-17
2020-08-24,1.339473009109497,1.3818880319595337,1.3818880319595337,1.27252995967865,1.3421210050582886,9521694,2020-08-24
2020-08-31,1.2334716320037842,1.27252995967865,1.4216539859771729,1.2526459693908691,1.391829013824463,6799356,2020-08-31
2020-09-07,1.166015625,1.2029379606246948,1.2924129962921143,1.18305504322052,1.24270498752594,6064332,2020-09-07
2020-09-14,1.1756525039672852,1.21288001537323,1.3122960329055786,1.1929969787597656,1.2029379606246948,7546009,2020-09-14
2020-09-21,1.1178333759307861,1.1532299518585205,1.2526459693908691,1.0935800075531006,1.24270498752594,7994893,2020-09-21
2020-09-28,1.1563798189163208,1.1929969787597656,1.2327630519866943,1.1333470344543457,1.1929969787597656,3064738,2020-09-28
2020-10-05,1.1274702548980713,1.1631720066070557,1.2228219509124756,1.143288016319275,1.1929969787597656,4214768,2020-10-05
2020-10-12,1.1274702548980713,1.1631720066070557,1.1929969787597656,1.1234049797058105,1.18305504322052,4290099,2020-10-12
2020-10-19,1.0985606908798218,1.1333470344543457,1.18305504322052,1.113463044166565,1.18305504322052,3713935,2020-10-19
2020-10-26,1.0214688777923584,1.0538140535354614,1.1532299518585205,1.0041049718856812,1.1333470344543457,4292473,2020-10-26
2020-11-02,0.9829223155975342,1.0140470266342163,1.0836390256881714,0.994163990020752,1.0538140535354614,5715612,2020-11-02
2020-11-09,1.0118319988250732,1.0438719987869263,1.0836390256881714,0.994163990020752,1.0438719987869263,5531879,2020-11-09
2020-11-16,0.9925591945648193,1.023988962173462,1.0637550354003906,1.0140470266342163,1.0438719987869263,4249200,2020-11-16
2020-11-23,1.0021950006484985,1.0339299440383911,1.0736969709396362,1.0140470266342163,1.0339299440383911,6802591,2020-11-23
2020-11-30,1.0985606908798218,1.1333470344543457,1.1333470344543457,1.0140470266342163,1.0339299440383911,9251779,2020-11-30
2020-12-07,1.1397513151168823,1.1532299518585205,1.2924129962921143,1.1035219430923462,1.21288001537323,20703341,2020-12-07
2020-12-14,1.1692278385162354,1.18305504322052,1.2029379606246948,1.1532299518585205,1.18305504322052,7790833,2020-12-14
2020-12-21,1.2871333360671997,1.3023550510406494,1.4216539859771729,1.1631720066070557,1.21288001537323,41743380,2020-12-21
2020-12-28,1.5622458457946777,1.5807210206985474,1.6304290294647217,1.3222379684448242,1.3421210050582886,32404532,2020-12-28
2021-01-04,1.3755617141723633,1.391829013824463,1.6602540016174316,1.3818880319595337,1.6304290294647217,23458575,2021-01-04
2021-01-11,1.32643461227417,1.3421210050582886,1.4713629484176636,1.3023550510406494,1.4216539859771729,19063552,2021-01-11
2021-01-18,1.2085298299789429,1.2228219509124756,1.3719459772109985,1.1929969787597656,1.3719459772109985,10644466,2021-01-18
2021-01-25,1.1299254894256592,1.143288016319275,1.2526459693908691,1.0935800075531006,1.24270498752594,7917809,2021-01-25
2021-02-01,1.1987041234970093,1.21288001537323,1.3421210050582886,1.0935800075531006,1.1631720066070557,25550864,2021-02-01
2021-02-08,1.1299254894256592,1.143288016319275,1.27252995967865,1.113463044166565,1.24270498752594,16357319,2021-02-08
2021-02-15,1.0709737539291382,1.0836390256881714,1.21288001537323,1.0637550354003906,1.0935800075531006,21502707,2021-02-15
2021-02-22,1.0120208263397217,1.023988962173462,1.1035219430923462,1.0041049718856812,1.1035219430923462,10551306,2021-02-22
2021-03-01,1.0218455791473389,1.0339299440383911,1.1234049797058105,1.0140470266342163,1.0339299440383911,18865818,2021-03-01
2021-03-08,1.0218455791473389,1.0339299440383911,1.0736969709396362,1.0339299440383911,1.0438719987869263,4525508,2021-03-08
2021-03-15,0.9825444221496582,0.994163990020752,1.0538140535354614,0.9742799997329712,1.0438719987869263,4958484,2021-03-15
2021-03-22,0.9334173202514648,0.9444559812545776,1.023988962173462,0.9345139861106873,1.023988962173462,5041972,2021-03-22
2021-03-29,0.9825444221496582,0.994163990020752,1.023988962173462,0.8052729964256287,0.9444559812545776,4357915,2021-03-29
2021-04-05,0.9923692345619202,1.0041049718856812,1.0339299440383911,0.9543970227241516,0.9742799997329712,3078402,2021-04-05
2021-04-12,0.9628928303718567,0.9742799997329712,1.0041049718856812,0.9345139861106873,0.9742799997329712,3163650,2021-04-12
2021-04-19,0.9628928303718567,0.9742799997329712,1.0041049718856812,0.9046890139579773,0.9046890139579773,3650215,2021-04-19
2021-04-26,1.0709737539291382,1.0836390256881714,1.0935800075531006,0.9543970227241516,0.9842219948768616,8576653,2021-04-26
2021-05-03,1.051322102546692,1.0637550354003906,1.1333470344543457,1.0041049718856812,1.0935800075531006,7398916,2021-05-03
2021-05-10,1.2281805276870728,1.24270498752594,1.5310120582580566,1.0538140535354614,1.0637550354003906,63198838,2021-05-10
2021-05-17,1.2674816846847534,1.282470941543579,1.3321800231933594,1.18305504322052,1.282470941543579,14285126,2021-05-17
2021-05-24,1.32643461227417,1.3421210050582886,1.491245985031128,1.2924129962921143,1.3023550510406494,24335779,2021-05-24
2021-05-31,1.3657368421554565,1.3818880319595337,1.4117130041122437,1.2924129962921143,1.3620049953460693,14279226,2021-05-31
2021-06-07,1.6015470027923584,1.6204869747161865,1.680137038230896,1.3222379684448242,1.4117130041122437,48259326,2021-06-07
2021-06-14,1.8963111639022827,1.9187370538711548,2.3362860679626465,1.5508960485458374,1.6503119468688965,112594105,2021-06-14
2021-06-21,1.9749146699905396,1.998270034790039,2.1175689697265625,1.8093780279159546,1.8988529443740845,26842497,2021-06-21
2021-06-28,2.4367103576660156,2.465527057647705,2.465527057647705,2.0082108974456787,2.018152952194214,60083679,2021-06-28
2021-07-05,2.4563610553741455,2.48540997505188,2.8333680629730225,2.45558500289917,2.5450599193573,47815499,2021-07-05
2021-07-12,2.751124143600464,2.783658981323242,2.922842025756836,2.5052928924560547,2.5052928924560547,35567334,2021-07-12
2021-07-19,2.525139570236206,2.555001974105835,2.8532509803771973,2.48540997505188,2.783658981323242,14309222,2021-07-19
