Date,Adj Close_SMARTLINK.NS,Close_SMARTLINK.NS,High_SMARTLINK.NS,Low_SMARTLINK.NS,Open_SMARTLINK.NS,Volume_SMARTLINK.NS,Date
2021-01-18,87.19999694824219,87.19999694824219,89.9000015258789,86.5999984741211,87.6500015258789,30743,2021-01-18
2021-01-25,87.30000305175781,87.30000305175781,88.1500015258789,86.05000305175781,87.19999694824219,25496,2021-01-25
2021-02-01,87.9000015258789,87.9000015258789,88.94999694824219,86.5,86.5999984741211,37763,2021-02-01
2021-02-08,90.5,90.5,92.5999984741211,87.0,88.44999694824219,79676,2021-02-08
2021-02-15,92.75,92.75,99.1500015258789,89.55000305175781,91.19999694824219,1098523,2021-02-15
2021-02-22,90.5,90.5,95.19999694824219,90.0,93.69999694824219,200467,2021-02-22
2021-03-01,88.55000305175781,88.55000305175781,93.0,88.0999984741211,92.5,86175,2021-03-01
2021-03-08,91.55000305175781,91.55000305175781,96.5,87.5,88.19999694824219,136286,2021-03-08
2021-03-15,83.5999984741211,83.5999984741211,92.8499984741211,81.9000015258789,91.9000015258789,78613,2021-03-15
2021-03-22,82.6500015258789,82.6500015258789,86.44999694824219,81.5,85.30000305175781,38535,2021-03-22
2021-03-29,84.94999694824219,84.94999694824219,86.69999694824219,82.5999984741211,82.6500015258789,47961,2021-03-29
2021-04-05,85.19999694824219,85.19999694824219,86.80000305175781,82.94999694824219,84.80000305175781,30815,2021-04-05
2021-04-12,83.6500015258789,83.6500015258789,85.75,83.55000305175781,85.3499984741211,17571,2021-04-12
2021-04-19,83.4000015258789,83.4000015258789,84.19999694824219,78.0999984741211,81.80000305175781,29223,2021-04-19
2021-04-26,85.0,85.0,87.0999984741211,84.0,86.0,40230,2021-04-26
2021-05-03,87.19999694824219,87.19999694824219,88.44999694824219,84.0,87.9000015258789,53225,2021-05-03
2021-05-10,92.69999694824219,92.69999694824219,100.69999694824219,84.0,86.55000305175781,324377,2021-05-10
2021-05-17,95.0999984741211,95.0999984741211,103.1500015258789,90.05000305175781,93.94999694824219,402743,2021-05-17
2021-05-24,93.94999694824219,93.94999694824219,99.80000305175781,92.94999694824219,95.5999984741211,184210,2021-05-24
2021-05-31,96.30000305175781,96.30000305175781,98.94999694824219,92.44999694824219,94.80000305175781,134666,2021-05-31
2021-06-07,96.8499984741211,96.8499984741211,103.0,93.5999984741211,96.0,506519,2021-06-07
2021-06-14,102.1500015258789,102.1500015258789,124.9000015258789,94.30000305175781,97.0,2037404,2021-06-14
2021-06-21,113.05000305175781,113.05000305175781,122.55000305175781,97.8499984741211,100.1500015258789,1735363,2021-06-21
2021-06-28,110.55000305175781,110.55000305175781,119.80000305175781,106.19999694824219,113.69999694824219,621280,2021-06-28
2021-07-05,127.25,127.25,129.89999389648438,108.5999984741211,111.0,1619799,2021-07-05
2021-07-12,126.44999694824219,126.44999694824219,134.5500030517578,120.0,125.9000015258789,1322861,2021-07-12
2021-07-19,118.25,118.25,128.4499969482422,116.25,125.69999694824219,300884,2021-07-19
2021-07-26,123.5999984741211,123.5999984741211,129.39999389648438,110.1500015258789,119.0,504341,2021-07-26
2021-08-02,118.05000305175781,118.05000305175781,124.8499984741211,112.30000305175781,124.80000305175781,232772,2021-08-02
2021-08-09,111.0999984741211,111.0999984741211,118.94999694824219,101.80000305175781,118.5999984741211,223031,2021-08-09
2021-08-16,105.4000015258789,105.4000015258789,116.0,104.1500015258789,111.5999984741211,120219,2021-08-16
2021-08-23,105.44999694824219,105.44999694824219,109.5999984741211,96.05000305175781,109.5999984741211,143491,2021-08-23
2021-08-30,104.6500015258789,104.6500015258789,108.5,101.19999694824219,105.0,114347,2021-08-30
2021-09-06,116.55000305175781,116.55000305175781,131.89999389648438,102.19999694824219,105.0,1416971,2021-09-06
2021-09-13,112.0,112.0,126.0,111.19999694824219,117.80000305175781,465856,2021-09-13
2021-09-20,118.4000015258789,118.4000015258789,124.6500015258789,108.0,110.0,475053,2021-09-20
2021-09-27,118.75,118.75,123.4000015258789,113.0,119.44999694824219,301243,2021-09-27
2021-10-04,113.4000015258789,113.4000015258789,121.5999984741211,113.0,119.9000015258789,224592,2021-10-04
2021-10-11,114.44999694824219,114.44999694824219,116.9000015258789,110.5,114.75,135720,2021-10-11
2021-10-18,121.5999984741211,121.5999984741211,124.0,113.1500015258789,116.6500015258789,523128,2021-10-18
2021-10-25,113.30000305175781,113.30000305175781,124.9000015258789,111.3499984741211,124.4000015258789,90127,2021-10-25
2021-11-01,114.5999984741211,114.5999984741211,118.69999694824219,110.3499984741211,116.69999694824219,125474,2021-11-01
2021-11-08,115.4000015258789,115.4000015258789,120.5,113.19999694824219,114.19999694824219,103055,2021-11-08
2021-11-15,111.8499984741211,111.8499984741211,117.80000305175781,111.0,115.4000015258789,49860,2021-11-15
2021-11-22,106.94999694824219,106.94999694824219,114.6500015258789,103.0,113.9000015258789,86012,2021-11-22
2021-11-29,103.3499984741211,103.3499984741211,108.5,100.19999694824219,108.5,70609,2021-11-29
2021-12-06,115.0999984741211,115.0999984741211,118.0,101.80000305175781,103.3499984741211,180479,2021-12-06
2021-12-13,110.30000305175781,110.30000305175781,119.80000305175781,108.25,115.0999984741211,219305,2021-12-13
2021-12-20,143.10000610351562,143.10000610351562,143.10000610351562,105.94999694824219,110.69999694824219,1113756,2021-12-20
2021-12-27,230.75,230.75,230.75,153.8000030517578,153.8000030517578,3695828,2021-12-27
2022-01-03,208.75,208.75,254.35000610351562,202.25,242.0,1345525,2022-01-03
2022-01-10,190.0,190.0,215.0,182.85000610351562,212.0,849984,2022-01-10
2022-01-17,176.39999389648438,176.39999389648438,194.64999389648438,172.39999389648438,190.9499969482422,259916,2022-01-17
2022-01-24,169.25,169.25,179.9499969482422,162.64999389648438,178.8000030517578,112752,2022-01-24
2022-01-31,175.4499969482422,175.4499969482422,181.0,162.39999389648438,171.0,119573,2022-01-31
2022-02-07,150.6999969482422,150.6999969482422,178.0,150.35000610351562,177.89999389648438,88952,2022-02-07
2022-02-14,135.35000610351562,135.35000610351562,147.5500030517578,133.5500030517578,147.0,113087,2022-02-14
2022-02-21,124.8499984741211,124.8499984741211,135.35000610351562,118.0,135.35000610351562,56239,2022-02-21
2022-02-28,126.05000305175781,126.05000305175781,132.6999969482422,122.0,125.0,43098,2022-02-28
2022-03-07,128.39999389648438,128.39999389648438,137.0,119.6500015258789,129.1999969482422,77512,2022-03-07
2022-03-14,122.94999694824219,122.94999694824219,131.89999389648438,118.0,130.0,98958,2022-03-14
2022-03-21,120.6500015258789,120.6500015258789,130.5,117.0,124.0,84603,2022-03-21
2022-03-28,119.0999984741211,119.0999984741211,122.55000305175781,108.44999694824219,122.0,157677,2022-03-28
2022-04-04,131.10000610351562,131.10000610351562,137.25,122.05000305175781,123.75,148784,2022-04-04
2022-04-11,131.5,131.5,139.75,129.6999969482422,129.6999969482422,99752,2022-04-11
2022-04-18,127.4000015258789,127.4000015258789,134.5,126.3499984741211,127.0,104900,2022-04-18
2022-04-25,124.0,124.0,131.5500030517578,121.25,129.0,141926,2022-04-25
2022-05-02,119.0999984741211,119.0999984741211,126.94999694824219,113.0999984741211,126.0,37260,2022-05-02
2022-05-09,114.0999984741211,114.0999984741211,123.69999694824219,111.1500015258789,120.5,131143,2022-05-09
2022-05-16,114.0999984741211,114.0999984741211,120.94999694824219,112.1500015258789,117.80000305175781,56760,2022-05-16
2022-05-23,115.30000305175781,115.30000305175781,118.4000015258789,111.6500015258789,114.0999984741211,40532,2022-05-23
2022-05-30,114.5999984741211,114.5999984741211,117.8499984741211,112.4000015258789,115.30000305175781,44345,2022-05-30
2022-06-06,113.0999984741211,113.0999984741211,116.0,112.0,116.0,26137,2022-06-06
2022-06-13,106.1500015258789,106.1500015258789,123.5,105.19999694824219,117.75,45736,2022-06-13
2022-06-20,106.0999984741211,106.0999984741211,112.0,96.6500015258789,112.0,58979,2022-06-20
2022-06-27,109.55000305175781,109.55000305175781,116.30000305175781,105.19999694824219,106.9000015258789,58467,2022-06-27
2022-07-04,122.0,122.0,125.8499984741211,106.4000015258789,109.0,363356,2022-07-04
2022-07-11,134.4499969482422,134.4499969482422,156.3000030517578,119.5,123.69999694824219,589689,2022-07-11
2022-07-18,131.35000610351562,131.35000610351562,141.10000610351562,125.0999984741211,132.5,227894,2022-07-18
2022-07-25,137.60000610351562,137.60000610351562,144.85000610351562,131.64999389648438,133.39999389648438,183054,2022-07-25
2022-08-01,127.30000305175781,127.30000305175781,143.0,125.5,135.1999969482422,300398,2022-08-01
2022-08-08,126.3499984741211,126.3499984741211,131.89999389648438,125.0,125.0,79282,2022-08-08
2022-08-15,128.1999969482422,128.1999969482422,131.89999389648438,125.75,126.3499984741211,109979,2022-08-15
2022-08-22,128.3000030517578,128.3000030517578,134.0,126.05000305175781,128.3000030517578,97377,2022-08-22
2022-08-29,138.6999969482422,138.6999969482422,142.25,124.30000305175781,124.30000305175781,509409,2022-08-29
2022-09-05,135.85000610351562,135.85000610351562,141.89999389648438,135.1999969482422,138.0,122711,2022-09-05
2022-09-12,136.5500030517578,136.5500030517578,150.0,135.0500030517578,137.89999389648438,250176,2022-09-12
2022-09-19,132.60000610351562,132.60000610351562,139.6999969482422,131.0,133.25,65301,2022-09-19
2022-09-26,127.30000305175781,127.30000305175781,132.5,123.0,132.5,38852,2022-09-26
2022-10-03,134.0500030517578,134.0500030517578,137.6999969482422,120.5,130.0,56319,2022-10-03
2022-10-10,132.85000610351562,132.85000610351562,136.0,125.19999694824219,130.1999969482422,84063,2022-10-10
2022-10-17,143.25,143.25,149.8000030517578,130.10000610351562,133.9499969482422,370250,2022-10-17
2022-10-24,166.6999969482422,166.6999969482422,182.0,146.0,146.0,1584654,2022-10-24
2022-10-31,155.3000030517578,155.3000030517578,173.89999389648438,152.5500030517578,167.0500030517578,372922,2022-10-31
2022-11-07,156.89999389648438,156.89999389648438,174.5,155.25,156.0,562870,2022-11-07
2022-11-14,145.9499969482422,145.9499969482422,159.6999969482422,145.3000030517578,159.6999969482422,135916,2022-11-14
2022-11-21,153.39999389648438,153.39999389648438,157.0,142.1999969482422,149.0,160987,2022-11-21
2022-11-28,149.39999389648438,149.39999389648438,156.35000610351562,144.39999389648438,154.5,147053,2022-11-28
2022-12-05,153.89999389648438,153.89999389648438,164.89999389648438,149.0,150.0,230767,2022-12-05
2022-12-12,150.3000030517578,150.3000030517578,164.0,148.1999969482422,151.6999969482422,129728,2022-12-12
2022-12-19,130.39999389648438,130.39999389648438,156.39999389648438,130.0,149.10000610351562,118106,2022-12-19
2022-12-26,139.25,139.25,142.9499969482422,130.14999389648438,136.9499969482422,63914,2022-12-26
2023-01-02,138.5,138.5,145.5500030517578,137.3000030517578,141.89999389648438,53647,2023-01-02
2023-01-09,138.39999389648438,138.39999389648438,142.0,135.25,137.6999969482422,39994,2023-01-09
2023-01-16,136.14999389648438,136.14999389648438,140.75,134.0,139.8000030517578,38503,2023-01-16
2023-01-23,133.35000610351562,133.35000610351562,161.25,131.0,139.8000030517578,915358,2023-01-23
2023-01-30,132.5,132.5,139.25,127.19999694824219,133.35000610351562,98923,2023-01-30
2023-02-06,140.64999389648438,140.64999389648438,154.8000030517578,135.1999969482422,137.0,438402,2023-02-06
2023-02-13,139.64999389648438,139.64999389648438,144.8000030517578,138.0,141.25,95930,2023-02-13
2023-02-20,136.6999969482422,136.6999969482422,144.0,136.1999969482422,139.64999389648438,61771,2023-02-20
2023-02-27,148.25,148.25,149.4499969482422,129.14999389648438,136.0,137047,2023-02-27
2023-03-06,148.85000610351562,148.85000610351562,151.5,145.8000030517578,148.85000610351562,77289,2023-03-06
2023-03-13,149.0,149.0,151.6999969482422,140.3000030517578,146.60000610351562,68154,2023-03-13
2023-03-20,143.89999389648438,143.89999389648438,167.3000030517578,141.25,144.60000610351562,212426,2023-03-20
2023-03-27,148.0,148.0,155.0,143.10000610351562,146.0,120550,2023-03-27
2023-04-03,156.85000610351562,156.85000610351562,161.0,142.8000030517578,149.8000030517578,61006,2023-04-03
2023-04-10,155.9499969482422,155.9499969482422,158.8000030517578,150.85000610351562,154.1999969482422,74428,2023-04-10
2023-04-17,148.0,148.0,155.89999389648438,146.5,154.0,44650,2023-04-17
2023-04-24,154.89999389648438,154.89999389648438,159.6999969482422,145.64999389648438,145.64999389648438,126408,2023-04-24
2023-05-01,154.0500030517578,154.0500030517578,162.60000610351562,152.25,154.89999389648438,100572,2023-05-01
2023-05-08,151.4499969482422,151.4499969482422,159.0,150.8000030517578,157.0,69823,2023-05-08
2023-05-15,153.5,153.5,159.0,145.39999389648438,148.60000610351562,171660,2023-05-15
2023-05-22,156.25,156.25,160.9499969482422,150.25,150.25,68861,2023-05-22
2023-05-29,155.6999969482422,155.6999969482422,162.35000610351562,151.25,158.89999389648438,58393,2023-05-29
2023-06-05,171.14999389648438,171.14999389648438,174.39999389648438,155.35000610351562,158.0,224405,2023-06-05
2023-06-12,167.35000610351562,167.35000610351562,174.9499969482422,161.10000610351562,174.9499969482422,94224,2023-06-12
2023-06-19,159.89999389648438,159.89999389648438,174.1999969482422,158.10000610351562,165.0,125160,2023-06-19
2023-06-26,164.75,164.75,169.39999389648438,159.85000610351562,161.0,62241,2023-06-26
2023-07-03,167.9499969482422,167.9499969482422,170.6999969482422,163.0500030517578,168.6999969482422,90650,2023-07-03
2023-07-10,166.39999389648438,166.39999389648438,175.0,156.64999389648438,169.0,194779,2023-07-10
2023-07-17,173.85000610351562,173.85000610351562,185.6999969482422,163.25,166.39999389648438,674701,2023-07-17
2023-07-24,172.5500030517578,172.5500030517578,178.0,166.8000030517578,175.1999969482422,145812,2023-07-24
2023-07-31,171.0500030517578,171.0500030517578,181.4499969482422,165.0,172.8000030517578,256541,2023-07-31
2023-08-07,170.75,170.75,182.6999969482422,170.0,172.5,191646,2023-08-07
2023-08-14,166.75,166.75,174.3000030517578,165.5,171.8000030517578,53705,2023-08-14
2023-08-21,179.9499969482422,179.9499969482422,184.39999389648438,165.39999389648438,165.39999389648438,188222,2023-08-21
2023-08-28,174.5500030517578,174.5500030517578,183.39999389648438,170.10000610351562,183.39999389648438,94061,2023-08-28
2023-09-04,180.75,180.75,191.9499969482422,174.10000610351562,174.5500030517578,365053,2023-09-04
2023-09-11,173.85000610351562,173.85000610351562,184.1999969482422,160.0,181.9499969482422,130243,2023-09-11
2023-09-18,170.75,170.75,176.4499969482422,168.0,174.0500030517578,39016,2023-09-18
2023-09-25,181.5500030517578,181.5500030517578,184.0,167.64999389648438,173.9499969482422,97573,2023-09-25
2023-10-02,191.0500030517578,191.0500030517578,193.5,179.0,181.5500030517578,205769,2023-10-02
2023-10-09,186.9499969482422,186.9499969482422,192.0,176.5500030517578,191.0,112421,2023-10-09
2023-10-16,177.75,177.75,190.3000030517578,176.0,184.0,89914,2023-10-16
2023-10-23,171.6999969482422,171.6999969482422,179.5,162.5,179.5,48127,2023-10-23
2023-10-30,173.3000030517578,173.3000030517578,177.0500030517578,168.5,174.9499969482422,31056,2023-10-30
2023-11-06,173.9499969482422,173.9499969482422,204.9499969482422,167.64999389648438,176.64999389648438,91782,2023-11-06
2023-11-13,171.5500030517578,171.5500030517578,178.0,170.3000030517578,174.14999389648438,54151,2023-11-13
2023-11-20,169.14999389648438,169.14999389648438,173.6999969482422,166.0,172.0,79028,2023-11-20
2023-11-27,168.35000610351562,168.35000610351562,173.9499969482422,165.5500030517578,169.14999389648438,60209,2023-11-27
2023-12-04,170.89999389648438,170.89999389648438,178.0,167.5,168.5,116293,2023-12-04
2023-12-11,169.9499969482422,169.9499969482422,175.6999969482422,168.5,172.10000610351562,79486,2023-12-11
2023-12-18,170.10000610351562,170.10000610351562,174.0,163.5500030517578,169.6999969482422,80423,2023-12-18
2023-12-25,181.35000610351562,181.35000610351562,186.0,169.14999389648438,170.10000610351562,251624,2023-12-25
2024-01-01,177.75,177.75,183.85000610351562,175.64999389648438,182.6999969482422,105816,2024-01-01
2024-01-08,177.60000610351562,177.60000610351562,181.4499969482422,174.6999969482422,177.0,102620,2024-01-08
2024-01-15,183.39999389648438,183.39999389648438,199.6999969482422,176.0,176.3000030517578,629812,2024-01-15
2024-01-22,178.8000030517578,178.8000030517578,186.0,175.10000610351562,183.39999389648438,56074,2024-01-22
2024-01-29,181.1999969482422,181.1999969482422,188.0,180.10000610351562,180.5,123197,2024-01-29
2024-02-05,175.4499969482422,175.4499969482422,183.60000610351562,170.1999969482422,182.89999389648438,64275,2024-02-05
2024-02-12,173.85000610351562,173.85000610351562,175.75,168.10000610351562,173.10000610351562,44209,2024-02-12
2024-02-19,174.1999969482422,174.1999969482422,177.0500030517578,170.6999969482422,173.9499969482422,37516,2024-02-19
2024-02-26,171.0,171.0,177.0,169.9499969482422,171.39999389648438,30280,2024-02-26
2024-03-04,169.85000610351562,169.85000610351562,173.0,168.0,171.35000610351562,39088,2024-03-04
2024-03-11,169.64999389648438,169.64999389648438,171.8000030517578,158.0,169.89999389648438,93940,2024-03-11
2024-03-18,170.0500030517578,170.0500030517578,175.0,167.6999969482422,168.0,87973,2024-03-18
2024-03-25,170.85000610351562,170.85000610351562,173.75,169.10000610351562,170.0500030517578,24088,2024-03-25
2024-04-01,178.35000610351562,178.35000610351562,181.0,170.10000610351562,173.0,53934,2024-04-01
2024-04-08,176.6999969482422,176.6999969482422,192.6999969482422,176.0,177.0500030517578,150456,2024-04-08
2024-04-15,173.14999389648438,173.14999389648438,176.6999969482422,166.0,176.6999969482422,31448,2024-04-15
2024-04-22,206.60000610351562,206.60000610351562,226.60000610351562,170.5500030517578,173.5500030517578,1680877,2024-04-22
2024-04-29,190.75,190.75,207.5,188.0,207.0500030517578,122398,2024-04-29
2024-05-06,249.5500030517578,249.5500030517578,259.54998779296875,187.5,190.75,2428572,2024-05-06
2024-05-13,294.04998779296875,294.04998779296875,346.29998779296875,242.5,252.8000030517578,3127252,2024-05-13
2024-05-20,297.8500061035156,297.8500061035156,311.3999938964844,270.3999938964844,301.04998779296875,129516,2024-05-20
2024-05-27,272.1000061035156,272.1000061035156,301.79998779296875,268.0,292.0,133305,2024-05-27
2024-06-03,270.0,270.0,285.70001220703125,252.0,278.0,87051,2024-06-03
2024-06-10,293.29998779296875,293.29998779296875,298.70001220703125,267.0,270.0,49411,2024-06-10
2024-06-17,297.25,297.25,313.95001220703125,282.25,293.29998779296875,61359,2024-06-17
2024-06-24,279.75,279.75,299.95001220703125,277.0,297.25,54922,2024-06-24
2024-07-01,324.29998779296875,324.29998779296875,324.29998779296875,279.0,289.29998779296875,108326,2024-07-01
2024-07-08,314.1000061035156,314.1000061035156,336.0,308.1000061035156,336.0,47169,2024-07-08
2024-07-15,301.8500061035156,301.8500061035156,315.0,301.8500061035156,314.1000061035156,8718,2024-07-15
2024-07-22,290.04998779296875,290.04998779296875,305.8999938964844,288.20001220703125,300.0,11843,2024-07-22
2024-07-29,300.0,300.0,304.1000061035156,285.29998779296875,292.3500061035156,14515,2024-07-29
2024-08-05,282.0,282.0,294.0,281.1499938964844,294.0,23310,2024-08-05
2024-08-12,260.20001220703125,260.20001220703125,276.3999938964844,260.20001220703125,276.3999938964844,42044,2024-08-12
2024-08-19,240.85000610351562,240.85000610351562,273.1499938964844,222.10000610351562,247.3000030517578,148055,2024-08-19
2024-08-26,250.0,250.0,264.0,245.0,248.0,28688,2024-08-26
2024-09-02,274.6499938964844,274.6499938964844,302.5,256.0,259.95001220703125,363911,2024-09-02
2024-09-09,264.3500061035156,264.3500061035156,289.70001220703125,262.20001220703125,274.6000061035156,77907,2024-09-09
2024-09-16,274.3500061035156,274.3500061035156,279.04998779296875,251.0,262.1000061035156,103232,2024-09-16
2024-09-23,305.79998779296875,305.79998779296875,355.75,272.70001220703125,275.79998779296875,409200,2024-09-23
2024-09-30,260.54998779296875,260.54998779296875,305.04998779296875,260.0,291.0,199208,2024-09-30
2024-10-07,256.04998779296875,256.04998779296875,268.45001220703125,245.5,266.8500061035156,72926,2024-10-07
2024-10-14,238.4499969482422,238.4499969482422,263.95001220703125,233.1999969482422,263.95001220703125,28386,2024-10-14
2024-10-21,223.35000610351562,223.35000610351562,241.8000030517578,217.3000030517578,237.9499969482422,26376,2024-10-21
2024-10-28,239.25999450683594,239.25999450683594,239.64999389648438,220.0,228.9499969482422,15918,2024-10-28
2024-11-04,219.8800048828125,219.8800048828125,240.89999389648438,218.02000427246094,238.99000549316406,34029,2024-11-04
2024-11-11,196.42999267578125,196.42999267578125,219.8699951171875,191.0,219.8699951171875,27948,2024-11-11
2024-11-18,189.35000610351562,189.35000610351562,199.6999969482422,186.0,199.6999969482422,51895,2024-11-18
2024-11-25,199.5,199.5,199.5,186.1999969482422,196.92999267578125,36463,2024-11-25
2024-12-02,221.88999938964844,221.88999938964844,229.64999389648438,199.61000061035156,199.61000061035156,27718,2024-12-02
2024-12-09,204.22000122070312,204.22000122070312,220.25,204.22000122070312,217.5,8882,2024-12-09
2024-12-16,210.0,210.0,216.6999969482422,204.22000122070312,208.3000030517578,23219,2024-12-16
2024-12-23,204.1999969482422,204.1999969482422,207.8800048828125,197.63999938964844,205.8000030517578,5635,2024-12-23
2024-12-30,196.0,196.0,200.1999969482422,192.0500030517578,200.11000061035156,13850,2024-12-30
2025-01-06,189.80999755859375,189.80999755859375,196.0,188.00999450683594,192.1999969482422,12509,2025-01-06
2025-01-13,192.02000427246094,192.02000427246094,204.99000549316406,178.0,190.0,95048,2025-01-13
2025-01-20,179.9499969482422,179.9499969482422,194.0,172.0500030517578,192.0,29870,2025-01-20
2025-01-27,179.7100067138672,179.7100067138672,185.0,160.0,179.9499969482422,27309,2025-01-27
2025-02-03,174.58999633789062,174.58999633789062,186.0,171.10000610351562,186.0,13348,2025-02-03
2025-02-10,167.4199981689453,167.4199981689453,182.44000244140625,158.0,182.44000244140625,29511,2025-02-10
2025-02-17,154.72000122070312,154.72000122070312,171.61000061035156,149.88999938964844,171.61000061035156,50765,2025-02-17
2025-02-24,140.38999938964844,140.38999938964844,158.92999267578125,140.02000427246094,150.00999450683594,21133,2025-02-24
2025-03-03,137.00999450683594,137.00999450683594,146.60000610351562,133.3699951171875,145.99000549316406,114882,2025-03-03
2025-03-10,132.39999389648438,132.39999389648438,141.0,128.1999969482422,141.0,51320,2025-03-10
2025-03-17,133.7100067138672,133.7100067138672,137.8000030517578,125.1500015258789,137.8000030517578,114309,2025-03-17
2025-03-24,126.70999908447266,126.70999908447266,139.8000030517578,125.0999984741211,138.99000549316406,83231,2025-03-24
2025-03-31,129.91000366210938,129.91000366210938,138.75,125.98999786376953,126.70999908447266,50189,2025-03-31
2025-04-07,123.70999908447266,123.70999908447266,134.0,119.5,125.0,106795,2025-04-07
2025-04-14,137.22000122070312,137.22000122070312,137.99000549316406,123.70999908447266,123.70999908447266,39056,2025-04-14
2025-04-21,149.02999877929688,149.02999877929688,168.0,138.0,139.63999938964844,114315,2025-04-21
2025-04-28,150.52000427246094,150.52000427246094,163.92999267578125,148.9199981689453,151.3000030517578,68587,2025-04-28
2025-05-05,144.9199981689453,144.9199981689453,161.0,140.02000427246094,159.99000549316406,44057,2025-05-05
2025-05-12,161.41000366210938,161.41000366210938,168.0,146.0,147.10000610351562,48308,2025-05-12
2025-05-19,167.38999938964844,167.38999938964844,172.99000549316406,156.3000030517578,159.24000549316406,67701,2025-05-19
2025-05-26,159.9499969482422,159.9499969482422,172.8800048828125,157.1999969482422,172.8800048828125,34493,2025-05-26
2025-06-02,165.64999389648438,165.64999389648438,173.49000549316406,156.1199951171875,156.1199951171875,71507,2025-06-02
2025-06-09,162.02000427246094,162.02000427246094,173.0,156.99000549316406,171.82000732421875,127683,2025-06-09
2025-06-16,151.0,151.0,164.6999969482422,149.3000030517578,164.6999969482422,45138,2025-06-16
2025-06-23,157.38999938964844,157.38999938964844,162.0,149.00999450683594,149.00999450683594,48101,2025-06-23
2025-06-30,156.85000610351562,156.85000610351562,162.00999450683594,154.32000732421875,157.5,41769,2025-06-30
2025-07-07,153.8000030517578,153.8000030517578,161.9499969482422,152.5500030517578,156.8000030517578,29822,2025-07-07
2025-07-14,154.57000732421875,154.57000732421875,157.58999633789062,153.0,153.0,6163,2025-07-14
