Date,Adj Close_PRSMJOHNSN.NS,Close_PRSMJOHNSN.NS,High_PRSMJOHNSN.NS,Low_PRSMJOHNSN.NS,Open_PRSMJOHNSN.NS,Volume_PRSMJOHNSN.NS,Date
2021-02-22,104.1500015258789,104.1500015258789,112.0,95.0,109.0,3613464,2021-02-22
2021-03-01,116.19999694824219,116.19999694824219,120.0,103.1500015258789,104.9000015258789,4748709,2021-03-01
2021-03-08,113.44999694824219,113.44999694824219,118.9000015258789,111.69999694824219,116.55000305175781,2892077,2021-03-08
2021-03-15,114.94999694824219,114.94999694824219,123.30000305175781,110.19999694824219,115.5,4193112,2021-03-15
2021-03-22,126.30000305175781,126.30000305175781,127.19999694824219,114.0999984741211,115.80000305175781,3399844,2021-03-22
2021-03-29,134.0500030517578,134.0500030517578,134.89999389648438,126.30000305175781,126.30000305175781,3836580,2021-03-29
2021-04-05,131.9499969482422,131.9499969482422,141.4499969482422,123.0,135.4499969482422,2342740,2021-04-05
2021-04-12,125.1500015258789,125.1500015258789,129.0,114.25,129.0,1381032,2021-04-12
2021-04-19,124.94999694824219,124.94999694824219,132.0,117.8499984741211,119.0,994376,2021-04-19
2021-04-26,130.25,130.25,132.39999389648438,123.0999984741211,125.0,1003722,2021-04-26
2021-05-03,132.39999389648438,132.39999389648438,139.6999969482422,126.8499984741211,128.9499969482422,1288682,2021-05-03
2021-05-10,138.9499969482422,138.9499969482422,143.9499969482422,128.0,132.60000610351562,2333476,2021-05-10
2021-05-17,139.10000610351562,139.10000610351562,149.25,138.0,141.4499969482422,6246155,2021-05-17
2021-05-24,129.60000610351562,129.60000610351562,142.0,128.25,140.0,3132940,2021-05-24
2021-05-31,136.5,136.5,138.0,123.0999984741211,129.0,2509345,2021-05-31
2021-06-07,131.89999389648438,131.89999389648438,140.5,130.60000610351562,137.8000030517578,1180891,2021-06-07
2021-06-14,128.64999389648438,128.64999389648438,134.89999389648438,124.80000305175781,134.5,4340332,2021-06-14
2021-06-21,131.0500030517578,131.0500030517578,133.5,125.0,125.0,1513536,2021-06-21
2021-06-28,134.3000030517578,134.3000030517578,136.14999389648438,130.0,130.0,1504700,2021-06-28
2021-07-05,132.39999389648438,132.39999389648438,141.39999389648438,131.0,135.0,2026000,2021-07-05
2021-07-12,139.3000030517578,139.3000030517578,145.4499969482422,132.3000030517578,133.4499969482422,4758099,2021-07-12
2021-07-19,142.25,142.25,148.6999969482422,136.89999389648438,138.89999389648438,5073545,2021-07-19
2021-07-26,137.9499969482422,137.9499969482422,149.4499969482422,134.0500030517578,143.0,5527645,2021-07-26
2021-08-02,139.8000030517578,139.8000030517578,143.1999969482422,134.89999389648438,137.25,3294230,2021-08-02
2021-08-09,133.75,133.75,141.5,131.10000610351562,141.5,2109927,2021-08-09
2021-08-16,125.0999984741211,125.0999984741211,136.35000610351562,124.5,133.75,838974,2021-08-16
2021-08-23,125.4000015258789,125.4000015258789,129.64999389648438,123.6500015258789,126.0,739960,2021-08-23
2021-08-30,128.0500030517578,128.0500030517578,132.5,125.3499984741211,126.5,1478248,2021-08-30
2021-09-06,125.05000305175781,125.05000305175781,129.75,123.4000015258789,129.75,719586,2021-09-06
2021-09-13,123.05000305175781,123.05000305175781,127.5999984741211,122.44999694824219,126.44999694824219,3178285,2021-09-13
2021-09-20,121.9000015258789,121.9000015258789,125.0999984741211,120.0,124.0,855198,2021-09-20
2021-09-27,124.6500015258789,124.6500015258789,128.0,120.8499984741211,122.9000015258789,1581819,2021-09-27
2021-10-04,122.75,122.75,130.0,121.4000015258789,125.0999984741211,1564772,2021-10-04
2021-10-11,123.9000015258789,123.9000015258789,126.5,121.80000305175781,123.9000015258789,1317388,2021-10-11
2021-10-18,121.1500015258789,121.1500015258789,126.0,120.19999694824219,124.9000015258789,1823856,2021-10-18
2021-10-25,119.19999694824219,119.19999694824219,125.44999694824219,118.0,121.1500015258789,1766451,2021-10-25
2021-11-01,123.75,123.75,124.30000305175781,119.19999694824219,121.0,615889,2021-11-01
2021-11-08,136.60000610351562,136.60000610351562,139.89999389648438,121.80000305175781,125.94999694824219,4866189,2021-11-08
2021-11-15,128.4499969482422,128.4499969482422,138.39999389648438,126.69999694824219,137.6999969482422,926389,2021-11-15
2021-11-22,121.1500015258789,121.1500015258789,129.39999389648438,121.0,129.39999389648438,1066482,2021-11-22
2021-11-29,125.69999694824219,125.69999694824219,129.89999389648438,119.0,119.0,1894843,2021-11-29
2021-12-06,132.0500030517578,132.0500030517578,134.0,122.75,122.75,1062452,2021-12-06
2021-12-13,129.0500030517578,129.0500030517578,134.60000610351562,126.0,132.60000610351562,1519888,2021-12-13
2021-12-20,128.14999389648438,128.14999389648438,136.5500030517578,121.0999984741211,128.1999969482422,1554016,2021-12-20
2021-12-27,129.85000610351562,129.85000610351562,134.9499969482422,126.5,126.5,901882,2021-12-27
2022-01-03,133.9499969482422,133.9499969482422,136.39999389648438,127.0,131.8000030517578,2913542,2022-01-03
2022-01-10,148.64999389648438,148.64999389648438,159.0,132.64999389648438,134.9499969482422,10971289,2022-01-10
2022-01-17,147.4499969482422,147.4499969482422,160.0,145.85000610351562,160.0,6784756,2022-01-17
2022-01-24,139.39999389648438,139.39999389648438,148.35000610351562,123.0,145.6999969482422,2417080,2022-01-24
2022-01-31,136.39999389648438,136.39999389648438,144.5,134.4499969482422,140.8000030517578,3625523,2022-01-31
2022-02-07,127.0,127.0,138.6999969482422,125.0,137.10000610351562,1922561,2022-02-07
2022-02-14,119.05000305175781,119.05000305175781,125.4000015258789,116.6500015258789,122.1500015258789,1740963,2022-02-14
2022-02-21,117.94999694824219,117.94999694824219,123.30000305175781,115.0,119.6500015258789,1837479,2022-02-21
2022-02-28,114.1500015258789,114.1500015258789,121.0,112.80000305175781,117.0,816503,2022-02-28
2022-03-07,126.05000305175781,126.05000305175781,126.69999694824219,109.9000015258789,110.19999694824219,1155976,2022-03-07
2022-03-14,126.19999694824219,126.19999694824219,129.1999969482422,119.4000015258789,126.19999694824219,995121,2022-03-14
2022-03-21,116.30000305175781,116.30000305175781,128.1999969482422,116.0,128.1999969482422,1231360,2022-03-21
2022-03-28,120.3499984741211,120.3499984741211,121.05000305175781,113.05000305175781,116.8499984741211,1619160,2022-03-28
2022-04-04,126.0999984741211,126.0999984741211,127.0,119.8499984741211,120.80000305175781,1407198,2022-04-04
2022-04-11,126.9000015258789,126.9000015258789,139.10000610351562,125.0,126.9000015258789,3814215,2022-04-11
2022-04-18,116.69999694824219,116.69999694824219,126.5,116.0,126.5,1396872,2022-04-18
2022-04-25,114.0999984741211,114.0999984741211,118.69999694824219,112.5999984741211,116.0,3662232,2022-04-25
2022-05-02,109.94999694824219,109.94999694824219,116.0,108.25,113.0,830880,2022-05-02
2022-05-09,114.55000305175781,114.55000305175781,117.0,99.05000305175781,109.94999694824219,3235838,2022-05-09
2022-05-16,112.0999984741211,112.0999984741211,116.8499984741211,108.05000305175781,113.0,1065992,2022-05-16
2022-05-23,107.69999694824219,107.69999694824219,113.75,101.3499984741211,112.75,2151049,2022-05-23
2022-05-30,108.6500015258789,108.6500015258789,115.0,107.0999984741211,107.69999694824219,1335552,2022-05-30
2022-06-06,109.0,109.0,110.9000015258789,106.6500015258789,109.0,394898,2022-06-06
2022-06-13,100.4000015258789,100.4000015258789,109.5,98.19999694824219,106.8499984741211,415975,2022-06-13
2022-06-20,104.25,104.25,106.4000015258789,96.6500015258789,100.4000015258789,510200,2022-06-20
2022-06-27,107.55000305175781,107.55000305175781,108.75,103.4000015258789,104.80000305175781,325948,2022-06-27
2022-07-04,112.69999694824219,112.69999694824219,113.69999694824219,96.69999694824219,107.55000305175781,959491,2022-07-04
2022-07-11,109.9000015258789,109.9000015258789,113.5,105.30000305175781,112.4000015258789,1142182,2022-07-11
2022-07-18,114.69999694824219,114.69999694824219,115.4000015258789,108.0,110.0,4694773,2022-07-18
2022-07-25,121.5,121.5,122.30000305175781,110.0999984741211,114.69999694824219,6021541,2022-07-25
2022-08-01,123.69999694824219,123.69999694824219,125.0,113.4000015258789,122.5999984741211,2769641,2022-08-01
2022-08-08,120.8499984741211,120.8499984741211,126.0,119.05000305175781,125.19999694824219,1649856,2022-08-08
2022-08-15,127.1500015258789,127.1500015258789,130.8000030517578,120.8499984741211,120.8499984741211,2776298,2022-08-15
2022-08-22,127.5,127.5,132.0,123.5999984741211,126.0,3232654,2022-08-22
2022-08-29,125.9000015258789,125.9000015258789,130.85000610351562,124.05000305175781,124.05000305175781,1482599,2022-08-29
2022-09-05,127.0,127.0,132.89999389648438,125.05000305175781,126.4000015258789,1964941,2022-09-05
2022-09-12,129.5,129.5,137.3000030517578,127.30000305175781,127.5,5044361,2022-09-12
2022-09-19,126.30000305175781,126.30000305175781,143.6999969482422,125.80000305175781,129.5,5719905,2022-09-19
2022-09-26,131.64999389648438,131.64999389648438,133.39999389648438,120.0,125.8499984741211,2076512,2022-09-26
2022-10-03,127.5,127.5,132.1999969482422,126.19999694824219,130.1999969482422,658545,2022-10-03
2022-10-10,123.55000305175781,123.55000305175781,129.0,121.80000305175781,126.19999694824219,738875,2022-10-10
2022-10-17,123.1500015258789,123.1500015258789,125.80000305175781,121.0,124.19999694824219,703307,2022-10-17
2022-10-24,122.5999984741211,122.5999984741211,127.94999694824219,122.0999984741211,125.0,406602,2022-10-24
2022-10-31,128.14999389648438,128.14999389648438,131.0,122.0,123.25,896444,2022-10-31
2022-11-07,121.5,121.5,129.5,120.6500015258789,128.8000030517578,1299083,2022-11-07
2022-11-14,117.44999694824219,117.44999694824219,125.05000305175781,116.5,122.1500015258789,619703,2022-11-14
2022-11-21,123.4000015258789,123.4000015258789,126.4000015258789,115.3499984741211,117.4000015258789,1215020,2022-11-21
2022-11-28,127.8499984741211,127.8499984741211,135.35000610351562,116.80000305175781,123.69999694824219,10256026,2022-11-28
2022-12-05,122.5999984741211,122.5999984741211,129.35000610351562,121.0999984741211,128.5,2288472,2022-12-05
2022-12-12,116.1500015258789,116.1500015258789,125.94999694824219,115.19999694824219,124.4000015258789,1314366,2022-12-12
2022-12-19,99.55000305175781,99.55000305175781,117.9000015258789,98.19999694824219,116.75,1541582,2022-12-19
2022-12-26,104.3499984741211,104.3499984741211,108.0,99.30000305175781,101.0,1794937,2022-12-26
2023-01-02,105.9000015258789,105.9000015258789,113.4000015258789,102.1500015258789,105.19999694824219,7228620,2023-01-02
2023-01-09,103.8499984741211,103.8499984741211,108.5,102.9000015258789,106.94999694824219,1077010,2023-01-09
2023-01-16,107.8499984741211,107.8499984741211,110.05000305175781,102.0,103.6500015258789,3156259,2023-01-16
2023-01-23,100.69999694824219,100.69999694824219,112.0,98.0,107.0999984741211,1817490,2023-01-23
2023-01-30,103.5,103.5,106.9000015258789,99.3499984741211,100.6500015258789,1548947,2023-01-30
2023-02-06,104.5999984741211,104.5999984741211,105.0,100.0,103.5,1110715,2023-02-06
2023-02-13,104.69999694824219,104.69999694824219,106.30000305175781,101.69999694824219,104.5999984741211,909909,2023-02-13
2023-02-20,105.05000305175781,105.05000305175781,109.5,101.0999984741211,104.94999694824219,2946504,2023-02-20
2023-02-27,105.44999694824219,105.44999694824219,107.6500015258789,101.94999694824219,105.0,806197,2023-02-27
2023-03-06,107.19999694824219,107.19999694824219,107.94999694824219,103.30000305175781,105.05000305175781,764187,2023-03-06
2023-03-13,104.25,104.25,109.5,102.19999694824219,109.0,1510232,2023-03-13
2023-03-20,107.8499984741211,107.8499984741211,110.19999694824219,99.5999984741211,99.5999984741211,1911695,2023-03-20
2023-03-27,105.3499984741211,105.3499984741211,109.05000305175781,102.5999984741211,108.4000015258789,1184139,2023-03-27
2023-04-03,112.69999694824219,112.69999694824219,115.80000305175781,106.19999694824219,106.5,1194952,2023-04-03
2023-04-10,113.5,113.5,115.0,110.0,113.30000305175781,578861,2023-04-10
2023-04-17,121.5999984741211,121.5999984741211,131.0,112.9000015258789,112.9000015258789,11451276,2023-04-17
2023-04-24,124.1500015258789,124.1500015258789,127.55000305175781,119.9000015258789,121.25,1527418,2023-04-24
2023-05-01,123.0999984741211,123.0999984741211,126.4000015258789,120.19999694824219,124.1500015258789,799627,2023-05-01
2023-05-08,116.5,116.5,125.8499984741211,115.69999694824219,123.5999984741211,1704434,2023-05-08
2023-05-15,116.80000305175781,116.80000305175781,119.5,114.5,116.75,704116,2023-05-15
2023-05-22,118.5,118.5,120.6500015258789,115.1500015258789,117.19999694824219,685513,2023-05-22
2023-05-29,123.0999984741211,123.0999984741211,125.75,118.0,119.55000305175781,1342244,2023-05-29
2023-06-05,129.85000610351562,129.85000610351562,134.0,122.05000305175781,124.44999694824219,8001882,2023-06-05
2023-06-12,129.14999389648438,129.14999389648438,131.0,122.25,130.0,2724076,2023-06-12
2023-06-19,126.9000015258789,126.9000015258789,131.89999389648438,125.5999984741211,129.6999969482422,2359303,2023-06-19
2023-06-26,129.35000610351562,129.35000610351562,129.6999969482422,123.5999984741211,126.9000015258789,822644,2023-06-26
2023-07-03,132.60000610351562,132.60000610351562,135.0,129.39999389648438,129.39999389648438,3105291,2023-07-03
2023-07-10,126.05000305175781,126.05000305175781,139.5,123.55000305175781,135.89999389648438,5778260,2023-07-10
2023-07-17,122.1500015258789,122.1500015258789,128.14999389648438,119.94999694824219,126.69999694824219,1128730,2023-07-17
2023-07-24,124.30000305175781,124.30000305175781,127.9000015258789,122.1500015258789,122.69999694824219,2557193,2023-07-24
2023-07-31,125.0,125.0,131.5,123.5,124.9000015258789,4837024,2023-07-31
2023-08-07,131.14999389648438,131.14999389648438,137.25,124.8499984741211,126.19999694824219,3227012,2023-08-07
2023-08-14,128.1999969482422,128.1999969482422,133.0500030517578,126.9000015258789,131.14999389648438,962469,2023-08-14
2023-08-21,130.9499969482422,130.9499969482422,133.0,127.0,128.5,1175108,2023-08-21
2023-08-28,130.75,130.75,132.5,126.25,131.35000610351562,1304816,2023-08-28
2023-09-04,142.1999969482422,142.1999969482422,145.5,130.75,130.75,6588923,2023-09-04
2023-09-11,133.3000030517578,133.3000030517578,144.39999389648438,128.8000030517578,142.89999389648438,1741983,2023-09-11
2023-09-18,128.0,128.0,133.4499969482422,127.0999984741211,133.4499969482422,819757,2023-09-18
2023-09-25,131.0,131.0,132.9499969482422,126.5,128.25,860190,2023-09-25
2023-10-02,130.0,130.0,132.1999969482422,127.25,131.0,610010,2023-10-02
2023-10-09,130.10000610351562,130.10000610351562,133.35000610351562,124.25,128.64999389648438,981205,2023-10-09
2023-10-16,128.0,128.0,136.5500030517578,125.80000305175781,130.10000610351562,1159329,2023-10-16
2023-10-23,135.85000610351562,135.85000610351562,139.4499969482422,120.0,128.64999389648438,17793934,2023-10-23
2023-10-30,145.60000610351562,145.60000610351562,147.4499969482422,135.60000610351562,136.9499969482422,9138790,2023-10-30
2023-11-06,153.3000030517578,153.3000030517578,158.0,145.25,148.5,5669947,2023-11-06
2023-11-13,165.35000610351562,165.35000610351562,168.64999389648438,151.0,156.89999389648438,5887746,2023-11-13
2023-11-20,163.75,163.75,175.39999389648438,162.89999389648438,167.0500030517578,4911419,2023-11-20
2023-11-27,180.75,180.75,183.64999389648438,163.75,163.75,6235599,2023-11-27
2023-12-04,181.5500030517578,181.5500030517578,191.6999969482422,177.5500030517578,184.6999969482422,4306598,2023-12-04
2023-12-11,181.39999389648438,181.39999389648438,186.0,180.14999389648438,181.3000030517578,2741041,2023-12-11
2023-12-18,181.0,181.0,188.8000030517578,171.3000030517578,181.89999389648438,2751668,2023-12-18
2023-12-25,183.75,183.75,187.8000030517578,177.89999389648438,181.0,1936556,2023-12-25
2024-01-01,183.8000030517578,183.8000030517578,189.89999389648438,178.60000610351562,184.0,2461089,2024-01-01
2024-01-08,186.60000610351562,186.60000610351562,188.0,180.75,184.10000610351562,1702894,2024-01-08
2024-01-15,182.64999389648438,182.64999389648438,191.0,176.25,188.0,2940185,2024-01-15
2024-01-22,168.14999389648438,168.14999389648438,182.64999389648438,163.64999389648438,182.64999389648438,1293471,2024-01-22
2024-01-29,170.1999969482422,170.1999969482422,183.39999389648438,165.9499969482422,169.0,3207666,2024-01-29
2024-02-05,183.0,183.0,199.0,168.0,168.0,25928177,2024-02-05
2024-02-12,172.4499969482422,172.4499969482422,183.0,169.75,183.0,3906682,2024-02-12
2024-02-19,170.4499969482422,170.4499969482422,176.0,169.75,172.5,917906,2024-02-19
2024-02-26,171.35000610351562,171.35000610351562,177.39999389648438,168.4499969482422,170.89999389648438,860235,2024-02-26
2024-03-04,170.1999969482422,170.1999969482422,178.3000030517578,169.25,174.35000610351562,3486511,2024-03-04
2024-03-11,169.0500030517578,169.0500030517578,172.60000610351562,161.60000610351562,170.10000610351562,1675036,2024-03-11
2024-03-18,171.4499969482422,171.4499969482422,173.8000030517578,166.5,168.9499969482422,904975,2024-03-18
2024-03-25,178.60000610351562,178.60000610351562,182.89999389648438,170.25,171.4499969482422,4029565,2024-03-25
2024-04-01,185.39999389648438,185.39999389648438,192.0,178.0,179.5,3585813,2024-04-01
2024-04-08,175.0,175.0,188.39999389648438,174.5,187.10000610351562,921477,2024-04-08
2024-04-15,166.9499969482422,166.9499969482422,174.14999389648438,165.0,170.10000610351562,663414,2024-04-15
2024-04-22,166.10000610351562,166.10000610351562,171.5500030517578,162.5,166.0,1367272,2024-04-22
2024-04-29,160.64999389648438,160.64999389648438,168.89999389648438,159.35000610351562,166.35000610351562,770171,2024-04-29
2024-05-06,150.39999389648438,150.39999389648438,167.10000610351562,148.9499969482422,161.4499969482422,3603362,2024-05-06
2024-05-13,146.25,146.25,156.5500030517578,142.0,150.35000610351562,2900583,2024-05-13
2024-05-20,149.25,149.25,153.6999969482422,142.0,143.5500030517578,3040163,2024-05-20
2024-05-27,149.9499969482422,149.9499969482422,159.39999389648438,146.5,151.10000610351562,3102626,2024-05-27
2024-06-03,162.64999389648438,162.64999389648438,164.10000610351562,144.0,152.9499969482422,1700011,2024-06-03
2024-06-10,162.3699951171875,162.3699951171875,167.14999389648438,159.30999755859375,163.39999389648438,3122963,2024-06-10
2024-06-17,170.75,170.75,175.0,161.7100067138672,162.3699951171875,3100712,2024-06-17
2024-06-24,175.0800018310547,175.0800018310547,184.5,162.02000427246094,170.5,10043487,2024-06-24
2024-07-01,166.5800018310547,166.5800018310547,180.8300018310547,163.5,175.14999389648438,2434773,2024-07-01
2024-07-08,171.0500030517578,171.0500030517578,176.8000030517578,162.27000427246094,166.5800018310547,4653255,2024-07-08
2024-07-15,156.10000610351562,156.10000610351562,175.61000061035156,155.33999633789062,171.38999938964844,2092212,2024-07-15
2024-07-22,159.66000366210938,159.66000366210938,162.67999267578125,154.0,156.00999450683594,1488547,2024-07-22
2024-07-29,163.97000122070312,163.97000122070312,170.0,159.97999572753906,161.8000030517578,1441996,2024-07-29
2024-08-05,165.9499969482422,165.9499969482422,170.0,154.14999389648438,160.50999450683594,2000375,2024-08-05
2024-08-12,155.9199981689453,155.9199981689453,165.9199981689453,155.0,164.3000030517578,1759481,2024-08-12
2024-08-19,167.74000549316406,167.74000549316406,170.94000244140625,155.0,157.0,3724148,2024-08-19
2024-08-26,164.80999755859375,164.80999755859375,175.99000549316406,164.35000610351562,168.89999389648438,3258676,2024-08-26
2024-09-02,179.25,179.25,189.0,163.14999389648438,165.0,19995711,2024-09-02
2024-09-09,211.58999633789062,211.58999633789062,246.0,172.0,179.7100067138672,162655879,2024-09-09
2024-09-16,219.5399932861328,219.5399932861328,224.9499969482422,186.5500030517578,214.50999450683594,33090725,2024-09-16
2024-09-23,206.2100067138672,206.2100067138672,243.99000549316406,203.64999389648438,217.0,108797336,2024-09-23
2024-09-30,201.82000732421875,201.82000732421875,209.0,194.08999633789062,209.0,17658537,2024-09-30
2024-10-07,197.0,197.0,205.0,184.1999969482422,204.8300018310547,13504472,2024-10-07
2024-10-14,186.77999877929688,186.77999877929688,199.8000030517578,179.52999877929688,197.0399932861328,4772042,2024-10-14
2024-10-21,191.02000427246094,191.02000427246094,192.5,181.02000427246094,187.5,5806918,2024-10-21
2024-10-28,192.36000061035156,192.36000061035156,195.35000610351562,188.6199951171875,191.0,2636076,2024-10-28
2024-11-04,189.9600067138672,189.9600067138672,193.5800018310547,187.50999450683594,191.3000030517578,2070836,2024-11-04
2024-11-11,184.3000030517578,184.3000030517578,192.0,180.1999969482422,190.10000610351562,5908900,2024-11-11
2024-11-18,182.14999389648438,182.14999389648438,185.0,181.61000061035156,184.0,1125036,2024-11-18
2024-11-25,188.4499969482422,188.4499969482422,209.0,181.2100067138672,182.64999389648438,6342629,2024-11-25
2024-12-02,192.4199981689453,192.4199981689453,198.89999389648438,186.42999267578125,189.33999633789062,2746730,2024-12-02
2024-12-09,193.1300048828125,193.1300048828125,207.64999389648438,190.99000549316406,193.38999938964844,5780421,2024-12-09
2024-12-16,174.89999389648438,174.89999389648438,194.89999389648438,173.8000030517578,194.35000610351562,1847864,2024-12-16
2024-12-23,170.61000061035156,170.61000061035156,178.0,170.05999755859375,178.0,1084537,2024-12-23
2024-12-30,170.4600067138672,170.4600067138672,175.0,168.0,171.0399932861328,1037542,2024-12-30
2025-01-06,151.24000549316406,151.24000549316406,171.6999969482422,150.22000122070312,171.6999969482422,1044962,2025-01-06
2025-01-13,152.4600067138672,152.4600067138672,166.8300018310547,145.0,151.7899932861328,8537024,2025-01-13
2025-01-20,137.5399932861328,137.5399932861328,152.60000610351562,136.10000610351562,152.25999450683594,1250184,2025-01-20
2025-01-27,136.1199951171875,136.1199951171875,142.14999389648438,127.25,137.5399932861328,1861209,2025-01-27
2025-02-03,133.6699981689453,133.6699981689453,147.0,130.00999450683594,136.10000610351562,4489490,2025-02-03
2025-02-10,119.01000213623047,119.01000213623047,132.58999633789062,117.13999938964844,132.0,2264518,2025-02-10
2025-02-17,122.12000274658203,122.12000274658203,126.55000305175781,115.0999984741211,117.4000015258789,1736640,2025-02-17
2025-02-24,114.0199966430664,114.0199966430664,125.0,113.01000213623047,121.0,1061904,2025-02-24
2025-03-03,129.66000366210938,129.66000366210938,133.0,105.30000305175781,114.08000183105469,3328277,2025-03-03
2025-03-10,122.55000305175781,122.55000305175781,130.74000549316406,121.36000061035156,127.69999694824219,1384946,2025-03-10
2025-03-17,126.83999633789062,126.83999633789062,127.87000274658203,120.4000015258789,124.0,933106,2025-03-17
2025-03-24,135.4199981689453,135.4199981689453,140.69000244140625,124.38999938964844,128.25,4179245,2025-03-24
2025-03-31,131.14999389648438,131.14999389648438,141.5,128.41000366210938,135.4199981689453,1313725,2025-03-31
2025-04-07,130.92999267578125,130.92999267578125,131.63999938964844,114.72000122070312,115.1500015258789,836133,2025-04-07
2025-04-14,134.57000732421875,134.57000732421875,136.8800048828125,130.92999267578125,130.92999267578125,386827,2025-04-14
2025-04-21,130.1300048828125,130.1300048828125,139.0,128.0,135.9199981689453,1179484,2025-04-21
2025-04-28,121.77999877929688,121.77999877929688,132.86000061035156,121.33999633789062,130.0,579145,2025-04-28
2025-05-05,121.16000366210938,121.16000366210938,126.0,118.0999984741211,120.5,815504,2025-05-05
2025-05-12,142.55999755859375,142.55999755859375,147.1999969482422,124.37000274658203,126.0,4429271,2025-05-12
2025-05-19,143.9199981689453,143.9199981689453,148.63999938964844,138.8000030517578,143.8000030517578,1424786,2025-05-19
2025-05-26,144.6999969482422,144.6999969482422,147.25,139.80999755859375,143.0500030517578,1318994,2025-05-26
2025-06-02,137.9600067138672,137.9600067138672,146.47000122070312,136.5,145.89999389648438,868679,2025-06-02
2025-06-09,152.99000549316406,152.99000549316406,163.97000122070312,138.35000610351562,139.0,17223165,2025-06-09
2025-06-16,147.52999877929688,147.52999877929688,159.57000732421875,143.39999389648438,152.99000549316406,1840198,2025-06-16
2025-06-23,155.25,155.25,157.0,144.4600067138672,146.80999755859375,1245388,2025-06-23
2025-06-30,159.36000061035156,159.36000061035156,162.0,152.1699981689453,155.99000549316406,8270238,2025-06-30
2025-07-07,157.10000610351562,157.10000610351562,163.0,156.10000610351562,158.89999389648438,1167793,2025-07-07
2025-07-14,161.1699981689453,161.1699981689453,162.1999969482422,155.00999450683594,157.88999938964844,516638,2025-07-14
