Date,Adj Close_HCC.NS,Close_HCC.NS,High_HCC.NS,Low_HCC.NS,Open_HCC.NS,Volume_HCC.NS,Date
2021-03-15,7.650000095367432,7.650000095367432,9.100000381469727,7.550000190734863,8.949999809265137,24195338,2021-03-15
2021-03-22,7.400000095367432,7.400000095367432,8.350000381469727,7.349999904632568,7.650000095367432,18278380,2021-03-22
2021-03-29,8.449999809265137,8.449999809265137,8.449999809265137,7.349999904632568,7.400000095367432,10768804,2021-03-29
2021-04-05,8.100000381469727,8.100000381469727,8.699999809265137,7.949999809265137,8.449999809265137,14759835,2021-04-05
2021-04-12,7.800000190734863,7.800000190734863,8.0,7.300000190734863,8.0,8032219,2021-04-12
2021-04-19,7.300000190734863,7.300000190734863,7.599999904632568,7.25,7.449999809265137,5462330,2021-04-19
2021-04-26,7.650000095367432,7.650000095367432,8.100000381469727,7.300000190734863,7.400000095367432,9162434,2021-04-26
2021-05-03,7.699999809265137,7.699999809265137,7.900000095367432,7.5,7.650000095367432,7412091,2021-05-03
2021-05-10,8.649999618530273,8.649999618530273,9.0,7.699999809265137,7.699999809265137,43970305,2021-05-10
2021-05-17,9.550000190734863,9.550000190734863,9.949999809265137,8.600000381469727,8.800000190734863,72890784,2021-05-17
2021-05-24,11.100000381469727,11.100000381469727,11.550000190734863,9.350000381469727,9.600000381469727,93352540,2021-05-24
2021-05-31,10.449999809265137,10.449999809265137,11.350000381469727,10.050000190734863,11.199999809265137,29698882,2021-05-31
2021-06-07,11.0,11.0,11.699999809265137,10.449999809265137,10.550000190734863,48603735,2021-06-07
2021-06-14,13.050000190734863,13.050000190734863,13.050000190734863,10.449999809265137,11.100000381469727,68219987,2021-06-14
2021-06-21,12.600000381469727,12.600000381469727,14.899999618530273,12.350000381469727,13.0,59481267,2021-06-21
2021-06-28,14.75,14.75,14.75,12.100000381469727,12.800000190734863,38662031,2021-06-28
2021-07-05,14.550000190734863,14.550000190734863,16.200000762939453,13.899999618530273,15.449999809265137,51491381,2021-07-05
2021-07-12,13.050000190734863,13.050000190734863,14.850000381469727,12.899999618530273,14.800000190734863,30129656,2021-07-12
2021-07-19,12.100000381469727,12.100000381469727,13.449999809265137,12.0,12.800000190734863,20310252,2021-07-19
2021-07-26,11.649999618530273,11.649999618530273,12.699999809265137,11.350000381469727,12.199999809265137,39057416,2021-07-26
2021-08-02,10.100000381469727,10.100000381469727,11.949999809265137,9.850000381469727,11.899999618530273,39301143,2021-08-02
2021-08-09,10.149999618530273,10.149999618530273,10.350000381469727,8.949999809265137,10.199999809265137,27764131,2021-08-09
2021-08-16,9.649999618530273,9.649999618530273,10.399999618530273,9.100000381469727,10.399999618530273,18742497,2021-08-16
2021-08-23,9.550000190734863,9.550000190734863,10.100000381469727,9.25,10.0,13103224,2021-08-23
2021-08-30,9.899999618530273,9.899999618530273,10.25,9.550000190734863,9.649999618530273,12377196,2021-08-30
2021-09-06,9.5,9.5,10.0,9.399999618530273,9.949999809265137,9315451,2021-09-06
2021-09-13,10.149999618530273,10.149999618530273,10.449999809265137,9.300000190734863,9.550000190734863,23200587,2021-09-13
2021-09-20,9.649999618530273,9.649999618530273,10.149999618530273,9.449999809265137,10.050000190734863,12823566,2021-09-20
2021-09-27,9.550000190734863,9.550000190734863,9.949999809265137,9.399999618530273,9.75,14158177,2021-09-27
2021-10-04,10.850000381469727,10.850000381469727,10.850000381469727,9.550000190734863,9.600000381469727,71671534,2021-10-04
2021-10-11,10.649999618530273,10.649999618530273,11.350000381469727,10.149999618530273,11.25,40518935,2021-10-11
2021-10-18,10.350000381469727,10.350000381469727,12.25,10.25,10.699999809265137,63266677,2021-10-18
2021-10-25,9.399999618530273,9.399999618530273,10.550000190734863,9.149999618530273,10.5,22217465,2021-10-25
2021-11-01,9.5,9.5,9.75,9.0,9.550000190734863,12835747,2021-11-01
2021-11-08,9.850000381469727,9.850000381469727,10.399999618530273,9.449999809265137,9.600000381469727,21810071,2021-11-08
2021-11-15,9.649999618530273,9.649999618530273,10.449999809265137,9.5,10.449999809265137,21475197,2021-11-15
2021-11-22,11.100000381469727,11.100000381469727,11.350000381469727,9.25,9.699999809265137,74526598,2021-11-22
2021-11-29,11.800000190734863,11.800000190734863,11.800000190734863,10.350000381469727,11.300000190734863,64420465,2021-11-29
2021-12-06,17.399999618530273,17.399999618530273,17.799999237060547,11.949999809265137,12.149999618530273,224097652,2021-12-06
2021-12-13,14.75,14.75,18.799999237060547,14.649999618530273,18.5,124827786,2021-12-13
2021-12-20,15.300000190734863,15.300000190734863,15.649999618530273,13.699999809265137,14.399999618530273,70795473,2021-12-20
2021-12-27,16.649999618530273,16.649999618530273,18.100000381469727,15.699999809265137,16.0,86423625,2021-12-27
2022-01-03,16.600000381469727,16.600000381469727,17.450000762939453,15.800000190734863,16.899999618530273,75090226,2022-01-03
2022-01-10,15.649999618530273,15.649999618530273,16.950000762939453,14.899999618530273,16.649999618530273,57645254,2022-01-10
2022-01-17,15.199999809265137,15.199999809265137,17.149999618530273,15.0,15.649999618530273,38052272,2022-01-17
2022-01-24,15.550000190734863,15.550000190734863,15.600000381469727,13.75,15.0,23085925,2022-01-24
2022-01-31,17.0,17.0,17.0,14.850000381469727,15.800000190734863,66256829,2022-01-31
2022-02-07,19.0,19.0,19.350000381469727,15.949999809265137,17.399999618530273,115173503,2022-02-07
2022-02-14,17.299999237060547,17.299999237060547,20.049999237060547,17.149999618530273,18.299999237060547,192546641,2022-02-14
2022-02-21,15.449999809265137,15.449999809265137,17.450000762939453,13.850000381469727,17.299999237060547,96017629,2022-02-21
2022-02-28,15.149999618530273,15.149999618530273,16.149999618530273,14.800000190734863,15.199999809265137,33686807,2022-02-28
2022-03-07,15.75,15.75,16.100000381469727,14.25,14.75,40579945,2022-03-07
2022-03-14,16.700000762939453,16.700000762939453,17.200000762939453,14.800000190734863,15.699999809265137,54194833,2022-03-14
2022-03-21,16.649999618530273,16.649999618530273,17.450000762939453,15.850000381469727,16.950000762939453,60406356,2022-03-21
2022-03-28,16.799999237060547,16.799999237060547,17.149999618530273,15.550000190734863,16.75,38829356,2022-03-28
2022-04-04,18.350000381469727,18.350000381469727,19.75,16.700000762939453,17.299999237060547,132395921,2022-04-04
2022-04-11,17.549999237060547,17.549999237060547,19.049999237060547,17.399999618530273,18.350000381469727,26318585,2022-04-11
2022-04-18,18.049999237060547,18.049999237060547,18.299999237060547,16.350000381469727,17.25,58986116,2022-04-18
2022-04-25,15.850000381469727,15.850000381469727,19.5,15.699999809265137,17.649999618530273,144125443,2022-04-25
2022-05-02,14.600000381469727,14.600000381469727,15.75,13.899999618530273,15.399999618530273,43890832,2022-05-02
2022-05-09,13.649999618530273,13.649999618530273,14.699999809265137,12.350000381469727,14.399999618530273,48971104,2022-05-09
2022-05-16,14.300000190734863,14.300000190734863,15.100000381469727,13.5,13.899999618530273,27950307,2022-05-16
2022-05-23,13.25,13.25,14.550000190734863,12.25,14.550000190734863,17027134,2022-05-23
2022-05-30,13.100000381469727,13.100000381469727,14.449999809265137,13.0,13.5,25488654,2022-05-30
2022-06-06,12.800000190734863,12.800000190734863,13.449999809265137,12.699999809265137,13.199999809265137,15601291,2022-06-06
2022-06-13,11.300000190734863,11.300000190734863,13.050000190734863,11.050000190734863,12.5,21867753,2022-06-13
2022-06-20,12.699999809265137,12.699999809265137,13.149999618530273,10.550000190734863,11.350000381469727,38314802,2022-06-20
2022-06-27,12.100000381469727,12.100000381469727,13.149999618530273,11.800000190734863,12.949999809265137,14480871,2022-06-27
2022-07-04,12.399999618530273,12.399999618530273,12.550000190734863,11.800000190734863,12.25,14551189,2022-07-04
2022-07-11,12.050000190734863,12.050000190734863,13.050000190734863,11.850000381469727,12.300000190734863,17238327,2022-07-11
2022-07-18,12.600000381469727,12.600000381469727,13.050000190734863,12.100000381469727,12.149999618530273,18490219,2022-07-18
2022-07-25,13.399999618530273,13.399999618530273,14.399999618530273,12.0,12.550000190734863,46329478,2022-07-25
2022-08-01,12.300000190734863,12.300000190734863,13.600000381469727,12.25,13.350000381469727,39882999,2022-08-01
2022-08-08,12.300000190734863,12.300000190734863,12.649999618530273,12.050000190734863,12.300000190734863,16981230,2022-08-08
2022-08-15,12.600000381469727,12.600000381469727,13.050000190734863,12.300000190734863,12.300000190734863,19807050,2022-08-15
2022-08-22,12.899999618530273,12.899999618530273,13.800000190734863,12.149999618530273,12.649999618530273,40774947,2022-08-22
2022-08-29,14.149999618530273,14.149999618530273,15.300000190734863,12.5,12.649999618530273,92299345,2022-08-29
2022-09-05,13.600000381469727,13.600000381469727,15.0,13.5,14.25,100441750,2022-09-05
2022-09-12,13.0,13.0,14.300000190734863,12.649999618530273,13.699999809265137,53971862,2022-09-12
2022-09-19,12.850000381469727,12.850000381469727,13.75,12.649999618530273,13.0,37701569,2022-09-19
2022-09-26,13.75,13.75,14.850000381469727,12.0,12.800000190734863,162832930,2022-09-26
2022-10-03,15.149999618530273,15.149999618530273,15.649999618530273,12.899999618530273,13.600000381469727,95277266,2022-10-03
2022-10-10,13.949999809265137,13.949999809265137,16.299999237060547,13.850000381469727,14.899999618530273,107975937,2022-10-10
2022-10-17,13.600000381469727,13.600000381469727,14.350000381469727,13.550000190734863,14.0,32474483,2022-10-17
2022-10-24,13.5,13.5,14.199999809265137,13.399999618530273,13.75,20197012,2022-10-24
2022-10-31,14.75,14.75,15.050000190734863,13.600000381469727,13.600000381469727,64550244,2022-10-31
2022-11-07,14.649999618530273,14.649999618530273,15.5,14.5,14.899999618530273,63981841,2022-11-07
2022-11-14,17.700000762939453,17.700000762939453,18.049999237060547,14.0,14.800000190734863,295352887,2022-11-14
2022-11-21,16.649999618530273,16.649999618530273,18.299999237060547,15.600000381469727,17.700000762939453,204954802,2022-11-21
2022-11-28,18.549999237060547,18.549999237060547,19.350000381469727,16.700000762939453,16.799999237060547,221101914,2022-11-28
2022-12-05,20.049999237060547,20.049999237060547,21.799999237060547,18.5,18.75,482575625,2022-12-05
2022-12-12,20.299999237060547,20.299999237060547,22.25,19.799999237060547,19.799999237060547,285909763,2022-12-12
2022-12-19,16.75,16.75,22.700000762939453,16.5,20.5,359581902,2022-12-19
2022-12-26,20.100000381469727,20.100000381469727,20.450000762939453,17.0,17.0,238574912,2022-12-26
2023-01-02,20.850000381469727,20.850000381469727,21.649999618530273,19.899999618530273,20.350000381469727,241667090,2023-01-02
2023-01-09,19.25,19.25,21.25,18.75,21.049999237060547,103181851,2023-01-09
2023-01-16,19.75,19.75,21.200000762939453,18.799999237060547,19.350000381469727,151076604,2023-01-16
2023-01-23,18.100000381469727,18.100000381469727,20.799999237060547,17.149999618530273,19.850000381469727,118733545,2023-01-23
2023-01-30,14.899999618530273,14.899999618530273,19.899999618530273,14.75,18.049999237060547,189275065,2023-01-30
2023-02-06,15.100000381469727,15.100000381469727,16.399999618530273,14.550000190734863,14.75,96050861,2023-02-06
2023-02-13,14.75,14.75,15.399999618530273,14.100000381469727,15.149999618530273,49775138,2023-02-13
2023-02-20,14.050000190734863,14.050000190734863,14.75,13.600000381469727,14.699999809265137,48694335,2023-02-20
2023-02-27,14.949999809265137,14.949999809265137,15.399999618530273,13.649999618530273,14.0,61843659,2023-02-27
2023-03-06,15.649999618530273,15.649999618530273,16.200000762939453,14.550000190734863,15.0,95284529,2023-03-06
2023-03-13,14.800000190734863,14.800000190734863,15.75,13.899999618530273,15.649999618530273,103832459,2023-03-13
2023-03-20,13.949999809265137,13.949999809265137,14.800000190734863,13.899999618530273,14.699999809265137,40413249,2023-03-20
2023-03-27,13.699999809265137,13.699999809265137,14.300000190734863,12.600000381469727,13.600000381469727,64034769,2023-03-27
2023-04-03,14.899999618530273,14.899999618530273,15.25,13.649999618530273,13.800000190734863,44179800,2023-04-03
2023-04-10,14.300000190734863,14.300000190734863,15.050000190734863,14.100000381469727,14.850000381469727,33523542,2023-04-10
2023-04-17,14.550000190734863,14.550000190734863,15.399999618530273,14.100000381469727,14.25,60775320,2023-04-17
2023-04-24,16.200000762939453,16.200000762939453,16.649999618530273,14.399999618530273,14.600000381469727,135382322,2023-04-24
2023-05-01,16.399999618530273,16.399999618530273,17.350000381469727,15.75,16.200000762939453,93707677,2023-05-01
2023-05-08,16.149999618530273,16.149999618530273,17.0,15.649999618530273,16.549999237060547,73578500,2023-05-08
2023-05-15,17.299999237060547,17.299999237060547,17.649999618530273,15.800000190734863,16.200000762939453,133798825,2023-05-15
2023-05-22,17.899999618530273,17.899999618530273,18.25,16.75,17.450000762939453,123073175,2023-05-22
2023-05-29,18.649999618530273,18.649999618530273,19.100000381469727,17.700000762939453,18.100000381469727,113266686,2023-05-29
2023-06-05,19.549999237060547,19.549999237060547,19.75,17.899999618530273,18.799999237060547,211943445,2023-06-05
2023-06-12,18.350000381469727,18.350000381469727,20.350000381469727,18.049999237060547,19.75,165666991,2023-06-12
2023-06-19,19.850000381469727,19.850000381469727,21.399999618530273,17.75,18.5,524810508,2023-06-19
2023-06-26,20.049999237060547,20.049999237060547,21.649999618530273,19.899999618530273,20.0,345337542,2023-06-26
2023-07-03,20.549999237060547,20.549999237060547,22.200000762939453,20.0,20.200000762939453,331208353,2023-07-03
2023-07-10,20.600000381469727,20.600000381469727,21.600000381469727,19.899999618530273,20.75,228359118,2023-07-10
2023-07-17,19.399999618530273,19.399999618530273,21.450000762939453,19.350000381469727,20.75,191224027,2023-07-17
2023-07-24,19.299999237060547,19.299999237060547,21.049999237060547,18.549999237060547,19.75,251259195,2023-07-24
2023-07-31,20.549999237060547,20.549999237060547,21.700000762939453,19.049999237060547,19.399999618530273,319922865,2023-07-31
2023-08-07,24.700000762939453,24.700000762939453,26.450000762939453,19.75,20.700000762939453,740316011,2023-08-07
2023-08-14,25.0,25.0,27.100000381469727,24.149999618530273,24.899999618530273,272860580,2023-08-14
2023-08-21,26.549999237060547,26.549999237060547,28.049999237060547,24.399999618530273,25.200000762939453,203518853,2023-08-21
2023-08-28,29.0,29.0,30.299999237060547,26.450000762939453,26.700000762939453,349600464,2023-08-28
2023-09-04,27.450000762939453,27.450000762939453,30.25,27.299999237060547,29.100000381469727,128680514,2023-09-04
2023-09-11,25.100000381469727,25.100000381469727,27.649999618530273,23.350000381469727,27.600000381469727,147117521,2023-09-11
2023-09-18,26.149999618530273,26.149999618530273,26.399999618530273,24.049999237060547,25.25,79057812,2023-09-18
2023-09-25,27.600000381469727,27.600000381469727,28.450000762939453,25.600000381469727,26.450000762939453,171811863,2023-09-25
2023-10-02,28.549999237060547,28.549999237060547,29.0,26.350000381469727,27.600000381469727,149470770,2023-10-02
2023-10-09,27.5,27.5,28.700000762939453,26.850000381469727,27.75,128086303,2023-10-09
2023-10-16,27.799999237060547,27.799999237060547,29.700000762939453,27.5,27.549999237060547,248096569,2023-10-16
2023-10-23,25.399999618530273,25.399999618530273,27.899999618530273,23.600000381469727,27.75,191866732,2023-10-23
2023-10-30,27.75,27.75,28.049999237060547,24.899999618530273,25.399999618530273,165683799,2023-10-30
2023-11-06,28.049999237060547,28.049999237060547,31.25,27.700000762939453,28.100000381469727,349747008,2023-11-06
2023-11-13,31.549999237060547,31.549999237060547,31.899999618530273,28.049999237060547,28.25,250414232,2023-11-13
2023-11-20,30.149999618530273,30.149999618530273,32.20000076293945,30.0,31.700000762939453,155814126,2023-11-20
2023-11-27,29.450000762939453,29.450000762939453,30.950000762939453,28.450000762939453,30.149999618530273,128394825,2023-11-27
2023-12-04,31.049999237060547,31.049999237060547,32.650001525878906,29.399999618530273,29.899999618530273,265603173,2023-12-04
2023-12-11,32.099998474121094,32.099998474121094,33.849998474121094,30.850000381469727,31.0,227927612,2023-12-11
2023-12-18,29.049999237060547,29.049999237060547,32.79999923706055,27.700000762939453,32.25,153371699,2023-12-18
2023-12-25,28.600000381469727,28.600000381469727,29.399999618530273,28.149999618530273,29.049999237060547,75885641,2023-12-25
2024-01-01,31.200000762939453,31.200000762939453,31.899999618530273,28.450000762939453,28.5,184984747,2024-01-01
2024-01-08,33.599998474121094,33.599998474121094,35.29999923706055,30.25,31.25,340421673,2024-01-08
2024-01-15,32.70000076293945,32.70000076293945,34.75,30.350000381469727,33.79999923706055,211379231,2024-01-15
2024-01-22,36.349998474121094,36.349998474121094,37.45000076293945,31.450000762939453,32.70000076293945,262548724,2024-01-22
2024-01-29,45.900001525878906,45.900001525878906,47.900001525878906,37.0,37.0,634184711,2024-01-29
2024-02-05,45.29999923706055,45.29999923706055,47.25,42.04999923706055,46.20000076293945,179054781,2024-02-05
2024-02-12,43.45000076293945,43.45000076293945,46.70000076293945,38.150001525878906,45.5,128477918,2024-02-12
2024-02-19,44.349998474121094,44.349998474121094,45.849998474121094,42.0,43.75,108339221,2024-02-19
2024-02-26,41.79999923706055,41.79999923706055,45.150001525878906,38.20000076293945,44.54999923706055,89522926,2024-02-26
2024-03-04,37.48671340942383,37.48671340942383,42.599998474121094,35.854766845703125,42.400001525878906,42755673,2024-03-04
2024-03-11,34.79999923706055,34.79999923706055,38.446678161621094,29.03900146484375,37.630706787109375,104354487,2024-03-11
2024-03-18,33.900001525878906,33.900001525878906,35.849998474121094,31.149999618530273,34.650001525878906,52161230,2024-03-18
2024-03-25,31.600000381469727,31.600000381469727,33.900001525878906,31.200000762939453,33.900001525878906,44388541,2024-03-25
2024-04-01,39.400001525878906,39.400001525878906,39.650001525878906,32.0,32.0,119832919,2024-04-01
2024-04-08,37.75,37.75,39.75,37.20000076293945,39.599998474121094,41730113,2024-04-08
2024-04-15,35.29999923706055,35.29999923706055,37.349998474121094,34.349998474121094,36.79999923706055,39125787,2024-04-15
2024-04-22,37.79999923706055,37.79999923706055,39.5,35.150001525878906,35.45000076293945,54147866,2024-04-22
2024-04-29,36.29999923706055,36.29999923706055,38.95000076293945,35.70000076293945,38.04999923706055,38690308,2024-04-29
2024-05-06,34.150001525878906,34.150001525878906,36.70000076293945,32.75,36.5,49193202,2024-05-06
2024-05-13,37.900001525878906,37.900001525878906,38.20000076293945,32.79999923706055,33.95000076293945,76855047,2024-05-13
2024-05-20,40.54999923706055,40.54999923706055,41.900001525878906,37.25,37.25,136260057,2024-05-20
2024-05-27,37.0,37.0,39.5,35.650001525878906,39.20000076293945,88329784,2024-05-27
2024-06-03,38.349998474121094,38.349998474121094,39.70000076293945,31.299999237060547,39.650001525878906,178996058,2024-06-03
2024-06-10,48.63999938964844,48.63999938964844,51.18000030517578,38.529998779296875,38.75,677695177,2024-06-10
2024-06-17,49.189998626708984,49.189998626708984,51.869998931884766,46.709999084472656,48.63999938964844,173665686,2024-06-17
2024-06-24,47.65999984741211,47.65999984741211,53.400001525878906,46.22999954223633,49.0,224025311,2024-06-24
2024-07-01,48.2400016784668,48.2400016784668,49.400001525878906,46.400001525878906,47.75,120602432,2024-07-01
2024-07-08,50.2400016784668,50.2400016784668,53.150001525878906,48.25,48.54999923706055,356650994,2024-07-08
2024-07-15,46.040000915527344,46.040000915527344,51.75,45.79999923706055,50.45000076293945,118086900,2024-07-15
2024-07-22,55.369998931884766,55.369998931884766,57.5,42.65999984741211,45.5,516307296,2024-07-22
2024-07-29,52.33000183105469,52.33000183105469,56.5,51.209999084472656,55.849998474121094,203965862,2024-07-29
2024-08-05,47.790000915527344,47.790000915527344,50.900001525878906,45.54999923706055,49.970001220703125,188883305,2024-08-05
2024-08-12,47.470001220703125,47.470001220703125,49.790000915527344,45.599998474121094,47.38999938964844,102059989,2024-08-12
2024-08-19,48.290000915527344,48.290000915527344,50.900001525878906,46.84000015258789,47.709999084472656,114155195,2024-08-19
2024-08-26,47.189998626708984,47.189998626708984,49.25,46.84000015258789,48.5,74391074,2024-08-26
2024-09-02,46.349998474121094,46.349998474121094,48.599998474121094,45.68000030517578,47.290000915527344,82681448,2024-09-02
2024-09-09,45.0099983215332,45.0099983215332,46.58000183105469,43.369998931884766,46.29999923706055,73787261,2024-09-09
2024-09-16,43.099998474121094,43.099998474121094,45.36000061035156,41.400001525878906,45.099998474121094,82001893,2024-09-16
2024-09-23,42.630001068115234,42.630001068115234,45.79999923706055,42.4900016784668,43.25,67052216,2024-09-23
2024-09-30,40.33000183105469,40.33000183105469,44.0,40.04999923706055,42.38999938964844,50152825,2024-09-30
2024-10-07,42.2599983215332,42.2599983215332,42.79999923706055,37.04999923706055,40.5099983215332,104683909,2024-10-07
2024-10-14,41.650001525878906,41.650001525878906,45.060001373291016,40.75,42.70000076293945,117215424,2024-10-14
2024-10-21,36.40999984741211,36.40999984741211,42.43000030517578,35.5,42.0,86640523,2024-10-21
2024-10-28,41.349998474121094,41.349998474121094,41.47999954223633,36.279998779296875,36.900001525878906,71311806,2024-10-28
2024-11-04,39.16999816894531,39.16999816894531,41.4900016784668,39.0,41.29999923706055,62141534,2024-11-04
2024-11-11,35.56999969482422,35.56999969482422,39.20000076293945,35.029998779296875,39.13999938964844,58311117,2024-11-11
2024-11-18,36.09000015258789,36.09000015258789,37.099998474121094,34.52000045776367,35.95000076293945,48268547,2024-11-18
2024-11-25,42.81999969482422,42.81999969482422,43.38999938964844,37.0099983215332,37.54999923706055,126907409,2024-11-25
2024-12-02,47.0099983215332,47.0099983215332,47.849998474121094,41.79999923706055,42.650001525878906,182550002,2024-12-02
2024-12-09,46.11000061035156,46.11000061035156,47.72999954223633,44.150001525878906,47.0099983215332,148400791,2024-12-09
2024-12-16,43.560001373291016,43.560001373291016,47.849998474121094,42.2400016784668,46.25,198787218,2024-12-16
2024-12-23,38.560001373291016,38.560001373291016,44.380001068115234,38.279998779296875,44.0,145604406,2024-12-23
2024-12-30,40.380001068115234,40.380001068115234,41.4900016784668,36.560001373291016,38.63999938964844,138762216,2024-12-30
2025-01-06,34.47999954223633,34.47999954223633,40.599998474121094,34.31999969482422,40.470001220703125,143322791,2025-01-06
2025-01-13,34.880001068115234,34.880001068115234,35.11000061035156,31.790000915527344,34.0,131828193,2025-01-13
2025-01-20,31.670000076293945,31.670000076293945,35.75,31.049999237060547,35.0,101629710,2025-01-20
2025-01-27,31.90999984741211,31.90999984741211,33.95000076293945,28.139999389648438,31.440000534057617,173118978,2025-01-27
2025-02-03,31.09000015258789,31.09000015258789,32.58000183105469,30.5,31.309999465942383,73577442,2025-02-03
2025-02-10,25.739999771118164,25.739999771118164,31.329999923706055,25.520000457763672,31.100000381469727,111914098,2025-02-10
2025-02-17,26.40999984741211,26.40999984741211,27.780000686645508,24.010000228881836,24.010000228881836,122865819,2025-02-17
2025-02-24,23.610000610351562,23.610000610351562,26.299999237060547,23.5,26.18000030517578,60001863,2025-02-24
2025-03-03,25.489999771118164,25.489999771118164,25.75,21.969999313354492,23.6200008392334,170156946,2025-03-03
2025-03-10,22.6200008392334,22.6200008392334,25.850000381469727,22.5,25.690000534057617,92129058,2025-03-10
2025-03-17,27.540000915527344,27.540000915527344,28.290000915527344,22.600000381469727,22.799999237060547,187554648,2025-03-17
2025-03-24,25.850000381469727,25.850000381469727,28.600000381469727,25.1299991607666,28.0,175596133,2025-03-24
2025-03-31,25.729999542236328,25.729999542236328,27.43000030517578,25.399999618530273,25.850000381469727,77993586,2025-03-31
2025-04-07,25.18000030517578,25.18000030517578,25.950000762939453,22.0,22.649999618530273,65312987,2025-04-07
2025-04-14,26.670000076293945,26.670000076293945,27.3799991607666,25.18000030517578,25.18000030517578,49369125,2025-04-14
2025-04-21,27.260000228881836,27.260000228881836,29.030000686645508,25.479999542236328,27.0,142641920,2025-04-21
2025-04-28,25.290000915527344,25.290000915527344,27.639999389648438,25.200000762939453,27.290000915527344,55589722,2025-04-28
2025-05-05,24.309999465942383,24.309999465942383,25.600000381469727,23.290000915527344,25.399999618530273,77914859,2025-05-05
2025-05-12,30.420000076293945,30.420000076293945,30.690000534057617,25.209999084472656,25.81999969482422,149382956,2025-05-12
2025-05-19,29.399999618530273,29.399999618530273,31.239999771118164,28.709999084472656,30.65999984741211,115142973,2025-05-19
