Date,Adj Close_RTNINDIA.NS,Close_RTNINDIA.NS,High_RTNINDIA.NS,Low_RTNINDIA.NS,Open_RTNINDIA.NS,Volume_RTNINDIA.NS,Date
2020-12-14,6.800000190734863,6.800000190734863,7.449999809265137,6.150000095367432,6.449999809265137,3137543,2020-12-14
2020-12-21,6.599999904632568,6.599999904632568,6.800000190734863,5.949999809265137,6.800000190734863,1494766,2020-12-21
2020-12-28,6.800000190734863,6.800000190734863,7.099999904632568,6.550000190734863,6.75,1981221,2020-12-28
2021-01-04,7.699999809265137,7.699999809265137,8.449999809265137,6.699999809265137,6.900000095367432,5833528,2021-01-04
2021-01-11,8.149999618530273,8.149999618530273,8.449999809265137,7.349999904632568,7.699999809265137,7408622,2021-01-11
2021-01-18,6.699999809265137,6.699999809265137,8.300000190734863,6.699999809265137,8.25,2846249,2021-01-18
2021-01-25,7.400000095367432,7.400000095367432,7.400000095367432,6.400000095367432,6.599999904632568,2365455,2021-01-25
2021-02-01,7.599999904632568,7.599999904632568,8.0,6.900000095367432,7.699999809265137,6028676,2021-02-01
2021-02-08,7.25,7.25,7.75,6.800000190734863,7.599999904632568,2686986,2021-02-08
2021-02-15,6.900000095367432,6.900000095367432,7.449999809265137,6.900000095367432,7.449999809265137,1790784,2021-02-15
2021-02-22,6.449999809265137,6.449999809265137,7.050000190734863,6.199999809265137,6.800000190734863,1789976,2021-02-22
2021-03-01,6.550000190734863,6.550000190734863,6.900000095367432,6.449999809265137,6.75,1883503,2021-03-01
2021-03-08,6.699999809265137,6.699999809265137,7.0,6.300000190734863,6.550000190734863,2997367,2021-03-08
2021-03-15,6.099999904632568,6.099999904632568,6.900000095367432,5.449999809265137,6.900000095367432,2319699,2021-03-15
2021-03-22,5.199999809265137,5.199999809265137,7.550000190734863,5.199999809265137,6.349999904632568,13758380,2021-03-22
2021-03-29,4.949999809265137,4.949999809265137,5.449999809265137,4.699999809265137,5.199999809265137,7018322,2021-03-29
2021-04-05,5.650000095367432,5.650000095367432,5.650000095367432,4.550000190734863,5.0,9121949,2021-04-05
2021-04-12,6.75,6.75,6.75,5.900000095367432,5.900000095367432,6933348,2021-04-12
2021-04-19,8.100000381469727,8.100000381469727,8.100000381469727,7.0,7.050000190734863,1757933,2021-04-19
2021-04-26,10.199999809265137,10.199999809265137,10.199999809265137,7.949999809265137,8.5,9328473,2021-04-26
2021-05-03,11.75,11.75,12.0,10.649999618530273,10.699999809265137,23260276,2021-05-03
2021-05-10,14.149999618530273,14.149999618530273,14.149999618530273,12.300000190734863,12.300000190734863,12454891,2021-05-10
2021-05-17,17.950000762939453,17.950000762939453,17.950000762939453,14.149999618530273,14.850000381469727,9572347,2021-05-17
2021-05-24,16.25,16.25,19.700000762939453,15.5,18.799999237060547,34895565,2021-05-24
2021-05-31,20.600000381469727,20.600000381469727,20.600000381469727,17.049999237060547,17.049999237060547,9476663,2021-05-31
2021-06-07,24.049999237060547,24.049999237060547,24.149999618530273,20.899999618530273,21.600000381469727,11039909,2021-06-07
2021-06-14,30.100000381469727,30.100000381469727,30.25,24.049999237060547,25.25,12157526,2021-06-14
2021-06-21,38.29999923706055,38.29999923706055,38.29999923706055,30.0,31.0,13262169,2021-06-21
2021-06-28,48.79999923706055,48.79999923706055,48.79999923706055,40.20000076293945,40.20000076293945,4707772,2021-06-28
2021-07-05,41.79999923706055,41.79999923706055,53.75,41.79999923706055,51.20000076293945,8275620,2021-07-05
2021-07-12,52.70000076293945,52.70000076293945,52.70000076293945,40.5,40.54999923706055,20038757,2021-07-12
2021-07-19,63.95000076293945,63.95000076293945,63.95000076293945,53.0,54.849998474121094,13951148,2021-07-19
2021-07-26,66.80000305175781,66.80000305175781,71.0,60.5,63.79999923706055,12579320,2021-07-26
2021-08-02,57.20000076293945,57.20000076293945,68.4000015258789,54.150001525878906,68.0,11747935,2021-08-02
2021-08-09,59.150001525878906,59.150001525878906,60.349998474121094,51.20000076293945,56.70000076293945,8591257,2021-08-09
2021-08-16,48.25,48.25,57.20000076293945,48.25,56.20000076293945,4529460,2021-08-16
2021-08-23,47.95000076293945,47.95000076293945,48.400001525878906,43.45000076293945,45.849998474121094,8045651,2021-08-23
2021-08-30,45.54999923706055,45.54999923706055,49.95000076293945,43.849998474121094,48.900001525878906,4348603,2021-08-30
2021-09-06,48.599998474121094,48.599998474121094,48.599998474121094,43.099998474121094,46.099998474121094,4276978,2021-09-06
2021-09-13,47.150001525878906,47.150001525878906,49.29999923706055,44.5,49.25,5314290,2021-09-13
2021-09-20,43.75,43.75,47.45000076293945,43.29999923706055,45.650001525878906,3484182,2021-09-20
2021-09-27,43.79999923706055,43.79999923706055,45.70000076293945,40.0,43.54999923706055,5894872,2021-09-27
2021-10-04,44.45000076293945,44.45000076293945,44.95000076293945,41.20000076293945,44.95000076293945,3579572,2021-10-04
2021-10-11,42.75,42.75,46.650001525878906,42.400001525878906,46.650001525878906,5352346,2021-10-11
2021-10-18,40.70000076293945,40.70000076293945,44.79999923706055,39.599998474121094,43.70000076293945,8666604,2021-10-18
2021-10-25,40.349998474121094,40.349998474121094,44.150001525878906,38.599998474121094,40.599998474121094,10584552,2021-10-25
2021-11-01,45.20000076293945,45.20000076293945,46.95000076293945,40.04999923706055,41.0,8684454,2021-11-01
2021-11-08,53.900001525878906,53.900001525878906,53.900001525878906,42.95000076293945,45.0,28570271,2021-11-08
2021-11-15,48.75,48.75,55.900001525878906,48.75,55.900001525878906,16131307,2021-11-15
2021-11-22,46.25,46.25,50.45000076293945,44.04999923706055,49.95000076293945,11636021,2021-11-22
2021-11-29,44.0,44.0,46.70000076293945,42.349998474121094,46.0,10891853,2021-11-29
2021-12-06,50.54999923706055,50.54999923706055,52.04999923706055,42.0,44.099998474121094,23840068,2021-12-06
2021-12-13,55.29999923706055,55.29999923706055,64.25,50.54999923706055,51.5,23315908,2021-12-13
2021-12-20,48.20000076293945,48.20000076293945,52.95000076293945,48.20000076293945,52.54999923706055,27331827,2021-12-20
2021-12-27,47.599998474121094,47.599998474121094,49.79999923706055,45.79999923706055,47.900001525878906,29486244,2021-12-27
2022-01-03,57.599998474121094,57.599998474121094,57.599998474121094,47.599998474121094,48.20000076293945,19832295,2022-01-03
2022-01-10,61.599998474121094,61.599998474121094,65.9000015258789,57.849998474121094,60.45000076293945,21704153,2022-01-10
2022-01-17,57.29999923706055,57.29999923706055,62.400001525878906,55.0,60.79999923706055,15757301,2022-01-17
2022-01-24,54.599998474121094,54.599998474121094,58.29999923706055,51.70000076293945,57.900001525878906,6771626,2022-01-24
2022-01-31,57.0,57.0,57.0,52.04999923706055,55.29999923706055,10146720,2022-01-31
2022-02-07,51.25,51.25,58.400001525878906,51.0,57.900001525878906,9690532,2022-02-07
2022-02-14,48.150001525878906,48.150001525878906,52.70000076293945,44.650001525878906,50.0,7687484,2022-02-14
2022-02-21,43.04999923706055,43.04999923706055,48.0,40.25,48.0,8625916,2022-02-21
2022-02-28,42.150001525878906,42.150001525878906,45.0,40.20000076293945,41.0,7371198,2022-02-28
2022-03-07,46.150001525878906,46.150001525878906,47.5,40.650001525878906,42.0,7683960,2022-03-07
2022-03-14,49.650001525878906,49.650001525878906,52.599998474121094,47.20000076293945,49.0,10142127,2022-03-14
2022-03-21,46.150001525878906,46.150001525878906,50.25,45.849998474121094,50.25,4296423,2022-03-21
2022-03-28,47.5,47.5,48.95000076293945,43.900001525878906,46.650001525878906,7978737,2022-03-28
2022-04-04,49.849998474121094,49.849998474121094,52.29999923706055,46.849998474121094,47.79999923706055,13713536,2022-04-04
2022-04-11,46.79999923706055,46.79999923706055,50.45000076293945,46.5,49.95000076293945,3194930,2022-04-11
2022-04-18,45.5,45.5,47.70000076293945,40.20000076293945,46.79999923706055,6091592,2022-04-18
2022-04-25,42.70000076293945,42.70000076293945,45.25,42.099998474121094,44.900001525878906,4078727,2022-04-25
2022-05-02,40.849998474121094,40.849998474121094,43.599998474121094,39.25,42.400001525878906,3317666,2022-05-02
2022-05-09,37.45000076293945,37.45000076293945,40.849998474121094,30.5,40.849998474121094,23032236,2022-05-09
2022-05-16,43.20000076293945,43.20000076293945,46.45000076293945,37.5,39.0,21887248,2022-05-16
2022-05-23,40.75,40.75,44.20000076293945,36.5,44.20000076293945,7084463,2022-05-23
2022-05-30,54.04999923706055,54.04999923706055,59.650001525878906,42.70000076293945,43.400001525878906,39924053,2022-05-30
2022-06-06,46.5,46.5,52.900001525878906,44.349998474121094,51.70000076293945,28217277,2022-06-06
2022-06-13,41.70000076293945,41.70000076293945,47.04999923706055,40.70000076293945,45.0,13238074,2022-06-13
2022-06-20,42.04999923706055,42.04999923706055,42.5,39.099998474121094,42.5,9285439,2022-06-20
2022-06-27,41.650001525878906,41.650001525878906,43.599998474121094,40.20000076293945,43.0,4114549,2022-06-27
2022-07-04,43.95000076293945,43.95000076293945,45.29999923706055,40.400001525878906,42.0,4616356,2022-07-04
2022-07-11,41.54999923706055,41.54999923706055,44.650001525878906,41.20000076293945,43.849998474121094,3512438,2022-07-11
2022-07-18,43.400001525878906,43.400001525878906,45.45000076293945,42.099998474121094,42.650001525878906,4285973,2022-07-18
2022-07-25,43.5,43.5,44.29999923706055,41.349998474121094,44.04999923706055,4726466,2022-07-25
2022-08-01,45.04999923706055,45.04999923706055,46.70000076293945,42.650001525878906,43.900001525878906,12105196,2022-08-01
2022-08-08,44.70000076293945,44.70000076293945,45.599998474121094,43.70000076293945,45.25,3350650,2022-08-08
2022-08-15,52.400001525878906,52.400001525878906,55.45000076293945,42.5,44.70000076293945,27400438,2022-08-15
2022-08-22,52.349998474121094,52.349998474121094,58.45000076293945,51.099998474121094,52.5,31729153,2022-08-22
2022-08-29,50.45000076293945,50.45000076293945,53.25,49.70000076293945,51.0,11363004,2022-08-29
2022-09-05,52.099998474121094,52.099998474121094,55.25,50.45000076293945,51.400001525878906,16408433,2022-09-05
2022-09-12,51.95000076293945,51.95000076293945,55.849998474121094,50.70000076293945,52.45000076293945,19111319,2022-09-12
2022-09-19,49.599998474121094,49.599998474121094,53.599998474121094,49.0,52.849998474121094,9682657,2022-09-19
2022-09-26,46.849998474121094,46.849998474121094,49.150001525878906,45.599998474121094,49.150001525878906,6313017,2022-09-26
2022-10-03,53.849998474121094,53.849998474121094,55.25,46.650001525878906,47.20000076293945,14713941,2022-10-03
2022-10-10,48.849998474121094,48.849998474121094,54.20000076293945,48.54999923706055,53.5,10368979,2022-10-10
2022-10-17,48.20000076293945,48.20000076293945,51.900001525878906,47.79999923706055,48.95000076293945,5889702,2022-10-17
2022-10-24,48.650001525878906,48.650001525878906,49.900001525878906,48.150001525878906,48.75,2563648,2022-10-24
2022-10-31,47.150001525878906,47.150001525878906,49.599998474121094,46.599998474121094,48.95000076293945,3664143,2022-10-31
2022-11-07,50.5,50.5,55.95000076293945,47.5,47.5,23474470,2022-11-07
2022-11-14,49.0,49.0,50.95000076293945,48.70000076293945,50.900001525878906,5423968,2022-11-14
2022-11-21,48.79999923706055,48.79999923706055,49.849998474121094,47.75,49.0,5176337,2022-11-21
2022-11-28,49.54999923706055,49.54999923706055,50.79999923706055,48.70000076293945,49.20000076293945,6754568,2022-11-28
2022-12-05,47.5,47.5,50.79999923706055,47.099998474121094,50.0,4356879,2022-12-05
2022-12-12,47.25,47.25,49.45000076293945,46.599998474121094,47.650001525878906,5133556,2022-12-12
2022-12-19,39.45000076293945,39.45000076293945,48.29999923706055,39.0,47.400001525878906,9228155,2022-12-19
2022-12-26,42.29999923706055,42.29999923706055,43.20000076293945,39.79999923706055,40.0,9122476,2022-12-26
2023-01-02,42.849998474121094,42.849998474121094,43.95000076293945,42.099998474121094,42.5,4146261,2023-01-02
2023-01-09,42.54999923706055,42.54999923706055,43.349998474121094,41.099998474121094,43.0,4784937,2023-01-09
2023-01-16,46.849998474121094,46.849998474121094,50.45000076293945,44.5,44.5,27723112,2023-01-16
2023-01-23,42.29999923706055,42.29999923706055,47.20000076293945,41.70000076293945,47.099998474121094,4767795,2023-01-23
2023-01-30,42.70000076293945,42.70000076293945,45.75,41.95000076293945,42.29999923706055,5840682,2023-01-30
2023-02-06,42.95000076293945,42.95000076293945,44.0,41.79999923706055,42.650001525878906,4378238,2023-02-06
2023-02-13,39.849998474121094,39.849998474121094,42.349998474121094,36.599998474121094,42.0,13192527,2023-02-13
2023-02-20,39.849998474121094,39.849998474121094,40.95000076293945,38.54999923706055,40.95000076293945,4086589,2023-02-20
2023-02-27,38.45000076293945,38.45000076293945,39.849998474121094,38.0,39.849998474121094,3778157,2023-02-27
2023-03-06,38.5,38.5,40.20000076293945,38.20000076293945,38.650001525878906,3774634,2023-03-06
2023-03-13,36.400001525878906,36.400001525878906,38.599998474121094,35.650001525878906,38.5,5425651,2023-03-13
2023-03-20,35.75,35.75,37.099998474121094,35.5,36.29999923706055,5022932,2023-03-20
2023-03-27,35.150001525878906,35.150001525878906,35.849998474121094,32.150001525878906,35.849998474121094,6405864,2023-03-27
2023-04-03,38.95000076293945,38.95000076293945,40.29999923706055,35.45000076293945,35.54999923706055,5597545,2023-04-03
2023-04-10,38.45000076293945,38.45000076293945,40.79999923706055,37.75,38.95000076293945,4881528,2023-04-10
2023-04-17,39.349998474121094,39.349998474121094,41.5,38.349998474121094,38.5,6134903,2023-04-17
2023-04-24,39.79999923706055,39.79999923706055,41.04999923706055,38.70000076293945,39.54999923706055,3646294,2023-04-24
2023-05-01,39.599998474121094,39.599998474121094,41.54999923706055,39.5,39.79999923706055,4572402,2023-05-01
2023-05-08,38.54999923706055,38.54999923706055,40.79999923706055,38.349998474121094,39.849998474121094,3552258,2023-05-08
2023-05-15,38.0,38.0,40.400001525878906,37.900001525878906,38.75,3531548,2023-05-15
2023-05-22,38.5,38.5,40.0,37.150001525878906,38.29999923706055,5338870,2023-05-22
2023-05-29,37.95000076293945,37.95000076293945,39.29999923706055,37.150001525878906,38.900001525878906,4241098,2023-05-29
2023-06-05,38.900001525878906,38.900001525878906,41.70000076293945,37.75,38.70000076293945,10216066,2023-06-05
2023-06-12,38.099998474121094,38.099998474121094,39.70000076293945,38.04999923706055,38.95000076293945,4370266,2023-06-12
2023-06-19,40.599998474121094,40.599998474121094,41.650001525878906,37.54999923706055,38.25,11007728,2023-06-19
2023-06-26,41.70000076293945,41.70000076293945,44.70000076293945,40.70000076293945,40.79999923706055,24024841,2023-06-26
2023-07-03,39.95000076293945,39.95000076293945,42.79999923706055,39.70000076293945,42.099998474121094,6544601,2023-07-03
2023-07-10,42.20000076293945,42.20000076293945,43.150001525878906,39.25,40.04999923706055,10787594,2023-07-10
2023-07-17,39.900001525878906,39.900001525878906,42.5,39.79999923706055,42.29999923706055,7366220,2023-07-17
2023-07-24,41.349998474121094,41.349998474121094,42.75,39.150001525878906,40.0,9505690,2023-07-24
2023-07-31,47.0,47.0,48.150001525878906,40.400001525878906,41.5,34599943,2023-07-31
2023-08-07,48.849998474121094,48.849998474121094,55.70000076293945,45.099998474121094,47.45000076293945,58998160,2023-08-07
2023-08-14,50.099998474121094,50.099998474121094,52.599998474121094,46.349998474121094,48.79999923706055,16555137,2023-08-14
2023-08-21,55.849998474121094,55.849998474121094,58.349998474121094,49.29999923706055,50.349998474121094,41248178,2023-08-21
2023-08-28,61.150001525878906,61.150001525878906,63.79999923706055,55.20000076293945,56.599998474121094,56122870,2023-08-28
2023-09-04,62.79999923706055,62.79999923706055,68.69999694824219,60.349998474121094,61.849998474121094,37815947,2023-09-04
2023-09-11,59.599998474121094,59.599998474121094,64.6500015258789,55.20000076293945,63.29999923706055,26463669,2023-09-11
2023-09-18,58.5,58.5,62.95000076293945,56.75,59.5,19456701,2023-09-18
2023-09-25,56.900001525878906,56.900001525878906,59.650001525878906,56.599998474121094,58.54999923706055,9581126,2023-09-25
2023-10-02,58.349998474121094,58.349998474121094,59.29999923706055,54.95000076293945,56.900001525878906,11140556,2023-10-02
2023-10-09,56.20000076293945,56.20000076293945,59.25,54.599998474121094,57.0,12174390,2023-10-09
2023-10-16,55.900001525878906,55.900001525878906,58.75,55.0,56.45000076293945,15279054,2023-10-16
2023-10-23,52.150001525878906,52.150001525878906,56.400001525878906,48.29999923706055,55.79999923706055,12199271,2023-10-23
2023-10-30,56.75,56.75,57.400001525878906,50.900001525878906,52.25,23703655,2023-10-30
2023-11-06,61.04999923706055,61.04999923706055,64.0999984741211,57.04999923706055,57.29999923706055,38114139,2023-11-06
2023-11-13,62.349998474121094,62.349998474121094,64.05000305175781,60.650001525878906,62.0,13213421,2023-11-13
2023-11-20,78.0,78.0,81.5999984741211,62.599998474121094,62.70000076293945,170635565,2023-11-20
2023-11-27,76.0,76.0,81.05000305175781,73.8499984741211,78.0,44222302,2023-11-27
2023-12-04,78.55000305175781,78.55000305175781,83.75,75.80000305175781,77.0999984741211,60950030,2023-12-04
2023-12-11,81.8499984741211,81.8499984741211,85.5999984741211,78.80000305175781,79.0,46319355,2023-12-11
2023-12-18,78.94999694824219,78.94999694824219,86.0,72.0,82.55000305175781,63211252,2023-12-18
2023-12-25,76.25,76.25,79.44999694824219,74.8499984741211,78.94999694824219,17811223,2023-12-25
2024-01-01,86.0,86.0,88.0,74.8499984741211,76.5,59030262,2024-01-01
2024-01-08,84.19999694824219,84.19999694824219,87.69999694824219,81.0,86.4000015258789,50800776,2024-01-08
2024-01-15,80.3499984741211,80.3499984741211,84.19999694824219,76.1500015258789,84.19999694824219,16660707,2024-01-15
2024-01-22,80.6500015258789,80.6500015258789,82.8499984741211,77.75,80.3499984741211,13852145,2024-01-22
2024-01-29,88.5999984741211,88.5999984741211,94.1500015258789,80.94999694824219,81.3499984741211,121293043,2024-01-29
2024-02-05,87.25,87.25,94.8499984741211,84.3499984741211,89.30000305175781,62343931,2024-02-05
2024-02-12,85.6500015258789,85.6500015258789,88.4000015258789,75.5,88.0,33537697,2024-02-12
2024-02-19,84.0,84.0,87.5,79.5,86.05000305175781,20341836,2024-02-19
2024-02-26,82.75,82.75,85.44999694824219,77.30000305175781,84.19999694824219,18083704,2024-02-26
2024-03-04,78.44999694824219,78.44999694824219,83.5,77.0999984741211,82.75,13942179,2024-03-04
2024-03-11,70.75,70.75,78.75,63.5,78.75,26825317,2024-03-11
2024-03-18,70.8499984741211,70.8499984741211,72.5999984741211,66.5,70.05000305175781,19304383,2024-03-18
2024-03-25,69.19999694824219,69.19999694824219,72.55000305175781,68.0999984741211,70.8499984741211,12158850,2024-03-25
2024-04-01,76.55000305175781,76.55000305175781,79.25,70.30000305175781,70.44999694824219,21927327,2024-04-01
2024-04-08,72.19999694824219,72.19999694824219,77.80000305175781,72.0,76.9000015258789,8973795,2024-04-08
2024-04-15,71.19999694824219,71.19999694824219,76.19999694824219,67.0,67.0,15780829,2024-04-15
2024-04-22,75.0999984741211,75.0999984741211,76.9000015258789,72.0,72.0,12523479,2024-04-22
2024-04-29,74.30000305175781,74.30000305175781,77.69999694824219,72.25,75.55000305175781,14751567,2024-04-29
2024-05-06,70.75,70.75,74.80000305175781,68.30000305175781,74.5,17125112,2024-05-06
2024-05-13,75.25,75.25,77.05000305175781,68.5,70.75,11163563,2024-05-13
2024-05-20,81.6500015258789,81.6500015258789,83.9000015258789,74.6500015258789,74.6500015258789,25722609,2024-05-20
2024-05-27,72.8499984741211,72.8499984741211,85.0,72.25,82.69999694824219,48061077,2024-05-27
2024-06-03,76.3499984741211,76.3499984741211,78.9000015258789,59.20000076293945,77.0,33248760,2024-06-03
2024-06-10,76.13999938964844,76.13999938964844,78.33999633789062,73.91000366210938,76.87000274658203,13347829,2024-06-10
2024-06-17,80.56999969482422,80.56999969482422,84.88999938964844,76.13999938964844,76.13999938964844,38406838,2024-06-17
2024-06-24,84.41000366210938,84.41000366210938,90.0,79.01000213623047,80.9000015258789,83565533,2024-06-24
2024-07-01,81.83999633789062,81.83999633789062,84.80000305175781,80.5999984741211,84.5,17855567,2024-07-01
2024-07-08,78.87999725341797,78.87999725341797,82.33999633789062,77.5199966430664,81.83000183105469,11857528,2024-07-08
2024-07-15,74.08999633789062,74.08999633789062,80.19999694824219,73.7300033569336,79.27999877929688,12741258,2024-07-15
2024-07-22,76.63999938964844,76.63999938964844,78.4800033569336,71.05000305175781,73.19999694824219,24281867,2024-07-22
2024-07-29,76.91999816894531,76.91999816894531,82.3499984741211,75.80999755859375,77.19000244140625,23264963,2024-07-29
2024-08-05,80.0199966430664,80.0199966430664,81.30000305175781,71.0,75.0,20460985,2024-08-05
2024-08-12,79.83000183105469,79.83000183105469,92.0999984741211,78.5199966430664,80.5,200359204,2024-08-12
2024-08-19,82.30000305175781,82.30000305175781,84.80000305175781,78.36000061035156,80.5999984741211,51299191,2024-08-19
2024-08-26,79.83000183105469,79.83000183105469,84.33000183105469,78.61000061035156,82.6500015258789,24790134,2024-08-26
2024-09-02,77.9000015258789,77.9000015258789,84.4000015258789,77.30000305175781,79.80000305175781,100814733,2024-09-02
2024-09-09,80.0,80.0,81.80000305175781,76.83000183105469,79.0,25085664,2024-09-09
2024-09-16,80.5199966430664,80.5199966430664,84.69999694824219,78.27999877929688,81.06999969482422,36958266,2024-09-16
2024-09-23,76.87000274658203,76.87000274658203,83.0,76.72000122070312,80.69999694824219,21422024,2024-09-23
2024-09-30,73.16000366210938,73.16000366210938,77.44999694824219,71.55999755859375,77.0999984741211,13222821,2024-09-30
2024-10-07,74.22000122070312,74.22000122070312,75.47000122070312,68.75,74.26000213623047,21752702,2024-10-07
2024-10-14,71.06999969482422,71.06999969482422,74.9000015258789,69.5999984741211,74.37000274658203,15886395,2024-10-14
2024-10-21,62.849998474121094,62.849998474121094,72.33999633789062,61.5,71.58999633789062,17828728,2024-10-21
2024-10-28,75.54000091552734,75.54000091552734,77.58999633789062,61.2599983215332,64.0,60925456,2024-10-28
2024-11-04,69.81999969482422,69.81999969482422,74.48999786376953,69.25,74.47000122070312,14844552,2024-11-04
2024-11-11,61.5,61.5,72.93000030517578,61.11000061035156,70.0,25759806,2024-11-11
2024-11-18,61.52000045776367,61.52000045776367,66.0,59.84000015258789,61.599998474121094,30405373,2024-11-18
2024-11-25,65.91000366210938,65.91000366210938,67.4800033569336,62.0,63.4900016784668,17514974,2024-11-25
2024-12-02,71.48999786376953,71.48999786376953,74.30000305175781,64.75,65.91000366210938,37327377,2024-12-02
2024-12-09,69.95999908447266,69.95999908447266,73.9000015258789,68.8499984741211,71.48999786376953,15464986,2024-12-09
2024-12-16,66.69000244140625,66.69000244140625,71.0,66.30999755859375,70.19999694824219,8368880,2024-12-16
2024-12-23,63.88999938964844,63.88999938964844,68.0,63.459999084472656,67.30000305175781,5967499,2024-12-23
2024-12-30,64.2699966430664,64.2699966430664,66.16999816894531,62.56999969482422,63.70000076293945,7764406,2024-12-30
2025-01-06,57.75,57.75,64.5,57.5,64.30999755859375,9325183,2025-01-06
2025-01-13,58.16999816894531,58.16999816894531,58.97999954223633,54.5,57.5099983215332,10731182,2025-01-13
2025-01-20,56.43000030517578,56.43000030517578,60.79999923706055,56.0099983215332,58.45000076293945,7284282,2025-01-20
2025-01-27,57.540000915527344,57.540000915527344,60.0,50.20000076293945,54.0,21007411,2025-01-27
2025-02-03,52.59000015258789,52.59000015258789,57.2400016784668,52.0,56.0,11435971,2025-02-03
2025-02-10,45.86000061035156,45.86000061035156,52.68000030517578,45.25,52.29999923706055,9112153,2025-02-10
2025-02-17,46.33000183105469,46.33000183105469,48.349998474121094,42.95000076293945,45.349998474121094,11944436,2025-02-17
2025-02-24,41.029998779296875,41.029998779296875,46.06999969482422,40.59000015258789,46.0,7752740,2025-02-24
2025-03-03,43.84000015258789,43.84000015258789,44.779998779296875,38.61000061035156,41.11000061035156,12292184,2025-03-03
2025-03-10,39.150001525878906,39.150001525878906,44.400001525878906,39.0,43.84000015258789,8366540,2025-03-10
2025-03-17,43.81999969482422,43.81999969482422,45.59000015258789,38.29999923706055,39.45000076293945,19428992,2025-03-17
2025-03-24,41.04999923706055,41.04999923706055,45.790000915527344,40.209999084472656,44.18000030517578,21802559,2025-03-24
2025-03-31,41.15999984741211,41.15999984741211,43.79999923706055,40.650001525878906,41.04999923706055,13060671,2025-03-31
2025-04-07,40.849998474121094,40.849998474121094,41.900001525878906,37.41999816894531,38.36000061035156,8046325,2025-04-07
2025-04-14,43.18000030517578,43.18000030517578,44.20000076293945,40.849998474121094,40.849998474121094,5722066,2025-04-14
2025-04-21,43.54999923706055,43.54999923706055,47.20000076293945,42.72999954223633,43.18000030517578,12692566,2025-04-21
2025-04-28,41.5,41.5,44.58000183105469,41.099998474121094,43.459999084472656,5399649,2025-04-28
2025-05-05,40.90999984741211,40.90999984741211,42.59000015258789,38.9900016784668,41.4900016784668,8004005,2025-05-05
2025-05-12,48.619998931884766,48.619998931884766,49.0,42.77000045776367,44.040000915527344,16529915,2025-05-12
2025-05-19,48.25,48.25,49.54999923706055,47.25,49.349998474121094,10769812,2025-05-19
2025-05-26,46.650001525878906,46.650001525878906,49.58000183105469,45.2599983215332,48.45000076293945,13486643,2025-05-26
2025-06-02,47.61000061035156,47.61000061035156,48.7400016784668,46.02000045776367,46.650001525878906,8410805,2025-06-02
2025-06-09,59.779998779296875,59.779998779296875,67.5,47.630001068115234,47.97999954223633,302881023,2025-06-09
