Date,Adj Close_ALANKIT.NS,Close_ALANKIT.NS,High_ALANKIT.NS,Low_ALANKIT.NS,Open_ALANKIT.NS,Volume_ALANKIT.NS,Date
2021-09-13,15.36728572845459,15.800000190734863,16.450000762939453,15.300000190734863,15.5,2539065,2021-09-13
2021-09-20,15.460305213928223,15.699999809265137,16.5,14.800000190734863,15.649999618530273,7005160,2021-09-20
2021-09-27,17.528244018554688,17.799999237060547,18.5,16.350000381469727,17.0,30684151,2021-09-27
2021-10-04,18.069847106933594,18.350000381469727,19.5,18.049999237060547,18.100000381469727,14492882,2021-10-04
2021-10-11,17.1835880279541,17.450000762939453,18.799999237060547,17.0,18.5,7131036,2021-10-11
2021-10-18,17.282060623168945,17.549999237060547,18.350000381469727,17.299999237060547,17.5,12117815,2021-10-18
2021-10-25,17.62671661376953,17.899999618530273,18.5,17.149999618530273,17.799999237060547,9901405,2021-10-25
2021-11-01,17.085115432739258,17.350000381469727,18.0,17.149999618530273,18.0,2463442,2021-11-01
2021-11-08,16.78969383239746,17.049999237060547,17.75,16.950000762939453,17.450000762939453,3165248,2021-11-08
2021-11-15,15.755724906921387,16.0,17.600000381469727,15.800000190734863,17.100000381469727,3918625,2021-11-15
2021-11-22,14.672518730163574,14.899999618530273,16.149999618530273,14.850000381469727,16.049999237060547,4918080,2021-11-22
2021-11-29,15.411067962646484,15.649999618530273,16.75,14.350000381469727,14.949999809265137,7732312,2021-11-29
2021-12-06,15.411067962646484,15.649999618530273,16.700000762939453,15.100000381469727,16.100000381469727,5254951,2021-12-06
2021-12-13,14.820228576660156,15.050000190734863,16.0,14.899999618530273,15.800000190734863,4115004,2021-12-13
2021-12-20,14.032442092895508,14.25,15.550000190734863,14.0,14.850000381469727,4012991,2021-12-20
2021-12-27,15.657251358032227,15.899999618530273,16.450000762939453,14.199999809265137,14.449999809265137,5449229,2021-12-27
2022-01-03,18.069847106933594,18.350000381469727,18.600000381469727,15.399999618530273,16.25,22173417,2022-01-03
2022-01-10,19.054580688476562,19.350000381469727,21.600000381469727,18.049999237060547,19.0,20709261,2022-01-10
2022-01-17,17.97137451171875,18.25,19.899999618530273,17.950000762939453,19.549999237060547,4677813,2022-01-17
2022-01-24,16.691221237182617,16.950000762939453,18.25,16.549999237060547,18.200000762939453,2775907,2022-01-24
2022-01-31,17.085115432739258,17.350000381469727,17.850000381469727,16.450000762939453,17.600000381469727,3110060,2022-01-31
2022-02-07,17.331296920776367,17.600000381469727,19.399999618530273,17.299999237060547,17.700000762939453,4159153,2022-02-07
2022-02-14,15.263358116149902,15.5,17.600000381469727,15.100000381469727,17.0,3230391,2022-02-14
2022-02-21,13.343130111694336,13.550000190734863,15.550000190734863,12.800000190734863,15.399999618530273,5721531,2022-02-21
2022-02-28,13.392366409301758,13.600000381469727,13.949999809265137,13.050000190734863,13.649999618530273,3355481,2022-02-28
2022-03-07,14.130916595458984,14.350000381469727,15.0,13.300000190734863,13.5,2386738,2022-03-07
2022-03-14,13.933968544006348,14.149999618530273,14.449999809265137,13.800000190734863,14.300000190734863,1507824,2022-03-14
2022-03-21,13.343130111694336,13.550000190734863,14.449999809265137,13.5,14.300000190734863,2278706,2022-03-21
2022-03-28,13.737022399902344,13.949999809265137,14.0,12.850000381469727,13.5,5741376,2022-03-28
2022-04-04,14.967938423156738,15.199999809265137,15.399999618530273,14.149999618530273,14.350000381469727,3861125,2022-04-04
2022-04-11,15.460305213928223,15.699999809265137,16.299999237060547,14.600000381469727,15.25,3212938,2022-04-11
2022-04-18,14.229389190673828,14.449999809265137,15.5,13.850000381469727,15.5,2599285,2022-04-18
2022-04-25,13.786259651184082,14.0,14.449999809265137,13.699999809265137,14.300000190734863,1530883,2022-04-25
2022-05-02,13.392366409301758,13.600000381469727,14.100000381469727,13.300000190734863,13.649999618530273,680662,2022-05-02
2022-05-09,11.915266990661621,12.100000381469727,13.850000381469727,10.649999618530273,13.75,2054899,2022-05-09
2022-05-16,12.60457992553711,12.800000190734863,13.300000190734863,12.300000190734863,12.350000381469727,1049563,2022-05-16
2022-05-23,12.062976837158203,12.25,13.25,11.600000381469727,13.25,965190,2022-05-23
2022-05-30,11.964503288269043,12.149999618530273,12.649999618530273,11.600000381469727,12.449999809265137,1469423,2022-05-30
2022-06-06,11.521373748779297,11.699999809265137,12.300000190734863,11.550000190734863,12.199999809265137,978173,2022-06-06
2022-06-13,10.536641120910645,10.699999809265137,11.600000381469727,10.649999618530273,11.5,926579,2022-06-13
2022-06-20,10.585877418518066,10.75,11.25,10.149999618530273,11.100000381469727,633902,2022-06-20
2022-06-27,10.782824516296387,10.949999809265137,11.449999809265137,10.600000381469727,10.850000381469727,505220,2022-06-27
2022-07-04,10.881298065185547,11.050000190734863,11.25,10.699999809265137,10.949999809265137,480243,2022-07-04
2022-07-11,11.176717758178711,11.350000381469727,12.300000190734863,11.0,11.100000381469727,1382948,2022-07-11
2022-07-18,11.422901153564453,11.600000381469727,11.850000381469727,11.300000190734863,11.550000190734863,536446,2022-07-18
2022-07-25,11.324427604675293,11.5,12.0,11.300000190734863,11.649999618530273,1025458,2022-07-25
2022-08-01,11.669084548950195,11.850000381469727,12.050000190734863,11.550000190734863,11.649999618530273,884717,2022-08-01
2022-08-08,11.176717758178711,11.350000381469727,11.949999809265137,11.300000190734863,11.899999618530273,796142,2022-08-08
2022-08-15,11.422901153564453,11.600000381469727,12.0,11.350000381469727,11.350000381469727,828909,2022-08-15
2022-08-22,11.669084548950195,11.850000381469727,11.949999809265137,11.25,11.699999809265137,1220132,2022-08-22
2022-08-29,12.90000057220459,13.100000381469727,14.199999809265137,11.199999809265137,11.550000190734863,3289479,2022-08-29
2022-09-05,12.850763320922852,13.050000190734863,14.199999809265137,12.800000190734863,13.449999809265137,3379490,2022-09-05
2022-09-12,12.850763320922852,13.050000190734863,14.050000190734863,12.600000381469727,13.199999809265137,1857517,2022-09-12
2022-09-19,12.259922981262207,12.449999809265137,13.399999618530273,12.399999618530273,13.300000190734863,787918,2022-09-19
2022-09-26,11.800000190734863,11.800000190734863,12.449999809265137,11.399999618530273,12.449999809265137,702107,2022-09-26
2022-10-03,11.75,11.75,11.949999809265137,11.300000190734863,11.850000381469727,896291,2022-10-03
2022-10-10,11.550000190734863,11.550000190734863,11.899999618530273,11.449999809265137,11.649999618530273,892701,2022-10-10
2022-10-17,11.600000381469727,11.600000381469727,11.800000190734863,11.300000190734863,11.649999618530273,586996,2022-10-17
2022-10-24,11.399999618530273,11.399999618530273,11.75,11.0,11.75,525129,2022-10-24
2022-10-31,11.149999618530273,11.149999618530273,11.350000381469727,10.699999809265137,11.25,929155,2022-10-31
2022-11-07,11.100000381469727,11.100000381469727,11.25,11.0,11.199999809265137,581137,2022-11-07
2022-11-14,11.350000381469727,11.350000381469727,11.800000190734863,10.699999809265137,11.050000190734863,1242796,2022-11-14
2022-11-21,11.100000381469727,11.100000381469727,11.550000190734863,10.949999809265137,11.550000190734863,775633,2022-11-21
2022-11-28,11.399999618530273,11.399999618530273,11.699999809265137,11.0,11.199999809265137,869786,2022-11-28
2022-12-05,11.0,11.0,11.75,10.899999618530273,11.399999618530273,1229086,2022-12-05
2022-12-12,11.100000381469727,11.100000381469727,11.5,10.899999618530273,11.100000381469727,1039948,2022-12-12
2022-12-19,10.0,10.0,11.199999809265137,9.899999618530273,11.199999809265137,1249288,2022-12-19
2022-12-26,10.699999809265137,10.699999809265137,11.399999618530273,10.050000190734863,10.050000190734863,753729,2022-12-26
2023-01-02,10.75,10.75,11.199999809265137,10.25,10.699999809265137,674923,2023-01-02
2023-01-09,10.600000381469727,10.600000381469727,10.949999809265137,10.149999618530273,10.949999809265137,573049,2023-01-09
2023-01-16,10.300000190734863,10.300000190734863,10.800000190734863,10.25,10.75,475586,2023-01-16
2023-01-23,10.050000190734863,10.050000190734863,10.399999618530273,10.0,10.399999618530273,425934,2023-01-23
2023-01-30,9.850000381469727,9.850000381469727,10.25,9.75,10.199999809265137,480755,2023-01-30
2023-02-06,9.25,9.25,9.949999809265137,9.149999618530273,9.949999809265137,970368,2023-02-06
2023-02-13,9.050000190734863,9.050000190734863,9.449999809265137,8.25,9.399999618530273,1418357,2023-02-13
2023-02-20,8.850000381469727,8.850000381469727,9.199999809265137,8.300000190734863,9.149999618530273,483860,2023-02-20
2023-02-27,9.050000190734863,9.050000190734863,9.350000381469727,8.300000190734863,8.949999809265137,551512,2023-02-27
2023-03-06,8.800000190734863,8.800000190734863,9.199999809265137,8.800000190734863,9.050000190734863,540087,2023-03-06
2023-03-13,8.300000190734863,8.300000190734863,8.899999618530273,8.199999809265137,8.850000381469727,756880,2023-03-13
2023-03-20,7.75,7.75,8.649999618530273,7.400000095367432,8.449999809265137,2166647,2023-03-20
2023-03-27,7.300000190734863,7.300000190734863,7.75,7.0,7.449999809265137,2056078,2023-03-27
2023-04-03,8.850000381469727,8.850000381469727,9.600000381469727,7.349999904632568,7.5,1500562,2023-04-03
2023-04-10,8.550000190734863,8.550000190734863,8.850000381469727,8.350000381469727,8.75,430522,2023-04-10
2023-04-17,8.550000190734863,8.550000190734863,9.050000190734863,8.300000190734863,8.699999809265137,435139,2023-04-17
2023-04-24,8.25,8.25,8.649999618530273,8.149999618530273,8.5,500702,2023-04-24
2023-05-01,8.699999809265137,8.699999809265137,8.800000190734863,8.199999809265137,8.25,366790,2023-05-01
2023-05-08,9.800000190734863,9.800000190734863,10.550000190734863,8.600000381469727,8.649999618530273,3634978,2023-05-08
2023-05-15,9.100000381469727,9.100000381469727,9.949999809265137,9.050000190734863,9.899999618530273,1216446,2023-05-15
2023-05-22,9.0,9.0,9.25,8.699999809265137,9.050000190734863,608621,2023-05-22
2023-05-29,8.899999618530273,8.899999618530273,9.149999618530273,8.75,9.100000381469727,852571,2023-05-29
2023-06-05,9.149999618530273,9.149999618530273,9.25,8.899999618530273,9.0,874810,2023-06-05
2023-06-12,9.699999809265137,9.699999809265137,10.0,9.199999809265137,9.199999809265137,1437479,2023-06-12
2023-06-19,9.449999809265137,9.449999809265137,9.850000381469727,9.449999809265137,9.850000381469727,729785,2023-06-19
2023-06-26,9.300000190734863,9.300000190734863,9.550000190734863,9.25,9.550000190734863,325630,2023-06-26
2023-07-03,12.550000190734863,12.550000190734863,13.75,9.25,9.300000190734863,16273673,2023-07-03
2023-07-10,11.600000381469727,11.600000381469727,13.149999618530273,11.5,12.75,2877148,2023-07-10
2023-07-17,11.199999809265137,11.199999809265137,11.800000190734863,10.75,11.649999618530273,1252118,2023-07-17
2023-07-24,10.899999618530273,10.899999618530273,11.75,10.699999809265137,11.300000190734863,950641,2023-07-24
2023-07-31,10.800000190734863,10.800000190734863,11.5,10.350000381469727,11.0,995150,2023-07-31
2023-08-07,10.800000190734863,10.800000190734863,11.0,10.350000381469727,11.0,1439496,2023-08-07
2023-08-14,10.949999809265137,10.949999809265137,10.949999809265137,10.100000381469727,10.75,1479825,2023-08-14
2023-08-21,10.550000190734863,10.550000190734863,11.5,10.350000381469727,11.25,3421043,2023-08-21
2023-08-28,10.300000190734863,10.300000190734863,10.850000381469727,10.199999809265137,10.699999809265137,2233888,2023-08-28
2023-09-04,11.149999618530273,11.149999618530273,11.25,10.149999618530273,10.399999618530273,3787563,2023-09-04
2023-09-11,11.199999809265137,11.199999809265137,12.050000190734863,10.850000381469727,11.399999618530273,4994409,2023-09-11
2023-09-18,11.149999618530273,11.149999618530273,11.399999618530273,11.050000190734863,11.25,1665596,2023-09-18
2023-09-25,10.850000381469727,10.850000381469727,11.550000190734863,10.649999618530273,11.199999809265137,2790690,2023-09-25
2023-10-02,11.550000190734863,11.550000190734863,11.899999618530273,10.75,10.850000381469727,4223355,2023-10-02
2023-10-09,10.75,10.75,11.600000381469727,10.699999809265137,11.600000381469727,5834690,2023-10-09
2023-10-16,10.649999618530273,10.649999618530273,10.949999809265137,10.550000190734863,10.899999618530273,3491237,2023-10-16
2023-10-23,10.0,10.0,10.800000190734863,9.649999618530273,10.800000190734863,2066815,2023-10-23
2023-10-30,10.699999809265137,10.699999809265137,10.949999809265137,9.699999809265137,10.100000381469727,5712693,2023-10-30
2023-11-06,12.699999809265137,12.699999809265137,13.149999618530273,10.600000381469727,11.0,21613965,2023-11-06
2023-11-13,14.350000381469727,14.350000381469727,14.449999809265137,12.600000381469727,13.199999809265137,17907001,2023-11-13
2023-11-20,14.449999809265137,14.449999809265137,15.550000190734863,14.25,14.649999618530273,10867243,2023-11-20
2023-11-27,14.5,14.5,14.699999809265137,13.899999618530273,14.449999809265137,4290123,2023-11-27
2023-12-04,14.899999618530273,14.899999618530273,15.5,14.25,14.899999618530273,9377147,2023-12-04
2023-12-11,16.399999618530273,16.399999618530273,16.700000762939453,15.100000381469727,15.199999809265137,19842876,2023-12-11
2023-12-18,16.350000381469727,16.350000381469727,16.950000762939453,14.800000190734863,16.950000762939453,13577870,2023-12-18
2023-12-25,18.350000381469727,18.350000381469727,19.799999237060547,16.350000381469727,16.350000381469727,31094020,2023-12-25
2024-01-01,20.049999237060547,20.049999237060547,20.200000762939453,17.700000762939453,18.5,10773299,2024-01-01
2024-01-08,23.600000381469727,23.600000381469727,23.600000381469727,19.299999237060547,20.25,12257208,2024-01-08
2024-01-15,21.399999618530273,21.399999618530273,23.149999618530273,21.399999618530273,23.149999618530273,1204143,2024-01-15
2024-01-22,19.799999237060547,19.799999237060547,21.399999618530273,19.799999237060547,21.399999618530273,301751,2024-01-22
2024-01-29,19.299999237060547,19.299999237060547,19.399999618530273,18.350000381469727,19.399999618530273,6889076,2024-01-29
2024-02-05,19.700000762939453,19.700000762939453,20.799999237060547,19.649999618530273,19.649999618530273,1736611,2024-02-05
2024-02-12,17.899999618530273,17.899999618530273,19.299999237060547,17.899999618530273,19.299999237060547,802253,2024-02-12
2024-02-19,19.700000762939453,19.700000762939453,20.350000381469727,18.200000762939453,18.75,5018287,2024-02-19
2024-02-26,18.75,18.75,20.5,18.5,19.799999237060547,2693739,2024-02-26
2024-03-04,19.350000381469727,19.350000381469727,20.350000381469727,18.0,19.399999618530273,2287210,2024-03-04
2024-03-11,16.700000762939453,16.700000762939453,19.399999618530273,15.899999618530273,19.399999618530273,1879640,2024-03-11
2024-03-18,16.450000762939453,16.450000762939453,16.850000381469727,15.199999809265137,16.649999618530273,1298515,2024-03-18
2024-03-25,17.75,17.75,17.75,16.100000381469727,16.700000762939453,1061285,2024-03-25
2024-04-01,17.399999618530273,17.399999618530273,18.600000381469727,17.350000381469727,18.450000762939453,597325,2024-04-01
2024-04-08,17.399999618530273,17.399999618530273,17.649999618530273,17.049999237060547,17.350000381469727,702938,2024-04-08
2024-04-15,16.5,16.5,17.100000381469727,16.5,17.049999237060547,282590,2024-04-15
2024-04-22,18.049999237060547,18.049999237060547,18.049999237060547,16.799999237060547,16.799999237060547,396586,2024-04-22
2024-04-29,18.100000381469727,18.100000381469727,18.75,18.100000381469727,18.399999618530273,589911,2024-04-29
2024-05-06,17.25,17.25,19.0,16.299999237060547,18.950000762939453,1368798,2024-05-06
2024-05-13,18.799999237060547,18.799999237060547,19.450000762939453,17.049999237060547,17.25,1599398,2024-05-13
2024-05-20,21.299999237060547,21.299999237060547,21.75,18.649999618530273,18.649999618530273,8888100,2024-05-20
2024-05-27,21.850000381469727,21.850000381469727,22.700000762939453,20.600000381469727,21.899999618530273,8112193,2024-05-27
2024-06-03,21.549999237060547,21.549999237060547,22.549999237060547,18.799999237060547,22.25,7701237,2024-06-03
2024-06-10,20.899999618530273,20.899999618530273,22.0,20.469999313354492,21.649999618530273,6400769,2024-06-10
2024-06-17,19.979999542236328,19.979999542236328,21.270000457763672,19.850000381469727,20.899999618530273,3471154,2024-06-17
2024-06-24,20.649999618530273,20.649999618530273,20.899999618530273,19.0,19.989999771118164,5290083,2024-06-24
2024-07-01,25.209999084472656,25.209999084472656,26.399999618530273,20.700000762939453,20.700000762939453,37935125,2024-07-01
2024-07-08,23.360000610351562,23.360000610351562,25.979999542236328,21.610000610351562,25.600000381469727,10963135,2024-07-08
2024-07-15,23.239999771118164,23.239999771118164,25.950000762939453,22.479999542236328,23.3700008392334,15825393,2024-07-15
2024-07-22,25.549999237060547,25.549999237060547,26.5,22.81999969482422,23.049999237060547,19403687,2024-07-22
2024-07-29,26.299999237060547,26.299999237060547,28.739999771118164,25.799999237060547,26.0,33733813,2024-07-29
2024-08-05,24.65999984741211,24.65999984741211,25.8700008392334,23.700000762939453,25.600000381469727,13290525,2024-08-05
2024-08-12,24.950000762939453,24.950000762939453,26.229999542236328,23.729999542236328,24.389999389648438,6837991,2024-08-12
2024-08-19,28.780000686645508,28.780000686645508,29.600000381469727,25.09000015258789,25.299999237060547,32327706,2024-08-19
2024-08-26,27.25,27.25,29.610000610351562,27.010000228881836,28.989999771118164,10529328,2024-08-26
2024-09-02,25.799999237060547,25.799999237060547,27.639999389648438,25.559999465942383,27.5,7100319,2024-09-02
2024-09-09,24.75,24.75,26.329999923706055,24.6200008392334,25.899999618530273,6221127,2024-09-09
2024-09-16,25.940000534057617,25.940000534057617,27.600000381469727,24.149999618530273,24.899999618530273,24816651,2024-09-16
2024-09-23,24.520000457763672,24.520000457763672,26.5,24.350000381469727,26.1299991607666,5455267,2024-09-23
2024-09-30,22.639999389648438,22.639999389648438,24.93000030517578,22.5,24.469999313354492,4772978,2024-09-30
2024-10-07,22.020000457763672,22.020000457763672,23.950000762939453,21.25,22.649999618530273,4653345,2024-10-07
2024-10-14,21.520000457763672,21.520000457763672,22.459999084472656,20.290000915527344,22.1200008392334,3506163,2024-10-14
2024-10-21,21.8700008392334,21.8700008392334,23.450000762939453,20.040000915527344,21.540000915527344,7843990,2024-10-21
2024-10-28,22.75,22.75,23.200000762939453,20.899999618530273,21.860000610351562,2279634,2024-10-28
2024-11-04,23.25,23.25,23.90999984741211,21.770000457763672,22.700000762939453,3042032,2024-11-04
2024-11-11,20.59000015258789,20.59000015258789,23.75,19.979999542236328,23.600000381469727,3685516,2024-11-11
2024-11-18,20.489999771118164,20.489999771118164,22.030000686645508,19.979999542236328,20.59000015258789,2078758,2024-11-18
2024-11-25,21.110000610351562,21.110000610351562,21.639999389648438,20.600000381469727,21.5,2064030,2024-11-25
2024-12-02,24.860000610351562,24.860000610351562,25.0,21.540000915527344,21.540000915527344,11471808,2024-12-02
2024-12-09,22.979999542236328,22.979999542236328,25.56999969482422,22.610000610351562,25.149999618530273,7015698,2024-12-09
2024-12-16,21.219999313354492,21.219999313354492,23.399999618530273,21.100000381469727,23.1299991607666,3756397,2024-12-16
2024-12-23,22.059999465942383,22.059999465942383,22.5,20.700000762939453,21.360000610351562,3071312,2024-12-23
2024-12-30,22.850000381469727,22.850000381469727,23.5,21.549999237060547,22.09000015258789,3720124,2024-12-30
2025-01-06,20.6299991607666,20.6299991607666,22.950000762939453,20.350000381469727,22.850000381469727,2894673,2025-01-06
2025-01-13,20.559999465942383,20.559999465942383,21.780000686645508,18.899999618530273,20.100000381469727,3654993,2025-01-13
2025-01-20,19.100000381469727,19.100000381469727,20.969999313354492,18.8799991607666,20.559999465942383,2998877,2025-01-20
2025-01-27,19.440000534057617,19.440000534057617,20.489999771118164,17.549999237060547,18.850000381469727,3086973,2025-01-27
2025-02-03,18.959999084472656,18.959999084472656,20.0,18.5,19.700000762939453,1493427,2025-02-03
2025-02-10,16.690000534057617,16.690000534057617,19.299999237060547,16.399999618530273,18.989999771118164,2220234,2025-02-10
2025-02-17,17.209999084472656,17.209999084472656,17.739999771118164,14.859999656677246,16.600000381469727,3988613,2025-02-17
2025-02-24,15.930000305175781,15.930000305175781,17.350000381469727,15.729999542236328,16.809999465942383,1298713,2025-02-24
2025-03-03,16.43000030517578,16.43000030517578,16.899999618530273,15.010000228881836,15.949999809265137,2241599,2025-03-03
2025-03-10,15.270000457763672,15.270000457763672,16.549999237060547,14.8100004196167,16.34000015258789,1636440,2025-03-10
2025-03-17,15.84000015258789,15.84000015258789,16.18000030517578,14.800000190734863,15.260000228881836,3312282,2025-03-17
2025-03-24,13.819999694824219,13.819999694824219,16.229999542236328,13.359999656677246,15.930000305175781,3996399,2025-03-24
2025-03-31,14.800000190734863,14.800000190734863,15.199999809265137,13.359999656677246,13.819999694824219,1525031,2025-03-31
2025-04-07,15.130000114440918,15.130000114440918,15.399999618530273,13.0,13.0,1030122,2025-04-07
2025-04-14,14.979999542236328,14.979999542236328,15.779999732971191,14.949999809265137,15.279999732971191,947937,2025-04-14
2025-04-21,14.3100004196167,14.3100004196167,15.420000076293945,14.140000343322754,15.420000076293945,2145991,2025-04-21
2025-04-28,14.149999618530273,14.149999618530273,14.770000457763672,13.979999542236328,14.300000190734863,1186313,2025-04-28
2025-05-05,13.619999885559082,13.619999885559082,14.460000038146973,13.229999542236328,14.149999618530273,1349494,2025-05-05
2025-05-12,15.199999809265137,15.199999809265137,15.420000076293945,13.949999809265137,13.949999809265137,1491595,2025-05-12
2025-05-19,15.0,15.0,15.699999809265137,14.649999618530273,15.289999961853027,1935493,2025-05-19
