Date,Adj Close_ENGINERSIN.NS,Close_ENGINERSIN.NS,High_ENGINERSIN.NS,Low_ENGINERSIN.NS,Open_ENGINERSIN.NS,Volume_ENGINERSIN.NS,Date
2020-11-30,67.02149200439453,76.19999694824219,77.69999694824219,74.05000305175781,74.19999694824219,11007291,2020-11-30
2020-12-07,66.3178482055664,75.4000015258789,79.9000015258789,74.80000305175781,76.30000305175781,19613675,2020-12-07
2020-12-14,67.76911163330078,77.05000305175781,79.69999694824219,74.5999984741211,75.8499984741211,21187858,2020-12-14
2020-12-21,67.68114471435547,76.94999694824219,77.69999694824219,72.0,77.0,15124773,2020-12-21
2020-12-28,69.44023895263672,78.94999694824219,79.44999694824219,77.05000305175781,77.94999694824219,11919374,2020-12-28
2021-01-04,70.40774536132812,80.05000305175781,80.94999694824219,77.19999694824219,79.94999694824219,15299986,2021-01-04
2021-01-11,68.42878723144531,77.80000305175781,81.44999694824219,77.30000305175781,80.9000015258789,12058378,2021-01-11
2021-01-18,64.64671325683594,73.5,78.69999694824219,72.8499984741211,78.0,8000054,2021-01-18
2021-01-25,63.94306564331055,72.69999694824219,75.6500015258789,72.05000305175781,74.0,5795794,2021-01-25
2021-02-01,65.39432525634766,74.3499984741211,75.94999694824219,72.44999694824219,72.69999694824219,10911773,2021-02-01
2021-02-08,65.92205047607422,74.94999694824219,78.9000015258789,74.05000305175781,75.5,12830781,2021-02-08
2021-02-15,64.77865600585938,73.6500015258789,77.19999694824219,70.19999694824219,75.0,28565788,2021-02-15
2021-02-22,70.45172882080078,80.0999984741211,82.25,71.9000015258789,73.55000305175781,39815659,2021-02-22
2021-03-01,73.83796691894531,83.94999694824219,93.30000305175781,81.19999694824219,81.44999694824219,92784958,2021-03-01
2021-03-08,72.9144515991211,82.9000015258789,86.9000015258789,81.19999694824219,84.80000305175781,18941760,2021-03-08
2021-03-15,64.99851989746094,73.9000015258789,83.3499984741211,72.75,83.25,18081099,2021-03-15
2021-03-22,66.01201629638672,73.69999694824219,77.5,73.5,74.0,13710791,2021-03-22
2021-03-29,70.22174835205078,78.4000015258789,79.0,73.4000015258789,73.69999694824219,10605450,2021-03-29
2021-04-05,68.07210540771484,76.0,78.0,75.0999984741211,77.3499984741211,8165589,2021-04-05
2021-04-12,65.60897064208984,73.25,75.0,71.0,75.0,7249689,2021-04-12
2021-04-19,63.59367370605469,71.0,72.0,70.0,70.5999984741211,4241430,2021-04-19
2021-04-26,65.16112518310547,72.75,74.5,71.30000305175781,71.30000305175781,5599740,2021-04-26
2021-05-03,67.1764144897461,75.0,76.94999694824219,71.9000015258789,72.5,10117286,2021-05-03
2021-05-10,70.3561019897461,78.55000305175781,83.9000015258789,75.3499984741211,75.55000305175781,31646973,2021-05-10
2021-05-17,72.4609603881836,80.9000015258789,84.69999694824219,78.4000015258789,79.5,27283256,2021-05-17
2021-05-24,75.46150970458984,84.25,89.5,80.75,81.25,39281086,2021-05-24
2021-05-31,75.46150970458984,84.25,86.30000305175781,82.80000305175781,84.94999694824219,17285823,2021-05-31
2021-06-07,75.14802551269531,83.9000015258789,89.5,83.25,85.0,38078866,2021-06-07
2021-06-14,72.55052947998047,81.0,85.5,80.44999694824219,84.3499984741211,16401854,2021-06-14
2021-06-21,72.41617584228516,80.8499984741211,83.94999694824219,79.80000305175781,80.0,10802349,2021-06-21
2021-06-28,70.84872436523438,79.0999984741211,81.69999694824219,78.5,81.0,7347947,2021-06-28
2021-07-05,70.93829345703125,79.19999694824219,81.3499984741211,78.5,79.44999694824219,9023558,2021-07-05
2021-07-12,69.4156265258789,77.5,79.94999694824219,76.8499984741211,79.5,11658608,2021-07-12
2021-07-19,67.04205322265625,74.8499984741211,77.75,74.69999694824219,77.0,6939972,2021-07-19
2021-07-26,67.22119903564453,75.05000305175781,76.94999694824219,73.44999694824219,75.0,8132398,2021-07-26
2021-08-02,66.19115447998047,73.9000015258789,75.75,73.3499984741211,75.44999694824219,6464881,2021-08-02
2021-08-09,63.36975860595703,70.75,76.3499984741211,70.3499984741211,74.30000305175781,12396142,2021-08-09
2021-08-16,62.78755187988281,70.0999984741211,72.30000305175781,70.0,71.0,5845388,2021-08-16
2021-08-23,63.23540496826172,70.5999984741211,71.1500015258789,67.6500015258789,70.5999984741211,7500786,2021-08-23
2021-08-30,64.39979553222656,71.9000015258789,73.6500015258789,70.6500015258789,71.0,5543669,2021-08-30
2021-09-06,64.31022644042969,71.80000305175781,74.5999984741211,71.55000305175781,74.0,5431304,2021-09-06
2021-09-13,66.47720336914062,73.5999984741211,74.44999694824219,71.5,72.19999694824219,6634876,2021-09-13
2021-09-20,66.34171295166016,73.44999694824219,75.3499984741211,71.75,73.5,7574949,2021-09-20
2021-09-27,70.63203430175781,78.19999694824219,79.9000015258789,72.3499984741211,73.69999694824219,20906477,2021-09-27
2021-10-04,70.49655151367188,78.05000305175781,80.80000305175781,76.0,80.0,12054744,2021-10-04
2021-10-11,70.3158950805664,77.8499984741211,80.5,77.44999694824219,78.69999694824219,8875732,2021-10-11
2021-10-18,67.15463256835938,74.3499984741211,82.5,73.05000305175781,79.4000015258789,23232205,2021-10-18
2021-10-25,65.43850708007812,72.44999694824219,74.94999694824219,71.55000305175781,74.94999694824219,5836403,2021-10-25
2021-11-01,64.49011993408203,71.4000015258789,73.0999984741211,70.55000305175781,72.75,5396254,2021-11-01
2021-11-08,64.21914672851562,71.0999984741211,74.19999694824219,70.9000015258789,72.80000305175781,8872024,2021-11-08
2021-11-15,62.99980163574219,69.75,71.94999694824219,69.0,71.30000305175781,3791273,2021-11-15
2021-11-22,66.7933349609375,73.94999694824219,74.80000305175781,70.5,71.44999694824219,16034524,2021-11-22
2021-11-29,64.3094711303711,71.19999694824219,73.94999694824219,70.69999694824219,73.69999694824219,7062793,2021-11-29
2021-12-06,65.16754150390625,72.1500015258789,72.75,70.5,71.0,3817671,2021-12-06
2021-12-13,63.180450439453125,69.94999694824219,73.5,69.75,72.5999984741211,5165162,2021-12-13
2021-12-20,61.82560729980469,68.44999694824219,69.94999694824219,67.30000305175781,69.94999694824219,4667442,2021-12-20
2021-12-27,63.225608825683594,70.0,70.8499984741211,67.6500015258789,68.44999694824219,3244754,2021-12-27
2022-01-03,63.04496765136719,69.80000305175781,71.9000015258789,69.4000015258789,70.25,5464961,2022-01-03
2022-01-10,64.12882232666016,71.0,71.80000305175781,69.9000015258789,70.05000305175781,6617354,2022-01-10
2022-01-17,62.909481048583984,69.6500015258789,73.75,69.25,71.0,10911932,2022-01-17
2022-01-24,62.2772216796875,68.94999694824219,70.25,67.30000305175781,69.5,4657322,2022-01-24
2022-01-31,62.909481048583984,69.6500015258789,70.9000015258789,69.05000305175781,69.5999984741211,4025011,2022-01-31
2022-02-07,61.37399673461914,67.94999694824219,71.05000305175781,67.80000305175781,69.9000015258789,6489297,2022-02-07
2022-02-14,58.6643180847168,64.94999694824219,67.5999984741211,64.80000305175781,67.5,5451182,2022-02-14
2022-02-21,56.176456451416016,60.349998474121094,65.0,58.0,64.94999694824219,5991934,2022-02-21
2022-02-28,59.992919921875,64.44999694824219,66.8499984741211,59.599998474121094,60.0,6807201,2022-02-28
2022-03-07,60.55142593383789,65.05000305175781,66.05000305175781,62.400001525878906,63.79999923706055,4262724,2022-03-07
2022-03-14,57.107295989990234,61.349998474121094,65.4000015258789,60.849998474121094,65.4000015258789,7891378,2022-03-14
2022-03-21,60.08600997924805,64.55000305175781,65.30000305175781,61.25,62.0,10177450,2022-03-21
2022-03-28,61.62189483642578,66.19999694824219,68.75,63.349998474121094,64.6500015258789,13377753,2022-03-28
2022-04-04,63.9024658203125,68.6500015258789,71.25,66.5,66.6500015258789,8685589,2022-04-04
2022-04-11,62.5527458190918,67.19999694824219,69.44999694824219,67.0999984741211,68.9000015258789,2294268,2022-04-11
2022-04-18,62.878543853759766,67.55000305175781,69.5,66.3499984741211,66.9000015258789,4257785,2022-04-18
2022-04-25,59.946372985839844,64.4000015258789,67.4000015258789,64.25,67.0999984741211,3439092,2022-04-25
2022-05-02,57.619266510009766,61.900001525878906,64.69999694824219,61.75,64.69999694824219,2339254,2022-05-02
2022-05-09,55.01289749145508,59.099998474121094,62.0,58.599998474121094,61.5,4706557,2022-05-09
2022-05-16,55.338706970214844,59.45000076293945,60.79999923706055,58.54999923706055,59.20000076293945,3674245,2022-05-16
2022-05-23,55.5714111328125,59.70000076293945,60.099998474121094,57.20000076293945,59.849998474121094,2518758,2022-05-23
2022-05-30,56.82805252075195,61.04999923706055,63.79999923706055,59.04999923706055,60.650001525878906,6355755,2022-05-30
2022-06-06,57.34000778198242,61.599998474121094,65.30000305175781,59.900001525878906,61.45000076293945,13104712,2022-06-06
2022-06-13,53.52355194091797,57.5,61.29999923706055,56.849998474121094,60.849998474121094,4769892,2022-06-13
2022-06-20,53.75626754760742,57.75,58.900001525878906,56.0,58.5,3357710,2022-06-20
2022-06-27,54.68710708618164,58.75,58.95000076293945,56.599998474121094,58.70000076293945,2407916,2022-06-27
2022-07-04,57.433101654052734,61.70000076293945,62.20000076293945,58.349998474121094,58.900001525878906,3102646,2022-07-04
2022-07-11,56.31608963012695,60.5,61.599998474121094,60.0,61.599998474121094,1309931,2022-07-11
2022-07-18,64.22826385498047,69.0,69.1500015258789,60.599998474121094,60.599998474121094,8614098,2022-07-18
2022-07-25,62.366573333740234,67.0,69.44999694824219,65.9000015258789,69.05000305175781,4635285,2022-07-25
2022-08-01,64.08863067626953,68.8499984741211,70.44999694824219,66.5999984741211,67.94999694824219,5616835,2022-08-01
2022-08-08,63.06471633911133,67.75,68.9000015258789,66.30000305175781,68.9000015258789,4436615,2022-08-08
2022-08-15,62.08732223510742,66.69999694824219,68.80000305175781,66.5,67.75,2554186,2022-08-15
2022-08-22,63.297420501708984,68.0,69.1500015258789,65.44999694824219,66.5,3175399,2022-08-22
2022-08-29,63.11125183105469,67.80000305175781,68.75,66.1500015258789,66.1500015258789,2391221,2022-08-29
2022-09-05,65.61273956298828,69.44999694824219,73.80000305175781,67.44999694824219,67.44999694824219,15741994,2022-09-05
2022-09-12,62.731266021728516,66.4000015258789,71.8499984741211,66.05000305175781,69.44999694824219,6007533,2022-09-12
2022-09-19,61.597564697265625,65.19999694824219,67.5,65.0,66.5,3351640,2022-09-19
2022-09-26,60.3221549987793,63.849998474121094,64.8499984741211,62.599998474121094,64.5,3360404,2022-09-26
2022-10-03,60.84176254272461,64.4000015258789,65.4000015258789,63.79999923706055,64.0999984741211,2744728,2022-10-03
2022-10-10,59.66083526611328,63.150001525878906,64.3499984741211,62.400001525878906,64.0999984741211,3546435,2022-10-10
2022-10-17,60.13320541381836,63.650001525878906,66.8499984741211,62.75,63.099998474121094,3396621,2022-10-17
2022-10-24,64.90418243408203,68.69999694824219,69.19999694824219,63.650001525878906,63.650001525878906,6518796,2022-10-24
2022-10-31,68.73042297363281,72.75,74.69999694824219,68.5999984741211,69.05000305175781,17238768,2022-10-31
2022-11-07,68.63594055175781,72.6500015258789,76.3499984741211,71.4000015258789,72.94999694824219,13086026,2022-11-07
2022-11-14,73.64309692382812,77.94999694824219,81.80000305175781,71.5999984741211,73.69999694824219,58607473,2022-11-14
2022-11-21,76.00496673583984,80.44999694824219,82.0,75.75,78.30000305175781,28562653,2022-11-21
2022-11-28,77.84722900390625,82.4000015258789,86.5,80.0999984741211,80.94999694824219,34830921,2022-11-28
2022-12-05,75.86326599121094,80.30000305175781,82.9000015258789,77.80000305175781,82.80000305175781,17050085,2022-12-05
2022-12-12,77.0914306640625,81.5999984741211,84.44999694824219,78.8499984741211,80.19999694824219,18848265,2022-12-12
2022-12-19,70.47819519042969,74.5999984741211,87.80000305175781,72.25,82.25,44554731,2022-12-19
2022-12-26,74.49337005615234,78.8499984741211,80.6500015258789,73.5999984741211,74.55000305175781,9813461,2022-12-26
2023-01-02,79.26435089111328,83.9000015258789,86.9000015258789,78.3499984741211,79.30000305175781,37123264,2023-01-02
2023-01-09,78.65026092529297,83.25,85.80000305175781,82.6500015258789,84.30000305175781,12252493,2023-01-09
2023-01-16,83.04334259033203,87.9000015258789,89.3499984741211,83.0999984741211,83.5999984741211,32013115,2023-01-16
2023-01-23,78.50855255126953,83.0999984741211,90.75,81.3499984741211,88.9000015258789,28418148,2023-01-23
2023-01-30,79.02816772460938,83.6500015258789,88.8499984741211,81.3499984741211,83.0999984741211,15702235,2023-01-30
2023-02-06,76.57182312011719,81.05000305175781,84.5,77.55000305175781,80.0,18925397,2023-02-06
2023-02-13,72.03703308105469,76.25,80.25,75.6500015258789,80.25,6133109,2023-02-13
2023-02-20,70.03343200683594,72.30000305175781,76.55000305175781,71.5,75.8499984741211,4618937,2023-02-20
2023-02-27,73.13311004638672,75.5,76.0,70.05000305175781,72.1500015258789,5868266,2023-02-27
2023-03-06,77.58890533447266,80.0999984741211,80.69999694824219,73.94999694824219,75.94999694824219,12667542,2023-03-06
2023-03-13,73.42371368408203,75.80000305175781,80.5999984741211,74.9000015258789,80.5999984741211,6815091,2023-03-13
2023-03-20,71.87386322021484,74.19999694824219,77.8499984741211,74.0,76.0,4041961,2023-03-20
2023-03-27,72.11602020263672,74.44999694824219,75.0,70.3499984741211,74.30000305175781,5619629,2023-03-27
2023-04-03,71.92230224609375,74.25,76.44999694824219,73.80000305175781,74.94999694824219,3040152,2023-04-03
2023-04-10,72.64878845214844,75.0,76.0,73.80000305175781,74.6500015258789,4588439,2023-04-10
2023-04-17,76.6202621459961,79.0999984741211,80.94999694824219,74.55000305175781,74.94999694824219,8847844,2023-04-17
2023-04-24,80.20426940917969,82.80000305175781,84.9000015258789,78.8499984741211,79.1500015258789,12099858,2023-04-24
2023-05-01,94.44342041015625,97.5,101.5,82.0999984741211,82.80000305175781,163572400,2023-05-01
2023-05-08,95.16990661621094,98.25,101.5,93.75,99.4000015258789,67362726,2023-05-08
2023-05-15,97.30094146728516,100.44999694824219,103.3499984741211,94.75,98.0,60968914,2023-05-15
2023-05-22,101.4177017211914,104.69999694824219,111.0,99.5,100.44999694824219,68256596,2023-05-22
2023-05-29,104.3720932006836,107.75,113.44999694824219,105.0,108.6500015258789,51746564,2023-05-29
2023-06-05,106.35783386230469,109.80000305175781,114.5,106.25,108.0,29764012,2023-06-05
2023-06-12,108.63416290283203,112.1500015258789,113.9000015258789,107.5,110.0,20086190,2023-06-12
2023-06-19,109.40907287597656,112.94999694824219,122.44999694824219,111.5,113.19999694824219,40308127,2023-06-19
2023-06-26,111.34637451171875,114.94999694824219,117.69999694824219,112.05000305175781,113.30000305175781,9843503,2023-06-26
2023-07-03,117.93319702148438,121.75,124.4000015258789,112.8499984741211,115.5,33703500,2023-07-03
2023-07-10,122.77644348144531,126.75,128.0,118.30000305175781,121.75,37577928,2023-07-10
2023-07-17,130.76780700683594,135.0,136.8000030517578,127.5,130.0,46198608,2023-07-17
2023-07-24,149.70494079589844,154.5500030517578,155.60000610351562,135.60000610351562,135.89999389648438,56129865,2023-07-24
2023-07-31,142.58535766601562,147.1999969482422,160.6999969482422,142.9499969482422,155.0,36692064,2023-07-31
2023-08-07,146.26622009277344,151.0,156.85000610351562,146.14999389648438,147.85000610351562,23023523,2023-08-07
2023-08-14,148.10667419433594,152.89999389648438,155.85000610351562,145.64999389648438,150.8000030517578,14209486,2023-08-14
2023-08-21,153.2405242919922,158.1999969482422,166.5,151.35000610351562,154.5,38785768,2023-08-21
2023-08-28,153.75668334960938,157.75,162.6999969482422,153.0500030517578,160.0,17183207,2023-08-28
2023-09-04,154.00033569335938,158.0,167.3000030517578,156.3000030517578,159.0,30138590,2023-09-04
2023-09-11,149.27310180664062,153.14999389648438,163.0,141.25,158.5500030517578,32355863,2023-09-11
2023-09-18,140.50094604492188,144.14999389648438,154.4499969482422,141.25,153.85000610351562,9237316,2023-09-18
2023-09-25,143.7174072265625,147.4499969482422,149.60000610351562,141.25,145.4499969482422,9850113,2023-09-25
2023-10-02,139.23387145996094,142.85000610351562,147.5500030517578,141.14999389648438,147.4499969482422,6170713,2023-10-02
2023-10-09,136.55348205566406,140.10000610351562,144.1999969482422,137.0500030517578,140.10000610351562,12718417,2023-10-09
2023-10-16,132.6547393798828,136.10000610351562,142.60000610351562,134.0,140.10000610351562,18950027,2023-10-16
2023-10-23,123.39521026611328,126.5999984741211,137.85000610351562,116.44999694824219,136.75,22083667,2023-10-23
2023-10-30,125.97813415527344,129.25,131.8000030517578,121.80000305175781,128.5,17276457,2023-10-30
2023-11-06,134.21421813964844,137.6999969482422,141.25,127.30000305175781,130.89999389648438,44645289,2023-11-06
2023-11-13,138.3079071044922,141.89999389648438,149.39999389648438,141.25,144.0,23652135,2023-11-13
2023-11-20,141.6705780029297,145.35000610351562,149.39999389648438,140.8000030517578,143.0500030517578,22305947,2023-11-20
2023-11-27,147.713623046875,151.5500030517578,155.8000030517578,143.10000610351562,145.35000610351562,26509599,2023-11-27
2023-12-04,149.37059020996094,153.25,160.85000610351562,151.5,154.6999969482422,35936986,2023-12-04
2023-12-11,163.942138671875,168.1999969482422,172.60000610351562,151.5,154.4499969482422,68573482,2023-12-11
2023-12-18,156.9243927001953,161.0,170.89999389648438,147.39999389648438,167.5,34312686,2023-12-18
2023-12-25,167.10986328125,171.4499969482422,177.35000610351562,159.0,161.0,55404704,2023-12-25
2024-01-01,194.40106201171875,199.4499969482422,209.5,170.25,172.4499969482422,150887389,2024-01-01
2024-01-08,208.43655395507812,213.85000610351562,221.5500030517578,194.0,199.75,81235963,2024-01-08
2024-01-15,228.02774047851562,233.9499969482422,237.0,205.0,215.3000030517578,83934213,2024-01-15
2024-01-22,226.6631622314453,232.5500030517578,244.8000030517578,218.0,233.9499969482422,37649307,2024-01-22
2024-01-29,254.73411560058594,261.3500061035156,273.8999938964844,231.0,234.89999389648438,82962383,2024-01-29
2024-02-05,220.66885375976562,226.39999389648438,259.0,222.0,252.39999389648438,56023642,2024-02-05
2024-02-12,212.04287719726562,217.5500030517578,228.35000610351562,192.14999389648438,228.35000610351562,44218167,2024-02-12
2024-02-19,216.78451538085938,220.4499969482422,236.0,213.0,219.0,36053750,2024-02-19
2024-02-26,212.11349487304688,215.6999969482422,221.4499969482422,202.0,220.4499969482422,23902631,2024-02-26
2024-03-04,221.99639892578125,225.75,237.89999389648438,213.0,217.0,46702226,2024-03-04
2024-03-11,185.66078186035156,188.8000030517578,226.89999389648438,183.0,226.85000610351562,39360605,2024-03-11
2024-03-18,193.28192138671875,196.5500030517578,198.3000030517578,173.5,190.0,75007967,2024-03-18
2024-03-25,198.59213256835938,201.9499969482422,213.5,195.25,196.5500030517578,45824705,2024-03-25
2024-04-01,218.01373291015625,221.6999969482422,225.10000610351562,203.64999389648438,203.89999389648438,42893742,2024-04-01
2024-04-08,214.71945190429688,218.35000610351562,233.60000610351562,217.25,223.0,24247005,2024-04-08
2024-04-15,201.3455810546875,204.75,218.1999969482422,200.10000610351562,214.0500030517578,19971758,2024-04-15
2024-04-22,232.91184997558594,236.85000610351562,239.39999389648438,207.0,207.3000030517578,54270540,2024-04-22
2024-04-29,238.1237030029297,242.14999389648438,252.5,234.39999389648438,240.0,45760846,2024-04-29
2024-05-06,218.3087615966797,222.0,244.64999389648438,207.25,244.25,28637007,2024-05-06
2024-05-13,265.65814208984375,270.1499938964844,272.3999938964844,215.3000030517578,222.0,66417999,2024-05-13
2024-05-20,264.6256103515625,269.1000061035156,289.8999938964844,262.25,262.95001220703125,55596880,2024-05-20
2024-05-27,244.22064208984375,248.35000610351562,273.0,241.14999389648438,271.0,46319026,2024-05-27
2024-06-03,228.53582763671875,232.39999389648438,272.1499938964844,190.1999969482422,263.25,85581603,2024-06-03
2024-06-10,261.28216552734375,265.70001220703125,267.70001220703125,228.1999969482422,234.35000610351562,61561932,2024-06-10
2024-06-17,252.57931518554688,256.8500061035156,274.7900085449219,255.10000610351562,265.70001220703125,34188598,2024-06-17
2024-06-24,246.6692352294922,250.83999633789062,258.25,245.10000610351562,254.8000030517578,26349240,2024-06-24
2024-07-01,264.03558349609375,268.5,276.25,248.39999389648438,251.0,42277740,2024-07-01
2024-07-08,283.1622314453125,287.95001220703125,303.8999938964844,252.0,269.70001220703125,117855281,2024-07-08
2024-07-15,257.4961853027344,261.8500061035156,291.0,260.3500061035156,290.0,39196521,2024-07-15
2024-07-22,250.612548828125,254.85000610351562,273.3999938964844,241.10000610351562,260.0,37931773,2024-07-22
2024-07-29,249.3833465576172,253.60000610351562,268.3999938964844,251.75,257.0,18979482,2024-07-29
2024-08-05,219.19378662109375,222.89999389648438,248.9499969482422,220.14999389648438,246.9499969482422,28833081,2024-08-05
2024-08-12,211.621826171875,215.1999969482422,230.3000030517578,212.60000610351562,212.60000610351562,21632329,2024-08-12
2024-08-19,211.86766052246094,215.4499969482422,226.39999389648438,214.0500030517578,217.39999389648438,21182264,2024-08-19
2024-08-26,214.86380004882812,217.5,229.0,212.5500030517578,216.5500030517578,30940419,2024-08-26
2024-09-02,215.03173828125,217.6699981689453,225.58999633789062,213.0,218.89999389648438,15205192,2024-09-02
2024-09-09,220.34652709960938,223.0500030517578,228.6999969482422,204.14999389648438,217.6699981689453,48950937,2024-09-09
2024-09-16,209.193359375,211.75999450683594,224.0,202.32000732421875,224.0,20415175,2024-09-16
2024-09-23,209.3316650390625,211.89999389648438,222.47999572753906,209.9199981689453,212.5,22133909,2024-09-23
2024-09-30,199.77886962890625,202.22999572753906,213.3000030517578,198.0,210.0500030517578,14119205,2024-09-30
2024-10-07,198.2772979736328,200.7100067138672,206.39999389648438,187.47000122070312,205.24000549316406,19939484,2024-10-07
2024-10-14,185.217529296875,187.49000549316406,202.4600067138672,183.36000061035156,201.0,21197414,2024-10-14
2024-10-21,171.4958953857422,173.60000610351562,189.6999969482422,171.5800018310547,189.0,19965840,2024-10-21
2024-10-28,193.8022003173828,196.17999267578125,198.0,172.52000427246094,174.9499969482422,17107463,2024-10-28
2024-11-04,185.5632781982422,187.83999633789062,199.24000549316406,187.2100067138672,196.16000366210938,12032861,2024-11-04
2024-11-11,178.1739501953125,180.36000061035156,194.4199981689453,178.75,185.60000610351562,9168891,2024-11-11
2024-11-18,178.68765258789062,180.8800048828125,185.66000366210938,176.0,180.36000061035156,7159132,2024-11-18
2024-11-25,198.91941833496094,201.36000061035156,204.39999389648438,182.5,185.49000549316406,33423142,2024-11-25
2024-12-02,202.05099487304688,204.52999877929688,208.39999389648438,197.50999450683594,202.0399932861328,25934269,2024-12-02
2024-12-09,199.3936004638672,201.83999633789062,211.6999969482422,198.0,204.5,15105571,2024-12-09
2024-12-16,181.45370483398438,183.67999267578125,204.97999572753906,182.64999389648438,201.83999633789062,9620329,2024-12-16
2024-12-23,186.17578125,188.4600067138672,190.5,182.4600067138672,188.0,6113975,2024-12-23
2024-12-30,185.37557983398438,187.64999389648438,189.69000244140625,176.07000732421875,189.0,13277091,2024-12-30
2025-01-06,170.98219299316406,173.0800018310547,188.4499969482422,171.3000030517578,188.0,9220944,2025-01-06
2025-01-13,177.09716796875,179.27000427246094,182.60000610351562,161.14999389648438,171.0,14128864,2025-01-13
2025-01-20,165.19320678710938,167.22000122070312,183.1699981689453,165.5500030517578,179.2100067138672,7005023,2025-01-20
2025-01-27,166.42807006835938,168.47000122070312,179.99000549316406,153.1999969482422,166.52999877929688,16451441,2025-01-27
2025-02-03,162.38763427734375,164.3800048828125,171.75,160.1999969482422,166.99000549316406,8994555,2025-02-03
2025-02-10,158.53489685058594,160.47999572753906,172.39999389648438,148.6300048828125,165.0,25325723,2025-02-10
2025-02-17,169.36000061035156,169.36000061035156,179.89999389648438,152.9499969482422,156.61000061035156,17462057,2025-02-17
2025-02-24,150.17999267578125,150.17999267578125,170.8800048828125,149.0,166.99000549316406,10215709,2025-02-24
2025-03-03,161.3699951171875,161.3699951171875,166.72999572753906,142.1999969482422,150.0,20954412,2025-03-03
2025-03-10,161.47999572753906,161.47999572753906,163.4499969482422,151.14999389648438,160.99000549316406,21114784,2025-03-10
2025-03-17,163.80999755859375,163.80999755859375,168.77999877929688,158.27999877929688,162.0,15618185,2025-03-17
2025-03-24,160.5800018310547,160.5800018310547,174.0,155.25,165.1199951171875,34635349,2025-03-24
2025-03-31,162.6999969482422,162.6999969482422,167.8000030517578,159.55999755859375,160.5800018310547,11571731,2025-03-31
2025-04-07,159.92999267578125,159.92999267578125,165.25,148.80999755859375,150.0,11045407,2025-04-07
2025-04-14,181.22000122070312,181.22000122070312,186.49000549316406,159.92999267578125,159.92999267578125,28263600,2025-04-14
2025-04-21,179.3699951171875,179.3699951171875,187.47000122070312,174.63999938964844,181.22000122070312,22570104,2025-04-21
2025-04-28,177.39999389648438,177.39999389648438,186.5,175.50999450683594,178.35000610351562,10440913,2025-04-28
2025-05-05,175.3800048828125,175.3800048828125,182.2899932861328,166.5,177.61000061035156,10564640,2025-05-05
2025-05-12,193.52999877929688,193.52999877929688,196.3000030517578,179.5,179.5,17927620,2025-05-12
2025-05-19,199.4600067138672,199.4600067138672,204.86000061035156,189.2100067138672,194.88999938964844,23267988,2025-05-19
2025-05-26,229.47999572753906,229.47999572753906,239.0,198.74000549316406,200.39999389648438,69911814,2025-05-26
2025-06-02,229.7100067138672,229.7100067138672,239.5,225.1999969482422,230.25999450683594,37774478,2025-06-02
2025-06-09,223.89999389648438,223.89999389648438,245.99000549316406,215.0,231.0,44605170,2025-06-09
2025-06-16,221.1699981689453,221.1699981689453,228.1199951171875,213.0,224.0,17382914,2025-06-16
