Date,Adj Close_TIPSMUSIC.NS,Close_TIPSMUSIC.NS,High_TIPSMUSIC.NS,Low_TIPSMUSIC.NS,Open_TIPSMUSIC.NS,Volume_TIPSMUSIC.NS,Date
2021-04-19,45.635589599609375,47.09419250488281,48.78958511352539,45.25751876831055,48.78958511352539,205077,2021-04-19
2021-04-26,51.07078552246094,52.7031135559082,53.112831115722656,46.15230941772461,47.09419250488281,499071,2021-04-26
2021-05-03,61.927490234375,63.906822204589844,63.906822204589844,52.453514099121094,52.74549865722656,626168,2021-05-03
2021-05-10,73.60107421875,75.9535140991211,76.95661926269531,64.07164764404297,67.04329681396484,1293279,2021-05-10
2021-05-17,89.46856689453125,92.32817077636719,96.62786865234375,76.76353454589844,79.58918762207031,1551271,2021-05-17
2021-05-24,86.19192504882812,88.9468002319336,99.83969116210938,80.4792709350586,94.18367767333984,2979559,2021-05-24
2021-05-31,76.50806427001953,78.95341491699219,92.95452117919922,77.44168853759766,90.8870849609375,1780164,2021-05-31
2021-06-07,82.20793914794922,84.83547973632812,91.17436218261719,78.17636108398438,78.19049072265625,716423,2021-06-07
2021-06-14,103.48326873779297,106.7907943725586,106.7907943725586,82.88578033447266,87.50101470947266,1901358,2021-06-14
2021-06-21,113.44551849365234,117.07145690917969,123.58457946777344,107.845703125,112.1265640258789,1255247,2021-06-21
2021-06-28,128.20860290527344,132.30642700195312,142.0360870361328,117.64129638671875,117.73548126220703,1008987,2021-06-28
2021-07-05,123.37580871582031,127.31915283203125,136.5731658935547,123.1937026977539,136.5731658935547,600082,2021-07-05
2021-07-12,116.12430572509766,119.83588409423828,131.7601318359375,113.99149322509766,129.9752655029297,633600,2021-07-12
2021-07-19,111.79806518554688,115.37135314941406,121.49359893798828,107.845703125,121.49359893798828,522632,2021-07-19
2021-07-26,121.41348266601562,125.29410552978516,129.79159545898438,109.73418426513672,117.67897033691406,1549604,2021-07-26
2021-08-02,105.38626861572266,108.75462341308594,129.79159545898438,106.65422058105469,128.65191650390625,704203,2021-08-02
2021-08-09,106.24420166015625,109.6399917602539,116.22376251220703,100.8804702758789,107.43598175048828,478496,2021-08-09
2021-08-16,98.75997161865234,101.91654205322266,114.81564331054688,100.68738555908203,106.43287658691406,283313,2021-08-16
2021-08-23,100.448486328125,103.65902709960938,105.9619369506836,92.05973052978516,105.9525146484375,357875,2021-08-23
2021-08-30,110.7667007446289,114.3070297241211,117.26454162597656,101.8176498413086,105.9619369506836,394091,2021-08-30
2021-09-06,115.10208129882812,118.78097534179688,118.78097534179688,106.43287658691406,116.7936019897461,295278,2021-09-06
2021-09-13,111.18197631835938,114.73558044433594,130.16835021972656,113.40281677246094,123.1937026977539,1042907,2021-09-13
2021-09-20,115.1865005493164,118.66795349121094,127.60643005371094,108.0340805053711,113.02606201171875,541338,2021-09-20
2021-09-27,111.79462432861328,115.1735610961914,124.01785278320312,110.30402374267578,124.01785278320312,211786,2021-09-27
2021-10-04,112.36602783203125,115.76223754882812,122.42135620117188,113.03077697753906,114.947509765625,350858,2021-10-04
2021-10-11,127.00318908691406,130.841796875,139.38938903808594,115.38077545166016,118.64910888671875,967633,2021-10-11
2021-10-18,127.97688293457031,131.84490966796875,141.64520263671875,124.42285919189453,135.62185668945312,884214,2021-10-18
2021-10-25,138.46788024902344,142.6530303955078,147.32948303222656,125.74150085449219,130.92185974121094,740417,2021-10-25
2021-11-01,130.99847412109375,134.95782470703125,149.75482177734375,128.85443115234375,149.75482177734375,636934,2021-11-01
2021-11-08,134.68289184570312,138.7536163330078,141.3861846923828,123.86714935302734,136.5731658935547,728601,2021-11-08
2021-11-15,127.84432220458984,131.7083282470703,143.16635131835938,127.2485122680664,138.38157653808594,253258,2021-11-15
2021-11-22,122.6422119140625,126.34901428222656,132.00502014160156,124.32867431640625,131.37867736816406,365861,2021-11-22
2021-11-29,123.48789978027344,127.22025299072266,128.37876892089844,120.65532684326172,126.11824798583984,260540,2021-11-29
2021-12-06,156.16781616210938,160.8878936767578,160.9962158203125,126.96595001220703,126.96595001220703,933340,2021-12-06
2021-12-13,144.67567443847656,149.0484161376953,168.3146514892578,146.20863342285156,161.06214904785156,318454,2021-12-13
2021-12-20,150.64573669433594,155.19891357421875,160.96795654296875,137.04409790039062,142.04080200195312,488359,2021-12-20
2021-12-27,168.79360961914062,173.8953094482422,178.86375427246094,150.71084594726562,158.32125854492188,1042343,2021-12-27
2022-01-03,197.8530731201172,203.8330841064453,208.05743408203125,176.1322784423828,177.26254272460938,1170726,2022-01-03
2022-01-10,217.99403381347656,224.58279418945312,224.58279418945312,195.02647399902344,203.8330841064453,1001946,2022-01-10
2022-01-17,203.5625762939453,209.71514892578125,247.5977325439453,208.90985107421875,235.81004333496094,832010,2022-01-17
2022-01-24,217.7152099609375,224.29551696777344,225.11024475097656,189.2715606689453,211.82968139648438,741216,2022-01-24
2022-01-31,204.07000732421875,210.23789978027344,227.93589782714844,206.7529296875,221.81365966796875,319123,2022-01-31
2022-02-07,183.9884796142578,189.54942321777344,211.82968139648438,184.42086791992188,210.23789978027344,393814,2022-02-07
2022-02-14,179.39892578125,184.8211669921875,191.56976318359375,171.07437133789062,180.2106475830078,393868,2022-02-14
2022-02-21,175.48135375976562,180.78518676757812,185.55111694335938,168.53599548339844,181.78829956054688,405856,2022-02-21
2022-02-28,191.13336181640625,196.91024780273438,201.0922088623047,171.9503173828125,185.92787170410156,341441,2022-02-28
2022-03-07,208.8469696044922,215.15924072265625,216.63328552246094,187.0675506591797,188.6593475341797,355063,2022-03-07
2022-03-14,202.72146606445312,208.84861755371094,218.51705932617188,202.5191650390625,218.51234436035156,174223,2022-03-14
2022-03-21,209.8572235107422,216.2000274658203,225.86375427246094,204.54891967773438,208.84861755371094,299536,2022-03-21
2022-03-28,205.71109008789062,211.9285888671875,220.87176513671875,203.07015991210938,216.2565460205078,179976,2022-03-28
2022-04-04,194.16864013671875,200.03729248046875,223.03810119628906,193.0908966064453,216.4119415283203,323530,2022-04-04
2022-04-11,188.436279296875,194.13168334960938,199.77357482910156,189.7895965576172,199.77357482910156,188238,2022-04-11
2022-04-18,172.8986053466797,178.12437438964844,196.84901428222656,176.1134490966797,196.84901428222656,237905,2022-04-18
2022-04-25,170.29296875,175.44000244140625,186.95924377441406,169.53909301757812,178.9579315185547,288271,2022-04-25
2022-05-02,158.04202270507812,162.81875610351562,180.3472137451172,162.19711303710938,171.43228149414062,434256,2022-05-02
2022-05-09,154.1656036376953,158.82516479492188,165.47958374023438,149.85372924804688,158.70742797851562,642507,2022-05-09
2022-05-16,165.86190795898438,170.875,170.875,147.25,160.12025451660156,602285,2022-05-16
2022-05-23,148.87046813964844,153.3699951171875,179.39999389648438,149.36500549316406,178.19500732421875,196080,2022-05-23
2022-05-30,157.04344177246094,161.7899932861328,174.83999633789062,147.6300048828125,157.7949981689453,316480,2022-05-30
2022-06-06,142.4155731201172,146.72000122070312,164.09500122070312,145.5,160.0,281430,2022-06-06
2022-06-13,127.89930725097656,131.76499938964844,143.6999969482422,125.01000213623047,143.6999969482422,618240,2022-06-13
2022-06-20,127.28296661376953,131.1300048828125,158.11500549316406,126.70999908447266,126.70999908447266,430890,2022-06-20
2022-06-27,146.50689697265625,150.93499755859375,154.21499633789062,130.0,136.5,195120,2022-06-27
2022-07-04,170.11825561523438,175.25999450683594,182.96499633789062,151.5050048828125,153.5,977790,2022-07-04
2022-07-11,173.82618713378906,179.0800018310547,183.35499572753906,170.60000610351562,179.0,360350,2022-07-11
2022-07-18,180.5189208984375,185.97500610351562,195.0,177.2899932861328,180.6999969482422,559080,2022-07-18
2022-07-25,182.84849548339844,188.375,198.8699951171875,175.0050048828125,188.00999450683594,481120,2022-07-25
2022-08-01,169.8222198486328,174.9550018310547,194.0,171.5,186.0,442830,2022-08-01
2022-08-08,163.95941162109375,168.9149932861328,177.8800048828125,165.0050048828125,172.1999969482422,408530,2022-08-08
2022-08-15,152.67544555664062,157.2899932861328,171.0,156.10000610351562,168.9149932861328,826630,2022-08-15
2022-08-22,150.19345092773438,154.5399932861328,164.7050018310547,139.06500244140625,156.0500030517578,1552360,2022-08-22
2022-08-29,152.97300720214844,157.39999389648438,159.8000030517578,148.10000610351562,150.0,294220,2022-08-29
2022-09-05,156.08302307128906,160.60000610351562,164.97999572753906,154.0,158.8000030517578,447340,2022-09-05
2022-09-12,153.72622680664062,158.1750030517578,172.4949951171875,157.0050048828125,160.60000610351562,553070,2022-09-12
2022-09-19,149.73184204101562,154.06500244140625,166.1999969482422,152.2100067138672,159.5,412640,2022-09-19
2022-09-26,151.5637969970703,155.9499969482422,161.0,146.5,158.52499389648438,353350,2022-09-26
2022-10-03,149.00779724121094,153.32000732421875,157.2449951171875,150.0,153.61000061035156,466120,2022-10-03
2022-10-10,150.86404418945312,155.22999572753906,157.47500610351562,145.84500122070312,150.47000122070312,338150,2022-10-10
2022-10-17,155.30067443847656,159.7949981689453,162.19000244140625,153.60000610351562,153.60000610351562,579670,2022-10-17
2022-10-24,167.9204559326172,172.77999877929688,185.0,166.0050048828125,169.89999389648438,1239510,2022-10-24
2022-10-31,182.5131378173828,187.7949981689453,191.0,170.0,174.50999450683594,1710180,2022-10-31
2022-11-07,176.4438018798828,181.5500030517578,190.61000061035156,175.77499389648438,190.61000061035156,1718020,2022-11-07
2022-11-14,182.658935546875,187.94500732421875,188.89500427246094,177.5,181.2449951171875,999660,2022-11-14
2022-11-21,174.6458282470703,179.6999969482422,189.75,178.6649932861328,189.75,340390,2022-11-21
2022-11-28,178.708251953125,183.8800048828125,190.0,177.5050048828125,177.5050048828125,576210,2022-11-28
2022-12-05,178.02796936035156,183.17999267578125,187.4949951171875,179.5749969482422,185.89999389648438,310900,2022-12-05
2022-12-12,176.8957061767578,182.01499938964844,185.44500732421875,170.5,185.00999450683594,332280,2022-12-12
2022-12-19,164.538330078125,169.3000030517578,189.0,166.75999450683594,181.0050048828125,581180,2022-12-19
2022-12-26,171.5066680908203,176.47000122070312,189.0,168.0,172.0,888640,2022-12-26
2023-01-02,167.75523376464844,172.61000061035156,179.39999389648438,170.52999877929688,176.0,564360,2023-01-02
2023-01-09,164.0524139404297,168.8000030517578,173.39500427246094,168.00999450683594,172.60499572753906,152280,2023-01-09
2023-01-16,163.8191375732422,168.55999755859375,173.10000610351562,160.15499877929688,171.5800018310547,585330,2023-01-16
2023-01-23,155.2375030517578,159.72999572753906,172.8000030517578,154.0,169.97999572753906,880650,2023-01-23
2023-01-30,152.32672119140625,156.73500061035156,163.6999969482422,151.1300048828125,159.0,308880,2023-01-30
2023-02-06,156.8848114013672,161.4250030517578,163.97999572753906,155.27499389648438,156.6999969482422,256470,2023-02-06
2023-02-13,159.43113708496094,164.0449981689453,174.0,161.39500427246094,163.8000030517578,775930,2023-02-13
2023-02-20,144.43995666503906,148.6199951171875,165.0,148.0,163.5,822390,2023-02-20
2023-02-27,145.46530151367188,149.6750030517578,153.75,143.6699981689453,148.1999969482422,281850,2023-02-27
2023-03-06,152.5356903076172,156.9499969482422,159.5,150.0500030517578,150.99000549316406,172990,2023-03-06
2023-03-13,146.81622314453125,151.06500244140625,158.5,147.60000610351562,155.11000061035156,241010,2023-03-13
2023-03-20,147.2972869873047,151.55999755859375,157.59500122070312,147.6999969482422,151.06500244140625,187180,2023-03-20
2023-03-27,141.9276885986328,146.03500366210938,153.58999633789062,143.0,151.0050048828125,228600,2023-03-27
2023-04-03,153.76025390625,158.2100067138672,165.6750030517578,146.7050018310547,148.0,377540,2023-04-03
2023-04-10,162.06976318359375,166.75999450683594,169.5050048828125,157.00999450683594,159.5,421680,2023-04-10
2023-04-17,156.81192016601562,161.35000610351562,172.75,158.0500030517578,168.7899932861328,1105402,2023-04-17
2023-04-24,147.53053283691406,151.8000030517578,159.89999389648438,148.3000030517578,158.10000610351562,475519,2023-04-24
2023-05-01,158.46412658691406,163.0500030517578,169.9499969482422,150.5,151.8000030517578,798349,2023-05-01
2023-05-08,160.99098205566406,165.64999389648438,169.89999389648438,160.5,164.14999389648438,493046,2023-05-08
2023-05-15,160.796630859375,165.4499969482422,173.4499969482422,162.14999389648438,162.14999389648438,733480,2023-05-15
2023-05-22,164.92706298828125,169.6999969482422,174.75,164.0,165.89999389648438,644034,2023-05-22
2023-05-29,195.44393920898438,201.10000610351562,212.0,168.0,171.75,2057877,2023-05-29
2023-06-05,199.76878356933594,205.5500030517578,218.8000030517578,202.0,203.10000610351562,1034178,2023-06-05
2023-06-12,206.66909790039062,212.64999389648438,217.4499969482422,205.39999389648438,206.6999969482422,574271,2023-06-12
2023-06-19,214.54129028320312,220.75,252.6999969482422,212.6999969482422,212.6999969482422,1595807,2023-06-19
2023-06-26,259.6848449707031,267.20001220703125,274.95001220703125,220.9499969482422,220.9499969482422,1555826,2023-06-26
2023-07-03,255.5543670654297,262.95001220703125,284.20001220703125,257.20001220703125,273.5,1326768,2023-07-03
2023-07-10,260.2193908691406,267.75,280.20001220703125,256.0,263.0,821077,2023-07-10
2023-07-17,285.0021057128906,293.25,299.5,268.0,268.8999938964844,1740455,2023-07-17
2023-07-24,283.64154052734375,291.8500061035156,315.95001220703125,286.45001220703125,294.0,2957655,2023-07-24
2023-07-31,290.6876525878906,299.1000061035156,304.0,280.1499938964844,292.95001220703125,746623,2023-07-31
2023-08-07,305.594482421875,312.79998779296875,337.70001220703125,301.25,303.54998779296875,1243078,2023-08-07
2023-08-14,293.82208251953125,300.75,315.6499938964844,285.79998779296875,313.95001220703125,861567,2023-08-14
2023-08-21,314.2406311035156,321.6499938964844,327.95001220703125,293.04998779296875,301.5,1019425,2023-08-21
2023-08-28,322.54486083984375,330.1499938964844,334.6000061035156,319.3500061035156,324.6499938964844,822518,2023-08-28
2023-09-04,312.14013671875,319.5,344.29998779296875,306.04998779296875,333.6000061035156,982668,2023-09-04
2023-09-11,311.1632080078125,318.5,324.3999938964844,296.04998779296875,320.75,555611,2023-09-11
2023-09-18,302.6636047363281,309.79998779296875,324.8999938964844,308.25,319.0,450241,2023-09-18
2023-09-25,302.1263427734375,309.25,319.29998779296875,285.3999938964844,310.25,962184,2023-09-25
2023-10-02,302.56591796875,309.70001220703125,315.3500061035156,305.1000061035156,309.25,256433,2023-10-02
2023-10-09,311.4074401855469,318.75,334.3500061035156,300.1499938964844,305.54998779296875,614760,2023-10-09
2023-10-16,350.6814270019531,358.95001220703125,384.5,314.04998779296875,319.70001220703125,4321348,2023-10-16
2023-10-23,336.51544189453125,344.45001220703125,367.1000061035156,320.04998779296875,358.0,1056614,2023-10-23
2023-10-30,340.032470703125,348.04998779296875,370.1499938964844,338.70001220703125,346.6499938964844,1122736,2023-10-30
2023-11-06,359.2233581542969,365.6000061035156,375.6000061035156,343.1000061035156,348.20001220703125,837191,2023-11-06
2023-11-13,372.78265380859375,379.3999938964844,384.0,363.45001220703125,368.5,601104,2023-11-13
2023-11-20,362.56402587890625,369.0,399.3500061035156,360.29998779296875,383.6000061035156,751102,2023-11-20
2023-11-27,351.4120178222656,357.6499938964844,372.3500061035156,350.8999938964844,369.0,613477,2023-11-27
2023-12-04,351.2646179199219,357.5,368.75,347.1499938964844,364.6499938964844,804494,2023-12-04
2023-12-11,360.0093994140625,366.3999938964844,376.6000061035156,350.25,360.6000061035156,1448786,2023-12-11
2023-12-18,345.221923828125,351.3500061035156,378.1499938964844,337.25,367.04998779296875,11780992,2023-12-18
2023-12-25,335.93670654296875,341.8999938964844,358.0,339.3500061035156,351.3500061035156,2697160,2023-12-25
2024-01-01,362.0727844238281,368.5,377.04998779296875,335.95001220703125,343.5,5282205,2024-01-01
2024-01-08,384.917236328125,391.75,403.1499938964844,356.1499938964844,367.1000061035156,5355954,2024-01-08
2024-01-15,381.6748352050781,388.45001220703125,397.6499938964844,376.79998779296875,394.04998779296875,2044574,2024-01-15
2024-01-22,401.4242248535156,408.54998779296875,428.8500061035156,370.1000061035156,388.45001220703125,3143174,2024-01-22
2024-01-29,423.2370300292969,430.75,443.3500061035156,370.1000061035156,410.1000061035156,2792848,2024-01-29
2024-02-05,413.21820068359375,417.6000061035156,433.3999938964844,396.0,431.0,1600682,2024-02-05
2024-02-12,479.1688537597656,484.25,492.79998779296875,398.70001220703125,417.54998779296875,3116963,2024-02-12
2024-02-19,492.9725036621094,498.20001220703125,503.95001220703125,469.79998779296875,485.29998779296875,1542529,2024-02-19
2024-02-26,501.97698974609375,507.29998779296875,530.9500122070312,473.3500061035156,510.0,2168489,2024-02-26
2024-03-04,485.6996154785156,490.8500061035156,505.3999938964844,476.0,502.29998779296875,710363,2024-03-04
2024-03-11,445.3771667480469,450.1000061035156,509.45001220703125,401.1499938964844,490.8999938964844,1461759,2024-03-11
2024-03-18,472.5391540527344,477.54998779296875,492.0,449.0,450.1000061035156,818846,2024-03-18
2024-03-25,455.8164978027344,460.6499938964844,489.0,452.0,477.54998779296875,430361,2024-03-25
2024-04-01,465.4642028808594,470.3999938964844,494.3999938964844,464.79998779296875,468.0,869756,2024-04-01
2024-04-08,462.6440734863281,467.54998779296875,479.79998779296875,458.1499938964844,473.1000061035156,774493,2024-04-08
2024-04-15,459.5271301269531,464.3999938964844,472.6499938964844,453.3500061035156,465.79998779296875,1120381,2024-04-15
2024-04-22,454.7774963378906,459.6000061035156,470.70001220703125,454.0,463.8999938964844,985106,2024-04-22
2024-04-29,436.9169006347656,441.54998779296875,479.0,436.8500061035156,464.5,814186,2024-04-29
2024-05-06,419.7984313964844,424.25,444.6499938964844,408.1000061035156,443.70001220703125,1180127,2024-05-06
2024-05-13,436.9169006347656,441.54998779296875,454.0,416.8999938964844,422.25,1033585,2024-05-13
2024-05-20,423.805908203125,428.29998779296875,450.0,396.79998779296875,442.6499938964844,661175,2024-05-20
2024-05-27,412.6739807128906,417.04998779296875,441.3999938964844,408.3999938964844,430.0,1490542,2024-05-27
2024-06-03,439.9349060058594,444.6000061035156,459.20001220703125,346.45001220703125,423.3999938964844,2591942,2024-06-03
2024-06-10,456.41015625,461.25,469.0,440.0,444.6000061035156,1677430,2024-06-10
2024-06-17,461.85247802734375,466.75,470.5,435.8999938964844,461.25,1196715,2024-06-17
2024-06-24,404.0157775878906,408.29998779296875,479.8999938964844,404.1000061035156,468.04998779296875,1978053,2024-06-24
2024-07-01,452.2542419433594,457.04998779296875,463.29998779296875,412.0,412.0,3178726,2024-07-01
2024-07-08,543.5362548828125,549.2999877929688,561.9000244140625,454.70001220703125,457.04998779296875,4352824,2024-07-08
2024-07-15,546.3068237304688,552.0999755859375,595.9500122070312,539.5999755859375,555.0,1929475,2024-07-15
2024-07-22,612.406005859375,618.9000244140625,626.9000244140625,530.0,541.0,3206498,2024-07-22
2024-07-29,612.2081298828125,618.7000122070312,652.0,596.6500244140625,618.9000244140625,2634269,2024-07-29
2024-08-05,711.0930786132812,716.3499755859375,725.5999755859375,577.0,600.2999877929688,4556635,2024-08-05
2024-08-12,738.7387084960938,744.2000122070312,757.6500244140625,708.0,721.5,2347901,2024-08-12
2024-08-19,751.99072265625,757.5499877929688,784.7999877929688,706.25,751.7999877929688,2090933,2024-08-19
2024-08-26,747.2755737304688,752.7999877929688,784.9500122070312,715.0,784.9500122070312,2017608,2024-08-26
2024-09-02,716.7015991210938,722.0,756.25,716.5499877929688,754.9000244140625,1300086,2024-09-02
2024-09-09,688.7085571289062,693.7999877929688,732.7000122070312,681.2999877929688,720.0499877929688,1630353,2024-09-09
2024-09-16,677.491455078125,682.5,703.4000244140625,662.3499755859375,703.4000244140625,1085664,2024-09-16
2024-09-23,679.1790161132812,684.2000122070312,724.4000244140625,674.7999877929688,682.5,1943677,2024-09-23
2024-09-30,713.4258422851562,718.7000122070312,749.9500122070312,666.0,684.5,1732633,2024-09-30
2024-10-07,823.015625,829.0999755859375,837.0,699.4000244140625,718.7000122070312,3030075,2024-10-07
2024-10-14,775.0204467773438,780.75,875.1500244140625,739.0,844.9500122070312,3676714,2024-10-14
2024-10-21,793.9306640625,799.7999877929688,804.4000244140625,734.1500244140625,781.0,1704309,2024-10-21
2024-10-28,893.2718505859375,897.5499877929688,907.0,800.25,801.5,1284575,2024-10-28
2024-11-04,880.383544921875,884.5999755859375,950.0,876.3499755859375,929.0,1576080,2024-11-04
2024-11-11,920.0933837890625,924.5,933.0,843.5999755859375,884.5499877929688,1175637,2024-11-11
2024-11-18,844.853759765625,848.9000244140625,934.75,841.6500244140625,928.0,833029,2024-11-18
2024-11-25,854.9553833007812,859.0499877929688,895.2000122070312,849.0,864.9500122070312,1364795,2024-11-25
2024-12-02,874.4121704101562,878.5999755859375,910.7000122070312,836.0,865.5,1458077,2024-12-02
2024-12-09,806.3381958007812,810.2000122070312,876.0,802.0999755859375,875.9000244140625,1614666,2024-12-09
2024-12-16,807.4329833984375,811.2999877929688,842.9500122070312,801.4000244140625,810.0,1089110,2024-12-16
2024-12-23,791.0613403320312,794.8499755859375,817.4500122070312,782.0499877929688,816.0,593621,2024-12-23
2024-12-30,731.6459350585938,735.1500244140625,801.7999877929688,680.3499755859375,790.0,2621798,2024-12-30
2025-01-06,682.9292602539062,686.2000122070312,737.9000244140625,674.0,736.9500122070312,2095904,2025-01-06
2025-01-13,686.4623413085938,689.75,716.9500122070312,654.5999755859375,681.0,1667123,2025-01-13
2025-01-20,671.0859375,674.2999877929688,700.0,626.5999755859375,690.0,2397910,2025-01-20
2025-01-27,679.64501953125,682.9000244140625,688.0,595.7999877929688,657.25,1833324,2025-01-27
2025-02-03,681.0499877929688,681.0499877929688,735.0,650.0499877929688,687.0,1969488,2025-02-03
2025-02-10,662.8499755859375,662.8499755859375,692.9500122070312,602.9000244140625,681.0499877929688,1105052,2025-02-10
2025-02-17,663.8499755859375,663.8499755859375,680.0499877929688,620.5999755859375,662.0,828413,2025-02-17
2025-02-24,591.0499877929688,591.0499877929688,665.5,567.5999755859375,653.0999755859375,1468761,2025-02-24
2025-03-03,636.0499877929688,636.0499877929688,647.7000122070312,551.2999877929688,591.0499877929688,1984183,2025-03-03
2025-03-10,620.2999877929688,620.2999877929688,654.2000122070312,611.9500122070312,638.9500122070312,688687,2025-03-10
2025-03-17,685.2999877929688,685.2999877929688,700.9500122070312,614.1500244140625,625.0,957343,2025-03-17
2025-03-24,632.25,632.25,694.9000244140625,618.9000244140625,688.6500244140625,1071833,2025-03-24
2025-03-31,652.7999877929688,652.7999877929688,684.7999877929688,621.0,632.25,699876,2025-03-31
2025-04-07,641.1500244140625,641.1500244140625,663.0,599.75,605.0,637367,2025-04-07
2025-04-14,662.0999755859375,662.0999755859375,681.8499755859375,641.1500244140625,641.1500244140625,348435,2025-04-14
2025-04-21,640.4000244140625,640.4000244140625,702.0,616.1500244140625,656.5,1935135,2025-04-21
2025-04-28,633.0,633.0,661.0,618.9000244140625,627.5999755859375,539703,2025-04-28
2025-05-05,605.6500244140625,605.6500244140625,651.0,585.0,636.25,807527,2025-05-05
2025-05-12,637.7999877929688,637.7999877929688,654.9000244140625,618.5999755859375,631.75,641716,2025-05-12
