Date,Adj Close_BALMLAWRIE.NS,Close_BALMLAWRIE.NS,High_BALMLAWRIE.NS,Low_BALMLAWRIE.NS,Open_BALMLAWRIE.NS,Volume_BALMLAWRIE.NS,Date
2021-07-26,114.04962921142578,135.4499969482422,138.0,133.3000030517578,137.60000610351562,1186704,2021-07-26
2021-08-02,115.27053833007812,136.89999389648438,141.5,135.0500030517578,136.0,2183538,2021-08-02
2021-08-09,111.48151397705078,132.39999389648438,139.6999969482422,126.5999984741211,138.0,1537636,2021-08-09
2021-08-16,106.5557861328125,126.55000305175781,132.9499969482422,126.0999984741211,132.9499969482422,818444,2021-08-16
2021-08-23,106.38738250732422,126.3499984741211,129.0,122.6500015258789,127.05000305175781,1050146,2021-08-23
2021-08-30,110.47110748291016,131.1999969482422,132.35000610351562,126.8499984741211,126.94999694824219,1427844,2021-08-30
2021-09-06,112.3656234741211,133.4499969482422,136.75,131.3000030517578,131.3000030517578,1834477,2021-09-06
2021-09-13,117.33345794677734,139.35000610351562,144.9499969482422,134.10000610351562,134.9499969482422,5681847,2021-09-13
2021-09-20,107.31358337402344,127.44999694824219,135.0500030517578,126.9000015258789,133.89999389648438,1693989,2021-09-20
2021-09-27,113.19795989990234,128.64999389648438,131.60000610351562,125.05000305175781,128.1999969482422,2225088,2021-09-27
2021-10-04,114.51779174804688,130.14999389648438,132.89999389648438,128.6999969482422,128.6999969482422,1784242,2021-10-04
2021-10-11,114.91374969482422,130.60000610351562,133.6999969482422,129.1999969482422,130.8000030517578,1250184,2021-10-11
2021-10-18,115.13372802734375,130.85000610351562,137.4499969482422,128.0,131.3000030517578,4796644,2021-10-18
2021-10-25,110.95423889160156,126.0999984741211,131.85000610351562,124.55000305175781,131.85000610351562,1232378,2021-10-25
2021-11-01,112.67003631591797,128.0500030517578,129.14999389648438,125.0,128.10000610351562,739041,2021-11-01
2021-11-08,111.5701675415039,126.80000305175781,131.8000030517578,126.05000305175781,129.35000610351562,1088371,2021-11-08
2021-11-15,109.2824478149414,124.19999694824219,127.44999694824219,123.80000305175781,126.94999694824219,779469,2021-11-15
2021-11-22,104.88298797607422,119.19999694824219,124.5999984741211,118.8499984741211,124.19999694824219,954210,2021-11-22
2021-11-29,103.2991943359375,117.4000015258789,119.0,114.5,118.80000305175781,702403,2021-11-29
2021-12-06,106.466796875,121.0,123.0,116.55000305175781,117.0999984741211,867380,2021-12-06
2021-12-13,103.2112045288086,117.30000305175781,122.44999694824219,116.6500015258789,121.5999984741211,669341,2021-12-13
2021-12-20,100.43954467773438,114.1500015258789,117.0,112.25,117.0,721497,2021-12-20
2021-12-27,107.25869750976562,121.9000015258789,123.4000015258789,113.0999984741211,114.69999694824219,1459531,2021-12-27
2022-01-03,119.57716369628906,135.89999389648438,141.4499969482422,122.05000305175781,122.75,14473000,2022-01-03
2022-01-10,116.98149108886719,132.9499969482422,137.4499969482422,131.8000030517578,135.6999969482422,1488256,2022-01-10
2022-01-17,114.29782104492188,129.89999389648438,135.9499969482422,128.5,133.85000610351562,1433924,2022-01-17
2022-01-24,110.64627838134766,125.75,130.5,120.0,130.5,1065129,2022-01-24
2022-01-31,112.45005798339844,127.80000305175781,134.0,125.4000015258789,126.75,1170834,2022-01-31
2022-02-07,110.38231658935547,125.44999694824219,130.0,125.0999984741211,128.0,856197,2022-02-07
2022-02-14,112.27407836914062,127.5999984741211,132.0,119.0,124.0,3552949,2022-02-14
2022-02-21,103.51917266845703,117.6500015258789,129.6999969482422,112.0,129.6999969482422,1587881,2022-02-21
2022-02-28,101.3634262084961,115.19999694824219,118.1500015258789,112.25,116.0,873406,2022-02-28
2022-03-07,104.48704528808594,118.75,119.69999694824219,112.55000305175781,113.5,1157985,2022-03-07
2022-03-14,104.92698669433594,119.25,121.69999694824219,116.05000305175781,118.75,689640,2022-03-14
2022-03-21,102.15533447265625,116.0999984741211,120.4000015258789,116.0,119.25,840177,2022-03-21
2022-03-28,102.41930389404297,116.4000015258789,117.19999694824219,112.19999694824219,115.25,1474610,2022-03-28
2022-04-04,109.37043762207031,124.30000305175781,124.69999694824219,117.0999984741211,118.5,1471384,2022-04-04
2022-04-11,109.63440704345703,124.5999984741211,132.5,123.4000015258789,124.5,2155512,2022-04-11
2022-04-18,113.63790893554688,129.14999389648438,131.6999969482422,122.1500015258789,123.5999984741211,2246162,2022-04-18
2022-04-25,104.88298797607422,119.19999694824219,127.3499984741211,118.4000015258789,126.30000305175781,942846,2022-04-25
2022-05-02,101.84736633300781,115.75,120.80000305175781,112.3499984741211,119.69999694824219,446232,2022-05-02
2022-05-09,98.7237548828125,112.19999694824219,115.9000015258789,110.0999984741211,115.5,718145,2022-05-09
2022-05-16,100.48353576660156,114.19999694824219,116.75,112.44999694824219,113.0,517006,2022-05-16
2022-05-23,100.83549499511719,114.5999984741211,115.1500015258789,110.4000015258789,114.5,438214,2022-05-23
2022-05-30,101.93535614013672,115.8499984741211,118.69999694824219,113.0,114.94999694824219,602367,2022-05-30
2022-06-06,100.61552429199219,114.3499984741211,116.19999694824219,113.80000305175781,115.8499984741211,297928,2022-06-06
2022-06-13,94.06033325195312,106.9000015258789,114.0,106.30000305175781,113.75,550879,2022-06-13
2022-06-20,94.50027465820312,107.4000015258789,109.6500015258789,103.3499984741211,107.44999694824219,504425,2022-06-20
2022-06-27,94.94023132324219,107.9000015258789,110.25,107.05000305175781,108.25,283215,2022-06-27
2022-07-04,97.44791412353516,110.75,111.4000015258789,107.55000305175781,107.9000015258789,437657,2022-07-04
2022-07-11,95.99609375,109.0999984741211,112.8499984741211,108.0,110.94999694824219,373298,2022-07-11
2022-07-18,98.06383514404297,111.44999694824219,112.8499984741211,108.94999694824219,109.4000015258789,592417,2022-07-18
2022-07-25,97.79987335205078,111.1500015258789,112.44999694824219,109.44999694824219,111.8499984741211,505254,2022-07-25
2022-08-01,102.02334594726562,115.94999694824219,117.5,111.55000305175781,112.9000015258789,1273460,2022-08-01
2022-08-08,103.2991943359375,117.4000015258789,119.94999694824219,116.19999694824219,119.5,1144773,2022-08-08
2022-08-15,107.12672424316406,121.75,122.9000015258789,117.4000015258789,117.4000015258789,1047191,2022-08-15
2022-08-22,108.40254974365234,123.19999694824219,124.4000015258789,120.75,121.80000305175781,1165846,2022-08-22
2022-08-29,110.51428985595703,125.5999984741211,126.19999694824219,121.05000305175781,121.05000305175781,902995,2022-08-29
2022-09-05,112.53804779052734,127.9000015258789,128.9499969482422,125.9000015258789,126.4000015258789,1057355,2022-09-05
2022-09-12,112.362060546875,127.69999694824219,134.0,127.1500015258789,129.89999389648438,3714012,2022-09-12
2022-09-19,99.60364532470703,113.19999694824219,121.5,112.0999984741211,121.5,1291432,2022-09-19
2022-09-26,104.01834869384766,112.19999694824219,113.0,109.0,113.0,629535,2022-09-26
2022-10-03,106.70687866210938,115.0999984741211,115.5999984741211,109.8499984741211,112.69999694824219,608101,2022-10-03
2022-10-10,103.83293914794922,112.0,115.94999694824219,111.0999984741211,114.3499984741211,441941,2022-10-10
2022-10-17,101.65430450439453,109.6500015258789,112.5999984741211,107.69999694824219,112.4000015258789,1371388,2022-10-17
2022-10-24,104.20377349853516,112.4000015258789,113.80000305175781,109.94999694824219,111.0,346112,2022-10-24
2022-10-31,105.77980041503906,114.0999984741211,117.25,112.5,112.5,1120449,2022-10-31
2022-11-07,104.76001739501953,113.0,116.75,112.5,115.5,631112,2022-11-07
2022-11-14,111.20321655273438,119.94999694824219,124.69999694824219,111.5,113.0,3965844,2022-11-14
2022-11-21,112.68655395507812,121.55000305175781,124.19999694824219,116.5999984741211,119.69999694824219,1715429,2022-11-21
2022-11-28,113.52091217041016,122.44999694824219,128.9499969482422,121.0,121.0999984741211,3096774,2022-11-28
2022-12-05,112.13030242919922,120.94999694824219,124.69999694824219,120.05000305175781,122.8499984741211,1065664,2022-12-05
2022-12-12,116.07038879394531,125.19999694824219,129.8000030517578,119.0999984741211,120.0,2260744,2022-12-12
2022-12-19,106.9850082397461,115.4000015258789,129.60000610351562,114.25,125.25,1998522,2022-12-19
2022-12-26,115.93133544921875,125.05000305175781,127.75,115.5,116.0,1214925,2022-12-26
2023-01-02,121.40109252929688,130.9499969482422,132.89999389648438,123.0999984741211,125.05000305175781,4337594,2023-01-02
2023-01-09,116.07038879394531,125.19999694824219,132.85000610351562,124.5999984741211,132.85000610351562,1461481,2023-01-09
2023-01-16,115.09695434570312,124.1500015258789,126.6500015258789,122.75,125.8499984741211,566677,2023-01-16
2023-01-23,109.58082580566406,118.19999694824219,125.5,117.69999694824219,124.1500015258789,579044,2023-01-23
2023-01-30,109.25635528564453,117.8499984741211,122.9000015258789,114.94999694824219,118.5999984741211,846464,2023-01-30
2023-02-06,109.48812103271484,118.0999984741211,120.0,116.0,118.44999694824219,424009,2023-02-06
2023-02-13,109.48812103271484,118.0999984741211,120.1500015258789,115.75,118.0999984741211,630858,2023-02-13
2023-02-20,106.89230346679688,115.30000305175781,118.0999984741211,113.30000305175781,117.1500015258789,531019,2023-02-20
2023-02-27,106.61417388916016,115.0,116.0999984741211,113.0,115.0,344735,2023-02-27
2023-03-06,107.03135681152344,115.44999694824219,117.6500015258789,114.69999694824219,115.1500015258789,359926,2023-03-06
2023-03-13,103.64752197265625,111.80000305175781,115.75,109.5,114.69999694824219,490037,2023-03-13
2023-03-20,102.81314849853516,110.9000015258789,114.19999694824219,110.5,111.75,516397,2023-03-20
2023-03-27,102.81314849853516,110.9000015258789,113.5,108.5,111.8499984741211,689525,2023-03-27
2023-04-03,105.40897369384766,113.69999694824219,114.25,111.1500015258789,111.5,298421,2023-04-03
2023-04-10,104.99179077148438,113.25,115.0,112.30000305175781,114.0,395229,2023-04-10
2023-04-17,105.5016860961914,113.80000305175781,115.9000015258789,112.25,112.94999694824219,522635,2023-04-17
2023-04-24,109.85895538330078,118.5,119.19999694824219,113.0999984741211,114.3499984741211,1010328,2023-04-24
2023-05-01,113.47456359863281,122.4000015258789,123.19999694824219,116.9000015258789,118.5,1241186,2023-05-01
2023-05-08,114.86518859863281,123.9000015258789,126.75,122.5999984741211,123.0,990054,2023-05-08
2023-05-15,115.23602294921875,124.30000305175781,126.69999694824219,122.8499984741211,124.5,820611,2023-05-15
2023-05-22,116.07038879394531,125.19999694824219,134.5500030517578,124.6500015258789,125.0,4719602,2023-05-22
2023-05-29,120.24224853515625,129.6999969482422,130.8000030517578,124.25,126.44999694824219,1917829,2023-05-29
2023-06-05,122.050048828125,131.64999389648438,137.89999389648438,130.89999389648438,131.8000030517578,4269440,2023-06-05
2023-06-12,127.14897918701172,137.14999389648438,140.6999969482422,131.85000610351562,132.0,4052040,2023-06-12
2023-06-19,126.77815246582031,136.75,144.10000610351562,135.5500030517578,138.0500030517578,4589415,2023-06-19
2023-06-26,126.4073257446289,136.35000610351562,140.0,135.89999389648438,136.75,934661,2023-06-26
2023-07-03,125.94380187988281,135.85000610351562,138.75,133.6999969482422,137.14999389648438,1928975,2023-07-03
2023-07-10,125.48026275634766,135.35000610351562,138.64999389648438,133.0,136.5500030517578,1606629,2023-07-10
2023-07-17,124.22869110107422,134.0,136.89999389648438,133.5500030517578,135.35000610351562,828996,2023-07-17
2023-07-24,138.32029724121094,149.1999969482422,153.6999969482422,135.14999389648438,135.5,10719377,2023-07-24
2023-07-31,144.0681915283203,155.39999389648438,156.5500030517578,144.0,150.14999389648438,4877672,2023-07-31
2023-08-07,136.4661407470703,147.1999969482422,157.8000030517578,145.5,157.0,3780728,2023-08-07
2023-08-14,135.1218719482422,145.75,149.5,144.9499969482422,147.75,1615994,2023-08-14
2023-08-21,138.64479064941406,149.5500030517578,152.75,143.25,146.0500030517578,4497595,2023-08-21
2023-08-28,155.4249267578125,167.64999389648438,169.10000610351562,148.8000030517578,150.6999969482422,11261419,2023-08-28
2023-09-04,156.4447021484375,168.75,172.39999389648438,163.5500030517578,169.9499969482422,7288432,2023-09-04
2023-09-11,156.67648315429688,169.0,178.6999969482422,156.8000030517578,170.0,17575769,2023-09-11
2023-09-18,143.23382568359375,154.5,169.89999389648438,150.8000030517578,169.6999969482422,3969014,2023-09-18
2023-09-25,149.2105712890625,153.8000030517578,158.0,150.64999389648438,154.4499969482422,2323366,2023-09-25
2023-10-02,143.050048828125,147.4499969482422,154.89999389648438,146.1999969482422,153.8000030517578,1438964,2023-10-02
2023-10-09,140.62464904785156,144.9499969482422,148.9499969482422,140.0500030517578,144.0500030517578,1900647,2023-10-09
2023-10-16,141.4492950439453,145.8000030517578,155.60000610351562,143.35000610351562,144.89999389648438,3786923,2023-10-16
2023-10-23,133.25144958496094,137.35000610351562,146.5500030517578,129.39999389648438,145.8000030517578,2438834,2023-10-23
2023-10-30,139.7515106201172,144.0500030517578,145.89999389648438,134.0,137.60000610351562,3111390,2023-10-30
2023-11-06,140.4791259765625,144.8000030517578,153.5500030517578,143.39999389648438,144.9499969482422,2757066,2023-11-06
2023-11-13,154.06137084960938,158.8000030517578,161.8000030517578,147.5,149.25,4139387,2023-11-13
2023-11-20,149.40460205078125,154.0,164.89999389648438,153.60000610351562,159.4499969482422,3083992,2023-11-20
2023-11-27,156.4867706298828,161.3000030517578,163.0,153.35000610351562,154.0,3019621,2023-11-27
2023-12-04,166.72195434570312,171.85000610351562,175.85000610351562,160.0500030517578,164.0,11673987,2023-12-04
2023-12-11,182.72958374023438,188.35000610351562,192.1999969482422,167.0500030517578,173.10000610351562,16048469,2023-12-11
2023-12-18,218.1889190673828,224.89999389648438,224.89999389648438,176.0500030517578,188.89999389648438,32403979,2023-12-18
2023-12-25,212.3194580078125,218.85000610351562,240.8000030517578,217.0,224.89999389648438,19870625,2023-12-25
2024-01-01,215.86053466796875,222.5,235.3000030517578,215.5500030517578,218.9499969482422,7584034,2024-01-01
2024-01-08,248.79747009277344,256.45001220703125,260.75,216.5,223.64999389648438,21675878,2024-01-08
2024-01-15,259.0811462402344,267.04998779296875,273.25,243.9499969482422,256.8500061035156,16120781,2024-01-15
2024-01-22,250.34970092773438,258.04998779296875,279.45001220703125,252.64999389648438,267.04998779296875,5773728,2024-01-22
2024-01-29,275.7193908691406,284.20001220703125,291.0,259.75,259.79998779296875,12901007,2024-01-29
2024-02-05,256.5102233886719,264.3999938964844,290.95001220703125,256.8999938964844,286.75,7034300,2024-02-05
2024-02-12,245.7899627685547,253.35000610351562,264.75,233.9499969482422,264.3999938964844,5136419,2024-02-12
2024-02-19,249.18553161621094,256.8500061035156,264.8999938964844,247.35000610351562,255.3000030517578,2344634,2024-02-19
2024-02-26,236.08836364746094,243.35000610351562,260.0,238.8000030517578,257.0,3353963,2024-02-26
2024-03-04,238.0286865234375,245.35000610351562,251.5,236.3000030517578,245.25,1709299,2024-03-04
2024-03-11,212.6590118408203,219.1999969482422,244.0,202.0,244.0,4741519,2024-03-11
2024-03-18,222.9912109375,229.85000610351562,231.89999389648438,207.14999389648438,219.89999389648438,3154881,2024-03-18
2024-03-25,231.28607177734375,238.39999389648438,244.8000030517578,225.39999389648438,229.85000610351562,2058472,2024-03-25
2024-04-01,248.60342407226562,256.25,260.25,239.10000610351562,240.0,4044512,2024-04-01
2024-04-08,249.62208557128906,257.29998779296875,265.8500061035156,252.0,256.79998779296875,3022172,2024-04-08
2024-04-15,234.6331329345703,241.85000610351562,255.0,238.64999389648438,251.0,1847845,2024-04-15
2024-04-22,268.8797607421875,277.1499938964844,281.95001220703125,243.85000610351562,245.10000610351562,7723458,2024-04-22
2024-04-29,261.8460998535156,269.8999938964844,284.0,267.04998779296875,277.5,3181850,2024-04-29
2024-05-06,268.2006530761719,276.45001220703125,297.6499938964844,262.0,271.54998779296875,9870811,2024-05-06
2024-05-13,304.339111328125,313.70001220703125,316.0,270.20001220703125,277.8999938964844,8735454,2024-05-13
2024-05-20,301.7681579589844,311.04998779296875,320.45001220703125,298.79998779296875,306.8999938964844,3955532,2024-05-20
2024-05-27,261.21551513671875,269.25,305.8999938964844,262.3999938964844,305.0,5885282,2024-05-27
2024-06-03,249.7676239013672,257.45001220703125,287.70001220703125,213.9499969482422,278.54998779296875,9621692,2024-06-03
2024-06-10,261.4580383300781,269.5,273.6499938964844,256.70001220703125,262.45001220703125,2954260,2024-06-10
2024-06-17,258.3050231933594,266.25,277.70001220703125,262.6000061035156,269.5,2511215,2024-06-17
2024-06-24,262.1856689453125,270.25,284.1000061035156,264.0,266.25,2742537,2024-06-24
2024-07-01,280.13360595703125,288.75,296.95001220703125,268.20001220703125,271.45001220703125,5864668,2024-07-01
2024-07-08,292.98822021484375,302.0,311.5,283.54998779296875,290.0,7402751,2024-07-08
2024-07-15,262.2826843261719,270.3500061035156,306.79998779296875,268.79998779296875,305.95001220703125,2493285,2024-07-15
2024-07-22,277.65972900390625,286.20001220703125,293.95001220703125,254.75,269.95001220703125,2647445,2024-07-22
2024-07-29,275.185791015625,283.6499938964844,299.20001220703125,281.0,291.29998779296875,3570639,2024-07-29
2024-08-05,261.0699768066406,269.1000061035156,280.0,260.0,280.0,2226773,2024-08-05
2024-08-12,255.15200805664062,263.0,272.8999938964844,260.29998779296875,265.0,967815,2024-08-12
2024-08-19,266.11480712890625,274.29998779296875,279.6000061035156,265.0,265.0,1333338,2024-08-19
2024-08-26,271.3536682128906,279.70001220703125,285.0,272.54998779296875,277.70001220703125,2001150,2024-08-26
2024-09-02,268.05511474609375,276.29998779296875,286.0,274.20001220703125,284.8999938964844,1247586,2024-09-02
2024-09-09,273.43951416015625,281.8500061035156,288.3999938964844,271.5,277.0,2097440,2024-09-09
2024-09-16,258.1109924316406,266.04998779296875,292.1499938964844,264.5,284.0,3363376,2024-09-16
2024-09-23,274.20001220703125,274.20001220703125,276.8999938964844,260.6499938964844,267.79998779296875,1499450,2024-09-23
2024-09-30,258.04998779296875,258.04998779296875,278.8999938964844,257.04998779296875,274.20001220703125,1468189,2024-09-30
2024-10-07,251.8000030517578,251.8000030517578,259.8500061035156,242.0,258.29998779296875,1187799,2024-10-07
2024-10-14,258.1499938964844,258.1499938964844,265.29998779296875,245.85000610351562,252.75,1214377,2024-10-14
2024-10-21,220.39999389648438,220.39999389648438,258.0,219.0,258.0,1549902,2024-10-21
2024-10-28,241.94000244140625,241.94000244140625,243.8699951171875,217.35000610351562,221.0,1031230,2024-10-28
2024-11-04,228.82000732421875,228.82000732421875,243.0,228.0500030517578,240.9199981689453,898023,2024-11-04
2024-11-11,215.82000732421875,215.82000732421875,230.35000610351562,214.80999755859375,228.82000732421875,855109,2024-11-11
2024-11-18,213.44000244140625,213.44000244140625,221.6999969482422,209.52999877929688,216.85000610351562,762736,2024-11-18
2024-11-25,229.41000366210938,229.41000366210938,233.25,216.47999572753906,216.47999572753906,1297832,2024-11-25
2024-12-02,234.42999267578125,234.42999267578125,239.57000732421875,227.35000610351562,231.0,1168492,2024-12-02
2024-12-09,234.80999755859375,234.80999755859375,246.0,233.0,235.0,1200003,2024-12-09
2024-12-16,216.77999877929688,216.77999877929688,237.6999969482422,216.0500030517578,233.99000549316406,996824,2024-12-16
2024-12-23,212.0800018310547,212.0800018310547,218.0,211.0,218.0,467840,2024-12-23
2024-12-30,223.19000244140625,223.19000244140625,225.0399932861328,207.0,212.0,777884,2024-12-30
2025-01-06,207.0800018310547,207.0800018310547,224.0,203.0,224.0,751936,2025-01-06
2025-01-13,205.08999633789062,205.08999633789062,208.77999877929688,195.77999877929688,206.0,938853,2025-01-13
2025-01-20,197.2899932861328,197.2899932861328,213.0,196.9199981689453,206.4499969482422,810045,2025-01-20
2025-01-27,196.67999267578125,196.67999267578125,199.2899932861328,180.0500030517578,196.5,1365262,2025-01-27
2025-02-03,191.67999267578125,191.67999267578125,195.88999938964844,187.60000610351562,194.35000610351562,782068,2025-02-03
2025-02-10,164.30999755859375,164.30999755859375,192.8000030517578,161.30999755859375,192.8000030517578,1557814,2025-02-10
2025-02-17,163.16000366210938,163.16000366210938,166.89999389648438,151.83999633789062,161.10000610351562,3961165,2025-02-17
2025-02-24,149.08999633789062,149.08999633789062,170.63999938964844,147.6300048828125,162.9499969482422,3549671,2025-02-24
2025-03-03,177.27000427246094,177.27000427246094,180.89999389648438,146.60000610351562,151.5,2948355,2025-03-03
2025-03-10,171.92999267578125,171.92999267578125,179.60000610351562,168.80999755859375,176.0,1626405,2025-03-10
2025-03-17,191.0399932861328,191.0399932861328,191.8000030517578,169.47999572753906,172.99000549316406,2155183,2025-03-17
2025-03-24,184.60000610351562,184.60000610351562,194.8000030517578,180.0,191.0,3277190,2025-03-24
2025-03-31,189.11000061035156,189.11000061035156,195.16000366210938,181.8000030517578,184.60000610351562,1493803,2025-03-31
2025-04-07,187.07000732421875,187.07000732421875,191.5,173.67999267578125,177.8000030517578,1238530,2025-04-07
2025-04-14,192.32000732421875,192.32000732421875,196.0,187.07000732421875,187.07000732421875,1105492,2025-04-14
2025-04-21,191.3699951171875,191.3699951171875,204.74000549316406,187.2100067138672,193.5,2443976,2025-04-21
2025-04-28,202.14999389648438,202.14999389648438,212.0,188.00999450683594,191.11000061035156,3814267,2025-04-28
2025-05-05,202.35000610351562,202.35000610351562,209.99000549316406,192.10000610351562,205.0,1610327,2025-05-05
2025-05-12,215.8699951171875,215.8699951171875,228.35000610351562,206.69000244140625,206.69000244140625,3283892,2025-05-12
2025-05-19,211.83999633789062,211.83999633789062,218.63999938964844,210.10000610351562,217.10000610351562,1605473,2025-05-19
2025-05-26,212.4199981689453,212.4199981689453,214.63999938964844,211.5,212.35000610351562,733216,2025-05-26
2025-06-02,213.69000244140625,213.69000244140625,216.67999267578125,210.2100067138672,212.0,1026726,2025-06-02
2025-06-09,213.08999633789062,213.08999633789062,222.89999389648438,210.3000030517578,213.89999389648438,1555133,2025-06-09
2025-06-16,203.25999450683594,203.25999450683594,215.0,201.6999969482422,212.0,928181,2025-06-16
2025-06-23,213.89999389648438,213.89999389648438,215.89999389648438,201.30999755859375,204.5,1042422,2025-06-23
