Date,Adj Close_STAR.NS,Close_STAR.NS,High_STAR.NS,Low_STAR.NS,Open_STAR.NS,Volume_STAR.NS,Date
2020-12-21,846.1487426757812,853.2999877929688,865.0,715.6500244140625,774.9500122070312,3400544,2020-12-21
2020-12-28,874.0132446289062,881.4000244140625,928.0,858.1500244140625,861.0,5188801,2020-12-28
2021-01-04,935.9397583007812,943.8499755859375,999.0,878.0499877929688,888.0,8222225,2021-01-04
2021-01-11,900.63818359375,908.25,963.7999877929688,892.0,950.0,3093185,2021-01-11
2021-01-18,840.198974609375,847.2999877929688,920.0,843.0,913.7000122070312,1625693,2021-01-18
2021-01-25,807.3268432617188,814.1500244140625,874.7999877929688,803.5,855.0,1592562,2021-01-25
2021-02-01,860.0313720703125,867.2999877929688,940.0,777.3499755859375,818.0,5821843,2021-02-01
2021-02-08,880.8058471679688,888.25,902.0,835.0,867.2999877929688,2746024,2021-02-08
2021-02-15,858.5935668945312,865.8499755859375,925.0,851.75,894.0,1642867,2021-02-15
2021-02-22,826.6634521484375,833.6500244140625,882.9000244140625,825.0,866.0,1749556,2021-02-22
2021-03-01,860.1801147460938,867.4500122070312,907.0,828.2000122070312,842.8499755859375,2415456,2021-03-01
2021-03-08,830.9273681640625,837.9500122070312,889.0,832.6500244140625,875.2999877929688,943449,2021-03-08
2021-03-15,759.4315795898438,765.8499755859375,851.0,742.6500244140625,842.1500244140625,2547523,2021-03-15
2021-03-22,845.2066650390625,852.3499755859375,892.0,740.0,770.0,3772207,2021-03-22
2021-03-29,843.07470703125,850.2000122070312,897.7999877929688,835.0,852.3499755859375,1954154,2021-03-29
2021-04-05,855.569091796875,862.7999877929688,896.7999877929688,821.5499877929688,847.0,2282882,2021-04-05
2021-04-12,914.4217529296875,922.1500244140625,929.5,814.0499877929688,849.0,7338771,2021-04-12
2021-04-19,908.1248779296875,915.7999877929688,947.0,890.0,914.7999877929688,4738340,2021-04-19
2021-04-26,857.5028076171875,864.75,928.0,861.0,925.2999877929688,2018094,2021-04-26
2021-05-03,825.1264038085938,832.0999755859375,883.0,825.5499877929688,861.0,3075302,2021-05-03
2021-05-10,801.5753784179688,808.3499755859375,850.0,805.0,841.0999755859375,1820527,2021-05-10
2021-05-17,788.0398559570312,794.7000122070312,834.7999877929688,783.9500122070312,814.6500244140625,3087176,2021-05-17
2021-05-24,788.1885375976562,794.8499755859375,834.7999877929688,790.9000244140625,798.0,3930711,2021-05-24
2021-05-31,781.0985107421875,787.7000122070312,804.0,751.9000244140625,800.9000244140625,4061126,2021-05-31
2021-06-07,820.6640625,827.5999755859375,847.7999877929688,770.2000122070312,794.0,7145909,2021-06-07
2021-06-14,766.8191528320312,773.2999877929688,842.0,768.0,826.0,2911793,2021-06-14
2021-06-21,752.6885986328125,759.0499877929688,810.0,668.7000122070312,766.0,1589793,2021-06-21
2021-06-28,775.2479858398438,781.7999877929688,797.75,756.0,762.0,1947980,2021-06-28
2021-07-05,767.1166381835938,773.5999755859375,818.0,767.4500122070312,788.0,2062966,2021-07-05
2021-07-12,783.1312866210938,789.75,809.7999877929688,769.7000122070312,778.0999755859375,1953854,2021-07-12
2021-07-19,762.0593872070312,768.5,792.4500122070312,754.2000122070312,783.2000122070312,931878,2021-07-19
2021-07-26,764.0426025390625,770.5,789.9000244140625,731.5499877929688,766.0,2172719,2021-07-26
2021-08-02,726.6585693359375,732.7999877929688,808.9500122070312,717.0,776.0,8319144,2021-08-02
2021-08-09,658.69873046875,662.1500244140625,725.7999877929688,656.7000122070312,714.1500244140625,7401967,2021-08-09
2021-08-16,598.4642944335938,601.5999755859375,662.0,598.0,659.5,3131477,2021-08-16
2021-08-23,600.0560302734375,603.2000122070312,615.0,562.5499877929688,611.6500244140625,4065408,2021-08-23
2021-08-30,610.1033325195312,613.2999877929688,623.9000244140625,602.0,608.0,2307237,2021-08-30
2021-09-06,592.9929809570312,596.0999755859375,619.5499877929688,588.25,618.9500122070312,1222799,2021-09-06
2021-09-13,606.2236938476562,609.4000244140625,642.4000244140625,586.0,596.0,4155578,2021-09-13
2021-09-20,594.3856811523438,597.5,637.0,571.5,607.0,4969015,2021-09-20
2021-09-27,580.010986328125,583.0499877929688,604.0999755859375,578.0499877929688,597.4000244140625,2809388,2021-09-27
2021-10-04,583.6917114257812,586.75,604.3499755859375,580.2000122070312,586.0,3021361,2021-10-04
2021-10-11,589.56103515625,592.6500244140625,608.9500122070312,582.5999755859375,589.9500122070312,2692851,2021-10-11
2021-10-18,544.0494995117188,546.9000244140625,598.0499877929688,537.5999755859375,594.9000244140625,6533074,2021-10-18
2021-10-25,531.9627685546875,534.75,553.9000244140625,517.2000122070312,550.0,3242421,2021-10-25
2021-11-01,537.2848510742188,540.0999755859375,546.75,529.3499755859375,535.7999877929688,1165702,2021-11-01
2021-11-08,505.8495788574219,508.5,559.7999877929688,485.0,545.9000244140625,8555671,2021-11-08
2021-11-15,495.10589599609375,497.70001220703125,523.5499877929688,491.6000061035156,509.0,2889758,2021-11-15
2021-11-22,508.6847229003906,511.3500061035156,534.0,471.20001220703125,490.0,7260540,2021-11-22
2021-11-29,486.6004333496094,489.1499938964844,519.3499755859375,477.25,511.3500061035156,3958417,2021-11-29
2021-12-06,458.050048828125,460.45001220703125,493.0,458.1499938964844,491.95001220703125,8568948,2021-12-06
2021-12-13,418.7061462402344,420.8999938964844,497.1000061035156,415.6499938964844,463.5,9558965,2021-12-13
2021-12-20,426.81365966796875,429.04998779296875,436.70001220703125,403.29998779296875,420.8999938964844,6282140,2021-12-20
2021-12-27,444.7198486328125,447.04998779296875,464.8999938964844,422.25,429.5,6285477,2021-12-27
2022-01-03,442.7302551269531,445.04998779296875,463.3999938964844,442.04998779296875,448.0,3478785,2022-01-03
2022-01-10,453.3745422363281,455.75,466.5,444.3999938964844,447.0,3362547,2022-01-10
2022-01-17,398.76068115234375,400.8500061035156,466.8999938964844,399.04998779296875,455.95001220703125,6782990,2022-01-17
2022-01-24,391.3992614746094,393.45001220703125,402.04998779296875,367.1000061035156,400.0,4345061,2022-01-24
2022-01-31,401.74505615234375,403.8500061035156,413.75,392.54998779296875,397.0,2420190,2022-01-31
2022-02-07,384.6844482421875,386.70001220703125,404.45001220703125,381.5,401.0,6065445,2022-02-07
2022-02-14,362.30169677734375,364.20001220703125,383.04998779296875,344.1499938964844,382.0,3916752,2022-02-14
2022-02-21,329.02606201171875,330.75,367.3500061035156,308.79998779296875,364.20001220703125,4081283,2022-02-21
2022-02-28,317.9341735839844,319.6000061035156,327.0,304.20001220703125,326.79998779296875,5540319,2022-02-28
2022-03-07,326.88726806640625,328.6000061035156,337.79998779296875,309.5,315.0,5410367,2022-03-07
2022-03-14,331.6125183105469,333.3500061035156,342.0,312.0,328.1000061035156,4823782,2022-03-14
2022-03-21,361.7048645019531,363.6000061035156,372.0,336.0,340.0,9830534,2022-03-21
2022-03-28,349.8171081542969,351.6499938964844,368.79998779296875,344.8999938964844,361.1499938964844,3647775,2022-03-28
2022-04-04,378.11883544921875,380.1000061035156,388.6000061035156,352.0,352.0,5751347,2022-04-04
2022-04-11,360.6603088378906,362.54998779296875,388.95001220703125,360.6000061035156,378.79998779296875,1916002,2022-04-11
2022-04-18,333.6020812988281,335.3500061035156,361.20001220703125,330.04998779296875,360.0,2888321,2022-04-18
2022-04-25,326.4893493652344,328.20001220703125,339.79998779296875,322.04998779296875,335.0,2330501,2022-04-25
2022-05-02,294.9545593261719,296.5,330.70001220703125,295.20001220703125,326.0,1789960,2022-05-02
2022-05-09,278.7395324707031,280.20001220703125,301.0,263.3500061035156,295.0,3973170,2022-05-09
2022-05-16,306.14593505859375,307.75,311.45001220703125,279.25,283.0,3347121,2022-05-16
2022-05-23,325.3453369140625,327.04998779296875,330.5,296.20001220703125,310.54998779296875,6573687,2022-05-23
2022-05-30,323.0075988769531,324.70001220703125,342.0,321.1499938964844,333.0,2282235,2022-05-30
2022-06-06,312.3633728027344,314.0,336.75,305.54998779296875,324.0,4677150,2022-06-06
2022-06-13,307.3396911621094,308.95001220703125,332.25,285.6000061035156,305.5,6961233,2022-06-13
2022-06-20,340.8143005371094,342.6000061035156,349.0,291.29998779296875,308.0,8369645,2022-06-20
2022-06-27,335.6911315917969,337.45001220703125,358.20001220703125,325.04998779296875,340.5,12566986,2022-06-27
2022-07-04,345.73846435546875,347.54998779296875,349.3999938964844,329.0,337.45001220703125,2023366,2022-07-04
2022-07-11,338.22784423828125,340.0,361.75,334.75,347.54998779296875,3302045,2022-07-11
2022-07-18,337.8299255371094,339.6000061035156,354.3999938964844,338.5,345.0,1403434,2022-07-18
2022-07-25,329.722412109375,331.45001220703125,344.0,322.6499938964844,339.6000061035156,2013428,2022-07-25
2022-08-01,343.7489013671875,345.54998779296875,357.29998779296875,331.20001220703125,331.6000061035156,2693726,2022-08-01
2022-08-08,347.42962646484375,349.25,353.70001220703125,339.5,346.0,1346407,2022-08-08
2022-08-15,348.27520751953125,350.1000061035156,365.0,346.0,349.25,2120191,2022-08-15
2022-08-22,332.0104064941406,333.75,350.0,331.25,350.0,1426453,2022-08-22
2022-08-29,326.04168701171875,327.75,336.5,313.3999938964844,330.04998779296875,811298,2022-08-29
2022-09-05,329.4239807128906,331.1499938964844,336.8999938964844,326.1499938964844,326.3999938964844,848672,2022-09-05
2022-09-12,307.3894348144531,309.0,341.0,305.6499938964844,331.0,1248137,2022-09-12
2022-09-19,320.02325439453125,321.70001220703125,334.5,303.6000061035156,309.0,1712551,2022-09-19
2022-09-26,330.4187316894531,332.1499938964844,337.20001220703125,303.5,318.70001220703125,2049328,2022-09-26
2022-10-03,335.89007568359375,337.6499938964844,348.6000061035156,327.0,327.95001220703125,1655468,2022-10-03
2022-10-10,307.73760986328125,309.3500061035156,338.1000061035156,308.0,338.1000061035156,1618075,2022-10-10
2022-10-17,290.9256896972656,292.45001220703125,311.45001220703125,291.0,309.45001220703125,1492081,2022-10-17
2022-10-24,299.4311218261719,301.0,305.5,287.0,295.0,1506190,2022-10-24
2022-10-31,326.738037109375,328.45001220703125,330.6000061035156,302.5,302.54998779296875,2435333,2022-10-31
2022-11-07,317.38702392578125,319.04998779296875,332.8999938964844,310.29998779296875,330.1000061035156,1752782,2022-11-07
2022-11-14,337.48175048828125,339.25,357.0,319.8500061035156,322.1000061035156,4095424,2022-11-14
2022-11-21,319.07818603515625,320.75,338.45001220703125,315.70001220703125,338.04998779296875,1474289,2022-11-21
2022-11-28,347.97674560546875,349.79998779296875,352.0,322.0,322.3500061035156,3021072,2022-11-28
2022-12-05,351.4087829589844,353.25,374.79998779296875,346.1000061035156,355.0,4856427,2022-12-05
2022-12-12,362.6001281738281,364.5,378.6499938964844,354.8500061035156,354.8500061035156,5062577,2022-12-12
2022-12-19,353.5475769042969,355.3999938964844,392.0,352.0,365.79998779296875,5666890,2022-12-19
2022-12-26,348.0265197753906,349.8500061035156,361.54998779296875,342.75,358.0,1622926,2022-12-26
2023-01-02,349.8171081542969,351.6499938964844,372.8999938964844,346.20001220703125,350.3999938964844,1739403,2023-01-02
2023-01-09,334.69635009765625,336.45001220703125,360.20001220703125,330.8500061035156,360.20001220703125,1058425,2023-01-09
2023-01-16,326.68829345703125,328.3999938964844,340.95001220703125,325.54998779296875,338.1499938964844,895198,2023-01-16
2023-01-23,307.8868103027344,309.5,348.1499938964844,308.04998779296875,332.5,2625312,2023-01-23
2023-01-30,294.70587158203125,296.25,312.70001220703125,281.0,309.5,2797236,2023-01-30
2023-02-06,296.8944396972656,298.45001220703125,305.0,293.1000061035156,297.75,759986,2023-02-06
2023-02-13,294.6561584472656,296.20001220703125,302.0,292.79998779296875,299.0,826061,2023-02-13
2023-02-20,296.247802734375,297.79998779296875,309.3999938964844,290.5,297.3999938964844,1156731,2023-02-20
2023-02-27,291.97021484375,293.5,301.8999938964844,292.04998779296875,296.1000061035156,599791,2023-02-27
2023-03-06,288.68743896484375,290.20001220703125,297.54998779296875,288.0,295.5,1150262,2023-03-06
2023-03-13,275.1582946777344,276.6000061035156,291.8999938964844,270.04998779296875,291.04998779296875,1231144,2023-03-13
2023-03-20,273.31793212890625,274.75,291.3999938964844,268.1499938964844,274.1499938964844,1356552,2023-03-20
2023-03-27,284.85748291015625,286.3500061035156,296.3999938964844,273.1499938964844,275.1499938964844,1649510,2023-03-27
2023-04-03,302.0672912597656,303.6499938964844,306.0,287.3999938964844,288.25,727778,2023-04-03
2023-04-10,313.3581237792969,315.0,318.3999938964844,302.1000061035156,306.0,724434,2023-04-10
2023-04-17,324.151611328125,325.8500061035156,328.3999938964844,306.0,316.0,1619713,2023-04-17
2023-04-24,338.7252197265625,340.5,343.0,325.0,328.0,2189699,2023-04-24
2023-05-01,359.0188903808594,360.8999938964844,373.6000061035156,330.0,340.5,2575971,2023-05-01
2023-05-08,364.5897216796875,366.5,374.8999938964844,353.04998779296875,355.3500061035156,1881207,2023-05-08
2023-05-15,365.93267822265625,367.8500061035156,379.3999938964844,355.1000061035156,364.04998779296875,2707618,2023-05-15
2023-05-22,376.1292724609375,378.1000061035156,390.6499938964844,346.1499938964844,366.5,7524118,2023-05-22
2023-05-29,357.626220703125,359.5,377.79998779296875,352.20001220703125,376.95001220703125,1953671,2023-05-29
2023-06-05,391.69769287109375,393.75,411.5,356.54998779296875,361.25,11102872,2023-06-05
2023-06-12,400.5015563964844,402.6000061035156,413.75,395.25,398.3500061035156,4429886,2023-06-12
2023-06-19,410.797607421875,412.95001220703125,425.0,400.79998779296875,404.6499938964844,3698807,2023-06-19
2023-06-26,428.40533447265625,430.6499938964844,441.5,412.6000061035156,412.95001220703125,3429103,2023-06-26
2023-07-03,439.5469665527344,441.8500061035156,487.5,437.5,450.0,11788878,2023-07-03
2023-07-10,433.52850341796875,435.79998779296875,449.0,432.0,442.8999938964844,1660433,2023-07-10
2023-07-17,438.3034973144531,440.6000061035156,449.8500061035156,431.79998779296875,438.95001220703125,2084904,2023-07-17
2023-07-24,457.5526428222656,459.95001220703125,461.45001220703125,436.20001220703125,441.6499938964844,2355512,2023-07-24
2023-07-31,445.3167419433594,447.6499938964844,489.0,441.20001220703125,465.0,5022665,2023-07-31
2023-08-07,429.2593078613281,430.04998779296875,451.3500061035156,426.5,451.3500061035156,1779254,2023-08-07
2023-08-14,413.4384765625,414.20001220703125,445.0,412.1000061035156,431.0,1217284,2023-08-14
2023-08-21,439.39068603515625,440.20001220703125,442.95001220703125,415.0,415.0,1212944,2023-08-21
2023-08-28,437.34442138671875,438.1499938964844,446.0,433.70001220703125,441.45001220703125,1280904,2023-08-28
2023-09-04,479.9659423828125,480.8500061035156,490.04998779296875,440.5,440.8999938964844,3906667,2023-09-04
2023-09-11,493.0418395996094,493.95001220703125,522.75,452.5,490.0,8179776,2023-09-11
2023-09-18,497.8330078125,498.75,508.6499938964844,473.0,492.95001220703125,2483867,2023-09-18
2023-09-25,507.16583251953125,508.1000061035156,549.0,500.0,518.0,7959265,2023-09-25
2023-10-02,499.5299072265625,500.45001220703125,518.9500122070312,495.0,508.1000061035156,3424760,2023-10-02
2023-10-09,509.261962890625,510.20001220703125,522.7999877929688,490.79998779296875,501.0,1933900,2023-10-09
2023-10-16,496.6352233886719,497.54998779296875,528.2999877929688,496.0,508.8999938964844,1804879,2023-10-16
2023-10-23,497.33392333984375,498.25,509.45001220703125,469.3500061035156,509.45001220703125,1333329,2023-10-23
2023-10-30,472.6294250488281,473.5,515.9000244140625,468.5,505.0,4175442,2023-10-30
2023-11-06,481.8624267578125,482.75,491.95001220703125,467.0,475.79998779296875,1142509,2023-11-06
2023-11-13,484.158203125,485.04998779296875,489.8999938964844,472.29998779296875,482.95001220703125,908348,2023-11-13
2023-11-20,495.1379699707031,496.04998779296875,509.3999938964844,482.8999938964844,485.0,1972882,2023-11-20
2023-11-27,501.4263916015625,502.3500061035156,505.8999938964844,483.04998779296875,496.04998779296875,1635498,2023-11-27
2023-12-04,511.3081970214844,512.25,522.0,482.0,521.0,3571557,2023-12-04
2023-12-11,583.7747192382812,584.8499755859375,597.2000122070312,512.75,516.2999877929688,11181609,2023-12-11
2023-12-18,634.4813232421875,635.6500244140625,639.0,566.0999755859375,581.0,5163430,2023-12-18
2023-12-25,648.0563354492188,649.25,665.0,623.3499755859375,635.6500244140625,4432059,2023-12-25
2024-01-01,709.9423217773438,711.25,736.0,646.5999755859375,651.0,10819622,2024-01-01
2024-01-08,674.507568359375,675.75,719.9000244140625,674.0,715.0499877929688,2609108,2024-01-08
2024-01-15,682.2433471679688,683.5,697.5,649.0999755859375,683.7999877929688,2378668,2024-01-15
2024-01-22,685.0382080078125,686.2999877929688,689.7000122070312,643.7999877929688,683.5,1482869,2024-01-22
2024-01-29,698.5133666992188,699.7999877929688,725.0,676.4500122070312,691.0,4587482,2024-01-29
2024-02-05,699.261962890625,700.5499877929688,729.0999755859375,690.0,705.9500122070312,2931991,2024-02-05
2024-02-12,812.7030639648438,814.2000122070312,823.0,710.4500122070312,714.8499755859375,7950027,2024-02-12
2024-02-19,806.9137573242188,808.4000244140625,838.5999755859375,795.8499755859375,819.0,1975304,2024-02-19
2024-02-26,798.37939453125,799.8499755859375,820.1500244140625,757.8499755859375,807.7999877929688,1790493,2024-02-26
2024-03-04,814.150390625,815.6500244140625,834.5999755859375,770.4000244140625,800.9500122070312,2851246,2024-03-04
2024-03-11,786.5512084960938,788.0,827.25,725.0,827.25,1816200,2024-03-11
2024-03-18,775.72119140625,777.1500244140625,803.0,755.0,787.9500122070312,948398,2024-03-18
2024-03-25,783.2572631835938,784.7000122070312,793.0,762.5,777.1500244140625,751076,2024-03-25
2024-04-01,844.8937377929688,846.4500122070312,855.4000244140625,798.6500244140625,798.7000122070312,2036079,2024-04-01
2024-04-08,838.3558349609375,839.9000244140625,865.0,834.1500244140625,855.0,1327993,2024-04-08
2024-04-15,841.8992919921875,843.4500122070312,863.6500244140625,807.9500122070312,831.0,835428,2024-04-15
2024-04-22,875.088134765625,876.7000122070312,902.4000244140625,811.5,851.7999877929688,1614738,2024-04-22
2024-04-29,884.9199829101562,886.5499877929688,911.75,870.0,878.0,881577,2024-04-29
2024-05-06,841.5,843.0499877929688,915.0,809.3499755859375,886.0,1443071,2024-05-06
2024-05-13,869.7979125976562,871.4000244140625,887.5,819.0,830.5999755859375,1180735,2024-05-13
2024-05-20,856.8717041015625,858.4500122070312,919.9500122070312,841.0,870.9500122070312,3790676,2024-05-20
2024-05-27,859.2173461914062,860.7999877929688,873.9500122070312,811.7999877929688,858.5,1953404,2024-05-27
2024-06-03,882.175048828125,883.7999877929688,905.0,687.2000122070312,873.0,2224519,2024-06-03
2024-06-10,976.900634765625,978.7000122070312,990.0,890.3499755859375,892.9500122070312,3442428,2024-06-10
2024-06-17,943.661865234375,945.4000244140625,993.8499755859375,942.0,978.7000122070312,1178518,2024-06-17
2024-06-24,947.10546875,948.8499755859375,970.4500122070312,925.5499877929688,945.0,1063407,2024-06-24
2024-07-01,934.728271484375,936.4500122070312,965.0,931.0,948.75,677127,2024-07-01
2024-07-08,914.216064453125,915.9000244140625,954.5999755859375,910.0,936.4500122070312,612774,2024-07-08
2024-07-15,950.9484252929688,952.7000122070312,968.0,900.5499877929688,917.5,1563554,2024-07-15
2024-07-22,1019.7216796875,1021.5999755859375,1032.0,933.0,945.0499877929688,2222441,2024-07-22
2024-07-29,1078.81298828125,1080.800048828125,1123.0,992.9500122070312,1030.0,4730002,2024-07-29
2024-08-05,1140.5989990234375,1142.699951171875,1168.0,1025.550048828125,1059.199951171875,2341799,2024-08-05
2024-08-12,1310.4361572265625,1312.8499755859375,1324.0,1120.550048828125,1130.5,2606825,2024-08-12
2024-08-19,1301.6524658203125,1304.050048828125,1347.550048828125,1254.75,1320.0,2419976,2024-08-19
2024-08-26,1337.5863037109375,1340.050048828125,1348.0,1290.449951171875,1303.949951171875,1352562,2024-08-26
2024-09-02,1357.25,1359.75,1395.0,1325.5,1352.0,1969515,2024-09-02
2024-09-09,1352.1094970703125,1354.5999755859375,1382.0,1250.550048828125,1360.0,1337118,2024-09-09
2024-09-16,1286.4000244140625,1286.4000244140625,1431.0,1265.0,1370.699951171875,1434180,2024-09-16
2024-09-23,1409.6500244140625,1409.6500244140625,1445.0,1278.0,1287.800048828125,2014207,2024-09-23
2024-09-30,1457.9000244140625,1457.9000244140625,1473.0,1373.4000244140625,1410.949951171875,1465013,2024-09-30
2024-10-07,1559.449951171875,1559.449951171875,1586.050048828125,1386.0999755859375,1463.0999755859375,2152325,2024-10-07
2024-10-14,1628.9000244140625,1628.9000244140625,1675.0,1514.699951171875,1567.5999755859375,1921920,2024-10-14
2024-10-21,1508.8499755859375,1508.8499755859375,1672.0,1495.300048828125,1636.25,2457346,2024-10-21
2024-10-28,1563.0,1563.0,1570.949951171875,1471.5,1500.0,1054955,2024-10-28
2024-11-04,1549.5999755859375,1549.5999755859375,1589.0,1465.0,1563.0,1109235,2024-11-04
2024-11-11,1415.300048828125,1415.300048828125,1560.8499755859375,1363.25,1535.0,1025934,2024-11-11
2024-11-18,1504.25,1504.25,1540.0,1349.449951171875,1402.0,1322445,2024-11-18
2024-11-25,1635.3499755859375,1635.3499755859375,1648.800048828125,1394.050048828125,1520.25,2043364,2024-11-25
2024-12-02,682.5499877929688,682.5499877929688,1655.0,650.0,1625.0,2674148,2024-12-02
2024-12-09,715.0499877929688,715.0499877929688,753.9000244140625,697.0,716.6500244140625,1679192,2024-12-09
2024-12-16,682.2999877929688,682.2999877929688,739.0,666.4500122070312,729.0,1846113,2024-12-16
2024-12-23,679.4000244140625,679.4000244140625,705.0,666.0,689.0999755859375,951002,2024-12-23
2024-12-30,698.0,698.0,744.7999877929688,637.5,684.4000244140625,5740504,2024-12-30
2025-01-06,647.1500244140625,647.1500244140625,706.75,638.5999755859375,705.0,3152192,2025-01-06
2025-01-13,624.2000122070312,624.2000122070312,655.75,605.8499755859375,640.0,1822047,2025-01-13
2025-01-20,606.5,606.5,639.9500122070312,549.0,624.2000122070312,4876271,2025-01-20
2025-01-27,676.3499755859375,676.3499755859375,702.0,530.0,591.6500244140625,9967984,2025-01-27
2025-02-03,748.5999755859375,748.5999755859375,760.9500122070312,655.0499877929688,671.9000244140625,3964941,2025-02-03
2025-02-10,645.2000122070312,645.2000122070312,750.5999755859375,624.5,743.0,3858496,2025-02-10
2025-02-17,651.9000244140625,651.9000244140625,659.7000122070312,565.9500122070312,565.9500122070312,4616919,2025-02-17
2025-02-24,619.5,619.5,662.2999877929688,606.25,644.0,1642316,2025-02-24
2025-03-03,621.7999877929688,621.7999877929688,638.4000244140625,590.0999755859375,621.0,1847005,2025-03-03
2025-03-10,587.5499877929688,587.5499877929688,630.0,581.0499877929688,623.0,1570259,2025-03-10
2025-03-17,702.2000122070312,702.2000122070312,709.7999877929688,585.0999755859375,587.5499877929688,2264309,2025-03-17
2025-03-24,669.2000122070312,669.2000122070312,737.7000122070312,650.7000122070312,704.0499877929688,1925346,2025-03-24
2025-03-31,623.1500244140625,623.1500244140625,722.0,606.1500244140625,669.2000122070312,2874594,2025-03-31
2025-04-07,615.2999877929688,615.2999877929688,631.0,513.0499877929688,513.0499877929688,1880782,2025-04-07
2025-04-14,653.0,653.0,670.0,613.2000122070312,616.5,1133531,2025-04-14
2025-04-21,653.4500122070312,653.4500122070312,707.4000244140625,630.1500244140625,653.0,2077061,2025-04-21
2025-04-28,634.1500244140625,634.1500244140625,674.75,633.4500122070312,648.0,1222247,2025-04-28
2025-05-05,638.4500122070312,638.4500122070312,673.25,615.0,639.0,1142888,2025-05-05
2025-05-12,661.4500122070312,661.4500122070312,680.5499877929688,639.2000122070312,655.7999877929688,1493099,2025-05-12
2025-05-19,731.6500244140625,731.6500244140625,751.9500122070312,660.0499877929688,665.0,6886650,2025-05-19
2025-05-26,811.0999755859375,811.0999755859375,816.0,688.75,734.7000122070312,7033738,2025-05-26
2025-06-02,782.2999877929688,782.2999877929688,828.2999877929688,775.1500244140625,816.0,3001763,2025-06-02
2025-06-09,882.4500122070312,882.4500122070312,889.7999877929688,782.1500244140625,787.2000122070312,4006162,2025-06-09
2025-06-16,826.7999877929688,826.7999877929688,901.9000244140625,820.0999755859375,882.4500122070312,1950461,2025-06-16
2025-06-23,898.75,898.75,908.0,808.9000244140625,808.9000244140625,4209138,2025-06-23
2025-06-30,885.25,885.25,914.0,862.0499877929688,897.0,2113308,2025-06-30
2025-07-07,887.7999877929688,887.7999877929688,894.2999877929688,861.0499877929688,887.7999877929688,1875541,2025-07-07
2025-07-14,906.2000122070312,906.2000122070312,929.5999755859375,868.8499755859375,890.0,1210888,2025-07-14
