Date,Adj Close_CYIENT.NS,Close_CYIENT.NS,High_CYIENT.NS,Low_CYIENT.NS,Open_CYIENT.NS,Volume_CYIENT.NS,Date
2021-03-29,597.6199340820312,665.6500244140625,678.7999877929688,621.25,642.7999877929688,1090020,2021-03-29
2021-04-05,631.0630493164062,702.9000244140625,709.9000244140625,655.0499877929688,660.6500244140625,1402537,2021-04-05
2021-04-12,615.1270751953125,685.1500244140625,704.0,656.1500244140625,691.9000244140625,595441,2021-04-12
2021-04-19,616.2493286132812,686.4000244140625,721.5499877929688,667.0,674.9500122070312,1316331,2021-04-19
2021-04-26,661.7227172851562,737.0499877929688,774.7999877929688,687.7000122070312,695.2000122070312,2475500,2021-04-26
2021-05-03,682.8209838867188,760.5499877929688,796.9500122070312,725.9500122070312,730.0,1758119,2021-05-03
2021-05-10,695.3902587890625,774.5499877929688,778.0,747.0,764.7999877929688,839778,2021-05-10
2021-05-17,723.7157592773438,806.0999755859375,837.5,762.0499877929688,778.4000244140625,1966749,2021-05-17
2021-05-24,733.3671264648438,816.8499755859375,824.9000244140625,800.0,809.4500122070312,654767,2021-05-24
2021-05-31,721.7855834960938,803.9500122070312,830.0,797.0,820.5499877929688,944659,2021-05-31
2021-06-07,750.2418212890625,818.2000122070312,822.0,781.9000244140625,806.4500122070312,1288308,2021-06-07
2021-06-14,790.4955444335938,862.0999755859375,886.25,800.3499755859375,820.0,1017873,2021-06-14
2021-06-21,769.7727661132812,839.5,920.0,837.0,855.0,982050,2021-06-21
2021-06-28,802.3240966796875,875.0,899.0999755859375,805.25,835.0,1278305,2021-06-28
2021-07-05,781.2802734375,852.0499877929688,884.9000244140625,845.0,884.9000244140625,710972,2021-07-05
2021-07-12,974.3423461914062,1062.5999755859375,1092.0,837.0499877929688,852.9500122070312,5308927,2021-07-12
2021-07-19,919.6009521484375,1002.9000244140625,1067.300048828125,972.0,1045.0,2345525,2021-07-19
2021-07-26,904.74658203125,986.7000122070312,1008.7000122070312,970.0,1008.7000122070312,1917452,2021-07-26
2021-08-02,886.6828002929688,967.0,996.0,951.0,995.7000122070312,849223,2021-08-02
2021-08-09,875.266845703125,954.5499877929688,989.4500122070312,902.2000122070312,974.0,893781,2021-08-09
2021-08-16,838.91015625,914.9000244140625,980.75,905.0,959.7000122070312,902269,2021-08-16
2021-08-23,866.7392578125,945.25,973.7999877929688,909.2000122070312,914.5,806568,2021-08-23
2021-08-30,907.9100952148438,990.1500244140625,1003.0,888.5,930.0,2500806,2021-08-30
2021-09-06,932.2548217773438,1016.7000122070312,1036.8499755859375,983.0,983.0,2132070,2021-09-06
2021-09-13,1021.1981201171875,1113.699951171875,1148.0,1000.4000244140625,1017.0,3951911,2021-09-13
2021-09-20,991.94775390625,1081.800048828125,1113.4000244140625,1048.449951171875,1108.0,2287924,2021-09-20
2021-09-27,974.4341430664062,1062.699951171875,1090.4000244140625,975.25,1090.4000244140625,2618910,2021-09-27
2021-10-04,1024.27001953125,1117.050048828125,1125.0,1042.300048828125,1060.0,1720730,2021-10-04
2021-10-11,1063.46923828125,1159.800048828125,1172.199951171875,1075.5,1125.0,1899459,2021-10-11
2021-10-18,1027.6627197265625,1120.75,1292.0,1102.8499755859375,1205.0,4999688,2021-10-18
2021-10-25,979.523193359375,1068.25,1142.25,1050.0999755859375,1133.699951171875,1553866,2021-10-25
2021-11-01,1030.30615234375,1113.25,1125.0,1065.1500244140625,1074.0,1054402,2021-11-01
2021-11-08,1017.8580932617188,1099.800048828125,1180.0,1089.0,1124.9000244140625,975322,2021-11-08
2021-11-15,1050.01904296875,1134.550048828125,1180.0,1076.5,1103.199951171875,1254552,2021-11-15
2021-11-22,994.9058227539062,1075.0,1133.0,1053.25,1123.199951171875,993532,2021-11-22
2021-11-29,929.7510986328125,1004.5999755859375,1069.6500244140625,944.8499755859375,1050.0,1787805,2021-11-29
2021-12-06,916.840576171875,990.6500244140625,1016.0,978.2000122070312,1009.0,623376,2021-12-06
2021-12-13,911.565185546875,984.9500122070312,1013.0,970.2000122070312,998.1500244140625,1184326,2021-12-13
2021-12-20,916.7941284179688,990.5999755859375,1015.0,932.4500122070312,973.0,959410,2021-12-20
2021-12-27,946.7802124023438,1023.0,1042.0,971.7000122070312,992.0,1885543,2021-12-27
2022-01-03,949.5567016601562,1026.0,1084.0,1013.7999877929688,1031.199951171875,1829776,2022-01-03
2022-01-10,949.6492919921875,1026.0999755859375,1063.0,1008.7000122070312,1036.25,1062933,2022-01-10
2022-01-17,887.363525390625,958.7999877929688,1046.25,945.0,1026.0999755859375,1728341,2022-01-17
2022-01-24,848.72412109375,917.0499877929688,984.0,902.0,963.7999877929688,1359745,2022-01-24
2022-01-31,888.6592407226562,960.2000122070312,1007.75,922.0,927.2000122070312,841779,2022-01-31
2022-02-07,820.49658203125,886.5499877929688,969.7000122070312,873.5499877929688,965.0499877929688,724006,2022-02-07
2022-02-14,807.2620239257812,872.25,907.5,850.0,850.0,1082125,2022-02-14
2022-02-21,749.6499633789062,810.0,863.5499877929688,783.9500122070312,858.0,1059625,2022-02-21
2022-02-28,813.64794921875,879.1500244140625,893.4000244140625,805.0,810.0,1329442,2022-02-28
2022-03-07,820.4503784179688,886.5,943.7999877929688,851.0,851.0,2246930,2022-03-07
2022-03-14,830.5382690429688,897.4000244140625,915.0,876.2000122070312,886.5999755859375,907146,2022-03-14
2022-03-21,846.410400390625,914.5499877929688,966.2999877929688,896.5999755859375,900.0,1344388,2022-03-21
2022-03-28,854.9249267578125,923.75,944.0,900.5,914.5,1021881,2022-03-28
2022-04-04,838.03466796875,905.5,953.5,902.0999755859375,930.0,763925,2022-04-04
2022-04-11,803.2824096679688,867.9500122070312,914.4500122070312,862.5,910.0499877929688,618935,2022-04-11
2022-04-18,848.8629760742188,917.2000122070312,952.0,800.5499877929688,867.0,6181536,2022-04-18
2022-04-25,819.200927734375,885.1500244140625,940.0,877.0,900.0,2825026,2022-04-25
2022-05-02,800.6447143554688,865.0999755859375,912.0,840.2000122070312,877.0,1138094,2022-05-02
2022-05-09,730.5386352539062,789.3499755859375,869.2000122070312,765.7000122070312,842.0,1456591,2022-05-09
2022-05-16,727.5307006835938,786.0999755859375,800.0,769.2999877929688,785.0,859050,2022-05-16
2022-05-23,722.6255493164062,780.7999877929688,788.75,720.0,776.0,715806,2022-05-23
2022-05-30,750.3809814453125,796.3499755859375,834.2999877929688,776.0999755859375,789.0,1087779,2022-05-30
2022-06-06,762.1593017578125,808.8499755859375,846.0,783.2000122070312,805.0,1001500,2022-06-06
2022-06-13,722.0184326171875,766.25,824.0,744.4500122070312,794.0,637827,2022-06-13
2022-06-20,736.10546875,781.2000122070312,848.0,761.25,761.25,1225805,2022-06-20
2022-06-27,716.6002807617188,760.5,799.4500122070312,749.0999755859375,793.2000122070312,685847,2022-06-27
2022-07-04,724.9393920898438,769.3499755859375,783.2999877929688,725.4000244140625,764.3499755859375,2025414,2022-07-04
2022-07-11,725.8345947265625,770.2999877929688,790.6500244140625,752.5499877929688,767.5,552447,2022-07-11
2022-07-18,735.3987426757812,780.4500122070312,820.0,760.0999755859375,774.2000122070312,1541759,2022-07-18
2022-07-25,778.5078735351562,826.2000122070312,833.0,772.4000244140625,782.4500122070312,927944,2022-07-25
2022-08-01,773.5137939453125,820.9000244140625,837.75,800.0,835.0,652260,2022-08-01
2022-08-08,778.460693359375,826.1500244140625,834.0,811.0499877929688,824.9000244140625,591297,2022-08-08
2022-08-15,798.9080200195312,847.8499755859375,859.5,815.2000122070312,826.1500244140625,848321,2022-08-15
2022-08-22,803.8079223632812,853.0499877929688,859.75,820.0,842.0,767771,2022-08-22
2022-08-29,786.3757934570312,834.5499877929688,864.0,815.0,815.0,900939,2022-08-29
2022-09-05,806.870361328125,856.2999877929688,863.0,827.0,834.5499877929688,696534,2022-09-05
2022-09-12,779.4030151367188,827.1500244140625,886.5499877929688,815.0,865.2000122070312,652306,2022-09-12
2022-09-19,757.447998046875,803.8499755859375,839.9500122070312,800.5999755859375,826.2000122070312,580003,2022-09-19
2022-09-26,747.1300659179688,792.9000244140625,808.2000122070312,767.5999755859375,796.5,477991,2022-09-26
2022-10-03,753.0193481445312,799.1500244140625,809.0,776.0999755859375,791.5499877929688,405945,2022-10-03
2022-10-10,716.0820922851562,759.9500122070312,804.9000244140625,749.0,799.1500244140625,1101364,2022-10-10
2022-10-17,712.454345703125,756.0999755859375,773.5,744.0,760.0,1075563,2022-10-17
2022-10-24,703.879638671875,747.0,773.0,742.0,763.7999877929688,496490,2022-10-24
2022-10-31,700.2315063476562,733.2999877929688,752.9000244140625,723.7999877929688,747.0,1067115,2022-10-31
2022-11-07,709.2076416015625,742.7000122070312,751.0,728.5,734.9500122070312,362650,2022-11-07
2022-11-14,758.6240234375,794.4500122070312,854.0,742.0499877929688,746.4500122070312,1774086,2022-11-14
2022-11-21,760.7725219726562,796.7000122070312,825.0,773.6500244140625,793.2000122070312,925767,2022-11-21
2022-11-28,806.2258911132812,844.2999877929688,872.7000122070312,797.0,797.0,1499917,2022-11-28
2022-12-05,784.69287109375,821.75,865.1500244140625,806.1500244140625,849.9500122070312,818628,2022-12-05
2022-12-12,809.6158447265625,847.8499755859375,854.0,809.25,825.9500122070312,1131845,2022-12-12
2022-12-19,753.3243408203125,788.9000244140625,867.0,781.0,845.0,715890,2022-12-19
2022-12-26,774.4754028320312,811.0499877929688,828.4500122070312,780.7000122070312,785.0,257177,2022-12-26
2023-01-02,775.9077758789062,812.5499877929688,824.0499877929688,801.0,803.7000122070312,540816,2023-01-02
2023-01-09,837.9288940429688,877.5,917.9500122070312,812.5499877929688,816.6500244140625,3835926,2023-01-09
2023-01-16,834.4911499023438,873.9000244140625,905.9000244140625,869.2000122070312,881.9000244140625,1305798,2023-01-16
2023-01-23,817.58935546875,856.2000122070312,887.9500122070312,841.4000244140625,878.4000244140625,944323,2023-01-23
2023-01-30,857.3611450195312,897.8499755859375,915.9000244140625,831.5,854.75,1823229,2023-01-30
2023-02-06,881.3770141601562,923.0,934.4500122070312,878.0999755859375,901.0,2055590,2023-02-06
2023-02-13,881.8544311523438,923.5,947.7000122070312,885.0,923.5499877929688,2036763,2023-02-13
2023-02-20,923.0108032226562,966.5999755859375,985.0,917.6500244140625,928.4500122070312,2154180,2023-02-20
2023-02-27,913.7960205078125,956.9500122070312,973.0,940.0,964.7999877929688,1026144,2023-02-27
2023-03-06,909.1646728515625,952.0999755859375,972.0,936.7999877929688,964.0,691151,2023-03-06
2023-03-13,919.5731201171875,963.0,984.7000122070312,910.0,943.0,1110905,2023-03-13
2023-03-20,956.050537109375,1001.2000122070312,1009.9000244140625,932.1500244140625,955.0,2950362,2023-03-20
2023-03-27,950.3687744140625,995.25,1042.449951171875,959.5,1006.9500122070312,2084822,2023-03-27
2023-04-03,1003.8912353515625,1051.300048828125,1064.300048828125,987.8499755859375,1000.0,2021018,2023-04-03
2023-04-10,1021.50927734375,1069.75,1099.699951171875,1043.199951171875,1050.699951171875,1128982,2023-04-10
2023-04-17,1107.355224609375,1159.6500244140625,1193.699951171875,1057.75,1065.0,7688669,2023-04-17
2023-04-24,1126.7396240234375,1179.949951171875,1230.199951171875,1141.6500244140625,1164.0,5045131,2023-04-24
2023-05-01,1146.363037109375,1200.5,1206.300048828125,1152.0,1179.949951171875,1011205,2023-05-01
2023-05-08,1154.5274658203125,1209.050048828125,1275.550048828125,1159.5,1208.0,3477680,2023-05-08
2023-05-15,1241.1373291015625,1299.75,1318.050048828125,1210.0,1210.0,4658448,2023-05-15
2023-05-22,1250.5908203125,1309.6500244140625,1416.0,1282.6500244140625,1309.25,5122963,2023-05-22
2023-05-29,1393.2059326171875,1459.0,1524.75,1264.6500244140625,1314.800048828125,8294597,2023-05-29
2023-06-05,1323.6409912109375,1386.1500244140625,1488.699951171875,1330.050048828125,1477.0,4577167,2023-06-05
2023-06-12,1420.3251953125,1487.4000244140625,1525.0,1367.0999755859375,1373.0,4172308,2023-06-12
2023-06-19,1410.73095703125,1460.300048828125,1524.0,1442.25,1490.0,1906832,2023-06-19
2023-06-26,1449.759521484375,1500.699951171875,1532.800048828125,1440.550048828125,1460.300048828125,1272445,2023-06-26
2023-07-03,1431.356201171875,1481.6500244140625,1555.0,1462.0,1516.1500244140625,1342791,2023-07-03
2023-07-10,1391.7962646484375,1440.699951171875,1496.050048828125,1392.0999755859375,1494.0,2838032,2023-07-10
2023-07-17,1426.04296875,1476.1500244140625,1500.4000244140625,1436.199951171875,1450.0,1776243,2023-07-17
2023-07-24,1413.3392333984375,1463.0,1490.0,1420.0999755859375,1470.0,1357925,2023-07-24
2023-07-31,1508.7371826171875,1561.75,1573.25,1430.449951171875,1473.0,2926667,2023-07-31
2023-08-07,1490.5753173828125,1542.949951171875,1654.4000244140625,1515.1500244140625,1574.699951171875,2253589,2023-08-07
2023-08-14,1489.5611572265625,1541.9000244140625,1584.0999755859375,1505.0,1547.4000244140625,963764,2023-08-14
2023-08-21,1535.35205078125,1589.300048828125,1597.800048828125,1533.25,1541.8499755859375,966081,2023-08-21
2023-08-28,1651.7135009765625,1709.75,1778.3499755859375,1560.0,1599.0,1990629,2023-08-28
2023-09-04,1727.307373046875,1788.0,1945.0,1706.8499755859375,1724.0,3724116,2023-09-04
2023-09-11,1653.79052734375,1711.9000244140625,1905.0,1705.0,1797.4000244140625,1999570,2023-09-11
2023-09-18,1578.0517578125,1633.5,1720.8499755859375,1586.449951171875,1716.4000244140625,1829185,2023-09-18
2023-09-25,1636.787841796875,1694.300048828125,1769.5,1604.0,1631.050048828125,2853015,2023-09-25
2023-10-02,1625.0986328125,1682.199951171875,1713.949951171875,1661.0,1694.300048828125,1268461,2023-10-02
2023-10-09,1670.3583984375,1729.050048828125,1780.0,1637.050048828125,1670.0,1745018,2023-10-09
2023-10-16,1638.52685546875,1696.0999755859375,1798.199951171875,1660.0,1738.9000244140625,2657866,2023-10-16
2023-10-23,1582.2540283203125,1637.8499755859375,1729.949951171875,1542.0999755859375,1711.4000244140625,1997476,2023-10-23
2023-10-30,1604.6182861328125,1661.0,1698.25,1572.300048828125,1642.5,2144686,2023-10-30
2023-11-06,1616.5406494140625,1660.699951171875,1707.25,1643.550048828125,1674.300048828125,1358950,2023-11-06
2023-11-13,1687.210205078125,1733.300048828125,1743.0,1654.0,1670.050048828125,1795833,2023-11-13
2023-11-20,1808.15625,1857.550048828125,1865.0,1743.4000244140625,1744.9000244140625,3666310,2023-11-20
2023-11-27,1945.3095703125,1998.449951171875,2019.0,1857.550048828125,1857.550048828125,2191844,2023-11-27
2023-12-04,1898.001953125,1949.8499755859375,2240.0,1930.0999755859375,2005.0,3751369,2023-12-04
2023-12-11,2140.0400390625,2198.5,2248.0,1966.0,1987.0,4529687,2023-12-11
2023-12-18,2324.5986328125,2388.10009765625,2458.949951171875,2122.25,2190.0,4023568,2023-12-18
2023-12-25,2232.173095703125,2293.14990234375,2388.10009765625,2220.0,2388.10009765625,777193,2023-12-25
2024-01-01,2175.861572265625,2235.300048828125,2356.0,2222.0,2315.10009765625,750415,2024-01-01
2024-01-08,2214.895263671875,2275.39990234375,2299.0,2131.60009765625,2250.0,1482475,2024-01-08
2024-01-15,2154.68994140625,2213.550048828125,2365.0,2145.0,2320.0,1406043,2024-01-15
2024-01-22,1965.946044921875,2019.6500244140625,2289.5,1916.3499755859375,2213.550048828125,1431160,2024-01-22
2024-01-29,2053.64990234375,2109.75,2157.10009765625,1872.4000244140625,1872.4000244140625,3978348,2024-01-29
2024-02-05,2133.956298828125,2192.25,2264.89990234375,2064.0,2115.0,1489774,2024-02-05
2024-02-12,1997.824951171875,2052.39990234375,2212.699951171875,2023.4000244140625,2192.25,1360161,2024-02-12
2024-02-19,2027.7574462890625,2083.14990234375,2099.85009765625,1936.0,2050.0,1297531,2024-02-19
2024-02-26,1981.37451171875,2035.5,2098.949951171875,2010.050048828125,2087.949951171875,1186758,2024-02-26
2024-03-04,1934.8941650390625,1987.75,2024.949951171875,1910.0,1995.050048828125,530235,2024-03-04
2024-03-11,1933.38525390625,1986.199951171875,2030.0,1810.0999755859375,1986.8499755859375,1495797,2024-03-11
2024-03-18,1910.80224609375,1963.0,2053.64990234375,1942.050048828125,1985.800048828125,1906337,2024-03-18
2024-03-25,1943.265380859375,1996.3499755859375,2025.0,1912.300048828125,1963.0,1211958,2024-03-25
2024-04-01,2106.74951171875,2164.300048828125,2190.0,1980.0999755859375,2015.800048828125,2379907,2024-04-01
2024-04-08,2033.403076171875,2088.949951171875,2184.949951171875,2052.0,2184.949951171875,1037490,2024-04-08
2024-04-15,1919.125,1971.550048828125,2105.35009765625,1965.0,2031.0,1162336,2024-04-15
2024-04-22,1835.6551513671875,1885.800048828125,2022.3499755859375,1868.050048828125,1970.0,4213115,2024-04-22
2024-04-29,1750.5302734375,1798.3499755859375,1915.0,1780.0,1915.0,2770804,2024-04-29
2024-05-06,1675.8699951171875,1721.6500244140625,1833.9000244140625,1707.1500244140625,1815.0,2664236,2024-05-06
2024-05-13,1730.7215576171875,1778.0,1799.0,1676.0,1729.949951171875,1546030,2024-05-13
2024-05-20,1703.806884765625,1750.3499755859375,1791.3499755859375,1737.0,1773.5,512036,2024-05-20
2024-05-27,1688.62158203125,1734.75,1820.0,1718.0,1762.550048828125,1853830,2024-05-27
2024-06-03,1873.6180419921875,1924.800048828125,1936.0,1671.050048828125,1800.0,2523291,2024-06-03
2024-06-10,1839.4027099609375,1889.6500244140625,1928.0,1851.050048828125,1924.5,1251261,2024-06-10
2024-06-17,1821.1513671875,1870.9000244140625,1933.0,1865.9000244140625,1889.6500244140625,1489447,2024-06-17
2024-06-24,1805.527587890625,1837.0,1906.949951171875,1820.0,1870.0,1612519,2024-06-24
2024-07-01,1761.839111328125,1792.550048828125,1896.0,1783.800048828125,1855.0,3631736,2024-07-01
2024-07-08,1806.5103759765625,1838.0,1905.0,1763.25,1809.0,2885123,2024-07-08
2024-07-15,1800.0234375,1831.4000244140625,1940.0,1802.0,1890.0,4473921,2024-07-15
2024-07-22,1759.2344970703125,1789.9000244140625,1905.0,1723.9000244140625,1829.0,5019974,2024-07-22
2024-07-29,1739.6754150390625,1770.0,1795.0,1738.0,1789.9000244140625,3224496,2024-07-29
2024-08-05,1650.8734130859375,1679.6500244140625,1742.9000244140625,1655.0,1700.0,2157610,2024-08-05
2024-08-12,1754.6640625,1785.25,1790.699951171875,1651.5,1675.0,1418116,2024-08-12
2024-08-19,1925.78125,1959.3499755859375,2049.949951171875,1780.050048828125,1780.550048828125,5180175,2024-08-19
2024-08-26,1943.3746337890625,1977.25,2034.8499755859375,1962.0999755859375,1999.0,1509457,2024-08-26
2024-09-02,1974.8756103515625,2009.300048828125,2056.5,1925.0,1985.0,1601297,2024-09-02
2024-09-09,2097.046142578125,2133.60009765625,2139.89990234375,1946.0,2008.949951171875,2596764,2024-09-09
2024-09-16,2020.4805908203125,2055.699951171875,2157.449951171875,2008.9000244140625,2148.699951171875,1420860,2024-09-16
2024-09-23,1869.2664794921875,1901.8499755859375,2084.300048828125,1891.1500244140625,2069.75,2054209,2024-09-23
2024-09-30,1851.820556640625,1884.0999755859375,1936.0,1831.5,1905.0,1124246,2024-09-30
2024-10-07,1819.484130859375,1851.199951171875,1911.949951171875,1806.050048828125,1884.8499755859375,805458,2024-10-07
2024-10-14,1799.33544921875,1830.699951171875,1893.949951171875,1807.050048828125,1852.050048828125,1098737,2024-10-14
2024-10-21,1767.2939453125,1798.0999755859375,1900.0,1695.0999755859375,1839.949951171875,3193940,2024-10-21
2024-10-28,1812.8990478515625,1844.5,1859.949951171875,1752.800048828125,1799.949951171875,815527,2024-10-28
2024-11-04,1855.5555419921875,1887.9000244140625,1930.449951171875,1810.1500244140625,1860.0,1145371,2024-11-04
2024-11-11,1782.15771484375,1801.5999755859375,1905.0,1786.1500244140625,1900.0,576567,2024-11-11
2024-11-18,1783.0479736328125,1802.5,1823.949951171875,1742.8499755859375,1780.0,753523,2024-11-18
2024-11-25,1833.4481201171875,1853.449951171875,1912.25,1825.550048828125,1845.0,1469985,2024-11-25
2024-12-02,1976.88330078125,1998.449951171875,2001.800048828125,1848.699951171875,1853.0,2464027,2024-12-02
2024-12-09,2057.800537109375,2080.25,2112.0,1991.199951171875,1998.1500244140625,2415331,2024-12-09
2024-12-16,1903.632568359375,1924.4000244140625,2106.699951171875,1918.1500244140625,2091.14990234375,1027777,2024-12-16
2024-12-23,1909.9635009765625,1930.800048828125,1960.0,1878.550048828125,1934.3499755859375,746638,2024-12-23
2024-12-30,1757.6748046875,1776.8499755859375,1938.800048828125,1771.0,1938.800048828125,2505390,2024-12-30
2025-01-06,1721.9149169921875,1740.699951171875,1845.0,1735.0,1776.8499755859375,1821088,2025-01-06
2025-01-13,1736.3079833984375,1755.25,1778.0,1668.699951171875,1740.6500244140625,1799989,2025-01-13
2025-01-20,1330.3863525390625,1344.9000244140625,1807.0,1328.8499755859375,1740.0,16444389,2025-01-20
2025-01-27,1439.100341796875,1454.800048828125,1477.0,1295.3499755859375,1320.0,15110531,2025-01-27
2025-02-03,1507.899658203125,1524.3499755859375,1529.0,1408.0,1442.449951171875,3269382,2025-02-03
2025-02-10,1403.8350830078125,1419.1500244140625,1519.949951171875,1407.9000244140625,1508.0,2739634,2025-02-10
2025-02-17,1350.1209716796875,1364.8499755859375,1537.050048828125,1352.050048828125,1400.0,5028175,2025-02-17
2025-02-24,1253.475341796875,1267.1500244140625,1377.449951171875,1250.0,1363.949951171875,2604179,2025-02-24
2025-03-03,1255.89892578125,1269.5999755859375,1306.949951171875,1198.800048828125,1267.1500244140625,2672626,2025-03-03
2025-03-10,1179.4825439453125,1192.3499755859375,1279.75,1188.5,1269.0,1562299,2025-03-10
2025-03-17,1302.5400390625,1316.75,1345.5,1185.0,1200.0,1994451,2025-03-17
2025-03-24,1251.2496337890625,1264.9000244140625,1341.800048828125,1259.449951171875,1321.0999755859375,2047996,2025-03-24
2025-03-31,1146.2451171875,1158.75,1276.8499755859375,1148.1500244140625,1264.9000244140625,2709195,2025-03-31
2025-04-07,1131.8521728515625,1144.199951171875,1185.699951171875,1084.050048828125,1095.0,2582025,2025-04-07
2025-04-14,1176.663330078125,1189.5,1204.300048828125,1144.199951171875,1144.199951171875,1056338,2025-04-14
2025-04-21,1158.1651611328125,1170.800048828125,1279.0,1125.0,1191.0,9808642,2025-04-21
2025-04-28,1179.0374755859375,1191.9000244140625,1224.4000244140625,1161.0,1179.0,2047748,2025-04-28
2025-05-05,1166.573486328125,1179.300048828125,1224.5,1136.699951171875,1200.0,1472890,2025-05-05
2025-05-12,1290.2244873046875,1304.300048828125,1326.0,1200.0,1200.0,2916460,2025-05-12
2025-05-19,1318.218994140625,1332.5999755859375,1340.0,1275.9000244140625,1310.800048828125,1762803,2025-05-19
2025-05-26,1332.265869140625,1346.800048828125,1376.0,1332.199951171875,1344.699951171875,1783423,2025-05-26
2025-06-02,1312.3826904296875,1326.699951171875,1359.5999755859375,1319.0,1342.0,1071116,2025-06-02
2025-06-09,1290.3233642578125,1304.4000244140625,1368.5999755859375,1280.0,1330.0,1986092,2025-06-09
2025-06-16,1292.4996337890625,1306.5999755859375,1361.0,1279.199951171875,1300.0,3539323,2025-06-16
2025-06-23,1289.531982421875,1303.5999755859375,1327.4000244140625,1271.5999755859375,1299.9000244140625,2667501,2025-06-23
2025-06-30,1280.4312744140625,1294.4000244140625,1309.0,1278.5999755859375,1308.9000244140625,1596775,2025-06-30
2025-07-07,1271.300048828125,1271.300048828125,1311.5999755859375,1262.0,1293.5,1840398,2025-07-07
2025-07-14,1305.4000244140625,1305.4000244140625,1317.699951171875,1254.0999755859375,1270.0,760284,2025-07-14
