Date,Adj Close_PDSL.NS,Close_PDSL.NS,High_PDSL.NS,Low_PDSL.NS,Open_PDSL.NS,Volume_PDSL.NS,Date
2021-10-04,242.20416259765625,252.22999572753906,260.0,235.9600067138672,239.8000030517578,133820,2021-10-04
2021-10-11,245.0945281982422,255.24000549316406,258.0,247.0,255.8000030517578,66380,2021-10-11
2021-10-18,256.22381591796875,266.8299865722656,295.489990234375,253.27999877929688,261.79998779296875,217705,2021-10-18
2021-10-25,261.2459411621094,272.05999755859375,289.79998779296875,267.0199890136719,268.0,157705,2021-10-25
2021-11-01,273.5947570800781,284.9200134277344,288.0,266.4100036621094,277.79998779296875,74850,2021-11-01
2021-11-08,280.72943115234375,292.3500061035156,304.79998779296875,271.7699890136719,286.6000061035156,295350,2021-11-08
2021-11-15,289.7270202636719,301.7200012207031,339.9800109863281,290.2099914550781,293.6000061035156,692230,2021-11-15
2021-11-22,270.31072998046875,281.5,308.04998779296875,279.5899963378906,307.79998779296875,167435,2021-11-22
2021-11-29,290.95611572265625,303.0,324.0,270.5299987792969,291.6000061035156,195765,2021-11-29
2021-12-06,314.4054870605469,327.4200134277344,350.2699890136719,288.4700012207031,304.20001220703125,577990,2021-12-06
2021-12-13,328.23309326171875,341.82000732421875,359.79998779296875,329.6000061035156,336.0,247840,2021-12-13
2021-12-20,312.85943603515625,325.80999755859375,344.0,315.2099914550781,341.79998779296875,130155,2021-12-20
2021-12-27,321.7033386230469,335.0199890136719,344.0,315.6600036621094,325.80999755859375,118505,2021-12-27
2022-01-03,309.21044921875,322.010009765625,341.44000244140625,313.79998779296875,339.6000061035156,63255,2022-01-03
2022-01-10,323.2685852050781,336.6499938964844,359.6000061035156,320.7200012207031,329.95001220703125,242340,2022-01-10
2022-01-17,343.837158203125,358.07000732421875,380.0,340.95001220703125,342.79998779296875,339740,2022-01-17
2022-01-24,327.0807800292969,340.6199951171875,362.489990234375,333.4800109863281,354.0,169840,2022-01-24
2022-01-31,371.7132568359375,387.1000061035156,404.9599914550781,342.239990234375,342.239990234375,646325,2022-01-31
2022-02-07,343.16497802734375,357.3699951171875,400.0,353.0400085449219,394.8399963378906,150240,2022-02-07
2022-02-14,311.1694030761719,324.04998779296875,356.6000061035156,302.239990234375,350.0,187225,2022-02-14
2022-02-21,305.97442626953125,318.6400146484375,349.8900146484375,294.05999755859375,329.79998779296875,229430,2022-02-21
2022-02-28,305.1006164550781,317.7300109863281,335.0,309.95001220703125,325.6000061035156,89050,2022-02-28
2022-03-07,313.5316162109375,326.510009765625,334.0,297.82000732421875,319.6000061035156,92435,2022-03-07
2022-03-14,331.9588317871094,345.70001220703125,379.6000061035156,324.79998779296875,331.6000061035156,63225,2022-03-14
2022-03-21,327.8489685058594,341.4200134277344,372.0,340.0,345.75,84885,2022-03-21
2022-03-28,334.79156494140625,348.6499938964844,355.0,317.3900146484375,337.30999755859375,94205,2022-03-28
2022-04-04,336.33758544921875,350.260009765625,359.0,347.5,353.0,47270,2022-04-04
2022-04-11,326.69671630859375,340.2200012207031,354.79998779296875,331.989990234375,347.0,28445,2022-04-11
2022-04-18,339.122314453125,353.1600036621094,408.260009765625,321.30999755859375,346.0,208715,2022-04-18
2022-04-25,332.9767150878906,346.760009765625,356.0,336.0199890136719,356.0,118940,2022-04-25
2022-05-02,318.77459716796875,331.9700012207031,350.989990234375,315.010009765625,349.95001220703125,110420,2022-05-02
2022-05-09,313.9061279296875,326.8999938964844,334.6000061035156,308.0,322.20001220703125,144475,2022-05-09
2022-05-16,328.7707824707031,342.3800048828125,378.0899963378906,309.1199951171875,335.6000061035156,386025,2022-05-16
2022-05-23,312.7538146972656,325.70001220703125,349.0,311.0,349.0,80535,2022-05-23
2022-05-30,323.4510498046875,336.8399963378906,349.4200134277344,324.3999938964844,324.3999938964844,80715,2022-05-30
2022-06-06,312.0816650390625,325.0,349.6099853515625,310.0,343.57000732421875,286065,2022-06-06
2022-06-13,307.6356506347656,320.3699951171875,327.6099853515625,307.1099853515625,324.0,141805,2022-06-13
2022-06-20,314.3094482421875,327.32000732421875,328.0,307.0,323.79998779296875,130185,2022-06-20
2022-06-27,324.6225280761719,338.05999755859375,359.79998779296875,329.0799865722656,333.20001220703125,80825,2022-06-27
2022-07-04,329.9135437011719,343.57000732421875,345.20001220703125,328.3999938964844,341.6000061035156,37880,2022-07-04
2022-07-11,321.62652587890625,334.94000244140625,349.7300109863281,331.2099914550781,345.20001220703125,54300,2022-07-11
2022-07-18,345.4983825683594,359.79998779296875,367.79998779296875,335.0,341.0,97325,2022-07-18
2022-07-25,329.9016418457031,338.79998779296875,371.9800109863281,328.0,366.989990234375,87810,2022-07-25
2022-08-01,334.8482360839844,343.8800048828125,350.20001220703125,328.0,344.0,200360,2022-08-01
2022-08-08,339.55133056640625,348.7099914550781,359.79998779296875,332.2099914550781,340.20001220703125,72245,2022-08-08
2022-08-15,331.6056823730469,340.54998779296875,371.8999938964844,338.07000732421875,348.7099914550781,233430,2022-08-15
2022-08-22,337.25335693359375,346.3500061035156,364.25,331.3800048828125,342.19000244140625,466802,2022-08-22
2022-08-29,309.0637512207031,317.3999938964844,344.8999938964844,296.3500061035156,339.0,311528,2022-08-29
2022-09-05,315.8798522949219,324.3999938964844,340.0,311.70001220703125,322.0,328744,2022-09-05
2022-09-12,296.2104187011719,304.20001220703125,339.75,299.6000061035156,331.8999938964844,231947,2022-09-12
2022-09-19,299.3263244628906,307.3999938964844,326.0,300.1000061035156,311.95001220703125,144576,2022-09-19
2022-09-26,292.16937255859375,300.04998779296875,313.3500061035156,296.5,307.3999938964844,265595,2022-09-26
2022-10-03,285.35321044921875,293.04998779296875,306.0,290.6000061035156,300.04998779296875,215033,2022-10-03
2022-10-10,297.1841735839844,305.20001220703125,319.8500061035156,280.0,291.0,364848,2022-10-10
2022-10-17,291.731201171875,299.6000061035156,312.29998779296875,294.04998779296875,305.20001220703125,136992,2022-10-17
2022-10-24,287.93365478515625,295.70001220703125,306.0,292.20001220703125,294.1000061035156,41656,2022-10-24
2022-10-31,356.338623046875,365.95001220703125,384.3999938964844,293.6000061035156,301.54998779296875,882258,2022-10-31
2022-11-07,343.7773742675781,353.04998779296875,367.45001220703125,311.8500061035156,361.5,3162895,2022-11-07
2022-11-14,335.40325927734375,344.45001220703125,356.5,340.04998779296875,356.5,240295,2022-11-14
2022-11-21,339.46844482421875,346.1000061035156,358.0,327.0,349.75,276172,2022-11-21
2022-11-28,357.61395263671875,364.6000061035156,371.5,344.70001220703125,346.1000061035156,792426,2022-11-28
2022-12-05,350.06146240234375,356.8999938964844,379.95001220703125,351.95001220703125,374.0,238766,2022-12-05
2022-12-12,347.0208435058594,353.79998779296875,367.8999938964844,345.0,362.3999938964844,212795,2022-12-12
2022-12-19,312.6424560546875,318.75,360.8500061035156,315.0,360.8500061035156,269114,2022-12-19
2022-12-26,340.1549987792969,346.79998779296875,361.25,328.0,328.0,259050,2022-12-26
2023-01-02,338.04620361328125,344.6499938964844,355.0,343.04998779296875,352.0,155123,2023-01-02
2023-01-09,332.994873046875,339.5,347.8999938964844,337.0,347.8999938964844,57458,2023-01-09
2023-01-16,324.21636962890625,330.54998779296875,363.6000061035156,327.3999938964844,341.0,356834,2023-01-16
2023-01-23,309.8470764160156,315.8999938964844,340.3999938964844,313.0,334.45001220703125,145002,2023-01-23
2023-01-30,299.5482482910156,305.3999938964844,336.1000061035156,299.75,325.0,186926,2023-01-30
2023-02-06,307.44403076171875,313.45001220703125,323.0,299.6000061035156,307.3999938964844,193982,2023-02-06
2023-02-13,337.0653381347656,343.6499938964844,352.29998779296875,308.0,313.3999938964844,363891,2023-02-13
2023-02-20,327.01177978515625,333.3999938964844,351.0,327.6000061035156,349.70001220703125,215433,2023-02-20
2023-02-27,323.6769104003906,330.0,339.79998779296875,322.54998779296875,337.8500061035156,170333,2023-02-27
2023-03-06,341.2829895019531,347.95001220703125,359.0,328.20001220703125,331.0,188017,2023-03-06
2023-03-13,340.1549987792969,346.79998779296875,353.1499938964844,336.25,347.3500061035156,157431,2023-03-13
2023-03-20,328.58111572265625,335.0,347.8999938964844,331.20001220703125,343.8999938964844,147244,2023-03-20
2023-03-27,325.78570556640625,332.1499938964844,350.20001220703125,329.8999938964844,339.0,147842,2023-03-27
2023-04-03,333.779541015625,340.29998779296875,347.0,333.8999938964844,335.0,183084,2023-04-03
2023-04-10,343.0975341796875,349.79998779296875,361.6000061035156,340.79998779296875,346.70001220703125,156957,2023-04-10
2023-04-17,342.6561584472656,349.3500061035156,362.0,337.0,355.20001220703125,2462290,2023-04-17
2023-04-24,351.9741516113281,358.8500061035156,383.29998779296875,346.0,354.0,1313404,2023-04-24
2023-05-01,352.807861328125,359.70001220703125,371.70001220703125,341.0,358.8500061035156,350549,2023-05-01
2023-05-08,329.3657531738281,335.79998779296875,382.8999938964844,333.20001220703125,362.3999938964844,627429,2023-05-08
2023-05-15,316.6639099121094,322.8500061035156,343.3999938964844,320.04998779296875,338.79998779296875,305430,2023-05-15
2023-05-22,321.8133239746094,328.1000061035156,335.0,304.0,325.1499938964844,511772,2023-05-22
2023-05-29,324.5106506347656,330.8500061035156,332.20001220703125,320.1000061035156,332.20001220703125,276534,2023-05-29
2023-06-05,331.2784118652344,337.75,354.5,331.29998779296875,334.8999938964844,386178,2023-06-05
2023-06-12,353.7396545410156,360.6499938964844,370.3999938964844,337.29998779296875,341.6499938964844,458585,2023-06-12
2023-06-19,345.2554016113281,352.0,364.0,342.1000061035156,360.95001220703125,288104,2023-06-19
2023-06-26,331.67071533203125,338.1499938964844,361.1499938964844,331.79998779296875,355.0,530292,2023-06-26
2023-07-03,347.8055725097656,354.6000061035156,356.75,340.5,340.5,359576,2023-07-03
2023-07-10,331.81787109375,338.29998779296875,358.5,336.0,352.0,258447,2023-07-10
2023-07-17,339.2232360839844,345.8500061035156,355.0,337.0,344.70001220703125,273765,2023-07-17
2023-07-24,318.1351623535156,324.3500061035156,363.1499938964844,321.5,344.95001220703125,570777,2023-07-24
2023-07-31,318.2718811035156,322.04998779296875,330.8999938964844,319.0,325.0,373955,2023-07-31
2023-08-07,318.4695739746094,322.25,327.3500061035156,318.8500061035156,326.0,278928,2023-08-07
2023-08-14,315.2082824707031,318.95001220703125,326.5,316.3500061035156,326.5,283656,2023-08-14
2023-08-21,315.6036071777344,319.3500061035156,336.8500061035156,317.1000061035156,318.95001220703125,337243,2023-08-21
2023-08-28,318.51898193359375,322.29998779296875,327.0,315.95001220703125,322.3999938964844,404622,2023-08-28
2023-09-04,381.9658203125,386.5,422.8999938964844,323.20001220703125,324.0,2245248,2023-09-04
2023-09-11,443.38671875,448.6499938964844,485.0,388.0,392.0,4683902,2023-09-11
2023-09-18,435.77703857421875,440.95001220703125,467.04998779296875,424.5,445.54998779296875,388686,2023-09-18
2023-09-25,445.5115051269531,450.79998779296875,463.0,431.75,443.8500061035156,281849,2023-09-25
2023-10-02,478.22320556640625,483.8999938964844,495.3500061035156,445.20001220703125,450.79998779296875,651966,2023-10-02
2023-10-09,579.7183837890625,586.5999755859375,596.5999755859375,464.70001220703125,481.79998779296875,1648688,2023-10-09
2023-10-16,592.9118041992188,599.9500122070312,629.9000244140625,572.0499877929688,593.75,1086681,2023-10-16
2023-10-23,619.8914794921875,627.25,645.4000244140625,532.7000122070312,596.0,978493,2023-10-23
2023-10-30,577.9888305664062,584.8499755859375,653.2999877929688,575.25,629.8499755859375,764050,2023-10-30
2023-11-06,572.6522827148438,579.4500122070312,607.0999755859375,570.3499755859375,580.0,452649,2023-11-06
2023-11-13,605.4628295898438,612.6500244140625,666.0,585.6500244140625,595.0,1324499,2023-11-13
2023-11-20,611.6075439453125,617.25,645.9500122070312,606.25,618.7999877929688,492850,2023-11-20
2023-11-27,566.4739379882812,571.7000122070312,625.0,565.2000122070312,617.25,1167906,2023-11-27
2023-12-04,554.9303588867188,560.0499877929688,583.7999877929688,543.5499877929688,576.0,390982,2023-12-04
2023-12-11,556.6148681640625,561.75,586.9500122070312,558.2999877929688,569.9500122070312,234669,2023-12-11
2023-12-18,554.3854370117188,559.5,578.2000122070312,523.9500122070312,558.2999877929688,276377,2023-12-18
2023-12-25,546.1613159179688,551.2000122070312,561.0,521.5499877929688,559.5,265445,2023-12-25
2024-01-01,558.9929809570312,564.1500244140625,582.4000244140625,501.25,559.0,2857451,2024-01-01
2024-01-08,586.8855590820312,592.2999877929688,600.0,539.5999755859375,564.9000244140625,576449,2024-01-08
2024-01-15,601.7484741210938,607.2999877929688,620.0,556.4500122070312,592.2999877929688,738306,2024-01-15
2024-01-22,558.0516357421875,563.2000122070312,607.2999877929688,549.5,607.2999877929688,240973,2024-01-22
2024-01-29,579.4046020507812,584.75,614.8499755859375,544.2000122070312,565.9500122070312,727044,2024-01-29
2024-02-05,533.5278930664062,538.4500122070312,603.0,526.2000122070312,591.25,676911,2024-02-05
2024-02-12,554.23681640625,559.3499755859375,582.0,528.6500244140625,538.4500122070312,304550,2024-02-12
2024-02-19,529.8616943359375,534.75,563.7000122070312,530.7000122070312,555.0499877929688,250507,2024-02-19
2024-02-26,516.3860473632812,521.1500244140625,539.9000244140625,504.0,537.5,449572,2024-02-26
2024-03-04,501.3744812011719,506.0,526.0,492.0,518.1500244140625,217820,2024-03-04
2024-03-11,467.9330139160156,472.25,510.70001220703125,441.04998779296875,507.0,593107,2024-03-11
2024-03-18,474.2249755859375,478.6000061035156,485.8999938964844,450.1000061035156,470.5,331335,2024-03-18
2024-03-25,469.072509765625,473.3999938964844,488.3500061035156,460.0,478.6000061035156,409326,2024-03-25
2024-04-01,490.7227783203125,495.25,508.8999938964844,477.3999938964844,479.75,206039,2024-04-01
2024-04-08,471.1037902832031,475.45001220703125,499.1499938964844,464.8500061035156,499.1499938964844,245448,2024-04-08
2024-04-15,457.62811279296875,461.8500061035156,473.75,455.0,465.0,141675,2024-04-15
2024-04-22,476.6525573730469,481.04998779296875,487.5,454.54998779296875,464.1000061035156,197012,2024-04-22
2024-04-29,436.62188720703125,440.6499938964844,485.20001220703125,429.0,485.0,437042,2024-04-29
2024-05-06,435.38330078125,439.3999938964844,445.0,428.04998779296875,445.0,197644,2024-05-06
2024-05-13,418.5386962890625,422.3999938964844,463.70001220703125,420.0,442.8999938964844,339730,2024-05-13
2024-05-20,433.35205078125,437.3500061035156,455.95001220703125,421.8999938964844,425.04998779296875,265269,2024-05-20
2024-05-27,409.47235107421875,413.25,451.5,411.0,437.3500061035156,270909,2024-05-27
2024-06-03,437.26593017578125,441.29998779296875,455.1499938964844,394.70001220703125,425.0,382822,2024-06-03
2024-06-10,518.8135986328125,523.5999755859375,537.9000244140625,447.6499938964844,447.70001220703125,1279695,2024-06-10
2024-06-17,534.3701171875,539.2999877929688,566.0,519.0,523.5999755859375,439705,2024-06-17
2024-06-24,545.26953125,550.2999877929688,560.0,529.0999755859375,539.2999877929688,558037,2024-06-24
2024-07-01,533.3297119140625,538.25,569.8499755859375,532.0499877929688,553.0,305891,2024-07-01
2024-07-08,504.29754638671875,508.95001220703125,545.0,507.29998779296875,538.2000122070312,382659,2024-07-08
2024-07-15,505.8333740234375,510.5,539.7000122070312,500.1000061035156,516.3499755859375,274645,2024-07-15
2024-07-22,552.478759765625,554.2000122070312,568.25,483.0,503.0,670514,2024-07-22
2024-07-29,583.5818481445312,585.4000244140625,597.9500122070312,549.5499877929688,554.3499755859375,1534329,2024-07-29
2024-08-05,558.0613403320312,559.7999877929688,604.5,547.4000244140625,573.0,1351572,2024-08-05
2024-08-12,559.805908203125,561.5499877929688,568.0,535.0,555.9000244140625,345660,2024-08-12
2024-08-19,591.3576049804688,593.2000122070312,598.1500244140625,559.6500244140625,561.9000244140625,546627,2024-08-19
2024-08-26,545.2512817382812,546.9500122070312,620.7999877929688,542.0,593.0,1632300,2024-08-26
2024-09-02,529.8990478515625,531.5499877929688,558.0,527.3499755859375,545.0,738688,2024-09-02
2024-09-09,539.2200317382812,540.9000244140625,547.5,518.7999877929688,526.5,458408,2024-09-09
2024-09-16,545.799560546875,547.5,565.0,526.5499877929688,546.0,497774,2024-09-16
2024-09-23,509.8116455078125,511.3999938964844,547.9000244140625,508.0,547.5,432485,2024-09-23
2024-09-30,510.60919189453125,512.2000122070312,529.4000244140625,500.0,513.4500122070312,172965,2024-09-30
2024-10-07,518.6840209960938,520.2999877929688,525.4500122070312,494.3500061035156,513.5,251561,2024-10-07
2024-10-14,510.8085632324219,512.4000244140625,540.6500244140625,505.04998779296875,523.7000122070312,417457,2024-10-14
2024-10-21,474.5216064453125,476.0,516.0,468.0,516.0,208535,2024-10-21
2024-10-28,561.8494873046875,563.5999755859375,572.0,469.0,476.0,466013,2024-10-28
2024-11-04,530.4473266601562,532.0999755859375,563.9500122070312,529.3499755859375,551.5,351465,2024-11-04
2024-11-11,502.6838684082031,504.25,539.0,489.54998779296875,532.2999877929688,356936,2024-11-11
2024-11-18,512.6500244140625,512.6500244140625,528.9000244140625,492.8999938964844,504.25,431106,2024-11-18
2024-11-25,555.2000122070312,555.2000122070312,562.0,508.6000061035156,515.0499877929688,608903,2024-11-25
2024-12-02,545.0,545.0,564.9500122070312,532.5499877929688,550.0,494929,2024-12-02
2024-12-09,611.0499877929688,611.0499877929688,620.0,545.0499877929688,550.4500122070312,1410921,2024-12-09
2024-12-16,585.9500122070312,585.9500122070312,659.0,582.0999755859375,625.0,2438135,2024-12-16
2024-12-23,561.4500122070312,561.4500122070312,594.5999755859375,527.3499755859375,590.7000122070312,886170,2024-12-23
2024-12-30,606.5499877929688,606.5499877929688,619.9500122070312,555.2999877929688,561.5499877929688,463029,2024-12-30
2025-01-06,564.6500244140625,564.6500244140625,610.9000244140625,556.0,601.0499877929688,410470,2025-01-06
2025-01-13,529.9000244140625,529.9000244140625,559.9000244140625,514.9500122070312,551.0,403287,2025-01-13
2025-01-20,505.0,505.0,541.5999755859375,501.8999938964844,530.9500122070312,340754,2025-01-20
2025-01-27,498.1000061035156,498.1000061035156,506.8999938964844,471.1000061035156,506.79998779296875,648906,2025-01-27
2025-02-03,488.29998779296875,488.29998779296875,504.0,484.0,486.0,272122,2025-02-03
2025-02-10,460.04998779296875,460.04998779296875,485.75,442.0,479.95001220703125,583682,2025-02-10
2025-02-17,439.6499938964844,439.6499938964844,464.29998779296875,426.0,453.79998779296875,528016,2025-02-17
2025-02-24,425.79998779296875,425.79998779296875,448.0,406.8500061035156,439.6499938964844,283588,2025-02-24
2025-03-03,448.3500061035156,448.3500061035156,454.3999938964844,414.3500061035156,424.0,552970,2025-03-03
2025-03-10,450.8500061035156,450.8500061035156,462.1499938964844,440.0,452.8500061035156,345360,2025-03-10
2025-03-17,457.6000061035156,457.6000061035156,464.04998779296875,432.5,450.79998779296875,358845,2025-03-17
2025-03-24,436.0,436.0,466.0,413.1000061035156,459.5,497583,2025-03-24
2025-03-31,400.79998779296875,400.79998779296875,436.29998779296875,398.29998779296875,436.0,304800,2025-03-31
2025-04-07,400.29998779296875,400.29998779296875,406.6499938964844,336.0,336.0,580749,2025-04-07
2025-04-14,409.8500061035156,409.8500061035156,416.70001220703125,396.79998779296875,400.29998779296875,169316,2025-04-14
2025-04-21,390.1000061035156,390.1000061035156,424.20001220703125,381.75,412.0,667070,2025-04-21
2025-04-28,369.3999938964844,369.3999938964844,391.0,368.29998779296875,391.0,179708,2025-04-28
2025-05-05,397.70001220703125,397.70001220703125,425.1499938964844,365.54998779296875,370.0,1188390,2025-05-05
2025-05-12,435.1499938964844,435.1499938964844,449.95001220703125,405.54998779296875,414.3999938964844,630654,2025-05-12
2025-05-19,413.1499938964844,413.1499938964844,441.0,407.95001220703125,440.0,604342,2025-05-19
2025-05-26,438.75,438.75,443.95001220703125,408.0,415.0,588326,2025-05-26
2025-06-02,423.0,423.0,438.45001220703125,417.1000061035156,436.8999938964844,687647,2025-06-02
2025-06-09,414.95001220703125,414.95001220703125,431.8999938964844,408.20001220703125,423.0,785424,2025-06-09
2025-06-16,393.95001220703125,393.95001220703125,422.8500061035156,391.20001220703125,417.29998779296875,402739,2025-06-16
2025-06-23,400.95001220703125,400.95001220703125,411.5,387.75,390.0,591462,2025-06-23
2025-06-30,402.6000061035156,402.6000061035156,412.20001220703125,393.04998779296875,400.54998779296875,441695,2025-06-30
2025-07-07,388.54998779296875,388.54998779296875,433.8999938964844,386.1000061035156,400.0,1625693,2025-07-07
2025-07-14,387.79998779296875,387.79998779296875,392.0,384.70001220703125,390.45001220703125,141211,2025-07-14
