Date,Adj Close_SUBROS.NS,Close_SUBROS.NS,High_SUBROS.NS,Low_SUBROS.NS,Open_SUBROS.NS,Volume_SUBROS.NS,Date
2021-01-25,339.6330261230469,342.79998779296875,356.6000061035156,319.0,334.95001220703125,271909,2021-01-25
2021-02-01,332.004150390625,335.1000061035156,345.3500061035156,330.79998779296875,344.54998779296875,379778,2021-02-01
2021-02-08,316.44921875,319.3999938964844,340.04998779296875,317.8500061035156,336.79998779296875,306144,2021-02-08
2021-02-15,327.6943664550781,330.75,348.1499938964844,317.1000061035156,321.0,470435,2021-02-15
2021-02-22,331.7564697265625,334.8500061035156,339.5,316.0,332.0,260300,2021-02-22
2021-03-01,321.8488464355469,324.8500061035156,358.0,319.20001220703125,336.54998779296875,499484,2021-03-01
2021-03-08,320.1150207519531,323.1000061035156,338.8999938964844,310.25,326.8999938964844,355275,2021-03-08
2021-03-15,304.56005859375,307.3999938964844,327.0,291.6499938964844,326.1000061035156,243646,2021-03-15
2021-03-22,304.2132873535156,307.04998779296875,316.0,299.29998779296875,306.95001220703125,124847,2021-03-22
2021-03-29,322.0469665527344,325.04998779296875,328.3500061035156,306.0,307.04998779296875,257487,2021-03-29
2021-04-05,313.2787780761719,316.20001220703125,326.0,311.8999938964844,326.0,111802,2021-04-05
2021-04-12,299.1108703613281,301.8999938964844,314.25,292.0,310.0,111901,2021-04-12
2021-04-19,292.07647705078125,294.79998779296875,300.0,287.54998779296875,299.79998779296875,71161,2021-04-19
2021-04-26,297.1789245605469,299.95001220703125,319.95001220703125,292.25,305.95001220703125,158745,2021-04-26
2021-05-03,297.2284240722656,300.0,311.3500061035156,288.0,288.0,94348,2021-05-03
2021-05-10,303.37115478515625,306.20001220703125,322.0,298.1000061035156,306.8500061035156,163580,2021-05-10
2021-05-17,306.244384765625,309.1000061035156,319.8999938964844,302.0,307.75,130997,2021-05-17
2021-05-24,318.4306945800781,321.3999938964844,339.8500061035156,308.1000061035156,309.95001220703125,343608,2021-05-24
2021-05-31,336.21490478515625,339.3500061035156,349.0,321.0,332.0,284703,2021-05-31
2021-06-07,324.52392578125,327.54998779296875,347.79998779296875,321.0,341.04998779296875,357585,2021-06-07
2021-06-14,303.9161071777344,306.75,330.8999938964844,301.04998779296875,329.95001220703125,362793,2021-06-14
2021-06-21,300.2998046875,303.1000061035156,316.0,301.04998779296875,307.0,604402,2021-06-21
2021-06-28,310.504638671875,313.3999938964844,321.20001220703125,303.04998779296875,304.5,1240707,2021-06-28
2021-07-05,313.1796875,316.1000061035156,336.29998779296875,310.79998779296875,316.79998779296875,531628,2021-07-05
2021-07-12,330.0226745605469,333.1000061035156,342.0,315.0,316.1000061035156,501880,2021-07-12
2021-07-19,316.1024169921875,319.04998779296875,334.0,314.0,334.0,135440,2021-07-19
2021-07-26,323.8798828125,326.8999938964844,335.79998779296875,314.54998779296875,320.6499938964844,423547,2021-07-26
2021-08-02,323.43408203125,326.45001220703125,364.8999938964844,318.0,329.0,2136145,2021-08-02
2021-08-09,318.67840576171875,321.6499938964844,331.3500061035156,293.95001220703125,329.0,280269,2021-08-09
2021-08-16,309.31573486328125,312.20001220703125,331.0,306.0,329.95001220703125,193750,2021-08-16
2021-08-23,308.91943359375,311.79998779296875,318.8500061035156,295.0,313.79998779296875,133177,2021-08-23
2021-08-30,306.8388366699219,309.70001220703125,322.79998779296875,309.0,316.0,109419,2021-08-30
2021-09-06,307.0369567871094,309.8999938964844,314.0,300.5,308.0,128822,2021-09-06
2021-09-13,308.17938232421875,310.3500061035156,315.79998779296875,305.5,315.0,109646,2021-09-13
2021-09-20,322.77655029296875,325.04998779296875,333.0,299.5,310.0,421469,2021-09-20
2021-09-27,330.6213073730469,332.95001220703125,354.1499938964844,320.29998779296875,326.70001220703125,527780,2021-09-27
2021-10-04,361.5037841796875,364.04998779296875,372.0,321.3500061035156,332.8999938964844,438191,2021-10-04
2021-10-11,359.1205749511719,361.6499938964844,392.95001220703125,345.0,365.0,752762,2021-10-11
2021-10-18,381.46319580078125,384.1499938964844,390.0,327.1000061035156,364.75,1003276,2021-10-18
2021-10-25,358.62408447265625,361.1499938964844,430.0,346.0,396.0,1002699,2021-10-25
2021-11-01,378.13665771484375,380.79998779296875,385.8999938964844,354.04998779296875,362.0,210625,2021-11-01
2021-11-08,358.5247497558594,361.04998779296875,393.0,355.25,382.75,173930,2021-11-08
2021-11-15,369.29888916015625,371.8999938964844,395.0,353.45001220703125,361.0,199251,2021-11-15
2021-11-22,334.24578857421875,336.6000061035156,383.0,332.5,373.79998779296875,123178,2021-11-22
2021-11-29,346.3108215332031,348.75,359.0,315.1000061035156,326.0,119411,2021-11-29
2021-12-06,355.1982116699219,357.70001220703125,365.0,340.1499938964844,348.75,75426,2021-12-06
2021-12-13,371.93035888671875,374.54998779296875,411.8999938964844,355.0,359.5,1046313,2021-12-13
2021-12-20,361.2059326171875,363.75,376.70001220703125,355.95001220703125,368.0,145889,2021-12-20
2021-12-27,373.171630859375,375.79998779296875,378.95001220703125,355.0,363.75,61506,2021-12-27
2022-01-03,388.1163635253906,390.8500061035156,410.0,360.8500061035156,377.70001220703125,854472,2022-01-03
2022-01-10,378.5835266113281,381.25,392.54998779296875,371.45001220703125,385.3999938964844,449828,2022-01-10
2022-01-17,359.26953125,361.79998779296875,389.3999938964844,355.0,381.25,106070,2022-01-17
2022-01-24,367.5611267089844,370.1499938964844,382.1000061035156,341.29998779296875,358.5,150228,2022-01-24
2022-01-31,358.7234191894531,361.25,383.0,358.0,379.0,200890,2022-01-31
2022-02-07,335.8842468261719,338.25,368.3500061035156,337.1000061035156,363.0,66816,2022-02-07
2022-02-14,340.7003173828125,343.1000061035156,346.1000061035156,320.0,330.1000061035156,707966,2022-02-14
2022-02-21,339.01220703125,341.3999938964844,369.0,330.0,343.1000061035156,301488,2022-02-21
2022-02-28,332.4087219238281,334.75,352.5,325.1499938964844,340.0,69261,2022-02-28
2022-03-07,341.4947204589844,343.8999938964844,364.79998779296875,308.3999938964844,330.0,92809,2022-03-07
2022-03-14,339.5086975097656,341.8999938964844,348.8999938964844,330.04998779296875,343.8999938964844,130886,2022-03-14
2022-03-21,324.6632995605469,326.95001220703125,347.3999938964844,324.0,342.45001220703125,52569,2022-03-21
2022-03-28,348.6940002441406,351.1499938964844,359.8999938964844,319.1499938964844,328.6000061035156,259510,2022-03-28
2022-04-04,342.9346008300781,345.3500061035156,353.0,341.0,351.0,93385,2022-04-04
2022-04-11,338.0688781738281,340.45001220703125,352.04998779296875,334.6000061035156,345.3500061035156,60880,2022-04-11
2022-04-18,349.3891296386719,351.8500061035156,357.20001220703125,321.0,331.0,155076,2022-04-18
2022-04-25,332.6073303222656,334.95001220703125,357.29998779296875,331.6000061035156,345.0,123495,2022-04-25
2022-05-02,328.0891418457031,330.3999938964844,339.3999938964844,321.95001220703125,334.8999938964844,45770,2022-05-02
2022-05-09,300.7814636230469,302.8999938964844,331.95001220703125,293.8500061035156,331.95001220703125,130869,2022-05-09
2022-05-16,296.2633056640625,298.3500061035156,319.54998779296875,291.95001220703125,304.45001220703125,74469,2022-05-16
2022-05-23,291.7947998046875,293.8500061035156,305.0,275.29998779296875,299.8500061035156,144968,2022-05-23
2022-05-30,301.6752014160156,303.79998779296875,317.8999938964844,294.75,297.0,42985,2022-05-30
2022-06-06,287.9220886230469,289.95001220703125,305.3999938964844,288.1499938964844,303.95001220703125,31489,2022-06-06
2022-06-13,281.91436767578125,283.8999938964844,292.0,271.8500061035156,285.1000061035156,68686,2022-06-13
2022-06-20,317.3150329589844,319.54998779296875,336.75,275.5,283.8999938964844,231051,2022-06-20
2022-06-27,301.1786804199219,303.29998779296875,324.0,294.1499938964844,319.5,78779,2022-06-27
2022-07-04,310.95977783203125,313.1499938964844,322.04998779296875,299.6499938964844,303.54998779296875,395233,2022-07-04
2022-07-11,310.95977783203125,313.1499938964844,327.79998779296875,306.70001220703125,313.79998779296875,165528,2022-07-11
2022-07-18,315.87518310546875,318.1000061035156,324.0,313.70001220703125,315.04998779296875,97608,2022-07-18
2022-07-25,338.91290283203125,341.29998779296875,342.0,314.3999938964844,315.0,204126,2022-07-25
2022-08-01,328.3355407714844,329.95001220703125,342.75,323.20001220703125,338.0,112588,2022-08-01
2022-08-08,328.23602294921875,329.8500061035156,355.20001220703125,310.8500061035156,330.0,261720,2022-08-08
2022-08-15,322.3648986816406,323.95001220703125,332.3500061035156,323.0,329.8500061035156,44893,2022-08-15
2022-08-22,326.0467529296875,327.6499938964844,332.04998779296875,322.6499938964844,325.6000061035156,102497,2022-08-22
2022-08-29,332.116943359375,333.75,343.79998779296875,319.75,320.0,198496,2022-08-29
2022-09-05,391.2760314941406,393.20001220703125,400.0,332.1499938964844,335.45001220703125,511655,2022-09-05
2022-09-12,367.0451965332031,368.8500061035156,400.95001220703125,362.0,396.8999938964844,186839,2022-09-12
2022-09-19,364.6071472167969,366.3999938964844,389.8999938964844,360.5,369.0,113902,2022-09-19
2022-09-26,362.0198974609375,363.79998779296875,382.54998779296875,345.0,366.3999938964844,90396,2022-09-26
2022-10-03,383.9122314453125,385.79998779296875,389.0,362.0,365.6499938964844,116135,2022-10-03
2022-10-10,360.6764831542969,362.45001220703125,385.79998779296875,360.20001220703125,385.79998779296875,246914,2022-10-10
2022-10-17,334.3559265136719,336.0,368.0,333.04998779296875,364.29998779296875,66616,2022-10-17
2022-10-24,326.24578857421875,327.8500061035156,341.95001220703125,322.95001220703125,336.1499938964844,53922,2022-10-24
2022-10-31,326.14630126953125,327.75,336.0,326.1499938964844,329.5,180498,2022-10-31
2022-11-07,317.48883056640625,319.04998779296875,352.1000061035156,312.8999938964844,330.0,152720,2022-11-07
2022-11-14,291.06878662109375,292.5,327.1499938964844,290.5,315.25,342458,2022-11-14
2022-11-21,293.2580261230469,294.70001220703125,302.0,284.79998779296875,294.0,129273,2022-11-21
2022-11-28,306.4432067871094,307.95001220703125,314.0,290.0,294.8999938964844,101486,2022-11-28
2022-12-05,310.7718811035156,312.29998779296875,318.95001220703125,305.3999938964844,312.79998779296875,92814,2022-12-05
2022-12-12,325.5491943359375,327.1499938964844,334.6000061035156,305.5,313.8999938964844,157404,2022-12-12
2022-12-19,290.96923828125,292.3999938964844,328.79998779296875,288.25,328.79998779296875,99922,2022-12-19
2022-12-26,297.7857360839844,299.25,316.3500061035156,282.54998779296875,285.04998779296875,98119,2022-12-26
2023-01-02,308.0850830078125,309.6000061035156,312.70001220703125,296.6000061035156,298.0,73120,2023-01-02
2023-01-09,314.10546875,315.6499938964844,318.95001220703125,303.0,306.0,73200,2023-01-09
2023-01-16,303.6568603515625,305.1499938964844,317.25,304.04998779296875,316.1000061035156,86747,2023-01-16
2023-01-23,292.41217041015625,293.8500061035156,315.0,287.70001220703125,306.70001220703125,115154,2023-01-23
2023-01-30,293.7555847167969,295.20001220703125,306.3999938964844,285.1000061035156,294.04998779296875,68285,2023-01-30
2023-02-06,288.6805114746094,290.1000061035156,298.1499938964844,287.6000061035156,295.20001220703125,46920,2023-02-06
2023-02-13,292.41217041015625,293.8500061035156,296.45001220703125,283.1499938964844,290.25,49377,2023-02-13
2023-02-20,285.74493408203125,287.1499938964844,294.3999938964844,283.1000061035156,290.25,29756,2023-02-20
2023-02-27,296.24334716796875,297.70001220703125,303.8999938964844,271.04998779296875,287.1499938964844,59821,2023-02-27
2023-03-06,295.99456787109375,297.45001220703125,304.0,289.6000061035156,293.0,60605,2023-03-06
2023-03-13,298.4823303222656,299.95001220703125,309.45001220703125,286.5,298.95001220703125,106379,2023-03-13
2023-03-20,298.5320739746094,300.0,302.70001220703125,295.5,300.0,36514,2023-03-20
2023-03-27,298.5818176269531,300.04998779296875,307.0,298.1000061035156,300.1000061035156,50608,2023-03-27
2023-04-03,301.9154052734375,303.3999938964844,304.79998779296875,296.0,298.1000061035156,20543,2023-04-03
2023-04-10,298.4823303222656,299.95001220703125,303.3999938964844,298.0,303.0,59009,2023-04-10
2023-04-17,299.82568359375,301.29998779296875,311.95001220703125,299.0,300.95001220703125,183020,2023-04-17
2023-04-24,306.6421813964844,308.1499938964844,309.29998779296875,296.54998779296875,302.95001220703125,114236,2023-04-24
2023-05-01,305.0500183105469,306.54998779296875,314.0,302.1000061035156,308.1499938964844,172380,2023-05-01
2023-05-08,321.7180480957031,323.29998779296875,340.0,307.70001220703125,309.0,252646,2023-05-08
2023-05-15,318.63323974609375,320.20001220703125,328.0,312.0,328.0,109259,2023-05-15
2023-05-22,330.2262268066406,331.8500061035156,339.54998779296875,317.3500061035156,321.45001220703125,171317,2023-05-22
2023-05-29,326.39508056640625,328.0,333.0,322.3500061035156,333.0,87956,2023-05-29
2023-06-05,347.5411071777344,349.25,360.0,331.0,331.0,230187,2023-06-05
2023-06-12,351.4717712402344,353.20001220703125,373.95001220703125,344.45001220703125,350.0,172081,2023-06-12
2023-06-19,464.7646484375,467.04998779296875,520.9000244140625,358.0,358.0,5760053,2023-06-19
2023-06-26,435.8568115234375,438.0,474.79998779296875,435.1000061035156,470.8999938964844,599783,2023-06-26
2023-07-03,457.84869384765625,460.1000061035156,487.0,425.3999938964844,450.0,1536936,2023-07-03
2023-07-10,447.99713134765625,450.20001220703125,467.8999938964844,442.1000061035156,465.20001220703125,582672,2023-07-10
2023-07-17,432.5232238769531,434.6499938964844,454.29998779296875,432.0,453.0,309027,2023-07-17
2023-07-24,415.7059020996094,417.75,437.04998779296875,411.8999938964844,434.0,409102,2023-07-24
2023-07-31,421.6765441894531,423.75,431.0,412.45001220703125,420.0,342853,2023-07-31
2023-08-07,398.7890625,400.75,431.3500061035156,398.29998779296875,428.54998779296875,435572,2023-08-07
2023-08-14,390.8282165527344,392.75,403.0,387.5,400.75,306333,2023-08-14
2023-08-21,373.16510009765625,375.0,396.0,374.1000061035156,390.0,553026,2023-08-21
2023-08-28,410.3959045410156,411.3500061035156,427.79998779296875,371.95001220703125,379.8500061035156,1114607,2023-08-28
2023-09-04,413.4388122558594,414.3999938964844,463.0,406.04998779296875,413.6000061035156,1651195,2023-09-04
2023-09-11,407.7021484375,408.6499938964844,419.5,390.70001220703125,419.5,426148,2023-09-11
2023-09-18,395.7798767089844,396.70001220703125,417.6499938964844,395.25,409.8999938964844,257697,2023-09-18
2023-09-25,388.1476135253906,389.04998779296875,408.95001220703125,387.1499938964844,399.79998779296875,277272,2023-09-25
2023-10-02,382.9097900390625,383.79998779296875,394.3999938964844,380.70001220703125,389.04998779296875,176085,2023-10-02
2023-10-09,387.0002746582031,387.8999938964844,391.29998779296875,371.1000061035156,383.29998779296875,229725,2023-10-09
2023-10-16,381.8123474121094,382.70001220703125,419.6499938964844,381.0,389.8999938964844,507893,2023-10-16
2023-10-23,375.87615966796875,376.75,382.54998779296875,350.6499938964844,380.0,242512,2023-10-23
2023-10-30,384.6058349609375,385.5,388.3999938964844,364.95001220703125,377.04998779296875,108810,2023-10-30
2023-11-06,405.6070251464844,406.54998779296875,425.0,385.95001220703125,385.95001220703125,874810,2023-11-06
2023-11-13,411.7926330566406,412.75,416.6499938964844,405.6499938964844,412.0,381967,2023-11-13
2023-11-20,428.5536804199219,429.54998779296875,437.6499938964844,400.8500061035156,417.0,1581502,2023-11-20
2023-11-27,429.950439453125,430.95001220703125,437.0,424.0,429.54998779296875,1339154,2023-11-27
2023-12-04,449.3054504394531,450.3500061035156,452.0,433.29998779296875,435.95001220703125,2187674,2023-12-04
2023-12-11,513.8553466796875,515.0499877929688,549.9000244140625,490.04998779296875,530.0,9345254,2023-12-11
2023-12-18,548.774169921875,550.0499877929688,577.4500122070312,517.0,521.4000244140625,3661472,2023-12-18
2023-12-25,540.5932006835938,541.8499755859375,572.25,537.0499877929688,550.0499877929688,1035233,2023-12-25
2024-01-01,654.4285888671875,655.9500122070312,701.0,543.7000122070312,548.0,6448496,2024-01-01
2024-01-08,658.9181518554688,660.4500122070312,677.8499755859375,637.0,660.7999877929688,1006605,2024-01-08
2024-01-15,643.5538330078125,645.0499877929688,673.6500244140625,616.4500122070312,669.4000244140625,653565,2024-01-15
2024-01-22,689.7463989257812,691.3499755859375,705.9500122070312,603.0999755859375,645.0499877929688,1162547,2024-01-22
2024-01-29,653.2811889648438,654.7999877929688,733.75,645.8499755859375,692.6500244140625,2742926,2024-01-29
2024-02-05,615.2695922851562,616.7000122070312,654.7999877929688,614.0,654.0,798482,2024-02-05
2024-02-12,613.7232055664062,615.1500244140625,632.8499755859375,563.8499755859375,615.0499877929688,637799,2024-02-12
2024-02-19,601.2022705078125,602.5999755859375,638.0,589.0499877929688,621.9500122070312,387156,2024-02-19
2024-02-26,595.26611328125,596.6500244140625,611.7000122070312,579.7000122070312,598.0499877929688,265652,2024-02-26
2024-03-04,564.088623046875,565.4000244140625,603.5,563.0,600.9500122070312,281201,2024-03-04
2024-03-11,513.5560302734375,514.75,565.2999877929688,483.04998779296875,562.0,547086,2024-03-11
2024-03-18,540.5433349609375,541.7999877929688,546.0,503.54998779296875,514.75,368154,2024-03-18
2024-03-25,514.3541870117188,515.5499877929688,544.5999755859375,510.29998779296875,541.7999877929688,373115,2024-03-25
2024-04-01,531.8135986328125,533.0499877929688,555.7999877929688,515.5,518.1500244140625,1499691,2024-04-01
2024-04-08,579.6524047851562,581.0,585.5,536.0,537.9500122070312,916958,2024-04-08
2024-04-15,580.5004272460938,581.8499755859375,598.0,524.4000244140625,562.9000244140625,1165683,2024-04-15
2024-04-22,632.9285888671875,634.4000244140625,659.0,579.0499877929688,581.0499877929688,1195808,2024-04-22
2024-04-29,615.5689086914062,617.0,647.9000244140625,613.0999755859375,643.8499755859375,351858,2024-04-29
2024-05-06,580.2509765625,581.5999755859375,624.4500122070312,573.0999755859375,620.0999755859375,286185,2024-05-06
2024-05-13,619.2603149414062,620.7000122070312,632.0,561.2000122070312,586.7999877929688,360858,2024-05-13
2024-05-20,619.409912109375,620.8499755859375,685.2999877929688,615.25,619.3499755859375,1452171,2024-05-20
2024-05-27,607.7869873046875,609.2000122070312,627.4500122070312,596.0499877929688,627.4500122070312,376834,2024-05-27
2024-06-03,605.9912109375,607.4000244140625,628.7000122070312,535.0999755859375,626.7000122070312,458500,2024-06-03
2024-06-10,631.930908203125,633.4000244140625,644.7999877929688,609.0499877929688,618.2999877929688,436932,2024-06-10
2024-06-17,668.9946899414062,670.5499877929688,688.7000122070312,628.9000244140625,633.4000244140625,931227,2024-06-17
2024-06-24,645.8484497070312,647.3499755859375,696.2000122070312,642.0,670.5499877929688,414006,2024-06-24
2024-07-01,701.319580078125,702.9500122070312,776.7999877929688,646.2000122070312,646.2000122070312,2238909,2024-07-01
2024-07-08,695.5330200195312,697.1500244140625,739.0,665.1500244140625,709.0,986721,2024-07-08
2024-07-15,694.585205078125,696.2000122070312,709.9500122070312,641.5499877929688,700.6500244140625,472826,2024-07-15
2024-07-22,702.7162475585938,704.3499755859375,718.0,629.0,689.0,410752,2024-07-22
2024-07-29,684.6083984375,686.2000122070312,724.0,676.0,707.9000244140625,258905,2024-07-29
2024-08-05,656.4239501953125,657.9500122070312,679.4500122070312,623.4500122070312,649.5499877929688,407041,2024-08-05
2024-08-12,740.2789916992188,742.0,758.5499877929688,628.0999755859375,659.25,3328621,2024-08-12
2024-08-19,748.6594848632812,750.4000244140625,787.0,720.1500244140625,750.0,1155320,2024-08-19
2024-08-26,790.8115234375,792.6500244140625,827.4000244140625,739.0,751.4500122070312,2684996,2024-08-26
2024-09-02,771.4066162109375,773.2000122070312,808.8499755859375,746.5999755859375,805.0,567671,2024-09-02
2024-09-09,779.8869018554688,781.7000122070312,806.2999877929688,734.9500122070312,773.2000122070312,787887,2024-09-09
2024-09-16,765.0999755859375,765.0999755859375,797.9500122070312,733.4000244140625,790.5499877929688,451216,2024-09-16
2024-09-23,779.3499755859375,779.3499755859375,793.5499877929688,745.0999755859375,769.5499877929688,423589,2024-09-23
2024-09-30,700.6500244140625,700.6500244140625,779.9000244140625,696.1500244140625,778.9000244140625,386956,2024-09-30
2024-10-07,680.0,680.0,720.0,643.0999755859375,720.0,354461,2024-10-07
2024-10-14,670.3499755859375,670.3499755859375,711.8499755859375,660.2000122070312,682.9000244140625,321502,2024-10-14
2024-10-21,618.5,618.5,676.9500122070312,612.0,673.75,285077,2024-10-21
2024-10-28,647.75,647.75,655.0999755859375,609.1500244140625,618.5,237121,2024-10-28
2024-11-04,658.75,658.75,725.0,630.4500122070312,647.7000122070312,466339,2024-11-04
2024-11-11,612.5499877929688,612.5499877929688,658.75,610.2999877929688,658.75,156533,2024-11-11
2024-11-18,606.2000122070312,606.2000122070312,629.75,595.0,617.7999877929688,128087,2024-11-18
2024-11-25,626.2000122070312,626.2000122070312,634.6500244140625,609.6500244140625,618.2999877929688,198683,2024-11-25
2024-12-02,638.9000244140625,638.9000244140625,675.0,624.0,625.0,406251,2024-12-02
2024-12-09,625.7000122070312,625.7000122070312,650.9000244140625,615.0499877929688,642.2999877929688,175768,2024-12-09
2024-12-16,618.0999755859375,618.0999755859375,659.4500122070312,612.0,642.6500244140625,294874,2024-12-16
2024-12-23,641.8499755859375,641.8499755859375,664.0,609.2000122070312,627.3499755859375,198135,2024-12-23
2024-12-30,676.1500244140625,676.1500244140625,680.0,616.1500244140625,652.0,377027,2024-12-30
2025-01-06,647.7999877929688,647.7999877929688,705.4500122070312,625.0,680.7999877929688,393097,2025-01-06
2025-01-13,626.6500244140625,626.6500244140625,645.2999877929688,612.0,643.5,143382,2025-01-13
2025-01-20,635.75,635.75,646.9000244140625,612.25,627.0,133558,2025-01-20
2025-01-27,649.7999877929688,649.7999877929688,659.9500122070312,569.0499877929688,631.0,310343,2025-01-27
2025-02-03,657.25,657.25,693.0,642.5999755859375,648.5,333424,2025-02-03
2025-02-10,575.2999877929688,575.2999877929688,666.25,570.0,655.5999755859375,166608,2025-02-10
2025-02-17,634.1500244140625,634.1500244140625,650.0999755859375,530.0,566.7000122070312,518994,2025-02-17
2025-02-24,570.75,570.75,626.7999877929688,564.75,608.7999877929688,165125,2025-02-24
2025-03-03,582.0499877929688,582.0499877929688,590.0,531.4000244140625,570.75,195967,2025-03-03
2025-03-10,550.25,550.25,594.4500122070312,538.0999755859375,594.0,192712,2025-03-10
2025-03-17,587.25,587.25,590.0499877929688,546.0,553.0,146416,2025-03-17
2025-03-24,560.4500122070312,560.4500122070312,619.8499755859375,555.0,590.0999755859375,261737,2025-03-24
2025-03-31,583.9000244140625,583.9000244140625,601.5499877929688,556.4500122070312,560.4500122070312,140026,2025-03-31
2025-04-07,570.2999877929688,570.2999877929688,579.9000244140625,518.0,525.0,115564,2025-04-07
2025-04-14,619.9500122070312,619.9500122070312,637.0499877929688,572.5,572.5,203419,2025-04-14
2025-04-21,600.5499877929688,600.5499877929688,638.9500122070312,582.8499755859375,626.0,516162,2025-04-21
2025-04-28,599.25,599.25,622.5,588.1500244140625,601.0,173665,2025-04-28
2025-05-05,589.6500244140625,589.6500244140625,606.0999755859375,558.0999755859375,600.0499877929688,163730,2025-05-05
2025-05-12,661.2999877929688,661.2999877929688,667.0,598.2000122070312,598.2000122070312,277759,2025-05-12
2025-05-19,716.1500244140625,716.1500244140625,750.0,661.3499755859375,661.3499755859375,856666,2025-05-19
2025-05-26,727.8499755859375,727.8499755859375,786.5999755859375,719.7000122070312,723.0,803710,2025-05-26
2025-06-02,746.75,746.75,776.0,731.5,734.9000244140625,282373,2025-06-02
2025-06-09,831.5,831.5,875.0,750.0,750.0,3852642,2025-06-09
2025-06-16,920.5499877929688,920.5499877929688,1083.199951171875,815.0,831.5999755859375,13000559,2025-06-16
2025-06-23,935.4500122070312,935.4500122070312,979.9000244140625,903.7000122070312,910.0,1202334,2025-06-23
2025-06-30,979.3499755859375,979.3499755859375,1067.0,933.0,944.9000244140625,2207824,2025-06-30
2025-07-07,925.6500244140625,925.6500244140625,999.0,905.0499877929688,976.0,776268,2025-07-07
2025-07-14,929.4000244140625,929.4000244140625,940.0,905.0999755859375,925.0,179457,2025-07-14
