Date,Adj Close_RAJMET.NS,Close_RAJMET.NS,High_RAJMET.NS,Low_RAJMET.NS,Open_RAJMET.NS,Volume_RAJMET.NS,Date
2020-07-13,0.6319843530654907,0.6333330273628235,0.6522219777107239,0.584443986415863,0.584443986415863,1440000,2020-07-13
2020-07-20,0.6408543586730957,0.642221987247467,0.642221987247467,0.6311110258102417,0.6311110258102417,720000,2020-07-20
2020-07-27,0.6408543586730957,0.642221987247467,0.642221987247467,0.642221987247467,0.642221987247467,0,2020-07-27
2020-08-03,0.6430716514587402,0.6444439888000488,0.6444439888000488,0.5788879990577698,0.642221987247467,900000,2020-08-03
2020-08-10,0.7273358106613159,0.7288879752159119,0.7288879752159119,0.6466659903526306,0.6466659903526306,720000,2020-08-10
2020-08-17,0.8271228671073914,0.8288879990577698,0.8288879990577698,0.7288879752159119,0.7288879752159119,1620000,2020-08-17
2020-08-24,0.8825605511665344,0.884443998336792,0.884443998336792,0.8277770280838013,0.8277770280838013,1980000,2020-08-24
2020-08-31,0.9158226251602173,0.9177770018577576,0.9177770018577576,0.884443998336792,0.884443998336792,540000,2020-08-31
2020-09-07,0.9158226251602173,0.9177770018577576,0.9177770018577576,0.9177770018577576,0.9177770018577576,0,2020-09-07
2020-09-14,0.9158226251602173,0.9177770018577576,0.9177770018577576,0.9177770018577576,0.9177770018577576,0,2020-09-14
2020-09-21,1.0621771812438965,1.0644439458847046,1.0644439458847046,0.9177770018577576,0.9177770018577576,180000,2020-09-21
2020-09-28,1.057742714881897,1.059999942779541,1.0644439458847046,1.059999942779541,1.0644439458847046,180000,2020-09-28
2020-10-05,1.1131794452667236,1.1155550479888916,1.1288880109786987,1.1066659688949585,1.1066659688949585,1260000,2020-10-05
2020-10-12,1.1486597061157227,1.1511110067367554,1.1511110067367554,1.108888030052185,1.1155550479888916,2160000,2020-10-12
2020-10-19,1.2462284564971924,1.2488880157470703,1.2488880157470703,1.1422220468521118,1.1422220468521118,3240000,2020-10-19
2020-10-26,1.2861433029174805,1.2888879776000977,1.2888879776000977,1.2488880157470703,1.2488880157470703,1620000,2020-10-26
2020-11-02,1.2972315549850464,1.2999999523162842,1.2999999523162842,1.2799999713897705,1.2888879776000977,1080000,2020-11-02
2020-11-09,1.359321117401123,1.3622219562530518,1.3777769804000854,1.2933330535888672,1.2933330535888672,2160000,2020-11-09
2020-11-16,1.3681912422180176,1.3711110353469849,1.3711110353469849,1.3622219562530518,1.3622219562530518,360000,2020-11-16
2020-11-23,1.3814958333969116,1.384443998336792,1.4733330011367798,1.3333330154418945,1.3333330154418945,1260000,2020-11-23
2020-11-30,1.332710862159729,1.3355549573898315,1.384443998336792,1.3355549573898315,1.384443998336792,180000,2020-11-30
2020-12-07,1.3282763957977295,1.331110954284668,1.3355549573898315,1.324444055557251,1.3355549573898315,540000,2020-12-07
2020-12-14,1.341581106185913,1.3444440364837646,1.3466659784317017,1.3333330154418945,1.3333330154418945,720000,2020-12-14
2020-12-21,1.334928274154663,1.337777018547058,1.3444440364837646,1.337777018547058,1.3444440364837646,540000,2020-12-21
2020-12-28,1.332710862159729,1.3355549573898315,1.337777018547058,1.3333330154418945,1.337777018547058,360000,2020-12-28
2021-01-04,1.341581106185913,1.3444440364837646,1.3444440364837646,1.3355549573898315,1.337777018547058,540000,2021-01-04
2021-01-11,1.3859304189682007,1.3888880014419556,1.4666659832000732,1.3200000524520874,1.3444440364837646,1260000,2021-01-11
2021-01-18,1.3659729957580566,1.368888020515442,1.3888880014419556,1.337777018547058,1.3888880014419556,540000,2021-01-18
2021-01-25,1.3814958333969116,1.384443998336792,1.4022220373153687,1.368888020515442,1.368888020515442,540000,2021-01-25
2021-02-01,1.4147578477859497,1.4177769422531128,1.4688880443572998,1.3533329963684082,1.384443998336792,1260000,2021-02-01
2021-02-08,1.3770612478256226,1.3799999952316284,1.4177769422531128,1.3644440174102783,1.4177769422531128,540000,2021-02-08
2021-02-15,2.6144206523895264,2.619999885559082,2.619999885559082,1.3799999952316284,1.3799999952316284,44436,2021-02-15
2021-02-22,3.654423236846924,3.662221908569336,3.662221908569336,2.880000114440918,2.880000114440918,19596,2021-02-22
2021-03-01,4.293060302734375,4.302221775054932,4.444444179534912,3.662221908569336,3.662221908569336,1015965,2021-03-01
2021-03-08,3.900564193725586,3.908888101577759,4.511110782623291,3.786665916442871,4.511110782623291,594404,2021-03-08
2021-03-15,3.969306230545044,3.9777770042419434,4.168888092041016,3.782222032546997,3.782222032546997,188774,2021-03-15
2021-03-22,3.814082622528076,3.8222219944000244,3.9777770042419434,3.817776918411255,3.9777770042419434,100889,2021-03-22
2021-03-29,3.8584320545196533,3.866666078567505,3.951111078262329,3.8222219944000244,3.8222219944000244,63201,2021-03-29
2021-04-05,3.902782440185547,3.9111111164093018,4.111111164093018,3.866666078567505,3.866666078567505,56203,2021-04-05
2021-04-12,3.636683225631714,3.644443988800049,3.933332920074463,3.644443988800049,3.8222219944000244,25110,2021-04-12
2021-04-19,3.902782440185547,3.9111111164093018,3.9466660022735596,3.6888880729675293,3.6888880729675293,22701,2021-04-19
2021-04-26,4.0136566162109375,4.02222204208374,4.108888149261475,3.888887882232666,3.9111111164093018,491623,2021-04-26
2021-05-03,4.113443851470947,4.122221946716309,4.133333206176758,4.031110763549805,4.088888168334961,477044,2021-05-03
2021-05-10,4.2775373458862305,4.286665916442871,4.3444437980651855,4.133333206176758,4.133333206176758,485730,2021-05-10
2021-05-17,4.34849739074707,4.357777118682861,4.371110916137695,4.271111011505127,4.2844438552856445,571746,2021-05-17
2021-05-24,4.317452430725098,4.326665878295898,4.406665802001953,4.286665916442871,4.357777118682861,243628,2021-05-24
2021-05-31,4.687772750854492,4.697776794433594,4.711111068725586,4.29777717590332,4.3333330154418945,391296,2021-05-31
2021-06-07,5.663469314575195,5.675555229187012,5.688888072967529,4.739999771118164,4.8444437980651855,365601,2021-06-07
2021-06-14,6.557117938995361,6.57111120223999,6.599999904632568,5.666666030883789,5.666666030883789,952761,2021-06-14
2021-06-21,6.426286220550537,6.440000057220459,6.97333288192749,6.337777137756348,6.57111120223999,318374,2021-06-21
2021-06-28,6.490592956542969,6.504444122314453,6.573332786560059,6.048888206481934,6.488887786865234,227879,2021-06-28
2021-07-05,6.705689430236816,6.71999979019165,6.751111030578613,6.480000019073486,6.493332862854004,219959,2021-07-05
2021-07-12,6.829868793487549,6.8444437980651855,6.8822221755981445,6.666666030883789,6.755555152893066,183757,2021-07-12
2021-07-19,7.6503400802612305,7.666666030883789,7.813333034515381,6.777777194976807,6.835555076599121,419646,2021-07-19
2021-07-26,7.818869113922119,7.835555076599121,7.911110877990723,7.599999904632568,7.688888072967529,266781,2021-07-26
2021-08-02,7.5572052001953125,7.573332786560059,7.835555076599121,7.422222137451172,7.835555076599121,278774,2021-08-02
2021-08-09,8.237975120544434,8.255555152893066,8.399999618530273,7.688888072967529,7.688888072967529,1061369,2021-08-09
2021-08-16,8.01844310760498,8.035554885864258,8.391111373901367,7.915555000305176,8.222222328186035,300014,2021-08-16
2021-08-23,8.291194915771484,8.30888843536377,8.404443740844727,7.915555000305176,8.088888168334961,491691,2021-08-23
2021-08-30,9.642754554748535,9.66333293914795,10.0,8.533332824707031,8.577776908874512,2639737,2021-08-30
2021-09-06,9.010770797729492,9.029999732971191,9.833333015441895,8.91333293914795,9.833333015441895,623550,2021-09-06
2021-09-13,9.286848068237305,9.306666374206543,9.333333015441895,8.966666221618652,9.029999732971191,430140,2021-09-13
2021-09-20,9.123863220214844,9.143333435058594,9.333333015441895,8.960000038146973,9.333333015441895,586275,2021-09-20
2021-09-27,8.867742538452148,8.886666297912598,9.199999809265137,8.866665840148926,9.199999809265137,531300,2021-09-27
2021-10-04,9.233628273010254,9.25333309173584,9.333333015441895,8.766666412353516,9.066665649414062,400965,2021-10-04
2021-10-11,9.466464042663574,9.486665725708008,9.826665878295898,9.199999809265137,9.25333309173584,444660,2021-10-11
2021-10-18,9.779130935668945,9.800000190734863,10.086666107177734,9.433333396911621,9.433333396911621,601425,2021-10-18
2021-10-25,10.377852439880371,10.399999618530273,10.699999809265137,9.760000228881836,9.84666633605957,508560,2021-10-25
2021-11-01,10.391158103942871,10.41333293914795,10.513333320617676,10.19333267211914,10.449999809265137,328590,2021-11-01
2021-11-08,10.750391006469727,10.773332595825195,11.126666069030762,10.300000190734863,10.300000190734863,520560,2021-11-08
2021-11-15,10.417767524719238,10.4399995803833,10.833333015441895,10.399999618530273,10.733332633972168,540045,2021-11-15
2021-11-22,10.604036331176758,10.626666069030762,10.783332824707031,10.266666412353516,10.426666259765625,369480,2021-11-22
2021-11-29,9.812393188476562,9.833333015441895,10.819999694824219,9.739999771118164,10.633333206176758,916485,2021-11-29
2021-12-06,9.732563018798828,9.75333309173584,10.119999885559082,9.666666030883789,9.833333015441895,723390,2021-12-06
2021-12-13,9.912179946899414,9.933333396911621,10.066665649414062,9.613332748413086,9.739999771118164,346650,2021-12-13
2021-12-20,10.733759880065918,10.75666618347168,10.91333293914795,9.779999732971191,9.933333396911621,795945,2021-12-20
2021-12-27,11.282588958740234,11.306666374206543,11.34666633605957,10.75666618347168,10.766666412353516,609690,2021-12-27
2022-01-03,11.808134078979492,11.833333015441895,11.859999656677246,11.316665649414062,11.319999694824219,586335,2022-01-03
2022-01-10,12.346983909606934,12.373332977294922,12.386666297912598,11.60666561126709,11.859999656677246,999075,2022-01-10
2022-01-17,12.762763977050781,12.789999961853027,12.906665802001953,12.276665687561035,12.853333473205566,924090,2022-01-17
2022-01-24,12.988947868347168,13.016666412353516,13.146665573120117,12.386666297912598,12.800000190734863,783855,2022-01-24
2022-01-31,13.753981590270996,13.783332824707031,13.906665802001953,13.050000190734863,13.050000190734863,1316115,2022-01-31
2022-02-07,13.677477836608887,13.706665992736816,14.466666221618652,13.600000381469727,13.979999542236328,1400820,2022-02-07
2022-02-14,15.992537498474121,16.02666664123535,18.0,13.206665992736816,13.666666030883789,5642490,2022-02-14
2022-02-21,17.163373947143555,17.200000762939453,17.646665573120117,15.926666259765625,16.0,1035240,2022-02-21
2022-02-28,18.746660232543945,18.786666870117188,20.266666412353516,17.266666412353516,17.66666603088379,2554095,2022-02-28
2022-03-07,19.920822143554688,19.963333129882812,20.333332061767578,18.31999969482422,18.53333282470703,1433220,2022-03-07
2022-03-14,20.406452178955078,20.450000762939453,21.0,19.733333587646484,20.253332138061523,1334820,2022-03-14
2022-03-21,22.176008224487305,22.22333335876465,22.399999618530273,20.433332443237305,20.433332443237305,2196360,2022-03-21
2022-03-28,23.263687133789062,23.31333351135254,23.360000610351562,22.073333740234375,22.299999237060547,2061660,2022-03-28
2022-04-04,22.528589248657227,22.5766658782959,24.3799991607666,20.676666259765625,23.53333282470703,4403310,2022-04-04
2022-04-11,24.524330139160156,24.5766658782959,24.68666648864746,22.466665267944336,22.733333587646484,2406750,2022-04-11
2022-04-18,24.703947067260742,24.75666618347168,25.66666603088379,23.333332061767578,24.479999542236328,3653280,2022-04-18
2022-04-25,25.871456146240234,25.926666259765625,25.953332901000977,24.540000915527344,24.806665420532227,3332550,2022-04-25
2022-05-02,27.431459426879883,27.489999771118164,29.933332443237305,26.123332977294922,26.15333366394043,5742645,2022-05-02
2022-05-09,26.849369049072266,26.906665802001953,27.593332290649414,25.333332061767578,27.420000076293945,3839325,2022-05-09
2022-05-16,28.655513763427734,28.716665267944336,28.996665954589844,26.899999618530273,26.899999618530273,3044160,2022-05-16
