Date,Adj Close_MANINDS.NS,Close_MANINDS.NS,High_MANINDS.NS,Low_MANINDS.NS,Open_MANINDS.NS,Volume_MANINDS.NS,Date
2021-08-02,130.6159210205078,135.25,147.10000610351562,133.5,134.25,5577124,2021-08-02
2021-08-09,124.29033660888672,128.6999969482422,142.0,114.5,135.5,3835397,2021-08-09
2021-08-16,112.26691436767578,116.25,131.0,115.44999694824219,126.0999984741211,1217542,2021-08-16
2021-08-23,108.93512725830078,112.80000305175781,119.94999694824219,108.1500015258789,119.94999694824219,1132811,2021-08-23
2021-08-30,112.2186279296875,116.19999694824219,119.75,112.25,116.4000015258789,693569,2021-08-30
2021-09-06,111.49431610107422,115.44999694824219,123.80000305175781,114.5999984741211,115.25,833101,2021-09-06
2021-09-13,107.34165954589844,111.1500015258789,116.9000015258789,110.0,115.5,1126830,2021-09-13
2021-09-20,105.7481918334961,109.5,112.8499984741211,100.25,111.0,1270433,2021-09-20
2021-09-27,105.94133758544922,109.69999694824219,113.05000305175781,106.0,109.94999694824219,870148,2021-09-27
2021-10-04,110.14229583740234,114.05000305175781,119.44999694824219,109.0999984741211,111.05000305175781,1127433,2021-10-04
2021-10-11,109.1282730102539,113.0,116.9000015258789,112.05000305175781,114.05000305175781,682394,2021-10-11
2021-10-18,101.59552001953125,105.19999694824219,116.80000305175781,104.69999694824219,113.44999694824219,1105178,2021-10-18
2021-10-25,97.97400665283203,101.44999694824219,108.1500015258789,100.0,105.8499984741211,650712,2021-10-25
2021-11-01,101.35408020019531,104.94999694824219,109.5,102.5,102.8499984741211,413035,2021-11-01
2021-11-08,103.14070892333984,106.80000305175781,119.94999694824219,102.0999984741211,106.25,1393186,2021-11-08
2021-11-15,98.8914566040039,102.4000015258789,106.25,100.0,104.55000305175781,629866,2021-11-15
2021-11-22,91.26213073730469,94.5,104.0,93.1500015258789,104.0,642244,2021-11-22
2021-11-29,90.53783416748047,93.75,98.30000305175781,90.0,95.1500015258789,1165363,2021-11-29
2021-12-06,96.81512451171875,100.25,102.0,92.19999694824219,94.30000305175781,527650,2021-12-06
2021-12-13,92.22787475585938,95.5,106.80000305175781,95.05000305175781,101.4000015258789,834879,2021-12-13
2021-12-20,93.09703826904297,96.4000015258789,102.9000015258789,90.25,92.0,1083517,2021-12-20
2021-12-27,96.71855163574219,100.1500015258789,100.9000015258789,93.69999694824219,96.0,605430,2021-12-27
2022-01-03,103.23727416992188,106.9000015258789,111.44999694824219,99.9000015258789,101.94999694824219,1289459,2022-01-03
2022-01-10,102.60955047607422,106.25,113.0,105.5,108.0,981118,2022-01-10
2022-01-17,98.16716003417969,101.6500015258789,109.5,100.5,107.0999984741211,762772,2022-01-17
2022-01-24,97.10485076904297,100.55000305175781,103.5,96.69999694824219,101.5,397404,2022-01-24
2022-01-31,97.05656433105469,100.5,105.0,99.5,102.5999984741211,632465,2022-01-31
2022-02-07,97.68428802490234,101.1500015258789,107.44999694824219,98.0,101.94999694824219,997430,2022-02-07
2022-02-14,88.79949951171875,91.94999694824219,100.05000305175781,91.0,100.0,731559,2022-02-14
2022-02-21,80.88046264648438,83.75,91.9000015258789,78.80000305175781,91.9000015258789,985156,2022-02-21
2022-02-28,77.59695434570312,80.3499984741211,84.5999984741211,76.55000305175781,78.0,1188569,2022-02-28
2022-03-07,81.21847534179688,84.0999984741211,84.5,77.0999984741211,79.94999694824219,741268,2022-03-07
2022-03-14,81.21847534179688,84.0999984741211,85.80000305175781,80.0,84.0,680844,2022-03-14
2022-03-21,81.41162109375,84.30000305175781,89.5,83.1500015258789,84.4000015258789,1060088,2022-03-21
2022-03-28,98.8914566040039,102.4000015258789,112.9000015258789,80.0,84.30000305175781,4666114,2022-03-28
2022-04-04,94.06278228759766,97.4000015258789,107.9000015258789,97.1500015258789,105.0,1922989,2022-04-04
2022-04-11,95.02851104736328,98.4000015258789,102.19999694824219,97.05000305175781,98.0,853483,2022-04-11
2022-04-18,94.59393310546875,97.94999694824219,101.0,96.1500015258789,98.5,984941,2022-04-18
2022-04-25,88.9926528930664,92.1500015258789,100.3499984741211,92.0,98.0,816894,2022-04-25
2022-05-02,89.03617858886719,90.30000305175781,98.94999694824219,85.0,94.0,1048760,2022-05-02
2022-05-09,79.5705337524414,80.69999694824219,91.75,69.5,87.75,4098932,2022-05-09
2022-05-16,83.6624526977539,84.8499984741211,87.0,77.4000015258789,81.0,954473,2022-05-16
2022-05-23,75.13351440429688,76.19999694824219,87.6500015258789,72.75,85.5999984741211,740129,2022-05-23
2022-05-30,79.86634063720703,81.0,84.05000305175781,74.05000305175781,76.6500015258789,970656,2022-05-30
2022-06-06,78.78173828125,79.9000015258789,83.25,77.0999984741211,80.75,454411,2022-06-06
2022-06-13,73.06290435791016,74.0999984741211,79.5,72.1500015258789,79.0,409337,2022-06-13
2022-06-20,72.86570739746094,73.9000015258789,75.30000305175781,70.0,75.0,315449,2022-06-20
2022-06-27,72.7671127319336,73.80000305175781,77.9000015258789,72.25,75.0,252611,2022-06-27
2022-07-04,77.40132904052734,78.5,80.9000015258789,73.0,74.4000015258789,356543,2022-07-04
2022-07-11,78.28873443603516,79.4000015258789,80.44999694824219,77.05000305175781,78.5,320104,2022-07-11
2022-07-18,90.90958404541016,92.19999694824219,96.30000305175781,78.5999984741211,79.94999694824219,1353104,2022-07-18
2022-07-25,95.59310150146484,96.94999694824219,99.94999694824219,89.0,90.6500015258789,1067710,2022-07-25
2022-08-01,95.44520568847656,96.80000305175781,101.30000305175781,94.0,97.9000015258789,687149,2022-08-01
2022-08-08,84.94425964355469,86.1500015258789,98.25,85.19999694824219,96.8499984741211,1146188,2022-08-08
2022-08-15,88.19806671142578,89.44999694824219,90.9000015258789,83.5,86.1500015258789,515647,2022-08-15
2022-08-22,85.0921630859375,86.30000305175781,90.0,85.0999984741211,90.0,432470,2022-08-22
2022-08-29,88.4938735961914,89.75,92.0,84.4000015258789,84.6500015258789,452836,2022-08-29
2022-09-05,87.35997009277344,88.5999984741211,94.9000015258789,88.0999984741211,91.19999694824219,715374,2022-09-05
2022-09-12,88.93757629394531,90.19999694824219,94.0,88.0,89.0999984741211,874898,2022-09-12
2022-09-19,94.16339874267578,95.5,99.8499984741211,89.30000305175781,91.19999694824219,1439098,2022-09-19
2022-09-26,93.3252944946289,94.6500015258789,95.94999694824219,87.5,94.0,861372,2022-09-26
2022-10-03,93.07879638671875,94.4000015258789,97.19999694824219,91.5,94.19999694824219,346177,2022-10-03
2022-10-10,89.82498168945312,91.0999984741211,98.4000015258789,90.1500015258789,94.0,427804,2022-10-10
2022-10-17,88.78968048095703,90.05000305175781,92.75,88.69999694824219,92.30000305175781,320123,2022-10-17
2022-10-24,88.54317474365234,89.80000305175781,95.0,89.19999694824219,91.8499984741211,251768,2022-10-24
2022-10-31,91.55048370361328,92.8499984741211,93.75,90.05000305175781,91.44999694824219,214274,2022-10-31
2022-11-07,87.45856475830078,88.69999694824219,94.75,87.80000305175781,93.9000015258789,345342,2022-11-07
2022-11-14,78.58452606201172,79.69999694824219,90.4000015258789,77.3499984741211,88.1500015258789,1169400,2022-11-14
2022-11-21,82.42994689941406,83.5999984741211,84.94999694824219,78.05000305175781,79.80000305175781,406858,2022-11-21
2022-11-28,81.73974609375,82.9000015258789,84.5999984741211,80.0999984741211,83.80000305175781,686232,2022-11-28
2022-12-05,78.88033294677734,80.0,85.6500015258789,79.5,83.5,653704,2022-12-05
2022-12-12,78.28873443603516,79.4000015258789,82.19999694824219,77.3499984741211,80.4000015258789,742535,2022-12-12
2022-12-19,71.23880004882812,72.25,81.55000305175781,72.0,79.4000015258789,502468,2022-12-19
2022-12-26,76.56322479248047,77.6500015258789,79.75,71.44999694824219,71.44999694824219,356713,2022-12-26
2023-01-02,78.23943328857422,79.3499984741211,80.8499984741211,77.0999984741211,78.5,421650,2023-01-02
2023-01-09,78.53523254394531,79.6500015258789,80.75,78.80000305175781,80.0,283945,2023-01-09
2023-01-16,80.60584259033203,81.75,83.69999694824219,78.80000305175781,80.30000305175781,361629,2023-01-16
2023-01-23,77.94363403320312,79.05000305175781,82.80000305175781,78.05000305175781,81.69999694824219,225033,2023-01-23
2023-01-30,84.50055694580078,85.69999694824219,87.25,78.25,78.94999694824219,658911,2023-01-30
2023-02-06,86.62046813964844,87.8499984741211,93.55000305175781,82.4000015258789,86.30000305175781,1312032,2023-02-06
2023-02-13,85.78236389160156,87.0,91.75,86.1500015258789,88.8499984741211,1199475,2023-02-13
2023-02-20,83.41595458984375,84.5999984741211,88.94999694824219,84.25,87.3499984741211,194228,2023-02-20
2023-02-27,86.22605895996094,87.44999694824219,88.75,82.0999984741211,84.5999984741211,295134,2023-02-27
2023-03-06,88.44457244873047,89.69999694824219,92.19999694824219,86.6500015258789,87.80000305175781,963652,2023-03-06
2023-03-13,89.57847595214844,90.8499984741211,92.94999694824219,83.0999984741211,89.25,1844231,2023-03-13
2023-03-20,91.79698944091797,93.0999984741211,100.44999694824219,90.4000015258789,90.8499984741211,3322110,2023-03-20
2023-03-27,91.79698944091797,93.0999984741211,95.0,88.5,93.05000305175781,718021,2023-03-27
2023-04-03,94.01549530029297,95.3499984741211,99.4000015258789,91.19999694824219,93.6500015258789,750883,2023-04-03
2023-04-10,90.86028289794922,92.1500015258789,97.05000305175781,91.19999694824219,96.80000305175781,500468,2023-04-10
2023-04-17,91.79698944091797,93.0999984741211,94.5999984741211,89.0,90.9000015258789,497552,2023-04-17
2023-04-24,92.98019409179688,94.30000305175781,96.0,91.1500015258789,93.55000305175781,474340,2023-04-24
2023-05-01,103.48113250732422,104.94999694824219,106.9000015258789,93.5,94.30000305175781,1727024,2023-05-01
2023-05-08,112.94677734375,114.55000305175781,117.0,107.0,112.0,3195402,2023-05-08
2023-05-15,117.18659210205078,118.8499984741211,135.39999389648438,112.1500015258789,114.25,7516228,2023-05-15
2023-05-22,129.61024475097656,131.4499969482422,140.5,118.0999984741211,118.94999694824219,6307717,2023-05-22
2023-05-29,140.6534881591797,142.64999389648438,148.8000030517578,127.30000305175781,132.89999389648438,4553939,2023-05-29
2023-06-05,137.49827575683594,139.4499969482422,146.75,135.9499969482422,143.8000030517578,1954814,2023-06-05
2023-06-12,142.03390502929688,144.0500030517578,150.75,139.85000610351562,140.39999389648438,1844685,2023-06-12
2023-06-19,136.75877380371094,138.6999969482422,148.89999389648438,137.5,143.60000610351562,1236038,2023-06-19
2023-06-26,150.16844177246094,152.3000030517578,161.35000610351562,138.89999389648438,140.25,4635454,2023-06-26
2023-07-03,137.8433837890625,139.8000030517578,157.0500030517578,137.5,153.85000610351562,2451116,2023-07-03
2023-07-10,141.0478973388672,143.0500030517578,149.5,136.14999389648438,139.8000030517578,2241967,2023-07-10
2023-07-17,132.51895141601562,134.39999389648438,144.89999389648438,133.6999969482422,143.8000030517578,1323375,2023-07-17
2023-07-24,137.74478149414062,139.6999969482422,144.0,129.35000610351562,134.35000610351562,2329208,2023-07-24
2023-07-31,160.22567749023438,162.5,171.4499969482422,139.0500030517578,139.75,10758178,2023-07-31
2023-08-07,140.89999389648438,142.89999389648438,162.0,134.35000610351562,161.5,6449612,2023-08-07
2023-08-14,141.3437042236328,143.35000610351562,149.9499969482422,139.0,142.0,1614920,2023-08-14
2023-08-21,155.14999389648438,155.14999389648438,159.6999969482422,139.75,144.6999969482422,4671511,2023-08-21
2023-08-28,179.0500030517578,179.0500030517578,183.8000030517578,157.0,158.0,9637577,2023-08-28
2023-09-04,174.5,174.5,188.75,166.75,181.8000030517578,5156616,2023-09-04
2023-09-11,167.9499969482422,167.9499969482422,183.0,160.0500030517578,175.5,4648279,2023-09-11
2023-09-18,181.1999969482422,181.1999969482422,183.9499969482422,165.6999969482422,168.35000610351562,2373854,2023-09-18
2023-09-25,186.4499969482422,186.4499969482422,195.5,176.10000610351562,183.1999969482422,6073424,2023-09-25
2023-10-02,194.35000610351562,194.35000610351562,199.3000030517578,181.0,186.4499969482422,4285983,2023-10-02
2023-10-09,211.39999389648438,211.39999389648438,214.3000030517578,187.5500030517578,192.89999389648438,4439788,2023-10-09
2023-10-16,218.9499969482422,218.9499969482422,229.89999389648438,214.0,214.0,4635651,2023-10-16
2023-10-23,216.25,216.25,221.6999969482422,193.1999969482422,220.0,2478226,2023-10-23
2023-10-30,234.9499969482422,234.9499969482422,237.75,212.14999389648438,214.0,1918012,2023-10-30
2023-11-06,243.0,243.0,268.5,234.60000610351562,234.9499969482422,8555233,2023-11-06
2023-11-13,249.6999969482422,249.6999969482422,261.8999938964844,245.0500030517578,256.04998779296875,1985979,2023-11-13
2023-11-20,255.75,255.75,269.0,246.89999389648438,252.0500030517578,2551918,2023-11-20
2023-11-27,249.75,249.75,259.0,243.9499969482422,255.75,1564448,2023-11-27
2023-12-04,271.3500061035156,271.3500061035156,288.3999938964844,242.0,255.5,4520961,2023-12-04
2023-12-11,277.45001220703125,277.45001220703125,290.8500061035156,267.1499938964844,273.1000061035156,1851385,2023-12-11
2023-12-18,251.10000610351562,251.10000610351562,278.8500061035156,238.5500030517578,277.1000061035156,1936625,2023-12-18
2023-12-25,285.20001220703125,285.20001220703125,289.70001220703125,250.0,251.10000610351562,3406086,2023-12-25
2024-01-01,312.75,312.75,316.0,270.1000061035156,286.1000061035156,4762536,2024-01-01
2024-01-08,337.3999938964844,337.3999938964844,346.0,306.54998779296875,315.25,3675151,2024-01-08
2024-01-15,388.3500061035156,388.3500061035156,397.04998779296875,345.0,345.0,5312372,2024-01-15
2024-01-22,368.3500061035156,368.3500061035156,404.79998779296875,320.5,388.3500061035156,3553856,2024-01-22
2024-01-29,449.79998779296875,449.79998779296875,454.8999938964844,364.20001220703125,370.8999938964844,5400709,2024-01-29
2024-02-05,406.6499938964844,406.6499938964844,459.0,391.04998779296875,452.8999938964844,2285629,2024-02-05
2024-02-12,432.3500061035156,432.3500061035156,434.75,376.0,406.6499938964844,723574,2024-02-12
2024-02-19,405.8999938964844,405.8999938964844,449.0,393.0,449.0,391246,2024-02-19
2024-02-26,398.3500061035156,398.3500061035156,414.0,374.29998779296875,410.0,660073,2024-02-26
2024-03-04,389.79998779296875,389.79998779296875,412.5,371.5,412.45001220703125,586529,2024-03-04
2024-03-11,356.0,356.0,397.8500061035156,319.1000061035156,380.0,794762,2024-03-11
2024-03-18,367.6000061035156,367.6000061035156,368.0,330.8999938964844,364.8999938964844,683400,2024-03-18
2024-03-25,362.75,362.75,380.0,355.0,367.6000061035156,258086,2024-03-25
2024-04-01,392.1000061035156,392.1000061035156,408.95001220703125,366.0,366.0,390804,2024-04-01
2024-04-08,372.3999938964844,372.3999938964844,396.95001220703125,370.0,393.8500061035156,263726,2024-04-08
2024-04-15,394.6000061035156,394.6000061035156,401.29998779296875,355.0,355.0,491347,2024-04-15
2024-04-22,420.1000061035156,420.1000061035156,435.0,394.6000061035156,400.0,963696,2024-04-22
2024-04-29,401.54998779296875,401.54998779296875,424.6000061035156,387.0,416.0,445802,2024-04-29
2024-05-06,364.3500061035156,364.3500061035156,402.95001220703125,360.0,401.20001220703125,519574,2024-05-06
2024-05-13,372.75,372.75,394.79998779296875,357.1000061035156,364.0,815185,2024-05-13
2024-05-20,364.79998779296875,364.79998779296875,387.79998779296875,360.0,366.8999938964844,884948,2024-05-20
2024-05-27,357.95001220703125,357.95001220703125,370.0,327.5,364.79998779296875,1741961,2024-05-27
2024-06-03,357.6000061035156,357.6000061035156,375.79998779296875,338.1000061035156,369.0,1097405,2024-06-03
2024-06-10,425.8999938964844,425.8999938964844,439.79998779296875,365.95001220703125,370.1000061035156,2830073,2024-06-10
2024-06-17,393.25,393.25,450.0,388.0,425.8999938964844,1209722,2024-06-17
2024-06-24,413.20001220703125,413.20001220703125,423.29998779296875,376.79998779296875,393.0,1971398,2024-06-24
2024-07-01,463.8500061035156,463.8500061035156,486.29998779296875,408.0,414.95001220703125,5430186,2024-07-01
2024-07-08,465.75,465.75,513.7000122070312,460.3500061035156,501.0,4515649,2024-07-08
2024-07-15,450.04998779296875,450.04998779296875,497.95001220703125,447.1000061035156,465.75,2320585,2024-07-15
2024-07-22,467.8500061035156,467.8500061035156,479.70001220703125,416.6000061035156,450.1000061035156,1477538,2024-07-22
2024-07-29,442.25,442.25,484.3999938964844,440.0,471.95001220703125,1273526,2024-07-29
2024-08-05,429.3500061035156,429.3500061035156,437.95001220703125,400.6000061035156,426.0,1181230,2024-08-05
2024-08-12,445.6499938964844,445.6499938964844,466.0,425.25,429.3500061035156,1406497,2024-08-12
2024-08-19,441.45001220703125,441.45001220703125,475.0,437.3999938964844,446.8999938964844,920101,2024-08-19
2024-08-26,415.79998779296875,415.79998779296875,445.6000061035156,413.04998779296875,441.04998779296875,874175,2024-08-26
2024-09-02,392.8999938964844,392.8999938964844,424.70001220703125,390.0,420.04998779296875,1275583,2024-09-02
2024-09-09,389.75,389.75,404.0,384.1000061035156,393.04998779296875,736066,2024-09-09
2024-09-16,381.6499938964844,381.6499938964844,396.70001220703125,365.29998779296875,392.54998779296875,889603,2024-09-16
2024-09-23,354.8999938964844,354.8999938964844,392.3999938964844,350.0,382.04998779296875,1668664,2024-09-23
2024-09-30,336.54998779296875,336.54998779296875,361.6000061035156,332.0,358.0,1491911,2024-09-30
2024-10-07,352.04998779296875,352.04998779296875,363.75,313.79998779296875,342.95001220703125,1296059,2024-10-07
2024-10-14,325.20001220703125,325.20001220703125,355.8500061035156,306.1000061035156,353.1000061035156,1886805,2024-10-14
2024-10-21,290.25,290.25,329.75,281.04998779296875,329.0,1843312,2024-10-21
2024-10-28,327.95001220703125,327.95001220703125,330.0,287.3999938964844,294.6000061035156,1027622,2024-10-28
2024-11-04,312.70001220703125,312.70001220703125,334.79998779296875,306.3500061035156,333.3999938964844,1093640,2024-11-04
2024-11-11,295.20001220703125,295.20001220703125,320.6499938964844,286.75,311.0,1087316,2024-11-11
2024-11-18,297.6499938964844,297.6499938964844,311.0,285.1499938964844,298.0,870953,2024-11-18
2024-11-25,311.79998779296875,311.79998779296875,321.25,296.1000061035156,305.0,1048864,2024-11-25
2024-12-02,366.04998779296875,366.04998779296875,369.70001220703125,309.0,311.0,2474992,2024-12-02
2024-12-09,362.20001220703125,362.20001220703125,379.45001220703125,355.29998779296875,366.04998779296875,1679424,2024-12-09
2024-12-16,326.3500061035156,326.3500061035156,367.70001220703125,324.0,360.0,1187785,2024-12-16
2024-12-23,324.5,324.5,332.6000061035156,321.20001220703125,330.0,633266,2024-12-23
2024-12-30,330.0,330.0,334.70001220703125,312.54998779296875,325.45001220703125,891246,2024-12-30
2025-01-06,331.79998779296875,331.79998779296875,355.0,316.0,331.95001220703125,2305979,2025-01-06
2025-01-13,320.5,320.5,330.8999938964844,306.1000061035156,324.1000061035156,1097091,2025-01-13
2025-01-20,293.6499938964844,293.6499938964844,326.75,292.0,322.0,741047,2025-01-20
2025-01-27,285.3999938964844,285.3999938964844,293.6499938964844,257.1000061035156,290.04998779296875,1122255,2025-01-27
2025-02-03,284.75,284.75,292.45001220703125,269.95001220703125,285.25,573748,2025-02-03
2025-02-10,255.8000030517578,255.8000030517578,286.0,251.10000610351562,284.75,1391060,2025-02-10
2025-02-17,242.3000030517578,242.3000030517578,259.8999938964844,236.5500030517578,259.8999938964844,1465502,2025-02-17
2025-02-24,213.25,213.25,244.25,210.0,238.0,1144438,2025-02-24
2025-03-03,266.2200012207031,266.2200012207031,281.70001220703125,201.5500030517578,214.36000061035156,5693468,2025-03-03
2025-03-10,252.4199981689453,252.4199981689453,277.6000061035156,246.0,270.0,3483196,2025-03-10
2025-03-17,267.3599853515625,267.3599853515625,276.82000732421875,249.8000030517578,253.64999389648438,1842595,2025-03-17
2025-03-24,266.6099853515625,266.6099853515625,282.8999938964844,255.5,269.70001220703125,2924194,2025-03-24
2025-03-31,277.25,277.25,300.95001220703125,266.6099853515625,266.6099853515625,3557455,2025-03-31
2025-04-07,270.1499938964844,270.1499938964844,273.45001220703125,239.0500030517578,239.0500030517578,1246622,2025-04-07
2025-04-14,291.3999938964844,291.3999938964844,298.95001220703125,270.1499938964844,270.1499938964844,864016,2025-04-14
2025-04-21,273.20001220703125,273.20001220703125,301.0,263.70001220703125,294.79998779296875,1264460,2025-04-21
2025-04-28,268.1000061035156,268.1000061035156,288.3999938964844,266.0,273.0,908744,2025-04-28
2025-05-05,261.8999938964844,261.8999938964844,284.29998779296875,258.04998779296875,270.25,1163318,2025-05-05
2025-05-12,331.45001220703125,331.45001220703125,350.70001220703125,273.1499938964844,275.0,9036831,2025-05-12
2025-05-19,333.70001220703125,333.70001220703125,349.3999938964844,318.8999938964844,331.45001220703125,3322828,2025-05-19
2025-05-26,376.04998779296875,376.04998779296875,379.8999938964844,337.79998779296875,344.0,6226373,2025-05-26
2025-06-02,398.0,398.0,418.5,370.79998779296875,379.3500061035156,6917003,2025-06-02
2025-06-09,374.54998779296875,374.54998779296875,408.75,363.29998779296875,399.95001220703125,2357216,2025-06-09
2025-06-16,376.45001220703125,376.45001220703125,393.95001220703125,360.1499938964844,374.0,1932793,2025-06-16
2025-06-23,406.6499938964844,406.6499938964844,425.0,386.1499938964844,400.0,5518443,2025-06-23
2025-06-30,432.3999938964844,432.3999938964844,443.8999938964844,406.3500061035156,406.95001220703125,3090917,2025-06-30
2025-07-07,419.79998779296875,419.79998779296875,437.20001220703125,417.75,435.79998779296875,1293802,2025-07-07
2025-07-14,409.5,409.5,420.95001220703125,405.54998779296875,419.75,710082,2025-07-14
